,unnamed: 0,unnamed: 0,mth_day,artificial intelligence,artificial intelligence_norm,artificial intelligence_ravg
125,125,125,05-05,2.2514392591044,0.9010879301143768,-0.1711870476358026
126,126,126,05-06,1.720002716674836,-0.5274288933345262,-0.2436357346080532
127,127,127,05-07,1.2907306957406215,-1.6813245229744676,-0.2743156401300357
128,128,128,05-08,1.6123680767045907,-0.8167539240906491,-0.09476329905089324
129,129,129,05-09,2.108919071124516,0.5179895355636316,-0.13487813082692282
130,130,130,05-10,2.302317486856873,1.037850080416275,-0.1247702705945314
131,131,131,05-11,2.161898189027001,0.6603989394581995,0.39941659998475615
132,132,132,05-12,1.7425646615049757,-0.4667817319401778,0.4408455549936001
133,133,133,05-13,2.460778063114566,1.4637967005012578,0.32046183045875193
134,134,134,05-14,1.7048424259525643,-0.5681801940375858,0.16015082834528405
135,135,135,05-15,1.8402082966424909,-0.2043128116454569,0.4441485232347446
136,136,136,05-16,1.9444842855470927,0.07598406773546752,0.5667064325185525
137,137,137,05-17,2.7958147823183634,2.3643851087949628,0.5161575432329696
138,138,138,05-18,2.016128474635018,0.2685657237626693,0.7409098404993055
139,139,139,05-19,2.347946937132888,1.16050336478776,0.9649513939145395
140,140,140,05-20,2.206516253526897,0.7803335895604301,0.9788409267332301
141,141,141,05-21,2.3402956595063658,1.139936508845947,0.6337561877228161
142,142,142,05-22,1.9754873728441917,0.15932126464761034,0.7621562729160986
143,143,143,05-23,2.0255446495432867,0.2938766747324789,0.8060717779411163
144,144,144,05-24,2.3027327184325856,1.0389662349223632,0.5894899329494301
145,145,145,05-25,2.445971561413604,1.423996394937867,0.8066361208885778
146,146,146,05-26,1.723079846061243,-0.5191574803896881,0.923294447251854
147,147,147,05-27,2.8249917474734487,2.442813636480834,0.907177581877628
148,148,148,05-28,2.235882616038204,0.8592712228272685,0.6098814948908624
149,149,149,05-29,1.9895698913800504,0.1971754824871216,0.2576015497325125
150,150,150,05-30,1.6391325341604674,-0.7448102869982303,0.3885832901800003
151,151,151,05-31,1.659640873741757,-0.6896832760122328,0.06924669091074669
152,152,152,06-01,2.0154466510811324,0.26673296229523885,-0.379163220790464
153,153,153,06-02,2.1121945214227003,0.5267940408653121,-0.5148752105814102
154,154,154,06-03,1.2349784230152598,-1.8311882473799959,-0.1273952215048577
155,155,155,06-04,1.6866446078824011,-0.6170964562585559,-0.03221613978271546
156,156,156,06-05,2.5040339015451147,1.580069647461085,-0.08859699027295219
157,157,157,06-06,1.8720918912099964,-0.11860878567937945,-0.18987267684995665
158,158,158,06-07,1.8895978948665733,-0.0715521406461815,0.15627890106501466
159,159,159,06-08,1.8861351576552343,-0.08086007859671457,0.2622271450307865
160,160,160,06-09,2.0076298669634105,0.2457212201098321,-0.15790013473320438
161,161,161,06-10,1.9231336748310803,0.018593007536074912,-0.2632143082777248
162,162,162,06-11,1.5662599029201716,-0.9406940311228604,0.08207833615918267
163,163,163,06-12,1.6370181447677143,-0.7504938269465018,0.2189805283923054
164,164,164,06-13,2.6603320972522884,2.0002037259752634,0.5103637756615038
165,165,165,06-14,2.19171711439724,0.7405530748020216,0.7051582884824502
166,166,166,06-15,2.658031890553637,1.9940207037250235,1.0083383598636513
167,167,167,06-16,2.3579381686047642,1.187360084461753,1.3063467860358589
168,168,168,06-17,2.2429938393650035,0.8783863971643467,0.9607214450997578
169,169,169,06-18,2.3022083547260586,1.0375567300867423,0.8521427488882601
170,170,170,06-19,1.8888552767567648,-0.07354831964134373,0.5413059489806096
171,171,171,06-20,1.9493565655441911,0.08908089753303662,0.6701406525691999
172,172,172,06-21,1.9642072264353536,0.12899990427911934,0.9532213284380878
173,173,173,06-22,2.6455125322923627,1.9603683059932948,0.7525018031454525
174,174,174,06-23,2.874863537262616,2.5768704523776744,0.7167099971842102
175,175,175,06-24,1.8541785292371868,-0.16676042166906982,0.8455242258163417
176,176,176,06-25,1.8089637138638783,-0.2882991554087964,0.7540093709263553
177,177,177,06-26,2.2368852266965944,0.8619662693258248,0.4196839039005418
178,178,178,06-27,1.7599351985585303,-0.4200892250607984,0.2440590556059445
179,179,179,06-28,1.8992583727646317,-0.04558449616158622,0.7692704425280756
180,180,180,06-29,2.482848012025495,1.52312136261009,0.6254387196322685
181,181,181,06-30,3.0265127387986337,2.9845078998637176,0.2459013186111739
182,182,182,07-01,1.4879142214698438,-1.1512894927836392,0.4045613895294349
183,183,183,07-02,1.3897126594136249,-1.415258136800743,0.6801418824713784
184,184,184,07-03,2.114083325313634,0.5318712004487679,0.4795072843079084
185,185,185,07-04,2.5143867713641592,1.6078984614900742,0.04784116596651901
186,186,186,07-05,2.0350077539780758,0.3193137736292698,0.2371137880129971
187,187,187,07-06,2.0629826816804333,0.3945111898153811,0.4982041523957297
188,188,188,07-07,1.9103931990465013,-0.015653760504770572,0.37801572745932704
189,189,189,07-08,1.972497369673765,0.15128404949565236,0.30230196962745665
190,190,190,07-09,1.8458084827365,-0.18925934916964812,0.22597047407188864
191,191,191,07-10,2.3453846692564366,1.1536159144988518,0.13390052994278118
192,192,192,07-11,1.8646267878851848,-0.138675199704138,0.21791802657287146
193,193,193,07-12,1.8574716286785167,-0.15790847495926366,0.21459465074376208
194,194,194,07-13,2.097930232617656,0.4884512192757709,0.14216602900731715
195,195,195,07-14,1.9650792000134951,0.1313437945209962,-0.2038211767013132
196,196,196,07-15,1.6841391946606703,-0.6238310795883177,0.03203664004259965
197,197,197,07-16,1.5731001235998936,-0.9223073197529302,0.082772629314536
198,198,198,07-17,2.3910894542446237,1.2764717007593391,-0.053733253921779335
199,199,199,07-18,1.9707203840568008,0.14650746067235446,0.08742937322615013
200,200,200,07-19,1.7932328846371577,-0.33058408014212115,0.13121792933821474
201,201,201,07-20,2.2801709536155945,0.9783195574085732,0.32082167287099433
202,202,202,07-21,1.7818804538864252,-0.3610997429159302,0.13378698667073885
203,203,203,07-22,1.9963182036704767,0.2153151414437476,-0.16704219432605438
204,204,204,07-23,1.9736058153385632,0.1542635835578061,0.009938149824547918
205,205,205,07-24,1.299233914230546,-1.6584676253084052,-0.38659247135922864
206,206,206,07-25,2.1882740376547907,0.7312979847614927,-0.398805503049492
207,207,207,07-26,1.3950675001725446,-1.4008641696940862,-0.577317400798811
208,208,208,07-27,1.7546195162726017,-0.43437793305751055,-0.3726270313768367
209,209,209,07-28,1.5978584410753267,-0.8557562450521665,-0.03528942935350643
210,210,210,07-29,2.43049903665162,1.3824058000896522,-0.4040956741655855
211,211,211,07-30,2.0522115169077098,0.3655579868315764,-0.3819355044235753
212,212,212,07-31,1.3650546858679695,-1.481539484110982,-0.4686367156539852
213,213,213,08-01,1.4445316316158687,-1.2679031512420256,-0.4897609417630402
214,214,214,08-02,1.5610921128941748,-0.9545852004399688,-0.7088023380317967
215,215,215,08-03,1.5507066588885712,-0.9825016017064964,-0.548776040169798
216,216,216,08-04,1.9415726185462927,0.06815742247711255,-0.5282265235114189
217,217,217,08-05,2.409409224505976,1.3257157740035683,-0.28551926463617305
218,218,218,08-06,1.4109236482866052,-1.3582423841607072,-0.33338643597619594
219,219,219,08-07,1.98628306651102,0.18834040200944954,-0.16101118066389178
220,220,220,08-08,1.4542468999491478,-1.2417882284801065,-0.0724251563079147
221,221,221,08-09,1.9354687065447536,0.0517499301673285,-0.44492769046057545
222,222,222,08-10,2.1393071487326183,0.5996735686129749,-0.20346582357313966
223,223,223,08-11,1.5779393157999768,-0.9092994309123961,-0.20757147746067006
224,224,224,08-12,1.94989522031515,0.0905288171639074,0.14908550653725527
225,225,225,08-13,1.9771187592914496,0.1637064786842671,0.32876115959985985
226,226,226,08-14,2.2503476582934616,0.8981536755074457,0.2246212004092112
227,227,227,08-15,2.3365261092507144,1.1298038485429562,0.5052704811417991
228,228,228,08-16,1.906854388222246,-0.0251661865309168,0.3353626742446703
229,229,229,08-17,2.2043818509090016,0.7745962534831309,0.18681192335721708
230,230,230,08-18,1.5706408106490541,-0.9289180242188648,0.05188892908953298
231,231,231,08-19,1.6455358358099716,-0.7275980266404525,-0.2151629878975674
232,232,232,08-20,1.9491835065346568,0.0886157099013412,-0.3429736839037573
233,233,233,08-21,1.7404345053583592,-0.4725076533796462,-0.44931592339208576
234,234,234,08-22,1.6215657311084006,-0.7920303625680561,-0.39834951716575945
235,235,235,08-23,1.9670133391481799,0.1365428165531603,-0.5338851065085173
236,236,236,08-24,1.6844038840425608,-0.6231195868609071,-0.676040446901327
237,237,237,08-25,1.3430042990686621,-1.5408115626969994,-0.3662657411817704
238,238,238,08-26,1.6318758990378464,-0.7643163324555171,-0.17336491754092584
239,239,239,08-27,2.4318884490743757,1.3861405809376937,-0.3332501825894038
240,240,240,08-28,2.05214328566601,0.36537457927701134,-0.03924038350769842
241,241,241,08-29,1.6101304335440791,-0.8227687737377076,0.2801517627826737
242,242,242,08-30,2.3406686833068493,1.1409392076293254,0.2860881134474904
243,243,243,08-31,2.0559255126694094,0.37554131504523297,-0.025545844378315124
244,244,244,09-01,1.6451265389470482,-0.7286982284666166,-0.3238125076130049
245,245,245,09-02,1.7362844337821732,-0.4836631660171396,-0.05011671387093012
246,246,246,09-03,1.386376659906213,-1.4242254001311276,-0.2638383595890129
247,247,247,09-04,2.2210519596314025,0.8194059887147414,-0.3133146644647745
248,248,248,09-05,1.8636165804052272,-0.14139066667917133,-0.1700616055181736
249,249,249,09-06,1.9454885225111085,0.07868348579066378,0.09815183103029207
250,250,250,09-07,1.9648843846624569,0.13082012521298875,0.19650635704638614
251,251,251,09-08,2.3349686873214512,1.1256174532736545,-0.09495901707492642
252,252,252,09-09,1.6059156462743127,-0.834098244034563,0.44760600749288026
253,253,253,09-10,1.570466619150769,-0.929386256013134,0.6538167932571489
254,254,254,09-11,3.074686170765596,3.1139994807276685,0.2911996296219274
255,255,255,09-12,2.405775493722265,1.3159482003762766,0.20488025853411865
256,256,256,09-13,1.1554797973115378,-2.044882856598341,0.25685990131015995
257,257,257,09-14,2.1422935965030736,0.6077012267468019,0.34693994006109063
258,258,258,09-15,1.7219403840170446,-0.5222203873783152,-0.1906484120301084
259,259,259,09-16,1.7715359669522357,-0.3889060235075502,-0.5598232920276698
260,260,260,09-17,1.8747251045907,-0.11153063181952542,-0.08347314977573188
261,261,261,09-18,1.5817333044084028,-0.899101079609092,0.12683855344698142
262,262,262,09-19,2.2187499041613044,0.8132179969132864,0.10703084834439014
263,263,263,09-20,2.611734302661404,1.8695714460830817,0.4448647716198275
264,264,264,09-21,1.6777272331164998,-0.6410666179938629,0.7143404720069678
265,265,265,09-22,2.5256214176259704,1.6380975161450742,0.9317855383861616
266,266,266,09-23,2.476226880972052,1.5053235705033159,0.6870524485724795
267,267,267,09-24,2.067096524559765,0.4055693186660708,0.4108393148855222
268,268,268,09-25,1.672476573947328,-0.6551805419688075,0.5736541329718922
269,269,269,09-26,1.995193774762684,0.21229264396133785,0.4866348785677232
270,270,270,09-27,2.0411492491255983,0.3358222905243568,0.13687230995189922
271,271,271,09-28,2.3313841041008865,1.1159819897200602,0.34674682802577256
272,272,272,09-29,1.695515276801888,-0.5932518411916281,0.20507609709941327
273,273,273,09-30,2.535561381529256,1.6648164271093109,0.07542980725918959
274,274,274,10-01,1.356250672350168,-1.5052049275269628,0.0598153793213522
275,275,275,10-02,1.7058078541467874,-0.5655850950800045,-0.15966404591038455
276,276,276,10-03,2.0062959910088374,0.2421357228973325,0.11739807132997887
277,277,277,10-04,1.8414799533133164,-0.20089456167036032,-0.14200309282131765
278,278,278,10-05,2.3139508368491786,1.0691208622505526,0.2151541474559627
279,279,279,10-06,1.956547166858932,0.10840944220153144,0.5208952836279495
280,280,280,10-07,2.153468062139342,0.6377385141367193,0.6194885482519525
281,281,281,10-08,2.3882583914534856,1.268861721951916,0.6024205128473029
282,282,282,10-09,2.2263678703114085,0.8336953106413509,0.3794582054249597
283,283,283,10-10,1.8033820706452783,-0.30330277409825834,0.4526976300198124
284,284,284,10-11,1.8162724792534728,-0.2686529822835063,0.5758521946167123
285,285,285,10-12,2.1200262632363143,0.5478459897706474,0.4782974404901828
286,286,286,10-13,2.4283636808095377,1.3766659017181189,0.4872337199271914
287,287,287,10-14,2.1705045909540264,0.6835331971927391,0.7213935642471382
288,288,288,10-15,2.2463147076250456,0.8873129872634026,0.8579717165890997
289,289,289,10-16,2.3260546608390555,1.1016562918214223,0.7115497202031632
290,290,290,10-17,2.1211311404631834,0.5508159317682622,0.6761313480145117
291,291,291,10-18,1.7931949726935483,-0.33068598854497144,0.5759067310201091
292,292,292,10-19,2.34930566646018,1.1641556685862091,0.5158889375175517
293,293,293,10-20,1.9467913393596696,0.08218549522632389,0.28669216716513524
294,294,294,10-21,2.1123478625462004,0.5272062262480581,0.3390011185544549
295,295,295,10-22,1.8144602413430173,-0.2735243302930767,0.7710717029563762
296,296,296,10-23,2.237890934151888,0.8646696401041801,0.7243680111633974
297,297,297,10-24,2.7576278461085297,2.261737517866557,0.6782196747513591
298,298,298,10-25,2.2450574780829524,0.8839335178283368,0.5922398629542861
299,299,299,10-26,1.8437827701676923,-0.1947045232459062,0.8450446365937969
300,300,300,10-27,1.9204307084036385,0.011327355465619788,0.4844282177800881
301,301,301,10-28,2.378750528754431,1.2433043115439886,0.2709831436890105
302,302,302,10-29,1.4329522469266454,-1.2990288727780726,0.2949264792795785
303,303,303,10-30,2.2811930839344816,0.9810670733200912,0.0459560121574982
304,304,304,10-31,2.2985018475364174,1.0275935313717457,0.06590422642038136
305,305,305,11-01,1.2880511104103185,-1.6885273259783884,-0.026404745614947614
306,306,306,11-02,1.964957492442132,0.13101664104291874,0.2569905390039122
307,307,307,11-03,2.1727059370698423,0.6894504793320148,0.15020288817984662
308,308,308,11-04,2.0655241889290186,0.4013428349350865,0.15187288603346336
309,309,309,11-05,2.0428303611584124,0.3403411683756976,0.6950927770692328
310,310,310,11-06,2.3022294811377417,1.0376135184934459,0.6457248976153713
311,311,311,11-07,2.500582440523869,1.5707920202362282,0.6008049717322103
312,312,312,11-08,1.854762520706212,-0.16519063568024958,0.7547879689067365
313,313,313,11-09,2.072439326110773,0.4199309240330483,0.678576512526468
314,314,314,11-10,2.409232531462089,1.325240817982244,0.5050089525327727
315,315,315,11-11,1.8727173367651784,-0.11692756990591355,0.07623539165848342
316,316,316,11-12,1.9148060677895349,-0.003791841468725936,0.22049179192449173
317,317,317,11-13,1.543508915301665,-1.0018493450095072,0.3007399492505252
318,318,318,11-14,2.1767599434412683,0.7003477659158005,0.32743301660680796
319,319,319,11-15,2.2515627465660994,0.9014198679892484,0.1762237120323831
320,320,320,11-16,2.4688146288786816,1.4853992221199406,0.1599991053405625
321,321,321,11-17,1.5352002056240812,-1.0241833973524628,0.39801689589550265
322,322,322,11-18,1.8785908182059967,-0.10113948161964953,0.16185820043559715
323,323,323,11-19,2.074792899807428,0.426257398320134,0.0903939515226668
324,324,324,11-20,1.6496256800440086,-0.7166044068436326,-0.1955888896275496
325,325,325,11-21,2.0920460531977128,0.4726343745116663,-0.05708506822599635
326,326,326,11-22,1.8304669533023272,-0.23049782478135744,0.1295090960800698
327,327,327,11-23,1.8443571889400263,-0.1931604689431436,0.02180321231838343
328,328,328,11-24,2.2950911599112,1.0184255042167474,0.17797172947602055
329,329,329,11-25,1.834380572030547,-0.21997790424998429,0.34499414008286866
330,330,330,11-26,1.9982123628143236,0.22040669610219008,0.2879253018888272
331,331,331,11-27,2.4648599155652042,1.4747688381527548,0.3754664539020071
332,332,332,11-28,1.7030825268014582,-0.5729108539456061,0.3661302985408065
333,333,333,11-29,2.039759439928704,0.3320864431359355,0.32062831854628965
334,334,334,11-30,2.2742517520303904,0.9624085720495448,0.11129420797870347
335,335,335,12-01,1.7328147471481905,-0.4929897842170865,-0.004628859521311942
336,336,336,12-02,1.5309537595980818,-1.0355979673033269,0.2613393695469108
337,337,337,12-03,2.2061058575011168,0.7792304331526626,0.1415746455099857
338,338,338,12-04,2.2967552105191498,1.0228985204637302,-0.18891682296514864
339,339,339,12-05,1.7724303480939336,-0.3865019010856151,-0.2119305094922571
340,340,340,12-06,1.536555532738325,-1.0205402388012612,-0.153697312834051
341,341,341,12-07,1.6814454648446202,-0.6310719033797374,-0.1659938535245056
342,342,342,12-08,1.6609371725141766,-0.6861987873540903,-0.1524471012244802
343,343,343,12-09,2.1786585178781825,0.7054511890099351,0.03617237233271933
344,344,344,12-10,2.3269931709770213,1.1041790342638826,0.44152979239533546
345,345,345,12-11,2.1934514206499256,0.7452149402575822,0.4473822955479873
346,346,346,12-12,2.441361449883131,1.4116042815744358,0.6037566911960855
347,347,347,12-13,1.6945089471457704,-0.5959568844638267,0.5966758044400579
348,348,348,12-14,2.0099834005331103,0.2520475865344987,0.6553271091748444
349,349,349,12-15,2.1628531374450417,0.6629658684737689,0.8650085559860505
350,350,350,12-16,2.4579098507903585,1.4560868626726011,0.6751177054401284
351,351,351,12-17,2.661485319624704,2.0033036211248194,0.8119047096190589
352,352,352,12-18,2.017502512851536,0.27225917829890395,0.6983419929065535
353,353,353,12-19,1.9998337904667325,0.22476514060975614,0.4001275076570615
354,354,354,12-20,1.7564979258311986,-0.4293287137405341,0.07756485030369757
355,355,355,12-21,1.4972029791468355,-1.1263210430231831,-0.4689976212015614
356,356,356,12-22,1.7379116798473109,-0.47928908144758203,-0.8812482597385887
357,357,357,12-23,1.4414929528120857,-1.2760712079067351,-0.9479548819107162
358,358,358,12-24,1.0973101131727334,-2.2012446529232608,-0.9720791647446604
359,359,359,12-25,1.850936685179353,-0.17547459242300836,-1.1441868266205033
360,360,360,12-26,1.7026496606343855,-0.5740744107442001,-1.3664953585613644
361,361,361,12-27,1.1130382318303436,-2.158967014278239,-1.431936686598936
362,362,362,12-28,1.2416926267933537,-1.8131402730927504,-1.186877810368648
363,363,363,12-29,1.2954201343471798,-1.6687191761321645,
364,364,364,12-30,1.6443106373712797,-0.7308913955415327,
365,365,365,12-31,,,
