,unnamed: 0,unnamed: 0,mth_day,romantic,romantic_norm,romantic_ravg
85,85,85,03-26,3.588972471209563,0.4923091141287226,0.4799905943713194
86,86,86,03-27,3.232814361226611,-0.2265549487218873,0.551703403153269
87,87,87,03-28,3.697546235003968,0.7114527325738098,0.6069518075416763
88,88,88,03-29,4.035617391500245,1.3938103661067147,0.6305595774893252
89,89,89,03-30,3.4820841862875067,0.2765674403707374,0.3058199001254596
90,90,90,03-31,3.907773768937073,1.1357727604778527,0.05198112462081855
91,91,91,04-01,2.6236272074520386,-1.456128950054471,-0.31741315927478114
92,92,92,04-02,2.4782343798686544,-1.7495876017497338,-0.6238111048013261
93,93,93,04-03,2.5994573740664007,-1.5049129707997884,-0.4964957141274206
94,94,94,04-04,3.1247961209362862,-0.4445773070525548,-0.5150458304910123
95,95,95,04-05,3.860551364638437,1.04045978441417,-0.1574233136032219
96,96,96,04-06,3.8526303164365663,1.0244720622963028,0.1937592878906751
97,97,97,04-07,3.6867224402031935,0.6896061512722709,0.4353358353129284
98,98,98,04-08,3.5221858422158974,0.35750800721364795,0.4215325496248535
99,99,99,04-09,3.317585746250701,-0.05545368626626825,0.37300390007158496
100,100,100,04-10,3.0837634495625794,-0.527397021181004,0.44040264149583735
101,101,101,04-11,3.716291499681112,0.7492878870945587,0.6304736353420474
102,102,102,04-12,4.05298481683295,1.4288645108418174,0.4582307821737059
103,103,103,04-13,4.251741581616988,1.8300321143495308,0.4063498318652519
104,104,104,04-14,3.010163954801647,-0.675949111796401,0.8004569579318325
105,105,105,04-15,3.1633605832953644,-0.3667393881169918,0.7756939670847243
106,106,106,04-16,4.255315539069572,1.8372457352184783,0.7130701875351922
107,107,107,04-17,3.642679195435512,0.6007099420119092,0.2734046182767131
108,108,108,04-18,3.866824722453726,1.0531218335446255,0.2376335894364481
109,109,109,04-19,2.944759083000528,-0.8079613012013441,0.22162239865664526
110,110,110,04-20,2.903828339914675,-0.8905752848379908,-0.09259269812221012
111,111,111,04-21,3.1157645293980694,-0.4628065327958084,-0.0955939375776786
112,112,112,04-22,3.321256424584745,-0.04804484545465432,-0.3383933226293043
113,113,113,04-23,3.633757488309184,0.5827025052790984,-0.09553522922288253
114,114,114,04-24,3.1450612523859727,-0.4036744767651283,0.046914709519893766
115,115,115,04-25,3.6666970738804765,0.6491872592371862,0.12326776061720525
116,116,116,04-26,3.3272855989850134,-0.035875652381332994,0.07288567618240914
117,117,117,04-27,3.342737275224993,-0.004688226211939538,0.12332787049281035
118,118,118,04-28,3.1714869015557925,-0.35033735206343103,0.4049779690424953
119,119,119,04-29,3.783705698415096,0.8853556711415057,0.4983949033530535
120,120,120,04-30,3.982315236496853,1.2862261145329814,0.5523561328737511
121,121,121,05-01,3.9443951852523127,1.2096888651005355,0.6370567279948672
122,122,122,05-02,3.4876947543035084,0.2878917247428525,0.9235098931294884
123,123,123,05-03,3.5945245498856018,0.5035153445147569,0.8121830242780695
124,124,124,05-04,4.023018837831061,1.3683816387442953,0.4409790714389588
125,125,125,05-05,3.4527671865366862,0.2173944580329935,0.5664539449575433
126,126,126,05-06,2.878846819362864,-0.9409976025016836,0.4676851296623442
127,127,127,05-07,4.317391105723157,1.9625381062120435,0.6546643731351665
128,128,128,05-08,3.1940872443553827,-0.3047211670283419,0.3376106286165352
129,129,129,05-09,4.150352924701677,1.6253908053516906,0.3769920515249452
130,130,130,05-10,3.080521348419853,-0.5339408283674923,0.5529754620045259
131,131,131,05-11,3.5698353267567944,0.4536829954834537,-0.0571045964628338
132,132,132,05-12,3.4019881650260437,0.11490286037580053,-0.06877090593015374
133,133,133,05-13,2.5038218500806333,-1.6979422445921146,-0.3943157076659003
134,134,134,05-14,3.1594071070798013,-0.3747190238322615,-0.3704262206157937
135,135,135,05-15,3.1826142884882818,-0.32787800506278875,-0.2046782564212716
136,136,136,05-16,3.1515370104560536,-0.3906039060668529,-0.28055264184705303
137,137,137,05-17,4.0625500252238735,1.448170780650586,-0.009863277589563476
138,138,138,05-18,3.176438336295934,-0.340343452178888,0.2329022753674587
139,139,139,05-19,3.308493142042011,-0.07380605904717741,0.9085156101212992
140,140,140,05-20,3.8810700053524685,1.0818742939098716,1.3544617289908178
141,141,141,05-21,5.19099262442309,3.7258020034602546,1.030190382089707
142,142,142,05-22,4.4771895369238335,2.2850728071502604,1.2500984065265024
143,143,143,05-23,3.0985969553545845,-0.4974573007560802,1.4119044178738702
144,144,144,05-24,3.830153249039627,0.9791046944418847,1.1974784622206471
145,145,145,05-25,3.7894896989446014,0.8970300090370302,0.4314362932197435
146,146,146,05-26,3.2436514970973604,-0.2046814400094679,0.14385433990355442
147,147,147,05-27,2.9137988251111233,-0.8704510105451657,0.13243796252340198
148,148,148,05-28,3.6223020811330326,0.5595810872531259,-0.014504010774515557
149,149,149,05-29,3.064659784748696,-0.5659555650369947,-0.21529186274777548
150,150,150,05-30,3.393342634698254,0.09745285465437932,-0.13510797061187232
151,151,151,05-31,3.192612829767787,-0.3076971028025295,-0.004595880495527893
152,152,152,06-01,3.482012085281068,0.27642191280595096,-0.10207148691887218
153,153,153,06-02,3.301768749450672,-0.08737846984709906,-0.003514212284134399
154,154,154,06-03,3.332538859845992,-0.025272551286939674,-0.057132292662547136
155,155,155,06-04,3.3576384532311705,0.025388082771431886,0.3550227705991227
156,156,156,06-05,3.233953549985101,-0.2242556276160971,0.3631011673886529
157,157,157,06-06,4.4178155567124415,2.165233276767489,0.3724785379977128
158,158,158,06-07,3.50602652707282,0.3248922935431322,0.9246972754457708
159,159,159,06-08,3.3296446172147824,-0.031114246192739982,1.4759153949816963
160,160,160,06-09,4.974105258756751,3.288039873401408,1.9847788187572533
161,161,161,06-10,4.996230341080796,3.3326967999869868,1.8786687093023573
162,162,162,06-11,4.746638726089276,2.8289249150372435,1.8476873989091616
163,163,163,06-12,4.102384770950155,1.528572620038117,1.9554994736600169
164,164,164,06-13,3.413929184685049,0.13900443118395386,1.7370687144146866
165,165,165,06-14,3.6501347913181297,0.6157582023123903,1.3201947853272358
166,166,166,06-15,4.324781774148577,1.9774553179294283,1.0121953854623422
167,167,167,06-16,3.7569999633969284,0.8314532254622813,0.8191617833804998
168,168,168,06-17,3.831056853515737,0.9809285158478812,0.8992611570884602
169,169,169,06-18,3.5285587604409265,0.3703710075470621,0.7083094089741434
170,170,170,06-19,3.6520385271177696,0.6196006734317164,0.7848753645005859
171,171,171,06-20,3.0824974544064725,-0.5299522863735101,0.7023568188099771
172,172,172,06-21,4.552387415481103,2.436851051088083,0.4712570646496396
173,173,173,06-22,3.5116992108026217,0.336341951318628,0.5131352559002439
174,174,174,06-23,3.1440725744612243,-0.4056700091141441,0.4981820978546598
175,175,175,06-24,3.6530489795194065,0.6216401550506881,0.6823155256954919
176,176,176,06-25,3.6075876598424768,0.5298817251582111,0.4544523258185687
177,177,177,06-26,3.6298661464878417,0.5748482806714821,0.32751765909049874
178,178,178,06-27,3.8750243578731087,1.0696718518265438,0.32571160047517395
179,179,179,06-28,3.134363800706483,-0.425266049049792,0.3777295963732009
180,180,180,06-29,3.138703750594288,-0.4165063608060931,0.3609589332392712
181,181,181,06-30,3.807681534364416,0.9337481304388496,0.4844410596241547
182,182,182,07-01,3.5577339420651084,0.4292577463546329,0.4867643218120805
183,183,183,07-02,3.99693827894793,1.3157410389807829,0.4444956980228492
184,184,184,07-03,3.8819306594614673,1.0836114249540985,0.3977155523258518
185,185,185,07-04,3.0087129528898084,-0.6788777917851797,0.1991409063269758
186,186,186,07-05,2.9996416179560166,-0.6971872349880774,0.43061227892604
187,187,187,07-06,3.2173838055083483,-0.2576997455544066,0.3285233444893934
188,188,188,07-07,4.245822921668263,1.8180859819490187,0.05897209689765681
189,189,189,07-08,3.693461136454978,0.7032074323609029,0.2512264519708019
190,190,190,07-09,3.080642617559973,-0.5336960605963211,0.3551477185538083
191,191,191,07-10,3.5802225159133165,0.4746483386536908,0.2025464976639647
192,192,192,07-11,3.30856568696401,-0.07365963549003919,-0.13038474818123236
193,193,193,07-12,2.7637500918042956,-1.1733070708934679,-0.3518334643447476
194,194,194,07-13,3.2561267935495035,-0.1795014931221637,-0.15025524062934942
195,195,195,07-14,3.0351662491502065,-0.6254848646201887,-0.3786078626871959
196,196,196,07-15,3.6798690044306985,0.6757732816960681,-0.4777781015229477
197,197,197,07-16,2.9014045656104486,-0.8954673936933878,-0.2670118289422713
198,198,198,07-17,3.0137648756097275,-0.6686810685045498,-0.08759693080858749
199,199,199,07-18,3.390289554574061,0.09129056459059022,0.10509023928490084
200,200,200,07-19,3.7894688340628524,0.8969878956799392,0.0731139475876162
201,201,201,07-20,3.6079624302222486,0.5306381559407413,0.008579044303631342
202,202,202,07-21,3.5848139067811577,0.4839155315123602,-0.02433863590560796
203,203,203,07-22,2.70956332299432,-1.2826768133972972,-0.1079100620587498
204,204,204,07-23,2.915911336609415,-0.8661871497599856,-0.23345359090293885
205,205,205,07-24,3.141858931382913,-0.4101379923282608,-0.5034858461167947
206,206,206,07-25,3.416268823676226,0.1437267226148047,-0.5646049253320596
207,207,207,07-26,2.8052445093678244,-1.089555375342394,-0.3971921249585289
208,208,208,07-27,3.4031267962788982,0.11720105622077095,-0.3874524801452613
209,209,209,07-28,3.207227037034071,-0.2782000111561123,-0.32298234712874
210,210,210,07-29,2.944864127557204,-0.8077492808803799,-0.3534808670335601
211,211,211,07-30,3.3335076330954,-0.023317194229132688,-0.3935363161957183
212,212,212,07-31,3.3256066601219283,-0.03926439681411574,-0.5751474231328187
213,213,213,08-01,2.686172708686556,-1.3298880703153435,-0.5777923908881125
214,214,214,08-02,2.8632561424965735,-0.9724655854018316,-0.5710698216315969
215,215,215,08-03,3.199364409602489,-0.2940698176878751,-0.6440959030899922
216,216,216,08-04,2.964848135808797,-0.7674138653412859,-0.5302565617219194
217,217,217,08-05,3.116424884110452,-0.4614736829795049,-0.39255474370772586
218,218,218,08-06,3.6640139342531097,0.6437716513943219,-0.22073456889926804
219,219,219,08-07,3.095515351722616,-0.5036771622301822,-0.1244093613405481
220,220,220,08-08,3.3740215448514106,0.05845546344891527,-0.16442019328846522
221,221,221,08-09,3.485707869853822,0.2838814276644445,-0.16762920264707115
222,222,222,08-10,2.8459089675696108,-1.0074788570287885,-0.4121487533851261
223,223,223,08-11,3.1068855447515205,-0.4807277391311404,-0.2662921828874332
224,224,224,08-12,2.937136972012942,-0.8233456530340075,-0.1397177802990396
225,225,225,08-13,3.5290994171526524,0.3714622607559744,0.0442910123045738
226,226,226,08-14,3.750286007030863,0.8179018789792771,0.20382397309068112
227,227,227,08-15,4.032706061979895,1.3879341832861252,0.21785122042001367
228,228,228,08-16,3.3201484856914574,-0.05028109231214457,0.17277207733683805
229,229,229,08-17,3.1485839811201504,-0.3965642551551451,-0.1717757846770387
230,230,230,08-18,2.803131365975367,-1.0938205115330617,-0.11569700773965735
231,231,231,08-19,2.504870873745573,-1.6958249113272859,-0.3843008323735249
232,232,232,08-20,3.916989940942696,1.154374540603565,-0.2076399361723032
233,233,233,08-21,3.234234399870912,-0.22368876451708009,-0.06869975904349307
234,234,234,08-22,3.845303775686782,1.0096842848951852,0.3930911964412329
235,235,235,08-23,3.5616078623585468,0.43707680761771583,0.5486603369672939
236,236,236,08-24,4.175885429605676,1.6769252213752937,0.3067349198533214
237,237,237,08-25,2.967327245608596,-0.7624100681709195,0.4853368445369841
238,238,238,08-26,3.1978244928232864,-0.29717796208026964,-0.07193488102931478
239,239,239,08-27,3.765159735176233,0.8479227835848961,-0.24118183786490802
240,240,240,08-28,2.188716489315137,-2.333946068502608,-0.6298765139787932
241,241,241,08-29,3.058491798707516,-0.5784049333958432,-0.4454065576012568
242,242,242,08-30,3.020422790484214,-0.6552428353080181,-0.1252823629464628
243,243,243,08-31,3.5156963273918462,0.34440967009429874,-0.330712625624176
244,244,244,09-01,4.1494494301663565,1.6235672058484942,0.1896249017617456
245,245,245,09-02,3.1544824914275726,-0.3846587924813827,0.4697186057952361
246,246,246,09-03,3.7355104373009738,0.7880790958129213,0.6808330647157596
247,247,247,09-04,3.8911191289800255,1.1021572908050992,0.5418356823402842
248,248,248,09-05,3.647997297806604,0.6114439182151231,0.4038616038852309
249,249,249,09-06,3.10250239359203,-0.4895746241585529,0.4445245715046896
250,250,250,09-07,3.739297445539437,0.7957227351181746,0.2595585824060598
251,251,251,09-08,3.2753602465587597,-0.14068098676463056,-0.02542492487724372
252,252,252,09-09,3.1856668118405747,-0.32171683877885754,-0.4004574164536283
253,253,253,09-10,3.0439560066964138,-0.6077437528947218,-0.16270586179606347
254,254,254,09-11,2.5331478823075817,-1.6387510312431843,-0.2310888994854005
255,255,255,09-12,3.8092603084325485,0.9369347037868362,-0.2274987485443666
256,256,256,09-13,3.5360169530211576,0.38542450898215264,-0.3360659050994409
257,257,257,09-14,3.2860325956700085,-0.1191400811184276,-0.2377478189956244
258,258,258,09-15,2.8629320255316304,-0.9731197781093036,-0.13068244104458485
259,259,259,09-16,3.3362236456017693,-0.01783523627182238,-0.2444288260574841
260,260,260,09-17,2.851418370091672,-0.9963587635369474,-0.33365966938369257
261,261,261,09-18,3.4711293632610167,0.25445639370944056,-0.3034289795424479
262,262,262,09-19,3.270762726357848,-0.1499605509750977,0.1778775909747096
263,263,263,09-20,3.3758985877017404,0.06224405792904018,0.4116063830284511
264,264,264,09-21,4.293699654654781,1.9147196449936417,0.7248695549695011
265,265,265,09-22,4.03102319779826,1.3845375160506264,0.6123741224986728
266,266,266,09-23,3.782647722161604,0.8832202681093525,0.7369307087035755
267,267,267,09-24,3.1367170924488263,-0.4205162011155291,0.7529670424051901
268,268,268,09-25,3.641028877814238,0.5973789662543175,0.468986935093988
269,269,269,09-26,3.4235693833142613,0.15846206013872766,0.12603392228221874
270,270,270,09-27,3.4495193135902236,0.2108390011264289,0.14516256549253773
271,271,271,09-28,3.011535621482605,-0.6731805608199889,0.006631333188556428
272,272,272,09-29,3.8395109464989816,0.9979921273712662,-0.01261572369943407
273,273,273,09-30,2.7249088709443776,-1.2517035949394169,-0.3156347847726653
274,274,274,10-01,3.5838136481911738,0.4818966249263745,-0.5592290641925162
275,275,275,10-02,2.5227924354221383,-1.6596523063006596,-0.5290051683238769
276,276,276,10-03,2.7253928815346318,-1.2507266753926765,-0.862306852542424
277,277,277,10-04,3.1013814172471914,-0.4918371856081536,-0.7791428609998939
278,278,278,10-05,2.8487136257814907,-1.0018179779400158,-1.0924639274846295
279,279,279,10-06,2.9721283237764307,-0.7527196456842369,-0.922161433702132
280,280,280,10-07,2.6524121945043455,-1.3980297739820406,-0.7155798876713647
281,281,281,10-08,3.029046266532592,-0.6378373436056733,-0.6685715136523481
282,282,282,10-09,3.3394925156149435,-0.0112373992080725,-0.6276952983434656
283,283,283,10-10,3.2411219983322472,-0.2097869414940536,-0.7006013847731971
284,284,284,10-11,2.9702252968193004,-0.756560686086721,-0.5547528239150584
285,285,285,10-12,2.7554022809184806,-1.1901561642626255,-0.6167920859913306
286,286,286,10-13,3.0859724498854506,-0.5229384088332084,-0.8756713879262327
287,287,287,10-14,2.8446237521712296,-1.0100729160633073,-1.009369580036972
288,288,288,10-15,2.5699286913345682,-1.5645132108174846,-0.8649334097996481
289,289,289,10-16,2.843680830764569,-1.0119760941584888,-0.6904139383382011
290,290,290,10-17,3.3995869750279235,0.11005633533722173,-0.2186758798544425
291,291,291,10-18,3.2741918128179184,-0.14303933549394385,-0.10307271738717247
292,292,292,10-19,4.4882960100619576,2.3074899420693424,0.2768407399871016
293,293,293,10-20,3.1882742917944737,-0.316453941259687,0.5201181202782232
294,294,294,10-21,3.6992876279792783,0.7149675334281601,0.4676704545690976
295,295,295,10-22,3.5668652249531188,0.4476881875882409,0.18496736906760847
296,296,296,10-23,3.2436771518167853,-0.20462965891753207,-0.2296433158347979
297,297,297,10-24,2.4338076415522862,-1.8392578485028783,0.07793402638833204
298,298,298,10-25,3.2557935199971664,-0.18017416734509573,0.11317245939475168
299,299,299,10-26,4.102601524501346,1.5290101120790929,-0.02612396217008303
300,300,300,10-27,3.804040008966798,0.9263981314666779,0.03464090002555899
301,301,301,10-28,3.1527823450674126,-0.38809034180076735,0.33006739825168424
302,302,302,10-29,3.4243112905201833,0.15995951425632005,0.3228858128408483
303,303,303,10-30,3.3120143736834864,-0.06669885914612694,-0.21383242059461494
304,304,304,10-31,3.2344450062618013,-0.22326367981011166,-0.21036548175383754
305,305,305,11-01,2.5071130741057805,-1.6912992885336866,-0.02714037088063713
306,306,306,11-02,3.814346088645295,0.947199764511342,-0.2568672154961469
307,307,307,11-03,3.697450906724893,0.7112603234384351,-0.2628289706912991
308,308,308,11-04,2.7414082242617974,-1.2184015534367385,-0.193472209660648
309,309,309,11-05,3.294292017770465,-0.10246939031704012,0.0320120622833161
310,310,310,11-06,3.4406200610441617,0.19287688637379494,0.013392985195907071
311,311,311,11-07,3.177404354000795,-0.3383936568699019,-0.10037666187117417
312,312,312,11-08,3.758997638379616,0.8354853019868881,0.31866013329847914
313,313,313,11-09,3.359250811044832,0.028642441035947663,0.18221576679417886
314,314,314,11-10,3.987068098167208,1.2958192175811811,0.3269058206906208
315,315,315,11-11,2.8886873684077807,-0.921135589342842,0.33458794734846986
316,316,316,11-12,3.8707364526585035,1.0610172097524464,-0.01030453780011492
317,317,317,11-13,3.2002408137920337,-0.29230089692280736,-0.12331029879805384
318,318,318,11-14,2.7337446426679333,-1.2338696089046206,-0.24588489056811005
319,319,319,11-15,3.0233214997816384,-0.6493921249516856,-0.22093855282764616
320,320,320,11-16,3.6226937704510034,0.5603716669608437,-0.3723045229271306
321,321,321,11-17,2.9628447032346834,-0.7714575629000587,-0.06305523289714861
322,322,322,11-18,3.420774737121431,0.1528213891555399,0.39307534929468896
323,323,323,11-19,4.119538202624256,1.5631948432570846,0.7716105596086305
324,324,324,11-20,4.0896722605933435,1.5029138842464052,0.8905354981000982
325,325,325,11-21,4.148583356935538,1.6218191369319634,1.008281153886038
326,326,326,11-22,3.9762188679916948,1.27392129790965,1.103133914890827
327,327,327,11-23,3.312864177490737,-0.06498362818441909,1.1923258161648516
328,328,328,11-24,3.7027410934767695,0.721937955184273,1.1268595607628422
329,329,329,11-25,4.384676667253369,2.098346250901232,0.8609668691229689
330,330,330,11-26,3.895062411555838,1.110116351834349,0.7055455086121037
331,331,331,11-27,3.3581710099567985,0.02646298709272251,0.6388957112028176
332,332,332,11-28,3.5142017979685507,0.34139313484445954,0.281685554896326
333,333,333,11-29,3.1147360436521336,-0.4648824126401357,-0.2276950437736036
334,334,334,11-30,2.6408716743907275,-1.4213229826546767,-0.544226521362854
335,335,335,12-01,2.8704540986788016,-0.9579373411183452,-0.5704104490808676
336,336,336,12-02,2.954117451576167,-0.7890725137011536,-0.7088752553161258
337,337,337,12-03,3.280334723321483,-0.13064057921535865,-0.6192698897165471
338,338,338,12-04,3.1025910395254463,-0.4893957025670899,-0.22694838948498186
339,339,339,12-05,3.3811036030184405,0.0727497809573372,-0.1742426793594355
340,340,340,12-06,3.807115680029841,0.9326060187347144,-0.3081708081600369
341,341,341,12-07,3.027131003871584,-0.6417030803650671,-0.39351310443208654
342,342,342,12-08,2.555992757140678,-1.5926412865047619,-0.39171744290652616
343,343,343,12-09,3.026639880199176,-0.6426943568476569,-0.42320203738583
344,344,344,12-10,3.107928956231784,-0.4786217334137275,-0.11351622782259953
345,345,345,12-11,3.28751016100776,-0.11615778591848595,-0.20124246118827727
346,346,346,12-12,4.72771069922057,2.7907208761140967,-0.13159131395961474
347,347,347,12-13,2.7663494924335628,-1.1680604805591337,-0.14977912629524948
348,348,348,12-14,2.7630429261815523,-1.1747344031327869,-0.006497687209107576
349,349,349,12-15,2.9725734395386376,-0.7518212308614655,0.10343981780625616
350,350,350,12-16,3.5338579949281805,0.3810669011031239,-0.4198345908364153
351,351,351,12-17,3.6143185468428727,0.5434672441736963,-0.5100052737539066
352,352,352,12-18,3.1721863600659166,-0.3489255757419326,-0.3406686420538146
353,353,353,12-19,2.498301428856016,-1.7090845780640802,-0.2348117645499159
354,354,354,12-20,3.2664255639895354,-0.1587146129322349,-0.3467711619865376
355,355,355,12-21,3.287251449211132,-0.11667996583807352,-0.465177305330277
356,356,356,12-22,3.2010391816376567,-0.29068948351660623,-0.2994598487455203
357,357,357,12-23,3.2623356582579377,-0.16696961588873946,-0.10925944926856268
358,358,358,12-24,3.664810369348248,0.6453791637666072,-0.042305306555572665
359,359,359,12-25,3.0637052510509215,-0.5678821812023345,-0.15985402289831452
360,360,360,12-26,3.465458417263295,0.24301024334570515,-0.2044995877286581
361,361,361,12-27,2.93781741175874,-0.8219722638945245,-0.3419154837264338
362,362,362,12-28,3.068322462490152,-0.5585628724986677,-0.4817820603760825
363,363,363,12-29,2.8538429682260604,-0.991464991875394,
364,364,364,12-30,3.2490326041464,-0.1938202961312844,
365,365,365,12-31,,,
