,unnamed: 0,unnamed: 0,mth_day,cinematography,cinematography_norm,cinematography_ravg
33,33,33,02-03,11.925592973879258,0.38057177307344975,-0.4675957439234975
34,34,34,02-04,10.286547358033896,-0.9960456803815552,-0.13092213163397906
35,35,35,02-05,11.264106763604293,-0.17500365050294847,-0.07181851031225554
36,36,36,02-06,12.768818052984487,1.0887877921184916,0.23775221989110965
37,37,37,02-07,11.476915809297044,0.00373246502770424,0.10208310770885594
38,38,38,02-08,12.81130319108312,1.1244706200115155,0.17312334887507028
39,39,39,02-09,10.956400568378973,-0.4334429000200725,0.2315956154432074
40,40,40,02-10,10.794044319690947,-0.5698042333842692,-0.1012327338803058
41,41,41,02-11,11.681820683734449,0.17582994890587444,-0.1863528813738616
42,42,42,02-12,10.391160358385523,-0.9081823038225876,0.010346544253576615
43,43,43,02-13,10.868834874891038,-0.5069884199336305,-0.11872649766300275
44,44,44,02-14,14.216483680716474,2.304667173776145,-0.2117731656801958
45,45,45,02-15,10.034329140563347,-1.2078811515195491,-0.5138261064047098
46,46,46,02-16,10.12933794291283,-1.1280842414874277,-0.4594197924959513
47,47,47,02-17,9.524016217409352,-1.6364876954412095,-0.4441883168484869
48,48,48,02-18,10.77982794383266,-0.5817444203700363,-0.7398753517588239
49,49,49,02-19,10.977645423472307,-0.4155995660488443,-0.5522290845207065
50,50,50,02-20,12.104155944282134,0.5305449643141226,0.058391981387616
51,51,51,02-21,11.374835717206588,-0.08200354809084405,0.463909779974675
52,52,52,02-22,14.491490021580653,2.5356421539625082,0.4990421492079092
53,53,53,02-23,12.420952479200432,0.7966190960811447,0.6167731826943665
54,54,54,02-24,11.0308064082774,-0.3709502049706311,0.8679771718833145
55,55,55,02-25,11.818691861466908,0.29078663486989953,0.8109114516359613
56,56,56,02-26,13.898705894798805,2.0377688994478107,0.4972966941935692
57,57,57,02-27,10.967169876481988,-0.4243978695749629,0.3950565909837345
58,58,58,02-28,12.251090299957507,0.6539536093081542,0.4576908003773979
59,59,59,02-29,11.690570080623058,0.1831784768221364,0.24019295541413244
60,60,60,03-01,11.478252397216313,0.0048550513913494285,-0.2641027683537637
61,61,61,03-02,10.264931715473637,-1.0142004349096934,-0.45013541332807616
62,62,62,03-03,10.296120326570641,-0.988005443159566,-0.656130952495006
63,63,63,03-04,9.638190687453145,-1.540593739420838,-0.7765634067144932
64,64,64,03-05,10.779500275403334,-0.5820196256934247,-0.7399802712199651
65,65,65,03-06,10.83022524510525,-0.5394162484947869,-1.0183371938696686
66,66,66,03-07,11.739594839282667,0.22435386435851776,-0.9850707542496748
67,67,67,03-08,8.276406758605727,-2.684341970807915,-1.0044473141056296
68,68,68,03-09,10.533768971270394,-0.7884068054396046,-1.092522387671074
69,69,69,03-10,9.499768504577169,-1.6568530985565644,-1.1834375255493317
70,70,70,03-11,10.150309953151977,-1.110470067086091,-1.5545279777585774
71,71,71,03-12,10.180746083936649,-1.0849070757643342,-1.2757810520580004
72,72,72,03-13,9.088600502769912,-2.0021888488969566,-1.2181386771924467
73,73,73,03-14,10.267717817549107,-1.011860416604453,-1.1282311848364917
74,74,74,03-15,10.94555431471427,-0.4425525562462836,-0.8390130609684564
75,75,75,03-16,10.142049252105824,-1.1174081444208346,-1.2052426168812815
76,76,76,03-17,12.216425111400996,0.6248386761221203,-0.6315259164918667
77,77,77,03-18,7.5644769969566426,-3.2822844112412866,-0.5788016782065725
78,78,78,03-19,13.187115337739383,1.4401113534395311,-0.4398376268707341
79,79,79,03-20,10.6443689985729,-0.6955149868926871,-0.23598657561523165
80,80,80,03-21,11.938285092013952,0.3912317517687462,-0.31471949916496417
81,81,81,03-22,11.598319493372474,0.10569816311217987,0.3337457545243539
82,82,82,03-23,11.653973199246323,0.1524411348237254,0.1737049871462768
83,83,83,03-24,12.196980217455447,0.6085071108946218,0.25948040882563833
84,84,84,03-25,12.043816809295414,0.4798667491710687,0.07182873150701648
85,85,85,03-26,11.257131077818643,-0.18086245681651766,0.014782770961730625
86,86,86,03-27,10.597739866861453,-0.7346783121429851,-0.08381649744913955
87,87,87,03-28,11.190794811920387,-0.2365776001595352,-0.11907795014043447
88,88,88,03-29,10.949600180254905,-0.4391544756414956,-0.3283923825480484
89,89,89,03-30,11.94507960717209,0.3969383947468522,-0.5792839810999976
90,90,90,03-31,10.548517289840033,-0.7760198452746151,-0.6131955084739226
91,91,91,04-01,9.464812782157363,-1.6862120481282128,-0.6852905307693052
92,92,92,04-02,10.355482847109082,-0.9381474763865344,-0.7996743314425384
93,93,93,04-03,10.675762709482862,-0.6691477339318314,-0.8237054646329622
94,94,94,04-04,10.132465689274893,-1.1254572796808946,-0.5703527448816244
95,95,95,04-05,11.773406103829368,0.25275159560430993,-0.5104572835695443
96,96,96,04-06,12.358417332275472,0.7440964732334124,-0.22061862007948688
97,97,97,04-07,9.892693714625036,-1.3268392802557325,-0.12567417745415185
98,98,98,04-08,12.426031013574207,0.8008845045538101,0.09874928395779696
99,99,99,04-09,11.354026400140144,-0.09948107817982126,0.12638078082126794
100,100,100,04-10,11.735701023522171,0.22108348879079825,-0.1969632620069134
101,101,101,04-11,11.970799869307134,0.4185405767851357,0.009261118627569434
102,102,102,04-12,10.04851358460559,-1.1959677837356757,-0.17704123063527308
103,103,103,04-13,11.36591853584625,-0.08949299644883525,-0.1267505910527734
104,104,104,04-14,11.095125112237975,-0.3169295910232449,-0.13545973093602315
105,105,105,04-15,11.713292449479608,0.20226275931517684,-0.13808486247647
106,106,106,04-16,11.673484708419096,0.16882864949129955,-0.022461866107871747
107,107,107,04-17,11.952046466181582,0.40278978754245454,-0.08516436080412898
108,108,108,04-18,10.874500636331069,-0.5022298055240862,0.034150205775891146
109,109,109,04-19,10.917984730663703,-0.4657079646263786,0.12081655054427527
110,110,110,04-20,11.947483986965251,0.3989578084568759,0.07240367857811593
111,111,111,04-21,12.332419101161015,0.7222608279254817,0.01524464583346206
112,112,112,04-22,11.327633047098965,-0.12164858230565655,0.1681293314467988
113,113,113,04-23,11.543714020050135,0.059835591074531375,0.39743131628739065
114,114,114,04-24,11.966677579412199,0.41507830815593416,0.4067943377026264
115,115,115,04-25,12.556071239073196,0.9101039444171728,0.2925170737924145
116,116,116,04-26,12.014371498073835,0.45513593694829,0.4799670603614127
117,117,117,04-27,11.516045687038995,0.036597244464210435,0.4751723012389285
118,118,118,04-28,12.666737434763474,1.0030513371083332,0.4095913855796751
119,119,119,04-29,11.509461240968985,0.031067036339625587,0.3302751353544204
120,120,120,04-30,11.498180923243934,0.021592814200413615,0.18033702126212905
121,121,121,05-01,11.989452160385563,0.4342064430656444,0.18606647026251336
122,122,122,05-02,10.943244259634572,-0.44449274760545776,0.10609440067121503
123,123,123,05-03,11.556975699549243,0.07097393846651627,0.009462238071485758
124,124,124,05-04,12.09543331657993,0.5232189195605432,-0.018492008871724426
125,125,125,05-05,10.81914082379906,-0.5487259392587501,-0.27009797608074176
126,126,126,05-06,11.298481497169387,-0.14613266745884745,-0.23740131605490056
127,127,127,05-07,10.19203056106127,-1.0754293601884597,-0.3961857184712856
128,128,128,05-08,11.176822515381536,-0.2483127874504108,-0.4961648338867034
129,129,129,05-09,10.422652385579832,-0.8817324760317936,-0.3843858644272519
130,130,130,05-10,11.381202952640582,-0.0766557729319636,-0.2331102808827199
131,131,131,05-11,11.61766693303765,0.12194787749795875,-0.039812123119592986
132,132,132,05-12,12.37916334398524,0.7615208338083446,-0.1601940657624443
133,133,133,05-13,11.572913088320297,0.08435958639030182,0.1358914287680086
134,134,134,05-14,10.316838524242216,-0.9706044433075184,0.28715193364896724
135,135,135,05-15,12.53782663609172,0.8947804911509238,0.5862195627329787
136,136,136,05-16,12.461777080566067,0.8309072563537878,0.6227958657633882
137,137,137,05-17,13.75414494322629,1.916353652002028,0.6414570769890935
138,138,138,05-18,12.640456976324547,0.9809786519908008,1.0474127098863657
139,139,139,05-19,11.706224966805165,0.1963268537445336,1.186533324038747
140,140,140,05-20,13.216902584848368,1.4651293540761128,1.020823523267846
141,141,141,05-21,13.531675866150005,1.7295041760652126,0.6925138987760125
142,142,142,05-22,11.277980136362796,-0.16335154827161874,0.4850188732953553
143,143,143,05-23,11.408768095158749,-0.05350409494897356,0.4976829770975957
144,144,144,05-24,11.158154928052966,-0.2639915008931427,0.11717980242874325
145,145,145,05-25,11.796694735716972,0.2723114765579769,-0.21812184465255224
146,146,146,05-26,10.498665683125358,-0.8178896939370021,-0.11411287351417475
147,147,147,05-27,11.136349437932713,-0.2823057064225602,-0.0863989429409473
148,148,148,05-28,12.020998965849907,0.4607022785586459,0.180497742533186
149,149,149,05-29,11.60675075020886,0.11277948849039116,0.4924197016122551
150,150,150,05-30,13.064810293109336,1.337388611951657,0.7246890463531305
151,151,151,05-31,14.025001451855042,2.143843231032392,0.7043782302740258
152,152,152,06-01,12.15795040410867,0.5757263745082501,0.5665536215001467
153,153,153,06-02,10.991253119568537,-0.4041706028971888,0.5583547846298635
154,154,154,06-03,11.036408133301034,-0.3662453740846289,0.40916696080655984
155,155,155,06-04,11.548179935520107,0.0635864672686919,0.3331901021653598
156,156,156,06-05,11.999042974985954,0.4422616690118353,0.3141967649827833
157,157,157,06-06,13.482238304043625,1.687982079185192,0.4618487954657418
158,158,158,06-07,12.022265885677307,0.4617663514127907,0.6915986144305304
159,159,159,06-08,12.046049043997815,0.4817415800005621,0.8714052347075242
160,160,160,06-09,12.677693877152652,1.0122535397041026,0.9347358660010328
161,161,161,06-10,12.832681676764135,1.1424261889306546,0.8926274643097879
162,162,162,06-11,12.45146405962276,0.8222454567728886,1.0543787407279777
163,163,163,06-12,13.181424489679713,1.4353316690377222,1.0023607843173197
164,164,164,06-13,13.177783941061127,1.4322740099219284,0.9344363244496796
165,165,165,06-14,11.674443396316356,0.16963384153661262,0.9290586364452889
166,166,166,06-15,12.192455420200202,0.6047067804982632,1.023767582340528
167,167,167,06-16,12.794264572906306,1.1101600609043092,0.9468711177798016
168,168,168,06-17,13.128045409777794,1.3904991321443243,0.7819103271929729
169,169,169,06-18,12.632091865154536,0.973952881673364,0.7904653767683548
170,170,170,06-19,11.999337772508767,0.4425092664009551,0.8756509340783739
171,171,171,06-20,11.735558921757406,0.2209641389889046,1.052573285181638
172,172,172,06-21,12.801003628964699,1.1158201243583779,0.9916906718683322
173,173,173,06-22,14.058161684742556,2.171694167523894,0.7233637420832378
174,174,174,06-23,12.693112465195696,1.0252034522644888,0.8835260847536169
175,175,175,06-24,10.715219127094855,-0.6360086970372015,0.8679418648460961
176,176,176,06-25,13.143504809989905,1.4034833224232302,0.6965007700481521
177,177,177,06-26,11.62422844028624,0.12745881954377908,0.4627341644345053
178,178,178,06-27,11.576263491757867,0.08717355557071356,0.3957414923552325
179,179,179,06-28,12.388180838137126,0.7690945338420128,0.7399099649943229
180,180,180,06-29,12.214530509737925,0.6232474197888523,0.3937617744182356
181,181,181,06-30,13.173888344641867,1.4290021387973406,0.36348539237707467
182,182,182,07-01,10.670692892172307,-0.6734058210332937,0.3748195217488898
183,183,183,07-02,11.407940155736261,-0.05419947270318688,0.37749664489314255
184,184,184,07-03,11.657232195196896,0.15517833180160406,0.1792643616361156
185,185,185,07-04,12.407305658652742,0.7851572727075293,-0.05695921026872083
186,186,186,07-05,10.79839959852803,-0.5661462797533096,0.07865331792839933
187,187,187,07-06,11.486355433077154,0.011660707368322058,0.049618317935966716
188,188,188,07-07,11.639481073249051,0.14026934814942718,0.13534543023430115
189,189,189,07-08,11.200520050793259,-0.2284094726577825,0.3324894038539277
190,190,190,07-09,12.269649162099435,0.6695410055916107,0.4358211777928127
191,191,191,07-10,13.815661908272867,1.968021114425289,0.3436994065055776
192,192,192,07-11,11.536580669646886,0.053844363879999864,0.5733347079804534
193,193,193,07-12,10.828256329481036,-0.5410699203550883,0.4936416934117836
194,194,194,07-13,13.27994872756109,1.518081156998682,0.2421340598181174
195,195,195,07-14,10.631209444650136,-0.7065675600698009,-0.1631799810015859
196,196,196,07-15,10.472930038022973,-0.8395047959703866,-0.08281636551421705
197,197,197,07-16,10.920181250321944,-0.4638631304929306,0.1545841253143563
198,198,198,07-17,12.110681911676615,0.5360260568042129,-0.07622140332691296
199,199,199,07-18,12.524196909264607,0.883333024616352,0.07899960666872241
200,200,200,07-19,11.631121209576802,0.13324798515106634,0.12951911138058073
201,201,201,07-20,11.740076611553675,0.22475849990401128,0.3551848267334095
202,202,202,07-21,10.833831053064575,-0.5363877676992368,0.12552738591204762
203,203,203,07-22,12.532290992795515,0.8901311616240424,-0.2665335206653969
204,204,204,07-23,10.470056098398754,-0.8419185881239586,-0.3368551923220444
205,205,205,07-24,9.723393933286113,-1.469032414848315,-0.6801241250018278
206,206,206,07-25,11.128757561614325,-0.2886820447888186,-0.6740409435078641
207,207,207,07-26,9.287833523602268,-1.8348550961746897,-0.894480027896679
208,208,208,07-27,10.877288058203002,-0.4998886787354547,-0.5704885038155519
209,209,209,07-28,10.957519233560676,-0.4325033447088473,-0.023907880389548275
210,210,210,07-29,12.784585319788954,1.1020305563628034,-0.02781135719076382
211,211,211,07-30,13.628054181275768,1.8104513257077075,0.01838761848375552
212,212,212,07-31,11.100871921250567,-0.3121029055961119,0.1459967657590632
213,213,213,08-01,9.617869562354304,-1.5576612421275735,0.16272477206275282
214,214,214,08-02,11.788901721934,0.26576620491639136,-0.18985956189787376
215,215,215,08-03,11.077020691246323,-0.3321353068867096,-0.27120841198953266
216,216,216,08-04,10.265794909235098,-1.0134754474009562,-0.3217235960969997
217,217,217,08-05,13.046914624623385,1.3223582251577541,0.09179001617166477
218,218,218,08-06,10.740001771723565,-0.6151940102409139,-0.03218766015606886
219,219,219,08-07,12.571926282673905,0.9234204314844128,-0.07760302095050796
220,220,220,08-08,10.903230544348672,-0.4780998530500103,0.0952975928771071
221,221,221,08-09,10.752582637019982,-0.6046274716533442,-0.21891895582615487
222,222,222,08-10,11.500961552051695,0.02392823556473411,-0.20876785775798531
223,223,223,08-11,10.802215829243872,-0.5629410670618181,-0.4536404646816858
224,224,224,08-12,10.812519141351087,-0.5542874218318965,-0.4046354214326014
225,225,225,08-13,10.822606432871337,-0.5458152100577901,-0.07177754227112065
226,226,226,08-14,11.253312556269133,-0.18406959355550406,0.07580077088976124
227,227,227,08-15,13.130451286745233,1.3925198033155404,0.1767198136981284
228,228,228,08-16,12.555230855000513,0.9093981145300256,0.1908997400569712
229,229,229,08-17,11.523160842349231,0.04257318978838469,-0.008724785214327088
230,230,230,08-18,10.913817636760138,-0.4692078636788399,0.2214052936934867
231,231,231,08-19,9.396529629297692,-1.7435623616855795,0.14954795276544122
232,232,232,08-20,12.897314799425333,1.1967108798913786,-0.001149233753922933
233,233,233,08-21,12.617117131411856,0.9613757577472678,0.1290917334804308
234,234,234,08-22,11.478680958303153,0.00521499541384049,0.3385156953536556
235,235,235,08-23,12.453575689901092,0.8240189931945071,0.5581060111438577
236,236,236,08-24,12.409899612329085,0.787335907560509,0.6032671761749144
237,237,237,08-25,10.96523795915962,-0.4260204669443671,0.7425030253695567
238,238,238,08-26,13.219936931077864,1.467677870077719,0.5609135844948775
239,239,239,08-27,13.61178957705702,1.7967908529151206,0.4677363056127488
240,240,240,08-28,10.181443111133074,-1.0843216498342347,0.6231115836796487
241,241,241,08-29,11.787936255801856,0.2649553199017343,0.6554069826953876
242,242,242,08-30,13.51986883880002,1.7195875759619086,0.5074723580778585
243,243,243,08-31,11.195949688271604,-0.232248072849934,0.31724372885309265
244,244,244,09-01,12.163122211915873,0.5800701223725453,0.2327156650804376
245,245,245,09-02,12.252835134238095,0.6554190775665256,0.4897344659047548
246,246,246,09-03,9.57759190180219,-1.5914900324701649,0.05095004363408847
247,247,247,09-04,13.624026032044256,1.8070681248476377,0.15095343563407349
248,248,248,09-05,10.385282617396351,-0.9131189576620896,0.19785963728507608
249,249,249,09-06,11.91035347916876,0.3677722791499762,0.3982147518114553
250,250,250,09-07,12.498210528480852,0.8615073322785608,0.3885295151398681
251,251,251,09-08,13.68413111811133,1.8575497647248025,-0.06595269891745653
252,252,252,09-09,9.508402550765783,-1.6496014524996894,0.3913392689372854
253,253,253,09-10,10.377297994879932,-0.9198251594963096,0.4340348482149037
254,254,254,09-11,13.652082961351654,1.8306328494663613,0.03654555890364728
255,255,255,09-12,12.215361970185594,0.6239457548156865,-0.10984694911841804
256,256,256,09-13,9.658628295859977,-1.523428403588978,0.22129270023695624
257,257,257,09-14,12.638332964685473,0.9791947165924104,0.2725785813722937
258,258,258,09-15,11.873996517977115,0.3372364436325562,-0.18433378731602096
259,259,259,09-16,10.743673846436963,-0.6121098726842849,-0.3785590821584888
260,260,260,09-17,10.387994396247985,-0.9108413626635264,0.009595825403327226
261,261,261,09-18,10.827856165146523,-0.5414060142391208,0.19431173089126447
262,262,262,09-19,12.43152761329051,0.8055010417819183,0.2983008088483647
263,263,263,09-20,13.957905635976498,2.087490149520034,0.4729495164972793
264,264,264,09-21,12.616873234643526,0.9611709113751574,0.6973862564487986
265,265,265,09-22,11.991328514187558,0.4357823732092029,0.9136377313604518
266,266,266,09-23,11.991324589667707,0.4357790770455892,0.6344655839782841
267,267,267,09-24,12.372712498259801,0.7561028352307975,0.3017304348061876
268,268,268,09-25,10.437178857572805,-0.8695318425110876,0.07634872306471098
269,269,269,09-26,11.580913744208345,0.09107925448745537,-0.038330086075821
270,270,270,09-27,11.006792355916676,-0.39111935907370254,-0.3048948730351659
271,271,271,09-28,11.172086543019422,-0.2522904816339889,-0.5509089066239543
272,272,272,09-29,10.087040239758084,-1.16360964471048,-0.6438439689176106
273,273,273,09-30,10.615238529679244,-0.7199813663019328,-0.7674684190826176
274,274,274,10-01,9.773269769270463,-1.4271422162730265,-0.9198729195437366
275,275,275,10-02,10.697765942127084,-0.6506674465025861,-0.8329977229282071
276,276,276,10-03,9.918045757409024,-1.3055463618404168,-0.7070339322965276
277,277,277,10-04,11.792705189605725,0.26896069805918915,-0.6184177531292409
278,278,278,10-05,10.986899811952004,-0.40782690092040297,-0.4298219210352853
279,279,279,10-06,11.248294399743537,-0.1882842912982124,-0.19447394994437794
280,280,280,10-07,11.120559843144612,-0.2955672237092933,-0.0010798320363225964
281,281,281,10-08,12.379043740457403,0.7614203800428582,-0.2734684243171752
282,282,282,10-09,11.299613804328349,-0.14518165439208494,-0.18783330166019332
283,283,283,10-10,9.846816764914989,-1.365370855625926,-0.2320170611766118
284,284,284,10-11,11.598659623660193,0.10598383502148773,-0.15437882921918974
285,285,285,10-12,10.932654653297515,-0.4533868483967228,-0.4603258183680343
286,286,286,10-13,11.675191502328165,0.17026216803523908,-0.5030230030162637
287,287,287,10-14,10.193420988165775,-1.0742615548502086,-0.13292957755062176
288,288,288,10-15,10.994593844872014,-0.4013647622814618,-0.10656671482897384
289,289,289,10-16,12.490688546172251,0.8551896971679254,-0.05885294616501253
290,290,290,10-17,11.786990526148474,0.2641610113513754,-0.10526093553647516
291,291,291,10-18,11.273512063529447,-0.16710423641295485,0.07588763895232402
292,292,292,10-19,11.34366231244936,-0.10818576819353673,0.18921684365154245
293,293,293,10-20,11.487509375991992,0.012629892082586459,0.14937798018514262
294,294,294,10-21,11.804194517782125,0.27861046591384897,-0.035066875996791716
295,295,295,10-22,12.206087848973555,0.6161565163695264,0.06046787027391259
296,296,296,10-23,10.469354175694736,-0.8425081257402307,0.20370911700856406
297,297,297,10-24,11.955992762766126,0.40610424121127103,0.20725356309787932
298,298,298,10-25,12.366948499382751,0.751261712214372,0.3369760042238888
299,299,299,10-26,11.512830174338895,0.03389656861847844,0.464146664558845
300,300,300,10-27,12.730905120807153,1.0569451126699052,0.6696008890759059
301,301,301,10-28,13.114569051633172,1.3791804783792634,0.8560055000447294
302,302,302,10-29,11.9370771590396,0.3902172213621351,1.1506027218555093
303,303,303,10-30,13.287629200826721,1.5245319070242132,1.2300568109578658
304,304,304,10-31,14.471490833801,2.5188450430790508,1.2397905214404068
305,305,305,11-01,12.080433945789087,0.510621103232617,1.1406875591109131
306,306,306,11-02,12.800440758840544,1.1153473755651508,0.9870456737112604
307,307,307,11-03,12.406597746246455,0.7845627044022992,0.7547464106133571
308,308,308,11-04,10.839490935463157,-0.5316340910357794,0.377377087221866
309,309,309,11-05,11.628130749216368,0.1307363284367936,0.315897354275644
310,310,310,11-06,11.775641525017388,0.2546291027301044,0.20340775379209824
311,311,311,11-07,11.641235300605812,0.14174270555528554,0.26056258356530443
312,312,312,11-08,11.996838046824903,0.4404097726638763,0.6225254523839361
313,313,313,11-09,12.814900167209005,1.1274916830415365,0.4777914802356118
314,314,314,11-10,13.425279681989668,1.64014312187601,0.6784648386219296
315,315,315,11-11,10.594180837053571,-0.7376675044531511,0.7603003650759087
316,316,316,11-12,13.20921097797425,1.458669253048011,0.7995597787043626
317,317,317,11-13,12.225851573709786,0.6327558642791598,0.7076894727953559
318,318,318,11-14,12.277299272825827,0.6759662544345995,0.5686975676354195
319,319,319,11-15,12.158597480873267,0.5762698475874971,0.3979811810799712
320,320,320,11-16,12.432349922664187,0.806191690916391,0.3639738470387482
321,321,321,11-17,9.374617867394557,-1.7619658237858409,0.33247629909340504
322,322,322,11-18,12.966269534974403,1.2546252488006726,0.2614696118998019
323,323,323,11-19,12.000839529557107,0.4437705766071003,0.2050398812051536
324,324,324,11-20,11.770042013890386,0.2499261312729808,0.04954689645233532
325,325,325,11-21,11.755475019511476,0.2376914634196073,0.4563324094897832
326,326,326,11-22,11.321539823689307,-0.12676621760051865,0.3345774278018749
327,327,327,11-23,12.28061042208751,0.6787472544388461,0.2143937779216524
328,328,328,11-24,12.09647683355815,0.5240953586732232,0.36762433031827
329,329,329,11-25,11.142272101381268,-0.27733132267423466,0.6974091941364559
330,330,330,11-26,12.864689758573144,1.169309445652687,0.6269632184718468
331,331,331,11-27,14.11139067577491,2.2164006463287227,0.5368309852678034
332,332,332,11-28,10.818288173302758,-0.5494420715881736,0.358111854728742
333,333,333,11-29,11.636724171879067,0.13795385521458595,0.4098412776864955
334,334,334,11-30,10.819743896709683,-0.5482194245611456,0.1413961271739854
335,335,335,12-01,11.51181652505389,0.033045215072286804,0.0205350706538913
336,336,336,12-02,10.946972475802138,-0.4413614574223744,0.17807936670964972
337,337,337,12-03,13.247983993031552,1.491234307208158,-0.0043090014003867114
338,338,338,12-04,11.943752420920225,0.3958237047463769,0.3289824968456511
339,339,339,12-05,10.333778951847176,-0.9563763534456324,0.3825375556515278
340,340,340,12-06,13.200710232539553,1.4515295649150812,0.4345815646040306
341,341,341,12-07,11.894402918049881,0.3543755679075468,0.15652947626900476
342,342,342,12-08,11.31876423751717,-0.12909740370735742,0.14773678161755985
343,343,343,12-09,11.261636710196953,-0.177078222801997,0.201712597321012
344,344,344,12-10,11.880939207632474,0.3430675368377075,-0.05089997015144162
345,345,345,12-11,10.719371146113133,-0.6325214592249194,-0.2276996180368781
346,346,346,12-12,11.396097686690993,-0.0641458399196407,-0.05222644295159107
347,347,347,12-13,10.6313823729202,-0.706422319405072,0.09753817725068764
348,348,348,12-14,12.572308732104995,0.9237416468043644,-0.04844415256685376
349,349,349,12-15,12.331524543749607,0.7215094984116752,0.30836031969993005
350,350,350,12-16,10.838071283455806,-0.5328264420675409,0.31827135449198674
351,351,351,12-17,13.268309362093722,1.5083053743757835,0.359532446427318
352,352,352,12-18,11.466900093344956,-0.004679631167300489,-0.0818575440896606
353,353,353,12-19,10.92614317958525,-0.4588557677930845,-0.1221396354953047
354,354,354,12-20,9.419108863750164,-1.7245982962975068,-0.05072114155555082
355,355,355,12-21,12.043757516752539,0.4798169499778106,-0.3871766691232811
356,356,356,12-22,11.348270405608911,-0.10431547842901764,-0.6954140971154987
357,357,357,12-23,10.864739847544405,-0.5104277910305983,-0.9222592584264078
358,358,358,12-24,9.264914914141613,-1.854104199120605,-0.6919932545532169
359,359,359,12-25,9.305607716276018,-1.8199267356585385,-1.0095819299398017
360,360,360,12-26,11.064082127074787,-0.343002273058362,-1.280579330252013
361,361,361,12-27,9.774968937638981,-1.4257151023416967,-1.7359786990136854
362,362,362,12-28,9.412320371970585,-1.7302998803022855,-1.636958632200785
363,363,363,12-29,7.6114598446465065,-3.2428240036006315,
364,364,364,12-30,9.972294030902336,-1.2599837982432027,
365,365,365,12-31,,,
