,unnamed: 0,unnamed: 0,mth_day,bullying,bullying_norm,bullying_ravg
57,57,57,02-27,1.0036749468292412,-0.3415810503171542,0.33546119797026724
58,58,58,02-28,1.0084914457267902,-0.3253202299725874,0.4544530242030363
59,59,59,02-29,1.0360570925235215,-0.23225677459184685,0.2594076899774853
60,60,60,03-01,1.5095748847002397,1.3663707580459787,-0.2122640319896352
61,61,61,03-02,0.9506901509975324,-0.5204612419956794,-0.09789212710235047
62,62,62,03-03,0.7433854604525426,-1.2203356531065186,0.0049586077912915924
63,63,63,03-04,1.2069385493267295,0.3446503790065541,0.005940325963662313
64,64,64,03-05,1.1912794382377028,0.29178417938926504,-0.1849152096636327
65,65,65,03-06,1.037801817965928,-0.2263664655576225,-0.15500678026209805
66,66,66,03-07,1.1703833344115229,0.2212375442822088,-0.12424640690091268
67,67,67,03-08,1.0038438963267633,-0.34101066558647153,-0.26647822169216256
68,68,68,03-09,0.7980532943906432,-1.0357734129394065,-0.5046858067239257
69,69,69,03-10,0.9541618635426046,-0.508740509740945,-0.4994480623925376
70,70,70,03-11,0.7679330585170835,-1.1374613308013142,-0.6350010266355125
71,71,71,03-12,1.047110422057186,-0.19493999956929373,-0.6821686020354214
72,72,72,03-13,0.9294764100370956,-0.5920802411756407,-0.7531531197424151
73,73,73,03-14,0.9200169170847372,-0.6240161179859253,-0.8565284424902107
74,74,74,03-15,0.671898459382082,-1.4616805191813669,-0.7458516455126989
75,75,75,03-16,0.7704415649975589,-1.1289924462277188,-0.9510708185548736
76,76,76,03-17,0.9646296553666583,-0.4734005489362441,-0.7023959383147419
77,77,77,03-18,0.6823915826252706,-1.426255037822342,-0.7171011121330998
78,78,78,03-19,1.3714254364003018,0.8999690402651502,-0.4480044050881256
79,79,79,03-20,0.8938826439114703,-0.7122471608960729,-0.34651061277172274
80,80,80,03-21,1.1501414872312559,0.1528997230884784,-0.340255532771238
81,81,81,03-22,0.9508179771740908,-0.5200296923293019,-0.0008497225106794589
82,82,82,03-23,0.9757462848926032,-0.4358700689333358,-0.11635854182228128
83,83,83,03-24,1.2855890879053458,0.6101798237410093,0.007105157615311848
84,84,84,03-25,1.166141291166852,0.2069161243955394,0.0072926424709847705
85,85,85,03-26,1.1133043309952388,0.028535035729485774,0.1947289115341448
86,86,86,03-27,1.1504746883545156,0.15402463222251594,0.30038976991172395
87,87,87,03-28,1.2839327515237318,0.6045879220496582,0.36693037432546005
88,88,88,03-29,1.1635284743907108,0.19809508133213924,0.3417843191080583
89,89,89,03-30,1.403846128205808,1.009423450223425,0.2330280906418558
90,90,90,03-31,1.1214513144009053,0.05603979309112947,0.09186478997600613
91,91,91,04-01,0.9200209996223268,-0.6240023350677291,0.10807368382812477
92,92,92,04-02,0.8995969831868481,-0.6929551717725821,-0.12148978585009675
93,93,93,04-03,1.3127394603052982,0.7018412851623701,-0.3230435228058621
94,94,94,04-04,0.7555445565342733,-1.1792857367371898,-0.3314380339508486
95,95,95,04-05,1.0456415611765608,-0.1998989715111672,-0.1714181529322701
96,96,96,04-06,1.106532453180426,0.005672726221210679,-0.0765987392372753
97,97,97,04-07,1.2044109249200723,0.3361169510437419,-0.001880776767258711
98,98,98,04-08,1.0681115815345674,-0.12403868960261336,0.24722938201123554
99,99,99,04-09,1.445529433838529,1.1501490599824695,0.5121323473502806
100,100,100,04-10,1.198267166968538,0.3153752159337757,0.44626031996573706
101,101,101,04-11,1.5164314033160866,1.3895188205231028,0.47696234511737606
102,102,102,04-12,0.9894636188089868,-0.38955943808605015,0.4266557539775132
103,103,103,04-13,1.2589750614747697,0.5203291019535757,0.09967923372503427
104,104,104,04-14,0.978705892659016,-0.42587823644179024,-0.13406790884421962
105,105,105,04-15,0.8644214641486683,-0.8117100615324038,-0.2414482029790071
106,106,106,04-16,0.7828479578634285,-1.0871076394817478,-0.14350802015575734
107,107,107,04-17,1.3255934047307942,0.7452370557143784,-0.3667326064733751
108,108,108,04-18,1.1635244986162758,0.1980816588534481,-0.07699282521342797
109,109,109,04-19,0.8622567098337193,-0.8190184159521307,0.14504062089641725
110,110,110,04-20,1.4936361264762428,1.3125604511178923,0.5559878906761216
111,111,111,04-21,1.259022902112797,0.5204906151266674,0.4263018442774568
112,112,112,04-22,1.513190104164574,1.3785759791964782,0.35885858413684296
113,113,113,04-23,1.095113261809089,-0.03287922267761032,0.5186150876804275
114,114,114,04-24,1.0436632439325613,-0.2065779019902348,0.2361271745496356
115,115,115,04-25,1.1461785564154834,0.13952060530937618,0.2926204460774544
116,116,116,04-26,0.9915940301978764,-0.3823670276668589,0.4259737996378299
117,117,117,04-27,1.3594236596146498,0.8594502442935803,0.6959531406365612
118,118,118,04-28,1.7501878447942898,2.1786961005587315,0.8319653713495542
119,119,119,04-29,1.5749249210219187,1.5869968233147767,0.7900360016310364
120,120,120,04-30,1.2853863841188544,0.6094954822877233,1.1302657058023131
121,121,121,05-01,1.0716610011834156,-0.112055613001731,1.1528233301852566
122,122,122,05-02,1.5962557730853733,1.6590111973608035,0.6744802068010117
123,123,123,05-03,1.3995134351620706,0.9947959905912388,1.330538903042509
124,124,124,05-04,0.9000686954734519,-0.6913626397467381,1.6664650615987542
125,125,125,05-05,2.7408830658938923,5.523349000763762,1.844355637659616
126,126,126,05-06,1.882399796010328,2.6250524336251932,1.7200680041816998
127,127,127,05-07,1.387811015263528,0.955287843363442,1.7845222649938666
128,128,128,05-08,1.3753697770752,0.9132853964933072,2.0438569442092995
129,129,129,05-09,1.5140625918094586,1.38152155546424,1.162930384095123
130,130,130,05-10,1.3609624892929155,0.8646454355458609,0.5990973499062261
131,131,131,05-11,1.1752861098845069,0.2377896400787019,0.2765522274312522
132,132,132,05-12,0.8803465920414724,-0.7579457715081883,0.04581501344819065
133,133,133,05-13,0.8145785975043859,-0.9799828914864016,-0.02650738595218128
134,134,134,05-14,0.9652998618223928,-0.471137887405062,-0.1935096086196718
135,135,135,05-15,1.3855300517781513,0.9475871590620084,-0.2390950749545513
136,136,136,05-16,1.0641634332840502,-0.13736790045908231,-0.18281423227918714
137,137,137,05-17,1.0942708805072636,-0.0357231579305752,-0.12940159274820806
138,138,138,05-18,0.9803698175448252,-0.4202607154560032,0.09119056474350327
139,139,139,05-19,0.9095044059069493,-0.6595070543005269,-0.05625864201280786
140,140,140,05-20,1.3573398183016303,0.8524150575452059,0.11675385839445565
141,141,141,05-21,1.123480932457967,0.06289191852414172,0.3757013476343776
142,142,142,05-22,1.3716440522746696,0.9007071019844987,0.4569808882401191
143,143,143,05-23,1.554476554028732,1.5179617775089564,0.6931452330886255
144,144,144,05-24,1.124821134056042,0.06741652817844591,0.8992559013164526
145,145,145,05-25,1.32921950606791,0.7574790147905109,1.039843929475796
146,146,146,05-26,1.723643037422102,2.0890790669121686,0.7235731005574251
147,147,147,05-27,1.3733362540061131,0.9064200874802012,0.44903687712264695
148,148,148,05-28,0.8095624106847169,-0.9969178715257262,0.3021136651756175
149,149,149,05-29,1.0665663295168348,-0.1292555630997122,0.2635268158667581
150,150,150,05-30,0.8637068212334407,-0.8141227435037309,-0.20439732271308889
151,151,151,05-31,1.2606423322656883,0.5259579189373546,-0.42451051805518975
152,152,152,06-01,0.8920406767111559,-0.7184657645669129,-0.0714803418431703
153,153,153,06-02,0.9821475168196352,-0.414259084572404,0.5460457739851323
154,154,154,06-03,1.4369733598850214,1.1212631857463904,0.7917207507452693
155,155,155,06-04,2.164043748147264,3.575901131870104,1.056939906419367
156,156,156,06-05,1.3003243705255128,0.6599271170570911,1.2714544084221056
157,157,157,06-06,1.7319941129918015,2.117272852981941,1.5450824894998825
158,158,158,06-07,1.2732793253810613,0.5686212474495184,1.4228286281512326
159,159,159,06-08,1.4684437760203264,1.2275094018942572,1.123043037073368
160,160,160,06-09,1.219701816655547,0.3877400176544924,1.1473114240016804
161,161,161,06-10,1.6312599383525537,1.7771875854029144,1.0317689227766802
162,162,162,06-11,1.3434545409875085,0.8055374386269651,1.036421679499495
163,163,163,06-12,1.5266501077161228,1.4240178456319388,0.7973151164586699
164,164,164,06-13,1.2815482800159936,0.5965377877864075,0.8207410031586484
165,165,165,06-14,1.0434997180161456,-0.20712997635069366,0.5754934774125866
166,166,166,06-15,1.2613346820609828,0.5282953378543628,0.4531444240722195
167,167,167,06-16,1.1954020619285497,0.30570243092654314,0.17981907372820713
168,168,168,06-17,1.126013821007988,0.0714431185847623,0.08185791596595167
169,169,169,06-18,1.0408918664805282,-0.2159342564321355,0.3288019183006229
170,170,170,06-19,1.1074501232072531,0.008770841212874905,0.8585322904579717
171,171,171,06-20,1.4823726001209,1.274534037657334,0.8915674690025215
172,172,172,06-21,2.2027800825127217,3.706677570798456,1.0073948338976315
173,173,173,06-22,1.2541127164964745,0.5039135021938417,1.153187592363471
174,174,174,06-23,1.3318640906137422,0.7664073079554237,1.080293488142747
175,175,175,06-24,1.299997119059977,0.6588222943628971,1.0928904523004344
176,176,176,06-25,0.977901540106064,-0.4285937841114678,0.4432703370222768
177,177,177,06-26,1.5047601289265686,1.350115822603458,0.5909911057151506
178,178,178,06-27,1.0482646880510875,-0.1910431208704892,0.6967298195575261
179,179,179,06-28,1.5166444600903497,1.3902381143510842,0.7628708181966569
180,180,180,06-29,1.519784646105354,1.4008395910096774,0.8310691814880884
181,181,181,06-30,1.417543973503125,1.055668286197682,0.6936671278607762
182,182,182,07-01,1.0991047763441095,-0.01940360436287817,1.0199530712283515
183,183,183,07-02,1.2605669729380864,0.5257035008395853,0.9468530953593579
184,184,184,07-03,1.6281453533118986,1.7666725393349625,0.6130852223266258
185,185,185,07-04,1.3867299985601826,0.951638259137124,0.4744156500453512
186,186,186,07-05,0.9266069742162854,-0.6017676471867169,0.9977650799517748
187,187,187,07-06,1.171098162825617,0.2236508525100352,1.3772871943581924
188,188,188,07-07,2.0292098628391155,3.120692975075664,1.1890632168138648
189,189,189,07-08,1.9350598239379715,2.8028361872780887,1.0492512108618692
190,190,190,07-09,1.2936306506865354,0.637328674068998,1.1082718918005898
191,191,191,07-10,1.1382538362525774,0.11276622342514975,1.3776502181386459
192,192,192,07-11,1.0314994846740082,-0.2476435615543935,0.9433983681497308
193,193,193,07-12,1.6498416890454437,1.8399208105383704,0.4209187398078985
194,194,194,07-13,1.2574504389934176,0.5151818751421741,0.032175451850430005
195,195,195,07-14,1.0065005628766768,-0.3320415827729061,-0.12969234494056392
196,196,196,07-15,0.6027497806439631,-1.6951310536758128,-0.1245799968657562
197,197,197,07-16,0.8505797651029003,-0.8584405573208138,-0.47965887828578896
198,198,198,07-17,1.0405852325063156,-0.2169694731055472,-0.6727103135321699
199,199,199,07-18,1.0187897477549352,-0.2905524779818267,-0.5356593096013696
200,200,200,07-19,0.9143563003221944,-0.6431267363361116,-0.13704961372988042
201,201,201,07-20,1.250069827656571,0.4902644408118954,-0.061086116104600165
202,202,202,07-21,1.3111653906936205,0.6965271215531229,0.1276410157777578
203,203,203,07-22,0.985583323895078,-0.4026595715691324,0.09707665890040858
204,204,204,07-23,1.3759941491736774,0.9153933181886006,0.059518240352168274
205,205,205,07-24,0.9644702774879014,-0.47393861924592207,-0.01772542783643664
206,206,206,07-25,0.8476068703310833,-0.8684772476255535,-0.3072378762080175
207,207,207,07-26,1.112791128997054,0.02680243168026594,-0.3312733064687399
208,208,208,07-27,0.7966391765690009,-1.0405475686763626,-0.5669238825848688
209,209,209,07-28,0.9428671677972464,-0.5468721531334666,-0.5383771853678756
210,210,210,07-29,0.95719212712833,-0.4985101385081727,-0.5225956420909861
211,211,211,07-30,1.015203930315049,-0.30265843594396297,-0.6488295975825243
212,212,212,07-31,0.8756540847461263,-0.7737879879642166,-0.4546742407607253
213,213,213,08-01,0.8884460979686314,-0.7306013012689636,-0.2761236642977433
214,214,214,08-02,1.1416952225505492,0.12438457225443135,-0.28181379212436625
215,215,215,08-03,1.2601901452857842,0.5244313056444254,-0.5712350622120507
216,216,216,08-04,0.947079539759514,-0.5326509054679104,-0.5148865264852189
217,217,217,08-05,0.5008397597139033,-2.039186056470069,-0.3923673271846444
218,218,218,08-06,0.9757976154373564,-0.43569677360322656,-0.3092673065346536
219,219,219,08-07,1.1061892041054535,0.004513894534483754,-0.21600108236415205
220,220,220,08-08,1.289381925693068,0.6229846961543762,-0.16557398708817286
221,221,221,08-09,1.4259443900447353,1.0840286506674348,0.18056427839869507
222,222,222,08-10,1.0366993905382622,-0.2300883338120352,-0.010673269015575507
223,223,223,08-11,1.1160022935060183,0.03764353645113862,-0.2709876299503368
224,224,224,08-12,0.6359271476112105,-1.58312205808885,-0.4975856467342081
225,225,225,08-13,0.6435543040609271,-1.5573722710740838,-0.8721581984498785
226,226,226,08-14,0.8866682587687649,-0.7366034045488521,-0.7754411014047577
227,227,227,08-15,0.7602479820550445,-1.1634066596265875,-0.6574996817162434
228,228,228,08-16,1.2085865824833883,0.3502142484586893,-0.6012887329960319
229,229,229,08-17,1.325609695543972,0.7452920545822251,-0.4489271757073004
230,230,230,08-18,0.7358261564449964,-1.2458563657675812,-0.3886473387258396
231,231,231,08-19,0.9143337323405908,-0.6432029273416949,-0.2967998352179672
232,232,232,08-20,0.993798561747353,-0.37492438266008654,-0.5026107768697691
233,233,233,08-21,0.9234808534652892,-0.6123216385793531,-0.5799281637907916
234,234,234,08-22,0.8428160422902037,-0.8846514014521223,-0.18042998612776606
235,235,235,08-23,1.1881999827587613,0.2813877330560902,-0.16541526819081329
236,236,236,08-24,1.4458207907303615,1.1511327002105722,-0.16431561756510107
237,237,237,08-25,0.9410181323368696,-0.5531146197199786,0.08150471422324536
238,238,238,08-26,0.9957528786566601,-0.36832647890581344,0.29503541437994124
239,239,239,08-27,1.3603567300686366,0.8626003521507257,0.2420087466694909
240,240,240,08-28,1.2223062623790917,0.3965327994880529,0.07142860643260814
241,241,241,08-29,1.0939601297294208,-0.03677227320661195,0.1020095600834226
242,242,242,08-30,1.1426630016453052,0.1276518587892757,0.253433684029651
243,243,243,08-31,0.9953670986586182,-0.36962889781509206,0.4329171486573755
244,244,244,09-01,1.2648662852110917,0.5402182647715572,0.2795420103801988
245,245,245,09-02,1.6793376515188465,1.9395011399170727,0.09588400921570177
246,246,246,09-03,0.9497254815440308,-0.5237180301750068,0.13413634426727825
247,247,247,09-04,0.7675601543073637,-1.1387202801935945,0.13894126827835798
248,248,248,09-05,1.2106456712894549,0.3571658690987345,-0.2517615995689817
249,249,249,09-06,1.0039064874637729,-0.34079935374861353,-0.6706498785466262
250,250,250,09-07,0.5705028180377869,-1.8039989423124807,-0.5618959052239189
251,251,251,09-08,0.9348826150054612,-0.5738285339487932,-0.5624668229309963
252,252,252,09-09,1.1430048050393842,0.1288058097612371,-0.8517906994343623
253,253,253,09-10,0.7665455101079467,-1.1421457864360585,-0.4965618752227055
254,254,254,09-11,0.6964545901443971,-1.3787773899214617,-0.3405201775697509
255,255,255,09-12,1.6352249095130316,1.7905735915213272,-0.3699735643468133
256,256,256,09-13,0.8478226514008984,-0.8677487563947535,-0.4315585382372877
257,257,257,09-14,0.8825375788013541,-0.7505488546111677,-0.43973874253712175
258,258,258,09-15,1.0335549915993765,-0.2407040335816092,-0.3060197045431905
259,259,259,09-16,0.7520075184850181,-1.1912270122350632,-0.6462547382490375
260,260,260,09-17,0.9341022310744972,-0.576463161957874,-0.5296010539588342
261,261,261,09-18,1.0305536948903449,-0.2508366107137541,-0.39713005976182747
262,262,262,09-19,1.0551414692242038,-0.167826650653534,-0.5876198542891768
263,263,263,09-20,1.117967176073901,0.04427711057087234,-0.3573955843233279
264,264,264,09-21,0.6950134423194706,-1.3836428007457051,-0.10259854212666904
265,265,265,09-22,1.1611658213193654,0.1901186075600304,0.08014347789530131
266,266,266,09-23,1.3869316628622976,0.9523190912220794,-0.025874487611457327
267,267,267,09-24,1.3553257737845508,0.8456155094180681,-0.17424570916071355
268,268,268,09-25,0.8667246231500242,-0.8039344436940858,-0.028953812581022406
269,269,269,09-26,0.8542794371245807,-0.845950218724665,0.04071421578374501
270,270,270,09-27,0.9532285550395512,-0.5118914212675584,-0.16837686836512558
271,271,271,09-28,1.284980970138262,0.6081267777486349,-0.41685179032693337
272,272,272,09-29,1.015331600276211,-0.3022274136711441,-0.5162538439376526
273,273,273,09-30,0.9137321165134428,-0.6452340223527787,-0.4175662708711556
274,274,274,10-01,0.6900656828930141,-1.4003467653584016,-0.16228883253158935
275,275,275,10-02,1.0296685909818968,-0.2538247803256829,-0.37421976465291945
276,276,276,10-03,1.4069117546362333,1.0197732087698392,-0.5840631248724221
277,277,277,10-04,0.9083338837223616,-0.6634588149793458,-0.8710451963222733
278,278,278,10-05,0.6423945804685057,-1.5612875749881598,-0.8902500367955692
279,279,279,10-06,0.403702929253018,-2.3671264510518863,-1.0266385248781469
280,280,280,10-07,0.6559345292339156,-1.5155758081981767,-1.2142456070274341
281,281,281,10-08,0.7872767601019983,-1.07215570882115,-1.2848479171588203
282,282,282,10-09,1.073493408502297,-0.1058692841258834,-1.1575231468968932
283,283,283,10-10,0.7828583142099578,-1.087072675767664,-0.8453959213186847
284,284,284,10-11,0.8686782251809907,-0.7973389534165956,-0.2788939912257917
285,285,285,10-12,0.9584204918493396,-0.4943630975826353,0.3024351686516344
286,286,286,10-13,1.6627309382466289,1.8834357723591808,0.569876331198728
287,287,287,10-14,1.8204243621286988,2.415819250443407,0.9192231988624784
288,288,288,10-15,1.5487941758455732,1.4987776911566786,0.8613372295056259
289,289,289,10-16,1.4037232277787948,1.0090085302148375,0.9773621547305628
290,290,290,10-17,0.7658023425319367,-1.1446547695577105,0.667167279914093
291,291,291,10-18,1.1646218688742696,0.20178645376698665,0.3533625371998262
292,292,292,10-19,1.1114475807333373,0.0222665234603616,0.09737116545203683
293,293,293,10-20,1.2627254888978952,0.5329907941578061,-0.1674875956388787
294,294,294,10-21,1.0938421622281598,-0.03717053933005752,0.17740584435738466
295,295,295,10-22,0.9330119461452722,-0.5801440363306555,0.13785882465219906
296,296,296,10-23,1.3787525522926356,0.9247058704198692,0.2356163217732677
297,297,297,10-24,1.0943382646863598,-0.0354956644641268,0.4298704202368115
298,298,298,10-25,1.2851837885507118,0.6088115061867739,0.4150609093654574
299,299,299,10-26,1.6079570201250315,1.6985153849390686,0.6820245641503737
300,300,300,10-27,1.0675224595537678,-0.12602760455818193,0.4227691193167853
301,301,301,10-28,1.4074640789566997,1.0216378923788418,0.3419193048617893
302,302,302,10-29,0.9179995751003962,-0.6308267985816609,0.3188679049149928
303,303,303,10-30,0.9506506644529652,-0.5205945511941027,0.05870813325419276
304,304,304,10-31,1.2442164670707214,0.4705031065059948,0.07703906013543615
305,305,305,11-01,1.14559685864295,0.13755675497426836,-0.024875001758100646
306,306,306,11-02,1.1001004798173248,-0.016042043270721652,0.04187130936035091
307,307,307,11-03,1.2263407568781903,0.4101535210176211,0.07559032051006635
308,308,308,11-04,1.0366222006894796,-0.2303489318709516,0.032699313712493905
309,309,309,11-05,1.0105766374067138,-0.3182804842958101,0.339291646357792
310,310,310,11-06,1.1679898748406563,0.21315706572056006,0.4972461714820291
311,311,311,11-07,1.6904777198387837,1.9771107508460568,0.4684904427851526
312,312,312,11-08,1.3808198211553386,0.9316851074747012,0.3879878571039993
313,313,313,11-09,1.1752356099181231,0.2376191488363619,0.42720796913031983
314,314,314,11-10,0.8935517010589962,-0.7133644459578714,0.26924465465619124
315,315,315,11-11,1.0802792559709629,-0.08295981213788697,-0.021682729623506886
316,316,316,11-12,0.8872549129276046,-0.7346228211242113,-0.2979375102348061
317,317,317,11-13,1.1734368586924988,0.23154644516786785,-0.07704144474657214
318,318,318,11-14,0.8898553489840897,-0.7258435761930943,0.11840272386418794
319,319,319,11-15,1.5678156766129057,1.5629955417657655,0.1924989241454574
320,320,320,11-16,1.240898244234096,0.4593005657066892,0.42532155288693146
321,321,321,11-17,1.211964223668136,0.3616173895497298,0.5382346547116167
322,322,322,11-18,1.3010310610783784,0.6623129513246331,0.6903557782390647
323,323,323,11-19,1.3741078527506108,0.909025056115979,0.3997872472353864
324,324,324,11-20,1.1602074744875284,0.186883164971594,0.3476386015242287
325,325,325,11-21,1.0514125753231496,-0.1804156442563042,0.28461653351635
326,326,326,11-22,1.1482188261282116,0.14640869143974294,0.03304873634119744
327,327,327,11-23,1.0999603832778961,-0.016515018497542222,-0.2932684397226242
328,328,328,11-24,0.8539406958652349,-0.8470938317262826,-0.2244391409357196
329,329,329,11-25,0.7941716802359772,-1.0488780002669509,-0.02164610710309417
330,330,330,11-26,1.282532019510977,0.5998589576930218,0.017318191663957674
331,331,331,11-27,1.4118196408418875,1.0363425587394481,0.07666387404214803
332,332,332,11-28,1.217466809223227,0.380194484042054,0.6262838545749356
333,333,333,11-29,1.2054304915597402,0.33955907577159994,0.8281009414864808
334,334,334,11-30,1.8307342305868388,2.450626051470443,0.8611099677158043
335,335,335,12-01,1.1528442770736125,0.16202452120232122,0.9417799649158024
336,336,336,12-02,1.341196195760544,0.7979131150689628,0.7058867952544965
337,337,337,12-03,1.5551876669361775,1.5203625419394358,0.6105318823663158
338,338,338,12-04,0.7982336459987247,-1.0351645339257811,0.14148806639927314
339,339,339,12-05,1.035964195369367,-0.2325704015574837,0.04510331748831875
340,340,340,12-06,0.9971419610815899,-0.3636368443318125,-0.08785616792131687
341,341,341,12-07,0.9815477396174582,-0.4162839722634053,-0.398479927937517
342,342,342,12-08,1.1048984439900444,0.00015620261114914185,-0.29527170643475625
343,343,343,12-09,1.0031420876968344,-0.34338001815776503,-0.1369374787206029
344,344,344,12-10,0.9816569695036056,-0.41591520490921663,-0.02844078355273132
345,345,345,12-11,1.317358350302381,0.7174349647274365,0.08548785644068874
346,346,346,12-12,1.1899640456715723,0.2873433266754171,-0.12791482262599305
347,347,347,12-13,1.1840235645634896,0.26728786769711504,-0.09595708462081942
348,348,348,12-14,0.7256357450566148,-1.2802598717889415,-0.14169140180590425
349,349,349,12-15,1.0599378974807516,-0.1516335901267233,-0.4133575467726968
350,350,350,12-16,0.9003771999835946,-0.6903211080197256,-0.3009630689028346
351,351,351,12-17,0.8345488757467613,-0.9125619050733188,-0.6419512269097051
352,352,352,12-18,1.3897133328340732,0.9617101938945904,-0.5360076106690346
353,353,353,12-19,0.5780138852303888,-1.7786410803441075,-0.7584773112271912
354,354,354,12-20,0.9139204564104448,-0.6445981743449187,-0.8595990945056379
355,355,355,12-21,0.6645611410425911,-1.4864517934756625,-0.8968065936020898
356,356,356,12-22,0.7206619282968633,-1.2970518076904054,-1.254950452553692
357,357,357,12-23,0.7684231054912055,-1.1358068996520303,-1.0999689731762632
358,358,358,12-24,0.7532142638135978,-1.1871529598150232,-0.8959624798380533
359,359,359,12-25,0.8534494814958548,-0.8487522040795339,-0.7333083480246291
360,360,360,12-26,1.2764841018238082,0.5794407856843402,-0.4247336610675878
361,361,361,12-27,0.9536326995348692,-0.5105270025951169,-0.2889467578231069
362,362,362,12-28,1.2690658616949866,0.5543963140518419,-0.22933470580506626
363,363,363,12-29,1.0097457900495492,-0.3210854801851449,
364,364,364,12-30,0.8591577685352869,-0.8294806477067789,
365,365,365,12-31,,,
