,unnamed: 0,unnamed: 0,mth_day,kung fu,kung fu_norm,kung fu_ravg
51,51,51,02-21,0.5782318759429331,-0.5891071867190096,-0.4891973403610179
52,52,52,02-22,0.6157123388877478,-0.4000605450920047,-0.3691760011632753
53,53,53,02-23,0.6741736458614361,-0.1051892206696314,-0.14817740512665056
54,54,54,02-24,0.662289883657829,-0.16512939104035695,0.0685405953134364
55,55,55,02-25,0.8388842252215488,0.7255897884988092,0.20678579579953746
56,56,56,02-26,0.8824123633162131,0.9451401269028122,0.0905605102245336
57,57,57,02-27,0.7426831691113472,0.2403640161975968,0.07133835703014213
58,58,58,02-28,0.4774551086586286,-1.0974122585420278,0.16058226897839994
59,59,59,02-29,0.6513076950784514,-0.22052213983598026,0.1003373286155439
60,60,60,03-01,0.7684510861856131,0.3703340806491901,-0.2286571986379111
61,61,61,03-02,0.767219109075099,0.3641201463216728,-0.3652765751309308
62,62,62,03-03,0.4910528422484185,-1.0288270366179175,-0.08103356327947328
63,63,63,03-04,0.5801658950422317,-0.5793522427605209,0.06734196009148861
64,64,64,03-05,0.8155799094379267,0.6080458125667171,-0.0344854139871252
65,65,65,03-06,0.8278096395010943,0.6697310003897909,0.012355959232708777
66,66,66,03-07,0.6473210701829565,-0.2406301638224929,0.015170636571934515
67,67,67,03-08,0.8229398456554657,0.6451683856406767,0.018942737372206583
68,68,68,03-09,0.4944010765933355,-1.0119389725825634,-0.2721549263757776
69,69,69,03-10,0.5846530443420638,-0.5567196379588885,-0.3768245298054476
70,70,70,03-11,0.4693010724632348,-1.1385401699211883,-0.229313747894804
71,71,71,03-12,0.7032986143160654,0.0417133798117714,-0.4088550821568631
72,72,72,03-13,0.8227943506743696,0.6444345276413688,-0.411270697360437
73,73,73,03-14,0.6093642242757811,-0.4320796199316781,-0.280428215449872
74,74,74,03-15,0.4915275515622445,-1.0264326638040069,0.0419957854207623
75,75,75,03-16,0.7402983417983074,0.22833525350450146,0.010839728701451714
76,76,76,03-17,0.8528445423650383,0.7960038353026174,0.6627027614671154
77,77,77,03-18,0.6662365405550729,-0.14522296050409214,0.9521674959396432
78,78,78,03-19,1.5982261076544275,4.555612724235352,1.112419055698066
79,79,79,03-20,0.9537005899743844,1.3047087869034888,1.163765607890957
80,80,80,03-21,0.6821567823916906,-0.06492330525347009,0.9508103647015732
81,81,81,03-22,0.8013782699127692,0.5364145666618477,0.7697304341055831
82,82,82,03-23,0.5995209911216862,-0.4817276238336861,-0.04005570027382207
83,83,83,03-24,0.4508306628200901,-1.231702544080033,-0.20916850493529549
84,84,84,03-25,0.6349349661154265,-0.3031040820410795,0.09928452448068192
85,85,85,03-26,0.75253035534687,0.29003195893464834,0.2846442961771833
86,86,86,03-27,1.0490809098898617,1.7857948712423943,0.2731574598489613
87,87,87,03-28,1.0218752857202462,1.648573196840856,0.2271476486209089
88,88,88,03-29,0.5858566824733729,-0.5506486418030182,0.18037527382887386
89,89,89,03-30,0.3960991211225645,-1.5077614114483475,0.3659221782551765
90,90,90,03-31,0.5792963074707728,-0.5837383307932901,0.2075053046893335
91,91,91,04-01,0.9732499772144616,1.4033133854924646,-0.1598885681266667
92,92,92,04-02,0.8606341527800606,0.8352936298473363,-0.23715151216766225
93,93,93,04-03,0.5848373467950719,-0.5557900400551455,-0.02409946712466297
94,94,94,04-04,0.4939475889434463,-1.0142263060489909,-0.0777204662697512
95,95,95,04-05,0.6495378242117106,-0.2294491411903518,-0.44066301569437294
96,96,96,04-06,0.5155107827698358,-0.9054643256638194,-0.7147886870161982
97,97,97,04-07,0.5415071652481186,-0.7743419110552666,-0.7889508106735877
98,98,98,04-08,0.5345445599332831,-0.8094603980836156,-0.6173574115924984
99,99,99,04-09,0.496616872618106,-1.0007627819994829,-0.6086662190536889
100,100,100,04-10,0.698068645434561,0.01533408843754531,-0.3246533198271719
101,101,101,04-11,0.6598765401103979,-0.17730198595749588,-0.2896279484796511
102,102,102,04-12,0.8533618502215916,0.7986130696952841,-0.2256214686074284
103,103,103,04-13,0.5831720302239035,-0.5641896829701417,0.09755081179610307
104,104,104,04-14,0.6106842620649556,-0.4254215188502796,0.1403601412983487
105,105,105,04-15,0.8810504677206666,0.938270900421706,0.22583030066613885
106,106,106,04-16,0.7489930143932131,0.272190065451019,-0.03326506107734961
107,107,107,04-17,0.7615486284427279,0.3355189702492451,-0.10722375073330133
108,108,108,04-18,0.5451517485845476,-0.7559591007656468,-0.026976300516348386
109,109,109,04-19,0.4951935534869446,-1.007941820905852,-0.06530881023850844
110,110,110,04-20,0.7061436119392583,0.056063182451438036,0.08204593291703588
111,111,111,04-21,0.8354515552663149,0.7082758420887455,-0.04254317220217884
112,112,112,04-22,0.9242806770478388,1.1563185243842848,-0.015566861061135362
113,113,113,04-23,0.6133421129217044,-0.4120156604660431,-0.12894810744652982
114,114,114,04-24,0.5772417541432152,-0.5941012339193859,-0.14359053745822406
115,115,115,04-25,0.36031948535609976,-1.6882292992182186,-0.2505170648405004
116,116,116,04-26,0.6887255276796662,-0.03179139761872739,-0.5047026098444783
117,117,117,04-27,0.7082557781963466,0.06671667779508746,-0.4935745935722899
118,118,118,04-28,0.6219111088195016,-0.3687947456395824,-0.3876794008234297
119,119,119,04-29,0.6265795827212041,-0.3452475628329131,-0.1270860201355377
120,120,120,04-30,0.7032106943063089,0.041269922573776194,0.05546946885403648
121,121,121,05-01,0.6703115740113672,-0.1246690150908669,0.11343696363683352
122,122,122,05-02,0.9058866742060222,1.0635415363187175,0.3729213151901327
123,123,123,05-03,0.7772117307013501,0.4145216464918698,0.3232650604310313
124,124,124,05-04,0.93058393811022,1.1881113636802123,0.058233665886095326
125,125,125,05-05,0.5675103688872276,-0.6431850913875211,0.06726092027371584
126,126,126,05-06,0.3879393112138822,-1.5489184446958395,0.009885236135646994
127,127,127,05-07,0.6810500564511514,-0.07050548876514377,0.2419048579484721
128,128,128,05-08,0.8376347173948596,0.7192874314903045,0.4071542588660851
129,129,129,05-09,1.0532135500296211,1.8066393773688203,0.4321366949532073
130,130,130,05-10,1.1271584128887449,2.17960776918589,1.2453223994834859
131,131,131,05-11,0.5972285356415054,-0.4932904748647876,1.3759642475829337
132,132,132,05-12,1.3552744535974843,3.3301957824858306,1.1515015805536382
133,133,133,05-13,0.8364566874685203,0.7133455998315426,0.9981778966457951
134,134,134,05-14,0.5706223673732761,-0.6274885706854688,0.5397961684760864
135,135,135,05-15,0.8708254598584547,0.8866972739217613,0.5599922508009504
136,136,136,05-16,0.5818847419242342,-0.5706825998323622,-0.06864266317218022
137,137,137,05-17,0.6212530359032237,-0.3721139809156036,-0.2552653067133002
138,138,138,05-18,0.6074739934716392,-0.4416137013529528,-0.16155004169936474
139,139,139,05-19,0.6144574067923659,-0.4063902614151773,-0.3676348791897153
140,140,140,05-20,0.6821025234074221,-0.06519698060185605,-0.04823936653228569
141,141,141,05-21,0.625674684941694,-0.3498117510203421,-0.0597465710967641
142,142,142,05-22,0.9618256361036576,1.3456904761122157,0.17518039559105492
143,143,143,05-23,0.6075644979668039,-0.4411572083024741,0.2484156957211745
144,144,144,05-24,0.88693428096154,0.9679480987739612,0.3384075536853681
145,145,145,05-25,0.7015753665452324,0.03302153936554046,0.2494077571326492
146,146,146,05-26,0.7891534543967244,0.4747541671833054,0.2830218067808679
147,147,147,05-27,0.5198038729109221,-0.8838105303366557,0.5744511713675158
148,148,148,05-28,1.0018116458446078,1.5473747740015285,0.3584976895338172
149,149,149,05-29,0.9542379137888732,1.3074189792174131,0.30414914534621723
150,150,150,05-30,0.6300441377457264,-0.3277727922282306,0.14012106707768346
151,151,151,05-31,0.6369243816137875,-0.29306972576005913,0.5141566177769348
152,152,152,06-01,0.5940318191259056,-0.5094143024278972,0.14709873152348904
153,153,153,06-02,0.9647425021520576,1.360402773858852,-0.08926985132675568
154,154,154,06-03,0.5651733839028298,-0.6549725435191461,0.03329261674776135
155,155,155,06-04,0.6730627339097266,-0.11079251788405507,0.2315045729540152
156,156,156,06-05,0.7758398420298198,0.4076020162188715,0.4246266225388764
157,157,157,06-06,0.8727098729360463,0.8962020114774638,0.6726612991963353
158,158,158,06-07,0.8237625488864518,0.6493179950812699,0.7769390884097879
159,159,159,06-08,1.2597952286373402,2.8486108338036056,0.9892744820418196
160,160,160,06-09,0.6892183216265062,-0.0293058082384312,0.8667741137179371
161,161,161,06-10,0.9256489354229036,1.1632198439081365,0.7441445824367782
162,162,162,06-11,0.6301180092744403,-0.3274001937244242,0.5506646578192425
163,163,163,06-12,0.7268343927825738,0.16042482379051073,-0.05802618976330446
164,164,164,06-13,0.5936061044413519,-0.5115615526239443,0.044327443137576215
165,165,165,06-14,0.535719480092335,-0.8035342516916759,-0.05247428847038086
166,166,166,06-15,0.8109743553394252,0.5848159891668528,-0.1042981680518186
167,167,167,06-16,0.8104972347642557,0.582409454260394,-0.2702822848923341
168,168,168,06-17,0.5684702704436919,-0.6383434712130506,-0.3621662821178033
169,169,169,06-18,0.5293859275638175,-0.835479877252582,-0.2379670273494626
170,170,170,06-19,0.4843043557218326,-1.0628655359767596,-0.04826372828394915
171,171,171,06-20,0.6834622442923871,-0.05833872308163175,-0.0669549225101211
172,172,172,06-21,1.0366382680101192,1.7230357835599337,-0.021585535562142655
173,173,173,06-22,0.7882628928084566,0.4702622889033623,0.2858737573230416
174,174,174,06-23,0.6224399874943995,-0.3661271495251799,0.2598484938255148
175,175,175,06-24,0.895127943444493,1.0092758800585235,0.17080665415291066
176,176,176,06-25,0.4533456806852457,-1.2190171169619204,-0.23792182597575198
177,177,177,06-26,0.5775414193468112,-0.5925897611172566,-0.4627763530972725
178,178,178,06-27,0.5504302342008239,-0.7293350972120423,-0.3474655028475105
179,179,179,06-28,0.5207844007531469,-0.8788648738257603,-0.3551187673235748
180,180,180,06-29,0.7596094398388172,0.3257379519733921,0.1984521959744485
181,181,181,06-30,0.8860239077483301,0.9633562932021376,0.2139178343994597
182,182,182,07-01,1.1118528871180446,2.10240866282622,0.37466264489210577
183,183,183,07-02,0.5959387613863558,-0.4997959305671891,0.5643281064162271
184,184,184,07-03,0.7416462175599352,0.2351337657438339,0.6140582048338711
185,185,185,07-04,0.7464033033071035,0.25912789531896685,1.0039912444973007
186,186,186,07-05,0.8187664953128428,0.6241185424792565,0.6945319473607965
187,187,187,07-06,1.3498735921949778,3.3029545311827166,1.0587838965545835
188,188,188,07-07,0.7437317413701812,0.2456528800071944,1.038085886232072
189,189,189,07-08,1.0292391860911991,1.6857157645955323,1.283151197084143
190,190,190,07-09,0.7170246426222041,0.11094570380876503,1.2128728155654145
191,191,191,07-10,1.0379237838636366,1.729519760431392,0.6599344858350614
192,192,192,07-11,0.7351659747746991,0.2024482533668852,0.7909123284992853
193,193,193,07-12,0.6921189428704133,-0.014675447199402256,0.3892942348002415
194,194,194,07-13,0.8995380588900884,1.0315199359925376,0.17427906641551036
195,195,195,07-14,0.551489400663521,-0.7239927975987303,-0.22178064873407852
196,196,196,07-15,0.4612506818093777,-1.1791453064996218,-0.07623511705314771
197,197,197,07-16,0.5667860365910871,-0.6468385304661415,-0.0945805398842092
198,198,198,07-17,0.9083014674764502,1.0757214434524704,-0.6315010708379519
199,199,199,07-18,0.6702959175669582,-0.12474798418577128,-0.5192643757434922
200,200,200,07-19,0.2608375808008562,-2.1900032497299184,3.477602717083528e-05
201,201,201,07-20,0.6850019536080885,-0.050572627031971705,-0.04951188590648956
202,202,202,07-21,1.0789894296983649,1.936649604124356,-0.3771498154895983
203,203,203,07-22,0.5078471902621117,-0.944118502068104,-0.2975396759389985
204,204,204,07-23,0.5185557039959952,-0.8901061340461821,0.12596074557561668
205,205,205,07-24,0.7649971466322688,0.3529128531178277,0.14471325926485706
206,206,206,07-25,0.7646177607315797,0.3509992793577727,-0.13484281296822445
207,207,207,07-26,0.7073092388918478,0.06194245510347043,-0.16619177065360344
208,208,208,07-27,0.7464400360835397,0.25931317072586696,-0.16872116416819266
209,209,209,07-28,0.4705556487639981,-1.1322122481803778,-0.3415986758852561
210,210,210,07-29,0.5155468325636172,-0.9052824951337172,-0.6500104976406009
211,211,211,07-30,0.5593485580256282,-0.684352217184553,-0.6261368832306137
212,212,212,07-31,0.3977426523172948,-1.4994716511742958,-0.7056695403175733
213,213,213,08-01,0.7357083930651691,0.20518414156339407,-0.6518818214851301
214,214,214,08-02,0.6518309772440214,-0.2178827717958906,-0.5118853185673787
215,215,215,08-03,0.5345394969371842,-0.8094859351857181,-0.43126684710071467
216,216,216,08-04,0.6820814092644879,-0.06530347762720949,-0.12084593247164654
217,217,217,08-05,0.6552492608300393,-0.2006413883845684,-0.08211446481010952
218,218,218,08-06,0.7670077020822921,0.3630538366001129,-0.14611479500645422
219,219,219,08-07,0.7817818908853755,0.4375729475326163,0.09692305947704642
220,220,220,08-08,0.5756985905355761,-0.6018847529739588,0.1221309205867462
221,221,221,08-09,0.8236481916199109,0.6487411917152858,0.17262224965500286
222,222,222,08-10,0.7120677331507678,0.08594368903098927,-0.06956428229788149
223,223,223,08-11,0.7153118476675588,0.1023065860249714,-0.2783918885386599
224,224,224,08-12,0.4789117086765065,-1.090065355117193,-0.5026892054763321
225,225,225,08-13,0.5333684213775276,-0.8153926899120539,-0.7647067704030509
226,226,226,08-14,0.3088829347666492,-1.947668654599992,-1.027200843281496
227,227,227,08-15,0.5119619469363574,-0.9233641978450264,-1.323458100663711
228,228,228,08-16,0.3998146525221624,-1.489020748239681,-1.1961774385998565
229,229,229,08-17,0.36289535208056606,-1.6752369582683195,-1.1826506387751532
230,230,230,08-18,0.6303199991497603,-0.3263813827340654,-1.1088694647745176
231,231,231,08-19,0.5494593939088046,-0.7342318909638341,-0.7495893944690376
232,232,232,08-20,0.3966502455537472,-1.5049816105961782,-0.8458944382089292
233,233,233,08-21,0.9393480114335124,1.2323162239878536,-0.4500013521079596
234,234,234,08-22,0.2852537930783792,-2.0668510106790308,-0.398173149923644
235,235,235,08-23,0.8338348837012991,0.7001215583374982,-0.474577205114877
236,236,236,08-24,0.6919728799863839,-0.015412169628171891,0.13048559714083804
237,237,237,08-25,0.4585720022646195,-1.1926562221112322,0.011338237111283936
238,238,238,08-26,1.1164102077743574,2.125395202938112,0.4096964032843591
239,239,239,08-27,0.7976147912886821,0.517432063810529,0.2968471916851425
240,240,240,08-28,0.7591256912781762,0.3232979863594204,0.21017899982918845
241,241,241,08-29,0.6995937041502376,0.02302628874219844,0.4597170999280868
242,242,242,08-30,0.5888756572461789,-0.5354213207638964,0.17870966790547338
243,243,243,08-31,0.7554131447546171,0.3045723784821574,0.4574621882905834
244,244,244,09-01,0.7821343311177925,0.4393506108024317,0.4672527341534162
245,245,245,09-02,1.129208309834701,2.189947186121189,0.5602656039290925
246,246,246,09-03,0.7707721565609214,0.3820412615364172,0.5493654704734435
247,247,247,09-04,0.8102383172155072,0.5811035073962565,0.5574547532832053
248,248,248,09-05,0.5759092682779774,-0.6008221214977906,0.4509759515893014
249,249,249,09-06,0.7650358514684322,0.3531080753407279,0.009232648940480148
250,250,250,09-07,0.6554711516944599,-0.19952219936099128,-0.2271517528472597
251,251,251,09-08,0.6037270843480453,-0.4605126297717386,-0.32675120797002377
252,252,252,09-09,0.4895781590684435,-1.0362651491900219,-0.4162096091999327
253,253,253,09-10,0.6917585498440915,-0.01649322334032807,-0.5467439248576657
254,254,254,09-11,0.4694929173644681,-1.1375725288772442,-0.7923634841629322
255,255,255,09-12,0.609757137001044,-0.4300978186056692,-0.7388694148858054
256,256,256,09-13,0.363291358014982,-1.6732395551925907,-0.5292335196471237
257,257,257,09-14,0.6673616180499853,-0.13954821410897744,-0.5542956517723113
258,258,258,09-15,0.7389531387805632,0.22155022224206766,-0.4098593280524491
259,259,259,09-16,0.6619455796791045,-0.16686601609145427,-0.2199362678346304
260,260,260,09-17,0.6413089379764176,-0.27095458655807075,0.03924149512865247
261,261,261,09-18,0.8356824692765973,0.7094405427012429,0.3819117964300556
262,262,262,09-19,0.6715994810452186,-0.11817297741289345,0.4448010293727991
263,263,263,09-20,1.0749893257843413,1.9164735936994413,0.4135117175804904
264,264,264,09-21,0.813763805967838,0.5988856198985283,0.4531306774956061
265,265,265,09-22,0.6247249906929994,-0.3546018868453063,0.4197521220994433
266,266,266,09-23,0.6884381632162001,-0.03324082706737646,0.4493812378118469
267,267,267,09-24,0.7959765946444838,0.509169210324266,-0.05200111565982583
268,268,268,09-25,0.7068451631897589,0.05960171686152861,-0.28996122454174283
269,269,269,09-26,0.4785637275696013,-1.091820527130595,-0.2706913666703401
270,270,270,09-27,0.5306954065548528,-0.8288750333929736,-0.5188710772324975
271,271,271,09-28,0.6476476891662988,-0.23898273961689004,-0.9058639003232812
272,272,272,09-29,0.3932129098504399,-1.5223190904403208,-1.0566688317688675
273,273,273,09-30,0.33562448129518085,-1.8127877282204368,-1.0682536123873063
274,274,274,10-01,0.5274532862551664,-0.8452278718119891,-0.7871435810495186
275,275,275,10-02,0.464782908075863,-1.1613292108412268,-0.973606879103682
276,276,276,10-03,0.8650933314995265,0.8577851546337522,-0.9098856366804582
277,277,277,10-04,0.42583795989083295,-1.3577625279418692,-0.7842662670067879
278,278,278,10-05,0.4690133042362884,-1.139991635900978,-0.9498016882412798
279,279,279,10-06,0.4850565607973773,-1.0590715101784154,-0.7571761584573662
280,280,280,10-07,0.3305385724606195,-1.8384403992189398,-1.0889295681483795
281,281,281,10-08,0.6939229965478694,-0.0055760321377454364,-0.9426100159949148
282,282,282,10-09,0.4704519476042286,-1.1327353035123278,-0.6949817424039616
283,283,283,10-10,0.5998941982474018,-0.4798452150210822,-0.6108322246429361
284,284,284,10-11,0.7635825889123834,0.34577800564474204,-0.29250223277497833
285,285,285,10-12,0.585157663523836,-0.5541744036122618,-0.20505556915028325
286,286,286,10-13,0.7092119631671528,0.07153955198880534,0.05207441800519134
287,287,287,10-14,0.7979462600375139,0.5191039496104249,-0.0921884133413185
288,288,288,10-15,0.7763241135196508,0.4100446194205196,-0.3522542144142857
289,289,289,10-16,0.42828455764034457,-1.3454222031001413,-0.34122596245247266
290,290,290,10-17,0.454218089132669,-1.2146168007930611,-0.5212159920659929
291,291,291,10-18,0.5982764574503535,-0.4880048918413834,-0.7826138418880509
292,292,292,10-19,0.4951025906660768,-1.008400625692316,-0.6654612241677119
293,293,293,10-20,0.4869972051442684,-1.0492831493219237,-0.2972278736011618
294,294,294,10-21,0.9156844632057984,1.1129603257425535,-0.022467923045905686
295,295,295,10-22,0.8663211077373976,0.8639779002991594,0.11584618995079393
296,296,296,10-23,0.7810621967098009,0.4339429025384763,0.2837536626920271
297,297,297,10-24,0.7628097263506091,0.3418797861388142,0.3783686612355333
298,298,298,10-25,0.6948390077557404,-0.0009557892449167886,0.3920530658484077
299,299,299,10-26,0.5995476503596995,-0.4815931580608869,0.3642142506671819
300,300,300,10-27,0.93196291646793,1.1950667534198,0.0796400736133026
301,301,301,10-28,0.8332050997983782,0.6969450092118051,-0.06345438404715921
302,302,302,10-29,0.4425434542558614,-1.2735021597847995,0.12750514317107886
303,303,303,10-30,0.5925899391554529,-0.5166869598239566,0.5047364174845643
304,304,304,10-31,0.921997282209004,1.144801374064511,0.1242004459431078
305,305,305,11-01,1.0482877922690634,1.7817944878200265,0.03267426946680757
306,306,306,11-02,0.4792916309763008,-1.0881490758289392,0.05873042209424915
307,307,307,11-03,0.7243290011897953,0.1477879503540038,0.14885172023626606
308,308,308,11-04,0.4735388738401177,-1.1171652440201505,0.131248181139905
309,309,309,11-05,0.699794847313989,0.02404082902814484,0.036405755480915736
310,310,310,11-06,0.9010567739052212,1.039180139486345,0.3240497970662439
311,311,311,11-07,0.9354668083071784,1.2127399338660907,0.6705774323799377
312,312,312,11-08,0.8214621688652607,0.6377151736830297,0.8742878150410943
313,313,313,11-09,1.1365452484486571,2.226953762236167,0.8090934833737088
314,314,314,11-10,0.7158650865597249,0.10509705194678924,0.8139382710819046
315,315,315,11-11,0.6222421213440923,-0.36712516097616776,0.5945450677769964
316,316,316,11-12,0.9068199512230434,1.0682488657355205,0.5830710482027964
317,317,317,11-13,0.6744849017455812,-0.10361928596335784,0.2097348649940501
318,318,318,11-14,0.8078131065456859,0.5688710562378293,0.023132157909841508
319,319,319,11-15,0.6924385604814975,-0.013063337016310723,-0.060027168543494276
320,320,320,11-16,0.4938895215432012,-1.0145191905584627,-0.26019132386017096
321,321,321,11-17,0.5233189129710081,-0.8660811196961825,-0.15129036601479126
322,322,322,11-18,0.6687121972319728,-0.1327360661645397,0.06614650213703831
323,323,323,11-19,0.804029387065722,0.5497864611089205,0.06456253326081014
324,324,324,11-20,1.066467830357623,1.8734922651488064,0.2154479879758412
325,325,325,11-21,0.6905543306556641,-0.02256715027367965,0.2364552334213911
326,326,326,11-22,0.6733771859318518,-0.10920646226827682,0.2259889243286169
327,327,327,11-23,0.5483083423854078,-0.7400376470228829,0.15044079620200046
328,328,328,11-24,0.6562618694162154,-0.19553392072118536,-0.16265337552631595
329,329,329,11-25,0.7141601740790173,0.09649769234922198,0.02906855379646682
330,330,330,11-26,0.6940227744484904,-0.005072765221091709,0.2197275862431943
331,331,331,11-27,0.9186195299899786,1.127764425663017,0.7002843743850272
332,332,332,11-28,0.9001780031020309,1.0347477324120882,1.0350880051924254
333,333,333,11-29,1.1199606310211307,2.143303081828114,1.6701044424225169
334,334,334,11-30,1.054531681678468,1.813287864123204,1.9030217681771484
335,335,335,12-01,1.4695518543579058,3.906596315729773,1.9191250605378751
336,336,336,12-02,0.971092468636744,1.3924311893066952,1.7097846471735252
337,337,337,12-03,0.9377754011788434,1.224384179827377,1.2867580451477816
338,338,338,12-04,0.6511545175189718,-0.2212947477740113,0.8867118268079626
339,339,339,12-05,0.6167440889411199,-0.3948565303263477,0.4027915486843015
340,340,340,12-06,0.5786517400834524,-0.5869894459157102,0.11503605854995555
341,341,341,12-07,0.8938984844902433,1.0030746469878071,0.12012904745860273
342,342,342,12-08,0.628789355743782,-0.3341017514993811,0.21005351428831398
343,343,343,12-09,0.9438338293135954,1.2549421132792598,0.2501665136968652
344,344,344,12-10,0.7581252825482645,0.3182520532042562,0.29141494321052863
345,345,345,12-11,0.664461004988873,-0.15417853387504046,0.21031322214898954
346,346,346,12-12,0.6277193210977396,-0.3394988688337293,0.3724159279710972
347,347,347,12-13,0.7974229261355429,0.5164643206185727,0.5581400350843625
348,348,348,12-14,0.8216206403367308,0.6385144834332646,0.8681448625624641
349,349,349,12-15,1.1647642448356608,2.369286755958852,1.1342279723151707
350,350,350,12-16,1.126895370681273,2.1782810180728656,1.383612030477962
351,351,351,12-17,0.9809834689532186,1.4423201246411994,1.409577546684705
352,352,352,12-18,0.9243772210917528,1.15680548014302,1.1326025026034476
353,353,353,12-19,0.8283105280412132,0.6722574178590296,0.6920177467452705
354,354,354,12-20,0.4921415407775337,-1.0233357810542787,0.418854983915353
355,355,355,12-21,0.6406611830555758,-0.2742217791902111,0.2667349053913251
356,356,356,12-22,0.8019512175759135,0.5393044410933602,-0.01593507029992895
357,357,357,12-23,0.8000271424970811,0.5295996534970319,0.044296559569303916
358,358,358,12-24,0.5881236449903208,-0.5392143740045043,0.31016875587656983
359,359,359,12-25,0.8999598105248571,1.0336471970744268,0.2749888892516937
360,360,360,12-26,0.8084131100364764,0.5718973967893168,0.23775160981549806
361,361,361,12-27,0.5988125363061007,-0.4853009789394682,0.2179600399821668
362,362,362,12-28,0.7576551498945502,0.31588076447618624,0.3841257166271837
363,363,363,12-29,0.7764838350876385,0.4108502344970445,
364,364,364,12-30,0.7857880869267692,0.4577796858655975,
365,365,365,12-31,,,
