,unnamed: 0,unnamed: 0,mth_day,teenagers,teenagers_norm,teenagers_ravg
47,47,47,02-17,0.3471635807860277,-0.6990922654864474,-0.03426898388496151
48,48,48,02-18,0.4110669028435112,-0.367236620275564,-0.04136463302139578
49,49,49,02-19,0.29600889862940394,-0.9647430877922664,-0.2632039479684816
50,50,50,02-20,0.4769618510641495,-0.025038282946137882,-0.1453567863150694
51,51,51,02-21,0.41289026973847626,-0.35776771352857983,0.12463453680713267
52,52,52,02-22,0.7786658089603014,1.5417372521385801,0.09633888595748914
53,53,53,02-23,0.6591066088440296,0.920855673246765,0.2381494475442631
54,54,54,02-24,0.3783746262738871,-0.5370105253734251,0.05999553338847542
55,55,55,02-25,0.4598542232880849,-0.11387971827162258,0.04367856426110205
56,56,56,02-26,0.27112608271618605,-1.0939617678808635,-0.20958546140808765
57,57,57,02-27,0.3940379425619544,-0.4556695282928201,-0.4160904569052595
58,58,58,02-28,0.4860491939083865,0.02215309812344209,-0.3753119191856342
59,59,59,02-29,0.4205145205518612,-0.31817429973626576,-0.34261697374057176
60,60,60,03-01,0.4254894016264262,-0.29233929905567363,-0.025338374612032328
61,61,61,03-02,0.49762936423106896,0.08228995439875228,0.028853643788463487
62,62,62,03-03,0.6377039630925896,0.8097098268903727,-0.1573922706877877
63,63,63,03-04,0.4566504077365269,-0.1305174178898452,-0.12590806697290732
64,64,64,03-05,0.27086407664868345,-1.0953223887340648,0.020157612454387287
65,65,65,03-06,0.4568907926825382,-0.1292690774469836,-0.13494253722525126
66,66,66,03-07,0.5942510114774089,0.584054777508094,-0.2467036737067609
67,67,67,03-08,0.31842949297662443,-0.8483109436790789,-0.27973285433104306
68,68,68,03-09,0.5085771936464981,0.13914300800131438,-0.09758819556200726
69,69,69,03-10,0.418489097591201,-0.3286925016355378,0.049184177677298026
70,70,70,03-11,0.4813106782059028,-0.002454436119849938,-0.07104175739500343
71,71,71,03-12,0.6264689036161453,0.7513651619888482,0.1737488455055239
72,72,72,03-13,0.4553441688283074,-0.13730083292571474,-0.03589330504605416
73,73,73,03-14,0.6012560706084263,0.6204326737240852,0.05711315799062056
74,74,74,03-15,0.26636049388221944,-1.118709895308154,-0.12318423166375307
75,75,75,03-16,0.5259470609550583,0.2293462765845105,-0.5057565704923821
76,76,76,03-17,0.2729983775388085,-1.0842387740460917,-0.7406131178056601
77,77,77,03-18,0.1844518326770951,-1.5440688709829256,-0.7735214074153108
78,78,78,03-19,0.18399521701406,-1.5464401168053823,-0.3858935972375601
79,79,79,03-20,0.5632344357264867,0.42298293606618015,-0.5766682324614365
80,80,80,03-21,0.7142185637936393,1.2070569657583503,-0.4531014394010636
81,81,81,03-22,0.3055295427170322,-0.915301534758748,-0.3999225883343656
82,82,82,03-23,0.41576518629741,-0.3428380156838544,-0.1550797675889115
83,83,83,03-24,0.2458937028770605,-1.2249957645827378,-0.3533405968902917
84,84,84,03-25,0.466882126187175,-0.07738319233265745,-0.606834054095308
85,85,85,03-26,0.3341675060104872,-0.7665820397421008,-0.5536493543937312
86,86,86,03-27,0.4213368677487869,-0.31390377747174786,-0.6458546905885948
87,87,87,03-28,0.3669781703225804,-0.5961933365492863,-0.480928409206549
88,88,88,03-29,0.3092328302086429,-0.8960700328530354,-0.5382971378840006
89,89,89,03-30,0.4364465066698529,-0.23543807629046395,-0.4128413382735632
90,90,90,03-31,0.4005993481610743,-0.4215955643973665,-0.5715859646458444
91,91,91,04-01,0.4791168383273803,-0.013847242079476524,-0.4767441956409112
92,92,92,04-02,0.23792623489636594,-1.2663715357054353,-0.11501467171062885
93,93,93,04-03,0.4765566125763921,-0.02714272251968669,-0.025566813490648543
94,94,94,04-04,0.7271684946881978,1.2743071107286583,0.0006604058553901968
95,95,95,04-05,0.539792923227893,0.3012490730294178,0.17385463423287892
96,96,96,04-06,0.4309017968684415,-0.2642322483211341,0.5544405666270227
97,97,97,04-07,0.6792222765965563,1.0253181281854558,0.5433356425748515
98,98,98,04-08,0.6776482482351882,1.0171440586594276,0.2860178388045484
99,99,99,04-09,0.4637261867866695,-0.09377226683271404,0.3658727842287016
100,100,100,04-10,0.42986821869002295,-0.26959971189315984,0.2372167742256497
101,101,101,04-11,0.6320558640993006,0.7803787455743372,0.0903729398641947
102,102,102,04-12,0.282255000096948,-1.0361683083394455,-0.2528324102990241
103,103,103,04-13,0.5095616007917008,0.14425512201672605,-0.0673367309548401
104,104,104,04-14,0.2811150747332969,-1.0420880423198855,-0.16705273334653012
105,105,105,04-15,0.6780444961203024,1.0192018092323902,-0.33602216052147665
106,106,106,04-16,0.3146581764849857,-0.8678957262432999,-0.09668920193975646
107,107,107,04-17,0.4368316837343558,-0.2334378174753421,-0.30233162287053617
108,108,108,04-18,0.5587759154756645,0.3998294431508755,-0.1875312236806604
109,109,109,04-19,0.2719661153497816,-1.0895994035679522,-0.19578205203231389
110,110,110,04-20,0.41375335262842977,-0.3532856471806308,-0.04231501503693087
111,111,111,04-21,0.668511640211312,0.9696968391224694,0.2551584478310665
112,112,112,04-22,0.4919711792653053,0.05290649572899815,0.3676439833190175
113,113,113,04-23,0.7805270725374337,1.5514029597326418,0.6283016725508289
114,114,114,04-24,0.6887396422616376,1.0747426560785809,0.8965560809201705
115,115,115,04-25,0.5731252338180838,0.4743467318229166,0.8074382220052869
116,116,116,04-26,0.7236895812040621,1.256240803035419,0.7990817355289015
117,117,117,04-27,0.5655464988042601,0.4349896856331678,0.5722334579769678
118,118,118,04-28,0.4823162478948274,0.0027675768706858363,0.6209850859523883
119,119,119,04-29,0.5184307288809987,0.1903132944210396,0.4852091781780608
120,120,120,04-30,0.7450663800158234,1.3672524239311048,0.3038368825369948
121,121,121,05-01,0.4162522376096926,-0.3403087148230484,0.0619707206652915
122,122,122,05-02,0.5141353538539584,0.16800702918902313,0.12580988520251254
123,123,123,05-03,0.2860987667566755,-1.0162072855970516,0.4855748343417577
124,124,124,05-04,0.5560748489644636,0.38580256409401226,0.437444764200752
125,125,125,05-05,0.9340965596411746,2.3489029892565108,0.4228255488534602
126,126,126,05-06,0.6894577787955766,1.0784720030850707,2.0282314407342845
127,127,127,05-07,0.3993614640450838,-0.4280240069067996,2.186590028404157
128,128,128,05-08,2.368991907702522,9.80044238047397,2.4335810007192133
129,129,129,05-09,0.4690633775651871,-0.06605575957781286,2.008491269523234
130,130,130,05-10,0.8414436931034878,1.8677483979843463,1.6305943650448642
131,131,131,05-11,0.4429556725482321,-0.2016353979193602,2.0585490124213117
132,132,132,05-12,0.2528426190433012,-1.1889094237851534,0.3529570996071965
133,133,133,05-13,0.8938124228030448,2.1397038773518813,0.3678796576392983
134,134,134,05-14,0.3983822608374562,-0.4331090964107149,-0.09366191884586776
135,135,135,05-15,0.4863046277100969,0.023479588614797164,-0.07680209633572234
136,136,136,05-16,0.3081870118201359,-0.9015010609266496,0.31200244321862897
137,137,137,05-17,0.4624352025772574,-0.10047646285848767,-0.12516419930870318
138,138,138,05-18,0.7020602605168614,1.1439178135409545,0.06332248609452716
139,139,139,05-19,0.38871809362639015,-0.4832959778121118,0.3620740844505441
140,140,140,05-20,0.6161563237716462,0.6978110160086671,0.4075401829264162
141,141,141,05-21,0.8314767508385248,1.8159891787508988,0.6949877349599326
142,142,142,05-22,0.36071770898675376,-0.6287044700714166,0.668510228552348
143,143,143,05-23,0.7945468376930659,1.6242088493426103,0.627536290619975
144,144,144,05-24,0.6714686347242477,0.9850527750954472,0.4284412683758917
145,145,145,05-25,0.34137755644809004,-0.7291396054063495,-0.07606724114558576
146,146,146,05-26,0.3861255828134104,-0.4967591174558328,0.02302014252093686
147,147,147,05-27,0.2485768623486737,-1.2110618783779656,-0.44293205480047576
148,148,148,05-28,0.4752014566340436,-0.03418016807228093,-0.6223684875189126
149,149,149,05-29,0.2561942059052168,-1.1715043345858656,-0.06014128047761905
150,150,150,05-30,0.4641510679268122,-0.0915658212151738,0.06312728269512062
151,151,151,05-31,0.9909645705525152,2.6442236368414123,0.3643901500002946
152,152,152,06-01,0.5285478222238941,0.2428522615806052,0.3978110011971596
153,153,153,06-02,0.5966504596104519,0.5965153254530784,0.3527469651328616
154,154,154,06-03,0.5138152957828938,0.16634493910890874,0.40879075866383546
155,155,155,06-04,0.2041280442824985,-1.4418885509716537,-0.13806297245784704
156,156,156,06-05,0.5289030401596259,0.2446969399706694,-0.1480224798652866
157,157,157,06-06,0.3591397888586837,-0.636898749888683,-0.3622493913488057
158,158,158,06-07,0.5170407898396103,0.18309521713596788,-0.536076844269027
159,159,159,06-08,0.3491366110656386,-0.6888461434480361,-0.4086398027468658
160,160,160,06-09,0.3129782414787415,-0.8766197784124194,-0.3289344848722475
161,161,161,06-10,0.3513664672046436,-0.6772663018386859,-0.18715304480081976
162,162,162,06-11,0.6209931041017194,0.7229288472183792,-0.2028566163666995
163,163,163,06-12,0.5229514670520868,0.21378989053988293,-0.053337688854829465
164,164,164,06-13,0.4988971709672035,0.08887378774068945,0.11279044294828153
165,165,165,06-14,0.5218880404844538,0.20826742162318404,0.1839450518353165
166,166,166,06-15,0.5049196412281907,0.12014901240624645,-0.041280272731206435
167,167,167,06-16,0.4335771986452914,-0.25033864851647586,-0.1528780190048542
168,168,168,06-17,0.3607718905895063,-0.6284231001807584,-0.13807178309210158
169,169,169,06-18,0.3940134756585864,-0.4557965871020037,-0.047792175907020264
170,170,170,06-19,0.5160040246666266,0.1777112032172051,-0.017066897869492916
171,171,171,06-20,0.6261954445577863,0.749945064733672,0.03413018094511852
172,172,172,06-21,0.540419064535999,0.30450068063141056,0.5911715726494778
173,173,173,06-22,0.4927293654944666,0.056843824371192675,0.7305854859257607
174,174,174,06-23,1.0043673086661558,2.7138252500453977,0.5634027716135096
175,175,175,06-24,0.5550897567697963,0.3806868925556932,0.3956061732061937
176,176,176,06-25,0.3228441796077729,-0.8253850826563017,0.19351433710238533
177,177,177,06-26,0.4323263290628436,-0.2568345257102227,0.1597301309571688
178,178,178,06-27,0.3069258597507101,-0.9080503359914396,-0.3669958718601671
179,179,179,06-28,0.4536957126955408,-0.1458614125001066,-0.48329181547947
180,180,180,06-29,0.3957977354826541,-0.44653076685861787,-0.4001931014272341
181,181,181,06-30,0.4207235542416943,-0.3170887691601246,-0.3902071007515733
182,182,182,07-01,0.4188549113209835,-0.3267927983428863,-0.2413197267272256
183,183,183,07-02,0.4438639712838306,-0.19691852165625845,-0.2139566221121921
184,184,184,07-03,0.4789476038411227,-0.014726091845353041,-0.013021314275141388
185,185,185,07-04,0.4853105424314506,0.01831721519009441,-0.09316179027267857
186,186,186,07-05,0.6279547086979981,0.7590810801636864,0.3363762673563353
187,187,187,07-06,0.3281307165771805,-0.7979316251453477,0.6450374029245253
188,188,188,07-07,0.9151353132741256,2.250435547431197,1.097244030741115
189,189,189,07-08,0.8004853921484661,1.6550482917528817,0.944990993151996
190,190,190,07-09,1.0014188564641482,2.6985136750541865,0.751055178168024
191,191,191,07-10,0.30940017232269745,-0.8952010103446192,0.9470517911905102
192,192,192,07-11,0.4038848212830797,-0.40453380974014624,0.5336682005141836
193,193,193,07-12,0.5545816122886473,0.3780480529895692,0.4865697055643365
194,194,194,07-13,0.4375194864621755,-0.2298659966267625,0.11861742195935558
195,195,195,07-14,0.7460686540039592,1.372457322053798,0.1848387920175927
196,196,196,07-15,0.5762935294674608,0.490799973424301,0.15038823110197555
197,197,197,07-16,0.3859111300054605,-0.4978727899951964,0.07407553902769258
198,198,198,07-17,0.3640812743911294,-0.6112371752338491,0.11444359506482706
199,199,199,07-18,0.4664113260378736,-0.07982809945612862,0.012287830604404896
200,200,200,07-19,0.4841599987994526,0.012342339596044137,0.11032534688217166
201,201,201,07-20,0.6280397554050929,0.7595227352912655,0.3252264407126558
202,202,202,07-21,0.6895642795690494,1.0790250710909015,0.24134137890192986
203,203,203,07-22,0.634203916481847,0.7915337729877086,0.07482529313615552
204,204,204,07-23,0.2671620108849212,-1.1145475460982048,-0.15209323948190234
205,205,205,07-24,0.2740216913879067,-1.0789246140507749,-0.4283184841180028
206,206,206,07-25,0.22198248372680404,-1.3491688561123032,-0.6930469229061081
207,207,207,07-26,0.30889416864544994,-0.8978287325253378,-0.9582834172072652
208,208,208,07-27,0.3837018916461162,-0.5093455616377303,-0.8806882396708611
209,209,209,07-28,0.3277545305275323,-0.7998851928192321,-0.6539636554500029
210,210,210,07-29,0.3568140573414231,-0.6489764808797817,-0.3661573085995218
211,211,211,07-30,0.5359751220358787,0.281422891274374,-0.15185799429366473
212,212,212,07-31,0.554508663800433,0.3776692249905841,0.22066015848613826
213,213,213,08-01,0.5564916700846558,0.3879671533098045,0.5884924845254006
214,214,214,08-02,0.8141025402332905,1.7257633550410876,0.8108707500020236
215,215,215,08-03,0.7527412607506048,1.4071087634163413,0.8206107997119455
216,216,216,08-04,0.6137458309438896,0.6852931119799562,0.8481639750759484
217,217,217,08-05,0.5472285970172704,0.3398631895339063,0.8312031416145164
218,218,218,08-06,0.5863430977972988,0.5429882771746016,0.6150982900658879
219,219,219,08-07,0.5368954338531977,0.28620215254121184,0.4481495849255369
220,220,220,08-08,0.5644189541441471,0.4291342457493181,0.3984736303268432
221,221,221,08-09,0.5598517856015379,0.4054165325742344,0.5439186678475844
222,222,222,08-10,0.5563511431443317,0.38723738438779376,0.4787880014656538
223,223,223,08-11,0.7152731285805841,1.2125334146583535,0.41564652955557707
224,224,224,08-12,0.5110923191586864,0.1522042788830187,0.3551890688017781
225,225,225,08-13,0.4639429340621074,-0.092646678919249,0.26935347650344416
226,226,226,08-14,0.4945675116675981,0.06638948122652437,0.3019499991491878
227,227,227,08-15,0.4606789149068185,-0.10959702121576924,0.08413109823460174
228,228,228,08-16,0.5940125681882475,0.5828165202622554,0.00032690314367178164
229,229,229,08-17,0.4636091612581677,-0.0943799908291628,-0.20382335575806146
230,230,230,08-18,0.4142664875789214,-0.35062089166256105,-0.3850842674775838
231,231,231,08-19,0.2280714652897286,-1.3175482323296486,-0.39233473378053424
232,232,232,08-20,0.2851419752597125,-1.0211759890906094,-0.5601121328081814
233,233,233,08-21,0.4523018589806502,-0.1530998190334717,-0.6998217779182712
234,234,234,08-22,0.4001656353048103,-0.4238478739036277,-0.4188705871720813
235,235,235,08-23,0.30219119700446223,-0.9326378614897018,-0.3150209550842627
236,236,236,08-24,0.7388723458871911,1.3350862528145786,-0.12832832169586253
237,237,237,08-25,0.3480574275108961,-0.6944504398027374,-0.3462922167947562
238,238,238,08-26,0.5008432233659,0.09897981123979148,-0.5481015954985301
239,239,239,08-27,0.20047036803421245,-1.4608831896268335,-0.5360812900422467
240,240,240,08-28,0.16699877662444515,-1.6347041461262712,-0.8015700500707311
241,241,241,08-29,0.3160792376972293,-0.8605160287520012,-0.6508439602611443
242,242,242,08-30,0.43213149673343776,-0.2578463073563281,-0.3572116766268719
243,243,243,08-31,0.5222035901313291,0.20990609905478413,0.4283315725434133
244,244,244,09-01,0.8401005840589436,1.8607735130454253,0.6698166201491892
245,245,245,09-02,1.108072645703667,3.2523763053948773,0.7954599826161125
246,246,246,09-03,0.44600617623180666,-0.1857938604916157,0.4648360859825069
247,247,247,09-04,0.4612452767020517,-0.10665585395046108,0.38021943683602255
248,248,248,09-05,0.050134704127099264,-2.241589687157961,-0.05867364863261847
249,249,249,09-06,0.424439064021248,-0.2977937958241221,-0.8404605137109129
250,250,250,09-07,0.3330115543391256,-0.7725849997664207,-0.9571314515473036
251,251,251,09-08,0.20481042539107105,-1.4383448850748894,-1.1352577581457317
252,252,252,09-09,0.3112067122557815,-0.8858194875099604,-0.8556147198259824
253,253,253,09-10,0.25544140562004675,-1.1754136935410278,-1.0536512250163437
254,254,254,09-11,0.3732291470893256,-0.5637314572394678,-0.7530223357130468
255,255,255,09-12,0.19563131427313965,-1.4860128269662891,-0.4425128690844538
256,256,256,09-13,0.6803526650330365,1.0311883360533598,-0.3325051401874264
257,257,257,09-14,0.5635673740984838,0.4247119146966679,-0.22015711517804745
258,258,258,09-15,0.4383076267040229,-0.2257731141277959,-0.22157399688140447
259,259,259,09-16,0.385246255318492,-0.501325543484754,0.029538930891037245
260,260,260,09-17,0.3715921079288296,-0.5722327474596102,-0.1469978982319386
261,261,261,09-18,0.4857625902267418,0.02066473966836124,-0.33828572250763744
262,262,262,09-19,0.4763852471043725,-0.028032638684495247,-0.360823961631348
263,263,263,09-20,0.3425569266324349,-0.7230150309575253,-0.2495432659145346
264,264,264,09-21,0.41226735815745397,-0.3610025488700592,-0.0188292147716902
265,265,265,09-22,0.5138179323075046,0.16635863081612645,0.08038660143143132
266,266,266,09-23,0.6381548955649828,0.8120515593974563,0.061393011980225926
267,267,267,09-24,0.6003947264737264,0.6159596368870903,0.06081861290352587
268,268,268,09-25,0.4544404018457053,-0.14199417539172768,0.3288382621827774
269,269,269,09-26,0.3418932764631351,-0.7264614254177255,0.26749265807754635
270,270,270,09-27,0.7219323503815621,1.2471153468054497,0.13805732840169307
271,271,271,09-28,0.4429403452749325,-0.20171499381525984,0.14116585420322322
272,272,272,09-29,0.4886076871219307,0.03543958134233667,0.06252074347807728
273,273,273,09-30,0.6039862602315977,0.6346107916962712,0.2794960353593807
274,274,274,10-01,0.3635752818194037,-0.6138648397426033,0.33162038046943976
275,275,275,10-02,0.5925825533647777,0.5753903258700949,0.5546469530512036
276,276,276,10-03,0.7821558637194804,1.5598614174658043,0.4437774308106469
277,277,277,10-04,0.7006211610286448,1.136444441675323,0.4476055551527311
278,278,278,10-05,0.3605110724340225,-0.6297775521010035,0.4930260434672156
279,279,279,10-06,0.6084092049590171,0.6575795377487763,0.6087106021139247
280,280,280,10-07,0.41605328184120616,-0.3413419098556964,0.16279317978911734
281,281,281,10-08,0.7262423728971056,1.2694976777503495,-0.2314065874761291
282,282,282,10-09,0.26695104389325164,-1.1156431164830392,-0.33075863742410044
283,283,283,10-10,0.24516997230720755,-1.2287541619161555,-0.4397934540702144
284,284,284,10-11,0.2457215342142608,-1.2258898517888317,-0.1952341630562838
285,285,285,10-12,0.4824323755001562,0.0033706378720926014,-0.4313013663321175
286,286,286,10-13,0.6986126059572417,1.1260138362278869,-0.2521659730868884
287,287,287,10-14,0.45349465136489503,-0.14690554190465302,-0.18755443614082312
288,288,288,10-15,0.4739207951988727,-0.040830757011664096,-0.06798535754695613
289,289,289,10-16,0.31982095830691154,-0.8410849402397642,-0.020805978172844627
290,290,290,10-17,0.38386945692285146,-0.5084753802256295,-0.0691086997323685
291,291,291,10-18,0.5369425660265248,0.28644691411676154,-0.14713400982640631
292,292,292,10-19,0.6428045264512919,0.8361975068707437,-0.2372663599040512
293,293,293,10-20,0.3633456376320265,-0.61505740246888,-0.2259355046710989
294,294,294,10-21,0.3697835292894841,-0.5816248574775335,-0.2671359661115577
295,295,295,10-22,0.3329124208434842,-0.7730998088420504,-0.29766316467497794
296,296,296,10-23,0.3362671986335858,-0.7556781488683821,-0.4618900785537239
297,297,297,10-24,0.5016720001139637,0.10328372273624002,-0.6139036468135398
298,298,298,10-25,0.4530597590582692,-0.14916397640173176,-0.4200177096023924
299,299,299,10-26,0.18771194599888488,-1.5271388120277751,-0.4418012064082198
300,300,300,10-27,0.5937957888395222,0.5816907657893513,-0.2441386580087267
301,301,301,10-28,0.3077441677428985,-0.9038007896770148,-0.17505441458398696
302,302,302,10-29,0.5646428855570179,0.4302971415285768,-0.18560147262554652
303,303,303,10-30,0.5814906692319168,0.5177891832846782,0.007728950522260821
304,304,304,10-31,0.4408738814362004,-0.2124463246510894,-0.19140330768749075
305,305,305,11-01,0.4110823747780554,-0.3671562731409311,-0.12086585320803045
306,306,306,11-02,0.3637220261287765,-0.6131027834691579,0.05162699406318008
307,307,307,11-03,0.3892418502883006,-0.48057606280025295,0.0058557193988985606
308,308,308,11-04,0.7639379609464356,1.4652542251558405,0.007372406544285366
309,309,309,11-05,0.5286073770885318,0.24316153529898896,-0.16882483987012575
310,310,310,11-06,0.44262623397582057,-0.20334620177876853,-0.04296332839600612
311,311,311,11-07,0.20750730448916307,-1.4243397516273977,0.02582209206138299
312,312,312,11-08,0.509140110499671,0.14206628537555993,-0.266550736868212
313,313,313,11-09,0.4687152648246966,-0.06786354005591838,-0.4532593160261433
314,314,314,11-10,0.4261357511439306,-0.2889827484217296,-0.102238583353596
315,315,315,11-11,0.3128877055323801,-0.8770899396485992,0.1055291382768583
316,316,316,11-12,0.8481891572385514,1.902778194256515,0.014687691350327096
317,317,317,11-13,0.4475583234205425,-0.17773342184467192,0.0567556756621437
318,318,318,11-14,0.4041835670828794,-0.4029823961836273,0.032483352803677285
319,319,319,11-15,0.517319843145108,0.18454436581498126,0.14846488991374845
320,320,320,11-16,0.3980919540214414,-0.4346166855725281,-0.09932596661385618
321,321,321,11-17,0.44689064854015104,-0.1812007169881723,-0.13583561403330288
322,322,322,11-18,0.5618961415355197,0.4160330550908872,-0.2561410341537098
323,323,323,11-19,0.4053757457078603,-0.3967913063613522,-0.2991384162185367
324,324,324,11-20,0.2651848888654913,-1.1248149169060688,-0.07245716015108804
325,325,325,11-21,0.4676414556889374,-0.07343992657397996,-0.12701082061576885
326,326,326,11-22,0.6599953241148059,0.9254708508321638,0.07448383100770738
327,327,327,11-23,0.3838603487504863,-0.5085226797762572,0.0032221106812169533
328,328,328,11-24,0.7946993703136176,1.6250009648317445,0.2307134967578369
329,329,329,11-25,0.3230412596725204,-0.8243616283202947,0.2694282462678272
330,330,330,11-26,0.5280242683285613,0.2401333995536509,0.17178333444921867
331,331,331,11-27,0.5123717679559997,0.15884857048596185,0.15248224105838765
332,332,332,11-28,0.5471781820121805,0.3396013799205128,-0.025672340235318947
333,333,333,11-29,0.3615602190739448,-0.6243292401212434,-0.061907822776779885
334,334,334,11-30,0.5888628311667257,0.5560734770695049,-0.09007757686887263
335,335,335,12-01,0.28117544703671915,-1.0417745235690603,-0.2616380855138547
336,336,336,12-02,0.4954774505659793,0.07111487500109437,-0.3732729731368719
337,337,337,12-03,0.3141538995333761,-0.8705144813839304,-0.3091525877906149
338,338,338,12-04,0.4181972781841081,-0.3302079458175901,-0.36889414273284976
339,339,339,12-05,0.43564373751392144,-0.2396069280437013,-0.2377011556524969
340,340,340,12-06,0.5198385331483063,0.1976241474160957,-0.3590155186014244
341,341,341,12-07,0.4327534206418059,-0.25461660108694284,-0.4604096330384681
342,342,342,12-08,0.3553130582899818,-0.6567713026924711,-0.5909336066887638
343,343,343,12-09,0.19700499741686195,-1.4788791680061928,-0.5981004502089847
344,344,344,12-10,0.26739227043870223,-1.1133517877193644,-0.7368778478801478
345,345,345,12-11,0.4273632978188143,-0.2826079891650269,-0.6065800321406215
346,346,346,12-12,0.3594976705052571,-0.6350402386108828,-0.3800608303978388
347,347,347,12-13,0.5832971296806875,0.5271702933502154,-0.13164963669631133
348,348,348,12-14,0.6170291937857243,0.7023439077642248,0.07012400687507213
349,349,349,12-15,0.4840147393250645,0.01158799420297192,0.2957592890589673
350,350,350,12-16,0.5005178414018288,0.09729007370893623,0.4571339633498028
351,351,351,12-17,0.6880581688510531,1.0712037039383442,0.2411631728861685
352,352,352,12-18,0.5459470125360473,0.3332078071341307,0.19731436535529195
353,353,353,12-19,0.3337684353129304,-0.7686544494315901,0.47882042467401703
354,354,354,12-20,0.5663670849455704,0.4392510625789655,0.5549518443402803
355,355,355,12-21,0.8092616826159522,1.7006243501153224,0.4638011588538029
356,356,356,12-22,0.5884786888335801,0.5540785917065163,0.3898163309833742
357,357,357,12-23,0.5827443368678497,0.5242995910194787,0.5759391163576364
358,358,358,12-24,0.4604662979361723,-0.11070116008844134,0.6685790033282389
359,359,359,12-25,0.5488112914641196,0.34808226281398297,0.4942145236219078
360,360,360,12-26,0.673401513038954,0.9950903844025816,0.3670090627422576
361,361,361,12-27,0.6078041574023272,0.6544374718773347,0.2865848596480239
362,362,362,12-28,0.4415078299428608,-0.20915417357138447,0.28428434648168155
363,363,363,12-29,0.4898236861141516,0.04175437245407667,
364,364,364,12-30,0.4578083271728996,-0.12450423908649545,
365,365,365,12-31,,,
