,unnamed: 0,unnamed: 0,mth_day,motorcycle,motorcycle_norm,motorcycle_ravg
84,84,84,03-25,1.4751043828068835,-0.5899840021432196,-0.3345100542982591
85,85,85,03-26,1.6242754570265612,-0.15789642923880198,-0.1377388726730258
86,86,86,03-27,1.3501621134494308,-0.9518906398894156,-0.3118842103708914
87,87,87,03-28,2.3580249324441422,1.9674756082795155,-0.18596449290098416
88,88,88,03-29,1.3794320606810329,-0.8671075777273882,-0.01947808521620392
89,89,89,03-30,1.50051359264929,-0.516383916686598,-0.01696814354691716
90,90,90,03-31,1.8199644227804137,0.4089344439654619,-0.02688502742203613
91,91,91,04-01,1.629474551633974,-0.1428367792230814,-0.5224268813331451
92,92,92,04-02,1.3296202745260903,-1.0113919431401297,-0.6078622132378476
93,93,93,04-03,1.3315592532044025,-1.0057755151871377,-0.6561225437713101
94,94,94,04-04,1.2024612653738735,-1.379719569155604,-0.6025728706755399
95,95,95,04-05,1.4005471164164849,-0.8059458998873733,-0.6732922975695299
96,96,96,04-06,1.930887246218,0.7302324825400832,-0.384298967781722
97,97,97,04-07,1.4829862903715738,-0.5671533405870218,-0.20246868568263315
98,98,98,04-08,1.9282412229184904,0.7225680355867179,-0.1668412525671806
99,99,99,04-09,1.7082026034039899,0.08520617740739532,-0.026726316450502274
100,100,100,04-10,1.2762599506792351,-1.1659549704628889,-0.11307394432421808
101,101,101,04-11,1.6907812751207427,0.034743716812696626,0.11987509684472375
102,102,102,04-12,1.752026720519532,0.2121467152977884,-0.09891266921981827
103,103,103,04-13,1.9655170673069493,0.8305409064266291,-0.055914592270960295
104,104,104,04-14,1.4750441193231392,-0.5901585608005341,0.2015980592633575
105,105,105,04-15,1.7972688445559013,0.34319463910054315,0.12485607109237873
106,106,106,04-16,1.8096718041559248,0.3791209387430179,-0.07880900137282675
107,107,107,04-17,1.5318178769891648,-0.4257082122131762,-0.25407971685606273
108,108,108,04-18,1.330154773083769,-1.0098437194934444,-0.09174063901401992
109,109,109,04-19,1.6024612071421949,-0.22108338647278666,-0.04813627116814286
110,110,110,04-20,1.8113133778915118,0.3838759062517227,-0.173476363655966
111,111,111,04-21,1.8875909570182048,0.6048208461758054,-0.054397341571282835
112,112,112,04-22,1.5500422649837131,-0.37291961618392105,0.0011824185149385362
113,113,113,04-23,1.7784782313520562,0.2887659202949228,-0.15920137425941674
114,114,114,04-24,1.4452827198729394,-0.6763651589761163,-0.3121405872237399
115,115,115,04-25,1.2702421271798685,-1.1833861431189183,-0.7361829367193202
116,116,116,04-26,1.4945150047999511,-0.533759371534216,-0.7637123852980626
117,117,117,04-27,1.0092293920645523,-1.9394332507976768,-0.8870833521117597
118,118,118,04-28,1.4930177494731756,-0.5380963076563757,-0.5939378570738088
119,119,119,04-29,1.5229275402259719,-0.4514598805872598,-0.30438496689450656
120,120,120,04-30,2.0525044657361597,1.0825078112515891,-0.3007650649016129
121,121,121,05-01,1.870022149286825,0.553931197956895,0.01805062383059482
122,122,122,05-02,1.502013271855681,-0.5120399595768546,0.3818766422599889
123,123,123,05-03,1.6696243918085993,-0.02653911840443026,0.7878312274154284
124,124,124,05-04,2.2466471718613983,1.644859802919989,0.5102804732296754
125,125,125,05-05,2.363822099793917,1.9842676303453768,0.3377205574329229
126,126,126,05-06,1.4775856749817333,-0.5827967138629288,0.540396207013459
127,127,127,05-07,1.512581441141032,-0.4814282968236198,0.7431432589698973
128,128,128,05-08,1.921835728162992,0.7040139379063618,0.6250457017405593
129,129,129,05-09,2.0895947510381383,1.1899431933341995,0.515369201848955
130,130,130,05-10,2.002019824360471,0.9362744595439608,0.8786779570585165
131,131,131,05-11,2.1366381352723907,1.326208630995752,1.0992286849935058
132,132,132,05-12,2.230143638040939,1.5970558173944394,1.2143519749788665
133,133,133,05-13,1.9694303449618131,0.8418760707863154,0.9849363414174422
134,134,134,05-14,2.1603021767958746,1.3947536778185274,0.9370732540082852
135,135,135,05-15,1.6143830766392189,-0.186550608034346,1.0649163957436554
136,136,136,05-16,1.902876197762254,0.6490959350890191,1.2100171362248258
137,137,137,05-17,2.4014524920856872,2.093267481407972,1.0780743830996191
138,138,138,05-18,2.5307053947536446,2.4676602602814617,0.6759689177226321
139,139,139,05-19,1.696124050773955,0.050219552035077726,0.7062533737193458
140,140,140,05-20,1.327380686135592,-1.0178791144433963,0.6262889978122191
141,141,141,05-21,1.6771143160889728,-0.00484387205406375,0.3707906284332045
142,142,142,05-22,1.7372379438334258,0.16930967964625984,0.07497816803491834
143,143,143,05-23,1.8722130238160284,0.5602772651338835,0.4163682681604311
144,144,144,05-24,1.9179592953196845,0.6927854978917452,0.4922744965059552
145,145,145,05-25,2.4032796991723586,2.0985601527881546,0.8677421613605323
146,146,146,05-26,1.4846128908873455,-0.5624417443702519,1.0510774773932836
147,147,147,05-27,2.454858251531905,2.2479621170733988,1.2410004612936432
148,148,148,05-28,2.116998822182861,1.2693215758427685,1.1305487700431471
149,149,149,05-29,2.265619601149233,1.6998151685360383,1.3024796566767955
150,150,150,05-30,1.6891695989745692,0.030075350388770333,1.7441985894924799
151,151,151,05-31,2.759417435950404,3.1301454725900446,1.2990729671800378
152,152,152,06-01,2.399589740626939,2.087871852523853,1.0560753468480684
153,153,153,06-02,1.532824783222862,-0.4227916168012542,0.6692291457030154
154,154,154,06-03,1.6136534126295483,-0.1886641461490475,0.7028117598033997
155,155,155,06-04,1.4643061591349096,-0.6212620383342794,0.18087594380491545
156,156,156,06-05,1.7587326450041392,0.2315710349910761,-0.19305739089394688
157,157,157,06-06,1.678279288566922,-0.001469423400860152,0.01196812579616774
158,158,158,06-07,1.6250240175449475,-0.15572815566932027,0.027892835029771645
159,159,159,06-08,1.957514755603173,0.8073614833394335,0.3419582907935645
160,160,160,06-09,1.646639864432061,-0.09311589074742407,0.35027051054109365
161,161,161,06-10,2.1148615235948984,1.2631306962484776,0.4173757647957262
162,162,162,06-11,1.7759505817370231,0.2814443534762511,0.625682995180371
163,163,163,06-12,1.81728115055978,0.40116210212693504,0.4707081018835849
164,164,164,06-13,2.056511733546589,1.0941152266385479,0.6800969361276977
165,165,165,06-14,1.63649967310819,-0.12248787644128248,0.5924566865175956
166,166,166,06-15,2.080368015286005,1.1632171147172523,0.7094659356892922
167,167,167,06-16,1.9333234604933491,0.737289198587866,0.950283569723326
168,168,168,06-17,2.018323607305722,0.9834998485064308,0.7133308702894811
169,169,169,06-18,2.3161109352503644,1.8460679063311367,0.8581025166856264
170,170,170,06-19,1.5656877765944457,-0.3276009699645204,0.6802266915858212
171,171,171,06-20,1.9363797441451995,0.7461420019355892,0.5324670794341312
172,172,172,06-21,1.7119159295734772,0.0959621641184206,0.8480127269090247
173,173,173,06-22,1.62725411548361,-0.14926847432227394,0.9098311976300756
174,174,174,06-23,2.6719450417215547,2.8767737333557926,1.3959930543244952
175,175,175,06-24,2.4441617508120057,2.2169787306574418,1.3938513453557146
176,176,176,06-25,2.5727237242417798,2.589370170201997,1.683888467035571
177,177,177,06-26,1.9319434069639456,0.7332917481229065,2.109468001960696
178,178,178,06-27,2.3126989890872696,1.8361848941975587,1.7090057861919499
179,179,179,06-28,2.5087998072140447,2.4042087352284742,1.6318027943523414
180,180,180,06-29,1.8424273792383905,0.4740004387433181,1.1085098812263547
181,181,181,06-30,2.2842434294179084,1.7537607796197934,0.8735745211932738
182,182,182,07-01,1.4887744850932307,-0.5503873085539228,0.6093955501189975
183,183,183,07-02,1.445298167998828,-0.6763204120755794,0.003194611422299968
184,184,184,07-03,1.7654785175077778,0.25111106775190056,-0.002905680698207347
185,185,185,07-04,1.2531148365421374,-1.2329968969517109,-0.3112987729055399
186,186,186,07-05,1.8297912306555493,0.4373986860202741,-0.03297073375393348
187,187,187,07-06,1.6454378020687654,-0.09659777362420244,0.12311762792109912
188,188,188,07-07,2.0653033443699016,1.1195809263557157,0.04841751773646033
189,189,189,07-08,1.7686196895285133,0.26020975797461626,0.3509209787616633
190,190,190,07-09,1.6107446666034038,-0.19708959335593207,0.09012189998768637
191,191,191,07-10,1.879720678496522,0.5820238691995069,-0.04926809006115406
192,192,192,07-11,1.2895718699174563,-1.1273957866235875,-0.4043361329758208
193,193,193,07-12,1.3567052970635085,-0.9329377139172452,-0.3310833444337929
194,194,194,07-13,1.3298151974653487,-1.0108273311322846,-0.3895591379401849
195,195,195,07-14,1.9203555575556883,0.6997264892267839,-0.5702131528657384
196,196,196,07-15,1.489617874533508,-0.5479443543942849,-0.2611475016917939
197,197,197,07-16,1.5055138487920674,-0.5019002203538129,-0.0459267558839648
198,198,198,07-17,1.929770636294197,0.7269981204200794,0.12136261720807412
199,199,199,07-18,1.8025136728616609,0.3583867609297295,0.26611456254770743
200,200,200,07-19,1.6763385004421196,-0.007091092580051116,0.40556853328785625
201,201,201,07-20,2.2201948198129853,1.5682381612645837,0.4615942854856962
202,202,202,07-21,1.7784829091792862,0.28877947004660803,0.29922906716852443
203,203,203,07-22,1.6215656238959906,-0.16574570716677295,0.462276716847527
204,204,204,07-23,1.5934472303307117,-0.2471931894829516,0.4677815126098762
205,205,205,07-24,2.1402506675378405,1.3366726590037452,0.02213180434574506
206,206,206,07-25,1.687741137528531,0.025937681994044184,0.00979572945867698
207,207,207,07-26,1.2970757595642617,-1.1056600883202037,-0.1227490618536888
208,208,208,07-27,1.7529299566119778,0.2147630207241996,-0.2898847463816304
209,209,209,07-28,1.3470122674633724,-0.9610144550409676,-0.3607340556071453
210,210,210,07-29,1.2472422779333974,-1.2500072966506008,-0.4279485379822349
211,211,211,07-30,1.9934933679397324,0.9115768036506554,-0.08401412586719814
212,212,212,07-31,1.5485130203445685,-0.3773492122564935,-0.2258881629989954
213,213,213,08-01,2.009501697271049,0.9579463843700172,-0.1294574592028298
214,214,214,08-02,1.4590519950602228,-0.6364812020665839,-0.01616318643113716
215,215,215,08-03,1.5467588823869485,-0.3824302322639741,0.01678877138896771
216,216,216,08-04,1.4819200992651724,-0.5702416600204451,0.12345896326138216
217,217,217,08-05,2.061750072190108,1.1092885505712846,-0.04091319936499197
218,218,218,08-06,1.7694697167179738,0.2626719389779933,-0.20172568781516512
219,219,219,08-07,1.669021105719136,-0.028286591388227724,-0.28841306933938543
220,220,220,08-08,1.1259449146301406,-1.6013561327676231,0.00044579657663829103
221,221,221,08-09,1.3671945907827625,-0.902554521409296,-0.22628361824218865
222,222,222,08-10,2.0802625191167547,1.1629115354756974,-0.3196832598058964
223,223,223,08-11,1.5921026328289445,-0.251087938341677,-0.3749112106969453
224,224,224,08-12,1.5760016458340216,-0.2977259104042534,-0.16089365212235632
225,225,225,08-13,1.5546218966977956,-0.35965429673452104,0.09158320765313648
226,226,226,08-14,1.5692610077061109,-0.3172507813200889,-0.3898431153356824
227,227,227,08-15,1.8901753023338317,0.6123066372436607,-0.3158951667504248
228,228,228,08-16,1.0830357586920891,-1.7256464024572158,-0.2781286666218732
229,229,229,08-17,1.7452784557667338,0.1925997531698692,-0.2085256893927955
230,230,230,08-18,1.6542311957721294,-0.07112690963294395,-0.12248676029773793
231,231,231,08-19,1.6987975434865918,0.05796356663994485,-0.32408691754344865
232,232,232,08-20,1.7474820945781404,0.19898279325025664,-0.16524437414562712
233,233,233,08-21,1.4725806214631878,-0.5972943062306035,-0.2586257385237826
234,234,234,08-22,1.4120622938155178,-0.7725911420702869,0.217223998741348
235,235,235,08-23,1.5518482442553745,-0.3676884330990639,0.4163578707089289
236,236,236,08-24,2.6399066133434603,2.78397151395784,0.3007659210270092
237,237,237,08-25,2.1112835596234016,1.2527667984454305,0.7826282258217921
238,238,238,08-26,1.5080448639821118,-0.4945689048412621,1.6538148187433308
239,239,239,08-27,2.470710474849756,2.293879522538094,1.8186581700495763
240,240,240,08-28,3.2166387000057663,4.454528415458945,1.65351041676795
241,241,241,08-29,1.893304856307912,0.6213716747384104,1.2921511870150977
242,242,242,08-30,2.297819462865248,1.79308499426808,1.5292262598165534
243,243,243,08-31,1.3627638447087709,-0.915388580071685,1.065533163283616
244,244,244,09-01,1.9991223051978224,0.9278815319674704,0.3074048260750817
245,245,245,09-02,1.5102163298348352,-0.4882790566595278,0.25996918584477263
246,246,246,09-03,1.6462512292771154,-0.0942416077922613,-0.057353796075076624
247,247,247,09-04,1.7950466440401132,0.3367578333565561,0.05780282756250602
248,248,248,09-05,1.6405164568649393,-0.11085289725101567,-0.2902487866390128
249,249,249,09-06,1.6012993406879057,-0.22444883824618914,-0.3078504795713975
250,250,250,09-07,1.2781679927373932,-1.160428153241643,-0.4275793291380477
251,251,251,09-08,1.4737561730407926,-0.5938892142538359,-0.6366774189887726
252,252,252,09-09,1.3982448218969032,-0.8126147051921624,-0.6496358738792261
253,253,253,09-10,1.3619207412887029,-0.9178307057477932,-0.6392271513940037
254,254,254,09-11,1.6136743060031218,-0.18860362659373572,-0.5982804125892325
255,255,255,09-12,1.6228599743891472,-0.16199650333485532,-0.3046685822674964
256,256,256,09-13,1.3629850908859404,-0.9147477204130164,-0.11166155011956454
257,257,257,09-14,2.0819438860772106,1.167781767676581,-0.07221395626434622
258,258,258,09-15,1.7980396985317055,0.34542748769542864,-0.18469605289328955
259,259,259,09-16,1.4436325097324507,-0.6811451426164832,-0.2750905589553689
260,260,260,09-17,1.380678826797344,-0.8634962063673958,-0.03033482191252579
261,261,261,09-18,1.4356167428997697,-0.7043635397073321,0.23552018039734224
262,262,262,09-19,1.869972264398376,0.5537867018440431,0.3175479693049213
263,263,263,09-20,2.6326360897154384,2.7629117815357893,0.42534674339183337
264,264,264,09-21,1.9679521073282709,0.8375942211409034,0.5320515081355297
265,265,265,09-22,1.6669269519496004,-0.034352498095011424,0.5881977977031192
266,266,266,09-23,1.6017071374360703,-0.2232676179052176,0.27089062597446856
267,267,267,09-24,1.5519181991802415,-0.3674858023017949,-0.3779838423565544
268,268,268,09-25,1.2127020076371464,-1.3500563285278608,-0.6410413769295563
269,269,269,09-26,1.2885571453843203,-1.1303350284503482,-0.5989192265180081
270,270,270,09-27,1.4230545799580716,-0.7407509862971083,-0.3911569745126592
271,271,271,09-28,1.7541787983718085,0.218380404374278,-0.13150068898745634
272,272,272,09-29,2.032065984911552,1.0233058941268758,-0.24915733077084826
273,273,273,09-30,2.089770377330072,1.1904519108494225,-0.3771141276193276
274,274,274,10-01,0.9689879726427983,-2.055996179228212,-0.3871297028356176
275,275,275,10-02,1.0235073633048104,-1.8980758095412245,-0.38108914472744704
276,276,276,10-03,1.4023083117342579,-0.8008444375948482,-0.5896909918051038
277,277,277,10-04,1.7666912138873758,0.25462375302330115,-0.9140187217555401
278,278,278,10-05,1.5999679997237242,-0.22830518833906485,-0.6711261488854993
279,279,279,10-06,1.4179577322581682,-0.7555144688531943,-0.18767144548878648
280,280,280,10-07,1.4721157868234704,-0.5986407420079688,-0.1788167761640451
281,281,281,10-08,2.0249357120649774,1.0026524108390524,-0.19847296520483992
282,282,282,10-09,1.4206498788312207,-0.7477164216463997,-0.2504160604374498
283,283,283,10-10,1.7259753726808658,0.13668661877853208,-0.22033941451022887
284,284,284,10-11,1.4923730425895492,-0.5399637597347241,-0.13496793744782046
285,285,285,10-12,1.4802585138112756,-0.5750545932898689,-0.5733697490543331
286,286,286,10-13,1.6489543131738285,-0.08641187963351832,-0.5371449397769344
287,287,287,10-14,1.1168299490927664,-1.6277584588000238,-0.7369888581026768
288,288,288,10-15,1.4956859694596525,-0.5303675659820076,-1.0077258757799414
289,289,289,10-16,1.31201856611219,-1.0623768911759213,-0.9163528229998228
290,290,290,10-17,0.9315682295307404,-2.1643858657983115,-0.8497686366739813
291,291,291,10-18,1.6695287075313348,-0.02681627660915831,-0.7474250203272047
292,292,292,10-19,1.7868768347613604,0.3130932383215321,-0.5527031358564326
293,293,293,10-20,1.3288245744510712,-1.0136967607193643,-0.42235229810363545
294,294,294,10-21,1.899032992175492,0.6379637408426255,-0.12127833468555008
295,295,295,10-22,1.5820273658883544,-0.2802718646591389,-0.061405912493023386
296,296,296,10-23,1.555213009325228,-0.3579420852897993,-0.26496153064993616
297,297,297,10-24,1.7935484770594292,0.3324182565460019,-0.4383891411022701
298,298,298,10-25,1.365231611042314,-0.9082404706199446,-0.6786911080935756
299,299,299,10-26,0.9695865231000887,-2.0542624234333684,-0.7928132579427113
300,300,300,10-27,1.4012713604917586,-0.8038480611052071,-1.0112955151567642
301,301,301,10-28,1.3456346795054888,-0.9650047637539532,-0.9437728181231112
302,302,302,10-29,1.1026487369372826,-1.6688356285741175,-0.5363451437392558
303,303,303,10-30,1.9334150302631887,0.7375544387479209,-0.3001939626774976
304,304,304,10-31,2.2091775284794126,1.5363255756831875,-0.08776739471504834
305,305,305,11-01,1.4587502144384732,-0.6373553370628187,0.16492997838966267
306,306,306,11-02,1.841291874704986,0.4707113466694882,0.4186498555430385
307,307,307,11-03,1.869072162492656,0.5511794748743127,0.29796572957992723
308,308,308,11-04,1.6282042353948971,-0.14651636565386253,0.08678825360581073
309,309,309,11-05,1.6834298628097035,0.013449682969253474,0.5631777155524129
310,310,310,11-06,1.7717443841242857,0.26926071983848826,0.6298393218157705
311,311,311,11-07,2.4455436180232897,2.220981434616794,0.6871380863435147
312,312,312,11-08,1.9793747639953096,0.8706809842496335,0.6583302603461162
313,313,313,11-09,1.987760856063873,0.8949720620407778,0.7050486289641699
314,314,314,11-10,1.56853168816916,-0.31936332163825404,0.6793814669745074
315,315,315,11-11,1.7802023182501785,0.2937598946775757,0.2656544354852913
316,316,316,11-12,1.7185774101180873,0.11525774790051352,0.13009306957692582
317,317,317,11-13,1.5885492086800204,-0.26138075431850283,0.03033185476374288
318,318,318,11-14,1.6985728732215022,0.05731278879944059,0.22103161368008248
319,319,319,11-15,1.7811154187172948,0.29640477316168024,0.12338483513711362
320,320,320,11-16,1.9635472777141525,0.8248352318597836,0.08917703282564647
321,321,321,11-17,1.577936725401465,-0.2921207765802374,0.018999835660017585
322,322,322,11-18,1.6477193488709792,-0.0899890659682894,-0.18483464243974607
323,323,323,11-19,1.4431841223866635,-0.6824439373122761,-0.2935883470046284
324,324,324,11-20,1.2763500188575525,-1.1656940797991415,-0.3301910337575933
325,325,325,11-21,1.5558429329626315,-0.3561174542276133,-0.11368661947655673
326,326,326,11-22,1.8877284514669928,0.605219111341994,-0.04785654176485834
327,327,327,11-23,2.026404092808237,1.0069057091059823,0.10604784706314507
328,328,328,11-24,1.7840798094444357,0.3049914003019009,0.3563312029664596
329,329,329,11-25,1.7619817613135498,0.2409823956557444,0.4731256394277173
330,330,330,11-26,1.7947871052348854,0.3360060556207456,0.4738758587253192
331,331,331,11-27,1.7977709953602283,0.3446491645399332,0.19246515925261803
332,332,332,11-28,1.8892824561485628,0.6097204271276052,0.41135093789481664
333,333,333,11-29,1.4434898091816668,-0.6815584877302252,0.537587324754084
334,334,334,11-30,2.237479936349129,1.6183060721550928,0.4411522461586867
335,335,335,12-01,2.023467885158726,0.9984007168113488,0.5589374301855697
336,336,336,12-02,1.5950314283496818,-0.2426044159516385,0.6059245347901745
337,337,337,12-03,2.041751292831166,1.051360268701232,0.7278194197362625
338,338,338,12-04,1.9866115714650785,0.8916430547552335,0.3289060273141817
339,339,339,12-05,1.6959829434840632,0.04981082194630273,0.039909870561556086
340,340,340,12-06,1.4111705074309178,-0.7751742823773923,0.1436739836045889
341,341,341,12-07,1.4248410809897876,-0.7355762237044048,-0.0017138408085051553
342,342,342,12-08,1.8099684713759845,0.3799802623065584,-0.2328747553476603
343,343,343,12-09,1.7405948702978946,0.17903332222266766,-0.2296651235018332
344,344,344,12-10,1.5077847210520017,-0.4953224324796974,-0.1406462762282948
345,345,345,12-11,1.7026313767228172,0.06906861302126514,-0.08418900087665973
346,346,346,12-12,1.5955641985199498,-0.2410611987361617,-0.2821836193902823
347,347,347,12-13,1.5417867134009633,-0.3968325715945945,-0.3894801290756381
348,348,348,12-14,1.3998423054944336,-0.8079874487751771,-0.2482254765474081
349,349,349,12-15,1.5183408188490166,-0.4647457358894668,0.009419873241017352
350,350,350,12-16,1.8003796889821415,0.3522054826896822,-0.05751456944254351
351,351,351,12-17,2.236318101438862,1.6149407117518182,-0.06743551631033591
352,352,352,12-18,1.4569161557129755,-0.642667854837527,0.1071564709254298
353,353,353,12-19,1.5212364583922782,-0.4563582528013488,0.13417111646580865
354,354,354,12-20,1.7614922475796961,0.2395644746394171,-0.059140087463606675
355,355,355,12-21,1.5742989710518374,-0.30265786264719363,-0.5102436328542644
356,356,356,12-22,1.3999547507454344,-0.8076617408868098,-0.483149981828278
357,357,357,12-23,1.3019019598510773,-1.0916805605921285,-0.4253178996322311
358,358,358,12-24,1.5130379599238108,-0.4801059486816084,-0.4244805118901629
359,359,359,12-25,1.6410298664862435,-0.10936575962506744,-0.6218206815176847
360,360,360,12-26,1.7632268130269233,0.2445888010918265,-0.6925100578136774
361,361,361,12-27,1.16552843096677,-1.4866988804123242,-0.6644758669174794
362,362,362,12-28,1.2535287363088905,-1.2317979986627663,-0.7805408361975896
363,363,363,12-29,1.3599719988862948,-0.9234754152149408,
364,364,364,12-30,1.2726209162619069,-1.17649576436227,
365,365,365,12-31,,,
