,unnamed: 0,unnamed: 0,mth_day,scientist,scientist_norm,scientist_ravg
87,87,87,03-28,0.6548602324775834,-0.43833654174478826,0.13458907548512195
88,88,88,03-29,0.7916623227899816,0.24071158969165066,0.020389099759257328
89,89,89,03-30,0.5572786143984565,-0.922704984272673,0.15176438147485136
90,90,90,03-31,0.7864044919717382,0.214613156660518,-0.006968134433759654
91,91,91,04-01,0.8879665812881036,0.7187395688927464,-0.02999961737639944
92,92,92,04-02,0.7724140443699818,0.14516840416998464,-0.21814763311692786
93,93,93,04-03,0.62702048271302,-0.5765254394006271,-0.2705687451605869
94,94,94,04-04,0.5642347754644039,-0.8881765047515199,-0.0757329320355463
95,95,95,04-05,0.4939135829191446,-1.2372316565346269,-0.1069359529122071
96,96,96,04-06,1.0219160435329362,1.3836280354107613,0.16882643936013142
97,97,97,04-07,0.8502493272464009,0.5315214436327815,0.3077124234596639
98,98,98,04-08,1.1057471612369818,1.7997427578040155,0.4187553617311235
99,99,99,04-09,0.7949015980005509,0.2567904651965678,0.5638272259317161
100,100,100,04-10,0.6984600714342071,-0.2219188751227617,0.07584000221889131
101,101,101,04-11,0.6692720002334707,-0.3668004713310729,-0.14832481250990034
102,102,102,04-12,0.4320520634191168,-1.5442953068661864,-0.3702067946851479
103,103,103,04-13,0.5792857786285461,-0.8134674447399686,-0.4332185725368325
104,104,104,04-14,0.8375430305516741,0.4684508647525308,-0.5648086248802219
105,105,105,04-15,0.7187348947109672,-0.12128020191353933,-0.5225436596667177
106,106,106,04-16,0.5393980545476005,-1.011459189183099,-0.10294781897790113
107,107,107,04-17,0.7203605931079454,-0.11321068005004745,0.02365295439612795
108,108,108,04-18,0.9392466386065262,0.9732797372667128,0.02889264932566707
109,109,109,04-19,0.7323169082136912,-0.05386280449579401,0.08196708873827692
110,110,110,04-20,0.8438766129807481,0.4998890343297656,0.3261167650458263
111,111,111,04-21,0.7828896482638091,0.19716643456211985,0.2459723192934013
112,112,112,04-22,0.8345186905235602,0.4534388686621972,0.284664721338028
113,113,113,04-23,0.6234844466468611,-0.5940773545645978,0.2951006022473183
114,114,114,04-24,0.9860168267613678,1.205434149534473,0.6322608322781275
115,115,115,04-25,0.7449314807885881,0.008752480959947725,0.7454371631714797
116,116,116,04-26,1.2514255518830952,2.5228504145146204,0.4965048097766121
117,117,117,04-27,0.9196937237629621,0.8762244199222327,0.8260477979697131
118,118,118,04-28,0.5336169012607166,-1.0401552517070087,0.4528242276804118
119,119,119,04-29,1.0218258973824192,1.383180574594008,0.3893580215058772
120,120,120,04-30,0.5348756289076027,-1.0339072722013338,-0.17770172932707498
121,121,121,05-01,0.6682154784883593,-0.3720447560872601,-0.4186881097009721
122,122,122,05-02,0.5659811276546474,-0.8795080904830926,-0.24681301220619714
123,123,123,05-03,0.6283967828327566,-0.5696938623211489,-0.5183785617766582
124,124,124,05-04,0.7413742444127607,-0.008904666738359964,-0.044733475499131314
125,125,125,05-05,0.693565795175938,-0.2462127228287581,0.16595799242580586
126,126,126,05-06,1.1074032734375572,1.807963245463828,0.35626803478305263
127,127,127,05-07,0.9228928589751968,0.8921040514623628,0.4727118217163476
128,128,128,05-08,0.7960220664037676,0.2623521636603879,0.6871556045296802
129,129,129,05-09,0.7691504589175631,0.1289688592786207,0.7597528474407094
130,130,130,05-10,1.000587307981358,1.2777580301416351,0.4462020485875373
131,131,131,05-11,0.7813191144595389,0.18937073463741785,0.3280283306014268
132,132,132,05-12,0.7283926903895012,-0.07334154765520554,0.4537444000033078
133,133,133,05-13,0.7800480953238503,0.1830617435457,0.4449691852999279
134,134,134,05-14,0.9479837929781878,1.0166485800716742,0.1958788491536424
135,135,135,05-15,0.7585432486879462,0.07631757105834103,0.01883164152119128
136,136,136,05-16,0.699494554016956,-0.21678398673607774,0.08087496767819408
137,137,137,05-17,0.5673098833007052,-0.8729125111572889,0.047786727606358805
138,138,138,05-18,0.8033887589915073,0.2989184092868113,0.0875323385546138
139,139,139,05-19,0.7400520461747845,-0.015467696885311709,0.4100487662078716
140,140,140,05-20,0.9960270677336556,1.2551222457612041,0.4950964739112218
141,141,141,05-21,1.1483912086820711,2.011416136977888,0.9031636733628806
142,142,142,05-22,0.8022976130474059,0.29350225948402303,0.8390041150072073
143,143,143,05-23,1.0605689907647708,1.5754906855526647,0.8022425791016579
144,144,144,05-24,0.7258346538531032,-0.08603894084722867,0.6799651892136689
145,145,145,05-25,0.6956158297522304,-0.2360369123186077,0.2565489039514402
146,146,146,05-26,0.8482219114254969,0.5214579064332708,0.3100546637833341
147,147,147,05-27,0.6365785973404953,-0.5290815745954842,0.11504472431254305
148,148,148,05-28,0.8669737334862238,0.6145368184753859,0.08278270907625053
149,149,149,05-29,0.8248469606206185,0.4054310487279187,0.11332366444929187
150,150,150,05-30,0.6868373199291083,-0.2796110322649839,-0.08815404601215382
151,151,151,05-31,0.7325327993313814,-0.05279118008035962,-0.18024816038414407
152,152,152,06-01,0.604681838198197,-0.6874083563354034,-0.1474442123114348
153,153,153,06-02,0.5252580581771831,-1.0816462608274258,-0.10922719563935172
154,154,154,06-03,0.9066261391914242,0.8113605069116414,-0.010205956642812014
155,155,155,06-04,0.8710425175262996,0.6347331487604173,-0.12617641511921565
156,156,156,06-05,0.8065311547510499,0.3145164017142543,-0.1584730635828028
157,157,157,06-06,0.5923512681592199,-0.7486139309387814,0.128804906279446
158,158,158,06-07,0.5656426406919125,-0.8811882471169264,-0.0086927956046259
159,159,159,06-08,0.8725108518316465,0.6420215583460671,0.12791953982859916
160,160,160,06-09,0.7404231368407491,-0.013625704392790004,-0.12418440487980725
161,161,161,06-10,1.0361753160823295,1.4544071613597676,0.01133896948168032
162,162,162,06-11,0.5017956432418236,-1.198107266536184,0.022498882756414096
163,163,163,06-12,0.756167763991017,0.06452631523014397,-0.08345043813469097
164,164,164,06-13,0.5791324013702237,-0.8142287674685238,-0.10332418187267756
165,165,165,06-14,0.7444425642324581,0.0063256329994366926,-0.3887419083134793
166,166,166,06-15,0.7164003653184569,-0.13286816682070945,-0.3089907929291077
167,167,167,06-16,0.6911711275864331,-0.258099197285043,-0.32195905198944913
168,168,168,06-17,0.5981963440249772,-0.7196005742299546,-0.2835986929383338
169,169,169,06-18,0.7404921304236478,-0.01328323913190436,-0.1305259570519689
170,170,170,06-19,0.6255012261446241,-0.5840666131618314,-0.20625217022036832
171,171,171,06-20,0.9294721897006416,0.924762048317626,-0.2434205095229685
172,172,172,06-21,0.6248648428131661,-0.5872254458311059,0.1448914892055311
173,173,173,06-22,0.6462431797019719,-0.4811092331006446,0.12638783279657334
174,174,174,06-23,1.0675759711250905,1.6102714181410434,0.1962670761562384
175,175,175,06-24,0.7181254784178782,-0.1243051775856507,0.5205412090430062
176,176,176,06-25,0.7099691109836159,-0.1647911530038412,0.7692056591419968
177,177,177,06-26,1.321444809838564,2.8704068456382323,0.8478868866168688
178,178,178,06-27,0.9254427987936764,0.9047612547628372,1.125818292693516
179,179,179,06-28,0.7413506328140668,-0.00902186825141222,1.0693567712525434
180,180,180,06-29,1.4035309253135622,3.2778598546009268,1.2632730369468603
181,181,181,06-30,0.6498765240557999,-0.4630743062314866,0.6677838677524264
182,182,182,07-01,0.944369141830679,0.9987064411620612,0.8932044638540412
183,183,183,07-02,0.6016357771692747,-0.7025281695283715,0.838123251410248
184,184,184,07-03,1.197924297396144,2.257284831372526,0.4881167743608308
185,185,185,07-04,0.6747701536072773,-0.3395091429141708,0.7638749962360883
186,186,186,07-05,0.9804538372554475,1.177820992304424,0.6971007696898354
187,187,187,07-06,0.9832045998747944,1.1914750250200583,0.7145020257512537
188,188,188,07-07,0.8636545060254308,0.5980610818845427,0.28734728799873105
189,189,189,07-08,0.6226698814666618,-0.5981206331598619,0.21393348969875448
190,190,190,07-09,0.6815927594142083,-0.30564359514261025,0.5350547257473531
191,191,191,07-10,0.586029807228903,-0.7799919327140301,0.193466567104815
192,192,192,07-11,1.368615332455097,3.1045484085960164,0.2469704539467681
193,193,193,07-12,0.5703033167559286,-0.8580539268351709,0.3657156548363505
194,194,194,07-13,0.9283283624514892,0.9190844029362616,0.1704100100925309
195,195,195,07-14,0.7662054361134039,0.1143505721776321,0.2484835540916963
196,196,196,07-15,0.4455132898109605,-1.4774774636055277,-0.2201546809075736
197,197,197,07-16,0.6804027112048494,-0.3115506687190377,-0.04120451331785981
198,198,198,07-17,0.8021398160943191,0.29271899860039696,-0.2434572363005796
199,199,199,07-18,0.786612787510889,0.2156470787031118,-0.4860997313226224
200,200,200,07-19,0.6838514778729441,-0.29443193496005715,-0.195351891597914
201,201,201,07-20,0.4729066346212608,-1.3415043979546248,0.1578709627866287
202,202,202,07-21,0.7969603556678286,0.2670095747427226,0.12500347853141947
203,203,203,07-22,1.1073676574777958,1.8077864575882183,0.0832090308220073
204,204,204,07-23,0.7624106098015837,0.09551409306914167,0.2117591228465264
205,205,205,07-24,0.7360929417555813,-0.035119607553361236,0.6315116228714087
206,206,206,07-25,0.8392388840198804,0.4768686171870574,0.5587764874427115
207,207,207,07-26,0.9802905748063656,1.1770106021946696,0.1585392702787022
208,208,208,07-27,0.7090403561406741,-0.16940123782946126,0.24378464267490865
209,209,209,07-28,0.6235731923075859,-0.5936368453958368,0.5241828293088494
210,210,210,07-29,0.8654525998465981,0.60698632744638,0.4063520784602594
211,211,211,07-30,1.075029664578325,1.6472695122502838,0.3701893712671033
212,212,212,07-31,0.6968086885190008,-0.2301158879044828,0.5032884083516874
213,213,213,08-01,0.9365782041538118,0.9600343590357328,0.5977085778766159
214,214,214,08-02,0.8699263874729863,0.6291929846780435,0.6450950464304351
215,215,215,08-03,0.7377053955551278,-0.02711582824626653,0.4045493411093649
216,216,216,08-04,0.9227319087842912,0.8913051387692957,0.4997214760941081
217,217,217,08-05,0.7842653981280362,0.20399528032386224,0.17442701194915095
218,218,218,08-06,0.8118498445371904,0.3409169220039762,0.3470918847909845
219,219,219,08-07,0.5433722389040829,-0.9917324258340098,0.4904137120181515
220,220,220,08-08,1.0786383868270255,1.6651822217290444,0.307032226597088
221,221,221,08-09,0.9109484218831144,0.8328151351167357,0.31772860926629903
222,222,222,08-10,0.7010659970281471,-0.2089837737570848,0.3408827687796228
223,223,223,08-11,0.797194857235749,0.2681735763391281,0.5896757450445331
224,224,224,08-12,0.8398378819755578,0.4798418790839193,0.4190795016730305
225,225,225,08-13,0.8441055533695991,0.501025431755452,-0.007379341241784003
226,226,226,08-14,0.8724268832922544,0.641604761500029,-0.07734149231503905
227,227,227,08-15,0.3954580602245831,-1.7259379223721514,-0.274907330177902
228,228,228,08-16,0.6164978958893345,-0.628756680196615,-0.4593279711543721
229,229,229,08-17,0.558383335553594,-0.9172214508380496,-0.5933890525480269
230,230,230,08-18,0.6169158708748325,-0.6266819667749016,-0.9364650927316398
231,231,231,08-19,0.6820566324007985,-0.3033410566064766,-0.7415990503508038
232,232,232,08-20,0.4577270946283486,-1.4168514796016478,-0.7337401884936635
233,233,233,08-21,0.6310061519824767,-0.5567416680871349,-0.6354739921724873
234,234,234,08-22,0.6259974469205013,-0.5816035090537738,-0.6609426497732068
235,235,235,08-23,0.6771644979611696,-0.32762427291099216,-0.7620983084814416
236,236,236,08-24,0.5861301391783867,-0.7794939123792183,-0.7759433071234662
237,237,237,08-25,0.5597827765348743,-0.9102750088558844,-0.9126985368805516
238,238,238,08-26,0.44099168516102816,-1.4999214714537952,-1.125703437156125
239,239,239,08-27,0.4657006271530687,-1.3772730466296472,-1.0860066477696406
240,240,240,08-28,0.3685236604054736,-1.8596329107072136,-0.7203124411428181
241,241,241,08-29,0.7251487587110609,-0.08944353659208591,-0.5881717456598871
242,242,242,08-30,1.0281700733066743,1.4146713273817162,-0.2877530415747393
243,243,243,08-31,0.719510393949792,-0.11743083595829824,0.07723743368325524
244,244,244,09-01,0.8041285950662451,0.30259075305709104,0.4436903749001428
245,245,245,09-02,0.9068899123996306,0.8126698049183203,0.1487748692638052
246,246,246,09-03,0.8114807296213168,0.3390847365941118,-0.3483258472525505
247,247,247,09-04,0.3686639462023152,-1.8589365704101115,-0.12863604557140368
248,248,248,09-05,0.4272899827772407,-1.5679329717164183,0.11809904900619968
249,249,249,09-06,0.9850646841299742,1.2007079741285829,0.21421299428632826
250,250,250,09-07,1.1023744053027722,1.7830013205227109,0.1312182836987078
251,251,251,09-08,1.0230694997995302,1.3893534765990918,0.4607715582956438
252,252,252,09-09,0.7111592704996366,-0.158883526931611,0.7928747248979745
253,253,253,09-10,0.7670178308271483,0.1183830771715048,0.7708863400759697
254,254,254,09-11,0.8287260986041916,0.4246860278975659,0.1908036989857733
255,255,255,09-12,0.9584857993618456,1.0687776651965537,-0.3144561833593029
256,256,256,09-13,0.4011883109927236,-1.6974945260184673,-0.4244788955394344
257,257,257,09-14,0.41232686001415547,-1.6422058174713652,-0.6469823682821676
258,258,258,09-15,0.5781671925191655,-0.8190198000124,-0.4936636583294893
259,259,259,09-16,0.4980624614168772,-1.2166377592848947,-0.6009138317455216
260,260,260,09-17,1.0140530499750011,1.3445982876136362,0.11679455084209725
261,261,261,09-18,0.8288450811525759,0.4252766247003599,0.4930882955808191
262,262,262,09-19,1.2687321780086394,2.608755769507246,0.40127057076446215
263,263,263,09-20,0.8671791905213543,0.615556650960966,0.5336790458072677
264,264,264,09-21,0.4671807445685439,-1.369926148910542,0.13419562955365066
265,265,265,09-22,0.6581137625458455,-0.4221869090280619,0.08281160340937138
266,266,266,09-23,0.5311697562117688,-1.0523022099080659,-0.5242113973915122
267,267,267,09-24,0.7667336472811557,0.11697246783468422,-0.8046752381162964
268,268,268,09-25,0.5349814036568943,-1.0333822352980553,-0.496815759844492
269,269,269,09-26,0.5281631070484669,-1.067226393387739,-0.3093059138078779
270,270,270,09-27,0.8393118339595999,0.4772307207202836,-0.035857965156579616
271,271,271,09-28,0.8847699099182135,0.7028721671916226,0.09705788051274997
272,272,272,09-29,0.8617052446579495,0.5883854819997242,0.1795127641677495
273,273,273,09-30,0.927398242452696,0.9144675418506616,0.2520930099946845
274,274,274,10-01,0.6346503365492489,-0.5386529333680581,0.02806299167520097
275,275,275,10-02,0.6158958807784407,-0.6317449184261288,-0.4899322715610647
276,276,276,10-03,0.5685112231045302,-0.8669493891966178,-0.8082194720767301
277,277,277,10-04,0.2586331325495086,-2.4050994122259715,-0.9837940680228168
278,278,278,10-05,0.4769694446363851,-1.321337721094268,-1.042605231520872
279,279,279,10-06,0.7151690591071472,-0.1389800338258593,-1.1832037660468708
280,280,280,10-07,0.5635612069770731,-0.8915199143563881,-1.3389693972104284
281,281,281,10-08,0.4459446870921041,-1.4753361255821218,-1.205468616998823
282,282,282,10-09,0.3802265084679275,-1.8015431761779623,-1.1329037184261983
283,283,283,10-10,0.42000477864461183,-1.6040947309563378,-0.7499538427678082
284,284,284,10-11,0.5646836670763418,-0.8859483296585243,-0.6178345898506693
285,285,285,10-12,1.17806711639908,2.1587192201244827,-0.6588793602738207
286,286,286,10-13,0.7232629052765152,-0.09880439685355524,-0.2841859928938586
287,287,287,10-14,0.3963310282334742,-1.7216047481210297,0.031286586024679784
288,288,288,10-15,0.8331443519380688,0.4466170281018095,0.051869647534965035
289,289,289,10-16,0.8013383504578969,0.2887407425548924,-0.4274178921531993
290,290,290,10-17,0.5895638401534332,-0.7624499605968128,-0.4790797886838665
291,291,291,10-18,0.5987190473484131,-0.7170060180045037,0.17422119062768365
292,292,292,10-19,0.6608155902096334,-0.4087757760375583,0.3214041314841499
293,293,293,10-20,1.1860212027773605,2.198201127748271,0.7436001539132202
294,294,294,10-21,1.0110545739268797,1.3297146732406069,1.2580668390647012
295,295,295,10-22,1.3116759455355729,2.8219168771293144,1.317954948966457
296,296,296,10-23,1.2114353806222915,2.3243501503120734,1.4055600877515306
297,297,297,10-24,0.671109956682819,-0.3576773585939684,0.9193389449949873
298,298,298,10-25,0.7667099934462992,0.11685505667288168,0.9548069890514264
299,299,299,10-26,0.5982920071239807,-0.7191257287909897,0.5885112056423573
300,300,300,10-27,1.053927257098387,1.5425229375792422,0.07670574099480118
301,301,301,10-28,0.8689088438547821,0.6241421766748996,0.1314913683637268
302,302,302,10-29,0.592780641827998,-0.7464826375732638,0.01467581327710948
303,303,303,10-30,0.7373331417223616,-0.02896359438041468,0.3423138707561035
304,304,304,10-31,0.6255069354270031,-0.5840382738468222,0.3949192006384555
305,305,305,11-01,0.9943308360730196,1.2467026160829742,0.2732386658643089
306,306,306,11-02,1.1175149654476233,1.8581549168733544,0.25297466605310354
307,307,307,11-03,0.7218251476912635,-0.10594103196997952,0.4980628433028136
308,308,308,11-04,0.5682861407410237,-0.8680666364404966,0.4889409460398386
309,309,309,11-05,1.0335882088354145,1.4415654691178454,0.3209313013021247
310,310,310,11-06,0.6144806659587387,-0.6387696574246724,0.2011922433328789
311,311,311,11-07,0.7912459335862739,0.23864474765669105,0.11512956339991955
312,312,312,11-08,0.9727780668636072,1.1397205690578796,0.21854767211712608
313,313,313,11-09,0.617795221378291,-0.6223171115677358,0.06639912741326252
314,314,314,11-10,0.6932947767451386,-0.2475579841372577,0.5511416322771227
315,315,315,11-11,0.8496757173060021,0.5286742008946642,0.7526234837502979
316,316,316,11-12,1.2004225295055742,2.2696853717584884,0.6362931551391692
317,317,317,11-13,1.0347910123414683,1.4475358564957423,0.9308778265511544
318,318,318,11-14,0.8321615357166965,0.4417385973911071,0.9780834950252912
319,319,319,11-15,0.9738801316296588,1.1451909169041763,0.9473416767492804
320,320,320,11-16,0.7503555400951113,0.03567602670756193,0.7170026126531128
321,321,321,11-17,0.812515950814052,0.34422329123859857,0.7237571958483878
322,322,322,11-18,0.9219957377348644,0.8876509871814844,0.5835584239258547
323,323,323,11-19,1.0429557452155391,1.4880633556673906,0.5085076534402474
324,324,324,11-20,0.662693562797057,-0.3994540341440919,0.3985293027966348
325,325,325,11-21,0.8831610635105693,0.6948862939905319,0.3701410606186112
326,326,326,11-22,0.6174170849785667,-0.6241940771541133,0.4595450139847629
327,327,327,11-23,0.7782011148801129,0.17389383817045725,0.21701195757137995
328,328,328,11-24,1.0300644928330578,1.4240747073783946,-0.014992019629339513
329,329,329,11-25,0.7497892297549669,0.03286501718709296,-0.34655957721828856
330,330,330,11-26,0.3822542751603229,-1.7914778973484093,-0.2614881249327676
331,331,331,11-27,0.48237237542161204,-1.2945190515431624,-0.17401444432142546
332,332,332,11-28,0.7202488457312438,-0.1137653634409874,-0.5195047687781714
333,333,333,11-29,0.8839366155107113,0.6987359218385101,-0.4949234531797032
334,334,334,11-30,0.6124463914321066,-0.6488672393620818,0.0512682377691898
335,335,335,12-01,0.779502369670858,0.18035291077790253,0.2259906955871616
336,336,336,12-02,1.0424740290238177,1.4856722483449492,0.1944580223912611
337,337,337,12-03,0.6935715203492853,-0.2461843046353317,0.0052315833069043385
338,338,338,12-04,0.6821331180827919,-0.3029614026163904,0.141784498492145
339,339,339,12-05,0.6552055031430035,-0.4366227126676305,0.04078410515873226
340,340,340,12-06,0.7775073646159297,0.1704502517493622,-0.30276345368770063
341,341,341,12-07,0.657416193825057,-0.425649449222574,-0.4306256090503811
342,342,342,12-08,0.627204283070799,-0.5756131047336481,-0.6551264746144645
343,343,343,12-09,0.5390156709269921,-1.0133572368114143,-0.3655155927827429
344,344,344,12-10,0.4107633615283489,-1.6499665960008907,-0.390482134539841
345,345,345,12-11,1.005278249191094,1.3010425783226989,-0.3449660001988956
346,346,346,12-12,0.7473285751417479,0.020651001206773573,-0.21535603035310288
347,347,347,12-13,0.7124347001651846,-0.1525526431769019,-0.14864917690822765
348,348,348,12-14,0.7838728370013478,0.20204671434110846,0.07566209011036984
349,349,349,12-15,0.6196488681949173,-0.6131161161421632,0.12180682739265307
350,350,350,12-16,0.6819039371796256,-0.3040989938893057,0.14615144266357935
351,351,351,12-17,1.0610565914754244,1.5779110020163982,0.03775341363676845
352,352,352,12-18,0.7767555989658368,0.1667186928323312,0.2521468398307574
353,353,353,12-19,0.581406489320312,-0.8029408173377672,0.38560388444404
354,354,354,12-20,1.0430250310338842,1.488407271505042,0.2881580897007708
355,355,355,12-21,0.7809676480409757,0.18762615153753248,-0.0354215635728361
356,356,356,12-22,0.5641144510220018,-0.8887737623489208,-0.21711399952502872
357,357,357,12-23,0.6699234369809058,-0.36356691762524335,-0.2304095223762899
358,358,358,12-24,0.5571313583721811,-0.9234359228808244,-0.5506838946993323
359,359,359,12-25,0.5653352693259246,-0.8827139544453344,-0.7000694227077325
360,360,360,12-26,0.6558871987161645,-0.4332389624332124,-0.5924267475419163
361,361,361,12-27,0.6003950062984217,-0.7086870165128695,-0.5527691936405991
362,362,362,12-28,0.6942296133008676,-0.2429177113540228,-0.4863359082069248
363,363,363,12-29,0.7178602710804306,-0.1256215942173395,
364,364,364,12-30,0.6374338750237346,-0.5248362102787788,
365,365,365,12-31,,,
