,unnamed: 0,unnamed: 0,mth_day,great ending,great ending_norm,great ending_ravg
85,85,85,03-26,3.9317236878950346,-0.7476304667613473,0.1385807243662359
86,86,86,03-27,4.058562600152768,-0.5528840622219474,0.016891730722360703
87,87,87,03-28,5.140853472375045,1.1088477539798196,-0.2399873364771276
88,88,88,03-29,4.52968681818983,0.17047240560806265,-0.08080373455304891
89,89,89,03-30,4.0697893556156,-0.5356466843375719,0.08158333209490781
90,90,90,03-31,4.465563592124082,0.07201864641469251,0.13723514442543372
91,91,91,04-01,4.566302763603222,0.2266919331263932,-0.13690003085354388
92,92,92,04-02,4.276039745095302,-0.21897318823879192,-0.08878449863829341
93,93,93,04-03,4.069583144395237,-0.535963297694046,-0.08114182293712485
94,94,94,04-04,4.71771355326569,0.4591655988995656,-0.11840909335018975
95,95,95,04-05,4.099655540050714,-0.4897906301305607,-0.338526119678462
96,96,96,04-06,4.319929888030152,-0.15158497606369695,-0.20329720451742325
97,97,97,04-07,3.7061255216689903,-1.0940102248432402,-0.3632874036468776
98,98,98,04-08,4.80448971197567,0.5924003027274405,-0.27587923454746704
99,99,99,04-09,3.444370590331188,-1.4959044924707716,-0.24165526013259545
100,100,100,04-10,5.059288755659722,0.9836146134960284,-0.1951435816946953
101,101,101,04-11,4.233396597756576,-0.2844467836413309,-0.04591846153574216
102,102,102,04-12,4.501689054705329,0.1274850945637037,-0.01898377659500176
103,103,103,04-13,4.289270108104581,-0.19865950388952108,0.14411377787844767
104,104,104,04-14,4.909745554248139,0.7540084123718829,-0.08949306171541581
105,105,105,04-15,4.081726123037521,-0.5173191656300751,-0.18121037121098998
106,106,106,04-16,4.146395780814856,-0.4180264240671526,-0.3510178506001298
107,107,107,04-17,3.8749820596559466,-0.8347506406147759,-0.3915997279495324
108,108,108,04-18,3.838112357721787,-0.8913597817711353,-0.4632522554479846
109,109,109,04-19,4.130683523898857,-0.44215076798593655,-0.5372063049737178
110,110,110,04-20,4.629740529151546,0.32409324738116946,-0.3850887474891497
111,111,111,04-21,3.7927271691081583,-0.9610434627844736,-0.2134403259693413
112,112,112,04-22,4.7408434854267965,0.4946789208402548,0.12197897194729107
113,113,113,04-23,4.5457528231364535,0.19513988850407565,0.17874709479895426
114,114,114,04-24,5.148869873331505,1.1211560057286585,0.14661781174214314
115,115,115,04-25,4.352523007008644,-0.10154203087595744,0.3742588145628429
116,116,116,04-26,4.504185143699829,0.1313175490403032,0.23513297601113825
117,117,117,04-27,4.682306740592229,0.4048025541397254,0.2191259653670322
118,118,118,04-28,4.197165051807045,-0.3400761104699739,0.10600877786102053
119,119,119,04-29,4.483200341408279,0.09909782463943932,0.14219635153159124
120,120,120,04-30,4.706828510210562,0.4424528806925884,-0.06814924287647356
121,121,121,05-01,4.493937452912619,0.1155834111474668,-0.06171703053983665
122,122,122,05-02,3.6821928777262345,-1.1307560174080855,0.12373930501303408
123,123,123,05-03,4.707442654699173,0.4433958281595469,0.06840210047605869
124,124,124,05-04,4.9218946280515885,0.7726619028472504,-0.032453191997376916
125,125,125,05-05,4.266952626413357,-0.23292540258241295,0.06162589725041775
126,126,126,05-06,4.3127043992256615,-0.16267887414802518,0.2597678608878361
127,127,127,05-07,4.861581396058413,0.6800579466342348,0.16250815933644436
128,128,128,05-08,4.45649557768587,0.05809576441642464,0.2198018930527624
129,129,129,05-09,4.327369458057606,-0.14016238114880344,0.3819447654597557
130,130,130,05-10,5.145788102674123,1.1164243051451588,0.5186474458543772
131,131,131,05-11,4.900577435510768,0.7399318318595468,0.3497377194406089
132,132,132,05-12,4.846913572174857,0.6575372082197039,0.29379409957331765
133,133,133,05-13,4.20151295416615,-0.333400411848375,0.4985377172016527
134,134,134,05-14,4.2378781020459,-0.2775659547873231,0.3518366080762643
135,135,135,05-15,5.127470219243283,1.0882993246212072,0.4512080086938255
136,136,136,05-16,4.572506891578816,0.2362176503928288,0.4851418609824329
137,137,137,05-17,5.288902767431614,1.336160235564914,0.4895088398220399
138,138,138,05-18,4.9795208854605,0.8611403219513478,0.6496720219583966
139,139,139,05-19,4.218578311973757,-0.3071985388107332,0.6230776582248487
140,140,140,05-20,4.863766642189994,0.683413138030817,0.6716271394407601
141,141,141,05-21,5.023544290254931,0.9287331422199204,0.4791377715209875
142,142,142,05-22,4.762229420300242,0.5275145376882967,0.5204723933719868
143,143,143,05-23,4.536689381848424,0.18122402804627885,0.9451757479069144
144,144,144,05-24,5.1410490580570265,1.1091480530573439,0.7375798461441287
145,145,145,05-25,5.878241656685895,2.2410215883988323,0.5994358124441571
146,146,146,05-26,4.052519674184652,-0.562162272545897,0.4582686714914028
147,147,147,05-27,4.483702571148224,0.09986894002009128,0.5095217284749812
148,148,148,05-28,4.210573948744907,-0.3194883080282295,0.5181703926202504
149,149,149,05-29,4.736976992181137,0.48874236994774894,0.04830434501453862
150,150,150,05-30,5.174846462078824,1.1610400379289594,0.26763098620573805
151,151,151,05-31,4.042090734379402,-0.5781746972354391,0.2719802346888873
152,152,152,06-01,4.909608234981337,0.7537975746012994,0.4354059112235428
153,153,153,06-02,4.5006986419525905,0.12596443091898665,0.5667466321640326
154,154,154,06-03,4.849211722695063,0.6610657511797041,0.4030774578837827
155,155,155,06-04,5.250232604328817,1.276786695590688,0.5408116564906756
156,156,156,06-05,4.535257143294918,0.1790249922474597,0.423557883597512
157,157,157,06-06,4.580330892598737,0.24823049440591835,0.7179446287285333
158,158,158,06-07,4.451401849696048,0.05027493724231729,0.4811424149239994
159,159,159,06-08,5.651108415847817,1.8922849017051144,0.2447798293054908
160,160,160,06-09,3.92383180751064,-0.7597475316474991,0.4641882955523041
161,161,161,06-10,4.326570676011831,-0.1413888181203637,0.659412010704628
162,162,162,06-11,5.392665461503526,1.4954757897283393,0.6967644979513974
163,163,163,06-12,5.34322960907259,1.4195727853198616,0.4901118902759511
164,164,164,06-13,4.597368565652827,0.2743898607229339,0.7461225283818852
165,165,165,06-14,4.843547669303466,0.652369255652436,0.8122502847945864
166,166,166,06-15,4.924274745820044,0.7763162969881059,0.730602530943303
167,167,167,06-16,4.584985902108632,0.2553777203558432,0.6046042286759236
168,168,168,06-17,5.073600912570441,1.0055892666206394,0.5978451315388507
169,169,169,06-18,4.850851195913783,0.6635829717155856,0.7884921163233233
170,170,170,06-19,4.5709552452917634,0.2338352779004964,0.6320469588477199
171,171,171,06-20,5.588561357206091,1.7962511643592725,0.9247733570007076
172,172,172,06-21,4.312915568767385,-0.1623546478655149,0.938198422610194
173,173,173,06-22,5.728907342465822,2.0117361092737704,0.9313254422149267
174,174,174,06-23,5.12606362343558,1.0861396602775573,0.8894808542450673
175,175,175,06-24,4.823992840524898,0.6223450893439813,0.6833468750663522
176,176,176,06-25,4.40743421799918,-0.01723224991866092,0.8696539968236872
177,177,177,06-26,4.783027316352563,0.5594472892869827,0.3594147780936049
178,178,178,06-27,5.040969862518061,0.9554880826784946,0.402339391504048
179,179,179,06-28,3.734985421862688,-1.0496992031067232,0.23466935253726096
180,180,180,06-29,5.2938051934103765,1.3436873407402157,0.4353871209929259
181,181,181,06-30,4.1687688713514985,-0.3836751444567408,0.3479577379909036
182,182,182,07-01,5.191802693974778,1.1870743608153291,0.007410455369564565
183,183,183,07-02,4.441369213891492,0.03487099127484875,0.1519648362609668
184,184,184,07-03,3.710173116806273,-1.0877956130495394,-0.03480234853473119
185,185,185,07-04,4.299877610071873,-0.18237291775830972,0.2199073037175292
186,186,186,07-05,4.563953057111777,0.2230842319660276,0.005870650645015241
187,187,187,07-06,5.1641277939349255,1.1445827690568215,-0.17642032466772858
188,188,188,07-07,4.355386443111128,-0.09714555761975466,-0.0582113367436666
189,189,189,07-08,3.729009288857029,-1.058874860601614,0.01537611727197985
190,190,190,07-09,4.172112308428437,-0.3785416855051675,0.16370163219703504
191,191,191,07-10,4.587443975527588,0.2591518063355689,0.04800133797885709
192,192,192,07-11,5.14358215016718,1.1130373215163587,0.15905078785530868
193,193,193,07-12,4.711992120326706,0.4503810037477538,0.4136604561055286
194,194,194,07-13,4.789347464238964,0.569151141638955,0.2284567412738249
195,195,195,07-14,4.7239774921737645,0.4687831488997058,0.08016545297945737
196,196,196,07-15,3.4483699279443196,-1.4897639744953894,-0.16747121268147427
197,197,197,07-16,4.007948633910122,-0.6305959234306365,-0.2360845552635133
198,198,198,07-17,4.175863170753319,-0.3727826724492313,-0.5267534255205647
199,199,199,07-18,4.443863676259467,0.03870094825551983,-0.5036175950267955
200,200,200,07-19,3.653466468095706,-1.1748620799033536,-0.02787320989140274
201,201,201,07-20,4.814388103274376,0.6075981318623207,-0.10402873553509856
202,202,202,07-21,5.307492322507113,1.3647023363169672,0.2626633370915245
203,203,203,07-22,3.710346712337041,-1.0875290772928117,0.1212952949892367
204,204,204,07-23,5.608828993218651,1.827369763310507,0.4728680341900833
205,205,205,07-24,3.8914231196083104,-0.8095073043582068,0.3291834737743401
206,206,206,07-25,5.027348689701044,0.9345743553017261,0.05549511904485327
207,207,207,07-26,4.252895015035832,-0.25450923063213843,0.23876118582117725
208,208,208,07-27,4.2379680878409935,-0.2774277920599537,0.04677695205848853
209,209,209,07-28,4.42651711718657,0.012067323365132606,0.18622965678395573
210,210,210,07-29,4.8585895799050975,0.6754643607343748,-0.0998476669158708
211,211,211,07-30,4.436378886692531,0.027208923994596537,-0.4606364234670837
212,212,212,07-31,3.9094106210981394,-0.7818895868972333,-0.4463359613617814
213,213,213,08-01,2.8429982764333688,-2.419241769939416,-0.5801714904095939
214,214,214,08-02,4.293851688747808,-0.1916250194281396,-0.8050280053247375
215,215,215,08-03,3.903512249414696,-0.7909458509217432,-0.6966795915487406
216,216,216,08-04,3.979891279928072,-0.6736747287564864,-0.8032545239007668
217,217,217,08-05,4.859784750765916,0.677299406650578,-0.3220944649298933
218,218,218,08-06,3.492935199368718,-1.421339181009391,-0.20902934838473625
219,219,219,08-07,4.723284137815272,0.4677185838858242,-0.3382674366011726
220,220,220,08-08,4.735689568039084,0.486765679842803,-0.29615486122893664
221,221,221,08-09,3.3984733429328458,-1.5663743802203614,-0.4860257209846209
222,222,222,08-10,4.144459553172022,-0.4209992765230707,-0.44682470954004616
223,223,223,08-11,4.117804018095312,-0.4619257518835278,-0.4716436590487109
224,224,224,08-12,3.646125611159664,-1.1861331123419423,-0.4063852513374699
225,225,225,08-13,4.626296204204767,0.3188048868338356,-0.1433028039165012
226,226,226,08-14,4.990707537772873,0.8783161261102492,-0.10027015430882123
227,227,227,08-15,4.426551623830512,0.012120304305450365,-0.2341573973209241
228,228,228,08-16,4.3126233089255335,-0.16280337887699092,-0.22420529150343269
229,229,229,08-17,3.5945970615713105,-1.265249209956145,-0.34943974018176543
230,230,230,08-18,3.68501662779897,-1.1264204774369941,-0.6345301694741698
231,231,231,08-19,4.13690279172686,-0.4326018052361608,-0.5291103794063029
232,232,232,08-20,3.87662607273952,-0.8322264496441774,-0.7150521695996046
233,233,233,08-21,4.838512959936463,0.6446390447126525,-0.4257129538053272
234,234,234,08-22,3.5859966643775696,-1.2784541200368018,-0.2928986854254284
235,235,235,08-23,4.7252820102865565,0.4707860848095197,-0.08542868389800877
236,236,236,08-24,4.204030594915518,-0.3295348671576015,0.21903829290017315
237,237,237,08-25,4.947657764546629,0.8122182039283571,0.08608910920672684
238,238,238,08-26,5.066427555754901,0.994575411144914,0.07611213518689088
239,239,239,08-27,4.3189717683510125,-0.15305605744802542,-0.10855032291515093
240,240,240,08-28,3.547008467333543,-1.3383159641558176,-0.11505036313607768
241,241,241,08-29,4.003654762505553,-0.6371886638027311,-0.36164144122298897
242,242,242,08-30,4.178629621792431,-0.3685351084831621,-0.4447765118286015
243,243,243,08-31,3.9840247509057214,-0.6673282645931108,-0.5188284172965997
244,244,244,09-01,4.7415508438784855,0.4957649875112389,-0.4896377500717337
245,245,245,09-02,4.029590411224913,-0.5973674902560141,-0.28061553464606553
246,246,246,09-03,3.6610802774181415,-1.1631719608066209,-0.037972245229668106
247,247,247,09-04,4.820475504485296,0.6169446287512773,0.6128082249451748
248,248,248,09-05,5.126835396446031,1.087324628015223,0.4546002639819803
249,249,249,09-06,6.5271562808802335,3.2373545564559465,0.7774335779116711
250,250,250,09-07,4.12330295191212,-0.4534827782679287,0.8822516334086324
251,251,251,09-08,5.291164194101616,1.3396323933221308,0.9521979922463232
252,252,252,09-09,4.070690144434162,-0.5342636278248527,1.2440468875963626
253,253,253,09-10,5.093813133254722,1.036622781777422,0.6549484789309665
254,254,254,09-11,6.267327715696959,2.8384180001154578,0.25862190991860506
255,255,255,09-12,4.225067011157257,-0.2972358955364299,-0.1949745030518967
256,256,256,09-13,2.5745309158503056,-2.8314421923420974,-0.20211095436807247
257,257,257,09-14,3.5185920402404203,-1.38194608450088,-0.37859341151697395
258,258,258,09-15,4.042802192680757,-0.5770823357219073,-0.6550274317672109
259,259,259,09-16,4.404151839113296,-0.02227196111598695,-0.6927839749470222
260,260,260,09-17,5.187073920331657,1.1798138786140355,0.026041954195085298
261,261,261,09-18,4.077521318217785,-0.5237751546152972,0.3491993166814309
262,262,262,09-19,5.38357170417233,1.4815133825105475,0.637198456485376
263,263,263,09-20,4.7814321458472,0.5569980904171941,0.6846322424552521
264,264,264,09-21,5.1682503685367,1.1509125031017629,0.56647192261305
265,265,265,09-22,4.589514434050487,0.2623307547032694,0.6245631958700623
266,266,266,09-23,4.725324914707928,0.4708519595608242,0.3187806610122804
267,267,267,09-24,4.304531432083959,-0.17522751507322407,-0.11778441098801815
268,268,268,09-25,4.1886292599047135,-0.3531818266361437,-0.2821325157652706
269,269,269,09-26,3.075415370034509,-2.062392341584597,-0.4117392952808747
270,270,270,09-27,4.526007913045842,0.1648238744382481,-0.5019534573539692
271,271,271,09-28,4.0830347491330325,-0.5153099223903552,-0.4907885945362703
272,272,272,09-29,4.3727844029180165,-0.07043301287774298,-0.5369799522261044
273,273,273,09-30,4.348161682161841,-0.1082383381670306,-0.2356814788315713
274,274,274,10-01,4.008121848362712,-0.6303299727751484,-0.3086497231332903
275,275,275,10-02,4.252834918929332,-0.2546015012173979,-0.37117104588899386
276,276,276,10-03,4.240861306355681,-0.2729855913720662,-0.5802321240326503
277,277,277,10-04,3.838712808812628,-0.8904378589245765,-0.5978017286068299
278,278,278,10-05,3.5558117925156862,-1.3247994817396815,-0.6419295494847712
279,279,279,10-06,4.2795028680001685,-0.21365596561210767,-0.6973622394904903
280,280,280,10-07,3.8356783627836046,-0.8950968980427959,-0.8818023037765089
281,281,281,10-08,4.036214064116384,-0.5871976412517128,-0.5129719086397664
282,282,282,10-09,3.5201031330959935,-1.3796259770881787,-0.4022931332085195
283,283,283,10-10,5.280034806126412,1.3225445118958792,-0.5810567592762675
284,284,284,10-11,3.9883242854344574,-0.6607268291521999,-0.4215250395049295
285,285,285,10-12,3.5809271812661723,-1.286237722018596,-0.6387859860750669
286,286,286,10-13,4.45909926303365,0.06209342058523299,-0.511029710286424
287,287,287,10-14,3.1871978616077548,-1.8907633206725367,-0.9153875535840564
288,288,288,10-15,4.019351386539935,-0.6130883223563215,-0.8063933733497407
289,289,289,10-16,3.6998780131507054,-1.1036025478899152,-0.5585853886865401
290,290,290,10-17,4.414253687192846,-0.006761747746306182,-0.3716802113434465
291,291,291,10-18,4.54931564413309,0.20061018596060787,-0.20250432175042896
292,292,292,10-19,5.189490649070473,1.1835244846437936,0.15082947369816901
293,293,293,10-20,3.848306420719709,-0.8757079831144324,0.3188179913104794
294,294,294,10-21,5.400115495163965,1.5069144503352667,0.2933465735727041
295,295,295,10-22,4.356346538856105,-0.09567144221605277,0.21672220925164595
296,296,296,10-23,4.314716026597892,-0.15959025417295794,0.18854054581203827
297,297,297,10-24,4.249881586413467,-0.25913599996574105,0.4907229804857947
298,298,298,10-25,5.079361841976522,1.0144345040061478,0.3590267708340929
299,299,299,10-26,5.029180329269585,0.9373866249281064,0.6249516520379743
300,300,300,10-27,4.885470697889403,0.7167371924250562,0.7793067199279601
301,301,301,10-28,5.395532533193985,1.4998778450072354,0.9560159488090032
302,302,302,10-29,4.917907514284847,0.7665401531669567,0.8457118256744615
303,303,303,10-30,4.940429063174912,0.8011193733205189,0.6159246101093039
304,304,304,10-31,4.648313421985862,0.3526097651988962,0.5857179894760455
305,305,305,11-01,4.131213749338569,-0.4413366684628394,0.4229867801655463
306,306,306,11-02,4.7674287269529065,0.5354974686255054,0.29241219448155825
307,307,307,11-03,4.759608610650296,0.5234905891442401,0.2831442797273278
308,308,308,11-04,4.40764581915885,-0.016907360936971108,0.5331455219358855
309,309,309,11-05,4.90421174057722,0.7455118847951359,0.6955041207737742
310,310,310,11-06,5.6252727358118655,1.8526172184502432,0.5978610779597283
311,311,311,11-07,4.7656815780307635,0.5328149245644932,0.6652349170066496
312,312,312,11-08,4.385857502487095,-0.050360788258769634,0.5957558718533785
313,313,313,11-09,5.022893300692732,0.9277336234257672,0.3008402798157413
314,314,314,11-10,4.136134367141344,-0.4337816318565976,0.11891219193779895
315,315,315,11-11,3.7517353293067446,-1.0239816674306876,0.15209867770240074
316,316,316,11-12,4.9143309087683065,0.7610486911825888,0.25430126821696064
317,317,317,11-13,4.8953683190823725,0.731933839152104,0.16489968362891408
318,318,318,11-14,4.78524660879021,0.5628547548285899,0.2150837445710958
319,319,319,11-15,4.673528193693652,0.3913241158974876,0.0958489242859989
320,320,320,11-16,4.3322445356747314,-0.13267726620350706,-0.1020662089712876
321,321,321,11-17,3.285787371685326,-1.739390589141269,0.1671685048071431
322,322,322,11-18,4.140914620614352,-0.4264421083611303,0.4203724356133576
323,323,323,11-19,5.947488536195888,2.347342121822688,0.3173059730738299
324,324,324,11-20,5.774721446247711,2.082078339665877,0.3909441338503485
325,325,325,11-21,4.270763232881614,-0.2270746593396785,0.8956092725203598
326,326,326,11-22,4.620009053915088,0.3091516984556047,1.08395236328197
327,327,327,11-23,5.257926802799248,1.2886002428787982,0.6290267677429422
328,328,328,11-24,4.87692511035756,0.7036164362085301,0.19708777681481804
329,329,329,11-25,4.16972217898344,-0.3822114514114779,0.2374969293378045
330,330,330,11-26,4.086782552568922,-0.5095556059028679,0.31419799793282704
331,331,331,11-27,4.428674839929603,0.015380255798240181,0.02155367919190465
332,332,332,11-28,4.919742857964759,0.7693581100257401,0.15610164541184615
333,333,333,11-29,4.114326113832658,-0.4672656695667362,0.2827890636047478
334,334,334,11-30,5.402714052819138,1.5109042335281788,0.4380536796700032
335,335,335,12-01,4.664793531648456,0.3779130577459321,0.7366568875117251
336,336,336,12-02,4.6935283888397175,0.4220320904886637,0.7309237397939153
337,337,337,12-03,5.595561782018992,1.806999502848572,0.7534257963253177
338,338,338,12-04,4.8973387610451855,0.7349592237188814,0.4530223813616292
339,339,339,12-05,4.202260051737869,-0.3322533303783227,0.37533080149966863
340,340,340,12-06,4.228792229226427,-0.2915162562539522,0.34497908132038696
341,341,341,12-07,4.361188990001098,-0.08823642142583123,0.013017941236101152
342,342,342,12-08,4.574919395308986,0.2399217694129736,-0.1491383786608432
343,343,343,12-09,4.298318117273152,-0.18476733765714254,-0.08279139756508258
344,344,344,12-10,4.263661401606666,-0.23797869566278465,-0.20127274016515287
345,345,345,12-11,4.461531967961661,0.06582855619624109,-0.1873417009459177
346,346,346,12-12,3.7657887251430933,-1.0024043118543746,-0.0495610231665512
347,347,347,12-13,4.415628953563973,-0.004650186110419818,0.055275410252061896
348,348,348,12-14,5.1133411856676085,1.0666058360891726,0.08120697365318343
349,349,349,12-15,4.707999801859229,0.44425126285453603,0.2972297133802308
350,350,350,12-16,4.364997227632927,-0.0823893152560554,0.4253747781456211
351,351,351,12-17,5.305709483681722,1.3619649945585253,0.5303080848254369
352,352,352,12-18,4.266556295085588,-0.2335339232620331,0.43406788517553535
353,353,353,12-19,4.825689201208204,0.6249496539684747,0.33372382243188703
354,354,354,12-20,4.7372520167425645,0.4891646381897634,0.448298708632018
355,355,355,12-21,4.31587348353171,-0.1578131136073544,0.40129559841974577
356,356,356,12-22,4.812735011713187,0.6050600019447302,0.2599767865487901
357,357,357,12-23,5.122029891152491,1.0799463332848922,0.09354712528003092
358,358,358,12-24,3.7143081212105984,-1.0814467944877673,0.01371736938525206
359,359,359,12-25,4.1753124021290215,-0.3736283136440803,-0.15372134274309612
360,360,360,12-26,4.425291872653365,0.010186102821090209,-0.4562113619593906
361,361,361,12-27,3.6615534975039714,-1.1624453863774435,-0.7815828978604461
362,362,362,12-28,3.630659118801285,-1.209880113353036,-0.7427504854583615
363,363,363,12-29,3.850537199179272,-0.8722828821214417,
364,364,364,12-30,3.8660581150882285,-0.8484523200752606,
365,365,365,12-31,,,
