,unnamed: 0,unnamed: 0,mth_day,sad,sad_norm,sad_ravg
0,0,0,01-01,,,
1,1,1,01-02,5.612489298497807,0.10987432395205417,
2,2,2,01-03,5.288531452212507,-0.3335161563864836,
3,3,3,01-04,3.8472520304869295,-2.3061480355914283,
4,4,4,01-05,4.1851634873093415,-1.843659706105386,-1.4347173300271605
5,5,5,01-06,4.193851933024827,-1.8317681153834504,-1.6087439104028969
6,6,6,01-07,3.776425276816234,-2.4030862906482704,-1.9080701809993537
7,7,7,01-08,4.849586908732375,-0.9342851583023633,-1.5679341081719051
8,8,8,01-09,3.9763369204083885,-2.1294737799652252,-1.375762026718272
9,9,9,01-10,5.338349667671032,-0.2653315986267347,-1.0389474042254483
10,10,10,01-11,5.027612611291636,-0.6906272173835877,-0.6904756990405622
11,11,11,01-12,5.670388907163653,0.18911961957349294,-0.6955746886638141
12,12,12,01-13,5.304064882658024,-0.3122560595389536,-0.4229506902192353
13,13,13,01-14,4.827233821286947,-0.9648790960418748,-0.3177359727451145
14,14,14,01-15,5.17147331550229,-0.4937297892977523,-0.3889935332655494
15,15,15,01-16,5.799592767582528,0.3659567062179906,-0.17339011749935762
16,16,16,01-17,4.715231806632247,-1.1181725805061973,-0.08516714629519123
17,17,17,01-18,6.61555694284236,1.4827401141706438,0.028129953626140517
18,18,18,01-19,5.690819109618918,0.2170817676860448,0.051001025576650934
19,19,19,01-20,5.323908686108503,-0.2850964965138846,0.02263609988273635
20,20,20,01-21,5.271736134031904,-0.35650335759468976,-0.2192191415136973
21,21,21,01-22,5.675245845688845,0.19576715205450312,-0.6640082154680155
22,22,22,01-23,3.6549803137840877,-2.5693040288848,-0.9065617568149279
23,23,23,01-24,4.665678672932889,-1.1859943295552653,-1.1583247361245874
24,24,24,01-25,4.627506390722167,-1.2382394803954295,-1.4620484643982532
25,25,25,01-26,4.220223386109448,-1.7956743723718418,-1.7205210894887804
26,26,26,01-27,3.940263909339768,-2.178845727236684,-1.3045678257816435
27,27,27,01-28,4.542146620589087,-1.35506859848866,-1.232699664118286
28,28,28,01-29,5.4784473854679785,-0.07358444664197851,-1.1774382190225716
29,29,29,01-30,4.980736247256567,-0.7547853595751206,-1.0641051765962943
30,30,30,01-31,4.8697629956292285,-0.906670809821144,-0.7498767070078683
31,31,31,02-01,4.717055816648026,-1.1156761178141774,-0.4666220792087537
32,32,32,02-02,5.3177871007037485,-0.2934749097061276,-0.4984590720557098
33,33,33,02-03,5.783885853719427,0.3444591683060285,-0.5020238366142338
34,34,34,02-04,5.338879522481492,-0.2646064037237144,-0.3511900563958997
35,35,35,02-05,4.965108936791824,-0.7761739469262644,-0.14526281879604264
36,36,36,02-06,5.530992166124178,-0.0016681285111394015,-0.025166944007983787
37,37,37,02-07,5.6198051630037895,0.11988730778496486,-0.3106792058882327
38,38,38,02-08,5.844266617102695,0.4271003390222255,-0.2736706027003451
39,39,39,02-09,4.532249543763268,-1.3686144029754646,0.14544043049327246
40,40,40,02-10,5.501118829562979,-0.042554784596388916,-0.007651970486326155
41,41,41,02-11,6.802419123029613,1.738492252235441,-0.2180516062482708
42,42,42,02-12,4.859861593368595,-0.9202225343887313,-0.3731988198421925
43,43,43,02-13,4.697449597652787,-1.142510506786703,-0.42539339782369456
44,44,44,02-14,5.164128101706381,-0.5037829425413047,-0.480398894835383
45,45,45,02-15,4.303437553152908,-1.681781870864477,-0.7943961036888201
46,46,46,02-16,5.2599842567302,-0.372587766666519,-0.5591957681841183
47,47,47,02-17,5.425909738677188,-0.145491000885182,-0.6409582669204638
48,48,48,02-18,5.8909391313099535,0.4909794786394794,-0.6547540074008592
49,49,49,02-19,4.339016963141008,-1.6330854992047754,-0.42153360393701217
50,50,50,02-20,5.103649964640459,-0.5865573854236781,-0.5355015825000894
51,51,51,02-21,5.3258354119195115,-0.2824594500813945,-0.5342008152380551
52,52,52,02-22,4.760368376128609,-1.0563956380449824,-0.8174779265091399
53,53,53,02-23,5.431612077082001,-0.1376863973129757,-0.4254287765039543
54,54,54,02-24,4.649101334532272,-1.2086831889870298,-0.3652600405154149
55,55,55,02-25,6.057692540163169,0.7192094008263374,0.041707392334044135
56,56,56,02-26,5.3674192829578935,-0.2255449694924415,0.16989359263427573
57,57,57,02-27,7.109910157324571,2.1593451470153595,-0.09122981215232301
58,58,58,02-28,5.322314478458801,-0.2872784362435929,-0.11519376051949375
59,59,59,02-29,4.286892292867028,-1.7044268260325681,-0.3344462927936371
60,60,60,03-01,4.544047535060619,-1.3524668791900545,-0.2842772827893877
61,61,61,03-02,5.096527409681827,-0.5963057928185223,-0.6644030982325438
62,62,62,03-03,5.587351534351739,0.07546909053305466,-0.7648057684324495
63,63,63,03-04,5.443504414092773,-0.12140974564357745,-0.7209594070031274
64,64,64,03-05,4.882166560428355,-0.8896944574430262,-0.4841732973469223
65,65,65,03-06,4.479107147889328,-1.441348657456636,-0.6739107172997838
66,66,66,03-07,5.582076832251618,0.06824977874717693,-0.7548529192718512
67,67,67,03-08,4.264751420074742,-1.734730312535691,-0.8753186767196387
68,68,68,03-09,5.232514938792362,-0.41018412129934906,-0.6199893335658365
69,69,69,03-10,4.915403396171297,-0.8442042903303029,-0.2998218693786869
70,70,70,03-11,6.001486181883334,0.6422816014797876,-0.3949695280223785
71,71,71,03-12,5.88266586303587,0.4796561276662621,0.0029915084348475602
72,72,72,03-13,5.164965974800222,-0.5026361731149729,0.03787089926021558
73,73,73,03-14,6.0093436834590985,0.6530359062076652,0.10743687337121216
74,74,74,03-15,5.385420147621863,-0.20090777634714094,0.011854686070103074
75,75,75,03-16,5.220368578967241,-0.4268084456643232,-0.4097152579236185
76,76,76,03-17,5.582470426051186,0.06878847767313304,-0.30005632884715183
77,77,77,03-18,4.034576237694184,-2.0497635362960667,-0.39314853360298746
78,78,78,03-19,5.645691728710504,0.15531740134382682,-0.19328549447579912
79,79,79,03-20,5.601243579880543,0.09448267767265164,-0.11303399655740952
80,80,80,03-21,6.2615850980949865,0.9982704584159892,-0.06257436671588039
81,81,81,03-22,5.572177247574115,0.05470054184601418,0.5219178390053844
82,82,82,03-23,5.803676704480988,0.3715462567223079,0.6072728316087357
83,83,83,03-24,6.596888842936826,1.4571896980315218,0.8498665120703022
84,84,84,03-25,6.019873234173138,0.6674473569639352,0.6443341780930679
85,85,85,03-26,6.664732261704488,1.5500447604420509,0.7350757183257538
86,86,86,03-27,5.36056694082985,-0.23492354544741664,0.7859275685031973
87,87,87,03-28,5.969972444980432,0.5991497832421294,0.7094402961888561
88,88,88,03-29,6.026602408937192,0.6766573577869689,0.6787548445897968
89,89,89,03-30,6.261581887474833,0.998266064145475,0.3929732930066639
90,90,90,03-31,5.885353528589027,0.483334647369579,0.4354847643791313
91,91,91,04-01,5.411915432327525,-0.1646445490567468,0.27401211977605217
92,92,92,04-02,5.546929869024364,0.02014528278738716,0.21606830280338185
93,93,93,04-03,5.262104335502778,-0.3696860843763447,0.25034915502311245
94,94,94,04-04,5.7725867502651775,0.3289944559509469,0.6140354804567728
95,95,95,04-05,6.411863206714468,1.2039511774638587,0.7271235728220984
96,96,96,04-06,7.479691394674183,2.665452599971541,0.8109581408945136
97,97,97,04-07,5.907674044220296,0.5138840051352066,0.7020127197148965
98,98,98,04-08,5.914446096656424,0.5231526912218781,0.7862789117426304
99,99,99,04-09,4.7845064766442045,-1.0233586114540458,0.654049459500451
100,100,100,04-10,6.141995142567037,0.8345916081173502,0.29000890684475183
101,101,101,04-11,5.832192188096912,0.4105744640107818,0.2462701894108484
102,102,102,04-12,5.883800657794063,0.4812092840373467,0.3468102985179369
103,103,103,04-13,5.715931081831705,0.2514517005317861,0.6253255409678681
104,104,104,04-14,6.3551965230537535,1.1263933458644093,0.5942370565417973
105,105,105,04-15,6.00546906518896,0.6477328432455403,0.535315150323303
106,106,106,04-16,6.005708610868104,0.648060701560925,0.5796516753447818
107,107,107,04-17,5.5738887555605166,0.0570430266998169,0.4831408560216038
108,108,108,04-18,6.0781643051159335,0.7472284341662192,0.23789274296777824
109,109,109,04-19,5.292844364038921,-0.3276132154072817,-0.036065553092437835
110,110,110,04-20,5.2800712684503335,-0.345095332458544,-0.13744269739658102
111,111,111,04-21,4.80448334042697,-0.9960169331157565,-0.14538126077928354
112,112,112,04-22,5.5612887671279045,0.03979783573606587,-0.2625439780357344
113,113,113,04-23,5.539087468522111,0.009411646403601624,-0.1489450050233508
114,114,114,04-24,5.564543243359896,0.044252130627514055,-0.12781583262463272
115,115,115,04-25,5.790842588212093,0.35398062266702024,0.2230318446557229
116,116,116,04-26,5.372697901013845,-0.21832029806623565,-0.12355294703044753
117,117,117,04-27,6.3425387964551865,1.1090691305663771,-0.05187775154062798
118,118,118,04-28,4.041921063281447,-2.0397109143809566,0.05965215135684556
119,119,119,04-29,5.853299112559633,0.4394628193425189,-0.017796223952834204
120,120,120,04-30,6.0534710224789325,0.7134315480123553,-0.2534795022445027
121,121,121,05-01,5.451322323666098,-0.1107096291910584,-0.4188436783881808
122,122,122,05-02,4.339503225532338,-1.6324199678162468,-0.05052355911693337
123,123,123,05-03,5.6176108866541545,0.1168840737043094,-0.3104034614819469
124,124,124,05-04,5.656572679052098,0.17020980124652782,-0.26203859517636113
125,125,125,05-05,4.7140306276062915,-1.1198165948475622,-0.14043883154728493
126,126,126,05-06,6.265494220346477,1.0036207458458697,0.2658362600519642
127,127,127,05-07,5.984394628294733,0.6188889525833989,0.0643333173202934
128,128,128,05-08,6.120542866798838,0.805230581779248,-0.055224066891798616
129,129,129,05-09,4.734256882783882,-1.0921335826857157,-0.054648852451932815
130,130,130,05-10,5.13245381208029,-0.5471345040260243,0.0005009745035449523
131,131,131,05-11,4.7165522680927845,-1.1163653082083669,-0.12913937332584854
132,132,132,05-12,6.507261510657205,1.3345197075787365,-0.4275324573543979
133,133,133,05-13,5.416073795031633,-0.15895313439296202,-0.28589702159797714
134,134,134,05-14,4.812439263295536,-0.9851279223920482,0.11902653397033396
135,135,135,05-15,5.355162104162966,-0.2423209681471911,0.4950882532043
136,136,136,05-16,6.9075685534514335,1.8824068293838423,0.5707424975330361
137,137,137,05-17,6.3651417173795215,1.1400050071954289,0.6987396409130272
138,138,138,05-18,6.838916615697343,1.7884451735511524,0.8922062659749131
139,139,139,05-19,5.977191104565106,0.6090297258869852,1.3915847277001825
140,140,140,05-20,5.660563442262303,0.1756718279792674,1.083545846609387
141,141,141,05-21,7.544350796057246,2.753949802204424,1.1407887396477363
142,142,142,05-22,5.557179446123998,0.034173542839072014,0.9395204820889566
143,143,143,05-23,6.6160846469122125,1.4834623654255268,1.020287083843235
144,144,144,05-24,5.956591430981329,0.5808356281984721,1.0338924674994898
145,145,145,05-25,6.331257899180828,1.0936293364126564,0.5464393064807685
146,146,146,05-26,5.720207087977929,0.2573041299167977,0.6622913861423102
147,147,147,05-27,5.407440557190394,-0.17076916390790398,0.4686317209179878
148,148,148,05-28,6.065054899645282,0.7292860208083219,0.6387017601773525
149,149,149,05-29,5.767114213304772,0.32150437407959154,0.5869174424932913
150,150,150,05-30,6.702149029701808,1.6012558637546608,0.7571578901406069
151,151,151,05-31,6.104244418663969,0.782923430308289,0.7209075410180041
152,152,152,06-01,6.466511727559196,1.2787468158006914,0.7006252897616371
153,153,153,06-02,5.248525304613722,-0.38827125864352,1.0039381630473359
154,154,154,06-03,5.976141022696731,0.6075925132701199,1.048629619726294
155,155,155,06-04,7.096785320883129,2.141381613793784,1.1919750633007995
156,156,156,06-05,6.89806863594162,1.8694046038284096,1.1287220487548295
157,157,157,06-06,6.732646018171715,1.6429960917553217,1.4061419350355646
158,158,158,06-07,6.1892214661933735,0.899228728524872,1.3749999973390932
159,159,159,06-08,6.464686041410773,1.2762480590408898,1.0251898566518003
160,160,160,06-09,5.839620161117606,0.4207408870912909,1.1674979308589724
161,161,161,06-10,5.563278245594267,0.04252076967002723,1.052450777060349
162,162,162,06-11,7.521922587798648,2.723253049071441,0.9532151231197059
163,163,163,06-12,6.228299220233265,0.952713168963582,0.8375200859057434
164,164,164,06-13,5.754189545335107,0.30381480488101503,0.8416952445986602
165,165,165,06-14,5.957499034782453,0.5820778357571138,1.0130817236131762
166,166,166,06-15,5.857923333757089,0.4457918392487911,0.6834205496782944
167,167,167,06-16,6.314606888215157,1.0708396437571228,0.6204316342375815
168,168,168,06-17,6.076745093275722,0.7452860054621496,0.6617116473406034
169,169,169,06-18,5.952166723607178,0.5747796763193047,0.8209581005995977
170,170,170,06-19,5.93515397374512,0.5514948834991469,0.7900710057788914
171,171,171,06-20,6.655607906948135,1.5375565553110802,0.8558108611730945
172,172,172,06-21,5.722519659210638,0.2604692703245535,0.6380055994056913
173,173,173,06-22,6.602799029178836,1.4652787761223405,0.4882038687466429
174,174,174,06-23,5.12192454605198,-0.5615455651422689,0.39660220605830415
175,175,175,06-24,5.295461879645768,-0.32403070763498537,0.4451207074729819
176,176,176,06-25,5.5335881484525835,0.0018849073691141914,0.6954640156095686
177,177,177,06-26,6.868304614526813,1.8286675637991463,0.5700636157309504
178,178,178,06-27,6.819981366651128,1.7625291191440735,0.7039383067111351
179,179,179,06-28,6.0530653934412175,0.7128763768506315,0.9828811053204516
180,180,180,06-29,5.708808006368089,0.2417025807388385,1.0987893945073597
181,181,181,06-30,6.518298800347428,1.3496260840209136,0.7862286542684791
182,182,182,07-01,6.041710014798487,0.6973346424905623,0.5642533064212426
183,183,183,07-02,5.49809245980737,-0.04669687763413665,0.4369709770639181
184,184,184,07-03,5.846879884245168,0.4306770320606559,0.2667745744130228
185,185,185,07-04,5.495081704788835,-0.050817599293315946,-0.017333354850238274
186,186,186,07-05,4.962696452423248,-0.7794758351665328,-0.298437946904692
187,187,187,07-06,5.272818841376344,-0.35502149155865304,-0.6392617171698161
188,188,188,07-07,4.809396166021166,-0.9892929098361598,-0.6812653313322593
189,189,189,07-08,4.003980076154623,-2.091639499224881,-0.6504509953464724
190,190,190,07-09,5.662743314106708,0.17865534708599531,-0.4372657228993549
191,191,191,07-10,5.63016641720366,0.13406841662140542,-0.4830055417711571
192,192,192,07-11,5.897263766574622,0.4996357995161722,-0.2364996643205201
193,193,193,07-12,5.072303396842555,-0.6294604047894662,0.011315267434853265
194,194,194,07-13,5.8900352419156645,0.4897423548676621,-0.302834766168339
195,195,195,07-14,5.090357819413957,-0.6047499086926406,-0.4766558118803013
196,196,196,07-15,4.285563972518142,-1.7062448545331583,-0.7108932201164512
197,197,197,07-16,4.86816505580892,-0.9088578576503684,-0.5011284862788236
198,198,198,07-17,4.870407535015096,-0.9057886499007272,-0.5208072609596407
199,199,199,07-18,5.991875662112143,0.6291279982362994,-0.5449949066252961
200,200,200,07-19,5.8037669017618985,0.37166970678275896,-0.18968282878019008
201,201,201,07-20,4.984323369726519,-0.7498757826865731,-0.09685944141742127
202,202,202,07-21,5.843190587459924,0.4256276125374782,0.5511916960895044
203,203,203,07-22,5.275086710491116,-0.35191753347375543,0.5226982418523197
204,204,204,07-23,7.711351489822422,2.982518175140826,0.4398973197609515
205,205,205,07-24,5.8669652933438385,0.4581672728131919,0.19704033747334013
206,206,206,07-25,5.440781999099905,-0.12513582576545082,0.10404602716069387
207,207,207,07-26,3.9196804182968314,-2.2070176764122413,0.09673346226900464
208,208,208,07-27,5.435519636166571,-0.132338249338399,-0.5120426682222899
209,209,209,07-28,5.243029692424452,-0.39579292282389095,-0.5592356616157471
210,210,210,07-29,5.042582363972755,-0.670138607806942,-0.7433569948110986
211,211,211,07-30,5.660079383373545,0.17500931245245052,-0.5325062748455731
212,212,212,07-31,4.633625961221939,-1.2298638249375604,-0.4295332510459538
213,213,213,08-01,4.84401345867581,-0.9419133566190884,-0.35706590457342385
214,214,214,08-02,5.886935539234303,0.4854998934593167,-0.28180563885999954
215,215,215,08-03,5.5607139891823785,0.03901115601128848,-0.0760509276718468
216,216,216,08-04,5.372510334994121,-0.21857701352639625,0.09524502934111677
217,217,217,08-05,6.562072403819195,1.4095375795813672,0.217003309742357
218,218,218,08-06,5.384557771064976,-0.20208808285977886,0.03471416308696918
219,219,219,08-07,5.377780673381057,-0.21136367421164692,-0.040859708617557305
220,220,220,08-08,5.087811489842327,-0.6082349864730102,-0.2308189915706298
221,221,221,08-09,5.229411223807532,-0.4144320742158705,-0.4928786891090957
222,222,222,08-10,4.539761736417207,-1.3583327112448311,-0.6203194578468267
223,223,223,08-11,5.413248074330869,-0.16282060564942885,-0.6409657250775931
224,224,224,08-12,4.825879511608041,-0.9667326952861652,-0.38409790693614215
225,225,225,08-13,5.287271013442446,-0.33524127759624456,-0.4715428104821594
226,226,226,08-14,6.21387551920406,0.9329719223756954,-0.15888171916406682
227,227,227,08-15,4.8460679107111755,-0.939101495491974,-0.3130935433168761
228,228,228,08-16,5.9104138128887245,0.5176338366637245,-0.3687213773843487
229,229,229,08-17,4.737210144249999,-1.0880915505662845,-0.4354815177364609
230,230,230,08-18,4.5820167209014615,-1.300499699691001,-0.5765579288595908
231,231,231,08-19,4.99460611992022,-0.7358021197089178,-0.1874705337725049
232,232,232,08-20,5.595420965003257,0.08651345563691602,-0.2533084658759793
233,233,233,08-21,6.5517596671006535,1.395422875030541,0.03440071337506045
234,234,234,08-22,5.621791720616907,0.122606244042878,0.4618093052478993
235,235,235,08-23,5.998477359488986,0.6381635249399544,0.5634384408188807
236,236,236,08-24,6.455701967385393,1.2639518515460322,0.794013443413382
237,237,237,08-25,5.440130649733407,-0.12602730628302955,0.6154924979073214
238,238,238,08-26,6.606221844499488,1.4699634712039231,1.387642816730725
239,239,239,08-27,5.76915475895556,0.3242972019941786,1.2766193404519164
240,240,240,08-28,9.006764994335535,4.755508156983299,0.9498191850002844
241,241,241,08-29,5.511769666961243,-0.02797733273289779,1.0856357358572697
242,242,242,08-30,5.023066682410699,-0.6968490811637595,0.8493957035618864
243,243,243,08-31,6.035526887450542,0.6888719988588821,0.6351222707482493
244,244,244,09-01,5.570586455886524,0.05252327743162346,-0.4292217426990928
245,245,245,09-02,4.829817138209218,-0.9613433948876436,-0.5194123761510714
246,246,246,09-03,4.340865166628989,-1.630555923700754,-0.4013440256588888
247,247,247,09-04,5.1163895494733636,-0.5691211334447691,-0.28883201400099434
248,248,248,09-05,5.540657883431085,0.011561021789336,-0.4944017136141959
249,249,249,09-06,6.528760061289837,1.3639440688062487,-0.17728248968113147
250,250,250,09-07,4.669404494144434,-1.180894920247586,0.11343196886613875
251,251,251,09-08,6.220012895987983,0.9413719487107428,0.2554031991024633
252,252,252,09-09,5.615307005836664,0.11373082758286734,0.3722160381444939
253,253,253,09-10,5.738766835698148,0.2827062479731782,0.25059490260265394
254,254,254,09-11,6.052745139688377,0.7124380560415202,0.2190711574775545
255,255,255,09-12,5.9955940658969205,0.6342172555552084,0.03780901351346825
256,256,256,09-13,4.531209854921105,-1.3700373909981822,-0.06579983588876814
257,257,257,09-14,5.425391048534341,-0.14620091507377495,-0.049696122843078464
258,258,258,09-15,5.161103753441816,-0.507922268830551,-0.06757027843806468
259,259,259,09-16,5.8093627247866335,0.3793285262473163,-0.20939145755654445
260,260,260,09-17,5.974387937075924,0.605193122471603,0.17896709638991692
