,unnamed: 0,unnamed: 0,mth_day,scifi,scifi_norm,scifi_ravg
84,84,84,03-25,3.3176900343728546,-0.3701776192622658,0.1016371573987584
85,85,85,03-26,3.1599219024275897,-0.6369071665112539,0.05047794176205748
86,86,86,03-27,3.665125222792164,0.21721116047938765,-0.020795099154840967
87,87,87,03-28,4.246471557174852,1.200060121501182,-0.15459509838889635
88,88,88,03-29,2.9974195948121283,-0.9116405134981184,-0.20277745417037613
89,89,89,03-30,3.2846026455482056,-0.4261165730423093,-0.22548152810390554
90,90,90,03-31,3.1466934497926653,-0.6592717539511446,-0.3987194560596646
91,91,91,04-01,3.0793463673438133,-0.7731316101124301,-0.7478335480535421
92,92,92,04-02,3.0503131506192593,-0.8222164072551664,-0.7170438895115113
93,93,93,04-03,3.0074844551221664,-0.8946244304620831,-0.6825964624593936
94,94,94,04-04,3.106690434016326,-0.7269025622459332,-0.6189456238809167
95,95,95,04-05,3.4068547081123914,-0.21943201072960364,-0.7155277578957722
96,96,96,04-06,3.3725868463701763,-0.27736672248028243,-0.6494501031364367
97,97,97,04-07,2.736581577616481,-1.3526244142015638,-0.6347517737851782
98,98,98,04-08,3.2848191870646253,-0.4257504786991539,-0.6457889797772277
99,99,99,04-09,3.059648034036796,-0.8064344543545322,-0.6197636739764726
100,100,100,04-10,3.067519984640459,-0.7931257981982305,-0.6259438516273415
101,101,101,04-11,3.4992171161433965,-0.06328017592507294,-0.4104237661774242
102,102,102,04-12,3.350653728878158,-0.3144477883854956,-0.3706024629680499
103,103,103,04-13,3.5014507485533644,-0.05950390150206024,-0.01622500188333736
104,104,104,04-14,3.4261428465639083,-0.186822659442908,-0.07048490219911414
105,105,105,04-15,4.3173145494000185,1.3198303121537431,-0.03595247895752655
106,106,106,04-16,2.874954521969044,-1.1186852000928913,-0.1400912200568906
107,107,107,04-17,3.621770825604376,0.14391436352445264,-0.15360368065128502
108,108,108,04-18,2.981070947761495,-0.9392802349816801,-0.04516523279140156
109,109,109,04-19,3.4534957539616724,-0.14057866506842678,-0.13817205329490215
110,110,110,04-20,3.810985055303406,0.4638080277163928,0.08328771091737676
111,111,111,04-21,3.9872383546848913,0.7617893891327395,0.0399667919504732
112,112,112,04-22,3.660903292800828,0.21007338518078225,0.1036561049912243
113,113,113,04-23,3.4680272183425864,-0.11601115027696875,0.20019535543751912
114,114,114,04-24,3.2071008881325938,-0.5571443567371733,0.4028324976853669
115,115,115,04-25,3.7961083522147696,0.4386568376093423,0.2594692837603441
116,116,116,04-26,4.530133354955262,1.67963088120348,0.15824233811938046
117,117,117,04-27,3.4784500329432464,-0.09838989441739708,0.35155275075177844
118,118,118,04-28,3.301654316877101,-0.3972882886649999,0.5048426935874267
119,119,119,04-29,4.1540754571178455,1.043851325517419,0.4148591358832811
120,120,120,04-30,3.7511186359211655,0.3625953002767161,0.06601199029643919
121,121,121,05-01,3.476761554279712,-0.10124450861553136,0.4117727749935403
122,122,122,05-02,3.2920936313179467,-0.4134519923175714,0.6804204544837754
123,123,123,05-03,4.705536428077466,1.97617481376521,0.5255819376253608
124,124,124,05-04,4.255070456522997,1.2145977882764112,0.5066045017284208
125,125,125,05-05,3.604561903560382,0.1148202243669315,0.5026212400969811
126,126,126,05-06,3.683768738436212,0.248730684895076,0.7327937278804587
127,127,127,05-07,3.462625173369767,-0.12514407840416925,0.4434016931400919
128,128,128,05-08,4.108963388658219,0.9675829343832948,0.4466434838654072
129,129,129,05-09,3.678499689364596,0.2398226053230089,0.24145150807012275
130,130,130,05-10,4.266575397137912,1.2340485326283028,0.4610745961836094
131,131,131,05-11,2.8763466373043225,-1.1163316304047748,0.5244106346954253
132,132,132,05-12,4.463199244754365,1.5664692135759954,0.2114543767524764
133,133,133,05-13,3.6874013614722743,0.2548721526667268,0.17730279190473544
134,134,134,05-14,2.9982984914509565,-0.9101546132743984,-0.024587057191458112
135,135,135,05-15,3.557297554843624,0.03491309623656324,0.2543729795448828
136,136,136,05-16,3.5500792006167665,0.022709438051141426,0.11063831489088882
137,137,137,05-17,3.866360777181927,0.5574285900132706,0.3658507086614822
138,138,138,05-18,3.953092664389544,0.7040612256520317,0.6587807371133972
139,139,139,05-19,4.593136395998758,1.7861465152902878,0.7202923471800471
140,140,140,05-20,4.037891379217323,0.8474255574370912,0.7641124704884338
141,141,141,05-21,3.7755989446953104,0.40398275663646094,0.7216342836727948
142,142,142,05-22,3.7055944571891115,0.2856301779014621,0.7182549658495239
143,143,143,05-23,3.715607980918165,0.3025594691194369,0.7050446584514208
144,144,144,05-24,3.9410996475140094,0.6837853187124063,0.8196813074928538
145,145,145,05-25,4.546253726820545,1.7068846709016687,0.6927961754083786
146,146,146,05-26,4.444730669988108,1.535245451685689,0.7667430869226889
147,147,147,05-27,3.3252904475588703,-0.3573280358703904,0.8823361693014028
148,148,148,05-28,3.9680280618585813,0.7293116469873235,0.7638164391962112
149,149,149,05-29,4.125841602069877,0.9961179633917212,0.4060825999677156
150,150,150,05-30,3.5204795112702025,-0.027333061918743448,0.2639950802922229
151,151,151,05-31,3.2766756062682885,-0.4395183644693047,0.3006554735328445
152,152,152,06-01,3.940469718403033,0.6827203336327331,0.09420127161177098
153,153,153,06-02,3.4553962078903835,-0.13736567642666073,-0.031068048274108306
154,154,154,06-03,3.2353332230914402,-0.5094135645391175,0.036604270254036037
155,155,155,06-04,3.6812675353655218,0.2445020440764454,0.1859951215281562
156,156,156,06-05,3.7606449235098265,0.3787008492501226,0.11849023166294415
157,157,157,06-06,3.806855688189908,0.4568267431754164,0.4111886714524278
158,158,158,06-07,3.70089850146702,0.27769099444146084,0.8013647533583893
159,159,159,06-08,4.494167199971892,1.6188249623102409,0.8095925508648413
160,160,160,06-09,4.620047114902533,1.831642926896652,0.8667967668889923
161,161,161,06-10,3.710467545398272,0.29386882911515777,1.114665442150201
162,162,162,06-11,3.963659603989129,0.7219261453950295,1.3835407942543303
163,163,163,06-12,4.686528261409635,1.9440387947426685,1.4250570567516412
164,164,164,06-13,4.655122638952516,1.8909431070662368,1.4975391057646277
165,165,165,06-14,4.641506178658847,1.8679225372941053,1.6382743423033717
166,166,166,06-15,4.877282001482293,2.2665352209745704,1.5524762154545393
167,167,167,06-16,4.209929316992688,1.138280248347625,1.38802741449068
168,168,168,06-17,3.6591666746465683,0.2071373843020324,0.974583461014927
169,169,169,06-18,4.102908327368634,0.9573459889595118,1.011645501175872
170,170,170,06-19,3.18783232462424,-0.5897206137882794,0.8706064316623862
171,171,171,06-20,4.773037362269662,2.0902947782597767,0.9077566195298002
172,172,172,06-21,4.376741943031186,1.4203008038936549,1.2233205204047617
173,173,173,06-22,4.341773332064321,1.3611813755521098,1.277173388526031
174,174,174,06-23,4.7790859561184975,2.100520789551799,1.4641342395520869
175,175,175,06-24,4.2940292547128305,1.2804631976871288,1.1571815162769032
176,176,176,06-25,3.851346311375996,0.5320444923680587,1.0157972100034665
177,177,177,06-26,3.683678686124989,0.248578438608674,0.8788165612815871
178,178,178,06-27,3.8749766579205334,0.5719949662530357,0.6946532456020812
179,179,179,06-28,3.8556363903329776,0.5392974832208333,0.6833041110138839
180,180,180,06-29,4.125500271579112,0.9955408954747628,0.4541854399522698
181,181,181,06-30,4.253751787556096,1.2123683901579445,0.4286516090420507
182,182,182,07-01,3.038216492801472,-0.8426675340016251,0.31987622129980514
183,183,183,07-02,3.5930604959995938,0.09537545314735894,0.11199821570552113
184,184,184,07-03,3.488938667693013,-0.08065736020043725,-0.0592335266878232
185,185,185,07-04,3.1178885490448343,-0.707970550344871,-0.09597437323147764
186,186,186,07-05,3.517808043872984,-0.03184955888530292,0.1623397478490369
187,187,187,07-06,4.123360502786982,0.991923310896018,0.18458702860033094
188,188,188,07-07,3.954959390428319,0.7072171924814622,0.2006271421597577
189,189,189,07-08,3.672014896691852,0.2288591376551232,0.8252182213311855
190,190,190,07-09,3.5458641664664587,0.015583321156123204,0.7242504291636219
191,191,191,07-10,5.334528635759344,3.039575924683696,0.2944243225886371
192,192,192,07-11,3.1594787896630416,-0.6376563118906844,0.34982252838695005
193,193,193,07-12,2.5979308097877416,-1.587033328553891,0.12826192426588026
194,194,194,07-13,4.151564637924813,1.03960642727134,-0.1105062513492162
195,195,195,07-14,2.8857082504570717,-1.1005044870712954,-0.5705894847669822
196,196,196,07-15,2.698488776151528,-1.4170257325344555,-0.2393475367096652
197,197,197,07-16,3.701718029863483,0.27907652417709977,0.14983659031436278
198,198,198,07-17,4.335038615844503,1.3497953764532182,-0.2590204761650504
199,199,199,07-18,3.9791243071698537,0.7480714335902768,-0.015821439480645922
200,200,200,07-19,2.7005529384028883,-1.413535971605139,0.4724390948410793
201,201,201,07-20,3.748808527970072,0.3586897330351313,0.4100455746279869
202,202,202,07-21,4.431299104749145,1.5125374733958958,0.2768719842632688
203,203,203,07-22,3.48028678841981,-0.09528459710145468,0.16026655874351978
204,204,204,07-23,3.862412719096608,0.5507538342649094,0.4805383663336675
205,205,205,07-24,3.56529793475614,0.04843888047178293,0.4473611280412664
206,206,206,07-25,3.837180327142759,0.508094873935747,0.16538821848853438
207,207,207,07-26,3.6310642968757447,0.15962630328072494,-0.08604015368877165
208,208,208,07-27,3.4305924415811915,-0.1792999839204961,-0.4022028766436037
209,209,209,07-28,2.5879810426430185,-1.6038548301652908,-0.529663799671298
210,210,210,07-29,2.7403682503280344,-1.3462225034640831,-0.7981020984533088
211,211,211,07-30,3.1129459865861056,-0.7163266576943826,-0.8454292017796304
212,212,212,07-31,2.8845072683488184,-1.1025349187563191,-0.7562404256597844
213,213,213,08-01,3.4631029571775027,-0.12433631667720373,-0.7304223506506332
214,214,214,08-02,3.747118602496779,0.35583267279857905,-0.5753853787295262
215,215,215,08-03,2.679607999760316,-1.4489463801103826,-0.5062080541417014
216,216,216,08-04,3.2905861102101395,-0.4160006719374413,-0.21740682243253515
217,217,217,08-05,3.358452584241092,-0.3012627101674343,-0.18392228721298265
218,218,218,08-06,3.9094472789367054,0.6302724714986788,-0.4404820796292454
219,219,219,08-07,3.5819377685089857,0.07657089464011144,-0.14639300288642346
220,220,220,08-08,2.8366017227752973,-1.1835260816989974,0.056261552844927835
221,221,221,08-09,3.7233142874610388,0.3155880803465489,0.1396897686116301
222,222,222,08-10,4.009796209376701,0.7999266624506665,0.06012796074744005
223,223,223,08-11,3.6545348268451097,0.19930658443277927,-0.000305022104377962
224,224,224,08-12,3.627086709654805,0.15290162431353846,0.06588071684182854
225,225,225,08-13,3.3674643685257886,-0.28602700247079665,0.0032811956846957213
226,226,226,08-14,3.0714913441762404,-0.7864116480217584,-0.2788453401127889
227,227,227,08-15,3.5011519597663963,-0.060009046596247964,-0.4323864773435426
228,228,228,08-16,3.0085443349435765,-0.8928325523342412,-0.6600676586706906
229,229,229,08-17,3.1096256036827823,-0.721940238951743,-0.8546655722964437
230,230,230,08-18,2.819058464695268,-1.213185463649349,-0.9189022136067114
231,231,231,08-19,2.676846858096279,-1.4536144842253151,-0.6747641274186215
232,232,232,08-20,2.8435189652669357,-1.1718314958833649,-0.7279923299528068
233,233,233,08-21,4.367584873371541,1.4048194705322925,-0.28917347383576325
234,234,234,08-22,2.8196403121106624,-1.2122017675393535,0.01452830835860049
235,235,235,08-23,4.666970080273159,1.9109728977505185,0.2699697739009538
236,236,236,08-24,3.8968797261063655,0.6090252295168332,0.4350704729154929
237,237,237,08-25,3.5833948559982414,0.07903430902880461,0.4856830314678721
238,238,238,08-26,3.429452450365221,-0.18122730179613009,0.8287824705778414
239,239,239,08-27,4.547206116645168,1.7084948218465668,0.4901491075198346
240,240,240,08-28,4.037281735150719,0.8463948671204621,0.458703833865641
241,241,241,08-29,3.465178520507212,-0.12082728059752194,0.5376017014261464
242,242,242,08-30,3.785282144193957,0.4203535875916719,0.7262798101963669
243,243,243,08-31,3.8633991369157856,0.5524215143918376,0.3792447573402435
244,244,244,09-01,4.099060892324351,0.9508413508251928,-0.09713416078084897
245,245,245,09-02,3.3155974124727545,-0.3737154952901741,-0.20380553383913871
246,246,246,09-03,2.346638622262007,-2.0118786416060925,-0.3994531718363279
247,247,247,09-04,3.0866075650277383,-0.7608555189472604,-0.4004091731255337
248,248,248,09-05,3.0909392185298685,-0.7535322403914633,-0.6693004627424016
249,249,249,09-06,3.8600063398501994,0.5466855066566025,-0.7148932617325635
250,250,250,09-07,3.144780193464865,-0.662506386876015,-0.426789554821525
251,251,251,09-08,3.1537910254183994,-0.6472722892311445,-0.4767941363417415
252,252,252,09-09,3.369103154924308,-0.28325640013986114,-0.5215141134600789
253,253,253,09-10,2.9091439994831627,-1.0608830080685596,-0.7872978657630002
254,254,254,09-11,2.93223042927056,-1.021852103101488,-0.9502386049841508
255,255,255,09-12,2.9167541234823187,-1.0480170071609254,-0.9641900693244606
256,256,256,09-13,2.566512289293651,-1.64015082220292,-0.817599502955499
257,257,257,09-14,3.104278030186186,-0.7309810752730015,-0.9826571227907112
258,258,258,09-15,3.889345176598204,0.5962869980739082,-0.7271523129087716
259,259,259,09-16,2.323363400071181,-2.0512287270798333,-0.29980591934848905
260,260,260,09-17,3.83900323282069,0.5111767561901491,0.18655880377329973
261,261,261,09-18,4.433383448600498,1.51606135420077,1.1346787140038697
262,262,262,09-19,4.292594486089905,1.2780375165278128,1.244933923399209
263,263,263,09-20,6.4691045064420525,4.957738386110418,1.7218496546872215
264,264,264,09-21,4.2806349741390575,1.2578182544459429,1.6356824810552328
265,265,265,09-22,4.015911633965543,0.8102656606482413,1.5115121714699893
266,266,266,09-23,3.5332005763291265,-0.00582628560178242,1.372983484235179
267,267,267,09-24,3.992709710237902,0.7710394966893097,0.4711421271702894
268,268,268,09-25,3.8009636390852233,0.4468653931189508,0.08383474192944544
269,269,269,09-26,3.2685181218606947,-0.4533097562789196,-0.05081991301032187
270,270,270,09-27,2.9061019322257238,-1.0660260569991205,-0.2586098194244602
271,271,271,09-28,3.5380295188412636,0.0023377310096374705,-0.4429175340828899
272,272,272,09-29,2.7957653942844933,-1.2525657240866122,-0.833481826284157
273,273,273,09-30,3.3386115615026006,-0.3348067912612687,-1.1204402894133276
274,274,274,10-01,2.414872009853046,-1.8965203600886518,-0.9485627271274868
275,275,275,10-02,2.2501179976739625,-2.1750605350539427,-0.9290893693402732
276,276,276,10-03,3.516086139933238,-0.03476068328407597,-0.7362830610651097
277,277,277,10-04,3.6071394163942903,0.1191778777329188,-0.751871664888453
278,278,278,10-05,3.4800245938573107,-0.09572787443563027,-0.6114124560220305
279,279,279,10-06,3.2832884464549554,-0.4283384142013283,-0.07431065575921858
280,280,280,10-07,2.9133541741108937,-1.0537651068901173,-0.4308069681952709
281,281,281,10-08,4.1562633475058215,1.047550266522929,-0.6391492520907162
282,282,282,10-09,2.250899935288829,-2.1737385579003896,-0.5279069132175779
283,283,283,10-10,2.8677438764308607,-1.1308758256397529,-0.4249995184491813
284,284,284,10-11,3.874817660727867,0.5717261588031999,0.007459491565731187
285,285,285,10-12,3.648501245788542,0.18910595440905115,-0.28063126789712783
286,286,286,10-13,4.4481278995563445,1.5409889531993577,0.158382595190474
287,287,287,10-14,3.133844764639494,-0.6809942902542252,0.3140251640694469
288,288,288,10-15,3.8089364811106488,0.4603446206252215,0.1726084443136622
289,289,289,10-16,3.4201109672865795,-0.19702041236591608,-0.12018481985745247
290,290,290,10-17,3.3729373419148154,-0.2767741597315079,-0.7263924757261558
291,291,291,10-18,2.6093937270858096,-1.567653630617637,-0.6378033396823377
292,292,292,10-19,2.2967295916355983,-2.096256982012864,-0.6031408269991869
293,293,293,10-20,3.4482428352341525,-0.1494594739913162,-0.6317217559712524
294,294,294,10-21,3.931951870990455,0.6683196967241262,-0.5688969245616032
295,295,295,10-22,3.3186787903187875,-0.3685059861983088,-0.23774681166551664
296,296,296,10-23,3.5958992835558155,0.10017482872638683,0.0350467365184746
297,297,297,10-24,3.7846276352281856,0.4192470467588825,0.2096665765045105
298,298,298,10-25,3.2648591958942537,-0.4594956929089156,0.17068096786752215
299,299,299,10-26,4.067959238744431,0.8982595659248993,0.3125754888860797
300,300,300,10-27,3.7935940465009486,0.4344060449021959,0.011975074655311335
301,301,301,10-28,3.8222548000692607,0.4828611399130369,0.02730767752803299
302,302,302,10-29,2.5290846099443365,-1.7034276566582236,0.3576493851132003
303,303,303,10-30,3.839042216695528,0.5112426639952125,0.2916169545319936
304,304,304,10-31,4.4372241171454405,1.5225545526020878,0.1715549585933959
305,305,305,11-01,3.833613700470544,0.5020649824376596,0.25379729717822525
306,306,306,11-02,3.367500491912401,-0.2859659307293905,0.32887632161976393
307,307,307,11-03,4.114128428450439,0.9763151714220132,0.3730406000959541
308,308,308,11-04,2.795536022393754,-1.2529535100089917,0.2928231364948615
309,309,309,11-05,3.9957788614151633,0.7762283348523537,0.2999969509207433
310,310,310,11-06,4.152536660980315,1.041249770995532,0.5282673774552091
311,311,311,11-07,3.85907318133946,0.5451078689929506,0.4932531265654302
312,312,312,11-08,4.177619936363897,1.0836566284774043,0.6006616057198865
313,313,313,11-09,3.9898647386271313,0.7662296660833396,0.4723954028192892
314,314,314,11-10,3.1767229276928965,-0.6085026350822542,0.34518684872450844
315,315,315,11-11,3.54056901836506,0.0066311174487699,0.2533816959266049
316,316,316,11-12,3.7010803565554315,0.2779984464268475,0.2647874717547405
317,317,317,11-13,3.5332616405650668,-0.005723047794470829,0.06941294687514478
318,318,318,11-14,4.218098420229314,1.152091283446218,0.14549480615140695
319,319,319,11-15,3.2964910767019187,-0.4060174831942347,0.06646169314976501
320,320,320,11-16,3.4467333469375285,-0.15201147942468124,0.13520768870590694
321,321,321,11-17,3.2600847586640103,-0.4675675605610817,0.15048562032546445
322,322,322,11-18,3.9450561907171915,0.6904744197636992,0.2140523672154944
323,323,323,11-19,3.5874821967006434,0.08594454192287401,0.4078967054831209
324,324,324,11-20,4.443693379935426,1.5334917647863977,0.2877048128725002
325,325,325,11-21,3.9844341887884362,0.7570485464115245,0.4055332640951039
326,326,326,11-22,3.0201787960588664,-0.8731628350884052,0.5080947474274272
327,327,327,11-23,3.678251583399948,0.2394031467745401,0.4336279296232291
328,328,328,11-24,4.309041369002026,1.3058433197576391,0.1737638729685195
329,329,329,11-25,3.3232034726211617,-0.3608563649023143,0.05024766422399927
330,330,330,11-26,3.5214498444670275,-0.025692575141860203,0.3721872784928724
331,331,331,11-27,3.546081819066301,0.01595129394440317,0.5237776123865787
332,332,332,11-28,4.162725140839315,1.0584748505248334,0.4886021709264474
333,333,333,11-29,4.216237510629306,1.1489451501367784,0.6968064532094201
334,334,334,11-30,4.1842056225295625,1.094790670996851,0.7339354381561001
335,335,335,12-01,4.062109252297518,0.8883693287955218,1.093125955703783
336,336,336,12-02,3.653218611515398,0.19708133453821933,0.8265165590487089
337,337,337,12-03,4.820829612486831,2.171094399230498,0.5479253481864695
338,338,338,12-04,3.2165427571517573,-0.5411815294056089,0.2698817129587698
339,339,339,12-05,3.2275323139063765,-0.522602115036658,0.31801300581709085
340,340,340,12-06,3.197443742229976,-0.5734711403693477,0.3074063163535911
341,341,341,12-07,4.232924617314712,1.177157085945448,-0.002229864047855893
342,342,342,12-08,3.6155760421029193,0.13344119775722116,-0.0517016933085996
343,343,343,12-09,3.7219474915869992,0.3132773168218161,-0.08940236165818465
344,344,344,12-10,3.0409699006711057,-0.8380125049700712,-0.16039005674624293
345,345,345,12-11,3.093734673263669,-0.7488061251341681,-0.5010060944469453
346,346,346,12-12,2.9455122372132854,-0.9993973108976976,-0.4268409693198721
347,347,347,12-13,3.0240966520692925,-0.8665391402587661,-0.4237839254474623
348,348,348,12-14,3.878784075126629,0.5784319485196607,-0.1798661481732442
349,349,349,12-15,3.7327967755752014,0.33161958005627484,0.3396972301433239
350,350,350,12-16,3.9066209498112685,0.6254941586752377,0.6427215673927709
351,351,351,12-17,4.937637108586837,2.3685741447652404,0.7537654878309962
352,352,352,12-18,4.020929283015929,0.8187487125989846,0.5253102089966871
353,353,353,12-19,3.4181855426052223,-0.20027561762941373,0.3890912547567679
354,354,354,12-20,3.068008599822921,-0.7922997244861939,0.27946253755045697
355,355,355,12-21,3.2493630465198744,-0.4856941453832402,-0.12590445013208587
356,356,356,12-22,3.51755453929358,-0.032278144562627904,-0.3829459290370703
357,357,357,12-23,3.4990115106678963,-0.06362778133001687,-0.4298800634929337
358,358,358,12-24,3.1087029238994703,-0.7235001608309218,-0.20951803718695872
359,359,359,12-25,3.2516188282548844,-0.4818804243645954,-0.3856799458418765
360,360,360,12-26,3.8500615579718738,0.5298724333496568,-0.5307208164241922
361,361,361,12-27,2.6241739243911293,-1.5426655973127466,-0.6910855957993758
362,362,362,12-28,3.0028123044681423,-0.9025233680565224,-0.6312822561123786
363,363,363,12-29,2.9298855491960767,-1.0258164575811184,
364,364,364,12-30,3.320941754216192,-0.3646801227089386,
365,365,365,12-31,,,
