,unnamed: 0,unnamed: 0,mth_day,dialogue driven,dialogue driven_norm,dialogue driven_ravg
31,31,31,02-01,2.839871918531893,-1.488373163834081,-0.4791911302887029
32,32,32,02-02,3.1893093691704486,-0.8388191823492065,-0.6850280542089574
33,33,33,02-03,3.377619437477835,-0.4887778390437573,-0.4730271185029038
34,34,34,02-04,3.0567432814265065,-1.0852404801997872,-0.4840269282342245
35,35,35,02-05,4.018480769896438,0.7024912401334026,-0.1405210624711277
36,36,36,02-06,3.7990267970408182,0.2945578558880843,0.03454003930496994
37,37,37,02-07,3.9486371706876895,0.5726620307445001,-0.16490481928883854
38,38,38,02-08,3.7543700740939294,0.2115474283073792,-0.1939580871912464
39,39,39,02-09,2.7338530539295216,-1.6854469906066083,-0.30598256529072504
40,40,40,02-10,2.9629653954500865,-1.2595600876142343,-0.4973318549631201
41,41,41,02-11,3.656889131769211,0.03034437153653062,-0.7407797817328959
42,42,42,02-12,3.181391220594024,-0.8535378821462859,-0.8465897792751217
43,43,43,02-13,3.1628380655921897,-0.8880255298741552,-0.6855729015016611
44,44,44,02-14,3.4128374823727152,-0.42331255694597614,-0.5457907528185615
45,45,45,02-15,3.2535819345098482,-0.7193457239658455,-0.6733799037474523
46,46,46,02-16,3.4141530017728954,-0.4208671955156368,-0.7597289264690295
47,47,47,02-17,3.2450579777720336,-0.7351905340368143,-0.6952630173404223
48,48,48,02-18,2.902674594493307,-1.371632018475749,-0.5605764440904163
49,49,49,02-19,3.3709205675653235,-0.501230075102512,-0.5334708452419774
50,50,50,02-20,3.847577634538077,0.38480688255406,-0.4563750549009089
51,51,51,02-21,3.3410731512180654,-0.5567121308752125,-0.32268406475865313
52,52,52,02-22,3.663002124706413,0.04170754653077425,-0.08282492010305924
53,53,53,02-23,3.6765845954230594,0.06695540681672046,0.09306807853476516
54,54,54,02-24,3.676889859828389,0.0675228494578144,0.2489104647320117
55,55,55,02-25,3.938666461958893,0.5541279167244343,0.2124350989504125
56,56,56,02-26,4.35060433611912,1.3198611997375391,0.2951315852517092
57,57,57,02-27,3.2233382821250247,-0.7755643255648079,0.201334876406024
58,58,58,02-28,3.929929125450824,0.5378864643385545,0.0966897200317015
59,59,59,02-29,3.3738283926908657,-0.4958248462573903,-0.14644961097793302
60,60,60,03-01,3.3391171323190485,-0.5603480887881208,-0.6710457811522293
61,61,61,03-02,3.1538634395796143,-0.9047080693333728,-0.7013048708911477
62,62,62,03-03,2.6573173711028844,-1.8277158213082385,-1.0961573809036709
63,63,63,03-04,3.1256682548902783,-0.9571188639983188,-1.1931950487533705
64,64,64,03-05,2.6554276206342564,-1.8312285957365864,-1.1010106179466863
65,65,65,03-06,3.06061105061443,-1.0780508533555848,-1.2426054635312365
66,66,66,03-07,3.6366692379902297,-0.007241503948016653,-1.025731173390717
67,67,67,03-08,2.6968248259310528,-1.7542771428406732,-0.9707267784293468
68,68,68,03-09,3.357342322524239,-0.5264700804651226,-0.7839978827907786
69,69,69,03-10,3.30321096355273,-0.627092494230097,-0.6724681644205687
70,70,70,03-11,3.2581495293199643,-0.7108552219051779,-0.9071441934399059
71,71,71,03-12,3.420605707581641,-0.4088725431343251,-0.5516169027594209
72,72,72,03-13,2.8791839883205874,-1.415297678064039,-0.5773014021067439
73,73,73,03-14,3.8443927290989057,0.3788866012422371,-0.9138610911646636
74,74,74,03-15,3.274438118451723,-0.6805770765490609,-0.9035552034442701
75,75,75,03-16,2.216866520278684,-2.6464506285776164,-1.2441637231904294
76,76,76,03-17,3.2914147842570443,-0.6490198955828157,-1.1256741075883332
77,77,77,03-18,2.3211924837526854,-2.4525236616112807,-1.1922016071650212
78,78,78,03-19,3.2616437411665764,-0.7043599844514621,-1.0405230172554825
79,79,79,03-20,3.6296558433704016,-0.020278396217890533,-0.4657734186150663
80,80,80,03-21,3.764024954513701,0.2294944629081712,-0.2313588741234661
81,81,81,03-22,4.072038286406484,0.8020469632648809,0.1830685496236336
82,82,82,03-23,4.048056016437534,0.7574673713667859,0.4148342871362257
83,83,83,03-24,3.658877725227228,0.03404088087131684,0.568089010238937
84,84,84,03-25,4.009735177169735,0.6862344406240909,0.5293286530154045
85,85,85,03-26,4.124330108473735,0.8992499423983771,0.5955279569292927
86,86,86,03-27,3.638914609876275,-0.003067680433022913,0.3639055394402066
87,87,87,03-28,4.285715825023076,1.1992427867482092,0.40375861048015604
88,88,88,03-29,3.3004271875623448,-0.6322671335677309,0.21119412710568464
89,89,89,03-30,3.787515122037409,0.2731593071110136,-0.19725415423467774
90,90,90,03-31,3.3881772090382816,-0.4691524596227374,-0.29711079531065954
91,91,91,04-01,2.8059442909655177,-1.5514397456437976,-0.6959252286249367
92,92,92,04-02,3.316598210486462,-0.6022075268889139,-0.8089579183121737
93,93,93,04-03,2.9984260585594136,-1.1936438131374538,-0.9472448061765654
94,94,94,04-04,2.935581252822616,-1.3104632716911524,-0.8564933564228729
95,95,95,04-05,3.341153905607565,-0.5565620200753364,-0.6328186971737115
96,96,96,04-06,3.6811039509037378,0.07535623889941721,-0.3321485175608903
97,97,97,04-07,3.5279194147740185,-0.20939179014882905,-0.1933198772393678
98,98,98,04-08,4.2870988066656635,1.2018135507880134,0.04075898194298818
99,99,99,04-09,3.4465359388684087,-0.3606719712083189,0.14841483795314045
100,100,100,04-10,3.691138962875404,0.09400988340298352,-0.1647545095188802
101,101,101,04-11,3.6886445432709887,0.08937311598557714,-0.19645137329069148
102,102,102,04-12,2.670258649191325,-1.803659845932707,-0.30911144740792706
103,103,103,04-13,3.425608552994622,-0.3995729727796967,-0.34589693296643603
104,104,104,04-14,3.923455597228781,0.5258531060845999,-0.4243425931550355
105,105,105,04-15,3.3278000678510486,-0.5813848845593722,-0.3816288626310951
106,106,106,04-16,3.4379327417638086,-0.3766640777286132,-0.2084817773913621
107,107,107,04-17,3.8265155519353735,0.3456554991292189,-0.2491248191261761
108,108,108,04-18,3.229141308150852,-0.7647773344943083,-0.3762375067978425
109,109,109,04-19,3.2944212956318664,-0.6434312231885807,-0.20012970468891134
110,110,110,04-20,3.513162367197956,-0.236823019945398,-0.02993244801023945
111,111,111,04-21,3.896239303024335,0.4752619280942143,-0.0856963662036649
112,112,112,04-22,3.98729396969608,0.6445194623434184,-0.1042036731139518
113,113,113,04-23,3.6465212607765447,0.011071989968666191,0.1179758678383284
114,114,114,04-24,3.1694035835343497,-0.8758211759560298,0.057703992643337226
115,115,115,04-25,4.0115704895781175,0.6896460225251005,-0.09537574898141432
116,116,116,04-26,3.31861733155491,-0.598454271115345,-0.07883657055172466
117,117,117,04-27,3.402129841616861,-0.4432165216542952,-0.014382045142530228
118,118,118,04-28,4.04067898628468,0.7437545329215565,0.0964231247912452
119,119,119,04-29,3.85456701847896,0.3977991424238328,0.10662745743982592
120,120,120,04-30,3.527059549346933,-0.21099015635337728,0.1487810272349572
121,121,121,05-01,4.044507945935815,0.7508720184165849,0.13581003090073782
122,122,122,05-02,3.4546802582805904,-0.3455328523445573,0.0705257737906102
123,123,123,05-03,3.360262172227072,-0.5210424996596116,-0.2050173761334633
124,124,124,05-04,3.829955027799397,0.3520489902607909,-0.3433384002339792
125,125,125,05-05,2.9651712306467126,-1.2554597571206083,-0.5046884643950619
126,126,126,05-06,3.0805881482704036,-1.0409163009564726,-0.5650045206718816
127,127,127,05-07,3.523703609225312,-0.21722836654991126,-0.5186660875223282
128,128,128,05-08,3.259992615325076,-0.7074291900054747,-0.5966319089233999
129,129,129,05-09,3.5098329645669115,-0.2430119007622915,-0.07177621255980593
130,130,130,05-10,3.5782976261615693,-0.11574593814563952,0.2056070852419306
131,131,131,05-11,4.659295892044285,1.8936744210609562,0.2444186227213511
132,132,132,05-12,3.9759235494511698,0.6233834858539467,0.23130071895894946
133,133,133,05-13,3.6489791530484914,0.015640858326611575,0.30127179890924305
134,134,134,05-14,3.2176507594136368,-0.7861366125798844,0.3631162797806288
135,135,135,05-15,3.735685009137835,0.17681457893946995,0.1721955378833795
136,136,136,05-16,3.7779187047579312,0.25532094708267505,0.3169694441447946
137,137,137,05-17,4.043043578386656,0.7481499696774597,0.2507125996096791
138,138,138,05-18,4.4432235075608295,1.4920269234224377,0.7280639159663718
139,139,139,05-19,3.4351158853141066,-0.3819002088840812,1.1224310306471157
140,140,140,05-20,4.758441195324703,2.077971285560272,1.1524997964435786
141,141,141,05-21,5.0086197591153265,2.543017267023933,1.0846757667887734
142,142,142,05-22,3.874974406023077,0.4357335418614518,0.8372107469126823
143,143,143,05-23,3.8241217641248415,0.3412057917486287,0.8698492310896895
144,144,144,05-24,3.644458064201899,0.007236804165890831,0.4756593675208926
145,145,145,05-25,3.5404661012648875,-0.1860693038220388,-0.1145483706007428
146,146,146,05-26,3.4860785749479577,-0.2871678958525097,-0.2452623593990861
147,147,147,05-27,3.1035523445342483,-0.9982291617058788,-0.4033771324126032
148,148,148,05-28,3.4530569274719585,-0.3485503909286074,-0.3443044890190167
149,149,149,05-29,3.313760272100729,-0.6074828463324741,-0.13754044758117104
150,150,150,05-30,3.8351322298447377,0.36167266452741,0.16818852837448572
151,151,151,05-31,4.207857279672569,1.0545149448050353,0.3338449770647783
152,152,152,06-01,4.472907910056286,1.5472059598814307,0.4124598416169937
153,153,153,06-02,3.638256791852185,-0.0042904695641233495,0.4895139830486735
154,154,154,06-03,3.706809304959875,0.12313879638468518,0.4884000920400035
155,155,155,06-04,3.5624749610460005,-0.14515799774239524,0.36498836555827424
156,156,156,06-05,3.8315368221146295,0.3549893184753897,0.3078545582895682
157,157,157,06-06,3.8095099800492607,0.3140445859146599,0.2727126171049073
158,158,158,06-07,4.288491902829799,1.2044031162691944,0.1873318351479764
159,159,159,06-08,3.5248259391000896,-0.21514211667208874,0.05115997726371067
160,160,160,06-09,3.431217957995733,-0.38914589535690014,0.16016423941782346
161,161,161,06-10,3.12294062002925,-0.9621891450479896,0.1484426906751047
162,162,162,06-11,4.183379833426448,1.0090148914000665,-0.19363577009273306
163,163,163,06-12,3.771675266751118,0.24371529345834755,-0.18405201033871724
164,164,164,06-13,3.184334016128973,-0.8480676483378322,-0.22435327539584948
165,165,165,06-14,3.5557603156547843,-0.15763955814799382,-0.11829368058994005
166,166,166,06-15,3.3011338844268523,-0.6309534856996936,-0.30653362657832434
167,167,167,06-16,3.4652788596318795,-0.3258315762125329,-0.09001036400207113
168,168,168,06-17,3.575780569536304,-0.12042478453023955,0.2801353214682454
169,169,169,06-18,4.470567174447171,1.542854868915867,0.2575957952626899
170,170,170,06-19,4.379087047123549,1.3728064644840667,0.3856915481987648
171,171,171,06-20,3.483007428593431,-0.2928767153813269,0.5741504422687785
172,172,172,06-21,3.7146002439859207,0.13762103191675598,0.8016022652888243
173,173,173,06-22,4.0735848422396135,0.8049217882075496,0.4678604234377113
174,174,174,06-23,4.309947589781725,1.2442861535900342,0.29510217850266324
175,175,175,06-24,3.3933181539306108,-0.4595961821908113,0.3452278374538172
176,176,176,06-25,3.821459483524664,0.33625699487377864,0.5794750511116517
177,177,177,06-26,3.644802595505607,0.007877238325597053,0.6511511434291094
178,178,178,06-27,4.4707013671534765,1.5431043138637628,0.6950846675424712
179,179,179,06-28,4.304940310931136,1.2349783421122964,1.0976220698483437
180,180,180,06-29,4.4517558376072195,1.5078872982702047,1.0897162365763156
181,181,181,06-30,4.692624887392972,1.9556282316444225,1.258875219458954
182,182,182,07-01,3.7959411035054784,0.28882199524161045,0.8979743284129347
183,183,183,07-02,4.190812492290421,1.0228311356214284,0.8646569913039733
184,184,184,07-03,3.3057886033642774,-0.6223010324123529,0.6446727573332397
185,185,185,07-04,4.1973988993784905,1.0350743194585292,0.2926227984547805
186,186,186,07-05,3.741692636482507,0.18798189444580224,0.19630165047059306
187,187,187,07-06,3.5562810856352587,-0.15667152162633252,0.18289318935293966
188,188,188,07-07,3.4850365380321264,-0.2891048926635142,0.3983816806896272
189,189,189,07-08,4.1475327778695075,0.942380368915508,0.5977961706453979
190,190,190,07-09,4.001340485434241,0.6706299156077716,0.4974288206120005
191,191,191,07-10,4.841067259300521,2.231561259193154,0.768881426347381
192,192,192,07-11,3.4177277751524904,-0.4142222057545827,0.946632367984894
193,193,193,07-12,4.432473450437872,1.4720441127859505,0.6068829948312301
194,194,194,07-13,4.05877948471464,0.7774007571615634,0.4510353189110057
195,195,195,07-14,3.0508926999551065,-1.0961158700064753,0.1429414851190741
196,196,196,07-15,3.4982967097312816,-0.2644561399135745,0.3780376044359814
197,197,197,07-16,3.846604656593328,0.3829982564415644,0.2774337935051281
198,198,198,07-17,4.176568988638585,0.9963545101468612,0.3300687237073929
199,199,199,07-18,4.107745342675337,0.8684212472008309,0.5367391677552038
200,200,200,07-19,4.2286740555926965,1.093210338375152,0.3426832333093109
201,201,201,07-20,3.7179817655195846,0.1439067942803905,0.4686041187420562
202,202,202,07-21,2.8719246487760874,-1.428791746588932,0.4406588302353673
203,203,203,07-22,4.253050997701248,1.1385235690380366,0.3090726065079037
204,204,204,07-23,4.0863674289392975,0.8286827791067278,0.0021146270435809713
205,205,205,07-24,3.683012471790301,0.07890390483604955,-0.17612948560023484
206,206,206,07-25,3.237877753625859,-0.7485375384107844,-0.06111055401699665
207,207,207,07-26,3.1426469657432534,-0.9255578815825044,-0.387328601470858
208,208,208,07-27,3.2431817578687494,-0.7386781570895028,-0.4466100641522315
209,209,209,07-28,3.200087215439659,-0.8187847156851317,-0.3251697032414018
210,210,210,07-29,3.8950192382117232,0.4729940030184866,-0.5108969886738115
211,211,211,07-30,4.074996614733727,0.8075460703010279,-0.5279432394719817
212,212,212,07-31,2.63838883367042,-1.8629012510052425,-0.3336408771823784
213,213,213,08-01,3.087625225364651,-1.0278353863715255,-0.3312637564301893
214,214,214,08-02,3.870349236479077,0.42713601664811707,-0.3674385537584118
215,215,215,08-03,3.207760065172081,-0.8045219911719974,-0.33415610203857266
216,216,216,08-04,3.7782545413638,0.2559452190491517,0.00578682762043677
217,217,217,08-05,4.182425423530141,1.0072407806200625,0.21978960855539573
218,218,218,08-06,3.7356536715928574,0.17675632694881435,0.33507916591209097
219,219,219,08-07,3.7783815442946858,0.25618129923822797,0.45051405428328
220,220,220,08-08,4.242479869094488,1.1188733607882884,0.4762236041602145
221,221,221,08-09,3.5803597959747204,-0.11191266094486306,0.3827647481865575
222,222,222,08-10,3.8612396033183773,0.4102025183107588,0.4179191467678313
223,223,223,08-11,3.8807597393659887,0.4464876447781204,0.4988108451457693
224,224,224,08-12,3.8491247342216206,0.3876827184364572,0.6389187073266756
225,225,225,08-13,4.039483066244185,0.7415314895058556,0.7666143133268316
226,226,226,08-14,4.694718810618587,1.9595205338737265,0.8158500010505816
227,227,227,08-15,3.992534564726983,0.6542609750560731,0.5826067181148745
228,228,228,08-16,4.020162128826971,0.7056166446532589,0.5360248826987238
229,229,229,08-17,3.1278990950700045,-0.952972052836122,0.5292128556314171
230,230,230,08-18,3.6987682901581938,0.10819170593955324,0.1804080758911671
231,231,231,08-19,4.017495264399241,0.7006593271020153,0.11236333920264767
232,232,232,08-20,3.568849769917644,-0.13330814456777307,0.1058073418257674
233,233,233,08-21,3.7729003542173056,0.2459925549249565,0.4751883262836409
234,234,234,08-22,3.9990007373946566,0.6662806603919773,0.6070425978756077
235,235,235,08-23,4.320183830773605,1.2633138539111186,0.5750998007756297
236,236,236,08-24,4.1243663636138335,0.8993173354913541,1.0496314836004517
237,237,237,08-25,3.9143905811576922,0.5090025445021473,1.1657778290170029
238,238,238,08-26,5.1005390171866845,2.7138819523811595,0.9034496916360908
239,239,239,08-27,4.147796519896091,0.9428706274242638,0.9315808052856588
240,240,240,08-28,3.1522602523535577,-0.9076881638934944,0.937373632334971
241,241,241,08-29,4.410985195256265,1.4321005358085266,1.1753822241377447
242,242,242,08-30,4.143064400486529,0.934074297787226,0.7747791906260574
243,243,243,08-31,4.68263264805575,1.9370540953187896,0.5696563867102031
244,244,244,09-01,3.807476022529431,0.31026375131103584,0.6467038968072433
245,245,245,09-02,3.4857029137172715,-0.2878661960708622,0.7114251728456221
246,246,246,09-03,3.4009535367344337,-0.44540310331125343,0.6499452569274472
247,247,247,09-04,4.6198919683243815,1.8204281920388,0.2643078934637852
248,248,248,09-05,3.944620061482011,0.5651948022781759,0.411537713458802
249,249,249,09-06,3.4378757132895466,-0.3767700854631822,0.9809149408958241
250,250,250,09-07,4.2827031576730565,1.1936426712811368,0.8887524848699392
251,251,251,09-08,5.323533786702614,3.12839716855127,0.5901489149632752
252,252,252,09-09,3.103472361069993,-0.9983778394665628,0.5596820349802438
253,253,253,09-10,3.656061957018205,0.02880677259881592,0.7624449705454058
254,254,254,09-11,3.846279330700769,0.3823935223799876,0.3708202851835762
255,255,255,09-12,4.092352156887759,0.8398075279277901,-0.2797266141570852
256,256,256,09-13,3.01862039724908,-1.1561054408898417,0.05626356093689618
257,257,257,09-14,3.2237041512341,-0.7748842274926984,0.07716306963924308
258,258,258,09-15,4.187978532114162,1.0175632110973256,-0.15259167298694068
259,259,259,09-16,3.723521209816733,0.1542038248128973,-0.2673430373315779
260,260,260,09-17,3.104678966538143,-0.996134933377115,0.19232496926290416
261,261,261,09-18,3.721958699005584,0.1512993418599669,0.6555143068906125
262,262,262,09-19,4.502332799386571,1.6019025986770508,0.4008496960380412
263,263,263,09-20,4.718782675118321,2.0042517982735517,0.3651531579520225
264,264,264,09-21,3.365974311488001,-0.5104244540181024,0.5226126536785666
265,265,265,09-22,3.6083002339998895,-0.05997540370321443,0.7266705803259126
266,266,266,09-23,3.612925360222643,-0.051377959017850375,0.4073527132402995
267,267,267,09-24,4.380615103579389,1.375646901744043,-0.023075070464958047
268,268,268,09-25,3.4716413594296047,-0.3140046038366272,0.2180075370060708
269,269,269,09-26,3.3294516106410783,-0.5783149039579937,0.23901450416774203
270,270,270,09-27,4.144138659480071,0.9360711908080706,-0.00038599355852913836
271,271,271,09-28,3.676106340280772,0.06606639926681278,-0.1075249520095908
272,272,272,09-29,2.8401905114653436,-1.4877809453754771,-0.2155312385052472
273,273,273,09-30,4.034792903370945,0.7328131510376729,-0.11133239100965774
274,274,274,10-01,3.1230196052865264,-0.9620423228105656,-0.4796878994379648
275,275,275,10-02,3.665783746225245,0.04687818101554301,-0.7206710852621215
276,276,276,10-03,2.9551639464044004,-1.2740618597617714,-0.5279970154511316
277,277,277,10-04,2.8982629046175754,-1.379832715678128,-0.6694516774451379
278,278,278,10-05,3.462102201745469,-0.33173652650953844,-0.4543347632429358
279,279,279,10-06,3.57820677309926,-0.11591482092636413,-0.7006798426446412
280,280,280,10-07,3.8173721139067887,0.3286591624026477,-0.6162577539543204
281,281,281,10-08,2.870633237009355,-1.4311922953946896,-0.6910675073798721
282,282,282,10-09,3.2276608315632633,-0.7675293276198465,-0.4805786408441417
283,283,283,10-10,2.6567926317990027,-1.8286912362314385,-0.4450016684778804
284,284,284,10-11,4.141516338275622,0.9311966727048444,-0.162921494345469
285,285,285,10-12,3.6930418157236033,0.09754701327120294,-0.1421038185021357
286,286,286,10-13,4.727868051742604,2.0211402071971163,-0.22450758081189934
287,287,287,10-14,2.9378283504158023,-1.3062862403346895,0.1611088460205141
288,288,288,10-15,2.9616786827781154,-1.2619519014784284,0.07272061093837932
289,289,289,10-16,3.901481987488576,0.4850073247630425,0.028151347025523018
290,290,290,10-17,3.8562175602162174,0.40086726221203584,-0.4223082637431294
291,291,291,10-18,3.5491815324910103,-0.16986857020593488,-0.3646761348826831
292,292,292,10-19,3.273878429730263,-0.6816174574147983,-0.009000413051635459
293,293,293,10-20,3.123852835751077,-0.9604934671720116,-0.07500504619073069
294,294,294,10-21,4.109725690725491,0.8721024295078574,-0.09444845503053856
295,295,295,10-22,3.688432805509274,0.0889795259284711,-0.10348528692677672
296,296,296,10-23,3.79345829391622,0.28420680917318863,-0.005660040419212235
297,297,297,10-24,3.5200125249287573,-0.22408956158336388,0.35846170770087354
298,298,298,10-25,3.589637911363008,-0.09466597836941144,0.6188963852581323
299,299,299,10-26,4.299161854049503,1.2242370215485028,0.8460269821804768
300,300,300,10-27,4.950354482581509,2.43471049485141,0.7246869348544255
301,301,301,10-28,4.4215629749445196,1.4517631074625383,0.8173727398863101
302,302,302,10-29,3.4017979422911013,-0.44383347478311896,0.964766857912288
303,303,303,10-30,3.8191829619725173,0.33202526860794396,1.0211633292024955
304,304,304,10-31,4.065395366264996,0.7896987297864557,1.1307117251565544
305,305,305,11-01,4.481197894604074,1.5626158492897488,0.8884961256899788
306,306,306,11-02,5.303953844250152,3.092000870575764,1.0186343011905128
307,307,307,11-03,3.639741565222681,-0.0015304893369159091,0.9424620404586656
308,308,308,11-04,3.821856815677146,0.3369955782200844,0.7980875499289456
309,309,309,11-05,3.5733147998961505,-0.12500829578313846,0.4958672427291564
310,310,310,11-06,3.5993846387874933,-0.07654821339186514,0.12106961409408715
311,311,311,11-07,3.5056938100535167,-0.25070599390898657,0.2509551915398795
312,312,312,11-08,4.094185311483509,0.8432150987653484,0.3482216404263123
313,313,313,11-09,4.058985104799978,0.7777829753378381,0.31372259225472193
314,314,314,11-10,4.135812615198317,0.9205942715386812,0.4837659007096646
315,315,315,11-11,3.461959071631852,-0.3320025848126809,0.6401263326387375
316,316,316,11-12,4.148248953979357,0.9437116373377904,0.4988489411337556
317,317,317,11-13,4.010392655151529,0.6874565976654514,0.22338862607398915
318,318,318,11-14,3.6381713733577294,-0.004449250264543403,0.23206558786488984
319,319,319,11-15,3.1698566906238024,-0.8749789150207604,0.14382667480621536
320,320,320,11-16,4.163820037157944,0.9726560422840858,0.09546534369347197
321,321,321,11-17,3.1771422739037782,-0.8614360631647278,0.05834180001370162
322,322,322,11-18,3.9921486691510575,0.6535436506613301,0.046030982358618085
323,323,323,11-19,3.8905656030644336,0.4647153355868294,0.34996678833333483
324,324,324,11-20,3.5984346229786364,-0.0783141561950447,0.22441060896645548
325,325,325,11-21,4.150898047230923,0.94863592082754,0.6880818319257983
326,326,326,11-22,3.758550891124072,0.21931896608280974,0.5819450190364203
327,327,327,11-23,4.673776223079072,1.9205912745913287,0.4391904173230333
328,328,328,11-24,3.649561185688799,0.016722773325061998,0.6558427729970091
329,329,329,11-25,3.429783538648962,-0.3918122746934926,0.7611371201140056
330,330,330,11-26,4.2977432162550935,1.2215999778488102,0.741658539313197
331,331,331,11-27,4.490766226985013,1.5804020035295188,0.4193455764813478
332,332,332,11-28,3.6956780970736185,0.10244748127795822,0.304353212803521
333,333,333,11-29,3.6334172390674233,-0.013286502399767088,0.5777181833834254
334,334,334,11-30,3.278389832250636,-0.6732314087418987,0.2823871362021881
335,335,335,12-01,4.312148618098943,1.248377548785934,0.3562554168154526
336,336,336,12-02,3.344476225399189,-0.5503863052386135,0.3933040523952638
337,337,337,12-03,4.729197622031308,2.023611687209105,0.2832430960411842
338,338,338,12-04,3.815263361445808,0.3247392947568253,0.3423395471289033
339,339,339,12-05,3.2781634393882064,-0.6736522405242448,0.13438805452344646
340,340,340,12-06,3.469140844161964,-0.3186527022155841,0.174923946815238
341,341,341,12-07,3.640924595118565,0.0006685931531927973,-0.3773165896141955
342,342,342,12-08,3.475317626719728,-0.3071709514878641,-0.5077767331021061
343,343,343,12-09,2.946680411547583,-1.2898315313674955,-0.5322705341155929
344,344,344,12-10,3.394165242584529,-0.4580215661706384,-0.4693550562214921
345,345,345,12-11,3.199102561063345,-0.8206150466051653,-0.7352000938334077
346,346,346,12-12,3.672218877652853,0.05884016514902068,-0.4866660042028342
347,347,347,12-13,2.7828322900356945,-1.5944016325183017,-0.1849544415924481
348,348,348,12-14,4.277533804153512,1.184033586295577,-0.13713960444377907
349,349,349,12-15,3.9205423747279577,0.5204378442948205,0.024326015874946226
350,350,350,12-16,3.5485015589387165,-0.17113254327862396,-0.07416319908006742
351,351,351,12-17,3.720279888936552,0.14817867530718656,0.19217396405889145
352,352,352,12-18,3.3543162444281434,-0.5320951245810612,-0.08236806468355529
353,353,353,12-19,3.6425130736235016,0.0036213463154515617,0.07623140399727228
354,354,354,12-20,3.391369426582393,-0.4632185861591034,0.18532658767665405
355,355,355,12-21,4.432468363220249,1.472034656379786,0.2303271063332285
356,356,356,12-22,3.9006380459606738,0.4834385587976666,0.17580736399499544
357,357,357,12-23,3.865532172487976,0.4181817872466332,-0.13977358092718306
358,358,358,12-24,3.1783378932962596,-0.8592135786104594,-0.1961979574820788
359,359,359,12-25,2.6238836385921935,-1.8898643232176195,-0.5497121687056861
360,360,360,12-26,3.2092433136566574,-0.8017648454884776,-0.9805259888242106
361,361,361,12-27,3.2913982604513965,-0.6490506109618576,-1.3632643393338253
362,362,362,12-28,2.510060936499172,-2.1014443619134813,-1.4907863228721754
363,363,363,12-29,2.6301326465737462,-1.878248315811056,
364,364,364,12-30,2.766723541619311,-1.62434547984056,
365,365,365,12-31,,,
