,unnamed: 0,unnamed: 0,mth_day,college,college_norm,college_ravg
107,107,107,04-17,0.8771801721971567,-0.31577532488508897,-0.059777790429943
108,108,108,04-18,0.8848453266897522,-0.2831312239257192,0.2161437331198123
109,109,109,04-19,0.9245910778807492,-0.11386336170086353,0.2704611777687677
110,110,110,04-20,1.2162010776724583,1.1280354523619134,0.020712658130928856
111,111,111,04-21,0.9280205420311568,-0.09925807565338783,-0.07851501390070123
112,112,112,04-22,0.9063068725869128,-0.1917315174112808,0.2284292331204115
113,113,113,04-23,0.7373823991765952,-0.9111413570748694,0.6819094726405317
114,114,114,04-24,1.3172864118877052,1.558534258200957,0.6279220099459323
115,115,115,04-25,1.5634806768782497,2.607018075419858,0.6557348443836538
116,116,116,04-26,1.1401403689889993,0.8041106761943173,0.4547679455319301
117,117,117,04-27,0.9672048969210272,0.06761893097294118,0.8451687258592959
118,118,118,04-28,0.6231729006303414,-1.3975329105216234,0.6564492545669266
119,119,119,04-29,1.2874019507575096,1.431263324889327,0.3480903770341557
120,120,120,04-30,1.0514073352942197,0.4262174304467395,0.3017446411289653
121,121,121,05-01,1.1290465771196638,0.7568648102232332,0.14279733267539835
122,122,122,05-02,1.0748457738837205,0.5260362607631744,0.5095394307038229
123,123,123,05-03,0.7432705921603766,-0.8860649197484606,0.31135729899593323
124,124,124,05-04,1.1398607108706071,0.8029196776489235,0.2774318357448369
125,125,125,05-05,1.008191322331206,0.24217053464198904,0.07268760344128489
126,126,126,05-06,1.003611149874467,0.2226646509401614,1.2198051626546478
127,127,127,05-07,0.8405908759144879,-0.4716005835980788,1.452113969764663
128,128,128,05-08,2.690972373323562,7.4087416160433515,1.5971270619585418
129,129,129,05-09,1.0705608855040634,0.5077879229116322,1.5326437155419999
130,130,130,05-10,1.344163673264681,1.6729982308121951,1.3621060556102975
131,131,131,05-11,0.9173433961290026,-0.14472954385726267,1.6059838205865102
132,132,132,05-12,0.7633476771307927,-0.8005613086500519,0.23958677818611754
133,133,133,05-13,1.1841801966640333,0.991666006259198,0.4960160404699422
134,134,134,05-14,0.7659119574290237,-0.7896406383590044,0.1232397237797203
135,135,135,05-15,1.4318334929391856,2.04636349661458,0.02004945217536991
136,136,136,05-16,0.8189745013219104,-0.5636596693291366,0.1266853202329322
137,137,137,05-17,0.7719628800661379,-0.7638711734833651,-0.017498135943392428
138,138,138,05-18,0.9135825518722832,-0.1607461003046783,0.11179409619486798
139,139,139,05-19,0.9810460742245511,0.12656526920125008,-0.0849233495478876
140,140,140,05-20,0.9480664487288368,-0.013887245529441929,-0.11938263258164965
141,141,141,05-21,1.1546864001366437,0.8660588221580464,-0.05702455396778591
142,142,142,05-22,0.7704262392356088,-0.7704153675317089,0.10890274873089956
143,143,143,05-23,0.8598166041490776,-0.3897227018001823,0.14039390803102952
144,144,144,05-24,1.1473506825323547,0.8348177158874345,0.1061274800532735
145,145,145,05-25,1.025412669246458,0.31551222500203,-0.010357333174730737
146,146,146,05-26,0.8997898921737989,-0.21948581339597809,0.2320832596236513
147,147,147,05-27,0.9905757529091224,0.16714994279002088,-0.010271926706050259
148,148,148,05-28,1.1119907874011132,0.6842281892585831,-0.03897368281792864
149,149,149,05-29,0.5183723816334511,-1.843853819778392,-0.03472589328844978
150,150,150,05-30,1.1069139625724138,0.6626071792161642,-0.07429184180908094
151,151,151,05-31,1.031397204651984,0.3409989621789031,-0.20362479058124386
152,152,152,06-01,0.8440470597825758,-0.456881504519765,-0.3011784935586924
153,153,153,06-02,0.8083638976237603,-0.6088477498429565,-0.05343615251563597
154,154,154,06-03,0.9745514003135132,0.0989059713938915,-0.14503899557894898
155,155,155,06-04,0.8674063441522913,-0.3573997735200528,-0.16768996310393766
156,156,156,06-05,0.9778584964870952,0.11299012083628612,0.11070692302972936
157,157,157,06-06,0.99948519107834,0.20509315702897105,0.07186277641370857
158,158,158,06-07,1.2362689460819891,1.2134998122822371,0.2257364614182946
159,159,159,06-08,0.7536379821546066,-0.8419126295390813,0.19983864831859047
160,160,160,06-09,1.191337686333118,1.0221480814214077,0.3136673126534506
161,161,161,06-10,0.830919983812332,-0.5127866521182775,0.25796581157098003
162,162,162,06-11,1.1382270051309944,0.7959621068454468,0.17249107070891032
163,163,163,06-12,0.9210096444309328,-0.12911584946585258,0.5362071180253386
164,164,164,06-13,1.115847110344293,0.7006513671098189,0.4325088201997184
165,165,165,06-14,1.2660625144007107,1.3403836543594891,0.8548345074916762
166,166,166,06-15,1.04524143308812,0.3999582944676865,0.7575826867314567
167,167,167,06-16,1.4259172196033114,2.0211674716334698,0.8924495329267296
168,168,168,06-17,1.0012129274436758,0.2124511822841285,0.7158240403538662
169,169,169,06-18,1.1110179794687212,0.6800852277057846,0.7102684912311453
170,170,170,06-19,0.8670067413746855,-0.3591015883273619,0.907779630998502
171,171,171,06-20,1.2582355304620454,1.3070503596231633,0.4449109179268688
172,172,172,06-21,1.3235067286543385,1.585025133071826,0.7501189983003647
173,173,173,06-22,0.7738005875847642,-0.7560448067963293,0.7363894851727664
174,174,174,06-23,1.4312079990855309,2.0436996645251035,0.8610689351466236
175,175,175,06-24,1.0916750348989546,0.5977081489401952,0.4023923674128704
176,176,176,06-25,1.0426624742051176,0.3889751115157818,0.19348393863836968
177,177,177,06-26,0.6120250390433436,-1.445009046779356,0.2327444144763314
178,178,178,06-27,1.0291842628547745,0.3315745604248218,-0.18964148132870212
179,179,179,06-28,0.8291130521170882,-0.520481951768559,-0.3013681807340071
180,180,180,06-29,0.8361259380046648,-0.4906157103050979,-0.2323048417142838
181,181,181,06-30,0.9342678979178458,-0.07265204749163465,0.1828483857603751
182,182,182,07-01,1.1399629630167845,0.8033551456341218,0.03329105485686098
183,183,183,07-02,1.1969172921313302,1.0459103180685976,-0.025711661978588585
184,184,184,07-03,0.8184791100366586,-0.5657694249962628,0.4128464795113504
185,185,185,07-04,0.7459865588025081,-0.8744982527812565,0.6991466668728816
186,186,186,07-05,1.4539924087688547,2.140733138634536,0.3904926904109345
187,187,187,07-06,1.337624419229294,1.6451490766775536,-0.04545008457335353
188,188,188,07-07,0.7051131105525779,-1.048568713137561,0.26490484926560953
189,189,189,07-08,0.5827355033276929,-1.5697463318371303,0.05481833413566197
190,190,190,07-09,1.2557253711683378,1.2963601780375156,-0.1622887791162827
191,191,191,07-10,0.4500043357442545,-2.135017343560942,-0.2353251154599849
192,192,192,07-11,1.14811915468435,0.8380904591228678,-0.08185732650190702
193,193,193,07-12,1.2347265384125838,1.2069310586153406,0.31483218180654904
194,194,194,07-13,0.9213275463794096,-0.12776197938909392,-0.12424043389496685
195,195,195,07-14,1.1416149842900831,0.8103907180136055,0.04680862669835048
196,196,196,07-15,0.6371340789145131,-1.3380755161715796,-0.26137400527708826
197,197,197,07-16,0.6909882997798362,-1.108722980001038,-0.3198453014479833
198,198,198,07-17,0.7139333600196489,-1.0110053327297646,-0.375324416452609
199,199,199,07-18,1.1523487417460332,0.8561032815899701,-0.3195959412010101
200,200,200,07-19,0.8431653103014938,-0.460636669416848,0.0532635024772606
201,201,201,07-20,1.2201285337314285,1.1447615695231983,0.09060912942358974
202,202,202,07-21,1.1624403650409505,0.8990811458980449,0.35083203080748365
203,203,203,07-22,0.7436030127148457,-0.884649218323063,-0.07036026066364598
204,204,204,07-23,1.080550669058416,0.5503320755735989,0.09439692403177688
205,205,205,07-24,0.5589483005634378,-1.6710504672368076,-0.2892848209819777
206,206,206,07-25,1.0752849099854962,0.5279064387556892,-0.4614110392283327
207,207,207,07-26,0.6795751537784239,-1.157328900559329,-0.4730187079602553
208,208,208,07-27,0.9199388380312142,-0.13367616358008508,-0.3398777034680676
209,209,209,07-28,0.7272494471674656,-0.9542952307145992,-0.12226869376066984
210,210,210,07-29,1.2681275369284528,1.3491781025267255,-0.0631667686400848
211,211,211,07-30,0.8655286558559292,-0.3653964089924212,0.07348731439949684
212,212,212,07-31,1.1585511737596987,0.8825179894791995,-0.0990536640056886
213,213,213,08-01,0.8721014530652881,-0.3374044023218392,-0.06451939688907671
214,214,214,08-02,0.6768529725465852,-1.1689220340111977,-0.5371368426955643
215,215,215,08-03,0.775903351234273,-0.7470896280149276,-0.6249419509582274
216,216,216,08-04,0.6022763175896383,-1.4865265723122,-0.5283621105393302
217,217,217,08-05,0.7418236616378161,-0.8922270585684003,-0.173540249094757
218,218,218,08-06,1.2946185260698408,1.4619970319925826,0.08047069177317373
219,219,219,08-07,1.3719953338080502,1.7915267663456005,0.2106696084389743
220,220,220,08-08,1.0347185067180906,0.3551436111963866,0.2866858781757167
221,221,221,08-09,0.9593352329553984,0.03410387197987596,0.7753089189893699
222,222,222,08-10,0.7093725036126203,-1.0304289538917455,0.6796197440900101
223,223,223,08-11,1.4302245033960457,2.03951118631352,0.2892416875164434
224,224,224,08-12,1.1598059956615754,0.8878619825964235,-0.03420192872735765
225,225,225,08-13,0.822007796786288,-0.5507415730958002,-0.2934638229571964
226,226,226,08-14,0.5790321409814531,-1.5855180862664198,-0.28937226264187305
227,227,227,08-15,0.5940718472451048,-1.5214674933991563,-0.5805757492806211
228,228,228,08-16,0.7151369341242941,-1.0058795919998058,-0.4329447311562432
229,229,229,08-17,1.0199599260416246,0.2922902664810311,-0.33432174320062796
230,230,230,08-18,1.367797245884269,1.7736480913426906,0.3085245753675135
231,231,231,08-19,0.9609536553612408,0.04099635463789124,0.7249258448842354
232,232,232,08-20,1.4847117955605296,2.2715598251424294,0.7589376869648632
233,233,233,08-21,1.1807224152723033,0.9769401237011748,0.628619006503072
234,234,234,08-22,0.7630548151130079,-0.8018085395160395,0.4122895567508175
235,235,235,08-23,0.8363593140497471,-0.4896218162897168,0.1187191632949066
236,236,236,08-24,1.0630196098183091,0.4756713928291632,-0.38037040519961796
237,237,237,08-25,0.5473544406500038,-1.7204260060975742,-0.4709663171082986
238,238,238,08-26,0.7815650947985995,-0.7229775858247184,-0.4998648053308652
239,239,239,08-27,1.0530855729450606,0.4333646522490911,-0.4224301301472346
240,240,240,08-28,0.7223409273994279,-0.9751994688514392,-0.5249015860765903
241,241,241,08-29,0.9454538329838548,-0.025013765187933242,-0.12713935567568382
242,242,242,08-30,0.9186518035018192,-0.13915734274697067,0.2930968500469336
243,243,243,08-31,1.1077452355082469,0.6661473763078644,0.1468858673380634
244,244,244,09-01,1.373618546217935,1.798439648510986,0.2508724221940526
245,245,245,09-02,0.8470949520290283,-0.4439012440041304,0.2371125903717513
246,246,246,09-03,0.8688432940811119,-0.35128013971550376,0.28646559137469313
247,247,247,09-04,0.9260681736560616,-0.1075727561217406,0.07380527351232641
248,248,248,09-05,0.9881832103244392,0.15696066327067995,-0.1783628621659077
249,249,249,09-06,0.8081368879746376,-0.6098145308663361,0.1486354484582779
250,250,250,09-07,1.0183492642445886,0.28543083444158146,-0.11054774838560276
251,251,251,09-08,1.3077893800125364,1.5180886197409833,-0.01790704590589635
252,252,252,09-09,0.5036907818708634,-1.906379320778788,0.04797581970011988
253,253,253,09-10,1.05658583705136,0.4482714587564978,0.35543799253223834
254,254,254,09-11,1.0810028613689393,0.5522578569067773,0.3114125208299285
255,255,255,09-12,1.2413076574782491,1.2349585061263748,-0.2608369114219626
256,256,256,09-13,0.956323593641324,0.02127800422772276,0.1339743454430196
257,257,257,09-14,0.5015707657574896,-1.9154079737703635,-0.0189483116364196
258,258,258,09-15,1.0599240718706495,0.4624882204111053,-0.05133663421796974
259,259,259,09-16,0.8411394150363599,-0.4692644837201374,-0.35678895903816005
260,260,260,09-17,1.035372290016535,0.3579279214174765,-0.4105663924870505
261,261,261,09-18,0.8109684799129006,-0.5977554427947667,0.18359365684041565
262,262,262,09-19,0.8805587864963988,-0.3013865964656199,0.18070243381993714
263,263,263,09-20,1.3386583443846451,1.6495523221944333,0.15947504656427527
264,264,264,09-21,1.055850747048116,0.44514088228823423,-0.0795861742331027
265,265,265,09-22,0.8112330249676638,-0.5966288072541085,-0.033286573657475116
266,266,266,09-23,0.6985687996313421,-1.0764394033667914,-0.1658317816553904
267,267,267,09-24,0.8761980768558887,-0.3199578393410011,-0.5487688008902812
268,268,268,09-25,0.6938213117247529,-1.0966578444531117,-0.6915720402721662
269,269,269,09-26,0.7991541778543136,-0.6480697932149118,-0.5380808603254844
270,270,270,09-27,0.8546611551029777,-0.4116785540030756,-0.5200169583900457
271,271,271,09-28,1.0274804153932344,0.3243182724259822,-0.6498930042237119
272,272,272,09-29,0.7240182857568573,-0.9680559917541592,-0.5505083320491612
273,273,273,09-30,0.6932210745286012,-1.0992141143429977,-0.6144163155770074
274,274,274,10-01,0.8338402757688954,-0.5003498114058066,-0.5893535080263904
275,275,275,10-02,0.7091168566866887,-1.0315176943819893,-0.8574749372776328
276,276,276,10-03,0.8899711105769134,-0.2613017086993745,-0.5356833454883736
277,277,277,10-04,0.6497351963331156,-1.2844103030814722,-0.4191049811087921
278,278,278,10-05,1.177377182401538,0.9626935589813962,-0.5418555093579936
279,279,279,10-06,0.8574635221136866,-0.3997439280655086,-0.43925959899423855
280,280,280,10-07,0.660902121169583,-1.2368529809010158,-0.6649545303452767
281,281,281,10-08,0.8536600017208501,-0.4159422321994588,-0.3736828339154855
282,282,282,10-09,0.5719988339034654,-1.6154712968056029,-0.4287856715617922
283,283,283,10-10,1.0600958716478213,0.463219875497275,-0.17396837037424093
284,284,284,10-11,1.0997450679686636,0.6320765331035558,-0.009592250198569241
285,285,285,10-12,1.216465104069314,1.1291598790597992,0.13046346093632047
286,286,286,10-13,0.8924848547743189,-0.250596259846986,0.40074550698345895
287,287,287,10-14,1.0509787144810108,0.4243920346098796,0.2390092121904307
288,288,288,10-15,0.9527880568209036,0.006220979477228057,0.21076287714986675
289,289,289,10-16,0.8322322791062664,-0.5071978932608947,-0.07208497404657417
290,290,290,10-17,1.059949971965557,0.4625985228601721,0.18020556868053367
291,291,291,10-18,0.8179724367384785,-0.5679272281188463,-0.06007338847410061
292,292,292,10-19,1.2479265909883446,1.2631469965156614,-0.2106440575080828
293,293,293,10-20,0.7124596055855263,-1.0172817083179264,-0.2755174255734509
294,294,294,10-21,0.740655253720807,-0.8972030347266653,-0.33857759938905313
295,295,295,10-22,0.7408348674952113,-0.8964381016531032,-0.3126679177515862
296,296,296,10-23,0.9711070949211312,0.08423747996655886,-0.18929699204982825
297,297,297,10-24,0.8544755181715995,-0.4124691382940448,0.06858828634288429
298,298,298,10-25,1.4217387979611458,2.003372550726209,0.2675472072659713
299,299,299,10-26,1.0757835340416608,0.5300299620383487,0.5257786021370868
300,300,300,10-27,1.0209602684223058,0.29655049081185697,0.4947335602647409
301,301,301,10-28,1.1046464251771029,0.6529502675735899,0.4416378561487096
302,302,302,10-29,0.9273690163365546,-0.10203277126751643,0.04612409940173171
303,303,303,10-30,0.7796711713557861,-0.7310433629902328,0.09295707347695377
304,304,304,10-31,0.8645157848625558,-0.36970998975565816,0.06193540173574585
305,305,305,11-01,1.1417645789013926,0.8110278064896811,-0.12945823387976751
306,306,306,11-02,0.9772551150512446,0.11042046036460962,-0.3182135976438443
307,307,307,11-03,0.8349998288039797,-0.4954115461194903,-0.002531929537606077
308,308,308,11-04,0.6614393723205934,-1.2345649538519774,-0.17050123014427507
309,309,309,11-05,1.2244220486171271,1.1630466456471968,-0.498181861136779
310,310,310,11-06,0.6278707676021642,-1.3775257933956722,-0.4830045409685387
311,311,311,11-07,0.6801088579033001,-1.155055979465343,-0.6005157650959198
312,312,312,11-08,0.9986378152244756,0.2014843813740516,-0.2605081179770766
313,313,313,11-09,0.6694431136097406,-1.2004788908837765,-0.5335210654929269
314,314,314,11-10,1.1404621177299956,0.8054809288610809,-0.1252777073047503
315,315,315,11-11,0.8397853712966193,-0.4750310394479041,0.10310410753180622
316,316,316,11-12,1.2030279909516168,1.0719343557333871,0.448914826270188
317,317,317,11-13,1.001866573859466,0.21523490955399613,0.5057048963172229
318,318,318,11-14,1.485836268805604,2.2763486938043425,0.1224501639928714
319,319,319,11-15,0.7494523001572845,-0.8597384706015664,0.21903823837206968
320,320,320,11-16,0.6005103383366722,-1.4940474650850288,0.1557512148303151
321,321,321,11-17,0.9758643240936988,0.10449740682728552,0.25048641526998977
322,322,322,11-18,1.1138655146877685,0.6922122144828596,-0.20088001237515707
323,323,323,11-19,1.135335089012189,0.7836461121920438,-0.3117782856224268
324,324,324,11-20,0.8499247321434921,-0.4318498720665385,0.00015456466849609699
325,325,325,11-21,0.59321229860961,-1.5251281100851846,0.06502526690179446
326,326,326,11-22,1.039979660853145,0.3775496366605085,0.05635563553077792
327,327,327,11-23,1.0672579799239423,0.4937216202270757,-0.09119581107936096
328,328,328,11-24,1.1016512287556046,0.6401944262567603,-0.057992146581851
329,329,329,11-25,0.9274559438128088,-0.10166256746878947,0.20873801922356167
330,330,330,11-26,0.8967040050805226,-0.23262788508147866,0.0678617555490925
331,331,331,11-27,0.9689974240040232,0.0752528847472919,0.04892856413977787
332,332,332,11-28,0.8415049054757292,-0.4677079453863072,-0.013268497238930385
333,333,333,11-29,1.0405837877253137,0.380122471771188,0.023702327401616968
334,334,334,11-30,1.0140243552117514,0.2670120579845107,0.10114338474160102
335,335,335,12-01,0.9795426132434362,0.12016238037449466,0.08222026502352728
336,336,336,12-02,1.0058075155713908,0.2320184589584257,0.10956182332014897
337,337,337,12-03,0.9423374213956288,-0.03828583356115053,0.03384429466307065
338,338,338,12-04,0.8800252988551199,-0.3036585956065771,0.10665117730756232
339,339,339,12-05,0.9339084856835004,-0.07418270017128188,-0.08712249653418076
340,340,340,12-06,1.1165989681788364,0.7038533538514606,-0.22275656787005893
341,341,341,12-07,0.7065428792130609,-1.0424796626759638,-0.3873668646016351
342,342,342,12-08,0.8147182686884893,-0.5817859690568432,-0.3852608369225201
343,343,343,12-09,0.7104247661033355,-1.025947613950607,-0.5216750919866994
344,344,344,12-10,0.8829923943581376,-0.2910224295318866,-0.6151207751175083
345,345,345,12-11,0.7417200701359485,-0.8926682305563576,-0.5775640031761397
346,346,346,12-12,0.9849472007574664,0.14317925506660706,-0.37179721543026734
347,347,347,12-13,0.7594550656198006,-0.8171390310277522,-0.5361588242395072
348,348,348,12-14,1.1046146060660111,0.6528147574183909,-0.6800037076592167
349,349,349,12-15,0.4788624769640306,-2.0121172668060465,-0.4438498798275228
350,350,350,12-16,0.6803352731060376,-1.154091730050143,-0.4782659576900997
351,351,351,12-17,1.0744274545299746,0.5242547364338053,-0.5098271581960824
352,352,352,12-18,0.9364598086542152,-0.06331721210885395,-0.7829470630710066
353,353,353,12-19,0.7149897924328478,-1.006506234063648,-0.5115407691896059
354,354,354,12-20,0.7198272409353331,-0.9859046718311544,-0.5026314586795982
355,355,355,12-21,0.8612356062690228,-0.3836795035176428,-0.5622568857519131
356,356,356,12-22,0.6928872330880348,-1.1006358669900966,-0.5767186014640547
357,357,357,12-23,0.9904236504555176,0.16650217399991574,-0.2817867510326526
358,358,358,12-24,0.9160852940735501,-0.15008750638170434,-0.1373286025568403
359,359,359,12-25,1.1305071077035371,0.7630848685247649,-0.09592461082554388
360,360,360,12-26,0.9233483660218392,-0.11915578097628038,-0.21635733635631915
361,361,361,12-27,0.9195679819026256,-0.13525555312986445,-0.2998017651475481
362,362,362,12-28,0.5232145351068492,-1.823232220174748,-0.2999444518146573
363,363,363,12-29,0.8728622376243453,-0.33416439874745785,
364,364,364,12-30,0.91588426871547,-0.1509436263843599,
365,365,365,12-31,,,
