,unnamed: 0,unnamed: 0,mth_day,nazis,nazis_norm,nazis_ravg
0,0,0,01-01,,,
1,1,1,01-02,1.9574090458875089,2.2772992451973844,
2,2,2,01-03,1.297544416602532,-0.05042823883615083,
3,3,3,01-04,0.9306182596534612,-1.3447908432792075,
4,4,4,01-05,1.1699798003243609,-0.5004230561407946,-0.3471910619704038
5,5,5,01-06,1.0511958053084305,-0.9194435000180404,-0.5978406161271645
6,6,6,01-07,0.8737608830368429,-1.5453599787456131,-0.6356867523744921
7,7,7,01-08,1.5310839465743469,0.7734019202568194,-0.3421841761776501
8,8,8,01-09,1.233172637252905,-0.2775050563201162,-0.1533057820060855
9,9,9,01-10,1.4298312559292519,0.4162246139018442,-0.02662791639840337
10,10,10,01-11,1.4912394986477902,0.6328473088885932,0.10357337269685243
11,11,11,01-12,1.2666597977247032,-0.15937630637194775,0.09571721508430307
12,12,12,01-13,1.0952178000099364,-0.7641522441740782,0.0945095200388595
13,13,13,01-14,1.5177215562614748,0.7262649745815233,0.1269948581415993
14,14,14,01-15,1.2311184915277276,-0.2847512265927777,0.2471503644777444
15,15,15,01-16,1.4850849548215732,0.6111366425182829,0.4251203005541647
16,16,16,01-17,1.6956097331934423,1.3537803469054637,0.9470922504691472
17,17,17,01-18,1.5693655054120372,0.9084433100865742,0.6600951631993414
18,18,18,01-19,1.9830300450180232,2.367679455315816,0.7028590184981729
19,19,19,01-20,1.029573623405525,-0.9957175490373106,0.8621622168338915
20,20,20,01-21,1.3038547264618856,-0.028168094799787564,0.5677460313467854
21,21,21,01-22,1.7560407603479788,1.5669558325325943,0.4156381635404518
22,22,22,01-23,1.1948427961068824,-0.4127167660171732,0.1313789575244526
23,23,23,01-24,1.3106481018762153,-0.00420389675142749,0.09327290104225393
24,24,24,01-25,1.4995389227491238,0.6621242192198203,-0.07480805822256341
25,25,25,01-26,0.9647597506306066,-1.2243538879305027,-0.2583426762290178
26,26,26,01-27,1.017968992923301,-1.0366538503886915,-0.29897260309612544
27,27,27,01-28,1.443870190118004,0.4657481244938679,-0.4123212461938529
28,28,28,01-29,1.1257361197954896,-0.6564963272198189,-0.6843680975938824
29,29,29,01-30,1.1178555326325912,-0.6842957553377917,-0.6672634001256764
30,30,30,01-31,1.036819564116575,-0.9701568891803566,-0.5120470650332162
31,31,31,02-01,0.9938528079527588,-1.1217257031212666,-0.4826800542480046
32,32,32,02-02,1.281973529839144,-0.1053558398339298,-0.4803075035605917
33,33,33,02-03,1.4938199848888571,0.6419501892051375,-0.3028806879747718
34,34,34,02-04,1.1297715465124436,-0.6422610230953417,0.02361337645141176
35,35,35,02-05,1.4196374569209351,0.3802651381771277,0.2978704405703843
36,36,36,02-06,1.5921471604888275,0.9888074973767448,0.3922629295919871
37,37,37,02-07,1.4603314757134511,0.5238166815925686,0.4139467297077568
38,38,38,02-08,1.4425239341354283,0.4609990942956868,0.4981784402098564
39,39,39,02-09,1.5307015515405205,0.7720529898997556,0.550135390702564
40,40,40,02-10,1.2730396742613022,-0.13687076008274354,0.22412188494720733
41,41,41,02-11,1.5080100540848596,0.6920068411333733,0.005732473055468368
42,42,42,02-12,1.0376369372962533,-0.9672735371553952,0.03149928775697183
43,43,43,02-13,1.08887704393952,-0.7865197897578653,-0.24235346261922106
44,44,44,02-14,1.4863502232886583,0.6155999825047076,-0.4344514877490142
45,45,45,02-15,1.0649105733994009,-0.8710635123574019,-0.5399945266908238
46,46,46,02-16,0.9463037663645656,-1.2894589108615029,-0.09415453877411699
47,47,47,02-17,1.3284938897331813,0.05874860748251544,0.06613758581051409
48,48,48,02-18,1.7959577640211002,1.707766390344846,-0.08927193348217853
49,49,49,02-19,1.3615148954711518,0.17523295774992104,-0.06824182041669878
50,50,50,02-20,1.222017103010172,-0.3168571332514481,0.4171202225441563
51,51,51,02-21,1.1006802960760291,-0.7448828339645234,0.3643295663018484
52,52,52,02-22,1.7718469111120447,1.622713346903628,-0.008255448705109006
53,53,53,02-23,1.23870325818379,-0.2579953299713316,-0.001410215736660142
54,54,54,02-24,1.1622349390999982,-0.5277436996968988,-0.10443943454890063
55,55,55,02-25,1.3731578231233212,0.21630435556061425,0.10454022031282302
56,56,56,02-26,1.0467766479052123,-0.9350324461248912,-0.20414432250549228
57,57,57,02-27,1.456129849589434,0.5089950952058184,-0.5464342066444582
58,58,58,02-28,1.2468111941478273,-0.2293939100062637,-0.6850829384312811
59,59,59,02-29,0.6565088499776209,-2.311734634805127,-0.7248696336735251
60,60,60,03-01,0.9264099261750074,-1.3596360904178364,-0.4514305336286602
61,61,61,03-02,1.305485383578969,-0.022415815892850216,-0.6886733486225313
62,62,62,03-03,1.5118640559993886,0.7056021541442979,-0.716482811690598
63,63,63,03-04,1.052608020061902,-0.9144617947574079,-0.6179000195208069
64,64,64,03-05,1.1995106029130849,-0.3962506884146648,-0.276883278214702
65,65,65,03-06,0.8241864618678453,-1.7202378817863797,-0.4231948213481379
66,66,66,03-07,1.5064388697487523,0.6864643574187926,-0.5244419969250301
67,67,67,03-08,1.0566268393582483,-0.9002850746934663,-0.3822445312198313
68,68,68,03-09,1.339654644623376,0.09811910068294513,-0.2567505974694362
69,69,69,03-10,1.2944690075781,-0.06127700052621495,-0.04366411258830053
70,70,70,03-11,1.4129608679627328,0.3567129140877061,-0.3371671158365199
71,71,71,03-12,1.1866212451047915,-0.4417189724995658,-0.09932568281421668
72,72,72,03-13,1.007225147109328,-1.0745536620705236,-0.22118964315576567
73,73,73,03-14,1.4611668470001622,0.5267635234403532,-0.3151616348988294
74,74,74,03-15,1.1323785328820666,-0.6330646613663492,-0.3150231870459819
75,75,75,03-16,1.134633819172134,-0.6251089509845967,-0.4611481664142832
76,76,76,03-17,1.4131963513044583,0.357543601204791,0.08906209755004024
77,77,77,03-18,0.9380800236735204,-1.3184688487093734,-0.1832882437530684
78,78,78,03-19,1.943067407897904,2.226707921715417,-0.4216162148130576
79,79,79,03-20,0.9979312881154084,-1.1073385243782987,-0.4126466492183866
80,80,80,03-21,0.7270109818681573,-2.0630324877262844,-0.26183074217370744
81,81,81,03-22,1.1498899841224712,-0.5712915574165706,-0.0559592540838606
82,82,82,03-23,1.6697162831476855,1.262439043472866,-0.5668233929102073
83,83,83,03-24,1.2882429549459242,-0.08323992017029244,-0.3438221515051831
