,unnamed: 0,unnamed: 0,mth_day,ridiculous,ridiculous_norm,ridiculous_ravg
56,56,56,02-26,0.9638364395304304,-1.0264392047958029,-0.4335530615082763
57,57,57,02-27,0.9291851859922922,-1.124648180072416,-0.5229613025333124
58,58,58,02-28,1.4525661117299773,0.3587239680505908,-0.6086980204326461
59,59,59,02-29,1.0093528874932711,-0.8974359724093643,-0.5962524231758347
60,60,60,03-01,1.082154022758328,-0.6911021702141247,-0.6576220360284718
61,61,61,03-02,1.2566255541748448,-0.1966129796138905,-0.6105308393940744
62,62,62,03-03,0.8339175186677756,-1.3946568819116254,-0.7807562626132746
63,63,63,03-04,1.0288768275798454,-0.8421010002660313,-0.6238447153823903
64,64,64,03-05,1.092200415092266,-0.6626285712646108,-0.6361349051311677
65,65,65,03-06,1.3415332278854624,0.04403331097594136,-0.78251436338138
66,66,66,03-07,1.0561358011151094,-0.7648433087067892,-0.4581284637308242
67,67,67,03-08,0.9467415518430552,-1.0748897291151651,-0.4726068017493332
68,68,68,03-09,1.5206395634500856,0.55165851599171,-0.5729825790779521
69,69,69,03-10,0.9982263156438131,-0.9289710283770848,-0.5705226407556285
70,70,70,03-11,0.8797057933223985,-1.2648832352363248,-0.4940619999985734
71,71,71,03-12,1.3467408952858155,0.05879294090988304,-0.26657026570112635
72,72,72,03-13,1.2180022929158127,-0.30607946416445875,-0.4502635808457461
73,73,73,03-14,1.428339516230867,0.2900606766695176,-0.20706728684280007
74,74,74,03-15,1.1317624602071723,-0.5505013748760085,0.07866679491609252
75,75,75,03-16,1.5130706922985695,0.5302067356405907,-0.12289041870657587
76,76,76,03-17,1.4846022857434316,0.4495212553170311,-0.11928896150827152
77,77,77,03-18,0.9200460789306976,-1.1505503408261273,-0.2421506978930452
78,78,78,03-19,1.2256265455546598,-0.2844707209746328,-0.2716575789596635
79,79,79,03-20,1.168242320494103,-0.4471097416391244,-0.3587861166033884
80,80,80,03-21,1.0692966572143638,-0.7275426612757184,-0.4319362249091851
81,81,81,03-22,1.3286203583165863,0.007435509778241586,-0.44960369857544896
82,82,82,03-23,1.3297441614972223,0.010620605482250805,-0.3455305218943827
83,83,83,03-24,0.8826441953861159,-1.256555182823711,-0.2929597464456133
84,84,84,03-25,1.4459485286445617,0.3399683391117651,-0.29652675928725536
85,85,85,03-26,1.2795341813637058,-0.13168508894650793,-0.5230120676554643
86,86,86,03-27,1.0617453229701321,-0.7489447383255704,-0.4899887315018612
87,87,87,03-28,0.8491529886087308,-1.3514763404310115,-0.3827266546307267
88,88,88,03-29,1.3996542684203823,0.2087606224038687,-0.3066346392672012
89,89,89,03-30,1.109717051622753,-0.6129827215969037,-0.3195988870683697
90,90,90,03-31,1.6070346437880925,0.7965204312929183,-0.2265860936708229
91,91,91,04-01,1.2520889848595618,-0.20947057575351927,-0.11664435117619958
92,92,92,04-02,1.2586525736912206,-0.1908679779402897,-0.14512542087168687
93,93,93,04-03,1.0818986729746958,-0.6918258854632714,-0.10305219311444193
94,94,94,04-04,1.3393600989144268,0.037874204230944966,-0.06968272042857022
95,95,95,04-05,1.1987856980317726,-0.36054335505343416,-0.1515578387872228
96,96,96,04-06,1.6776775186505168,0.9967372674081484,-0.23563492401716105
97,97,97,04-07,1.0787600924612908,-0.7007212859054348,-0.2878185694497571
98,98,98,04-08,1.0806621371443872,-0.6953304893199193,-0.4008654271441452
99,99,99,04-09,0.9714263628826998,-1.0049277580588474,-0.344011579461542
100,100,100,04-10,1.10004091347593,-0.6404069419353837,-0.6629658537444828
101,101,101,04-11,1.3191447844667812,-0.019420268957814787,-0.7252128928544583
102,102,102,04-12,1.0024541761328811,-0.9169883782894966,-0.5149646094123453
103,103,103,04-13,0.946983668068938,-1.0742035205652878,-0.5941879723033633
104,104,104,04-14,1.5257558704813599,0.5661592113327587,-0.6130752250069281
105,105,105,04-15,0.8037112130637408,-1.4802679354049546,-0.6358211602942356
106,106,106,04-16,1.0600567686321358,-0.753730458156773,-0.4781965551721808
107,107,107,04-17,1.270991843146543,-0.15589588068165966,-0.3016574056978955
108,108,108,04-18,1.3361440536954619,0.028759252442832464,-0.4112702905062007
109,109,109,04-19,1.3207154666511496,-0.014968623719576163,-0.2934216599231642
110,110,110,04-20,1.2937063748925088,-0.09151809751707253,-0.14274925422575974
111,111,111,04-21,1.053195708709078,-0.7731761519067357,-0.2270294741541771
112,112,112,04-22,1.3790289022675817,0.15030397602765394,-0.3722077208837078
113,113,113,04-23,1.0925713722620394,-0.6615772002521636,-0.1621698929827881
114,114,114,04-24,1.028803005396468,-0.8423102279343521,-0.14164622467590135
115,115,115,04-25,1.765363667491982,1.245258343685942,-0.12332737895172312
116,116,116,04-26,1.3371547969149271,0.031623912324248146,-0.3095680994504026
117,117,117,04-27,1.0919765410674236,-0.6632630775616665,-0.1846920016666052
118,118,118,04-28,0.9847589647013706,-0.9671403469644227,-0.14435026087123545
119,119,119,04-29,1.3569329530425376,0.08767938645062075,-0.3600886175251507
120,120,120,04-30,1.1142061094121416,-0.6002597831621334,-0.4674890486445071
121,121,121,05-01,1.308647498327574,-0.049171796237549685,-0.3292903714468485
122,122,122,05-02,1.1097890459737252,-0.6127786743918905,-0.2261974980076407
123,123,123,05-03,1.384541903167385,0.16592898562428535,0.02137447792457924
124,124,124,05-04,1.2030056546065782,-0.3485831063291761,0.2726318665489877
125,125,125,05-05,1.8810406091586551,1.5731112420439404,0.3207358046137184
126,126,126,05-06,1.6461157511958626,0.9072845485843172,0.39644393347411205
127,127,127,05-07,1.4104831044543489,0.2394518321508345,0.2769397416010974
128,128,128,05-08,1.2700624768277131,-0.15852990122952884,0.5101844838192333
129,129,129,05-09,1.131552599096216,-0.551096165613802,0.07376050774784143
130,130,130,05-10,1.6967826852460373,1.050885346979639,-0.07605084165661896
131,131,131,05-11,0.957134959860626,-1.0454326143844108,-0.2012959199824424
132,132,132,05-12,1.3289664660220801,0.008416452157554814,-0.05889270987133573
133,133,133,05-13,1.1453403951704908,-0.5120186378041061,-0.06910746322891348
134,134,134,05-14,1.5715287974551193,0.6958893594371113,-0.2498875723922601
135,135,135,05-15,1.1099280577082602,-0.6123846857592685,-0.10144373521218453
136,136,136,05-16,1.314072812978598,-0.033795308000440366,0.10938182612169994
137,137,137,05-17,1.2713892339010453,-0.15476959130395745,0.19027395390441515
138,138,138,05-18,1.7752822914865836,1.2733698201608616,0.0721399242254961
139,139,139,05-19,1.3165883053218863,-0.026665871107814952,0.34180536224911817
140,140,140,05-20,1.3214401144794616,-0.012914818636403024,0.2191684262607131
141,141,141,05-21,1.6808073752315849,1.0056079423824642,0.27004139576250363
142,142,142,05-22,1.0544515176679268,-0.7696169239308708,0.20500908845291066
143,143,143,05-23,1.379086854784234,0.1504682257067858,0.2694484114497179
144,144,144,05-24,1.6376094792568774,0.8831759763033034,0.2583365394010329
145,145,145,05-25,1.453005775071421,0.3599700668730286,0.3178553135846968
146,146,146,05-26,1.2979163808558591,-0.07958605092851274,0.6329109691372231
147,147,147,05-27,1.8068080872057253,1.362720587484447,0.6201679221409934
148,148,148,05-28,1.7214215192442306,1.1207170093842873,0.5189060029188811
149,149,149,05-29,1.352109938403359,0.07400994372940721,0.7669033084362654
150,150,150,05-30,1.4232389030336183,0.2756044609706304,0.6524182120067866
151,151,151,05-31,1.978013850110633,1.8479538999773344,0.6666928131845485
152,152,152,06-01,1.0555524568941697,-0.7664966295053852,0.5827422427083712
153,153,153,06-02,1.8370272900742983,1.4483681945510187,0.9911488533556112
154,154,154,06-03,1.5436989132982073,0.6170135865272225,1.0418639970625232
155,155,155,06-04,2.2167030759855173,2.5244496076128464,0.8439124169061483
156,156,156,06-05,1.5306024081223315,0.5798953232121032,0.9800202685906596
157,157,157,06-06,1.558952127516298,0.660244419039085,0.7706714391228703
158,158,158,06-07,1.3436915601055095,0.05015048060168231,0.5521791119893901
159,159,159,06-08,1.39383769274663,0.1922752177442837,0.2103100282936532
160,160,160,06-09,1.0811526132895353,-0.6939403762736597,0.007780809274881709
161,161,161,06-10,1.4929692871362008,0.4732351054384259,-0.08486433341081845
162,162,162,06-11,1.101849865047679,-0.6352799909005257,0.09010729133477363
163,163,163,06-12,1.3628231900599874,0.10437356292488408,-0.1335317853216035
164,164,164,06-13,1.714104922873789,1.0999802290752347,0.2199713408729819
165,165,165,06-14,0.9203957700855756,-1.149559242193979,0.20222942858269333
166,166,166,06-15,1.8295155659295717,1.4270783808938527,0.19954727622550614
167,167,167,06-16,1.4554098176911343,0.3667836316966943,0.3015405422897029
168,168,168,06-17,1.0961717725253792,-0.6513729050436488,0.06611444103418229
169,169,169,06-18,1.5787420209989491,0.7163331593100646,0.5140851678123208
170,170,170,06-19,1.2157099746855988,-0.31257637845788905,0.283430304631558
171,171,171,06-20,1.8687457872321165,1.538265118474852,0.15774926396626698
172,172,172,06-21,1.3412212860206456,0.04314920180927555,0.2671256334005623
173,173,173,06-22,1.1893441800385351,-0.3873026122950517,0.4566670817833966
174,174,174,06-23,1.3277205671853751,0.00488531156212293,0.7231269457607912
175,175,175,06-24,1.9799995699388928,1.8535818496070704,0.6969910090685839
176,176,176,06-25,1.7798031206580087,1.2861828054064781,0.7279483227379309
177,177,177,06-26,1.8134162432941456,1.3814494983216088,0.8650474437991607
178,178,178,06-27,1.406757641845244,0.2288930838253576,1.033964108619622
179,179,179,06-28,1.4795817916438698,0.43529211407232654,1.0133212529404565
180,180,180,06-29,1.6853156340124933,1.0183853004848913,0.9826376457166996
181,181,181,06-30,1.9362988293166463,1.7297247155320743,0.7073569524445671
182,182,182,07-01,1.7148461989277657,1.102081162063937,1.2050155417018549
183,183,183,07-02,1.230649480692642,-0.27023466131118684,1.1596238870518936
184,184,184,07-03,2.46029641892032,3.214844619369088,0.9027358693865288
185,185,185,07-04,1.383488065218481,0.16294218617255596,0.7815460171405401
186,186,186,07-05,1.1414860009696528,-0.5229428055072972,0.591755522143656
187,187,187,07-06,1.6797409973304718,1.0025856020561417,0.6595316458510426
188,188,188,07-07,1.3130614205360158,-0.036661807917367575,0.005229976034977583
189,189,189,07-08,1.3741309276664286,0.13642208093313266,0.032707186866062644
190,190,190,07-09,1.0751456429938666,-0.7109653995273023,0.20114993597007585
191,191,191,07-10,1.4416570744977504,0.32780545115906634,0.026815459905760102
192,192,192,07-11,1.4980777924688222,0.4877136891167818,0.15595503553344695
193,193,193,07-12,1.3106764726149802,-0.04342125432975273,0.11976323321797012
194,194,194,07-13,1.5864487457338698,0.7381756458487538,0.2707306995664256
195,195,195,07-14,1.297513206251241,-0.08072873295972856,0.10526506935913668
196,196,196,07-15,1.394742417385408,0.19483939856343035,-0.050304430348357486
197,197,197,07-16,1.0913678170437442,-0.6649883300846672,-0.0602181809885281
198,198,198,07-17,1.1687385546660172,-0.4457033091281832,-0.2610653655056054
199,199,199,07-18,1.2896891512843869,-0.10290375817077638,-0.24335767907699624
200,200,200,07-19,1.1612570546371916,-0.46690746125371,-0.2005547415274084
201,201,201,07-20,1.3350002198536135,0.02551738561192613,-0.04655586580662772
202,202,202,07-21,1.4853558528904864,0.4516570238609577,0.014766233074886956
203,203,203,07-22,1.4173820579311411,0.2590049242400167,-0.0828003411232503
204,204,204,07-23,1.298556888877279,-0.07777071583909513,-0.12081437188440795
205,205,205,07-24,1.083141587386182,-0.6883032033595999,-0.22160676551908284
206,206,206,07-25,1.0807816919200035,-0.6949916458206559,-0.4325830259347514
207,207,207,07-26,1.1216236250944993,-0.5792369761961232,-0.4587679619400269
208,208,208,07-27,1.038720998819311,-0.8142005386330536,-0.4030278725521905
209,209,209,07-28,1.3619487828861792,0.10189530820836386,-0.31982884402936385
210,210,210,07-29,1.4165581589756355,0.2566698204879224,-0.2524664074907171
211,211,211,07-30,1.2592731857467934,-0.18910903222263967,-0.058001930226841324
212,212,212,07-31,1.223387366862012,-0.2908170265887757,0.1333556051507299
213,213,213,08-01,1.5333031820913687,0.5875498873871314,0.12793180983279542
214,214,214,08-02,1.4438231876646013,0.3339446736323736,0.21973759385737607
215,215,215,08-03,1.3504666567665635,0.06935253630075716,0.2062363287770768
216,216,216,08-04,1.6109101816625602,0.807504524635407,0.3913979323355188
217,217,217,08-05,1.2306911284715571,-0.2701166227044363,0.26067110914750896
218,218,218,08-06,1.6153728235289069,0.8201525947618764,0.3968969379227956
219,219,219,08-07,1.2565556680216343,-0.1968110517409276,0.3631699207186034
220,220,220,08-08,1.7322120473206637,1.1512996462840936,0.15786856198495827
221,221,221,08-09,1.2790668633605575,-0.13300956692439667,0.14470218030715512
222,222,222,08-10,1.1762890436351947,-0.4243036277664636,-0.12301000517303667
223,223,223,08-11,1.2028180163606257,-0.3491149127712551,-0.05207532570754615
224,224,224,08-12,1.0486285241492366,-0.7861205181192745,-0.29103564776865115
225,225,225,08-13,1.4067237492514129,0.2287970250520157,-0.3945329171291445
226,226,226,08-14,1.226335185334933,-0.2824622860825366,-0.2723910356230032
227,227,227,08-15,1.0599640709112321,-0.7539931830873563,-0.20674004692221612
228,228,228,08-16,1.4348623130399771,0.3085476612703837,-0.1278285577674537
229,229,229,08-17,1.3418005715553842,0.044791019433467104,-0.09910360228981724
230,230,230,08-18,1.2156834400612782,-0.3126515831906995,-0.13960283115581715
231,231,231,08-19,1.4675342227742545,0.4011467579178342,0.011292479867857013
232,232,232,08-20,1.1405986804839936,-0.5254576592785359,-0.06903243541294475
233,233,233,08-21,1.3794080931263406,0.15137868305468855,0.02207831165659389
234,234,234,08-22,1.2648151866759152,-0.1734018304144268,0.19829607434952115
235,235,235,08-23,1.5346812072323308,0.591455501850699,0.06470513565931355
236,236,236,08-24,1.5887348657052764,0.744654992966864,0.08678844471046014
237,237,237,08-25,1.1847234018336583,-0.4003988742234114,0.11438083409945135
238,238,238,08-26,1.1873488479958971,-0.3929578049716563,0.29976933376348663
239,239,239,08-27,1.4378209343813082,0.31693301938863594,0.2306590331047711
240,240,240,08-28,1.657280980366565,0.9389291675697848,0.3074053945146256
241,241,241,08-29,1.388375319599733,0.17679369789840554,0.5699629989604714
242,242,242,08-30,1.7512062255694143,1.2051331614259908,0.7860239509816364
243,243,243,08-31,1.7405554993213372,1.1749467524516641,0.6512047609212192
244,244,244,09-01,1.6447479486640284,0.9034079071553328,0.3973976467508161
245,245,245,09-02,1.1524099162885988,-0.4919821209738678,0.2361802934564769
246,246,246,09-03,1.1199735924339966,-0.5839135174526338,-0.09423556580776704
247,247,247,09-04,1.0470796263284028,-0.7905104218676293,-0.06734912516110812
248,248,248,09-05,1.0517188102813964,-0.777361994159473,-0.17911451027919076
249,249,249,09-06,1.7974738534103454,1.3362653963316176,0.07614777480838103
250,250,250,09-07,1.4081416291943698,0.23281559644683705,0.1278322887621982
251,251,251,09-08,1.6927978880221963,1.0395915895515628,0.4044434151134941
252,252,252,09-09,1.22938924565499,-0.2738064337297307,0.4444854609010016
253,253,253,09-10,1.6326629038448683,0.8691563362401462,0.02114539763099114
254,254,254,09-11,1.1364874626491035,-0.5371097194344284,-0.1323766268676836
255,255,255,09-12,0.9012667303503472,-1.2037749832884448,-0.4311696335136983
256,256,256,09-13,1.0831368780741122,-0.6883165505452113,-0.2281791379366492
257,257,257,09-14,1.0602557685538607,-0.7531664503245248,-0.33482701297700684
258,258,258,09-15,1.659118307072924,0.9441365397325636,-0.3732168644695527
259,259,259,09-16,1.4068903073839938,0.2292690859980001,-0.1822124474953254
260,260,260,09-17,1.0552164908089283,-0.7674488283897035,0.17044757866248728
261,261,261,09-18,1.3056213706978272,-0.057748481443081236,0.20076030250814936
262,262,262,09-19,1.829714995486008,1.4276436064016649,-0.08431053652105575
263,263,263,09-20,1.1244275334938258,-0.5712901072505521,-0.013976589034677855
264,264,264,09-21,1.0556258935715008,-0.7662884944426673,0.18718628769508794
265,265,265,09-22,1.5557866443933643,0.6512727709162675,0.5579626442375041
266,266,266,09-23,1.4810764994929395,0.4395284319888913,0.36362445822090095
267,267,267,09-24,2.0905515973076523,2.1669096578114155,0.36145519816558497
268,268,268,09-25,1.4183027959287142,0.2616144903020459,0.6547626338933851
269,269,269,09-26,1.1198352293817917,-0.5843056675824476,0.7095730477562164
270,270,270,09-27,1.6765551085276098,0.9935561199241332,0.5301661139948092
271,271,271,09-28,1.6718197997302495,0.9801352540932554,0.09595253261776476
272,272,272,09-29,1.1012736272550343,-0.6369131705795522,0.013075711398874756
273,273,273,09-30,1.1713253337841392,-0.4383718304508508,0.05709562628801172
274,274,274,10-01,1.2428533075452677,-0.2356464370112941,-0.2310317352148072
275,275,275,10-02,1.2130249950170304,-0.3201861782476259,-0.4926165993177665
276,276,276,10-03,1.0665920643197833,-0.7352080490927803,-0.5069071944268112
277,277,277,10-04,1.1180469848378651,-0.5893739305245004,-0.5849305704877155
278,278,278,10-05,1.071020565377157,-0.7226567412338198,-0.8410193250304828
279,279,279,10-06,1.0061505453390105,-0.9065120868162764,-0.40638086584012106
280,280,280,10-07,0.7007157073758055,-1.7721789642678991,-0.4095777704606143
281,281,281,10-08,2.1331507210666842,2.2876445768945457,-0.2868845642899375
282,282,282,10-09,1.0598242458655158,-0.7543894768157401,-0.12852028742835478
283,283,283,10-10,1.3777874036205229,0.14678530649956067,0.0677995914477494
284,284,284,10-11,1.406276321388781,0.2275289199356765,0.20680376627781136
285,285,285,10-12,1.4217579709344053,0.2714071864403488,-0.3144689128426694
286,286,286,10-13,0.9949863007505759,-0.9381539152875276,-0.18724424404171627
287,287,287,10-14,1.0296211272082851,-0.8399914978283388,-0.17591794845916295
288,288,288,10-15,1.3291577304585875,0.008958535989978868,-0.16739102746226694
289,289,289,10-16,1.4017650699452269,0.2147430799948807,1.7971168465273013
290,290,290,10-17,1.4243277367832037,0.2786904459170524,2.0938452047157643
291,291,291,10-18,5.5806035485946826,12.058454430377758,2.321816088262372
292,292,292,10-19,1.6231575779225795,0.8422162338432514,2.4526939691986698
293,293,293,10-20,1.5122334462659326,0.5278338034513063,2.590735192738236
294,294,294,10-21,1.606225032428772,0.7942258216077689,2.448493027938856
295,295,295,10-22,1.693997104060956,1.0429904212322765,0.2814252794375157
296,296,296,10-23,1.1232023476386102,-0.5747625428792285,0.183638364190135
297,297,297,10-24,0.9929405304555804,-0.9439520606302848,0.02078833810937754
298,298,298,10-25,1.4161435539962142,0.25549474235896696,0.04388013570698238
299,299,299,10-26,1.1674813993258473,-0.4492663530332384,-0.037264937239102236
300,300,300,10-27,1.655110161162817,0.9327766071933978,0.04486059572440502
301,301,301,10-28,1.5222137112637548,0.5561199835557687,0.3835276807608698
302,302,302,10-29,1.2970613655129712,-0.08200934509818493,0.4261712912919125
303,303,303,10-30,1.7098957168161504,1.0880504495885035,0.3670031314722278
304,304,304,10-31,1.5064196956297575,0.5113564055452228,-0.04093562748550328
305,305,305,11-01,1.042222934820605,-0.8042753119513462,0.08453457078999599
306,306,306,11-02,0.791507461417878,-1.5148559465529885,0.2410800215195412
307,307,307,11-03,1.7878329974651952,1.3089411732087644,0.17045397592347386
308,308,308,11-04,1.6284666828901115,0.8572633592790866,0.06423377040911722
309,309,309,11-05,1.5603810107242178,0.6642941760120996,0.3909888194082786
310,310,310,11-06,1.2815524717257758,-0.12596482754091695,0.8062018213753265
311,311,311,11-07,1.7339604475588943,1.156254982043622,0.4348944072414067
312,312,312,11-08,1.670509668474888,0.9764220652492988,0.2065796913568471
313,313,313,11-09,1.0017785266896175,-0.9189033115947544,0.1851063609944068
314,314,314,11-10,1.1451264738519342,-0.512624936028271,0.39149151531181786
315,315,315,11-11,1.5149221626341298,0.5354541938374578,0.4143706517071788
316,316,316,11-12,1.7184679952989108,1.1123460983635491,0.28266004202793066
317,317,317,11-13,1.782395374432106,1.2935298004157876,0.6253919476433053
318,318,318,11-14,1.3916794872127136,0.18615840717381,0.7940183883702406
319,319,319,11-15,1.7273389018164973,1.1374881220974935,0.6609430573332493
320,320,320,11-16,1.5021071388719267,0.4991337083333415,0.431440127903344
321,321,321,11-17,1.2332028784782818,-0.2629977923844897,0.11393562850910614
322,322,322,11-18,1.2326123488253309,-0.26467147821588266,0.14542484743991616
323,323,323,11-19,1.1102411923715572,-0.6114971959496397,-0.23267396062574144
324,324,324,11-20,1.4583418817127782,0.37509372075867,-0.30534292331184004
325,325,325,11-21,0.9269071109023156,-1.1311047262964522,-0.31527228755054754
326,326,326,11-22,1.3482675955941046,0.06311993221674968,-0.3438358936692793
327,327,327,11-23,1.2121825032994007,-0.3225739778167348,-0.2829197967020564
328,328,328,11-24,1.172143450450455,-0.4360531149282733,-0.3272446210312021
329,329,329,11-25,1.239200024165888,-0.2460006141463021,0.032308891816429784
330,330,330,11-26,1.3645066255234128,0.10914477478379576,0.12664066497882545
331,331,331,11-27,1.6880786779074637,1.0262163507893394,0.10885979577086574
332,332,332,11-28,1.5479671146663116,0.6291105711911237,0.3301458425784758
333,333,333,11-29,1.1745405624084722,-0.429259193064493,0.5543621137135418
334,334,334,11-30,1.6406040299923426,0.8916631659173869,0.5618344399423173
335,335,335,12-01,1.7138638623697242,1.0992970126640935,0.4279252572242633
336,336,336,12-02,1.3803254732373025,0.15397873215644906,0.25917409560722376
337,337,337,12-03,1.4045941372096955,0.2227612544810151,0.3137300908733687
338,338,338,12-04,1.1907224166388068,-0.3833963985111137,0.11942579774065605
339,339,339,12-05,1.290035115854414,-0.10192322146762386,0.06739491200192431
340,340,340,12-06,1.2292635813667452,-0.27416259287888883,-0.0662547298729709
341,341,341,12-07,1.6037149431817217,0.7871116982317033,-0.17505425755735735
342,342,342,12-08,1.097390378180392,-0.6479191190929222,-0.1846123725118588
343,343,343,12-09,1.1742665113688129,-0.4300359116253037,-0.2966798854463542
344,344,344,12-10,1.1704879728701647,-0.44074508823812203,-0.3148771729582956
345,345,345,12-11,1.052789194502873,-0.7743282990745963,-0.6000505771700338
346,346,346,12-12,1.1907400866551876,-0.38334631795053703,-0.7732336378589807
347,347,347,12-13,1.000005400107316,-0.9239287270387266,-0.8945330529980607
348,348,348,12-14,0.7307633895039789,-1.6870174832266032,-0.9547246336932164
349,349,349,12-15,0.917476735719067,-1.1578324024597832,-0.7952042873839492
350,350,350,12-16,1.0430629355359753,-0.8018945724090559,-0.7049228844841653
351,351,351,12-17,1.3904923391829915,0.18279377878100644,-0.5985772060629383
352,352,352,12-18,1.3818650081512902,0.15834209944816596,-0.2734716939910156
353,353,353,12-19,1.2251382490315703,-0.28585465651136505,0.04579216103716625
354,354,354,12-20,1.4190088473384102,0.2636155892049333,0.02406158669621317
355,355,355,12-21,1.593355457902176,0.7577507277093076,-0.19483832183482336
356,356,356,12-22,0.9970595042469182,-0.9322780184547744,-0.38048567749241297
357,357,357,12-23,0.9270831930054616,-1.1306056724052127,-0.5291651822900506
358,358,358,12-24,0.9888512186402634,-0.9555420344973716,-0.6417061542589001
359,359,359,12-25,0.9103850687551044,-1.1779316852971908,-0.9400418998540218
360,360,360,12-26,1.1807606174508245,-0.4116302426081635,-0.8406724679963578
361,361,361,12-27,0.961781355983946,-1.032263745861422,-0.7473318361181415
362,362,362,12-28,1.207423701666294,-0.3360614273087909,-0.6626306814661439
363,363,363,12-29,1.1246844748544327,-0.5705618811359151,
364,364,364,12-30,1.168162804565243,-0.4473351065853857,
365,365,365,12-31,,,
