,unnamed: 0,unnamed: 0,mth_day,samurai,samurai_norm,samurai_ravg
54,54,54,02-24,0.6200080490405527,0.9591554898195398,1.738199533853208
55,55,55,02-25,0.6975944669259134,1.4385870209089249,1.5286744818359477
56,56,56,02-26,1.012629881553795,3.385292582255934,1.4557992308029866
57,57,57,02-27,0.2574009049502071,-1.2815111502108365,0.9431513127382292
58,58,58,02-28,0.5815257050444085,0.7213606591670859,0.9967130546345394
59,59,59,02-29,0.5353495482203726,0.4360232744887268,0.6603323195780781
60,60,60,03-01,0.6720154380413421,1.2805259411974008,0.02980057539850556
61,61,61,03-02,0.37097544519357467,-0.5796973894298426,0.11704457940419567
62,62,62,03-03,0.4003960643568924,-0.3978978828215017,-0.05985471232049125
63,63,63,03-04,0.3421131023819886,-0.7580471261766958,-0.2800019858577853
64,64,64,03-05,0.4097600015222887,-0.3400350911810357,-0.5718522377431233
65,65,65,03-06,0.3215909121685088,-0.8848603667350372,-0.5076995814806333
66,66,66,03-07,0.3886346322198503,-0.4705755701146272,-0.457763702749016
67,67,67,03-08,0.43326640197642496,-0.19478145185490287,-0.30388709748184706
68,68,68,03-09,0.4488828121426357,-0.09828261043179756,-0.4341202843273613
69,69,69,03-10,0.4915242340016993,0.165212505426318,-0.36998825309049743
70,70,70,03-11,0.283306160230138,-1.1214342122541212,-0.2994174192281293
71,71,71,03-12,0.3838618424605671,-0.5000681793138544,-0.4201021932004825
72,72,72,03-13,0.4571575121496215,-0.047150566940418616,-0.4498564262762537
73,73,73,03-14,0.3160838801943077,-0.9188900956890218,-0.5180900929809562
74,74,74,03-15,0.4199920419920407,-0.2768080088864249,-0.3124159695420539
75,75,75,03-16,0.42527069702503617,-0.24418949480189706,-0.5019700969921748
76,76,76,03-17,0.483011654606904,0.11261052837929242,-0.8640138075101612
77,77,77,03-18,0.1998085444537902,-1.6373929440145796,-0.6342876311075327
78,78,78,03-19,0.10562025026129564,-2.2194128300483373,-0.6089781920922986
79,79,79,03-20,0.5391434409338458,0.4594669627267491,-0.517439586815632
80,80,80,03-21,0.4445670052709649,-0.1249513747950202,-0.5347435274111121
81,81,81,03-22,0.5141528671088524,0.3050421368581023,-0.02031176477402385
82,82,82,03-23,0.4662098715069843,0.008786884806412093,0.21132301262282552
83,83,83,03-24,0.6993115823800432,1.4491976318079498,-0.0299453559284076
84,84,84,03-25,0.33053302470971385,-0.8296041656672409,-0.18311583628089306
85,85,85,03-26,0.3048766405538118,-0.9881432485806496,-0.2177038606619129
86,86,86,03-27,0.2958415069376433,-1.0439742569099328,-0.4313789172346924
87,87,87,03-28,0.4805685814776114,0.09751399057198262,-0.5850043421872102
88,88,88,03-29,0.2587356297532492,-1.2732634546302648,-0.4289817807207672
89,89,89,03-30,0.5501443418637751,0.5274450820928427,-0.4023171337131218
90,90,90,03-31,0.4820278372345445,0.10653120313141726,-0.20487422735504784
91,91,91,04-01,0.3307674839132373,-0.8281553665347774,0.2082685359788672
92,92,92,04-02,0.4875546527925613,0.14068318123851098,0.08650384707856203
93,93,93,04-03,0.8817220101163497,2.5763705705754725,-0.1950323526233148
94,94,94,04-04,0.14050453199586802,-2.0038515880320955,-0.1934744303469009
95,95,95,04-05,0.27677827613640005,-1.1617721161184182,-0.14798301847579398
96,96,96,04-06,0.4835405488640375,0.11587873678990047,0.2279669509853233
97,97,97,04-07,0.3749387425320458,-0.5552068953081359,-0.15437549817947893
98,98,98,04-08,0.8525946162883368,2.3963829980052145,-0.07398318097496115
99,99,99,04-09,0.5104750756211471,0.2823158755866593,0.05646583727674516
100,100,100,04-10,0.21856387744479253,-1.5214976848049888,-0.0644526590006823
101,101,101,04-11,0.40344168544301423,-0.3790780066081804,0.03814863180841574
102,102,102,04-12,0.3661310873595024,-0.6096322408746643,-0.2584433372505227
103,103,103,04-13,0.4745625608429188,0.06040084954645214,0.029734650765117526
104,104,104,04-14,0.5646096971417675,0.6168311836515837,0.3121120054405857
105,105,105,04-15,0.7902901860633766,2.0113838036805007,0.21081963818480035
106,106,106,04-16,0.49274668796747706,0.1727664432478204,0.3939422191226452
107,107,107,04-17,0.3050888059403154,-0.9868322101428926,0.2492167224490329
108,108,108,04-18,0.5439394812705883,0.4891032447524048,0.06529313117465697
109,109,109,04-19,0.3340369741581527,-0.8079521304952213,-0.1645100802332892
110,110,110,04-20,0.3860235380817013,-0.4867103639946719,-0.1300337320218858
111,111,111,04-21,0.5671558258616405,0.6325645352328237,0.3976494626381826
112,112,112,04-22,0.5262225382530826,0.3796245325162409,0.7185687981549558
113,113,113,04-23,0.8174587215228406,2.1792669578175183,0.875429654496461
114,114,114,04-24,0.8555457907219514,2.4146192578530434,1.1040481884567293
115,115,115,04-25,0.4863457543793501,0.13321300755381082,1.3260127119049736
116,116,116,04-26,0.6080075999794514,0.8850008397669362,1.3138251420770228
117,117,117,04-27,0.7826789755324493,1.9643516759222903,0.9171756867488068
118,118,118,04-28,0.5143886496868076,0.3064991135485366,0.4421423212430181
119,119,119,04-29,0.4323199678179903,-0.20062977415177824,1.0483912559121331
120,120,120,04-30,0.39429781495521016,-0.4355809351816893,0.8466712288217103
121,121,121,05-01,1.0750014451835892,3.7707066155685007,0.6105063639546221
122,122,122,05-02,0.4121414547287851,-0.3253193227756003,0.8305385013452325
123,123,123,05-03,0.553367576003308,0.5473624867197598,0.9451224601268567
124,124,124,05-04,0.7280354908239316,1.6266919378921998,1.1364114397583251
125,125,125,05-05,0.5435787190576858,0.4868739785379676,0.3860055529605431
126,126,126,05-06,0.5800356200198209,0.7121529426071211,0.4519890895984646
127,127,127,05-07,0.34637221317082123,-0.7317287052181916,0.3461443160338254
128,128,128,05-08,0.4762101600412354,0.07058189705192876,0.1937731994805503
129,129,129,05-09,0.4505944002702784,-0.0877061546680756,0.16539411616667565
130,130,130,05-10,0.5800861588845104,0.7124652385725493,0.09108208052332667
131,131,131,05-11,0.5160231920502237,0.3165994786547197,0.42579274154071145
132,132,132,05-12,0.5078801073662935,0.2662807287470272,0.5819374116703743
133,133,133,05-13,0.6713696261366171,1.2765352608861174,0.67894500746287
134,134,134,05-14,0.6278235376560649,1.0074499178299057,0.629895269144814
135,135,135,05-15,0.5447868516692351,0.4943394200868986,0.6460368658901853
136,136,136,05-16,0.5324598358640151,0.41816680866421296,0.8558891285431143
137,137,137,05-17,0.5316963623264171,0.4134490591269465,0.6207409788582718
138,138,138,05-18,0.7116424920477848,1.5253943046646012,0.5027122154652693
139,139,139,05-19,0.4430454368832065,-0.1343536372229372,0.6203587842138806
140,140,140,05-20,0.5132199494653517,0.2992773374718907,0.5895532851210862
141,141,141,05-21,0.6590193364409569,1.2002188325785672,0.3619323496481692
142,142,142,05-22,0.5025483072624258,0.2333338141074463,0.13494895239116753
143,143,143,05-23,0.3106809487728284,-0.9522765537105556,0.08232657882888292
144,144,144,05-24,0.4912461154564773,0.16349392112259145,0.21695048941782594
145,145,145,05-25,0.3919501559026766,-0.4500878785966447,-0.18932106371093368
146,146,146,05-26,0.6439370964237289,1.1070208010055491,-0.2281921934101712
147,147,147,05-27,0.2645377166231026,-1.2374104861939903,-0.07760848491691989
148,148,148,05-28,0.4648052113212603,0.0001070359120214098,0.1513653976624987
149,149,149,05-29,0.4568947429386506,-0.04877430275104818,0.2986859731873709
150,150,150,05-30,0.7135752138151931,1.5373372165991028,0.042383679256725225
151,151,151,05-31,0.5349955126794325,0.4338355745525886,0.4234523872506473
152,152,152,06-01,0.3950726526935294,-0.4307929625783255,0.4945078053429918
153,153,153,06-02,0.6345478737056413,1.0490017617695415,0.5419913064583102
154,154,154,06-03,0.5337986129267608,0.42643954446608856,0.3010960678306227
155,155,155,06-04,0.5030002807011165,0.23612670394086224,0.06127971116356305
156,156,156,06-05,0.4796707151900057,0.09196578483297807,0.3485235807071788
157,157,157,06-06,0.3021385870387258,-1.0050625654497694,0.07821692394470159
158,158,158,06-07,0.6739807526273731,1.292670254683369,-0.0016635539529275085
159,159,159,06-08,0.372085471437924,-0.5728381788053216,0.06829293823868175
160,160,160,06-09,0.4562362532926514,-0.05284332291968601,0.2219511559118672
161,161,161,06-10,0.5709266470538572,0.6558656570905178,0.5549659592867929
162,162,162,06-11,0.6288697967876085,1.0139150908720904,0.3348425579708894
163,163,163,06-12,0.6254893558705039,0.9930262547997856,0.21190911912504232
164,164,164,06-13,0.4602452960289813,-0.02807015321205233,0.35682341722006844
165,165,165,06-14,0.25271954066521396,-1.3104388118804042,0.1474463548145382
166,166,166,06-15,0.5969451624127927,0.8166424656504707,-0.0838648400358342
167,167,167,06-16,0.3676256723871406,-0.600396717342664,-0.241383594564524
168,168,168,06-17,0.4042712145736601,-0.3739520782301438,-0.21970089213125574
169,169,169,06-18,0.4725417695587568,0.0479137276276469,0.07244164167657463
170,170,170,06-19,0.4812987700220112,0.1020260613875572,0.034753595289489035
171,171,171,06-20,0.5363841464361246,0.44241639096657787,0.0177006227274889
172,172,172,06-21,0.5603508169016364,0.5905141873279572,0.20889532136488928
173,173,173,06-22,0.3510675742698569,-0.7027145527146648,0.34964479166132306
174,174,174,06-23,0.5899174746630649,0.7732161135942583,0.4842247475799937
175,175,175,06-24,0.6092067134945318,0.8924105494062499,0.70897106883123
176,176,176,06-25,0.6119732378673812,0.9095057968995814,0.5384494694456826
177,177,177,06-26,0.7546083665975423,1.7908943184739952,0.7905359889822242
178,178,178,06-27,0.3947777261412729,-0.4326154089853267,0.7294182959448446
179,179,179,06-28,0.5958385846819579,0.8098045645045843,0.45081026831946797
180,180,180,06-29,0.5305734069742433,0.40650995536998175,0.2988456251912723
181,181,181,06-30,0.3386838447740539,-0.7792376163460104,0.1487917015415242
182,182,182,07-01,0.4644185835614379,-0.002282061869592853,0.4257278792185823
183,183,183,07-02,0.6089089830066438,0.8905707765755068,0.3412911139568309
184,184,184,07-03,0.6636772617225583,1.2290016570770217,0.034697299898983264
185,185,185,07-04,0.5138521603898316,0.3031839729340758,0.1501566037711055
186,186,186,07-05,0.2328768947172247,-1.433052928977104,0.05917584802217703
187,187,187,07-06,0.4507925387344247,-0.0864817931132769,0.19750618841260406
188,188,188,07-07,0.37607807430428297,-0.5481665963631638,-0.11973430133321115
189,189,189,07-08,0.7432249997863771,1.720552818918069,0.09369665668620204
190,190,190,07-09,0.3556430385460312,-0.6744412813978701,0.28767275375896834
191,191,191,07-10,0.7210893872898672,1.5837697210505552,0.20594462468563768
192,192,192,07-11,0.4212238375191952,-0.2691963465405061,0.32882795879396315
193,193,193,07-12,0.3714361464562968,-0.5768505675532609,-0.031602083761370865
194,194,194,07-13,0.4953953543706715,0.1891334082867893,-0.04434568866911134
195,195,195,07-14,0.3932545774831836,-0.4420274364139351,-0.5000967377763553
196,196,196,07-15,0.3432692509460636,-0.7509029108443129,-0.6734811344036244
197,197,197,07-16,0.27856415828735137,-1.1507365735929092,-0.7598206707011673
198,198,198,07-17,0.25287102741981465,-1.3095027263041208,-0.8361486122838789
199,199,199,07-18,0.28760216922928994,-1.0948877853385175,-0.8723575947294367
200,200,200,07-19,0.4212824370348916,-0.26883424120948096,-0.8599398434033921
201,201,201,07-20,0.3580963737224766,-0.6592813310872809,-0.9298757791778262
202,202,202,07-21,0.3553266411814091,-0.6763964028880456,-0.6281834209067721
203,203,203,07-22,0.21065775180795768,-1.570352188239513,-0.5622133962915251
204,204,204,07-23,0.5458083233267109,0.5006514233222024,-0.7540675991257836
205,205,205,07-24,0.35165775463573024,-0.6990676376470351,-0.5736414048071296
206,206,206,07-25,0.2349958114513985,-1.4199594582150317,-0.4581384534489732
207,207,207,07-26,0.53328662970832,0.4232758348246429,-0.3626283145387277
208,208,208,07-27,0.4674777159849848,0.016621305260892973,-0.4133198640171267
209,209,209,07-28,0.303396202275842,-0.99729135477804,-0.2617127095648594
210,210,210,07-29,0.4965878342343374,0.1965021264518084,-0.08405880177422571
211,211,211,07-30,0.498865294528024,0.2105752890665689,-0.30035093005386865
212,212,212,07-31,0.4074942322059771,-0.3540360114712295,-0.3666320800299714
213,213,213,08-01,0.3232712632360256,-0.8744769348532146,-0.5154256073924282
214,214,214,08-02,0.40312003402422864,-0.3810655945957236,-0.5768612802067191
215,215,215,08-03,0.15892063848033422,-1.8900525189527801,-0.6746560686508684
216,216,216,08-04,0.4369350144891648,-0.17211191043393734,-0.6620068008847956
217,217,217,08-05,0.4039084946780335,-0.3761934415983271,-0.7878130081084134
218,218,218,08-06,0.4197764203125333,-0.2781404048747929,-0.8639451368259893
219,219,219,08-07,0.2011159313489694,-1.6293141781949212,-0.5897998071767612
220,220,220,08-08,0.3291972470966082,-0.8378583669011791,-0.4291604805893936
221,221,221,08-09,0.4251103159822012,-0.2451805410574119,-0.2342447877170463
222,222,222,08-10,0.5929126143743099,0.7917240490902686,-0.2438280575167497
223,223,223,08-11,0.5931677663648061,0.7933007156357565,-0.05095762144490934
224,224,224,08-12,0.4104712554182037,-0.33564002367301315,0.05769329465962045
225,225,225,08-13,0.3883892992494836,-0.4720915617638794,0.03161825244495869
226,226,226,08-14,0.4346951315769052,-0.1859528702740002,-0.12682130750627066
227,227,227,08-15,0.3997919671821346,-0.4016307943453825,-0.3145918760100225
228,228,228,08-16,0.4390709442611666,-0.1589133106171074,-0.3257500789675318
229,229,229,08-17,0.4108462687186152,-0.3333226953867549,-0.214409318994304
230,230,230,08-18,0.39963686166595497,-0.4025892414180685,-0.07388810920984053
231,231,231,08-19,0.49649896877406796,0.1959529980754873,-0.08619904265363325
232,232,232,08-20,0.5711384390830334,0.6571743884327806,-0.02151470121156131
233,233,233,08-21,0.3878382949917561,-0.4754963950081387,-0.01912594893217752
234,234,234,08-22,0.5018781568075805,0.2291927380353242,-0.1071484341354022
235,235,235,08-23,0.4131656998017368,-0.3189901817104521,-0.03289187876019225
236,236,236,08-24,0.3141687744323003,-0.9307241526374168,0.05545553008614732
237,237,237,08-25,0.5686006111876662,0.6414923303267471,0.08955256743291956
238,238,238,08-26,0.6569220207293929,1.1872588415108178,-0.1167199490417989
239,239,239,08-27,0.4209458419513181,-0.2709141709275053,0.013912901297359816
240,240,240,08-28,0.30159163466197714,-1.0084423608129869,-0.08063037150761655
241,241,241,08-29,0.5400076064190149,0.4648069203245002,-0.035861240927076536
242,242,242,08-30,0.22236913177514314,-1.497983789467275,-0.2314141590043572
243,243,243,08-31,0.6120705489995595,0.9101071138099872,-0.1695880733028906
244,244,244,09-01,0.4670440160077944,0.013941333047134477,0.18953430305691352
245,245,245,09-02,0.4809777448662197,0.1000423432812938,0.10867241374747044
246,246,246,09-03,0.6502923390264643,1.146291897345838,0.3580052198382567
247,247,247,09-04,0.4614923157700249,-0.020364415532158186,-0.015290926552126587
248,248,248,09-05,0.4644663410504674,-0.0019869529225573198,0.28765933798503945
249,249,249,09-06,0.2496073950677097,-1.3296697645323126,0.2042112933680579
250,250,250,09-07,0.7612027139489052,1.8316429202701308,0.2678756444035625
251,251,251,09-08,0.3999513487091978,-0.4006459244205953,0.17679277823664774
252,252,252,09-09,0.7121091611192946,1.528278003558866,0.5801789905337932
253,253,253,09-10,0.3730526593223338,-0.5668616125336471,1.032052302618211
254,254,254,09-11,0.8561463521506643,2.418330320860315,0.8489025308690802
255,255,255,09-12,0.6883674183347716,1.3815701079741938,0.6971870754532836
256,256,256,09-13,0.5833679182993818,0.7327442897753459,0.4920909682298491
257,257,257,09-14,0.2526386507294331,-1.3109386569153747,0.5483292851795761
258,258,258,09-15,0.5129649090229755,0.2977013602182589,0.2792299653453116
259,259,259,09-16,0.4276589496109554,-0.2294317108352849,0.1134424585038785
260,260,260,09-17,0.5948562500930882,0.8037344018547276,0.22430737859261574
261,261,261,09-18,0.5273910375354867,0.3868450669255956,0.3894680088791567
262,262,262,09-19,0.6910155567342623,1.3979338103077692,0.8150390040892507
263,263,263,09-20,0.4130063468278198,-0.31997487519612844,0.7100705661234298
264,264,264,09-21,0.9261859043033612,2.8511273314788217,0.6036672195893195
265,265,265,09-22,0.32573667836253384,-0.8592423386302098,0.3947777194570615
266,266,266,09-23,0.4915407110858238,0.1653143226500664,-0.06651581585082829
267,267,267,09-24,0.32456347616547104,-0.8664919338679528,-0.1548136133879167
268,268,268,09-25,0.2431086835644132,-1.3698274015395695,-0.6481077861666787
269,269,269,09-26,0.32727093677871816,-0.8497616604186589,-0.457472270840573
270,270,270,09-27,0.4472070468720081,-0.1086377051937502,-0.8584145886464375
271,271,271,09-28,0.5108399825478991,0.2845707533264244,-1.0522716934771579
272,272,272,09-29,0.10223367306277187,-2.2403395841851204,-0.8717461722610956
273,273,273,09-30,0.13633207247035306,-2.0296345628522743,-0.7003177878830282
274,274,274,10-01,0.4183953839975217,-0.2866742742431969,-0.7054382363342006
275,275,275,10-02,0.4937244977810198,0.1788086458497464,-0.6811731409845382
276,276,276,10-03,0.4422351929884257,-0.13936039590078442,-0.3974153036715606
277,277,277,10-04,0.5344009088417855,0.4301613254243979,-0.2950923645517845
278,278,278,10-05,0.3777569048450334,-0.5377925603072546,0.08174943933266916
279,279,279,10-06,0.2356856168119137,-1.4156969281336182,0.5007522721945578
280,280,280,10-07,0.7843013010290978,1.9743765490635248,0.3172961904463967
281,281,281,10-08,0.90056793769876,2.6928256430210777,0.1265178236713979
282,282,282,10-09,0.2641029764054078,-1.2400968863897506,0.1710471479318291
283,283,283,10-10,0.34915889873295924,-0.7145088752255945,0.3675744340006568
284,284,284,10-11,0.4209939954765849,-0.2706166147446675,-0.17385933766720665
285,285,285,10-12,0.4265097135270178,-0.2365332117206525,-0.7725739715129821
286,286,286,10-13,0.2585798479104313,-1.2742260809436552,-0.6895288663266482
287,287,287,10-14,0.3192279035534653,-0.8994621600535744,-0.3446861981122276
288,288,288,10-15,0.3447381263674494,-0.7418262552717474,-0.4730966081144898
289,289,289,10-16,0.6839942897218584,1.3545471340609287,-0.3669597425451391
290,290,290,10-17,0.29631003434501896,-1.0410790747582404,-0.2509989233550252
291,291,291,10-18,0.5295665048030679,0.4002879816954512,-0.3160456710557616
292,292,292,10-19,0.3711755032971713,-0.5784611658029716,-0.2898129349954641
293,293,293,10-20,0.2560688017181039,-1.2897426462579924,-0.4327707330326873
294,294,294,10-21,0.37020959276381976,-0.5844298389099623,-0.07934344711005696
295,295,295,10-22,0.5451851033512722,0.4968003458375898,-0.01574105093728594
296,296,296,10-23,0.6394809188553617,1.0794846407775414,0.5708302141864926
297,297,297,10-24,0.5913231699530392,0.7819023587320773,0.9301050277989984
298,298,298,10-25,0.9407245672733572,2.9409664249397003,0.8152403098336016
299,299,299,10-26,0.6049175196314187,0.8659062354170417,0.5724460193733806
300,300,300,10-27,0.2586782299254525,-1.2736181467023426,0.3381582571320691
301,301,301,10-28,0.3094366630637985,-0.9599653969237364,0.14342668168883452
302,302,302,10-29,0.4119921487441017,-0.3262419326703279,-0.4807625948597207
303,303,303,10-30,0.4022426726380231,-0.3864870939273301,-0.8779280028263784
304,304,304,10-31,0.3346491603452951,-0.8041692343516317,-0.7708872768108043
305,305,305,11-01,0.21927778614840227,-1.5170862123829034,-0.7631912026724367
306,306,306,11-02,0.3626126517669941,-0.6313737906088982,-0.6069414584292255
307,307,307,11-03,0.31690939840291144,-0.9137889520935302,-0.6548211630009855
308,308,308,11-04,0.5637075512390743,0.6112565327889387,-0.5311887230394522
309,309,309,11-05,0.35575242917792504,-0.6737653213578898,-0.30212926706016113
310,310,310,11-06,0.4546938073368663,-0.0623745945824318,-0.27972094450867196
311,311,311,11-07,0.4416899745810723,-0.14272947650715748,-0.19101751142860998
312,312,312,11-08,0.38437068850236666,-0.4969238552999632,-0.14035712192901
313,313,313,11-09,0.4030386725185853,-0.3815683536131581,-0.07916130579032582
314,314,314,11-10,0.6128977846100825,0.9152188697865384,0.06702886139937883
315,315,315,11-11,0.4151723528485662,-0.30659042452578483,0.4416663384713597
316,316,316,11-12,0.596641560041473,0.8147664085557963,0.5476839730967853
317,317,317,11-13,0.8054555339998756,2.105095385924728,0.5565940215410189
318,318,318,11-14,0.4873117088967744,0.13918195245259096,0.4134034421094627
319,319,319,11-15,0.4116901528298905,-0.3281080629477565,0.3414656551506613
320,320,320,11-16,0.4738625721227458,0.05607539319720182,0.4481122652529004
321,321,321,11-17,0.3453221885752487,-0.7382171462785931,0.2469167319761648
322,322,322,11-18,0.7001933031483332,1.4546460691692311,0.4684446040182781
323,323,323,11-19,0.6100986618391274,0.8979221862643139,0.4448890671318546
324,324,324,11-20,0.702410878713075,1.4683491847052708,0.660758750364136
325,325,325,11-21,0.3888181937299369,-0.4694412842662979,0.8221600463364424
326,326,326,11-22,0.6834677528331186,1.3512934925908902,0.5014225922193633
327,327,327,11-23,0.5020396456197429,0.2301906295552448,0.412468966193878
328,328,328,11-24,0.388763596928512,-0.4697786555332435,0.1361113607925202
329,329,329,11-25,0.5237264553359471,0.3642004301114023,0.39714720898412464
330,330,330,11-26,0.434073125335693,-0.18979644770287574,0.1748247467784182
331,331,331,11-27,0.6422788247589476,1.0967738048833289,0.04881908254101613
332,332,332,11-28,0.4675970517284184,0.017358719356651245,0.24642108313742064
333,333,333,11-29,0.3796906449284702,-0.5258433558691675,0.12136486928079147
334,334,334,11-30,0.5806312201332641,0.7158333480451836,0.15858316070240214
335,335,335,12-01,0.4022993521323511,-0.3861368530283726,-0.13479070452710942
336,336,336,12-02,0.4702113480928172,0.03351330082678832,-0.3123591220204522
337,337,337,12-03,0.35741862060066104,-0.6634693864937409,-0.1871497665544372
338,338,338,12-04,0.2951816403568357,-1.0480517856034053,-0.4629503597604184
339,339,339,12-05,0.5012664455972635,0.22541277692692305,-0.2563200742909205
340,340,340,12-06,0.3128343145494287,-0.938970211190704,-0.329519140386874
341,341,341,12-07,0.6029332608756484,0.8536448597886149,-0.33858781090069
342,342,342,12-08,0.3991365067944052,-0.4056810957489333,-0.10585915786752648
343,343,343,12-09,0.3486131214060109,-0.7178814095766368,-0.3445755916396051
344,344,344,12-10,0.5211565463514312,0.3483201325955756,-0.2609026062808297
345,345,345,12-11,0.2694775232709542,-1.2068858257055486,-0.2864996164884314
346,346,346,12-12,0.3940791237051027,-0.4369322990380514,0.19385594532724845
347,347,347,12-13,0.5780790716728206,0.7000627985430045,0.24241033736103795
348,348,348,12-14,0.8655522296139385,2.476452275145146,0.1915046965325511
349,349,349,12-15,0.3957584730095232,-0.4265550573738999,0.3299379471935658
350,350,350,12-16,0.4717281788045578,0.04288628762465451,0.4675874222759608
351,351,351,12-17,0.4038934638822349,-0.3762863217394605,0.4873610060733205
352,352,352,12-18,0.5277340337754891,0.3889645514563191,-0.03080984336636557
353,353,353,12-19,0.5972788293371589,0.8187043013271628,-0.09421703596206343
354,354,354,12-20,0.3624186125659893,-0.6325728214929709,-0.01942069438938045
355,355,355,12-21,0.3341913466610875,-0.806998212948087,-0.0569258961489765
356,356,356,12-22,0.5443539429094107,0.4916643370607524,-0.2841356253908366
357,357,357,12-23,0.3674766568777044,-0.6013175322970368,-0.6068141330224673
358,358,358,12-24,0.3071178933161087,-0.9742938239948414,-0.5859272155434633
359,359,359,12-25,0.2839643986549021,-1.1173667444626216,-0.2896169544323542
360,360,360,12-26,0.3826993951525762,-0.5072513166189465,-0.5191608947689698
361,361,361,12-27,0.6219027329779042,0.9708633537185674,-0.26304918703232144
362,362,362,12-28,0.3214713297753753,-0.8855993049589412,-0.28062517022400985
363,363,363,12-29,0.6161560451937504,0.9353527141228531,
364,364,364,12-30,0.2900519622511512,-1.0797497231449718,
365,365,365,12-31,,,
