,unnamed: 0,unnamed: 0,mth_day,bleak,bleak_norm,bleak_ravg
47,47,47,02-17,3.353981642437898,-1.4275861900645344,-0.6151991547276819
48,48,48,02-18,4.136183436639204,-0.03442297238226567,-0.6549199469269312
49,49,49,02-19,3.8501680976199437,-0.5438388967236626,-0.8252243754685993
50,50,50,02-20,4.194730931692739,0.06985474367603642,-0.3887801987436834
51,51,51,02-21,3.178699794004056,-1.7397770157257455,-0.08927082100420118
52,52,52,02-22,4.909597801296752,1.3430891387580697,-0.18134350504985894
53,53,53,02-23,4.362952176576863,0.36947007637235935,0.14083388438493766
54,54,54,02-24,3.826014099364029,-0.5868590766562125,0.2158720193035185
55,55,55,02-25,4.935501368848175,1.3892254398851167,0.4204477915864393
56,56,56,02-26,4.447515227266439,0.5200835531875212,-0.005430382565364322
57,57,57,02-27,3.867863277932527,-0.5123223820282207,-0.2240403323325507
58,58,58,02-28,3.4749230939631124,-1.2121799061527525,-0.3680989656330311
59,59,59,02-29,3.626511136067786,-0.9421896222307587,-0.6624568078469767
60,60,60,03-01,3.340717387502994,-1.4512108764590954,-0.5584816110664756
61,61,61,03-02,3.943885041078526,-0.3769216133985561,-0.4032985713606037
62,62,62,03-03,4.797781087469575,1.1439347338705277,0.03851106145706392
63,63,63,03-04,4.390635271394225,0.4187758562070107,-0.07498605405439758
64,64,64,03-05,4.963266813202255,1.4386778907532536,-0.005770297421362998
65,65,65,03-06,3.244168365617246,-1.6231723152995279,0.05111190582418679
66,66,66,03-07,3.573887578927218,-1.035916336660888,-0.3426113935737796
67,67,67,03-08,4.135506643797037,-0.03562839392525733,-0.520808412934587
68,68,68,03-09,3.471427933872961,-1.2184050625172709,-0.6979612477126812
69,69,69,03-10,3.790335063222332,-0.650406259957834,-0.6012160543090869
70,70,70,03-11,4.366484195978972,0.375760882084689,-0.6627262994127704
71,71,71,03-12,3.5700781925499685,-1.0427011548779626,-0.8261048087052933
72,72,72,03-13,3.3666752861913807,-1.4049778072829893,-0.5670678426335934
73,73,73,03-14,3.5851262081931523,-1.0158994496803953,-0.29787205365277103
74,74,74,03-15,4.344057258509452,0.33581673391292943,-0.3865746119684883
75,75,75,03-16,4.697186865479393,0.9647684739271004,-0.4293595353629503
76,76,76,03-17,4.0676679508290485,-0.15645446780961492,-0.042068499945855486
77,77,77,03-18,3.425946722155897,-1.2994106952447348,-0.0729384892138993
78,78,78,03-19,4.671359786627666,0.9187684052195796,-0.2964643673236761
79,79,79,03-20,3.4811331052201484,-1.201119385288658,-0.3307969376322842
80,80,80,03-21,3.591055712005379,-1.0053385347457318,-0.2950312728251578
81,81,81,03-22,4.5815292120727245,0.7587730520754522,0.008619092241485937
82,82,82,03-23,4.188153333278976,0.05813952103314344,-0.20957921609536426
83,83,83,03-24,4.448867184096399,0.5224914951551276,0.11182124840371094
84,84,84,03-25,3.9363054608751513,-0.39042144480152136,0.2842664466167925
85,85,85,03-26,4.563849114934576,0.7272834017057929,0.06359411480544735
86,86,86,03-27,4.1719795049895625,0.029332654532757345,-0.16681723989366934
87,87,87,03-28,3.838140533635252,-0.5652609387926183,-0.2794642743574255
88,88,88,03-29,3.4119563761851532,-1.324328607161557,-0.4021724917487988
89,89,89,03-30,4.069388119401043,-0.15339071162740908,-0.7214956429134252
90,90,90,03-31,3.522932842698552,-1.1266707491497612,-0.8690133920526565
91,91,91,04-01,3.488131042848853,-1.188655505281964,-0.8994565240386563
92,92,92,04-02,3.675029916074011,-0.8557738403026316,-0.6895840674441978
93,93,93,04-03,3.7355854037337934,-0.7479197307086172,-0.9488786461121018
94,94,94,04-04,4.118963035640589,-0.06509386759480576,-0.6235320278776
95,95,95,04-05,3.1958909637779067,-1.709158183634834,-0.4553402846696995
96,96,96,04-06,4.618942435646593,0.8254089602572501,-0.2821824134854005
97,97,97,04-07,4.054726033172819,-0.17950504603456152,-0.4178544223254653
98,98,98,04-08,4.258354522127431,0.1831733868031626,-0.496735401213428
99,99,99,04-09,3.278541085922368,-1.5619517837490058,-0.3321137986626589
100,100,100,04-10,3.853233181027424,-0.5383797409225818,-0.4549033649919839
101,101,101,04-11,3.75045906281398,-0.7214285683302197,-0.4694236840362034
102,102,102,04-12,4.205295773692145,0.08867156228130063,-0.4812390160831037
103,103,103,04-13,4.005810789942412,-0.26662696029987937,-0.3216228212247397
104,104,104,04-14,4.218551688652348,0.1122813945217608,-0.15755082854389849
105,105,105,04-15,3.8162472459062964,-0.6042546145988216,-0.11004398627250896
106,106,106,04-16,4.405949784900927,0.4460522151624656,-0.1872931655808798
107,107,107,04-17,3.9104974709052014,-0.4363875147018828,-0.024075187598630338
108,108,108,04-18,3.945063034748128,-0.3748235135689244,-0.226097515167878
109,109,109,04-19,4.555650436596398,0.7126809075936174,-0.13794489339766933
110,110,110,04-20,3.5379901072622686,-1.0998525708937248,-0.09302179222647557
111,111,111,04-21,4.11321089540712,-0.07533888397757002,0.04639511161725875
112,112,112,04-22,4.557284229671813,0.7155908221896283,-0.0648400128891007
113,113,113,04-23,4.3801573827279565,0.4001139083605231,0.02741614533276247
114,114,114,04-24,3.570340333792107,-1.0422342606070811,0.16820329617496607
115,115,115,04-25,4.866437851472229,1.2662178569247964,0.4487824448035589
116,116,116,04-26,4.012266030965461,-0.2551296658405031,0.26903179061594423
117,117,117,04-27,5.058410326545761,1.6081360077939872,-0.06769424138950476
118,118,118,04-28,3.9517502229027217,-0.3629131029360599,0.1560206826464747
119,119,119,04-29,3.2458134535487217,-1.620242283672171,-0.11769130702585445
120,120,120,04-30,4.3239787276983455,0.3000552836087957,-0.2614464555053269
121,121,121,05-01,3.9443721234997855,-0.37605408110917854,-0.597045275393662
122,122,122,05-02,3.5279916818907493,-1.117660556717338,-0.6093415661144845
123,123,123,05-03,3.927863686855344,-0.4054569115360231,-0.5305535351565329
124,124,124,05-04,3.91032716259605,-0.4366908472609948,-0.4897328553903897
125,125,125,05-05,3.5112301903446808,-1.1475140979244622,-0.2260523553726189
126,126,126,05-06,4.461493163401211,0.5449793622056552,0.06213212541735137
127,127,127,05-07,4.832644327037834,1.206028918997446,0.0726264961892503
128,128,128,05-08,4.498811533034551,0.6114463280224837,0.2477764576018752
129,129,129,05-09,3.963216539454121,-0.3424906869046296,0.6710751234468203
130,130,130,05-10,4.500362611418057,0.6142089212147546,0.6941609473841927
131,131,131,05-11,4.937215193556766,1.3922778971452083,0.6443846634168661
132,132,132,05-12,4.5392634031343695,0.6834943058298897,0.5838532148924229
133,133,133,05-13,4.664960749979187,0.9073712151934868,0.6233209522617049
134,134,134,05-14,4.294896555777858,0.2482576368758249,0.9214045803241968
135,135,135,05-15,4.096173258056028,-0.1056842626889376,0.7844150520239443
136,136,136,05-16,5.5045301593400335,2.4027106895897057,0.6848177647335719
137,137,137,05-17,4.475732489463359,0.5703407273436931,0.6983489670760664
138,138,138,05-18,4.20374560093865,0.08591058208765519,0.8979430261587744
139,139,139,05-19,4.710543911875788,0.9885584292484528,0.9491898273860002
140,140,140,05-20,4.967277921341681,1.4458219913720733,0.6828475306819296
141,141,141,05-21,4.268810631875163,0.20179654467441727,0.6347614367882194
142,142,142,05-22,4.607291043164341,0.8046569093652823,0.8472625292113825
143,143,143,05-23,4.313742730722667,0.2818241639814321,0.7064475819122636
144,144,144,05-24,4.919607462578945,1.3609171366266335,0.6346301697642215
145,145,145,05-25,4.2361743490144725,0.14366874545373998,0.8437999368637734
146,146,146,05-26,4.725343417512835,1.01491751848382,0.9096794749296562
147,147,147,05-27,4.973450110041116,1.456815147271729,0.8958499097807636
148,148,148,05-28,4.829222367027525,1.1999341377605788,0.8030914393853259
149,149,149,05-29,4.267154460797694,0.1988467730880772,0.8967731020939461
150,150,150,05-30,4.607127886389499,0.8043663142540077,0.6962587133850248
151,151,151,05-31,4.551763924124071,0.7057587217054608,0.328334920774289
152,152,152,06-01,4.049861696689511,-0.18816881376970807,0.3161197399852987
153,153,153,06-02,3.7340089000373857,-0.7507276083926862,0.2312322663995259
154,154,154,06-03,4.78807254534818,1.1266430530266374,0.09542760310638412
155,155,155,06-04,3.981190260905284,-0.31047806842655984,0.3382856407805816
156,156,156,06-05,4.1496366896342884,-0.010461665504842937,0.3359949910377725
157,157,157,06-06,5.369890574586456,2.162906947750646,0.3808832458722384
158,158,158,06-07,4.042145083233296,-0.20191271222656249,0.3113884447295974
159,159,159,06-08,3.8852259564071256,-0.48139807938589096,0.6342284008882371
160,160,160,06-09,4.553962324299404,0.709674246170792,0.7999695606129339
161,161,161,06-10,5.068755550063319,1.626561668525278,0.4531897125056195
162,162,162,06-11,4.707976290612316,0.9839852928433388,0.8019165454990191
163,163,163,06-12,4.2016779088788505,0.08222785910675914,0.8804613279636091
164,164,164,06-13,5.216916643341135,1.890448285733836,0.8571205405767959
165,165,165,06-14,4.149823251207218,-0.010129384598351832,0.7520389387734371
166,166,166,06-15,4.47533317787788,0.5696295218499121,0.7838501820378355
167,167,167,06-16,4.714762494153281,0.996072057705126,1.0678964836638265
168,168,168,06-17,4.815140237699216,1.174852752429729,0.8905110356652838
169,169,169,06-18,5.1585572922050655,1.786505668862706,0.8110003065680503
170,170,170,06-19,4.619350411637879,0.8261355977425793,0.8155743360602914
171,171,171,06-20,3.8819719291134094,-0.4871937591817524,0.8972636305643124
172,172,172,06-21,4.490741914040953,0.5970736988033578,0.9805417412546908
173,173,173,06-22,4.989952846225827,1.4862078247292514,0.7596972880094244
174,174,174,06-23,5.095682905376359,1.6745214165720002,0.7134489559656908
175,175,175,06-24,4.414588780653747,0.4614389493911075,1.0843078929853471
176,176,176,06-25,4.46355160280796,0.5486456054801785,1.362969314203326
177,177,177,06-26,5.131300890360172,1.737959862936185,1.2420575258566298
178,178,178,06-27,5.429481011735536,2.2690422261112326,1.090524924778384
179,179,179,06-28,4.582631938304278,0.7607370946490727,1.0854781398893472
180,180,180,06-29,4.585208306539683,0.7653258101025274,1.0445098149770542
181,181,181,06-30,4.397587452402832,0.43115824005688497,0.5927883612313685
182,182,182,07-01,4.325539788348216,0.3028356560064218,0.26838540270013905
183,183,183,07-02,3.6095667800370776,-0.9723688595379304,0.17090337109237516
184,184,184,07-03,4.3366503671130605,0.32262447492385593,0.005108843174737384
185,185,185,07-04,4.254239891809531,0.17584490500248962,0.24009428066391306
186,186,186,07-05,4.026688921761419,-0.2294413574032992,0.2904932800326149
187,187,187,07-06,5.189193325206452,1.8410708649919392,0.27137505525147537
188,188,188,07-07,4.495321134417919,0.6052296522186328,0.18559834952556367
189,189,189,07-08,3.545162367678432,-1.0870782082247672,0.1860244358737972
190,190,190,07-09,4.047690571442711,-0.1920357594316145,0.4176317397572604
191,191,191,07-10,4.2556752678021335,0.1784014230918907,0.004900981911892403
192,192,192,07-11,4.806914725953254,1.16020246589748,-0.09629214395031717
193,193,193,07-12,3.7988089027158796,-0.6353136820802688,-0.05581621886110718
194,194,194,07-13,4.154427359995959,-0.0019291029546246981,-0.1702671792446262
195,195,195,07-14,3.681515412999608,-0.8442226576895072,-0.2984522731691371
196,196,196,07-15,3.6621345414364623,-0.8787415217327286,-0.3505654675447073
197,197,197,07-16,3.823852452564058,-0.5907091404551746,0.02965138859917084
198,198,198,07-17,4.631358695081518,0.8475232996440584,0.3243441949530061
199,199,199,07-18,5.079662301455908,1.6459874547830002,0.5982581350879235
200,200,200,07-19,5.147172096330617,1.766227735168387,0.7445993848881165
201,201,201,07-20,4.604261460458689,0.7992609831199972,0.8047776926593856
202,202,202,07-21,4.155120804811148,-0.0006940229315703729,0.8309264118193058
203,203,203,07-22,4.026577788891824,-0.2296392938275605,0.28518979116536786
204,204,204,07-23,4.719447045893637,1.0044156146035808,0.13096471608939098
205,205,205,07-24,3.241215125623752,-1.6284322691406292,-0.20598173761836786
206,206,206,07-25,4.627627240835705,0.8408772847125263,-0.1960412006256792
207,207,207,07-26,3.4691749869077415,-1.2224177391265558,-0.24952451151166685
208,208,208,07-27,4.188607932976681,0.05894919902456136,-0.5506638749436269
209,209,209,07-28,3.846406185720544,-0.5505391591434864,-0.016995412217946388
210,210,210,07-29,3.704985506607551,-0.8024205659881792,-0.060590949918951774
211,211,211,07-30,5.039007762212936,1.5735785072134536,-0.014515404049135837
212,212,212,07-31,4.48076501804908,0.579304058506494,-0.3041003080905526
213,213,213,08-01,3.624391723284688,-0.9459644639076604,-0.4087723690285592
214,214,214,08-02,3.2130704138697035,-1.6785602252239389,-0.08347183181091883
215,215,215,08-03,3.493792768300576,-1.1785715247715258,-0.07232835557406041
216,216,216,08-04,4.800839864388844,1.1493826573176629,-0.1750538344517997
217,217,217,08-05,5.076547285201254,1.6404393646346038,0.09780635241690623
218,218,218,08-06,4.134709138012138,-0.037048814759941734,0.5732073645978017
219,219,219,08-07,4.543587945346366,0.6911966573045751,0.7398895302167202
220,220,220,08-08,4.814574903680981,1.173845847861434,0.6902853873109498
221,221,221,08-09,4.055302377599832,-0.178478531058015,0.4892602020711747
222,222,222,08-10,4.6337361865645255,0.85175779988304,0.42681713368789737
223,223,223,08-11,4.399344821433379,0.43428825319595377,0.16446546314251595
224,224,224,08-12,3.924354402092141,-0.411707225059606,-0.057548179748853324
225,225,225,08-13,3.659792228630385,-0.8829133659677133,-0.014397713567523698
226,226,226,08-14,4.06666769107582,-0.15823600948678154,-0.2285511906958868
227,227,227,08-15,4.200665268204181,0.08042426602996275,-0.33379628838156883
228,228,228,08-16,3.9123078632287993,-0.4331630628871387,-0.3052801116368018
229,229,229,08-17,4.044800989688001,-0.19718233291813805,-0.16528623002853154
230,230,230,08-18,4.020418112346967,-0.24061016459100376,-0.12445439437728295
231,231,231,08-19,4.131395831056966,-0.0429500763180919,-0.05023315673233012
232,232,232,08-20,4.20421970810398,0.08675500442071017,0.09979276353154894
233,233,233,08-21,4.45069764567525,0.5257516918996796,0.053231634774448235
234,234,234,08-22,4.417706839533979,0.4669924586961358,-0.021143473958617626
235,235,235,08-23,3.887948448686671,-0.4765491054607423,-0.1212844358082863
236,236,236,08-24,3.7698673825119973,-0.6868608169893989,-0.2210599882690941
237,237,237,08-25,3.7940465282430313,-0.643795847416104,-0.4615349611093082
238,238,238,08-26,3.8681013761165377,-0.5118983103441365,0.03293175154556291
239,239,239,08-27,3.640598931488447,-0.9170981451416054,0.053606257620924316
240,240,240,08-28,6.083438800739135,3.4337927346253623,0.28884401371238416
241,241,241,08-29,3.9575955749147553,-0.3525020690085738,0.4677624404001233
242,242,242,08-30,4.562323252189977,0.7245657195593599,0.5760698855186188
243,243,243,08-31,4.396776973295919,0.4297147127103307,0.4939329725842156
244,244,244,09-01,4.2329614735772845,0.1379463603668368,-0.16623606770057187
245,245,245,09-02,3.36390066734249,-1.4099196227480248,-0.2369071670396375
246,246,246,09-03,3.8594980539571564,-0.5272215070833624,-0.4385592215915071
247,247,247,09-04,3.7195227059231635,-0.7765286650429678,-0.6074745419167588
248,248,248,09-05,3.883009025947641,-0.4853466077518573,-0.7514662552259783
249,249,249,09-06,3.827744436621668,-0.5837772092411792,-0.4845912418771246
250,250,250,09-07,3.747890198060971,-0.7260039194884803,-0.2579220612661533
251,251,251,09-08,4.262934369723424,0.19133045734509752,-0.080013583974691
252,252,252,09-09,4.62308858310854,0.832793576582465,0.10349707756163476
253,253,253,09-10,4.318850889619476,0.2909221987058063,0.272192222557857
254,254,254,09-11,4.501209536355543,0.6157173614660971,0.2345805876166578
255,255,255,09-12,4.396035258892811,0.42839366073615454,0.2935463702334465
256,256,256,09-13,3.6211862140893234,-0.9516737291356756,0.31796237582867176
257,257,257,09-14,4.461575018746884,0.5451251530458296,0.1015895766901582
258,258,258,09-15,4.705339864830952,0.9792896101538168,0.20808637289998386
259,259,259,09-16,3.5899462377263336,-1.007314596125275,0.08963614639674944
260,260,260,09-17,4.8599700204742735,1.2546981387250509,0.21942429531755567
261,261,261,09-18,3.9970067236066673,-0.28230769828325186,0.1938180719598932
262,262,262,09-19,4.058409311843003,-0.17294483561083818,0.5505950201741866
263,263,263,09-20,4.375314197621829,0.3914878128998548,0.9259553522937702
264,264,264,09-21,5.907230205377682,3.119951299439577,0.5219278979819654
265,265,265,09-22,4.854439248434995,1.244847396592227,0.818813165291928
266,266,266,09-23,3.498904802882424,-1.1694665871457781,0.4848961214013132
267,267,267,09-24,4.99713730047386,1.4990039055765236,0.4277769599569447
268,268,268,09-25,2.9335281455996234,-2.176447098954527,-0.3067725815809297
269,269,269,09-26,4.1828943433018635,0.048772844233643586,-0.5685984599579781
270,270,270,09-27,3.4327205627391972,-1.2873459497876696,-0.7928716852100136
271,271,271,09-28,3.972414791133104,-0.3261078736700617,-1.3618130988084056
272,272,272,09-29,2.743385634890158,-2.5151059386579924,-1.5227651796994468
273,273,273,09-30,3.0805191087341,-1.9146445760138284,-1.7935643945789723
274,274,274,10-01,2.39132172704579,-3.1421595843007744,-1.7147927031655703
275,275,275,10-02,3.2706410090537927,-1.5760224450435103,-1.6440912177342204
276,276,276,10-03,3.6980822557862223,-0.8147158013072575,-1.379877613178314
277,277,277,10-04,4.210590023102424,0.0981010389180387,-1.007299901464036
278,278,278,10-05,3.633453731347001,-0.9298243113225532,-0.6167125895856023
279,279,279,10-06,4.3356381825802925,0.3208216942718388,-0.4545693010091347
280,280,280,10-07,3.707110540298483,-0.7986357130301716,-0.5297340488680421
281,281,281,10-08,3.8168603018077807,-0.603162713584705,-0.5510741555659312
282,282,282,10-09,3.444871433580888,-1.2657042884607013,-0.449802438826248
283,283,283,10-10,4.138700658515381,-0.029939601269296137,-0.3959515067400394
284,284,284,10-11,3.974612258346065,-0.32219401088445404,-0.18650455570252567
285,285,285,10-12,4.517048207605162,0.6439272867890897,-0.26967634418737657
286,286,286,10-13,4.41268378029871,0.4580459931949111,-0.15414146637770945
287,287,287,10-14,3.5366758064633776,-1.1021934444938102,0.003437812081100752
288,288,288,10-15,3.834078904328917,-0.5724950216026988,0.12077284186999908
289,289,289,10-16,4.669544967818154,0.9155360694835653,-0.025172123994540236
290,290,290,10-17,4.369883980964017,0.3818161678489359,0.0044739332758989
291,291,291,10-18,4.025396923513079,-0.2317425083981461,0.10032944505940436
292,292,292,10-19,4.512553769228695,0.6359223368175458,0.18608615627904268
293,293,293,10-20,3.8595885234351033,-0.5270603737927775,0.0284352881918723
294,294,294,10-21,4.122971343618551,-0.05795475428486883,-0.05782773807274875
295,295,295,10-22,4.138459491356908,-0.03036913903945721,0.05505655817200907
296,296,296,10-23,4.079285895710192,-0.13576198973879042,0.11668203331625908
297,297,297,10-24,4.405675262500661,0.4455632690704008,0.05225054775414967
298,298,298,10-25,4.72015424251653,1.0056751876830459,-0.10636226261923176
299,299,299,10-26,3.6425353183113742,-0.913649287165434,-0.006629879724280222
300,300,300,10-27,3.5886453294831457,-1.0096316165251569,-0.0041366513400555895
301,301,301,10-28,4.474432396111824,0.5680251583302519,-0.046703007452286775
302,302,302,10-29,4.087684944826943,-0.12080261943344266,-0.05799355280447267
303,303,303,10-30,4.262280089411076,0.1901651323970137,0.15572679477977944
304,304,304,10-31,4.682119281271931,0.9379319155699304,0.4732699141080974
305,305,305,11-01,4.362504538927942,0.36867279834007866,0.4060306790007575
306,306,306,11-02,4.658366929317418,0.8956270994447509,0.5534933163807064
307,307,307,11-03,4.247920600476634,0.164589747686212,0.6254551024107432
308,308,308,11-04,4.584448876312933,0.7639732048462515,0.445535696998808
309,309,309,11-05,4.5047009519440495,0.6219358485772345,0.5416235598518971
310,310,310,11-06,4.0760167947636585,-0.14158451690168153,0.4551844760207391
311,311,311,11-07,4.686199987260387,0.9451999754586136,0.6116045118652164
312,312,312,11-08,4.367175751125105,0.3769925964578025,0.8077018124290737
313,313,313,11-09,4.774859717732974,1.1031099627530754,0.4140840541336645
314,314,314,11-10,5.245050556255065,1.9405570082293964,0.5063203425443805
315,315,315,11-11,3.17870333934393,-1.7397707011952208,0.6559010436452232
316,316,316,11-12,4.386737273324782,0.4118332135626149,0.875576400027417
317,317,317,11-13,5.190099134010551,1.8426841820636688,0.6068684917969692
318,318,318,11-14,5.107205874184894,1.6950447347509654,0.5421455513596313
319,319,319,11-15,3.8696514610136736,-0.5091374866296112,0.8423837697989077
320,320,320,11-16,5.027015514157294,1.552219365605369,0.981309524274668
321,321,321,11-17,4.190129151496972,0.0616586094404382,0.7910817674060371
322,322,322,11-18,4.854742628472594,1.245387740417177,0.5206528755072289
323,323,323,11-19,4.549270446426863,0.701317640851883,0.5853119929875268
324,324,324,11-20,4.196200063398288,0.07247138335811666,0.15763982913482089
325,325,325,11-21,4.087471499883362,-0.12118278174782485,0.09207620209736396
326,326,326,11-22,3.586297314094242,-1.0138136175108658,0.12462656662828747
327,327,327,11-23,3.96926205113656,-0.3317231527843033,0.055474988740676
328,328,328,11-24,4.9643964861750085,1.440689927602718,-0.004225975986568674
329,329,329,11-25,4.316316456790837,0.2864081735262141,0.11547333440941815
330,330,330,11-26,3.995082773769198,-0.2857344050053514,0.4221381854340772
331,331,331,11-27,4.490707879518042,0.5970130806280961,0.5925672731597655
332,332,332,11-28,4.619372808675687,0.8261754886370882,0.3990911373831804
333,333,333,11-29,4.5433940832393285,0.6908513735698271,0.3678105808946749
334,334,334,11-30,4.312624840388872,0.27983311294320745,0.3404024758474871
335,335,335,12-01,4.210940257799753,0.09872483459518183,0.18081175535268834
336,336,336,12-02,3.9027518738223796,-0.4501830352884784,-0.08533603078102937
337,337,337,12-03,3.953087536153304,-0.3605312423406968,-0.1868405139579051
338,338,338,12-04,3.722788948891449,-0.7707112281652181,-0.05525498165618307
339,339,339,12-05,4.2014514256122455,0.08182447450857268,-0.2070220491846405
340,340,340,12-06,4.75590286331245,1.0693463067535396,-0.2412601242322832
341,341,341,12-07,3.6996758014257516,-0.8118775705755628,-0.09417435736106054
342,342,342,12-08,3.7874125507953793,-0.6556114855743345,-0.09891144861030804
343,343,343,12-09,4.448581887229623,0.5219833588866392,-0.11283150837124475
344,344,344,12-10,3.706830899350257,-0.7991337756607029,-0.5098405692069844
345,345,345,12-11,4.15455830247119,-0.001695884057047963,-0.4874071519648341
346,346,346,12-12,3.418480819326009,-1.312708058260898,-0.18753679662070846
347,347,347,12-13,3.7752482497684623,-0.6772770671226614,-0.10425707942012426
348,348,348,12-14,4.797599126212645,1.1436106464904192,-0.028105681957029616
349,349,349,12-15,4.729129966828999,1.0216616620901446,0.2139844439438928
350,350,350,12-16,3.963365491868422,-0.34222539088213505,0.4318288742358161
351,351,351,12-17,4.970098054460143,1.4508448713484865,0.5839836021900833
352,352,352,12-18,4.152343020402145,-0.005641476509358827,0.3456200851421835
353,353,353,12-19,4.2878186350247125,0.2356513006029425,0.06523061762573694
354,354,354,12-20,3.9946133668677284,-0.2865704557969796,0.033481091072915525
355,355,355,12-21,3.784569522871601,-0.6606751430085347,-0.01071216447719403
356,356,356,12-22,3.856409452607029,-0.5327225501990634,-0.27098463766760555
357,357,357,12-23,4.821222273026287,1.1856853380478292,-0.5439169029973303
358,358,358,12-24,3.2755515880984167,-1.567276315651828,-0.6420453312567981
359,359,359,12-25,3.368379599052288,-1.4019422913754065,-0.5086231990209947
360,360,360,12-26,3.6640437752828814,-0.8753410253537861,-0.6009528255727254
361,361,361,12-27,4.234034581508301,0.13985765040628548,-1.296840449384475
362,362,362,12-28,3.5453745417075746,-1.0867003095094474,-1.3476785307232524
363,363,363,12-29,2.4769547485925107,-2.9896404048226684,
364,364,364,12-30,3.104291087108017,-1.8723048036844927,
365,365,365,12-31,,,
