,unnamed: 0,unnamed: 0,mth_day,excellent script,excellent script_norm,excellent script_ravg
27,27,27,01-28,4.582569743120724,-2.1666158256062475,-0.4899815921466764
28,28,28,01-29,6.440031454304073,-0.12812966800777026,-1.520289711197378
29,29,29,01-30,5.576186114868919,-1.0761636200092162,-1.4633448298779337
30,30,30,01-31,5.4296513211678015,-1.2369793971355048,-1.0507884273246209
31,31,31,02-01,5.272678411571259,-1.4092505677356533,-0.6855449560687656
32,32,32,02-02,6.2947303840972495,-0.2875914854533388,-0.8630765804951815
33,33,33,02-03,6.5794214575813035,0.02484500192888552,-0.8950800766655966
34,34,34,02-04,5.469434150023915,-1.1933194145662656,-0.6828593078452013
35,35,35,02-05,5.40121724827456,-1.2681845970317074,-0.4780994613994225
36,36,36,02-06,6.589900413659568,0.03634521578686719,-0.5085404635894183
37,37,37,02-07,6.3921373002464215,-0.1806914890609809,-0.8121121384229925
38,38,38,02-08,6.128303952971775,-0.4702374985933138,-0.6987767444968402
39,39,39,02-09,4.919740540441916,-1.796585047072559,-0.19304841197456404
40,40,40,02-10,6.089059122079794,-0.5133070510093528,-0.3634286337502784
41,41,41,02-11,8.166124953198274,1.76618539810195,-0.4745822575617361
42,42,42,02-12,5.658401113225311,-0.9859361148674182,-0.2582901735956651
43,43,43,02-13,5.784440457608175,-0.847613231929727,-0.033689456673823434
44,44,44,02-14,7.310811657235021,0.8275150052031117,-0.10271079559018352
45,45,45,02-15,6.147673034655568,-0.4489807455415093,-0.421287287555938
46,46,46,02-16,5.711707054770832,-0.9274350845075136,-0.2591007651118577
47,47,47,02-17,6.424410003492775,-0.14527355369257694,-0.21854410891083376
48,48,48,02-18,6.545103986493081,-0.012816980202936564,-0.4726769348115205
49,49,49,02-19,6.006170987627896,-0.6042732947235832,-0.5002394881712561
50,50,50,02-20,5.921421814466235,-0.6972819502010088,-0.3870977362300129
51,51,51,02-21,5.996983600722486,-0.6143560656999225,-0.3749469797761104
52,52,52,02-22,6.330273351285634,-0.24858457286005434,-0.540372740829527
53,53,53,02-23,6.490840373277459,-0.07236901496916201,-0.33784742257364275
54,54,54,02-24,5.640691613454214,-1.0053715465234359,-0.2367562719965001
55,55,55,02-25,7.113413309004376,0.6108786148117223,0.005470100650991239
56,56,56,02-26,6.474105307076438,-0.09073504673815304,-0.07058495220649648
57,57,57,02-27,7.321278723221424,0.8390021701850255,-0.219389095823966
58,58,58,02-28,5.914466705462037,-0.7049148900049805,-0.10475002705234716
59,59,59,02-29,5.677301370705572,-0.9651938766739788,-0.3469521107265389
60,60,60,03-01,6.267444010242201,-0.3175371338937232,-0.4906546131555002
61,61,61,03-02,5.789250978688713,-0.8423338872334283,-0.7271695855109415
62,62,62,03-03,5.688457893966253,-0.9529500613119208,-0.6929032336867974
63,63,63,03-04,6.028208852815112,-0.5800876639476221,-0.7362394793682577
64,64,64,03-05,6.1018070106920765,-0.4993167790601165,-0.7056536259935028
65,65,65,03-06,5.44037432533016,-1.225211350762741,-0.8713653117136323
66,66,66,03-07,6.434662368833572,-0.13402201364519442,-0.8575017001573562
67,67,67,03-08,4.883275404098376,-1.836604001554205,-0.9599870180381056
68,68,68,03-09,5.764252750502847,-0.8697683919742644,-0.8737440447907959
69,69,69,03-10,5.467903196936997,-1.1949995712321193,-0.6827150080937213
70,70,70,03-11,6.573312848693576,0.01814106042374121,-0.7610110957392414
71,71,71,03-12,6.4847644088235175,-0.0790371305802924,-0.4895922542847274
72,72,72,03-13,6.006603582969634,-0.6037985395183152,-0.4483222161705241
73,73,73,03-14,6.367171001278505,-0.20809095282712087,-0.4605754147857233
74,74,74,03-15,5.989883467681283,-0.6221481632890448,-0.4771972701886135
75,75,75,03-16,5.400912757441239,-1.2685187629233143,-0.8078864808214644
76,76,76,03-17,6.482438177218541,-0.08159007199360031,-0.6903883263057201
77,77,77,03-18,4.676827048751574,-2.0631723943773985,-0.5648314902380414
78,78,78,03-19,6.648987115477352,0.10119038757615123,-0.3745944127077627
79,79,79,03-20,7.053612794479951,0.5452500635789513,-0.007527435001369247
80,80,80,03-21,7.029943768045152,0.5192743018926271,0.05236024506655887
81,81,81,03-22,7.407733909465112,0.9338831033150466,0.4940509488984675
82,82,82,03-23,6.809854889713143,0.2777360084139684,0.4355941966577766
83,83,83,03-24,7.091629526056383,0.5869718286140534,0.505563612993942
84,84,84,03-25,6.329393542641518,-0.2495501258679945,0.42556721974279627
85,85,85,03-26,7.436148171471822,0.9650665615959438,0.43118048300277856
86,86,86,03-27,6.5925891057839525,0.03929594238575266,0.4230296490948948
87,87,87,03-28,7.438422628762063,0.9675626828749399,0.2310898862796277
88,88,88,03-29,6.765292815523898,0.22883100496666586,0.15348846056452253
89,89,89,03-30,6.042260339160397,-0.5646667482775491,-0.1851891518059096
90,90,90,03-31,5.905132598425369,-0.7151586801586256,-0.18518300643667965
91,91,91,04-01,5.5845367830849,-1.066999112626649,-0.473478157101213
92,92,92,04-02,6.592622703622237,0.03933281460113235,-0.5848382324813787
93,93,93,04-03,5.862261215402055,-0.7622082211122599,-0.44083135449297534
94,94,94,04-04,6.1564672650472625,-0.4393294473143283,-0.13872759457172246
95,95,95,04-05,6.829571828169388,0.29937451965287143,0.0010925742647393726
96,96,96,04-06,7.556788160862943,1.0974638793688918,0.013095892474258256
97,97,97,04-07,6.34895878054663,-0.22807809960787825,-0.12886335400905286
98,98,98,04-08,6.6582470020210005,0.11135272385824564,0.09331279479195224
99,99,99,04-09,5.086144495918908,-1.6139637000121263,0.018003034545875634
100,100,100,04-10,7.3711442094977055,0.8937274454917022,-0.2524118697959383
101,101,101,04-11,6.41783983102809,-0.1524840418235882,-0.19843639251869846
102,102,102,04-12,6.0783812683482585,-0.5250255466819918,-0.15833906709078913
103,103,103,04-13,6.644052417591772,0.09577476405556028,-0.06432347298543432
104,104,104,04-14,6.877466288133623,0.3519366764257021,-0.24168733348793245
105,105,105,04-15,5.600144649377634,-1.0498701353799975,-0.3033476342897858
106,106,106,04-16,6.4014641007472814,-0.1704557175232866,-0.2467340998400094
107,107,107,04-17,6.0807318823302605,-0.5224458466347084,-0.4573586011739212
108,108,108,04-18,6.387897638179598,-0.18534433998333327,-0.5415830611657989
109,109,109,04-19,5.492530406397758,-1.1679722439479103,-0.6222663870026939
110,110,110,04-20,6.4169960249527005,-0.15341008352556465,-0.5088195328642314
111,111,111,04-21,5.159034403185376,-1.5339700904013671,-0.48430963446370506
112,112,112,04-22,7.0216984458202365,0.5102254073074882,-0.2928024094620618
113,113,113,04-23,6.214731902848247,-0.3753864562315503,0.051660809437583256
114,114,114,04-24,7.4349020630943885,0.9636990100265264,-0.13353267772299476
115,115,115,04-25,7.375772745715379,0.8988070694499601,0.3105211121632814
116,116,116,04-26,5.404509939788747,-1.2645710064890323,0.2423026287794207
117,117,117,04-27,7.586756296743832,1.1303526489162894,0.25918487257430434
118,118,118,04-28,6.648735734030822,0.10091450700432407,0.1695888286701214
119,119,119,04-29,6.307030164470397,-0.2740929934622485,0.08217769284565167
120,120,120,04-30,6.9450643850551685,0.4261227466014287,0.09215476190340137
121,121,121,05-01,6.897880352912643,0.3743402545031419,-0.05727710011492895
122,122,122,05-02,5.459056369831033,-1.2047085921425345,0.0022075485349520862
123,123,123,05-03,6.769785444834166,0.23376147680630754,-0.2140902199825405
124,124,124,05-04,6.973949001312997,0.4578223989036103,-0.2786598808812462
125,125,125,05-05,5.1244913817426605,-1.571879604567204,-0.409541978109435
126,126,126,05-06,6.592050441713803,0.03870478120919402,-0.14990860067860345
127,127,127,05-07,6.1823243996640596,-0.41095232886599103,-0.4395645835967013
128,128,128,05-08,6.878518716608398,0.3530916724424552,-0.5340374584213621
129,129,129,05-09,5.186184116917218,-1.5041744207022794,-0.16136103380109298
130,130,130,05-10,6.4574488119598685,-0.10901485004435416,-0.022933286831989187
131,131,131,05-11,7.1619803884132835,0.6641789431544104,0.007392326016117056
132,132,132,05-12,7.348859818521353,0.8692712630238167,-0.19176093540168485
133,133,133,05-13,6.348119976514738,-0.2289986517773535,0.0692738676517957
134,134,134,05-14,5.789712036135312,-0.8418278960643564,0.3271624519129824
135,135,135,05-15,6.613308309497473,0.06203439761860401,0.4461857893237398
136,136,136,05-16,7.867372060830281,1.4383166555227658,0.6589957480676982
137,137,137,05-17,7.812702369978836,1.3783189676189551,0.7359106198361199
138,138,138,05-18,8.512330118239532,2.1461310154875672,1.1128044754261406
139,139,139,05-19,6.768627406887668,0.23249057883317664,1.6866783307932025
140,140,140,05-20,7.8502584960537956,1.4195352374757668,1.540576244163059
141,141,141,05-21,9.750779837827906,3.505277529820977,1.4905398602226647
142,142,142,05-22,7.068605689536809,0.5617041357419029,1.2537931685270964
143,143,143,05-23,7.539144464307765,1.0781006639765904,1.3994608338214851
144,144,144,05-24,7.217993396546285,0.7256508653141576,1.0553385081915316
145,145,145,05-25,7.5650187186458675,1.1064965705995065,0.5759790227344603
146,146,146,05-26,5.968879881521428,-0.6451987163039529,0.5443145682582031
147,147,147,05-27,7.130035359941367,0.6291206170785499,0.3514000454388763
148,148,148,05-28,6.895490424831418,0.3717174088843594,0.4865914115690033
149,149,149,05-29,6.484446089244225,-0.07938647293937094,0.4226878494907975
150,150,150,05-30,7.957108897527013,1.5367990620949192,0.7737037109675932
151,151,151,05-31,7.215646457295809,0.7230751981302717,0.7326252935898285
152,152,152,06-01,7.887946695728197,1.4608964525568209,0.7913818864326231
153,153,153,06-02,6.905452267775277,0.3826501128119619,1.0549594670117368
154,154,154,06-03,7.2167232801390675,0.7242569659411269,0.995119058238112
155,155,155,06-04,7.925472103653339,1.5020790105353126,1.023447161973362
156,156,156,06-05,7.629950625695977,1.1777566094531706,0.9087277640334254
157,157,157,06-06,7.370521292749133,0.8930438205417726,1.101109963800863
158,158,158,06-07,7.260755124936839,0.7725800649172007,0.9080411244436646
159,159,159,06-08,7.9572403370223785,1.5369433114165878,0.5194425025272859
160,160,160,06-09,6.161181228822647,-0.4341560702020646,0.6955430291243386
161,161,161,06-10,5.8009335821497885,-0.8295127209629599,0.8120784564704202
162,162,162,06-11,8.592723860885183,2.234359769035488,0.6962955146589107
163,163,163,06-12,8.007641422757997,1.5922563846182625,0.4444013271490886
164,164,164,06-13,6.627748968614215,0.07788241404814403,0.4113426527892378
165,165,165,06-14,6.580089532759838,0.025578186357654558,0.7044004324267586
166,166,166,06-15,5.980443513385103,-0.6325081163611693,0.5490194743784768
167,167,167,06-16,7.403133144247539,0.9288339568621652,0.4206842971211929
168,168,168,06-17,7.743228231554984,1.3020740207457957,0.5072297621808847
169,169,169,06-18,7.306009938831228,0.8222453210745597,0.7226325074050232
170,170,170,06-19,7.1009085837307095,0.5971552044062942,0.765128803001538
171,171,171,06-20,7.757735062251122,1.3179946577024857,0.8057453898596901
172,172,172,06-21,6.212778400654532,-0.3775303427820805,0.6922958379203562
173,173,173,06-22,7.625191325943067,1.1725334780110783,0.5272161246845419
174,174,174,06-23,7.122979137119701,0.6213767091097919,0.4177078521468125
175,175,175,06-24,6.40348947141764,-0.16823295834032573,0.3036564890810474
176,176,176,06-25,6.502207172278513,-0.05989443082008241,0.5492826845072724
177,177,177,06-26,7.134195758204527,0.6336864793078959,0.4559703937420202
178,178,178,06-27,7.555660965445683,1.0962268297752693,0.5776366636486604
179,179,179,06-28,7.115036258272299,0.6126597334195651,0.7073635169126166
180,180,180,06-29,7.788150505740581,1.3513743285496322,0.8925809928858626
181,181,181,06-30,7.11272949824414,0.6101281612434114,0.9941731590244922
182,182,182,07-01,7.5148244085936104,1.0514104250193932,0.7749295664795054
183,183,183,07-02,7.689618392953223,1.2432394761396734,0.6508770400813915
184,184,184,07-03,6.3570168332107375,-0.2192347254946514,0.38336807997548666
185,185,185,07-04,6.4368187964529335,-0.13165542496911928,0.3510226654742972
186,186,186,07-05,6.325630932743615,-0.2536794320857963,0.01834621628811343
187,187,187,07-06,6.9358913026713225,0.4160556742362744,-0.2534948229397351
188,188,188,07-07,5.696022458119487,-0.9446482700977092,-0.08015242349477543
189,189,189,07-08,6.203414564650919,-0.3878067592274174,0.19353235839122865
190,190,190,07-09,7.304710891451429,0.8208196711751065,0.3606178542499276
191,191,191,07-10,7.933102697303292,1.5104532663469052,0.252675901927168
192,192,192,07-11,7.239117374321152,0.7488335430663973,0.7085182406540852
193,193,193,07-12,6.345753245400107,-0.23159603970028314,0.8180324384226405
194,194,194,07-13,8.188194467329557,1.7904057622637934,0.5407246307039845
195,195,195,07-14,6.8021483704051775,0.2692784273839152,0.18221767991034896
196,196,196,07-15,5.78861925708953,-0.8430271751368298,-0.05254848621892807
197,197,197,07-16,5.973080751183895,-0.6405884384149075,0.2427378483730444
198,198,198,07-17,5.9556085419231835,-0.6597634537092653,-0.1997779188382848
199,199,199,07-18,7.9601367180446125,1.5401219678515514,-0.3319867725753368
200,200,200,07-19,5.768881220213943,-0.8646888410041815,-0.1450672149304433
201,201,201,07-20,6.079338800821482,-0.5239746950383969,-0.05247535056575007
202,202,202,07-21,6.810542079874098,0.27849017073253113,0.3906833727553423
203,203,203,07-22,6.479297118217107,-0.08503725222674814,0.1454709729410982
204,204,204,07-23,8.378436945670314,1.999188886217289,0.305430888555966
205,205,205,07-24,6.61951644824912,0.06884756896608668,0.15003769514557716
206,206,206,07-25,6.643410833685842,0.09507065268502532,0.015828658252829253
207,207,207,07-26,5.229776278567184,-1.45633385550073,-0.025086367690404742
208,208,208,07-27,6.076797149420152,-0.5267640506239564,-0.2548801173602595
209,209,209,07-28,6.2556073163952615,-0.3305274078861521,-0.21340399136495813
210,210,210,07-29,7.122113207910365,0.6204263881981605,-0.5335330573136964
211,211,211,07-30,6.846273884920406,0.3177043249378949,-0.6140658578544235
212,212,212,07-31,4.893207682920684,-1.825703743007404,-0.4682934082957904
213,213,213,08-01,4.789488981227889,-1.9395306587450918,-0.44765851683038177
214,214,214,08-02,6.873761335587265,0.3478706467278415,-0.6812880940708396
215,215,215,08-03,6.368421977417758,-0.2067180590937001,-0.6440663374753004
216,216,216,08-04,5.844818311283709,-0.7813510752445866,-0.4783255413077552
217,217,217,08-05,7.049771919306817,0.5410348645111298,-0.1542316772111986
218,218,218,08-06,5.799342409560013,-0.8312589660021329,-0.18615003908607167
219,219,219,08-07,6.561368396189473,0.005032525834247563,-0.2474866054783601
220,220,220,08-08,6.6992579134905945,0.15636047547860302,-0.3583554986633685
221,221,221,08-09,6.0330839429323495,-0.5747374574474307,-0.5342037582862266
222,222,222,08-10,5.238678142164172,-1.4465644343546369,-0.5599314909799892
223,223,223,08-11,6.088377873013696,-0.5140546932260184,-0.5433213145871403
224,224,224,08-12,5.65868427003988,-0.9856253621647084,-0.3395469848373812
225,225,225,08-13,6.652179216417164,0.1046935841913414,-0.2749146761409741
226,226,226,08-14,7.813328805229603,1.3790064539771578,0.05442808616265885
227,227,227,08-15,6.386440393045479,-0.18694360526898807,-0.192442287860306
228,228,228,08-16,7.039254227179271,0.5294921394671608,-0.1252535182913673
229,229,229,08-17,4.738693160177424,-1.995276937363807,-0.3167943353414284
230,230,230,08-18,6.026017351299116,-0.5824927447510766,-0.5332372253032742
231,231,231,08-19,5.604991137735079,-1.0445513181090254,-0.2969292524120599
232,232,232,08-20,6.6299966174781835,0.08034911420608302,-0.5157324733531827
233,233,233,08-21,7.678378560170104,1.2309042320782977,-0.09796318643713546
234,234,234,08-22,5.843017685664981,-0.7833271861795761,0.15313739068263368
235,235,235,08-23,7.022712951027851,0.5113387841324766,0.3613484915119341
236,236,236,08-24,7.398829344897793,0.9241107179675384,0.7155086963568236
237,237,237,08-25,6.743318654531307,0.20471528686677667,0.5612063279416132
238,238,238,08-26,8.566254122113566,2.2053103432754195,0.9547178518894588
239,239,239,08-27,6.834779774253951,0.3050900215870348,0.9125822497963859
240,240,240,08-28,7.994415925730452,1.5777419575074965,0.7261782722323558
241,241,241,08-29,6.7923500399809305,0.25852517157403965,0.8228026987894027
242,242,242,08-30,6.379725291097302,-0.19431314741664305,0.5039770884913186
243,243,243,08-31,7.2715817639738605,0.7844618462090589,0.4122231631157664
244,244,244,09-01,6.823177197703067,0.29235668148691457,0.021424884353905844
245,245,245,09-02,6.3331445703044364,-0.2454335306662787,0.0395150768895752
246,246,246,09-03,5.857851484836688,-0.7670477150636669,0.1254721249338922
247,247,247,09-04,6.891252374512924,0.3670663267880557,0.2645468568885748
248,248,248,09-05,6.849667924615392,0.321429140849259,0.0773023015266814
249,249,249,09-06,8.031928324001253,1.6189102379371545,0.5442454012999756
250,250,250,09-07,5.799477553977237,-0.8311106506844456,0.547394472459103
251,251,251,09-08,8.886006435656375,2.5562250679734864,0.5122929279759117
252,252,252,09-09,5.875068022948757,-0.7481532881089018,0.7406772446899494
253,253,253,09-10,6.699345920879495,0.15645705988890818,0.6122003549892817
254,254,254,09-11,8.098286039042598,1.6917350411334848,0.4852244682471574
255,255,255,09-12,7.329522072671912,0.8480488997331475,-0.028100706371499008
256,256,256,09-13,5.1052775556464,-1.592965971137192,0.06536826168980725
257,257,257,09-14,6.079565429363898,-0.5237259797384518,0.1432112573957789
258,258,258,09-15,6.3860796735617695,-0.1873394797410642,-0.08911972404666328
259,259,259,09-16,7.124927571660953,0.6235150341247379,-0.1162613583688472
260,260,260,09-17,6.828090799082612,0.2977491524788317,0.4427834897846199
261,261,261,09-18,7.181133878782611,0.6851990938000438,0.8000731328534556
262,262,262,09-19,8.161676235839671,1.7613031177836105,0.8665733267476501
263,263,263,09-20,8.03293213532545,1.6200118786745616,0.8075011348255945
264,264,264,09-21,6.749648187827045,0.21166168362410165,0.8010833523588962
265,265,265,09-22,6.801969279454081,0.2690818825924056,0.6241743146674213
266,266,266,09-23,6.793003628660108,0.2592424576786417,0.2963806009906074
267,267,267,09-24,6.213940368100167,-0.3762551323488056,-0.16157519614669058
268,268,268,09-25,6.369569078128352,-0.2054591642772728,-0.19702820202849744
269,269,269,09-26,5.529205469065117,-1.1277229041492258,-0.3801791743944932
270,270,270,09-27,6.55582023154778,-0.0010563516667394194,-0.4857484583743656
271,271,271,09-28,5.800649989839817,-0.8298239516035687,-0.4417000781400641
272,272,272,09-29,6.215837375736414,-0.3741732462005931,-0.5113595924907108
273,273,273,09-30,6.454760781091098,-0.1119648509429975,-0.3355493893077324
274,274,274,10-01,5.9887279910000935,-0.6234162503811527,-0.5320402893626093
275,275,275,10-02,6.490391453960293,-0.07286168505135528,-0.4772325560679621
276,276,276,10-03,5.481569159238728,-1.1800017519960002,-0.2893460428213941
277,277,277,10-04,6.100293720140607,-0.5009775518356852,-0.3116442198078474
278,278,278,10-05,7.243046718617762,0.7531458332788149,-0.03097380279464249
279,279,279,10-06,6.332852639128571,-0.2457539128617175,-0.18650070029742216
280,280,280,10-07,7.523203614846578,1.0606062516980768,-0.27603409159799724
281,281,281,10-08,5.640097947397907,-1.0060230700680333,-0.11351935593440984
282,282,282,10-09,4.992074014246024,-1.7172020997994508,-0.2987611068436242
283,283,283,10-10,6.988790994079876,0.4741108621458393,-0.29872886008256944
284,284,284,10-11,6.230296766863999,-0.3583046721764717,-0.4277882233928478
285,285,285,10-12,6.3330289379680185,-0.2455604322953888,-0.5851368459706201
286,286,286,10-13,6.8176128755865415,0.2862500718364068,-0.4660862823754668
287,287,287,10-14,4.779844742372551,-1.950114805534667,-0.6886886565047613
288,288,288,10-15,5.642944846255918,-1.0028987182285312,-0.5236598243231786
289,289,289,10-16,5.771783799140314,-0.8615033826299274,-0.51311215112267
290,290,290,10-17,7.1325390584075965,0.6318683209130244,-0.5518883288333832
291,291,291,10-18,6.3906949634320345,-0.18227439309233648,-0.3694889060024072
292,292,292,10-19,6.6056165415367385,0.053593005572127116,0.04606252999352567
293,293,293,10-20,5.777055175578388,-0.8557182685488102,0.1012260228430354
294,294,294,10-21,7.914839247439499,1.4904098977470657,0.03315652038079366
295,295,295,10-22,6.073372530879791,-0.530522425532869,-0.10008464197836836
296,296,296,10-23,6.760390852097865,0.2234513061395738,0.034124188424401285
297,297,297,10-24,5.662241577040811,-0.9817213672473086,0.24576304944940844
298,298,298,10-25,7.339360343072858,0.858845987988745,0.226548165149392
299,299,299,10-26,6.934122873547526,0.4141148976012328,0.5112242599370981
300,300,300,10-27,7.809788020854338,1.375120591946967,0.5601164392829072
301,301,301,10-28,7.629747915190403,1.1775341431933677,0.8076215627601314
302,302,302,10-29,7.027693185565183,0.5168043822144291,0.9285818263288306
303,303,303,10-30,7.015396579247711,0.5033093736160366,1.1189716339469893
304,304,304,10-31,8.0006718481307,1.5846075694009396,1.2626471693313501
305,305,305,11-01,7.975018176756989,1.5564537433101853,1.2269363880562465
306,306,306,11-02,8.595288000284027,2.237173804253132,1.0810322673259936
307,307,307,11-03,7.434510654497615,0.9632694555427443,1.185623588005585
308,308,308,11-04,6.2300091294332764,-0.3586203421670867,1.0205241249068493
309,309,309,11-05,7.5872161310075725,1.1308572976935851,0.8048755215403767
310,310,310,11-06,7.098043404666232,0.5940107908085249,0.4710996985959578
311,311,311,11-07,6.796028496605473,0.2625621231113497,0.4034532529550697
312,312,312,11-08,6.770475575847383,0.2345188665866189,0.5590787861158217
313,313,313,11-09,7.064675375880007,0.5573907816974164,0.21014091048203412
314,314,314,11-10,7.080841894868798,0.5751328567974245,0.2291563552964798
315,315,315,11-11,5.6795100389486,-0.9627699561091404,0.3816452576558473
316,316,316,11-12,7.202004259732022,0.7081034596951984,0.4500870904418817
317,317,317,11-13,7.6297127376010145,1.1774955372675548,0.4058666395236897
318,318,318,11-14,7.144659378968343,0.6451698633028253,0.26723136104338185
319,319,319,11-15,6.822914221528379,0.2920680761882657,0.197234753790311
320,320,320,11-16,6.322897905983098,-0.2566788140844236,0.11491470262394955
321,321,321,11-17,5.296826004326097,-1.3827495996275656,0.2870658171413901
322,322,322,11-18,6.751945741941621,0.2141831526970296,0.2071588474187084
323,323,323,11-19,8.570893826994517,2.2104022243721984,0.19607905745020152
324,324,324,11-20,6.707793611212258,0.16572804496673502,0.23101620721142194
325,325,325,11-21,6.76233901803904,0.2255893363772245,0.6775471373911492
326,326,326,11-22,6.513905584119494,-0.04705591551710113,0.6334393981178325
327,327,327,11-23,7.738090869165955,1.296435981450798,0.08208688172182647
328,328,328,11-24,6.51080080241386,-0.05046328294287143,0.1929153258157871
329,329,329,11-25,5.5565505073126085,-1.0977128740038378,0.2176494161220791
330,330,330,11-26,7.313712637879803,0.830698709530499,0.40235693970116704
331,331,331,11-27,6.897564736007161,0.3739938782149766,0.11985259613449062
332,332,332,11-28,7.523734819025378,1.0611892259574265,0.215291886960154
333,333,333,11-29,6.193588839180293,-0.3985900799492607,0.4201856503049654
334,334,334,11-30,7.032584561769893,0.5221724620111088,0.2716474835602071
335,335,335,12-01,6.676741543748027,0.1316497060650305,0.5801635341741257
336,336,336,12-02,6.501627778683715,-0.06053029093805073,0.35702146150244096
337,337,337,12-03,8.584277444351388,2.2250901818984885,0.383784131843395
338,338,338,12-04,6.303776995136973,-0.2776632100726823,0.2754842873932147
339,339,339,12-05,6.339905168860669,-0.23801405790353666,0.14715606507926474
340,340,340,12-06,6.440489843902463,-0.12762660468997314,0.16949391824599766
341,341,341,12-07,5.9751480837467055,-0.6383196278186691,-0.37418025267569216
342,342,342,12-08,6.623752837456123,0.07349682806234666,-0.3624927858867909
343,343,343,12-09,5.611913019656674,-1.0369548436316505,-0.5453761582447895
344,344,344,12-10,6.3676744770409535,-0.20753840933927428,-0.6282438959297421
345,345,345,12-11,5.340048896594591,-1.3353142920515282,-0.6334309085207391
346,346,346,12-12,5.987437025461388,-0.6248330307996887,-0.4322936738027004
347,347,347,12-13,5.9467897534810135,-0.6694417033646513,-0.09559690726481036
348,348,348,12-14,7.723406256605737,1.2803202363705788,-0.047650274510939096
349,349,349,12-15,7.452694767795153,0.9832257555956898,0.2194775762826615
350,350,350,12-16,6.6298073373162625,0.08014138718395339,0.1698006900562563
351,351,351,12-17,6.800484876472,0.2674528127100755,0.2567370984494731
352,352,352,12-18,5.715844558416928,-0.9228943481581201,-0.04208726377300387
353,353,353,12-19,6.422086726078869,-0.14782325300535082,-0.343390270452685
354,354,354,12-20,6.089679750900331,-0.5126259369642827,-0.2242834548561592
355,355,355,12-21,5.805417067274712,-0.8245922844823967,-0.2263435435500728
356,356,356,12-22,7.280985709129664,0.7947822807631082,-0.19519768031585846
357,357,357,12-23,6.7892220012555375,0.25509228054659383,-0.25246719545096585
358,358,358,12-24,5.886124591578777,-0.7360191687528338,-0.2318580588503989
359,359,359,12-25,6.108983991920053,-0.4914403438159951,-0.24214766009395985
360,360,360,12-26,6.202353605446974,-0.3889711173608813,-0.7300844451869345
361,361,361,12-27,5.749161967591008,-0.8863298919437621,-0.954960254015194
362,362,362,12-28,4.6133475922562175,-2.1328384297947403,-0.9870640922621164
363,363,363,12-29,5.559785530138268,-1.094162572422965,
364,364,364,12-30,5.710607136814402,-0.9286421982343672,
365,365,365,12-31,,,
