,unnamed: 0,unnamed: 0,mth_day,denzel washington,denzel washington_norm,denzel washington_ravg
28,28,28,01-29,0.1276445956701502,-0.8824616255503915,-0.2456015840262357
29,29,29,01-30,0.1345846840474001,-0.8210082249246655,-0.3121575586358167
30,30,30,01-31,0.2853321080500961,0.5138367132034638,-0.4798491850749574
31,31,31,02-01,0.16065407585534158,-0.5901678246649087,-0.3984486234860163
32,32,32,02-02,0.16943032384281514,-0.5124555169466236,-0.1360859961912966
33,33,33,02-03,0.21618668117724407,-0.09843526203297236,0.3805491634505812
34,34,34,02-04,0.3054202567505477,0.6917141382179272,0.1883891553599836
35,35,35,02-05,0.4846541965757188,2.278802732926601,0.2980134453685544
36,36,36,02-06,0.1551254058846004,-0.6391233353401217,0.5769031025971058
37,37,37,02-07,0.23493497030930224,0.06757791538651615,0.5959742626409583
38,38,38,02-08,0.35840462133906914,1.1608824264246844,0.3363766787161177
39,39,39,02-09,0.2291092079842249,0.0159916982301425,-0.13508750112164838
40,40,40,02-10,0.12951817582927874,-0.8658713653311171,-0.04441604695953516
41,41,41,02-11,0.16519232385924176,-0.5499823460999955,-0.011505171401791926
42,42,42,02-12,0.2165639494416577,-0.09509461036744232,0.06055405425027975
43,43,43,02-13,0.25723522213762445,0.2650431687329756,0.277001325010092
44,44,44,02-14,0.407231607900872,1.5932377803371145,0.3589542937524035
45,45,45,02-15,0.3757728431411817,1.314675322789016,0.5161093855587272
46,46,46,02-16,0.18504911537616603,-0.3741535528772479,0.5541822187828519
47,47,47,02-17,0.2716798622182617,0.392948204737946,0.37339828951298987
48,48,48,02-18,0.2423619190892909,0.13334238897730585,0.11001609448021424
49,49,49,02-19,0.1347368965565238,-0.8196604068861966,-0.16970063927216042
50,50,50,02-20,0.2287650925989031,0.012944610140460954,-0.17478384297275065
51,51,51,02-21,0.18623812254921904,-0.3636250797252321,-0.4622011876851955
52,52,52,02-22,0.18160476086730665,-0.4046527750807894,-0.6711608881194818
53,53,53,02-23,0.07692724448040869,-1.3315558635367228,-0.20226603276896807
54,54,54,02-24,0.10077182576346964,-1.1204158136284113,-0.3966288846313709
55,55,55,02-25,0.4524578072923974,1.9937087252168848,-0.4887115842728018
56,56,56,02-26,0.09706575403230296,-1.153232501033956,-0.583323721243691
57,57,57,02-27,0.12384332580694485,-0.916121277573818,-0.4677881414805348
58,58,58,02-28,0.11749602949172536,-0.9723255969061242,-0.1711251012956768
59,59,59,02-29,0.1552136005917521,-0.6383423849577853,-0.5626932018738221
60,60,60,03-01,0.30178928252090576,0.6595624274807367,-0.41285590540151534
61,61,61,03-02,0.187133135649744,-0.3556998782519871,-0.3548990959860861
62,62,62,03-03,0.19859478928221014,-0.2542087222001149,-0.0815050628174206
63,63,63,03-04,0.1631145825944618,-0.5683804210812426,-0.06109883624342832
64,64,64,03-05,0.3027465184167301,0.6680386021058689,-0.3325946560941731
65,65,65,03-06,0.1690407620924361,-0.5159050255138315,-0.3550291969235681
66,66,66,03-07,0.11782501385884225,-0.969412491623732,-0.3998766778216212
67,67,67,03-08,0.17193159811329953,-0.49030712322835707,-0.2591921712921473
68,68,68,03-09,0.16820635078145588,-0.523293607588434,-0.2855923156712004
69,69,69,03-10,0.25844173116715824,0.27572661809560123,-0.12146771463713285
70,70,70,03-11,0.2848579068869638,0.50963773583155,0.017922652355726258
71,71,71,03-12,0.2802508065612013,0.4688425806905741,0.1686357086133423
72,72,72,03-13,0.21227525967284835,-0.13307028966657733,0.04836895763442122
73,73,73,03-14,0.2740540440039916,0.41397121431733896,0.07863508826420901
74,74,74,03-15,0.08671417568880486,-1.2448941134619604,-0.024094351518136548
75,75,75,03-16,0.2789499164850771,0.45732340187432796,0.4615453844880304
76,76,76,03-17,0.21524892996049694,-0.10673890286252327,0.4734595771325883
77,77,77,03-18,0.6093179683198137,3.382680996727576,0.2766499931869217
78,78,78,03-19,0.22034825960986384,-0.06158513379922989,0.4887778012044741
79,79,79,03-20,0.1406968114832338,-0.7668862893566603,0.3637944311702612
80,80,80,03-21,0.230450963556438,0.027872734643353873,0.16843915224496026
81,81,81,03-22,0.19426178288543566,-0.2925768183309494,-0.4302999693145583
82,82,82,03-23,0.08287712756396794,-1.278870576414329,-0.5674483313361199
83,83,83,03-24,0.2036152039913741,-0.20975373262953564,-0.5865349512695694
84,84,84,03-25,0.12741718563838625,-0.8844753059285999,-0.7318932927606426
85,85,85,03-26,0.127763809129024,-0.8814060089573573,-0.34511933279227885
86,86,86,03-27,0.13195684677395306,-0.8442773143030848,-0.022609368941197992
87,87,87,03-28,0.4563379677866489,2.0280669414792327,0.05138972676604834
88,88,88,03-29,0.30140833614283136,0.6561892066921562,0.3855549897779397
89,89,89,03-30,0.25375663722199066,0.2342408416139424,0.9093393312191468
90,90,90,03-31,0.3538459691682556,1.1205162721427484,1.053390283612608
91,91,91,04-01,0.482677573042019,2.2613000396898846,0.6289442938153671
92,92,92,04-02,0.2295650829586036,0.020028400057683055,0.928276248754876
93,93,93,04-03,0.16873539570093024,-0.5186089973042136,1.2554716999802846
94,94,94,04-04,0.5042342367696083,2.452180936329209,1.1339962009698448
95,95,95,04-05,0.475462709629761,2.197413548966395,0.5903304743477649
96,96,96,04-06,0.27153475219224404,0.3916632780801088,0.6343845238253782
97,97,97,04-07,0.11429227764541315,-1.0006943200425935,0.7200084384521569
98,98,98,04-08,0.25941589612473964,0.2843526969233633,0.5399078431765734
99,99,99,04-09,0.22675375061688385,-0.004865509543541371,-0.07502473483011808
100,100,100,04-10,0.3821989350338783,1.3715773646757077,-0.18070240062419432
101,101,101,04-11,0.05878733668416914,-1.4921819190737535,-0.16750726986320175
102,102,102,04-12,0.19992807142489788,-0.24240271668434885,-0.21957093601680736
103,103,103,04-13,0.12323323512196208,-0.9215235354766383,-0.03410850566485196
104,104,104,04-14,0.2241378050179251,-0.028029299998270214,0.0887739287563158
105,105,105,04-15,0.35242220614869657,1.107909072568191,0.5773018027443928
106,106,106,04-16,0.4654634847132501,2.108871971202714,0.5850529424864309
107,107,107,04-17,0.3898114869221225,1.4389853248547084,0.5481969048702823
108,108,108,04-18,0.205180206631714,-0.1958958782321205,0.5395953455022727
109,109,109,04-19,0.09825976035699628,-1.14265976117353,0.4510685982670683
110,110,110,04-20,0.21830942954106092,-0.07963865620632764,-0.12335140997169992
111,111,111,04-21,0.2924369057447756,0.5767485891569644,-0.3899802142148168
112,112,112,04-22,0.07623923522537494,-1.3376480782298952,-0.543709689478224
113,113,113,04-23,0.2091450847513972,-0.16078750060399272,-0.4816345722961934
114,114,114,04-24,0.10101384965361077,-1.1182727298125634,-0.6804528706930414
115,115,115,04-25,0.1403215627846803,-0.7702090580813473,-0.9114472607680381
116,116,116,04-26,0.08359110171811532,-1.2725484465874148,-0.4928297273030768
117,117,117,04-27,0.13591621213502605,-0.8092177512930155,-0.3892265446394013
118,118,118,04-28,0.35989247318437995,1.1740571225598715,0.05289340495125972
119,119,119,04-29,0.2793461056741617,0.4608315953780602,0.25461211389009003
120,120,120,04-30,0.400592212340992,1.5344469677314023,0.7978096540823137
121,121,121,05-01,0.27700519491495884,0.4401031955516346,0.8673593650594578
122,122,122,05-02,0.45165915622971103,1.986636794565928,0.8795768703735444
123,123,123,05-03,0.18304276355891927,-0.3919194854301515,0.8549199224197966
124,124,124,05-04,0.3681709963351837,1.2473621544443916,0.5656797031169356
125,125,125,05-05,0.26263867570252003,0.3128899076555741,0.48620884120133206
126,126,126,05-06,0.2046044235015252,-0.20099434808576308,0.3430028387382931
127,127,127,05-07,0.22315611907914995,-0.0367219759419874,0.2712605062000574
128,128,128,05-08,0.3546234540755722,1.127400779787695,0.0412249929366529
129,129,129,05-09,0.13443050225499678,-0.8223734806595655,0.08653077577695918
130,130,130,05-10,0.21230003306558648,-0.13285092513603544,-0.13755612802174785
131,131,131,05-11,0.29333765740677314,0.5847246046974118,-0.13611779835981488
132,132,132,05-12,0.05276420954634067,-1.5455157708780052,-0.5197779769789254
133,133,133,05-13,0.22413072437693285,-0.02809199797038973,-0.4913327508041549
134,134,134,05-14,0.09465715251990683,-1.174560291926968,-0.5504215982497537
135,135,135,05-15,0.15370485142562287,-0.6517021236109422,-0.6453174532549178
136,136,136,05-16,0.1722617127246334,-0.4873840098096278,-0.40542117681267936
137,137,137,05-17,0.2290366800485084,0.01534947466642609,-0.4616606182938428
138,138,138,05-18,0.2153167787708335,-0.10613811222457413,-0.26742441898270125
139,139,139,05-19,0.18602314788557875,-0.3655286468573704,0.13785168356980992
140,140,140,05-20,0.22627067192369346,-0.009143096060118773,0.13670936322182767
141,141,141,05-21,0.4283179996253689,1.7799544917041248,0.0011240625380518282
142,142,142,05-22,0.17148768192183916,-0.4942379318975214,-0.04205175016150217
143,143,143,05-23,0.1371647289616402,-0.7981623294362289,0.03869339743597423
144,144,144,05-24,0.18606105464391967,-0.3651929884218981,0.2079305819461644
145,145,145,05-25,0.24073567360308795,0.11894223872748802,-0.27290037428223896
146,146,146,05-26,0.34094497849666233,1.0062800110010222,-0.3646744513489593
147,147,147,05-27,0.10250924403838602,-1.1050312456662952,-0.3566420265876704
148,148,148,05-28,0.1093020063597012,-1.0448823942978438,-0.3401133152749653
149,149,149,05-29,0.14260746155179918,-0.7499677808684949,-0.5839551604817984
150,150,150,05-30,0.19726083035405687,-0.26602072054566794,-0.8635398121027119
151,151,151,05-31,0.07550960585978349,-1.3441088325135104,-0.5381249745061989
152,152,152,06-01,0.1514997561250808,-0.6712278987244596,0.22552152344289825
153,153,153,06-02,0.3230087811698873,0.8474577799127829,0.3361887679158347
154,154,154,06-03,0.6267452199929083,3.5369965933967387,0.3774637128214953
155,155,155,06-04,0.21759505696119386,-0.08596431403087619,0.4961134766839239
156,156,156,06-05,0.22522853555780964,-0.01837105111170484,0.5999452771685071
157,157,157,06-06,0.15590611821816086,-0.6322102493389391,0.5296998062273489
158,158,158,06-07,0.2218556873895572,-0.04823709581695988,-0.16463998747898678
159,159,159,06-08,0.2754107861229777,0.4259849542658336,-0.002609422383946576
160,160,160,06-09,0.15626389758295045,-0.6290421688412747,0.24913055229227066
161,161,161,06-10,0.327386192695795,0.886219076539365,0.6466672326977113
162,162,162,06-11,0.3958063380439633,1.4920687969455984,0.6423997786802755
163,163,163,06-12,0.42527507099738265,1.7530098330937054,0.38498859751757375
164,164,164,06-13,0.2189640809633582,-0.07384181992157487,0.4334614327784941
165,165,165,06-14,0.10099020125331903,-1.1184821327103769,0.3536927712826386
166,166,166,06-15,0.18910885885585024,-0.33820515727575284,0.13337289429442234
167,167,167,06-16,0.27333532928911664,0.4076071075642321,-0.006826495278185389
168,168,168,06-17,0.24651864343365595,0.17014953501630106,0.28281436616061384
169,169,169,06-18,0.33027663535380064,0.9118134956580588,0.6618237375235295
170,170,170,06-19,0.4152233429974164,1.6640033487112205,0.7783934026814235
171,171,171,06-20,0.3578051380622106,1.1555740954671168,0.7557127684667689
172,172,172,06-21,0.2680959062834785,0.3612128336716113,0.6133210633704478
173,173,173,06-22,0.2579670400521608,0.27152330227630433,0.4848824168564069
174,174,174,06-23,0.15003470527950802,-0.6842006955616261,0.13897488959571738
175,175,175,06-24,0.24324722294188802,0.1411816165738139,-0.11288097015387802
176,176,176,06-25,0.18083805738897213,-0.4114418148529166,-0.26470208285914176
177,177,177,06-26,0.18714881240474407,-0.3555610630304556,-0.21857855114042588
178,178,178,06-27,0.16522264664493624,-0.5497138425599714,-0.1859765916421232
179,179,179,06-28,0.2892201244842148,0.5482644925885998,-0.25828058594810505
180,180,180,06-29,0.17212563706384507,-0.4885889385718101,-0.3393473139547787
181,181,181,06-30,0.1942543823111984,-0.29264234926207705,-0.3108809906783854
182,182,182,07-01,0.12590763032467042,-0.8978421828929583,-0.2381280421324256
183,183,183,07-02,0.20643745687049864,-0.18476312337209608,-0.2497127819090208
184,184,184,07-03,0.2145196965207836,-0.11319615128421248,-0.25985601556179944
185,185,185,07-04,0.2813703602343885,0.4787560539290288,-0.2335868633138221
186,186,186,07-05,0.16525263046717745,-0.5494483404884819,-0.30782245498856203
187,187,187,07-06,0.21205423419963,-0.13502743577421306,-0.2529777996207882
188,188,188,07-07,0.07560594855790545,-1.3432557329413983,-0.1950269143694892
189,189,189,07-08,0.2435999329642453,0.14430480883454685,-0.0028731072294705486
190,190,190,07-09,0.2537869391230278,0.23450916022358154,-0.12989390991720734
191,191,191,07-10,0.411572860665438,1.631678896769141,-0.2334933693551521
192,192,192,07-11,0.07918394224883221,-1.3115731566149031,-0.2551414734282875
193,193,193,07-12,0.14185573611680824,-0.7566241924018813,-0.5318304411038619
194,194,194,07-13,0.06093729680509409,-1.4731443573802103,-0.7951927134444352
195,195,195,07-14,0.05611681218072369,-1.5158289972189,-1.0478985263480909
196,196,196,07-15,0.07533392334198248,-1.345664473819859,-0.6359186392165607
197,197,197,07-16,0.2403406108170585,0.11544401934720355,-0.5788124606928116
198,198,198,07-17,0.3583395428076067,1.1603061661742808,-0.21219405183097784
199,199,199,07-18,0.18055060948164364,-0.4139871212593869,-0.10556741370960417
200,200,200,07-19,0.30935617670311405,0.7265660957907917,0.26089909435176084
201,201,201,07-20,0.12836651205704838,-0.8760691684906574,0.3670907461983172
202,202,202,07-21,0.3236498759843166,0.8531345745483309,0.4794283309234748
203,203,203,07-22,0.3122955660745938,0.7525939304265415,0.5478110788242826
204,204,204,07-23,0.4344589527807968,1.8343316745252265,0.3085068620566549
205,205,205,07-24,0.2268864323079038,-0.003690633854540262,0.2733260070262147
206,206,206,07-25,0.14720478428165246,-0.7092592048149747,0.2296692778088709
207,207,207,07-26,0.10452813299788268,-1.0871542986732987,0.009797235020416498
208,208,208,07-27,0.29406828512571115,0.5911941992442683,-0.21660689844127687
209,209,209,07-28,0.1633113217755522,-0.5666383263041851,-0.3347831240243688
210,210,210,07-29,0.2810485950918794,0.4759068737550663,-0.2592349805884357
211,211,211,07-30,0.14681078722214064,-0.7127479873530915,-0.014363265982112646
212,212,212,07-31,0.19839584484239564,-0.2559703441993762,-0.1061887081331036
213,213,213,08-01,0.27045203531926193,0.3820759889646394,-0.1574846287587406
214,214,214,08-02,0.2318478048282082,0.04024154633832254,-0.3724630664686167
215,215,215,08-03,0.12855345136550178,-0.8744138500580072,-0.3871819755433545
216,216,216,08-04,0.1353802341824846,-0.8139637525041901,-0.4752901597629629
217,217,217,08-05,0.13683732485013747,-0.8010614418015184,-0.8200719703887155
218,218,218,08-06,0.1386941607353865,-0.7846194495170266,-1.0283450363293136
219,219,219,08-07,0.03682952991708656,-1.6866148747898762,-1.023314485850137
220,220,220,08-08,0.09072297175036742,-1.2093968493052671,-0.5886446185972534
221,221,221,08-09,0.13196212830343065,-0.8442305471829473,-0.44372031458825184
222,222,222,08-10,0.4299104567198819,1.7940554510131126,-0.3003771691873997
223,223,223,08-11,0.2350373399112585,0.06848438225249097,-0.2839449019598786
224,224,224,08-12,0.2358227902880793,0.07543942288808649,-0.30243961934746605
225,225,225,08-13,0.04796395557650327,-1.5880212714247497,-0.2924015481900098
226,226,226,08-14,0.07819103972950048,-1.320365153630792,-0.5076317188450497
227,227,227,08-15,0.1387638772963779,-0.7840021202382099,-0.4195382107257013
228,228,228,08-16,0.2840715227711649,0.5026744270828732,-0.4582867436337733
229,229,229,08-17,0.29472907956294364,0.5970454309685812,-0.10472592055384326
230,230,230,08-18,0.20956696976723224,-0.15705177456034589,0.08599391254207545
231,231,231,08-19,0.2875350778177731,0.5333436670548304,0.4407672458729375
232,232,232,08-20,0.20742188620857288,-0.17604615505527965,0.3031396778541475
233,233,233,08-21,0.37915659068288377,1.3446378797469625,0.026844298291245444
234,234,234,08-22,0.1908157411085448,-0.32309098102986705,-0.1207110821730978
235,235,235,08-23,0.10751265220159588,-1.0607268464088309,-0.10707813177650473
236,236,236,08-24,0.10958414988735933,-1.0423840573464054,-0.26226735262641715
237,237,237,08-25,0.2967726997848229,0.6151413694343889,-0.5280475951621554
238,238,238,08-26,0.10226641260465293,-1.1071814801547541,-0.6360116710307925
239,239,239,08-27,0.19906516986545628,-0.25004357546746736,0.12560367392930635
240,240,240,08-28,0.1176597998131382,-0.9708754362416896,0.10863419658419468
241,241,241,08-29,0.623579566286739,3.5089652233517623,0.1896676073214197
242,242,242,08-30,0.09808571322234133,-1.1442009214170754,0.3289748425497569
243,243,243,08-31,0.3516805512267401,1.101341833857739,0.6343015752823437
244,244,244,09-01,0.19666032873273145,-0.2713380687847305,0.8284529970585589
245,245,245,09-02,0.4059531032450816,1.5819168209280523,0.07420723138133438
246,246,246,09-03,0.2492158743648448,0.1940330944156024,0.3681734696998382
247,247,247,09-04,0.1125062438667139,-1.016509370711585,0.10904927053826584
248,248,248,09-05,0.29727582993696183,0.6195965084939478,0.17781069460268015
249,249,249,09-06,0.17609923355633186,-0.4534033611116952,-0.03265325444975923
250,250,250,09-07,0.2432527407158189,0.14123047560175506,0.06144618466872659
251,251,251,09-08,0.2633437382521067,0.31913312661341625,0.456550564627801
252,252,252,09-09,0.31297720412844604,0.7586297291265173,0.42884308006570776
253,253,253,09-10,0.3802270814998969,1.3541169090428609,0.5048824363663474
254,254,254,09-11,0.27850137095364097,0.45335160112138895,0.5115255808316277
255,255,255,09-12,0.2276231376041785,0.002832776692143168,0.8458265061106768
256,256,256,09-13,0.2477541036238871,0.1810893423934364,0.7752995081761225
257,257,257,09-14,0.4898644458851775,2.324938678287711,1.0434986838350553
258,258,258,09-15,0.2651884477376704,0.3354677415191909,0.7870740717012099
259,259,259,09-16,0.5619575598291328,2.9633119629964573,1.1459271652512848
260,260,260,09-17,0.10474928053806996,-1.0851960716816842,1.112658196314084
261,261,261,09-18,0.4707802769971572,2.1559513379925916,0.6803383956043967
262,262,262,09-19,0.2252112094348064,-0.018524471229768486,0.7547083837784547
263,263,263,09-20,0.19692661719444787,-0.26898012597041265,0.21838543574686672
264,264,264,09-21,0.3155811959294041,0.7816876705635393,0.2593042843513412
265,265,265,09-22,0.1985476960767044,-0.25462572519307103,-0.3592973617908537
266,266,266,09-23,0.13247569659174682,-0.839682980054837,-0.5920835776207376
267,267,267,09-24,0.05161876103621328,-1.5556585388605784,-0.5107315827622495
268,268,268,09-25,0.06747638326585616,-1.4152417662090715,-0.4216701243764826
269,269,269,09-26,0.25205033971278795,0.21913184318051604,-0.5186793593297611
270,270,270,09-27,0.3759288140508235,1.316056420878141,-0.4523915578453806
271,271,271,09-28,0.13281470257626252,-0.8366811349127414,-0.4055160563530065
272,272,272,09-29,0.17739199374871253,-0.4419561711485549,-0.2053815913375319
273,273,273,09-30,0.08338137658938392,-1.2744055299063335,-0.4123342744189389
274,274,274,10-01,0.20308653929288328,-0.2144349761162236,-0.6430615020853029
275,275,275,10-02,0.11182019174346412,-1.0225842553079258,-0.4334479489625197
276,276,276,10-03,0.21958914841102625,-0.06830694512004322,-0.3147226287932076
277,277,277,10-04,0.2748478433556992,0.4210001838239577,0.060544087541950835
278,278,278,10-05,0.2578397026991636,0.2703957498673171,0.2401005668815765
279,279,279,10-06,0.3376603082567809,0.9771947681046173,0.3548277339409512
280,280,280,10-07,0.3247531506735245,0.8629038999215307,0.4492616719605463
281,281,281,10-08,0.1895587712742692,-0.3342212529516779,0.4267598350860066
282,282,282,10-09,0.28357713302973603,0.4982966829975274,0.28523184928022244
283,283,283,10-10,0.2596007063410171,0.2859891625767197,0.049855177167585994
284,284,284,10-11,0.16194101660414612,-0.5787721649673881,-0.2154241827802812
285,285,285,10-12,0.17817020130369338,-0.4350652645712016,-0.21598063488151853
286,286,286,10-13,0.14500112550135566,-0.7287722597656726,-0.3365757615310137
287,287,287,10-14,0.18918172199260488,-0.3375599655591017,-0.06757477175722389
288,288,288,10-15,0.2018624521536928,-0.22527407689944395,0.05330892003620424
289,289,289,10-16,0.4418744900785044,1.8999951012194587,0.9769390104696528
290,290,290,10-17,0.2438512278411877,0.14652998579318066,1.189142114153261
291,291,291,10-18,0.8040175318234632,5.10671527802949,1.4423708046806991
292,292,292,10-19,0.2887889333520845,0.544446362335976,1.4895283223189233
293,293,293,10-20,0.3607682712173495,1.1818121776055284,1.2436614690225385
294,294,294,10-21,0.2338161604980919,0.05767102892989957,1.3246020377163974
295,295,295,10-22,0.27527628654160285,0.4247939814411481,0.69109215806466
296,296,296,10-23,0.2986961699586877,0.6321733979563358,0.3431508767804881
297,297,297,10-24,0.37475426815924345,1.305656000119065,0.23936718725720266
298,298,298,10-25,0.05302558574705362,-1.543201325369055,0.17581515872989575
299,299,299,10-26,0.29044493971007984,0.5591100404658157,-0.026987621610927482
300,300,300,10-27,0.19075361000857088,-0.3236411422339419,0.08501506661800913
301,301,301,10-28,0.13785809281566247,-0.7920227006037914,-0.12700566468495536
302,302,302,10-29,0.3745886556682239,1.3041895273299555,0.020934968457403096
303,303,303,10-30,0.2310900349611472,0.03353161230127802,-0.15373726422912815
304,304,304,10-31,0.15326945099845427,-0.6555575265149045,-0.05887408870751092
305,305,305,11-01,0.1720878704947493,-0.488923355653372,0.1501427626846249
306,306,306,11-02,0.25503244390512675,0.2455379108957617,-0.01779458769709515
307,307,307,11-03,0.2794869113571056,0.4620784077490234,-0.03074271822177845
308,308,308,11-04,0.2607951104821428,0.2965654250396352,0.10105817890401936
309,309,309,11-05,0.22231644366304248,-0.0441571708468218,0.5585186446099558
310,310,310,11-06,0.24257710833948035,0.13524785623988236,0.4234472584304924
311,311,311,11-07,0.4820608935109589,2.2558394385822482,0.2554286805358217
312,312,312,11-08,0.16350871882775156,-0.564890406181019,0.12148511442976008
313,313,313,11-09,0.16563832679685145,-0.546033059619001,0.07882158396865614
314,314,314,11-10,0.17003559089087725,-0.5070959715967345,0.0623073579089475
315,315,315,11-11,0.19340783953008225,-0.3001383536134453,-0.4709453718302299
316,316,316,11-12,0.2313871477674743,0.036162499881630464,-0.3941429296578765
317,317,317,11-13,0.12073139498517275,-0.9436769398528172,-0.3373048454333296
318,318,318,11-14,0.2155496862115765,-0.10407575314689853,-0.1221484188719214
319,319,319,11-15,0.204151540747143,-0.20500455427171926,-0.21729589875465252
320,320,320,11-16,0.3158245561945501,0.7838425877717149,-0.3783173124382748
321,321,321,11-17,0.12893636235858202,-0.8710232329098321,-0.2236165021079912
322,322,322,11-18,0.1222798082013477,-0.9299659822201028,-0.1977929412958204
323,323,323,11-19,0.2255559239576071,-0.015472077871116076,-0.2447797760332205
324,324,324,11-20,0.2330476074748689,0.05086561172612652,-0.2938227075352519
325,325,325,11-21,0.17231348631977442,-0.4869255626961206,-0.2163374029837033
326,326,326,11-22,0.2825933004360828,0.4895849987595271,0.32766965996876096
327,327,327,11-23,0.1814400340236535,-0.4061114056005405,0.3280728550885777
328,328,328,11-24,0.4908963914624277,2.3340763954946837,0.39648485434497455
329,329,329,11-25,0.2258291270418608,-0.013052907152215644,0.7433268427800971
330,330,330,11-26,0.2794032508797341,0.4613376072645074,0.6899880243784479
331,331,331,11-27,0.4073319583494394,1.5941263679146154,0.918361968377506
332,332,332,11-28,0.2464511722664763,0.16955208834963184,0.6333046899938832
333,333,333,11-29,0.3361851259088777,0.964132258393808,0.6104618375010474
334,334,334,11-30,0.29774294337814194,0.6237327251929458,0.4193278486382062
335,335,335,12-01,0.2103509194756812,-0.15011002210923038,0.11803385937827815
336,336,336,12-02,0.14989177443436622,-0.6854663259125401,0.19394243221028892
337,337,337,12-03,0.2031765926537556,-0.21363756764495312,-0.14906220993445396
338,338,338,12-04,0.297886458061664,0.6250035253416967,-0.015411917026938138
339,339,339,12-05,0.10376682136724573,-1.0938955944746496,-0.11747113620949773
340,340,340,12-06,0.3883037424531273,1.4256344826380407,-0.2078740948682357
341,341,341,12-07,0.14119608082121296,-0.7624653372045881,-0.3277318493617512
342,342,342,12-08,0.08863516214588099,-1.2278840778649682,-0.5517386817906105
343,343,343,12-09,0.12196155162292688,-0.9327840946060458,-0.4704476703213508
344,344,344,12-10,0.14610050008361725,-0.7190374692314585,-0.8004641391226617
345,345,345,12-11,0.15884922183279662,-0.6061495256590911,-0.566467067853614
346,346,346,12-12,0.16468616203201455,-0.5544643301698249,-0.2443703795623532
347,347,347,12-13,0.29975137684286185,0.6415170904096977,0.1111264587830742
348,348,348,12-14,0.3068863371825706,0.7046960518825971,0.20588142714718893
349,349,349,12-15,0.3628445085459668,1.2001969354665185,0.34208458298418104
350,350,350,12-16,0.2103060133279256,-0.15050765904677008,0.2561342671718196
351,351,351,12-17,0.2511398286155905,0.2110694093628617,-0.055038440323248984
352,352,352,12-18,0.10644663923425278,-1.0701662250439938,-0.3524514567810779
353,353,353,12-19,0.08890223893202835,-1.2255191545607136,-0.7490634699620201
354,354,354,12-20,0.10536070009054642,-1.0797820468643766,-0.9039439690964248
355,355,355,12-21,0.0941021058543456,-1.1794751436191335,-0.7034189257271807
356,356,356,12-22,0.10535972808147158,-1.0797906538531987,-0.7580032774586392
357,357,357,12-23,0.3870146386665577,1.4142196695783262,-0.5200714378907166
358,358,358,12-24,0.06946054363914943,-1.3976723354327452,-0.29607298393092313
359,359,359,12-25,0.250123715128588,0.2020718828468217,-0.2795099067352939
360,360,360,12-26,0.2571409808580378,0.2642086768943842,-0.15386031272555808
361,361,361,12-27,0.1053251677223417,-1.0800966804453591,-0.5525787712845474
362,362,362,12-28,0.19049929185963133,-0.32589308979478365,-0.38142866570672734
363,363,363,12-29,0.11684491866426085,-0.9780910817756094,
364,364,364,12-30,0.1854310363758988,-0.37077170196582493,
365,365,365,12-31,,,
