,unnamed: 0,unnamed: 0,mth_day,too long,too long_norm,too long_ravg
86,86,86,03-27,8.902730874725561,-0.22224908804071825,-0.12166282851360448
87,87,87,03-28,9.145576479907463,0.006248346705824244,-0.4253654954191124
88,88,88,03-29,8.966700892877151,-0.16205864301545714,-0.3915240994412264
89,89,89,03-30,8.622829647573509,-0.4856127685930052,-0.3184217479824715
90,90,90,03-31,8.960358435672063,-0.16802636559485648,-0.34476898533783945
91,91,91,04-01,8.204918808073247,-0.8788319693566143,-0.5362675687043089
92,92,92,04-02,8.734720827500317,-0.3803325121729258,-0.7516378341926614
93,93,93,04-03,7.9244356976306225,-1.1427431534929926,-0.6796093238421289
94,94,94,04-04,7.593336088531197,-1.4542802359455718,-0.6538935037188349
95,95,95,04-05,9.082138274976577,-0.05344170648980974,-0.6995287070027295
96,96,96,04-06,9.124342085839098,-0.013731444855092272,-0.5002982162247435
97,97,97,04-07,7.9139140034538125,-1.152643189059982,-0.4082547576336373
98,98,98,04-08,10.005166138818627,0.8150504324949899,-0.26105668656659303
99,99,99,04-09,8.511374875203098,-0.5904824019463559,-0.2858143689400149
100,100,100,04-10,8.531983072193043,-0.5710918095433057,-0.3576558602916531
101,101,101,04-11,8.924264440667388,-0.20198780073034145,-0.3859362763731835
102,102,102,04-12,8.666226033976777,-0.4447803929649212,-0.3405822628006594
103,103,103,04-13,7.733576536670434,-1.322325685549165,-0.13324707188909204
104,104,104,04-14,10.294377863729194,1.0871745139301343,-0.06678005609400706
105,105,105,04-15,9.833501925818144,0.6535287435230482,0.03660800856180483
106,106,106,04-16,8.955827375564684,-0.17228971477279573,0.10285362696379503
107,107,107,04-17,9.583545464748283,0.4183405872045299,0.28311855754364124
108,108,108,04-18,9.088658538989156,-0.04730668255297992,-0.12332865777128332
109,109,109,04-19,8.883082995024205,-0.24073610207008764,-0.27509558428644226
110,110,110,04-20,7.702560933605538,-1.3515087779594133,-0.07313165920323446
111,111,111,04-21,8.865720440908612,-0.2570728155679056,-0.09858579771183762
112,112,112,04-22,10.243703145360033,1.0394938357264512,-0.02918660772465693
113,113,113,04-23,9.421230495811438,0.265615756152911,-0.0947094471676886
114,114,114,04-24,9.531200617685096,0.3690884573701042,0.14170147034351308
115,115,115,04-25,8.465259479007148,-0.6338731387282777,0.4016093235432318
116,116,116,04-26,9.210096956448849,0.0669567271077971,0.2942230947268611
117,117,117,04-27,10.523090817214863,1.3023743036304067,0.4745245344975449
118,118,118,04-28,9.55892678222823,0.3951764628282272,0.4703645335484906
119,119,119,04-29,10.570969764565556,1.3474243947770137,0.6981446696722561
120,120,120,04-30,9.504673284041695,0.34412845167577844,0.4622397151626669
121,121,121,05-01,9.91775906789969,0.7328076780143148,0.3891457164264816
122,122,122,05-02,7.705787338964421,-1.348472999949739,0.4529319682538109
123,123,123,05-03,10.056987824559117,0.8638103112132955,0.04012422071778984
124,124,124,05-04,9.965676493299833,0.7778939737922033,-0.14113187736868793
125,125,125,05-05,7.9385932378348425,-1.129422090439113,-0.2167713311627346
126,126,126,05-06,8.348846386950795,-0.7434081368430882,-0.020009733103047992
127,127,127,05-07,9.43542431558304,0.2789709552500349,-0.3213150728449104
128,128,128,05-08,8.960489110396527,-0.16790341159161926,-0.2575715745664123
129,129,129,05-09,8.135635552346995,-0.9440217272378792,0.05726211658735403
130,130,130,05-10,10.372153575189817,1.1603549634631922,0.355716668609434
131,131,131,05-11,9.946212579680758,0.7595800564834849,0.3067173631980267
132,132,132,05-12,10.252019865957022,1.0473191752893911,0.2213525804206432
133,133,133,05-13,9.122967434235767,-0.015024877218408832,0.4828319199985793
134,134,134,05-14,8.416138255225032,-0.6800921082559204,0.3101424184842771
135,135,135,05-15,9.803026922393768,0.6248543102297378,0.2853804033646907
136,136,136,05-16,9.270953820794675,0.12421795437737855,0.2843361957054214
137,137,137,05-17,9.788311116482898,0.6110079657659664,0.3282850589337816
138,138,138,05-18,10.245361202819764,1.0410539293337755,0.6821914957053615
139,139,139,05-19,9.403218850613893,0.2486683021517523,1.0498347789852298
140,140,140,05-20,10.672915174691939,1.4433465123735592,1.0609978842474328
141,141,141,05-21,12.147400434985581,2.8307140099089483,1.0437666889274122
142,142,142,05-22,9.34213827998432,0.1911965859505964,1.0829516857848065
143,143,143,05-23,9.678431894596502,0.5076207938458435,0.9857274589383256
144,144,144,05-24,10.495234579816934,1.27616391047814,0.7980914622189942
145,145,145,05-25,8.783243149799592,-0.3346770589271316,0.19222061107704067
146,146,146,05-26,9.47640518600625,0.3175305320575701,0.06326230237093809
147,147,147,05-27,8.283906553642499,-0.8045110969427732,0.0293784814990401
148,148,148,05-28,8.519801909625341,-0.582553266286019,0.055993071370992034
149,149,149,05-29,9.462362852211706,0.3043178686144556,0.39526562624791456
150,150,150,05-30,10.664949470260888,1.4358514497098516,0.3591029340704865
151,151,151,05-31,10.946703295479242,1.7009582703344033,0.5917308287373283
152,152,152,06-01,9.245804324953022,0.10055437899300196,0.7087582495668187
153,153,153,06-02,9.767319142284247,0.5912562710582773,0.5941448752405293
154,154,154,06-03,9.266057854224604,0.11961125869092308,0.4835592046298978
155,155,155,06-04,8.731500706269065,-0.3833623773432801,0.508663403709439
156,156,156,06-05,9.959771030065069,0.7723374260460624,0.7210714702100032
157,157,157,06-06,11.106786784158421,1.8515834648116511,0.8275608303175467
158,158,158,06-07,10.600279893015252,1.375002777996387,0.9747292721001528
159,159,159,06-08,10.446376387616619,1.2301924317035384,1.1563794248517214
160,160,160,06-09,10.204515899007944,1.0026219093865611,1.2841598432525718
161,161,161,06-10,9.889840395953671,0.7065385391661293,1.0928202047971805
162,162,162,06-11,10.774596274944653,1.5390199364511663,0.8709225214878127
163,163,163,06-12,9.886659555661664,0.7035456340793025,0.7007267184740366
164,164,164,06-13,9.185291302403744,0.0436166781401799,0.6377103606181781
165,165,165,06-14,9.361078353663284,0.20901761362088128,0.7156298468017736
166,166,166,06-15,9.802675618126708,0.6245237622514099,0.5210308967399283
167,167,167,06-16,10.386714370894556,1.1740554562677028,0.3937107637277542
168,168,168,06-17,9.533685193874053,0.3714262360800946,0.2780370380127966
169,169,169,06-18,9.07476944090011,-0.06037516399374194,0.4537963379210646
170,170,170,06-19,8.44766754861271,-0.650425676149566,0.6331657703839356
171,171,171,06-20,10.481853480086457,1.2635734130704896,0.9178562848092808
172,172,172,06-21,10.946471698618321,1.7007403570286361,1.092224765392187
173,173,173,06-22,12.202117865691555,2.8821985428197743,1.2846883179165218
174,174,174,06-23,10.64559139725288,1.4176371195775312,1.5937516211366691
175,175,175,06-24,10.302063601293877,1.0944061511522676,1.5269712486960143
176,176,176,06-25,10.418490503188146,1.2039541431713157,1.5150432414855317
177,177,177,06-26,10.056010976140293,0.8628911784265587,1.0920333366600874
178,178,178,06-27,10.870409642179306,1.629172313765742,1.0291538610620885
179,179,179,06-28,9.50468461575012,0.344139113867108,0.9848785717524356
180,180,180,06-29,10.244623981875419,1.0403602659895368,0.9091971326236228
181,181,181,06-30,10.019730643667463,0.8287544152943506,0.8175408340344067
182,182,182,07-01,9.935888020407702,0.7498655083984404,0.8349071035687917
183,183,183,07-02,9.47154062553908,0.3129533868912617,0.849786998155368
184,184,184,07-03,10.981150200107429,1.7333699309720518,0.498273560239012
185,185,185,07-04,9.59957015378502,0.4334184813865649,0.38819431128024
186,186,186,07-05,8.003106645235105,-1.0687203615085985,0.2421482288591539
187,187,187,07-06,9.31778153353374,0.16827892154171906,0.18539622367381628
188,188,188,07-07,9.004586993523029,-0.12641098612807658,-0.12558374394403948
189,189,189,07-08,9.109646627215447,-0.027558644220763803,0.2623057688327936
190,190,190,07-09,8.998105133906758,-0.13250987473508274,0.4059402645941199
191,191,191,07-10,12.07304904194385,2.7607555580475642,0.3472796259670405
192,192,192,07-11,8.919029559297963,-0.2069133869406405,0.5755774059347819
193,193,193,07-12,8.943716635075209,-0.1836849102207573,0.4022518434222581
194,194,194,07-13,10.460387473719626,1.2433756936783724,0.20002877444140152
195,195,195,07-14,8.004390863573194,-1.0675120192959076,-0.4190912665521371
196,196,196,07-15,7.7085768652974025,-1.3458482886202223,-0.4033122304984919
197,197,197,07-16,8.12506823764042,-0.9539646879136684,-0.2688702523017807
198,198,198,07-17,9.019648707969417,-0.11223917061876894,-0.5851540209064717
199,199,199,07-18,9.801021057593065,0.6229669589595098,-0.5556379386812065
200,200,200,07-19,8.443521333899259,-0.6543269179497736,-0.3071422031599821
201,201,201,07-20,8.192607878574982,-0.8904155259443165,0.031208200593388486
202,202,202,07-21,9.293174889639657,0.14512612450712362,0.12428585730400778
203,203,203,07-22,10.282648045593307,1.0761377346065557,0.13016591236067024
204,204,204,07-23,9.613182720231995,0.4462267696449467,0.2790022331476582
205,205,205,07-24,9.838516765945027,0.6582472892994844,0.2651912141726381
206,206,206,07-25,9.392615045204764,0.23869100677215405,0.2591815053895893
207,207,207,07-26,8.104538305324294,-0.9732816397944372,-0.011507227862537477
208,208,208,07-27,9.254852410404682,0.10906787180883104,-0.0949230401533085
209,209,209,07-28,8.556530569076727,-0.5479946649062052,0.025669495388308167
210,210,210,07-29,9.081259984907753,-0.05426810409967951,-0.12121571638545828
211,211,211,07-30,10.607506596570703,1.3818025025491845,-0.16607844968747335
212,212,212,07-31,8.455963090620523,-0.6426202638704447,-0.2158495842141065
213,213,213,08-01,7.818459357499073,-1.2424580396065277,-0.1864197962577506
214,214,214,08-02,8.937473758916964,-0.189558935350968,-0.16292259599726025
215,215,215,08-03,8.744197306112019,-0.37141593716806975,-0.2352534315414793
216,216,216,08-04,9.231096025483053,0.08671509746326236,-0.10707043262975192
217,217,217,08-05,10.146270113530118,0.9478174892838708,0.09880247798434166
218,218,218,08-06,9.273355495378473,0.12647772959991901,0.10769706612984707
219,219,219,08-07,9.131261795498329,-0.00722057592196595,0.32250013966643204
220,220,220,08-08,8.994192425630267,-0.13619140647793546,0.3608721451015392
221,221,221,08-09,10.113945262690713,0.9174025040514399,0.29183981175109297
222,222,222,08-10,9.475785150127317,0.3169471300739051,0.11617356439745115
223,223,223,08-11,9.706067392089409,0.5336234891811938,0.013001516307134206
224,224,224,08-12,8.153173742897557,-0.927519754521932,0.17042052297682805
225,225,225,08-13,8.473358257522737,-0.6262528644638676,0.021848274560737624
226,226,226,08-14,9.998015877326528,0.8083226335402275,0.1068324901621497
227,227,227,08-15,9.166535477897384,0.02596901355489756,-0.23123518289673656
228,228,228,08-16,10.017709219205642,0.8268524236823775,-0.25952321783392
229,229,229,08-17,7.5502904903270895,-1.4947825491721238,-0.3980950301041055
230,230,230,08-18,7.972787692489233,-1.0972479641450321,-0.6456174136395003
231,231,231,08-19,7.589718868330456,-1.4576837380849812,-0.4734169148468159
232,232,232,08-20,8.419624686395322,-0.6768116676721413,-0.7403849090429703
233,233,233,08-21,10.264616978593123,1.0591720063110035,-0.2781617093818136
234,234,234,08-22,8.315318008030479,-0.7749555414945484,-0.04007220736035092
235,235,235,08-23,10.497777566722672,1.278556648794816,0.2541068362607403
236,236,236,08-24,9.491027648311801,0.3312890479837437,0.5961108047104382
237,237,237,08-25,9.465628450227726,0.3073905236415662,0.5509790145391208
238,238,238,08-26,10.600502404823263,1.3752121430260462,0.9204938218521359
239,239,239,08-27,9.976822319298496,0.7883812652830992,0.8716341551136728
240,240,240,08-28,10.671625782911393,1.4421333023835439,0.8874799488696108
241,241,241,08-29,10.186211127880595,0.9853986483640358,1.0739632257067142
242,242,242,08-30,9.592072494925072,0.42636381051937217,0.8179227991944814
243,243,243,08-31,10.654787819216997,1.4262901846641869,0.6980075317667108
244,244,244,09-01,8.967793685890829,-0.16103041604735013,0.401917554949284
245,245,245,09-02,9.212151265865916,0.06888966071647551,0.3542686352981963
246,246,246,09-03,8.783530635892806,-0.3344065585210178,0.2071799172097043
247,247,247,09-04,9.882365334379212,0.6995051304575102,0.1180214108215674
248,248,248,09-05,8.654122829120238,-0.4561684980115801,0.11400725307568972
249,249,249,09-06,10.086245293609423,0.8913391463353658,0.2781748408833326
250,250,250,09-07,8.94219635956177,-0.18511536252261626,0.26465965633893995
251,251,251,09-08,10.259008809539155,1.0538951875623328,0.03512558575921546
252,252,252,09-09,8.697347528232045,-0.4154976657873737,0.24375019236756626
253,253,253,09-10,8.41868132387916,-0.6776992930208368,0.12445196924207795
254,254,254,09-11,9.984472176031007,0.7955791416385247,0.015267501905903194
255,255,255,09-12,9.325508984490575,0.1755498075824362,0.022999721614604285
256,256,256,09-13,8.24595305837648,-0.8402221665396649,0.16292036740341478
257,257,257,09-14,10.308315330025264,1.1002885058145393,0.31574648986435977
258,258,258,09-15,9.589588106995231,0.4240262089454893,0.12746716946722902
259,259,259,09-16,9.393217048653463,0.2392574417448332,0.2591560652754836
260,260,260,09-17,8.78385986572312,-0.3340967807442597,0.4167863509304857
261,261,261,09-18,10.165257657391845,0.9656831824319636,0.3709557490370419
262,262,262,09-19,9.251123785759397,0.10555954739034837,0.5835599705588412
263,263,263,09-20,10.016064515086976,0.8253048944538771,0.7773347450972726
264,264,264,09-21,10.945314508833187,1.6996515380762849,0.9577403227158068
265,265,265,09-22,10.62887255902635,1.4019060889754218,0.8874984609182031
266,266,266,09-23,9.934263196689882,0.7483366849669434,0.7522512021829623
267,267,267,09-24,9.7173420615884,0.5442320116463417,0.4989323253424474
268,268,268,09-25,8.388684281354848,-0.7059240050210964,0.4336683946286062
269,269,269,09-26,8.40071046915892,-0.6946083665892124,0.16101899441669798
270,270,270,09-27,10.529141992016982,1.3080679537932374,-0.10003943250790603
271,271,271,09-28,8.890252377043431,-0.2339903122960273,-0.4625653744977391
272,272,272,09-29,8.269555886220598,-0.8180138765806809,-0.5456801282646296
273,273,273,09-30,7.405600613611567,-1.6309236402926566,-0.5928672104403941
274,274,274,10-01,7.858681324416947,-1.2046125276224395,-0.9546923919876372
275,275,275,10-02,8.099809703061847,-0.9777308596437992,-0.9765318770127268
276,276,276,10-03,8.22186912620932,-0.86288313549022,-1.0049725364058626
277,277,277,10-04,8.750987191060176,-0.3650272224465664,-0.8512321161065041
278,278,278,10-05,8.088196586066713,-0.9886578329394962,-0.4883524653080791
279,279,279,10-06,8.385966597586787,-0.7084811184965047,-0.3912711399909624
280,280,280,10-07,10.172678289085493,0.9726653771681104,-0.4457492053960509
281,281,281,10-08,8.718874154913946,-0.3952429077410982,-0.6020132078771585
282,282,282,10-09,7.87447549939387,-1.1897515279207511,-0.2727721133326492
283,283,283,10-10,7.754528925537037,-1.3026112373332126,-0.21810576595700013
284,284,284,10-11,10.187688502309072,0.9867887343275592,-0.4007576855617936
285,285,285,10-12,8.734560853612006,-0.3804830342426103,-0.40012105690206107
286,286,286,10-13,9.0079505711591,-0.12324614046065048,-0.27588983139611506
287,287,287,10-14,8.722933784003096,-0.3914231357827032,-0.28537692720209845
288,288,288,10-15,8.666668387877161,-0.4443641748850749,-0.5684704489939348
289,289,289,10-16,7.694031978821332,-1.3595338121691127,-0.7144723978030049
290,290,290,10-17,8.38246864855782,-0.7117723964234591,-0.7497417078282448
291,291,291,10-18,7.8035412562426565,-1.2564947270970306,-0.6154235555488382
292,292,292,10-19,8.783046594965366,-0.3348620006120904,-0.5169386051143142
293,293,293,10-20,9.579448598186175,0.4144857778937361,-0.3190875977149463
294,294,294,10-21,9.294683422254534,0.1465455277220695,-0.2167210899238804
295,295,295,10-22,8.955680653723382,-0.17242776777290558,-0.11359711498216166
296,296,296,10-23,9.035235448214566,-0.09757334967706403,0.08197645259073305
297,297,297,10-24,8.461138243217952,-0.6377508774467178,0.009348879490418802
298,298,298,10-25,10.030172579399435,0.8385794048252777,0.16796411839053685
299,299,299,10-26,9.116319890540002,-0.02127966070814943,0.4762444380630264
300,300,300,10-27,10.306134961511363,1.0982369611227778,0.30287092165702684
301,301,301,10-28,10.921510709003751,1.6772541502620313,0.6068099566674413
302,302,302,10-29,7.929673894033482,-1.137814448113061,0.7887677475805654
303,303,303,10-30,10.399284961863986,1.1858833326157687,0.8324371772931335
304,304,304,10-31,11.190474004250207,1.9303261503040223,0.7601907724243026
305,305,305,11-01,9.394789426049506,0.2407369175672583,0.5177858052461606
306,306,306,11-02,9.845436872745967,0.6647585319097931,0.4319036322882068
307,307,307,11-03,9.37575206137326,0.22282434719317964,0.3918084242765747
308,308,308,11-04,7.382023765108959,-1.6531074858607842,0.1647983735622045
309,309,309,11-05,10.14360738547597,0.9453120845459764,0.2728756461979845
310,310,310,11-06,9.74288506630201,0.5682658460178012,0.2804885441990194
311,311,311,11-07,10.083972410762447,0.889200553381938,0.3870031199845416
312,312,312,11-08,9.893982507167644,0.7104359199160027,0.9333043887428316
313,313,313,11-09,10.054970101068657,0.8619118019063127,0.5844374051928939
314,314,314,11-10,10.865656630495153,1.6247001266889571,0.6800957951330613
315,315,315,11-11,7.9189658569928545,-1.1478898167536506,0.8552811114514649
316,316,316,11-12,10.352875798710386,1.1422161856588056,0.8055435737168267
317,317,317,11-13,11.201087380762427,1.94031245129236,0.6433728254380017
318,318,318,11-14,9.576818094407633,0.4120106935081727,0.2711296784426909
319,319,319,11-15,9.02084592670518,-0.11111268776663794,0.38876518345572775
320,320,320,11-16,8.49195088433223,-0.6087587552829075,0.33577856156085656
321,321,321,11-17,8.669099409366193,-0.4420767866754298,0.033222004679334116
322,322,322,11-18,10.014992751361225,0.8242964542895784,0.1097175654250833
323,323,323,11-19,9.271756395340725,0.12497311000322545,0.2180436604464236
324,324,324,11-20,10.064612036522645,0.8709840579826678,0.24020320019716035
325,325,325,11-21,9.71161559241184,0.5388438823614038,0.3337635943234851
326,326,326,11-22,8.633256982948769,-0.4758015167784868,0.2393366252931585
327,327,327,11-23,9.265711722967016,0.11928557808251808,0.2731507031235644
328,328,328,11-24,9.41285449632746,0.2577346401076196,0.2820851353810677
329,329,329,11-25,9.487380702987807,0.32785757698566026,0.3823806074370869
330,330,330,11-26,10.121584779632958,0.9245906515276876,0.5160308841532377
331,331,331,11-27,10.351175891251927,1.1406167146975197,0.5342570831724204
332,332,332,11-28,9.485512913993183,0.3261001435184185,0.5882364800828924
333,333,333,11-29,9.381935846075152,0.2286427721976142,0.6631982549412899
334,334,334,11-30,9.757068233114962,0.5816110215704519,0.43017211669781785
335,335,335,12-01,9.965394058398726,0.7776282261360445,0.5280042232733321
336,336,336,12-02,8.635632686707918,-0.4735661779331445,0.3580674545275568
337,337,337,12-03,10.975027896082649,1.7276093541506052,0.3563676502781968
338,338,338,12-04,8.401866679771741,-0.6935204689562331,0.3935338300556444
339,339,339,12-05,9.371096599881836,0.21844394670145426,0.29630911965983003
340,340,340,12-06,9.99406809520178,0.8046081002351371,0.3143488502853528
341,341,341,12-07,9.34541527410568,0.1942799637611587,-0.03699450165863191
342,342,342,12-08,8.750667745353535,-0.3653277941800081,0.1904353839243378
343,343,343,12-09,8.734595157112484,-0.380450757513303,-0.0033195503785005825
344,344,344,12-10,9.852132804521307,0.6710588445415849,-0.07436565381576528
345,345,345,12-11,8.135567605958245,-0.944085659115576,-0.15625253298888264
346,346,346,12-12,9.54102404232189,0.3783314796115489,0.0663907197789674
347,347,347,12-13,8.823242180530835,-0.2970413112775453,0.3502718432100964
348,348,348,12-14,10.170410654538932,0.9705317224270924,0.19132538536916396
349,349,349,12-15,10.544837358627467,1.3228359830734708,0.5214012837857882
350,350,350,12-16,8.838569161094401,-0.28261990250400915,0.4492054308596719
351,351,351,12-17,10.240382867342491,1.036369731384169,0.5120917352155755
352,352,352,12-18,9.080648311235523,-0.05484363794514927,0.1132672431560331
353,353,353,12-19,9.224253141268386,0.08027651485787685,-0.2704012347134587
354,354,354,12-20,7.627202012140014,-1.4224152299301622,-0.1851544240503148
355,355,355,12-21,8.098275003103787,-0.9791748841434799,-0.37303888367288063
356,356,356,12-22,9.382167736236783,0.2288609614748545,-0.5774228500541082
357,357,357,12-23,9.042288489996123,-0.09093702635122597,-0.9306848535615876
358,358,358,12-24,7.777340515407113,-1.2811474362325146,-0.7100295045093706
359,359,359,12-25,6.9715856189908205,-2.0392955061869995,-0.5647981883452137
360,360,360,12-26,9.0342685335646,-0.09848313561686016,-0.8875925300554203
361,361,361,12-27,9.024380459938444,-0.107786987158539,-1.3305797324521893
362,362,362,12-28,7.323785224883128,-1.7079050887863856,-1.1954114032635907
363,363,363,12-29,6.217464779221148,-2.7488602407318408,
364,364,364,12-30,8.639276704922137,-0.4701374611009226,
365,365,365,12-31,,,
