,unnamed: 0,unnamed: 0,mth_day,boring,boring_norm,boring_ravg
43,43,43,02-13,13.773950443135135,-1.1070584711981837,-0.6687196078207284
44,44,44,02-14,15.639328978638293,0.12009264127244515,-0.6311333843303711
45,45,45,02-15,13.930997092516007,-1.0037443358473452,-0.8560665585544409
46,46,46,02-16,14.162570188381649,-0.8514025045240112,-0.9081132112185728
47,47,47,02-17,13.298573384500608,-1.4197882872883112,-0.7261841203652141
48,48,48,02-18,13.652769217667133,-1.1867783097260256,-0.7540139733003007
49,49,49,02-19,15.433240571038999,-0.01548392607802976,-0.5976561156728416
50,50,50,02-20,15.385505909333634,-0.04688647633807478,-0.04697438493834113
51,51,51,02-21,15.357063964858927,-0.06559719008259121,0.1774094788746193
52,52,52,02-22,19.185080635384747,2.4526878798829914,0.3402467983176256
53,53,53,02-23,15.345073635446573,-0.07348510441054874,0.5761481202403737
54,54,54,02-24,15.137932230018434,-0.2097543930679876,0.720698286675392
55,55,55,02-25,17.58478616932593,1.399924005458458,0.7433042744632482
56,56,56,02-26,16.70388035416508,0.8204145222720359,0.30223331744448473
57,57,57,02-27,15.563242603975745,0.07003873664454599,0.19239607015866225
58,58,58,02-28,15.162278777510064,-0.19373786222958905,0.17580328849437754
59,59,59,02-29,14.343299486833903,-0.7325085881254837,-0.35222987542247525
60,60,60,03-01,14.986597230866465,-0.30931108305369565,-0.7522824147023014
61,61,61,03-02,12.768842704851124,-1.7682749780426588,-0.8675054527307816
62,62,62,03-03,13.055188295318173,-1.5799007134069205,-0.8862350886641486
63,63,63,03-04,14.512347177571106,-0.6212994915263358,-0.9152428369519512
64,64,64,03-05,14.991454530229467,-0.3061156778297903,-0.9399855777089926
65,65,65,03-06,14.0787333850582,-0.9065550778522984,-1.0053478925512005
66,66,66,03-07,14.760930267529988,-0.45776752759594397,-0.9755760670205746
67,67,67,03-08,12.172703608866534,-2.160448867095905,-1.198889028008592
68,68,68,03-09,13.3267231881763,-1.4012697602231676,-1.1697928355184335
69,69,69,03-10,12.475614130303438,-1.9611772574544404,-1.0927892603464957
70,70,70,03-11,15.256827290199034,-0.13153852288883985,-1.2635599599203733
71,71,71,03-12,14.7810469705149,-0.4445336268206699,-1.1254363998029373
72,72,72,03-13,13.203410606385912,-1.4823917250392122,-1.0697486484430867
73,73,73,03-14,13.43246398395976,-1.3317075063912902,-0.9942998478809708
74,74,74,03-15,13.834625116576767,-1.0671432520640631,-0.9909028180495424
75,75,75,03-16,13.163747343896064,-1.5084844540817446,-1.4008557637601111
76,76,76,03-17,15.287810010098553,-0.11115634390026913,-1.2198769766576714
77,77,77,03-18,11.042057936205122,-2.904251301084084,-1.023992977053469
78,78,78,03-19,14.854033458347194,-0.39651900242457294,-0.7373255266785009
79,79,79,03-20,15.219030306217489,-0.1564035087660761,-0.26772308256248045
80,80,80,03-21,16.449184823149242,0.6528614501857442,-0.12851734201789314
81,81,81,03-22,17.44677154803121,1.3091302106143792,0.4977870412810965
82,82,82,03-23,16.557440446603948,0.7240780993672549,0.6062541564479008
83,83,83,03-24,16.75428721958333,0.8535749987098532,0.81380755362323
84,84,84,03-25,15.843311272875265,0.2542836885762529,0.6885986932191813
85,85,85,03-26,17.112027744562983,1.0889168742858983,0.4260998304299483
86,86,86,03-27,15.307213382408133,-0.09839171223854737,0.34435746984826143
87,87,87,03-28,15.052642222319125,-0.2658629661210185,0.21928534230609475
88,88,88,03-29,15.811906616315772,0.2336239358771338,0.18656870572797127
89,89,89,03-30,15.6135628553093,0.10314223345685304,-0.02991474322621725
90,90,90,03-31,15.544918136089597,0.057983869107512624,-0.2606719363623731
91,91,91,04-01,15.137583481584725,-0.20998381943923325,-0.3698222107196856
92,92,92,04-02,13.202584976265795,-1.4829348710554826,-0.5365405999249698
93,93,93,04-03,14.057133632408846,-0.9207646122648936,-0.6197908482604051
94,94,94,04-04,14.291346182298438,-0.7666863993545723,-0.4962837956553554
95,95,95,04-05,14.854276286236765,-0.3963592565557579,-0.5889760036923853
96,96,96,04-06,16.671368184032982,0.7990261847378101,-0.2843581096895165
97,97,97,04-07,14.29218121519608,-0.7661370676614128,-0.2436677875635483
98,98,98,04-08,15.980862281621187,0.3447724929617309,-0.2558766617547435
99,99,99,04-09,14.428251024839875,-0.6766226795090845,-0.3658746537825492
100,100,100,04-10,14.179994752336096,-0.8399396445017432,-0.5938106767102828
101,101,101,04-11,13.851036060031806,-1.0563472087225922,-0.5349265563618425
102,102,102,04-12,14.592470351566432,-0.5685899528285915,-0.7831445727911021
103,103,103,04-13,14.829235729821365,-0.4128323455707714,-0.6235510678746524
104,104,104,04-14,13.716981874716241,-1.1445356056138265,-0.4796985961348705
105,105,105,04-15,15.883828722410462,0.28093834998961303,-0.3276725148684882
106,106,106,04-16,15.492005850246679,0.0231751859369481,-0.14526634607649366
107,107,107,04-17,15.237594826669874,-0.14419072112429865,-0.1507364980380149
108,108,108,04-18,16.256111684162768,0.5258470599233757,-0.027209802312534188
109,109,109,04-19,14.779345032817867,-0.4456532573398989,-0.1838200892876952
110,110,110,04-20,14.84361107837166,-0.40337543126094216,-0.1170815242029427
111,111,111,04-21,14.455459560078234,-0.6587233718613531,-0.2130298512175314
112,112,112,04-22,16.10069708085838,0.4236065764454629,-0.4579267830235213
113,113,113,04-23,14.362495022359171,-0.719880683211831,-0.3906913020053236
114,114,114,04-24,14.022521336442294,-0.9435345309125636,-0.37274139495227904
115,115,115,04-25,15.392568401192124,-0.042240371230712934,-0.2623771869565659
116,116,116,04-26,15.007323783306331,-0.29567598894267433,-0.3812808421707317
117,117,117,04-27,15.462039870803919,0.0034618761129253904,-0.2511493792819706
118,118,118,04-28,15.016232466963416,-0.2898153548395316,-0.07918147014645943
119,119,119,04-29,15.549363217479506,0.060908094120735126,0.0431465714542642
120,120,120,04-30,15.5909601859214,0.08827292390050374,-0.05068680041310066
121,121,121,05-01,16.50826524132805,0.6917278783736288,0.02657731772898678
122,122,122,05-02,14.1515134954786,-0.8586762201468634,0.10704409137426983
123,123,123,05-03,16.166729746804563,0.4670465849654501,0.14712430534722645
124,124,124,05-04,15.75013226554765,0.19298528703216689,0.2585813368582469
125,125,125,05-05,15.914916098866716,0.3013893779584749,0.2284679046256386
126,126,126,05-06,16.607507628687294,0.7570151129666264,0.3977699871247395
127,127,127,05-07,16.233614713551027,0.5110472849779787,0.2830453235181836
128,128,128,05-08,15.695638587329665,0.15713627484774184,0.2280447172649529
129,129,129,05-09,15.120379760353591,-0.2213013966738848,0.2219321854648545
130,130,130,05-10,15.248497466205563,-0.13701835048721775,0.13543034223144762
131,131,131,05-11,15.859166555872646,0.2647141871578846,0.08171899014897112
132,132,132,05-12,15.818564783706165,0.2380040535661853,0.13680039008191486
133,133,133,05-13,15.743738598363613,0.18877917248311968,0.2403577986547997
134,134,134,05-14,16.198010268027648,0.4876246744454042,0.3987879022214957
135,135,135,05-15,16.06487843788943,0.4000430547634247,0.7744111695370933
136,136,136,05-16,16.693464324325554,0.8135622709129579,0.9605429191261962
137,137,137,05-17,19.285050653595864,2.5184537910514693,1.2230933037294351
138,138,138,05-18,17.516185395857814,1.3547945511008026,1.4611546435028124
139,139,139,05-19,18.138337830438395,1.7640814801025533,1.8189647858439053
140,140,140,05-20,18.369256378634148,1.9159927130856689,1.813811185189516
141,141,141,05-21,19.32829735602717,2.546903908809984,1.4073804220929738
142,142,142,05-22,16.646460743705887,0.7826406669866147,1.3100536710791648
143,143,143,05-23,15.578185799166924,0.07986921247222009,0.9653033247488504
144,144,144,05-24,16.628513631102287,0.7708340450179493,0.7649180643741915
145,145,145,05-25,14.994031202102564,-0.30442059787933284,0.2912595534144937
146,146,146,05-26,16.54163616266154,0.7136811508377162,0.4465332915850149
147,147,147,05-27,15.0082796637134,-0.2950471569482033,0.475849720769738
148,148,148,05-28,18.06263986965307,1.714283096009742,0.5097126346305336
149,149,149,05-29,15.845567234996851,0.25576778758055857,0.6952060557443134
150,150,150,05-30,16.93736142673364,0.9740115281827229,0.6227469485708513
151,151,151,05-31,16.685829918852573,0.8085399288033454,0.5708353444286673
152,152,152,06-01,15.880770543833359,0.2789265077969446,0.2982988071375396
153,153,153,06-02,14.534818207534256,-0.6065167818013072,0.17303872931922404
154,154,154,06-03,15.576961610617662,0.07906387226297525,0.21985852295091726
155,155,155,06-04,14.703128664180655,-0.4957926793293345,0.35266449380398074
156,156,156,06-05,17.364382861289062,1.2549302899728825,0.4158970529086381
157,157,157,06-06,17.897091049931372,1.6053757539217266,0.624239329884932
158,158,158,06-07,16.457485134074595,0.6583218624248889,0.8807319840713644
159,159,159,06-08,16.435010649491893,0.6435368800564564,1.1959109445759692
160,160,160,06-09,17.91631111747829,1.6180197973815702,1.1408459605628491
161,161,161,06-10,17.577728516437528,1.3952810836982945,0.944668509152128
162,162,162,06-11,16.86216090251612,0.9245403858941608,0.919409771882548
163,163,163,06-12,16.107848291028528,0.4283110454573997,0.9893867417026024
164,164,164,06-13,16.227112007939898,0.5067694388074081,0.9137025533425618
165,165,165,06-14,17.073237854709078,1.0633986989767836,0.8109065437913697
166,166,166,06-15,17.226031041899525,1.1639146672213256,0.8028306673298539
167,167,167,06-16,16.640174203182106,0.7785050263911422,0.8507787420996867
168,168,168,06-17,16.788504611353947,0.8760851271250656,0.8420783268032426
169,169,169,06-18,16.545160250014288,0.7159994940763968,0.8361112416616927
170,170,170,06-19,16.14775959023508,0.454566947028743,0.9698539514165914
171,171,171,06-20,17.018814862645012,1.027596188127484,1.03240203320262
172,172,172,06-21,18.445835730278297,1.966370925750717,1.0215717389617087
173,173,173,06-22,17.210645996011188,1.1537935171073133,1.1207110442619637
174,174,174,06-23,16.689726564193126,0.8111033616795975,1.1116500977903179
175,175,175,06-24,17.44936347447031,1.3108353258779275,1.1677456562726365
176,176,176,06-25,16.065118936344348,0.4002012681988682,0.9934534185733254
177,177,177,06-26,17.530436209029848,1.364169539021396,0.970654917949866
178,178,178,06-27,16.856197767332358,0.9206174995548488,1.1731499525663274
179,179,179,06-28,17.002711537381874,1.0170025133665583,1.2135669558155189
180,180,180,06-29,18.536589044034084,2.0260735693783656,1.2995004661570737
181,181,181,06-30,17.817988053289852,1.5533373453730757,1.06718106399543
182,182,182,07-01,16.848878282895466,0.9158023302481988,0.9842367715757298
183,183,183,07-02,15.411559625196116,-0.029746873948465636,0.8808117271558308
184,184,184,07-03,16.09970167903544,0.42295174503664784,0.555253290096907
185,185,185,07-04,16.059420091363034,0.3964522468471636,0.5274175017720478
186,186,186,07-05,15.56732284183501,0.07272294702482318,0.3858339166315757
187,187,187,07-06,17.564110850071767,1.3863226154239212,0.1821091444668288
188,188,188,07-07,15.557560638230367,0.0663008194053658,0.07459519841665344
189,189,189,07-08,13.55348128447105,-1.2520955069369473,0.22051330498213287
190,190,190,07-09,15.119117274110124,-0.2221319312644041,0.34591483684960705
191,191,191,07-10,17.390270878176903,1.2719608862400402,0.2120021378838284
192,192,192,07-11,16.711051548858777,0.8251321382296681,0.4974496129318056
193,193,193,07-12,16.342755769624628,0.582846421629249,0.6958832673096469
194,194,194,07-13,18.160993520572227,1.778985669693229,0.5249470202187599
195,195,195,07-14,15.363301815143814,-0.06149358066989955,0.16735263228530825
196,196,196,07-15,13.560087731509585,-1.2477494138097267,0.09198915705223268
197,197,197,07-16,14.128819755057386,-0.8736054413606698,0.1689354933316565
198,198,198,07-17,16.02369654767557,0.3729512868312149,-0.1375266258925103
199,199,199,07-18,17.04454730592011,1.044524439305792,-0.17644310978037733
200,200,200,07-19,15.3658958997358,-0.05978704565177195,0.12226078678528735
201,201,201,07-20,15.008362771448398,-0.2949924839971017,0.2435812558123287
202,202,202,07-21,16.28442623291684,0.5444739655842613,0.11357402417374488
203,203,203,07-22,15.235326997109704,-0.14568262719842173,-0.1110001551592769
204,204,204,07-23,14.837961407670448,-0.4070921030002881,0.032385111138782306
205,205,205,07-24,14.996311276148761,-0.3029206366923387,-0.002364957827495879
206,206,206,07-25,16.673645835379716,0.8005245521365832,-0.1845625010668713
207,207,207,07-26,14.691423649127385,-0.5034928977947708,-0.2317609743441551
208,208,208,07-27,14.622687676387072,-0.5487112938519914,-0.06499982079885719
209,209,209,07-28,14.804851802660144,-0.4288734668621246,0.19171521629515734
210,210,210,07-29,16.358911875227097,0.5934748182714994,-0.08692764132448805
211,211,211,07-30,17.337689033474632,1.2373695858717484,-0.237293660433517
212,212,212,07-31,14.132274685276684,-0.8713325935812891,-0.2539612207539375
213,213,213,08-01,13.320005532818973,-1.4056890124489445,-0.1475881014813681
214,214,214,08-02,14.47067065609532,-0.6487166557745143,-0.2239182862766329
215,215,215,08-03,15.775031260246632,0.2093652487732917,-0.2053572828365577
216,216,216,08-04,15.662739968371651,0.13549370949991066,-0.02571294214353087
217,217,217,08-05,17.506975262673294,1.3487356065121998,0.3664823047001118
218,218,218,08-06,15.770726675816242,0.2065334505768716,0.5696761838332073
219,219,219,08-07,16.89703490314114,0.9474824686129112,0.5604549537396516
220,220,220,08-08,16.3239069698402,0.5704466190240586,0.4045306602634201
221,221,221,08-09,15.690928734424087,0.15403786821195772,0.07766244219974668
222,222,222,08-10,14.240627431822809,-0.8000520513574787,-0.08462783274355605
223,223,223,08-11,14.525763160669507,-0.6124737018698405,-0.11736418287949135
224,224,224,08-12,14.290553000429275,-0.7672081990829447,-0.1413706022453911
225,225,225,08-13,16.598461968217034,0.7510643677972995,-0.11006208016253892
226,226,226,08-14,16.104955649447653,0.4264081028286601,0.21102846420716034
227,227,227,08-15,15.976479117640205,0.34188900070907097,0.08294612381292761
228,228,228,08-16,17.169144074965715,1.1264912148607171,0.15934784335015342
229,229,229,08-17,13.357584053204635,-1.3809677442352368,-0.21816023177274865
230,230,230,08-18,14.98737734220088,-0.3087978818595898,-0.2904218227183094
231,231,231,08-19,13.155387420231097,-1.513984082940113,-0.13654229398019593
232,232,232,08-20,15.445891483732446,-0.0071614428447044545,-0.2183140037539335
233,233,233,08-21,17.379942311591172,1.2651661731377517,0.09264193113116438
234,234,234,08-22,16.423342564426928,0.6358609562182916,0.22766514716213
235,235,235,08-23,16.19366766439492,0.4847678650753505,0.4985053781711037
236,236,236,08-24,16.218860929279312,0.5013414143262038,0.6848614258714126
237,237,237,08-25,15.625594463230204,0.11105730311372916,0.5141940373119306
238,238,238,08-26,17.14555781402563,1.1109748433571491,0.4996907343124147
239,239,239,08-27,15.823364901878614,0.2411618417808593,0.4644132322788417
240,240,240,08-28,16.291064722679828,0.5488411382211965,0.6313349790873746
241,241,241,08-29,15.871918071809983,0.2731028528739127,0.7497028800258455
242,242,242,08-30,17.74127609286145,1.502871895177401,0.5692571864500491
243,243,243,08-31,16.705172713012246,0.8212647087445548,0.5106095203016138
244,244,244,09-01,15.499797058729927,0.028300681902371026,0.3589504730955245
245,245,245,09-02,15.28846697539396,-0.11072415510975303,0.4049560154130392
246,246,246,09-03,14.907853502000412,-0.3611131450153389,0.2654001010952313
247,247,247,09-04,16.291513101050498,0.5491361067790005,0.35650634327993913
248,248,248,09-05,16.46845188518823,0.6655364092705539,0.3577307310539492
249,249,249,09-06,17.53611012680581,1.367902161852802,0.6665947239369814
250,250,250,09-07,15.510964126825588,0.03564700854643168,0.5636618789078153
251,251,251,09-08,18.10547096223229,1.74245980218844,0.3879200313908215
252,252,252,09-09,13.969051176364546,-0.978710215190336,0.5120039536301094
253,253,253,09-10,14.688653925111566,-0.5053149783229621,0.34950969973447704
254,254,254,09-11,17.60016329119529,1.4100399427062809,0.0572830147845465
255,255,255,09-12,16.054076054819742,0.39293663847900784,-0.3768925420292748
256,256,256,09-13,12.845701242406905,-1.7177131011531517,-0.3088075536706425
257,257,257,09-14,14.145558823832044,-0.8625935386944875,-0.3726233782443798
258,258,258,09-15,14.590022503775769,-0.5702002850385428,-0.6172034239210125
259,259,259,09-16,14.106619643389154,-0.8882099257653855,-0.5914747753814793
260,260,260,09-17,15.369463113615527,-0.057440331353514784,-0.18622181006916727
261,261,261,09-18,16.28873502181456,0.547308529716207,0.2495600502698266
262,262,262,09-19,16.541823954241313,0.7138046907207207,0.65142487538161
263,263,263,09-20,18.1201213052271,1.7520976233394758,0.9469832866862221
264,264,264,09-21,18.25524357387536,1.8409886656321568,1.075806419013876
265,265,265,09-22,16.802269645246113,0.8851405420622873,0.9561400376293088
266,266,266,09-23,16.544398637749065,0.7154984626124091,0.414301483209254
267,267,267,09-24,15.197313939336672,-0.1706897585911962,-0.17260603279404485
268,268,268,09-25,11.599967981402006,-2.537226635799608,-0.6266170659766614
269,269,269,09-26,12.767212417874891,-1.7693474726803176,-0.7798127643687508
270,270,270,09-27,14.11442133491544,-0.8830775334635418,-1.1651727285424778
271,271,271,09-28,15.405043347972839,-0.03403364829024928,-1.1758612989215411
272,272,272,09-29,13.029710682988446,-1.5966613224299524,-0.904819050340166
273,273,273,09-30,15.09982848921874,-0.2348211808655783,-0.9881580987576224
274,274,274,10-01,14.072017532171461,-0.9109731443113552,-1.033105866461259
275,275,275,10-02,12.007115944796547,-2.2693817631850566,-1.2276903288586094
276,276,276,10-03,13.70447377308172,-1.1527641396853607,-1.0971626746204504
277,277,277,10-04,13.630329496631436,-1.2015404226743525,-1.4095833607996535
278,278,278,10-05,14.220192354061046,-0.8134953970009989,-1.39930552971364
279,279,279,10-06,12.250385566712476,-2.1093452979407967,-1.1161184951965182
280,280,280,10-07,14.165756821348864,-0.8493061577952751,-1.011159747747185
281,281,281,10-08,14.58993240653206,-0.5702595560823257,-0.7920697460672222
282,282,282,10-09,14.66175340693758,-0.5230116549893621,-0.5733196446321259
283,283,283,10-10,15.628546907628252,0.11299958740542372,-0.21788324603224765
284,284,284,10-11,16.215309693936007,0.4990052116095779,-0.031175856315863337
285,285,285,10-12,15.492154678667513,0.023273093658473288,-0.13325518493309174
286,286,286,10-13,15.868627577806427,0.27093818050303103,-0.012665497371858032
287,287,287,10-14,13.658914604798815,-1.1827355277856964,0.06178247189612509
288,288,288,10-15,15.76159553311326,0.2005264703780404,0.008396585562574329
289,289,289,10-16,16.30755200719435,0.5596874030133224,-0.18899593814126087
290,290,290,10-17,15.728401999585689,0.17868989360827342,-0.06990094397024764
291,291,291,10-18,13.69182981381231,-1.1610820485645383,0.1605406483084591
292,292,292,10-19,16.954837304814927,0.9855081455291108,0.5183553907203348
293,293,293,10-20,15.760664563164234,0.19991402588654408,0.57753344602801
294,294,294,10-21,19.025056406344614,2.3474149248492937,0.420670573434508
295,295,295,10-22,16.847287365074646,0.9147557348593748,0.7126731761216735
296,296,296,10-23,14.297729121992765,-0.762487341952739,0.6765727359754998
297,297,297,10-24,16.355048948742112,0.5909335675584548,0.7732572641334393
298,298,298,10-25,16.625582078690513,0.7689055046520687,0.5138682103469586
299,299,299,10-26,16.642478913695026,0.7800211948341813,0.4171309605970497
300,300,300,10-27,16.65929019372087,0.7910806021304093,0.5899412852695912
301,301,301,10-28,15.964992165567631,0.33433223635992115,0.5796549256229834
302,302,302,10-29,15.873851249487664,0.2743746060825101,0.5706850901554223
303,303,303,10-30,16.261231874553342,0.5292154096788076,0.36377581576031903
304,304,304,10-31,16.543772405644646,0.7150864918467027,0.35031405682502204
305,305,305,11-01,14.755356217895505,-0.4614344515364388,0.3965616780908343
306,306,306,11-02,16.53651178813007,0.7103100485186274,0.4104561865175904
307,307,307,11-03,16.38679508364659,0.6118179639547946,0.6004777252015281
308,308,308,11-04,16.000576560741912,0.35774165664304713,0.6372156196381814
309,309,309,11-05,17.99432943332421,1.6693446417824338,0.8406423093977785
310,310,310,11-06,16.878841554139694,0.9355138584666228,0.7831792959446697
311,311,311,11-07,16.61071588845162,0.7591256870211432,0.7920041459081918
312,312,312,11-08,16.012418524677198,0.3655319677999745,0.9322954142591148
313,313,313,11-09,16.467282411737006,0.6647670637359269,0.4644574321125203
314,314,314,11-10,17.280107588539053,1.1994892667485857,0.580088545150469
315,315,315,11-11,13.727398061364484,-1.137683251097133,0.96920869183251
316,316,316,11-12,17.93345884180071,1.6293005366943156,1.027467192250208
317,317,317,11-13,20.159698708788145,3.093846567113389,0.9588036367083128
318,318,318,11-14,16.543767052590674,0.7150829703061621,0.7969581267489133
319,319,319,11-15,15.841034243711588,0.2527857304845561,0.7418949771460531
320,320,320,11-16,15.803990406501045,0.2284162069921892,0.5350124217250013
321,321,321,11-17,13.225192833389356,-1.468062148714295,0.2035817732043832
322,322,322,11-18,16.046579837263888,0.3880052041680052,0.3684255383401823
323,323,323,11-19,17.136874812975314,1.1052626759896804,0.2620609104732056
324,324,324,11-20,18.0472299174538,1.7041455611209568,0.13433663928730746
325,325,325,11-21,14.870932232263074,-0.3854020367173041,0.4153315498542229
326,326,326,11-22,14.639077080774038,-0.5379294201231999,0.4418918407963609
327,327,327,11-23,15.788015958090872,0.21790731468719726,0.3716499626951848
328,328,328,11-24,16.288823825555273,0.5473669498208333,0.22324388371556986
329,329,329,11-25,16.496231503254975,0.6838114073826237,0.5145568314306966
330,330,330,11-26,16.693687498169787,0.8137090872432674,0.5425055574562042
331,331,331,11-27,17.527861346826178,1.3624756495734571,0.6428684072775107
332,332,332,11-28,14.893984335925412,-0.3702370639701544,0.7229820610778747
333,333,333,11-29,16.70337855972681,0.8200844136150358,0.7465476908605645
334,334,334,11-30,17.019502983229955,1.0280488726230173,0.455736452566961
335,335,335,12-01,16.711162588068518,0.8252051860787633,0.3621395846624342
336,336,336,12-02,14.041334240531526,-0.9311583425183536,0.36428142315333
337,337,337,12-03,16.67420810100259,0.8008944421462959,0.05933258679791039
338,338,338,12-04,14.913519042809494,-0.3573860330247797,-0.13350406201290574
339,339,339,12-05,13.922082883994715,-1.0096086045174817,-0.3990796148057967
340,340,340,12-06,15.260730121952038,-0.12897102024187962,-0.4276428767393593
341,341,341,12-07,14.288972212165156,-0.7682481306785827,-0.5471306189322834
342,342,342,12-08,13.780822090853965,-1.102537914119729,-0.6076097552315541
343,343,343,12-09,15.584416303020985,0.08396798898875114,-0.5724651252305132
344,344,344,12-10,14.361917133874435,-0.7202608508204041,-0.4579490528882459
345,345,345,12-11,14.242620612930908,-0.7987408245112353,-0.4559415819275618
346,346,346,12-12,16.30517764506426,0.5581254138117241,-0.243503675659914
347,347,347,12-13,14.307281415665773,-0.7562033049144781,-0.2499377830992821
348,348,348,12-14,15.718368851567444,0.1720895234861586,-0.2632385687171421
349,349,349,12-15,15.525733819060125,0.0453633443525422,0.154816598940096
350,350,350,12-16,14.240606890605704,-0.8000655645275636,0.020969076028207842
351,351,351,12-17,18.055506223248035,1.7095901814321932,0.10442099574483923
352,352,352,12-18,15.084417004914105,-0.2449597236596049,0.03723129667813376
353,353,353,12-19,15.068407335060625,-0.2554917866146896,0.04536930257702335
354,354,354,12-20,15.105563038955117,-0.2310486709140744,0.0598429332391236
355,355,355,12-21,15.599956763755289,0.09419137974587977,-0.14504499419931888
356,356,356,12-22,14.372614104844505,-0.7132237805549622,-0.2445305390913473
357,357,357,12-23,16.18681928741699,0.4802626168015381,-0.5084552563922159
358,358,358,12-24,14.177055891118753,-0.8418729930117756,-0.5854037654979761
359,359,359,12-25,12.661273457388836,-1.839040090419901,-0.7360180963076505
360,360,360,12-26,14.403751685327105,-0.6927397255486363,-0.8739104905793834
361,361,361,12-27,14.226273912590065,-0.8094946051121669,-1.3123670095505908
362,362,362,12-28,13.114962085286304,-1.5405781461853605,-1.288472795596228
363,363,363,12-29,12.18786249589194,-2.150476497025706,
364,364,364,12-30,14.39498383844442,-0.6985077092855979,
365,365,365,12-31,,,
