,unnamed: 0,unnamed: 0,mth_day,ocean,ocean_norm,ocean_ravg
84,84,84,03-25,1.0672664247931625,-0.44245622079072017,-0.03697616260172607
85,85,85,03-26,0.8897541805664447,-1.0873943708183822,0.2775437073891881
86,86,86,03-27,1.0249879707674074,-0.5960624581755326,0.22313197656524328
87,87,87,03-28,1.5426290014189818,1.2846328715531132,0.10310376282274553
88,88,88,03-29,1.3420194226053628,0.5557773990672851,0.17989002967131973
89,89,89,03-30,1.437898426851186,0.90412535610071,0.3051280250143505
90,90,90,03-31,1.194073957144884,0.018261380300725133,0.18247778367780568
91,91,91,04-01,1.0965765955360949,-0.3359663987601973,-0.21501499973583552
92,92,92,04-02,0.8224390634621274,-1.3319639061948017,-0.3117677867433488
93,93,93,04-03,0.8861954871852182,-1.100323828928734,-0.46435737463426
94,94,94,04-04,1.1822384790576137,-0.024739322977794256,-0.6163568196422523
95,95,95,04-05,1.1859066333033808,-0.011412171244757982,-0.7523627217811136
96,96,96,04-06,0.9430567462378194,-0.8937352897472285,-0.7516480213604866
97,97,97,04-07,0.8719716818799891,-1.1520018115933657,-0.7040049986960129
98,98,98,04-08,0.8236193447862498,-1.3276757036710396,-0.9069102684144116
99,99,99,04-09,0.9648748446512236,-0.8144656929418918,-0.9451810033966156
100,100,100,04-10,0.8471536050281062,-1.2421709412881867,-0.6797659632332923
101,101,101,04-11,1.122705000204713,-0.2410365811379816,-0.6159143374542989
102,102,102,04-12,1.3813724460818604,0.6987549512327118,0.0507361585618672
103,103,103,04-13,0.9774184946238236,-0.768892056919405,0.3162862088592616
104,104,104,04-14,1.924549339306889,2.6722272724259573,0.3649326589515333
105,105,105,04-15,1.4034135049626328,0.7788346088424747,0.5110104201821133
106,106,106,04-16,0.9274900577174544,-0.9502922407345564,0.6478185331941839
107,107,107,04-17,1.3639429349729637,0.6354299862454986,0.7474284237334105
108,108,108,04-18,1.6073021588906329,1.5196036293051358,0.0960867675396356
109,109,109,04-19,1.1419177590823215,-0.1712327136840463,0.01564936555445155
110,110,110,04-20,0.8489008994276999,-1.2358226647366923,0.0699912278052366
111,111,111,04-21,1.270576360077863,0.2962101969313704,0.04799165493892593
112,112,112,04-22,1.0172321136635845,-0.6242410672298461,-0.1688428499858192
113,113,113,04-23,1.3276120692796205,0.5034325490476346,-0.2456701012195611
114,114,114,04-24,1.2492140576363042,0.21859659975666532,0.267626703730834
115,115,115,04-25,1.0150425436804744,-0.6321962210864979,0.3026637469006695
116,116,116,04-26,1.6965772336365572,1.8439581649656784,0.4561901299984931
117,117,117,04-27,1.3284377611800846,0.5064324559503832,0.4902655525568985
118,118,118,04-28,1.2707709636497724,0.2969172313570955,0.5736165760148025
119,119,119,04-29,1.3838854164003342,0.7078850843980669,0.7601730397697182
120,120,120,04-30,1.3868628591404957,0.7187027405040899,0.6258456532002398
121,121,121,05-01,1.3231284265334118,0.4871425614429961,0.5114957184549348
122,122,122,05-02,1.4747442794219374,1.0379938455488076,0.5954981784262813
123,123,123,05-03,1.1395962710966043,-0.17966715252144644,0.5185708285372589
124,124,124,05-04,1.4094955702444278,0.8009319911851737,0.37368728392474493
125,125,125,05-05,1.2568448945708044,0.2463209850639329,0.3214878129108838
126,126,126,05-06,1.1475970955513577,-0.15059852717099345,0.2531975049614441
127,127,127,05-07,1.2369243905645,0.17394573535982888,0.3787479575927179
128,128,128,05-08,1.3619672713706807,0.6282519978521692,0.3595851878033176
129,129,129,05-09,1.3469346889833589,0.5736355632661964,0.5362392461081887
130,130,130,05-10,1.3778495005792624,0.685955372448772,0.5041054450651221
131,131,131,05-11,1.5485775979946297,1.30624533489316,0.5162802342520778
132,132,132,05-12,1.0945302102528685,-0.34340133342939344,0.4276639513011647
133,133,133,05-13,1.2570302641414095,0.2469944704815629,0.3450663457317527
134,134,134,05-14,1.2156232357979204,0.09655430014669096,0.3763547140700905
135,135,135,05-15,1.2105301081867288,0.07804992984972449,0.2065235864939529
136,136,136,05-16,1.429520208677634,0.8736855824787987,0.4661526957177326
137,137,137,05-17,1.2681125215127893,0.2872585694363344,0.6108422686490653
138,138,138,05-18,1.5232908209525458,1.2143733219132844,0.7852198312935755
139,139,139,05-19,1.4959756960977415,1.1151319080695594,1.025521080015415
140,140,140,05-20,1.503596454499445,1.1428196760137528,0.7923540085930493
141,141,141,05-21,1.6073720126322963,1.519857422180762,0.9756303126218308
142,142,142,05-22,1.0444599346698369,-0.5253168460553964,0.9962140016201878
143,143,143,05-23,1.5707814336278365,1.3869163936090234,0.9460834710624492
144,144,144,05-24,1.5572834464011085,1.3378754559034276,0.6510492457354636
145,145,145,05-25,1.4131883809122603,0.8143487247231287,0.4949961893115848
146,146,146,05-26,1.0163665941548083,-0.6273856759481606,0.4127246514609207
147,147,147,05-27,1.3496605257582153,0.5835390836374886,0.07131108121290586
148,148,148,05-28,0.908593833532278,-1.0189460731593811,-0.1629074758174402
149,149,149,05-29,1.0069590975332958,-0.6615650278790658,-0.18468854015275285
150,150,150,05-30,1.1704867122068268,-0.0674358862786487,0.03154183092418285
151,151,151,05-31,1.377218367865502,0.6836623387112528,0.10670360158695416
152,152,152,06-01,1.3734570075986077,0.6699965505134536,0.38056607592399777
153,153,153,06-02,1.4737853081718169,1.0345097076141163,0.4880259352012113
154,154,154,06-03,1.3608599222444944,0.6242287728628805,0.3981573661303116
155,155,155,06-04,1.184422075498863,-0.01680587221578476,0.3072390597671453
156,156,156,06-05,1.0220746074442075,-0.606647300704047,0.4528321788990559
157,157,157,06-06,1.2270726901462443,0.13815250053225495,0.08265004837493924
158,158,158,06-07,1.613894587418919,1.5435552653049172,0.12426403984946666
159,159,159,06-08,0.8624535633295068,-1.1865830755305833,0.2389836563222536
160,160,160,06-09,1.4295827262922125,0.8739127217100449,0.3665320070034885
161,161,161,06-10,1.373874070944063,0.6715118266209372,0.3692913818723159
162,162,162,06-11,1.2327124241948957,0.15864280338336262,0.1755164153504616
163,163,163,06-12,1.2316296185178162,0.15470874974521925,0.6583744712338678
164,164,164,06-13,1.2938878160957206,0.3809054661737915,0.380540263981818
165,165,165,06-14,1.659862280482961,1.710565259769854,0.5129527271143934
166,166,166,06-15,0.9707575786390892,-0.7930925218022538,0.5199966101929967
167,167,167,06-16,1.5925446534789267,1.46598660541639,0.3635424847972615
168,168,168,06-17,1.244344939591603,0.200906101854982,0.18098297781908854
169,169,169,06-18,0.9732557922865652,-0.7840160026291922,-0.14392403615044586
170,170,170,06-19,0.9924026477530322,-0.7144515756952461,0.0374607703236817
171,171,171,06-20,1.12329944996416,-0.2388768240473525,0.04652138569233818
172,172,172,06-21,1.2703028053973784,0.29521631704251144,-0.07930385076978758
173,173,173,06-22,1.607507671263776,1.5203502976283287,0.19312097109851206
174,174,174,06-23,1.036552734055695,-0.5540453169177725,0.6978488880538629
175,175,175,06-24,1.423147691323689,0.850532928580606,0.8990439869966607
176,176,176,06-25,1.8259280199963508,2.3139159260368585,0.8697615095685921
177,177,177,06-26,1.4555600880351507,0.968293769609434,0.6365539068259074
178,178,178,06-27,1.2219446958525944,0.11952145247409947,0.5684340696945192
179,179,179,06-28,1.2223804624130243,0.12110468117222065,0.3629317813201555
180,180,180,06-29,0.9240572474881916,-0.962764339706102,0.3340803184388353
181,181,181,06-30,1.0837740096629451,-0.3824808016655757,0.17835365315053364
182,182,182,07-01,1.7782817029806743,2.140807148748937,0.5805660074777218
183,183,183,07-02,1.198387614922028,0.033933777879624184,0.6959480629334882
184,184,184,07-03,1.886172274908992,2.5327955784372285,0.8492669053610546
185,185,185,07-04,1.4129264328125073,0.8133970139068191,0.5643167550520217
186,186,186,07-05,1.1772533575374344,-0.04285128514070319,0.19506570397435746
187,187,187,07-06,0.6131973442391914,-2.0921817035197736,0.2453132198290648
188,188,188,07-07,1.1684875753695922,-0.07469915771704856,-0.2341764928080808
189,189,189,07-08,1.2813681237271357,0.3354188730078683,-0.30456444323895443
190,190,190,07-09,1.0943261578493049,-0.3441426973856449,-0.5319473021362454
191,191,191,07-10,1.2966853044472453,0.3910693113215773,-0.3090920917469347
192,192,192,07-11,0.8017453348241185,-1.4071484385244488,-0.01268842442990367
193,193,193,07-12,0.981228249517105,-0.7550504411839095,0.009605744063359315
194,194,194,07-13,1.657978980214093,1.7037228461851377,0.13348894338910025
195,195,195,07-14,1.3181854949640948,0.4691838839674463,0.03193897519298619
196,196,196,07-15,1.2989112151918256,0.3991564985688008,0.1696557266527862
197,197,197,07-16,1.1289821277484795,-0.2182304978551072,0.32029265185705763
198,198,198,07-17,1.029175605012294,-0.5808479297656489,-0.18481519102874813
199,199,199,07-18,1.2299953474654168,0.14877111004171872,-0.3721645562178854
200,200,200,07-19,0.8238261849732159,-1.3269242111296968,-0.4024981485921656
201,201,201,07-20,1.0087901868923217,-0.6549123071673776,-0.5838535115813213
202,202,202,07-21,1.2488172575843932,0.21715494432311955,-0.5575369600778846
203,203,203,07-22,0.8294855249932359,-1.3063626757900413,-0.5691506770455655
204,204,204,07-23,1.072635680532553,-0.4229486207450287,-0.300484140767334
205,205,205,07-24,1.2108160482164096,0.07908880823563286,-0.32286072561954965
206,206,206,07-25,1.2675115194629394,0.28507500653969275,-0.09856926959866312
207,207,207,07-26,0.9718367103915808,-0.7891718162806716,0.12016518445030745
208,208,208,07-27,1.6192200292371917,1.5629036804484386,0.4630066314870032
209,209,209,07-28,1.1907112688225312,0.006044048503782011,0.4270508103223225
210,210,210,07-29,1.6388160624015025,1.6341000614751462,0.6862947045719562
211,211,211,07-30,1.1514373449312971,-0.13664611875245136,0.9177415237554984
212,212,212,07-31,1.6956359726529318,1.840538372037495,0.5084296940961712
213,213,213,08-01,1.3540560995591506,0.5995090988205808,0.4327636461831841
214,214,214,08-02,0.9432681277881476,-0.8929672975075237,0.05898147542934059
215,215,215,08-03,1.065753705283535,-0.4479522389741408,0.05855522877843265
216,216,216,08-04,1.0215390849461934,-0.6085929630479151,-0.17191911535987622
217,217,217,08-05,1.1507334262724904,-0.13920359865789902,-0.29750668564355554
218,218,218,08-06,1.315022562859289,0.4576923072076418,0.16099407821623246
219,219,219,08-07,1.1466563842802788,-0.15401632288149528,0.2966075374918679
220,220,220,08-08,1.7004523591963017,1.858037285651204,0.3390075921482109
221,221,221,08-09,1.2897105250405998,0.3657285166796721,0.5792473586328005
222,222,222,08-10,1.091560021283051,-0.3541926351098571,0.3515733713757032
223,223,223,08-11,1.5474737967965757,1.3022350002496392,0.21311178877955889
224,224,224,08-12,0.9390337605688456,-0.9083516163349428,-0.14864219771117268
225,225,225,08-13,0.9179960738479956,-0.984785818458361,-0.020819946637941004
226,226,226,08-14,1.1030391468083178,-0.3124866332931848,-0.1283595569900334
227,227,227,08-15,1.5008006704985524,1.132662023119062,-0.5963869271363869
228,228,228,08-16,0.9139653395972374,-0.9994302972224116,-0.4996651656671634
229,229,229,08-17,0.7745569938692453,-1.5059292206284818,-0.3612488417301896
230,230,230,08-18,1.0987634674552509,-0.3280210475196019,-0.2404961754145093
231,231,231,08-19,1.146581642544256,-0.15428787483651868,-0.5474958313545721
232,232,232,08-20,1.3024543322161315,0.4120293646008973,-0.4903855842827312
233,233,233,08-21,0.9938106786637072,-0.7093359125213153,-0.0903175023631572
234,234,234,08-22,1.0082792032658388,-0.656768814791366,-0.2017567306816799
235,235,235,08-23,1.4352434463172137,0.8944792708889623,-0.6455652153282228
236,236,236,08-24,0.9147288199821608,-0.996656417430738,-0.6924011268583548
237,237,237,08-25,0.4136607559778068,-2.8171387827157766,-0.1747481510030553
238,238,238,08-26,1.2251078663657753,0.13101389542010508,-0.05397045881124507
239,239,239,08-27,1.8486809461841367,2.396581942610481,-0.2741919746457932
240,240,240,08-28,1.2077357172826235,0.06789733835949545,-0.2313333089857529
241,241,241,08-29,1.0715619165352623,-0.4268498241183265,-0.08573372781858286
242,242,242,08-30,0.9855071226043582,-0.7395044234704964,-0.05495906186382715
243,243,243,08-31,0.6541090074296331,-1.943541295712756,-0.5400093232567102
244,244,244,09-01,1.2759302283431706,0.3156618911486394,-0.4398809617010269
245,245,245,09-02,1.0476519440178331,-0.5137196257468173,-0.3935675617992378
246,246,246,09-03,1.373091202949563,0.6686675076935957,-0.3004538798783553
247,247,247,09-04,1.1480454883690894,-0.14896942470759178,-0.06097677002369317
248,248,248,09-05,1.1392783204652353,-0.1808223319452016,0.09856087544094262
249,249,249,09-06,1.0495899000647424,-0.5066786365847828,-0.02417273567052523
250,250,250,09-07,1.5393962876903429,1.2728877639364542,-0.038982074483199736
251,251,251,09-08,0.8449653569442219,-1.2501212924156244,-0.05876392528967767
252,252,252,09-09,1.3486345417825447,0.5798114748175487,-0.07416846048856147
253,253,253,09-10,1.1153770466141826,-0.26766052954645936,0.01457492047133104
254,254,254,09-11,1.1138387311250229,-0.2732495431385045,-0.29774601247769666
255,255,255,09-12,1.1961438297441829,0.02578164917457225,-0.20133372728818452
256,256,256,09-13,1.0236185524977244,-0.601037833757712,-0.30944104564632835
257,257,257,09-14,1.0041839838554931,-0.6716475812785521,-0.4518138267464865
258,258,258,09-15,1.1701023271979687,-0.06883243533131386,-0.3696745123395021
259,259,259,09-16,0.8802576458889722,-1.121897216147408,-0.4501853162906465
260,260,260,09-17,1.2494864738333962,0.2195863433034016,-0.5148409395432442
261,261,261,09-18,1.0631854662801643,-0.4572831745322942,-0.5259958627838718
262,262,262,09-19,0.9168439901467128,-0.988971573273298,-0.3827955407715423
263,263,263,09-20,0.9857623526475796,-0.738577120722318,0.17326221232298478
264,264,264,09-21,1.4065883579899787,0.7903694967426638,0.3202488074490185
265,265,265,09-22,1.7985509085893594,2.2144493024197542,0.5164241094920371
266,266,266,09-23,1.492225288750272,1.1015059140596035,1.1858402207654193
267,267,267,09-24,1.3871562358122518,0.719768637725817,1.770240493877055
268,268,268,09-25,2.022341218635028,3.0275250943669962,1.4209688928843172
269,269,269,09-26,1.950861446279772,2.767824517947496,0.6857778970635752
270,270,270,09-27,0.8297889945078804,-1.3052601092137632,0.7683931234906686
271,271,271,09-28,0.5844307304189295,-2.196696672504699,0.5708366499967122
272,272,272,09-29,1.62865896924887,1.5971972726221646,-0.14395367083604968
273,273,273,09-30,1.0609045513374773,-0.4655702032379216,-0.7485221933787501
274,274,274,10-01,0.8419114301619757,-1.261216830629576,-0.6635021282737363
275,275,275,10-02,0.9524557986611644,-0.8595866173087066,-0.3695783198887563
276,276,276,10-03,0.9701941098862652,-0.79513971858368,-0.9684206008036366
277,277,277,10-04,1.0698268093065908,-0.4331538221948187,-0.7841887007194691
278,278,278,10-05,0.6397098377531982,-1.995856412867117,-0.4426921841661982
279,279,279,10-06,1.3651515682710265,0.6398211972670831,-0.33977509811333323
280,280,280,10-07,1.405870746692197,0.7877622686900498,-0.040639524047959806
281,281,281,10-08,1.1224166817046133,-0.24208410099151664,-0.19219088179471414
282,282,282,10-09,1.4641970812854401,0.9996737258085606,0.33241427916622
283,283,283,10-10,0.8195495854077224,-1.3424619686753447,0.4578517670283061
284,284,284,10-11,1.506061187423858,1.151774552898488,0.6625220022150705
285,285,285,10-12,1.5723034321786478,1.3924461244395991,0.6017931613832505
286,286,286,10-13,1.7438703465563492,2.015783679810637,0.3027691580541475
287,287,287,10-14,1.0221269454728723,-0.6064571459824369,0.5635391875899859
288,288,288,10-15,0.9703783617105792,-0.7944702941660573,0.5500412486424046
289,289,289,10-16,1.250194351898792,0.2221582085396858,0.3982417964204181
290,290,290,10-17,1.4837702179572425,1.0707869192130002,0.2449206457633953
291,291,291,10-18,1.3216164963679302,0.48164941110768,0.39732799991168616
292,292,292,10-19,1.4906704246160811,1.0958567758685,0.8129471316932291
293,293,293,10-20,1.273817791831013,0.3079869789073081,0.7141823278251006
294,294,294,10-21,1.656746362948564,1.6992444965232003,0.6977271224038385
295,295,295,10-22,1.0870906931883453,-0.3704306146690852,0.8501467896474589
296,296,296,10-23,1.4565955149869068,0.9720556866854272,0.7105029282124745
297,297,297,10-24,1.5733276770032592,1.3961674145694032,0.7962156498685604
298,298,298,10-25,1.2600576574717055,0.25799360725859355,0.8043822043371954
299,299,299,10-26,1.4153667845147224,0.8222633088438226,0.7311775892600925
300,300,300,10-27,1.6702328972272231,1.7482438233350106,0.4227905457088788
301,301,301,10-28,0.9661980261051634,-0.8096583051317029,0.30314797420579265
302,302,302,10-29,0.947314342624529,-0.8782665746218545,0.44674070407394656
303,303,303,10-30,1.3757457410766207,0.6783119855508861,0.2569024994743181
304,304,304,10-31,1.497191724350307,1.1195499864675167,0.12293767844261065
305,305,305,11-01,1.1018613198092573,-0.3167659187539483,0.26491231357553
306,306,306,11-02,1.4489986964492192,0.944454897144766,0.3076539683419757
307,307,307,11-03,1.2006599146254775,0.042189505665812914,0.3825298524601437
308,308,308,11-04,1.0178994093559353,-0.62181664602318,0.12986085447086795
309,309,309,11-05,1.4993984004304417,1.1275672902598937,0.0592916928886052
310,310,310,11-06,1.0799252852878765,-0.3964640014681373,0.0054147334117897366
311,311,311,11-07,0.9853209329973308,-0.7401808882475248,-0.21410950520189054
312,312,312,11-08,1.3600243972383763,0.6211931402838731,-0.2431214703484796
313,313,313,11-09,0.8381298928849016,-1.2749559260162688,-0.34692120910018565
314,314,314,11-10,0.969988033273958,-0.7958884369027145,-0.015619034489572615
315,315,315,11-11,1.3279798737840771,0.5047688577496576,-0.02426163694687961
316,316,316,11-12,1.6270493082330169,1.5913490461955409,-0.15100394164589312
317,317,317,11-13,0.9710482363851972,-0.7920365029913667,-0.2746656091666931
318,318,318,11-14,1.1507177130737936,-0.1392606879102079,-0.1774119418906864
319,319,319,11-15,0.6339106809295174,-2.0169259311410688,-0.19814185963117348
320,320,320,11-16,1.1305961480524245,-0.21236643324667448,-0.4698774477586343
321,321,321,11-17,1.2937457610655971,0.3803893513067352,-0.6593464231544693
322,322,322,11-18,1.1782956339524329,-0.03906448256922445,-0.7183943290900968
323,323,323,11-19,0.6581525297279723,-1.9288503553663767,-0.4657800905840539
324,324,324,11-20,1.0532039316446276,-0.4935481235239724,-0.4540201698449569
325,325,325,11-21,1.0510866882620749,-0.5012405001048118,-0.6411382104797749
326,326,326,11-22,1.150016893333837,-0.14180690881209193,-0.5176009956015774
327,327,327,11-23,0.9847324704705094,-0.7423188925021726,-0.2189640352865663
328,328,328,11-24,1.3823093204518893,0.7021588066999609,0.05353072996727873
329,329,329,11-25,1.1513320729039107,-0.13702859347631066,-0.04650481392427865
330,330,330,11-26,1.5032113376400829,1.1414204679990978,0.014301966906382056
331,331,331,11-27,0.8858844849388349,-1.1014537634541561,0.09390619492341806
332,332,332,11-28,1.2504353424113783,0.2230337761718723,-0.156551081481992
333,333,333,11-29,1.1161936826624073,-0.2646935243999566,-0.15690624591491475
334,334,334,11-30,0.9686953959315724,-0.8005848517324995,-0.2265390644858033
335,335,335,12-01,1.1507455419112418,-0.13915958007384727,-0.19641757020703712
336,336,336,12-02,1.3882172604949787,0.7236235565737669,-0.3552435681936532
337,337,337,12-03,0.93562817631752,-0.9207247977815594,-0.23192065846499785
338,338,338,12-04,0.9881445226519041,-0.7299222117478241,0.2774918540675419
339,339,339,12-05,1.3198534581267392,0.4752439339719757,0.17145360025504208
340,340,340,12-06,1.8099570735012147,2.25589022346274,-0.2312041398840637
341,341,341,12-07,0.9756302530358808,-0.7753891029488459,-0.11607585115050555
342,342,342,12-08,0.7232541556984753,-1.6923228842608684,0.04744078144452047
343,343,343,12-09,1.1257550674576913,-0.22995506538021,0.2871728270616322
344,344,344,12-10,1.2581816208055219,0.2511775838223321,0.1950138723666135
345,345,345,12-11,1.7157553606151883,1.913636207674646,0.3577385716212463
346,346,346,12-12,1.6577625456433154,1.7029364952926265,0.4979604029306589
347,347,347,12-13,1.2443595247147416,0.20095909257895087,0.6728600446884725
348,348,348,12-14,0.954821402550718,-0.8509918964043931,0.3708065123706691
349,349,349,12-15,1.4145904659052493,0.8194427851666717,-0.04373093129703898
350,350,350,12-16,0.7593598308769128,-1.5611436100844882,-0.2905779083808263
351,351,351,12-17,1.0311736970404226,-0.5735884543316025,-0.284419239776414
352,352,352,12-18,1.2501107959599247,0.22185463278990245,-0.36887504300584695
353,353,353,12-19,1.2545301659029329,0.23791110420542494,-0.4813359649409153
354,354,354,12-20,0.8153481290104534,-1.357726715780991,-0.20029285245234105
355,355,355,12-21,1.2288685577845082,0.14467725355626151,-0.32814440612234536
356,356,356,12-22,1.2234842771063903,0.12511506484695786,-0.4789526886185565
357,357,357,12-23,0.8200351602471343,-1.3406977763516292,-0.6125773756996903
358,358,358,12-24,1.0010607125738102,-0.6829950621873643,-0.4910907257168754
359,359,359,12-25,1.0338576742522445,-0.5638370182813779,-0.7860807986868744
360,360,360,12-26,1.0159754407715291,-0.6288068158841011,-1.0165828785463662
361,361,361,12-27,0.7417116121896931,-1.6252631842637324,-1.0200262661243122
362,362,362,12-28,0.8428250635706779,-1.2578974143099937,-1.1080856801057557
363,363,363,12-29,0.814348629313797,-1.3613581018193053,
364,364,364,12-30,0.8556363099349044,-1.2113515460760251,
365,365,365,12-31,,,
