,unnamed: 0,unnamed: 0,mth_day,cold war,cold war_norm,cold war_ravg
30,30,30,01-31,0.6667524184603908,-1.1822866214767331,-0.7033886211339295
31,31,31,02-01,1.0529397071397164,0.5159059298807988,-0.4897723475698339
32,32,32,02-02,0.8015586234311474,-0.5894993913713756,-0.6160334188680071
33,33,33,02-03,0.7591410647249528,-0.7760233509972034,-0.3934183295878757
34,34,34,02-04,0.5880045408668705,-1.5285669447412673,-0.2283585772807196
35,35,35,02-05,1.208501066402693,1.1999604011785283,0.05160379446576981
36,36,36,02-06,0.8919706182315235,-0.1919281076337964,0.10447288091003244
37,37,37,02-07,1.4349384711452973,2.195680160359735,0.239314842511932
38,38,38,02-08,0.873696623798212,-0.2722848727057998,0.4874207091268328
39,39,39,02-09,0.9431281567997988,0.03302841861419405,0.3765626924799827
40,40,40,02-10,0.926536229244075,-0.03993174505186228,0.6023531056538128
41,41,41,02-11,1.057239219765841,0.5348123012974277,0.0969502505771466
42,42,42,02-12,1.2000536588867683,1.1628143714091843,0.07501403413040215
43,43,43,02-13,0.7453341333916501,-0.8367369701002622,0.049317958999306716
44,44,44,02-14,0.8437654315549803,-0.40390217138626655,0.3253296653130537
45,45,45,02-15,0.9080667702333162,-0.12114803217237866,0.1721001213643084
46,46,46,02-16,1.3031444498602258,1.6161384928306195,-0.02933033191415439
47,47,47,02-17,0.8481629212889777,-0.3845649623950441,0.2163354879798718
48,48,48,02-18,0.9252089227693994,-0.04576834826159243,0.3335162543550502
49,49,49,02-19,1.0805364642352857,0.637257949263895,0.3511415305548447
50,50,50,02-20,1.0036544467869215,0.2991824268648041,0.42698055606825297
51,51,51,02-21,0.932115836833149,-0.015396374973611515,0.5509002383949104
52,52,52,02-22,1.4066241204630412,2.0711726459110693,0.41687390155535947
53,53,53,02-23,1.0172469492226028,0.35895313156490033,0.4302462337702713
54,54,54,02-24,0.7423347218633409,-0.8499263692988983,0.6611250053621892
55,55,55,02-25,1.0987825390420598,0.7174919425533661,0.6174134384254116
56,56,56,02-26,1.3186803727106449,1.684455056416311,0.194270737582086
57,57,57,02-27,0.8724729482605504,-0.2776657765942776,0.17262502425539436
58,58,58,02-28,0.8292608565652009,-0.4676835591488845,0.4693193765576202
59,59,59,02-29,0.987712138221992,0.2290788516047508,0.04489341883227501
60,60,60,03-01,1.1471636821263118,0.9302397445144568,0.030739711948697845
61,61,61,03-02,0.519668316471541,-1.8290638037987053,0.021212295484538624
62,62,62,03-03,1.2993681397777148,1.599532815114848,0.2271932463142804
63,63,63,03-04,0.8594731251387102,-0.3348302753792329,0.26538708678828005
64,64,64,03-05,1.1103145858031636,0.7682021458295663,0.18578156787616154
65,65,65,03-06,1.0398262840005028,0.4582418944487485,0.6213733500321297
66,66,66,03-07,1.0385447643669343,0.4526066310417462,0.2320406477139664
67,67,67,03-08,1.114017911942328,0.7844868891371033,0.10816367414923583
68,68,68,03-09,0.7681374242186835,-0.7364633987941316,-0.1879220324397799
69,69,69,03-10,0.6904473718016549,-1.0780921167676163,-0.3218146641082022
70,70,70,03-11,0.7063161011098671,-1.0083120937045282,-0.2876223940744705
71,71,71,03-12,0.8571345190760861,-0.3451138955617853,-0.6137288701247222
72,72,72,03-13,1.0851989086719338,0.6577602512441363,-0.4124649529551521
73,73,73,03-14,0.6690571480786256,-1.1721519671644072,-0.17980622717605735
74,74,74,03-15,1.0427549276998864,0.4711201042232892,-0.029120016628879086
75,75,75,03-16,1.0079019823205488,0.3178602379069524,-0.29579686006970224
76,76,76,03-17,0.9119221110269072,-0.10419483042145868,-0.3695812705380099
77,77,77,03-18,0.4932633890102592,-1.945174956206724,-0.21890329255348684
78,78,78,03-19,0.9845226877000081,0.21505378843429,-0.2949568872832657
79,79,79,03-20,0.8746519249548138,-0.26808409925726845,-0.5316864734931638
80,80,80,03-21,0.938982484982962,0.014798535844615626,-0.4177970939476201
81,81,81,03-22,0.6848928265843633,-1.1025172793524358,-0.2321000654736809
82,82,82,03-23,1.0673201452282863,0.5791414468518029,-0.4505905368096308
83,83,83,03-24,0.7466404229096136,-0.8309927853630892,-0.4660069935529684
84,84,84,03-25,0.6864001597450482,-1.0958890395814094,-0.7453625864461936
85,85,85,03-26,0.8536167144564789,-0.3605828397172945,-0.6757036451551902
86,86,86,03-27,0.5578116492826233,-1.6613350215147353,-0.7901194421991601
87,87,87,03-28,0.7799399906339523,-0.6845636316064163,-0.6145231765310328
88,88,88,03-29,0.9112038329508384,-0.10735333541201618,-0.3673751885218759
89,89,89,03-30,0.9862353228626688,0.22258480864567406,-0.06925714103837173
90,90,90,03-31,1.023624856610576,0.3869988884735322,0.19977409610040694
91,91,91,04-01,1.2603882564891935,1.4281254451837304,0.3580407246394157
92,92,92,04-02,0.924895266358726,-0.047147598682062766,0.32554644048409503
93,93,93,04-03,0.9958892130529459,0.2650361396276353,0.01818122152960206
94,94,94,04-04,0.8668665303799824,-0.3023190403439397,0.0156265491728181
95,95,95,04-05,0.5668463420990661,-1.6216065050812838,-0.1880695832597328
96,96,96,04-06,1.0201390964470125,0.3716708543328284,0.09275132678696356
97,97,97,04-07,0.982452081222,0.205948650588425,-0.1656127068641281
98,98,98,04-08,1.3080654755391872,1.6377778615981151,-0.16196046235375808
99,99,99,04-09,0.6433606182188408,-1.2851480622789146,-0.02570988325564875
100,100,100,04-10,0.8718498889652956,-0.2804055732817198,-0.0687112604539757
101,101,101,04-11,0.7527554429751379,-0.8041030304926279,-0.312634147733667
102,102,102,04-12,0.9614652366785534,0.11366259114286667,-0.7738991211358882
103,103,103,04-13,0.6496279203455192,-1.2575886730897226,-0.6414680999524439
104,104,104,04-14,0.6786857177542014,-1.129811978815212,-0.3826366745143182
105,105,105,04-15,0.8240580672813218,-0.4905619351782487,-0.3250568274563736
106,106,106,04-16,1.2250162233779005,1.272582979347035,-0.14104014003720294
107,107,107,04-17,0.83132110974868,-0.4586239481449602,0.19590449400136176
108,108,108,04-18,1.2125495045821597,1.2177627156578903,0.6239643520994517
109,109,109,04-19,1.1093769678267849,0.7640791311416659,0.5991309064060332
110,110,110,04-20,1.2627582689824188,1.4385471697733274,0.23649164108530954
111,111,111,04-21,0.7901737081022404,-0.6395626093387593,0.2002122682987244
112,112,112,04-22,0.7302077594110088,-0.9032526125773074,0.0321707932938606
113,113,113,04-23,0.7818191874834891,-0.6763001848644711,-0.010307823305669964
114,114,114,04-24,0.9832628495467488,0.2095138656287074,-0.2270545942735244
115,115,115,04-25,1.0514163964240637,0.5092074315444826,-0.2344862303446173
116,116,116,04-26,0.9670149585674922,0.13806654396620102,-0.3078107207398291
117,117,117,04-27,0.780033503274045,-0.6841524257653171,-0.2350460461466175
118,118,118,04-28,0.6301590831279211,-1.3431995549485778,-0.15149413321094632
119,119,119,04-29,0.8811040148853831,-0.23971213730520136,0.010787925781176636
120,120,120,04-30,1.0972664825086436,0.7108253432427343,-0.12415255140169724
121,121,121,05-01,1.2728445318143655,1.4828997854972203,-0.07859279917063476
122,122,122,05-02,0.7828934454633746,-0.6715763191310421,-0.011911136410240776
123,123,123,05-03,0.8421981753765723,-0.4107939123789422,0.012867461428733887
124,124,124,05-04,0.7211438558222069,-0.943109578386214,0.17904406952816165
125,125,125,05-05,0.9149135361050804,-0.09104055027135337,-0.0036759781585939213
126,126,126,05-06,1.3240085925451406,1.7078849918393006,0.14709110043005955
127,127,127,05-07,1.0235294830099304,0.386579499376687,0.4522597814003198
128,128,128,05-08,0.9886097969656014,0.2330261524008787,0.7390058946215433
129,129,129,05-09,1.2585900576735711,1.4202181734426196,1.0036695525267298
130,130,130,05-10,1.1123987953720798,0.7773671009411275,0.7064281871290977
131,131,131,05-11,1.276037745641803,1.4969413971597654,0.6641300550901215
132,132,132,05-12,0.9184332522417504,-0.07556320054649199,0.7085643348408213
133,133,133,05-13,0.9658151764128104,0.13279070714282942,0.6621285639113613
134,134,134,05-14,1.0492388016363277,0.4996318309050772,0.7183198686733272
135,135,135,05-15,1.195230089010488,1.1416035478658602,0.5351062859134439
136,136,136,05-16,1.1890698452457706,1.1145149295129229,0.5086181145768168
137,137,137,05-17,1.026049285668745,0.3976599006004653,0.7025210118377521
138,138,138,05-18,0.8822910783908943,-0.23449222856625465,0.8518654372892877
139,139,139,05-19,1.2303888283243272,1.2962080907084403,0.9791747133597202
140,140,140,05-20,1.2530139932012478,1.3956983836142918,0.7736916217950777
141,141,141,05-21,1.3689390978389586,1.9054592042884548,0.644268491035644
142,142,142,05-22,0.9086954273835844,-0.11838361987493112,0.7417231718233878
143,143,143,05-23,0.8494559968084671,-0.3788788839561369,0.4837599937630665
144,144,144,05-24,1.0152645468439574,0.35023585616020786,0.11445135695795634
145,145,145,05-25,0.8784071867799221,-0.2515709776534873,-0.3798332629037709
146,146,146,05-26,0.7491054075007231,-0.8201534372163688,-0.4667473383226992
147,147,147,05-27,0.6945051991823051,-1.0602485148819083,-0.7091603689996521
148,148,148,05-28,0.7901042425125596,-0.6398680723885013,-0.7991918158105911
149,149,149,05-29,0.5186919819168689,-1.8333570680178541,-0.6089520042021088
150,150,150,05-30,0.8924198188583147,-0.1899528247054259,-0.5142127003483964
151,151,151,05-31,1.1379826877508166,0.8898678919974061,-0.37558955343509065
152,152,152,06-01,0.8783738400729341,-0.2517176140940939,-0.02665398111136959
153,153,153,06-02,0.88365158500946,-0.22850963340207425,0.1681759336554026
154,154,154,06-03,1.266214501593878,1.4537453615538252,0.12720517894001945
155,155,155,06-04,0.7845305164596914,-0.6643775794172212,-0.10146879242401696
156,156,156,06-05,0.8365166717174403,-0.43577735299772463,-0.021403082662124786
157,157,157,06-06,0.8259651338332163,-0.4821759361868122,0.005300533951187514
158,158,158,06-07,0.9876206719863584,0.2286766444772591,-0.15609051808903654
159,159,159,06-08,0.9200877263277696,-0.06828793372220048,0.06449306276045069
160,160,160,06-09,1.0460021137064366,0.4853990493124808,0.4999510979557599
161,161,161,06-10,1.0855090183875522,0.6591239056797022,0.6206932745582464
162,162,162,06-11,1.4306837741862481,2.1769708581741307,0.8001016415121512
163,163,163,06-12,0.9907135674807884,0.24227712342810645,1.1729754751908852
164,164,164,06-13,1.2324170494463618,1.3051268462006886,0.9717946501841516
165,165,165,06-14,1.4288608971890244,2.1689550683502024,0.8948501082890914
166,166,166,06-15,0.7714979865454301,-0.7216859007279209,0.3124259280673332
167,167,167,06-16,0.9805209097444939,0.1974566543093409,0.3081114192667009
168,168,168,06-17,0.6359865597579484,-1.3175742231564178,0.031937086793253716
169,169,169,06-18,0.9848265726719816,0.21639007062431212,-0.33391303080292056
170,170,170,06-19,0.855586931181563,-0.3519191486399941,0.06998246738475994
171,171,171,06-20,0.9296713387451316,-0.026145637226843474,0.09111712043388548
172,172,172,06-21,1.3225991225038805,1.701687088398162,0.373768450503886
173,173,173,06-22,1.009358397054265,0.32426457260409425,0.09698554673029236
174,174,174,06-23,1.0216543123838069,0.3783337572635849,0.07735052078599226
175,175,175,06-24,0.6071660803715045,-1.4443073520172496,0.0605872349753814
176,176,176,06-25,0.8287956320682235,-0.4697293043057949,-0.6058161109837746
177,177,177,06-26,0.9067984275736112,-0.12672535209050867,-0.7444829839192896
178,178,178,06-27,0.4133153037623598,-2.296732987356774,-0.6023918316921992
179,179,179,06-28,0.8201523486148292,-0.5077366650089948,0.09226770798735902
180,180,180,06-29,1.215532668922476,1.2308806706261268,0.3116367356854212
181,181,181,06-30,1.5550044770349107,2.7236498860601004,0.4114937779629013
182,182,182,07-01,1.1281169191362117,0.8464848618825783,0.8977410527010576
183,183,183,07-02,1.043049833393932,0.4724169015743717,1.294558111332222
184,184,184,07-03,1.076782528990948,0.6207506610721644,1.2038888247433996
185,185,185,07-04,1.3615952039093129,1.873165686777992,0.5223480245259147
186,186,186,07-05,1.0918176310974608,0.6868649510931935,0.2642911007570409
187,187,187,07-06,0.6250661368275237,-1.3655949152448108,0.18218793059218646
188,188,188,07-07,0.7760073648849152,-0.701856680730664,0.3350720027215452
189,189,189,07-08,0.9310229587526704,-0.020202119414754496,0.1940389433781562
190,190,190,07-09,1.2853874433772237,1.5380550938483164,0.25643631570382913
191,191,191,07-10,1.1691605777236034,1.0269673307176577,0.7741375485245395
192,192,192,07-11,1.1769566408754846,1.061249185047231,1.1374557893878083
193,193,193,07-12,1.3314511764597527,1.7406124816794508,1.2114093497185978
194,194,194,07-13,1.2717422669885616,1.4780527644489492,1.0843170830316968
195,195,195,07-14,1.03192997873518,0.4235192425699828,0.9567015316275732
196,196,196,07-15,1.111974536184732,0.7755014937269106,0.8112278470418625
197,197,197,07-16,0.9950336670243012,0.2612740222929172,0.3767213759231207
198,198,198,07-17,0.9784629384525048,0.18840707753296554,0.04303509904784175
199,199,199,07-18,0.7385824495506791,-0.8664263450330001,-0.09298076349347684
200,200,200,07-19,0.8164391327252016,-0.5240648968027244,-0.23289667886520665
201,201,201,07-20,0.8463411403073307,-0.3925759326779288,-0.3396791510996114
202,202,202,07-21,0.9210642134749786,-0.06399399850346825,-0.50967494534531
203,203,203,07-22,0.8493327567321867,-0.3794208111135113,-0.3185380548918502
204,204,204,07-23,0.7465096838672548,-0.8315676879412257,0.028124807681924862
205,205,205,07-24,0.9993819829079946,0.2803949976877585,0.1866029435232004
206,206,206,07-25,1.2894483596570676,1.5559122786399262,0.1359521542963885
207,207,207,07-26,1.0625789569668294,0.5582928823697244,-0.15288518629833356
208,208,208,07-27,0.8519530012793991,-0.3678987338643396,0.1201281051348268
209,209,209,07-28,0.455224411322992,-2.1124448546818435,0.2917665356514237
210,210,210,07-29,1.1190266733253942,0.8065120606577364,0.19427850989291906
211,211,211,07-30,1.2335765566436698,1.3102255807873402,0.03628540018216042
212,212,212,07-31,1.1564293931696186,0.970984124088898,-0.04360817002297085
213,213,213,08-01,0.8470029413244174,-0.3896657758948275,0.34915109460066324
214,214,214,08-02,0.7429410477087638,-0.8472601550951272,0.4776401640040664
215,215,215,08-03,0.9911305500730486,0.244110733059961,0.22253533611987533
216,216,216,08-04,1.2943454684696662,1.5774464770781556,0.19070703736227845
217,217,217,08-05,0.8854950329171181,-0.2204033865178064,0.19743947353605326
218,218,218,08-06,1.1130008041419046,0.7800143315433169,0.6110136091061532
219,219,219,08-07,0.8561891125983815,-0.3492711588521786,0.4146272735623886
220,220,220,08-08,1.3072483423887524,1.6341846583254729,0.017144034088495668
221,221,221,08-09,0.7231683343748809,-0.934207280202627,-0.17490798465130486
222,222,222,08-10,0.7519936329542373,-0.8074529597652019,-0.5315483144419394
223,223,223,08-11,0.6234468393484036,-1.3727154989566095,-0.22426606272842664
224,224,224,08-12,0.6263776757383159,-1.3598276472004904,-0.36184911784840507
225,225,225,08-13,1.2754648874932466,1.4944223514288977,-0.20758356011228485
226,226,226,08-14,1.1195211250627959,0.8086863276056022,-0.13570316150938558
227,227,227,08-15,0.9336582370579134,-0.008613933785905834,-0.005535199223088798
228,228,228,08-16,0.8500718970125225,-0.3761705681478063,0.21135357739969288
229,229,229,08-17,0.8010564245090707,-0.5917077252388288,-0.2254119589756106
230,230,230,08-18,0.9223147478517366,-0.05849498746380032,-0.404993737771115
231,231,231,08-19,0.6795137458638264,-1.1261708668229231,-0.1912957520709629
232,232,232,08-20,0.8744881332722964,-0.2688043451674243,-0.11170360498037417
233,233,233,08-21,1.2252415877014058,1.2735739804150066,-0.07573016524352479
234,234,234,08-22,0.9586725693939052,0.10138231439572648,0.1960448184632757
235,235,235,08-23,0.8501409119377925,-0.3758670868177325,0.4114636613409196
236,236,236,08-24,1.2931421101718534,1.5721549147770026,1.0628707134476982
237,237,237,08-25,0.9734451453209187,0.1663421904429402,1.4532806039006034
238,238,238,08-26,1.7633100389340837,3.6396379674732473,1.5674153891789828
239,239,239,08-27,1.7579420884087267,3.616033323132438,1.8125625471980429
240,240,240,08-28,1.1144054510465269,0.786191026066004,1.6081432198671797
241,241,241,08-29,1.1846355469795316,1.095015861296626,1.4930044839458052
242,242,242,08-30,1.0142191610194156,0.3456389507918238,1.1107135483573316
243,243,243,08-31,0.8163424084897092,-0.5244902250853065,0.5278641956283049
244,244,244,09-01,1.2416875652626187,1.3458923539424057,0.5134077285100114
245,245,245,09-02,0.9626647411173832,0.11893720675827765,0.17562439803278673
246,246,246,09-03,1.0946801124711127,0.6994522233562427,-0.29372223461484304
247,247,247,09-04,0.7237421278423704,-0.931684121566722,-0.4342397715392957
248,248,248,09-05,0.3738122647529205,-2.4704408450939552,-0.6831426948630321
249,249,249,09-06,0.6246111944290733,-1.3675954466320224,-0.8592961295775599
250,250,250,09-07,0.902068321169558,-0.1475251860000135,-0.8031325131671501
251,251,251,09-08,0.7223096036876293,-0.9379834015288884,-0.7665643603443689
252,252,252,09-09,1.1713133825674509,1.0364339218187022,-0.0995765133983216
253,253,253,09-10,0.7736380802631432,-0.7122752046300358,0.2629013464099941
254,254,254,09-11,1.2838936144381878,1.5314862365823294,0.5030862182445944
255,255,255,09-12,1.1191994262774168,0.8072717122178722,0.5198815353552285
256,256,256,09-13,1.2297920920509449,1.2935840450075884,0.41608319327186055
257,257,257,09-14,0.7452262204362315,-0.8372114988650837,0.4613183435522616
258,258,258,09-15,1.0296842124246164,0.4136438693184944,0.23987645362667864
259,259,259,09-16,0.8353598444735387,-0.4408643029476292,0.14865664620224056
260,260,260,09-17,0.9817439801036468,0.20283489702883128,-0.2923075437472042
261,261,261,09-18,0.9947332222244094,0.25995286767124354,-0.11690565469355267
262,262,262,09-19,0.628112035975615,-1.3522010946890801,-0.025765293054710463
263,263,263,09-20,0.9845559003669742,0.2151998354568252,-0.14056797411694089
264,264,264,09-21,1.1540420155103304,0.9604860391515476,-0.07615425052193174
265,265,265,09-22,0.6787156426234062,-1.1296803893210117,0.035913155090155774
266,266,266,09-23,1.0696342299425492,0.5893172385988862,-0.025689623904756303
267,267,267,09-24,1.147645237371553,0.9323573013437686,-0.2061856865321925
268,268,268,09-25,0.544057220721106,-1.7218177686585523,-0.5509313471994979
269,269,269,09-26,0.7382754005932787,-0.8677765403077918,-0.4449100751885728
270,270,270,09-27,0.6836487428370736,-1.107987924852285,-0.6071295431796696
271,271,271,09-28,0.8233779221069731,-0.493552757255461,-0.9280286249726968
272,272,272,09-29,0.8482914977615453,-0.3839995693476944,-0.930100532322604
273,273,273,09-30,0.7097897789727969,-0.9930371894143942,-0.929029298606212
274,274,274,10-01,0.541230176351317,-1.7342492127579965,-0.8049788885820122
275,275,275,10-02,0.7397370611481241,-0.8613491380094405,-1.0240229315052938
276,276,276,10-03,0.8529111440948387,-0.3636854647070853,-1.0364233520938444
277,277,277,10-04,0.5245000652811004,-1.807817014795151,-1.02888576827585
278,278,278,10-05,0.8313715620272351,-0.4584020928789985,-0.5451382342846643
279,279,279,10-06,0.720074545758062,-0.947811686506428,-0.3844331232847358
280,280,280,10-07,1.201286593656968,1.1682359911891176,-0.3346622499351577
281,281,281,10-08,0.9590135067232506,0.10288152799013137,-0.3261057413822274
282,282,282,10-09,0.9208217421670442,-0.06506022460961655,-0.12316375342956573
283,283,283,10-10,0.5361751188643094,-1.7564779634775691,0.1762274282511771
284,284,284,10-11,1.1082787337987012,0.7592498348369716,-0.11754986910047135
285,285,285,10-12,1.1285832344177484,0.8485354035780287,-0.32831137472963706
286,286,286,10-13,0.800437851802298,-0.5944277929207733,-0.5672914747881642
287,287,287,10-14,0.6714368793784863,-1.1616875057848626,-0.16208605012876276
288,288,288,10-15,0.5947418398044788,-1.4989408249607796,-0.3907327133406955
289,289,289,10-16,1.0890636032082377,0.6747545844788396,-0.6174531714940542
290,290,290,10-17,0.7962984408897351,-0.6126301444346248,-0.32666325793165146
291,291,291,10-18,0.8192311802503188,-0.5117873453421238,-0.10850762232738538
292,292,292,10-19,1.1972104140333166,1.150311688453643,0.4334479150588993
293,293,293,10-20,0.9691025358087116,0.14724630784073411,0.4192342681979569
294,294,294,10-21,1.3342210210103265,1.7527923993569283,0.2693745552878622
295,295,295,10-22,1.0696695842941228,0.5894727033131851,0.6598893887053069
296,296,296,10-23,0.5918201577948742,-1.5117884218951931,0.7002320844873337
297,297,297,10-24,1.3520748719246796,1.831301655162544,0.5785560004585238
298,298,298,10-25,1.2522565969515773,1.3923678631458032,0.4996040810059559
299,299,299,10-26,0.8030798184767802,-0.5828101963321243,0.4921303633626574
300,300,300,10-27,1.226493916619101,1.2790808826415203,0.7088527910366428
301,301,301,10-28,1.0594719606475709,0.5446303974533945,0.5114953867218656
302,302,302,10-29,0.8875302526454671,-0.21145385585128,0.3392913714004376
303,303,303,10-30,1.0827876672003898,0.6471572292738804,0.5962174299043821
304,304,304,10-31,1.0172903027341884,0.3591437712172348,0.4790352124319057
305,305,305,11-01,1.1536463470322842,0.9587461546915418,0.617675563987668
306,306,306,11-02,1.06660292141617,0.5759875778066624,0.5648561282833521
307,307,307,11-03,1.2486418216014459,1.3764725067879682,0.4790116159266782
308,308,308,11-04,0.8154599989586913,-0.5283704700771759,0.4324976904727917
309,309,309,11-05,0.9656558633356712,0.13209015513383732,0.4305986769250412
310,310,310,11-06,0.9538236949840518,0.08006021849391592,0.3161902191352713
311,311,311,11-07,1.1510552101464766,0.9473520734050396,0.32637813418750433
312,312,312,11-08,0.9104966232917512,-0.11046316893195694,0.42453645087283104
313,313,313,11-09,1.262542871708533,1.4375999971013669,0.7835312051796146
314,314,314,11-10,0.9493935537316048,0.0605794300347846,0.7337844040384209
315,315,315,11-11,1.4554915207998715,2.2860586809745387,0.4428807267951215
316,316,316,11-12,0.8859459425896152,-0.2184205883532465,0.3864229713598078
317,317,317,11-13,0.7541274213926215,-0.7980699900547573,0.26667292595437264
318,318,318,11-14,0.8334620108890949,-0.4492097015438393,0.33692059204917063
319,319,319,11-15,1.0991481660231892,0.7190997246687555,-0.16887521538136271
320,320,320,11-16,1.0452440119738595,0.4820654266035722,-0.32004369926314863
321,321,321,11-17,0.7653510134440242,-0.7487161636086613,-0.2650025253525876
322,322,322,11-18,0.6796818877482386,-1.1254314916439616,-0.06385339554220233
323,323,323,11-19,0.8292291583585079,-0.4678229465913909,-0.12982366250736874
324,324,324,11-20,1.107922891074608,0.7576850773184719,-0.4053857751647356
325,325,325,11-21,1.0091340677549,0.3232781228777568,-0.27665289304026625
326,326,326,11-22,0.6692492460158138,-1.1713072493406285,0.07898123238332183
327,327,327,11-23,0.941002482431267,0.023681129138154795,0.4978350757473407
328,328,328,11-24,1.1649320858464045,1.0083732608975668,0.3849997249343257
329,329,329,11-25,1.4007404277691218,2.045300113592722,0.19502919135542574
330,330,330,11-26,0.9539630418355172,0.08067297244038216,0.2610041088301611
331,331,331,11-27,0.7499259871406507,-0.8165450785956428,0.2660432891284143
332,332,332,11-28,0.7592696897400878,-0.7754577444922159,0.16296981135175714
333,333,333,11-29,0.9478782658928998,0.05391621092767394,-0.23230697616002724
334,334,334,11-30,1.0242919674375868,0.38993239423762416,-0.2593139849684277
335,335,335,12-01,0.8613992179928059,-0.3263606114779844,-0.4563877923108382
336,336,336,12-02,0.917112932587126,-0.08136908041002047,-0.4132872114965155
337,337,337,12-03,0.4810257404644873,-1.998987922650106,-0.6747443562660275
338,338,338,12-04,0.8180789093372937,-0.5168542596062805,-0.8423347179238422
339,339,339,12-05,0.5911292302302735,-1.5148266576893978,-0.8163437018502
340,340,340,12-06,0.7956208406245019,-0.6156097757092639,-1.1362218783397784
341,341,341,12-07,0.8968630410538957,-0.17041451503613075,-0.8505255320707482
342,342,342,12-08,0.4806504634020676,-2.000638139347491,-0.8907330839942526
343,343,343,12-09,0.8708483101007528,-0.28480984503592555,-0.5839254911169556
344,344,344,12-10,0.7632171254387884,-0.758099571147307,-0.516073884521308
345,345,345,12-11,1.0097573499148058,0.3260188995743839,-0.7384837175375517
346,346,346,12-12,0.8882019603429782,-0.2085001361353784,-0.5484354315560267
347,347,347,12-13,0.5933926825736292,-1.5048735131335935,-0.5701536995150839
348,348,348,12-14,0.7399646344223811,-0.8603484234583402,-0.4463053005118279
349,349,349,12-15,0.8412145008679379,-0.4151194527902685,-0.5060418178109697
350,350,350,12-16,0.9322038897963704,-0.015009177127770987,-0.5373104201164536
351,351,351,12-17,0.9282489828013376,-0.032400204220466584,-0.4734899824062937
352,352,352,12-18,0.8455370573477538,-0.3961117499682821,-0.5962404892853559
353,353,353,12-19,0.6804734147859285,-1.1219508868726351,-0.5487603057003111
354,354,354,12-20,0.5724759050751371,-1.5968514647327134,-0.4742403745197333
355,355,355,12-21,0.9059995336960956,-0.13023835128000014,-0.4780391904937174
356,356,356,12-22,1.0338837027911632,0.4321104099556959,-0.2872075329832341
357,357,357,12-23,0.9230656326329064,-0.05519310006437084,-0.4282699885768859
358,358,358,12-24,1.1059201111395354,0.7488781950946173,-0.4416482338666993
359,359,359,12-25,0.4879986784554279,-1.9683256204345456,-0.620926019287417
360,360,360,12-26,0.5542217620865935,-1.6771209364715938,-0.6964407074105408
361,361,361,12-27,0.6613813301241341,-1.2059050638043058,-0.7142303499766248
362,362,362,12-28,0.9308465790971931,-0.02097771878304694,-0.6250059520450266
363,363,363,12-29,0.8987922939340229,-0.16193095546087605,
364,364,364,12-30,1.227663649445733,1.284224582684207,
365,365,365,12-31,,,
