,unnamed: 0,unnamed: 0,mth_day,holiday,holiday_norm,holiday_ravg
0,0,0,01-01,,,
1,1,1,01-02,0.7251205869904371,-0.2094122501895108,
2,2,2,01-03,0.9231285619286136,0.4660378556736139,
3,3,3,01-04,0.8471681362058892,0.20691961757314445,
4,4,4,01-05,0.7593816269554982,-0.09254007330569247,-0.04904876781555075
5,5,5,01-06,0.6261455014479482,-0.5470387120951955,0.03047065098437908
6,6,6,01-07,0.7518421190491303,-0.11825904454966407,-0.11880255527699575
7,7,7,01-08,0.8649871347768008,0.2677042626100681,-0.16310233268765606
8,8,8,01-09,0.6605722159207283,-0.4296013818946351,-0.12049450549051788
9,9,9,01-10,0.769249345706142,-0.058879046890817126,0.04365994389736631
10,10,10,01-11,0.8343244495852192,0.16310688987713642,0.07260424181354244
11,11,11,01-12,0.9148764364340448,0.4378879842321096,0.08265873085659628
12,12,12,01-13,0.8027521871649598,0.05540674294739272,0.16569100013942506
13,13,13,01-14,0.8826719555844825,0.32803119686839105,0.28929261451422755
14,14,14,01-15,0.8066175094442675,0.06859223380233757,0.28454911636160696
15,15,15,01-16,0.9866519797334452,0.6827306393579978,0.160106704673841
16,16,16,01-17,0.825981120106073,0.13464590096141332,0.1517835178375803
17,17,17,01-18,0.6959949256829547,-0.3087664858944866,0.17667689788624996
18,18,18,01-19,0.7881125503701079,0.0054676219298284345,0.20838938823141087
19,19,19,01-20,0.9264568723090556,0.4773914771604091,0.05238083953619164
20,20,20,01-21,0.8623965457252766,0.258867175873303,-0.16945664558400528
21,21,21,01-22,0.7122488532963545,-0.2533206528133176,-0.2006747343670945
22,22,22,01-23,0.4357916081399954,-1.1963790097597682,-0.29842618728767817
23,23,23,01-24,0.6410854913274971,-0.4960750185930217,-0.4583042796941224
24,24,24,01-25,0.6161777139812462,-0.581041095593674,-0.4739908838153645
25,25,25,01-26,0.6452476131239477,-0.4818770772782562,-0.4939267574009305
26,26,26,01-27,0.8348054088930313,0.16474755114585038,-0.27728606000418343
27,27,27,01-28,0.6771836848431751,-0.3729358943267132,-0.2646716557582658
28,28,28,01-29,0.8168405005011151,0.10346517462071368,-0.2838478034832345
29,29,29,01-30,0.6632729419010129,-0.420388593117516,-0.25712563956859463
30,30,30,01-31,0.5824488258353099,-0.696097981943486,-0.428567611250995
31,31,31,02-01,0.6922491741580598,-0.3215440937904172,-0.5156275275165721
32,32,32,02-02,0.5332564654175288,-0.8639042789485517,-0.7255712811883241
33,33,33,02-03,0.5240541710413601,-0.8952953919201757,-0.750761784371435
34,34,34,02-04,0.4475708491564728,-1.1561973474097993,-0.46573714647
35,35,35,02-05,0.618965415885415,-0.5715316122161811,-0.39691564402178575
36,36,36,02-06,1.0837780953264902,1.0140498454651237,-0.1243912843896216
37,37,37,02-07,0.8132991781215069,0.09138492089886896,0.12501183903923008
38,38,38,02-08,1.0125990202888413,0.7712418788444332,0.2295058572293937
39,39,39,02-09,0.9627288294778804,0.6011233486529344,0.10001528062713612
40,40,40,02-10,0.6313651702059693,-0.5292332382688177,-0.1802445214733477
41,41,41,02-11,0.39120469789285056,-1.3484750718297265,-0.3598339842574685
42,42,42,02-12,0.5908296860617239,-0.6675089671377795,-0.6101434935197585
43,43,43,02-13,0.4974196287296699,-0.9861518558058556,-0.7478442506177959
44,44,44,02-14,0.5723301216101424,-0.7306151767293072,-0.7683986852348177
45,45,45,02-15,0.7205272413182839,-0.2250811939352893,-0.5590792629005173
46,46,46,02-16,0.5952120159831431,-0.6525598459709484,-0.6665778484858836
47,47,47,02-17,0.7593762140880909,-0.09255853782392423,-0.5807790149303427
48,48,48,02-18,0.4017506373884531,-1.3125004806499776,-0.3597030545534845
49,49,49,02-19,0.6483310266575548,-0.4713588544726093,-0.32317436842715314
50,50,50,02-20,0.961180189217696,0.5958405855318423,-0.2771683389655901
51,51,51,02-21,0.7847774747929044,-0.0059090771773007405,-0.10944856197148793
52,52,52,02-22,0.6761319298262789,-0.3765236692015705,0.28582217373163826
53,53,53,02-23,1.054378196719339,0.9137601241406892,0.3550822210799097
54,54,54,02-24,1.0969915493331115,1.0591239335687797,0.13692392099427775
55,55,55,02-25,0.7701523863746779,-0.05579857038298102,-0.10447775743611376
56,56,56,02-26,0.5774619885013469,-0.7131092149819492,-0.1937911377111534
57,57,57,02-27,0.3601765420717696,-1.4543191477596498,-0.4240517212584728
58,58,58,02-28,0.5190388026540325,-0.9124039508518084,-0.5509097513960005
59,59,59,02-29,0.6493733136596864,-0.4678033771432272,-0.5970876526753107
60,60,60,03-01,0.8738612120886177,0.2979757527436133,-0.5946006993668996
61,61,61,03-02,0.6889301675326769,-0.3328659780588424,-0.5009423565597833
62,62,62,03-03,0.5818362857359443,-0.6981874951314831,-0.4549182097749059
63,63,63,03-04,0.5249120152117561,-0.8923690909169512,-0.3942744119631408
64,64,64,03-05,0.5999905830211615,-0.6362590701425439,-0.26503365834285464
65,65,65,03-06,0.7560395691805744,-0.10394059027263676,-0.3627643629899496
66,66,66,03-07,1.1011825169343892,1.0734202744653305,-0.23738188931946064
67,67,67,03-08,0.5170318252408446,-0.9192502059414124,-0.227809861472296
68,68,68,03-09,0.8023712696413019,0.0541073468914502,-0.2710965869667474
69,69,69,03-10,0.5417482359802489,-0.8349369238339635,-0.21293899349131187
70,70,70,03-11,0.5238536475247185,-0.8959794231092523,-0.4227319100081111
71,71,71,03-12,0.8583328448323714,0.2450049705799763,-0.3781551719287837
72,72,72,03-13,0.7321781727620019,-0.1853372246354647,-0.5610235053868228
73,73,73,03-14,0.5954377613106131,-0.6517897774654485,-0.4776092962694168
74,74,74,03-15,0.4807245211335768,-1.0431026538567838,-0.3867435741477023
75,75,75,03-16,0.6884653227202199,-0.334451669129528,-0.4399469846580256
76,76,76,03-17,0.6836771856878324,-0.3507850903789653,-0.3818116872788192
77,77,77,03-18,0.7647534717579517,-0.0742154924819634,-0.3176025694454275
78,78,78,03-19,0.8344322318544259,0.1634745596397739,-0.14877362640666048
79,79,79,03-20,0.7083750511361301,-0.26653507046509817,-0.2466006228615503
80,80,80,03-21,0.7776774137177692,-0.0301289956241818,-0.1374120703170391
81,81,81,03-22,0.5163976129589113,-0.9214136478588668,-0.14066218618323825
82,82,82,03-23,0.8757287138889444,0.3043462248881018,-0.1090516624886454
83,83,83,03-24,0.7590368494162482,-0.09371618767915824,-0.19336306896819336
84,84,84,03-25,0.8900319191962762,0.3531377018073309,-0.25178143644352624
85,85,85,03-26,0.5600798857378937,-0.7724035093423858,-0.12320941908099264
86,86,86,03-27,0.6749254631955,-0.3806392004761791,-0.32031963764903243
87,87,87,03-28,0.7425426789291601,-0.1499815436836654,-0.4782764076089466
88,88,88,03-29,0.5290319419483571,-0.8783150865201367,-0.5553314563478704
89,89,89,03-30,0.4812070004662269,-1.041456807438643,-0.5554368749042172
90,90,90,03-31,0.7544999470155039,-0.10919259062621206,-0.6845092139353879
91,91,91,04-01,0.5598944652485168,-0.7730360206804665,-0.7874345607626427
92,92,92,04-02,0.44790038243602,-1.1550732346632038,-0.5798906455927385
93,93,93,04-03,0.5615074908242017,-0.7675336246471933,-0.3983949210169888
94,94,94,04-04,0.8940805221186393,0.3669484044992893,-0.5115237633653241
95,95,95,04-05,0.8004394699371582,0.047517540015855314,-0.5196608760424564
96,96,96,04-06,0.5555178509046178,-0.7879656447162241,-0.3520090947381356
97,97,97,04-07,0.5455821139225769,-0.8218586967432601,-0.3967248064517501
98,98,98,04-08,0.7427827675835641,-0.14916254683727925,-0.5570687686066801
99,99,99,04-09,0.4828571143051138,-1.03582789492888,-0.7065960789204563
100,100,100,04-10,0.6120518455582268,-0.5951153684302904,-0.6882916870597277
101,101,101,04-11,0.5374361808162035,-0.8496463218668028,-0.7021219952256862
102,102,102,04-12,0.587713409392417,-0.6781392935518517,-0.8039013626798427
103,103,103,04-13,0.5212560123591198,-0.9048405457390114,-0.5089469956891167
104,104,104,04-14,0.563763240321813,-0.7598387515622179,-0.4632226601930099
105,105,105,04-15,1.0016517645691,0.7338983070154765,-0.4773197715396103
106,106,106,04-16,0.6924762884450198,-0.3207693554536501,-0.4134195561848821
107,107,107,04-17,0.5126407996682377,-0.9342289899464052,-0.16649819744941494
108,108,108,04-18,0.7001073712617523,-0.2947380014234827,-0.04666578876490866
109,109,109,04-19,0.9555654998057074,0.5766876066737917,-0.3186586271172344
110,110,110,04-20,0.7745362259468205,-0.040844299455180214,-0.4103258652427237
111,111,111,04-21,0.5232441014211919,-0.8980587230984777,-0.4337142764141519
112,112,112,04-22,0.5312429653748312,-0.8707727842065857,-0.3818552249534038
113,113,113,04-23,0.4715029697126877,-1.0745594569749741,-0.3767170808151177
114,114,114,04-24,0.7913221538740293,0.01641630734100574,-0.4004569535364391
115,115,115,04-25,0.964602971325198,0.6075164715035078,-0.24537545536184985
116,116,116,04-26,0.7327802109692337,-0.1832835357831074,-0.2309839818057805
117,117,117,04-27,0.7960166405388469,0.03243026594905748,0.02884951466607745
118,118,118,04-28,0.5565560996283719,-0.7844239428701698,0.054805034925873714
119,119,119,04-29,0.9285235905778284,0.4844415218561738,-0.03940789649223506
120,120,120,04-30,0.8369752669063384,0.1721494288997833,0.13252515807421744
121,121,121,05-01,0.7988920333788564,0.04223888299485517,0.25097966807795763
122,122,122,05-02,1.0351929191541107,0.8483147916156076,0.3895322948116893
123,123,123,05-03,1.0043660429110262,0.7431573259714984,0.4576948041523644
124,124,124,05-04,0.8002560395982147,0.046891817532220006,0.3912308234369076
125,125,125,05-05,1.0484144928733117,0.8934165779002244,0.5102296902023907
126,126,126,05-06,0.7200719032361478,-0.2266344553929574,0.24838466980477106
127,127,127,05-07,1.0081989037780683,0.7562320835877541,0.1187027761451901
128,128,128,05-08,0.5746342328512204,-0.7227553307701104,-0.020313422614900132
129,129,129,05-09,0.7762688177263282,-0.03493403598598691,-0.10327397374956936
130,130,130,05-10,0.5557407237119528,-0.7872053750283214,-0.19385538246329845
131,131,131,05-11,0.9024953442581244,0.3956532710922091,-0.3033569181004803
132,132,132,05-12,0.5607484433616384,-0.7701229076753319,-0.2647337472934033
133,133,133,05-13,0.8155968702369025,0.09922286976466303,-0.2883312051793066
134,134,134,05-14,0.6425684512707555,-0.4910163059276487,-0.15798895788922435
135,135,135,05-15,0.7347632959198948,-0.17651878330140672,-0.1916542611569856
136,136,136,05-16,0.7849994435857506,-0.0051518912878279356,0.03326490173086416
137,137,137,05-17,0.843281509206215,0.193661451485642,-0.055393398063460116
138,138,138,05-18,0.9563583122324368,0.5793920696517664,0.19313521306562675
139,139,139,05-19,0.6596559628210708,-0.43272692900128257,0.1690110270326799
140,140,140,05-20,1.0797049317601688,1.0001553608468725,0.1953376549912448
141,141,141,05-21,0.6923313130218097,-0.3212638994990877,0.17332290760184907
142,142,142,05-22,0.8313052972123327,0.1528078764635614,0.023879517899967992
143,143,143,05-23,0.8045598137485219,0.06157296714926778,0.006481674613970617
144,144,144,05-24,0.6935026309090623,-0.3172682685595201,-0.3315630433961028
145,145,145,05-25,0.629054930820787,-0.5371139887172668,-0.2683105500651971
146,146,146,05-26,0.4851187486739628,-1.0281129472135684,-0.4001063622795147
147,147,147,05-27,0.803585997909944,0.05825106048634667,-0.3385591076342407
148,148,148,05-28,0.5994899048803565,-0.637966996822344,-0.5161504538886685
