,unnamed: 0,unnamed: 0,mth_day,campy,campy_norm,campy_ravg
71,71,71,03-12,2.5104923720113184,-0.9402979568652852,-0.8119860145123386
72,72,72,03-13,2.8175785138671867,-0.3441896343271996,-0.9623646612522956
73,73,73,03-14,2.4466109517232826,-1.064303052175397,-0.5701240453445162
74,74,74,03-15,2.0586387463927847,-1.8174254793655944,-0.2627441660002266
75,75,75,03-16,3.7567301026887447,1.4788691166735448,-0.3615530931625013
76,76,76,03-17,3.5671609647475835,1.1108820100585703,-0.5169517199229161
77,77,77,03-18,2.2050829246747545,-1.5331515198389338,-0.3283348789505199
78,78,78,03-19,2.337255428911362,-1.276581394889688,-0.12632966521382485
79,79,79,03-20,3.029608529109608,0.0673979936589808,-0.2624090900288527
80,80,80,03-21,2.6830185717612696,-0.6053941969454243,-0.639621393126757
81,81,81,03-22,3.3361209217148344,0.6623925677833776,-0.4670299419628705
82,82,82,03-23,2.4012318900549445,-1.1523918085288558,-0.12130866083991515
83,83,83,03-24,2.7385474731604424,-0.4976028128556146,-0.23114106718754746
84,84,84,03-25,3.4058486059918587,0.7977462918480439,-0.18460496082339328
85,85,85,03-26,2.690126505717269,-0.591596444426813,-0.3984496927421802
86,86,86,03-27,2.8268574629834204,-0.32617755876049936,0.0344019170704678
87,87,87,03-28,2.6751462176388268,-0.6206758237293438,-0.022427639990948472
88,88,88,03-29,3.7391370240163178,1.4447178503470322,-0.10907423184470977
89,89,89,03-30,2.562892457839767,-0.8385801552241122,-0.013433665981109308
90,90,90,03-31,3.138031835871542,0.277866740725476,-0.02907358546582872
91,91,91,04-01,2.9857428351546638,-0.0177530492452101,-0.09369666479988258
92,92,92,04-02,2.778515887951724,-0.4200170756688159,-0.17365886282322793
93,93,93,04-03,2.475402130627469,-1.008414299733667,-0.08974954050823708
94,94,94,04-04,3.4919811099963263,0.96494466220696,-0.1397969956356015
95,95,95,04-05,2.8222485756581497,-0.33512422133416714,0.11766564452370773
96,96,96,04-06,2.983339683552681,-0.022417990038710457,0.15085506431680298
97,97,97,04-07,3.7815365442770177,1.5270227917106451,0.2744032814009245
98,98,98,04-08,2.8811013794405995,-0.22088055691024427,-0.05394579013117906
99,99,99,04-09,2.857278483126576,-0.2671249972289377,-0.2617099704254482
100,100,100,04-10,2.477083859817692,-1.0051497669856615,-0.2609899388475785
101,101,101,04-11,2.1800683060981205,-1.581709303099782,-0.6073190364370141
102,102,102,04-12,2.985565235965581,-0.0180978005714922,-0.4250229662003899
103,103,103,04-13,2.7110646615325584,-0.5509517938259685,-0.3690278629137766
104,104,104,04-14,3.4445620267883776,0.8728958645095005,-0.414849004934304
105,105,105,04-15,3.0303542773838346,0.06884562249074247,-0.15464132847333378
106,106,106,04-16,2.3354548586462016,-1.2800766191088262,-0.1916412555971936
107,107,107,04-17,2.9843466738832727,-0.0204632443339604,-0.0834893557146759
108,108,108,04-18,2.8712018113345974,-0.2400973633146512,-0.12802759663662705
109,109,109,04-19,3.0453523916004364,0.0979596054691378,-0.325275135060135
110,110,110,04-20,3.3068983567540244,0.6056664189777936,-0.26137037852800543
111,111,111,04-21,2.4206799956310694,-1.1146396080503052,-0.2223236934896935
112,112,112,04-22,2.532978674916388,-0.8966480799160489,-0.011040478205965671
113,113,113,04-23,3.105036441906873,0.21381686589591112,-0.04015509403345175
114,114,114,04-24,3.5242590994207315,1.0276019283877158,-0.1428089561067965
115,115,115,04-25,2.9553617502215888,-0.0767280894957787,0.09486075036710606
116,116,116,04-26,2.9896045637418283,-0.010256753462274866,0.3750658830294249
117,117,117,04-27,3.1552955388565147,0.3113786307931103,0.2681107653955437
118,118,118,04-28,3.399067369177009,0.7845827160578643,-0.03051721182622032
119,119,119,04-29,2.7744478574084837,-0.427913839907376,-0.030540256787797083
120,120,120,04-30,2.6012270606986627,-0.7641659349428682,-0.12797016102030026
121,121,121,05-01,2.9552905203319297,-0.07686635926523926,-0.07368612791156706
122,122,122,05-02,2.6884575514194027,-0.5948361788572937,-0.3370950707402347
123,123,123,05-03,3.323082570120505,0.6370828294455093,-0.2055731511322688
124,124,124,05-04,2.5848941769036817,-0.7958709409141416,0.025782559147159528
125,125,125,05-05,3.180970202440573,0.3612176777404196,-0.12348728012019855
126,126,126,05-06,3.3163266133793203,0.6239683267337014,-0.1174759606624482
127,127,127,05-07,2.493910962594285,-0.9724853948693878,-0.4249613143516739
128,128,128,05-08,2.7070379955764365,-0.5587682621107914,-0.15538141918273318
129,129,129,05-09,2.3726731827168064,-1.2078292926898448,-0.18854679224040524
130,130,130,05-10,3.4181412241201747,0.8216084300995025,-0.4146767405187681
131,131,131,05-11,3.078459037233612,0.1622254393943871,-0.3085468569597133
132,132,132,05-12,2.617379417884332,-0.7328113629364755,-0.35462360975295937
133,133,133,05-13,2.8219488232871,-0.3357060935150592,-0.29561589336111105
134,134,134,05-14,2.5646189246504085,-0.8352287788702677,-0.3892270771218662
135,135,135,05-15,2.5550606913093263,-0.8537829943387546,-0.14930214111686801
136,136,136,05-16,3.1287975310149903,0.2599413275349713,0.19982995953547653
137,137,137,05-17,3.820045290742936,1.6017750554243764,0.3436955125047274
138,138,138,05-18,3.696515129302083,1.3619812409775922,0.41043854649463424
139,139,139,05-19,3.266624221401164,0.5274872243004458,0.5219017778955227
140,140,140,05-20,2.770915599554552,-0.4347705749308271,0.34930250582765865
141,141,141,05-21,2.899583447280409,-0.18500360593342388,0.04645050415640376
142,142,142,05-22,2.595308808823241,-0.7756543048722132,-0.16294821307533808
143,143,143,05-23,2.883957174906128,-0.21533695460315289,-0.16554955270147756
144,144,144,05-24,3.0492826540652835,0.10558893758714118,-0.16176380278234495
145,145,145,05-25,3.2585837161515805,0.5118791865436089,-0.18139432013620094
146,146,146,05-26,2.782617009778932,-0.41205607541603145,0.22202953001612225
147,147,147,05-27,2.838907295558553,-0.30278671005656005,0.04051271884357239
148,148,148,05-28,3.8422554021716517,1.6448887960417258,0.0010645440904307217
149,149,149,05-29,2.3229051467684347,-1.3044378216384518,-0.003918745880204985
150,150,150,05-30,2.9273519176854936,-0.1311001109317088,-0.05563120377198399
151,151,151,05-31,3.2431808180576644,0.4819794467197946,-0.04279567277830538
152,152,152,06-01,2.622778484670712,-0.7223308227667055,-0.33389478355930186
153,153,153,06-02,2.878580759684044,-0.22577352409448845,-0.1679067874029592
154,154,154,06-03,2.9424944079268625,-0.10170586864425296,-0.16287405578277184
155,155,155,06-04,2.8359590137267983,-0.3085098447003956,-0.32077988116864625
156,156,156,06-05,2.9429076354415464,-0.10090372121058444,0.09141722442893233
157,157,157,06-06,2.7551082091614867,-0.4654555055954517,0.16001490628906953
158,158,158,06-07,3.896842416237738,1.7508518108187658,0.3139979761848966
159,159,159,06-08,3.09060998322846,0.1858125670663347,0.678829287215884
160,160,160,06-09,3.418442134783948,0.8221925507307096,0.8387412524770571
161,161,161,06-10,3.9636195629609485,1.8804780214855288,1.1202607614353994
162,162,162,06-11,3.4371810410490227,0.8585680703564539,1.0806244673171108
163,163,163,06-12,3.625259521544674,1.223661548154602,1.151349346654482
164,164,164,06-13,3.7743302199332947,1.5130340461090337,1.0324268970500152
165,165,165,06-14,3.3092141815707588,0.6101618430905618,0.8184932697556772
166,166,166,06-15,3.0508636107305307,0.1086578531039083,0.7796792531503867
167,167,167,06-16,3.3023700913280245,0.5968762577195008,0.6078683413819449
168,168,168,06-17,3.3172104300852405,0.6256839707247106,0.3604582949204498
169,169,169,06-18,3.0942075496574115,0.192796077543952,0.6326089723654281
170,170,170,06-19,3.0096081677322446,0.028573767340062325,0.6493146790609693
171,171,171,06-20,4.150407284034444,2.243065907760432,0.8825161357589725
172,172,172,06-21,3.102499437530601,0.2088920932771557,0.8444842099818669
173,173,173,06-22,4.023174679067859,1.99608499790752,0.8130482089443816
174,174,174,06-23,3.1996571910580105,0.3974924160620768,0.7409453723622484
175,175,175,06-24,2.9970417167811734,0.004180071319040428,0.5691966652567387
176,176,176,06-25,2.78674482831168,-0.40404325215273657,0.6648360189912977
177,177,177,06-26,3.6195475811280673,1.212573665127373,0.6250145621862119
178,178,178,06-27,3.3981120203868778,0.78272821568451,0.7257274651063043
179,179,179,06-28,3.900090161663833,1.757156257077005,1.0791309169994698
180,180,180,06-29,3.5109516550690527,1.0017698335826313,1.4671280261740491
181,181,181,06-30,4.089379788140522,2.124600782678033,1.3008802696862232
182,182,182,07-01,3.9860087620914935,1.923939402894739,1.4359774657451991
183,183,183,07-02,3.1056908185047414,0.21508712620041745,1.4584224648182582
184,184,184,07-03,3.8156852212104213,1.5933113920383668,1.2232317383407298
185,185,185,07-04,3.9694656215462674,1.8918262515153603,1.0116477558591397
186,186,186,07-05,2.783998414556476,-0.4093745252825376,0.6998449758532316
187,187,187,07-06,3.4353928558783573,0.8550968877884909,0.4577401230434224
188,188,188,07-07,3.0222546008585147,0.053122722859290025,0.2421764374313775
189,189,189,07-08,2.357366639529396,-1.2375419906584373,0.060911078401384426
190,190,190,07-09,3.1493973869089134,0.299929278366097,0.03340504810729896
191,191,191,07-10,3.4091908092138192,0.8042340973354025,-0.31000013846836705
192,192,192,07-11,2.6989797654141463,-0.5744107070470504,0.17293547678652066
193,193,193,07-12,2.3739585173358515,-1.2053342316655054,0.6103801702711156
194,194,194,07-13,4.514964860852629,2.9507364143886163,0.4880395671090576
195,195,195,07-14,3.709468579246145,1.3871261702491322,0.4915062373559624
196,196,196,07-15,2.7712536597011197,-0.4341143406062514,1.049225205934065
197,197,197,07-16,3.4199059730619856,0.8250341188168314,1.2924879993040483
198,198,198,07-17,4.422838599371709,2.7719031044215656,0.7488578722490669
199,199,199,07-18,3.1258617857385174,0.2542425285543949,0.5968412802706783
200,200,200,07-19,2.8346533603877395,-0.3110443479412732,0.8756111020868934
201,201,201,07-20,3.239599057579752,0.4750266183788015,0.9612035572324854
202,202,202,07-21,3.632905938094732,1.2385045902910383,0.3785485031684804
203,203,203,07-22,3.684464502062748,1.3385888496903835,0.05115498371339364
204,204,204,07-23,2.6219045829816987,-0.7240272199624647,0.16032881423522566
205,205,205,07-24,2.1139180605107586,-1.7101185881761256,0.0008512595856276227
206,206,206,07-25,3.1720997855323962,0.34399863518971874,-0.4462417505009984
207,207,207,07-26,2.7466683758395263,-0.4818387095187866,-0.7654216428996606
208,208,208,07-27,2.2509819253550143,-1.4440534702287176,-0.5531024787805121
209,209,209,07-28,2.6979083543745315,-0.5764905047015905,-0.16248247205346034
210,210,210,07-29,3.2781638951195187,0.5498877647524274,-0.28734943685550657
211,211,211,07-30,3.3212891331385164,0.6336014521861839,-0.11270371240541895
212,212,212,07-31,2.7861473032414312,-0.4052031536225586,0.1666938244194165
213,213,213,08-01,3.286482497051437,0.5660356371817391,0.16506099911467634
214,214,214,08-02,3.1145744140046583,0.2323317507202952,0.236919770664185
215,215,215,08-03,2.692861439199561,-0.5862874565300314,0.47261480591592103
216,216,216,08-04,3.5002728516227823,0.9810403940494794,0.6590830404430351
217,217,217,08-05,4.049801146410207,2.0477716636966004,0.6787481794613134
218,218,218,08-06,3.362503732648084,0.7136062535401261,0.4990731654400422
219,219,219,08-07,3.3472656612032496,0.6840264712914079,0.6905924534971603
220,220,220,08-08,2.5592152140985096,-0.845718333407332,0.4400352407838944
221,221,221,08-09,3.2848302177265762,0.5628282718126775,0.045361648097043496
222,222,222,08-10,2.7258231934934645,-0.5223028822301152,-0.010385571080301671
223,223,223,08-11,2.8299008066072235,-0.3202698924245052,0.08132546775826865
224,224,224,08-12,3.1901941257282376,0.3791229384760551,0.3791747733807305
225,225,225,08-13,3.6307361784000394,1.2342927043228302,0.5206641055258489
226,226,226,08-14,3.479840449410913,0.9413775003274388,0.5685596017874516
227,227,227,08-15,3.7221609324249796,1.4117642646833874,0.5204964922161406
228,228,228,08-16,2.8738638358044906,-0.2349299046604989,0.452142229322875
229,229,229,08-17,2.681342086732212,-0.6086485498523712,0.1683950503093223
230,230,230,08-18,2.978917288170377,-0.031002638883537933,-0.11697003872125725
231,231,231,08-19,2.753699339577599,-0.4681903697584863,-0.1874003435708039
232,232,232,08-20,2.59780279721734,-0.7708130338560385,-0.11571847113956744
233,233,233,08-21,3.5044672371526935,0.9891824355861076,0.2455978482199275
234,234,234,08-22,3.0954260131502687,0.19516132992691976,0.18557692079338808
235,235,235,08-23,3.7981381149699938,1.5592493663045983,0.19547704354779602
236,236,236,08-24,2.7933980360094632,-0.3911282034427744,0.15662377283213474
237,237,237,08-25,2.784299722618113,-0.40878963323203865,-0.040082692268150436
238,238,238,08-26,2.4777108553526124,-1.0039326581500059,-0.2061880817188939
239,239,239,08-27,2.8964653640512497,-0.19105635501560386,-0.3431945755820805
240,240,240,08-28,2.5820092941481314,-0.8014710067775412,0.13636437398467516
241,241,241,08-29,3.3746634475084507,0.7372104031254788,0.1289312275836793
242,242,242,08-30,4.2756713280972365,2.4862254939577597,0.40257162209970015
243,243,243,08-31,2.7613245401169246,-0.4533885116380138,0.3289140016914643
244,244,244,09-01,3.323508538398453,0.6379097089461191,0.3831702788756639
245,245,245,09-02,2.668796328600022,-0.6330020774650191,0.4606158510435295
246,246,246,09-03,2.7497105343625114,-0.4759333436723435,0.04448872716229305
247,247,247,09-04,3.6140406988736733,1.2018838361326727,0.19261503001267588
248,248,248,09-05,2.989460065853667,-0.01053724932965884,-0.04113706721212135
249,249,249,09-06,3.2191695303296735,0.4353693054642833,0.052698185211297134
250,250,250,09-07,2.6010019706473075,-0.7646028744026643,0.19746038436993665
251,251,251,09-08,2.9588325976535015,-0.0699905629245082,-0.2926593794388637
252,252,252,09-09,3.1971573846623467,0.3926398512794936,-0.09193495615747743
253,253,253,09-10,2.099124886178528,-1.7388347467201295,0.10626766327971277
254,254,254,09-11,3.60988108389225,1.1938092903586592,0.0645096220256451
255,255,255,09-12,3.831795881019199,1.6245850220874245,-0.001825039151455705
256,256,256,09-13,2.4719316460569254,-1.01515112192707,-0.029653489736601518
257,257,257,09-14,2.7537981661381723,-0.46799852998711294,-0.013418384558880371
258,258,258,09-15,3.111142163593464,0.2256691477686187,-0.1935614944519793
259,259,259,09-16,2.149306126297001,-1.6414241156538028,-0.5309878322363898
260,260,260,09-17,3.0530750420293966,0.11295063100006587,-0.08200142721454817
261,261,261,09-18,2.7888416227436044,-0.3999730046190392,0.2884973219767885
262,262,262,09-19,3.859707971106485,1.6787673082039798,0.2482939530038137
263,263,263,09-20,3.898976253575362,1.7549939651609068,0.5697385487514226
264,264,264,09-21,2.9868771902582187,-0.01555106606923019,0.5682081866556467
265,265,265,09-22,3.142862266982278,0.2872434588318508,1.0412382248410972
266,266,266,09-23,3.0483448313559403,0.10376845842541008,0.8095159106859405
267,267,267,09-24,4.250934640903303,2.4382072244936643,0.5694387893759968
268,268,268,09-25,3.1434752790396074,0.28843342327303995,0.5240567004917872
269,269,269,09-26,3.1569196090678657,0.3145312373012442,0.7440959279393167
270,270,270,09-27,2.846605262577609,-0.2878435993744876,0.6507148800682834
271,271,271,09-28,3.8229835958653253,1.6074788235170276,0.3878028616304812
272,272,272,09-29,2.7597124674485403,-0.4565178288007893,0.2098398966687953
273,273,273,09-30,3.438297396928787,0.8607351138668509,0.1877914199642113
274,274,274,10-01,2.5934078677614485,-0.7793443664970757,0.3066735378984087
275,275,275,10-02,3.0887697639238016,0.18224037707374044,0.2753874201576873
276,276,276,10-03,3.2140591250900004,0.4254491082306967,0.5090082746310993
277,277,277,10-04,3.7262810386884007,1.4197621170726995,0.5725473326362018
278,278,278,10-05,3.481813375738353,0.9452072980396828,0.9307158407317404
279,279,279,10-06,3.6346908721636164,1.2419694618974666,1.3033511568149492
280,280,280,10-07,3.700474296396697,1.3696666820761552,1.2820946183694486
281,281,281,10-08,4.240551786171179,2.4180522735729935,1.0821953916587572
282,282,282,10-09,3.148357089399774,0.2979098775576934,0.8336697029734538
283,283,283,10-10,3.108410628533517,0.22036675680855106,0.7642708193743489
284,284,284,10-11,2.7136429744378434,-0.545946834072138,0.7516322784833064
285,285,285,10-12,3.4201852065877887,0.8255761603028365,0.24031484955376825
286,286,286,10-13,3.661409710842249,1.2938354367298996,0.3918082817758312
287,287,287,10-14,2.6601159099020424,-0.6498523000042354,0.6253766511770871
288,288,288,10-15,3.616609571628165,1.2068704708900715,0.8577662825290249
289,289,289,10-16,3.830349310217487,1.6217769732160867,0.9058064793872042
290,290,290,10-17,3.4319382835386283,0.8483909540394882,0.894295351750879
291,291,291,10-18,3.568673105341112,1.113817341451912,1.137679759148903
292,292,292,10-19,3.6258298575780095,1.2247686709119494,1.2869711305427765
293,293,293,10-20,3.4123950762540023,0.8104541443839082,0.944384269733248
294,294,294,10-21,4.078055683219272,2.1026186992533127,1.0752974791803265
295,295,295,10-22,2.7714443425239,-0.43374419164108463,1.1767347490687203
296,296,296,10-23,3.836579160578261,1.6338702107219594,1.1509557357036495
297,297,297,10-24,3.882206522064337,1.7224409607822777,1.2611835714312762
298,298,298,10-25,3.546149261392828,1.0700945907215236,0.9766105075871742
299,299,299,10-26,3.753099336056281,1.4718211587496703,1.2396473566877853
300,300,300,10-27,3.198466109164241,0.39518031618870014,0.774105929216837
301,301,301,10-28,3.5844674267745336,1.144476902962582,0.6905856620676009
302,302,302,10-29,2.3976327600908576,-1.1593783541037306,0.8276996633254909
303,303,303,10-30,3.624052938536823,1.2213193578868613,0.4925405282678397
304,304,304,10-31,3.9699562244772864,1.892778598268864,0.3638373800709088
305,305,305,11-01,2.717152796128264,-0.5391336515962375,0.14393210888050026
306,306,306,11-02,2.8006563313417767,-0.3770385729928853,0.2405100236421673
307,307,307,11-03,2.9047601445533577,-0.17495472417986907,-0.003718404743322597
308,308,308,11-04,2.696146350101174,-0.5799108655337281,-0.3444255539966816
309,309,309,11-05,2.8691649797333563,-0.2440512124260784,-0.3540005892932261
310,310,310,11-06,2.9168612750078533,-0.1514642972512904,-0.2247968773893729
311,311,311,11-07,2.6875572289853973,-0.5965838633755046,-0.07089523754233047
312,312,312,11-08,3.200013306259467,0.3981836984302343,0.02543476400215554
313,313,313,11-09,3.3804561785026253,0.7484551149023855,-0.12008933458363202
314,314,314,11-10,2.9938936628041537,-0.0019308562668119925,0.017836721096897306
315,315,315,11-11,2.41936316728937,-1.1171958039408036,-0.11690224170732487
316,316,316,11-12,3.34317822478631,0.6760920368318856,-0.2727476294374268
317,317,317,11-13,2.2710912947165487,-1.4050176402008376,-0.3918467001810929
318,318,318,11-14,2.7183093235977127,-0.5368886279503773,-0.39574836111197015
319,319,319,11-15,3.0123317344998672,0.03386069044038908,-0.2334803059878489
320,320,320,11-16,2.981833982137478,-0.0253408218520758,-0.5249619818436606
321,321,321,11-17,2.920919033334217,-0.14358747319607626,-0.3244120530635623
322,322,322,11-18,2.4422347565341096,-1.0727980183029844,-0.3720451010251564
323,323,323,11-19,2.890972966051021,-0.20171806752024768,-0.5724505091543218
324,324,324,11-20,2.571079885218984,-0.8226869157199415,-0.831893388659405
325,325,325,11-21,2.392896763411999,-1.1685717583346042,-0.7166333612968682
326,326,326,11-22,2.179919532495457,-1.5819980988825744,-0.3812342888694199
327,327,327,11-23,3.277177341846948,0.5479726909791447,-0.2819343901715519
328,328,328,11-24,3.4789229211473613,0.939596416261705,0.055816831769235985
329,329,329,11-25,3.1978999619497435,0.3940813246669601,0.2370525525373568
330,330,330,11-26,3.6150383310057403,1.2038204159247858,0.2586558367970078
331,331,331,11-27,2.9530799665605563,-0.08115743372587933,0.10018191059042574
332,332,332,11-28,2.2466933281015864,-1.4523783933246683,0.20646048394513555
333,333,333,11-29,2.7873487847518907,-0.4028708662603477,0.2379112793255181
334,334,334,11-30,3.8074203685356274,1.5772678563899636,-0.01724932781790767
335,335,335,12-01,3.295111522800344,0.5827860969492558,0.007743706077104251
336,336,336,12-02,2.8263599975009828,-0.3271432269357689,0.013136206848599249
337,337,337,12-03,3.030331171369244,0.0688007696441922,-0.015002485487415387
338,338,338,12-04,2.2633610597295144,-1.4200233886956983,-0.4201819349246822
339,339,339,12-05,2.7003746345214963,-0.5717030202764355,-0.6945620973020196
340,340,340,12-06,2.555047376755843,-0.8538088402336371,-0.7804614365627788
341,341,341,12-07,2.4470272842764644,-1.0634948773147683,-0.8297955724190578
342,342,342,12-08,2.560852917486649,-0.8425392625003252,-0.6904189882887741
343,343,343,12-09,2.87784382433077,-0.22720404549348155,-0.7833129110895808
344,344,344,12-10,2.694161461610004,-0.5837638839139965,-0.7009805779256721
345,345,345,12-11,2.4132479301000784,-1.1290665570812763,-0.5898930666789631
346,346,346,12-12,2.8095291638946023,-0.35981484125018537,-0.5314254452822423
347,347,347,12-13,2.790388723270057,-0.3969698098345145,-0.5408790315220712
348,348,348,12-14,2.7415710413514085,-0.4917335341200009,-0.4683396750898132
349,349,349,12-15,2.8486236452257687,-0.2839255629324538,-0.11151145141194437
350,350,350,12-16,2.918374044363199,-0.14852774532044874,-0.05249533859251623
351,351,351,12-17,3.516171660954569,1.0119027849859363,0.13613801165732994
352,352,352,12-18,2.9919426250845285,-0.005718164333616478,0.1499573144110722
353,353,353,12-19,3.3734373293381696,0.7348302916645626,0.34496747602049666
354,354,354,12-20,2.784285254912959,-0.4088177175975473,0.2330502975330625
355,355,355,12-21,3.451382397826491,0.886135406724093,-0.046031872731519465
356,356,356,12-22,2.5724481790496347,-0.8200308162450537,-0.5207599133378753
357,357,357,12-23,2.6535539417882257,-0.6625902366015555,-1.0489101574279007
358,358,358,12-24,1.5246012351851674,-2.8540864079717516,-1.1226901804677458
359,359,359,12-25,1.7409727455126809,-2.4340711728755897,-1.4893505271443015
360,360,360,12-26,2.5562378840102085,-0.8514978558366196,-1.475641567399414
361,361,361,12-27,2.3180684650194734,-1.3138266733352408,-1.7157449148488793
362,362,362,12-28,2.614821332361676,-0.7377770577757277,-1.4506392000348491
363,363,363,12-29,1.91141623465808,-2.103210321298348,
364,364,364,12-30,2.3440189960333018,-1.2634521190875712,
365,365,365,12-31,,,
