,unnamed: 0,unnamed: 0,mth_day,psychopath,psychopath_norm,psychopath_ravg
38,38,38,02-08,3.5805855621253038,1.9735151497523395,0.5317236777047482
39,39,39,02-09,2.7324551522558123,0.020556916821436958,0.3523226072584821
40,40,40,02-10,2.4928862840953694,-0.5310893724560221,0.38632694541644497
41,41,41,02-11,2.8377955479500976,0.2631203134847052,0.2352380021712569
42,42,42,02-12,2.7962433517652787,0.16743962253059708,-0.07614151131070086
43,43,43,02-13,2.5141550335382843,-0.4821146171055141,-0.3184890320573106
44,44,44,02-14,2.7692304703226016,0.10523806886059256,-0.4610244244430349
45,45,45,02-15,2.1009752814552702,-1.4335282076582214,-0.4046359865026554
46,46,46,02-16,2.1214847905255163,-1.386301726770368,-0.7064182099251372
47,47,47,02-17,2.984725722418298,0.6014509411269819,-0.8409314517598513
48,48,48,02-18,2.0098957181289423,-1.6432537180042943,-0.9607176969376447
49,49,49,02-19,2.16365669003115,-1.2891940681137994,-0.7951563328983405
50,50,50,02-20,2.4571059542742435,-0.6134794022061679,-0.15908904118026249
51,51,51,02-21,2.5323750682202184,-0.4401600234223961,-0.3384512297107149
52,52,52,02-22,3.7788720415160006,2.430102023538101,0.03557931444300292
53,53,53,02-23,2.5173654156539587,-0.4747221900557329,0.2631090429059358
54,54,54,02-24,2.9844992914190582,0.6009295469180129,0.4414988320085629
55,55,55,02-25,2.7565261491055124,0.0759843026637976,0.4614839308951788
56,56,56,02-26,2.9219325001684164,0.456859332409595,0.01988018933828628
57,57,57,02-27,2.584449822787448,-0.3202494301027013,-0.048070491639180264
58,58,58,02-28,2.6281943997382946,-0.21952042580325412,-0.2367837324558971
59,59,59,02-29,2.3403077461046005,-0.8824262759205321,-0.24992675038275594
60,60,60,03-01,2.492773143108713,-0.5313498979822879,-0.6137202795278435
61,61,61,03-02,2.7222796619253957,-0.002873804897355585,-0.7386750887985282
62,62,62,03-03,1.974003302977209,-1.7259018424609305,-0.7625856177141347
63,63,63,03-04,2.258857687282747,-1.0699782857268096,-0.6648404506282225
64,64,64,03-05,2.5658912341689346,-0.36298359929689417,-0.4915482065440336
65,65,65,03-06,2.595000285531591,-0.29595527340505856,-0.6252939307857391
66,66,66,03-07,2.9443171224648563,0.5084035665228454,-0.4880586993757853
67,67,67,03-08,2.373781222972585,-0.8053481503475889,-0.4320771338167611
68,68,68,03-09,2.3315942778428043,-0.9024904540012068,-0.5937937020891894
69,69,69,03-10,2.404727682888713,-0.7340888923726645,-0.3195285256526091
70,70,70,03-11,2.1445097513942293,-1.3332830089314636,-0.6091382827607849
71,71,71,03-12,3.309647324823337,1.349635785214423,-0.4863457415001614
72,72,72,03-13,2.189687029952116,-1.2292549761262097,-0.14615158467037478
73,73,73,03-14,2.693739181905464,-0.06859290278384805,-0.01772356361812255
74,74,74,03-15,3.2180310837162485,1.1386744869775127,0.042024517407618624
75,75,75,03-16,2.7393698937576274,0.03647923394084894,-0.458304669988387
76,76,76,03-17,2.300194077648032,-0.9747945227770164,-0.5074741654410838
77,77,77,03-18,2.0059500159289985,-1.6523393391616108,-0.3831732651618156
78,78,78,03-19,2.0615671030795766,-1.52427194884239,-0.4985610898512515
79,79,79,03-20,3.017627440415084,0.6772124988917617,-0.2662667031149913
80,80,80,03-21,2.91736744002655,0.4463475388408974,-0.0044499074461149144
81,81,81,03-22,3.3446545233341687,1.4302455543584098,0.3747626497003964
82,82,82,03-23,2.9824046312903763,0.5961062512362417,0.4466210869483252
83,83,83,03-24,2.994056252192908,0.6229360037174568,0.4782842157436719
84,84,84,03-25,2.248807131487772,-1.093121325354817,0.5079616380488811
85,85,85,03-26,3.1001313934954715,0.8671912716638415,0.1116496859997141
86,86,86,03-27,2.9946972791982125,0.6244120726721522,-0.2731734510806661
87,87,87,03-28,2.311992751075376,-0.9476261579365916,-0.3522936914872023
88,88,88,03-29,1.9796790241294968,-1.7128325712460395,-0.2145602042198909
89,89,89,03-30,2.787894295034424,0.14821456127823968,-0.5669016786033739
90,90,90,03-31,2.607696401229504,-0.2667204017509492,-0.7952475201769572
91,91,91,04-01,2.182042576098452,-1.2468575746370565,-0.7332614369516158
92,92,92,04-02,2.3997012912446425,-0.7456629767693472,-0.6445143215718762
93,93,93,04-03,2.473508592896166,-0.5757096585845431,-0.7335679406870765
94,94,94,04-04,2.21092552824585,-1.1803498789676008,-0.43060677755247534
95,95,95,04-05,2.5558491405391757,-0.3861071534129629,-0.12378031885963185
96,96,96,04-06,3.3971159734389973,1.5510465770566582,0.11003286213760806
97,97,97,04-07,2.981533868176196,0.5941011775200046,0.09809827881172578
98,98,98,04-08,3.0089434112908258,0.6572161092140922,0.2709253211256226
99,99,99,04-09,2.442410898504787,-0.6473171585398368,0.25009775878202656
100,100,100,04-10,2.661257341069837,-0.14338762508421996,-0.22409027159535544
101,101,101,04-11,2.501579196545914,-0.5110725274745392,-0.35315273860819096
102,102,102,04-12,2.1615341311516265,-1.2940816052076338,-0.5728828026027756
103,103,103,04-13,2.6452384947249503,-0.18027362455700852,-0.4517410722483466
104,104,104,04-14,2.436397374942582,-0.6611642747534155,-0.604526284416882
105,105,105,04-15,2.7580673739541615,0.07953322358673681,-0.3688569303553577
106,106,106,04-16,2.2631481062685563,-1.060098898095433,0.034755929159279164
107,107,107,04-17,3.1156579079597613,0.9029435968946068,0.003042207867147068
108,108,108,04-18,3.21321972543599,1.1275955518801877,0.12280043341638765
109,109,109,04-19,2.562602713832852,-0.3705559523098012,0.06118015118104644
110,110,110,04-20,2.7484488808303085,0.057385078542027824,0.2615731525639688
111,111,111,04-21,2.5975046921293647,-0.2901884698253104,0.054020981186233684
112,112,112,04-22,2.7853079626300783,0.14225911020210108,-0.2688674605689665
113,113,113,04-23,2.574843551938264,-0.3423694313718038,-0.3424393161025682
114,114,114,04-24,2.3718760597182347,-0.8097350986510137,-0.42702435580747017
115,115,115,04-25,2.3708980672006668,-0.8119870855114115,-0.2394486367123109
116,116,116,04-26,2.528047410330605,-0.4501251596873834,-0.3246640903838202
117,117,117,04-27,3.0862668238591033,0.8352658447456454,-0.2268640283352425
118,118,118,04-28,2.563263835630495,-0.36903361182695504,-0.1371253720522955
119,119,119,04-29,2.829679130022406,0.24443094091966205,0.05549895362103829
120,120,120,04-30,2.6057062012471843,-0.27130316095333123,0.00449646472879886
121,121,121,05-01,2.87281524759724,0.3437588685285912,-0.13224690703863254
122,122,122,05-02,2.3951512907542383,-0.7561400930408199,0.05611818087263578
123,123,123,05-03,2.7299574773863022,0.014805614141056925,-0.014353157373136296
124,124,124,05-04,3.0540828091899948,0.7611569156406549,0.0682821700805581
125,125,125,05-05,2.646053436499795,-0.1783970885549704,0.0974204623400395
126,126,126,05-06,2.8210273472744207,0.2245088037688352,0.30726285732099684
127,127,127,05-07,2.9487402868742234,0.5185886220854795,0.02153014982730497
128,128,128,05-08,2.9419332345629416,0.5029142768449241,-0.020789381742847002
129,129,129,05-09,1.9854297320405525,-1.6995906308210942,-0.1397556592627617
130,130,130,05-10,2.943811690071757,0.5072397262197431,-0.018264643275409283
131,131,131,05-11,2.3360654930438143,-0.8921947536744587,-0.050557002979332
132,132,132,05-12,3.137593948998953,0.9534548996929498,-0.2573941455310293
133,133,133,05-13,2.864596759963548,0.32483446386194315,0.06570244477144975
134,134,134,05-14,2.402982014212459,-0.7381085784652602,0.049338969498001886
135,135,135,05-15,2.8273157660785526,0.2389889109937803,0.33973127021309035
136,136,136,05-16,2.9011737244771814,0.40905887457905604,0.3695240467710352
137,137,137,05-17,3.0927346430813296,0.8501590506160719,0.2267549949211093
138,138,138,05-18,3.215224364336568,1.1322115590406183,0.3954820073998704
139,139,139,05-19,2.492586424810291,-0.5317798472376118,0.510479193822046
140,140,140,05-20,2.84263046496782,0.2742534964073065,0.4503267579274928
141,141,141,05-21,3.126961531797892,0.9289720295268332,0.2585846585332425
142,142,142,05-22,2.7444357791909733,0.048144259211737456,0.07927550805708643
143,143,143,05-23,2.593116261265473,-0.3002935457494305,0.21738818521961792
144,144,144,05-24,2.748002257722044,0.05635665618368204,0.16334613678814425
145,145,145,05-25,2.8524637417385788,0.29689621573757724,-0.028224127300420468
146,146,146,05-26,2.701814228613641,-0.04999879418153565,0.0020242286604769586
147,147,147,05-27,2.6277908976474493,-0.22044955500455515,0.3543090470165656
148,148,148,05-28,2.8232532882592327,0.22963439497712204,0.25941364342551504
149,149,149,05-29,3.5110574512357746,1.8134153643871007,0.009466904079874522
150,150,150,05-30,2.5007352874859547,-0.5130157653626211,0.4016408999651064
151,151,151,05-31,2.2011827458251516,-1.2027842203362658,0.45174356138085
152,152,152,06-01,3.7236938149613525,2.303045181129856,0.736321840127775
153,153,153,06-02,2.758342355570791,0.08016641348990715,0.5540126593022083
154,154,154,06-03,3.5647729627420714,1.937104067458672,0.7664898427276011
155,155,155,06-04,3.0360182282273747,0.7195602794337012,0.8284358413659793
156,156,156,06-05,3.0543826444887077,0.7618473351897367,0.5326268017690958
157,157,157,06-06,2.3625941400752857,-0.8311082285059974,0.4915219900251979
158,158,158,06-07,2.9529103816058213,0.5281909435485549,0.19723516713361647
159,159,159,06-08,2.651236406521462,-0.16646245697348053,0.09713049623868952
160,160,160,06-09,2.79795593764784,0.17138313010918327,0.18499791678124866
161,161,161,06-10,2.7751775790285995,0.11893225406413928,0.4054756631879579
162,162,162,06-11,3.2833369461496145,1.2890518584450914,0.4667697148103971
163,163,163,06-12,2.937088396861493,0.4917582499342585,1.0495884017342705
164,164,164,06-13,3.11262301113938,0.8959552532831898,1.009324794166138
165,165,165,06-14,4.1698748806638815,3.330449664569759,0.9983340490053856
166,166,166,06-15,2.6930418967417964,-0.07019851529961033,0.7680356002750712
167,167,167,06-16,2.7465392240219884,0.05298778309962519,0.8602541636752012
168,168,168,06-17,2.6832530905287446,-0.09273883393679534,0.8113688502026934
169,169,169,06-18,3.177380380546416,1.0450696303350386,0.19332840551408026
170,170,170,06-19,2.985243571314452,0.6026433724481429,0.30974620934493
171,171,171,06-20,2.5594598082953923,-0.3777930035619199,0.37038190670622
172,172,172,06-21,2.9963893355581943,0.6283083076854884,0.3733830238788165
173,173,173,06-22,2.9045363936140096,0.4168019672673653,0.2083031456839552
174,174,174,06-23,2.691073038835086,-0.07473213090121655,0.6111134857069419
175,175,175,06-24,2.7472351913853723,0.05459036116587083,0.9892909890806276
176,176,176,06-25,4.034838057328589,3.019505412586063,0.9443629315167341
177,177,177,06-26,3.5448690265715714,1.8912720166801948,0.8842452994672793
178,178,178,06-27,2.8793212347649084,0.3587399623021251,1.1318449853706571
179,179,179,06-28,2.7478891359797264,0.05609617497063715,1.4032452472093917
180,180,180,06-29,3.3362383666372164,1.4108659845190517,1.0995475201853615
181,181,181,06-30,3.4544171825737635,1.6829919321982785,0.7980866022167817
182,182,182,07-01,3.243499235983392,1.197319050441884,0.6854722320698512
183,183,183,07-02,2.7593586118425817,0.08250650886871443,0.7030694693564968
184,184,184,07-03,2.585884323623481,-0.31694625857945824,0.4811795854862668
185,185,185,07-04,2.7937418894718324,0.16167959869051082,0.21209707441630035
186,186,186,07-05,2.7580645327698425,0.07952668129767095,0.09761897285950794
187,187,187,07-06,2.753274506132644,0.0684968657784803,-0.17998551460231396
188,188,188,07-07,2.9452060388511656,0.5104504411011296,-0.14275766879983018
189,189,189,07-08,2.0360103995894367,-1.5831204159022167,0.1375603055443745
190,190,190,07-09,2.6828881435309886,-0.09357918376455544,0.08194428005734372
191,191,191,07-10,3.5241605777943312,1.843587444755739,0.010837379541911165
192,192,192,07-11,2.6131470172912725,-0.2541694716245139,-0.2797364345461568
193,193,193,07-12,2.5679927412844648,-0.35814453731411505,-0.05078705884998184
194,194,194,07-13,2.188063923210518,-1.232992443427278,-0.09479932293173476
195,195,195,07-14,2.6325790037950068,-0.2094241617251676,-0.3359250556444883
196,196,196,07-15,2.568206306678017,-0.357652768255073,-0.1951403718383428
197,197,197,07-16,2.8958642945435527,0.3968330484792176,-0.04811592358656192
198,198,198,07-17,2.9799867260975104,0.5905386312123594,0.12229818670834736
199,199,199,07-18,2.9510912739227635,0.5240021521965703,0.19749723988541745
200,200,200,07-19,2.6321084094924108,-0.2105077816578223,0.1606282120471826
201,201,201,07-20,2.8285236053254246,0.24177015733725285,0.14323109346084473
202,202,202,07-21,2.472137451242219,-0.5788669352844817,0.25071761065335635
203,203,203,07-22,2.850532986167228,0.2924503369611902,0.10848718984006883
204,204,204,07-23,3.2600620979454287,1.2354577343674291,0.3552268423976401
205,205,205,07-24,2.580484438406629,-0.3293803726831547,0.1932547327324056
206,206,206,07-25,3.2750327663763277,1.2699301336876048,0.33210347784743793
207,207,207,07-26,2.406476263683188,-0.7300625006541541,0.10579878114002277
208,208,208,07-27,2.8339327250537205,0.25422553540571224,-0.08830530749086747
209,209,209,07-28,2.2608555667403842,-1.0653778432833008,0.04259526416128815
210,210,210,07-29,2.7542891301309576,0.0708332025820875,-0.25276645470364995
211,211,211,07-30,2.921569322708161,0.4560230572297791,-0.2496014943757989
212,212,212,07-31,2.5054149073049703,-0.5022401795020239,-0.11153297202534873
213,213,213,08-01,2.4147231346755675,-0.7110727386870476,0.1891858633798794
214,214,214,08-02,3.1936949887108117,1.0826366695084133,0.18100665301341232
215,215,215,08-03,3.044432352440344,0.7389351691480677,-0.04334516780137637
216,216,216,08-04,2.7329767325889693,0.021757940383285,0.06399303415548191
217,217,217,08-05,2.336980471188123,-0.8900878676589531,0.3143323900471373
218,218,218,08-06,2.7851038172424882,0.14178903223912576,0.1499539165077212
219,219,219,08-07,3.0670271633189685,0.7909633966628844,0.03136940642643471
220,220,220,08-08,2.765377435004156,0.0963658282719171,-0.060311222681914724
221,221,221,08-09,2.735439172421918,0.027428108660348696,-0.004193933459180732
222,222,222,08-10,2.4940864330476527,-0.5283258342668116,-0.06000542524603274
223,223,223,08-11,2.483204119108583,-0.5533841323225489,-0.27255416754573164
224,224,224,08-12,2.6396769793108694,-0.1930799184819863,-0.1826758797094514
225,225,225,08-13,2.513193346852705,-0.4843290571353088,0.08014485318302386
226,226,226,08-14,2.9995714115539327,0.6356355552895985,0.2758908796140546
227,227,227,08-15,3.420265664309873,1.6043525060152002,0.13941415262327292
228,228,228,08-16,3.0041377638785915,0.6461503243193729,-0.0928946473714034
229,229,229,08-17,2.1275895633585824,-1.3722444942672392,-0.2092069078669744
230,230,230,08-18,2.034354793408048,-1.5869327184500437,-0.09386570412913442
231,231,231,08-19,2.2101209200996466,-1.1822026201087346,-0.01679674896000061
232,232,232,08-20,3.3001135760042333,1.3276827777166382,0.11110955749573004
233,233,233,08-21,3.6210826303881953,2.066766237030003,0.2215845631483978
234,234,234,08-22,3.337420553924915,1.4135881630537568,0.8108252692977412
235,235,235,08-23,2.4154519771407204,-0.7093944603512325,1.3126646767191823
236,236,236,08-24,3.5697269888540086,1.948511518446016,1.4249163730760313
237,237,237,08-25,3.517753377757234,1.828833824419912,1.3170132402020294
238,238,238,08-26,3.5926054756291497,2.001192955857732,1.0294731467632725
239,239,239,08-27,3.339921691764474,1.419347439785991,1.1465745828581746
240,240,240,08-28,2.5881833407886132,-0.3116523975787834,0.8861180243824419
241,241,241,08-29,2.720580742262619,-0.006785843781820258,0.6170416819227571
242,242,242,08-30,2.8910607768427994,0.3857721675916204,0.4991986786598301
243,243,243,08-31,2.816626774735027,0.21437576966180336,0.16369867339475752
244,244,244,09-01,3.2855444244330565,1.2941349362801706,-0.0699179249113794
245,245,245,09-02,2.4657163385358576,-0.5936525918044442,0.08937968602971612
246,246,246,09-03,1.979453452152914,-1.713351987415605,-0.0404005959845715
247,247,247,09-04,3.1356591984647566,0.948999821864753,-0.026318220367536446
248,248,248,09-05,2.5528950078414807,-0.3929095244941054,-0.06792110420367582
249,249,249,09-06,2.8533209266199475,0.29887002336401364,0.4918336840716893
250,250,250,09-07,3.177140659340515,1.0445176332633344,1.1316143546767987
251,251,251,09-08,3.924257693905005,2.764876137847746,1.0577031104856018
252,252,252,09-09,3.646516576915871,2.125332036215051,1.4199955916253
253,253,253,09-10,2.9430702138992215,0.5055323567175721,1.4405105505072309
254,254,254,09-11,3.496912955610419,1.7808453623440847,1.4711863010704338
255,255,255,09-12,2.906776326305201,0.4219597766555999,0.8580681815653067
256,256,256,09-13,3.257071821593315,1.2285721366425515,0.6858195175517313
257,257,257,09-14,2.3266686214119434,-0.9138325791830167,0.604736986796045
258,258,258,09-15,3.197691832343442,1.0918400521335991,0.27314340221209976
259,259,259,09-16,2.7317951577812893,0.019037172183454174,0.17083711775566787
260,260,260,09-17,2.632886481123418,-0.20871614515958672,0.12196112745347774
261,261,261,09-18,2.6401989786533577,-0.1918779300829914,0.5188968630667753
262,262,262,09-19,3.1297166749584706,0.9353161948294112,0.19071890634092128
263,263,263,09-20,3.3609557734694286,1.4677818344967686,0.07958186438024605
264,264,264,09-21,2.3425653879945063,-0.8772276882215252,0.1942609317391493
265,265,265,09-22,2.4422076898250547,-0.6477850795805973,0.3255593348857006
266,266,266,09-23,2.9317033306468927,0.4793582589938329,0.041782006366876866
267,267,267,09-24,2.9823204841668884,0.5959124887963163,-0.5024926103038535
268,268,268,09-25,2.39028401974862,-0.7673477762835313,-0.3661716036196316
269,269,269,09-26,1.9427507777822357,-1.7978658655276136,-0.27514575845634204
270,270,270,09-27,2.697774186595581,-0.05930164811619306,-0.4086371100923098
271,271,271,09-28,2.6793918325228643,-0.10163000860085997,-0.3232094970975497
272,272,272,09-29,2.5838677050775734,-0.3215898508219737,-0.5874677971988828
273,273,273,09-30,3.2049174302818595,1.1084781667648766,-0.5961806583065807
274,274,274,10-01,1.7017116890234452,-2.3528975768915292,-0.657415191241483
275,275,275,10-02,1.9200478576548003,-1.8501430321738024,-0.7373290824918174
276,276,276,10-03,2.5382166436624565,-0.4267088457256063,-0.4942157589224169
277,277,277,10-04,2.4711618759445453,-0.5811133561028667,-0.6681232450998752
278,278,278,10-05,3.2173430122915136,1.1370900905944292,-0.17079068156998548
279,279,279,10-06,2.7517703274591674,0.06503324970012693,0.3574600060297153
280,280,280,10-07,2.997600757726248,0.6310978042878093,0.2276968479492315
281,281,281,10-08,3.2964996361920202,1.3193610934244029,0.0732349698767301
282,282,282,10-09,2.2000954941376345,-1.2052877942085096,0.12240787818166304
283,283,283,10-10,2.0686837878323243,-1.507884624537875,0.28500482077618033
284,284,284,10-11,3.345471831961812,1.4321275404240268,0.20640421618858584
285,285,285,10-12,3.1754457832089464,1.0406149052672309,-0.10086355004659248
286,286,286,10-13,2.7927928047630526,0.15949417676224195,0.1639181601796187
287,287,287,10-14,2.4958584382726228,-0.524245503986667,0.6294266863501949
288,288,288,10-15,2.8900316636882097,0.38340246714875736,0.32455951142152384
289,289,289,10-16,3.2816496273719014,1.2851665324855828,-0.05684890499328658
290,290,290,10-17,2.5510858046478644,-0.39707550914800027,-0.09249766212876903
291,291,291,10-18,2.1816178423335364,-1.2478355932216316,-0.2508612199023535
292,292,292,10-19,2.699903583199067,-0.05439836605065276,-0.3202125648943228
293,293,293,10-20,2.0832138248914216,-1.474426850628174,-0.5368796720453727
294,294,294,10-21,2.7093243131840463,-0.03270560280305846,-0.08588991474330047
295,295,295,10-22,2.7170846736683822,-0.01483611042071642,0.1654991359763245
296,296,296,10-23,3.7262203915258882,2.308863034664433,0.21009474665762287
297,297,297,10-24,2.8366570388561216,0.26049871109611833,0.7191811204215525
298,298,298,10-25,2.8161054340970675,0.21317529803713736,1.011334696448633
299,299,299,10-26,3.4097295513175614,1.5800913919554032,1.355187499198833
300,300,300,10-27,3.4705827814990275,1.7202158533594247,1.1015600507297016
301,301,301,10-28,3.613054736766864,2.048280706080483,1.0069685665001329
302,302,302,10-29,3.06534864876019,0.7870983438496464,1.2184614366306261
303,303,303,10-30,2.5901819849496537,-0.30705019428129304,0.8516428666890369
304,304,304,10-31,3.367187986515165,1.4821325188200951,0.6748653427895773
305,305,305,11-01,2.4539180685331026,-0.6208200276941307,0.5286042915009679
306,306,306,11-02,3.0099572813554194,0.6595507099626671,0.4708045321593536
307,307,307,11-03,3.2319453716438264,1.1707143983488264,0.4337878269645146
308,308,308,11-04,2.9147410236072697,0.4402997877999609,0.3024853393072825
309,309,309,11-05,2.4937283297115664,-0.5291504254503269,0.18271447649479075
310,310,310,11-06,3.0250558380775017,0.6943175928767017,0.04681144737561965
311,311,311,11-07,2.1418336339925856,-1.3394452045690812,-0.10114744353829724
312,312,312,11-08,2.6558375981616846,-0.1558674647523594,-0.2514601140014502
313,313,313,11-09,2.846411981286588,0.282961052865325,-0.2900248699911653
314,314,314,11-10,2.5230744390623387,-0.4615762349789568,-0.3400296923661625
315,315,315,11-11,2.3932409508647976,-0.7605389613886175,0.060048413467501977
316,316,316,11-12,2.8947593172982238,0.3942886586267182,0.03741262439729346
317,317,317,11-13,3.1843087944714146,1.0610234304329058,-0.2258462810785025
318,318,318,11-14,2.5968559955709614,-0.29168219917361043,-0.044126506392858304
319,319,319,11-15,2.160443752254175,-1.2965923799894503,-0.022243142473017247
320,320,320,11-16,2.9965778588079672,0.6287424131349082,-0.018010721498122172
321,321,321,11-17,2.4502619749636207,-0.6292387778695713,-0.1212464992158776
322,322,322,11-18,2.9057876481933214,0.4196831844760887,-0.12408726994519165
323,323,323,11-19,2.9153094856509068,0.4416087641263733,0.39395566963397616
324,324,324,11-20,2.589453858641338,-0.30872682354949466,0.2978145764190581
325,325,325,11-21,3.5102974150718187,1.811665257485556,0.34013638388580003
326,326,326,11-22,2.7460650211484605,0.05189585384539962,0.5234293771108409
327,327,327,11-23,2.5605390243380466,-0.37530793306912025,0.269847192124427
328,328,328,11-24,3.383390370613632,1.519441143826335,0.037894425822894116
329,329,329,11-25,2.254555684996314,-1.079884345792111,-0.3153945875825212
330,330,330,11-26,1.9850593822931848,-1.7004434213586916,-0.4612513348071843
331,331,331,11-27,2.589739615044794,-0.30806882294693594,-0.5049216345887758
332,332,332,11-28,2.366009142676652,-0.8232446295025792,-0.8249610583309138
333,333,333,11-29,2.44674823671644,-0.6373297317586689,-0.6939486445995747
334,334,334,11-30,2.549470331600431,-0.4007953986264927,-0.6023089016212041
335,335,335,12-01,2.5959319938665613,-0.2938098634040771,-0.31944711374916684
336,336,336,12-02,2.223843145699957,-1.150604963488468,-0.2362135870929616
337,337,337,12-03,3.3267866651221287,1.3891019042852872,-0.3585858192406877
338,338,338,12-04,2.58288900386611,-0.3238434695653474,-0.32863948646934266
339,339,339,12-05,2.1278854684564057,-1.3715631246450255,-0.27113693261535243
340,340,340,12-06,2.6275008651546456,-0.2211174019984221,-0.1631235614033015
341,341,341,12-07,2.7457651968906815,0.05120545971986421,-0.5773608940610641
342,342,342,12-08,2.5052913300576307,-0.5025247362161621,-0.6386520963283578
343,343,343,12-09,2.247417103173992,-1.0963220916612884,-0.6814517229877666
344,344,344,12-10,2.4231837988377145,-0.6915906831691102,-0.7297154834809736
345,345,345,12-11,2.0163633755959904,-1.6283608846014779,-0.8313670417260269
346,346,346,12-12,2.5017409929401286,-0.5106999649576638,-0.3179842064374505
347,347,347,12-13,2.4808938556468982,-0.558703889750456,0.10011607770013482
348,348,348,12-14,3.843002256501188,2.5777722755152968,0.13694822298005718
349,349,349,12-15,3.336852277074222,1.4122796131642232,0.5372208550060303
350,350,350,12-16,2.5191565501620032,-0.4705978114895761,0.7113338071565055
351,351,351,12-17,3.0593454089093663,0.7732749075543609,1.002787335908045
352,352,352,12-18,2.955423474155366,0.5339777479451879,0.3805247639100003
353,353,353,12-19,3.2403282254039447,1.1900172827587807,-0.08312895135776155
354,354,354,12-20,2.221585675226607,-1.1558031564729714,-0.11564256115990312
355,355,355,12-21,2.1287194795466298,-1.3696426784423479,-0.4044742694219667
356,356,356,12-22,2.434436516493564,-0.6656794703024256,-0.8448906370949242
357,357,357,12-23,2.3067426620171045,-0.9597153420180208,-1.2519037130568127
358,358,358,12-24,1.8078397476960808,-2.1085204580925567,-1.1048166464813622
359,359,359,12-25,2.1797827581727094,-1.2520611730125504,-1.0207704779888165
360,360,360,12-26,2.604847371122441,-0.2732807570202667,-1.1679477211641107
361,361,361,12-27,2.3477168245883604,-0.8653656674870759,-1.2337874178765778
362,362,362,12-28,2.050939849315816,-1.5487429293541908,-1.0674986119222003
363,363,363,12-29,2.135185540056668,-1.3547535222928244,
364,364,364,12-30,2.2411350146587643,-1.110787622366292,
365,365,365,12-31,,,
