,unnamed: 0,unnamed: 0,mth_day,1930s,1930s_norm,1930s_ravg
85,85,85,03-26,2.3280547450907956,-0.2090951779225699,0.10869398985241213
86,86,86,03-27,1.6540621372740891,-1.7973097023078581,-0.07092788796915063
87,87,87,03-28,2.8201875423420697,0.9505799393650592,-0.0564153622243558
88,88,88,03-29,2.265020482094541,-0.3576308307821324,-0.09164658042950047
89,89,89,03-30,2.8011240298185003,0.9056581596235682,-0.22164678903781265
90,90,90,03-31,2.3989303937174378,-0.04208187055307064,0.07068942951066387
91,91,91,04-01,1.9970446267295687,-0.9890964295724426,-0.1918730747709729
92,92,92,04-02,2.398416683616081,-0.043292391016999165,-0.3313599402404975
93,93,93,04-03,2.151643648836905,-0.6247950863247616,-0.6032882352822503
94,94,94,04-04,1.9098551762601648,-1.19455202359928,-0.3116444084220264
95,95,95,04-05,2.1087327014419555,-0.7259116106269491,-0.1325400226307629
96,96,96,04-06,3.1415219532370684,1.707781090608273,-0.0446290335513799
97,97,97,04-07,2.4530851560059985,0.08552988517513835,0.003547462719619051
98,98,98,04-08,2.6222580698102758,0.4841735434592989,0.13172274290444694
99,99,99,04-09,2.2743119730158323,-0.33573610869876785,0.07361391997820116
100,100,100,04-10,2.2362186115127645,-0.4255003424903125,-0.3255481894629433
101,101,101,04-11,1.9607744130625762,-1.0745645481844237,-0.3815883715570158
102,102,102,04-12,2.1251643757694434,-0.687191566038594,-0.5984661925374009
103,103,103,04-13,2.310394097995208,-0.2507112073892961,-0.35044706909222384
104,104,104,04-14,2.0700377775418217,-0.8170933824230112,-0.07223887800749274
105,105,105,04-15,2.9058251089277274,1.1523786319722942,0.16728571038418738
106,106,106,04-16,2.9445999844802797,1.243748804018074,0.2289866681792241
107,107,107,04-17,2.57065852942456,0.3625829821656569,0.2266801793454003
108,108,108,04-18,2.2822690570724715,-0.3169858192683733,0.3638921700096859
109,109,109,04-19,2.3045212524816807,-0.2645501403922393,0.42544970700941137
110,110,110,04-20,2.419410734374605,0.006178561562702551,0.3499864704125079
111,111,111,04-21,3.062564608244206,1.5217238539706468,0.22325978551996573
112,112,112,04-22,2.7524534091380533,0.7909693844366531,0.09435586964735487
113,113,113,04-23,2.2479835474774608,-0.3977771271895957,0.14092232306239805
114,114,114,04-24,1.954050349525796,-1.0904093145040386,0.15887801842376706
115,115,115,04-25,2.4230900411135354,0.014848580098019837,-0.08625339151426947
116,116,116,04-26,2.465130021370002,0.11391273373091665,0.1790124157538763
117,117,117,04-27,2.438404248147248,0.05093539434242756,0.3520112045024672
118,118,118,04-28,3.4278805273019306,2.382564228045528,0.7520757221145281
119,119,119,04-29,2.6884778370870737,0.6402156053019497,0.6209975530538455
120,120,120,04-30,2.9727056635791005,1.3099777911683277,0.498046353931018
121,121,121,05-01,2.0893351901034336,-0.7716204342660753,0.4378396336199492
122,122,122,05-02,2.152068285469836,-0.6237944610060491,0.2300993224981524
123,123,123,05-03,2.2851042355576228,-0.31030492752398525,0.13121603304926013
124,124,124,05-04,2.898926414774244,1.1361223613147466,-0.003153530005292763
125,125,125,05-05,2.4366984769243207,0.04691586860859623,0.200758812850148
126,126,126,05-06,2.6305701743596623,0.5037604128410101,0.4957304417246578
127,127,127,05-07,2.6085424242030464,0.4518536228665689,0.4711906198974936
128,128,128,05-08,2.9031331863050207,1.14603531224101,0.2458070759706684
129,129,129,05-09,2.2226202640737984,-0.4575438584869708,0.1951214748548961
130,130,130,05-10,2.3250486160341497,-0.21617890224620426,0.28914403332700683
131,131,131,05-11,2.307641400753837,-0.2571977380860377,0.17251746306008156
132,132,132,05-12,2.8699730071831837,1.0678957636736746,0.004244538969867724
133,133,133,05-13,2.311584632816468,-0.2479057987349828,0.3246441285318987
134,134,134,05-14,2.4746720236932407,0.13639776769972708,0.5780843206868257
135,135,135,05-15,3.0384305400661944,1.4648536788852151,0.9364046063666138
136,136,136,05-16,2.9703650266828205,1.3044622506833579,0.889284867711186
137,137,137,05-17,3.2200063995782418,1.8927239759926917,0.9244367508368714
138,138,138,05-18,2.749995428405007,0.7851773317411079,0.9204959394292541
139,139,139,05-19,2.4010893276059284,-0.03699449998086962,0.7194045663218291
140,140,140,05-20,2.4646378209451134,0.11275289925402275,0.4972580012285226
141,141,141,05-21,2.5264061369803192,0.2583054402406653,0.2183595874391305
142,142,142,05-22,2.4047293127692533,-0.028417139876481524,0.15182287047093868
143,143,143,05-23,2.5098675625142364,0.21933349325633905,0.06121472038609632
144,144,144,05-24,2.5805778036582083,0.3859570299319571,0.08812559685328704
145,145,145,05-25,2.17038035563465,-0.5806434004899238,-0.029287880044275988
146,146,146,05-26,2.5331590371798347,0.27421815805716715,0.0017098999176666965
147,147,147,05-27,2.2274447022170487,-0.4461754211447129,0.1882021117574437
148,148,148,05-28,2.4836567154556044,0.15756953989517458,0.34998017072376
149,149,149,05-29,2.984719178333755,1.3382867642950012,0.5460969958561307
150,150,150,05-30,2.992501561473362,1.3566253837298543,0.6909029921947782
151,151,151,05-31,2.669738427399646,0.5960575503043009,0.61488214200851
152,152,152,06-01,2.9018680608083267,1.1430541360890514,0.4589886751421
153,153,153,06-02,2.0338783157668905,-0.9023005222623228,0.7954386823691569
154,154,154,06-03,2.086716468423625,-0.7777912613032854,0.5873528039551242
155,155,155,06-04,3.8413974706772236,3.3569868076573415,0.8001959197141746
156,156,156,06-05,2.462667555970661,0.10811011324565817,0.6152225506283386
157,157,157,06-06,3.2116854419005962,1.8731162448586032,0.5883346649997921
158,158,158,06-07,2.430883764319571,0.03321392157403556,0.6785480765050629
159,159,159,06-08,1.9654156394399287,-1.0636278360336018,0.31935355436688506
160,160,160,06-09,2.316420346131252,-0.2365107922716607,0.3484155837164799
161,161,161,06-10,2.9268064668589404,1.2018196748282743,0.012209792907848849
162,162,162,06-11,2.536666097033092,0.2824822893432272,0.19615124872383324
163,163,163,06-12,2.355628980140588,-0.14411849999318316,0.3276465249576597
164,164,164,06-13,2.8992405747661985,1.1368626564699418,0.2718169169114584
165,165,165,06-14,2.300232540243872,-0.2746561786306432,-0.06451797517951717
166,166,166,06-15,2.174265457571693,-0.5714884405488685,-0.04815258662712164
167,167,167,06-16,2.070421283851428,-0.8161896777175791,0.014600193908663718
168,168,168,06-17,2.578336100948836,0.3806746206576005,-0.2428082933779344
169,169,169,06-18,2.515411841529921,0.23239818322152894,-0.11789430537837102
170,170,170,06-19,2.243819981552834,-0.4075882672496465,0.16357261994667496
171,171,171,06-20,2.6182919833428318,0.4748277493667368,0.4155837082933175
172,172,172,06-21,2.8909443095828338,1.1173131114014072,0.4958912967644258
173,173,173,06-22,2.712098870949008,0.6958768523622765,0.7953346727943394
174,174,174,06-23,2.7828174987073515,0.8625201514842507,1.1945106061478998
175,175,175,06-24,3.2778628283647944,2.0290584394010107,1.3670886104647846
176,176,176,06-25,3.260212757847708,1.987467332871717,1.1803143276247885
177,177,177,06-26,3.0577148600213815,1.510295775268044,0.9816067268497632
178,178,178,06-27,2.41537447679914,-0.003332585638569365,1.1541366081990183
179,179,179,06-28,2.2061440947532795,-0.4963687522878769,0.7978518887055787
180,180,180,06-29,3.2221178433578284,1.897699439579784,0.5915874718377009
181,181,181,06-30,2.370680844333122,-0.10864987755962764,0.2417622509427131
182,182,182,07-01,2.735016607994914,0.7498808316644504,0.20518898244613448
183,183,183,07-02,2.1669802295633485,-0.5886555501018831,0.2629616434553876
184,184,184,07-03,2.322250611356856,-0.22277219661804126,-0.19778586310068005
185,185,185,07-04,2.35324643838362,-0.1497327862323583,-0.21823841131255967
186,186,186,07-05,2.0489498283796403,-0.8667855997566222,-0.25075536129536674
187,187,187,07-06,2.3186040017120395,-0.23136516683090586,-0.28792083759979153
188,188,188,07-07,2.6522210526817296,0.5547791317676087,-0.2256134491448307
189,189,189,07-08,2.0723484682594484,-0.8116484079284318,-0.22025491118766605
190,190,190,07-09,2.480899403139923,0.15107213411172382,0.09752705052930716
191,191,191,07-10,2.3668904955927004,-0.11758155848937048,0.2668972160216602
192,192,192,07-11,2.8580950281225914,1.039906170545217,0.456215964621061
193,193,193,07-12,2.7498589906590314,0.7848558261232124,0.6111201916415411
194,194,194,07-13,3.1342696743935567,1.6906916233640137,0.5271688367638604
195,195,195,07-14,2.4667698854988123,0.11777695419444895,0.4687575324938344
196,196,196,07-15,2.2671401468115486,-0.35263599515436045,0.12543588308470607
197,197,197,07-16,2.2181620208691704,-0.4680493841095266,0.1778054674329513
198,198,198,07-17,1.9839199708402544,-1.0200237259095528,-0.09032394814948834
199,199,199,07-18,2.8832038714035733,1.0990733322126838,-0.18139924143737546
200,200,200,07-19,2.451551157721924,0.08191512986937557,-0.3265032822940981
201,201,201,07-20,2.2348714606136744,-0.4286748055328738,-0.5002464685517117
202,202,202,07-21,1.8976722340069456,-1.2232602402946966,-0.3643577013065748
203,203,203,07-22,1.7757723257813114,-1.5105085016552078,-0.7246971788659078
204,204,204,07-23,2.3299236996904082,-0.20469112243873172,-0.8443168286395296
205,205,205,07-24,1.9656975504982472,-1.062963533143314,-0.9041647614996264
206,206,206,07-25,2.1469723047048883,-0.635802768772356,-0.7177087118697719
207,207,207,07-26,2.0824850025320307,-0.7877624026934555,-0.4348262523065277
208,208,208,07-27,2.3724317726097057,-0.10452394251556983,-0.4039123742699909
209,209,209,07-28,2.496055450129754,0.18678625572425853,-0.20340559747495326
210,210,210,07-29,2.408637468979116,-0.019207854219510743,-0.12984143475700902
211,211,211,07-30,2.4762334383222746,0.14007712762691155,-0.20780177183674328
212,212,212,07-31,2.3342834057338004,-0.19441779246469024,-0.3209353386006523
213,213,213,08-01,1.883980241035872,-1.2555244251718611,-0.2853922828437178
214,214,214,08-02,2.0843679631278285,-0.783325343099024,-0.2699196772166013
215,215,215,08-03,2.5865561594668494,0.4000445902658655,-0.21613316750463807
216,216,216,08-04,2.4480342443752208,0.07362777954318847,-0.22079405549364625
217,217,217,08-05,2.6131861335263022,0.4627961858986906,0.3923789628025561
218,218,218,08-06,2.3224157241244705,-0.22238312039873864,0.5602405406307398
219,219,219,08-07,3.4452583000093777,2.4235136846053527,0.5629426274168595
220,220,220,08-08,2.5117817445366097,0.22384412387007832,0.4020451822255264
221,221,221,08-09,2.5934362874025707,0.4162571109825833,0.29839863289042906
222,222,222,08-10,2.03835272965343,-0.8917568916048102,-0.01918100770593817
223,223,223,08-11,2.349278429604744,-0.15908311011189374,-0.4864257562154448
224,224,224,08-12,1.5137856800016192,-2.127860963976942,-0.5162823290514443
225,225,225,08-13,2.255546828285599,-0.3799548064516867,-0.6618911013757875
226,226,226,08-14,2.435760114924604,0.04470468685408102,-0.7068393902965212
227,227,227,08-15,2.2226832134076417,-0.4573955229634755,-0.526394598890895
228,228,228,08-16,1.9239041561083308,-1.161446625129212,-0.2671867985815421
229,229,229,08-17,2.8087319366433787,0.9235856383218636,-0.2788512311602807
230,230,230,08-18,2.173787733683447,-0.5726141621208249,1.1933092819289521
231,231,231,08-19,2.2258465281873274,-0.44994140192411786,1.3730855817069658
232,232,232,08-20,6.1842158358889865,8.877667765389477,1.5593898404184454
233,233,233,08-21,2.6804345886178123,0.6212622757046087,1.3730193420214816
234,234,234,08-22,2.3982772004862323,-0.04362107286033624,1.4074804569945016
235,235,235,08-23,2.3341902309504907,-0.1946373520599183,1.4145573595288186
236,236,236,08-24,2.261533575541656,-0.3658474722827051,-0.12165935502474667
237,237,237,08-25,2.2438659326990007,-0.4074799867182167,-0.10354385931962612
238,238,238,08-26,2.2726584472006364,-0.33963252193191484,-0.4181464952412209
239,239,239,08-27,2.7265607636579703,0.7299552499353319,-0.4451874753175618
240,240,240,08-28,1.597227287813227,-1.9312368883899047,-0.4769907080326874
241,241,241,08-29,2.2653377413160944,-0.3568832325179637,-0.5003242011263553
242,242,242,08-30,2.1805553068296297,-0.5566668685734584,-0.3883615659889317
243,243,243,08-31,2.1844535487236256,-0.5474809452802246,-0.4947753981472679
244,244,244,09-01,2.5577407982646774,0.3321432888926269,-0.3437244627295842
245,245,245,09-02,2.4556069278519694,0.09147225698531418,-0.4551283534084367
246,246,246,09-03,1.9818373476465043,-1.0249312758838025,-0.34374579699908936
247,247,247,09-04,1.9816780808103631,-1.0253065765910785,-0.06663153207124517
248,248,248,09-05,2.4641606454296534,0.11162846988262526,0.016827763369098702
249,249,249,09-06,2.89004953672487,1.1152046442868404,-0.00759905986004898
250,250,250,09-07,2.7702471592759044,0.8328990615346903,0.3430865955828224
251,251,251,09-08,2.3934106765164778,-0.0550886823895719,0.3481801971515444
252,252,252,09-09,2.8747628402930374,1.079182656773426,0.25374300150342033
253,253,253,09-10,1.9946475496765832,-0.9947449671787464,-0.026932290426548933
254,254,254,09-11,2.223702051987141,-0.4549947040061194,-0.3839579689577296
255,255,255,09-12,2.175386363508466,-0.5688471072929752,-0.4574285510952678
256,256,256,09-13,1.861178524896444,-1.3092550096523932,-0.5829487421815459
257,257,257,09-14,2.206337852943641,-0.4959121752148014,-0.5415302294019352
258,258,258,09-15,2.555159866167224,0.3260615102557572,-0.3560011144171551
259,259,259,09-16,2.100108509811137,-0.7462338905010821,-0.4116966506354512
260,260,260,09-17,2.6961014040189437,0.6581799859025611,-0.3867945069725011
261,261,261,09-18,2.033572852336674,-0.9030203246027516,-0.11183820373152893
262,262,262,09-19,1.924585050236392,-1.1598421476746923,-0.2492531292803673
263,263,263,09-20,2.9064391793513598,1.1538256442310315,0.029201287849865483
264,264,264,09-21,2.205270190931643,-0.4984280430372729,0.032734595014643736
265,265,265,09-22,2.8091168303300265,0.9244926122803144,0.049426338881025135
266,266,266,09-23,2.7050980082193536,0.6793798288912307,0.021473439259573457
267,267,267,09-24,2.07607383115828,-0.8028698614044634,-0.4691289572593377
268,268,268,09-25,1.8534106058928883,-1.3275595454034024,-0.5569830453589383
269,269,269,09-26,1.6572538197392308,-1.7897887348824355,-0.6451690844611455
270,270,270,09-27,1.9815736875822856,-1.0255525716348768,-0.8035523887951918
271,271,271,09-28,2.584575104178035,0.39537637766707096,-0.908749810941615
272,272,272,09-29,2.3018180683231444,-0.27091999711304643,-0.9880463506819722
273,273,273,09-30,1.8082172520900133,-1.4340543942830033,-0.9053051832231498
274,274,274,10-01,1.6515035683113104,-1.803338783845546,-0.6883339313079114
275,275,275,10-02,1.8679316634680119,-1.2933417301295007,-0.9499801777716332
276,276,276,10-03,2.53403187627518,0.2762749398565533,-0.981624766334166
277,277,277,10-04,1.9183642116119013,-1.1745011011152602,-0.7533597456785319
278,278,278,10-05,2.2212437437300485,-0.4607875284882437,-0.6309246334659081
279,279,279,10-06,2.3894319463879583,-0.06446427034919894,-0.2507150054159568
280,280,280,10-07,1.9632512294799047,-1.0687281105698023,-0.225752665492757
281,281,281,10-08,2.836031909845965,0.9879160381702072,0.057924656918518634
282,282,282,10-09,2.59759167499402,0.42604897939575226,0.18860405887654288
283,283,283,10-10,2.640671237677306,0.5275628333523936,0.1776167210027599
284,284,284,10-11,2.553983242939853,0.3232888832599013,0.2878865002933977
285,285,285,10-12,2.3614556835110765,-0.13038829759189652,0.08140551900852372
286,286,286,10-13,2.2440231842744955,-0.4071094348259751,-0.10639801513708996
287,287,287,10-14,2.310284337698775,-0.2509698495390369,-0.5475571342144022
288,288,288,10-15,2.1194011341349848,-0.7007722254779298,-0.6303944956430857
289,289,289,10-16,1.5173797154160211,-2.11939188111148,-0.5992003105821552
290,290,290,10-17,2.3430604674706528,-0.17373528531219906,-0.5143285400537112
291,291,291,10-18,2.4408831782800373,0.056776812773686125,-0.5462233820737165
292,292,292,10-19,2.4601260283306305,0.1021211883446889,-0.4754262074472295
293,293,293,10-20,2.229072810846813,-0.4423389016590687,-0.15698284746911814
294,294,294,10-21,2.2996668537336493,-0.27598917771900755,-0.0743081971103771
295,295,295,10-22,2.3282089856619885,-0.20873172124281245,-0.1866308236778372
296,296,296,10-23,2.553568943523745,0.32231261684024737,-0.2887541514735606
297,297,297,10-24,2.1548842071032976,-0.6171589466310745,-0.28548571216404
298,298,298,10-25,2.2000967931241315,-0.5106187784296515,-0.2350216122125487
299,299,299,10-26,2.23739500120545,-0.4227282658019452,-0.20966381401521936
300,300,300,10-27,2.428159937527577,0.0267954219899405,-0.2481740412430725
301,301,301,10-28,2.3927757111506227,-0.05658493205883663,0.05992922139498106
302,302,302,10-29,2.455513140311793,0.09125125347312896,0.12496588783580205
303,303,303,10-30,2.9393852361791946,1.2314606291972467,0.1105996693678612
304,304,304,10-31,2.3656949478260096,-0.12039877978472567,0.034478147952397134
305,305,305,11-01,2.20081533932349,-0.5089255766095901,-0.007191386585176384
306,306,306,11-02,2.234337219215736,-0.429933706502844,0.14806666291619922
307,307,307,11-03,2.286675592489294,-0.3066021392842777,0.0541322850758554
308,308,308,11-04,2.850835470115328,1.0227995504813827,0.5119912054411814
309,309,309,11-05,2.7002069313135184,0.6678543621551838,0.4736022202638157
310,310,310,11-06,3.5315079649381964,2.6267547424072304,0.5748704255453077
311,311,311,11-07,2.1030682459660213,-0.7392594876737841,0.625842632941359
312,312,312,11-08,2.4921891178804,0.1776755251861078,0.4563050620536143
313,313,313,11-09,2.416462433479187,-0.0007688949079697966,0.273306432423475
314,314,314,11-10,2.4191542289312347,0.005574125154914769,-0.3777662539174673
315,315,315,11-11,2.2342507709174684,-0.4301374156256521,-0.20531339068469576
316,316,316,11-12,1.8737287253924424,-1.2796813756384235,0.12315091236638966
317,317,317,11-13,2.542172484963082,0.29545769172284514,0.11675570011929168
318,318,318,11-14,3.328533989894903,2.1484613434926203,0.16396809171215776
319,319,319,11-15,2.4001787675872714,-0.0391401683905576,0.10206813199212876
320,320,320,11-16,2.5393677231753657,0.2888484747121112,0.4287233005360043
321,321,321,11-17,2.0766393854218004,-0.8015371739458259,0.6005175978151773
322,322,322,11-18,2.705467129203751,0.68024963562483,0.4800609058600915
323,323,323,11-19,2.979599865156738,1.3262234753978828,0.3313619139574659
324,324,324,11-20,3.0218238369782298,1.4257211917621049,0.1097839905748614
325,325,325,11-21,2.021557291231148,-0.9313341198063112,0.3923970925740449
326,326,326,11-22,1.9751799004765875,-1.0406190655835157,0.3808402082885737
327,327,327,11-23,2.7962366641080267,0.8941414380492761,0.13978705863955032
328,328,328,11-24,2.6760406715374647,0.610908329912003,-0.1977950480092484
329,329,329,11-25,2.365823683942457,-0.12009542249625856,-0.17221302378660494
330,330,330,11-26,2.1622629618481706,-0.5997714481306877,-0.1678438484189753
331,331,331,11-27,2.0866949472126906,-0.7778419744704502,-0.3359006523405814
332,332,332,11-28,1.9863048153598968,-1.014404013377738,-0.25418000779900896
333,333,333,11-29,2.3683257926331374,-0.11419938548036045,-0.3467960253851349
334,334,334,11-30,2.884120031654215,1.1012321971614374,-0.2377043077943508
335,335,335,12-01,2.13000222433467,-0.675791528013014,-0.019539775375284268
336,336,336,12-02,2.4400353034353683,0.05477885741401682,0.14089087303897432
337,337,337,12-03,2.642191499651603,0.5311452200439489,0.1627982208212427
338,338,338,12-04,2.3947977592471936,-0.05182012289218637,0.059419176868095086
339,339,339,12-05,2.424106886063825,0.017244701213249846,0.09318408665964788
340,340,340,12-06,2.620893457317673,0.4809579334425517,-0.04823385194100125
341,341,341,12-07,2.215975369348865,-0.4732020692636974,-0.1978139749808948
342,342,342,12-08,2.0799530459088333,-0.793728774189878,-0.2533932003981694
343,343,343,12-09,2.2613264628799916,-0.36633551819541216,-0.16518696681284828
344,344,344,12-10,2.253280401846422,-0.3852954753958343,-0.3228014018972362
345,345,345,12-11,2.6487000319659644,0.5464821027251766,-0.17853325298088255
346,346,346,12-12,2.219571233520986,-0.4647286770637759,0.03243206396444872
347,347,347,12-13,2.5833149110294458,0.3924068242344244,0.08655793767576314
348,348,348,12-14,2.6171187572546435,0.4720631274821097,0.1409037271693636
349,349,349,12-15,2.399143256063517,-0.04158027592752568,0.12060138727960636
350,350,350,12-16,2.391657150663122,-0.05922073843423147,0.292230649157264
351,351,351,12-17,2.5970056539194917,0.4246680633866329,0.2727657454822548
352,352,352,12-18,2.6565783960213456,0.56504689420217,0.15785341041177325
353,353,353,12-19,2.533752836181032,0.27561740218436936,0.22559341554784304
354,354,354,12-20,2.3245257988275525,-0.21741088294077995,0.08204697594238287
355,355,355,12-21,2.571624726346688,0.3648597548888932,0.0925554510955202
356,356,356,12-22,2.0261552451446567,-0.9204993760669924,-0.1248259859647814
357,357,357,12-23,2.623762623323413,0.4877189143054572,-0.3719568429426965
358,358,358,12-24,2.103075782593516,-0.7392417281596397,-0.3392344369888514
359,359,359,12-25,1.9045014288587467,-1.2071677396831209,-0.3323664582301603
360,360,360,12-26,2.40784449180351,-0.02107644721770948,-0.4865427741976791
361,361,361,12-27,2.5891121633758574,0.4060676274410399,-0.8673153724276363
362,362,362,12-28,1.6335872551141926,-1.8455572718721045,-0.7545939174896145
363,363,363,12-29,1.6542289267386292,-1.7969166750742869,
364,364,364,12-30,2.3900902615725785,-0.06291299853150926,
365,365,365,12-31,,,
