,unnamed: 0,unnamed: 0,mth_day,depression,depression_norm,depression_ravg
49,49,49,02-19,0.9732158622467496,0.14224102560727875,-0.260361182861
50,50,50,02-20,1.0289092984966512,0.3773678356204185,0.04224180202169588
51,51,51,02-21,0.8074204503774398,-0.5577148207643717,0.1138196095012322
52,52,52,02-22,1.1312921680557566,0.8096083138592944,0.1410604896541603
53,53,53,02-23,0.9974752630284855,0.2446594774522201,0.18529897026193048
54,54,54,02-24,0.899304361636758,-0.16979889384987734,0.4800581032050981
55,55,55,02-25,1.0360872889305124,0.4076719092538996,0.546106213307845
56,56,56,02-26,1.4478189663153709,2.145922633279424,0.3189186237376689
57,57,57,02-27,0.9012875736347559,-0.1614261601478901,0.3735619276411379
58,58,58,02-28,0.8084147164596157,-0.5535172235617625,0.3332311179050557
59,59,59,02-29,1.0751339535605042,0.5725193008730347,0.2616175451350901
60,60,60,03-01,0.8419864901234783,-0.4117837522663712,-0.08287588830614992
61,61,61,03-02,0.934310568118397,-0.02200952736589408,-0.09446497322293224
62,62,62,03-03,0.958227250097286,0.07896203263198387,0.29753365288902445
63,63,63,03-04,0.8848172452539614,-0.230960669648584,0.2812817110582529
64,64,64,03-05,1.365520488247918,1.7984745331099776,0.2711933419658468
65,65,65,03-06,1.052036804760537,0.4750076498884057,0.01358799883450691
66,66,66,03-07,0.8276489688289395,-0.4723139668208076,0.046864655699154815
67,67,67,03-08,0.568203612781805,-1.5676415861539337,0.1896847041442771
68,68,68,03-09,1.0055198076988003,0.27862197381987136,-0.005609439175693269
69,69,69,03-10,1.0877921232657486,0.6259596210221497,-0.138793646098919
70,70,70,03-11,1.0879697847693457,0.6267096731901555,-0.23513676189985624
71,71,71,03-12,0.8627563189488715,-0.32409759165094865,0.14435177189125947
72,72,72,03-13,0.6907267902561973,-1.0503726616264308,0.4495576648506467
73,73,73,03-14,1.1075301267531308,0.7092896165927607,0.2455395401810857
74,74,74,03-15,1.4392763395467345,2.1098573315761957,0.03405882651263468
75,75,75,03-16,0.7978429570399054,-0.5981491269952167,-0.25749588873593193
76,76,76,03-17,0.7874148379952358,-0.6421746088205504,0.19937601846548544
77,77,77,03-18,0.4484007476855133,-2.0734258831423484,0.009110516832512369
78,78,78,03-19,1.3400300263270946,1.6908587815820733,-0.1458854985059009
79,79,79,03-20,0.8371260945164147,-0.43230339320507777,0.015809380996803717
80,80,80,03-21,1.2189970604949851,1.1798812395457152,0.07249627555742162
81,81,81,03-22,1.0276426161179022,0.37202015002101096,0.3355154329035284
82,82,82,03-23,0.8679778656203775,-0.30205324145684304,0.05291034134191271
83,83,83,03-24,0.8222017788313781,-0.4953109390657073,0.1580478922040023
84,84,84,03-25,0.93839359916071,-0.004771767787621503,0.015254903932529337
85,85,85,03-26,0.9865468641704076,0.19852191196745989,-0.09245403318424968
86,86,86,03-27,1.016060640217285,0.3231233099168774,-0.2071698001200186
87,87,87,03-28,0.8745674098701051,-0.27423347267966314,-0.09856233372086937
88,88,88,03-29,0.7049446006599389,-0.9903478430714564,-0.2457015855906285
89,89,89,03-30,0.9765539687622412,0.15633385932918806,-0.1624802819628842
90,90,90,03-31,0.7292802987231621,-0.8876072790061762,-0.10809330703063297
91,91,91,04-01,1.1048204128473909,0.6978497337339256,-0.04732970570495417
92,92,92,04-02,1.0933550377650183,0.6494451595103848,0.27026535886130315
93,93,93,04-03,0.9609242253236132,0.0903481352744096,0.36914704605086657
94,94,94,04-04,1.1563085386315155,0.9152225443260876,0.4653758279940933
95,95,95,04-05,1.1170839476651209,0.7496239824665681,0.3883257256631987
96,96,96,04-06,0.8660399867977281,-0.3102345873468154,0.3614976558614105
97,97,97,04-07,0.995317333331084,0.2355491197485585,0.2311353808276868
98,98,98,04-08,1.055227168081498,0.4884767406996552,-0.04698440013411603
99,99,99,04-09,0.7756542498518131,-0.6918255149279326,-0.3802057816570498
100,100,100,04-10,0.7610466042744637,-0.7534961414447293,-0.5952425920219312
101,101,101,04-11,0.6435119946943503,-1.2497043066710345,-0.6186734444666359
102,102,102,04-12,0.5604311396712917,-1.6004554495361043,-0.6396779037037243
103,103,103,04-13,0.9620175657672638,0.09496400508033084,-0.3393284272574333
104,104,104,04-14,1.025375773982652,0.362449985277124,-0.2853494922230216
105,105,105,04-15,1.202508875699492,1.110271343749813,-0.1544607982812867
106,106,106,04-16,0.8377610983045215,-0.4296225312382591,0.06708245706962294
107,107,107,04-17,0.8295301131250693,-0.46437214302062496,-0.020446330012101062
108,108,108,04-18,0.8752869020012117,-0.2711959174306464,-0.10067631528607683
109,109,109,04-19,0.8376222510068214,-0.4302087174100132,-0.2690234200342117
110,110,110,04-20,0.9113534665323784,-0.1189299263667306,0.08345806150264272
111,111,111,04-21,0.9632551195083928,0.10018871526100363,0.2341307254773577
112,112,112,04-22,1.3387053739525423,1.6852663579828675,0.10794009079014637
113,113,113,04-23,1.0436650747283769,0.4396638408276647,0.06316910275523525
114,114,114,04-24,0.6959456333157544,-1.0283397255539142,0.08776315192351243
115,115,115,04-25,0.7739940284023106,-0.6988346456194798,0.19482903384816608
116,116,116,04-26,0.9463063613401764,0.02863436864293235,-0.20246260422384613
117,117,117,04-27,1.1154164201064056,0.7425840068089258,-0.3212080940742132
118,118,118,04-28,0.7740772096948102,-0.6984834704492058,0.1782256713403414
119,119,119,04-29,0.8749047950671544,-0.27280909827453753,0.23245500513960474
120,120,120,04-30,1.4057374917671852,1.9682628669334128,0.1163777292390808
121,121,121,05-01,0.8510643874478434,-0.3734586428238996,-0.023860132431257657
122,122,122,05-02,0.7813381291321997,-0.6678292867602112,0.189369359418415
123,123,123,05-03,0.9161113283138606,-0.0988431632131051,0.06878627745869963
124,124,124,05-04,1.0771175080835398,0.5808934806488303,0.00922511734614373
125,125,125,05-05,0.7035329420428708,-0.9963075900328298,0.21305656393002445
126,126,126,05-06,1.321089577558335,1.6108959062580783,0.4424082729635371
127,127,127,05-07,1.1407482480525153,0.8495300366793845,0.4248825225199376
128,128,128,05-08,1.1072912125381311,0.7082809674408642,0.4038809197649413
129,129,129,05-09,0.891203851407903,-0.20399766587470164,0.5445679287479956
130,130,130,05-10,1.0472701735975458,0.4548838641188522,0.4849918536277493
131,131,131,05-11,0.9034763589305292,-0.15218553613450345,0.21873952504451447
132,132,132,05-12,1.2364204662423597,1.2534394555366,0.3539662405372848
133,133,133,05-13,0.7623522560129113,-0.7479839348200241,0.4738368548286809
134,134,134,05-14,1.2994744975874024,1.5196412603974851,0.4837021000507886
135,135,135,05-15,1.06156315024502,0.515226019873675,0.7705851378424409
136,136,136,05-16,1.0612905927705802,0.5140753354514981,0.5763276777346301
137,137,137,05-17,1.3111925740793156,1.5691126906154107,0.80738562534737
138,138,138,05-18,0.9603430898688804,0.0878946948897345,0.9380943467315296
139,139,139,05-19,1.0907302340414682,0.6383637508564155,1.0629079570270072
140,140,140,05-20,1.4852368402477232,2.303893588702441,0.659193630014329
141,141,141,05-21,1.2389474012640205,1.2641076816465415,0.3845094475682505
142,142,142,05-22,0.4875345468293443,-1.908210626624572,0.09394244848841887
143,143,143,05-23,0.920813288882648,-0.07899240406106017,0.04014197583566866
144,144,144,05-24,0.5473912540827323,-1.6555072995892548,-0.33710858934030113
145,145,145,05-25,1.0142693695301075,0.31556091493991417,-0.6371758041179679
146,146,146,05-26,0.9490909119966718,0.04039019764662293,-0.223590504678886
147,147,147,05-27,0.8124939237731731,-0.5362956070194592,-0.16657532382276646
148,148,148,05-28,1.075319151407268,0.5733011700099195,0.2826752156038999
149,149,149,05-29,1.0018428747501922,0.2630986810756573,0.1975328661567952
150,150,150,05-30,1.185863054292876,1.0399959369707434,0.04433702969005331
151,151,151,05-31,0.8932656436470187,-0.1952931817427145,0.11919888029183386
152,152,152,06-01,0.7313700348699662,-0.878784821153828,0.1356218135987982
153,153,153,06-02,0.9188870748682846,-0.08712450340877602,0.14098922362537833
154,154,154,06-03,1.0986593121260742,0.6718387698517058,0.0999140584977976
155,155,155,06-04,1.0094710012439525,0.2953031412351379,0.04042372271459523
156,156,156,06-05,1.1274873099779017,0.7935449462052591,0.19570538627384634
157,157,157,06-06,0.8087183844916241,-0.5522351964419286,0.20275740885884685
158,158,158,06-07,0.9520552752234384,0.052905160201678535,0.11296263623308915
159,159,159,06-08,0.9289093612315108,-0.04481236789877312,0.3040434870194377
160,160,160,06-09,0.9710435941772554,0.13307013409715973,0.2162521469721429
161,161,161,06-10,1.2810338021321648,1.4417882459532294,0.395698291785938
162,162,162,06-11,1.0027188567348824,0.26679690592149,1.1009899727900792
163,163,163,06-12,1.0637460206659732,0.5244416724408422,1.202922117646685
164,164,164,06-13,1.9544109981985,4.284655246226524,1.1869192329433975
165,165,165,06-14,1.0737746297494617,0.5667805012408618,0.9539686527610268
166,166,166,06-15,0.9483004036668944,0.037052825877436836,1.1673660012406757
167,167,167,06-16,0.9499660276140792,0.04408476485900322,1.3564928502898557
168,168,168,06-17,1.3059977118204051,1.547180996799384,0.9367070438018164
169,169,169,06-18,1.332531807622637,1.6592027667359222,0.8046884797085397
170,170,170,06-19,1.3578142753250348,1.7659404072982905,0.8372029623341231
171,171,171,06-20,0.8861507475714597,-0.22533088331879805,0.9171047563668342
172,172,172,06-21,0.994509764442178,0.232139721630936,0.8047190694492944
173,173,173,06-22,1.063521911912383,0.5234955290552703,0.7197296132352169
174,174,174,06-23,1.1462759406775835,0.8728668752941459,0.652260011591896
175,175,175,06-24,1.211745372558732,1.1492660294514576,1.4665478619601011
176,176,176,06-25,1.2619269379928466,1.3611227974383648,0.9699816664147779
177,177,177,06-26,2.043411082477974,4.660396218890433,0.7151103305777998
178,178,178,06-27,0.2887932767158953,-2.7472574516410035,0.8032573832223511
179,179,179,06-28,0.7013005090811851,-1.0057324859665988,0.3944857692701845
180,180,180,06-29,1.2715499302358568,1.4017491911614532,0.5774670193816603
181,181,181,06-30,0.6308019449383219,-1.3033636542615419,-0.512767409876182
182,182,182,07-01,1.5219786416868988,2.4590102981072204,-0.2447500164516993
183,183,183,07-02,0.4939773531658721,-1.8810103566566203,-0.03361921133392617
184,184,184,07-03,0.6696977668601811,-1.139153091094108,-0.3515972097321258
185,185,185,07-04,1.0013581682114219,0.2610523447400398,0.0786445619324877
186,186,186,07-05,0.819641769316093,-0.5061187992277445,-0.4768292737356097
187,187,187,07-06,1.2422586141520664,1.2780869757261393,-0.27775025675255105
188,188,188,07-07,0.7325430179005508,-0.8738327159013644,-0.08102491343175056
189,189,189,07-08,0.7769070932602354,-0.6865362547582684,-0.06758826758386953
190,190,190,07-09,0.9492824820110752,0.04119896883069487,0.01277776053043315
191,191,191,07-10,1.0204542375767056,0.34167221982732604,-0.4493206168791654
192,192,192,07-11,0.9338574199224596,-0.023922630541928457,-0.24069672625850905
193,193,193,07-12,0.5855275542953129,-1.4945032887314522,-0.14630236624900278
194,194,194,07-13,1.0290378672587843,0.377910627822574,-0.2992130160771129
195,195,195,07-14,0.9110597134037038,-0.12017009470123102,-0.11589108270536945
196,196,196,07-15,0.7319669101886114,-0.876264930137966,0.06472422811380073
197,197,197,07-16,1.2809901179948684,1.4416038200577868,0.4238908372596917
198,198,198,07-17,1.1905466668433402,1.059769234373093,0.6115478407043862
199,199,199,07-18,1.0959726876710134,0.6604963661438938,0.5561066360784437
200,200,200,07-19,1.2957347196749918,1.5038526484907406,0.7719406932089331
201,201,201,07-20,0.8322670518110902,-0.4528173224568861,0.4770215529580525
202,202,202,07-21,1.0387087989766093,0.41873941264497017,0.11248730979599032
203,203,203,07-22,0.8618530488825799,-0.3279110214474965,0.16706970220743506
204,204,204,07-23,0.6724730886414013,-1.1274362245992806,-0.09830041734473742
205,205,205,07-24,1.1735448112063271,0.987990720612562,-0.12096120090080505
206,206,206,07-25,0.9185925170886912,-0.08836806882229414,-0.4108567314278191
207,207,207,07-26,0.8000617008955869,-0.5887820237932918,-0.4081775892164406
208,208,208,07-27,0.6267112497145217,-1.3206337705171145,-0.11182223420858546
209,209,209,07-28,0.8656606275065273,-0.31183616817922544,-0.08998606560366898
210,210,210,07-29,1.0936512963632157,0.6506959054478504,0.17580792737283354
211,211,211,07-30,1.20457822498178,1.119007732242061,0.4329827973215005
212,212,212,07-31,1.2963371256924416,1.5063958890367208,0.7411042967215437
213,213,213,08-01,1.1655568706832196,0.9542671958987096,0.6915538126291669
214,214,214,08-02,1.0646114215350324,0.5280952258831447,0.5600704104017614
215,215,215,08-03,0.7952398177282719,-0.6091390727334856,0.3523948770860613
216,216,216,08-04,0.9067879825761668,-0.13820450791658284,0.026232418544290183
217,217,217,08-05,0.9094311745522036,-0.12704546765214,-0.0013005741584621866
218,218,218,08-06,0.832797265880823,-0.4505788622139056,-0.04920876607639204
219,219,219,08-07,1.1264271693844,0.7890692396821954,-0.07853670210384718
220,220,220,08-08,0.9965246261854036,0.24064607437556565,0.13774263307694298
221,221,221,08-09,0.7535591552280241,-0.7851066888982163,0.1323620095307889
222,222,222,08-10,1.2141626974899442,1.1594715031681584,0.2966320790473083
223,223,223,08-11,0.9017842690946156,-0.1593292089290647,-0.16018744118633452
224,224,224,08-12,1.0662567674291301,0.5350415548852108,0.18310587039488788
225,225,225,08-13,0.4771983853145291,-1.9518478817196616,0.33237737978764664
226,226,226,08-14,1.4844107374076323,2.3004059438629,0.1863508219654146
227,227,227,08-15,0.965702805503234,0.1105223674583364,0.2316315623349653
228,228,228,08-16,1.0066307502378913,0.2833121562347661,0.3013568647848361
229,229,229,08-17,0.9661369482377296,0.11235523328823953,0.5119294771167974
230,230,230,08-18,1.1653498913509823,0.9533933695844352,0.15716529469476895
231,231,231,08-19,0.7764627446675939,-0.6884122077278936,0.3408404969530114
232,232,232,08-20,0.9802223028424998,0.17182084933072894,0.5165577396311828
233,233,233,08-21,1.2267407492516025,1.2125735810077904,0.4334431896333736
234,234,234,08-22,1.2563588961492405,1.337615612303795,0.35900689600955754
235,235,235,08-23,0.8480151170909479,-0.3863320666986159,0.3629091129795541
236,236,236,08-24,1.0595615389282549,0.5067756078415387,-0.02841017210542977
237,237,237,08-25,0.7820085487902199,-0.6649989059079136,-0.5170350479103217
238,238,238,08-26,0.4240820058847931,-2.1760948611791746,-0.8455871204042341
239,239,239,08-27,0.5323104109358208,-1.7191756738215611,-0.9052398084827914
240,240,240,08-28,0.7894229332994862,-0.6336968226596795,-0.6986011105832767
241,241,241,08-29,0.7632371239615533,-0.7442481951699603,-0.8201937294774856
242,242,242,08-30,1.3532350459414155,1.746607795238628,-0.6002888230691112
243,243,243,08-31,0.6092019487653709,-1.3945546192731677,-0.013770535654532012
244,244,244,09-01,0.7366093578803642,-0.8566654227289285,-0.020523104600779333
245,245,245,09-02,1.3658661976459772,1.7999340506659145,-0.05680584152466048
246,246,246,09-03,0.779826228403693,-0.6742122363371634,-0.3521790816162826
247,247,247,09-04,0.7116723458982809,-0.9619446167132474,-0.2757767951104244
248,248,248,09-05,0.9334526132349876,-0.0256316453111046,-0.3516005844221637
249,249,249,09-06,0.7177843568528947,-0.9361409002380184,-0.7168021979027834
250,250,250,09-07,0.6288491060565077,-1.3116081585993653,-0.7330095724587191
251,251,251,09-08,0.8468441573025349,-0.3912756302178033,-0.7812038765356845
252,252,252,09-09,0.7567924183105225,-0.7714564836727767,-0.32760800320001354
253,253,253,09-10,0.6431789299011298,-1.25111044117504,-0.07437349077999501
254,254,254,09-11,1.5780999723369182,2.695943594702921,0.13782217556208776
255,255,255,09-12,1.0776795174162792,0.5832661742820925,0.029166982810381575
256,256,256,09-13,0.9304201386903724,-0.038434160546868636,0.005862839593187656
257,257,257,09-14,0.6924241390051808,-1.0432067867280403,0.23182769243700976
258,258,258,09-15,0.7236727290359688,-0.9112813429759402,-0.30332388935125565
259,259,259,09-16,0.9643186364077386,0.1046786758878928,0.05446165042967135
260,260,260,09-17,0.817546197052172,-0.5149658960266716,0.2025878607105208
261,261,261,09-18,1.586161884437177,2.7299794129676545,0.3635709435888674
262,262,262,09-19,1.1409360976851377,0.8503231011382277,0.6778831430692521
263,263,263,09-20,0.9212121975791084,-0.0773082894579609,0.6684852596972833
264,264,264,09-21,1.1703710815551631,0.9745918539063688,0.7128858359956801
265,265,265,09-22,0.9509624287060776,0.04829137565608035,0.5751416576911825
266,266,266,09-23,0.8806479930250461,-0.2485624382362918,0.2135447739205765
267,267,267,09-24,1.390400798423177,1.9035143431406696,0.277213268137282
268,268,268,09-25,0.627037074600975,-1.3192582014854084,-0.009375859517732751
269,269,269,09-26,1.0116974269815868,0.3047026758422719,0.13887919184987113
270,270,270,09-27,0.7630725694864409,-0.7449429120237196,0.17857989935098986
271,271,271,09-28,1.161661495773915,0.9378216838617036,-0.2218726726817437
272,272,272,09-29,0.9370703675428474,-0.01035819322957946,-0.06437273964010577
273,273,273,09-30,0.8212803363958691,-0.4992010890557318,-0.42302228053686347
274,274,274,10-01,0.8508749044017037,-0.3742586032355809,-0.4611990773400091
275,275,275,10-02,0.5019871474722322,-1.8471945695382743,-0.5544097804284925
276,276,276,10-03,0.7088159664509308,-0.9740036928425938,-0.7934735296042122
277,277,277,10-04,1.0291910807673867,0.3785574653308032,-0.5693038276161279
278,278,278,10-05,0.5973145989777137,-1.4447406882838971,-0.780330019180779
279,279,279,10-06,1.139868786759359,0.8458171228727749,-0.4670997437477644
280,280,280,10-07,0.5509659213391092,-1.6404157526234882,-0.1986250088350819
281,281,281,10-08,0.9471478769201293,0.032187083059813285,-0.29343070652193104
282,282,282,10-09,1.0903704271965975,0.6368447166335014,0.02028133349710722
283,283,283,10-10,0.8944538703245222,-0.19027672079029112,-0.18920505816581748
284,284,284,10-11,1.043160008966915,0.4375315518303319,-0.192112084690231
285,285,285,10-12,0.8421481568069767,-0.41110122710477337,-0.31352311727103777
286,286,286,10-13,0.546834475084933,-1.6578579117699692,-0.5708932264240183
287,287,287,10-14,0.7745993461244444,-0.6962791124250275,-0.5260680532740801
288,288,288,10-15,0.7245977847844274,-0.9073759382843816,-0.6828181845810705
289,289,289,10-16,0.9581591004446616,0.0786743181093385,-0.6553548085149042
290,290,290,10-17,0.8203877922735898,-0.5029692360116105,-0.3189522856246088
291,291,291,10-18,0.8811789194170584,-0.2463209707077759,-0.3408824255184148
292,292,292,10-19,1.0249274444536682,0.3605572255718031,-0.30461479908904304
293,293,293,10-20,0.7434323809946358,-0.8278599517878633,-0.5682556390376999
294,294,294,10-21,0.7761410879160417,-0.6897701797081515,-0.6114200384821712
295,295,295,10-22,0.5834745382274348,-1.5031707215826031,-0.8513238586971758
296,296,296,10-23,0.7590428424078147,-0.7619556326784378,-0.9650431476756486
297,297,297,10-24,0.5402292476249164,-1.6857438919978032,-1.0421553335051077
298,298,298,10-25,0.8633103671645378,-0.32175850829903363,-1.1911353747721345
299,299,299,10-26,0.6338410688339289,-1.2905330667646169,-0.9800927376220842
300,300,300,10-27,0.564411670151665,-1.5836504273103134,-0.3305031264352177
301,301,301,10-28,0.8834068936437471,-0.2369148986823001,0.1234711860662769
302,302,302,10-29,1.6822351639609132,3.1355820344427596,0.5838961725151245
303,303,303,10-30,1.1854144418862256,1.0381019830111646,0.7864027218728694
304,304,304,10-31,1.5176632152098386,2.4407914103940525,1.236249193254544
305,305,305,11-01,0.9216419945440896,-0.07549377061814792,1.234634343573384
306,306,306,11-02,1.2037304047886486,1.1154284009797333,0.8931368287377636
307,307,307,11-03,0.8811118802992677,-0.2466039967692581,0.5087745353700359
308,308,308,11-04,1.1969012268160693,1.0865969454290372,-0.0981860528671466
309,309,309,11-05,0.6391613740711534,-1.268071777195202,-0.1590378974266163
310,310,310,11-06,0.6550549701024113,-1.2009721190290426,-0.3902828377170567
311,311,311,11-07,0.8351597684090345,-0.4406048379749664,-0.4393233184355461
312,312,312,11-08,0.8750866740428888,-0.2720412407629091,-0.6570765209189449
313,313,313,11-09,0.8114158838348811,-0.5408468810801941,-0.5933034661092814
314,314,314,11-10,0.8874318617519142,-0.21992226947135565,-0.3286663014927648
315,315,315,11-11,0.7297952042746505,-0.8854334483372214,-0.3126287224136337
316,316,316,11-12,1.031155502137045,0.3868508686700571,-0.2938429905407532
317,317,317,11-13,0.8579522663295336,-0.3443793635001796,0.02101465956925297
318,318,318,11-14,0.9017848279559592,-0.15932684952562606,0.09077276767101077
319,319,319,11-15,1.2588894270658426,1.3482990195798428,0.13772002252681978
320,320,320,11-16,0.9865716088423092,0.19862637913919112,0.20768677899841406
321,321,321,11-17,0.7965163224306048,-0.6037499192023672,0.2531952096455403
322,322,322,11-18,1.1305917788664928,0.8066514074996228,0.18814848894678585
323,323,323,11-19,0.9226285373410058,-0.07132877961742226,-0.017607832818361133
324,324,324,11-20,0.8093408724844724,-0.5496071737181529,-0.04151021132199264
325,325,325,11-21,0.9664699469920628,0.11376108898896108,-0.09145560198681756
326,326,326,11-22,0.9526017116620096,0.05521210811740206,-0.4136480356386901
327,327,327,11-23,0.7255342741270767,-0.9034222631913168,-0.36270465307061744
328,328,328,11-24,0.6726940913304321,-1.1265031944116124,-0.23828753569205965
329,329,329,11-25,0.9950289249254948,0.2343315157910135,-0.3825415019040093
330,330,330,11-26,0.9861616304762644,0.19689553055319345,-0.29123958513931
331,331,331,11-27,0.7614571948374689,-0.7517627082827366,0.04787286045224337
332,332,332,11-28,1.0823593725738667,0.6030236087055976,0.02528213636511508
333,333,333,11-29,1.2074785671418795,1.1312524103580035,-0.05305643484086031
334,334,334,11-30,0.6405883084539846,-1.2620475389343822,-0.2430612006939792
335,335,335,12-01,0.8836946822385493,-0.2356999114448388,-0.0850214898548015
336,336,336,12-02,0.7161281541501879,-0.94313306456552,-0.4477214306074251
337,337,337,12-03,0.9860621531597314,0.19647555675232972,-0.7804068150771362
338,338,338,12-04,0.5668926924359319,-1.5731760358101443,-0.14223930995571255
339,339,339,12-05,0.7346683695246252,-0.8648598964602627,-0.23924832815552705
340,340,340,12-06,1.5475476108300747,2.56695749179416,-0.0483146185232635
341,341,341,12-07,0.7458261277217337,-0.8177540206437257,-0.07567315730559603
342,342,342,12-08,0.9874818390345476,0.20246919322806106,0.21371286677550488
343,343,343,12-09,0.9471803845818526,0.0323243240583347,0.3788321138318256
344,344,344,12-10,0.9781661346147958,0.16314010867646106,-0.2466364459332151
345,345,345,12-11,0.9693347163963169,0.12585558587766205,-0.18080652304106512
346,346,346,12-12,0.6586359629160301,-1.185853866796085,-0.2990333211743135
347,347,347,12-13,0.839383164804617,-0.4227744832908257,-0.5163514496387748
348,348,348,12-14,0.8194587205012906,-0.5068915955714293,-0.4843078793804312
349,349,349,12-15,0.6383293437437525,-1.2715844467284323,-0.3987517097080872
350,350,350,12-16,1.0237062379480373,0.3554015302265225,-0.1817682558689737
351,351,351,12-17,1.0909265607589271,0.639192603911726,-0.2490149433411241
352,352,352,12-18,0.967011366460955,0.11604685623859598,0.10542279241280454
353,353,353,12-19,0.7438126315709641,-0.8262546081237281,0.19640803460895748
354,354,354,12-20,1.3231832112899278,1.6197348189521426,0.2347192613828659
355,355,355,12-21,0.7676369489202985,-0.7256729935515148,0.16979396745092445
356,356,356,12-22,1.0781538919404243,0.5852688908699729,0.06534175626565586
357,357,357,12-23,0.9986551761796194,0.2496408403200773,0.1537771838845128
358,358,358,12-24,0.8185645968777775,-0.5106664108730153,0.030489746014998393
359,359,359,12-25,0.8694964576743767,-0.2956420424105863,0.1553811095497721
360,360,360,12-26,1.1479679461056012,0.8800101917350559,-0.024710476197604303
361,361,361,12-27,0.9451317023122704,0.02367518765712735,-0.2659783065491514
362,362,362,12-28,0.8222089595168178,-0.4952806236142855,-0.2865458298242947
363,363,363,12-29,0.6557669824916671,-1.1979661417892051,
364,364,364,12-30,0.7893341731856801,-0.6340715505238755,
365,365,365,12-31,,,
