,unnamed: 0,unnamed: 0,mth_day,adultery,adultery_norm,adultery_ravg
0,0,0,01-01,,,
1,1,1,01-02,2.8796218199191617,0.528481375724686,
2,2,2,01-03,2.5002749303522576,-0.3871785668146679,
3,3,3,01-04,2.505663835573832,-0.3741709350632371,
4,4,4,01-05,1.8343674903369496,-1.9945326404359995,-1.1143822599444466
5,5,5,01-06,1.6434284534984394,-2.45541747252116,-1.4585370409538003
6,6,6,01-07,1.8306626456337725,-2.0034753205563027,-1.7196334587663806
7,7,7,01-08,2.024146727211152,-1.5364473103314369,-1.841702636164953
8,8,8,01-09,1.851260316698305,-1.9537570736901504,-1.6760152905809853
9,9,9,01-10,2.20223309273898,-1.1065859994546714,-1.2173088343082443
10,10,10,01-11,2.246221124647312,-1.0004085669321914,-0.8256197930976947
11,11,11,01-12,2.783647825302024,0.29682126511528645,-0.7054837038235262
12,12,12,01-13,2.8042949684495904,0.346658926706995,-0.6170820133035849
13,13,13,01-14,2.322772339233679,-0.8156307746864261,-0.14729073726636166
14,14,14,01-15,2.071002852807476,-1.4233469305705029,0.02872659296737697
15,15,15,01-16,3.370006308739819,1.7121616567686686,-0.0477341904045701
16,16,16,01-17,2.6837522885564695,0.05569541447024022,-0.3683533092876749
17,17,17,01-18,2.5935871335638327,-0.16194343511639595,-0.2432195281465629
18,18,18,01-19,2.007323124426218,-1.5770557865916337,-0.2528603794335921
19,19,19,01-20,2.6338208526631264,-0.06482808783975434,-0.4714774551387291
20,20,20,01-21,2.04703832113842,-1.4811920382926782,-0.4752265214673707
21,21,21,01-22,2.826583774966206,0.400459202537847,-0.4667417976524561
22,22,22,01-23,2.6744331303112845,0.03320101649839048,-0.4945007939188194
23,23,23,01-24,2.6146778470819707,-0.11103509222690824,-0.6251856321015842
24,24,24,01-25,1.9383218168319967,-1.7436097641898145,-0.44263406111173736
25,25,25,01-26,2.308973922650861,-0.8489371169363431,-0.7160506930694238
26,26,26,01-27,2.5008118286820724,-0.3858826123535966,-1.0423132595690452
27,27,27,01-28,2.1469444630091936,-1.240040589208272,-0.9417054795246412
28,28,28,01-29,1.863433211888444,-1.9243743824993376,-0.8180148816508392
29,29,29,01-30,2.8647613987566296,0.4926115880395155,-0.5992908186527105
30,30,30,01-31,2.245782969551894,-1.0014661769470028,-0.6673637038051673
31,31,31,02-01,2.8526623977085745,0.46340726105242996,-0.4766611713252328
32,32,32,02-02,2.3316011683916464,-0.7943199232683378,-0.18419574508854766
33,33,33,02-03,2.6209790417950978,-0.09582539432866513,-0.212537972760782
34,34,34,02-04,2.5904226405691264,-0.16958182507922695,-0.020276808935671933
35,35,35,02-05,2.794310336666642,0.3225582220061101,0.07302396080807269
36,36,36,02-06,2.7236918815392754,0.1521008060036571,0.011375450226344529
37,37,37,02-07,3.0845827110401776,1.0232118795148977,-0.051617818624242674
38,38,38,02-08,2.1783597543088904,-1.1642109867587067,0.015146729998348069
39,39,39,02-09,2.464394924753667,-0.4737850074321883,-0.12394318019305026
40,40,40,02-10,2.7563811324285403,0.2310054666563175,-0.2648664360605752
41,41,41,02-11,2.448570685842203,-0.5119812391422798,-0.3742098958632026
42,42,42,02-12,2.3733950324749906,-0.6934387292014926,-0.29141282671422225
43,43,43,02-13,2.812784637692695,0.36715112069913297,-0.3903299290247849
44,44,44,02-14,2.384170727494965,-0.6674285718648246,-0.31070349151487026
45,45,45,02-15,2.218513937654329,-1.0672876212955649,-0.4702803539341094
46,46,46,02-16,2.9543107785343468,0.7087640917158061,-0.5802582662285953
47,47,47,02-17,2.05190604915816,-1.4694424136577149,-0.6584573513891206
48,48,48,02-18,2.1000198829564334,-1.3533062029684075,-0.6700187356741044
49,49,49,02-19,2.618403000944305,-0.10204339026401874,-0.5040660187439298
50,50,50,02-20,2.3554322736399227,-0.7367968775747276,-0.6799628667914664
51,51,51,02-21,2.6310272128865235,-0.07157131971451754,-0.6636019311611786
52,52,52,02-22,2.5170791005399527,-0.3466169965694144,-0.5466834419163571
53,53,53,02-23,2.092574881025208,-1.371276799875988,-0.464061990958819
54,54,54,02-24,2.390647417267153,-0.6517952674994784,-0.2642710120218237
55,55,55,02-25,2.823777435116844,0.3936853154812101,0.17179009378657098
56,56,56,02-26,2.8520582560745664,0.4619489960472442,0.25312330383665504
57,57,57,02-27,3.7149564084180384,2.5447953151358504,0.588216873312786
58,58,58,02-28,2.719251318527953,0.14138226373109006,0.8146135832924978
59,59,59,02-29,2.9255262686906893,0.639284616980798,0.6376206259775714
60,60,60,03-01,2.9534080039155715,0.7065849923787916,0.3569335432710581
61,61,61,03-02,2.3838211278890906,-0.6682724284083478,-0.04425062055926225
62,62,62,03-03,2.1543465828673622,-1.2221735001918357,-0.09943677229044873
63,63,63,03-04,2.71772179572672,0.13769033215392834,-0.1567758095910189
64,64,64,03-05,2.5820735692316217,-0.18973464665602874,-0.20547741491348748
65,65,65,03-06,2.7829970319715858,0.2952503931773769,-0.0960887217288209
66,66,66,03-07,2.832349071634938,0.4143753604439802,0.20473735210362445
67,67,67,03-08,2.655731639109963,-0.011940269300348395,0.3397893271452596
68,68,68,03-09,2.902118305363942,0.5827829428028363,0.2029139958128328
69,69,69,03-10,3.0534242390584674,0.9480021824037396,0.1517916302105885
70,70,70,03-11,2.2418387585524555,-1.01098663465059,0.04883761306745829
71,71,71,03-12,2.6559207486645002,-0.011483800436088343,-0.0700859728828223
72,72,72,03-13,2.576433413273686,-0.20334874241480105,-0.12081280239077626
73,73,73,03-14,2.3601199802580686,-0.725481785002032,-0.20049814003006652
74,74,74,03-15,2.7760252171063047,0.2784219657551128,0.05927467849780745
75,75,75,03-16,2.8553481832660355,0.4698901565679973,-0.1683435008067056
76,76,76,03-17,2.8875632647220035,0.5476502765166541,-0.11098841221539824
77,77,77,03-18,2.0901239218080856,-1.3771928762631669,-0.10744585166158943
78,78,78,03-19,2.71900254913175,0.14078178913304326,0.06669515015332847
79,79,79,03-20,2.3689258213662625,-0.704226421679179,0.3672298014813175
80,80,80,03-21,3.208892339378924,1.3232679766446205,0.6129001336732575
81,81,81,03-22,3.6023955087535557,2.273098064535932,1.2051145883698633
82,82,82,03-23,3.4982328291288254,2.0216722696682936,1.2990713783992167
83,83,83,03-24,3.5622078314046592,2.1760938519164683,1.4444648231696278
84,84,84,03-25,2.9525535502980635,0.7045225293091641,1.1880429221371234
85,85,85,03-26,2.730334343076509,0.16813424694328782,0.7579201815627479
86,86,86,03-27,2.5714973018472977,-0.21526342955040625,0.5285182650556329
87,87,87,03-28,2.5332274725300907,-0.3076383789103218,0.03718767496205352
88,88,88,03-29,2.9280021171923103,0.6452607706256033,0.04465030916065358
89,89,89,03-30,2.340893744534072,-0.771889688645008,-0.15261712020359464
90,90,90,03-31,2.971103627284267,0.7492983345007644,-0.2187892931213324
91,91,91,04-01,2.2399812178672325,-1.0154703292422016,-0.06063033323936085
92,92,92,04-02,2.4070112947214706,-0.6122964670568323,-0.06550565804974197
93,93,93,04-03,2.9263675895170307,0.641315380381507,0.09747962120368324
94,94,94,04-04,2.915883386974732,0.6160088217633165,-0.04163865422981925
95,95,95,04-05,2.7460307775586843,0.20602198687554346,0.08368572694078663
96,96,96,04-06,2.6252934681901263,-0.08541131810025056,0.5175852994586071
97,97,97,04-07,2.551503511080948,-0.2635240422185662,0.4760373716016841
98,98,98,04-08,3.4855675069495944,1.9911009680500904,0.4422880351501111
99,99,99,04-09,2.8230907518947723,0.3920278132399689,0.6600563398906714
100,100,100,04-10,2.831991724493487,0.4135128030538788,0.6905139526777999
101,101,101,04-11,3.28734349778422,1.5126318153189051,0.7317237452792206
102,102,102,04-12,2.701002801782168,0.09733435862252046,0.5413310516520918
103,103,103,04-13,2.65393983651215,-0.016265286610042014,0.2298802062857663
104,104,104,04-14,3.0123031032010705,0.8487448062873175,0.37112742148958905
105,105,105,04-15,2.048908739858439,-1.4766772589579842,0.2634458498915707
106,106,106,04-16,3.1830938482729447,1.2609960942768157,0.28098696526969713
107,107,107,04-17,3.019676426080064,0.8665423857307948,0.5502762625933215
108,108,108,04-18,2.7446052392095788,0.2025810508912788,0.6641721045027292
109,109,109,04-19,3.323319718196668,1.5994704973317044,0.6677924013486901
110,110,110,04-20,3.2954171591230748,1.5321198577437636,0.44513899175090216
111,111,111,04-21,2.0579078122259524,-1.454955477882219,0.4752478775230944
112,112,112,04-22,2.629638087295895,-0.07492436330991163,0.4600112571015662
113,113,113,04-23,3.0945189192506035,1.0471957003639485,0.2178088799870951
114,114,114,04-24,2.706731148867334,0.11116132836210864,-0.050805660866031256
115,115,115,04-25,2.7212705459944924,0.14625623464487827,0.1790925329669142
116,116,116,04-26,2.6277145383281537,-0.07956738737499458,0.16382929585123068
117,117,117,04-27,2.629372134487678,-0.07556631488454596,0.08903138894544309
118,118,118,04-28,2.5916978350981235,-0.16650378600401264,0.0983596903642414
119,119,119,04-29,2.9085916857049083,0.5984082589292228,0.00026386413840644163
120,120,120,04-30,2.7299187666527103,0.16713113687489867,-0.003277058624821534
121,121,121,05-01,2.4774310276571483,-0.4423187227101316,-0.005730339023295376
122,122,122,05-02,2.6189127683214717,-0.10081292395436244,-0.04014139590599465
123,123,123,05-03,2.623273947299437,-0.09028599727538901,-0.2853031070704252
124,124,124,05-04,2.5061613157722227,-0.3729701273002083,-0.38116103803917306
125,125,125,05-05,2.2991864147052143,-0.8725620080573604,-0.29664132305086505
126,126,126,05-06,2.491642046678685,-0.408016448937589,-0.14066861422527233
127,127,127,05-07,2.6875240294257687,0.06479956721971662,0.008849821566696432
128,128,128,05-08,3.006618460368408,0.8350233289991937,0.1554963622947831
129,129,129,05-09,2.9949360736995185,0.8068246174764235,0.2318525441278053
130,130,130,05-10,2.8706846928897387,0.5069091170683118,0.24648332531529304
131,131,131,05-11,2.488987095494417,-0.4144249170592269,0.540622658476725
132,132,132,05-12,2.528010185619101,-0.3202317618126629,0.4654354841713314
133,133,133,05-13,3.4186743350160578,1.829635566188308,0.3943007214743901
134,134,134,05-14,2.819723614041657,0.3839002831668324,0.25922110981881313
135,135,135,05-15,2.8181144194006813,0.3800160412947755,0.5782977868778455
136,136,136,05-16,2.5349135524595385,-0.30356855286514944,0.8118450646934173
137,137,137,05-17,3.2821248490583304,1.5000351452949678,1.2402243002660096
138,138,138,05-18,3.108545137233065,1.0810519050807676,1.8673034510857145
139,139,139,05-19,4.48350849245782,4.3999109796238605,1.6710964206390688
140,140,140,05-20,4.378471666616776,4.146375188085064,1.9082176732456115
141,141,141,05-21,2.3303971572169973,-0.7972261413850992,1.5218688390365633
142,142,142,05-22,3.1243324324230515,1.1191589627741063,1.4672083768978077
143,143,143,05-23,2.32176682702744,-0.8180578599593247,0.6354656419953174
144,144,144,05-24,2.9726741091495024,0.7530891322482358,-0.02925380057038507
145,145,145,05-25,2.416022487576248,-0.5905454297910806,0.02363823456838428
146,146,146,05-26,2.72616009597422,0.15805853269084902,-0.3047336402490512
147,147,147,05-27,2.4618723572161048,-0.4798739305524831,-0.31218581338817525
148,148,148,05-28,2.3080893477613467,-0.8510722861305062,-0.523705990585645
149,149,149,05-29,2.3032427533871696,-0.8627708987940691,-0.39390946633483975
150,150,150,05-30,2.446892533002513,-0.516031930936583,-0.4432928724514029
151,151,151,05-31,2.7386613109887206,0.1882337157137509,-0.3227644059029439
152,152,152,06-01,2.6034063925332798,-0.13824190400853026,-0.22667699034520794
153,153,153,06-02,2.7614733123215194,0.2432968687382711,-0.2968711510458101
154,154,154,06-03,2.5469365039485887,-0.2745477927840903,-0.212956500331667
155,155,155,06-04,2.128759179581241,-1.2839358629976825,-0.1811525929006623
156,156,156,06-05,2.65548150970858,-0.012544026651724249,-0.05311847125615148
157,157,157,06-06,2.8177171665494667,0.37905716029977904,-0.22969345232067506
158,158,158,06-07,2.9216643628639294,0.6299628258585346,-0.036363377271411285
159,159,159,06-08,2.32255598026219,-0.8161530176488704,0.32811703933088016
160,160,160,06-09,3.0275024382382543,0.8854326575114924,0.3388900863230275
161,161,161,06-10,3.0347582689114128,0.9029466366160666,0.25312627239303503
162,162,162,06-11,2.682260371670996,0.05209425530115948,0.6844895410332069
163,163,163,06-12,2.6045316735059787,-0.1355257232801755,0.8300179150039653
164,164,164,06-13,3.99391601413694,3.2181424376995658,0.9322712501522796
165,165,165,06-14,2.6842998992313025,0.05701722617567951,0.9971165148214172
166,166,166,06-15,3.2816763919144343,1.4989526684013783,1.1868360962248217
167,167,167,06-16,3.19594594336943,1.2920182246308918,1.316734852482387
168,168,168,06-17,3.153851601679772,1.1904117437215849,0.8402234918703204
