,unnamed: 0,unnamed: 0,mth_day,los angeles,los angeles_norm,los angeles_ravg
32,32,32,02-02,5.302228161506095,-0.22364262082793968,-0.6735263772486301
33,33,33,02-03,5.1081610584236525,-0.495656290373317,-0.7607462295344107
34,34,34,02-04,4.614488491704297,-1.1876112085140302,-0.420560576990568
35,35,35,02-05,4.838145309832028,-0.8741231888988643,-0.3557779339157909
36,36,36,02-06,5.932224530274553,0.6593902134189429,-0.2590424099047699
37,37,37,02-07,5.4524928413046965,-0.01302450829953744,-0.2091115408420258
38,38,38,02-08,5.71632167985075,0.3567705232381865,0.0400039845916134
39,39,39,02-09,5.321898973792182,-0.19607107599685245,0.04437873580029082
40,40,40,02-10,5.680871554759192,0.3070819440878049,-0.16189653456180025
41,41,41,02-11,4.856872206061767,-0.8478746816467998,-0.2596931677222926
42,42,42,02-12,5.04922675541367,-0.5782614087536035,-0.3600576897630267
43,43,43,02-13,5.033857057587063,-0.5998043072624916,-0.30067567183205274
44,44,44,02-14,5.286693593646428,-0.245416609006218,-0.32752579957912714
45,45,45,02-15,5.576094203340335,0.16022103158899126,-0.19158265600078567
46,46,46,02-16,5.5659348344544295,0.14598117760535864,-0.2899761855676715
47,47,47,02-17,5.438800873887812,-0.032215820176751536,-0.21938927039409176
48,48,48,02-18,4.628035851066488,-1.168622586154918,-0.2170858681665064
49,49,49,02-19,5.336016831384259,-0.1762828162210132,-0.16033673410459456
50,50,50,02-20,5.296553714241578,-0.2315961956407057,0.1295305666597475
51,51,51,02-21,5.819018907857697,0.5007158359604624,0.12558694909839382
52,52,52,02-22,6.806763078822024,1.8851849821914108,0.27485422615641136
53,53,53,02-23,5.421919521482044,-0.05587752554487351,0.4885075746655305
54,54,54,02-24,5.267000828644308,-0.27301892380681275,0.9549396826055182
55,55,55,02-25,6.250597774577146,1.1056372748337018,0.8514079661856658
56,56,56,02-26,7.293198841462661,2.5669964519992203,0.4490324702678712
57,57,57,02-27,5.375833085990715,-0.12047446255865064,0.32844724764547245
58,58,58,02-28,5.084323607865193,-0.5290679933153579,0.26469637884517994
59,59,59,02-29,4.905733150378151,-0.7793888612792659,-0.047398640496969735
60,60,60,03-01,4.994103960312526,-0.6555241366085681,-0.6873600869793162
61,61,61,03-02,4.9146198498334925,-0.7669328412191962,-0.7602819692464492
62,62,62,03-03,4.553730691699835,-1.2727722268948582,-0.7796876926593089
63,63,63,03-04,5.063678072607302,-0.5580057561614484,-0.691279320708198
64,64,64,03-05,5.0012539768665665,-0.6455023337925163,-0.8206272134512967
65,65,65,03-06,5.284180821661634,-0.2489386295726001,-0.7009310110729317
66,66,66,03-07,4.4404074300662595,-1.4316114930671608,-0.6940221072461271
67,67,67,03-08,5.4270006125583015,-0.04875562694900548,-0.7758898420602051
68,68,68,03-09,4.583305476379974,-1.231318803934031,-0.5879173257435839
69,69,69,03-10,4.713228755309901,-1.0492121650459167,-0.6130894134877924
70,70,70,03-11,5.805903576167643,0.4823327641072099,-0.3969782867430721
71,71,71,03-12,5.176427248352908,-0.39997115603785066,-0.5257686698928127
72,72,72,03-13,5.365509327658226,-0.13494473259883874,-0.4419820451020312
73,73,73,03-14,4.875690600722772,-0.8214979258474492,-0.4603014418665214
74,74,74,03-15,4.941968941581084,-0.7285990551893426,-0.6029996782105312
75,75,75,03-16,4.634809337648037,-1.1591285456328575,-0.9501735412480034
76,76,76,03-17,5.195058539110357,-0.37385665395684897,-0.9435635501349208
77,77,77,03-18,3.690288129427855,-2.483014334262684,-0.8483604510754136
78,78,78,03-19,5.393804563604138,-0.0952847859203436,-0.9517025671565992
79,79,79,03-20,5.283224303050932,-0.2502793314904056,-0.7226522132322342
80,80,80,03-21,4.499594737494856,-1.3486517516764542,-0.5263421006487269
81,81,81,03-22,5.615299885503265,0.21517357791333044,-0.09493630134472196
82,82,82,03-23,6.035398693747637,0.8040040215441943,-0.05035982770929098
83,83,83,03-24,5.536996948079944,0.10542046156134613,0.1342540142874521
84,84,84,03-25,5.5846220424135815,0.1721740558922423,0.2273714652167617
85,85,85,03-26,6.073496502939423,0.8574037204900529,0.27037221279524065
86,86,86,03-27,4.898200454151857,-0.7899470461005972,0.0657722702266243
87,87,87,03-28,5.7993721902565225,0.4731780633842044,-0.1080421111821865
88,88,88,03-29,5.1595724557908325,-0.4235956338675037,-0.1866464845790808
89,89,89,03-30,4.792953749138113,-0.9374658268915188,-0.4858798763523535
90,90,90,03-31,5.248142120792559,-0.29945218448912353,-0.3528576618705535
91,91,91,04-01,4.792575049601537,-0.9379966301495836,-0.7062043821777716
92,92,92,04-02,5.4676255684096775,0.008186240790202802,-0.7551127730256516
93,93,93,04-03,4.286809064109705,-1.6469022584591038,-0.7268829901502473
94,94,94,04-04,4.950211439247759,-0.7170459789547848,-0.7916122486594359
95,95,95,04-05,4.913796327213673,-0.7680871296390923,-0.6444335573003982
96,96,96,04-06,4.971057082282228,-0.6878277355442554,-0.7489325201660956
97,97,97,04-07,5.4225994667255115,-0.05492448199535757,-0.3879563805629395
98,98,98,04-08,5.02029927707234,-0.6188075364039813,-0.24530203366000994
99,99,99,04-09,5.832031268826476,0.5189545791598328,-0.2384596976675258
100,100,100,04-10,5.560868599790591,0.13888010246279253,-0.4468982414718769
101,101,101,04-11,4.943086156506387,-0.7270331136841872,-0.6634713376022546
102,102,102,04-12,4.078799032873756,-1.9384589983703613,-0.4452110858043872
103,103,103,04-13,4.495520027478295,-1.3543630587776236,-0.5446611652796707
104,104,104,04-14,5.954600884530136,0.6907539743832233,-0.6697258822379307
105,105,105,04-15,5.4063176157440385,-0.07774589769186804,-0.4871063023726162
106,106,106,04-16,5.025506960977077,-0.6115081992867674,-0.14004184876897138
107,107,107,04-17,5.724821564653193,0.36868436550769984,0.13912113646771973
108,108,108,04-18,5.5644698053680965,0.14392772325150766,0.018899879276501042
109,109,109,04-19,5.6905265561563025,0.32061485264252304,-0.04903155167964705
110,110,110,04-20,5.439972531822214,-0.03057356876408888,-0.08123899639159714
111,111,111,04-21,5.1155251117657325,-0.4853344834287566,-0.29682727675660475
112,112,112,04-22,4.887637297955012,-0.8047528675584679,-0.3189706505611206
113,113,113,04-23,4.801957803455714,-0.9248453166823458,-0.1958680259686104
114,114,114,04-24,5.469681177710606,0.011067480424412308,-0.2513594626962037
115,115,115,04-25,6.217489111599388,1.0592306001975844,-0.4215357608882264
116,116,116,04-26,5.20243162316997,-0.3635221891296491,-0.11923237381824947
117,117,117,04-27,4.387055371433575,-1.5063922725808918,0.02988318212289165
118,118,118,04-28,6.181700409093487,1.0090674548613934,0.06651198321414309
119,119,119,04-29,5.4402733119606514,-0.03015198103549905,-0.06531994532336323
120,120,120,04-30,5.626477238637457,0.2308402869719209,-0.29121418106022523
121,121,121,05-01,5.653159226829886,0.2682390289725466,-0.10518067062421176
122,122,122,05-02,4.235451397380353,-1.7188876035508214,-0.4222470447794066
123,123,123,05-03,5.183404713146752,-0.3901912099648112,-0.4774661919370817
124,124,124,05-04,4.824441720881401,-0.8933307900697754,-0.5743925183127402
125,125,125,05-05,5.203897986967241,-0.3614668639815493,-0.6485406337457531
126,126,126,05-06,5.2115669570273,-0.3507176712820298,-0.5060331510771721
127,127,127,05-07,5.335755105518838,-0.17664966362553136,-0.5172413020063349
128,128,128,05-08,4.845479879594906,-0.8638427075393346,-0.17826278904355322
129,129,129,05-09,5.135426240916981,-0.4574401155397888,0.16917327801939033
130,130,130,05-10,6.275499194452384,1.1405402877069144,0.2163239722640572
131,131,131,05-11,6.69115951659448,1.7231495383961122,0.3894462194075144
132,132,132,05-12,5.413403842409167,-0.06781350581402835,0.4060160463757492
133,133,133,05-13,6.076835501332887,0.8620838192352119,0.6312641261466629
134,134,134,05-14,4.916409954329984,-0.7644237457299254,0.5934107880653402
135,135,135,05-15,6.099640481820753,0.8940483630856934,0.6214846600053211
136,136,136,05-16,6.11346128637842,0.9134202592189772,0.8763632048334219
137,137,137,05-17,6.811334690337888,1.8915927700359976,0.8507221914269135
138,138,138,05-18,6.50445652918026,1.461457763154577,1.565485852644658
139,139,139,05-19,5.967074608796513,0.7082377387961615,1.6051557498234788
140,140,140,05-20,7.976082213146112,3.5241582215765432,1.4964467272324435
141,141,141,05-21,6.269454492372626,1.1320677461586175,1.1305547285937612
142,142,142,05-22,5.648113089831703,0.2611661236727661,0.9488440655562852
143,143,143,05-23,5.24506928164286,-0.30375922179609505,0.9970185246706864
144,144,144,05-24,5.726611900258254,0.3711937849297203,0.23098861069037505
145,145,145,05-25,6.173293900757558,0.9972844934825692,0.1449490762471838
146,146,146,05-26,4.6969556928698495,-1.0720212623053245,0.2538149449374532
147,147,147,05-27,5.901147048974089,0.6158305394994705,1.072156031129095
148,148,148,05-28,6.114132693844647,0.9143613358143824,1.2031453753495092
149,149,149,05-29,8.748123025875183,4.606287295353756,1.2585751872176612
150,150,150,05-30,6.287334953846205,1.1571298502522058,1.514696577038091
151,151,151,05-31,6.410571013300516,1.32986336469148,1.4456216385471048
152,152,152,06-01,5.793328597429517,0.4647070766172536,1.2758363389144591
153,153,153,06-02,5.605459558761966,0.20138090855355228,0.5978642667120088
154,154,154,06-03,5.387336691994555,-0.10435046198149192,0.4017100153407349
155,155,155,06-04,5.845943670484048,0.5384548621390536,0.1754411239133391
156,156,156,06-05,5.447661990692168,-0.019795657975437468,0.2264194373521948
157,157,157,06-06,5.4419870075691765,-0.027749983872894318,0.3050627059174946
158,158,158,06-07,6.011550283692025,0.7705769572503878,0.3042714314296518
159,159,159,06-08,5.942105978030015,0.6732405199453513,0.17087785511380615
160,160,160,06-09,5.3839495016113235,-0.10909810890854883,0.2720461581956442
161,161,161,06-10,5.274928876219724,-0.2619065957560203,0.2614643773474273
162,162,162,06-11,5.880730803792759,0.5872141605155908,0.3951594426685052
163,163,163,06-12,5.39668982324534,-0.09124066896219607,0.3039653032397261
164,164,164,06-13,6.583855654962004,1.572747349176855,0.3819045858469435
165,165,165,06-14,5.551733336391419,0.1260756833726772,0.6862414476733708
166,166,166,06-15,5.717582384484878,0.3585375867347553,0.7590127877113376
167,167,167,06-16,6.577696635676099,1.5641145752025434,1.109644165201914
168,168,168,06-17,6.192241394540619,1.0238422007433907,0.9959810953950782
169,169,169,06-18,6.897629444253267,2.0125475959812618,1.284068199400293
170,170,170,06-19,6.097300783177736,0.8907689303358413,1.4784781674859004
171,171,171,06-20,6.784941133701233,1.8545983074039647,1.3881832714611375
172,172,172,06-21,6.54978863455563,1.5249973952483984,1.3539052599351613
173,173,173,06-22,6.191173364460874,1.0223451990539656,0.9930615278162286
174,174,174,06-23,6.045508304088418,0.8181741315875326,0.9985658618761772
175,175,175,06-24,5.352974033189169,-0.1525147967323334,0.7745428404762267
176,176,176,06-25,6.120863058570678,0.9237949346955316,0.8724240986226427
177,177,177,06-26,5.825970971807692,0.5104601790042631,0.8378443339855419
178,178,178,06-27,6.96878667049156,2.1122849441268947,0.9013348400016395
179,179,179,06-28,6.043148566451037,0.8148666112313605,1.1887713332645504
180,180,180,06-29,6.317290643476925,1.1991171676841186,0.9503207246236488
181,181,181,06-30,6.583396776155112,1.5721041628451309,0.8886949032023169
182,182,182,07-01,5.100133057952852,-0.5069087171498781,0.6300433207850552
183,183,183,07-02,5.562170744599213,0.14070525047627236,0.6397049262837885
184,184,184,07-03,5.861582829052982,0.5603754496233251,0.3807463130375847
185,185,185,07-04,6.084506777457086,0.87283624422376,0.1516284066770295
186,186,186,07-05,5.20877250227622,-0.3546345117931036,0.3365624201788733
187,187,187,07-06,5.6026170581500265,0.1973967246818003,0.1683537281293006
188,188,188,07-07,5.891775808591714,0.6026953638611847,0.3924846094070065
189,189,189,07-08,4.842123690333766,-0.8685469018211636,0.7243493820522701
190,190,190,07-09,6.821014704228428,1.9051607372895607,0.8727546471168649
191,191,191,07-10,7.505112627523804,2.8640248800953403,1.0210813380631942
192,192,192,07-11,5.8440474850681445,0.5357970785944659,1.0765770774903711
193,193,193,07-12,6.237555690532769,1.0873568703597751,1.1158435825867399
194,194,194,07-13,6.129335135710464,0.9356698004242472,0.6053597484314492
195,195,195,07-14,5.010210909736238,-0.6329478712429505,0.07138306282149916
196,196,196,07-15,4.635798372332091,-1.1577422676421836,0.218889235557559
197,197,197,07-16,5.219330990231488,-0.3398352335643601,0.1684590406010608
198,198,198,07-17,6.475473744142013,1.420834115010825,-0.10319802018510787
199,199,199,07-18,6.021680322369527,0.7847757006207859,0.013640496786368084
200,200,200,07-19,4.96645904407637,-0.6942725642927648,0.15822668258879702
201,201,201,07-20,5.510358844691115,0.06808323058590521,0.3650695041962843
202,202,202,07-21,5.2547251109326965,-0.29022515282761,0.04720161372499487
203,203,203,07-22,6.104758268570539,0.9012216960805634,-0.13369226207606685
204,204,204,07-23,5.1147840235895785,-0.4863732278169114,0.13057630142642845
205,205,205,07-24,5.247332095662983,-0.3005875541855844,-0.01362695721961374
206,206,206,07-25,6.097707366421411,0.8913388167222068,-0.08094456221653777
207,207,207,07-26,4.893071293504637,-0.7971363212903477,-0.3502010413161982
208,208,208,07-27,4.966560197528844,-0.6941307828091542,-0.2110916206495501
209,209,209,07-28,4.952158291391839,-0.7143171785173995,-0.1515853599454376
210,210,210,07-29,5.710266500452742,0.34828329618297754,-0.5164855407716206
211,211,211,07-30,5.502059168374067,0.056450010039090365,-0.6080650896822842
212,212,212,07-31,4.535687609277184,-1.2980622682348908,-0.4957236290014885
213,213,213,08-01,4.50104883841862,-1.346613614754329,-0.43289941478570376
214,214,214,08-02,5.447457687720642,-0.02008201872438034,-0.7258105958129459
215,215,215,08-03,5.221088450894452,-0.3373718932226911,-0.6204565715453266
216,216,216,08-04,4.456408388305236,-1.4091837899804762,-0.4159033235666132
217,217,217,08-05,5.9530457012611615,0.6885741556448062,-0.27200795649586845
218,218,218,08-06,5.411313962783903,-0.07074278036261022,-0.4032348810292599
219,219,219,08-07,5.117018405265972,-0.4832414123298606,-0.372458789694781
220,220,220,08-08,4.885717629586575,-0.8074435659247292,-0.12855840461256993
221,221,221,08-09,5.352830952647364,-0.15271534521581753,-0.33189258392380633
222,222,222,08-10,5.500467120780828,0.05421852051279027,-0.4270640938883608
223,223,223,08-11,5.08263778677961,-0.5314309202226121,-0.4951548593515842
224,224,224,08-12,5.003915483163264,-0.6417718401499368,-0.15883661480552771
225,225,225,08-13,4.825543841751594,-0.8917860051092006,-0.006006354287795816
226,226,226,08-14,6.325387353727497,1.2104659013516093,0.26016825198127885
227,227,227,08-15,6.007047911043202,0.7642662178905739,0.06517090320987808
228,228,228,08-16,6.6398745962745975,1.6512661581272383,-0.11534722623745453
229,229,229,08-17,4.247917149804206,-1.7014150128510166,0.02141480128586308
230,230,230,08-18,4.231175705175135,-1.7248806168339326,-0.10048341305535384
231,231,231,08-19,5.410977887124907,-0.07121383996929496,-0.3907880448644361
232,232,232,08-20,5.803580489366744,0.4790766153043077,-0.9440120512373734
233,233,233,08-21,4.764347593795977,-0.9775615729639198,-0.7408943690112476
234,234,234,08-22,4.271701398540168,-1.6680778801103853,-0.4418387454467359
235,235,235,08-23,5.117398310225122,-0.4827089194942615,-0.4944276355677961
236,236,236,08-24,5.5113361902568565,0.06945312455313762,-0.5962822498891197
237,237,237,08-25,5.185861842541437,-0.3867471806956562,-0.5879207469152695
238,238,238,08-26,5.367573799630412,-0.13205107062363405,-0.5526342751683332
239,239,239,08-27,4.800140486019276,-0.927392555120818,-0.474758381480224
240,240,240,08-28,4.422751381315817,-1.4563590496287675,-0.2871069857227468
241,241,241,08-29,5.450759845620014,-0.015453557365606347,-0.1251984030619346
242,242,242,08-30,6.314611176213888,1.195361499098001,0.006867899406457818
243,243,243,08-31,5.878940164384957,0.5847043152692168,0.204356176084131
244,244,244,09-01,5.932906963460437,0.6603467441867205,0.3394459943795096
245,245,245,09-02,5.645523980421635,0.2575371049452211,0.4126321590725422
246,246,246,09-03,5.001027239356347,-0.6458201398564964,0.19430613067778288
247,247,247,09-04,5.764046166666215,0.4236634307925894,0.2825464254783751
248,248,248,09-05,5.380028000400411,-0.11459467127055516,0.1551755848981154
249,249,249,09-06,6.25666835170096,1.11414608407277,0.4492937633264824
250,250,250,09-07,5.3876735546417,-0.10387829929483773,0.5647176584281287
251,251,251,09-08,6.904548858403871,2.022246175515423,0.4916022955567844
252,252,252,09-09,5.49511963521952,0.04672323075338087,0.8518412319472844
253,253,253,09-10,5.451062925339153,-0.015028746435476041,0.904420979037133
254,254,254,09-11,6.922094476389967,2.046838947072445,0.9279226125017724
255,255,255,09-12,6.481745257922372,1.4296245666118612,0.8840330452580405
256,256,256,09-13,5.4882764529845085,0.03713150149299944,0.9359631289973964
257,257,257,09-14,6.716671803884473,1.7589087720530303,1.0912686936817153
258,258,258,09-15,5.717415542575255,0.35830373318951536,0.5641863407453105
259,259,259,09-16,6.115875860981142,0.9168046416704384,0.4676691702518269
260,260,260,09-17,4.665825249379336,-1.1156551705459838,0.6387591129045106
261,261,261,09-18,6.068586440425666,0.8505215436509598,0.452465985484318
262,262,262,09-19,6.220657210009852,1.0636711574091018,0.32771588431677057
263,263,263,09-20,5.91921112575688,0.641150007531874,0.2644348439743125
264,264,264,09-21,5.1834006722941375,-0.3901968738157692,0.4158188846000868
265,265,265,09-22,5.844990176452955,0.5371183996156905,0.5639406755184811
266,266,266,09-23,5.3138514077615975,-0.20735092679133807,0.3952551139375999
267,267,267,09-24,6.702647962001972,1.7392522891613262,0.21949195031221105
268,268,268,09-25,5.498568831380583,0.0515577879238139,0.11577492658090745
269,269,269,09-26,5.1668258198920745,-0.4134289742204593,0.05510580973437194
270,270,270,09-27,4.739421609708624,-1.0124990162035907,-0.06694166237910391
271,271,271,09-28,5.58528529237146,0.17310369853647758,-0.377882657132744
272,272,272,09-29,4.791405619110239,-0.9396357594721932,-0.5634949704125279
273,273,273,09-30,5.371610043600329,-0.1263936793605141,-0.5991297467044608
274,274,274,10-01,4.7040224985839645,-1.0621160917548895,-0.4434249935395325
275,275,275,10-02,5.0142848579134105,-0.6272376319720572,-0.6076871772152608
276,276,276,10-03,5.4059433422389125,-0.07827049721402114,-0.3683021622043647
277,277,277,10-04,4.882131965145894,-0.8124694035178915,-0.18352695859336526
278,278,278,10-05,5.816135511445927,0.4966743305931835,0.20523160398345835
279,279,279,10-06,6.162572980415676,0.9822575423054823,0.38613506175363416
280,280,280,10-07,6.368172278200673,1.270435283706052,0.42975379505061256
281,281,281,10-08,5.788674101933331,0.4581831146489978,0.4325907077244315
282,282,282,10-09,5.592661044151863,0.1834419025678491,0.5292857250645829
283,283,283,10-10,4.89427587155823,-0.7954479274749777,0.20864138896229525
284,284,284,10-11,6.2300556338222615,1.0768444346340924,0.16567141494821733
285,285,285,10-12,4.789998193321381,-0.9416084743082436,0.1210704522331994
286,286,286,10-13,6.1842317051321825,1.0126154396215843,0.12273802325933605
287,287,287,10-14,5.59775179328779,0.1905773383588902,0.2819816654329371
288,288,288,10-15,5.599799376841558,0.1934473287246691,0.009802814885029137
289,289,289,10-16,5.575946444347715,0.16001392556662838,0.2335988852135895
290,290,290,10-17,5.064945928833779,-0.5562286686533552,0.10238461647519297
291,291,291,10-18,5.7479968510172155,0.4011679476631188,0.031179795653985407
292,292,292,10-19,5.622545822366785,0.22532982719120506,-0.009211388173820341
293,293,293,10-20,5.2929469650884275,-0.2366515865683551,-0.03834836223115632
294,294,294,10-21,5.4268977712281306,-0.04889977424216538,-0.03722167764571919
295,295,295,10-22,5.451220473979843,-0.014807918777387522,-0.08457294117621122
296,296,296,10-23,5.069768901457518,-0.5494685611407324,-0.06099419201577811
297,297,297,10-24,5.545301393336412,0.1170603664801666,0.012989834260058522
298,298,298,10-25,5.723478828083459,0.3668023221538037,0.3415796583956569
299,299,299,10-26,5.609648673742781,0.2072525710866647,0.6729423098135769
300,300,300,10-27,6.83348462501991,1.9226391705714247,0.9217169138804252
301,301,301,10-28,6.869676905332062,1.9733679897301328,0.955848133004674
302,302,302,10-29,6.134692590309434,0.9431790632603564,1.080714388341389
303,303,303,10-30,5.691406112952572,0.3218476812256603,1.0739803875691134
304,304,304,10-31,6.257990916827729,1.115999854174094,0.7536326379993931
305,305,305,11-01,5.580822592519407,0.16684856645301033,0.456815504586928
306,306,306,11-02,5.462179429030021,0.0005526731531027087,0.4712542520766391
307,307,307,11-03,5.599098673226353,0.19246518925534195,0.7247857330767177
308,308,308,11-04,6.196500202452242,1.029811548198623,0.6398722957004853
309,309,309,11-05,6.7766924547776535,1.843036567226132,0.875679286729134
310,310,310,11-06,5.894503931076182,0.6065192299167003,0.9330959828440742
311,311,311,11-07,6.590236120420438,1.5816905126249023,1.0048609425639892
312,312,312,11-08,5.7079617509746745,0.3450528498427449,0.9932418103217248
313,313,313,11-09,5.906301275042997,0.6230549475748317,0.4126288331083247
314,314,314,11-10,6.14676245202911,0.9600967547450368,0.2573005432812725
315,315,315,11-11,4.2912759235820435,-1.6406412960542691,-0.14658274238589394
316,316,316,11-12,5.229593716441749,-0.32545050904561257,-0.1386950535118002
317,317,317,11-13,4.861342288786652,-0.8416092013780968,-0.015736061065927953
318,318,318,11-14,5.741726398149267,0.3923789830873074,0.009890224962213277
319,319,319,11-15,6.43264898768085,1.3608089022500651,0.15277771965157136
320,320,320,11-16,6.2564603014178255,1.1138544709138842,0.34968193902811795
321,321,321,11-17,4.902931114457202,-0.7833163279181207,0.6340025703467388
322,322,322,11-18,6.0724770502752685,0.855974807213667,0.5916572907113681
323,323,323,11-19,6.07842703365543,0.8643145865336284,0.5546574078025371
324,324,324,11-20,5.5604599398469245,0.13830730527508284,0.4545396330685285
325,325,325,11-21,6.2742644454075025,1.13880960479708,0.7360192416596254
326,326,326,11-22,5.8278884606975545,0.5131478225098328,0.4377524539473653
327,327,327,11-23,6.107854359101888,0.9055613236284604,0.2502411684893196
328,328,328,11-24,4.795693316565856,-0.9336259190598932,0.3615267276681831
329,329,329,11-25,5.275751814613822,-0.260753126214646,0.3758613963771918
330,330,330,11-26,6.0368374569220125,0.8060206603482636,0.2926206397457484
331,331,331,11-27,6.335626529923034,1.2248176170511331,0.33773842603925136
332,332,332,11-28,5.471561680690051,0.013703282721172171,0.588701911876451
333,333,333,11-29,6.3009890224761245,1.1762680413894784,0.6148898330544507
334,334,334,11-30,5.869986900942626,0.5721549959633047,0.4106511738411728
335,335,335,12-01,5.387853842587485,-0.10362559914664772,0.4257208337635103
336,336,336,12-02,5.162557756261214,-0.4194112949314033,0.3689137731436371
337,337,337,12-03,6.400134874311464,1.3152355765851578,0.1498455814965444
338,338,338,12-04,5.228389011296942,-0.3271390809980672,-0.19498258909169625
339,339,339,12-05,5.3632288856084065,-0.1381411084930778,-0.397877736930023
340,340,340,12-06,4.393888933385567,-1.496814027566139,-0.4728643193336351
341,341,341,12-07,4.519325279969066,-1.3209964861766084,-0.7699049607215395
342,342,342,12-08,4.841564428798437,-0.8693307893530764,-0.5703423394019348
343,343,343,12-09,5.128599876789184,-0.4670082717422675,-0.5801583376455071
344,344,344,12-10,6.082652104789897,0.8702366469195604,-0.2858729350402209
345,345,345,12-11,5.321209769153496,-0.19703709795451013,-0.2937782120674333
346,346,346,12-12,5.653629644030937,0.26889838806557714,-0.13217199549052835
347,347,347,12-13,4.48548534359456,-1.368428148339883,0.17481462793739652
348,348,348,12-14,5.533348419145918,0.10030651010835344,0.2545477130983274
349,349,349,12-15,6.44271040939489,1.3749114688252817,0.27486523040374283
350,350,350,12-16,6.423963676731168,1.348635157885146,0.16150696547134727
351,351,351,12-17,5.40818249516126,-0.07513199412201764,0.3258747536233806
352,352,352,12-18,5.168379543416885,-0.4112512015287964,0.19006972492008192
353,353,353,12-19,5.189090729457253,-0.3822214194276831,-0.027938136868201013
354,354,354,12-20,4.952010976468307,-0.7145236621114384,-0.2471016925056181
355,355,355,12-21,5.509489202008655,0.06686429809558406,-0.20122040044364786
356,356,356,12-22,5.4857953174376055,0.03365382406064321,-0.4202873956225732
357,357,357,12-23,5.604585480004504,0.200155758249804,-0.6342007025145427
358,358,358,12-24,4.230624528242752,-1.7256531726023483,-0.8094698235765244
359,359,359,12-25,4.273396988432563,-1.665701260779501,-1.0777055857920301
360,360,360,12-26,4.201740507168295,-1.7661383884833288,-1.3162166888614206
361,361,361,12-27,4.361258583967818,-1.5425502751974491,-1.6963403755019189
362,362,362,12-28,4.464806359720106,-1.3974127943557002,-1.5619694267343769
363,363,363,12-29,3.9773988139233696,-2.080586361593185,
364,364,364,12-30,4.805823138136275,-0.9194274799970964,
365,365,365,12-31,,,
