,unnamed: 0,unnamed: 0,mth_day,plot,plot_norm,plot_ravg
44,44,44,02-14,3.476793178547485,1.1547726306780273,-0.5716572214482875
45,45,45,02-15,2.4538575911368565,-1.1333251208761141,-0.4034987844644641
46,46,46,02-16,2.667086503851017,-0.6563756416008798,-0.5256959926317428
47,47,47,02-17,2.7920604419304698,-0.3768344952748459,-0.4092343919571865
48,48,48,02-18,2.3708087605117645,-1.3190883741650967,-0.8137406325226677
49,49,49,02-19,2.9048464079024714,-0.12455535050421156,-0.6204138056446376
50,50,50,02-20,2.3917420826586087,-1.27226481271486,-0.22097519947498165
51,51,51,02-21,2.9724391711774447,0.02663584039206663,-0.1880695687910792
52,52,52,02-22,3.7385441326846816,1.7402559954170558,-0.11262861860846547
53,53,53,02-23,2.8803267949651468,-0.1794007111714314,-0.0458634364046388
54,54,54,02-24,2.573172228516881,-0.8664426730694145,0.154170728208712
55,55,55,02-25,3.083937919608718,0.2760357427187485,0.15378095040273118
56,56,56,02-26,2.9283154844076402,-0.07205982503475522,-0.2569706424573629
57,57,57,02-27,2.9713936277639705,0.02429717355618188,-0.3663325292947224
58,58,58,02-28,2.636740448895039,-0.7242535617435091,-0.2606893635345773
59,59,59,02-29,2.5869735082631515,-0.8355720321955881,-0.5504215542423826
60,60,60,03-01,2.85655038510841,-0.2325836785085446,-0.6141587527527393
61,61,61,03-02,2.306757744088291,-1.4623574015280831,-0.4647925659815438
62,62,62,03-03,2.7573462627811223,-0.4544830160968954,-0.5322197845055993
63,63,63,03-04,3.3720548003042548,0.9204942941833548,-0.5006346032159236
64,64,64,03-05,2.4558730851431525,-1.1288168728878414,-0.4604819421864532
65,65,65,03-06,2.6716978762340915,-0.6460609444575339,-0.5935063597685936
66,66,66,03-07,2.964256236053937,0.008332287668277887,-0.4755041313752422
67,67,67,03-08,1.94993187688856,-2.2605039070209254,-0.7716688445309283
68,68,68,03-09,3.073876477634033,0.2535303542632121,-0.6177371985260199
69,69,69,03-10,2.5776199700184383,-0.8564939847507617,-0.5051184095737458
70,70,70,03-11,2.868780685668951,-0.20522699685839105,-0.8221712842600953
71,71,71,03-12,2.973787505802024,0.0296517892561108,-0.6156865664580505
72,72,72,03-13,2.1137908176410605,-1.8939849604498191,-0.7211544230277105
73,73,73,03-14,2.5038082992206543,-1.0215956002086564,-0.8718728625964641
74,74,74,03-15,2.790968571956284,-0.3792767851547482,-0.5408978620107964
75,75,75,03-16,2.1733315026857225,-1.7608046221632827,-0.8171577814201146
76,76,76,03-17,3.7565909369898214,1.780623006655615,-0.8570841442402782
77,77,77,03-18,2.2327454692534454,-1.627907727199799,-0.7610702187578391
78,78,78,03-19,2.006691991001667,-2.1335431373708005,-0.6393254338680691
79,79,79,03-20,2.7613568970362885,-0.4455120473140212,-0.42145550026782425
80,80,80,03-21,3.1175378532576827,0.35119192418387124,-0.6302299259661304
81,81,81,03-22,2.757747727967453,-0.4535850205618137,-0.4766639210296942
82,82,82,03-23,3.196572582066945,0.5279764524657783,-0.17298706518522092
83,83,83,03-24,2.64467227096266,-0.7065116975811819,0.0555129950730364
84,84,84,03-25,2.8212774588785066,-0.3114820023039609,-0.20364577850728552
85,85,85,03-26,3.374287467519689,0.9254883142355228,-0.11124076630256713
86,86,86,03-27,2.422368080624658,-1.2037607172980604,-0.2953229720365598
87,87,87,03-28,3.005615745079352,0.10084505266649674,-0.2304462039840445
88,88,88,03-29,2.70278885505674,-0.5765167819381779,-0.07200762284801335
89,89,89,03-30,2.818698283947531,-0.31725108926609,-0.18512971037937773
90,90,90,03-31,3.2462745018225188,0.6391494845122259,-0.0628115673021911
91,91,91,04-01,3.070847785418482,0.2467557890473367,-0.06769693073373974
92,92,92,04-02,2.7504753429686337,-0.4698518588349406,-0.03875156740898877
93,93,93,04-03,2.9925112032611425,0.07153287207720486,-0.11261113750560445
94,94,94,04-04,2.78043215211074,-0.40284460198967226,-0.2129822289817256
95,95,95,04-05,2.6205767237877176,-0.7604085098457839,-0.3577387439188695
96,96,96,04-06,2.977038203639629,0.0369229356554991,-0.2496354324169644
97,97,97,04-07,2.6825516371315525,-0.621783300575527,-0.498627587026041
98,98,98,04-08,3.0404526161261063,0.1787680101764903,-0.5797290479081297
99,99,99,04-09,2.3246124587358987,-1.4224200555772548,-0.3448414272817884
100,100,100,04-10,2.562884880441259,-0.8894533672822045,-0.3508162311417717
101,101,101,04-11,3.250641342358379,0.648917213912264,-0.28702385253657764
102,102,102,04-12,2.9610113372384257,0.0010741124955992176,-0.2287082053277261
103,103,103,04-13,2.853668874329576,-0.2390290289443625,0.12511733419377882
104,104,104,04-14,3.196879020878174,0.5286618934295993,0.22075138997411226
105,105,105,04-15,3.2737171965876084,0.700533181551775,0.024912482626705482
106,106,106,04-16,2.81941451242836,-0.31564903260020416,0.0531692155123605
107,107,107,04-17,2.725321335581908,-0.5261162301721765,-0.06206957224303065
108,108,108,04-18,3.0368074459485364,0.17061450980952936,-0.2356197902623901
109,109,109,04-19,2.544551336938576,-0.9304617554767094,-0.4506567781951269
110,110,110,04-20,2.7313463903051343,-0.5126394146865575,-0.3933820530432667
111,111,111,04-21,2.696900089670099,-0.5896887460446453,-0.3580721778729042
112,112,112,04-22,2.9730487387035414,0.027999318310956603,-0.3998983182333797
113,113,113,04-23,2.8200368551638584,-0.3142569791500013,-0.12086521713942205
114,114,114,04-24,2.924612639333212,-0.08034233235332376,-0.2559355963847966
115,115,115,04-25,3.2930321804183165,0.7437368510870368,-0.004206022667446407
116,116,116,04-26,2.369032417552976,-1.323061690158805,-0.013115767153956605
117,117,117,04-27,3.3721417112772563,0.9206886962594559,0.12373994731681415
118,118,118,04-28,2.9491491617633607,-0.025459148608104568,0.1435827309277419
119,119,119,04-29,3.187139826820303,0.5068773076746232,0.13800865719822486
120,120,120,04-30,2.977839096537987,0.03871436931224274,0.4281702403327697
121,121,121,05-01,3.2780802360420744,0.7102924087099346,0.26866043172762444
122,122,122,05-02,3.147364399093872,0.41790780864846383,0.3889097323556544
123,123,123,05-03,2.9442711983524497,-0.036370155371415684,0.16680434863601504
124,124,124,05-04,3.271706942933595,0.696036655160075,0.5173666657030532
125,125,125,05-05,2.5913623929025644,-0.8257549946432128,0.3442564348026317
126,126,126,05-06,3.9181905377893806,2.142088271714472,0.3752875242517856
127,127,127,05-07,2.8137278307849978,-0.32836897669259474,0.3534343755845863
128,128,128,05-08,3.2306024662405246,0.6040943453433872,0.2704802663034012
129,129,129,05-09,2.8856521202467103,-0.16748904737461154,0.2256759660516674
130,130,130,05-10,3.049190110910913,0.1983119994729644,-0.2367209585333993
131,131,131,05-11,2.471178944012588,-1.0945807961536154,-0.3574850606680295
132,132,132,05-12,2.6778529621433664,-0.6322932757959282,-0.5383533922292747
133,133,133,05-13,2.489789141527608,-1.052953589500376,-0.651411577217415
134,134,134,05-14,2.745439663565908,-0.4811156440240843,-0.636729352912624
135,135,135,05-15,2.5823838508892423,-0.8458381573034537,-0.3418360858221354
136,136,136,05-16,3.088573838464113,0.2864053453017099,-0.06836052157834399
137,137,137,05-17,3.262203236195265,0.6747788063893165,0.12246738243309135
138,138,138,05-18,3.4114262199174186,1.0085601096668204,0.1070706958395928
139,139,139,05-19,3.001667588901689,0.0920138345682362,0.5578112890708962
140,140,140,05-20,2.7041394560883205,-0.5734957635850757,0.4958355468867826
141,141,141,05-21,3.791454380835878,1.8586054020843663,0.7137845287506162
142,142,142,05-22,2.9223295627728634,-0.08544910780297138,0.651676450591817
143,143,143,05-23,3.846831501234196,1.9824726975723188,0.6552217957224445
144,144,144,05-24,3.2448269650442474,0.6359116407140258,0.8007767389964472
145,145,145,05-25,3.0111776538488058,0.11328590535200167,0.4449539149846132
146,146,146,05-26,3.0945773155653824,0.29983389605894056,0.2905308125048489
147,147,147,05-27,2.8369921095082846,-0.2763315419866376,-0.009634625795881924
148,148,148,05-28,2.508103675078297,-1.0119877226815577,0.005941578401545466
149,149,149,05-29,3.04166509064714,0.1814800677679342,-0.1327546522745636
150,150,150,05-30,3.2866087121208327,0.7293688658985902,-0.030883321296149062
151,151,151,05-31,2.639137665342357,-0.7188914787046526,0.03496123086352882
152,152,152,06-01,3.367837869378504,0.9110618819294276,0.3273773338955603
153,153,153,06-02,3.013614115090433,0.11873577097142968,0.38024169120234297
154,154,154,06-03,3.2924832006127067,0.7425088955106315,0.5226318820234455
155,155,155,06-04,3.1834689074411613,0.49866621160863,0.6996390080497803
156,156,156,06-05,3.668557411795475,1.5837100108252051,0.47791037931197206
157,157,157,06-06,3.1139431363445382,0.34315127745335633,0.5703644379545517
158,158,158,06-07,2.7730710463362507,-0.4193098904974223,0.7152508202028071
159,159,159,06-08,3.2616136947984415,0.6734601228269079,0.6968926945437999
160,160,160,06-09,3.6811277061166834,1.611827189000164,0.5304362193398716
161,161,161,06-10,3.1342249097789128,0.3885174576545876,0.5424847862063459
162,162,162,06-11,3.222053099314827,0.5849711596016355,0.8436592798129806
163,163,163,06-12,3.1462623180315314,0.4154426786522024,1.0922280479546052
164,164,164,06-13,3.5809441557469213,1.387737071142385,0.8586917128301791
165,165,165,06-14,3.9283767437412105,2.1648727316766547,0.9814288632924476
166,166,166,06-15,3.0546877876561167,0.21060917825360745,0.9534675889007258
167,167,167,06-16,3.4634561212163137,1.124940360428198,0.9529136048792618
168,168,168,06-17,3.147049531066352,0.4172035132513055,0.6538491969127043
169,169,169,06-18,3.1447763064220338,0.4121187745234186,0.3137194463855135
170,170,170,06-19,2.778731158607904,-0.4066493766569593,0.4654467437589268
171,171,171,06-20,3.016009710693681,0.12409422851350982,0.28867846971841304
172,172,172,06-21,3.4616824240333743,1.120972962494087,0.3206072355065609
173,173,173,06-22,2.989291348880754,0.06433071618511567,0.4697207909845385
174,174,174,06-23,3.2326955331165994,0.6087761079801931,0.7897078779736791
175,175,175,06-24,3.5447598185603963,1.306800107391284,0.98608175473995
176,176,176,06-25,3.6370673338977664,1.5132731452778847,0.9784759661643888
177,177,177,06-26,3.5427647241424705,1.3023374891111343,1.2616582796969575
178,178,178,06-27,3.4412805898923864,1.0753382310407211,1.4571072524227235
179,179,179,06-28,3.748902076283415,1.7634245973805278,1.4643033655294535
180,180,180,06-29,3.756969575835892,1.7814699443347894,1.2903540838715812
181,181,181,06-30,3.5640627356221515,1.349976786031665,1.2714846969822753
182,182,182,07-01,3.170464251512432,0.4695774553306508,0.9997079401766972
183,183,183,07-02,3.492149314861341,1.1891211677752982,0.6749710788557649
184,184,184,07-03,2.7122642281255764,-0.5553223097927494,0.6430348163663381
185,185,185,07-04,2.8778250645685564,-0.18499657054506405,0.6156289880043174
186,186,186,07-05,3.6713034645682265,1.5898523693982278,0.5782605846656659
187,187,187,07-06,3.4905491006869216,1.1855418158595414,0.1670176713619779
188,188,188,07-07,3.070226917874417,0.24536703529874115,0.4639374399398039
189,189,189,07-08,2.389027708794384,-1.2783363120468296,0.8167535406912431
190,190,190,07-09,3.508724425713772,1.2261963016742066,0.6644026463393504
191,191,191,07-10,3.8242220749890112,1.9319000339635697,0.2745149831457338
192,192,192,07-11,3.262636086173575,0.6757470032868722,0.4121128823512592
193,193,193,07-12,2.4447110052588146,-1.1537841633021586,0.5305839536318336
194,194,194,07-13,3.4393207323882464,1.070954430531893,0.15704008979201498
195,195,195,07-14,2.7068155519297914,-0.5675098843633825,-0.2492139674683198
196,196,196,07-15,2.5067270813579725,-1.015066881364706,-0.4101653774212583
197,197,197,07-16,2.734482620232019,-0.5056243095984391,-0.198749984255152
198,198,198,07-17,2.830898609119683,-0.28996145643075866,-0.5913419355833737
199,199,199,07-18,3.0118135145352483,0.11470819569447925,-0.4951349675199592
200,200,200,07-19,2.3862286306932634,-1.284597277437437,-0.011722712442218043
201,201,201,07-20,2.964881968861758,0.009731924017104087,-0.18289438724675397
202,202,202,07-21,3.8034363642727453,1.8854066491017407,-0.1311373773578567
203,203,203,07-22,2.275330214889264,-1.5326543584256551,-0.1574828496707555
204,204,204,07-23,2.9697320674647796,0.020580602902624867,-0.18566390352781487
205,205,205,07-24,2.9411441879882494,-0.04336463818291356,-0.4732278452412526
206,206,206,07-25,2.3106355240747862,-1.4536836005797935,-0.8592200814750229
207,207,207,07-26,2.193517923505873,-1.7156517262635214,-0.6456531275477143
208,208,208,07-27,2.768047396368177,-0.4305467683008817,-0.6413794408681696
209,209,209,07-28,2.848204089666884,-0.2512526348618022,-0.7025421074025625
210,210,210,07-29,2.981195842185889,0.04622272297989368,-0.4647545447361561
211,211,211,07-30,2.7770809135679237,-0.41034063738927057,-0.12120146769632152
212,212,212,07-31,2.9484789726684117,-0.0269582245813558,0.05176035154783054
213,213,213,08-01,3.1150677176869195,0.3456667359754865,0.09278206059885473
214,214,214,08-02,3.2320017008937234,0.6072241471640307,0.03127276803425209
215,215,215,08-03,2.9582410826656185,-0.005122380555657114,0.3274651673187031
216,216,216,08-04,2.816202775054784,-0.3228330324077221,0.33974220965754925
217,217,217,08-05,3.5715900093689403,1.3668137583174356,0.4765423392917177
218,218,218,08-06,2.9814110189711247,0.04670402945172107,0.36922471766933657
219,219,219,08-07,3.482021588088991,1.1664675137804972,0.3344816255835199
220,220,220,08-08,2.9441319691764387,-0.03668158257025601,0.321079629535517
221,221,221,08-09,2.865045907012498,-0.21358093307055712,0.031847352205560016
222,222,222,08-10,2.7802531430326547,-0.40324500869573976,0.18186392849906485
223,223,223,08-11,2.795750805888217,-0.3685799056623063,0.38159458672451935
224,224,224,08-12,3.3838168020839183,0.9468034872127502,0.5763162415299623
225,225,225,08-13,4.0177808616348685,2.364851463133224,0.5537977752195171
226,226,226,08-14,3.4664550479120777,1.1316483462624014,0.9052069102171322
227,227,227,08-15,2.8046421750114088,-0.3486917309332289,0.8898583777502925
228,228,228,08-16,3.7228760961457854,1.7052098012899504,0.5030791944419479
229,229,229,08-17,2.754579767463324,-0.4606711004633434,-0.04622304085099197
230,230,230,08-18,2.346316920428108,-1.3738716126373174,-0.1461213374212175
231,231,231,08-19,2.544327716522438,-0.9309619486244152,0.266135502072749
232,232,232,08-20,3.198486978941314,0.5322585668410482,-0.017201826421404515
233,233,233,08-21,3.9104835456050484,2.12484930603057,0.1896248972925196
234,234,234,08-22,2.9628495552473626,0.005185830325029357,0.6210752120939323
235,235,235,08-23,3.3093735894601704,0.7802892418202012,0.621340174181614
236,236,236,08-24,3.5036430379249035,1.2148302761711591,0.4310927116192372
237,237,237,08-25,2.545038453155836,-0.9293721760983252,0.034676367075070866
238,238,238,08-26,2.688165512813109,-0.609226208533213,0.5473164565643841
239,239,239,08-27,2.8471328579256583,-0.2536487612344281,0.4162378243376621
240,240,240,08-28,4.337959838142755,3.0810263672609084,0.3429529903225203
241,241,241,08-29,2.9577671140040867,-0.006182551540130595,0.5440731440829798
242,242,242,08-30,3.3070631548827985,0.7751212720803085,0.5553926514570611
243,243,243,08-31,3.0845249217404893,0.27734874646443186,1.0264278395759137
244,244,244,09-01,2.7185290589082176,-0.5413091642887253,0.6937981807023721
245,245,245,09-02,4.110641787617554,2.5725623674786875,0.9278184006065424
246,246,246,09-03,3.4457111168836483,1.0852484140196583,1.1309704887929186
247,247,247,09-04,3.5855050092518885,1.3979387678848922,1.6372312644920344
248,248,248,09-05,3.8520001022351775,1.9940338011985643,2.130004221853627
249,249,249,09-06,4.442523277241643,3.3149134006591265,2.0055056925189687
250,250,250,09-07,4.040347571923332,2.415328579880831,2.025940477948906
251,251,251,09-08,3.7766858380077815,1.8255711914707384,1.881658246866819
252,252,252,09-09,3.5005255649722886,1.2078571265992852,1.6529975636135952
253,253,253,09-10,3.1984810841474047,0.5322453813923689,1.0610120697756764
254,254,254,09-11,3.2386386752179703,0.6220697016792213,0.5541008020349443
255,255,255,09-12,2.8545761841604675,-0.2369995623683852,0.3845081338149432
256,256,256,09-13,2.680604330850978,-0.6261390265635617,0.20978114368395165
257,257,257,09-14,3.3217689738091383,0.8080151821507314,-0.1598753075171185
258,258,258,09-15,3.031836350541476,0.15949518581333633,-0.3614455801557528
259,259,259,09-16,2.206911369629775,-1.6856933258140516,-0.21364151170436552
260,260,260,09-17,2.6979448037973035,-0.5873519341525848,0.006861541811922649
261,261,261,09-18,3.251047116786415,0.6498248483399388,0.11167474304853056
262,262,262,09-19,3.2720836601444434,0.6968792945341673,0.28577879980346016
263,263,263,09-20,3.602920826266141,1.4368943895703787,0.8652037455044025
264,264,264,09-21,3.4988546030078536,1.204119526342914,1.1477433066015377
265,265,265,09-22,3.7611659379629065,1.790856348391603,1.0445854545430626
266,266,266,09-23,3.4558314064164315,1.1078854324302263,0.7087662013165316
267,267,267,09-24,2.9743355875177544,0.03087773598908752,0.6036322088642366
268,268,268,09-25,2.3712791429517206,-1.318036224825019,0.3732616977626448
269,269,269,09-26,3.32090848063196,0.8060904348566093,-0.007096201188356965
270,270,270,09-27,2.8809067187383186,-0.17810354026663752,-0.12004252654487375
271,271,271,09-28,2.740890565919627,-0.4912910453144081,-0.08501329419560823
272,272,272,09-29,3.1528631903182407,0.4302074802911257,0.07647020398358641
273,273,273,09-30,3.0682983083291377,0.2410531300846805,-0.12658288932757758
274,274,274,10-01,2.8044438981415487,-0.3491352357498512,-0.35462564837226523
275,275,275,10-02,2.776237078003157,-0.4122281250103748,-0.4025834749554946
276,276,276,10-03,2.2692028170505383,-1.5463600945347633,-0.2575511641038795
277,277,277,10-04,2.6122480702739805,-0.7790380048137846,-0.2497629371446653
278,278,278,10-05,3.5418991359907923,1.300401345400816,-0.0935309268263272
279,279,279,10-06,3.089189516794335,0.2877824918399661,-0.06724751511235609
280,280,280,10-07,3.223522016125228,0.5882568261601774,-0.02442201133337566
281,281,281,10-08,2.8467399326539886,-0.2545276547265481,0.08990830777633098
282,282,282,10-09,2.3840783248855115,-1.2894070718608808,0.2926671558580622
283,283,283,10-10,2.91892872338304,-0.09305609015554472,0.2483422523542524
284,284,284,10-11,4.085781252629323,2.5169544338912035,0.3546578723972252
285,285,285,10-12,2.9702920059555824,0.0218330708171068,0.16301956500896025
286,286,286,10-13,3.508703969996861,1.226150546418015,0.4760632236476981
287,287,287,10-14,2.3326876521372806,-1.4043574990561378,0.3451838580087904
288,288,288,10-15,3.2237893869254566,0.5888548799715462,-0.1772515021703803
289,289,289,10-16,2.5678567623739514,-0.8783322839889905,-0.5506701189275591
290,290,290,10-17,2.6843960495208328,-0.6176577271838207,-0.6358591858051003
291,291,291,10-18,1.96863062547536,-2.2186786297259657,-0.18574956339909127
292,292,292,10-19,3.2801920680691987,0.7150161451527682,-0.4003554790761612
293,293,293,10-20,3.5400656603949985,1.2963002353799158,-0.3187011923232948
294,294,294,10-21,2.6481285920162985,-0.6987806140908728,-0.333662944463142
295,295,295,10-22,2.7868869390193467,-0.3884065634717925,-0.1127494489338352
296,296,296,10-23,2.6442625140454243,-0.7074282400229034,-0.006677244669733906
297,297,297,10-24,2.5612109280329256,-0.8931976565501255,-0.056601544966740885
298,298,298,10-25,3.56472108131561,1.3514493707373758,0.1672677531934281
299,299,299,10-26,3.4061482783713615,0.9967544335978741,0.25988524117066464
300,300,300,10-27,3.2486375655366766,0.6444351748701411,0.4523675101242328
301,301,301,10-28,3.0353249030114178,0.16729836439162654,0.5738418807502951
302,302,302,10-29,3.1605786444845485,0.44746537369850536,0.4123851798062511
303,303,303,10-30,2.8870548477360227,-0.16435143279375167,0.17333560881027166
304,304,304,10-31,3.1316282072649364,0.3827091650731122,0.2258752972875776
305,305,305,11-01,2.764919607539608,-0.437542992378003,0.5044358697771366
306,306,306,11-02,3.3895704878082005,0.9596733057339768,0.456568085762991
307,307,307,11-03,3.782538231608509,1.8386617993289809,0.7582824639259925
308,308,308,11-04,3.0321776798178166,0.1602586696136315,0.9306746910044366
309,309,309,11-05,3.6963761482270594,1.6459348361842572,0.7785593376854495
310,310,310,11-06,3.5940546327576466,1.4170625275437765,0.5834420521248461
311,311,311,11-07,2.356884046482369,-1.350235112291925,0.3225921269053963
312,312,312,11-08,2.866186165656752,-0.2110304076296436,0.28315232172182764
313,313,313,11-09,3.0828320989510134,0.2735622480122819,-0.20704810290589096
314,314,314,11-10,2.926383999660372,-0.07638016148778062,-0.6261660777332828
315,315,315,11-11,2.38145821963358,-1.2952677115820543,-0.36850239571286975
316,316,316,11-12,2.4698088924263035,-1.0976453214205741,-0.268244593194309
317,317,317,11-13,3.0480433723710734,0.1957469798305529,-0.41563431655621774
318,318,318,11-14,3.135118576543908,0.3905164074817212,-0.5541198198454093
319,319,319,11-15,2.687472609235777,-0.6107760921591706,-0.5868140943905858
320,320,320,11-16,2.5549092681491894,-0.9072931812229296,-0.3115152754911769
321,321,321,11-17,2.293758810163548,-1.4914333588531143,-0.2106113020669893
322,322,322,11-18,3.2082728645176344,0.5541475919758792,-0.4673592050788288
323,323,323,11-19,3.3187090777762616,0.8011708203756784,-0.355794882143253
324,324,324,11-20,2.4464157443188257,-1.149971010589316,-0.049913898045387504
325,325,325,11-21,2.986733729890233,0.05860984545428431,0.2583049903115276
326,326,326,11-22,3.3754071090304087,0.9279927233642632,0.19663577960775772
327,327,327,11-23,3.120527865982808,0.35787997128837623,0.0430678533058905
328,328,328,11-24,3.0428508315641145,0.18413232775326,0.16696457520689156
329,329,329,11-25,2.9067771221795238,-0.12023673743552507,0.07419890182582363
330,330,330,11-26,2.7787574003777964,-0.4065906791833098,-0.07250057098457431
331,331,331,11-27,2.7378982720681604,-0.4979841948321232,-0.2976112193904355
332,332,332,11-28,2.981899153462848,0.04779588650187558,-0.021995485767472785
333,333,333,11-29,2.5166890836501166,-0.9927839191467906,0.13093324559698755
334,334,334,11-30,3.782164898496047,1.837826729491036,0.03634426924257776
335,335,335,12-01,3.3169944956567115,0.7973356507512369,0.02760124475445453
336,336,336,12-02,2.5250310986305555,-0.9741245373097688,-0.1432061473952852
337,337,337,12-03,2.714445906317364,-0.5504423417608625,-0.2348709368700871
338,338,338,12-04,2.5237239031158905,-0.9770484663965628,-0.6394528419183318
339,339,339,12-05,2.270806646496576,-1.5427726559956016,-0.902826883967276
340,340,340,12-06,2.6969108395334045,-0.5896647007984323,-0.8506844744136705
341,341,341,12-07,2.610517649825136,-0.7829086015424277,-0.8569057927285852
342,342,342,12-08,2.664898356424487,-0.661270079988136,-0.7608642008554991
343,343,343,12-09,2.6977577873750325,-0.5877702516503515,-0.7733665418047933
344,344,344,12-10,2.781346713501024,-0.4007989151580461,-0.8434804195104065
345,345,345,12-11,2.237270257220495,-1.617786701691367,-0.7908108770451124
346,346,346,12-12,2.5088367575732797,-1.0103479670321127,-0.39050876356356495
347,347,347,12-13,2.751798893575644,-0.4668913467506622,0.10239888713850397
348,348,348,12-14,3.7386722648630486,1.7405426009011484,0.022665147139878532
349,349,349,12-15,4.0199376029907885,2.369675652562062,0.1229220001629256
350,350,350,12-16,2.5674682283535937,-0.8792013551497986,0.17128752584530826
351,351,351,12-17,2.506200121172538,-1.0162455835530846,0.25018790537153834
352,352,352,12-18,2.6385728688667607,-0.7201548129378168,-0.18709525762041787
353,353,353,12-19,2.9634419652654747,0.00651093040671829,-0.8131290732449177
354,354,354,12-20,2.5657000641007515,-0.8831563770505888,-0.7383441770916962
355,355,355,12-21,2.3406589922152,-1.3865272411849368,-0.6591584115029613
356,356,356,12-22,2.768071891262604,-0.43049197823046986,-0.3585940556005096
357,357,357,12-23,2.718608714945389,-0.5411309900206754,-0.5387706022870001
358,358,358,12-24,3.4448093395357366,1.083231322476894,-0.4629307182551285
359,359,359,12-25,2.4801348124206917,-1.0745483497122243,-0.19461311775616405
360,360,360,12-26,2.769133635770325,-0.4281170728593591,-0.34378286713424383
361,361,361,12-27,3.060396482694152,0.2233783618088499,-0.4490401170300889
362,362,362,12-28,2.367937644112582,-1.3255104744989488,-0.8213865641172783
363,363,363,12-29,2.436265742461018,-1.1726744893957457,
364,364,364,12-30,2.4460239564042188,-1.1508473600462426,
365,365,365,12-31,,,
