,unnamed: 0,unnamed: 0,mth_day,jazz,jazz_norm,jazz_ravg
87,87,87,03-28,0.8478340990440261,1.0080745327252316,0.061840539589837186
88,88,88,03-29,0.6756651714440917,0.04878707194414735,-0.028401197446088117
89,89,89,03-30,0.6292272940971121,-0.20995458408661505,-0.06125839371379741
90,90,90,03-31,0.5576451243720216,-0.6087947162174537,-0.17491853975346114
91,91,91,04-01,0.65249904313104,-0.08028950833865023,-0.20103966738451465
92,92,92,04-02,0.4502217744625366,-1.2073340345474302,-0.16599782634589225
93,93,93,04-03,0.819705430323947,0.8513477669389109,0.120281487672601
94,94,94,04-04,0.7134001556239201,0.2590381181758816,0.21927549337774047
95,95,95,04-05,0.9375086247952736,1.5077213000243443,0.31902041007125365
96,96,96,04-06,0.6642473213018019,-0.014830681986616485,0.6826022690498966
97,97,97,04-07,0.7599098623656673,0.5181799918224279,0.4925664005343739
98,98,98,04-08,0.841746742614468,0.9741571193244272,0.8170316201667012
99,99,99,04-09,0.6150643418568924,-0.2888674441542251,0.3379826414877254
100,100,100,04-10,1.062802172379708,2.205829435969845,0.14556131326710234
101,101,101,04-11,0.4216423033913812,-1.3665725720495103,-0.06310230079661833
102,102,102,04-12,0.4570374384573523,-1.1693586513103549,-0.027750919815671387
103,103,103,04-13,0.5352093916648887,-0.7338016925598961,-0.1264378632676623
104,104,104,04-14,0.8798150564505142,1.1862654052101087,-0.5469117169767901
105,105,105,04-15,0.5087928064711793,-0.8809891048661705,-0.43069624299114223
106,106,106,04-16,0.6100127712675464,-0.3170136862849218,-0.24525917411873666
107,107,107,04-17,0.5467895257495384,-0.6692797281356234,0.02674506425268864
108,108,108,04-18,0.656726286213425,-0.05673623807592115,-0.015731756165270044
109,109,109,04-19,0.8281185347798051,0.8982237376686554,0.22996513707352198
110,110,110,04-20,0.8340736770317091,0.9314044827023568,0.4154495477311171
111,111,111,04-21,0.7733727516053429,0.5931922545665815,0.5806963988833679
112,112,112,04-22,0.8097525992650169,0.7958927776606488,0.382041609760595
113,113,113,04-23,0.7247364351919933,0.3222013787778813,0.35393864693210203
114,114,114,04-24,0.4428038693936928,-1.2486649728125587,0.03175411994422106
115,115,115,04-25,0.7978557167797272,0.7296059606976976,0.03135717595909746
116,116,116,04-26,0.4871276357128958,-1.0017026792249293,-0.031604951088191
117,117,117,04-27,0.7729453004625103,0.59081059065584,-0.0036703822220263416
118,118,118,04-28,0.7419515135446879,0.418120015376918,0.229145519562489
119,119,119,04-29,0.7548179173000032,0.4898087919748693,0.1886828672033881
120,120,120,04-30,0.6935128535754366,0.14823043789453333,0.3366470901640644
121,121,121,05-01,0.7542833044466624,0.486830046543092,0.14881720569260146
122,122,122,05-02,0.6464636593666695,-0.1139173414608714,0.6339546640253062
123,123,123,05-03,0.5706797370973418,-0.5361687161729374,0.5791317803332671
124,124,124,05-04,1.2643742451314657,3.3289447653731465,0.3662400576712486
125,125,125,05-05,0.6957816170516359,0.16087148982263358,0.33987271657995194
126,126,126,05-06,0.4642593226946433,-1.1291198980775763,0.2530734238353111
127,127,127,05-07,0.7258894995136514,0.3286259999953116,0.26866512203029985
128,128,128,05-08,0.5529934009139453,-0.6347130979287161,-0.27601851924496995
129,129,129,05-09,0.5874697363464134,-0.44261852700300497,-0.19790512737044866
130,130,130,05-10,0.6778289045519045,0.06084291772152739,0.2930403337019024
131,131,131,05-11,0.779898419116031,0.6295518410697617,0.13492227845868768
132,132,132,05-12,0.9929364314773964,1.81655286835653,0.1054694477291126
133,133,133,05-13,0.5556192700878718,-0.6200823314639767,0.07391719593973617
134,134,134,05-14,0.5212769708209398,-0.8114300823061666,0.058335305119652674
135,135,135,05-15,0.5534925340413804,-0.6319320377392634,0.013751467068949271
136,136,136,05-16,0.6610494664242216,-0.032648427198973644,-0.17893559743573575
137,137,137,05-17,0.7318880870771107,0.3620488127655413,-0.2890706299145329
138,138,138,05-18,0.7854403891682076,0.6604304813284196,-0.3576402192442032
139,139,139,05-19,0.4370198019933816,-1.2808925263367597,-0.2113962494393047
140,140,140,05-20,0.44743746091275377,-1.2228476182841888,-0.4188716935067791
141,141,141,05-21,0.7109760943629043,0.2455317810901273,-0.3307979735160162
142,142,142,05-22,0.4376284826077619,-1.2775010916038194,-0.15238889905574513
143,143,143,05-23,0.8267307189709949,0.8904911327101181,-0.14981636609831714
144,144,144,05-24,0.9775611055105936,1.7308849280900462,0.11898088823033302
145,145,145,05-25,0.4397900471509816,-1.2654573285921922,0.08998097280281933
146,146,146,05-26,0.7368931470022331,0.3899359076877124,0.5418888324086059
147,147,147,05-27,0.6797473884091428,0.07153228852504508,0.5212347048502673
148,148,148,05-28,0.9242677523358928,1.4339460660308998,0.3034144801074785
149,149,149,05-29,0.8044892169961689,0.7665663673600875,0.4414596091879121
150,150,150,05-30,0.7430002921772844,0.4239635796333128,0.37107312767107015
151,151,151,05-31,0.5884446442713535,-0.4371865541095905,0.2951941216178635
152,152,152,06-01,0.661097107530894,-0.032382981413339215,0.006698243938637605
153,153,153,06-02,0.598036696044464,-0.3837417477941948,-0.12330420792297835
154,154,154,06-03,0.6135995038219938,-0.29702920004445565,0.07112585784072503
155,155,155,06-04,0.664495417614165,-0.013448343809608231,0.39426137558890334
156,156,156,06-05,0.9523732942290272,1.5905439742155332,0.5006854100379983
157,157,157,06-06,0.9364147648117872,1.5016265523794794,0.8493000049227919
158,158,158,06-07,0.7757003685828421,0.6061612252812303,1.3896446640550997
159,159,159,06-08,0.973444089974932,1.7079458215145664,1.5534275140916334
160,160,160,06-09,1.195472389482854,2.9450387547493886,1.269806779824167
161,161,161,06-10,0.8408658100328728,0.9692487564095954,1.0775694746973004
162,162,162,06-11,0.6469548686143984,-0.11118043138926413,0.6793065200837841
163,163,163,06-12,0.7294030481688213,0.3482027216182785,0.4207791813668811
164,164,164,06-13,0.3468288867680397,-1.7834165023998667,0.17227441135947286
165,165,165,06-14,0.6950476145790437,0.15678178921314787,0.15636729283982628
166,166,166,06-15,0.9278687680148512,1.4540101347049392,0.047327337834750106
167,167,167,06-16,0.8237361488080551,0.8738060452917162,-0.14789608861163714
168,168,168,06-17,0.5295346402493791,-0.7654201614197212,0.30085815020176365
169,169,169,06-18,0.5191757116436989,-0.8231378370600451,0.6811457866462046
170,170,170,06-19,0.8300721639574599,0.909108930480538,0.39770159292192303
171,171,171,06-20,1.104562283891049,2.438507607879794,0.4359358948477043
172,172,172,06-21,0.6226404509791873,-0.2466550276407505,0.6801096947274075
173,173,173,06-22,0.8649089506795646,1.103211856846403,0.6297945139795139
174,174,174,06-23,0.7924744345779309,0.6996226378584978,0.5009695841310949
175,175,175,06-24,0.4649935541641783,-1.125028921547407,0.43969930939233787
176,176,176,06-25,0.6913463851252444,0.13615935139002525,0.5649376958450026
177,177,177,06-26,1.038583077906624,2.070885959447251,0.41147508384866177
178,178,178,06-27,0.7575040423723958,0.5047752910752378,0.4815583870832818
179,179,179,06-28,0.6996519589166479,0.18243618486835853,0.7896600457460498
180,180,180,06-29,0.8679439949789866,1.1201224572662185,0.3509679485823127
181,181,181,06-30,0.7967743873288586,0.7235810304292005,0.16594158939071665
182,182,182,07-01,0.21893857618495985,-2.4959932315923976,0.2387416352051095
183,183,183,07-02,0.8393365049525736,0.9607278042976748,0.38260884576005255
184,184,184,07-03,0.8358991407939966,0.941575565961595,0.35674438489987154
185,185,185,07-04,0.8545760939900098,1.0456394481980171,0.2231206120411167
186,186,186,07-05,0.8400917191723872,0.9649356921051322,0.6120735376889105
187,187,187,07-06,0.6528809500714787,-0.0781616067233284,0.4963742361252057
188,188,188,07-07,0.6377845061074381,-0.1622756777056349,0.6816918974541774
189,189,189,07-08,0.7147451254839099,0.2665319949154454,0.5006725156895634
190,190,190,07-09,1.0354594039315426,2.0534815339354258,0.562602226710485
191,191,191,07-10,0.6596444549930379,-0.04047684238966616,0.4170202567522805
192,192,192,07-11,0.9067810424605132,1.3365139582306609,0.6394938607701542
193,193,193,07-12,0.4961102676411168,-0.9516534264725554,0.3541255170032382
194,194,194,07-13,0.877356334505125,1.1725659464016076,-0.19514366115176174
195,195,195,07-14,0.4074447777196549,-1.4456780676860514,-0.12960379510357842
196,196,196,07-15,0.4439761047149932,-1.242133534994574,-0.28857075065883114
197,197,197,07-16,0.7302213920252679,0.3527623538994341,-0.2643039461212249
198,198,198,07-17,0.735596670429906,0.3827122248991444,-0.25374523747616456
199,199,199,07-18,0.5222420991368503,-0.8060525992469181,-0.14021130493025394
200,200,200,07-19,0.8887265334407809,1.2359181982719696,-0.02607664263973623
201,201,201,07-20,0.5297043685833792,-0.7644744724105879,-0.36538248929127376
202,202,202,07-21,0.566882594449816,-0.5573255612514677,-0.453037188886335
203,203,203,07-22,0.3648381708238745,-1.6830727260097909,-0.4150281938663313
204,204,204,07-23,0.6412052627735096,-0.1432159726712231,-0.7269026274352579
205,205,205,07-24,0.5631722781245977,-0.5779986291268969,-0.9262474466428882
206,206,206,07-25,0.5528829684909461,-0.6353284031415889,-0.8890025929968202
207,207,207,07-26,0.3150388893684094,-1.9605433876563687,-0.6385019991321936
208,208,208,07-27,0.6069899039249478,-0.33385643937505943,-0.6529387677436381
209,209,209,07-28,0.6345910053310795,-0.1800691628220319,-0.7667055916107323
210,210,210,07-29,0.6256589553018141,-0.2298365843398901,-0.9961284329524512
211,211,211,07-30,0.4406618970609293,-1.2605995723294623,-0.8230039120503724
212,212,212,07-31,0.30582781864938424,-2.011865451191904,-0.8872984089768163
213,213,213,08-01,0.5014689074196853,-0.9217962622438955,-0.6731578084141338
214,214,214,08-02,0.5377540489453154,-0.7196234209337238,-0.43479059554170857
215,215,215,08-03,0.8651893967108448,1.1047744405540632,-0.2610365469183697
216,216,216,08-04,0.8823458969729691,1.2003666928946617,-0.03564412149241303
217,217,217,08-05,0.6277698252304643,-0.21807528058942907,0.10614445423211044
218,218,218,08-06,0.5485427946783944,-0.6595108986361636,0.11623621886006888
219,219,219,08-07,0.6541546540375128,-0.0710648078967548,-0.14127397755072554
220,220,220,08-08,0.5486214168488123,-0.6590728331659731,-0.3719614663720307
221,221,221,08-09,0.5878882361640634,-0.4402867379107033,-0.3851954725299384
222,222,222,08-10,0.6339289050814236,-0.1837582400331693,-0.4770354815132796
223,223,223,08-11,0.6135187186047026,-0.2974793175368754,-0.6524380747806034
224,224,224,08-12,0.4496444153882769,-1.2105509525362108,-0.6152258867858984
225,225,225,08-13,0.4652714822102047,-1.1234803675006977,-0.4652266464467054
226,226,226,08-14,0.5886935501516634,-0.4357997051977428,-0.7880447103917874
227,227,227,08-15,0.7494156785991554,0.4597087041244549,-0.8457643696666978
228,228,228,08-16,0.2863006362783018,-2.120666623703661,-0.9169463904562476
229,229,229,08-17,0.5513630108836607,-0.6437972731863376,-0.9816207674985136
230,230,230,08-18,0.3729916954178461,-1.6376430772735104,-0.9724666732027406
231,231,231,08-19,0.3956265514019087,-1.5115266297542935,-0.860361251171741
232,232,232,08-20,0.5985511830040847,-0.3808751394231048,-0.13650975044055969
233,233,233,08-21,0.8701369706725429,1.1323412363104526,-0.27665995040893393
234,234,234,08-22,1.0657837946697415,2.222442380683427,0.008928630743306151
235,235,235,08-23,0.4004415575051856,-1.4846984729965835,0.3629135870061552
236,236,236,08-24,0.6805292069270609,0.0758884096399303,0.7335696701727424
237,237,237,08-25,0.7768170462093406,0.6123831078228004,0.523983080176779
238,238,238,08-26,0.9976940653381624,1.8430613595764187,-0.09127103985056606
239,239,239,08-27,0.6444425886597658,-0.12517830366532806,0.05239723316379611
240,240,240,08-28,0.4032442762632392,-1.4690823394806434,0.05430271277693805
241,241,241,08-29,0.5551514656793866,-0.6226888349104105,-0.20712708670550584
242,242,242,08-30,0.6825811323089963,0.08732128731878187,-0.4936080392405402
243,243,243,08-31,0.4952950412229967,-0.9561956890718628,-0.4846553765978817
244,244,244,09-01,0.6891955991811837,0.12417564436621248,-0.3008022692617284
245,245,245,09-02,0.6540833088152996,-0.07146232780937684,0.11392610933028073
246,246,246,09-03,0.6012274270085282,-0.3659636954637237,0.04458385543258881
247,247,247,09-04,1.0017538227828984,1.8656814366416443,0.2469323040937498
248,248,248,09-05,0.6079095746434315,-0.3287322360673696,0.2347721916968397
249,249,249,09-06,0.7131949940429957,0.25789500289510314,0.050698809227823764
250,250,250,09-07,0.6761009204964482,0.05121496998475196,0.057762935611527184
251,251,251,09-08,0.4558629536764224,-1.1759026226234726,-0.35571312962871593
252,252,252,09-09,0.6088344673189832,-0.3235789371615032,-0.5731158644048537
253,253,253,09-10,0.5565000256612949,-0.6151749547998144,-0.6708161583769489
254,254,254,09-11,0.3737983374973282,-1.6331486447241963,-0.6899330429088909
255,255,255,09-12,0.6079859371518875,-0.32830676093746786,-0.5831029974039742
256,256,256,09-13,0.6555148064682113,-0.06348633720689957,-0.5219907549259512
257,257,257,09-14,0.5709034297922532,-0.5349223495939721,-0.3952620749269846
258,258,258,09-15,0.6746434954622343,0.04309451770663522,-0.058201482219424526
259,259,259,09-16,0.6929684472154248,0.14519712519398462,-0.2467513716694734
260,260,260,09-17,0.7367637456060163,0.3892149115211641,-0.32150226453729996
261,261,261,09-18,0.40494503277520094,-1.4596060976377612,-0.4028524881870168
262,262,262,09-19,0.57501892850659,-0.5119916944138589,-0.09887770142817097
263,263,263,09-20,0.48330102902044,-1.0230236914922737,0.006490510137965685
264,264,264,09-21,1.0019802856944946,1.86694323825971,-0.16544974397627113
265,265,265,09-22,0.8064347400429802,0.7774063945908047,0.8445931235602729
266,266,266,09-23,0.5516090112493004,-0.6424266131642571,0.8215837303140469
267,267,267,09-24,1.492614815462462,4.600651107581504,0.6575306794461202
268,268,268,09-25,0.550241146734884,-0.6500480538912163,0.2000420275613433
269,269,269,09-26,0.3066396694665654,-2.0073419966998336,0.034235884781528066
270,270,270,09-27,0.5093313115068718,-0.8779886730489516,0.306695944541073
271,271,271,09-28,0.6278855545758498,-0.21743046208808664,-0.4860745201058345
272,272,272,09-29,0.8450090079369661,0.9923337453930126,-0.4571544105726626
273,273,273,09-30,0.6389159213685605,-0.15597168029994124,0.02684171936600599
274,274,274,10-01,0.5813839133067185,-0.4765273966921848,0.2034234594786941
275,275,275,10-02,0.8278333557858448,0.8966347829321778,0.2844800290522462
276,276,276,10-03,0.6994842535927254,0.18150176762717712,0.2074882559846196
277,277,277,10-04,0.7151717324669584,0.2689089553532257,0.1507102297117459
278,278,278,10-05,0.762100026771231,0.5303831069872527,-0.01749420434418254
279,279,279,10-06,0.5777742159197136,-0.496639837937183,-0.1322157497269517
280,280,280,10-07,0.4002521157198936,-1.4857540010277557,-0.049278928124404514
281,281,281,10-08,0.7042948780177132,0.2083055106355629,-0.22645727686268616
282,282,282,10-09,0.7887951904138805,0.6791226972424601,-0.31545091425453914
283,283,283,10-10,0.5243763293579096,-0.7941611370764642,-0.3504193815361376
284,284,284,10-11,0.6662667771601263,-0.0035787173638650634,-0.2283167001886293
285,285,285,10-12,0.5401182446421314,-0.7064506416267737,-0.1862470462736677
286,286,286,10-13,0.5317390071730143,-0.7531379129427054,0.12724591450785136
287,287,287,10-14,0.7495977981234868,0.4607234341253325,0.27484629965904445
288,288,288,10-15,1.1263816745983095,2.5600804619315745,0.2725490983664189
289,289,289,10-16,0.6833205524219329,0.09144117383069436,0.33326803034110497
290,290,290,10-17,0.6637930243016631,-0.01736192511961809,0.14036462105701653
291,291,291,10-18,0.6055037343758332,-0.3421370497786575,-0.06854667754818923
292,292,292,10-19,0.32400999289128624,-1.9105583686472365,-0.2451645326646641
293,293,293,10-20,0.524630607068483,-0.792744357505902,-0.2408442315482801
294,294,294,10-21,0.93618984188753,1.5003733312327248,-0.2677128934553721
295,295,295,10-22,0.6879728905824526,0.1173629805289988,-0.016258714911263822
296,296,296,10-23,0.6348593695065344,-0.17857389656217001,0.2228007286678852
297,297,297,10-24,0.8762834413796833,1.1665880214859918,0.4084558333242578
298,298,298,10-25,0.5814423667084925,-0.4762017071723423,0.2306516620433345
299,299,299,10-26,0.7245542477639325,0.32118627043233394,0.20364471485093508
300,300,300,10-27,0.7447205186006018,0.4335483035471846,0.2072225211107123
301,301,301,10-28,0.658890322576753,-0.04467870262539773,0.2629803000839253
302,302,302,10-29,0.6387121483163687,-0.1571070590035066,0.293883074899641
303,303,303,10-30,0.9363264883513748,1.5011346953252696,0.2218992928049827
304,304,304,10-31,0.6147201764416786,-0.290785058278048,0.4326175478191773
305,305,305,11-01,0.6470381470672744,-0.11071642213561557,0.3458703787141078
306,306,306,11-02,0.9716335398256496,1.6978578336323522,0.2013722699420377
307,307,307,11-03,0.5654761937295609,-0.5651617172558148,-0.023847067816975504
308,308,308,11-04,0.483108627299325,-1.0240957116359275,0.08689372862798968
309,309,309,11-05,0.6937979026540438,0.14981866877119046,-0.07416608039028852
310,310,310,11-06,0.7339719645342782,0.3736597203917432,-0.3186150640582198
311,311,311,11-07,0.4736000751745244,-1.0770752762452849,-0.1583057881379001
312,312,312,11-08,0.7083974124395999,0.2311639316247645,0.15013957031359226
313,313,313,11-09,0.7381060502506731,0.3966939382661035,-0.07816314820501599
314,314,314,11-10,0.8152595753240046,0.8265764390730267,-0.19024427871170813
315,315,315,11-11,0.44794896275342,-1.2199976423404588,0.12692523575303244
316,316,316,11-12,0.6132768309119958,-0.2988270626484098,0.13449225161731745
317,317,317,11-13,0.8151456748323598,0.8259418105431587,0.2008420862745152
318,318,318,11-14,0.7165459918368007,0.27656602681047443,0.1582613530536154
319,319,319,11-15,0.8095552060859514,0.7947929462092898,0.452378887071293
320,320,320,11-16,0.7694062968765286,0.5710920397476281,0.6768675425205911
321,321,321,11-17,0.7646709203964169,0.5447075617656062,0.4218201584009135
322,322,322,11-18,0.8550185776596498,1.0481048700473787,0.62682366655431
323,323,323,11-19,0.5404966061873923,-0.7043424941749068,0.1960916770830213
324,324,324,11-20,0.9373050589318056,1.5065870757308537,-0.19800492718221369
325,325,325,11-21,0.3457192794709478,-1.7895989906184426,0.0713011624384028
326,326,326,11-22,0.3450213705571049,-1.7934875858437818,-0.03262861024278494
327,327,327,11-23,1.054674548349776,2.160544099489305,0.03873915821570498
328,328,328,11-24,0.7431012750380419,0.4245262339602521,-0.1557256628949751
329,329,329,11-25,0.6173493494768368,-0.2761358834239673,-0.00901790829172818
330,330,330,11-26,0.7278946304084658,0.33979814906677325,0.3666191088690117
331,331,331,11-27,0.5037022688038993,-0.9093524629989612,0.09143120792066006
332,332,332,11-28,0.7495279969154467,0.4603345171206576,0.06459909078702257
333,333,333,11-29,0.7583370620481585,0.5094166937991952,0.0993494778156928
334,334,334,11-30,0.7142069736674849,0.2635335311584272,0.13250064572904846
335,335,335,12-01,0.6547704799284159,-0.06763356125194593,0.3103388937191797
336,336,336,12-02,0.7635936336478941,0.5387051565469071,0.3924921597105477
337,337,337,12-03,0.6952082877679023,0.1576770249418266,0.643510950638139
338,338,338,12-04,0.8379951579041826,0.9532541130688648,0.6472407308091127
339,339,339,12-05,1.0286479196898062,2.015529439364743,0.6207245202600594
340,340,340,12-06,0.7182234063540781,0.285912212184269,0.6509770175756158
341,341,341,12-07,0.6262163641650718,-0.226730824546266,0.6740260574896392
342,342,342,12-08,0.7961711887582147,0.7202201404402451,0.3724860645033625
343,343,343,12-09,0.7200287632548289,0.2959712644259668,0.01349725554803135
344,344,344,12-10,0.5132802876899879,-0.8559858448487953,-0.05049529897827957
345,345,345,12-11,0.6420690007416195,-0.1384034143672433,-0.03877575188298784
346,346,346,12-12,0.6493126995788362,-0.09804311497359652,-0.118627725705936
347,347,347,12-13,0.6388366178711531,-0.15641354197451554,-0.10230231285738677
348,348,348,12-14,0.7101821859082812,0.2411082975025561,0.3915088271913905
349,349,349,12-15,0.7376088668484211,0.39392374151726217,0.4789727367332989
350,350,350,12-16,1.04504331740711,2.1068809954438685,0.4773598231212346
351,351,351,12-17,0.7362549551619985,0.386380042884207,0.4302659399192068
352,352,352,12-18,0.6475758253784312,-0.10772059664598248,0.6011036841153607
353,353,353,12-19,0.5881233309854402,-0.4389768411866824,0.32632178494110176
354,354,354,12-20,0.8941496768701336,1.2661347626794797,-0.015888298281559503
355,355,355,12-21,0.4417085856156092,-1.254767653528292,-0.2683249364223103
356,356,356,12-22,0.6765326543300156,0.053620496107900886,-0.047947037427607565
357,357,357,12-23,0.4644172815605668,-1.1282397859602975,0.04984079102024347
358,358,358,12-24,0.8848908831969757,1.214546797322234,-0.21751283845624766
359,359,359,12-25,0.6934266498205539,0.14775012950042385,-0.20207215545961701
360,360,360,12-26,0.6062485655216843,-0.33798701417946697,-0.0767074597608065
361,361,361,12-27,0.4583359633827023,-1.162123555548508,0.07113330857299009
362,362,362,12-28,0.811532262475307,0.805808670300764,-0.2351028279510832
363,363,363,12-29,0.6236203624734868,-0.2411951759575182,
364,364,364,12-30,0.5551189470052933,-0.6228700218222055,
365,365,365,12-31,,,
