,unnamed: 0,unnamed: 0,mth_day,friendship,friendship_norm,friendship_ravg
90,90,90,03-31,10.891810680850888,0.9391069042034628,0.7042435703827183
91,91,91,04-01,10.922939089409283,0.9675979407859318,0.2624169849630426
92,92,92,04-02,10.31920576256066,0.4150162606454248,0.1279869925619307
93,93,93,04-03,9.066032899714696,-0.7319808244294222,0.12405016123769268
94,94,94,04-04,9.103503245595023,-0.6976851747423742,0.1296403223207891
95,95,95,04-05,9.704340561879873,-0.14775413903686607,-0.12151230081252914
96,96,96,04-06,10.92845648366642,0.9726478707020412,-0.07013785962359888
97,97,97,04-07,9.276530449812528,-0.5393177980139777,-0.07419147537325843
98,98,98,04-08,10.655986333564336,0.7232629077790064,0.2311175635762621
99,99,99,04-09,9.039459782903958,-0.7563025189273793,0.4505714831037953
100,100,100,04-10,11.104929442950112,1.134169058954749,0.4433183066724114
101,101,101,04-11,11.142951174804704,1.1689693781283337,0.6119988268318498
102,102,102,04-12,10.880908931934057,0.9291288121137375,0.6386192392099478
103,103,103,04-13,10.382300567828596,0.4727653229426526,0.6065245492610577
104,104,104,04-14,10.830494074642813,0.8829853820475944,0.4131548797978779
105,105,105,04-15,8.829065903047953,-0.9488706586207196,0.15579878576136005
106,106,106,04-16,9.837311806835867,-0.026048957824329595,-0.004253617004371065
107,107,107,04-17,9.455876234521558,-0.3751671860907739,-0.12006957511553926
108,108,108,04-18,9.831699668601614,-0.031185604480649005,-0.40813582771206497
109,109,109,04-19,9.623079375318154,-0.22213042572435648,-0.31919316873036885
110,110,110,04-20,8.942101426641582,-0.8454121335315599,-0.2323401118600981
111,111,111,04-21,9.412121577917175,-0.4152147047305429,-0.06075562974622991
112,112,112,04-22,10.4066692812776,0.495069383397295,0.07501487042629666
113,113,113,04-23,10.580683016344619,0.6543397065924351,0.12135362611726225
114,114,114,04-24,10.721731083355195,0.7834373965545104,0.15568918348079794
115,115,115,04-25,9.926848958792784,0.055902108421437065,0.4709799165151592
116,116,116,04-26,9.1671851131404,-0.6393987893503457,0.4964675266106681
117,117,117,04-27,11.478981881331235,1.4765296934756242,0.5022449151704659
118,118,118,04-28,10.573751037941733,0.6479950439703488,0.4933340729836106
119,119,119,04-29,10.618556172198977,0.6890040379512219,0.5779386869053119
120,120,120,04-30,10.663316851484984,0.7299723434333786,0.6671207203833139
121,121,121,05-01,10.48146696585416,0.5635297919516451,0.47216179136232206
122,122,122,05-02,9.751809986188405,-0.10430658848233368,0.5276168168851747
123,123,123,05-03,10.200945995811908,0.3067761193496725,0.5832675071065727
124,124,124,05-04,10.937281515906987,0.9807251971074652,0.620380697141996
125,125,125,05-05,10.983369312658978,1.02290817927961,0.6299761712889229
126,126,126,05-06,10.906609061436868,0.9526514836459182,0.7921769196923222
127,127,127,05-07,10.544369241527953,0.6211026368332077,0.6459623274623381
128,128,128,05-08,10.81510253789972,0.8688979019380615,0.5350348028680565
129,129,129,05-09,9.242449266296255,-0.5705114340302316,0.4665619287592968
130,130,130,05-10,10.210106013685932,0.3151600495417757,0.4170115618445123
131,131,131,05-11,10.53450148836856,0.6120709346270512,0.3425241591195192
132,132,132,05-12,10.581786046785787,0.655349282157212,0.12343800415449015
133,133,133,05-13,10.056073710875847,0.17417822048324913,0.2612986687409488
134,134,134,05-14,9.37890277279121,-0.4456190278521131,0.4572691598130951
135,135,135,05-15,10.146182567601306,0.2566525534885201,0.4811397234013772
136,136,136,05-16,11.494773104086699,1.490982995974653,0.5424568829651981
137,137,137,05-17,10.69098284075694,0.755294316156744,1.2079757112222964
138,138,138,05-18,10.98374522205516,1.023252239540137,1.5056321689989325
139,139,139,05-19,14.418823082102456,4.167291190025838,1.6802607503863507
140,140,140,05-20,11.330163156223808,1.3403197188077045,1.3600188165803224
141,141,141,05-21,11.290944670938575,1.3044240418130295,1.30466258520907
142,142,142,05-22,9.39545564523802,-0.4304686068615181,1.1603551120201117
143,143,143,05-23,10.328099999048504,0.4231569279292307,0.6191542218682017
144,144,144,05-24,10.03775044146089,0.15740740040638662,0.5771440071143156
145,145,145,05-25,10.871028875586944,0.9200858491143796,0.3506157171796773
146,146,146,05-26,11.054768937126212,1.0882584302843872,0.4949357499969049
147,147,147,05-27,9.805958653239324,-0.05474569779479995,0.38364240884065376
148,148,148,05-28,10.341532759356161,0.4354515900418472,0.4476226819355094
149,149,149,05-29,9.598526418955032,-0.24460311900827603,0.393068992527634
150,150,150,05-30,10.457167420160786,0.5412890389755212,0.2711039221825057
151,151,151,05-31,10.513407026201254,0.5927637126671271,0.3915654656988392
152,152,152,06-01,10.25523778734143,0.3564680082136172,0.2922121562249879
153,153,153,06-02,10.59563356688406,0.6680235633032009,0.6200095042078066
154,154,154,06-03,9.69023099292608,-0.16066826680125992,0.8089086585352917
155,155,155,06-04,11.747372722142307,1.7221809688886367,0.8312545970108258
156,156,156,06-05,11.695478992690942,1.6746839649404317,0.799163550703903
157,157,157,06-06,10.659893834529305,0.7268393435203326,1.0514252708209857
158,158,158,06-07,10.04486779305564,0.16392173037207888,1.162746098004325
159,159,159,06-08,12.249312792921202,2.181593884005696,0.9086572605382758
160,160,160,06-09,10.419984755220725,0.5072566962987777,0.9373802344294732
161,161,161,06-10,10.08171599114676,0.1976479440923417,1.0114095587843008
162,162,162,06-11,11.883769888399716,1.847021808287616,1.0687294899405697
163,163,163,06-12,11.145186473247238,1.1710152896492976,0.975436176008225
164,164,164,06-13,10.420623493710524,0.5078413173096917,1.1236158898594348
165,165,165,06-14,11.637736787229676,1.6218340004116285,1.3280278841972126
166,166,166,06-15,11.391363664403384,1.3963349794060371,1.3612289399627606
167,167,167,06-16,11.421720603944587,1.4241199101190083,1.2352045268642102
168,168,168,06-17,12.101416450773526,2.046228142880905,1.3281902139630335
169,169,169,06-18,10.319044663788912,0.4148688110579952,1.240246131547565
170,170,170,06-19,11.030182879108931,1.0657554399026312,1.2248505405357293
171,171,171,06-20,11.061227192052653,1.0941695059188177,1.1909693484166628
172,172,172,06-21,11.290439239496505,1.303961433335022,0.8925842365741644
173,173,173,06-22,11.199615468315331,1.2208327574046094,0.9136292272165232
174,174,174,06-23,10.145379440545847,0.2559174718259136,0.5531288393956447
175,175,175,06-24,10.457003224529963,0.5411387549121488,0.510485717031833
176,176,176,06-25,8.66695471258003,-1.0972468870226404,0.3380594656694919
177,177,177,06-26,10.781684003519466,0.8383107717359471,0.38344898082179496
178,178,178,06-27,10.160114314378973,0.2694039251609761,0.7050761272309595
179,179,179,06-28,11.497162390029905,1.493169848318428,0.7425447939878262
180,180,180,06-29,12.253777537171786,2.1856803502809004,1.0715508883727722
181,181,181,06-30,10.70262573045112,0.7659507554533502,1.0052048948682797
182,182,182,07-01,10.823724845089552,0.8767896792870357,0.9670901491675524
183,183,183,07-02,10.346758755494307,0.44023481070899,0.6208057364590052
184,184,184,07-03,9.910256495516377,0.04071545095661345,0.1851608950482228
185,185,185,07-04,9.227125781499627,-0.5845366279328558,0.03265635232704885
186,186,186,07-05,9.397946601598653,-0.428188698183794,-0.014801893907938976
187,187,187,07-06,9.7028957910166,-0.14907650087369342,-0.11884244550238185
188,188,188,07-07,10.512616541116484,0.5920402018771087,-0.16285878884636765
189,189,189,07-08,9.664730191044171,-0.1840084988576673,0.18339901815138407
190,190,190,07-09,9.621711279221632,-0.2233826091073013,0.4312228570044525
191,191,191,07-10,11.496987978663745,1.493010214053655,0.4495707283534077
192,192,192,07-11,11.02253369248935,1.058754334934616,0.6247547910141665
193,193,193,07-12,9.823173626582324,-0.03898927277996201,0.4982280601820797
194,194,194,07-13,11.661020052439675,1.6431445778416618,0.2487777830072888
195,195,195,07-14,8.83529548244747,-0.9431688838501886,-0.1827169600047588
196,196,196,07-15,7.986462216852202,-1.7200842721560463,-0.40389571649880995
197,197,197,07-16,8.668362643309353,-1.0959582440186306,-0.4266246531642289
198,198,198,07-17,9.572616064538586,-0.2683182040296908,-0.7981959478779417
199,199,199,07-18,9.674176107751196,-0.1753628927724767,-0.7199232379656557
200,200,200,07-19,9.225217542353716,-0.5862831904406142,-0.2431729564596936
201,201,201,07-20,9.348405257039916,-0.4735326243764729,-0.22421147565327834
202,202,202,07-21,11.111756201876373,1.140417416879726,-0.05500964673951056
203,203,203,07-22,8.792662940991924,-0.9821893591801388,-0.016482213172762827
204,204,204,07-23,10.681803575637463,0.7468927694529158,0.057370947744818414
205,205,205,07-24,9.926739265142997,0.055801708628009684,-0.18895421182330674
206,206,206,07-25,9.709355357357508,-0.14316422493512668,-0.4908581134054845
207,207,207,07-26,7.733642624647525,-1.951483581785224,-0.5965898764680845
208,208,208,07-27,9.132652079085604,-0.6710059926133404,-0.9014064588497176
209,209,209,07-28,8.099547790473839,-1.616579937555739,-0.8461252449945614
210,210,210,07-29,8.683605633428112,-1.0820067248368828,-1.0173341424151774
211,211,211,07-30,10.289130336209817,0.3874889917589455,-0.8499824758829964
212,212,212,07-31,8.587010687521,-1.1704176094588223,-0.5843253874026245
213,213,213,08-01,8.830701561130304,-0.9473735825921376,-0.1002043452815029
214,214,214,08-02,10.874143448706029,0.9229365382688908,0.048266700406165465
215,215,215,08-03,11.27316013986865,1.2881463151709902,0.1250782162480275
216,216,216,08-04,9.656894342502774,-0.19118045071087253,0.27377547656973583
217,217,217,08-05,10.792661383287255,0.8483580868101178,0.5156575575570834
218,218,218,08-06,9.561782326470091,-0.27823404752857256,0.2951750788241288
219,219,219,08-07,10.416337987829367,0.5039189033319481,0.2900510065937752
220,220,220,08-08,9.42879020756965,-0.39995833412883663,0.11070937601329936
221,221,221,08-09,11.239569740991971,1.257401881788868,-0.06351314366621018
222,222,222,08-10,8.481236265181682,-1.2672302341937274,0.02513974207577695
223,223,223,08-11,9.65056118129017,-0.1969770312669395,-0.10888232974780256
224,224,224,08-12,10.142938418689415,0.25368326692335025,0.0561930643539806
225,225,225,08-13,9.537768239306898,-0.30021352760952896,-0.29918611165366976
226,226,226,08-14,10.510927242983957,0.5904940304818624,-0.014107451172509666
227,227,227,08-15,8.909913222130188,-0.8748731742570341,-0.2778460399559469
228,228,228,08-16,10.350044019308568,0.44324172869323336,-0.3742951011838007
229,229,229,08-17,7.921646365466759,-1.7794085639675623,-0.4856573410002884
230,230,230,08-18,9.510675192825184,-0.3250111004437728,-0.5809276053662501
231,231,231,08-19,8.80774300018612,-0.9683869665084548,-0.09201254208778102
232,232,232,08-20,9.886391514899906,0.0188724442860925,-0.2992476643493651
233,233,233,08-21,12.11495235000494,2.05861720541378,0.05272343800651117
234,234,234,08-22,8.991532642988009,-0.8001690048762714,0.24293637891673145
235,235,235,08-23,10.2289615612133,0.3324180501676952,0.4248179044840223
236,236,236,08-24,10.757599176220955,0.8162665450175487,0.7773214539547825
237,237,237,08-25,10.00005113275167,0.12290218689529014,0.4285199486589841
238,238,238,08-26,12.19719712025928,2.133893741110654,0.6876069090139448
239,239,239,08-27,9.828415165328515,-0.034191826361010584,0.5997092864409939
240,240,240,08-28,10.689954123176332,0.7543527572534934,0.5583548858929
241,241,241,08-29,9.652756529393653,-0.19496768527001104,0.6221084790609092
242,242,242,08-30,10.486504088706841,0.5681401417289852,0.2298262404460322
243,243,243,08-31,10.417982131391604,0.5054237459033449,0.4099240630863746
244,244,244,09-01,9.625625863075744,-0.21979969057860732,0.3344811973528929
245,245,245,09-02,11.009030392310343,1.0463951094810438,0.5742552294115485
246,246,246,09-03,10.195395139917741,0.30169556285260346,0.5828619451482807
247,247,247,09-04,11.224573829198514,1.2436765070819222,0.8009832309430197
248,248,248,09-05,10.542924646735363,0.6197804361493789,0.7319723276054383
249,249,249,09-06,11.84785678263816,1.8141514606717781,0.7256503056495598
250,250,250,09-07,9.173231036122022,-0.6338651106040959,0.3990902205588758
251,251,251,09-08,10.96758694076274,1.0084629777457723,0.22562420770033595
252,252,252,09-09,8.054659603361728,-1.6576649476915004,0.04854928236433842
253,253,253,09-10,10.087432840250528,0.20288042993068284,-0.1907916166235296
254,254,254,09-11,9.382125753648028,-0.4426691158666062,-0.02372727850246546
255,255,255,09-12,10.278878848080387,0.3781060667445699,0.05345681931463867
256,256,256,09-13,10.268406416810867,0.3685209181222889,0.3376784857627256
257,257,257,09-14,11.473560415776406,1.4715675646483974,0.18568179515841787
258,258,258,09-15,9.91784940947544,0.0476650509970213,0.35034102012823715
259,259,259,09-16,9.091032080111107,-0.7090997136951634,0.2344103856759772
260,260,260,09-17,10.46153462940447,0.5452862339523096,0.29290544317955725
261,261,261,09-18,9.51890590503525,-0.31747773996899026,0.1136938520015981
262,262,262,09-19,10.651865553514693,0.7194912631437698,0.1190967382690372
263,263,263,09-20,10.298754800170107,0.3962980175806423,0.2305978175568053
264,264,264,09-21,9.953267548925844,0.08008236860165595,0.3279205738090893
265,265,265,09-22,9.821967469013247,-0.04009323796855466,0.3676103007897201
266,266,266,09-23,11.099525285142407,1.1292227714660132,0.2874804730169261
267,267,267,09-24,9.779088373324504,-0.07933937808520454,0.02127987344334048
268,268,268,09-25,10.126581608283914,0.238712296507005,0.005192471679746409
269,269,269,09-26,8.553700492012869,-1.2009055798608717,-0.19788171833915133
270,270,270,09-27,9.847808020286216,-0.016442041979908482,-0.442724817923148
271,271,271,09-28,8.490732713210006,-1.2585383780819408,-0.7250077058786735
272,272,272,09-29,9.494478164902864,-0.3398358260379665,-1.0724077807413148
273,273,273,09-30,7.9286080568453965,-1.773036705818358,-1.1215050103187767
274,274,274,10-01,7.849231375924204,-1.8456881526688431,-0.9942642206120358
275,275,275,10-02,8.231847978795479,-1.4954889573256425,-0.7000327778779379
276,276,276,10-03,10.681923678202676,0.7470026962605356,-0.8305797921245323
277,277,277,10-04,10.419540715749928,0.5068502783226472,-0.8603043101991399
278,278,278,10-05,8.638688846648115,-1.1231179115175325,-0.6464607837965809
279,279,279,10-06,7.733751627494444,-1.9513838142660043,-0.5064382315261634
280,280,280,10-07,9.251063556685944,-0.5626269942534888,-0.9144025052904962
281,281,281,10-08,9.149753342157064,-0.6553536437031376,-1.0352296187904313
282,282,282,10-09,8.007550237094431,-1.700782946325461,-0.9199114268473336
283,283,283,10-10,9.627469340655297,-0.21811240267696308,-0.7023501464871167
284,284,284,10-11,9.39464697740198,-0.4312087598589466,-0.6468175959018809
285,285,285,10-12,9.159955213019623,-0.6460161321047031,-0.6865482939084288
286,286,286,10-13,9.615102243289039,-0.22943169074207395,-0.5100830277995475
287,287,287,10-14,8.889302291958527,-0.8937378317424247,-0.5377214070790305
288,288,288,10-15,9.16435256344792,-0.6419913496721735,-0.6878842665428407
289,289,289,10-16,9.446288408270457,-0.38394267835386064,-0.7920031244497124
290,290,290,10-17,8.41026773388305,-1.3321859166418075,-0.5009894014688282
291,291,291,10-18,8.477413318516595,-1.2707292795459333,-0.5150699212212481
292,292,292,10-19,11.522816770732426,1.5166506471432306,-0.2299509036094023
293,293,293,10-20,8.796998699500762,-0.9782209502569432,-0.18834843123902315
294,294,294,10-21,11.033424875148606,1.0687227559989008,0.12203467956272235
295,295,295,10-22,9.719009708508755,-0.13432784413158588,0.2692008173735567
296,296,296,10-23,10.444956557091755,0.5301127481686653,0.2569987102195516
297,297,297,10-24,9.442147820290954,-0.387732452680927,0.34218752769664595
298,298,298,10-25,11.442826944669669,1.4434380042192003,0.27252292933748873
299,299,299,10-26,9.355446400908477,-0.4670880453943773,0.4128757767412205
300,300,300,10-27,10.576744808734684,0.6507351658439577,0.2474527773207634
301,301,301,10-28,10.63908029218268,0.7077892402908048,0.4248210214090276
302,302,302,10-29,9.360540825987576,-0.4624252483540772,0.2843060300484305
303,303,303,10-30,10.604869538319805,0.676477011848658,0.43202419020703015
304,304,304,10-31,10.5216934407359,0.6003480560556177,0.4137245178111902
305,305,305,11-01,10.323799635990383,0.4192209155572211,0.40747001250589854
306,306,306,11-02,10.456782937110876,0.5409371314689178,0.329424771996513
307,307,307,11-03,10.598079440021284,0.6702622084590546,0.2078170438129827
308,308,308,11-04,8.848922206795011,-0.9306966914103906,0.29240779989506555
309,309,309,11-05,9.807680913230993,-0.05316935725252373,0.3009201257076373
310,310,310,11-06,11.076220603964591,1.107892592548115,0.33355606846547153
311,311,311,11-07,10.379601429282587,0.470294870432652,0.32176048016016
312,312,312,11-08,10.670724951522416,0.7367527880159231,0.5981136706344735
313,313,313,11-09,10.520754512044393,0.599488678627185,0.4702787386265523
314,314,314,11-10,10.660530919858374,0.7274224514354906,0.3044824562228954
315,315,315,11-11,8.969670408405873,-0.8201789493000506,0.33689687322667555
316,316,316,11-12,9.98935784952899,0.11311489812617315,0.41601514129706935
317,317,317,11-13,10.592091251354592,0.6647813724553328,0.2574481363485943
318,318,318,11-14,11.1893777072688,1.2114623964382858,0.2249840618200097
319,319,319,11-15,9.481282641732408,-0.35191335106366506,0.2754320037796744
320,320,320,11-16,10.447715572307722,0.5326380042639831,0.508480014286175
321,321,321,11-17,9.300377396276662,-0.517491297542063,0.6643884199490487
322,322,322,11-18,11.5170833144351,1.511402961165176,0.5466077162124495
323,323,323,11-19,11.614134910969705,1.6002318064325756,0.6319111590422554
324,324,324,11-20,10.417276799898273,0.5047781740186902,0.6517257942327275
325,325,325,11-21,10.040481759425036,0.15990730591516994,0.8172447353071602
326,326,326,11-22,10.577608647526507,0.651525815406816,0.6178441926752719
327,327,327,11-23,10.385422064343684,0.475622348904534,0.4699733563511759
328,328,328,11-24,10.209930826701957,0.3149997053738461,0.4431311521427313
329,329,329,11-25,10.644780820890553,0.7130067884879999,0.3669295694541541
330,330,330,11-26,10.241315122240838,0.3437249487680221,0.4466572889549454
331,331,331,11-27,9.540949074780038,-0.2973021902162929,0.3959155984045239
332,332,332,11-28,11.100256607813867,1.129892132411564,0.7042094098155262
333,333,333,11-29,10.052789433763461,0.1711722056020052,0.7476268283309171
334,334,334,11-30,12.230923433941625,2.16476257383986,0.6033881132845482
335,335,335,12-01,10.92939983884436,0.9735112995803444,0.8724997416335691
336,336,336,12-02,9.295771079522963,-0.5217073415101906,0.4875111414003389
337,337,337,12-03,11.305086372659614,1.3173675798778333,0.38804151092322
338,338,338,12-04,8.576498147071899,-1.180039468987817,0.0492061021120845
339,339,339,12-05,9.40072513536235,-0.4256455772607079,-0.0686961210847799
340,340,340,12-06,10.009718106646178,0.1317501209730468,-0.09772395383786336
341,341,341,12-07,10.156502321481216,0.2660979603991581,-0.3235230834013764
342,342,342,12-08,9.105481708712464,-0.6958743380286914,-0.2046630464350183
343,343,343,12-09,9.82488030079447,-0.037427197503245295,-0.11035828806147008
344,344,344,12-10,9.35567452724581,-0.4668792471896683,-0.14490450686143047
345,345,345,12-11,10.01893157495377,0.14018297298058122,-0.17341219098015714
346,346,346,12-12,9.78325344787388,-0.07552719182671558,0.052579708664756884
347,347,347,12-13,9.969622738690427,0.09505185568679808,0.2975321342786866
348,348,348,12-14,10.586951467667607,0.6600770598407928,0.3947297099627711
349,349,349,12-15,11.430644098080704,1.4322873561803329,0.2265533258424175
350,350,350,12-16,9.99284457292433,0.11630620691483905,0.2464174007204651
351,351,351,12-17,8.916466275816063,-0.8688753317415406,0.17923529536783964
352,352,352,12-18,9.913470620558767,0.04365725744157017,-0.2470902565694557
353,353,353,12-19,9.52921643395457,-0.3080407764289547,-0.6715553075989028
354,354,354,12-20,7.792212303753604,-1.89787625178298,-0.7541638061583439
355,355,355,12-21,8.648101282070394,-1.1145029499963488,-0.5756641720646022
356,356,356,12-22,9.451311922237325,-0.379344784441808,-0.5643182253910096
357,357,357,12-23,10.08660472020251,0.20212247282090984,-0.6283982473444946
358,358,358,12-24,9.987847962888539,0.11173293748312588,-0.2783225176123933
359,359,359,12-25,9.109145560501004,-0.6925209081498641,-0.26838124994122264
360,360,360,12-26,10.08710255317027,0.20257812660962807,-0.5451796433855973
361,361,361,12-27,8.71327037637713,-1.054855343969325,-0.7048713123064553
362,362,362,12-28,7.636784720777793,-2.0401351451080565,-1.0034207721930573
363,363,363,12-29,9.039760215443495,-0.7560275407042387,
364,364,364,12-30,8.030733583703547,-1.6795638218364854,
365,365,365,12-31,,,
