,unnamed: 0,unnamed: 0,mth_day,dialogue,dialogue_norm,dialogue_ravg
81,81,81,03-22,14.251523417045313,0.9070849960284536,0.6202752312192312
82,82,82,03-23,13.725595766489064,0.5216087882253161,0.3223916031392676
83,83,83,03-24,14.721443695287249,1.2515108626565197,0.333421973571622
84,84,84,03-25,12.382777640606893,-0.4626034668004716,0.3785716890767771
85,85,85,03-26,13.143530283253837,0.09498661893394954,0.319851141382039
86,86,86,03-27,12.957780704635606,-0.041157664583103104,0.17003775047320682
87,87,87,03-28,13.77082822917149,0.5547617098600253,-0.11364484661886776
88,88,88,03-29,12.49920093680684,-0.3772715572276769,-0.14412352968995418
89,89,89,03-30,12.39917551729599,-0.4505847198959277,-0.35082166672509585
90,90,90,03-31,12.133274581453454,-0.6454755652269902,-0.4594261615964264
91,91,91,04-01,11.451468411968195,-1.1452022032769007,-0.7951509632122952
92,92,92,04-02,12.068728062662482,-0.6927846338110868,-0.9433645215702006
93,93,93,04-03,11.022534779566925,-1.4595870998351874,-0.8744563902403178
94,94,94,04-04,11.285902575717387,-1.2665529073751092,-0.7265967684885727
95,95,95,04-05,12.963267788843725,-0.03713593191663172,-0.6937830190961835
96,96,96,04-06,13.343675564536865,0.2416821652834812,-0.5617721735375109
97,97,97,04-07,11.720086673347804,-0.9483197069225644,-0.4440409807089923
98,98,98,04-08,13.149388592892759,0.09928043954094873,-0.2616018506278596
99,99,99,04-09,11.986299936348406,-0.7531999428640758,-0.30711575811898345
100,100,100,04-10,12.779376586991726,-0.17191812688831273,-0.5786695350739598
101,101,101,04-11,12.5906841333565,-0.31021937686337525,-0.4547662850148885
102,102,102,04-12,11.12069572262856,-1.3876404964463769,-0.5907812156921141
103,103,103,04-13,12.73437721394267,-0.2049002065681365,-0.4179496363046557
104,104,104,04-14,12.03595002288105,-0.7168091445224046,-0.4880259689378068
105,105,105,04-15,13.40112510037916,0.283789533460675,-0.3938728108660052
106,106,106,04-16,12.205721244815493,-0.5923761226872186,-0.17686485415200884
107,107,107,04-17,13.361435970405418,0.254699571567434,-0.2830206578335051
108,108,108,04-18,12.897155320128126,-0.08559275616239863,-0.17930542879252412
109,109,109,04-19,11.865369924367508,-0.8418350286571139,-0.29048235199753397
110,110,110,04-20,12.884978403345187,-0.09451777027651878,-0.1465850397165496
111,111,111,04-21,12.491014175237794,-0.3832720057693842,-0.12288005503322084
112,112,112,04-22,13.383686169819827,0.2710077509986878,-0.1606529175996959
113,113,113,04-23,13.555488521228616,0.3969294796674065,0.06063106934986326
114,114,114,04-24,12.58794101643472,-0.3122299315612489,0.009577053183192404
115,115,115,04-25,13.676833745058648,0.4858688930402411,0.07332722767518969
116,116,116,04-26,12.467042589453756,-0.4008418672765439,0.13714511083686107
117,117,117,04-27,13.012882640493364,-0.0007709588174004713,0.03872356030855046
118,118,118,04-28,13.906108908374396,0.6539150499687161,0.1607579254200089
119,119,119,04-29,12.749794984990046,-0.1935998235024572,0.19299004291762853
120,120,120,04-30,13.586932585267984,0.4199762591075019,0.1246652263363046
121,121,121,05-01,13.940690680737019,0.6792615980259586,0.25078615723670905
122,122,122,05-02,11.907725419700133,-0.8107907667644874,0.2133763460786211
123,123,123,05-03,14.0453274482148,0.7559546265850262,0.17662506460739533
124,124,124,05-04,13.599866597821615,0.4294561830201881,0.008584672921900608
125,125,125,05-05,12.448943496968287,-0.414107512329812,-0.14044031181012312
126,126,126,05-06,12.21132880051501,-0.5882660910054663,-0.03783576272189345
127,127,127,05-07,12.72074986196171,-0.2148883103661837,-0.17360512153490912
128,128,128,05-08,12.747661607916148,-0.19516347223510933,-0.09341288262973496
129,129,129,05-09,12.933899166220439,-0.05866152629306784,0.2273403645111937
130,130,130,05-10,14.256332262054501,0.9106096164512332,0.6766719745351012
131,131,131,05-11,15.074677561934493,1.5104119705157593,0.737774186646902
132,132,132,05-12,15.889624579037585,2.107723569137979,0.6732275831168727
133,133,133,05-13,13.220941711044553,0.15172496230462154,0.7401905712530658
134,134,134,05-14,12.219273455411491,-0.5824430934152856,0.5593440655819437
135,135,135,05-15,13.482068204596152,0.34311640252409065,0.5988435564789029
136,136,136,05-16,12.775895712453075,-0.17446941757549855,0.4157960734194537
137,137,137,05-17,15.39802630344045,1.7474089158975141,0.4255831479877871
138,138,138,05-18,14.39117049927469,1.0094386707812837,0.7359275504699322
139,139,139,05-19,13.30106016758241,0.2104474097146222,0.9705200513983736
140,140,140,05-20,14.759799160864189,1.2796233214775847,1.1648211071857395
141,141,141,05-21,15.402477511638287,1.750671408094739,0.8642060556801718
142,142,142,05-22,14.366473222072575,0.991336917148698,0.8296090908689799
143,143,143,05-23,12.93714652056819,-0.05628139313589268,0.9942979400334576
144,144,144,05-24,14.107954569712264,0.8018568819141316,0.820130245975363
145,145,145,05-25,14.649227723876095,1.1985805047014897,0.5173177777027016
146,146,146,05-26,13.334036362260244,0.2346171571290165,0.32994840781775003
147,147,147,05-27,12.923609346382635,-0.0662034015412293,0.9072073423521284
148,148,148,05-28,12.832639530212836,-0.1328793021610112,0.8372917014086313
149,149,149,05-29,17.662674515136093,3.407272214070377,0.5683594731395964
150,150,150,05-30,13.535614673746608,0.3823630362531497,0.668675975250098
151,151,151,05-31,12.44770827168793,-0.4150128649127205,0.7628495757866953
152,152,152,06-01,14.155242255630569,0.8365161697920265,0.8827990808020285
153,153,153,06-02,13.694528528506515,0.498838201678354,0.3414970232105273
154,154,154,06-03,13.814564122409447,0.5868177279309886,0.2965821574053966
155,155,155,06-04,13.231494894279988,0.1594598685213699,0.5371419029643716
156,156,156,06-05,13.167934863116036,0.11287384142236573,0.4717801776815506
157,157,157,06-06,14.416966335960245,1.028345608441129,0.5522792537557429
158,158,158,06-07,13.620181394517415,0.4443458180951007,0.5279328119393306
159,159,159,06-08,14.353506007707045,0.9818326581235084,0.5757118872255622
160,160,160,06-09,13.615260507534476,0.44073907703251375,0.8737289925101425
161,161,161,06-10,13.622621552201311,0.4461343202387595,0.8885547933538555
162,162,162,06-11,15.60754746957714,1.9009764731298475,1.0279722869874328
163,163,163,06-12,14.538332559569008,1.1173004135034068,1.0750494309688854
164,164,164,06-13,14.76147385390459,1.2808507798965647,1.1393280854390673
165,165,165,06-14,14.738886550960304,1.2642955220122238,1.339202079374408
166,166,166,06-15,14.141455188950724,0.8264110038536028,1.155195894459228
167,167,167,06-16,15.258819967197516,1.6453782838508049,1.2208771251431394
168,168,168,06-17,14.101245313003867,0.7969393636387666,1.0745937690893683
169,169,169,06-18,15.07600893969268,1.5113877976068752,1.018203541407294
170,170,170,06-19,13.563976417630142,0.4031506435739395,1.1487257626313865
171,171,171,06-20,14.277267711320105,0.9259541559197793,1.0535256406458349
172,172,172,06-21,15.209929617683713,1.6095443311981559,1.0841479389889626
173,173,173,06-22,14.4794975269275,1.0741775519374979,0.898395366134913
174,174,174,06-23,14.351924028258715,0.9806731536975316,1.0314284834357763
175,175,175,06-24,13.555410590196633,0.3968723604825784,0.8817330015781949
176,176,176,06-25,14.653005417271247,1.2013493473791204,0.7144128712201402
177,177,177,06-26,13.051838102770311,0.02778126477428997,0.6179515311159398
178,178,178,06-27,13.84022199990642,0.6056235490498266,0.6243700802001758
179,179,179,06-28,13.689850566463196,0.4954095113122963,0.849777465010367
180,180,180,06-29,14.404467231260902,1.0191844482029475,0.6459527477071321
181,181,181,06-30,15.40062916262474,1.7493166693437248,0.5345754850451291
182,182,182,07-01,12.984465789767285,-0.021598956440289488,0.3195256985842548
183,183,183,07-02,12.140087168863733,-0.6404823111977269,0.15616861565872495
184,184,184,07-03,12.079792277036207,-0.6846751697154194,-0.022809257702150698
185,185,185,07-04,12.352585047830381,-0.4847329862408827,-0.2603900240497892
186,186,186,07-05,12.939327585293796,-0.054682791962306486,-0.261168892889705
187,187,187,07-06,13.455757467824144,0.32383207125789365,-0.2122214034998788
188,188,188,07-07,12.978089852926939,-0.0262721694797842,-0.05668581686808246
189,189,189,07-08,12.54077863942886,-0.3467973748587697,0.4680518121197781
190,190,190,07-09,13.353029856932553,0.2485383500753587,0.548253526688389
191,191,191,07-10,16.648165778140665,2.663692787686281,0.7503183544768923
192,192,192,07-11,13.595870818725107,0.4265274954493588,1.0725688625421796
193,193,193,07-12,15.109890376485515,1.5362210379889136,1.019622053630214
194,194,194,07-13,15.616080719806375,1.9072308789119383,0.7965253320014818
195,195,195,07-14,12.107348140967465,-0.6644782283305624,0.3570404322915562
196,196,196,07-15,11.526726718977205,-1.0900419796970346,0.38810123204619096
197,197,197,07-16,13.050476643291185,0.02678338942672694,0.2190646834443924
198,198,198,07-17,13.850139172133252,0.6128922939771675,-0.028317566686467305
199,199,199,07-18,13.726131902193133,0.5220017463781224,0.08124413168537399
200,200,200,07-19,13.590972612479264,0.4229373781267802,0.2685862117192634
201,201,201,07-20,13.004236593990974,-0.007108038099514552,0.5044857567499001
202,202,202,07-21,13.060337012033658,0.034010500506301534,0.4950240611562053
203,203,203,07-22,14.981585608884366,1.4421806596105475,0.2931317138365171
204,204,204,07-23,13.772684316557653,0.5561221204149988,0.3697381295320692
205,205,205,07-24,12.073410944452126,-0.6893523375400071,0.3330361355105626
206,206,206,07-25,14.218084191488149,0.8825758723000925,0.16527734027889054
207,207,207,07-26,12.7037885804059,-0.2273200022285541,-0.1836384004642212
208,208,208,07-27,11.687038417977787,-0.9725422708837308,-0.20248361899417802
209,209,209,07-28,12.125309158253222,-0.6513137848481225,0.0077644680214423905
210,210,210,07-29,13.618414538474633,0.4430508092352576,-0.3684698398229608
211,211,211,07-30,13.794533237341454,0.5721361845537155,-0.4871630662303237
212,212,212,07-31,11.138173863777624,-1.3748299747663266,-0.31367998662557683
213,213,213,08-01,11.732148072830222,-0.9394793606727312,-0.22430043838805933
214,214,214,08-02,13.107196860250044,0.06835620674475014,-0.3488049758821942
215,215,215,08-03,12.856983511078795,-0.1150364954230177,-0.29661631030489793
216,216,216,08-04,12.599201768985267,-0.3039764157295514,0.032583214925458716
217,217,217,08-05,14.221757461048934,0.8852681780174929,0.17393040610403754
218,218,218,08-06,13.833050424725625,0.6003671766158132,0.11763247291628127
219,219,219,08-07,12.889237324998627,-0.09139621360125814,0.07094825340079529
220,220,220,08-08,12.646333557147347,-0.2694313923817876,0.137356330438118
221,221,221,08-09,12.474819506284435,-0.3951418125159336,-0.08371986159452634
222,222,222,08-10,13.142828222092335,0.09447204649438468,-0.3676693423726951
223,223,223,08-11,12.411994680633256,-0.4411889741783728,-0.3776067001445966
224,224,224,08-12,11.508597496954875,-1.1033297080531994,-0.17816983089451874
225,225,225,08-13,12.807888627674375,-0.1510203602326669,-0.12970399067900598
226,226,226,08-14,14.278953604077248,0.9271898231186791,-0.009153109265095771
227,227,227,08-15,12.87156812465514,-0.10434677122285688,-0.2031660415797867
228,228,228,08-16,14.129675771452082,0.817777334977846,-0.2688972281944334
229,229,229,08-17,10.823775792863607,-1.6052665680665186,-0.4819619911831077
230,230,230,08-18,10.970512170108918,-1.4977168277410795,-0.7791531136997719
231,231,231,08-19,11.063708603902056,-1.4294089381647126,-0.574542724325235
232,232,232,08-20,11.846102616119227,-0.8559569119813069,-0.7161920187836025
233,233,233,08-21,14.546539381269325,1.1233155650243647,-0.3166782657723523
234,234,234,08-22,12.97011345664144,-0.03211843177235907,0.10689205304122687
235,235,235,08-23,14.094255141255774,0.7918159500009826,0.4339741947185199
236,236,236,08-24,14.437922164960055,1.0437050851403955,1.0870127129766591
237,237,237,08-25,13.741251946329482,0.5330839118990456,1.174082765285526
238,238,238,08-26,17.191973619482965,3.0622741975675285,1.117002286859863
239,239,239,08-27,15.259307854928243,1.6457358788775664,1.0659694518222391
240,240,240,08-28,12.502844121154466,-0.3746013023263364,0.9232755206365204
241,241,241,08-29,13.67649271925537,0.4856189397752403,0.974989193229836
242,242,242,08-30,13.269808297624314,0.18754149802608305,0.48564184900454405
243,243,243,08-31,14.16458780641235,0.8433659474589388,0.13938969901499187
244,244,244,09-01,13.186103054535721,0.12619013221577513,-0.04030018880548484
245,245,245,09-02,12.424835956672144,-0.43177702105974575,-0.0898709691906861
246,246,246,09-03,11.03187581830551,-1.4527406292491967,-0.10846066152365744
247,247,247,09-04,13.270698895359352,0.1881942574640328,-0.11792473348581628
248,248,248,09-05,13.117630295215886,0.07600334402825497,-0.11331379836586787
249,249,249,09-06,14.087113497529009,0.7865815156859859,0.13516363540709386
250,250,250,09-07,13.223848859211795,0.15385574293546544,0.3770381189248222
251,251,251,09-08,14.458909401130187,1.0590875815780243,0.2267212900214977
252,252,252,09-09,13.011896524189634,-0.001493728142826644,0.3532030603766945
253,253,253,09-10,12.040182846941171,-0.7137067159559144,0.3287365148075761
254,254,254,09-11,14.153028988694912,0.8348939661594355,0.17150680717108632
255,255,255,09-12,13.886826695367168,0.6397822422712757,0.07807983050036531
256,256,256,09-13,11.93674295133483,-0.7895225028834735,0.10127902381980282
257,257,257,09-14,13.694102193665405,0.4985257215536985,0.2768743384869112
258,258,258,09-15,13.201808591242907,0.13770143177379848,0.2244068834382932
259,259,259,09-16,13.47763236141891,0.33986517204673555,0.2189663055929197
260,260,260,09-17,13.723522552669001,0.5200892358677277,0.42192989939618336
261,261,261,09-18,13.842289311228322,0.607138775199035,0.7851194552964903
262,262,262,09-19,13.59823329304614,0.42825905993610863,0.7883520881024538
263,263,263,09-20,16.66722623049982,2.67766305695554,0.8980185539072943
264,264,264,09-21,13.22827140698618,0.1570972286095793,0.9664472671459854
265,265,265,09-22,14.3753784563219,0.997863966875779,1.0981998003041953
266,266,266,09-23,14.283690236002512,0.9306615152998732,0.7692580049545997
267,267,267,09-24,14.920835257505535,1.3976539741482932,-0.010222376720023796
268,268,268,09-25,10.905466547457783,-1.5453917121614644,-0.03418806863239073
269,269,269,09-26,10.28628321782733,-1.9992192330922007,-0.2975426820956608
270,270,270,09-27,13.032084667784948,0.0133030771353777,-0.6853819108700724
271,271,271,09-28,12.219518193330721,-0.5822637139038412,-1.0331720045647197
272,272,272,09-29,11.108780289492259,-1.3963738573465962,-1.1324128152168884
273,273,273,09-30,12.073773522007055,-0.6890865880195901,-1.1031685405843883
274,274,274,10-01,10.09306642528608,-2.1408365760744776,-1.2519617878082103
275,275,275,10-02,10.525681224838136,-1.8237535852972004,-1.3643957694436368
276,276,276,10-03,11.814040886919114,-0.8794564062075545,-1.241471116591686
277,277,277,10-04,11.29911679982522,-1.2568676037164008,-1.3018125463493622
278,278,278,10-05,12.115059886953981,-0.6588259402348916,-1.0927429500273853
279,279,279,10-06,11.579809551086186,-1.0511351665656476,-0.8927921284625814
280,280,280,10-07,11.804541417058037,-0.8864189981426169,-1.0209559763763434
281,281,281,10-08,12.162508562302346,-0.6240486559083764,-1.012275945465775
282,282,282,10-09,10.764872454911142,-1.6484394936901277,-0.7236544104194839
283,283,283,10-10,11.370172831369699,-1.2047874182529899,-0.4588595378826197
284,284,284,10-11,14.477758949891019,1.072903270042855,-0.19249132611330969
285,285,285,10-12,13.747459990312901,0.5376340686555368,-0.3056856213692774
286,286,286,10-13,13.985071446609108,0.7117902724732431,-0.1645547342685787
287,287,287,10-14,11.235883127758116,-1.3032144274441828,-0.027905345726420488
288,288,288,10-15,11.920191009539485,-0.8016541710859354,-0.3841740964018278
289,289,289,10-16,12.488805168377032,-0.3848910870000405,-0.6661895625401599
290,290,290,10-17,11.561289659962506,-1.0647092340095894,-0.8379846272763162
291,291,291,10-18,11.438839195707533,-1.1544587281744565,-0.6855362875034419
292,292,292,10-19,12.578731346573866,-0.31898011594369485,-0.3700803705865854
293,293,293,10-20,12.483848043023038,-0.3885243888069368,-0.16847702725907418
294,294,294,10-21,14.5025603368243,1.0910813304152036,-0.02501013254180144
295,295,295,10-22,14.139160296203821,0.8247289729650268,0.09666277278892604
296,296,296,10-23,12.73573112240092,-0.20390786570595307,0.2142197223649916
297,297,297,10-24,12.434871800702266,-0.4244212961900916,0.424685137468294
298,298,298,10-25,13.541070122024419,0.38636158151269867,0.5088440733640797
299,299,299,10-26,14.206749416149865,0.8742681018128774,0.681145581823746
300,300,300,10-27,15.191497976030115,1.5960349457899174,0.6104706558924863
301,301,301,10-28,15.549646220322403,1.8585380237230251,0.8075148314093652
302,302,302,10-29,12.157175605938333,-0.6279574212935111,1.0515510424953347
303,303,303,10-30,14.047904898791304,0.7578437569111819,0.9189880531588565
304,304,304,10-31,15.538787053171115,1.850578848028516,0.8023235314986513
305,305,305,11-01,13.121568954355162,0.07889016579400722,0.7035638366641649
306,306,306,11-02,14.236464749003744,0.8960478158286875,0.7088326288766011
307,307,307,11-03,14.74118458420795,1.2659798547161054,0.7031813426759363
308,308,308,11-04,12.20030672718726,-0.5963446680188929,0.5333701094642369
309,309,309,11-05,14.001642624534608,0.7239360397071934,0.6515508841798804
310,310,310,11-06,14.14868689477124,0.8317114487583191,0.683686422018701
311,311,311,11-07,14.089014455720953,0.7879748140878683,0.6422071757517691
312,312,312,11-08,14.499531069147118,1.0888610428616106,0.9661142142281808
313,313,313,11-09,14.401629269077025,1.0171043771145143,0.7469965962402899
314,314,314,11-10,14.851858199824905,1.3470975628395778,0.7545749968394789
315,315,315,11-11,12.207913024246974,-0.5907696682201528,0.8029660409758853
316,316,316,11-12,14.210724815785673,0.8771818523534526,0.7314311839331138
317,317,317,11-13,14.485150782198794,1.0783210789063058,0.5474112532795915
318,318,318,11-14,13.913936027962187,0.6596519006049818,0.4182025346174458
319,319,319,11-15,12.89521458783336,-0.08701520680661885,0.31639551140384586
320,320,320,11-16,13.794136299560654,0.571845250866704,0.289780204152244
321,321,321,11-17,11.37450550214852,-1.2016118075017528,0.22121070195857145
322,322,322,11-18,13.992847929041734,0.7174900088438416,0.13150824736833686
323,323,323,11-19,13.923830579418135,0.6669040657442705,0.19264681997834512
324,324,324,11-20,13.179618315427303,0.12143717306357416,0.009157309646089035
325,325,325,11-21,13.395704089393965,0.2798162288534309,0.33525381180605657
326,326,326,11-22,12.292063718416404,-0.5290918111268326,0.3204512114507413
327,327,327,11-23,14.043980252037947,0.7549672054580523,0.16400013698384006
328,328,328,11-24,13.871671628101733,0.6286744067119504,0.17008451364559088
329,329,329,11-25,12.643098679148965,-0.27180238105713755,0.34378244446729783
330,330,330,11-26,13.229425932987676,0.1579434330340793,0.3892494209682277
331,331,331,11-27,14.817621335869449,1.3220038137836725,0.3275785292195735
332,332,332,11-28,12.664263189797149,-0.2562899521212532,0.2644373712085067
333,333,333,11-29,13.5391331063748,0.3849418549661268,0.4754286323496069
334,334,334,11-30,13.354788662866378,0.2498274586455499,0.3963049239614401
335,335,335,12-01,14.370304706606436,0.9941451857894641,0.6057195686005961
336,336,336,12-02,12.581707419416466,-0.31679881729492204,0.7164325961018658
337,337,337,12-03,16.531920944784186,2.578491681618608,0.6838972127398498
338,338,338,12-04,13.570576595310076,0.4079882128863652,0.4456879644117337
339,339,339,12-05,13.272793590962674,0.18972955479403086,0.352601758234927
340,340,340,12-06,11.404772120554284,-1.1794280313231469,0.3027148613049962
341,341,341,12-07,13.608287097383235,0.4356279487286237,-0.2819661247231582
342,342,342,12-08,12.173325818195062,-0.6161201988745072,-0.4013868555623597
343,343,343,12-09,11.745634926368187,-0.9295942345503184,-0.5374754495711648
344,344,344,12-10,12.592980627622547,-0.3085361721488443,-0.4403562836162534
345,345,345,12-11,12.158752001898804,-0.6268020092587996,-0.7571969717150733
346,346,346,12-12,12.199804141841586,-0.5967130355936787,-0.5920360694454712
347,347,347,12-13,11.014581826044617,-1.4654161798642953,-0.33309456021763795
348,348,348,12-14,13.52535767182524,0.3748452147431054,-0.12364388612393146
349,349,349,12-15,13.865368857898902,0.6240548208166807,0.33756057712738136
350,350,350,12-16,14.307575179042148,0.9481678724133948,0.4874886753130189
351,351,351,12-17,15.93424073308959,2.1404247702490773,0.7759767043516731
352,352,352,12-18,13.427137982451654,0.30285555352014665,0.6768219968500983
353,353,353,12-19,13.376187988830983,0.2655119943676303,0.4662403033161374
354,354,354,12-20,12.71366240292511,-0.220083030266344,0.2755165671650058
355,355,355,12-21,12.141515612143747,-0.6394353403870839,-0.1163515577061784
356,356,356,12-22,12.746282143122787,-0.19617454449339508,-0.32317630313344115
357,357,357,12-23,12.726349640418544,-0.2107839789780277,-0.6945394070410363
358,358,358,12-24,11.73403967592782,-0.9380929190434298,-0.6586578135048661
359,359,359,12-25,10.336154065266896,-1.9626666290779409,-0.8144680912950109
360,360,360,12-26,13.007394495407398,-0.00479346904932209,-1.057509460732151
361,361,361,12-27,10.866029369332066,-1.5742970071279518,-1.4602436871894542
362,362,362,12-28,10.756709134539197,-1.654422761116234,-1.4158428037177353
363,363,363,12-29,9.429507014622342,-2.6271893377218483,
364,364,364,12-30,12.097511950286634,-0.6716876182131158,
365,365,365,12-31,,,
