,unnamed: 0,unnamed: 0,mth_day,gambling,gambling_norm,gambling_ravg
33,33,33,02-03,1.4076152384840341,-0.09477761301276294,0.54949891821521
34,34,34,02-04,1.3396456962804686,-0.3263464102424877,0.4059037608923368
35,35,35,02-05,2.5736199805049784,3.8777416495898533,0.6855152834370801
36,36,36,02-06,1.1258755697589855,-1.0546504340355018,0.4673099552984604
37,37,37,02-07,1.8367371197910265,1.3672189621827089,0.4659494345830618
38,38,38,02-08,1.1520937486824856,-0.9653264226910486,0.3638364935934988
39,39,39,02-09,1.4052192169658404,-0.10294073730515453,-0.3880958318149001
40,40,40,02-10,1.1598139589699794,-0.9390240561798656,-0.20359610538350464
41,41,41,02-11,1.2493872720187007,-0.6338523028605401,-0.47994500440758897
42,42,42,02-12,1.4507991888021299,0.05234792455287098,-0.4729805186757054
43,43,43,02-13,1.3500573499818158,-0.2908744319617967,-0.7227739941385728
44,44,44,02-14,1.164358947946179,-0.9235395082997468,-0.5064956172724906
45,45,45,02-15,0.9653063692308615,-1.601701590082359,-0.3953880765281168
46,46,46,02-16,1.5407031575143206,0.35864620501662703,-0.6544518256944335
47,47,47,02-17,1.4450594550615818,0.032792941605702425,-0.534128888876784
48,48,48,02-18,0.994560404224284,-1.502034570445029,-0.3505206442237647
49,49,49,02-19,1.5619588245307643,0.43106318894410056,-0.033166823693410064
50,50,50,02-20,1.4877125728687697,0.17810995961836912,0.07599135010501146
51,51,51,02-21,1.5242001620746897,0.3024213330997686,0.15100791097456198
52,52,52,02-22,1.732942298269427,1.0135952478071562,0.6580832105820096
53,53,53,02-23,1.577171588327905,0.4828923068230056,0.7797669551792036
54,54,54,02-24,1.887573877266496,1.5404172271996563,0.9052506587870052
55,55,55,02-25,1.7762568261483638,1.1611656565272641,0.7403474149473404
56,56,56,02-26,1.7087027060023547,0.9310121812651782,0.5708009108247286
57,57,57,02-27,1.233788030757728,-0.6869981299382196,0.9817167835773608
58,58,58,02-28,1.4343528923056357,-0.003683776928514255,0.8081675084228087
59,59,59,02-29,2.300838094937628,2.9483875433388,0.5251476923567457
60,60,60,03-01,1.5819351662709014,0.4991215762723423,0.3617178120034443
61,61,61,03-02,1.2778288627263985,-0.5369532398691138,0.4304422800216108
62,62,62,03-03,1.4208853243113941,-0.049567100854630834,0.23930905351423906
63,63,63,03-04,1.354819120056285,-0.2746513218292201,-0.20042952492161925
64,64,64,03-05,1.0977469749019535,-1.1504831359727452,-0.5067406589720097
65,65,65,03-06,1.5264117415663352,0.30995607272364994,-0.4521838640663627
66,66,66,03-07,1.0424887174661601,-1.3387452280300007,-0.4105531521537951
67,67,67,03-08,1.3739091745350394,-0.20961247043523148,-0.3533842792211666
68,68,68,03-09,1.4942014307339355,0.2002171706207741,-0.05348303606621289
69,69,69,03-10,1.4554995787711893,0.06836191576655101,-0.14639981901325338
70,70,70,03-11,1.6259049248687767,0.6489243229569773,-0.07623227782442232
71,71,71,03-12,1.3627754155459555,-0.2475446249585929,0.033195205518025635
72,72,72,03-13,1.1660612119268037,-0.9177399808970144,-0.022344237121049455
73,73,73,03-14,1.5666225980079602,0.4469524296194563,-0.14928192166331514
74,74,74,03-15,1.396390571872648,-0.1330194852136765,-0.2812427704719192
75,75,75,03-16,1.2319488307446522,-0.6932641914870432,-0.3984058034050269
76,76,76,03-17,1.3935078509205925,-0.14284076989464706,-0.2687336383842642
77,77,77,03-18,1.1564388674381074,-0.9505228225572392,-0.5490826134455665
78,78,78,03-19,1.3944276705804592,-0.1397069907724378,-0.3463950172893555
79,79,79,03-20,1.0728982693389622,-1.2351414207483578,-0.5380570848408834
80,80,80,03-21,1.753344961735768,1.0831060917235895,-0.28236128103081554
81,81,81,03-22,0.8944115680794382,-1.8432365967962108,0.03642324057669386
82,82,82,03-23,1.843815325923848,1.3913340529657603,0.28602596173142986
83,83,83,03-24,1.7178522768729712,0.9621843070878172,0.5920669510042894
84,84,84,03-25,1.8340045797135496,1.3579093361559784,0.4156738345500135
85,85,85,03-26,1.6118689644909543,0.6011045148887997,0.5825226362658097
86,86,86,03-27,1.4426979440886505,0.02474739299793462,0.2661724064354033
87,87,87,03-28,1.1882500335075543,-0.8421437865014333,0.4660156260624374
88,88,88,03-29,1.2866889629216376,-0.5067673260166775,0.12811054271042313
89,89,89,03-30,2.069797417488639,2.1612436248500213,-0.05070882142296065
90,90,90,03-31,1.2389178297251298,-0.6695211639561067,0.23583517940698914
91,91,91,04-01,1.2969490669223376,-0.471811669911503,0.4741653788864786
92,92,92,04-02,1.947332371280548,1.7440113979776335,0.6878696538687609
93,93,93,04-03,1.6079748344055391,0.5878374103755032,0.39227023407838457
94,94,94,04-04,1.66304489458235,0.775458323877016,0.6038104341605387
95,95,95,04-05,1.5492154354819778,0.3876471061077639,0.5289490703043261
96,96,96,04-06,1.611462595580718,0.5997200365368177,0.31526444135827103
97,97,97,04-07,1.165110252084252,-0.920979853048778,0.04962551963125197
98,98,98,04-08,1.571011038376778,0.4619036243013027,-0.07330766766222822
99,99,99,04-09,1.1401564724181248,-1.0059961199866112,-0.2127420035482029
100,100,100,04-10,1.446546491638869,0.037859200116134806,-0.6019197468109402
101,101,101,04-11,1.3036567568256456,-0.4489589092080841,-0.5786735744674656
102,102,102,04-12,0.9260792444081482,-1.7353464230396058,-0.3568074310390949
103,103,103,04-13,1.206049231197324,-0.7815028189879304,0.07731337284191271
104,104,104,04-14,1.9617408874678948,1.7931004848715268,-0.028940617594075468
105,105,105,04-15,1.904689327979764,1.5987287032994344,0.07056204200246574
106,106,106,04-16,1.2594219263183102,-0.5996647424997943,0.4176613530804793
107,107,107,04-17,1.478891511293144,0.1480570483711631,0.4982164057074077
108,108,108,04-18,1.5373580061942085,0.34724944342847536,0.2673731090208715
109,109,109,04-19,1.347915236844141,-0.29817250322635996,-0.06248938655677139
110,110,110,04-20,1.5552013177784512,0.4080407047523098,-0.13768739807980404
111,111,111,04-21,1.323766429486769,-0.3804462701664232,-0.20756850762447807
112,112,112,04-22,1.1269902391743336,-1.0508528116379905,-0.3334699981498589
113,113,113,04-23,1.3558234533876548,-0.27122960889688136,-0.0597913953285126
114,114,114,04-24,1.3156321059141107,-0.4081594997238097,0.1163989263478728
115,115,115,04-25,1.8298923313546247,1.3438991137017182,0.2882799671009773
116,116,116,04-26,1.8654911922772848,1.4651826348106225,0.4311196544778924
117,117,117,04-27,1.6264672024722917,0.6508399743522041,0.5217984777922239
118,118,118,04-28,1.3785461035823845,-0.19381468737649984,0.6233926610945371
119,119,119,04-29,1.5155184947395033,0.2728433309891072,0.3252767526784993
120,120,120,04-30,1.494550255825811,0.2014056000900684,0.04642497765430387
121,121,121,05-01,1.3048785455326073,-0.4447963367945078,0.031199816401862607
122,122,122,05-02,1.3744035919324842,-0.2079280153345505,-0.06440982834465626
123,123,123,05-03,1.5996540760230331,0.5594890068375565,-0.01095353721660855
124,124,124,05-04,1.2101673618501043,-0.7674725558556129,0.13176247462018245
125,125,125,05-05,1.609660702480975,0.5935810777573934,0.07421108546809102
126,126,126,05-06,1.7458883144687178,1.0577016711108145,0.1092514692427848
127,127,127,05-07,1.2035244351176455,-0.7901046717070564,-0.016050774674242856
128,128,128,05-08,1.4361134303639669,0.0023142873136122173,0.21694136442277195
129,129,129,05-09,1.3789835126827321,-0.1923244566646094,0.04565782482920063
130,130,130,05-10,1.6204912713121369,0.6304802787264758,0.08938579018495807
131,131,131,05-11,1.308012192514445,-0.4341201598040344,0.3488666665021989
132,132,132,05-12,1.822897907011768,1.3200694632453591,0.6022983999814017
133,133,133,05-13,1.6604978249228322,0.7667805861963888,0.3293560944229403
134,134,134,05-14,1.8824336369853008,1.5229046881888282,0.40078378744932497
135,135,135,05-15,0.8983031158746003,-1.8299782900153767,0.6523544925508513
136,136,136,05-16,1.7462830270341465,1.059046436884784,0.635827180600401
137,137,137,05-17,1.7510549304516108,1.0753040708051238,0.5673311512209462
138,138,138,05-18,1.7937915548460253,1.220905591542657,0.2966746238285076
139,139,139,05-19,1.5398690403358066,0.3558044099196607,0.5849033255258357
140,140,140,05-20,1.4057787383629896,-0.1010344761658035,0.361494613671692
141,141,141,05-21,1.4059044802724299,-0.10060607983140944,0.3829102855970595
142,142,142,05-22,1.3528365510665652,-0.28140583424007776,0.12080941372289533
143,143,143,05-23,1.7887702038605309,1.2037981023573283,0.36876295372236906
144,144,144,05-24,1.3322040745232084,-0.3516996397023279,0.4774310262040701
145,145,145,05-25,1.976541566249528,1.8435256499165031,0.3768419667408731
146,146,146,05-26,1.597154758632192,0.5509739587244029,0.23861585662963725
147,147,147,05-27,1.2287564602232992,-0.7041404366105917,0.23152122487350746
148,148,148,05-28,1.1094056863584851,-1.1107624949074928,0.4724503914988949
149,149,149,05-29,1.7762758036217463,1.1612303118205496,0.6739966985548738
150,150,150,05-30,1.7565059326730017,1.0938753600499966,0.4549377588767465
151,151,151,05-31,2.3314860247593905,3.052803492252377,0.4086612687866841
152,152,152,06-01,1.2113686935756802,-0.763379679344361,0.6046613631950141
153,153,153,06-02,1.1472586448741346,-0.9817993771509648,0.3584801669674294
154,154,154,06-03,1.4545826751798374,0.06523807154248573,0.3357810187050827
155,155,155,06-04,1.3427245633797682,-0.3158568655449581,-0.06832554704547755
156,156,156,06-05,1.7165303210812894,0.9576804704759164,0.24259217633284266
157,157,157,06-06,1.6198114311843566,0.6281640977490154,0.5655936293794447
158,158,158,06-07,1.7589278355796334,1.1021266609255602,0.7277021499695892
159,159,159,06-08,1.7160985185696718,0.9562093411286476,0.910509350041138
160,160,160,06-09,1.740073001949865,1.0378891950833522,0.6271797031618349
161,161,161,06-10,1.6646674636933816,0.7809863348843343,0.6142708602312701
162,162,162,06-11,1.2175567126815443,-0.7422974107999014,0.5208398734685745
163,163,163,06-12,1.5970775873798873,0.5507110401656259,0.6242226080857743
164,164,164,06-13,1.5943859420121356,0.5415407403493867,0.5745172222543385
165,165,165,06-14,1.8981664973581835,1.5765057488318466,0.379649655224068
166,166,166,06-15,1.652536536922686,0.7396568800947372,0.5378291901207507
167,167,167,06-16,1.3214849759017162,-0.3882190672972888,0.7093871038008978
168,168,168,06-17,1.4961276782396031,0.20677979858019493,0.6221145355491288
169,169,169,06-18,1.8992092992617065,1.5800585222465091,0.3286840026913529
170,170,170,06-19,1.4406896776976252,0.017905330838772375,0.5951811131401386
171,171,171,06-20,1.3814041556570482,-0.1840774483148083,0.7282729506593997
172,172,172,06-21,2.121866260420992,2.3386395427874507,0.7264004972703981
173,173,173,06-22,1.5558738411228286,0.4103319578182781,0.6895513039688542
174,174,174,06-23,1.4928300888967254,0.19554507824618567,0.6693420811163605
175,175,175,06-24,1.8343139550899616,1.358963362437246,0.9157083889111676
176,176,176,06-25,1.4050990892762198,-0.1033500062761902,0.5568793682301526
177,177,177,06-26,1.8152813970347037,1.2941203984540337,0.608206241266157
178,178,178,06-27,1.489930233888528,0.18566541870136047,1.1360947272895106
179,179,179,06-28,1.6462659173800682,0.7182931960343052,0.9555406519347932
180,180,180,06-29,2.422497794359116,3.3628759943863065,1.0954640002756044
181,181,181,06-30,1.516339046769121,0.2756389103089433,0.8857926255051629
182,182,182,07-01,1.6515189708170004,0.7361900837686769,0.7739625598922258
183,183,183,07-02,1.4460278310924484,0.03609214983138461,0.5198968597693082
184,184,184,07-03,1.2929856077928408,-0.4853149749762618,-0.08186827983476141
185,185,185,07-04,1.198829228148094,-0.8061010047032003,-0.11194138914461248
186,186,186,07-05,1.3627254534669884,-0.2477148432381109,-0.438978078507016
187,187,187,07-06,1.4633771063812564,0.09520025444983693,-0.4964834785940973
188,188,188,07-07,1.075572617275749,-1.2260300524057441,-0.07980948551995558
189,189,189,07-08,1.3447547123067347,-0.3089402506911031,-0.0049259055347952345
190,190,190,07-09,2.0267927760172912,2.0147289834685886,-0.3272517120581443
191,191,191,07-10,1.3307071679494435,-0.3567995247922383,-0.5251488817755661
192,192,192,07-11,0.7950754650779258,-2.1816696823782054,-0.3262719897123633
193,193,193,07-12,1.1148591663999747,-1.0921827638546933,-0.1717905613440925
194,194,194,07-13,1.4258159523912448,-0.032768700026528264,-0.5337022912218258
195,195,195,07-14,1.6168129193905116,0.6179483195185217,-0.4260741191248523
196,196,196,07-15,1.3894277710899583,-0.15674139579781152,0.34268600196234433
197,197,197,07-16,1.5202518131646796,0.2889695077896025,0.566619130118295
198,198,198,07-17,2.1489437094982184,2.4308910441449747,0.6409640008577059
199,199,199,07-18,1.5092291951877368,0.2514160050810108,0.38763964737195183
200,200,200,07-19,1.5567451679796835,0.4133005244099372,0.22227462384911525
201,201,201,07-20,1.1706818203454268,-0.9019978013960028,0.1194445927350306
202,202,202,07-21,1.098202396692593,-1.148931536934831,-0.2919992080513457
203,203,203,07-22,1.3391572039630155,-0.3280106788949053,-0.2352612228762452
204,204,204,07-23,1.4243474655352963,-0.03777176057328311,-0.4510552750119344
205,205,205,07-24,1.6091508147851783,0.5918439161316139,-0.6864485247682294
206,206,206,07-25,1.1767089167390332,-0.8814637884041979,-0.5285113708995706
207,207,207,07-26,0.7561292999243071,-2.3143572999337727,-0.5259007773962745
208,208,208,07-27,1.3763465035103364,-0.20130861372287773,-0.7493795319473192
209,209,209,07-28,1.3437547364653573,-0.3123471178751285,-0.8246753151676559
210,210,210,07-29,1.0307776369373085,-1.3786442878795513,-0.8850002718127454
211,211,211,07-30,1.4765469412952246,0.14006921680959314,-0.5093955871589351
212,212,212,07-31,1.0704702593119086,-1.2434135282747345,-0.5473190448991052
213,213,213,08-01,1.417609052918171,-0.060729192010910836,-0.7210373594100137
214,214,214,08-02,1.309559265534958,-0.4288493601638988,-0.7257705883377245
215,215,215,08-03,1.0378183292048937,-1.3546570049405793,-0.7054517891758113
216,216,216,08-04,1.0224419179490023,-1.407043661445815,-0.5334969371708448
217,217,217,08-05,1.5123305052386349,0.26198201178107144,-0.15380112439555674
218,218,218,08-06,1.3733010217534862,-0.2116844162449354,-0.1775656214503094
219,219,219,08-07,2.0862937171653533,2.2174456846408166,-0.02296311317406019
220,220,220,08-08,1.267707461539782,-0.5714363424924146,0.2082094461479629
221,221,221,08-09,1.3100897708698525,-0.4270419552830839,0.034598575443429015
222,222,222,08-10,1.4295613541195915,-0.020008305513676442,-0.005310766168838067
223,223,223,08-11,1.206583317935763,-0.7796832124461321,-0.29937848261989225
224,224,224,08-12,1.3030164313039236,-0.4511404659185378,-0.4956040876194546
225,225,225,08-13,1.568409227463636,0.4530393859344917,-0.6021546322460503
226,226,226,08-14,0.9221333246095778,-1.7487899724897884,-0.708904480883152
227,227,227,08-15,1.1224429421144455,-1.0663452230426578,-0.4357258705333853
228,228,228,08-16,1.2415635298281151,-0.6605073973362876,-0.40086040385782784
229,229,229,08-17,1.6876798725858235,0.8593884496524689,-0.5519073830758565
230,230,230,08-18,1.3644182221410643,-0.2419476658651939,-0.34895515289340145
231,231,231,08-19,1.3023994502008718,-0.4532424893736803,-0.18591913083381387
232,232,232,08-20,1.2795537631069822,-0.5310765913950579,-0.009506586447181277
233,233,233,08-21,1.4095666975076389,-0.0881290906851323,-0.054383742040453764
234,234,234,08-22,1.5522447621280888,0.3979678689835081,0.4932212237904161
235,235,235,08-23,1.6086464339473638,0.5901255160928339,0.6158455802476813
236,236,236,08-24,2.328808743174845,3.043682129120025,0.8153116493885307
237,237,237,08-25,1.518353969232349,0.2825036493699117,0.6744779980415746
238,238,238,08-26,1.6308347016489384,0.6657198234500378,0.2295194810335919
239,239,239,08-27,1.1615436756646829,-0.9331309987668692,0.2256053952773484
240,240,240,08-28,0.7686255423778419,-2.271783233064388,0.001992984292560266
241,241,241,08-29,1.6017533131077686,0.5666410015553727,-0.0666904094919752
242,242,242,08-30,1.935003531397704,1.702007663211296,-0.40466710047359067
243,243,243,08-31,1.3973952160228431,-0.1295967133373011,-0.008850898055545101
244,244,244,09-01,1.035621843017372,-1.3621403224396549,0.32242513504806825
245,245,245,09-02,1.8586180586633347,1.4417662157414042,0.2401521911571868
246,246,246,09-03,1.352037830624823,-0.2841270344427078,0.06745736738676744
247,247,247,09-04,1.4568619184405849,0.07300333821008377,0.11637819950570535
248,248,248,09-05,1.6308696000643823,0.6658387205887799,0.37541426625367263
249,249,249,09-06,1.4835499986132548,0.16392827937632626,0.2636113752149813
250,250,250,09-07,1.4918118759155925,0.19207607804814888,0.3633859126184933
251,251,251,09-08,1.6617212898798543,0.770948869509256,0.42642889491776703
252,252,252,09-09,1.5277513907940268,0.3145201899783642,0.3488502350520017
253,253,253,09-10,1.5678873078010929,0.4512612320057261,0.24803675801775404
254,254,254,09-11,1.4942453382746252,0.2003667613941882,0.28323624648572404
255,255,255,09-12,1.3060067553799326,-0.4409525828291597,0.14831064968745386
256,256,256,09-13,1.553801914614826,0.40327300885596856,0.2907383811222693
257,257,257,09-14,1.4241029797543283,-0.0386047112803649,0.20939853793084584
258,258,258,09-15,1.7785817570228537,1.1690865785872568,0.035728976745066865
259,259,259,09-16,1.4246392025959795,-0.03677782714281492,0.10994862653249082
260,260,260,09-17,1.188394790799148,-0.8416506057204857,0.4480176916842766
261,261,261,09-18,1.436715443568756,0.004365315895384045,0.4055494086444336
262,262,262,09-19,2.149177453973667,2.4316873997666826,0.32309159953867145
263,263,263,09-20,1.3493118215951572,-0.2934144095194225,0.4215165549012701
264,264,264,09-21,1.6333647950726389,0.6743397239526839,0.764734448603352
265,265,265,09-22,1.5979760054148562,0.5537719050327764,0.7309806331101029
266,266,266,09-23,1.792837964233951,1.2176567564920064,0.21586518880384534
267,267,267,09-24,1.3772713885627494,-0.1981575770641108,0.3725334158696721
268,268,268,09-25,1.2420044319516397,-0.6590052660708625,0.04664514746730678
269,269,269,09-26,1.625221213505449,0.6465949528755379,0.04968962904793852
270,270,270,09-27,1.0594409328474348,-1.280989886461508,-0.19488733587640228
271,271,271,09-28,1.6033376609165886,0.5720387945165668,-0.10146009441296233
272,272,272,09-29,1.3621119457465756,-0.24980503305403834,-0.06927067318397351
273,273,273,09-30,1.5418066862603668,0.36240587171652905,-0.2445914680582192
274,274,274,10-01,1.2986934224608824,-0.4658687386969297,-0.23439574542710576
275,275,275,10-02,1.3164626680815734,-0.4053298163699359,-0.4873280990176863
276,276,276,10-03,1.0773966835693378,-1.2198155506748276,-0.4470147260720627
277,277,277,10-04,1.1578969153320098,-0.9455553270269164,-0.7644794226593118
278,278,278,10-05,1.4331080782974748,-0.007924795380296777,-0.8634171144125137
279,279,279,10-06,0.9827176289011478,-1.5423823078069656,-1.14001804134363
280,280,280,10-07,1.1244536363862998,-1.0594948892161402,-1.1019877419750659
281,281,281,10-08,0.8293390503532541,-2.064935377956634,-1.013413228042232
282,282,282,10-09,1.1443720810029097,-0.9916337544634442,-0.7320755388677865
283,283,283,10-10,1.3138860443063851,-0.4141082434299121,-0.35628594819847675
284,284,284,10-11,1.928573637558275,1.6801013396663755,-0.2328064957242556
285,285,285,10-12,1.644523021032267,0.7123552362088933,-0.06059502664693624
286,286,286,10-13,1.3419140703469357,-0.31861817437081336,-0.12271624171888458
287,287,287,10-14,1.132621742721612,-1.0316665634927182,-0.24671340230919345
288,288,288,10-15,1.0349700216560065,-1.3643610448951342,-0.6637012605328628
289,289,289,10-16,1.0955138713532806,-1.1580912069717653,-0.9869511125130888
290,290,290,10-17,1.194213719461244,-0.8218258096756411,-1.09113274271502
291,291,291,10-18,1.075245690425326,-1.2271438756724626,-0.8877028664295578
292,292,292,10-19,1.1584391515610089,-0.9437079555824004,-0.5462241308663986
293,293,293,10-20,1.49088336675036,0.1889126942200557,-0.5564515259436494
294,294,294,10-21,1.6363503528442798,0.6845113684838204,-0.4671730333393412
295,295,295,10-22,1.0775023420889265,-1.2194555774352709,-0.4125225460562788
296,296,296,10-23,1.3514426296650488,-0.2861548540497917,-0.4185741939786401
297,297,297,10-24,1.1714910044642433,-0.8992409519740879,-0.7002941902579859
298,298,298,10-25,1.1477815566575296,-0.980017843116568,-0.9183180863422984
299,299,299,10-26,0.994744524062463,-1.5014072834560193,-0.9213356190521846
300,300,300,10-27,1.2523871095169632,-0.6236320080220553,-0.8576806738866014
301,301,301,10-28,1.0721881464115588,-1.2375607736945868,-0.8415213757212956
302,302,302,10-29,1.4635457506465588,0.09577481694370812,-0.7526264136738604
303,303,303,10-30,1.1999492452574665,-0.8022851629822527,-0.4939227977877715
304,304,304,10-31,1.3043350288053372,-0.4466480708319567,-0.3099459523088165
305,305,305,11-01,1.4503490756741533,0.05081441186051415,-0.1827278709586371
306,306,306,11-02,1.5763898796532725,0.4802290648516748,0.07217798482947098
307,307,307,11-03,1.2962327030055,-0.4742522855935104,0.4473309199421367
308,308,308,11-04,1.9124620432610064,1.6252099516723566,0.7549868490959287
309,309,309,11-05,1.8606334193166136,1.448632447693741,0.8607697079674671
310,310,310,11-06,1.8461498046548948,1.3992875040907946,1.0334543029156404
311,311,311,11-07,1.6366439282578569,0.6855115650897444,1.1515640623074417
312,312,312,11-08,1.8805057969439336,1.5163366345407143,0.9238167605301034
313,313,313,11-09,1.5042365369849988,0.23440627075729625,0.5842664871489238
314,314,314,11-10,1.51137484951755,0.25872614100832764,0.2520857598168109
315,315,315,11-11,1.2626493149058884,-0.588669192593336,-0.1677539720347724
316,316,316,11-12,1.2611442537590345,-0.5937968599018832,-0.6438322252154556
317,317,317,11-13,0.8972615577260249,-1.833526826019756,-0.8238646924973385
318,318,318,11-14,1.042081415709279,-1.3401328845433846,-0.6369173774110725
319,319,319,11-15,1.1871802358947785,-0.8457885329340014,-0.2878670579763624
320,320,320,11-16,1.8406089322077241,1.3804100315259242,0.4148983664578789
321,321,321,11-17,1.877364009678424,1.505632724014924,0.924853630383982
322,322,322,11-18,2.498788826259108,3.622795686703565,1.2362842246901502
323,323,323,11-19,1.7953469538937197,1.2262047575368626,1.4470815509464237
324,324,324,11-20,1.5905437779033194,0.5284506812936246,1.327243599509487
325,325,325,11-21,1.5584167220219016,0.4189954246036393,1.1465404596997952
326,326,326,11-22,1.629561568437866,0.6613823229043035,0.4892429500220651
327,327,327,11-23,1.559126583016131,0.4214138851567744,0.4197900347029117
328,328,328,11-24,1.3412180820447597,-0.3209893713628162,0.1862226780991929
329,329,329,11-25,1.6730329915096744,0.8094872656219423,0.10474591788879573
330,330,330,11-26,1.1792068493022871,-0.8729534583286883,0.002077210506607955
331,331,331,11-27,1.414927491400648,-0.069865136658744,0.0857614192637316
332,332,332,11-28,1.448751067466709,0.04537007861117698,0.28248327724389377
333,333,333,11-29,1.7065033650420778,0.9235191376995164,0.0361271376792072
334,334,334,11-30,1.6876661731944969,0.8593417765181567,0.22916788358667944
335,335,335,12-01,1.2391736574655094,-0.668649571766177,0.3362318781862181
336,336,336,12-02,1.5191721110197185,0.2852910171161449,0.4901638116605321
337,337,337,12-03,1.6034785601060708,0.5725188309384883,0.3872276908500876
338,338,338,12-04,1.7198415556652409,0.9689616794570596,0.059306204495533824
339,339,339,12-05,1.5252219206144155,0.3059024128368505,0.016600464926959033
340,340,340,12-06,1.1101615981514108,-1.1081871416091662,-0.01924532718275519
341,341,341,12-07,1.1639643131324433,-0.9248840091776258,-0.10373864289671524
342,342,342,12-08,1.4560438629456631,0.07021626445785961,-0.5510984286968686
343,343,343,12-09,1.4546768547716007,0.06555893665472808,-0.7070733821031124
344,344,344,12-10,0.9319934464670868,-1.7151970353438606,-0.4338738303866079
345,345,345,12-11,1.2505334572703393,-0.6299473076006121,-0.44834285668663454
346,346,346,12-12,1.5912950327730564,0.531010168689861,-0.5162592119631818
347,347,347,12-13,1.1384828206643054,-1.0116981669777858,-0.654931978181457
348,348,348,12-14,1.3364359460370092,-0.33728186720142417,-0.4852128682773377
349,349,349,12-15,1.210459381207377,-0.7664776606549231,-0.3070163174973197
350,350,350,12-16,1.2308868295493265,-0.6968823759191455,-0.23600440311887505
351,351,351,12-17,1.564356514357519,0.4392319970794963,0.09985040003528503
352,352,352,12-18,1.7163545581247417,0.9570816549605284,0.0674877528600689
353,353,353,12-19,1.7299588094075755,1.0034306519471743,0.037861438626100564
354,354,354,12-20,1.2794418862333614,-0.531457750252721,-0.029227873096088507
355,355,355,12-21,1.1582842944145526,-0.9442355460587328,-0.16762245286401245
356,356,356,12-22,1.112735424202972,-1.09941824625228,-0.4249958363441429
357,357,357,12-23,1.3206289566862086,-0.39113548152804745,-0.6138446941583515
358,358,358,12-24,1.2630926871005657,-0.5871586459202538,-0.8071740444675471
359,359,359,12-25,1.3973759079582688,-0.12966249493807766,-0.6535609216282698
360,360,360,12-26,0.9389683615038728,-1.6914338521078942,-0.7298618770561349
361,361,361,12-27,1.4288133232151268,-0.022556809023069304,-0.6739501216176489
362,362,362,12-28,0.9783613356685358,-1.5572239788194715,-0.6353093361308516
363,363,363,12-29,1.4190954979408559,-0.05566494889713018,
364,364,364,12-30,1.3311432154448908,-0.3553139329994705,
365,365,365,12-31,,,
