,unnamed: 0,unnamed: 0,mth_day,france,france_norm,france_ravg
68,68,68,03-09,0.2599121225674189,-1.7848300077006392,-0.9104832772911216
69,69,69,03-10,0.5717126890498795,0.04691225474028247,-0.9815404820412152
70,70,70,03-11,0.3281914115644584,-1.3837080318291486,-1.1032088572824852
71,71,71,03-12,0.3226887627505319,-1.416034574726583,-1.2117151587082
72,72,72,03-13,0.3970118144060876,-0.9794071614831906,-0.9982968244148585
73,73,73,03-14,0.2652922181430776,-1.7532234312499202,-1.2361044534339116
74,74,74,03-15,0.4778815134414365,-0.5043200019405889,-1.0831350306803629
75,75,75,03-16,0.3288339119564788,-1.379933519374038,-1.0043137135672788
76,76,76,03-17,0.4844228431813499,-0.46589149530785606,-0.9280209483788586
77,77,77,03-18,0.4031909114338409,-0.9431066720480781,-0.7925858869237935
78,78,78,03-19,0.4749314908541163,-0.5216505703526694,-0.4316390607420704
79,79,79,03-20,0.4036153755517082,-0.94061306251953,0.08325447372127741
80,80,80,03-21,0.8465253794956128,1.6613609551497497,0.010532786719902978
81,81,81,03-22,0.8547073353601368,1.7094276874060492,0.2081963900458408
82,82,82,03-23,0.4101503966668282,-0.9022216173161024,0.5226157818092317
83,83,83,03-24,0.6050696083020239,0.2428749479075487,0.4618261529927192
84,84,84,03-25,0.7960557444407191,1.364865780227677,0.18046670002509926
85,85,85,03-26,0.3415294333646585,-1.3053508354186054,-0.08241556884327635
86,86,86,03-27,0.5591660540512279,-0.02679576265596989,0.0651714876255733
87,87,87,03-28,0.5862192122260634,0.1321340741957952,0.16579467781147905
88,88,88,03-29,0.5608846852926017,-0.016699278503004615,-0.010909919296628065
89,89,89,03-30,0.7078385458689149,0.8466140890229833,0.26722671413016563
90,90,90,03-31,0.6155829958185103,0.3046381975790342,0.1374933662264252
91,91,91,04-01,0.6255972139915057,0.3634689651421569,0.13297433053612862
92,92,92,04-02,0.4266661968470311,-0.8051958500784125,-0.05930254090401633
93,93,93,04-03,0.5816038099926358,0.1050198600540158,-0.2537024657232931
94,94,94,04-04,0.36450759011124495,-1.1703605071438743,-0.06768338111459045
95,95,95,04-05,0.5092931240844355,-0.31978545989267704,-0.2646362118621654
96,96,96,04-06,0.8055688594855487,1.4207527052312499,-0.2067562781380248
97,97,97,04-07,0.4244444466291858,-0.8182480193432926,-0.2360826718370247
98,98,98,04-08,0.485780395912697,-0.4579162477335689,-0.2531346833360076
99,99,99,04-09,0.5516520432324449,-0.07093850213998354,-0.4507014585132176
100,100,100,04-10,0.3470919516099093,-1.2726725761377715,-0.8922314137485198
101,101,101,04-11,0.30751332018469163,-1.505186110955938,-0.7489345241772614
102,102,102,04-12,0.3546234629059372,-1.2284270261805634,-0.5636969931507629
103,103,103,04-13,0.5707970823453714,0.041533318084258,-0.5038384660641396
104,104,104,04-14,0.6749680396947733,0.6535089384254218,-0.006307967310822467
105,105,105,04-15,0.6127870283352418,0.2882126603797567,0.049511383653269764
106,106,106,04-16,0.8552320798401671,1.712510416382131,0.13765583346064816
107,107,107,04-17,0.3645229954261021,-1.1702700051713846,0.2383980623109672
108,108,108,04-18,0.4446475561829088,-0.699560327336293,0.1570137544018052
109,109,109,04-19,0.6736875970263305,0.645986691186172,0.13389290686050198
110,110,110,04-20,0.5918482455102633,0.16520309097045033,-0.2498869296993681
111,111,111,04-21,0.5891731384051389,0.14948757513193747,0.23055331829803005
112,112,112,04-22,0.4632682990259772,-0.5901686029770895,0.4936000013561619
113,113,113,04-23,0.8552084304619519,1.7123714828130043,0.1741327511474755
114,114,114,04-24,0.7133035995704641,0.8787197710124985,-0.032742791247107744
115,115,115,04-25,0.34740784152756776,-1.2708168100659467,0.11019150615348666
116,116,116,04-26,0.38056116883155583,-1.0760501633970492,0.2390877419865104
117,117,117,04-27,0.7351554498245061,1.0070933595355038,-0.06517359107392018
118,118,118,04-28,0.5949131930952045,0.1832088120210532,-0.1861494244011244
119,119,119,04-29,0.5444588519250732,-0.11319651554957955,0.3681039290638506
120,120,120,04-30,0.5897480072727406,0.1528647710492735,0.6398588244402664
121,121,121,05-01,0.9134804155857528,2.054703310723903,0.487461724352386
122,122,122,05-02,0.6581111235173268,0.5544792088614454,0.4579546614109786
123,123,123,05-03,0.5795085454143899,0.09271075900822144,0.35917995885504755
124,124,124,05-04,0.5647769043966917,0.006166434372608861,0.25423554130523723
125,125,125,05-05,0.4435778202125589,-0.7058447308851661,0.4157245686710898
126,126,126,05-06,0.48256569397851506,-0.4768017342495887,0.3647041081813187
127,127,127,05-07,1.0784131288145553,3.0236374749190187,0.237675581876372
128,128,128,05-08,0.6060026730794104,0.2483564459228189,0.1255102918796442
129,129,129,05-09,0.449771188996567,-0.6694603988214588,0.4149795519737482
130,130,130,05-10,0.4502197365753465,-0.6668253056077579,0.3279866797592907
131,131,131,05-11,0.7392198910233088,1.0309708296794575,-0.022880123479129155
132,132,132,05-12,0.3937177352042527,-0.9987589675363336,-0.18156778038860413
133,133,133,05-13,0.7200642379705594,0.9184366554885004,0.007112776866676903
134,134,134,05-14,0.4439310683585105,-0.7037694955340309,0.048611037586549916
135,135,135,05-15,0.6424752800995163,0.4626229447102274,-0.2005775562246874
136,136,136,05-16,0.4926029303219959,-0.4178357412885198,0.3145855200543574
137,137,137,05-17,0.4847174548308671,-0.4641607331879661,0.18800348919239807
138,138,138,05-18,0.9198664482899198,2.092219490137935,0.2841395556193129
139,139,139,05-19,0.5907828983240145,0.15894447031674444,0.012878631137900515
140,140,140,05-20,0.5421171961318471,-0.12695309697254226,0.045199671561267495
141,141,141,05-21,0.3654298300311667,-1.1649426021782472,0.002320477404960164
142,142,142,05-22,0.5256132033935329,-0.22390949874831795,-0.5774296258159636
143,143,143,05-23,0.44092387982070624,-0.7214358981258101,-0.8528646392412234
144,144,144,05-24,0.3277534169674933,-1.386281129187607,-0.2401894756234447
145,145,145,05-25,0.30947434861356105,-1.4936656102348138,-0.10803134386286356
146,146,146,05-26,1.1678574009722174,3.5490978847341297,-0.199770659400877
147,147,147,05-27,0.5004061785922412,-0.3719938116147602,-0.06893516011612982
148,148,148,05-28,0.4319175853800626,-0.7743453919763985,0.33848257596290704
149,149,149,05-29,0.574549391322433,0.06357709758267271,0.5871141259921789
150,150,150,05-30,0.7438591656064913,1.058225287286614,-0.0036146333673504985
151,151,151,05-31,0.5634078622987252,-0.0018763100591819906,0.3024418072134714
152,152,152,06-01,0.5645315982678437,0.00472532857695305,0.270321498769397
153,153,153,06-02,0.8129891445654368,1.4643448318701713,0.02219175006650736
154,154,154,06-03,0.3991123248131924,-0.9670672426408452,-0.2532637865002592
155,155,155,06-04,0.3211283796667383,-1.4252013946346649,-0.17178674497663748
156,156,156,06-05,0.4625296551071351,-0.5945079321139857,-0.20284744769317867
157,157,157,06-06,0.6466223676031785,0.4869859390825485,-0.5914373080866323
158,158,158,06-07,0.5328085390767916,-0.1816388877222941,-0.6866766678496042
159,159,159,06-08,0.4161127681742677,-0.8671943304905508,-0.454817475492549
160,160,160,06-09,0.30184202559778883,-1.538503401218676,-0.2642909351584615
161,161,161,06-10,0.5579318721780455,-0.034046240492333284,0.014398450209768468
162,162,162,06-11,0.6571190941047884,0.5486513098905395,0.1286077180293924
163,163,163,06-12,0.9312546873750726,2.159122251291928,0.3111669784254369
164,164,164,06-13,0.6494532716919108,0.5036167191954496,0.3027820466929929
165,165,165,06-14,0.6025650283265879,0.228161231885716,0.21873428565001105
166,166,166,06-15,0.29327828870848804,-1.5888129916133398,0.12346115369379608
167,167,167,06-16,0.4720918278373224,-0.5383328067502243,-0.4376271873510532
168,168,168,06-17,0.5598143025182675,-0.022987481846750268,-0.7198009465386598
169,169,169,06-18,0.3582013724899588,-1.2074077949771669,-0.6654843713592266
170,170,170,06-19,0.3612622752885001,-1.18942583593019,-0.4064697345125493
171,171,171,06-20,0.6580398817192246,0.5540606829623158,-0.042686014830084114
172,172,172,06-21,0.5578163041881002,-0.034725170533276666,0.17164578325258414
173,173,173,06-22,0.8436330829578067,1.6443695113445669,0.273253970311767
174,174,174,06-23,0.7787166364142808,1.2630033066492592,0.7368109791281658
175,175,175,06-24,0.4619763115758474,-0.5977586726220698,0.6495138968497629
176,176,176,06-25,0.8347044431399825,1.5919162169682033,0.7612053486759965
177,177,177,06-26,0.5688812257288329,0.03027818929189895,0.6992666402983482
178,178,178,06-27,0.6718895294384499,0.6354235404241251,0.6841402203888189
179,179,179,06-28,0.7803735575693143,1.2727372610786771,0.8406415041264884
180,180,180,06-29,0.7632676519364393,1.1722447871920847,0.4103902340477809
181,181,181,06-30,0.6218149196328958,0.3412490298039466,0.3842277913521022
182,182,182,07-01,0.3952782449534374,-0.9895914035040424,0.2091312146563304
183,183,183,07-02,0.5421608799017716,-0.1266964668821729,0.06543827111633592
184,184,184,07-03,0.4930590915902909,-0.4151559197505063,-0.2007560918359923
185,185,185,07-04,0.6336164221994112,0.4105795998387102,-0.1919369836347184
186,186,186,07-05,0.4913968056994657,-0.4249213905218848,-0.11865005527458002
187,187,187,07-06,0.6308220916223536,0.3941636790115901,0.0361687085769605
188,188,188,07-07,0.4701279863619266,-0.5498698333432118,0.0988668233260262
189,189,189,07-08,0.7002810890409049,0.8022161162270699,0.1767339597775015
190,190,190,07-09,0.5570942173729658,-0.03896723125611208,0.4593884954105463
191,191,191,07-10,0.7131440427181962,0.8777824185475621,0.284561111839138
192,192,192,07-11,0.7800788309046225,1.2710058232763837,0.4326297486696502
193,193,193,07-12,0.4522665873291736,-0.6548006224168598,0.19449107225869924
194,194,194,07-13,0.6213541248488474,0.3385419876398612,0.11223052416595264
195,195,195,07-14,0.4570642051086458,-0.6266159422386356,-0.187832988588254
196,196,196,07-15,0.4730794975500017,-0.5325305198125917,-0.1919417905742399
197,197,197,07-16,0.4066818012471599,-0.922598657977678,0.1387300163159259
198,198,198,07-17,0.7758824104374085,1.246353011360468,0.4827408431123141
199,199,199,07-18,0.7899898319872071,1.3292302189241352,0.8447244112587052
200,200,200,07-19,0.9727008384250636,2.4026069484181907,0.9960672573230448
201,201,201,07-20,0.8267669212156091,1.545285466639711,1.2901019729612058
202,202,202,07-21,0.6276496664111382,0.3755265565734458,0.8525866814524795
203,203,203,07-22,0.7069866840290344,0.8416096358512871,0.5960028135411389
204,204,204,07-23,0.3290372886066525,-1.3787387376918891,0.26390422603228464
205,205,205,07-24,0.5279344205722603,-0.2102729885439089,-0.14141265644638745
206,206,206,07-25,0.633520387649308,0.4100154233650653,-0.3974330035763429
207,207,207,07-26,0.4128068259999837,-0.8866158282323218,-0.5667582203822833
208,208,208,07-27,0.3661697926221883,-1.1605955262062864,-0.4467534607701724
209,209,209,07-28,0.5340506779028107,-0.1743416649843556,-0.3097095102512953
210,210,210,07-29,0.4516010994490782,-0.658710180019224,-0.5956554701781083
211,211,211,07-30,0.6679007759300463,0.6119907145693533,-0.49420522948846207
212,212,212,07-31,0.3414767499060526,-1.3056603361958126,-0.4186576388021807
213,213,213,08-01,0.5164204505761669,-0.27791438409444363,-0.3880200029250616
214,214,214,08-02,0.4433284040339637,-0.7073099820885989,-0.21520397813085368
215,215,215,08-03,0.5653416485313072,0.00948415027835918,-0.19336148030315334
216,216,216,08-04,0.6281023535816657,0.3781859687460232,0.0004377980244676024
217,217,217,08-05,0.6902090558743876,0.7430457015355554,0.243896972693574
218,218,218,08-06,0.5394087166640446,-0.14286466623008695,0.4227598697556389
219,219,219,08-07,0.7650712901632499,1.1828406639201947,0.6240201173081051
220,220,220,08-08,0.6260054774525651,0.3658674002837907,0.4133006002112613
221,221,221,08-09,0.7708936865575625,1.2170456355931565,0.17055906231116938
222,222,222,08-10,0.4128893310503623,-0.8861311338350398,0.008478159363956827
223,223,223,08-11,0.44229115635980976,-0.713403525864996,-0.4538591858965229
224,224,224,08-12,0.3738715063550384,-1.1153500839133623,-0.5252329066971637
225,225,225,08-13,0.2928747946821157,-1.5911834076426834,-0.7787632568359966
226,226,226,08-14,0.5531097419533623,-0.062374924520054324,-0.8665080273136933
227,227,227,08-15,0.5119569079025439,-0.3041364652398407,-0.8224897050727812
228,228,228,08-16,0.32327344009735753,-1.4125997567012198,-0.4576914068012977
229,229,229,08-17,0.4872481508838137,-0.44929359241952416,0.3149381317859775
230,230,230,08-18,0.7464489755279584,1.0734397057155391,0.4022658884198247
231,231,231,08-19,1.081980334535426,3.044593823880968,0.7370405828021868
232,232,232,08-20,0.642299726416979,0.4615916152830284,0.8734493775596919
233,233,233,08-21,0.8538705324098991,1.7045117010543314,1.0036325408032165
234,234,234,08-22,0.4625910952632188,-0.5941469881561889,0.9573282102983508
235,235,235,08-23,0.6202074155514937,0.33180538704162305,0.5962682980861573
236,236,236,08-24,0.6991572245713507,0.7956137226863447,0.5625347596989452
237,237,237,08-25,0.7132209709385499,0.8782343506078077,0.4468188935949096
238,238,238,08-26,0.6078468344541945,0.25919038495975555,0.6914367211765721
239,239,239,08-27,0.7356870739330473,1.010216504430118,0.7103280286436249
240,240,240,08-28,0.7124252955508736,0.8735599773337855,0.5866234803482088
241,241,241,08-29,0.6395015722369615,0.4451532318439396,0.2809994163807659
242,242,242,08-30,0.572814728601741,0.05338643291384816,0.2140469096028036
243,243,243,08-31,0.4010796018288968,-0.9555100331968498,0.05439679645854978
244,244,244,09-01,0.5394665935147155,-0.14252465570801853,-0.03887090931628021
245,245,245,09-02,0.5726324890013222,0.05231582556459519,-0.03345403240114835
246,246,246,09-03,0.6171686950190091,0.3139537426848055,0.02095568794390661
247,247,247,09-04,0.6450339617832501,0.4776544933347308,0.09406820691282458
248,248,248,09-05,0.6283847134416389,0.3798447549841779,0.3926728647224281
249,249,249,09-06,0.4757512146389555,-0.516834919383342,0.5224721381819396
250,250,250,09-07,0.8444388705705502,1.6491032911496035,0.39260409107646027
251,251,251,09-08,0.7051996775961514,0.8311114663216636,0.16743807885740555
252,252,252,09-09,0.48453126620902,-0.4652545399480708,-0.07586476768892958
253,253,253,09-10,0.4150663786727013,-0.8733415799795974,0.029248293966699437
254,254,254,09-11,0.3798935356090615,-1.0799723242938328,-0.1586799768554036
255,255,255,09-12,0.5831057683039136,0.1138434505504321,-0.4332279125736371
256,256,256,09-13,0.6525031080938436,0.5215336662169853,-0.3193937166091577
257,257,257,09-14,0.4247971221532412,-0.8161761479877376,-0.3636562867227925
258,258,258,09-15,0.6007929287187964,0.21775063583880605,-0.04045880990412439
259,259,259,09-16,0.3698599277924008,-1.1389170006614069,-0.13072866335449948
260,260,260,09-17,0.7099830632377209,0.859212536618176,-0.16634462369089073
261,261,261,09-18,0.4909109480415621,-0.4277756701518185,0.06605530926257051
262,262,262,09-19,0.6161276523223356,0.3078379041986379,0.5521784709150349
263,263,263,09-20,0.6621528863276637,0.5782234497330297,0.6184649893031735
264,264,264,09-21,1.0972824631629092,3.1344896057535934,0.4622994367365799
265,265,265,09-22,0.4375599784186168,-0.7411978903325757,0.41149402648456107
266,266,266,09-23,0.5504873456783381,-0.07778077878138574,0.6670376941158228
267,267,267,09-24,0.43902213369763626,-0.7326081316639311,0.6630476952206071
268,268,268,09-25,0.877120681621957,1.8410999099862089,0.013770131028716234
269,269,269,09-26,0.6580778023773656,0.554283456361736,0.19120063618402072
270,270,270,09-27,0.4341593268884473,-0.7611757793977527,0.09979650836073993
271,271,271,09-28,0.6187741147730562,0.3233851405992513,0.4973531586119884
272,272,272,09-29,0.4571340631172113,-0.6262055457210706,0.20968200929304207
273,273,273,09-30,0.8450565129842474,1.6527317698435602,-0.08537847793385041
274,274,274,10-01,0.5833150655454402,0.1150730140725311,-0.10204383653754852
275,275,275,10-02,0.35672527385731184,-1.216079466999619,-0.004189798536571495
276,276,276,10-03,0.41713858649342456,-0.8611679310199413,-0.08438065593460607
277,277,277,10-04,0.7187148491446362,0.9105093686051134,-0.4831682614853541
278,278,278,10-05,0.3752331692760577,-1.107350690109278,-0.6752986992686799
279,279,279,10-06,0.4377649287920058,-0.7399938634609288,-0.521960469867098
280,280,280,10-07,0.3870875266572952,-1.0377096126274232,-0.2987101334384334
281,281,281,10-08,0.5133333767695176,-0.29605009059012755,-0.5302355736649816
282,282,282,10-09,0.6451496428298046,0.4783340875520464,-0.4714482741866373
283,283,283,10-10,0.4822522258882147,-0.4786432727541761,0.12062789850275092
284,284,284,10-11,0.43527408329055217,-0.7546268932392121,0.25954703357920944
285,285,285,10-12,1.0424668778510835,2.8124631726754004,0.1462735539092907
286,286,286,10-13,0.528969054097863,-0.20419480216867228,-0.020481273181973948
287,287,287,10-14,0.3976443875944068,-0.97569096860964,-0.09080660926707487
288,288,288,10-15,0.4748388389022197,-0.5221948749955415,-0.011386166411931464
289,289,289,10-16,0.41042723146945614,-0.9005952892647817,-0.8181692230535621
290,290,290,10-17,0.5163881338214039,-0.27810423610835155,-0.6952677277874509
291,291,291,10-18,0.21847951047736772,-2.028235167174384,-0.4977216340647377
292,292,292,10-19,0.6544913722687062,0.5332141694279953,-0.5711877262286232
293,293,293,10-20,0.5994030690162998,0.2095855937266397,-0.3180665054668336
294,294,294,10-21,0.3998061130969178,-0.9629914279788548,0.015109732364494402
295,295,295,10-22,0.668946156234845,0.6181320353059561,0.4824532298151888
296,296,296,10-23,0.8566692153613467,1.7209531908796163,0.12722633946281406
297,297,297,10-24,0.6957889122471618,0.7758258175297822,0.07291536840600761
298,298,298,10-25,0.2916894172794333,-1.5981471726862535,0.4856264760890807
299,299,299,10-26,0.5439339392518575,-0.11628023261419887,0.3405714180825771
300,300,300,10-27,0.8213181122720845,1.5132752181195832,-0.01929655086204781
301,301,301,10-28,0.5207978598780063,-0.2521983127330651,-0.11370874762244215
302,302,302,10-29,0.4891272127229306,-0.4382546227881332,0.19704618359481704
303,303,303,10-30,0.5993634149388779,0.2093526369674162,0.15873911297124652
304,304,304,10-31,0.6090710672337523,0.2663824146173014,-0.1371564639004212
305,305,305,11-01,0.5048099863935668,-0.34612265635562184,0.07868610544754119
306,306,306,11-02,0.5191126861703889,-0.2620982431104231,0.023746148188822497
307,307,307,11-03,0.7412431816037042,1.0428571033547092,-0.11446977744376367
308,308,308,11-04,0.4330156838892943,-0.7678943663404453,-0.2358459445190427
309,309,309,11-05,0.4582000925890079,-0.6199429168281009,-0.3352026782634279
310,310,310,11-06,0.4851066042384709,-0.4618745878343725,-0.5954123435738731
311,311,311,11-07,0.4033345119213099,-0.9422630588219328,-0.6089791874966695
312,312,312,11-08,0.2533541587456004,-1.8233562349730943,-0.3976853168659353
313,313,313,11-09,0.7273870304172265,0.9614560398179314,-0.3889321585094579
314,314,314,11-10,0.648815307803009,0.4998688574439594,0.08207806314579627
315,315,315,11-11,0.4671399083808544,-0.5674239666892363,0.2527883451275721
316,316,316,11-12,0.9661609215705445,2.3641867420971527,0.8065736641343673
317,317,317,11-13,0.5776851191580581,0.08199863306872195,0.8373429461838006
318,318,318,11-14,0.8189487177068384,1.4993556790676767,0.8761636912123795
319,319,319,11-15,0.7588124545175169,1.1460717321145308,0.7905970618068898
320,320,320,11-16,0.6884638889578236,0.7327933276154335,0.21713916807787306
321,321,321,11-17,0.3797486064460269,-1.080823743122174,0.22844564832932124
322,322,322,11-18,0.3804742784717161,-1.0765606202769475,0.02238963615517131
323,323,323,11-19,0.5892327053647327,0.14983751457741096,-0.10010806908054992
324,324,324,11-20,0.6084986473872246,0.2630196060227773,-0.024197682804545026
325,325,325,11-21,0.6337025370303194,0.4110855007002036,0.2788025854959824
326,326,326,11-22,0.7659930324233032,1.1882556452714628,0.7423395147952071
327,327,327,11-23,0.6892102285452409,0.7371778666809907,0.8232102610320928
328,328,328,11-24,0.8538959386187315,1.7046609555184002,0.8247970408487633
329,329,329,11-25,0.6718279863894294,0.6350619919987252,0.6430544922139376
330,330,330,11-26,0.6101192646188044,0.2725402849228002,0.5127931399620005
331,331,331,11-27,0.4480844046754163,-0.6793697911087502,0.39551947307456975
332,332,332,11-28,0.6329539113993585,0.4066875317598402,0.3322433674321629
333,333,333,11-29,0.5694357498358305,0.03353586535640607,0.2638339180800581
334,334,334,11-30,0.7892704965290276,1.3250043216639589,0.2655275196199713
335,335,335,12-01,0.6019597341857085,0.2246052958860968,0.4032623681951557
336,336,336,12-02,0.6118489815021289,0.2827018941622793,0.1806629267152356
337,337,337,12-03,0.5887563912011523,0.14703930034235596,0.2875028453824943
338,338,338,12-04,0.40560763007385375,-0.92890911711968,0.019540554289558767
339,339,339,12-05,0.6785539850148335,0.6745753773599584,-0.16590561664764486
340,340,340,12-06,0.5155940218244099,-0.2827694248936543,-0.3005278012288721
341,341,341,12-07,0.4125590013342278,-0.8880717297371249,-0.05445538926896601
342,342,342,12-08,0.4743560352261671,-0.5250312133250845,-0.012520367675612673
343,343,343,12-09,0.8400761942696107,1.6234737721017933,-0.11999342115644293
344,344,344,12-10,0.44843689843665707,-0.6772989875595599,0.07478347693570167
345,345,345,12-11,0.5687891136875713,0.029737056474976906,0.2215045943155224
346,346,346,12-12,0.7145244556788921,0.8858919636592133,0.5276016702198822
347,347,347,12-13,0.5624088850826293,-0.007745025458200761,0.24953338934756045
348,348,348,12-14,0.7869805030541535,1.3115512421010749,0.06337048618699175
349,349,349,12-15,0.5560782237868275,-0.04493591313213817,0.13595682370330445
350,350,350,12-16,0.2583041493473777,-1.7942764065229722,0.057816054644259575
351,351,351,12-17,0.6429233244459586,0.4652550815728532,-0.07119838268053262
352,352,352,12-18,0.6347173674518022,0.4170473493049439,-0.3831973438680179
353,353,353,12-19,0.4306432689243347,-0.7818316494069539,-0.5692037557746908
354,354,354,12-20,0.468328294711601,-0.5604425250238372,-0.12359151324461645
355,355,355,12-21,0.3661053030618812,-1.1609743845721754,-0.30921758111485204
356,356,356,12-22,0.713418886288306,0.8793970486574741,-0.33111196855388003
357,357,357,12-23,0.4533388584347055,-0.6485013256485603,0.06590030053057154
358,358,358,12-24,0.6123560913719075,0.28568102467077605,0.3054674907328439
359,359,359,12-25,0.8361216583438009,1.6002419650997552,0.247752425152964
360,360,360,12-26,0.7130041548933959,0.8769606161897971,-0.005795455790272075
361,361,361,12-27,0.3071594878845912,-1.507264778051455,-0.17375113333751346
362,362,362,12-28,0.4544642029918237,-0.6418902370019423,-0.43307150991168103
363,363,363,12-29,0.28180159641819064,-1.6562353909320084,
364,364,364,12-30,0.34750581639318645,-1.2702412347742291,
365,365,365,12-31,,,
