,unnamed: 0,unnamed: 0,mth_day,characters,characters_norm,characters_ravg
39,39,39,02-09,8.023495527688357,-0.6929359209141185,-0.36055422162798106
40,40,40,02-10,9.142979202914892,0.3451611941593121,-0.3728872127253562
41,41,41,02-11,8.955819939613196,0.17160842551045818,-0.5195221692282237
42,42,42,02-12,7.593813570437548,-1.0913799626558698,-0.12518390759286874
43,43,43,02-13,7.731442117160678,-0.9637570232002148,-0.09419723544442228
44,44,44,02-14,10.367004602896486,1.480199841543222,-0.5142058996637456
45,45,45,02-15,8.223991645726382,-0.5070158880234394,-0.7835834449670941
46,46,46,02-16,6.4253557577482425,-2.174890791156628,-0.8684108599830834
47,47,47,02-17,7.212839865431813,-1.4446568463096316,-0.7529400089957164
48,48,48,02-18,7.044946388688282,-1.6003444527518065,-0.8463191398388276
49,49,49,02-19,8.478584542091099,-0.2709319172760129,-0.8587354670592403
50,50,50,02-20,9.762804411597557,0.9199250564845552,-0.5281019191051219
51,51,51,02-21,8.143653060283691,-0.5815138513459162,-0.2557146101666758
52,52,52,02-22,8.564686581670339,-0.191089503431918,0.0010077533282654893
53,53,53,02-23,8.975294309824951,0.18966700732104524,0.09441580412713027
54,54,54,02-24,8.706042393051014,-0.06001027178215844,0.035087938407873616
55,55,55,02-25,9.082971857029335,0.28951638751717584,0.12123290666740325
56,56,56,02-26,9.378929476231564,0.563957862169015,0.13673698926347064
57,57,57,02-27,8.701045336608223,-0.06464404178873846,0.08953891722149998
58,58,58,02-28,8.665004174968535,-0.09806500785551356,0.16861026459819314
59,59,59,02-29,8.669903973684303,-0.09352142493077886,-0.07547773230055181
60,60,60,03-01,9.21766552318627,0.4144178124780008,-0.3839653383185737
61,61,61,03-02,7.503625239766685,-1.175011593875294,-0.4565995317316815
62,62,62,03-03,7.3828917225433885,-1.2869677739391163,-0.5379038942425397
63,63,63,03-04,8.231073158041081,-0.500449202267385,-0.5954511410102904
64,64,64,03-05,8.138932546983126,-0.585891182920663,-0.7046995091668041
65,65,65,03-06,8.297550352571468,-0.4388049055372825,-0.7516334412621798
66,66,66,03-07,8.510785042041473,-0.2410723964610807,-0.7482691056105675
67,67,67,03-08,7.199943994349214,-1.4566151864475487,-0.8211051194312784
68,68,68,03-09,7.4046603150109425,-1.2667817600294422,-0.8071628564281659
69,69,69,03-10,7.759795121004482,-0.9374652851916502,-0.675606800038775
70,70,70,03-11,8.229144545076938,-0.5022376049019879,-0.8711730185816321
71,71,71,03-12,9.148770466951733,0.35053143279906224,-0.6768242100157588
72,72,72,03-13,7.24539366831228,-1.4144697077182231,-0.5511060954337338
73,73,73,03-14,8.457458240348242,-0.2905223350523086,-0.4572128856036266
74,74,74,03-15,8.218106619280157,-0.5124730725372928,-0.4590218100943158
75,75,75,03-16,8.367321608227153,-0.3741060262110072,-0.9087243447673634
76,76,76,03-17,8.217440082704547,-0.5130911518461234,-0.6560957123377471
77,77,77,03-18,6.239015845937143,-2.3476837752392234,-0.6951788927207957
78,78,78,03-19,8.880001601191982,0.10130208685947514,-0.7652329464047636
79,79,79,03-20,8.20457448729979,-0.5250214173505997,-0.5700841354984161
80,80,80,03-21,7.764828973033555,-0.9327973946411005,-0.3780572263846606
81,81,81,03-22,9.63001218819706,0.7967868392270782,0.024654082114498342
82,82,82,03-23,9.45993071389286,0.6390703028364098,-0.052733325133792606
83,83,83,03-24,8.844718506012653,0.0685840757557304,0.14422947267433964
84,84,84,03-25,8.379274234794623,-0.36302235663027055,0.3658963055317363
85,85,85,03-26,9.479002285459416,0.6567553694981938,0.4711152033465568
86,86,86,03-27,9.199101723355982,0.3972036025032795,0.2636498371210903
87,87,87,03-28,10.310820390350797,1.428100226116001,0.06738512596521047
88,88,88,03-29,8.117547112444113,-0.6057218945163895,0.027536631948795114
89,89,89,03-30,7.574807606704256,-1.1090041911795483,-0.09279591249827132
90,90,90,03-31,8.121438597534901,-0.6021133207287627,-0.2398174160969566
91,91,91,04-01,8.700402766295355,-0.06523989718420478,-0.6613738187010462
92,92,92,04-02,8.247814002027452,-0.4849254190888322,-0.6919682203690335
93,93,93,04-03,7.58318246100858,-1.1012381895085364,-0.5741285091728111
94,94,94,04-04,7.91958914074772,-0.7892883045243144,-0.5861551856237764
95,95,95,04-05,8.33727750125694,-0.4019659240022133,-0.8070354440077895
96,96,96,04-06,8.043621207859553,-0.6742733794345553,-0.5944527393372241
97,97,97,04-07,7.271219466292268,-1.390521447488284,-0.5306300690151992
98,98,98,04-08,9.623308822648553,0.7905708089345601,-0.5356629235106857
99,99,99,04-09,7.996140573486245,-0.7183021675763871,-0.641566578874566
100,100,100,04-10,7.887024566399073,-0.8194854314972339,-0.6123637201286702
101,101,101,04-11,7.652038644861728,-1.0373878561854948,-0.35075083383085304
102,102,102,04-12,8.232575342273062,-0.4990562269591807,-0.5618308820686482
103,103,103,04-13,8.963959102228461,0.17915587029861954,-0.4150558416384063
104,104,104,04-14,8.25753678800692,-0.475909480492211,-0.5884227932786739
105,105,105,04-15,8.945833579891033,0.16234807500506404,-0.4490896411199984
106,106,106,04-16,6.765271296688815,-1.8596871413388387,-0.4782062630433422
107,107,107,04-17,8.553579668305137,-0.20138894323344228,-0.6575165694553152
108,108,108,04-18,8.04417919446976,-0.6737559584992433,-0.6645775121279971
109,109,109,04-19,7.803749958517244,-0.8967059681732185,-0.8358913236574955
110,110,110,04-20,8.21184967489004,-0.5182751365283025,-0.4431741810076111
111,111,111,04-21,7.837364944943272,-0.8655347941719264,-0.5159043524165771
112,112,112,04-22,9.306307720706183,0.4966157145604681,-0.2417680211258746
113,113,113,04-23,8.082986473854312,-0.6377699716872384,0.07475687339729352
114,114,114,04-24,9.817950510526595,0.9710620292449716,0.02731351666159626
115,115,115,04-25,9.851792171965199,1.0024433989657902,0.08772445175207162
116,116,116,04-26,7.904872249026727,-0.802935276942486,0.09463289728024916
117,117,117,04-27,8.228247770780854,-0.5030691836290742,0.14825585127449645
118,118,118,04-28,9.351008116522847,0.5380663877295332,0.10110491471790932
119,119,119,04-29,8.429948356759096,-0.31603224772175464,-0.015981913124765473
120,120,120,04-30,9.512865159761468,0.6881564099054489,-0.037067277848739054
121,121,121,05-01,9.094193732759468,0.2999224319097413,0.1560766492900644
122,122,122,05-02,7.768441536031156,-0.9294474652863276,0.18368404135556285
123,123,123,05-03,9.477965953760714,0.6557943792037466,0.13149328941648064
124,124,124,05-04,9.529638945666717,0.7037107401225241,-0.094627947512298
125,125,125,05-05,8.092253391932223,-0.629176759356248,-0.18994639889186132
126,126,126,05-06,8.049770639866418,-0.6685710116672231,0.05509545949485147
127,127,127,05-07,8.477445364704822,-0.2719882763676389,0.014295080668837112
128,128,128,05-08,9.353960017267042,0.5408036850339496,0.006958691814450062
129,129,129,05-09,9.213971242424574,0.4109921062476604,0.26962726166135137
130,130,130,05-10,9.482169585979577,0.6596924069962017,0.5816446451837961
131,131,131,05-11,9.791823721156614,0.94683465972516,0.6590212451801136
132,132,132,05-12,10.068647460744005,1.2035332894674453,0.4596287199588143
133,133,133,05-13,8.978102803874858,0.19227132361026586,0.4579551481562791
134,134,134,05-14,8.06381091441562,-0.6555514662938466,0.3325661732348622
135,135,135,05-15,9.203142565887166,0.4009506754324488,0.4182079297928217
136,136,136,05-16,8.670852946487791,-0.0926414425322992,0.5823302004190694
137,137,137,05-17,10.345960017225094,1.4606851990729184,0.5873932187153796
138,138,138,05-18,11.130583959975288,2.1882669132249304,1.0082912213355923
139,139,139,05-19,9.010862550036132,0.22264943338812784,1.1950954678644523
140,140,140,05-20,10.787188733467474,1.8698365494274287,1.4129441543271026
141,141,141,05-21,10.411840488743406,1.5217761546056086,1.2925266544425824
142,142,142,05-22,10.08042076797565,1.2144506762436036,1.1729228947074115
143,143,143,05-23,9.566810802523088,0.7381801997657966,1.443993941911938
144,144,144,05-24,10.356699968342564,1.4706443548139063,1.1509291778317303
145,145,145,05-25,10.764800256435962,1.8490757166152847,0.9414483250214342
146,146,146,05-26,8.890942913641446,0.1114479649461828,0.9306911817603122
147,147,147,05-27,9.056415885851195,0.2648910377438311,0.8807347878229085
148,148,148,05-28,10.010817763990532,1.1499078166768721,0.7718826870071039
149,149,149,05-29,9.243573024434358,0.4384418361413737,0.5219109464203272
150,150,150,05-30,9.652383494818102,0.8175317499190794,0.7231547228173175
151,151,151,05-31,9.147383472640751,0.3492452730946247,0.8884652409464718
152,152,152,06-01,10.19307034938584,1.3189106233281238,0.8596238317122475
153,153,153,06-02,10.12604081998313,1.256754146518757,0.7270600348724067
154,154,154,06-03,9.824202351967402,0.9768593612715272,0.7481647984702331
155,155,155,06-04,8.385832427721008,-0.35694094489767103,0.8079007933597326
156,156,156,06-05,9.78893972625861,0.9441603315060376,0.5013470590675874
157,157,157,06-06,9.533899166391503,0.7076612424316224,0.3820193759854889
158,158,158,06-07,8.209545516477423,-0.5204117824247474,0.15500173287277072
159,159,159,06-08,9.353943154321671,0.5407880480261663,0.4413725081712348
160,160,160,06-09,8.355307726814063,-0.3852464974047823,0.6160258161286666
161,161,161,06-10,10.238765472348069,1.3612837068931136,0.755272747514299
162,162,162,06-11,10.919016233997448,1.9920801792506289,1.1583207205870274
163,163,163,06-12,10.43488230707143,1.5431428307454162,1.1574373696298748
164,164,164,06-13,10.817426530516157,1.8978760560116223,1.2948511922577437
165,165,165,06-14,9.348227521583643,0.5354879422832515,1.1018397693900222
166,166,166,06-15,9.244429923275376,0.4392364383624296,1.1179379488371033
167,167,167,06-16,8.989904644809547,0.20321516968678607,1.074325544831893
168,168,168,06-17,11.023177870689404,2.088669255933115,0.7922275866405041
169,169,169,06-18,10.152692672138684,1.2814684067141526,1.0023200051152683
170,170,170,06-19,8.9921403154341,0.20528830686329053,1.047014754426985
171,171,171,06-20,10.707609198054579,1.7960424531318369,1.2013166036891187
172,172,172,06-21,9.533622763692447,0.7074049342327287,1.0977346703298791
173,173,173,06-22,9.988299104044737,1.1290262652595893,0.9129741882983199
174,174,174,06-23,10.352961480949013,1.4671776557776772,1.0690650146245708
175,175,175,06-24,8.957218720089303,0.17290551452479666,0.8493666001115013
176,176,176,06-25,10.002110169242032,1.1418332648207965,0.9874655880426052
177,177,177,06-26,9.286072898901278,0.4778519660534195,0.8317522475484743
178,178,178,06-27,10.427178252727256,1.5359988618193507,0.8980805260613652
179,179,179,06-28,8.9807717340115,0.1947462222948039,1.1248164279258936
180,180,180,06-29,10.782131876991246,1.8651473268550225,1.039866792041115
181,181,181,06-30,10.424290367083431,1.5333209257119669,1.0799063404230702
182,182,182,07-01,9.452452169762546,0.6321354495121249,0.8293160962124105
183,183,183,07-02,9.545144734047671,0.71808925634515,0.6971990885786313
184,184,184,07-03,8.805759503990899,0.032457396555392565,0.4529939606057705
185,185,185,07-04,8.125922041521987,-0.5979558235078717,0.4162854114351929
186,186,186,07-05,9.202027374998368,0.3999165590178583,0.3407578527140495
187,187,187,07-06,10.186771424350573,1.3130696306885006,0.2353285516641556
188,188,188,07-07,8.963758764548414,0.17897009718526424,0.17078387915566687
189,189,189,07-08,8.8629751391102,0.08551345004578642,0.7668250901116348
190,190,190,07-09,8.388129749624506,-0.35481063849553984,0.7972233083991705
191,191,191,07-10,11.982546219002314,2.9782914422279356,0.6249400578846631
192,192,192,07-11,9.39871596203752,0.5823058687430731,0.8610200973895491
193,193,193,07-12,9.072030132815556,0.2793701276014561,0.6638729130971087
194,194,194,07-13,10.491290706030751,1.5954503342145792,0.3853379819805009
195,195,195,07-14,7.587354286912844,-1.0973696557088557,-0.20946609868604274
196,196,196,07-15,6.58589773970316,-2.026020225195187,-0.17642061649486096
197,197,197,07-16,8.133926767532852,-0.590533041771326,-0.20193849559403174
198,198,198,07-17,9.612533401557522,0.7805787618901637,-0.7063289798895159
199,199,199,07-18,8.906919285305465,0.1262628530064316,-0.4888719285036065
200,200,200,07-19,7.2276832559601925,-1.4308925715583258,-0.06554790538745747
201,201,201,07-20,8.994388073374356,0.20737265260660107,0.14316037442219506
202,202,202,07-21,9.324972878214997,0.5139239135017073,0.2526459712251506
203,203,203,07-22,9.484352515214413,0.661716637086589,0.12270895105145567
204,204,204,07-23,10.320948846588443,1.4374923427078972,0.3951178802933124
205,205,205,07-24,8.066174980481481,-0.653359268035738,0.265923476854226
206,206,206,07-25,8.990277592332822,0.20356100389281406,0.23288877395968424
207,207,207,07-26,8.158448794781192,-0.5677937680279173,-0.044404264491332134
208,208,208,07-27,9.111225185040167,0.31571569613445705,-0.2535237546037204
209,209,209,07-28,7.6901560457757,-1.0020415936195093,-0.12590837494136378
210,210,210,07-29,8.967862404366963,0.18277540203356776,-0.386613132590369
211,211,211,07-30,8.891897345944788,0.1123330099384017,-0.3982154113322412
212,212,212,07-31,7.303413910674442,-1.360667542001217,-0.5534848553774568
213,213,213,08-01,8.083377427420528,-0.6374074404791507,-0.4012341675306796
214,214,214,08-02,8.106570001939174,-0.6159009681368364,-0.4907554813314418
215,215,215,08-03,8.675278673196287,-0.08853746653884588,-0.32459411661485377
216,216,216,08-04,8.388623826802688,-0.35435248077100634,-0.07707213237241227
217,217,217,08-05,9.967027596588581,1.1093011982379302,-0.036430266226153
218,218,218,08-06,8.904979794610988,0.12446436345343198,-0.07953768986023102
219,219,219,08-07,8.346346498545984,-0.39355624360159497,-0.0919213140758185
220,220,220,08-08,7.827647791259428,-0.8745455099413045,-0.11484461977708775
221,221,221,08-09,8.59515168922807,-0.16283921183237074,-0.32854515426515896
222,222,222,08-10,8.240300903202327,-0.4918923149786218,-0.5010535215227393
223,223,223,08-11,8.584299971555204,-0.1729020086904971,-0.4705216197540725
224,224,224,08-12,7.788781908031651,-0.9105858400920503,-0.20891886834599527
225,225,225,08-13,8.543900070985446,-0.2103648329895944,-0.2566077138339371
226,226,226,08-14,9.520321850419906,0.6950709985071587,0.04500968229854141
227,227,227,08-15,8.28658585330216,-0.4489722847600212,-0.09833747148575096
228,228,228,08-16,10.191885660919878,1.3178120618162492,-0.03759617078112962
229,229,229,08-17,7.656786757878553,-1.0329849313962514,-0.19059512068024492
230,230,230,08-18,8.181802331054634,-0.5461380358643224,-0.4926650158066661
231,231,231,08-19,7.553935889878478,-1.1283585323842866,-0.23466343028847825
232,232,232,08-20,7.565809243875385,-1.1173483722513684,-0.6546181407122038
233,233,233,08-21,9.955958933968567,1.099037228349106,-0.20895406763310656
234,234,234,08-22,7.474611318313161,-1.2019162007261046,-0.10194146868704727
235,235,235,08-23,10.54041092291666,1.6409995070783316,0.18428448110826545
236,236,236,08-24,8.874216494378093,0.0959375578120334,0.6297522117389577
237,237,237,08-25,9.405931855782287,0.5889971663875894,0.5743018708328819
238,238,238,08-26,10.4481629950232,1.5554580115327852,0.7711557543854304
239,239,239,08-27,9.597173129468725,0.7663351829126513,0.7032468039560494
240,240,240,08-28,8.748334397833144,-0.020792899410813404,0.7895300392112515
241,241,241,08-29,10.101012949623485,1.2335458045020464,0.8124670917655575
242,242,242,08-30,9.432503413268703,0.6136369693432452,0.5664588699825494
243,243,243,08-31,9.554343727000381,0.7266194817134249,0.3224130446988636
244,244,244,09-01,8.85639175748476,0.07940868083473614,0.13795336323879426
245,245,245,09-02,8.018099379362322,-0.6979397687894633,-0.0691647362887257
246,246,246,09-03,7.5548067453605094,-1.1275509881712291,-0.06946691700113089
247,247,247,09-04,8.760876302107983,-0.00916279266307315,0.1300144703741119
248,248,248,09-05,9.430548183630199,0.6118238850688139,0.06075260404172865
249,249,249,09-06,10.845067803402397,1.9235078059648816,0.5116046349557425
250,250,250,09-07,8.408239879116381,-0.33616251715956336,0.6304001655912473
251,251,251,09-08,10.935291699169117,2.0071724166946203,0.6557814278055648
252,252,252,09-09,8.323461172611745,-0.4147778043582005,0.8694455171748761
253,253,253,09-10,8.925103183926621,0.14312478062283088,0.6490808162343826
254,254,254,09-11,10.813039994220583,1.8938084212846809,0.37157711299630347
255,255,255,09-12,9.41922036552597,0.6013196003219218,-0.0657084047324148
256,256,256,09-13,6.612680324548327,-2.0011847365880384,0.009213431573036418
257,257,257,09-14,8.10588012638584,-0.6165406896776896,-0.10499890687700364
258,258,258,09-15,8.808235312395466,0.03475321347450678,-0.35147344090032906
259,259,259,09-16,8.186103836672544,-0.5421492500774094,-0.3219869304183996
260,260,260,09-17,9.218251530646082,0.4149612171447279,0.07983730417034107
261,261,261,09-18,9.610009839716431,0.7782386632134985,0.5275493404144049
262,262,262,09-19,9.212643262894458,0.4097606709444057,0.4550349679294087
263,263,263,09-20,11.002755429283914,2.069731527786693,0.7271931354719228
264,264,264,09-21,8.339038422985903,-0.4003330214354704,0.7499351162505187
265,265,265,09-22,9.9470756449134,1.0907997551776751,0.9286295753775028
266,266,266,09-23,9.365401209732626,0.5514131018163033,0.7714116557794206
267,267,267,09-24,10.766234206057787,1.850405417975404,0.194560238295458
268,268,268,09-25,8.19538066643296,-0.5335468466440881,0.2638659311909077
269,269,269,09-26,7.270296863349628,-1.3913769771170823,0.04866980429076784
270,270,270,09-27,8.787473876683688,0.015501135937227826,-0.2817953160023133
271,271,271,09-28,8.554670940929746,-0.20037700622316398,-0.7010078070486033
272,272,272,09-29,7.227160179901566,-1.4313776199421837,-0.8786797733359349
273,273,273,09-30,8.05376231862262,-0.664869528302336,-0.7774596340239652
274,274,274,10-01,7.04577223626216,-1.5995786443680782,-0.8432801535942098
275,275,275,10-02,7.9252315043493216,-0.784056141245264,-0.8276725383095646
276,276,276,10-03,8.361588883359502,-0.3794219814842391,-0.7907398994763207
277,277,277,10-04,8.655658431984323,-0.10673131451529183,-0.7725955814949416
278,278,278,10-05,7.46612907205919,-1.2097817869427216,-0.7322077761877336
279,279,279,10-06,8.171163287086943,-0.556003620414061,-0.8097504827776856
280,280,280,10-07,7.307097432507112,-1.3572518125248303,-0.9953124888754952
281,281,281,10-08,7.423499289319371,-1.2493123807849753,-1.0465715994929017
282,282,282,10-09,7.160928751167012,-1.4927940180710968,-0.7676613181577281
283,283,283,10-10,8.323991557799289,-0.4142859782197307,-0.6334237720674766
284,284,284,10-11,9.270789747484422,0.4636799010683197,-0.12870073464871076
285,285,285,10-12,9.039733708496174,0.249421656127448,0.051730805849449314
286,286,286,10-13,10.572856633818978,1.6710864119877642,0.2331533221667557
287,287,287,10-14,8.59096326441795,-0.16672313779601486,0.1949358607732323
288,288,288,10-15,8.33480473475287,-0.4042589201672586,-0.0755999317804648
289,289,289,10-16,8.076709351631381,-0.6435907465808709,-0.16531171812770806
290,290,290,10-17,7.520315351992552,-1.1595348542538628,-0.4923283527924675
291,291,291,10-18,8.45926269764641,-0.2888490619560113,-0.4479580476362643
292,292,292,10-19,8.456928680341393,-0.29101339600079273,-0.1810248079433915
293,293,293,10-20,8.878056821846872,0.09949869314120413,-0.1767694249684384
294,294,294,10-21,10.061969177495968,1.1973405179899783,0.07391998188101001
295,295,295,10-22,8.104243375393464,-0.618058448731152,-0.001891351767585361
296,296,296,10-23,9.142375722521539,0.34460158684282755,0.2298711032029486
297,297,297,10-24,7.968733155557753,-0.7437170638475835,0.36104181236838456
298,298,298,10-25,9.956524129182911,1.0995613338224108,0.3309604627405968
299,299,299,10-26,9.726783586114239,0.88652294813382,0.6500128977635843
300,300,300,10-27,9.867330856968268,1.0168524202232518,0.5003776249135975
301,301,301,10-28,10.16863978318568,1.2962561614067725,0.821332747687722
302,302,302,10-29,8.174175872461582,-0.5532100502570931,0.8503558615475115
303,303,303,10-30,10.045440711385293,1.1820136727971635,0.6555571749597029
304,304,304,10-31,10.144315242548892,1.273700016981148,0.5760827024629941
305,305,305,11-01,8.466358450021671,-0.2822691713930313,0.3986151187065452
306,306,306,11-02,9.353099346647507,0.5400055852429991,0.4110695687443773
307,307,307,11-03,9.020353789443053,0.2314506588680787,0.2814779836837938
308,308,308,11-04,8.254761127726209,-0.478483350030101,0.16334106318505034
309,309,309,11-05,9.206931509410722,0.4044641624336631,0.4200758708511611
310,310,310,11-06,9.379922285360932,0.5648784939886874,0.5811565151675612
311,311,311,11-07,10.127534973131294,1.258139674603633,0.6415250717509791
312,312,312,11-08,10.395355311463053,1.5064894511413998,0.7778237194355874
313,313,313,11-09,9.410962409450699,0.5936619983685862,0.7062215399655897
314,314,314,11-10,9.13666769786967,0.33930853607754924,0.8274941204922921
315,315,315,11-11,8.743636872347986,-0.025148914386323808,0.7834037417208908
316,316,316,11-12,10.164604212596432,1.2925139771489016,0.7545333818393618
317,317,317,11-13,9.842252650972176,0.993597401975226,0.7253395471360742
318,318,318,11-14,10.208552577214046,1.3332672918522257,0.7572229153479597
319,319,319,11-15,9.222066664189251,0.4184989901488604,0.6026184733836839
320,320,320,11-16,9.342965796801877,0.5306087453488626,0.5124842409591249
321,321,321,11-17,7.743284517736508,-0.9527755661719778,0.4876330321775912
322,322,322,11-18,9.581399807267378,0.7517085826015472,0.4326226330525727
323,323,323,11-19,9.681455426107881,0.8444901492860235,0.4239443781984221
324,324,324,11-20,9.852613371369332,1.0032048971021157,0.25240127152736674
325,325,325,11-21,9.165914896704628,0.3664294610239558,0.4742290593742057
326,326,326,11-22,8.23301353090637,-0.4986498946774687,0.3552915489299992
327,327,327,11-23,9.178598710986638,0.3781911609090559,0.07887000582264285
328,328,328,11-24,8.811826714070081,0.03808351993630826,0.08580916903258502
329,329,329,11-25,7.892897878863039,-0.8140391093581145,0.07822769398737371
330,330,330,11-26,9.89751252282905,1.0448398763617688,0.1958036562802328
331,331,331,11-27,9.116859731687713,0.3209406107526879,0.1619247051549961
332,332,332,11-28,8.993776864941427,0.206805879079686,0.2289484712759874
333,333,333,11-29,8.95938839529772,0.17491745415763565,0.481765029205147
334,334,334,11-30,9.245497192112072,0.4402261166622562,0.3615824470858613
335,335,335,12-01,9.528721764619457,0.702860238216843,0.5883366800682546
336,336,336,12-02,9.119883319690793,0.32374438364605385,0.5914990405763361
337,337,337,12-03,10.58404998832,1.681466008647048,0.5708702172817028
338,338,338,12-04,9.014238597736403,0.2257800421281748,0.19961087447931
339,339,339,12-05,8.825911687297191,0.051144514389836686,0.12238819277738333
340,340,340,12-06,6.84330128476744,-1.787329940152101,-0.008078182361312386
341,341,341,12-07,9.029060238155779,0.2395241480052831,-0.34687313974389217
342,342,342,12-08,8.275713877277383,-0.4590538671861205,-0.27162137845071993
343,343,343,12-09,8.391911592797884,-0.3513037356484307,-0.3942401842507914
344,344,344,12-10,9.501147483676954,0.6772906098872081,-0.26711317886665426
345,345,345,12-11,8.03251914602666,-0.6845683204105919,-0.4458421298078769
346,346,346,12-12,7.665863674016987,-1.0245679078472785,-0.3331363644749484
347,347,347,12-13,7.8726126960301475,-0.8328495576420526,0.0428388062229585
348,348,348,12-14,9.004965096043373,0.2171807248114507,0.04426085083121351
349,349,349,12-15,10.824620786043512,1.9045472885390105,0.2780132290966828
350,350,350,12-16,9.510348679025267,0.6858228775367381,0.4856197463880429
351,351,351,12-17,9.54499019163819,0.7179459491822239,0.6856870164957535
352,352,352,12-18,9.009160579115543,0.221071195900882,0.5864367606008253
353,353,353,12-19,9.167127667205326,0.36755406300421095,0.12332322395742973
354,354,354,12-20,8.362776385817149,-0.3783208105581188,0.1311422676460974
355,355,355,12-21,7.828091637542598,-0.8741339313213626,-0.04113846970078917
356,356,356,12-22,9.56094100784449,0.7327371396687443,-0.3741487436631448
357,357,357,12-23,8.430265161299268,-0.3157384748990956,-0.6582295403096087
358,358,358,12-24,6.8544513907144005,-1.776990447873252,-0.6475920404863068
359,359,359,12-25,7.329011697090702,-1.3369307168745723,-0.7625453655157596
360,360,360,12-26,8.431605249077611,-0.3144958116183077,-1.219004253467375
361,361,361,12-27,7.084297811811491,-1.563853881498079,-1.4645839112153316
362,362,362,12-28,6.607470088482118,-2.0060161880409493,-1.3145425732696647
363,363,363,12-29,6.841266903864884,-1.789216421386835,
364,364,364,12-30,7.825278643774092,-0.8767424201992509,
365,365,365,12-31,,,
