,unnamed: 0,unnamed: 0,mth_day,scary,scary_norm,scary_ravg
28,28,28,01-29,4.110636653225004,1.795922779484656,-0.4715681051250151
29,29,29,01-30,2.8783332428749864,-0.5058820482065667,-0.3932638026311462
30,30,30,01-31,2.329610638436173,-1.5308344498247743,-0.2962674257181315
31,31,31,02-01,3.063602345473805,-0.1598201033947334,-0.05146656485341496
32,32,32,02-02,2.7384358357003302,-0.7671947448294242,-0.3251478767291877
33,33,33,02-03,3.609046851668377,0.8590091776503541,-0.34228078985564475
34,34,34,02-04,3.231521943108087,0.1538349082300195,-0.22265943152533008
35,35,35,02-05,2.823299174770766,-0.6086795269653086,-0.2176485879205993
36,36,36,02-06,2.7138564425489524,-0.8131062998428864,-0.013368235654451721
37,37,37,02-07,3.079698096743127,-0.12975504176634858,-0.2967533796281072
38,38,38,02-08,3.394621899097134,0.4584873687674613,-0.2955012545972769
39,39,39,02-09,2.698761648092169,-0.8413016861915785,-0.17282405904029585
40,40,40,02-10,3.23554399900209,0.16134765841500098,-0.2074104422216391
41,41,41,02-11,3.2173608900952857,0.12738364637657787,-0.17460294132983745
42,42,42,02-12,2.6027586185285068,-1.0206245989309457,0.1258030154381076
43,43,43,02-13,3.185081823671652,0.0670899635844612,-0.03730338966674784
44,44,44,02-14,4.359581083892777,2.2609231093751316,-0.3157702652794498
45,45,45,02-15,2.174833875825959,-1.8199401168207112,-0.4959962992336216
46,46,46,02-16,2.3410571779854474,-1.5094535952612105,-0.6067722627442603
47,47,47,02-17,2.638441721266319,-0.953972557348453,-0.5530866309349398
48,48,48,02-18,2.2469258494507938,-1.6852803799947775,-0.6152648975443471
49,49,49,02-19,3.357529947082128,0.3892037544403844,-0.4149016636075157
50,50,50,02-20,4.159853055510943,1.8878535097186888,-0.3125217770689252
51,51,51,02-21,2.818437434699641,-0.6177607131997241,0.02896969877067424
52,52,52,02-22,2.6699202035947,-0.8951742760296673,0.2665357523349127
53,53,53,02-23,3.735375149904652,1.0949762976891435,0.1670878625002329
54,54,54,02-24,3.010031707433324,-0.2598840586093465,-0.06056911369183826
55,55,55,02-25,3.0380850341483665,-0.2074835845676949,0.282458605742707
56,56,56,02-26,3.428576976558096,0.5219116525662617,0.38156822373650295
57,57,57,02-27,3.9203055603159416,1.4404056034075474,-0.08656907174534552
58,58,58,02-28,2.9882785251594663,-0.3005165680668912,-0.14969753546217593
59,59,59,02-29,2.2316320554574527,-1.7138474752019468,0.03969706549043287
60,60,60,03-01,2.807251471179053,-0.6386548409103291,-0.02760991991354626
61,61,61,03-02,3.646455326489476,0.928884021147958,-0.4059034542659445
62,62,62,03-03,3.2123745601171763,0.11806974014238696,-0.4025128546988675
63,63,63,03-04,2.705157150978195,-0.8293556027068419,-0.1460174076188292
64,64,64,03-05,2.9991697545792024,-0.2801729706644296,-0.061302813390325415
65,65,65,03-06,3.0555426069693854,-0.17487479272171705,-0.2791280605076599
66,66,66,03-07,3.079370328829327,-0.13036727553930633,-0.22769514761467435
67,67,67,03-08,2.9467605696088057,-0.3780674615560489,-0.0433293225687035
68,68,68,03-09,3.377586536040873,0.4266672175003001,-0.08725026212098874
69,69,69,03-10,3.297374090198088,0.27683934756898315,0.05731703433601939
70,70,70,03-11,2.8580876186528146,-0.5436986079781411,0.02263955350769473
71,71,71,03-12,3.5199193524845396,0.6925289860203317,-0.06549604833928167
72,72,72,03-13,2.9679798824117967,-0.3384321605092543,-0.13602166914508665
73,73,73,03-14,2.663652806284964,-0.9068810726379074,-0.08105372814702021
74,74,74,03-15,3.151045270707222,0.003513492665470237,-0.0686884990979385
75,75,75,03-16,3.473941226569364,0.6066469935573818,-0.534431273915121
76,76,76,03-17,2.897807008612284,-0.4695072336836508,-0.5732103511445642
77,77,77,03-18,2.0238678988204084,-2.1019276628827632,-0.4885298808327949
78,78,78,03-19,2.8434143539747,-0.5711066238859134,-0.5727105449578668
79,79,79,03-20,2.9356620516385026,-0.3987982507672915,-0.6820840664691773
80,80,80,03-21,2.880641494751361,-0.5015704920849616,-0.7878636954640496
81,81,81,03-22,3.1226133591352627,-0.049594135510480974,-0.23530683732340035
82,82,82,03-23,2.5580233849415785,-1.1041850076528843,-0.2057262464909598
83,83,83,03-24,3.798782155252811,1.2134134859611323,-0.03767184553101608
84,84,84,03-25,2.9384326522885877,-0.3936230788912703,-0.057381432623249976
85,85,85,03-26,3.475483696643017,0.6095281549923708,-0.2732917384653012
86,86,86,03-27,2.8173306759586696,-0.619828014638365,-0.12014550658959172
87,87,87,03-28,2.4290697458331345,-1.3450559705627885,-0.4541328831395344
88,88,88,03-29,3.049957248887773,-0.18530761639862767,-0.5363524727118417
89,89,89,03-30,2.725953273711614,-0.7905107733385242,-0.8709708795588121
90,90,90,03-31,2.6743282084835243,-0.8869406163251136,-0.779610154648318
91,91,91,04-01,2.400627829726588,-1.3981822860894515,-0.7101077284028786
92,92,92,04-02,3.1107981277378296,-0.07166366517539988,-0.7707895958915675
93,93,93,04-03,2.652324322049563,-0.9280414130901528,-0.4567902649454441
94,94,94,04-04,2.855035929704364,-0.5493988213307617,-0.21445262490223865
95,95,95,04-05,3.7345768765058964,1.0934852123382168,0.001597969613780892
96,96,96,04-06,3.45276127984246,0.5670852239341191,0.10604723563349404
97,97,97,04-07,3.094622076051859,-0.1018787189933346,0.26168228741980554
98,98,98,04-08,3.4463083808475647,0.5550319309428791,0.17166067857710254
99,99,99,04-09,3.1522527333006005,0.005768897627715822,-0.09623939347796663
100,100,100,04-10,2.5658699650296044,-1.0895284743869793,-0.3624599729740929
101,101,101,04-11,2.8740325719978244,-0.5139152199921985,-0.3745780125792326
102,102,102,04-12,2.5976118143315383,-1.0302382530426384,-0.24085120768331195
103,103,103,04-13,3.055696704050232,-0.1745869566241733,-0.18114826594506755
104,104,104,04-14,3.875863473649449,1.3573927603184028,-0.4070442847978883
105,105,105,04-15,3.344029562926321,0.3639865480571824,-0.2720721425940404
106,106,106,04-16,1.8402504049315247,-2.4449045875039044,-0.0518289063856708
107,107,107,04-17,3.307587917279327,0.29591763323088943,-0.1873372567298558
108,108,108,04-18,3.3050735968971625,0.29122116420757904,-0.17639568416348786
109,109,109,04-19,2.620418959600792,-0.9876370586892832,-0.3294487313777128
110,110,110,04-20,3.911009817142833,1.4230421957166106,0.07754870267832181
111,111,111,04-21,2.8523950252516466,-0.554331735228167,-0.16269835331586954
112,112,112,04-22,3.1476010194335085,-0.002919983167696789,-0.10463045322899617
113,113,113,04-23,2.5358701863929562,-1.1455647027342586,0.3132141596221018
114,114,114,04-24,3.4915983720164125,0.6396285647288192,0.2262505613949849
115,115,115,04-25,3.9626127074415134,1.5194306184173043,0.5698265459507946
116,116,116,04-26,3.6316667450047615,0.9012606063539093,0.5742386379133273
117,117,117,04-27,3.9560242792761815,1.5071241721066917,1.1029132319098462
118,118,118,04-28,3.161773470303708,0.02355256860749906,1.2699913766423008
119,119,119,04-29,4.234070217889414,2.0264828612448555,1.1801857735631132
120,120,120,04-30,4.0282841024619565,1.6420974331235452,0.9046073265632576
121,121,121,05-01,3.674140593007661,0.9805969999421801,0.6681445387575905
122,122,122,05-02,2.7464580879419236,-0.7522100756452244,0.687861796192918
123,123,123,05-03,3.1964623138264705,0.08834744527268851,0.4367796462022984
124,124,124,05-04,3.225108927649172,0.14185611321946376,0.037670381071176116
125,125,125,05-05,3.4275481722601966,0.5199899613011381,-0.002533021627328639
126,126,126,05-06,2.7462717373649075,-0.7525581576631885,0.22076790103558594
127,127,127,05-07,3.544999869197288,0.7393765837511516,0.12886238937351593
128,128,128,05-08,3.4637417217793507,0.587595460332263,0.15117412781268694
129,129,129,05-09,2.901244906802268,-0.4630856246997314,-0.09903032697809283
130,130,130,05-10,3.2967783351645066,0.2757265438544897,0.05454909931479498
131,131,131,05-11,2.6238454450414683,-0.9812367674435404,0.05963670877591393
132,132,132,05-12,3.2395971014536293,0.16891840009413825,-0.2946706661597606
133,133,133,05-13,3.561342206516359,0.7699022405178653,-0.28356056480160835
134,134,134,05-14,2.3256412681018817,-1.5382487892817842,-0.2254779980472689
135,135,135,05-15,2.9369325957712364,-0.3964250165508181,-0.1179710127017874
136,136,136,05-16,3.4833502223171986,0.6242219443805261,-0.04912152711527072
137,137,137,05-17,2.969177655011422,-0.3361948553706512,-0.18340706572964308
138,138,138,05-18,3.460754312182593,0.5820153136132384,0.06402668682182272
139,139,139,05-19,3.1299923582466547,-0.035810991168368944,0.2339448364812197
140,140,140,05-20,3.1204439901312155,-0.053646273972989315,0.2610101268677385
141,141,141,05-21,3.482740944385218,0.6230838814055638,0.5058733792687108
142,142,142,05-22,3.5702889129764093,0.7866136866996387,0.4347073924858278
143,143,143,05-23,3.7557234577824814,1.1329846590351829,0.5398984007829093
144,144,144,05-24,3.23215607355234,0.15501939291594022,0.4903991996173089
145,145,145,05-25,3.4678852239749904,0.5953350586141202,0.32736795031985344
146,146,146,05-26,2.961443451930536,-0.35064148096659203,0.3056508319520345
147,147,147,05-27,2.9590545863952813,-0.3551036143791685,0.4709202462841348
148,148,148,05-28,3.500529534494747,0.6563109764927253,0.4229331731903349
149,149,149,05-29,4.286599213514413,2.124601145027784,0.17208330600567004
150,150,150,05-30,3.0780127688338794,-0.1329030456468594,0.6452943647017859
151,151,151,05-31,2.6621093134407205,-0.9097641444938688,0.7495090745404452
152,152,152,06-01,4.4814844070052695,2.488624871210104,1.0011736092684382
153,153,153,06-02,3.2938114019111233,0.270184644652788,0.7352701670561345
154,154,154,06-03,4.308922307014536,2.1662981848606835,0.9167778572620188
155,155,155,06-04,3.4324684512880665,0.5291804917539605,1.201214972356681
156,156,156,06-05,3.661048853269803,0.9561430955884463,0.7081186985527506
157,157,157,06-06,3.5757736417396093,0.7968585460741047,0.6467242483317887
158,158,158,06-07,2.8975684836497138,-0.4699527716134786,0.593361204847949
159,159,159,06-08,3.09660113593108,-0.09818205667298348,0.5342344070863171
160,160,160,06-09,4.137510396637014,1.846119923957645,0.5844468590462367
161,161,161,06-10,3.2425423020815303,0.17441970518416966,0.7610373198696103
162,162,162,06-11,3.82234048420528,1.2574178073479645,1.1326071280780998
163,163,163,06-12,4.143014681005819,1.8564013110143447,1.2149301988474002
164,164,164,06-13,4.091119047963279,1.7594660776374582,1.0287956156701965
165,165,165,06-14,3.3610379803734887,0.3957563679428191,1.044695939633293
166,166,166,06-15,3.5396118809837565,0.7293124248944232,0.8764109996050694
167,167,167,06-16,3.2936170670911618,0.26982164896274924,0.8682358214473701
168,168,168,06-17,3.281778305311944,0.24770816717862265,0.4527821627970072
169,169,169,06-18,4.116754505157486,1.8073502420681482,0.4910532365801683
170,170,170,06-19,2.7566054847675203,-0.7332558742647195,0.3675702927184712
171,171,171,06-20,3.483971708307453,0.6253828106417864,0.5857600753324868
172,172,172,06-21,3.142961953908596,-0.011585238275759715,0.5001407699688464
173,173,173,06-22,3.9944827790337447,1.5789603446468428,0.13870871850093688
174,174,174,06-23,3.006753349098147,-0.26600766500321965,0.4402587860453255
175,175,175,06-24,2.95576828006441,-0.3612420667393089,0.6258414362810899
176,176,176,06-25,3.725239763805736,1.076044531001612,0.8511911991231407
177,177,177,06-26,4.080097313839477,1.7388787120563738,0.7559624822204228
178,178,178,06-27,3.8668268392308702,1.3405133387765449,0.9686261597865644
179,179,179,06-28,3.688590625561684,1.0075880432305355,1.3191239071893779
180,180,180,06-29,3.6898681952474437,1.009974400393629,1.2284512624873078
181,181,181,06-30,4.081631509427036,1.7417444176775718,0.81443226019059
182,182,182,07-01,3.4339825522100225,0.5320086627891928,0.8837481341058474
183,183,183,07-02,2.7501921307183683,-0.7452353017239352,0.5937542218536507
184,184,184,07-03,4.089482175051431,1.756408582268089,0.3461735290705355
185,185,185,07-04,2.757076842768286,-0.7323754302826445,0.1510774238623097
186,186,186,07-05,2.8945934741683192,-0.4755097563050621,0.12238109308082055
187,187,187,07-06,3.4549469367773664,0.5711677864282171,0.4599926314771177
188,188,188,07-07,3.3418046598158235,0.35983067810025776,0.0924572548459831
189,189,189,07-08,3.834662486677887,1.2804339286538473,0.5238131139238185
190,190,190,07-09,2.9088909469903297,-0.4488036775187183,0.4690040023270297
191,191,191,07-10,4.142671198522375,1.8557597241843675,0.27097271488920843
192,192,192,07-11,2.7185365270463766,-0.8043644258857949,0.3331793515256934
193,193,193,07-12,2.8188340189578165,-0.6170199381987103,0.15250700441073992
194,194,194,07-13,3.5416238179425394,0.7330704979191678,0.1379481461205709
195,195,195,07-14,3.2543096778890965,0.19639984596412613,-0.009061840023809905
196,196,196,07-15,2.8621252164489444,-0.5361568272597323,0.2880359951186993
197,197,197,07-16,3.670448084463815,0.9736998073180828,0.3891066384272426
198,198,198,07-17,3.672869416740448,0.9782225849692604,0.16147608839493735
199,199,199,07-18,3.1434915145118114,-0.010596078347450678,0.06334836078703107
200,200,200,07-19,2.810432624675246,-0.6327128022746635,0.12149262868411627
201,201,201,07-20,2.939105368836335,-0.3923665196833116,-0.14942461845966634
202,202,202,07-21,3.048895299020415,-0.1872912198772212,-0.16314457858629447
203,203,203,07-22,2.8002120586419754,-0.6518036755446129,-0.315003604818073
204,204,204,07-23,3.6287983813932816,0.8959028242094915,-0.29025729230423586
205,205,205,07-24,2.655692391841041,-0.9217502357381216,-0.30505550054497105
206,206,206,07-25,2.889922331893324,-0.4842349271916411,-0.4194181130918424
207,207,207,07-26,2.891570802231697,-0.4811557691277224,-0.2010545641724256
208,208,208,07-27,2.681541553569971,-0.8734668951584492,-0.3146733631561592
209,209,209,07-28,3.5016359399171813,0.6583776179718881,-0.27940748320790104
210,210,210,07-29,3.263833901912286,0.21419003030708972,-0.2688210373649412
211,211,211,07-30,2.7689728844521087,-0.7101549560485728,-0.2070362594063292
212,212,212,07-31,2.923927943035039,-0.420716252133882,-0.10408911991891524
213,213,213,08-01,3.0900348726954414,-0.1104471013760506,-0.2806423117763265
214,214,214,08-02,3.0122266999818823,-0.2557840582339652,-0.5279980688417482
215,215,215,08-03,2.9345146154242743,-0.4009415331725794,-0.4786500389241562
216,216,216,08-04,2.469281715729314,-1.269944512085441,-0.43652429499730894
217,217,217,08-05,2.92748783280027,-0.4140667765430211,-0.4798363013402984
218,218,218,08-06,3.0592435804342037,-0.16796178857279864,-0.3305396595783785
219,219,219,08-07,2.950908742234321,-0.3703191394339865,-0.201068882145156
220,220,220,08-08,3.4917949724532416,0.6399957923375538,-0.2219122692342812
221,221,221,08-09,3.350398565233326,0.3758831314267559,-0.15361631123286282
222,222,222,08-10,2.4023289228143616,-1.3950048346201918,-0.3300372815708675
223,223,223,08-11,3.146867011119274,-0.004291028534511032,-0.2876500553896327
224,224,224,08-12,2.4925469757802494,-1.2264876106008271,-0.4891633368862691
225,225,225,08-13,3.08706430872726,-0.11599578234657748,-0.6534814290532004
226,226,226,08-14,2.844497249296914,-0.5690838966422647,-0.3709787816958179
227,227,227,08-15,2.8225786312662366,-0.6100254215748316,-0.40984538656832586
228,228,228,08-16,3.3097793849474044,0.3000110495241033,-0.4388804718576054
229,229,229,08-17,3.0220203277942788,-0.2374906577695592,-0.6302994362145782
230,230,230,08-18,2.399280941602179,-1.4006981223365038,-0.6608278670814682
231,231,231,08-19,2.4721913888037217,-1.2645095684884142,-0.2940617121579013
232,232,232,08-20,2.7464343144625016,-0.7522544818436044,-0.32364302421210045
233,233,233,08-21,4.0006989777248325,1.5905715079665697,0.021858871515663663
234,234,234,08-22,3.2147587699365787,0.1225231771989083,0.5805047835017897
235,235,235,08-23,4.131835962723084,1.8355207165970249,0.8246990744342223
236,236,236,08-24,4.193754358905173,1.9511773495802518,0.9274453238606892
237,237,237,08-25,3.256588364300227,0.20065617710618147,0.6109236340241173
238,238,238,08-26,3.0764741650502865,-0.13577698528480314,0.7091172969332947
239,239,239,08-27,2.98397309425384,-0.3085586310528621,0.4107074055970173
240,240,240,08-28,3.5301748753040627,0.7116851546539728,0.1875541448077697
241,241,241,08-29,3.1732885072169137,0.045061368579361286,0.11524828784441045
242,242,242,08-30,3.4769450421644246,0.6122577848447666,0.061192096657501985
243,243,243,08-31,3.024328653001592,-0.2331789646739742,0.05492132603693908
244,244,244,09-01,2.9028357367644912,-0.4601141324062539,-0.4735481215375677
245,245,245,09-02,2.9638302256797218,-0.3461832547762395,-0.5201005895464307
246,246,246,09-03,1.8326338118463168,-2.4591315307930683,-0.7619520801572838
247,247,247,09-04,3.0237534178885825,-0.2342534394738164,-0.7226260157261128
248,248,248,09-05,2.700073572196416,-0.8388511588203521,-0.5493831749867815
249,249,249,09-06,3.150651204934332,0.0027774219130505947,-0.29171145287600697
250,250,250,09-07,3.4593236046154017,0.5793429120297352,0.2606077644479937
251,251,251,09-08,3.7915191889347732,1.1998470778884076,0.20682720972137847
252,252,252,09-09,3.60678472226796,0.8547837731509359,0.6238671528601636
253,253,253,09-10,2.8510003846092187,-0.5569367678335073,0.8988646799212824
254,254,254,09-11,4.039682572923674,1.6633885000123585,0.6721925969997105
255,255,255,09-12,4.033993840309232,1.6527625842797626,0.3321067326483996
256,256,256,09-13,2.731211183992224,-0.780689585499696,0.1865544216684505
257,257,257,09-14,2.699100842921537,-0.8406681082194576,0.20293790358581684
258,258,258,09-15,3.1392439289379905,-0.018530092728759117,-0.06534811831915692
259,259,259,09-16,2.903627141831973,-0.45863587632930897,-0.2307116019841593
260,260,260,09-17,3.1778985265125366,0.05367236858251584,-0.03907354614650645
261,261,261,09-18,3.502815916578476,0.6605816822897481,0.5395933745610675
262,262,262,09-19,3.3467878660477366,0.3691387495262213,0.5215467383908118
263,263,263,09-20,4.5578854225679555,2.631333416025986,0.8275552204986368
264,264,264,09-21,3.081274814362125,-0.1268099097502937,0.9053999534786976
265,265,265,09-22,3.8865826684542975,1.377415016317642,0.9969076416472126
266,266,266,09-23,3.4279501263052112,0.5207407664628805,0.8723463051359116
267,267,267,09-24,3.7967554413723668,1.2096278113008383,0.11827929199817032
268,268,268,09-25,2.9466739434405054,-0.3782292695415851,0.09467083809923132
269,269,269,09-26,2.1356834858707967,-1.8930686628004625,-0.20859381613509909
270,270,270,09-27,3.00544011829382,-0.2684606331439277,-0.4266413126445423
271,271,271,09-28,2.912440821615535,-0.4421729090883405,-0.6637013249038357
272,272,272,09-29,2.7275414635002453,-0.7875442125937785,-0.8786353489630715
273,273,273,09-30,3.035275081134112,-0.21273226225492195,-0.7003135416010173
274,274,274,10-01,2.256266326785755,-1.6678334138969997,-0.6998862543023937
275,275,275,10-02,2.7084859286542304,-0.8231378186281372,-0.7954733392019283
276,276,276,10-03,3.0068126436850915,-0.2658969093521857,-0.6509287026354652
277,277,277,10-04,2.6053975242254706,-1.0156954184855491,-0.4504725611992582
278,278,278,10-05,3.1918454212792864,0.07972360680500018,-0.059486083620964185
279,279,279,10-06,3.6791770759836435,0.9900045863623199,-0.12499951619747855
280,280,280,10-07,3.512186804293172,0.6780854515727643,-0.30788304840144104
281,281,281,10-08,2.4980447337712954,-1.2162184140872234,-0.2812766988355891
282,282,282,10-09,2.41935710170193,-1.3631981025759607,-0.05111472229153679
283,283,283,10-10,2.690862012558786,-0.856057321090437,0.09700007914956524
284,284,284,10-11,3.931168022090647,1.460695466069314,0.21023942668105555
285,285,285,10-12,4.154949059976556,1.8786933950089317,0.2209313734284944
286,286,286,10-13,3.875932415919596,1.3575215367617062,0.7521864333131684
287,287,287,10-14,2.532389233222273,-1.1520667336025905,1.0106890756085896
288,288,288,10-15,4.125846064238962,1.824332256732083,0.6437401558161412
289,289,289,10-16,3.521220044272511,0.6949585326820914,0.1241539138125155
290,290,290,10-17,2.752460601258486,-0.740998052685376,0.04022937199592794
291,291,291,10-18,2.4859424866410245,-1.238824057012822,0.22479881776560107
292,292,292,10-19,3.6063513519254498,0.8539742858621808,0.10502882815475767
293,293,293,10-20,3.1252602396572944,-0.04465005898455153,0.12936594279170852
294,294,294,10-21,3.741122829116368,1.1057123190670226,0.6151860139425792
295,295,295,10-22,3.599395332649004,0.8409812205037966,0.8636019914083451
296,296,296,10-23,4.313004023429161,2.173922374219849,0.8167757706529737
297,297,297,10-24,3.2839002957491434,0.25167180778177284,0.9753117834102242
298,298,298,10-25,3.4559369184258224,0.5730169613299522,0.9449034576453264
299,299,299,10-26,3.6345070711013214,0.9065660175589508,0.9064653148274976
300,300,300,10-27,3.6434456939596815,0.9232623644776364,0.6050242416280377
301,301,301,10-28,3.4759249482477963,0.6103523635968237,0.9655020743506332
302,302,302,10-29,3.344719854273457,0.36527593502308986,1.5970862134877035
303,303,303,10-30,4.441821394729204,2.414538804117345,1.7648216565191692
304,304,304,10-31,5.484701336377594,4.3625217961523735,1.5749278862163367
305,305,305,11-01,4.173304164575769,1.912978675747745,1.545280078436239
306,306,306,11-02,3.0334719778567774,-0.21610025733935853,1.3272357961805246
307,307,307,11-03,3.380690736735272,0.4324655169162388,0.974388399679856
308,308,308,11-04,2.644321516242643,-0.9429897585111982,0.258795036748879
309,309,309,11-05,3.3084106603090366,0.2974544251133342,-0.19970366866569106
310,310,310,11-06,3.186083840345539,0.06896161856651377,-0.004911537941805567
311,311,311,11-07,2.700521994186029,-0.8380135567396753,-0.1024002788419241
312,312,312,11-08,3.659180128554752,0.9526525270039541,0.025127976434143662
313,313,313,11-09,3.0675389705124725,-0.15246692848447238,-0.058289724602101925
314,314,314,11-10,3.0539657276078147,-0.17782022685479154,0.009649377978669237
315,315,315,11-11,3.0404576621211814,-0.2030517811041393,0.15996419212213975
316,316,316,11-12,3.404316733419395,0.4765962340511407,0.5099163291349068
317,317,317,11-13,3.18336082361256,0.06387532812114786,0.466716572428884
318,318,318,11-14,4.78329075699408,3.052365349080556,0.5672813738587261
319,319,319,11-15,2.9287734065306137,-0.41166546872060905,0.4807222830597971
320,320,320,11-16,3.3769983660113114,0.4255685817242605,0.6654104431520321
321,321,321,11-17,2.762413942240794,-0.7224063258977125,0.6988877197463341
322,322,322,11-18,3.997569072092817,1.5847251946045513,0.191894955463062
323,323,323,11-19,3.2908959932848774,0.26473898768695964,0.4063799432107912
324,324,324,11-20,3.1547367503303927,0.010408763380922493,0.09408467309453172
325,325,325,11-21,3.6177386359645625,0.8752444577657665,0.2437441662255405
326,326,326,11-22,2.373848520019055,-1.4482030389732965,0.19465476995618988
327,327,327,11-23,3.24314776004649,0.1755506328883403,0.08744832009502053
328,328,328,11-24,3.8398849025915633,1.2901888169884477,0.1314595771842548
329,329,329,11-25,2.9465291585660145,-0.3784997114800564,-0.05770737674514704
330,330,330,11-26,3.2961090027969617,0.27447630591632804,0.16453160862407076
331,331,331,11-27,3.010099587731588,-0.2597572658106444,0.051115882951366085
332,332,332,11-28,3.0877210159541093,-0.11476912675798985,-0.19085681090468656
333,333,333,11-29,2.8788355893904347,-0.5049437211478877,-0.2568672014946693
334,334,334,11-30,3.062624105507872,-0.16164734614786844,-0.3502581077206086
335,335,335,12-01,2.7344916431416584,-0.7745620550199526,-0.3672497902777116
336,336,336,12-02,2.9961202352349297,-0.2858691314393081,-0.5106114631387192
337,337,337,12-03,2.9555191781917256,-0.36170736115326224,-0.5323951620133153
338,338,338,12-04,2.627216955171588,-0.974939163924035,-0.6640157860416387
339,339,339,12-05,2.8088623420752965,-0.6356459143954644,-0.4549813162690234
340,340,340,12-06,2.6398344530284605,-0.9513710903178084,-0.4540600637836351
341,341,341,12-07,3.40594880636225,0.4796447636157389,-0.52935719117881
342,342,342,12-08,2.9990794676578005,-0.2803416165269784,-0.3434660582502113
343,343,343,12-09,2.713650956101748,-0.8134901255243119,-0.4434544083114108
344,344,344,12-10,3.224333463850152,0.14040763364755693,-0.2288330439680692
345,345,345,12-11,2.4876813714907224,-1.2355760147626609,-0.2875467408778048
346,346,346,12-12,3.3292377491703498,0.3363570957422413,-0.04927115757429115
347,347,347,12-13,3.217349613070879,0.1273625821573252,-0.029235962203091107
348,348,348,12-14,3.7644644656619377,1.1493118832941036,-0.30812982730280325
349,349,349,12-15,2.7780076885734317,-0.6932789532971116,-0.1296256397763452
350,350,350,12-16,2.328475074067913,-1.5329555569507158,0.08319611931048565
351,351,351,12-17,3.0610696529061836,-0.1645508896039129,-0.018101561608104787
352,352,352,12-18,4.012860382238977,1.6132876502632263,-0.3863362446721177
353,353,353,12-19,2.8919628309559036,-0.4804235033542174,-0.5168029893534677
354,354,354,12-20,2.5816269367196782,-1.0600962150899738,-0.25962594160415714
355,355,355,12-21,2.3589245087818043,-1.4760794213852115,-0.3659397121621018
356,356,356,12-22,3.154575052291797,0.010106729545147441,-0.6421307511738757
357,357,357,12-23,2.719570268293808,-0.8024335129515814,-0.6529985472895264
358,358,358,12-24,3.1256839669639085,-0.04385858380741724,-0.6442185382874019
359,359,359,12-25,2.8570534709914326,-0.5456302800481213,-0.4898679807543707
360,360,360,12-26,2.6098299404827925,-1.007416161077228,-0.6999722453395479
361,361,361,12-27,2.8547268882428734,-0.5499760761870239,-0.7119069694862241
362,362,362,12-28,2.4796815113730566,-1.2505188579659154,-0.7912739538301977
363,363,363,12-29,2.681233739260751,-0.8740418578316382,
364,364,364,12-30,2.870742615812841,-0.5200604898712586,
365,365,365,12-31,,,
