,unnamed: 0,unnamed: 0,mth_day,isolation,isolation_norm,isolation_ravg
90,90,90,03-31,1.5400164301238406,0.7809181919742564,0.22070143779123105
91,91,91,04-01,1.3262342664932159,0.00641837439113545,0.0067329505088987536
92,92,92,04-02,1.1982361743399306,-0.4572989785447842,-0.1129872289567872
93,93,93,04-03,0.7372942219680356,-2.1272206032752177,-0.29946257214736777
94,94,94,04-04,1.1562628458810138,-0.6093618760414891,-0.3645885955052268
95,95,95,04-05,1.4927749128372079,0.6097694586118931,-0.02604496905196226
96,96,96,04-06,1.4321575369438626,0.3901620518271021,0.06153791616808205
97,97,97,04-07,1.886915526605478,2.0376801331107237,0.4929817158363886
98,98,98,04-08,1.3432871474269137,0.06819833277548162,0.6043867267423311
99,99,99,04-09,1.4518327167550371,0.4614421947346213,0.4637227349899724
100,100,100,04-10,1.3407669895624397,0.05906818939416535,0.3216594836909495
101,101,101,04-11,1.2598133150236959,-0.23421449190225835,-0.08959739869069527
102,102,102,04-12,1.1968785462020979,-0.462217455967035,-0.32835206774081604
103,103,103,04-13,1.2058097280433162,-0.4298611611791457,-0.3232614630357513
104,104,104,04-14,0.9478720273635388,-1.364329681525243,-0.4530344772223823
105,105,105,04-15,1.460263555316882,0.4919858229650097,-0.339669461153675
106,106,106,04-16,1.1258425560854108,-0.7195698957256208,-0.39468072047766106
107,107,107,04-17,1.4475635341843696,0.4459756045099856,-0.44310713745848224
108,108,108,04-18,1.1057712861976243,-0.7922850119109515,-0.013870326962841259
109,109,109,04-19,1.1256079981215836,-0.7204196630640725,-0.16767087535153724
110,110,110,04-20,1.6587554024740956,1.2110911814486027,-0.10514452191127643
111,111,111,04-21,1.2055457625764083,-0.4308174673671663,-0.34276252819688074
112,112,112,04-22,1.2293959887829533,-0.3444117750840561,-0.3766714852888114
113,113,113,04-23,1.0540309056563055,-0.9797324332036406,-0.36038518729030855
114,114,114,04-24,1.049612743233529,-0.9957387544625356,-0.5360198383549806
115,115,115,04-25,1.1525806579823799,-0.6227018750730557,-0.320379632347843
116,116,116,04-26,1.3678769165608122,0.1572832750605706,-0.14300235801803354
117,117,117,04-27,1.5626797121994136,0.8630237686756592,0.15070873185608488
118,118,118,04-28,1.5231605317117956,0.7198518708948005,0.3121920081552825
119,119,119,04-29,1.5404624645806628,0.7825341060410701,0.6203284173381124
120,120,120,04-30,1.3170543364811564,-0.026839096667349658,0.7065545727254886
121,121,121,05-01,1.6629028046347163,1.2261165800239235,0.3830669975077504
122,122,122,05-02,1.5106809325859192,0.6746402073848278,0.2047654071619024
123,123,123,05-03,1.0269336306562715,-1.0779016826307706,0.2651321665195797
124,124,124,05-04,1.2278651767158533,-0.3499576711802877,0.3401757991231785
125,125,125,05-05,1.6404392712928362,1.1447346621871344,-0.05615049632052349
126,126,126,05-06,1.4413383436337646,0.4234226989542432,-0.1983245393180754
127,127,127,05-07,1.0065243961176218,-1.1518411926382883,0.1090412958864368
128,128,128,05-08,1.2752184534418116,-0.17840405060048364,0.23430421571890525
129,129,129,05-09,1.5359795861314198,0.7662933285963027,-0.031541560326681206
130,130,130,05-10,1.435320187677949,0.4016198478145229,-0.20436160175200868
131,131,131,05-11,1.2001570356757425,-0.4503399940863843,-0.2181845617248428
132,132,132,05-12,1.1551212920409104,-0.6134975495977217,-0.2684655128552969
133,133,133,05-13,0.9836314097771452,-1.2347789524752928,-0.41427862065507465
134,134,134,05-14,1.1919453245549565,-0.4800897573832086,-0.2348383653989907
135,135,135,05-15,1.2944902458104597,-0.10858531820236356,0.01702282564998191
136,136,136,05-16,1.7325013500760433,1.4782613793510269,0.13055776138363925
137,137,137,05-17,1.6172786086030868,1.0608271522074513,0.3266333166812827
138,138,138,05-18,1.3431529247755454,0.06771206480422222,0.31697051605581344
139,139,139,05-19,1.3083632340717928,-0.058325620689431874,0.15285605143997466
140,140,140,05-20,1.1759422135596012,-0.5380665611360239,-0.1107111918485112
141,141,141,05-21,1.0226909926759145,-1.0932721058973964,0.2339476386480241
142,142,142,05-22,1.295992721514684,-0.10314208037988824,0.1361093246762944
143,143,143,05-23,2.1880876042298087,3.128780135186663,0.25653814038348943
144,144,144,05-24,1.1811173557127754,-0.5193178190261558,0.09850072091010026
145,145,145,05-25,1.5078122115992396,0.6642472735537385,0.045307476056659884
146,146,146,05-26,0.91420749882421,-1.4862910779763592,0.2380374751476383
147,147,147,05-27,0.9345946493291456,-1.4124315750180387,-0.2488605944800019
148,148,148,05-28,1.6151837808291103,1.0532379141659824,-0.19361080420623705
149,149,149,05-29,1.3817081544523373,0.2073917174208217,-0.3498331258654788
150,150,150,05-30,1.2726196603231654,-0.1878190773835665,-0.10551167563190887
151,151,151,05-31,1.24908358308182,-0.2730866564017119,0.30227686519650515
152,152,152,06-01,1.3188420802651462,-0.020362376574939462,0.26714187989302346
153,153,153,06-02,1.609956331149433,1.0342996699524456,0.12725051193597495
154,154,154,06-03,1.5569947431551092,0.842428002345092,0.06632450476059505
155,155,155,06-04,1.1500261426339466,-0.6319564903214692,0.2766718088432333
156,156,156,06-05,1.171716651648694,-0.553375120435846,0.4703233480299249
157,157,157,06-06,1.5974516582685845,0.988997168094118,0.26940898024333265
158,158,158,06-07,1.6395593542879143,1.1415468585452098,0.4841758727040933
159,159,159,06-08,1.2772106756325772,-0.17118653676710818,0.5443143724035445
160,160,160,06-09,1.912682348787576,2.131029357109656,0.6915636719739219
161,161,161,06-10,1.249624915607462,-0.2711254921247614,1.1721957470375923
162,162,162,06-11,1.4155845504441966,0.33012067698641784,1.0467869791458158
163,163,163,06-12,2.3934536398160686,3.872789618476141,1.33611772919218
164,164,164,06-13,1.4318627961003263,0.3890942511945506,0.9097053392812824
165,165,165,06-14,1.7563877058568218,1.5647979635110767,0.9548887911862342
166,166,166,06-15,1.2064766564593878,-0.4274449823557291,0.8232990305869784
167,167,167,06-16,1.3244557875269702,-2.478069505118532e-05,0.17032358825091465
168,168,168,06-17,1.1976513004119536,-0.4594178866091165,0.049629867152343916
169,169,169,06-18,1.3120240537184351,-0.04506303554024206,0.04332262360994255
170,170,170,06-19,1.2319750937615368,-0.3350680753968738,0.2026937996497732
171,171,171,06-20,1.7459419228591122,1.5269545022566684,0.35792620744113984
172,172,172,06-21,1.4704202809302531,0.5287820738832549,0.5614036786289934
173,173,173,06-22,1.5815449636622627,0.9313696660531486,0.3994630079049882
174,174,174,06-23,1.5346418565340068,0.761446940518005,0.36101265030292856
175,175,175,06-24,1.043824943677016,-1.0167070598842738,0.21024764626700826
176,176,176,06-25,1.1682952803857976,-0.5657702210092314,0.2806003519806827
177,177,177,06-26,1.4962514669220854,0.6223644780411465,0.5985063648599369
178,178,178,06-27,1.5869353785709868,0.950898308165302,0.6428622815755755
179,179,179,06-28,2.10804710392043,2.838805743328674,1.0102346956598989
180,180,180,06-29,1.6081022005909995,1.027582440811837,1.1121523690857158
181,181,181,06-30,1.6522511905900328,1.1875274246216652,0.9468320181696376
182,182,182,07-01,1.337086907517451,0.04573581954567172,0.9072739106480654
183,183,183,07-02,1.222455077236917,-0.3695576274553232,0.3199957165497735
184,184,184,07-03,1.52142095785891,0.7135496630358692,0.056020823918324934
185,185,185,07-04,1.1354224488556566,-0.6848634212610771,-0.34279673031715713
186,186,186,07-05,1.1709184408812845,-0.5562669149768542,-0.4412653345935318
187,187,187,07-06,0.9917468673916472,-1.2053779007912275,-0.3902965737750114
188,188,188,07-07,1.1740074790090105,-0.545075806112576,-0.6817917438312399
189,189,189,07-08,1.3068673266757158,-0.06374506254420075,-0.5273852056860221
190,190,190,07-09,1.038659309157996,-1.0354213573015014,-0.6627758274669646
191,191,191,07-10,1.3911438555287314,0.24157580761022995,-0.4629473663219422
192,192,192,07-11,0.9466903695310738,-1.3686106456625091,-0.476446423147955
193,193,193,07-12,1.3226940914610166,-0.006407133921092529,-0.6949427001814276
194,194,194,07-13,1.1516509270017292,-0.6260701470686533,-0.5688349993460017
195,195,195,07-14,0.9450032761827224,-1.3747227247450355,-0.6087034988787884
196,196,196,07-15,1.2475134097506346,-0.27877515228894617,-0.2711696468528869
197,197,197,07-16,1.3251153770398183,0.002364810413509285,-0.16458242472332515
198,198,198,07-17,1.505699285064605,0.6565924664928997,-0.07255693471755707
199,199,199,07-18,1.4992192224804843,0.633116198856278,0.0938948880348317
200,200,200,07-19,1.3040595493096885,-0.07391720703404472,0.2074635928126133
201,201,201,07-20,1.2206735604132122,-0.37601178823070297,0.2408125694846305
202,202,202,07-21,1.4356009693104494,0.4026370763777437,0.011674875697370263
203,203,203,07-22,1.3803465047376315,0.2024586704456125,-0.4272693982407941
204,204,204,07-23,1.1262113820200197,-0.7182336962306618,-0.1373920004951336
205,205,205,07-24,0.7722587677554954,-2.0005494447727084,-0.4237646222231349
206,206,206,07-25,1.7841419137270178,1.6653471794399184,-0.48281727367064403
207,207,207,07-26,0.7463956539163562,-2.094247518598711,-0.6256113486805079
208,208,208,07-27,1.3378005310820535,0.04832116769268871,-0.3115628565643814
209,209,209,07-28,1.143857155486368,-0.6543057796135714,0.201447214535846
210,210,210,07-29,1.6463248638206691,1.1660572564660978,-0.02722224926878792
211,211,211,07-30,1.6218837810164208,1.077510981828656,0.13853328211203852
212,212,212,07-31,1.4054294728567809,0.2933303966121151,0.24631162832933096
213,213,213,08-01,1.0209127705988321,-1.0997143303137522,0.3235562358065831
214,214,214,08-02,1.516298350116521,0.6949912449964433,-0.033560970961959036
215,215,215,08-03,1.271786321694439,-0.1908381347500585,0.043270464852535495
216,216,216,08-04,1.0548828461509052,-0.9766459841451548,-0.131972604608071
217,217,217,08-05,1.7491286702497797,1.5384995967156232,0.2496884315331193
218,218,218,08-06,1.1151995074000909,-0.7581280201515239,-0.034432432068355924
219,219,219,08-07,1.6530032131844798,1.1902518865333895,-0.11669174975905976
220,220,220,08-08,1.0457497076943587,-1.009733936612408,-0.1296437306773199
221,221,221,08-09,1.1355520100874363,-0.6843940408942816,-0.6485767969118768
222,222,222,08-10,1.0334323375169685,-1.0543578696547158,-0.5645158192509173
223,223,223,08-11,0.8896942495268203,-1.5750988006917177,-0.5101836052726589
224,224,224,08-12,1.2544176500512625,-0.2537621541857672,-0.28865129268237083
225,225,225,08-13,1.7429858677603869,1.5162451704029394,0.19645483938752087
226,226,226,08-14,1.4126419085016104,0.31945993892932123,0.1718861431931685
227,227,227,08-15,1.9389637306583447,2.226242751525069,0.4244339873367215
228,228,228,08-16,0.9927427292502874,-1.2017700468208306,0.3692240448607044
229,229,229,08-17,1.3079530275061777,-0.05981173583039945,-0.04563565963278804
230,230,230,08-18,1.1629813396339637,-0.5850218090418696,-0.30213198518150913
231,231,231,08-19,1.0559132315921125,-0.9729130565580152,-0.7236603141567365
232,232,232,08-20,0.9878438269974086,-1.2195180143630049,-0.4757807946718047
233,233,233,08-21,1.2408468080658783,-0.30292722232629543,-0.3039966072220233
234,234,234,08-22,1.4032700305522359,0.28550707008876064,-0.22012179988926905
235,235,235,08-23,1.592454542704547,0.9708933888682888,-0.06498564771294629
236,236,236,08-24,1.301891155068028,-0.08177296504534437,-0.0606150438748897
237,237,237,08-25,1.3128429933556114,-0.042096143500078655,0.14973164100511202
238,238,238,08-26,0.9950822313739603,-1.1932943913346656,0.039742833062771016
239,239,239,08-27,1.589213857756112,0.9591528869537148,0.0005210727280801817
240,240,240,08-28,1.2211113407507883,-0.3744257775652855,-0.034749988524676784
241,241,241,08-29,1.5274971656046965,0.7355628268601438,-0.2109495383377568
242,242,242,08-30,1.2434767543130263,-0.2933993325618861,-0.031631003379269794
243,243,243,08-31,1.0210289466538671,-1.0992934423785583,-0.01912438436776236
244,244,244,09-01,1.2920618058982756,-0.11738318158374406,-0.02451260561267371
245,245,245,09-02,1.6099267773304051,1.0341926010227596,-0.2072009074119597
246,246,246,09-03,1.212187602593285,-0.4067551050347537,-0.19817104574165567
247,247,247,09-04,1.2249367294987366,-0.3605669839355721,0.03479637605412178
248,248,248,09-05,1.2584316192826803,-0.2392201625400618,-0.004060412848207846
249,249,249,09-06,1.4068594790020907,0.29851108839610635,-0.05328791680916365
250,250,250,09-07,1.2277088786436197,-0.3505239149977218,-0.0349151638947818
251,251,251,09-08,1.5283983219222501,0.7388275772570247,-0.12406342057125548
252,252,252,09-09,1.242615758526059,-0.2965185875484625,-0.22128451149902734
253,253,253,09-10,1.0772932561484063,-0.8954565239944141,-0.0385238246878811
254,254,254,09-11,1.0974182682355975,-0.8225467081066931,0.21166576093871728
255,255,255,09-12,1.7095397960229215,1.395075209262984,0.15918234960412805
256,256,256,09-13,1.6420620112241584,1.1506135987618686,0.1571196055985902
257,257,257,09-14,1.4414775740400567,0.4239271092494895,0.23362662563046835
258,258,258,09-15,1.2391995314346491,-0.3088950515816896,0.3396824853152305
259,259,259,09-16,1.204000862043416,-0.4364144038031453,0.24971142498264776
260,260,260,09-17,1.273063379837043,-0.18621154999812,0.1074452750956062
261,261,261,09-18,1.5605336309700033,0.8552488472674875,0.1060598281323248
262,262,262,09-19,1.4064469886474509,0.2970166994396192,0.13575101107085796
263,263,263,09-20,1.4391830569128865,0.415614427469801,0.34707625820342153
264,264,264,09-21,1.2883727799125628,-0.13074795395049085,0.5961869591863168
265,265,265,09-22,1.5539885640631963,0.8315370789922365,0.43160002424317406
266,266,266,09-23,1.6856297104981819,1.3084526558992513,0.1445575670238702
267,267,267,09-24,1.2879518929863003,-0.13227276239136945,0.290505887311449
268,268,268,09-25,0.931059729683186,-1.4252380438762031,0.21715645211182785
269,269,269,09-26,1.6808963302874314,1.2913043491952738,0.07396709361202229
270,270,270,09-27,1.1668946289661186,-0.5708445651482176,0.17386892857138228
271,271,271,09-28,1.316844563452627,-0.027599072006596736,-0.04429296293883158
272,272,272,09-29,1.85108279345638,1.9078636656554115,-0.06772341945738296
273,273,273,09-30,0.926641637283385,-1.4412441114526526,-0.6410978304636393
274,274,274,10-01,0.8922552245638422,-1.5658207829875117,-0.6870316371800119
275,275,275,10-02,0.7312985173051397,-2.148942116842264,-0.8458159730382091
276,276,276,10-03,1.0908210519760515,-0.8464474054464531,-1.3082549543842676
277,277,277,10-04,1.0538728382195932,-0.9803050871557794,-1.0516901120283144
278,278,278,10-05,1.0852114240778388,-0.8667702224209406,-0.6960029650482471
279,279,279,10-06,1.3515531933498468,0.09814494268306627,-0.3924570552044364
280,280,280,10-07,1.4813288392817083,0.5683020988928925,-0.2586284266435792
281,281,281,10-08,1.2340180781964911,-0.32766665777939963,-0.06231534553799033
282,282,282,10-09,1.3124622179513201,-0.0434756340813101,0.04365598726193506
283,283,283,10-10,1.3789980424478794,0.19757339947775354,0.14533750747753668
284,284,284,10-11,1.2607165459213905,-0.2309422256213884,0.3894431725059033
285,285,285,10-12,1.5199537137846462,0.7082340639766761,0.6988889588976054
286,286,286,10-13,1.8856060466316464,2.0329360890630923,0.8588146506121475
287,287,287,10-14,1.7465087585504482,1.5290080605708125,1.2066761325480602
288,288,288,10-15,1.5773242072146538,0.9160785162059424,1.1043874056114815
289,289,289,10-16,1.9551111303818247,2.28474229109323,1.0273772705922348
290,290,290,10-17,1.0913103960702804,-0.84467458724086,1.1060617231278511
291,291,291,10-18,1.3924128706845698,0.24617325386119585,0.9286346570027684
292,292,292,10-19,2.0159198217308893,2.5050428042767905,1.0691692272426718
293,293,293,10-20,1.4526617526114185,0.4644456638203148,0.8591462742716592
294,294,294,10-21,1.8100714627366001,1.7592859376453631,1.0576821084393495
295,295,295,10-22,1.6072802314281218,1.024604573267155,0.9758478933509293
296,296,296,10-23,1.420116827444485,0.34654041776528205,0.4145444227027181
297,297,297,10-24,1.2568825955564764,-0.2448320366693261,0.6320616789286521
298,298,298,10-25,1.0863133762470578,-0.8627780196124768,0.6526967842655199
299,299,299,10-26,1.8129043913360157,1.7695492011759184,0.7292340571230141
300,300,300,10-27,1.8442464285572064,1.8830965696665711,1.3547523507284522
301,301,301,10-28,1.7340379407398343,1.4838282104121194,1.8099258155865257
302,302,302,10-29,2.456073075554165,4.099650179397912,2.0331322933846883
303,303,303,10-30,2.010721131877349,2.4862087524791163,1.9082217752994561
304,304,304,10-31,1.4559782568067563,0.4764608471764954,1.5769434012772938
305,305,305,11-01,1.6060330128521796,1.0200860926645228,1.5615563340854786
306,306,306,11-02,1.2955975641830657,-0.10457367446639952,0.8576653657801883
307,307,307,11-03,1.708554547911199,1.3915058072612247,0.38436488979034505
308,308,308,11-04,1.2903194052645477,-0.12369563043382968,0.41940261318487854
309,309,309,11-05,1.2268614264979811,-0.35359410345994313,0.2948345008052015
310,310,310,11-06,1.5140062135286765,0.6866871875436965,0.29295222931391857
311,311,311,11-07,1.3997287118362367,0.2726774183864605,0.33221638206130194
312,312,312,11-08,1.2924802278366032,-0.1158673034140972,0.4314317094833932
313,313,313,11-09,1.7735821334849666,1.6270907237455254,0.454415232046113
314,314,314,11-10,1.454635524236435,0.4715963340987179,0.3447789709911491
315,315,315,11-11,1.2649257389982294,-0.21569296808362412,0.2903801435684021
316,316,316,11-12,1.332431396580291,0.02886962121391289,0.3954434628311529
317,317,317,11-13,1.3096357349648324,-0.05371554615002168,0.0906729279743415
318,318,318,11-14,1.4664815370709632,0.514512612162408,0.02113905740352205
319,319,319,11-15,1.2688344018002446,-0.2015324853953429,-0.022932757353942988
320,320,320,11-16,1.3394765458188869,0.054393110673801266,-0.1224262528916344
321,321,321,11-17,1.1919359122733098,-0.4801238566284144,-0.24830877620992145
322,322,322,11-18,1.1676545876488504,-0.5680913520122356,-0.25269492091101703
323,323,323,11-19,1.1011545636025597,-0.8090106860597436,0.0061795991174877106
324,324,324,11-20,1.4592173945915756,0.4881957439558344,0.006521330930426671
325,325,325,11-21,1.6975711457796097,1.3517146347756854,0.09884492386305076
326,326,326,11-22,1.340042507215078,0.05644350155143502,0.22123423483388152
327,327,327,11-23,1.3448382397099812,0.07381770096733034,0.530242290456955
328,328,328,11-24,1.370350452339335,0.1662445138127488,0.31152973526286104
329,329,329,11-25,1.6129202932566151,1.0450376476786971,-0.08511471682949999
330,330,330,11-26,1.096995153596216,-0.82407958720873,0.10133140310070772
331,331,331,11-27,1.040665820030157,-1.0281520777784805,0.19758945247933649
332,332,332,11-28,1.6488264786065523,1.1751202211326814,0.15783903280588382
333,333,333,11-29,1.5042566431428646,0.6513659972391026,-0.2195807237258308
334,334,334,11-30,1.3045175325883576,-0.07225800422796687,-0.23471826274729465
335,335,335,12-01,0.9878540738732832,-1.2194808915115902,0.0059209817502585685
336,336,336,12-02,1.0719250184928912,-0.9149048213375132,-0.1420988025731428
337,337,337,12-03,1.4392020921521689,0.4156833892068388,-0.2003934840581985
338,338,338,12-04,1.4036825364049204,0.2870015151922732,-0.2425375268634669
339,339,339,12-05,1.4077115218676417,0.30159790832876804,-0.26572236710319314
340,340,340,12-06,1.2347203980983807,-0.32512226105957703,-0.1979153920242828
341,341,341,12-07,0.9494563477742932,-1.3585899329499471,-0.20636598541123974
342,342,342,12-08,1.1842239875502591,-0.5080629708640512,-0.1774269916549687
343,343,343,12-09,1.4252065861710526,0.3649798288850968,-0.3267728738991675
344,344,344,12-10,1.4516100418069071,0.4606354777298996,-0.3080456610471918
345,345,345,12-11,1.1603713538470386,-0.5944773851364247,0.04798988170271845
346,346,346,12-12,1.265735595194953,-0.21275898394772252,0.5971761250747781
347,347,347,12-13,1.5391069604445349,0.7776233235495139,0.5476934907493277
348,348,348,12-14,2.093762407150882,2.7870544893683067,0.5707085820233163
349,349,349,12-15,1.3432555949268037,0.0680840229323951,0.7155781627083542
350,350,350,12-16,1.4897266370365616,0.5987260253738312,0.8396463000908158
351,351,351,12-17,1.4002980655130612,0.27474009897380264,0.7351129040067598
352,352,352,12-18,1.471211859321233,0.5316498403470467,0.07732612537630218
353,353,353,12-19,1.3659832869781443,0.15042294704517933,0.14305014202018454
354,354,354,12-20,1.0043644947118948,-1.1596661824144392,-0.033552606570408754
355,355,355,12-21,1.4521048586320189,0.4624281227956893,-0.16636833191526154
356,356,356,12-22,1.197244830019787,-0.4608904661697285,-0.5280594246305998
357,357,357,12-23,1.1803344258804709,-0.5221542530953139,-0.8436986470821765
358,358,358,12-24,0.8721947702696035,-1.6384967159449828,-0.6330848126409003
359,359,359,12-25,0.8432353066393817,-1.7434123876642802,-0.7070198646335983
360,360,360,12-26,1.3531739859102525,0.1040168242332177,-0.6928695416528453
361,361,361,12-27,1.3296568345707709,0.018817810839501792,-0.6905878061641482
362,362,362,12-28,1.2206799807652386,-0.3759885282852105,-0.4945831687658591
363,363,363,12-29,1.1841133371612662,-0.5084638401631311,
364,364,364,12-30,1.1968091434174342,-0.4624688915552483,
365,365,365,12-31,,,
