,unnamed: 0,unnamed: 0,mth_day,hostage,hostage_norm,hostage_ravg
49,49,49,02-19,1.6743813039389928,-0.4880278072207374,-1.0789675397975529
50,50,50,02-20,1.425524840307998,-1.231753930584296,-0.8807719956753456
51,51,51,02-21,1.7086883627202742,-0.3854986003875082,-0.6284990659785197
52,52,52,02-22,1.968228180431188,0.3901555243566361,-0.3050389741923418
53,53,53,02-23,1.8581431984946648,0.06115833593078485,-0.2307165238308563
54,54,54,02-24,1.7786987376746104,-0.1762673672489346,0.07668827024039453
55,55,55,02-25,1.823594474629044,-0.04209310505182397,0.026605688415427004
56,56,56,02-26,2.0426848476220614,0.6126748338432089,-0.17052451283525602
57,57,57,02-27,1.6081402673049503,-0.6859940913373134,-0.3688426647347878
58,58,58,02-28,1.5724605190540668,-0.792625683147462,-0.5591999439360971
59,59,59,02-29,1.4599905527410082,-1.128750575466406,-0.8163395788477383
60,60,60,03-01,1.39652870620485,-1.3184110424567896,-1.1618942618256785
61,61,61,03-02,1.3073491133871458,-1.584930914521672,-1.2854535667981697
62,62,62,03-03,1.3489333681814253,-1.4606532640244316,-1.152621647861092
63,63,63,03-04,1.3600769220635993,-1.4273499211722591,-0.7890510981634488
64,64,64,03-05,1.8391399906947936,0.004365830475001657,-0.6946161432025896
65,65,65,03-06,2.189911515062005,1.052672722719453,-0.5073760606243839
66,66,66,03-07,1.5861206664422645,-0.7518013126916336,-0.3710873325760223
67,67,67,03-08,1.6832609175038609,-0.4614904190524386,0.032484472402431096
68,68,68,03-09,1.6225528888309817,-0.6429208957342619,0.3494163074887601
69,69,69,03-10,2.1703062448194523,0.9940809086984612,0.15907678868686567
70,70,70,03-11,2.4754269238601965,1.905956840992976,0.3730962306301578
71,71,71,03-12,1.8077771401872107,-0.08936439009191349,0.4310911588302175
72,72,72,03-13,2.0157959444552,0.5323153389681191,0.4577679169820026
73,73,73,03-14,1.7996942035242196,-0.11352084985208033,0.21207523906253545
74,74,74,03-15,1.6761103758110163,-0.4828603468235509,-0.10524488903466872
75,75,75,03-16,1.6770423210738623,-0.4800751588183424,-0.30038901588584915
76,76,76,03-17,1.8383604357820096,0.0020360724097510693,-0.6119969485316478
77,77,77,03-18,1.4159968131476257,-1.2602291511989958,-0.6087993013059331
78,78,78,03-19,1.3901975227655667,-1.3373322569066728,-0.6029680733190351
79,79,79,03-20,1.8061139472083485,-0.09433496649779233,-0.4215740214938077
80,80,80,03-21,1.6878174173941407,-0.447872978902163,-0.5392192696946957
81,81,81,03-22,2.041217364893241,0.6082891521330221,-0.5203341013306174
82,82,82,03-23,1.6021704230026508,-0.7038354167955769,-0.4398408688668944
83,83,83,03-24,1.4539115460030945,-1.1469181410145255,-0.3078334552581448
84,84,84,03-25,1.5517994395025243,-0.8543728621243346,0.0824479299381833
85,85,85,03-26,2.071138104019004,0.6977095151547049,0.3242376503214482
86,86,86,03-27,2.4713642819446013,1.8938153322758056,0.6070922926411555
87,87,87,03-28,2.5266455315262384,2.059027474432612,0.8538063718982726
88,88,88,03-29,2.170042416184338,0.9932924371226668,1.144794222224954
89,89,89,03-30,1.9492260820656424,0.3333663345281768,1.0416263523060156
90,90,90,03-31,2.1360000352625685,0.8915542398357551,0.7580446877201895
91,91,91,04-01,1.8640135419375468,0.07870229564107496,0.35576187985251045
92,92,92,04-02,1.902032685413425,0.19232534476084887,0.14316059105153706
93,93,93,04-03,1.7190040586727158,-0.3546693727734622,-0.06334269622927552
94,94,94,04-04,1.7432142876647283,-0.28231529568317393,-0.08827026043094814
95,95,95,04-05,1.5346405819479547,-0.9056533891566986,-0.17699628973815146
96,96,96,04-06,2.085954310531742,0.7419888546257195,-0.3958394300254264
97,97,97,04-07,1.6858830834922909,-0.4536538802021449,-0.5135383656936042
98,98,98,04-08,1.462673128681781,-1.1207334969628002,-0.4753139412722777
99,99,99,04-09,1.4827062604640329,-1.0608629867825297,-0.05541523097669285
100,100,100,04-10,1.8199554007196337,-0.05296874915521448,-0.3173879949703445
101,101,101,04-11,2.3776485509685155,1.6137388726168105,-0.2453153763700177
102,102,102,04-12,1.5600057369875928,-0.8298477293361904,-0.21618866200902453
103,103,103,04-13,1.8305793884308919,-0.021218168600183804,-0.16553541302105226
104,104,104,04-14,1.5211492604622718,-0.9459732107968416,-0.40719125756791497
105,105,105,04-15,1.584400053530423,-0.7569434928546959,-0.8616919844939543
106,106,106,04-16,1.3347960093750082,-1.5029038164363913,-0.7711877097563232
107,107,107,04-17,1.4651719814296982,-1.1132654889394256,-0.8925500923656292
108,108,108,04-18,1.7417062827705063,-0.2868220809104037,-0.9218979759255592
109,109,109,04-19,1.5869266855994224,-0.7493924642560201,-0.9593084400865348
110,110,110,04-20,1.4622290992226898,-1.1220605121564209,-0.7036193024020533
111,111,111,04-21,1.5092930845419732,-0.9814062778205506,-0.44672689331914855
112,112,112,04-22,1.8481292856508027,0.031231009670497495,-0.4710581753423835
113,113,113,04-23,1.9809210007237343,0.4280889655580028,-0.6723586430421703
114,114,114,04-24,1.692857681574197,-0.43280977304981344,-0.4580773617744062
115,115,115,04-25,1.1827866054381169,-1.9571952704547413,-0.4369071353393017
116,116,116,04-26,1.8924300579098468,0.16362717545016398,-0.6048865838209075
117,117,117,04-27,1.551795405109235,-0.8543849192099232,-0.6637868913227988
118,118,118,04-28,1.5108860166681748,-0.9766456812191376,-0.4057944996578022
119,119,119,04-29,1.8626700335633384,0.0746871205466555,0.05764597145709656
120,120,120,04-30,2.210815076506812,1.1151445769401662,0.07091186697398122
121,121,121,05-01,2.11321101670026,0.8234475562346507,0.4065477524990351
122,122,122,05-02,1.9190632800720568,0.243222548551472,0.6228052015152126
123,123,123,05-03,2.225633450450496,1.1594303939404005,0.6485063656415457
124,124,124,05-04,1.9450544206443656,0.3208990128779268,0.33966789566594474
125,125,125,05-05,1.9142688730938349,0.2288941053046545,0.04900806607488541
126,126,126,05-06,1.5907767554882144,-0.7378862429134397,-0.017760729493266403
127,127,127,05-07,1.5296689704602633,-0.9205114213117056,-0.15779558622096865
128,128,128,05-08,1.7850151742652207,-0.15739022485743895,-0.08834690430894647
129,129,129,05-09,1.9444930295165883,0.3192212535741871,0.045233091084729095
130,130,130,05-10,2.084482789568376,0.7375911043500598,0.3010849746142215
131,131,131,05-11,2.182450217445495,1.030374077666708,0.5661374349253533
132,132,132,05-12,2.1044367678098816,0.7972250582635149,0.7012193977172135
133,133,133,05-13,2.061800484018616,0.6698033405550851,0.9560061789798532
134,134,134,05-14,2.0562119374663164,0.6531015518937233,0.9326902415260454
135,135,135,05-15,2.4560146935252862,1.8479419411500235,0.9244061941875508
136,136,136,05-16,2.037672640842488,0.5976954796272138,0.8849380015892577
137,137,137,05-17,2.1658187828855304,0.9806697936357396,0.7471264852288836
138,138,138,05-18,2.025198608541001,0.5604159026737575,0.5977693548432758
139,139,139,05-19,1.7851237434951188,-0.15706575760715924,0.4037829695112367
140,140,140,05-20,1.7563556910480376,-0.2430412304199236,0.36341479312955577
141,141,141,05-21,2.066558701623608,0.6840236291577887,0.25631145519780835
142,142,142,05-22,1.9566276327246281,0.3554864213371283,0.26662147847753004
143,143,143,05-23,1.9507931941629384,0.3380497660452552,0.4514252653998057
144,144,144,05-24,2.0458974856094128,0.6222760423520876,0.6653475755150761
145,145,145,05-25,2.1561443283666177,0.951756963926494,0.4995190655269551
146,146,146,05-26,2.1858359627343042,1.0404926302716997,0.5984380519151801
147,147,147,05-27,1.7336337557184776,-0.3109474307709376,0.72741588502776
148,148,148,05-28,2.155221940751934,0.9490003396664788,0.5590907734313175
149,149,149,05-29,2.2097350257879262,1.1119167647207344,0.3568872023661885
150,150,150,05-30,1.707960247454556,-0.3876746272265673,0.20424480883457352
151,151,151,05-31,1.7501911363400802,-0.26146446246428,0.09906714075392986
152,152,152,06-01,1.8793840708793816,0.1246382690820094,-0.07665879855756777
153,153,153,06-02,1.5224742303830303,-0.9420134392547996,-0.30863100412861866
154,154,154,06-03,1.8024264603873132,-0.10535529620250714,0.10408076786543233
155,155,155,06-04,1.7440169535651933,-0.27991646870557085,0.15266421321831292
156,156,156,06-05,2.5365393884923217,2.0885960047377385,0.1653882079734925
157,157,157,06-06,1.847729496403445,0.03003620965300353,0.3877936590352625
158,158,158,06-07,1.904929348141228,0.20098223761308687,0.4308997688801021
159,159,159,06-08,1.968985646116369,0.3924192671158212,0.6172673792114214
160,160,160,06-09,1.8889682696895964,0.15328136286652913,0.09976509524771078
161,161,161,06-10,2.1181771422593303,0.8382891932823452,0.11950674642483712
162,162,162,06-11,1.4975779945393668,-1.016417699044525,0.1627405728512761
163,163,163,06-12,1.8873637435584945,0.14848611671576156,0.25784443969730203
164,164,164,06-13,1.9917275671285724,0.4603851961717206,0.36089661554365454
165,165,165,06-14,2.159920544628996,0.9630424681919766,0.6118680960090822
166,166,166,06-15,2.0958605590282064,0.7715944179446442,1.079185082597866
167,167,167,06-16,2.6220390328574448,2.344118076074911,1.4308496944582934
168,168,168,06-17,2.4357850766132785,1.7874842204881776,1.363212195864656
169,169,169,06-18,2.5933817973223983,2.2584737878783216,1.1811097077422823
170,170,170,06-19,1.8559354131614527,0.05456020460990022,1.2635397496901235
171,171,171,06-20,1.7943232115065189,-0.12957246054226648,0.8210249457037916
172,172,172,06-21,2.261350903592049,1.266174669631693,0.4353999367928903
173,173,173,06-22,1.7336259536473473,-0.3109707478430814,0.3452671473856481
174,174,174,06-23,1.6615865673188028,-0.5262658329772298,0.3896550517961284
175,175,175,06-24,2.412427062579656,1.7176770514348685,0.4511489761739316
176,176,176,06-25,1.9450506122050912,0.32088763107278256,0.3494633112094845
177,177,177,06-26,1.9177812432312256,0.2393910857245521,1.1105832447610249
178,178,178,06-27,2.05720208436886,0.6560606798450106,1.3872426599436665
179,179,179,06-28,3.2616853490017115,4.255748853466163,1.1782747252414083
180,180,180,06-29,2.2170207374770223,1.1336906581186184,1.0300969263653967
181,181,181,06-30,1.9928934229079267,0.4638694432213214,0.9498750305152166
182,182,182,07-01,1.6475620459828448,-0.5681791621832889,0.8102953771957878
183,183,183,07-02,1.7567240743629686,-0.2419402893765287,0.3860998616026208
184,184,184,07-03,1.7769755507398923,-0.1814172400715628,0.5981575371013391
185,185,185,07-04,2.4100509159831027,1.7105757599071614,0.954074917971646
186,186,186,07-05,2.6427574829210703,2.406036711110928,1.0764293014088693
187,187,187,07-06,2.707449531392716,2.599373728443164,1.2916965859747933
188,188,188,07-07,1.893206335315308,0.1659471384400508,1.0592970934262749
189,189,189,07-08,2.1889045786344505,1.0496634180190156,0.9106906992313168
190,190,190,07-09,1.3103996375230542,-1.5758141953626703,0.6468540304552829
191,191,191,07-10,2.111701882080204,0.8189373947374101,0.26347356668215177
192,192,192,07-11,2.1130668483833595,0.8230166984547246,0.2113614287619302
193,193,193,07-12,1.9377572741813558,0.299090945804378,-0.24686691735966984
194,194,194,07-13,1.7885836097096002,-0.14672568908127875,-0.08936533425680666
195,195,195,07-14,1.2689442693024826,-1.699706658710585,-0.18506824598979046
196,196,196,07-15,1.626607061917384,-0.6308046967454913,-0.36220353350464657
197,197,197,07-16,1.9195643134923328,0.2447199243395071,-0.4440391690791544
198,198,198,07-17,1.7574418957259563,-0.2397950266344117,-0.1403463277595176
199,199,199,07-18,1.7734602871994023,-0.1919228676426689,0.07006416349462337
200,200,200,07-19,2.3982913299041444,1.6754313588365422,0.17609577806012774
201,201,201,07-20,1.6913740518753035,-0.4372437111857389,0.1422071053456202
202,202,202,07-21,1.8394810095032543,0.005384990647535057,0.273197520628167
203,203,203,07-22,1.8515278550384613,0.04138788805246172,-0.015636531777275482
204,204,204,07-23,2.020424279908004,0.546147465060869,-0.4126639972879964
205,205,205,07-24,1.1935837552355688,-1.9249271820753235,-0.2535117890078193
206,206,206,07-25,1.601200724148376,-0.7067334342277837,-0.2589021530866404
207,207,207,07-26,2.0108953473157296,0.5176695384953242,-0.10044863670933668
208,208,208,07-27,1.8286590665847595,-0.026957193825391874,-0.19061806328635847
209,209,209,07-28,2.169646424470042,0.9921089863162842,0.13710449048861373
210,210,210,07-29,1.8393959906976496,0.00513090559873824,0.12769468141370194
211,211,211,07-30,1.8515346316876315,0.04140814057450967,-0.0872272352636463
212,212,212,07-31,1.5823091585335909,-0.7631922886772544,0.08861280503615468
213,213,213,08-01,1.5794082195066528,-0.7718619615687653,0.2129839247497244
214,214,214,08-02,2.1816836213429296,1.028083047973414,0.5317505848251367
215,215,215,08-03,2.419339606334649,1.7383357045977026,0.3439739642123203
216,216,216,08-04,2.4793666029257158,1.917730866051212,0.6968597978339558
217,217,217,08-05,1.4745456491281888,-1.085251583102389,0.9092791509125996
218,218,218,08-06,2.2907789932899054,1.3541227130525586,0.8723681262073938
219,219,219,08-07,2.005871085499818,0.5026541569030969,0.8613914249598723
220,220,220,08-08,2.1075793499835367,0.8066168997421803,0.5393744054183164
221,221,221,08-09,2.3973022759063065,1.6724754971125726,0.7373659727775319
222,222,222,08-10,1.8328704194945096,-0.014371251198123563,0.8328480256765279
223,223,223,08-11,1.8720426287335696,0.1026978210529041,0.7917062319595628
224,224,224,08-12,2.482473155521636,1.9270150304465343,0.4907701925665724
225,225,225,08-13,1.9232729276279183,0.2558033946013064,0.13217510640940644
226,226,226,08-14,1.5034063121687933,-0.9989993366157626,0.0910508391001501
227,227,227,08-15,1.6773702830947437,-0.4790950198304232,0.2458187209455697
228,228,228,08-16,1.7503074484450618,-0.2611168550536616,-0.15042284339867282
229,229,229,08-17,2.18276174871438,1.0313051121254222,-0.21410290097221207
230,230,230,08-18,1.6869603611045534,-0.4504343556189209,-0.1691993857790091
231,231,231,08-19,1.7954259143222762,-0.1262769508399293,-0.026594994570012003
232,232,232,08-20,1.5935566751414705,-0.7295782454565448,-0.17891676407947407
233,233,233,08-21,1.9636694196695723,0.3765313274235593,-0.26716943441875285
234,234,234,08-22,1.4444992561279262,-1.175047472110434,-0.05350836995646787
235,235,235,08-23,2.0055816275109004,0.5017890900897495,0.17950169148339978
236,236,236,08-24,2.115916143998788,0.831532031154789,0.3243531652247031
237,237,237,08-25,2.26322763373576,1.2717834177992766,0.4152043344492447
238,238,238,08-26,1.884367157989422,0.13953059699127496,0.3053047458635356
239,239,239,08-27,2.146066406783942,0.9216383427708088,-0.004400803892079826
240,240,240,08-28,1.223859785945662,-1.8344450036246889,-0.2423283207832274
241,241,241,08-29,1.3838025172343076,-1.3564442084439428,-0.937804739767088
242,242,242,08-30,1.6382419147845133,-0.5960330701920964,-1.187043551804895
243,243,243,08-31,0.8669571782810137,-2.9010750961038863,-1.0758128609780275
244,244,244,09-01,1.3839838522412735,-1.3559022752355658,-0.8493905294041455
245,245,245,09-02,2.3693782590654213,1.5890224877320132,-0.7565596962691369
246,246,246,09-03,1.6784356757992709,-0.4759110141813968,-0.9157951789182064
247,247,247,09-04,1.570173968693498,-0.7994592096338909,-0.4468191902436119
248,248,248,09-05,1.3185534338899052,-1.5514459660865123,-0.32420944078114816
249,249,249,09-06,1.8084949492679143,-0.0872191640563196,-0.5176982467447774
250,250,250,09-07,1.630140826154604,-0.6202437784607832,-0.5415573911332721
251,251,251,09-08,1.98092123039584,0.4280896519502376,-0.2675375527050858
252,252,252,09-09,1.6305349598400471,-0.6190658805123647,-0.024133012545613248
253,253,253,09-10,2.120308803120772,0.8446598209352271,-0.18085739347723287
254,254,254,09-11,1.8072235869984417,-0.09101872512967724,-0.2919465920447443
255,255,255,09-12,1.4938478717092232,-1.0275654496460374,-0.6606476692089777
256,256,256,09-13,1.4071130402426255,-1.2867789698658516,-0.647417741533001
257,257,257,09-14,1.240699985093335,-1.7841168110351624,-1.0435965429432308
258,258,258,09-15,1.6570959713100823,-0.5396863144565045,-0.9949585435855758
259,259,259,09-16,1.3249220144575409,-1.5324129875261503,-0.8065370742268376
260,260,260,09-17,1.9048714721916515,0.2008092710162527,-0.4739135558019347
261,261,261,09-18,1.87213148227846,0.10296336650639201,-0.027024684885708344
262,262,262,09-19,2.074903318804,0.7089621406835661,0.049455531209643834
263,263,263,09-20,2.1378946423090768,0.8972164144621958,0.41392960349550395
264,264,264,09-21,1.8106411717595208,-0.0808050178843915,0.2224426388791526
265,265,265,09-22,2.0566569302949014,0.6544314461890102,0.4513811199292023
266,266,266,09-23,1.5204334323093467,-0.9481125166818553,0.44858555483418416
267,267,267,09-24,2.3317589095806195,1.47659425280669,0.446082910901974
268,268,268,09-25,2.0692908137040043,0.6921887501134574,0.3329941045678629
269,269,269,09-26,2.132870219211924,0.882200550868935,0.11601445043388466
270,270,270,09-27,1.5835988812995951,-0.7593378558890581,0.11153036009034502
271,271,271,09-28,1.6210385940978065,-0.6474464786148593,0.17381035524486654
272,272,272,09-29,1.5114309662366334,-0.9750170587430932,-0.23395723144685024
273,273,273,09-30,2.456795093161333,1.8502742237338192,-0.5652206437874147
274,274,274,10-01,1.2506378465457613,-1.7544167700368434,-0.3403123793143715
275,275,275,10-02,1.4678105521997098,-1.1053799231744512,-0.10563130191292272
276,276,276,10-03,2.035135060384051,0.5901117309492008,0.04514497240552758
277,277,277,10-04,2.0921951220339974,0.7606399857938333,-0.00961522668490374
278,278,278,10-05,1.8141363513048767,-0.0703594128323912,0.1828361980164088
279,279,279,10-06,2.3468559981212698,1.5217130291912313,0.23262004227016364
280,280,280,10-07,1.6370121808664366,-0.599708221828968,0.026328995814139573
281,281,281,10-08,1.5677588883230824,-0.8066768576519223,0.09784648865241334
282,282,282,10-09,1.6209756647107474,-0.6476345477869436,0.3473208786358317
283,283,283,10-10,2.2357769309530937,1.1897449428234759,0.041576607626662966
284,284,284,10-11,2.314992614174842,1.4264869270681184,0.351113391996212
285,285,285,10-12,1.7330297333021345,-0.3127525968637807,0.5173541010480117
286,286,286,10-13,2.2584524699895936,1.257512484388326,0.5668621535450796
287,287,287,10-14,1.901511384032449,0.19076739665887585,0.2289537357173343
288,288,288,10-15,1.720370308615076,-0.35058623280453605,0.1502411170928836
289,289,289,10-16,1.5573764452088206,-0.8377055641429958,0.255998707783959
290,290,290,10-17,2.1569655397021013,0.9542112153214144,0.3698390740618415
291,291,291,10-18,1.9453535379507163,0.32179294728267144,0.15184714768303365
292,292,292,10-19,2.487003626769566,1.9405546820556208,0.33563302614063345
293,293,293,10-20,1.4638607635051422,-1.1171841616139713,0.8454143478818179
294,294,294,10-21,2.089347293622096,0.7521290379410627,0.7935159893241669
295,295,295,10-22,2.5808368801864217,2.220982366304111,0.7703554267881217
296,296,296,10-23,2.052772007380013,0.642821063975509,0.5102552531029539
297,297,297,10-24,1.8988553270580442,0.18282957206640024,1.0068011819705085
298,298,298,10-25,1.9648145516807731,0.3799536399446139,0.8827223181037785
299,299,299,10-26,2.4607492148304626,1.862091411591356,0.6138641715823637
300,300,300,10-27,1.8402408580413847,0.007655854740683414,0.3721749728168688
301,301,301,10-28,2.041064895904541,0.6078334871756219,0.2399384004162477
302,302,302,10-29,1.567545652571538,-0.8073141286174605,0.1627665503162562
303,303,303,10-30,1.6333711005139455,-0.610589862337326,-0.1232474068798209
304,304,304,10-31,1.8098807949836957,-0.0830774606553353,-0.06934742459002631
305,305,305,11-01,1.8865344357527432,0.14600766841489304,-0.04319431606447977
306,306,306,11-02,1.9484529422565948,0.33105574847945096,0.2472869111957701
307,307,307,11-03,2.0935710798034517,0.7647521383289012,0.2931168897494675
308,308,308,11-04,2.1507291285552648,0.9355732349440384,0.39445401368683936
309,309,309,11-05,1.7253814739528432,-0.3356099910151417,0.4946301299133661
310,310,310,11-06,2.0133298672056417,0.5249452829688958,0.7443449997676193
311,311,311,11-07,2.0876526154800503,0.7470643657740532,0.5046361501584201
312,312,312,11-08,2.449792003578978,1.829344967604971,0.30791902080096273
313,313,313,11-09,1.6123205650708496,-0.6735009593262932,0.1597743490359864
314,314,314,11-10,1.755790769315135,-0.2447295412007058,-0.0008854434959755056
315,315,315,11-11,1.427959415242787,-1.2244780216049995,-0.023313336884642027
316,316,316,11-12,1.6907818762620792,-0.4390134722228756,-0.4077459272753165
317,317,317,11-13,2.04262534487548,0.6124970054420541,-0.2934239573442963
318,318,318,11-14,1.6779874485651702,-0.4772505747390761,-0.4508893451447226
319,319,319,11-15,1.8418386115019447,0.012430860259828166,-0.12818445046905225
320,320,320,11-16,1.4396560122752102,-1.1895218680032642,-0.18843841749140844
321,321,321,11-17,2.0758366084402327,0.7117513464490225,-0.3597824433691039
322,322,322,11-18,1.5698132399707416,-0.8005372743570127,-0.1589181831437232
323,323,323,11-19,1.6986271955187415,-0.41556714982411824,-0.04873877067257768
324,324,324,11-20,2.081251778532311,0.7279349866132081,-0.011031810719825804
325,325,325,11-21,2.063039868990436,0.6735073350867012,-0.09466437986102416
326,326,326,11-22,1.5153582398560774,-0.9632801082867528,0.3153250182567561
327,327,327,11-23,1.907932014958478,0.2099559316018324,0.3151578781251148
328,328,328,11-24,2.392926817966569,1.6593991143496691,0.2130506514173489
329,329,329,11-25,1.6982916373008619,-0.4165699906139661,0.09681556841157056
330,330,330,11-26,1.8762566125584923,0.11529162636661225,-0.04219998916028813
331,331,331,11-27,1.8296809687340856,-0.023903162947968952,-0.20206513081156952
332,332,332,11-28,1.2362642108022197,-1.797373453717905,-0.5229442628269297
333,333,333,11-29,1.5869794016823804,-0.7492349183058559,-0.2847086772019862
334,334,334,11-30,1.7487151098836122,-0.2658756777424923,0.05831130664746551
335,335,335,12-01,2.176584359478388,1.012843523135695,0.3027406077485256
336,336,336,12-02,2.564919313415168,2.1734115294633227,0.3665668812841463
337,337,337,12-03,2.320408479055011,1.4426726436583917,0.4387325973443692
338,338,338,12-04,1.3644047740002772,-1.4144158125041812,0.4447838325082145
339,339,339,12-05,1.7318626133645922,-0.3162406219445185,0.2396134052976766
340,340,340,12-06,1.7608638479970211,-0.2295682667594199,-0.3534569470777062
341,341,341,12-07,1.7646747705585213,-0.21817904012753264,-0.6942062203755145
342,342,342,12-08,1.3742439886676008,-1.3850105847889738,-0.4603287528738364
343,343,343,12-09,1.636304561170132,-0.6018229961284578,-0.4523639376899979
344,344,344,12-10,1.833947937730101,-0.01115100749411301,-0.3326208263922706
345,345,345,12-11,1.7478531427639925,-0.2684517308414876,-0.4237210226518252
346,346,346,12-12,2.0012656272457376,0.4888904010269439,-0.21723590274034765
347,347,347,12-13,1.581777825311702,-0.7647802176848599,-0.02592010858721304
348,348,348,12-14,1.7887930151387883,-0.14609986532010866,0.04700897536905465
349,349,349,12-15,2.0203989513554634,0.5460717687903497,0.12479446661553875
350,350,350,12-16,1.9803637219205907,0.42642349624349307,-0.16487755755654465
351,351,351,12-17,1.9040188736584855,0.19826121663741705,-0.15285978777028014
352,352,352,12-18,1.4197067446107259,-1.2491417440055566,-0.2296159882963587
353,353,353,12-19,1.6059052528347442,-0.6926735989672732,-0.35357607315101
354,354,354,12-20,1.6346937356490392,-0.6066370684765796,-0.30792525717744795
355,355,355,12-21,1.7715309819840537,-0.1976887403375581,-0.056499447357744675
356,356,356,12-22,2.0720144003208967,0.7003283920848651,0.2196662968028396
357,357,357,12-23,2.4087928967705223,1.7068160755556363,0.19896964076093893
358,358,358,12-24,1.9741497981127976,0.40785272095794894,0.1423973683143306
359,359,359,12-25,1.564353693976376,-0.8168535352186771,0.037049480119290684
360,360,360,12-26,1.5211166387712671,-0.9460707031562294,-0.06959689276430292
361,361,361,12-27,1.5600297149156477,-0.8297760695077977,-0.5041081910034414
362,362,362,12-28,1.8579062356525158,0.0604501547833034,-0.5460443816430852
363,363,363,12-29,1.5364480239148488,-0.9002517138791941,
364,364,364,12-30,1.8899567724312016,0.1562355771200861,
365,365,365,12-31,,,
