,unnamed: 0,unnamed: 0,mth_day,business,business_norm,business_ravg
31,31,31,02-01,1.2238446700039642,-0.7076040102292307,-0.3407153842350876
32,32,32,02-02,1.5022183214877582,0.3198506073924943,-0.12341226159520904
33,33,33,02-03,1.187982514392268,-0.83996832410989,-0.13643900384803598
34,34,34,02-04,1.3572884937863474,-0.21507365684450566,-0.3032436120967251
35,35,35,02-05,1.3217397788021579,-0.3462810867371673,-0.07383034710621339
36,36,36,02-06,1.407327102466194,-0.03038520205205223,-0.36046579592760103
37,37,37,02-07,1.5967814820768071,0.6688755797138395,-0.12991754656054108
38,38,38,02-08,1.0362604767443953,-1.399962085535832,0.0971122542777237
39,39,39,02-09,1.5627643699727731,0.5433211720924698,-0.04742479477089048
40,40,40,02-10,1.7263507194325265,1.1471051481850831,0.0542429573660053
41,41,41,02-11,1.086778708434951,-1.2135033810288525,-0.00029035376234037846
42,42,42,02-12,1.5725993563357077,0.5796213107693224,-0.17699066405120958
43,43,43,02-13,1.5081315114448872,0.3416757129437654,-0.3893159503604468
44,44,44,02-14,0.7490144431981723,-2.460163947269048,-0.4570811047313695
45,45,45,02-15,1.2176059703401474,-0.7306305457629534,-0.3154663786089758
46,46,46,02-16,1.6161909139750643,0.7405142219595469,-0.27228951583444
47,47,47,02-17,1.316989217425521,-0.3638150242944904,-0.4254144693550665
48,48,48,02-18,1.6427881553971218,0.838682487416537,0.16253260810174566
49,49,49,02-19,1.259209845920679,-0.5770740081799934,0.4460075658444304
50,50,50,02-20,1.7047878974635873,1.0675185174718256,0.3656473591768834
51,51,51,02-21,1.6784260848501482,0.9702192006931551,0.5532705472651701
52,52,52,02-22,1.485556448294323,0.2583529819542649,0.4645934754072947
53,53,53,02-23,1.6219916053191898,0.7619241042352303,0.4704762300158301
54,54,54,02-24,1.4986336990974904,0.3066200562692846,0.4704163208201586
55,55,55,02-25,1.2687729187011685,-0.5417774805287818,0.3113878443551181
56,56,56,02-26,1.7046905083939166,1.0671590622977971,0.19487068855589265
57,57,57,02-27,1.4199075853025032,0.016048341902912332,0.03976904483630528
58,58,58,02-28,1.2961448349887232,-0.440749952841088,-0.08834583158763976
59,59,59,02-29,1.3698566097319334,-0.16868575808229372,-0.0797198564740585
60,60,60,03-01,1.290368699274449,-0.4620692022743856,-0.6002017765688586
61,61,61,03-02,1.28279540192598,-0.4900216298472943,-0.8601149703077496
62,62,62,03-03,0.8585891810372139,-2.055732458271004,-0.9017541411720464
63,63,63,03-04,0.997389742262075,-1.5434308205304332,-0.9560569900760066
64,64,64,03-05,1.2284557253806565,-0.6905849780268681,-0.9284304107147172
65,65,65,03-06,1.2815812811124054,-0.4945028515060561,-0.8658802319898459
66,66,66,03-07,1.3352787808074535,-0.29630972610664924,-0.5100100556705857
67,67,67,03-08,1.3844776836772332,-0.11472055749806526,-0.14545125771112544
68,68,68,03-09,1.4370957860227385,0.07948859964455758,-0.014022682032997206
69,69,69,03-10,1.5900206693783945,0.6439219672263281,0.1885314946584548
70,70,70,03-11,1.4421075123891485,0.0979864760419015,0.2205000400939594
71,71,71,03-12,1.6108556538496297,0.7208222086426559,0.5433917512572403
72,72,72,03-13,1.3872472117602843,-0.10449845349362152,1.12894993741469
73,73,73,03-14,1.909374120729204,1.8226297094816202,1.0535875344837804
74,74,74,03-15,2.3889858314294306,3.592837716589257,1.3041615723092257
75,75,75,03-16,1.4675106902786026,0.19174754964087048,0.9129286950006272
76,76,76,03-17,1.849443517387406,1.6014307029945754,0.7945383935818865
77,77,77,03-18,0.9748630400502974,-1.6265750552089362,0.2246363409936724
78,78,78,03-19,1.1947905916373187,-0.8148402620060671,-0.4856410230662418
79,79,79,03-20,0.9829348640680484,-1.5967826060476653,-0.5986725820571329
80,80,80,03-21,1.2343508723264252,-0.6688264677702276,-0.5866391837556554
81,81,81,03-22,1.2837653027770128,-0.4864418043044762,-0.3950577158635821
82,82,82,03-23,1.8690051464899842,1.6736310928034397,-0.4466504633628289
83,83,83,03-24,1.2863000525999448,-0.4770862478564957,-0.14515557592057585
84,84,84,03-25,1.110920834676037,-1.124396747001549,-0.002678654161414625
85,85,85,03-26,1.4730483811901942,0.21218671860585386,0.1291091601306154
86,86,86,03-27,1.4659629763475726,0.18603506278473966,-0.2855389642490159
87,87,87,03-28,1.498001072160925,0.304285081447704,0.1673004022438299
88,88,88,03-29,1.194948440812921,-0.8142576534743478,0.44286734975767184
89,89,89,03-30,2.022440875703232,2.23994995110058,0.3322179910806855
90,90,90,03-31,1.5588855978413538,0.5290049380815025,0.2851824674053895
91,91,91,04-01,1.2931755256052893,-0.4517094334560642,0.2791570228605667
92,92,92,04-02,1.3895014942516393,-0.09617807926703613,0.4820997431727991
93,93,93,04-03,1.488206040997575,0.2681324141787673,0.029296904897981424
94,94,94,04-04,1.524854434477955,0.40339866839904703,0.06433487804363483
95,95,95,04-05,1.2863594332865091,-0.4768670785483272,0.392377833888434
96,96,96,04-06,1.6158437253802052,0.7392327769554229,0.6446841938279607
97,97,97,04-07,1.826445884582882,1.5165483016127308,0.2479608892784985
98,98,98,04-08,1.7996535817756192,1.4176600803701245,0.19341250497621
99,99,99,04-09,0.8432881262475312,-2.112207413118006,0.2859998765613585
100,100,100,04-10,1.4361799607230867,0.07610836258531584,0.2254449606647359
101,101,101,04-11,1.4368705172841896,0.07865715096256423,-0.053774253208736224
102,102,102,04-12,1.5174049655693478,0.3759032815756873,-0.1795308598287646
103,103,103,04-13,1.3725439556958807,-0.15876698162810196,0.3713664544731938
104,104,104,04-14,1.5952222121601278,0.6631204406499541,0.29036247198780035
105,105,105,04-15,1.7388330642604248,1.1931764726937442,0.11523076588525648
106,106,106,04-16,1.3044989657529116,-0.4099155323270448,0.10619140105179524
107,107,107,04-17,1.1521744245388026,-0.9721330856526992,0.18637501176945406
108,108,108,04-18,1.5027104713155224,0.32166709257491977,0.3384901669924017
109,109,109,04-19,1.50289134499253,0.32233468267785154,0.4505056268414385
110,110,110,04-20,1.8425023380898904,1.5758113719876394,0.16326706820934553
111,111,111,04-21,1.9209266694436344,1.8652692317879644,0.08753567112206996
112,112,112,04-22,0.8375606988437093,-2.1333468841196024,-0.19837733181906536
113,113,113,04-23,1.0290646043428378,-1.4265214681763525,-0.28826077596824656
114,114,114,04-24,1.0379270428095448,-1.3938109250718922,-0.5082220188131504
115,115,115,04-25,1.356775796179302,-0.21696598221723573,-0.9464284428031879
116,116,116,04-26,1.4849308406895478,0.25604391491821665,-0.5216666860747955
117,117,117,04-27,1.2085733240542813,-0.7639693121522614,-0.11609658623282107
118,118,118,04-28,1.528058240262244,0.4152236562507528,0.1790112985804789
119,119,119,04-29,1.6883639701113609,1.006899130875494,0.2984811546023796
120,120,120,04-30,1.517657775835744,0.3768363838079076,0.3263434286494776
121,121,121,05-01,1.5509873525400553,0.4998531539141682,0.6252596572048646
122,122,122,05-02,1.5302240701837289,0.42321755920080506,0.7608945554615983
123,123,123,05-03,1.694494943969738,1.0295280591800609,0.5279831120781754
124,124,124,05-04,1.7485478730817878,1.2290330457911545,0.8658957312629642
125,125,125,05-05,1.3097404794675631,-0.3905695294250438,0.6201323039189047
126,126,126,05-06,2.066972371760141,2.404312098916639,0.6510892136636753
127,127,127,05-07,1.1514715306385628,-0.9747274101501868,0.5740214925722918
128,128,128,05-08,1.5805479746550717,0.6089590176694278,0.6138177539438204
129,129,129,05-09,1.5692127802782516,0.5671217326317595,0.9330404116651584
130,130,130,05-10,1.813241128063924,1.4678106140203258,0.4424062043530554
131,131,131,05-11,1.8286724615259664,1.5247664169029835,0.8109419174365587
132,132,132,05-12,1.269391825681301,-0.5394931449559788,0.7225380229390955
133,133,133,05-13,1.7505673761993592,1.2364868683508337,0.7048577167692963
134,134,134,05-14,1.4368375985786432,0.07853565068464845,0.5685866849959291
135,135,135,05-15,1.5404714735377305,0.4610398956129639,0.2062527449665744
136,136,136,05-16,1.5917173893666932,0.6501844233801229,0.3906690378647499
137,137,137,05-17,1.2396582887581935,-0.6492372232731446,0.3477957106370657
138,138,138,05-18,1.569181048290472,0.5670046124330743,0.4091897114040751
139,139,139,05-19,1.6808720079742059,0.979246904984728,0.4456803383190646
140,140,140,05-20,1.5366403842954723,0.44689965528670506,0.3853478652056667
141,141,141,05-21,1.5997910515611655,0.6799836571029012,0.722193406452787
142,142,142,05-22,1.4936402350734934,0.2881895846997353,0.6008560103341981
143,143,143,05-23,1.7872382306540904,1.3718360242095775,0.4947173978650217
144,144,144,05-24,1.3719335975139977,-0.16101976427845874,0.3504752483745208
145,145,145,05-25,1.5083318727133843,0.3424152301696696,0.1800792896570318
146,146,146,05-26,1.3021587060030393,-0.4185532416563005,0.07099534360690056
147,147,147,05-27,1.322793443611929,-0.3423920952020329,-0.10997318525601356
148,148,148,05-28,1.3163121320540605,-0.3663140916010521,-0.06974410871813637
149,149,149,05-29,1.4930537324628512,0.2860248510320929,-0.2362921590569345
150,150,150,05-30,1.4373304417518005,0.08035469494880439,-0.2696025027353432
151,151,151,05-31,1.2375894683765316,-0.6568730718631186,-0.4028841114417166
152,152,152,06-01,1.2480090325698558,-0.6184153037267529,-0.3565513988261058
153,153,153,06-02,1.1061293450431269,-1.1420817474402734,-0.391262251157796
154,154,154,06-03,1.3916311165001771,-0.08831781590738727,-0.5195028270779399
155,155,155,06-04,1.43662737623865,0.07775973704195233,-0.17165010356631666
156,156,156,06-05,1.2288611033984935,-0.689088760572059,0.0588483244992058
157,157,157,06-06,1.8030628109168865,1.4302432692066207,0.29317156221701346
158,158,158,06-07,1.6227098980760974,0.7645752646663816,0.502224212080497
159,159,159,06-08,1.4870478646094667,0.2638576788665726,0.4200690294955949
160,160,160,06-09,1.7314694811156328,1.1659980832735135,0.5827954561713695
161,161,161,06-10,1.30307497729719,-0.4151713584674597,0.4314861747310226
162,162,162,06-11,1.4933910328556177,0.2872697994825884,0.3411309701999028
163,163,163,06-12,1.5570927225711697,0.5223875805645395,0.5479082740690462
164,164,164,06-13,1.4758274502219195,0.22244403747966235,0.4312095374447257
165,165,165,06-14,1.8231874009050912,1.5045215020814326,0.3971006225092895
166,166,166,06-15,1.541762687956125,0.4658056635275916,0.5821758113619996
167,167,167,06-16,1.2476271373485648,-0.6198248480800779,0.4577122210697193
168,168,168,06-17,1.7942513642203437,1.3977209325988489,0.9006517443460398
169,169,169,06-18,1.3547632950000863,-0.22439396118914226,0.5615518992011347
170,170,170,06-19,2.1958749756279494,2.8800811771375847,0.7344966379136783
171,171,171,06-20,1.271942836960779,-0.5300775687879974,0.7524200651105938
172,172,172,06-21,1.8229036216457888,1.5034740958028527,0.5385969138747886
173,173,173,06-22,1.2767636643951323,-0.5122842848985839,0.6463418263575617
174,174,174,06-23,1.446658018331872,0.11478202518401776,0.10960626817313794
175,175,175,06-24,1.5299146498271698,0.4220755137074964,-0.019584415128130712
176,176,176,06-25,1.3233515493835444,-0.3403321719689576,-0.4918489109361494
177,177,177,06-26,1.0619289932456824,-1.3052216685956093,-0.3459619480477312
178,178,178,06-27,1.0551850874576492,-1.330112879045259,-0.5561123676274551
179,179,179,06-28,1.5139191700492889,0.363037492431925,-0.5019634278456071
180,180,180,06-29,1.1050351067836928,-1.1461204922943249,-0.2654066857951701
181,181,181,06-30,1.6179397820277943,0.7469691523985844,-0.1382794568265452
182,182,182,07-01,1.7079008789886851,1.0790082803336642,-0.0860304000200088
183,183,183,07-02,1.268588462135479,-0.5424582947838598,0.039267272469041874
184,184,184,07-03,1.140121748291313,-1.0166185382060406,0.42558969784396095
185,185,185,07-04,1.7176044911232309,1.114823527366229,0.4635840794353055
186,186,186,07-05,1.7330452340861828,1.1718140599551898,0.008928044133024948
187,187,187,07-06,1.6797038807512976,0.9749354419466516,-0.10387644891738762
188,188,188,07-07,0.9688068584126596,-1.6489279314800191,0.04258149900548399
189,189,189,07-08,1.0852121956085459,-1.2192852530863352,-0.13021150679503782
190,190,190,07-09,1.3782054537097648,-0.13787085066881094,-0.15205699400220904
191,191,191,07-10,1.4367102161806025,0.07806549256309812,0.11387398024251773
192,192,192,07-11,1.6975329616918318,1.0407411367121626,0.6354527527317279
193,193,193,07-12,2.112004296206156,2.570521287415012,0.8574046265971763
194,194,194,07-13,1.816691241493288,1.4805447034552417,0.9747179643706492
195,195,195,07-14,1.4460196854300154,0.11242599010635636,0.8419190350146551
196,196,196,07-15,1.5689113494855522,0.5660091759720268,0.8419620155848927
197,197,197,07-16,1.2208307666519995,-0.7187280835728668,0.325851460773716
198,198,198,07-17,1.6976028313955132,1.040999020133588,-0.052474864573363
199,199,199,07-18,1.2730091099583722,-0.5261420414520481,0.04150107191157805
200,200,200,07-19,1.2016796653143416,-0.7894132486272326,0.3300640570024842
201,201,201,07-20,1.598788036317238,0.6762816090160026,0.025083104870604226
202,202,202,07-21,2.0380026191053657,2.297387086517464,-0.4666645061057965
203,203,203,07-22,0.7250502631326948,-2.5486137963641458,-0.5575139147231302
204,204,204,07-23,0.8982123236602247,-1.9094866457248163,-0.6390124180734295
205,205,205,07-24,1.1253232783223823,-1.0712384931560497,-0.9316793886602586
206,206,206,07-25,1.0691947716033106,-1.2784042687290285,-1.2919531273198128
207,207,207,07-26,1.1230252812115873,-1.079720214504973,-1.0528205568438065
208,208,208,07-27,1.4523375331095068,0.13574465456013654,-0.9064764376057548
209,209,209,07-28,1.1137868887144582,-1.1138183735081058,-0.908454727094585
210,210,210,07-29,1.1361109878743636,-1.0314219302965062,-0.3867327055057047
211,211,211,07-30,1.1221073484355382,-1.083108230089031,-0.25894642127598744
212,212,212,07-31,1.917312022049152,1.8519278608042533,-0.2086645655051587
213,213,213,08-01,1.3307561178274907,-0.3130025091266693,-0.13681761186776528
214,214,214,08-02,1.5340762895718016,0.4374357891851091,0.14156571315563635
215,215,215,08-03,1.2305821134708952,-0.6827366516837452,0.4820207319952946
216,216,216,08-04,1.5886540863423593,0.6388780198439036,0.17528137486632153
217,217,217,08-05,1.6755548981468116,0.9596218829489188,0.2032843756098718
218,218,218,08-06,1.4186730353729289,0.011491718030414523,-0.05082302272526478
219,219,219,08-07,1.3762781142395335,-0.1449845046653675,-0.0065844402785593115
220,220,220,08-08,1.1209964135535195,-1.0872086008257105,0.3094612432066712
221,221,221,08-09,1.3024968561034902,-0.4173051570035123,0.4765667591207288
222,222,222,08-10,2.1024215429593047,2.5351521207552863,1.0153417047850466
223,223,223,08-11,1.9472035248613733,1.9622549784332648,1.4628331766899638
224,224,224,08-12,2.294511713093156,3.2441413920163207,1.9922655843884731
225,225,225,08-13,2.103725339093363,2.5399643267641347,2.1007295069387912
226,226,226,08-14,1.9816477553287992,2.089385845365344,1.843022434235604
227,227,227,08-15,1.4788170418717557,0.2334783782983965,1.4387257413886545
228,228,228,08-16,1.6834899953588385,0.988909684536164,0.8756220418268024
229,229,229,08-17,1.2899742239830192,-0.4635251786484312,0.5975863517094799
230,230,230,08-18,1.3791239364111645,-0.13448080535479262,0.17262814235001198
231,231,231,08-19,1.6517473598814132,0.8717501860602009,0.30293709911703703
232,232,232,08-20,1.290830858279457,-0.4603634107914637,0.002895084668588196
233,233,233,08-21,1.6906487636479233,1.0153321189005469,0.26861684967627764
234,234,234,08-22,1.1957382850950649,-0.8113424021545291,0.20061409376445005
235,235,235,08-23,1.7219345465233715,1.1308054113977055,0.09930869393562823
236,236,236,08-24,1.2685778831871997,-0.5424973408257582,0.2890320541207902
237,237,237,08-25,1.4870641500439694,0.2639177870872702,0.4399185579387866
238,238,238,08-26,1.5992473098134534,0.6779767503195081,0.4313646263622724
239,239,239,08-27,1.9359315798836267,1.9206511418085253,-0.058967760346674614
240,240,240,08-28,1.1818329166632684,-0.862665991613614,-0.10621092125276298
241,241,241,08-29,0.9248446434488212,-1.8111889088559767,-0.21469265133339988
242,242,242,08-30,1.1917788636479871,-0.8259563062622883,-0.4717818157812472
243,243,243,08-31,1.31071501615194,-0.3869725933965512,-0.8694333769372468
244,244,244,09-01,1.1813202408986874,-0.8645582363675762,-0.9421458048462928
245,245,245,09-02,1.2895046806394133,-0.4652582251274719,-0.8582152306973705
246,246,246,09-03,1.0636307670901055,-1.2989405590678906,-0.40974814447345503
247,247,247,09-04,1.0612831391035389,-1.3076054639624421,-0.29257979398915784
248,248,248,09-05,1.9208120582318355,1.8648462110812043,-0.2386353462119945
249,249,249,09-06,1.5011852189418902,0.3160375095092317,-0.2842704028872883
250,250,250,09-07,1.2690129485713553,-0.5408915497045964,-0.013359951325795963
251,251,251,09-08,1.2153198136224537,-0.7390685651792346,0.2051234592910538
252,252,252,09-09,1.5040258774893926,0.32652215030106313,-0.11640036082368488
253,253,253,09-10,1.4164522556305184,0.0032949997386564184,-0.032675655251440734
254,254,254,09-11,1.3981392804217465,-0.06429670960722764,0.13797724775177184
255,255,255,09-12,1.6372890522975658,0.8183857429426966,0.3306984739085674
256,256,256,09-13,1.5464282480730052,0.483025868314679,0.14263006832677452
257,257,257,09-14,1.5286096301666596,0.4172587917615387,0.004427669300465049
258,258,258,09-15,1.198299738976011,-0.8018882831896942,0.16169272017896702
259,259,259,09-16,1.191788864366624,-0.8259193944192005,0.016183354164095314
260,260,260,09-17,1.6537911352851853,0.8792935956637842,-0.26636364812524266
261,261,261,09-18,1.4007473724144472,-0.05467045314653367,-0.33123775457683424
262,262,262,09-19,1.0871166284991238,-1.2122561454213487,-0.1353279398935366
263,263,263,09-20,1.4231495450790277,0.028014153051989205,0.089108825601464
264,264,264,09-21,1.5167729612841991,0.3735706049100915,-0.13014253448016508
265,265,265,09-22,1.5566358222751282,0.5207011985508033,-0.16652038738072386
266,266,266,09-23,1.2973736313764226,-0.4362145648259903,-0.2683857017012503
267,267,267,09-24,1.3416111211111483,-0.2729375705498863,-0.1323566399554972
268,268,268,09-25,0.921523215297553,-1.8234480313445078,-0.04449588267550862
269,269,269,09-26,1.64427993454809,0.8441885235265078,0.07052641718359094
270,270,270,09-27,1.6596004073242523,0.9007351485900232,0.16914336303610508
271,271,271,09-28,1.7436173807674558,1.2108349977054007,-0.05336963608644469
272,272,272,09-29,1.4576864598613748,0.15548711028909454,0.4204321928787418
273,273,273,09-30,0.9798914596915564,-1.6080155652851849,0.4652525009318456
274,274,274,10-01,1.6917408557459686,1.0193629424466113,0.04234564346857556
275,275,275,10-02,1.7171403369408578,1.113110371845131,-0.1820547914252784
276,276,276,10-03,0.9721182112419152,-1.6367059961895971,-0.10007318110187696
277,277,277,10-04,1.3788294822972664,-0.1355676116577228,0.07352381801642252
278,278,278,10-05,1.5909566977609657,0.647376772229503,-0.17009029711396195
279,279,279,10-06,1.2620927153132326,-0.5664335705753879,-0.4387681509039461
280,280,280,10-07,1.2957189802174125,-0.4423217483356957,-0.2477322797192663
281,281,281,10-08,1.2803745628643053,-0.4989567508947742,-0.11247194253026388
282,282,282,10-09,1.2826682955804096,-0.4904907690815183,-0.29271697628453425
283,283,283,10-10,1.598710224386224,0.6759944114762917,-0.2726370129235283
284,284,284,10-11,1.2979483214447152,-0.4340934302961193,0.0481799224911986
285,285,285,10-12,1.2947349320686707,-0.4459537904093524,-0.0004823041785145717
286,286,286,10-13,1.8172426382216509,1.4825798641526655,-0.07239975999406713
287,287,287,10-14,1.2012686938844994,-0.7909301109130531,-0.2650564442166653
288,288,288,10-15,1.1657584616815242,-0.9219955039748337,-0.3726416721715216
289,289,289,10-16,1.2855253279441121,-0.4799456938592976,-0.2598955463715147
290,290,290,10-17,1.1230565516018791,-1.0796047980252574,-0.37921867612848187
291,291,291,10-18,1.4780163161296898,0.2305229643906894,-0.3621872337481216
292,292,292,10-19,1.6232696017454995,0.7666410856108629,-0.05028040355597202
293,293,293,10-20,1.2289552002711135,-0.6887414566308921,0.22265544163670628
294,294,294,10-21,1.6727977513251149,0.9494454771780642,0.4694565975591409
295,295,295,10-22,1.7292129412596466,1.157669377296772,0.5872053273441461
296,296,296,10-23,1.5242593168796934,0.4012021375093499,0.4191081748393249
297,297,297,10-24,1.6694299901099745,0.9370153431007204,0.3734123573972064
298,298,298,10-25,1.3500089593137583,-0.2419418294180641,0.18406694721851355
299,299,299,10-26,1.1546715598607342,-0.9629163612836028,-0.051492444309774066
300,300,300,10-27,1.3649956996190502,-0.1866269838940932,-0.2416244909127513
301,301,301,10-28,1.3462849160035153,-0.25568697187295353,-0.6212083253483759
302,302,302,10-29,1.2151785000579975,-0.7395901421085133,-0.6071257140183818
303,303,303,10-30,1.0523741928583965,-1.3404876635130276,-0.2525445302734537
304,304,304,10-31,1.3729018124157188,-0.157446161438099,-0.3048604605574743
305,305,305,11-01,1.7310827638611548,1.1645707411859652,-0.21611590573424344
306,306,306,11-02,1.2799503285000149,-0.5005225655982163,0.06605260264418485
307,307,307,11-03,1.490549073378932,0.2767803570664315,0.29936964135445865
308,308,308,11-04,1.673874835626704,0.9534209081620564,0.08217416509377573
309,309,309,11-05,1.4316570238772757,0.05941456874861518,-0.16330863966621378
310,310,310,11-06,1.0198263766223614,-1.4606190190021964,-0.13981033655010575
311,311,311,11-07,1.332023125223097,-0.3083260873739722,-0.3124734437759495
312,312,312,11-08,1.318149437228994,-0.3595327469015681,-0.6461636567091148
313,313,313,11-09,1.2098659630362898,-0.7591982862886307,-0.6841053766574626
314,314,314,11-10,1.131424231315093,-1.0487203694369351,-0.2250007531502592
315,315,315,11-11,1.3699785325194085,-0.16823575094147167,-0.07878202827549997
316,316,316,11-12,1.7661520727662203,1.2940087220410241,-0.13469377369900526
317,317,317,11-13,1.5697179469344924,0.568986261874583,-0.31002211888470993
318,318,318,11-14,1.2272586681336113,-0.6950032194425998,-0.41641864001238776
319,319,319,11-15,0.9248502115614656,-1.8111683574028583,-0.5129620466031242
320,320,320,11-16,0.9584648368065056,-1.687099496203002,-1.0148314269524936
321,321,321,11-17,1.2130364730352252,-0.7474961904858902,-0.9365841833974448
322,322,322,11-18,0.9503075016503874,-1.7172075600551933,-0.6827474370271509
323,323,323,11-19,1.6969175557544711,1.0384697232048767,-0.4625517618170808
324,324,324,11-20,1.6398985692404433,0.8280172587791638,-0.3644272867474454
325,325,325,11-21,1.2828028048801956,-0.4899943061424379,-0.201543728726873
326,326,326,11-22,1.1179770991872553,-1.0983526457851898,0.14126525520106184
327,327,327,11-23,1.4778218369930878,0.2298051576375441,0.12775082787869374
328,328,328,11-24,1.5075816837745206,0.3396463435124159,0.02898836915363458
329,329,329,11-25,1.6749483490357469,0.9573831592706684,0.07723129627891573
330,330,330,11-26,1.4793491933753526,0.2354425064288086,0.051290444026286366
331,331,331,11-27,1.3612270557529988,-0.2005367433907511,0.29975971517361955
332,332,332,11-28,1.07580735480936,-1.253997759300966,0.2498566003175
333,333,333,11-29,1.8817363093475163,1.720620784521543,0.3157807527597452
334,334,334,11-30,1.4264586128495855,0.040227654375698495,0.37355870249575857
335,335,335,12-01,1.7821154008251536,1.3529280739241398,0.2727498873597124
336,336,336,12-02,1.5732736854205052,0.5821102048448888,0.6857038543026365
337,337,337,12-03,1.1973510996384626,-0.8053896342070281,0.6430458119287864
338,338,338,12-04,1.7471100188941844,1.2237260423565786,0.6110189354487113
339,339,339,12-05,1.812390910628616,1.4646725302784431,0.49516854001426297
340,340,340,12-06,1.3743953582874575,-0.15193360450475246,0.2368910729054279
341,341,341,12-07,1.5937876807498201,0.65782570131745,0.2477060557686502
342,342,342,12-08,1.1534148981886454,-0.967554597808122,-0.04143825694580292
343,343,343,12-09,1.2149320587508283,-0.7404997370276943,-0.1431459950961945
344,344,344,12-10,1.2770737364796467,-0.5111398339301401,-0.08043251530873258
345,345,345,12-11,1.647053655040909,0.8544261013760934,-0.11327655008489765
346,346,346,12-12,1.4763431041028447,0.22434727422001896,0.10070412431088792
347,347,347,12-13,1.5403960443702098,0.4607614926604596,0.3294588630601871
348,348,348,12-14,1.5012643155170713,0.3163294485665913,0.3465257002652704
349,349,349,12-15,1.5867983630782965,0.6320286954681008,0.03734028005090425
350,350,350,12-16,1.3048177810957815,-0.4087388106996401,-0.2037907120550965
351,351,351,12-17,1.1444383204005295,-1.0006864199101035,-0.3854499874547426
352,352,352,12-18,1.084357821596652,-1.2224386784159855,-0.6434692025908046
353,353,353,12-19,1.245088660754844,-0.629194159737417,-0.7517114083010464
354,354,354,12-20,1.0818253456285614,-1.231785842249781,-0.7109326834155397
355,355,355,12-21,1.4108386027262525,-0.017424538793349962,-0.6036860625138455
356,356,356,12-22,1.3711081399371736,-0.16406646138660036,-0.19711061488934145
357,357,357,12-23,1.3187796467676722,-0.3572066944999384,-0.21836268824597216
358,358,358,12-24,1.7452914921515903,1.2170140073310387,0.05347681420548234
359,359,359,12-25,1.210541048663242,-0.7567065998772017,0.04033417284618645
360,360,360,12-26,1.523730731718185,0.3992511724589461,0.1815444174548649
361,361,361,12-27,1.3894737754964266,-0.09628038694912526,0.05181731254604128
362,362,362,12-28,1.6006611191799605,0.6831950062654703,-0.3217876186428867
363,363,363,12-29,1.107893789988044,-1.13556932395288,
364,364,364,12-30,1.137955067999939,-1.0246155798025292,
365,365,365,12-31,,,
