,unnamed: 0,unnamed: 0,mth_day,writer,writer_norm,writer_ravg
65,65,65,03-06,1.5259550781032512,0.02378309198487304,-0.3656922979192441
66,66,66,03-07,1.3976077689041564,-0.4070347870045319,-0.07487950780407017
67,67,67,03-08,1.4562987488318149,-0.21002930519095675,0.2765729152267473
68,68,68,03-09,1.9457754866503143,1.432976156454563,0.3086908681792273
69,69,69,03-10,1.7880526589517824,0.9035547410676006,0.3494354910100008
70,70,70,03-11,1.55131132472471,0.1088953117638146,0.5647046257712307
71,71,71,03-12,1.5987857978996836,0.2682508289695139,0.7271478811716684
72,72,72,03-13,1.7823997965474752,0.8845800215628471,0.6914510673018643
73,73,73,03-14,1.7466648976614956,0.7646302272116691,0.4922891395246964
74,74,74,03-15,1.8819676890085235,1.2187952732357388,0.6032100087796187
75,75,75,03-16,1.4320521477603805,-0.2914168255954077,0.5549352322844804
76,76,76,03-17,1.7495815794730372,0.7744205272933491,0.381947002478304
77,77,77,03-18,1.5124949826734506,-0.021397830001316502,0.4516617519903173
78,78,78,03-19,1.4731845819307658,-0.15334935727421106,0.6292933365253931
79,79,79,03-20,1.8712795102074504,1.1829187242837491,0.6601030847584999
80,80,80,03-21,2.199482866753631,2.2845847804461945,0.3371058366993871
81,81,81,03-22,1.487124350781714,-0.10655833619676706,0.0912336422721239
82,82,82,03-23,1.1722263253548229,-1.1635629610613278,0.4658872986372704
83,83,83,03-24,1.0730002063335118,-1.4966309965648956,0.5007402885608591
84,84,84,03-25,2.1428752937768,2.094572580916668,0.33254401952586105
85,85,85,03-26,1.933578978624068,1.39203666382528,0.3710321015303331
86,86,86,03-27,1.8988332474953744,1.2754071662362068,0.7872072909961026
87,87,87,03-28,1.555921520106661,0.1243701558300657,1.0731150658062465
88,88,88,03-29,1.9161364785079875,1.333488175733289,0.8197970673015623
89,89,89,03-30,1.5840582942020307,0.2188156522959684,0.4359333474836621
90,90,90,03-31,1.6900711962860904,0.5746645898885625,0.3411841018451185
91,91,91,04-01,1.2474253447031178,-0.9111456550821218,0.3485237451300771
92,92,92,04-02,1.72946965346519,0.7069116924049459,0.2859754463564287
93,93,93,04-03,1.5690410796056593,0.16840801553981669,0.3981961702370748
94,94,94,04-04,1.8043318450316284,0.9581983830913988,0.6348861701588047
95,95,95,04-05,1.7846520297300277,0.8921399955798455,0.6839970363399125
96,96,96,04-06,2.113152866093509,1.9948045894189408,0.6629846376156793
97,97,97,04-07,1.3352106642200503,-0.616480457995475,0.7757815833555171
98,98,98,04-08,1.691910142113432,0.5808373000595467,0.7327364220146201
99,99,99,04-09,1.7706648075560096,0.8451896899788425,0.7895372355618301
100,100,100,04-10,1.7273889292208264,0.6999274150460177,0.5190789181221918
101,101,101,04-11,1.886183074767504,1.2329448768631055,0.6848873072874939
102,102,102,04-12,1.6297105719809306,0.3720546847811116,0.3824784390295581
103,103,103,04-13,1.6315919654128854,0.3783698769963379,0.14842323987185227
104,104,104,04-14,1.1513564685765338,-1.2336159094880683,-0.007222201871425675
105,105,105,04-15,1.3522928251338704,-0.5591415049673923,-0.2868911986064305
106,106,106,04-16,1.4491738233336522,-0.2339452354136499,-0.3795471438604356
107,107,107,04-17,1.3862767577657755,-0.44506910354692336,-0.43069348062811946
108,108,108,04-18,1.4640887373085216,-0.1838809867429189,-0.09808854566193437
109,109,109,04-19,1.5401682568854445,0.0714918563902348,-0.07979987983613551
110,110,110,04-20,1.7458853938298835,0.7620137003090418,0.03421243380511678
111,111,111,04-21,1.3849836835507343,-0.4494095100125992,0.21913847473244785
112,112,112,04-22,1.6529700126525897,0.4501286464338639,0.3008685102428052
113,113,113,04-23,1.7168307237646887,0.6644871420170627,0.2298940838423228
114,114,114,04-24,1.6101805870215482,0.3064992263192255,0.01715374544228948
115,115,115,04-25,1.4133019809757326,-0.3543547020126601,0.12954057077333847
116,116,116,04-26,1.365613571465418,-0.5144283300911578,-0.020417717476326168
117,117,117,04-27,1.5858743242247748,0.22491144197369475,0.01910749032888709
118,118,118,04-28,1.3849206526664872,-0.449621083064124,0.005128471960270035
119,119,119,04-29,1.7874817479872782,0.9016383888483424,0.12207443738876568
120,120,120,04-30,1.5851931923888267,0.2226251161075232,0.4249956599419567
121,121,121,05-01,1.6223420517311096,0.3473210905583137,0.32385806537719225
122,122,122,05-02,1.9070830746142189,1.3030990052279885,0.4193177853025584
123,123,123,05-03,1.4050916025089606,-0.3819141254148916,0.13200048923510066
124,124,124,05-04,1.5555542143662968,0.12313723648807275,0.7079929745024279
125,125,125,05-05,1.2739041510251323,-0.8222653875564043,0.8134773162288508
126,126,126,05-06,2.6147756105053985,3.6785800277114866,0.6776052653908975
127,127,127,05-07,1.8108945526855624,0.980227140916851,0.6279012043354705
128,128,128,05-08,1.6642127625279912,0.4878667002002692,0.4695254136690699
129,129,129,05-09,1.3162459514274027,-0.6801384917474539,0.2297284220975557
130,130,130,05-10,1.2724586294477584,-0.8271175075103302,-0.541131236626883
131,131,131,05-11,0.8452687560256769,-2.2610473369854898,-0.7321205756010615
132,132,132,05-12,1.236869523606242,-0.9465779246351456,-0.8844001884781035
133,133,133,05-13,1.469502485106318,-0.16570889292821986,-0.5496692213984744
134,134,134,05-14,1.392014051492665,-0.425810977061984,-0.07256923454523317
135,135,135,05-15,1.914575143768156,1.3282473107303208,0.27014449857015266
136,136,136,05-16,2.1252714190447697,2.035482413609117,0.41343340550779256
137,137,137,05-17,1.4578670851495927,-0.20476493829317471,0.2940481436276501
138,138,138,05-18,1.492997412541574,-0.08684448300930597,0.4431771280449493
139,139,139,05-19,1.256102189515674,-0.8820204642090741,0.038819567614843474
140,140,140,05-20,1.6585810368525016,0.4689629294418111,-0.3805910890164797
141,141,141,05-21,1.1917889173851404,-1.0978980518503143,-2.274696676388133e-05
142,142,142,05-22,1.3755778916406345,-0.480981526178822,-0.17153693885216978
143,143,143,05-23,2.1381302550489503,2.0786451140051203,-0.0719087962818656
144,144,144,05-24,1.1864170300896597,-1.1159296343217413,-0.2706520885617255
145,145,145,05-25,1.434186776665087,-0.2842516087872491,-0.2362578990115341
146,146,146,05-26,1.3033288335967974,-0.7234968242373482,-0.4379720274280812
147,147,147,05-27,1.253268283439388,-0.8915329145491656,-0.794239794976677
148,148,148,05-28,1.015015340191726,-1.691266296678105,-0.31383430710105503
149,149,149,05-29,1.5013041870153807,-0.058961491286453324,-0.1893062326745644
150,150,150,05-30,2.0451383789522137,1.76650329293199,0.02202073787854344
151,151,151,05-31,1.656779812634856,0.4629168377716949,-0.010364190050324221
152,152,152,06-01,1.6810742711164148,0.5444649990812989,0.11753804807913384
153,153,153,06-02,1.195380458059063,-1.0858424821223716,0.05541900615366931
154,154,154,06-03,1.2436396694739589,-0.9238528679013563,-0.16800346870824487
155,155,155,06-04,1.3902668470628965,-0.4316757428392405,0.027674541222010032
156,156,156,06-05,1.6457723146134453,0.425968443760505,-0.1333115183850685
157,157,157,06-06,2.0065528457721307,1.6369848973532242,0.26627211043433224
158,158,158,06-07,1.3933128492701072,-0.4214513585611723,0.4927549315673542
159,159,159,06-08,1.9096333160780945,1.3116592907940328,0.533480160404899
160,160,160,06-09,1.6484760807264007,0.4350440588967753,0.4859695969740025
161,161,161,06-10,1.4630629002361415,-0.18732436981397224,0.00459070512489812
162,162,162,06-11,1.5608475247343545,0.14090506317512594,0.1814810316794946
163,163,163,06-12,1.1460915443191235,-1.251288453741402,0.1493382258025915
164,164,164,06-13,1.7095030337149362,0.6398906007664067,0.18386270656500928
165,165,165,06-14,1.852178282121472,1.118802455532614,0.16687815807219286
166,166,166,06-15,1.7101883413839192,0.642190943471282,0.403465060122885
167,167,167,06-16,1.4327031421574643,-0.2892316607708707,0.6695807022322461
168,168,168,06-17,1.9837449078399831,1.5604264754792792,0.4568347466091612
169,169,169,06-18,1.6217713375623255,0.3454053989147651,0.2838327505270422
170,170,170,06-19,1.3292211706047308,-0.6365851329721027,0.20231129887311453
171,171,171,06-20,1.5429384603856842,0.0807904790399001,0.21870080605908326
172,172,172,06-21,1.5644693338116773,0.1530622335477159,0.3298424322780282
173,173,173,06-22,1.4619992681866731,-0.19089461765505772,0.11853730644686787
174,174,174,06-23,2.1824097640712252,2.2272762327929483,0.14369340093703162
175,175,175,06-24,1.2440649473258258,-0.9224253560721968,-0.17245694407223422
176,176,176,06-25,1.3741875082879924,-0.4856485660311203,-0.2263203896025022
177,177,177,06-26,0.9778219961457778,-1.8161115910156949,0.02029960043275837
178,178,178,06-27,1.468188812944456,-0.17011843963389192,-0.4193253930222062
179,179,179,06-28,1.902830723788984,1.2888253225565056,-0.17444133385847738
180,180,180,06-29,1.3965832552136113,-0.4104737279368391,-0.06983192913829467
181,181,181,06-30,1.6817934390004643,0.5468789989101762,0.27175878491839583
182,182,182,07-01,1.5611760656466074,0.1420078622899758,0.2869249014021826
183,183,183,07-02,1.5884129367922104,0.2334326933244482,0.14497818686768818
184,184,184,07-03,1.4952981369065,-0.07912174073117133,-0.0351756404977569
185,185,185,07-04,1.6491019941054728,0.4371450353495393,-0.27334158328017955
186,186,186,07-05,1.0745595865787945,-1.4913966921295096,-0.4428786298198539
187,187,187,07-06,1.2560735319618626,-0.8821166577843594,-0.35422719474207764
188,188,188,07-07,1.2581298162573515,-0.8752144169480706,-0.4110112661535135
189,189,189,07-08,1.7468767383720514,0.7653413037911061,-0.6181648176787665
190,190,190,07-09,1.3937970183161137,-0.4198261691997868,-0.6738654743940811
191,191,191,07-10,1.27881651303393,-0.8057762738019785,-0.7358868994595635
192,192,192,07-11,0.97499506395309,-1.825600632421397,-0.5279247663814616
193,193,193,07-12,1.1452106814433898,-1.254245208177255,-0.9930993743090116
194,194,194,07-13,1.6298606310298025,0.3725583815205412,-0.9369461129835148
195,195,195,07-14,0.9153804776974116,-2.0257063437741945,-0.8834478100307309
196,196,196,07-15,1.4941705684220743,-0.0829066012468048,-0.67057717816287
197,197,197,07-16,1.3744443441742895,-0.4847864560852761,-0.7054910076791612
198,198,198,07-17,1.3554997849526975,-0.5483768412142306,-0.8910540881950487
199,199,199,07-18,1.0828024626930888,-1.4637281852750026,-0.4232581959745511
200,200,200,07-19,1.2981679613554105,-0.7408201015747846,-0.5310391310783005
201,201,201,07-20,1.7515622651626508,0.7810690095487919,-0.5719898184866701
202,202,202,07-21,1.3015129233497071,-0.7295922118693008,-0.6259284661041795
203,203,203,07-22,1.3012452854298393,-0.7304905805354933,-0.4446406949938981
204,204,204,07-23,1.259084840896268,-0.8720087269192878,-0.3801243796430643
205,205,205,07-24,1.406853047603167,-0.3760015586133136,-0.6378576043554477
206,206,206,07-25,1.4134904102864132,-0.35372220946978217,-0.6467638871644311
207,207,207,07-26,1.2908659826318103,-0.7653303387255084,-0.7308943309211764
208,208,208,07-27,1.2855930069871744,-0.7830299087232014,-0.6279813705844152
209,209,209,07-28,1.1508627232683055,-1.235273243075965,-0.2142708987156625
210,210,210,07-29,1.4430410161402576,-0.2545309648987201,-0.08871952644529991
211,211,211,07-30,2.1463575358068434,2.1062612725992023,-0.05856469675142584
212,212,212,07-31,1.6379125837805335,0.3995860241523931,0.1366884132371385
213,213,213,08-01,1.3447675234821272,-0.5844013605622638,0.1222935808654924
214,214,214,08-02,1.6346065345395455,0.3884887512081847,-0.08352420955366395
215,215,215,08-03,1.1251320641005849,-1.3216422373058416,-0.1786337877270194
216,216,216,08-04,1.07514319842339,-1.4894377074136582,-0.2967368491067813
217,217,217,08-05,1.976349849966424,1.5356038035590696,-0.03950991961527271
218,218,218,08-06,1.4268042123476845,-0.30903234412617797,-0.2622458616481618
219,219,219,08-07,1.8045588069528717,0.9589602163867876,-0.10259126206158728
220,220,220,08-08,1.2364676426870571,-0.94792690098915,-0.14874732274591487
221,221,221,08-09,1.4105135107517304,-0.3637146397863942,-0.3065112548746973
222,222,222,08-10,0.9926395724463084,-1.766374071519624,-0.10772191838403213
223,223,223,08-11,1.694347957776209,0.5890202107863748,-0.4165129409290591
224,224,224,08-12,1.7821387192985123,0.8837036748178132,-0.21911335155226155
225,225,225,08-13,1.2525970786031635,-0.8937859188833742,-0.09018817159282932
226,226,226,08-14,1.5893179866832203,0.236470635271635,0.12676148224838768
227,227,227,08-15,1.6409663411860371,0.4098364399701993,-0.012688641631791472
228,228,228,08-16,1.3804355158390853,-0.4646761484723219,-0.4069195481991181
229,229,229,08-17,1.4450818659025022,-0.2476805324947001,-0.6106221538206881
230,230,230,08-18,1.0774538137454566,-1.4816817645861462,-0.8098593166438729
231,231,231,08-19,0.8884801384747452,-2.1160015526127944,-0.961997374016788
232,232,232,08-20,1.2331829933890366,-0.9589523416674742,-0.8915682377784909
233,233,233,08-21,1.3690206595946095,-0.5029919042672912,-0.8485229904211383
234,234,234,08-22,1.5063270895120178,-0.042101331042540484,-0.5670944580005998
235,235,235,08-23,1.5220249354670996,0.010590951649416912,-0.2296237475959467
236,236,236,08-24,1.5805052881098427,0.20688942993708412,-0.18151381026571567
237,237,237,08-25,1.4917066022725864,-0.09117729018487587,0.2147825207904396
238,238,238,08-26,1.3191791597954556,-0.6702927176860883,0.21455124357466607
239,239,239,08-27,2.0773974965426705,1.8747860820696405,0.31020693499383184
240,240,240,08-28,1.5059136831548832,-0.04348899433718105,0.15114530384570207
241,241,241,08-29,1.6930087948003487,0.5845251001644112,0.2354517462407688
242,242,242,08-30,1.2961837682708282,-0.7474803569516946,0.6742981638641994
243,243,243,08-31,1.6424037607322717,0.4146613641855241,0.3701940866686844
244,244,244,09-01,2.1036139699628587,1.9627857880544952,0.4419225620893312
245,245,245,09-02,1.5338136492416905,0.050161618896550415,0.7365458751768577
246,246,246,09-03,1.6341278162561674,0.3868818581866997,1.0010960722249846
247,247,247,09-04,2.2196458445552367,2.3522649786895697,0.7612995948778889
248,248,248,09-05,1.7690653397441296,0.8398208253370675,0.6606681178346175
249,249,249,09-06,1.2137692849052597,-1.0241174998970506,0.7624879674842898
250,250,250,09-07,1.9237359296707752,1.358996925794867,0.5761570254995436
251,251,251,09-08,1.7158158970069908,0.6610807167945837,0.11855552565161848
252,252,252,09-09,1.3010625997376633,-0.7311037937217777,0.049904941937758435
253,253,253,09-10,1.4016864600182428,-0.3933440203979808,0.3972060980912768
254,254,254,09-11,1.646352915896402,0.42791732305390695,0.06464305006572117
255,255,255,09-12,1.8345675996632451,1.0596894370240597,-0.05612949998666336
256,256,256,09-13,1.3292818770220582,-0.6363813623584664,0.2350349416360488
257,257,257,09-14,1.4999358338021245,-0.06355458351972346,0.3956657376554271
258,258,258,09-15,1.8215169416659989,1.015882856014495,0.2402295033559331
259,259,259,09-16,1.688812850760762,0.5704407557182892,-0.032153710489315736
260,260,260,09-17,1.368511766807916,-0.5047000827430571,-0.033034720814928274
261,261,261,09-18,1.3476845670920867,-0.5746098460474336,0.06608815605013803
262,262,262,09-19,1.327707077411593,-0.6416674243121416,0.008965602944956777
263,263,263,09-20,1.6771172621432262,0.5311826776706744,-0.18357389862055887
264,264,264,09-21,1.7194107894863762,0.6731475373834075,-0.14984903483439654
265,265,265,09-22,1.3446498787164671,-0.5847962536748048,-0.014963822435110888
266,266,266,09-23,1.4287947178806089,-0.3023509000260832,-0.09768014305740047
267,267,267,09-24,1.5887909125781214,0.23470142834828064,-0.16366445077798525
268,268,268,09-25,1.179852250165927,-1.1379653480458791,-0.5967277253735902
269,269,269,09-26,1.5591707874263254,0.13527683134716573,-0.43277773403665387
270,270,270,09-27,0.945313305820966,-1.9252321101902223,-0.19378756387069715
271,271,271,09-28,1.637709307178509,0.39890369434681344,-0.3193245379218643
272,272,272,09-29,1.85598792542976,1.1315901209696573,-0.3805163943151617
273,273,273,09-30,1.3643944757970918,-0.5185204159587219,-0.6627160775224821
274,274,274,10-01,1.0704722476729902,-1.5051164864056634,-0.5144228983581994
275,275,275,10-02,1.0547408865857344,-1.557921267896757,-0.6276494439539334
276,276,276,10-03,1.2103862953119569,-1.0354730352045274,-0.8291863368994079
277,277,277,10-04,1.4353176725804686,-0.2804555792275902,-0.5263539720449212
278,278,278,10-05,1.495742181108636,-0.07763123670319011,-0.3311214522852245
279,279,279,10-06,1.9057051464495665,1.2984737731681986,-0.2449417580102176
280,280,280,10-07,1.419448970339587,-0.3337213678474834,-0.22170879806080496
281,281,281,10-08,1.2087864692863977,-1.0408431022467146,-0.0542050274844135
282,282,282,10-09,1.2519150438573825,-0.8960752755080522,0.01697292557152541
283,283,283,10-10,1.734729455832543,0.7245670442307589,-0.18510440791992264
284,284,284,10-11,1.6229722594488236,0.3494364816324433,0.2000270350410097
285,285,285,10-12,1.5444933685457063,0.08600977221951021,0.21464978712913946
286,286,286,10-13,2.107868650246362,1.9770672899181103,0.7421663385730194
287,287,287,10-14,1.2349245333054593,-0.9531065897179359,0.9125137641598272
288,288,288,10-15,2.1948470794724537,2.2690240331552274,0.831182996404241
289,289,289,10-16,2.039224251930792,1.7466515977516055,0.8237741827828158
290,290,290,10-17,1.4775940979712303,-0.13854812490107332,0.9787380357711754
291,291,291,10-18,1.531250167568559,0.04155689049095946,0.9459996616023212
292,292,292,10-19,2.3848654211441063,2.9068504078482684,0.6874037374784457
293,293,293,10-20,1.1764049253172923,-1.149536834731061,0.6064307259088916
294,294,294,10-21,1.7326087279582318,0.717448488411976,0.6034912632337405
295,295,295,10-22,1.8944855770585487,1.2608135283342796,0.5131399375789735
296,296,296,10-23,1.4723398296145158,-0.15618490095197984,-0.08383855470789985
297,297,297,10-24,1.369747823827913,-0.5005510634376426,0.07781345870262611
298,298,298,10-25,1.3177706666577855,-0.6750205458729713,0.03622385780440842
299,299,299,10-26,1.4653567347899057,-0.17962475426790536,0.08738050286971544
300,300,300,10-27,1.6582676159532437,0.4679108830226698,0.3018639990064325
301,301,301,10-28,1.9859277115937328,1.5677533987261218,0.5215429045550465
302,302,302,10-29,1.8557275338760528,1.1307160758683223,0.6390367799182608
303,303,303,10-30,1.7624222849868492,0.8175223698540419,0.8240632620361
304,304,304,10-31,1.5277901224744732,0.02994270630631465,0.8611893467489827
305,305,305,11-01,1.7960902386933002,0.9305341384391296,0.6275368096345705
306,306,306,11-02,1.7246302249309455,0.6906673912999661,0.4284306233976217
307,307,307,11-03,1.5682754846733091,0.16583817603964845,0.17499069051557706
308,308,308,11-04,1.4998266602862451,-0.06392104155337028,0.2512962537300251
309,309,309,11-05,1.309400230674991,-0.7031172274382259,0.03870302337566908
310,310,310,11-06,1.664185767035037,0.4877760855930027,-0.20022568999454346
311,311,311,11-07,1.4160813709007551,-0.3450252436870063,-0.3819971981058723
312,312,312,11-08,1.2975468709614686,-0.7429048889213091,-0.18642780685288293
313,313,313,11-09,1.243360223358573,-0.9247908726283244,-0.16848289875396694
314,314,314,11-10,1.8494055383203685,1.1094953059645658,-0.0183599538149459
315,315,315,11-11,1.3414766246313925,-0.59544777884473,0.12940813930310516
316,316,316,11-12,1.9325294496672203,1.3885137552271292,0.4082088701564752
317,317,317,11-13,1.6802157728666895,0.5415833150213001,0.585436447116436
318,318,318,11-14,1.7959011689545343,0.9298994961989108,0.6998204723183138
319,319,319,11-15,1.5601532404735272,0.1385745891314414,0.9031229844762688
320,320,320,11-16,2.0538661593762115,1.795799457175833,0.7864208810045108
321,321,321,11-17,1.7048784005757676,0.6243672941029998,0.6620551448805442
322,322,322,11-18,1.7239252804027945,0.6883011343965811,0.5495673768624719
323,323,323,11-19,1.4579129154432402,-0.2046111017224996,0.6549154076981589
324,324,324,11-20,1.5948300939546045,0.2549728880904768,0.3571399619024096
325,325,325,11-21,1.7484620866927374,0.7706627741455635,0.31277812863804033
326,326,326,11-22,1.5215946951125117,0.009146782401336305,0.33056927714170675
327,327,327,11-23,1.6255819431867178,0.3581962945167842,0.5453383838331178
328,328,328,11-24,1.755726830190331,0.7950480254185792,0.4299120004829036
329,329,329,11-25,1.8418111465138287,1.0840035384259672,0.4707876708351375
330,330,330,11-26,1.3885062652174849,-0.4375854120108084,0.5166981564044332
331,331,331,11-27,1.8215270529897485,1.0159167962589666,0.4467948562734174
332,332,332,11-28,1.6036593573405324,0.2846096958171105,0.0684114241701399
333,333,333,11-29,1.500630297767565,-0.061223506269310425,0.1783057190331809
334,334,334,11-30,1.0793691710807138,-1.4752525672010859,0.2554642353865808
335,335,335,12-01,2.0382464069318407,1.7433693076042134,0.2263989093014264
336,336,336,12-02,1.5264265573694746,0.025365686109591282,0.3525915067545476
337,337,337,12-03,1.7695729919915195,0.8415248397480402,0.12665081234877082
338,338,338,12-04,1.829227716229616,1.0417652805358375,0.5610476067063055
339,339,339,12-05,1.0967629341347351,-1.416867672703971,0.10806977407076032
340,340,340,12-06,1.8558503117142469,1.1311281989441222,0.2716470249310896
341,341,341,12-07,1.2285517942292896,-0.9744976882090578,0.1654968235973114
342,342,342,12-08,1.8188197149147056,1.006829191271567,0.018877977447930662
343,343,343,12-09,1.5798302717855974,0.2046236317453709,0.07628153970570521
344,344,344,12-10,1.567147584941306,0.1620522036395533,-0.13644641179550368
345,345,345,12-11,1.199371388150302,-1.0724462991573238,0.02285385689900893
346,346,346,12-12,1.475600630842198,-0.14523951006313116,-0.0031238097378120666
347,347,347,12-13,1.5132998769633812,-0.01869607604198207,0.20205254994358293
348,348,348,12-14,1.7723848229376846,0.850963191450641,0.3773154062088144
349,349,349,12-15,1.946581536679416,1.4356817898337408,0.5698119941052928
350,350,350,12-16,1.880428677967764,1.2136293412309422,0.7913866262418442
351,351,351,12-17,1.5434576523203316,0.08253322822154632,0.5695967111826667
352,352,352,12-18,1.8716636896207544,1.1842082827561755,0.3409042074539966
353,353,353,12-19,1.1168520015114725,-1.3494355663970454,0.7810221720312489
354,354,354,12-20,1.3635986199634955,-0.5211918309213796,0.4654398526654082
355,355,355,12-21,2.733289227866885,4.076389577297253,0.6151974151232077
356,356,356,12-22,1.3163275554735725,-0.6798645749641011,0.6391578486298976
357,357,357,12-23,1.811148216399451,0.9810786029683431,0.7470233349534924
358,358,358,12-24,1.9144927919092845,1.3279708837963144,0.7849633926263845
359,359,359,12-25,1.3096607812802286,-0.7022426484554773,0.12533129644921634
360,360,360,12-26,1.4314161997435666,-0.2935514848840273,-0.025085507529528817
361,361,361,12-27,1.5542016077667893,0.11859700023424548,-0.17069062961174966
362,362,362,12-28,1.0474586019247656,-1.5823653988365722,-0.6061894834024375
363,363,363,12-29,1.5508801095785871,0.10744787047501796,
364,364,364,12-30,1.1360417279779371,-1.2850222389478123,
365,365,365,12-31,,,
