,unnamed: 0,unnamed: 0,mth_day,infidelity,infidelity_norm,infidelity_ravg
84,84,84,03-25,0.8486928689441022,-0.3246937433762366,-0.1096403455248796
85,85,85,03-26,0.8487376272522404,-0.32449801827587466,-0.2455697847927377
86,86,86,03-27,0.9281835438928906,0.02291368369951572,-0.5223183685869041
87,87,87,03-28,0.6679919971308347,-1.114886620236602,-0.4347779172844091
88,88,88,03-29,0.6746604730607855,-1.0857258191486738,-0.35237544746321986
89,89,89,03-30,0.9728467738781896,0.218223013631416,-0.3437068484846926
90,90,90,03-31,0.9617553773945798,0.16972107555089938,-0.3211340508789455
91,91,91,04-01,0.8606316098888084,-0.2724864244047112,-0.051762612814679344
92,92,92,04-02,0.9591551534282452,0.15835046933399816,0.12525247259392333
93,93,93,04-03,1.037590269592164,0.5013420081489948,0.1104042961653673
94,94,94,04-04,0.91753874640989,-0.023635306697057733,0.19994858976523666
95,95,95,04-05,0.9524739370376109,0.12913395506007988,0.6332042357559847
96,96,96,04-06,1.084617015811441,0.7069868371501156,0.6200289262942996
97,97,97,04-07,1.4550915847213817,2.327047451539777,0.4100663863144886
98,98,98,04-08,0.9410776183667124,0.0792986125638872,0.7267458635089975
99,99,99,04-09,0.7495055616669798,-0.7584332317298715,0.8318659840349643
100,100,100,04-10,1.3520472768470448,1.876441556469996,0.680506638474513
101,101,101,04-11,1.096706804584818,0.7598546782158804,0.24114822070906256
102,102,102,04-12,0.8769403852004645,-0.20116923621259186,0.2374120294936066
103,103,103,04-13,0.8522581389619553,-0.30910305505292485,0.38796014620734426
104,104,104,04-14,0.9359512774719948,0.05688146527115144,0.3126991479302094
105,105,105,04-15,0.9560691240830848,0.1448554685525546,0.05128141657802957
106,106,106,04-16,1.24878341507003,1.4248755668071869,0.3895618197899362
107,107,107,04-17,0.7380216277418514,-0.8086517098971986,0.6181934349671773
108,108,108,04-18,1.3410870428160862,1.828513183058848,0.5736644047571148
109,109,109,04-19,1.1659582498823693,1.0626866360105212,0.2997996284247222
110,110,110,04-20,0.8748540328706911,-0.21029271598922292,0.22086382886269731
111,111,111,04-21,0.5803056469013957,-1.4983331894418013,0.40782697842977295
112,112,112,04-22,1.1404774440913337,0.9512607694350376,0.18408483768146172
113,113,113,04-23,0.9945494080829659,0.3131271875052547,0.008099350116109813
114,114,114,04-24,1.034095665810309,0.4860603385689808,-0.06566202471128732
115,115,115,04-25,0.9244926637391911,0.006773710618409318,0.3850295878823803
116,116,116,04-26,0.7736477694803073,-0.6528609649536058,0.356982478131306
117,117,117,04-27,1.1986891051642912,1.2058164861202048,0.2954835768115467
118,118,118,04-28,1.1019946584403275,0.7829781109285917,0.04893196195357689
119,119,119,04-29,0.9101681988152264,-0.055866220413301165,0.25357897769685683
120,120,120,04-30,0.6958079409539116,-0.993249350578838,0.4270183640752225
121,121,121,05-01,1.2052840647378276,1.2346558050780891,0.19277722918418785
122,122,122,05-02,1.0116199095217595,0.3877753533165884,-0.06068428696601805
123,123,123,05-03,0.8772923029745481,-0.1996303232260032,-0.1253266685394965
124,124,124,05-04,0.7542260190562381,-0.7377909859726438,-0.05977007888372491
125,125,125,05-05,0.8214738935502278,-0.443720509854172,-0.15735939487218506
126,126,126,05-06,0.7857566098229875,-0.5999098126442083,-0.1323097441686103
127,127,127,05-07,1.0713840385909856,0.649119909147328,-0.28549088472653045
128,128,128,05-08,1.0459899514695334,0.538073257538037,-0.1794728918402965
129,129,129,05-09,0.6671160299045126,-1.1187171665735238,-0.15807441279412365
130,130,130,05-10,0.8996908363440349,-0.10168302865524027,-0.031880012358760236
131,131,131,05-11,0.8508342479575075,-0.3153296355771347,0.12938875448629505
132,132,132,05-12,0.9589050056973708,0.15725658996797204,-0.07234801569470313
133,133,133,05-13,1.2926571552073098,1.6167325102176595,-0.07051995837473858
134,134,134,05-14,0.7691916305835739,-0.672347363547952,-0.23405454805610484
135,135,135,05-15,0.6696242647503242,-1.1077488226537364,-0.3601532202417065
136,136,136,05-16,0.675308837019054,-1.082890566743438,-0.2672318125081898
137,137,137,05-17,0.6778171985836734,-1.0719216686907445,-0.36738545329369976
138,138,138,05-18,1.0864003037132983,0.7147850363690728,-0.4606451552461377
139,139,139,05-19,1.1552386787680755,1.0158106655045995,-0.18461162707308976
140,140,140,05-20,0.641232166953818,-1.2319055752625794,-0.005733615610112357
141,141,141,05-21,1.0483634357897722,0.548452346384551,0.2412502324709941
142,142,142,05-22,0.9207431877918378,-0.009622497965573386,0.1927605419720672
143,143,143,05-23,1.016697980572333,0.4099814197958939,0.07660489139143863
144,144,144,05-24,1.0198687294329096,0.42384689337551146,0.6757299022688655
145,145,145,05-25,0.9958642176161112,0.3188767620208281,0.4543460119532953
146,146,146,05-26,1.4632776317585996,2.3628444900019825,0.3397135850519511
147,147,147,05-27,0.7446077592436866,-0.7798509955088704,0.3123121413487354
148,148,148,05-28,0.763458706351462,-0.6974170593736387,0.5889922480812491
149,149,149,05-29,0.979101098258334,0.2455727575765996,0.5611032569440836
150,150,150,05-30,1.3994950558452746,2.0839275337705936,0.2564386563855809
151,151,151,05-31,0.9575983828302924,0.15154281519783566,0.3481713549364109
152,152,152,06-01,1.0452544335467728,0.5348568866509659,0.2370782078043049
153,153,153,06-02,0.8704720570929405,-0.2294548042038905,0.0961139616721597
154,154,154,06-03,0.6110303881994733,-1.3639759421662747,-0.19165840032251089
155,155,155,06-04,0.7856873413149401,-0.6002127192162713,-0.2230637419364486
156,156,156,06-05,1.0046493044929308,0.3572933618025703,-0.1369562375141477
157,157,157,06-06,0.9145078455039112,-0.0368892344857908,-0.1646612556170534
158,158,158,06-07,1.1634005336275317,1.0515019131847712,0.06551269971876562
159,159,159,06-08,0.8324586474199341,-0.3956849128213249,0.2329493397832421
160,160,160,06-09,0.9268467081072044,0.017067789848639273,0.08433383952698942
161,161,161,06-10,1.0154232530332257,0.4044071211705873,0.003294414435495045
162,162,162,06-11,0.8007374400784765,-0.5343996397349455,-0.15358780063043945
163,163,163,06-12,0.8033155389612637,-0.523125785034757,0.004658220803988218
164,164,164,06-13,0.9481461024786636,0.11020862278916416,0.09054081846276724
165,165,165,06-14,1.0495843255034774,0.5537912157852412,-0.16393731834644376
166,166,166,06-15,1.0446842188591914,0.5323633758013135,-0.2936491410762141
167,167,167,06-16,0.6662597321352796,-1.1224616996846788,-0.2478917532464285
168,168,168,06-17,0.6227628710475328,-1.3126705761135675,-0.4032136250133072
169,169,169,06-18,0.8660981844256911,-0.2485814580560441,-0.7609269924728203
170,170,170,06-19,0.7350325820065992,-0.8217226078121072,-0.7953299792052112
171,171,171,06-20,0.5587741505293279,-1.5924889889718377,-0.7545210093346596
172,172,172,06-21,0.9974806825259588,0.3259454554069677,-0.5939609280745847
173,173,173,06-22,0.7222527686408197,-0.8776078804613694,-0.4180796562392151
174,174,174,06-23,0.8430636166886369,-0.3493100885531181,-0.04117289065140798
175,175,175,06-24,1.10742077859451,0.8067061729561735,0.4577994387180669
176,176,176,06-25,1.2521775712500611,1.4397179857147353,0.4403282458581677
177,177,177,06-26,1.2434024550972564,1.4013449872450117,1.0913263616237652
178,178,178,06-27,0.9735088659693834,0.22111829824757206,1.313365094509325
179,179,179,06-28,1.6154721117589328,3.0283808141322166,1.339000221785752
180,180,180,06-29,1.1477177874638862,0.9829223087602404,1.0662056892450902
181,181,181,06-30,1.1425941393033514,0.960516936614736,0.7608605102852491
182,182,182,07-01,0.8778825506329531,-0.19704920952923524,0.6694914477106167
183,183,183,07-02,0.8244454511218465,-0.4307260865140341,0.17853975352351847
184,184,184,07-03,0.8481435045685266,-0.3270960772002222,-0.3751193314508208
185,185,185,07-04,0.941848733803683,0.08267064900962676,-0.6109045365018593
186,186,186,07-05,0.38805506000643575,-2.3390322010857956,-0.7933411832316383
187,187,187,07-06,0.8190787544316525,-0.4541942936914943,-0.7294447943465507
188,188,188,07-07,0.6275654793446553,-1.2916690899079095,-0.4047545674084493
189,189,189,07-08,0.9121161972044785,-0.0473477532035084,-0.64531440073174
190,190,190,07-09,1.2936433980381852,1.6210452844283865,-0.3902423482038693
191,191,191,07-10,0.6117821927524323,-1.360688350930117,-0.2853374420048746
192,192,192,07-11,0.7380334788207372,-0.8085998859185719,-0.15136508410503222
193,193,193,07-12,0.9630163314163956,0.17523514350247435,-0.07077913500333027
194,194,194,07-13,0.8113858293905991,-0.4878349425088552,-0.44775296401951703
195,195,195,07-14,1.0226862999097983,0.4361679414067032,-0.2025686027039736
196,196,196,07-15,0.7764063926275582,-0.6407976896687343,-0.0580693726451797
197,197,197,07-16,0.9481939408871374,0.11041781696314344,-0.09733647206159698
198,198,198,07-17,0.936297504827016,0.05839549443419152,0.05021258252843825
199,199,199,07-18,0.9091388594276518,-0.06036745299602955,-0.15261149372992386
200,200,200,07-19,1.0138344485599735,0.3974593850313564,-0.08051915797446058
201,201,201,07-20,0.7443961116947772,-0.7807765161434694,-0.19261669953352686
202,202,202,07-21,0.8753226064043298,-0.20824367513595451,0.21794620054131533
203,203,203,07-22,0.7943875165493484,-0.5621674323912544,0.1964601130649765
204,204,204,07-23,1.499621291843264,2.5217728948832447,0.40856639974479575
205,205,205,07-24,0.8796582995350575,-0.1892839778540631,0.8103902517344164
206,206,206,07-25,1.3048605413721803,1.6700971051102724,0.8677566742891458
207,207,207,07-26,1.2957292544969794,1.6301665957942542,1.0347597260009165
208,208,208,07-27,0.9540337378660706,0.13595486019242187,0.4000642955456528
209,209,209,07-28,1.023528511793671,0.4398508778793677,0.4585849719585914
210,210,210,07-29,0.6287704833050591,-1.286399687848336,0.010052827120018943
211,211,211,07-30,0.9599531558157384,0.16184008062356886,-0.2902559624997065
212,212,212,07-31,0.6894400384896127,-1.0210957639211624,-0.03756363995694797
213,213,213,08-01,0.8836825629619897,-0.1716861419240982,0.13440213003144116
214,214,214,08-02,1.3007469846274538,1.6521087954489728,0.03681176962086345
215,215,215,08-03,1.2594787371290954,1.4716454978097024,-0.15138551161077854
216,216,216,08-04,0.49486902413096995,-1.8719418503118024,-0.03325393023321547
217,217,217,08-05,0.7017320521791347,-0.9673436067662832,0.05226032822336865
218,218,218,08-06,0.8515256282389447,-0.3123062756557838,-0.1712038238648446
219,219,219,08-07,1.0010146840787972,0.3413994088154065,-0.33034963790654315
220,220,220,08-08,0.9941370293836659,0.3113238829196934,-0.02216436779213937
221,221,221,08-09,1.0411184745788002,0.5167706135595113,0.21583107059445514
222,222,222,08-10,0.9177228509911756,-0.02283022962537939,0.5377517053516961
223,223,223,08-11,1.0282800467010191,0.4606290235532837,0.6387121187234811
224,224,224,08-12,1.2932254288226446,1.6192175328876617,0.3521845792075005
225,225,225,08-13,1.1395401143818085,0.9471618890461162,0.04800595406002597
226,226,226,08-14,0.6009992699437204,-1.4078413541761905,0.32977618895357635
227,227,227,08-15,0.6237620719027789,-1.3083011373253357,-0.021663770094305045
228,228,228,08-16,1.3043332236277625,1.6677911797359233,-0.32396943469039097
229,229,229,08-17,0.5460774692065632,-1.6480107307340048,-0.2619286352514634
230,230,230,08-18,0.8784388716698008,-0.19461645468885388,-0.10936453059142176
231,231,231,08-19,1.2246648494299126,1.3194066856796822,0.0855083479970411
232,232,232,08-20,0.8103289224383106,-0.4924567262159402,-0.332884494661777
233,233,233,08-21,0.891142607097749,-0.1390638657945587,-0.2684201122289369
234,234,234,08-22,0.7302661548690068,-0.8425658762169853,-0.10821429907623666
235,235,235,08-23,0.6345275459989654,-1.2612244361369642,-0.39766406972184537
236,236,236,08-24,1.0982535342970017,0.7666184242273474,-0.4190871970203073
237,237,237,08-25,0.8275175647596581,-0.41729193819397015,-0.2395867093232791
238,238,238,08-26,0.7809347487384929,-0.6209954900067125,-0.16814581085505526
239,239,239,08-27,1.1374310430044532,0.9379390603876114,0.17971746251081966
240,240,240,08-28,0.8282885467257161,-0.4139204854076418,0.05578789092902756
241,241,241,08-29,1.11182263642387,0.8259552040582848,0.3594377118452677
242,242,242,08-30,0.9282126573107224,0.02304099473659512,0.2757341707480207
243,243,243,08-31,1.2441484074737958,1.4046069873034708,0.09445064887275792
244,244,244,09-01,0.6660870707116282,-1.1232167365901944,-0.05078416697844584
245,245,245,09-02,0.88869614745544,-0.14976207086396526,-0.3947683334104406
246,246,246,09-03,0.6290152405965129,-1.2853293805148645,-0.2485102982312317
247,247,247,09-04,0.6398499782202791,-1.2379497945336837,-0.5994581807490761
248,248,248,09-05,1.1288898988337348,0.9005892058118485,-0.515907452671771
249,249,249,09-06,0.7626209967183507,-0.7010803078035958,-0.5601558004602983
250,250,250,09-07,0.7807250775551413,-0.6219123681263627,-0.27366531700145263
251,251,251,09-08,0.827984020663415,-0.4152521575951301,0.028762615862822964
252,252,252,09-09,1.0221021562840558,0.4336135202382101,-0.09095167972315127
253,253,253,09-10,1.0548042968144409,0.5766178026519699,-0.2343504447199863
254,254,254,09-11,0.9646327038042276,0.18230343229600315,0.019018615967924684
255,255,255,09-12,0.5658668931772257,-1.561472897784606,-0.19165237831205287
256,256,256,09-13,1.1283668609540924,0.8983019960011032,-0.5393263751332741
257,257,257,09-14,0.5389272591035137,-1.6792781232749958,-0.6111866357433475
258,258,258,09-15,0.5450667677949772,-1.652430460689117,-0.8255281152795834
259,259,259,09-16,0.9562065079361431,0.14545623899152932,-0.5641331123375425
260,260,260,09-17,0.6705397549649453,-1.1037454449214112,-0.7142101752712309
261,261,261,09-18,0.9245208848983266,0.00689711986763885,-0.4264315344219125
262,262,262,09-19,0.9224496204516756,-0.0021603816010266077,-0.36443841665154064
263,263,263,09-20,0.9337816255259912,0.047393721820914884,-0.4451182092372589
264,264,264,09-21,0.6301260799368783,-1.2804717540668855,-0.3012992030045643
265,265,265,09-22,0.8455076447734288,-0.3386225165227801,-0.35530248817450794
266,266,266,09-23,0.867870461712063,-0.240831407525244,-0.28343472243502216
267,267,267,09-24,0.8504242358642676,-0.31712259115202296,-0.3442951475787713
268,268,268,09-25,1.0210577069431328,0.42904621283588784,-0.324744040415864
269,269,269,09-26,0.8502764545396553,-0.3177688290415797,-0.4082404176798546
270,270,270,09-27,0.6569516984361674,-1.1631651110894412,0.2486468531179127
271,271,271,09-28,0.730944211414218,-0.8396007801067238,-0.024477372314490885
272,272,272,09-29,1.7691701772029425,3.7004922172613597,-0.30104512989384874
273,273,273,09-30,0.4756768513139002,-1.9558679437464448,-0.4899083716664953
274,274,274,10-01,0.6415855321855141,-1.2303603326402592,-0.3230356879643781
275,275,275,10-02,0.5911416019649628,-1.4509482796774589,-0.28401647731157714
276,276,276,10-03,0.8859138187726739,-0.16192900887673806,-0.9388160974381702
277,277,277,10-04,0.7844815610074561,-0.6054855161899181,-0.38565372715048735
278,278,278,10-05,0.8707348785452411,-0.2283055034981991,-0.0963843758850051
279,279,279,10-06,1.234658048125735,1.3631062779796532,-0.17513948981193464
280,280,280,10-07,1.0384852676289742,0.5052557749526342,-0.38199996709901135
281,281,281,10-08,0.4830835455352984,-1.923478963239036,-0.3451002956794293
282,282,282,10-09,0.6020853787745586,-1.4030918725991988,-0.3925317993651447
283,283,283,10-10,0.8351107402146981,-0.3840874876724257,-0.6169680970079039
284,284,284,10-11,0.8056552177301952,-0.5128945256124916,-0.6381994296844751
285,285,285,10-12,0.9267142346224259,0.016488492123096946,-0.5414649009218788
286,286,286,10-13,1.0093542508600757,0.3778677788932077,-0.3622363161123808
287,287,287,10-14,0.6158107380503653,-1.3430717906634593,-0.3449350841280123
288,288,288,10-15,0.8480007430659846,-0.3277203637422105,-0.2556732229643512
289,289,289,10-16,0.8588493574148992,-0.2802800957662148,-0.14633345950762072
290,290,290,10-17,0.9281293371834286,0.02267664136947556,-0.16312722652072195
291,291,291,10-18,1.0767367758960726,0.6725270728634797,-0.06765259345262616
292,292,292,10-19,0.9863119145204692,0.2771051768146003,0.09707769279299776
293,293,293,10-20,0.7468092570449023,-0.7702239922548846,-0.06855489188638672
294,294,294,10-21,1.0740233297810515,0.6606613537315331,-0.17543897694541188
295,295,295,10-22,0.6315887480469521,-1.2740756038425218,-0.10635376652946328
296,296,296,10-23,0.7814761750096401,-0.6186278689846751,0.5944503018399067
297,297,297,10-24,1.1715269830756112,1.0870383353591713,0.6124931659234462
298,298,298,10-25,1.9478688444775158,4.4819295870308204,0.5903655995486289
299,299,299,10-26,0.7715654503646253,-0.6619668077536476,0.788045119963411
300,300,300,10-27,1.0436626116415333,0.5278959554826292,1.043800611946481
301,301,301,10-28,0.902820211082972,-0.08799848135382955,1.0918623427325425
302,302,302,10-29,1.1323923251728512,0.9159050829137468,0.14638039503983022
303,303,303,10-30,1.2374713638075865,1.3754087200755378,0.2689657619329247
304,304,304,10-31,0.6505950985236908,-1.1909620991254526,0.22524870218396986
305,305,305,11-01,0.9397619754242592,0.07354539360491959,0.10599886090954458
306,306,306,11-02,0.9836794527869276,0.2655935969889001,-0.0073777505995665064
307,307,307,11-03,0.7392002829902241,-0.8034975290003813,0.12413429246559182
308,308,308,11-04,0.976830918765356,0.23564541385908025,0.2696477103445936
309,309,309,11-05,1.4179159732065458,2.164480978466488,0.24433112743025154
310,310,310,11-06,0.8502506680024098,-0.3178815918514423,0.13362019912587444
311,311,311,11-07,0.9050256820109521,-0.0783541038811327,0.33526097026886303
312,312,312,11-08,0.8317755681808486,-0.39867197283736255,0.7424561423316197
313,313,313,11-09,1.0158668858333901,0.40634709785755,0.3790203317620844
314,314,314,11-10,1.5355339246611883,2.6788164462356203,0.43133625137188497
315,315,315,11-11,0.9192541674027838,-0.016133884950724552,0.4590656729085698
316,316,316,11-12,0.9220321220754839,-0.003986074192639153,0.7703457957631503
317,317,317,11-13,0.9430725750667244,0.08802242533897661,0.8966538953252909
318,318,318,11-14,1.2588757703602471,1.4690087642901202,0.7188053538490471
319,319,319,11-15,1.1891712856298642,1.1641956952303931,0.5655363525583142
320,320,320,11-16,1.2915120856653837,1.6117251973781572,0.6115406552956459
321,321,321,11-17,0.7089573426688521,-0.9357478926951216,0.5762019263626564
322,322,322,11-18,0.9851535537301986,0.2720397422313511,0.8109841520612289
323,323,323,11-19,0.8945851286675407,-0.12400994825896068,0.7443681349608586
324,324,324,11-20,1.5810149906368804,2.8777021184815537,0.6907550868039581
325,325,325,11-21,1.097769001054032,0.7644995926281718,0.8810074971103347
326,326,326,11-22,1.21795087174244,1.2900469084367543,0.7902708290993362
327,327,327,11-23,0.9699982410140756,0.2057665691431377,0.8850402213156771
328,328,328,11-24,0.8606558861721363,-0.27238026583463976,0.5782218063746395
329,329,329,11-25,1.0246160031250366,0.4446064050390847,0.5196020934019422
330,330,330,11-26,1.1600365939054642,1.0367916288353292,0.2430355385158724
331,331,331,11-27,1.0173382590177549,0.4127813147919875,0.4480340686320794
332,332,332,11-28,0.8384803471722526,-0.3693524208796644,0.31877337966577274
333,333,333,11-29,1.251271946691756,1.4357577498403795,0.15208245459158384
334,334,334,11-30,0.6833003072643601,-1.0479443996324795,0.09304265556097467
335,335,335,12-01,0.7959032695660221,-0.5555391454060489,0.08197626418170433
336,336,336,12-02,1.0790294615792404,0.6825528346516743,0.12198032937559615
337,337,337,12-03,1.0021543213087265,0.3463829665163653,0.013956199654815944
338,338,338,12-04,0.8933689927292672,-0.12932802971631355,0.3409495083315092
339,339,339,12-05,1.1030545558063365,0.7876129715156986,0.3231195470238301
340,340,340,12-06,1.131960205514175,0.9140154524276802,0.3083993827960147
341,341,341,12-07,0.7714391951833537,-0.6625189132521238,0.1536793562505492
342,342,342,12-08,1.0588322672959711,0.594231849284782,0.10606796497832773
343,343,343,12-09,0.7898665786389483,-0.5819371927564274,-0.02320228430388414
344,344,344,12-10,0.82804251234906,-0.4149963773496425,-0.2151009982983376
345,345,345,12-11,0.92568585941191,0.011991475822427471,0.19572176651973933
346,346,346,12-12,0.8686604522456809,-0.23737683153904066,0.09521734576850747
347,347,347,12-13,1.335119536557641,1.802417675656338,0.25461775295043604
348,348,348,12-14,0.9209324938407041,-0.008794675222609022,0.37556753001761134
349,349,349,12-15,1.008576162503655,0.3744652503351437,0.3343939880258221
350,350,350,12-16,0.9939948827260032,0.31070228505340924,0.33931565637311395
351,351,351,12-17,0.8691926019951801,-0.2350497761283077,0.4402166117787738
352,352,352,12-18,0.8754133586854227,-0.20784682145528974,0.3495723243516035
353,353,353,12-19,1.4735633859710011,2.407823408090297,0.6275919632381243
354,354,354,12-20,0.7965615795287808,-0.5526603997856309,0.5783505121616193
355,355,355,12-21,1.3900404297667095,2.042583083654268,0.4522230647591663
356,356,356,12-22,0.9264318352769142,0.015253578594378918,0.3828970493466812
357,357,357,12-23,0.6961360708169112,-0.9918144605430259,0.12132071968795533
358,358,358,12-24,0.7802927485821016,-0.6238029139301999,0.04473848268510437
359,359,359,12-25,1.114660600087759,0.8383654301379415,-0.3871926825390633
360,360,360,12-26,0.6914848768877052,-1.0121538218027366,-0.4892312996386311
361,361,361,12-27,0.7973977441269113,-0.5490039076907375,-0.5310495459576986
362,362,362,12-28,0.7864270267665712,-0.5969781240030279,-0.4852552906812061
363,363,363,12-29,0.6387582296175697,-1.2427239384574311,
364,364,364,12-30,0.8431259790109592,-0.3490373822712445,
365,365,365,12-31,,,
