,unnamed: 0,unnamed: 0,mth_day,intellectual,intellectual_norm,intellectual_ravg
33,33,33,02-03,4.145163225960485,0.4519379645975598,-0.7347303238460801
34,34,34,02-04,3.0247864285188455,-1.5288578561969026,-0.24454530550293274
35,35,35,02-05,3.5998852416213447,-0.5120987371768352,0.08189883093588309
36,36,36,02-06,4.818658793348441,1.6426598790927154,0.0489516944088829
37,37,37,02-07,4.003350909220274,0.2012176310654632,-0.2834799154890196
38,38,38,02-08,3.9115133332179752,0.038851285071294483,-0.09107205614762807
39,39,39,02-09,3.0169843640430627,-1.5426516947898554,0.13067840321072685
40,40,40,02-10,3.677764284151786,-0.3744107001485535,-0.3519075567763346
41,41,41,02-11,4.352443582705121,0.8184040189732943,-0.6624615907358878
42,42,42,02-12,3.1808985355837214,-1.2528558808296535,-0.6672851839202134
43,43,43,02-13,2.9494183523735984,-1.6621065726918562,-0.4805745289707876
44,44,44,02-14,3.8951434222136734,0.009909725965341298,-0.4099010351728098
45,45,45,02-15,3.650627519317596,-0.4223877650933006,-0.5903697787296143
46,46,46,02-16,3.917610133423515,0.0496302626393134,-0.3513763128124717
47,47,47,02-17,3.739983709289011,-0.2644084423675328,-0.24116991601270601
48,48,48,02-18,3.991974764065457,0.1811049146732022,-0.3092274985663865
49,49,49,02-19,3.3234276932896587,-1.0008681918932618,-0.2877718331912423
50,50,50,02-20,3.6641752358434214,-0.3984357693567422,-0.2596579637358093
51,51,51,02-21,3.7234419792663522,-0.2936537728424348,-0.1943946824967306
52,52,52,02-22,4.0130206548720215,0.21831347937191112,-0.35453605051129394
53,53,53,02-23,3.961468827313478,0.1271712450669396,0.07151868489240072
54,54,54,02-24,3.44850025402095,-0.779743293414178,0.1420930942057821
55,55,55,02-25,4.769336963620156,1.555460220528906,0.1465909145852467
56,56,56,02-26,3.9036848203986265,0.025010686523546044,0.1155735974724636
57,57,57,02-27,3.738706309509712,-0.26666685056564704,-0.08429953447266003
58,58,58,02-28,3.907756653260446,0.03220957669521268,-0.060857132389646615
59,59,59,02-29,3.2831559478764887,-1.0720675466038023,-0.4884950186906183
60,60,60,03-01,3.5280571364448186,-0.6390888809160974,-0.6226257389450243
61,61,61,03-02,3.3180549269089825,-1.010367097276924,-0.4908424041727115
62,62,62,03-03,3.4484830922258607,-0.7797736350028901,-0.7001770991143298
63,63,63,03-04,4.185941675270423,0.5240331580682294,-0.6927375804552206
64,64,64,03-05,3.1973339050398475,-1.223798592954498,-0.5486916872908982
65,65,65,03-06,3.3084035700765098,-1.0274304346491467,-0.6597678432438249
66,66,66,03-07,4.0169081571522485,0.2251864780698367,-0.6290348718260045
67,67,67,03-08,2.9410938694222355,-1.6768240329944848,-0.9719110496534608
68,68,68,03-09,3.5527821049706065,-0.5953758064959662,-0.7232989713689548
69,69,69,03-10,3.0223169038511877,-1.5332239088965078,-0.5899804585645647
70,70,70,03-11,4.041052983451436,0.26787387675253826,-0.7442728729324058
71,71,71,03-12,3.7608488958816393,-0.2275193578228064,-0.386975707038089
72,72,72,03-13,3.493283341517348,-0.7005680081372099,-0.2927553378791488
73,73,73,03-14,4.153659395633087,0.4669589623714161,-0.1101975315071007
74,74,74,03-15,3.8725393894232463,-0.030053591542324964,-0.19035364719875025
75,75,75,03-16,3.6418664656098088,-0.4378770706642193,-0.5246518985285353
76,76,76,03-17,3.769025797455196,-0.21306281739735908,-0.23892466547058056
77,77,77,03-18,2.626335180889096,-2.2333088658015168,-0.10726279880009247
78,78,78,03-19,4.462960757901246,1.0137953902105186,-0.07216800929496676
79,79,79,03-20,4.600482533011191,1.2569301623943447,0.182743079753562
80,80,80,03-21,3.991641179097472,0.1805151454884293,0.17529390872376674
81,81,81,03-22,4.5069626049968665,1.091589463626953,0.6356871018580786
82,82,82,03-23,3.7437454178390586,-0.25775784357613035,0.5262451890946533
83,83,83,03-24,4.188779464765463,0.5290502930043548,0.4507454095680135
84,84,84,03-25,4.091545859584483,0.3571439136299669,0.2971022425796923
85,85,85,03-26,4.3442576350012185,0.8039314852345061,0.3871371834518391
86,86,86,03-27,3.4702197254411584,-0.7413438564414979,0.6112327513133391
87,87,87,03-28,4.812515729614399,1.6317991088598334,0.4689724522917969
88,88,88,03-29,4.50426239391234,1.0868155635928691,0.3172015944458901
89,89,89,03-30,3.7059882455566533,-0.32451150112489857,0.05614237704344627
90,90,90,03-31,3.5764784936098297,-0.5534812334454738,0.07199088979194462
91,91,91,04-01,3.4582964868643247,-0.7624238191801568,-0.40360744145636107
92,92,92,04-02,3.5240050952535418,-0.6462527799505079,-0.6841908591371652
93,93,93,04-03,3.1984695074686518,-1.221790878630001,-0.6570344401380083
94,94,94,04-04,3.5520416320863224,-0.5966849424919544,-0.4588741015412964
95,95,95,04-05,3.7981494509535487,-0.1615729871299579,-0.4793205685759992
96,96,96,04-06,4.2489786368539395,0.6354807981347974,-0.35210063256148744
97,97,97,04-07,3.388906960650113,-0.8851026213883733,-0.3132773713420472
98,98,98,04-08,3.95575357630244,0.11706683613656264,0.09112021726638343
99,99,99,04-09,3.3302246756126266,-0.9888513113133596,0.15542582146053574
100,100,100,04-10,4.9244526715134365,1.829700589158629,0.10995825327238576
101,101,101,04-11,4.016384483948613,0.224260638034956,0.2526070352290449
102,102,102,04-12,4.094674570076373,0.3626753890058975,0.3064830292119867
103,103,103,04-13,3.8730165810655617,-0.029209929648418762,0.20298980663434107
104,104,104,04-14,4.1385934620612375,0.4403228000342133,-0.029767171835459
105,105,105,04-15,2.978997949310413,-1.6098106467792332,-0.1693117839448477
106,106,106,04-16,4.1345413175539125,0.4331587183398291,-0.32596814523246226
107,107,107,04-17,3.5428095380382976,-0.6130070346213762,-0.3974243888069095
108,108,108,04-18,3.563027187194025,-0.5772627787197898,-0.4414464574905433
109,109,109,04-19,3.630514300438661,-0.4579473910951022,-0.25470882595891564
110,110,110,04-20,3.9891950117694415,0.17619038793241032,-0.1418777532384349
111,111,111,04-21,3.6127326554751176,-0.4893848575894674,-0.13997980388129275
112,112,112,04-22,4.517458066204283,1.1101451546627137,0.14968425519862827
113,113,113,04-23,3.5492506413568874,-0.6016193384785233,0.3332293310596502
114,114,114,04-24,4.546065077638716,1.1607215757597364,0.3207498414084547
115,115,115,04-25,4.253414375612111,0.6433230640710293,0.4864152580947967
116,116,116,04-26,3.946843153484005,0.10131345002523763,0.4383801442808031
117,117,117,04-27,4.17495422433758,0.5046076425285847,0.4564147421316396
118,118,118,04-28,4.354440475754961,0.8219344717787518,0.24614186354802306
119,119,119,04-29,3.610454965713238,-0.4934117513735045,0.21858280645939496
120,120,120,04-30,3.8324583994849073,-0.10091569574196266,-0.058257510378656174
121,121,121,05-01,4.1598867304182185,0.4779687215392612,-0.18124880674637905
122,122,122,05-02,3.007325417252081,-1.5597284510030696,-0.37196326954950415
123,123,123,05-03,3.7575565502580868,-0.2333401356777525,-0.5669140609783733
124,124,124,05-04,3.707209529027293,-0.3223523050399991,-0.6941961560994714
125,125,125,05-05,2.9488471177962765,-1.6631164999467185,-0.7314976203843905
126,126,126,05-06,3.4004989680087987,-0.8646082664685509,-0.44034439525127594
127,127,127,05-07,4.0332961106581475,0.2541599358297469,-0.6061861808899253
128,128,128,05-08,3.995417116098487,0.1871908997956175,-0.5113504986637513
129,129,129,05-09,3.1947364350541587,-1.2283908495096492,-0.035711058703246784
130,130,130,05-10,4.029055012000308,0.24666178831704524,0.1719950863169548
131,131,131,05-11,4.5630328512843965,1.190720139816308,0.05073542757979101
132,132,132,05-12,4.105394878401056,0.3816286036526587,-0.1647922684370716
133,133,133,05-13,3.6217751249353887,-0.4733980165932359,0.1714822619009834
134,134,134,05-14,3.263977073803272,-1.1059752763055577,0.2512235532766833
135,135,135,05-15,4.33595708204714,0.7892563325186809,0.2464554857415408
136,136,136,05-16,4.2996744015935295,0.7251095365712444,0.4774032781381029
137,137,137,05-17,4.546851378629028,1.1621117346054528,0.6465896567656674
138,138,138,05-18,4.889166366522527,1.7673153580320309,1.1966663091010852
139,139,139,05-19,4.195945842787993,0.5417202551721518,1.7498838209701668
140,140,140,05-20,5.130781652915688,2.1944846377069482,1.7057568939858962
141,141,141,05-21,6.213420850083318,4.1085614037331695,1.607551987727741
142,142,142,05-22,4.14992009188659,0.4603479746656221,1.4745887498641386
143,143,143,05-23,4.213571702213601,0.572882297056522,1.5772741919360156
144,144,144,05-24,4.437926743383544,0.9695359308504168,1.1819841010869023
145,145,145,05-25,4.5444311905192665,1.1578329076034135,0.6621836477605628
146,146,146,05-26,3.7892788849979486,-0.1772559073877307,0.5531538786754746
147,147,147,05-27,4.449365127349922,0.98975868377513,0.2610994537517151
148,148,148,05-28,3.779903892646957,-0.1938306398449075,0.2718237298140254
149,149,149,05-29,3.2224215861652863,-1.1794442524860351,0.3050633933475086
150,150,150,05-30,4.474321903177708,1.0338815872242784,0.4884906918065927
151,151,151,05-31,4.657237207333495,1.3572708888043128,0.4766898578082174
152,152,152,06-01,4.4117792569803616,0.9233078833667738,0.5883593684545877
153,153,153,06-02,4.409316434405072,0.9189536797848784,0.7491837608688829
154,154,154,06-03,4.158878628143952,0.476186424033314,0.5616342821473171
155,155,155,06-04,3.76821408784178,-0.21449789800026334,0.3562319531583141
156,156,156,06-05,3.837832017266179,-0.09141528510511712,0.3456231046967069
157,157,157,06-06,3.960159796959759,0.12485691487029435,0.5155093187433107
158,158,158,06-07,4.375775825816441,0.8596547925971305,0.3843972468708354
159,159,159,06-08,4.9858621957345095,1.9382709640645024,0.3090569618560846
160,160,160,06-09,3.7139213388111054,-0.31048600720153835,0.666581651639744
161,161,161,06-10,3.512530469095114,-0.6665396080887681,0.7582202724406363
162,162,162,06-11,5.051169695206574,2.053732853596839,0.619097591667441
163,163,163,06-12,4.271155357684519,0.6746886396756473,0.1964053279707123
164,164,164,06-13,3.903632795525763,0.02491870795795929,0.1286107632994464
165,165,165,06-14,3.5513642033650936,-0.5978826181158704,0.5363505097762178
166,166,166,06-15,3.4838457607440687,-0.7172533952291338,0.5038290167717853
167,167,167,06-16,4.896283847060404,1.7798988707718606,0.4804307325741484
168,168,168,06-17,4.940800946046816,1.8586038955702444,0.5955141160730592
169,169,169,06-18,4.191748198885699,0.5342989344898257,1.0174328046749503
170,170,170,06-19,4.294193249934063,0.7154190089514239,1.3200266626085686
171,171,171,06-20,4.9832369006539095,1.9336295134954768,1.4206901675262626
172,172,172,06-21,4.510763731545935,1.098309752372577,1.13249270035367
173,173,173,06-22,5.237907311957565,2.3838799002780244,0.9622164276299332
174,174,174,06-23,3.9627402537374494,0.12941909253468742,0.853999645620895
175,175,175,06-24,3.6138786887268863,-0.4873587018525942,0.5446276106064122
176,176,176,06-25,3.926936098892324,0.06611831689719494,0.6301218634084282
177,177,177,06-26,3.9333157139204618,0.07739730340857963,0.24543975592753844
178,178,178,06-27,4.8009070451023135,1.6112752691846737,0.3753985224758763
179,179,179,06-28,3.932405039321476,0.07578725539268558,0.4678072552395278
180,180,180,06-29,4.403783550991059,0.9091716918247146,0.5136671455751377
181,181,181,06-30,3.927487791641457,0.06709369472931476,0.5322097712417961
182,182,182,07-01,4.082571596077372,0.3412776589108541,0.2497081289704619
183,183,183,07-02,3.9962441409975273,0.1886530574085304,0.1686137377601025
184,184,184,07-03,3.842176371550058,-0.08373458444333215,-0.07545929472655866
185,185,185,07-04,3.6571936115884514,-0.4107790918694708,-0.0757131022419452
186,186,186,07-05,3.5754687102329714,-0.5552665030952524,-0.2031931658260726
187,187,187,07-06,3.9266264407189535,0.06557084963699547,-0.269741344755364
188,188,188,07-07,3.6499403156294266,-0.4236027225939103,0.004100660400685871
189,189,189,07-08,3.770398443621807,-0.2106360161672178,0.14469526194523785
190,190,190,07-09,4.771518685949765,1.5593174464929669,0.5684247557766553
191,191,191,07-10,4.134331924671797,0.4327885173978411,0.6043543065008034
192,192,192,07-11,5.013486768318338,1.987110459893252,0.8696979177100793
193,193,193,07-12,4.048561173873911,0.2811481539818841,0.9683204192473492
194,194,194,07-13,4.550441484585888,1.1684589446617453,0.4987184332691397
195,195,195,07-14,4.105095320305519,0.3810989930564009,0.255814853081881
196,196,196,07-15,3.177822363696385,-1.2582944693762892,-0.34756528286155536
197,197,197,07-16,3.309985874260128,-1.0246329637257112,-0.04793664120541364
198,198,198,07-17,2.96578524173574,-1.633170355767366,-0.2014058685373126
199,199,199,07-18,5.0654160392861005,2.0789200039187343,-0.3825245216497395
200,200,200,07-19,4.029610332927888,0.24764358067035155,-0.04282442276805809
201,201,201,07-20,3.4904298376724148,-0.7056129256181606,0.20949308629608665
202,202,202,07-21,4.3306684214683075,0.7799061239137992,0.8203021587969724
203,203,203,07-22,4.166280136725876,0.489272090659157,0.4128753729454688
204,204,204,07-23,5.0386984778582775,2.031684079237949,0.2842184241686854
205,205,205,07-24,3.682724761167897,-0.3656407111902881,0.11938160220762592
206,206,206,07-25,3.5929850369960783,-0.5242981119903486,-0.061159051145645876
207,207,207,07-26,2.9310202849550087,-1.6946338573845174,-0.326231222658154
208,208,208,07-27,3.7179645065413336,-0.3033377962058316,-0.6870423515750673
209,209,209,07-28,3.266700157328591,-1.1011609384158916,-0.6253685250470059
210,210,210,07-29,3.814207555007585,-0.13318269426353113,-0.7360239868686719
211,211,211,07-30,3.89202828511344,0.004402247978080917,-0.60735882042106
212,212,212,07-31,3.217451696405348,-1.1882308829203436,-0.4377878998374145
213,213,213,08-01,3.367673469337394,-0.9226428586988468,-0.1855312618765221
214,214,214,08-02,4.293440251032363,0.7140877272960424,-0.31780343238999714
215,215,215,08-03,4.122787840486156,0.4123788893494622,-0.1806440513492238
216,216,216,08-04,3.3653132189994346,-0.9268157173443816,0.028843898457419005
217,217,217,08-05,4.357508431394963,0.8273585342227211,0.18031861219128711
218,218,218,08-06,3.9283945482925615,0.06869681591951324,0.052854758044620066
219,219,219,08-07,3.881735805954624,-0.013794576295638069,-0.1366080213043417
220,220,220,08-08,3.8608639808306213,-0.05069539758395983,-0.04808470705061182
221,221,221,08-09,3.4798047533866163,-0.7243977867443083,-0.06613121906606363
222,222,222,08-10,3.6657363104094354,-0.3956758318220024,-0.1242227535329195
223,223,223,08-11,4.296263673733606,0.7190794621300102,-0.1279091253455191
224,224,224,08-12,3.7312483104183034,-0.279852390881622,0.19305120250209332
225,225,225,08-13,3.8692253026441215,-0.035912807171235545,0.20794773720736548
226,226,226,08-14,4.950112555907377,1.8750665695017148,0.2826325999879123
227,227,227,08-15,3.5303593789695102,-0.6350185785126757,-0.0984777114933037
228,228,228,08-16,3.919195611467159,0.05243334486127852,-0.16277645594836507
229,229,229,08-17,3.002883066504578,-1.5675824067572859,-0.21346287746593606
230,230,230,08-18,3.5130365574375664,-0.66564485761199,-0.4604540947277626
231,231,231,08-19,3.6972099237217564,-0.3400313362766615,-0.35214466523603005
232,232,232,08-20,4.111894221376475,0.3931192659307552,-0.44161130592047104
233,233,233,08-21,3.897930949363904,0.014837998437720157,-0.18266856668559472
234,234,234,08-22,3.6155711369535983,-0.4843664992453675,-0.0684638129171921
235,235,235,08-23,3.8816614863470944,-0.013925971348028223,-0.12491921176076712
236,236,236,08-24,3.900615191044541,0.01958366499842585,0.15086048620259151
237,237,237,08-25,3.5056162674024907,-0.6787637293381117,0.2399129146254677
238,238,238,08-26,5.047812517123943,2.047797453710907,0.08276781569795118
239,239,239,08-27,4.20014970461392,0.5491525689749774,0.12812750527774622
240,240,240,08-28,3.0822651167517416,-1.427237092810467,0.3491341248906131
241,241,241,08-29,4.035599443639355,0.2582321661307421,0.6030496698801711
242,242,242,08-30,4.650649150413318,1.3456233826756272,0.37089928584452414
243,243,243,08-31,4.367333811824457,0.8447295405992359,0.3079850644418152
244,244,244,09-01,4.259959773110022,0.6548951494970258,0.35540008981194315
245,245,245,09-02,3.9866366312863617,0.17166724055872384,0.3819087683580718
246,246,246,09-03,3.243178302403027,-1.142746940589699,0.051271904241574434
247,247,247,09-04,4.1255624011399705,0.417284237407514,0.0258452591738718
248,248,248,09-05,3.52856114806764,-0.6381978020233572,-0.2629457909949165
249,249,249,09-06,4.281042969916647,0.6921696701930202,0.2198435049778772
250,250,250,09-07,3.2798846279954392,-1.0778511515157043,0.14640748292848554
251,251,251,09-08,5.6250869538768695,3.0684030163954863,-0.09003307539667506
252,252,252,09-09,2.993957213575553,-1.5833630728860488,0.11443642297412307
253,253,253,09-10,3.3231500189831595,-1.0013591125434498,0.25579362833147185
254,254,254,09-11,4.222472795156916,0.5886191882014317,0.2302287651535541
255,255,255,09-12,4.76076934465237,1.5403129023371127,-0.3923264452660798
256,256,256,09-13,3.1931247129139706,-1.2312403305832105,-0.07072293375987962
257,257,257,09-14,3.512310647833972,-0.6669282461223176,0.2578771130411337
258,258,258,09-15,4.085388572077062,0.34625799615115216,0.1398618880199059
259,259,259,09-16,4.438325639435847,0.9702411682626304,-0.07050469128767392
260,260,260,09-17,3.821962499838525,-0.1194721619259352,0.41111873867495147
261,261,261,09-18,4.046844672742931,0.2781134264916338,0.7782985793922625
262,262,262,09-19,4.827618416009407,1.6585002491925418,0.8190632604748808
263,263,263,09-20,4.758415177263951,1.5361507981815488,0.6006985317725398
264,264,264,09-21,4.223732370142293,0.5908460826468618,0.632685772133411
265,265,265,09-22,3.69725751060786,-0.3399472039514155,0.6884392142078597
266,266,266,09-23,3.930518146629424,0.0724512802392916,0.4646358905607026
267,267,267,09-24,4.236056086323152,0.6126340789383257,0.042938516065690366
268,268,268,09-25,4.068093234143784,0.3156803073095992,0.057269735846345524
269,269,269,09-26,3.3272935574593188,-0.9940334487885248,0.03923447751191935
270,270,270,09-27,4.272368476759812,0.6768334013307927,-0.0586287793413454
271,271,271,09-28,3.6360509447570113,-0.4481587539579725,-0.09724731072620107
272,272,272,09-29,3.5983979316650365,-0.5147282608802969,-0.19299584931800184
273,273,273,09-30,4.104995713333741,0.3809228906291915,0.046095547987946996
274,274,274,10-01,3.7431497748502167,-0.2588109242412053,-0.1693895227693792
275,275,275,10-02,4.138702137376597,0.4405149350471679,-0.09393359926249907
276,276,276,10-03,3.5410730925397047,-0.6160770232131645,0.13338611782416815
277,277,277,10-04,3.8921270078397763,0.0045767870833083035,0.2295417236263187
278,278,278,10-05,4.3698567583181065,0.8491900416397065,0.5140218122290471
279,279,279,10-06,4.431320643607874,0.9578565254420948,0.4251787573903593
280,280,280,10-07,4.708594735684605,1.4480696073751642,0.2873544981841995
281,281,281,10-08,3.8371939368539056,-0.09254339398495796,0.1830544478013355
282,282,282,10-09,3.0733365378132405,-1.4430225784501234,-0.11362845308016692
283,283,283,10-10,3.5381621361628364,-0.6212235152138756,-0.3167868549849117
284,284,284,10-11,3.3629989039472457,-0.9309073636493082,-0.3381339639141432
285,285,285,10-12,3.741858487105219,-0.2610938859863739,-0.6842106915352731
286,286,286,10-13,4.636148685610113,1.3199869537997757,-0.6379910332991492
287,287,287,10-14,2.6627074046507127,-2.1690037597117366,-0.6579520705347309
288,288,288,10-15,3.230192985498997,-1.1657046290333803,-0.5968551779172985
289,289,289,10-16,3.470420021392083,-0.7409897386273666,-0.6104638630472333
290,290,290,10-17,3.5703444773751016,-0.5643260079447134,-0.8595550397753117
291,291,291,10-18,3.6956744587368053,-0.3427459967659829,-0.595324244555416
292,292,292,10-19,3.7908036825850933,-0.17456010656869414,-0.3655318669819041
293,293,293,10-20,3.5594319908784504,-0.5836189883923638,-0.3924011648373125
294,294,294,10-21,4.01004332249855,0.2130496364076913,-0.2226847521099969
295,295,295,10-22,3.3792332239502127,-0.902205525759817,-0.2176765616188717
296,296,296,10-23,4.1463139810520095,0.4539724684191798,-0.1476635955501072
297,297,297,10-24,3.7126708407904814,-0.3126968538192314,-0.1822988746260952
298,298,298,10-25,4.028407887561811,0.2455176898438929,-0.05334781419283698
299,299,299,10-26,3.44188964963677,-0.7914306628482919,0.35152928066015593
300,300,300,10-27,4.447666750208444,0.9867559990072404,0.2070834360775032
301,301,301,10-28,4.753271571951982,1.5270570433581403,0.29910974327375683
302,302,302,10-29,3.65610563834956,-0.4127025990767364,0.3000153754708893
303,303,303,10-30,4.024982099491236,0.2394609893582905,0.4351097434847549
304,304,304,10-31,4.031481347097715,0.2509514830266877,0.4251271396930305
305,305,305,11-01,3.900361725755359,0.019135545234901654,0.09115880613071377
306,306,306,11-02,4.413788616332488,0.926860376256894,-0.05070417638747355
307,307,307,11-03,3.6198775045511415,-0.4767529580157593,0.11662734916862487
308,308,308,11-04,3.17466279897958,-1.2638804941858603,0.2103535751351056
309,309,309,11-05,4.592857970629857,1.2434501426948812,0.2303424323866352
310,310,310,11-06,4.349561649314326,0.8133088388255719,0.2367631135799877
311,311,311,11-07,3.9681982537918654,0.13906868874407902,0.3225565271903076
312,312,312,11-08,4.4355785923328925,0.965384463417009,0.5668046851518543
313,313,313,11-09,3.9110360852788526,0.03800752364616008,0.13930373151615394
314,314,314,11-10,4.003571966068456,0.20160845358342025,0.12903356122027562
315,315,315,11-11,3.1420406446557645,-1.3215555791193214,-0.037321315534040916
316,316,316,11-12,4.314707596056092,0.7516878170503021,0.0002896640182789752
317,317,317,11-13,3.40363685245961,-0.8590605717818203,-0.03857479925188737
318,318,318,11-14,4.563219619369905,1.1910503407309283,-0.19247294873328327
319,319,319,11-15,3.779141089027944,-0.19517925597483804,-0.17827971227246325
320,320,320,11-16,3.4812851739476867,-0.7217804433049553,-0.3179898120005354
321,321,321,11-17,3.19020847491177,-1.2363961603544011,0.06668948912495236
322,322,322,11-18,3.840571031973049,-0.08657278131813087,-0.19548401108569846
323,323,323,11-19,4.709129601119192,1.4490152349711063,-0.013728113502890748
324,324,324,11-20,3.6734769105360496,-0.3819906605329769,0.2969167266616426
325,325,325,11-21,4.395969199160817,0.8953561295220087,0.8236412247834369
326,326,326,11-22,4.5355259013712255,1.1420885976822448,0.7610640201027552
327,327,327,11-23,4.977762447344103,1.9239508283763649,0.28607782271700705
328,328,328,11-24,3.6282016980811616,-0.4620360094022206,0.5136302741130182
329,329,329,11-25,3.0971607881723253,-1.4009019493433827,0.48423552837128603
330,330,330,11-26,4.445725571610477,0.98332404784309,0.4987724637248591
331,331,331,11-27,4.29621174586856,0.718987655071616,0.20651004010711524
332,332,332,11-28,4.584860148460418,1.2293102098036834,0.4549442854483128
333,333,333,11-29,3.9859064425569537,0.17037628666990165,0.9027653153873156
334,334,334,11-30,4.471317261779892,1.0285694626449646,0.6517865279512818
335,335,335,12-01,4.616938705965515,1.2860242302906348,0.9624504490773088
336,336,336,12-02,3.5939745517181114,-0.5225486767731131,0.8723444909811686
337,337,337,12-03,5.350517228678714,2.5829711818277765,0.9182572079941552
338,338,338,12-04,4.279066011470548,0.6886744612268435,0.8174482165753266
339,339,339,12-05,4.141721218543978,0.4458525887478209,0.6239335028077354
340,340,340,12-06,4.12920005684602,0.4237155141319928,0.745428761710432
341,341,341,12-07,3.9602044994631678,0.12493594768508776,0.14865870816104473
342,342,342,12-08,4.00629509776758,0.20642287664306694,0.13866874240602886
343,343,343,12-09,3.3252484522030894,-0.9976491394685472,-0.025905832862073645
344,344,344,12-10,4.245162893173377,0.6287346666967484,-0.019739739767950275
345,345,345,12-11,3.5832016569308864,-0.5415948628607943,-0.13536111755156902
346,346,346,12-12,4.150126032843133,0.4607120726967331,0.0380087053504902
347,347,347,12-13,3.5678182446142115,-0.5687923190166247,0.28235706728327825
348,348,348,12-14,4.59466324227869,1.2466418140554223,0.22459676625770086
349,349,349,12-15,4.154497683229536,0.4684410321281812,0.17090827809857093
350,350,350,12-16,4.049140767915622,0.282172860543284,-0.08827135111701949
351,351,351,12-17,3.4009981129055853,-0.8637257918155739,0.07847927881642734
352,352,352,12-18,3.2705436754059822,-1.0943657025968094,-0.23777738856604985
353,353,353,12-19,4.133722720305037,0.4317114605840562,-0.3545661747292084
354,354,354,12-20,3.5213775604780344,-0.6508981902394407,-0.26867598891074584
355,355,355,12-21,3.758149574520092,-0.2322916848507702,-0.008464969302629447
356,356,356,12-22,4.3406277661475565,0.7975139754540592,0.012514553202728651
357,357,357,12-23,4.284080717625447,0.6975403258331245,-0.19151617135632948
358,358,358,12-24,3.3417422411228075,-0.968488567564661,-0.17368116245144855
359,359,359,12-25,3.4413001474338216,-0.7924728867702926,-0.3051367684747729
360,360,360,12-26,3.58190453640182,-0.5438881368101552,-0.8961872373173515
361,361,361,12-27,3.3120264274414883,-1.021025320990716,-1.217756567934929
362,362,362,12-28,2.334769642489062,-2.7487888376014133,-1.267055262502563
363,363,363,12-29,3.1927653593924967,-1.2318756578723402,
364,364,364,12-30,3.1744364149758613,-1.2642807349704657,
365,365,365,12-31,,,
