,unnamed: 0,unnamed: 0,mth_day,dog,dog_norm,dog_ravg
84,84,84,03-25,0.8819822948522162,-1.5237463525471104,-0.5218656983373692
85,85,85,03-26,1.052409984992653,-0.9483943720544016,-0.6991868514037157
86,86,86,03-27,1.4797579959546334,0.4943026700987121,-0.6796630113726517
87,87,87,03-28,0.9335658754960128,-1.3496037865130486,-0.4547889205582837
88,88,88,03-29,1.3260776117215172,-0.02451157516004473,-0.2033195242977618
89,89,89,03-30,1.5179451669972168,0.6232198928261894,-0.3397226257693369
90,90,90,03-31,1.328915822140916,-0.014929974983979038,-0.2629890277921407
91,91,91,04-01,0.8099823966643628,-1.766812980883852,0.10882336730882218
92,92,92,04-02,1.6161356948535164,0.9547042579618894,0.15418999319124493
93,93,93,04-03,1.5943835642615094,0.8812705840927284,0.2316998107744641
94,94,94,04-04,1.4067071691481086,0.2476881801344918,0.18238958857862786
95,95,95,04-05,1.6557024316469602,1.088278798325505,0.6051365429748653
96,96,96,04-06,1.2412773585143404,-0.31079130815899675,0.5690363270810784
97,97,97,04-07,1.5613254638069112,0.7696687454935722,0.5890738238569767
98,98,98,04-08,1.5519752162218403,0.7381029625991687,0.8950829995544184
99,99,99,04-09,1.6299959657913174,1.0014955647481174,0.5774943551720396
100,100,100,04-10,1.9505735891218368,2.083743234319141,0.5282373348610173
101,101,101,04-11,1.0912559615341422,-0.8172530679687678,0.1684172795621828
102,102,102,04-12,1.1537334499564609,-0.6063334300251303,-0.0576159561663744
103,103,103,04-13,0.9218216160412042,-1.3892515862994346,-0.11551952610293285
104,104,104,04-14,1.1502490704924262,-0.6180964517721745,-0.4375011708626757
105,105,105,04-15,1.527084648791362,0.6540741451287668,-0.2332120412866453
106,106,106,04-16,1.378319492382351,0.15185336576068453,0.058910334663160285
107,107,107,04-17,1.454336569456559,0.4084817094874141,0.2617952249262976
108,108,108,04-18,1.6729190281010993,1.1464008256737035,0.32792218067686946
109,109,109,04-19,1.2824064863565745,-0.1719422447206108,0.209682975348942
110,110,110,04-20,1.267775711992168,-0.2213347172687431,0.20096289590898603
111,111,111,04-21,1.3169395341696368,-0.055361086838797854,0.2261101228983007
112,112,112,04-22,1.362821400287281,0.09953288912094824,0.1609394126700244
113,113,113,04-23,1.4990304329126922,0.5593650714233023,0.3699700190835657
114,114,114,04-24,1.5570919102435539,0.7553765643040458,0.3334847761580277
115,115,115,04-25,1.6539140639184735,1.0822413937606368,0.4818146699985586
116,116,116,04-26,1.2029309294572694,-0.4402461748219712,0.34350797117884313
117,117,117,04-27,1.5805644668347103,0.8346182762043873,0.3320454601322886
118,118,118,04-28,1.1170105713341143,-0.7303073037973441,0.22385357878503234
119,119,119,04-29,1.4786582501747385,0.4905900051439751,0.10295742748068007
120,120,120,04-30,1.3648037834432871,0.10622527622050826,0.6229053607108671
121,121,121,05-01,1.4390467912341076,0.35686448593452313,0.494750458972524
122,122,122,05-02,2.127028124824491,2.6794414245591507,0.518217421047588
123,123,123,05-03,1.3527963044857791,0.06568886577432903,0.6288639226336811
124,124,124,05-04,1.1587181202085417,-0.5895055313469605,0.7055463110711105
125,125,125,05-05,1.6753089439426414,1.1544690146605348,0.5041879858342939
126,126,126,05-06,1.5010904682443151,0.5663196068450845,0.011420344313514573
127,127,127,05-07,1.0811750665420017,-0.8512854654863766,0.27262114004931265
128,128,128,05-08,1.251238134338122,-0.2771644245655255,0.43052902449062896
129,129,129,05-09,1.8170253307799904,1.6328936401891174,0.29702863041308003
130,130,130,05-10,1.4393659001353645,0.3579417753009375,0.2879045734185799
131,131,131,05-11,1.4380403024826018,0.35346665019524104,0.3476678972562524
132,132,132,05-12,1.4848743917102531,0.5115752648780841,0.21598655445244053
133,133,133,05-13,1.1873917017368307,-0.4927055224603413,-0.2891688784596253
134,134,134,05-14,1.0172024707838634,-1.0672524813883966,-0.1830185731074717
135,135,135,05-15,0.919218667950366,-1.3980389572832777,-0.3504954272390537
136,136,136,05-16,1.6280255585244134,0.9948436074138588,-0.401612806158463
137,137,137,05-17,1.1403857080495778,-0.6513944745942513,-0.35334486788686226
138,138,138,05-18,1.3940240902185512,0.20487099136162834,-0.2992232265743103
139,139,139,05-19,1.2731777267063686,-0.20309789283073668,-0.013165020267392377
140,140,140,05-20,1.1133922116198145,-0.7425226335130849,-0.1578208636144843
141,141,141,05-21,1.4276264704734931,0.3183102805582298,0.1280877098689547
142,142,142,05-22,1.3709304715220234,0.12690854733130708,-0.026676601958141918
143,143,143,05-23,1.6485275699588964,1.0640569663063828,-0.14028575643493202
144,144,144,05-24,1.1189633440129447,-0.7237148796009514,-0.1947099117865816
145,145,145,05-25,1.0712615456614396,-0.8847528196914771,0.08091520282133295
146,146,146,05-26,1.0166648162280454,-1.0690675656229824,0.16384865481187208
147,147,147,05-27,1.917491664858605,1.9720609682057169,-0.0911585523668314
148,148,148,05-28,1.5183270962387727,0.6245092592745417,0.10651000667656664
149,149,149,05-29,1.1953063339626715,-0.4659862767658378,0.25075085069134034
150,150,150,05-30,1.4702772917181974,0.4622964746594367,0.6542385031102446
151,151,151,05-31,1.3276190593520327,-0.0193077556028348,0.5489332883275485
152,152,152,06-01,1.7337785580775462,1.3518583488904434,0.5964234229223148
153,153,153,06-02,1.7303339757537015,1.3402296795095403,0.6570639745718347
154,154,154,06-03,1.6027307401074882,0.9094500668431392,0.9765697597266728
155,155,155,06-04,1.3030820555752318,-0.10214296686871756,1.0972661555166676
156,156,156,06-05,2.03813107302071,2.3793311855884647,1.4160014405793897
157,157,157,06-06,1.542131308968166,0.7048706191371346,1.367797764480272
158,158,158,06-07,2.300262938852334,3.264270059266776,1.3087079023122958
159,159,159,06-08,1.6446621631688365,1.0510076229148342,1.2641613889631176
160,160,160,06-09,1.4977110402217144,0.5549108938352815,1.0089948880109627
161,161,161,06-10,1.2239100742700584,-0.3694220469637859,1.2249596915898555
162,162,162,06-11,1.5846267261207232,0.8483321798755351,0.9389538804820066
163,163,163,06-12,1.925962951581764,2.000659440610492,0.8286263472316283
164,164,164,06-13,1.79194825768505,1.5482351926196798,1.242069033025517
165,165,165,06-14,1.4485783679798236,0.3890424234125645,1.7171829228381699
166,166,166,06-15,2.232517742911465,3.0355670085986155,1.5846006249284523
167,167,167,06-16,2.0683242646069018,2.48126129191213,1.5348856535946485
168,168,168,06-17,1.348989805914963,0.052838392417229936,1.852602442594537
169,169,169,06-18,1.8376051321902758,1.7023696126076688,1.7829676629307698
170,170,170,06-19,2.356622477682183,3.454535926619017,1.4084863325726251
171,171,171,06-20,1.3248173133151169,-0.028766254570044537,1.2444531239590555
172,172,172,06-21,1.5669565876791312,0.7886790264497466,1.4785959099183916
173,173,173,06-22,1.7767900198505555,1.4970620402307149,0.9947244096635904
174,174,174,06-23,1.765128957534016,1.4576951081732463,0.8293566651213603
175,175,175,06-24,0.977626146360486,-1.2008593889211383,1.0503956134229802
176,176,176,06-25,2.0627163783035267,2.462329459365636,1.0008309625586778
177,177,177,06-26,1.7176671721913097,1.2974674352396751,0.9039960963448922
178,178,178,06-27,1.478865931046441,0.4912911212639324,0.6038409780071735
179,179,179,06-28,1.6046865791733456,0.9160528429480008,0.7985966472041063
180,180,180,06-29,1.2316668831531834,-0.34323560185306545,0.3771691316499029
181,181,181,06-30,1.3237630500474855,-0.0323253737395422,0.15893579321460882
182,182,182,07-01,1.313718333913175,-0.06623563395958391,-0.030751586147305308
183,183,183,07-02,1.3298036899175956,-0.011932595372089762,-0.4549388614976749
184,184,184,07-03,1.1417368378006751,-0.6468331549075523,-0.3742739369318135
185,185,185,07-04,0.8507836469576284,-1.6290708091542168,-0.31200504593188977
186,186,186,07-05,1.3750316814181287,0.14075394554210294,-0.04019574439000148
187,187,187,07-06,1.4344327995629282,0.34128797225999996,0.015548771920609888
188,188,188,07-07,1.7968017297238532,1.564620175291746,0.24577656937394124
189,189,189,07-08,1.4288777469288632,0.32253450249157845,0.4738621162465406
190,190,190,07-09,1.5509179275310732,0.7345336298124358,0.5380054834425849
191,191,191,07-10,1.256157340549091,-0.2605575279186206,0.4104568527447821
192,192,192,07-11,1.4890329148859285,0.5256141487183689,-0.020853472770180008
193,193,193,07-12,1.207742155427628,-0.4240038119268176,-0.4567868188020556
194,194,194,07-13,1.0302390862969255,-1.0232417777980258,-0.7321276237713471
195,195,195,07-14,0.6540986648534263,-2.2930655736996757,-0.8063173646100248
196,196,196,07-15,1.0615580332402133,-0.9175112000033132,-1.0049042516293871
197,197,197,07-16,1.124300808284174,-0.7056959729506866,-0.9671232952194512
198,198,198,07-17,1.1360868339365957,-0.6659071733978039,-0.6900942025671379
199,199,199,07-18,1.274889793922532,-0.19731807346720207,-0.18508761744769084
200,200,200,07-19,1.5225995539397377,0.6389327781158516,0.2729743269962765
201,201,201,07-20,1.5516407822951293,0.7369739370170078,0.5584372616591884
202,202,202,07-21,1.875666006581708,1.8308604666604904,0.6952162030184942
203,203,203,07-22,1.6316506416885659,1.0070816350267848,0.6733144704295071
204,204,204,07-23,1.3791823979677629,0.15476647475803032,0.6854553360828914
205,205,205,07-24,1.2359641085497126,-0.328728469001125,0.276658113531147
206,206,206,07-25,1.544177368144945,0.7117779720361576,0.09558207606041297
207,207,207,07-26,0.8250904054389634,-1.715809398293459,-0.06614288191303096
208,208,208,07-27,1.5538417474960668,0.7444042418360867,0.02839080809379672
209,209,209,07-28,1.3442188229760983,0.036731887186121207,0.12846777883321686
210,210,210,07-29,1.5471959859059017,0.7219686147989963,-0.024568665399834416
211,211,211,07-30,1.4138297025267992,0.2717333554353958,0.09291968763969527
212,212,212,07-31,1.2721875401901406,-0.20644069336215,-0.16252970036394734
213,213,213,08-01,1.0339010393377193,-1.010879280056281,-0.3282325147543953
214,214,214,08-02,1.0998346288487988,-0.7882920861857691,-0.6041653158962474
215,215,215,08-03,1.0497172079944348,-0.9574849991565664,-0.6387306442225141
216,216,216,08-04,1.0567839439522315,-0.9336281920521164,-0.6616878356231645
217,217,217,08-05,1.352397161070558,0.06434138547779561,-0.526454016592085
218,218,218,08-06,1.2313860005916408,-0.34418384176605266,-0.4901656482208026
219,219,219,08-07,1.2742504760765967,-0.1994763658698044,-0.30982111889124725
220,220,220,08-08,1.1643295086111325,-0.5705618759580744,-0.16042154813302292
221,221,221,08-09,1.370241366476825,0.12458217682076528,0.012909209129575652
222,222,222,08-10,1.3223100005114778,-0.03723076750277035,0.07355724910928793
223,223,223,08-11,1.6604558269876566,1.1043259290533871,0.0765643156396248
224,224,224,08-12,1.339175031123203,0.019704398112220915,0.15088400062579488
225,225,225,08-13,1.279594899180086,-0.181433966687783,0.3203691151000921
226,226,226,08-14,1.296416989043313,-0.12464376604105395,0.1607789986725104
227,227,227,08-15,1.6714652178135947,1.1414928636665491,0.0570502840630949
228,228,228,08-16,1.038672409949565,-0.9947714660682604,0.1521455279812371
229,229,229,08-17,1.4761000326408955,0.4819536413968941,-0.026893990799370937
230,230,230,08-18,1.5081866620601274,0.590275861621074,0.1326760352858807
231,231,231,08-19,0.9613901202184776,-1.2556710793714312,-0.03438226160150587
232,232,232,08-20,1.5800188732819296,0.8327763904704558,-0.07411064451323818
233,233,233,08-21,1.3745545201262677,0.13914308234222925,-0.2286493067734529
234,234,234,08-22,0.9680636338032164,-1.233141763538654,-0.1520314066887892
235,235,235,08-23,1.2014403306910009,-0.4452783321643946,0.3791395735239753
236,236,236,08-24,1.6443587324889923,1.0499832621290566,0.31162020111279065
237,237,237,08-25,1.9054339017287445,1.931354801905156,0.15147474719735995
238,238,238,08-26,1.4600175064325531,0.4276601560033482,0.2902175624791948
239,239,239,08-27,1.089929934940075,-0.8217296411503551,0.4945508722612237
240,240,240,08-28,1.214649567288474,-0.4006848718476451,0.35204945306784863
241,241,241,08-29,1.5645994595610837,0.7807215265277789,-0.047604693475406745
242,242,242,08-30,1.3910926775700894,0.1949747469688063,0.15710235446964713
243,243,243,08-31,1.1951334036709882,-0.4665700773543767,0.3990153973549795
244,244,244,09-01,1.823840875635524,1.6559024436736711,0.3667512527954032
245,245,245,09-02,1.5198790705473078,0.6297486161616394,0.11068771073566147
246,246,246,09-03,1.1573068920071252,-0.594269739205103,-0.07561918117339014
247,247,247,09-04,1.1095008123116368,-0.7556597258306711,-0.33131449493785703
248,248,248,09-05,1.0599716839329842,-0.9228666044855036,-0.6101066227119051
249,249,249,09-06,0.740689204132881,-2.0007419599411778,-0.5440489145646328
250,250,250,09-07,1.3283469869187825,-0.01685032297061711,-0.7037443928992956
251,251,251,09-08,1.6372826391162707,1.0260948650452733,-0.7448008498815001
252,252,252,09-09,0.8734820429975687,-1.55244260921308,-0.6781998026970899
253,253,253,09-10,1.0365316661256596,-1.0019984677238984,-0.4120397973928784
254,254,254,09-11,1.1783409224243822,-0.5232603213790423,-0.2363431927658862
255,255,255,09-12,1.2137321738251141,-0.4037819281159093,-0.2837841208968655
256,256,256,09-13,1.6406104448436514,1.0373293047913363,0.01679593392951062
257,257,257,09-14,1.552966449302612,0.7414492962593972,0.19854192186024347
258,258,258,09-15,1.4076993518783985,0.2510377197451769,0.1337260654977202
259,259,259,09-16,1.3595466200896775,0.0884774598604986,0.17851060722365245
260,260,260,09-17,1.0631444820657747,-0.912155459554182,0.16316982596812155
261,261,261,09-18,1.2933272000955975,-0.13507467776031573,0.03352158005853364
262,262,262,09-19,1.6133454592038257,0.9452846172581512,-0.1182752570514234
263,263,263,09-20,1.3225441843557681,-0.03644017919813045,-0.3562486515126629
264,264,264,09-21,1.1379126627238425,-0.6597433029145654,0.08293069905652062
265,265,265,09-22,0.936599374146319,-1.3393629069069382,0.04918763204069163
266,266,266,09-23,1.8436926488848324,1.7229206438609193,-0.15982204353647955
267,267,267,09-24,1.2333560537565829,-0.3375330798552897,-0.304096706927212
268,268,268,09-25,1.2418750817651505,-0.30877343620487585,-0.4022508740479796
269,269,269,09-26,1.0661265638958717,-0.9020881595425252,-0.11782576225439224
270,270,270,09-27,0.9634644444447421,-1.2486683056391708,-0.5403667240893667
271,271,271,09-28,1.4421046974728025,0.367187763854586,-0.8113800695164454
272,272,272,09-29,1.0927156898388142,-0.8123251271489275,-1.0296145131387278
273,273,273,09-30,0.7516873011559688,-1.9636131524177625,-0.9751283404078832
274,274,274,10-01,0.8540096352559217,-1.6181800979385694,-0.7753271446749368
275,275,275,10-02,1.162964182028256,-0.5751711231574574,-0.8653786073005661
276,276,276,10-03,1.3185687016359953,-0.049861131241493085,-0.8623633042824584
277,277,277,10-04,1.2820573182398909,-0.17312101189919052,-0.7084889303102883
278,278,278,10-05,1.0980747515527531,-0.7942333090402809,-0.4869354252291693
279,279,279,10-06,1.0251663715374606,-1.0403669085847411,-0.6257992354794877
280,280,280,10-07,1.2477740096949292,-0.28885906745185586,-0.6292441490944829
281,281,281,10-08,0.9161632056437324,-1.4083539846593682,-0.6774891633206153
282,282,282,10-09,1.3124460981858337,-0.07053061293146498,-0.8105443544746964
283,283,283,10-10,1.1963120359000858,-0.4625910972559839,-0.7557739725643282
284,284,284,10-11,0.8615973638830499,-1.5925644559647678,-0.7742079570691112
285,285,285,10-12,1.1225091112193506,-0.7117446171225322,-0.7850934076031105
286,286,286,10-13,1.2150115111991977,-0.3994629744805542,-0.7992055702441558
287,287,287,10-14,0.8968166256000647,-1.473666687863364,-0.5558341475683003
288,288,288,10-15,1.2873647216023387,-0.15520358877773788,-0.24957476898010314
289,289,289,10-16,1.6288531323327615,0.9976374387991496,-0.32274868795463263
290,290,290,10-17,1.4059084664390968,0.24499181556441524,-0.14966159724843928
291,291,291,10-18,0.9924579869109962,-1.1507881309697092,-0.0287186626572864
292,292,292,10-19,1.5226371114822432,0.6390595697566059,0.7123782623944974
293,293,293,10-20,1.111767045656234,-0.7480090803164468,0.8121297015387414
294,294,294,10-21,2.6045073548675743,4.291377961532965,0.8273039423029717
295,295,295,10-22,1.8061401629290168,1.5961460736646131,1.1157013288894213
296,296,296,10-23,1.4328774616708642,0.3360372601497963,0.6999196635415189
297,297,297,10-24,1.505023186353358,0.5795961885489892,0.8454901243302776
298,298,298,10-25,0.7836733686203023,-1.8556304223308089,0.1967666979306477
299,299,299,10-26,1.3704876712148164,0.12541368441610592,-0.2467246981885768
300,300,300,10-27,1.4515390274802358,0.3990374031351855,-0.5424135322499838
301,301,301,10-28,1.0179282495222322,-1.0648023030507339,-0.728319555120117
302,302,302,10-29,0.9073532605070888,-1.438095744218646,-0.5232004884246685
303,303,303,10-30,1.1746146524278869,-0.5358399486718108,-0.6493343930193182
304,304,304,10-31,1.1482290137827385,-0.6249160221581178,-0.612011605621022
305,305,305,11-01,1.1463114027325068,-0.6313897431517917,-0.4510495791150326
306,306,306,11-02,1.5178723677125616,0.6229741275249622,0.020086643725665227
307,307,307,11-03,1.30400411933237,-0.09903014401479752,0.01844740589490549
308,308,308,11-04,1.744697991273139,1.3887215928255412,0.0022494451841587235
309,309,309,11-05,1.1717012547872152,-0.5456753756563693,0.18347031042717235
310,310,310,11-06,1.1194405734278023,-0.7221037864225984,0.07389474247483657
311,311,311,11-07,1.4683930624723698,0.4559354483062901,0.07180361900076708
312,312,312,11-08,1.323125031385146,-0.0344792801890526,-0.08954547334344415
313,313,313,11-09,1.3002875907839264,-0.11157688485921452,0.232672112983432
314,314,314,11-10,1.4579341940136101,0.42062703876027385,0.3412064167660652
315,315,315,11-11,1.7443746876304222,1.3876301423048871,0.4238787170238688
316,316,316,11-12,1.3123372834956222,-0.07089796372679895,0.5302726024609595
317,317,317,11-13,1.615325545361904,0.9519692498531116,0.39880685096484375
318,318,318,11-14,1.5122176017235502,0.6038840324334922,0.4142290663460723
319,319,319,11-15,1.06663509506255,-0.9003713938359096,0.14638229030702907
320,320,320,11-16,1.4853439115436018,0.513160331047645,0.19507719784905564
321,321,321,11-17,1.2683338406399722,-0.21945051392937207,-0.1873045475102676
322,322,322,11-18,1.3988821558036948,0.22127148152536047,-0.2966666758458877
323,323,323,11-19,0.9357230777630222,-1.3423212223028278,-0.08459723243385388
324,324,324,11-20,1.3178496090545695,-0.05228873758022835,-0.028575555709625795
325,325,325,11-21,1.443543560998097,0.3720452666362933,-0.2295661122814485
326,326,326,11-22,1.5849105624176798,0.8492903913930135,-0.33088615893015644
327,327,327,11-23,0.911115746763847,-1.4253938533603083,-0.002768681768155775
328,328,328,11-24,1.2188072579944629,-0.38664879836688704,0.1077421022177908
329,329,329,11-25,1.5188823154825757,0.6263836406691757,0.2335580502550696
330,330,330,11-26,1.5142590935673874,0.6107759663354512,0.2115289982091441
331,331,331,11-27,1.6671547291229738,1.1269409548599658,0.4030739942764696
332,332,332,11-28,1.545758593708486,0.7171160791174604,0.4804182975682591
333,333,333,11-29,1.2515463597923215,-0.27612387695635576,0.28771088046847976
334,334,334,11-30,1.3562703560888112,0.07741702138385054,0.3628222609774253
335,335,335,12-01,1.1763857455625082,-0.5298608619295003,0.2293789649866138
336,336,336,12-02,1.6477536449107582,1.061444249389124,-0.025513490291292056
337,337,337,12-03,1.4299875674043518,0.32628117891509706,0.13666855152284674
338,338,338,12-04,1.0927413048825698,-0.8122386525499747,0.21529660125971886
339,339,339,12-05,1.5397905481061254,0.6969683739284771,0.1320939383592302
340,340,340,12-06,1.4960150412684143,0.5491853198050832,-0.1709409678375774
341,341,341,12-07,1.0285106555400094,-1.0290768393324323,-0.31095266293963736
342,342,342,12-08,1.1091733582748946,-0.7567651877917215,-0.3020942550652517
343,343,343,12-09,1.1811464691070266,-0.5137889916972629,-0.5160403021556589
344,344,344,12-10,1.1084852464370305,-0.7590882053036608,-0.8106215606819974
345,345,345,12-11,1.1595468170696537,-0.5867079086139654,-0.5426447242084589
346,346,346,12-12,0.9724593207547216,-1.218302231352948,-0.41873804870673054
347,347,347,12-13,1.504782657373212,0.5787841795087986,-0.30376441904076473
348,348,348,12-14,1.3293911993327074,-0.01332513478135134,-0.1592695235604684
349,349,349,12-15,1.3854877154611531,0.17605278629853188,0.04179447161719349
350,350,350,12-16,1.3652942827354928,0.10788116757811723,0.26946856350832754
351,351,351,12-17,1.5168954324948616,0.6196760624520059,0.04306678903235856
352,352,352,12-18,1.3771017403664425,0.1477423199938562,-0.17405099055451498
353,353,353,12-19,1.102401512169617,-0.7796264673470152,-0.31513953757580704
354,354,354,12-20,0.9435103863556824,-1.3160318123025927,-0.5181758505553994
355,355,355,12-21,1.134732741225893,-0.6704784958292203,-0.3907896572724625
356,356,356,12-22,1.0044402906510994,-1.110336710299437,0.05454942350152917
357,357,357,12-23,1.7432973785704005,1.3839932221496267,0.25157148568599275
358,358,358,12-24,2.1685975214420257,2.8197768046378062,0.46941373087886795
359,359,359,12-25,1.4525664487990035,0.4025059057597662,0.6025793906695754
360,360,360,12-26,1.330678783323064,-0.008978341145341252,0.7652045256858209
361,361,361,12-27,1.3714064634721148,0.12851546291502475,0.4024519017443105
362,362,362,12-28,1.2934719831728902,-0.13458590020196504,-0.13250556951376402
363,363,363,12-29,1.0985815118991025,-0.7925225214994358,
364,364,364,12-30,1.2178240550313573,-0.3899680229106406,
365,365,365,12-31,,,
