,unnamed: 0,unnamed: 0,mth_day,brad pitt,brad pitt_norm,brad pitt_ravg
0,0,0,01-01,,,
1,1,1,01-02,1.334411722419614,-0.6521039870902371,
2,2,2,01-03,1.77863370530049,0.5494684964473605,
3,3,3,01-04,1.2253701098693064,-0.9470497715183628,
4,4,4,01-05,1.2279934877170258,-0.9399538177897808,-0.5603562280609742
5,5,5,01-06,1.3688491655467283,-0.5589544229993754,-0.8383162021812683
6,6,6,01-07,1.2747273139896425,-0.8135438654154494,-1.323872966263926
7,7,7,01-08,0.7178400254627879,-2.319863831812002,-1.4329219745230155
8,8,8,01-09,0.7015701498486356,-2.363872088048586,-1.4427621944086046
9,9,9,01-10,0.9834772535810574,-1.6013438210729,-1.4084218262015922
10,10,10,01-11,1.2061658807297686,-0.9989951371033152,-1.4542078214783478
11,11,11,01-12,1.4450230793144587,-0.35291221375730153,-1.152622390414545
12,12,12,01-13,1.173164673922519,-1.0882598370759826,-0.7692646351365151
13,13,13,01-14,1.3868177860089546,-0.5103512454291846,-0.616664515825999
14,14,14,01-15,1.5519355395469394,-0.0637255563804073,-0.4595362897205628
15,15,15,01-16,1.3219753226533322,-0.685743105209803,-0.3739723213785919
16,16,16,01-17,1.5547082106686718,-0.0562257804706981,-0.200269963857108
17,17,17,01-18,1.6348213455070493,0.16047159629452432,-0.3598631639870149
18,18,18,01-19,1.5584717947818425,-0.04604569194707911,-0.3974205821783823
19,19,19,01-20,1.032807642864094,-1.4679104462086263,-0.4381248663342168
20,20,20,01-21,1.4686255552916276,-0.28907006552861186,-0.6807861970274628
21,21,21,01-22,1.2316849503261484,-0.92996881014481,-0.9420709923588068
22,22,22,01-23,1.016436076614633,-1.5121937646301744,-1.0236634746993567
23,23,23,01-24,1.0552385830739832,-1.4072371756935391,-1.0150843518561274
24,24,24,01-25,1.3774830914447898,-0.5356005859903793,-1.1532945453232382
25,25,25,01-26,1.0518378803887305,-1.4164357091492508,-0.991103630253862
26,26,26,01-27,1.16204726540494,-1.1183312263312766,-0.8680784172668127
27,27,27,01-28,1.5914573529959921,0.04317668027144813,-0.8213462500343249
28,28,28,01-29,1.2893309945968612,-0.7740424867078782,-0.8395424009749486
29,29,29,01-30,1.1589000247768642,-1.1268441722986131,-0.5376419471218188
30,30,30,01-31,1.3371203316659754,-0.6447774916341213,-0.18235308510093212
31,31,31,02-01,1.7215144254861985,0.3949670139695281,-0.12075547797932312
32,32,32,02-02,1.9501501469776423,1.0134019457940429,0.07274237181934493
33,33,33,02-03,1.7280933606501512,0.41276232300110255,0.3947267269854026
34,34,34,02-04,1.7185485392647468,0.38694461208413,0.4054296496246137
35,35,35,02-05,1.8731267435215144,0.8050619586977334,0.3642891121560537
36,36,36,02-06,1.3608615886399025,-0.5805599557988548,0.3510639390419328
37,37,37,02-07,1.6302563546758728,0.1481237891581681,0.4098412789287049
38,38,38,02-08,1.9208140259935744,0.9340509071093176,0.5037706698918403
39,39,39,02-09,1.8584734425712672,0.7654263623217357,0.4868546758085433
40,40,40,02-10,1.9269030124710145,0.9505209578629421,0.3978227073834653
41,41,41,02-11,1.835603631747384,0.7035659941979515,0.4277227668931994
42,42,42,02-12,1.1633705936540566,-1.1147517663493225,0.6122008011401457
43,43,43,02-13,1.6965807615958723,0.327524146216573,0.6282950046910134
44,44,44,02-14,2.3300237871719003,2.040919112590996,0.2569387864976593
45,45,45,02-15,1.8941736559776496,0.8619915836269421,-0.24810859939539345
46,46,46,02-16,1.1031594704319214,-1.2776163512971828,-0.1945815052918662
47,47,47,02-17,0.7153059171241875,-2.326718321160365,-0.10103510458634632
48,48,48,02-18,1.2821045637122654,-0.7935892017281589,-0.2496508260319532
49,49,49,02-19,1.9040856845969227,0.8888025504496923,-0.3477696415243989
50,50,50,02-20,2.000363922091741,1.1492247839173544,-0.1601237555515682
51,51,51,02-21,1.6765261879814513,0.2732786906722681,0.2589725693453347
52,52,52,02-22,1.5193961703647123,-0.15174103546019854,0.6309635470457234
53,53,53,02-23,1.6449467154004966,0.1878596282210521,0.4215949425000692
54,54,54,02-24,2.107256131304859,1.4383566644741734,0.4822082092666039
55,55,55,02-25,1.439663581368746,-0.3674090768242329,0.3888790541370156
56,56,56,02-26,2.134816462845559,1.5129043845165626,0.5092396063503336
57,57,57,02-27,1.4695031598065622,-0.28669624010526146,0.4479525866425749
58,58,58,02-28,1.786380329359883,0.5704222778197091,0.2419963575758057
59,59,59,02-29,1.5089996537336776,-0.17986249002549975,0.02575714523868633
60,60,60,03-01,1.650403370196276,0.2026192900735578,-0.4611818575378042
61,61,61,03-02,0.9600010741273096,-1.6648443508469488,-0.3974024532053624
62,62,62,03-03,1.0546868211352312,-1.4087296321423808,-0.5263141656418223
63,63,63,03-04,1.6109788369597429,0.09598018588938946,-0.4995372994828413
64,64,64,03-05,1.500427959612719,-0.20304799679905086,-0.5731434294352102
65,65,65,03-06,1.5683961832486923,-0.01920129307161313,-0.3917777306344889
66,66,66,03-07,1.4871300190787655,-0.23901748964065586,0.0008015452130326988
67,67,67,03-08,1.3623070429389421,-0.5766501580426214,-0.06333867533846575
68,68,68,03-09,1.9255074170338105,0.9467460229427488,0.05947670079402882
69,69,69,03-10,1.4687027961240666,-0.2888611374196013,0.2658320526764548
70,70,70,03-11,1.7728574168180624,0.5338442599959167,0.2277612965466109
71,71,71,03-12,2.0261342798539506,1.2189308182229424,0.427909861796089
72,72,72,03-13,1.402681346978773,-0.4674420264197188,0.4459528784843018
73,73,73,03-14,1.8062772257320143,0.6242412334542471,0.3802524849476308
74,74,74,03-15,1.965530493927813,1.055004123072025,0.07150625369074083
75,75,75,03-16,1.3229659746200282,-0.6830634986396273,-0.12984640659136468
76,76,76,03-17,1.0879955465521645,-1.3186331275454233,-0.031430216889689964
77,77,77,03-18,1.579493169637194,0.010814856530309254,-0.2390777179937677
78,78,78,03-19,1.6209884513898756,0.12305511179032942,-0.4545711197274518
79,79,79,03-20,1.3456728796214572,-0.6216437731702196,-0.1893414657160721
80,80,80,03-21,1.4875223461344371,-0.23795628733007998,-0.032366593684428915
81,81,81,03-22,1.9112992350998093,0.9083144254286514,0.025294355337415888
82,82,82,03-23,1.4361977059977689,-0.3767838953555643,0.02172310357434167
83,83,83,03-24,1.7073968697978288,0.3567805506613781,0.2691353663191202
84,84,84,03-25,1.6130666893923522,0.10162760121188412,0.2853829253124308
85,85,85,03-26,1.8944835462336849,0.8628298032984518,0.011224700130287757
86,86,86,03-27,1.5235627330700618,-0.14047093337021654,-0.10580917172188918
87,87,87,03-28,1.3031605897059582,-0.7366349256642071,-0.22882380861993346
88,88,88,03-29,1.17659279993998,-1.078987126468626,-0.4190457523796096
89,89,89,03-30,1.4345254117298047,-0.3813072707268873,-0.7355786375032959
90,90,90,03-31,1.1911157698992771,-1.0397040613461732,-0.8327154119781394
91,91,91,04-01,1.1923492956423076,-1.0363675074436658,-0.8594692997270775
92,92,92,04-02,1.3080936315765246,-0.7232915802192766,-0.5603693982497113
93,93,93,04-03,1.2438150309730438,-0.8971582521578357,-0.5889570893210561
94,94,94,04-04,1.8400571508673849,0.7156122823955715,-0.4207867852511919
95,95,95,04-05,1.3711121046458563,-0.5528334171549556,-0.2524756288155187
96,96,96,04-06,1.5641516722311268,-0.030682236926988567,-0.05751416038763904
97,97,97,04-07,1.5656976371391202,-0.02650056882962708,0.0968878030826838
98,98,98,04-08,1.7405577797338758,0.4464772303480015,-0.08325878858958917
99,99,99,04-09,1.5863099564804215,0.029253528664101237,-0.1649524130376501
100,100,100,04-10,1.4404554093580406,-0.3652672676380663,-0.29798450848664193
101,101,101,04-11,1.189899047564855,-1.0429951638433212,-0.3119600876768643
102,102,102,04-12,1.2690594558057164,-0.8288748096209395,-0.3019497537966535
103,103,103,04-13,1.534696963014936,-0.11035404397096124,-0.3567486793856767
104,104,104,04-14,1.7627627341240169,0.5065392336292662,-0.3846514573331314
105,105,105,04-15,1.4647548057837516,-0.2995400248700381,-0.2921425302131438
106,106,106,04-16,1.3785613787397109,-0.5326839353227945,-0.2291381310139691
107,107,107,04-17,1.3951026433650953,-0.4879416011233956,-0.25517483760719595
108,108,108,04-18,1.408816014112088,-0.4508484144258913,-0.5067749957279196
109,109,109,04-19,1.4769422577982587,-0.2665742835303224,-0.4335790316898864
110,110,110,04-20,1.2046624646947066,-1.003061715095076,-0.5831035318149834
111,111,111,04-21,1.6271183255680413,0.13963575935816191,-0.41830596612728416
112,112,112,04-22,1.0468856579078565,-1.4298309360733767,-0.2398284953022169
113,113,113,04-23,1.7606571267111206,0.5008437930027999,-0.20679924597501564
114,114,114,04-24,1.8047153064596608,0.6200164105245124,0.03818083048605511
115,115,115,04-25,1.5502078435047433,-0.06839878756711483,-0.07770058318156679
116,116,116,04-26,1.7480780479716198,0.4668187436713485,0.22773970070714505
117,117,117,04-27,1.3700698059136247,-0.5556527226475695,0.2485648814563234
118,118,118,04-28,1.7244142652271783,0.4028107672588944,0.15056130837649068
119,119,119,04-29,1.80685160875693,0.6257948774978704,0.09114020933476437
120,120,120,04-30,1.5873234695489489,0.03199497204551598,-0.1881727228958443
121,121,121,05-01,1.4183997729825424,-0.42492538181747264,-0.03957883350610005
122,122,122,05-02,1.1285052150396295,-1.2090588497123036,-0.00031647901072879664
123,123,123,05-03,1.6996812430581654,0.335910613690896,-0.09708335472590976
124,124,124,05-04,1.8115061446042244,0.6383848942311219,-0.0909621296491516
125,125,125,05-05,1.5922030178662918,0.04519362320678462,0.044160311087307454
126,126,126,05-06,1.6009015904455857,0.06872232250606489,0.2370715094484717
127,127,127,05-07,1.7181287999602577,0.3858092626012817,0.2596120106656137
128,128,128,05-08,1.5564214476265636,-0.05159165954531776,0.5059913374434281
129,129,129,05-09,1.7496806544111685,0.4711536209937478,0.6533816705711065
130,130,130,05-10,2.3580255493755544,2.116660854898008,0.5790858274920122
131,131,131,05-11,1.9191447226897185,0.9295356219728548,0.4747949970282497
132,132,132,05-12,1.4360983154809308,-0.3770527359685006,0.3808812376660948
133,133,133,05-13,1.4867905487620832,-0.23993572018129355,0.33671291756949795
134,134,134,05-14,1.3481016484872128,-0.6150742157182472,-0.04477122549374879
135,135,135,05-15,1.6517063465638622,0.2061437004141673,-0.18262689237396312
136,136,136,05-16,1.5118162122397238,-0.1722440034814728,0.05809896639645978
137,137,137,05-17,1.6133528448035028,0.10240162069156886,-0.004827251235672204
138,138,138,05-18,1.9700771795717524,1.0673024166540368,-0.0007242963039773379
139,139,139,05-19,1.3472074130559073,-0.6174930259740854,-0.03210657053538115
140,140,140,05-20,1.3572028361412225,-0.590456486128078,-0.01429199507374831
141,141,141,05-21,1.5820940862430752,0.01785005502574443,0.02302741896725305
142,142,142,05-22,1.5513325600797578,-0.06535655071167576,-0.18975771140355813
143,143,143,05-23,1.6961348874969462,0.32631810493757696,0.03589438795938917
144,144,144,05-24,1.4980765279127062,-0.20940836557083026,0.0026153961825126078
145,145,145,05-25,1.8477496161785425,0.7364195702035984,0.010530755670396607
146,146,146,05-26,1.2833832709400796,-0.7901304367893374,-0.12461662824968013
147,147,147,05-27,1.5996519617858174,0.06534221195304843,1.6340801962228015
148,148,148,05-28,1.2515482040529615,-0.8762408542321362,1.6814950931662451
149,149,149,05-29,5.5972817663935945,10.878499051772463,1.3790386457423114
150,150,150,05-30,1.6032524028277044,0.075081016089833,1.694520056136415
151,151,151,05-31,1.1768397643773565,-1.0783191143400064,1.6745449115777433
152,152,152,06-01,1.983185136948469,1.1027580255752862,1.9391563835609988
153,153,153,06-02,1.5553430327161664,-0.05450865539898204,0.3716647694659576
154,154,154,06-03,1.8385102111955844,0.7114279776673964,0.32150933281602145
155,155,155,06-04,2.120266892122852,1.4735493672022189,0.524936617627147
156,156,156,06-05,1.4919974540361265,-0.22585160380978397,0.3358992945943286
157,157,157,06-06,1.6280828133101262,0.1422445945267471,0.5960046636891488
158,158,158,06-07,1.5638619469122,-0.0314659126216245,0.5263686512640613
159,159,159,06-08,2.132309588127375,1.5061235591699391,0.3906356069408627
160,160,160,06-09,1.6840433873799319,0.2936119031168712,0.5572232434122751
161,161,161,06-10,1.8191834223307155,0.6591511012630272,0.6651996289630808
162,162,162,06-11,1.8615226780770304,0.7736742150186909,0.5356289739449956
163,163,163,06-12,1.867596374501899,0.7901029078315812,0.13446157925957367
164,164,164,06-13,1.2764479086387108,-0.8088898427301358,0.2542907420591776
165,165,165,06-14,1.2424387997602229,-0.9008808089425924,0.15903188273319502
166,166,166,06-15,1.949848816690746,1.012586879914495,0.1273152388844455
167,167,167,06-16,1.6078799181816823,0.08759794530713133,0.13182654700832944
168,168,168,06-17,1.7911687180096159,0.5833743519261939,0.3419061015952614
169,169,169,06-18,1.8776033725031087,0.8171707565748849,0.522331769246763
170,170,170,06-19,1.742447043505308,0.4515874847914561,0.3015190891109069
171,171,171,06-20,1.6426595884925976,0.1816731969664165,0.5553120042794747
172,172,172,06-21,1.4600414286600196,-0.31228920090064144,0.502084283102508
173,173,173,06-22,2.1708441682552646,1.6103554363185388,0.37504630040177256
174,174,174,06-23,1.6730988179274404,0.26400802486439306,0.2476058369846704
175,175,175,06-24,1.5958073160037451,0.05494286037047276,0.2426474962434607
176,176,176,06-25,1.4597582030032537,-0.3130552957111568,0.4127378283224301
177,177,177,06-26,1.6316609813205636,0.15192315251915806,-0.12885753660655744
178,178,178,06-27,1.8373363432166523,0.7082527915731751,-0.2824430639247921
179,179,179,06-28,0.9694756105157264,-1.639216753255386,-0.4067760039177726
180,180,180,06-29,1.3324149136843404,-0.6575051390450146,-0.17333371453630178
181,181,181,06-30,1.3200115938256785,-0.6910547795874104,-0.22338791291677354
182,182,182,07-01,1.9775806303543544,1.087598440577668,-0.5063140485400291
183,183,183,07-02,1.5206305995796847,-0.14840203776367247,-0.2764258113648987
184,184,184,07-03,1.2097486910492483,-0.9893040221663588,-0.1718176863300157
185,185,185,07-04,1.4794144279806494,-0.2598873302046034,0.03254376592373165
186,186,186,07-05,1.5644569887074022,-0.029856388835716667,0.052761194127474736
187,187,187,07-06,1.7733268159451163,0.5351139339350738,0.1209246981996222
188,188,188,07-07,2.022426993774614,1.2089030098001263,0.2996050214909409
189,189,189,07-08,1.6718311006924778,0.2605789866692122,0.32937104113294874
190,190,190,07-09,1.6060979513814,0.08277791758155338,0.4129702381514993
191,191,191,07-10,1.5454415072405587,-0.08129121235255607,0.4121629241937823
192,192,192,07-11,1.7498969929133616,0.4717387932755865,0.10005425737901984
193,193,193,07-12,1.7715360295613505,0.5302700501887715,0.16545099546317796
194,194,194,07-13,1.3301065582804428,-0.6637489910884479,0.04013141625238131
195,195,195,07-14,1.8168943527078207,0.6529594151741609,0.09205735156976556
196,196,196,07-15,1.3281136629583612,-0.6691395576832265,0.14619796909869254
197,197,197,07-16,1.660623781796586,0.2302643995517494,-0.12715690029154084
198,198,198,07-17,1.8699918825813768,0.7965824984491487,-0.2293297978610284
199,199,199,07-18,1.1651793905353065,-1.1098591661526291,-0.15703879924160655
200,200,200,07-19,1.1034663125515691,-1.2767863765053726,-0.07963545091127561
201,201,201,07-20,1.977250475327801,1.0867054068906916,-0.28958077986214553
202,202,202,07-21,1.4998100159358527,-0.20471946770124091,-0.3461330846008444
203,203,203,07-22,1.1949223866619911,-1.0294075741534705,-0.4629596089822904
204,204,204,07-23,1.7445473806889251,0.4572686700169553,0.07243033364071573
205,205,205,07-24,0.906034423295302,-1.8108183124413049,-0.04984780401266083
