,unnamed: 0,unnamed: 0,mth_day,liam neeson,liam neeson_norm,liam neeson_ravg
31,31,31,02-01,0.5203621381357147,-0.1994328250864367,-0.27294700528962995
32,32,32,02-02,0.5903803873487774,0.20482510631854567,-0.222849339388684
33,33,33,02-03,0.7358732436194971,1.0448438410233638,-0.0030141979364657714
34,34,34,02-04,0.6130388392088626,0.3356461277057606,0.4568026076649726
35,35,35,02-05,0.5161502415543839,-0.22375066534090074,0.7193705856707807
36,36,36,02-06,0.8283353938567096,1.5786840613695032,0.818976405429594
37,37,37,02-07,0.7932258030065935,1.3759750429484126,0.6848583570454777
38,38,38,02-08,0.6938919016936713,0.8024600248714259,0.8203794516687067
39,39,39,02-09,0.5964962240554043,0.24013555071866616,0.9161186236019688
40,40,40,02-10,0.7538739205735422,1.1487726954451345,0.5729611547397432
41,41,41,02-11,0.6156434909742929,0.35068436625867216,0.2261861583728827
42,42,42,02-12,0.4717222025120664,-0.4802607518038506,0.08852353339169726
43,43,43,02-13,0.432853235441808,-0.7046749352527505,0.008921449821224359
44,44,44,02-14,0.5508313173322351,-0.02351572501568683,-0.4366845375784664
45,45,45,02-15,0.5137728225981377,-0.2374769507041712,-0.5094377398454221
46,46,46,02-16,0.290795049594094,-1.5248632289530104,-0.11760758958604195
47,47,47,02-17,0.5400375257974781,-0.08583484734306182,-0.19628608525376925
48,48,48,02-18,0.8789166045816001,1.87072014975243,-0.2510349256369909
49,49,49,02-19,0.35108963716346525,-1.1767459092591146,-0.2599193992220637
50,50,50,02-20,0.4939356922531321,-0.3520087673150168,0.13506018226747593
51,51,51,02-21,0.5045399753892604,-0.29078379221460804,0.2433700431482837
52,52,52,02-22,0.7012623768476011,0.8450142599842276,-0.2645886043253403
53,53,53,02-23,0.6525943798588613,0.5640243179417844,-0.05802167856239562
54,54,54,02-24,0.35104013158137104,-1.177031735089314,-0.13891986408128867
55,55,55,02-25,0.5657563639778866,0.06265564531855357,-0.06670617802080847
56,56,56,02-26,0.4098653667330829,-0.837397880428375,-0.2299345316702341
57,57,57,02-27,0.5795852691145366,0.14249832414827318,-0.6936978318159016
58,58,58,02-28,0.5316335929955315,-0.1343558619123265,-0.5846230238798943
59,59,59,02-29,0.17064622048521186,-2.2185554829322203,-0.6308379868037556
60,60,60,03-01,0.4643919274269701,-0.5225828874732712,-0.11139595487948188
61,61,61,03-02,0.5177292425784995,-0.21463413222461394,-0.2323428109505006
62,62,62,03-03,0.9496755050268624,2.2792543111172674,-0.4576805021313566
63,63,63,03-04,0.4538959042011242,-0.5831828122778392,-0.4408054638520939
64,64,64,03-05,0.29746007070946445,-1.486382008997463,-0.4558551888808634
65,65,65,03-06,0.1881829544947724,-2.1173052532566428,-0.4536126966656711
66,66,66,03-07,0.4487520799564678,-0.612881237645888,-0.9686822688706288
67,67,67,03-08,0.520059666299355,-0.20117917893346007,-0.9442281885972914
68,68,68,03-09,0.41440927719990495,-0.8111631221124784,-0.5876540175553163
69,69,69,03-10,0.479308865884829,-0.4364583306378155,-0.22956955633637746
70,70,70,03-11,0.6680160533840029,0.6530630172543876,-0.17702574510238547
71,71,71,03-12,0.560308448104478,0.03120151405698992,-0.20191170751299264
72,72,72,03-13,0.5033562133640593,-0.29761837024193594,0.022582479829465908
73,73,73,03-14,0.4941978877276855,-0.350494953397103,0.2041586827688002
74,74,74,03-15,0.647706220588477,0.5358020019422728,0.18248952467654989
75,75,75,03-16,0.6680049459006077,0.6529988869981902,0.075000700374528
76,76,76,03-17,0.6454972148850179,0.5230480687008857,0.27965076200576083
77,77,77,03-18,0.4486048247058057,-0.6137314317551414,0.14375179919863804
78,78,78,03-19,0.7160309129099199,0.930281999545461,-0.11471955402194906
79,79,79,03-20,0.3529701213970841,-1.1658887302398395,-0.39994510971698
80,80,80,03-21,0.3790998153460804,-1.0150261173812498,-0.3575335028021598
81,81,81,03-22,0.3715952655089741,-1.0583544471719954,-0.1869613580582056
82,82,82,03-23,0.6895718449436191,0.7775177101898069,-0.4129516694292256
83,83,83,03-24,0.6258653607895005,0.4097014367085839,-0.0700949060057147
84,84,84,03-25,0.4811791802106512,-0.425659868680659,0.04355642442038051
85,85,85,03-26,0.7092708161887299,0.8912518503012258,0.3408340422343054
86,86,86,03-27,0.4972075860386268,-0.33311813482467856,0.08817099678669417
87,87,87,03-28,0.6805295875724118,0.7253112597115539,0.15015169407642184
88,88,88,03-29,0.4270014999918538,-0.7384605624958605,0.4024549053371272
89,89,89,03-30,0.6902764148036862,0.7815856204469498,0.08776540329613279
90,90,90,03-31,0.7433755813337338,1.088159398883573,0.4839929366300185
91,91,91,04-01,0.3822418636277357,-0.9968851619447407,0.2955701652400569
92,92,92,04-02,0.9089717992125604,2.044247065178636,0.3162635350265776
93,93,93,04-03,0.4847184748195255,-0.40522536862821545,0.20556785005103115
94,94,94,04-04,0.4485062880523135,-0.6143003437767359,0.3326903555846452
95,95,95,04-05,0.5752401848824894,0.11741151059367075,0.5391936400996267
96,96,96,04-06,0.8754827522496906,1.8508944320852567,0.3992548433177527
97,97,97,04-07,0.5968424537247703,0.24213454514514826,0.4200496035634503
98,98,98,04-08,0.7635457909173727,1.2046142844873908,0.7379599087017125
99,99,99,04-09,0.5063286290121544,-0.28045680715403004,0.6931702036930804
100,100,100,04-10,0.7788823362630618,1.2931614870528372,0.5554555234636037
101,101,101,04-11,0.5286942079131632,-0.15132671945812134,0.3112637524486522
102,102,102,04-12,0.7323680714750804,1.024606350708398,-0.018929767336879642
103,103,103,04-13,0.34307555466681977,-1.2230160809445612,0.2329744002525725
104,104,104,04-14,0.4204048846667933,-0.7765468342258002,0.13297146738858742
105,105,105,04-15,0.768110339359124,1.2309681983826837,0.1168767373056894
106,106,106,04-16,0.6749581374085472,0.6931438898689262,0.032195534557708703
107,107,107,04-17,0.5119683791625226,-0.2478950999555093,0.3220548560476393
108,108,108,04-18,0.6443663909084699,0.5165191342205139,0.2488153376369893
109,109,109,04-19,0.6443006978066247,0.5161398479950225,0.16605261741724173
110,110,110,04-20,0.3442935341560084,-1.2159839446896998,0.11163401862314347
111,111,111,04-21,0.6821023679173667,0.7343918770641977,0.1862270457405848
112,112,112,04-22,0.618405703189904,0.3666322971043369,0.052048527816395816
113,113,113,04-23,0.5894863115001348,0.1996630627491386,0.12965131814972994
114,114,114,04-24,0.5049265307023362,-0.28855197332462,0.4235605406404492
115,115,115,04-25,0.7249464107202213,0.9817565899950272,0.4182070961962407
116,116,116,04-26,0.6497273810297278,0.5474713902546157,0.2037539553540313
117,117,117,04-27,0.6765390068334151,0.7022712103989467,0.3686893517774581
118,118,118,04-28,0.3955435308956817,-0.9200865479489194,0.5255056397414656
119,119,119,04-29,0.7608890738508123,1.1892754412896995,0.11261672061026552
120,120,120,04-30,0.6678918220919801,0.6523457544594246,-0.15718268425182194
121,121,121,05-01,0.29586749365508336,-1.4955769247921733,-0.28729438277278
122,122,122,05-02,0.3693487341369119,-1.0713250389179092,0.014314393759515116
123,123,123,05-03,0.5413254321597427,-0.07839898072680151,-0.31238911905941313
124,124,124,05-04,0.7089788429503887,0.8895661112448513,-0.2915882509120957
125,125,125,05-05,0.4213750230095063,-0.7709456356238701,0.18106183902259326
126,126,126,05-06,0.6895083236862736,0.7771509633433296,0.5152912676037237
127,127,127,05-07,0.7870509072634129,1.3403236148159603,0.4944793244850267
128,128,128,05-08,0.7166838032607237,0.9340515325688741,0.3908969850213109
129,129,129,05-09,0.51969742132772,-0.20327063943898327,0.3176400424564974
130,130,130,05-10,0.6013348835588755,0.2680720744625566,0.7343776272440525
131,131,131,05-11,0.3452455651171645,-1.210487291012751,0.3881570553198823
132,132,132,05-12,1.1225868183991952,3.2775764720686604,0.12893649249240086
133,133,133,05-13,0.4272545039608327,-0.7369998167290613,0.11528987551897192
134,134,134,05-14,0.4472988107715261,-0.6212718443960145,0.6250825115748462
135,135,135,05-15,0.5055156998979401,-0.28515034127955674,0.9701485194650106
136,136,136,05-16,1.1311172586027771,3.326827890797801,0.3416275835631235
137,137,137,05-17,0.7038421321867065,0.8599087563282354,0.5125209648615888
138,138,138,05-18,0.4694206276062344,-0.4935491433426621,0.7398311633105793
139,139,139,05-19,0.6048488727693713,0.2883604710617308,1.0670959812383105
140,140,140,05-20,0.6835221853139702,0.7425893462979284,0.7251885116618014
141,141,141,05-21,0.8456130654688716,1.6784385662868315,0.7727863904704292
142,142,142,05-22,0.7758030809031983,1.2753830733387466,0.897487316811694
143,143,143,05-23,0.7533063956907459,1.1454960291800018,0.6313365394684499
144,144,144,05-24,0.5990112655534038,0.2546564147049267,0.5426500334150018
145,145,145,05-25,0.32826192158942075,-1.3085441929977328,0.06937770648060489
146,146,146,05-26,0.5913581474517373,0.2104703099772392,-0.2115982122321393
147,147,147,05-27,0.35378301600856915,-1.16119539531955,-0.3391167655688829
148,148,148,05-28,0.4838096721763903,-0.4104724389377181,-0.04035860735552727
149,149,149,05-29,0.6207876473393121,0.38038470915954015,0.6801316588706424
150,150,150,05-30,0.9094841822407796,2.0472053639850603,0.9277102666782256
151,151,151,05-31,1.0770036990117953,3.0143974043592854,1.1370624819404085
152,152,152,06-01,0.8486446862866927,1.6959419568227376,1.1844975319145752
153,153,153,06-02,0.5713442477289611,0.09491789625354824,1.2770422605538754
154,154,154,06-03,0.5331047220815165,-0.12586213909271834,0.9592884081439106
155,155,155,06-04,0.7169611945204609,0.9356530809953416,0.8671082405994565
156,156,156,06-05,0.5792707215060311,0.14068224952527214,0.5043127657092498
157,157,157,06-06,0.9812090079164668,2.4613163990925595,0.3744560821764257
158,158,158,06-07,0.4716234530465796,-0.4808308925185031,0.4614234615481958
159,159,159,06-08,0.4363956875661507,-0.6842222049433958,0.3769673656729296
160,160,160,06-09,0.623482223709199,0.39594213713790216,0.5396157018849573
161,161,161,06-10,0.6291934476069295,0.4289165057437441,0.26900566219920913
162,162,162,06-11,0.7482967445612225,1.1165722667974385,0.5604439780234787
163,163,163,06-12,0.6999879399845889,0.8376561609780702,0.5217426700130877
164,164,164,06-13,0.7744895052726728,1.267799002427114,0.3260976869811218
165,165,165,06-14,0.39617684283414617,-0.9164300530057418,0.30262013985448305
166,166,166,06-15,0.4201657054911161,-0.7779277610538933,0.14335734289056287
167,167,167,06-16,0.604795310409058,0.2880512229839114,0.11943797657631099
168,168,168,06-17,0.5827890128598321,0.16099548501391725,-0.014895212867727547
169,169,169,06-18,0.6751306592016617,0.6941399630925588,-0.02966114788103663
170,170,170,06-19,0.63488890864286,0.4617998657628828,0.04094202045127101
171,171,171,06-20,0.3808319132141008,-1.0050256630855965,0.1699615825034039
172,172,172,06-21,0.4935373306564014,-0.3543087510600475,0.1809872472064491
173,173,173,06-22,0.7388739242939619,1.0621685952967088,-0.03447395979517154
174,174,174,06-23,0.5942470105233698,0.2271494732321885,0.011006188977697876
175,175,175,06-24,0.4512208929518537,-0.598627278917165,0.43909955325575395
176,176,176,06-25,0.68215240271891,0.7346807584000993,0.7122249782134754
177,177,177,06-26,0.8257114646772673,1.5635345225827404,0.41948262365008143
178,178,178,06-27,0.7773724159147092,1.2844437986862816,0.4053992664719705
179,179,179,06-28,0.43465270000083467,-0.6942855320836554,0.619026992984766
180,180,180,06-29,0.5796114236460548,0.14264933016352285,0.8254171751158556
181,181,181,06-30,0.6732252851745251,0.6831390801596086,0.6175356297909667
182,182,182,07-01,0.8966354555168086,1.9730218511866364,0.6923341650594255
183,183,183,07-02,0.6096785700829535,0.3162452506334069,0.7905718344825492
184,184,184,07-03,0.855103914688234,1.7332350102970349,0.5966676096278783
185,185,185,07-04,0.5367424167696269,-0.10485951554491273,0.3625065767961621
186,186,186,07-05,0.3781039213617433,-1.0207760189645023,-0.02627266912434985
187,187,187,07-06,0.4298824446892361,-0.7218271168306891,-0.2193190243435791
188,188,188,07-07,0.4926115883517849,-0.35965362433643483,-0.4984101964572387
189,189,189,07-08,0.4090625757977738,-0.8420328806819687,-0.6443446360587012
190,190,190,07-09,0.5650691563204113,0.058687977615077075,-0.543870953052934
191,191,191,07-10,0.3850856674471633,-0.980466153153688,-0.6742302178722511
192,192,192,07-11,0.4825173291818778,-0.41793392092989945,-0.43167014506431145
193,193,193,07-12,0.2944115962688492,-1.5039827057465929,-0.3904545935847081
194,194,194,07-13,0.7446828078523501,1.0957068125112035,-0.5064623890319221
195,195,195,07-14,0.4518942512816372,-0.5947395718043484,-0.5131794767002323
196,196,196,07-15,0.44451252005527697,-0.637358795068206,-0.4083925257270657
197,197,197,07-16,0.3781051926293483,-1.0207686791635502,-0.10819231371442277
198,198,198,07-17,0.5914131347189524,0.2107877849091008,-0.1995106951416933
199,199,199,07-18,0.6063831118623179,0.29721856632926474,-0.012224679650806923
200,200,200,07-19,0.6497836948090578,0.5477965239475802,-0.28936364712656204
201,201,201,07-20,0.6465240342202748,0.5289765211409699,-0.03753640751923789
202,202,202,07-21,0.15650651521681558,-2.300192599922737,0.4172717188431548
203,203,203,07-22,0.6398069585318582,0.4901947584803948,0.3637939864744076
204,204,204,07-23,1.064054974424002,2.9396365430834566,0.14662005653101506
205,205,205,07-24,0.5508084368621639,-0.023647827883218352,-0.06866881328037963
206,206,206,07-25,0.4240940471649163,-0.7552470557127752,0.3091203085134812
207,207,207,07-26,0.4227933627621309,-0.7627566977273982,0.2638730297616201
208,208,208,07-27,0.5491093188943582,-0.03345786915957179,-0.4410788986215004
209,209,209,07-28,0.5927854656619472,0.2187110859692284,-0.2118832626369484
210,210,210,07-29,0.3314608165326065,-1.2900750272152663,-0.13579310567292746
211,211,211,07-30,0.7889911797927328,1.3515259880240933,-0.13889425224311533
212,212,212,07-31,0.5031678140708864,-0.2987061139286496,-0.2726204028522716
213,213,213,08-01,0.41957061555255104,-0.7813635771485257,-0.4563597905585087
214,214,214,08-02,0.4101395640087023,-0.8358147728145089,-0.31748141682240183
215,215,215,08-03,0.4018413791383952,-0.8837252402681942,-0.30693603597593205
216,216,216,08-04,0.4757848209932855,-0.4568047847986251,-0.18078879808135245
217,217,217,08-05,0.7999500609445055,1.414798273102912,0.20440536064517364
218,218,218,08-06,0.6342614756311402,0.4581773134388281,0.21785917532344964
219,219,219,08-07,0.8198688188416432,1.5298013752106308,0.40232100191915504
220,220,220,08-08,0.4241209230742271,-0.7550918847448528,0.3728451189288939
221,221,221,08-09,0.5935362324710712,0.2230457193060381,0.1828139658143684
222,222,222,08-10,0.4451531441257815,-0.6336600827401908,-0.13225067355758455
223,223,223,08-11,0.6024674993911635,0.27461135441575835,-0.4671406127100146
224,224,224,08-12,0.3068426760380264,-1.4322105227928894,-0.5566504484909145
225,225,225,08-13,0.47184733952973607,-0.4795382597039505,-0.8392472564169959
226,226,226,08-14,0.3311012714827961,-1.292150899430251,-0.8251239139594433
227,227,227,08-15,0.2998583770175145,-1.4725351282504509,-0.7771923398440855
228,228,228,08-16,0.4598302841657183,-0.548920027994875,-0.5630956277735059
229,229,229,08-17,0.6522785428987513,0.562200799107905,-0.4974232816331925
230,230,230,08-18,0.5293344434503168,-0.14763025036941185,-0.2117029542797088
231,231,231,08-19,0.5400947975199042,-0.08550418286207033,0.187981622858552
232,232,232,08-20,0.6280251242766587,0.42217106469065135,0.1085267695999471
233,233,233,08-21,0.7152151899031316,0.925572334579114,-0.16031587535896946
234,234,234,08-22,0.3772598861431489,-1.0256491475465046,-0.23644311404975235
235,235,235,08-23,0.3728941719095071,-1.0508550706455941,-0.4170880144080162
236,236,236,08-24,0.4502221407870892,-0.6043936825141094,-0.365366539268728
237,237,237,08-25,0.3523665378655597,-1.1693735850116531,-0.3322278300697773
238,238,238,08-26,0.6817746765496401,0.7324999155263804,-0.3903146258712697
239,239,239,08-27,0.7496533179254146,1.1244045897728183,-0.27785903427854114
240,240,240,08-28,0.3168954193738959,-1.3741699223554589,-0.39079664752061466
241,241,241,08-29,0.4897593170436023,-0.376121521089223,-0.14623299314251328
242,242,242,08-30,0.3328560732069809,-1.2820193619665503,-0.2534441502868476
243,243,243,08-31,0.6065199023948302,0.2980083412569549,-0.7460691459426029
244,244,244,09-01,0.5703596080571538,0.08923297266037465,-0.672261424503182
245,245,245,09-02,0.23771175238288425,-1.8313453841617136,-0.8536130958656006
246,246,246,09-03,0.3935972530121311,-0.9313235937189338,-0.9734588591267134
247,247,247,09-04,0.3012965728268871,-1.4642315492637346,-0.8829112374654828
248,248,248,09-05,0.20831097661507453,-2.0010939415332265,-0.9313068037356426
249,249,249,09-06,0.7006180330178972,0.8412940712243375,-0.5463328931672224
250,250,250,09-07,0.5200663785617994,-0.20114042496058407,-0.2625446366943072
251,251,251,09-08,0.6377810712510417,0.4784980792488071,0.037714218072214416
252,252,252,09-09,0.6885132755089931,0.7714059451185572,0.4320711850129743
253,253,253,09-10,0.613329030645158,0.3373215793353955,0.4031345303566252
254,254,254,09-11,0.6181312756632676,0.3650478601113324,0.2423727016070544
255,255,255,09-12,0.6705467284414506,0.6676741432862431,0.0918383941269308
256,256,256,09-13,0.3530008357750771,-1.1657113974580091,-0.00023878699548020763
257,257,257,09-14,0.4813440862851231,-0.4247077656319343,-0.2902213360358743
258,258,258,09-15,0.5928256090888138,0.2189428583840911,-0.2750938751974439
259,259,259,09-16,0.3119758280165764,-1.4025737149069692,-0.5919438438555658
260,260,260,09-17,0.6338519070818998,0.4558126251419148,-0.6382997545448481
261,261,261,09-18,0.34127259410521515,-1.233425668662488,-0.5126146637310779
262,262,262,09-19,0.3048272398355718,-1.4438468615937032,-0.6612152904731019
263,263,263,09-20,0.61195747927974,0.3294027792506868,-0.2854257770580527
264,264,264,09-21,0.4383981274023712,-0.6726609020680533,-0.3458407041938343
265,265,265,09-22,0.7025006156515954,0.852163365583326,-0.3958029388820215
266,266,266,09-23,0.5710680194335294,0.09332306232722558,-0.3288419225221879
267,267,267,09-24,0.2893512647576733,-1.5331990767916108,-0.4714855130307447
268,268,268,09-25,0.3744138987503115,-1.042080763434702,-0.5267191876466067
269,269,269,09-26,0.4637206182119189,-0.5264587638006539,-0.7897719791722073
270,270,270,09-27,0.38099865700832203,-1.0040629497632256,-0.9433636638280959
271,271,271,09-28,0.42913312699080064,-0.7261533835702768,-0.8082660867524322
272,272,272,09-29,0.41145377291649604,-0.8282270456081054,-0.9265834283504324
273,273,273,09-30,0.4297462218122848,-0.7226136143376287,-0.9666864621843502
274,274,274,10-01,0.2514571555426693,-1.7519848130227031,-1.0364982852888425
275,275,275,10-02,0.4220450838704022,-0.7670769668041607,-0.9527711705471732
276,276,276,10-03,0.3084494069120751,-1.422933888390179,-0.946250635524772
277,277,277,10-04,0.516143308319809,-0.22379069512026106,-0.7550295637743591
278,278,278,10-05,0.4182299879623837,-0.7891038354736994,-0.6923080027963744
279,279,279,10-06,0.6284653605078676,0.42471281616484907,-0.6768684118934258
280,280,280,10-07,0.31663812362894755,-1.375655447154795,-0.5200905018162855
281,281,281,10-08,0.4380900844446627,-0.6744394213864693,-0.4913300676451487
282,282,282,10-09,0.4713748155599618,-0.4822664279273361,-0.4361688379883702
283,283,283,10-10,0.5460314825397454,-0.05122809009344069,-0.6406503980418142
284,284,284,10-11,0.4755541727211201,-0.4581364575330285,-0.5507733241733878
285,285,285,10-12,0.4159657697410789,-0.8021765441558151,-0.5599231410324594
286,286,286,10-13,0.4100394132678046,-0.8363930039442362,-0.4166902114372769
287,287,287,10-14,0.4285814894513752,-0.7293383225408996,-0.5330954214326108
288,288,288,10-15,0.6202241245898296,0.3771311496437593,-0.5267218464961707
289,289,289,10-16,0.42506184850200895,-0.7496593500654442,-0.2093194400731012
290,290,290,10-17,0.4821776651541834,-0.4198950079143882,-0.2354116395742417
291,291,291,10-18,0.7458140037611432,1.1022378943826023,-0.3161207394899808
292,292,292,10-19,0.3829240992280025,-0.9929462009510795,-0.15249438932713918
293,293,293,10-20,0.3447076638664773,-1.2135929220353334,-0.19915721178163226
294,294,294,10-21,0.7902665109995349,1.3588892506208088,-0.13823734527174245
295,295,295,10-22,0.3765693063235775,-1.0296362847924028,-0.3356083489448966
296,296,296,10-23,0.5454862916119213,-0.05437580885504928,-0.25684736568213834
297,297,297,10-24,0.5407037850264382,-0.08198812765632263,-0.18472012405482208
298,298,298,10-25,0.4647734195645242,-0.5203803013745301,-0.5610882399870921
299,299,299,10-26,0.4196631235418439,-0.7808294722714361,-0.3104427622861971
300,300,300,10-27,0.3991404329689717,-0.8993194449728108,-0.4884560761015981
301,301,301,10-28,0.6370429716509824,0.4742365814129671,-0.5443894394165175
302,302,302,10-29,0.3604928069821784,-1.1224556917474553,-0.4458530972861549
303,303,303,10-30,0.4825771900829921,-0.4175883075458393,-0.4446598595560631
304,304,304,10-31,0.5671735204483674,0.07083775140764544,0.09562195391035816
305,305,305,11-01,0.4209031499249845,-0.7736700458908847,0.016701407687439385
306,306,306,11-02,0.9606075121048404,2.3423714358257164,0.3399783768375671
307,307,307,11-03,0.5550278316497107,0.0007133040754544013,0.5422224986244321
308,308,308,11-04,0.6964459542037432,0.8172061231533113,0.5225531604321845
309,309,309,11-05,0.6927516092504946,0.7958764231753506,0.5172599627449735
310,310,310,11-06,0.5467329178071623,-0.04717827774584017,0.06682318994060332
311,311,311,11-07,0.4154023979643379,-0.805429232014151,0.17149220275419694
312,312,312,11-08,0.4925084333310649,-0.3602492010005047,0.024239053330437167
313,313,313,11-09,0.6638010744939022,0.6287273809570161,-0.10045209164481984
314,314,314,11-10,0.5434187864557499,-0.06631277338924743,-0.15159318369181501
315,315,315,11-11,0.563171136211463,0.04772955332380855,-0.1726555014669672
316,316,316,11-12,0.4935865063238344,-0.3540248300278112,0.2071555228314573
317,317,317,11-13,0.3935141949075434,-0.9318031386650641,0.07818374904311813
318,318,318,11-14,0.8872124213632154,1.9186169447900423,0.07518975109998109
319,319,319,11-15,0.5297721227227701,-0.14510326177301888,0.17482688512448505
320,320,320,11-16,0.5403073893326698,-0.08427676104806976,0.4654821639515045
321,321,321,11-17,0.6667151927016861,0.6455523574708321,1.1366773529957908
322,322,322,11-18,0.7956388174897195,1.3899068429343056,0.9254399403816612
323,323,323,11-19,1.0910279607418332,3.0953679956006535,0.7739721023817006
324,324,324,11-20,0.6676920708562761,0.6511924691052658,0.6690060485472396
325,325,325,11-21,0.37236500209580775,-1.0539102897727834,0.7194823175612329
326,326,326,11-22,0.4312254580406849,-0.7140730840548355,0.8509129237697635
327,327,327,11-23,0.7191707124370819,0.9484099715547928,0.3102470356340816
328,328,328,11-24,0.9322230162127928,2.1784904801854883,0.13673146183773152
329,329,329,11-25,0.5291617467890133,-0.14862733321343802,0.32292122392354616
330,330,330,11-26,0.4873726894228015,-0.3899009736728348,0.3146198383898778
331,331,331,11-27,0.5658555458781441,0.06322828274210436,-0.002904728779207759
332,332,332,11-28,0.42259856264610346,-0.7638813972568459,-0.3936930170876676
333,333,333,11-29,0.3891955275637017,-0.9567374314597205,-0.4704388141019738
334,334,334,11-30,0.5261113290743668,-0.16623924966527162,-0.5910383033524114
335,335,335,12-01,0.4494066311964453,-0.6091021152992744,-0.7847395369893936
336,336,336,12-02,0.3620443121074892,-1.1134979091754609,-0.7473684520247824
337,337,337,12-03,0.3645589944036602,-1.0989791190797895,-0.5603765299605961
338,338,338,12-04,0.4614350242782194,-0.5396548874691783,-0.10601708746967294
339,339,339,12-05,0.5835196852283312,0.16521410092539832,-0.020595212433903682
340,340,340,12-06,0.9982868913358852,2.5599174052802667,0.22755047343876295
341,341,341,12-07,0.5381780269295785,-0.0965708650846588,0.5324441828109295
342,342,342,12-08,0.6199201649946827,0.3753762060605394,0.6585577553673827
343,343,343,12-09,0.6814080464747609,0.7303831371532097,0.5070671792705567
344,344,344,12-10,0.5924937004316079,0.21702654786954054,-0.052581848254558514
345,345,345,12-11,0.4260889349093936,-0.7437293556555579,0.12561644054981
346,346,346,12-12,0.4166931804358143,-0.7979767598704243,0.13623262135109224
347,347,347,12-13,0.7233637396968973,0.9726188677415522,0.3122038155289365
348,348,348,12-14,0.6309526222743959,0.4390732908682329,0.1700377982268829
349,349,349,12-15,0.8642793368725926,1.7862103022202749,0.4447127131962737
350,350,350,12-16,0.4447531389367977,-0.6359695559427809,0.4769627435597695
351,351,351,12-17,0.71153426802228,0.9043201341607868,0.3733704976598624
352,352,352,12-18,0.45020778318370136,-0.6044765776894491,0.12701035514213646
353,353,353,12-19,0.6157094854228721,0.35106539234210915,-0.1739224220996635
354,354,354,12-20,0.3749323265930555,-1.0390875642381223,-0.19136539802093525
355,355,355,12-21,0.5515465310612423,-0.01938636123052458,-0.4681505009577589
356,356,356,12-22,0.4266261975927644,-0.7406274114704114,-0.3439384365012084
357,357,357,12-23,0.4238960032856165,-0.756390483460155,-0.5195786159767737
358,358,358,12-24,0.5792903902335315,0.1407958090498537,-0.28796355534960005
359,359,359,12-25,0.4331821893135899,-0.7027756845112824,-0.2533575020486989
360,360,360,12-26,0.6156293634595364,0.3506027995249194,-0.3352597390098828
361,361,361,12-27,0.5875095399632341,0.1882499585748824,-0.4243501786896642
362,362,362,12-28,0.3415124502573699,-1.2320408332375152,-0.4907210140540368
363,363,363,12-29,0.3313121929496685,-1.290933121538843,
364,364,364,12-30,0.5103170542021901,-0.2574292031363825,
365,365,365,12-31,,,
