,unnamed: 0,unnamed: 0,mth_day,england,england_norm,england_ravg
40,40,40,02-10,1.279023617557977,-0.12341934092176422,-0.2505691916070445
41,41,41,02-11,0.9746584798920942,-0.9475617613618956,-0.4612687696271864
42,42,42,02-12,1.208237792640585,-0.3150891278351098,-0.4434164917743176
43,43,43,02-13,0.8525206006999995,-1.2782796883778862,-0.5183869643951489
44,44,44,02-14,1.323893860258215,-0.0019222775317230688,-0.5577983055563138
45,45,45,02-15,1.1606112320473798,-0.4440495903425156,-0.4653340120695064
46,46,46,02-16,1.191693287406723,-0.35988738788875396,-0.3866431225778919
47,47,47,02-17,1.1795471499930297,-0.3927760004410506,-0.26048749138510313
48,48,48,02-18,1.382606417425426,0.15705620911457685,-0.3846700137724388
49,49,49,02-19,1.1320648282728023,-0.5213459012211539,-0.33315878950498223
50,50,50,02-20,1.0487217813697192,-0.7470174118557367,-0.3593060810579129
51,51,51,02-21,1.2747533061112024,-0.13498224473777673,-0.24432795313179764
52,52,52,02-22,1.133754340479218,-0.5167711372063383,-0.27954142110579155
53,53,53,02-23,1.4343235056339034,0.2970927671156413,-0.20878192973347634
54,54,54,02-24,1.3045780201840316,-0.05422459872938665,-0.16473700280534556
55,55,55,02-25,1.2888585216822566,-0.09678895298726277,-0.19554766488558184
56,56,56,02-26,1.1463195259984085,-0.4827478502869519,0.08937229254883143
57,57,57,02-27,1.2064809456086092,-0.3198462172191941,-0.04710899129203941
58,58,58,02-28,1.7650993598653346,1.1927486074001414,0.047651469081692516
59,59,59,02-29,1.131898994665093,-0.5217949359295838,0.05419834064076542
60,60,60,03-01,1.5145546930377147,0.5143381635130049,0.1389872901186899
61,61,61,03-02,1.3033655249424012,-0.05750772363282529,0.004645641349703096
62,62,62,03-03,1.3342006468363237,0.02598584658059509,-0.16410885763692135
63,63,63,03-04,0.908797583550888,-1.125896109833115,-0.19459495926732892
64,64,64,03-05,1.3911616638416007,0.18022161348039456,-0.3149136017228331
65,65,65,03-06,1.064345817280924,-0.7047115457120295,-0.5287887857755817
66,66,66,03-07,1.247944462088668,-0.20757369122001992,-0.5829562270952017
67,67,67,03-08,0.8294463462443815,-1.340758827949317,-0.3836207875145399
68,68,68,03-09,1.2141727463762302,-0.2990188013371249,-0.4643828687988265
69,69,69,03-10,1.3504986075844985,0.07011652765085569,-0.3625309318976736
70,70,70,03-11,1.2122035514186469,-0.3043508742253245,-0.5653415191615295
71,71,71,03-12,1.2900362661227682,-0.09359992430511227,-0.5351509503909488
72,72,72,03-13,0.7985429694702239,-1.4244372148031559,-0.7990907887910123
73,73,73,03-14,0.8963446618182486,-1.159615415325833,-0.916168665129507
74,74,74,03-15,0.6293169016261645,-1.882657831737505,-0.7137618123048003
75,75,75,03-16,1.0910694866053987,-0.6323507303801129,-0.9550562325558154
76,76,76,03-17,1.6607104218084243,0.9100902427229158,-0.8197478735819342
77,77,77,03-18,0.7553596790458288,-1.541366445811203,-0.6946937609414374
78,78,78,03-19,1.0983684337469168,-0.612587060959869,-0.5461724725470111
79,79,79,03-20,1.1734480696674596,-0.4092907394828522,-0.4555448835351874
80,80,80,03-21,0.9584204735379879,-0.9915301013709472,-0.6102504101772181
81,81,81,03-22,1.2918882620144814,-0.08858519630917093,-0.3233497191715318
82,82,82,03-23,1.3179033941910772,-0.018142917129268327,-0.16521609379232868
83,83,83,03-24,1.3910937425909249,0.18003770022291468,-0.12579702552992506
84,84,84,03-25,1.4487716756946551,0.33621469131535003,-0.12112402460089527
85,85,85,03-26,1.2607955220551663,-0.1727763299084303,-0.36731143767634095
86,86,86,03-27,0.9687752268121906,-0.9634920957967684,-0.2899209107335129
87,87,87,03-28,0.7463694486596325,-1.5657096747618449,-0.4421163152209255
88,88,88,03-29,1.4893905872013065,0.4462002445276998,-0.2327856941504546
89,89,89,03-30,1.0538488143598015,-0.7331347267015602,0.1131668301257724
90,90,90,03-31,1.912620702656084,1.5921984177381752,0.3587439870607949
91,91,91,04-01,2.027380653937788,1.9029388157489318,0.702701412107683
92,92,92,04-02,1.5129417931069342,0.5099708458133662,0.5667575970869644
93,93,93,04-03,1.5085337039811093,0.498034875519484,0.7218383059133426
94,94,94,04-04,1.1881570361980034,-0.36946264559661207,0.3914543914163533
95,95,95,04-05,1.397487196177757,0.19734952625670926,0.10301525405201067
96,96,96,04-06,1.1805335551596572,-0.3901050692437613,-0.009070030781348364
97,97,97,04-07,1.3882375963198428,0.1723039915628761,-0.17670001203075325
98,98,98,04-08,1.2645755959362603,-0.16254086318678818,-0.18379832398846999
99,99,99,04-09,1.1370877908391284,-0.5077450119769453,-0.34410207960169553
100,100,100,04-10,1.1724281137985082,-0.4120525173429122,-0.4843452193491322
101,101,101,04-11,1.0422752320646556,-0.7644730074226441,-0.4633139815382829
102,102,102,04-12,0.8697732680253413,-1.2315639077283818,-0.4603611434615058
103,103,103,04-13,1.4348400434175024,0.2984914184279717,-0.39104611293798497
104,104,104,04-14,1.271118695372375,-0.14482383472612545,-0.3941548766702429
105,105,105,04-15,1.290680749660538,-0.09185482883581972,-0.3450451196431017
106,106,106,04-16,1.1655395036903131,-0.4307050997364595,-0.2055112626348756
107,107,107,04-17,1.1510959716911002,-0.4698144652597971,-0.11067784278371147
108,108,108,04-18,1.1789618782270568,-0.39436076567902495,-0.05270781762825344
109,109,109,04-19,1.64497838484333,0.8674919375349567,-0.0016700285055156448
110,110,110,04-20,1.3995726197136042,0.2029963162066227,0.09295825116018608
111,111,111,04-21,1.4037737539318755,0.21437190590060706,0.11539698699677547
112,112,112,04-22,1.3752232815413954,0.1370645782577508,0.17959871967690744
113,113,113,04-23,1.2008172486396007,-0.3351820502402607,-0.11011948479557747
114,114,114,04-24,1.3212244439263752,-0.009150369598233008,0.021455742626135282
115,115,115,04-25,1.0030010833364773,-0.870817289299953,0.06941129070876008
116,116,116,04-26,1.6911259572028392,0.9924476807368992,-0.12032557475104798
117,117,117,04-27,1.5100369188801086,0.5021051943963558,-0.07419784529209901
118,118,118,04-28,0.954791430853792,-1.0013566145010977,-0.0981042295082245
119,119,119,04-29,1.3030302087696453,-0.058415673486566976,-0.0034124459779946714
120,120,120,04-30,1.268251051882204,-0.15258867489498598,-0.3945986968909597
121,121,121,05-01,1.2128255773695449,-0.302666588118574,-0.327492481355463
122,122,122,05-02,0.8243088574456908,-1.3546698247408908,-0.1638561362993498
123,123,123,05-03,1.658735435227247,0.9047424876093358,-0.13783593592278315
124,124,124,05-04,1.3173879733073215,-0.01953854416441816,-0.09902562299061364
125,125,125,05-05,1.3606875384249597,0.09770552877283303,-0.23910163200550075
126,126,126,05-06,1.3542495828070944,0.08027320269803108,-0.18952267513656487
127,127,127,05-07,0.9024356298791476,-1.1431226422078966,-0.2041867061107836
128,128,128,05-08,0.9341692819923536,-1.0571960835272756,-0.2390404818791428
129,129,129,05-09,1.6262418780785597,0.8167583017640236,-0.20070270508085186
130,130,130,05-10,1.2401566065182141,-0.2286611987745732,-0.2316996072100587
131,131,131,05-11,1.4456389916467274,0.3277321895625785,0.03998403134182105
132,132,132,05-12,1.2855645389376122,-0.10570821007721004,0.14116371970789765
133,133,133,05-13,1.5044507136695189,0.4869791891033819,-0.06939387209494903
134,134,134,05-14,1.1583701168098532,-0.45011795333081606,-0.024109411766699344
135,135,135,05-15,1.1596740459207755,-0.4465872490530564,0.09518218865415563
136,136,136,05-16,1.3405009935568435,0.043045563194924884,0.3487452917679945
137,137,137,05-17,1.7099734330052003,1.0434817920877084,0.2905839120688574
138,138,138,05-18,1.8474269079078915,1.4156704086058232,0.4584827259272069
139,139,139,05-19,1.3755727729161835,0.1380109109085592,0.8184994959840849
140,140,140,05-20,1.5304117275303188,0.5572749298192804,1.011664239048532
141,141,141,05-21,1.9574236901281616,1.7135133712882125,2.3068793035643065
142,142,142,05-22,1.7685285685743308,1.2020340215816068,2.0892302766487094
143,143,143,05-23,4.579999061884278,8.814772179182357,1.9648516712102924
144,144,144,05-24,1.3651453915313898,0.10977624711224054,1.8736200737346984
145,145,145,05-25,1.0999661998672892,-0.6082607217219435,1.4915494413963737
146,146,146,05-26,1.3282545490879687,0.00988534496571455,1.4737691912323738
147,147,147,05-27,1.1108055979714118,-0.5789104227417351,0.16587251613281584
148,148,148,05-28,1.7291298810076154,1.0953525205976098,0.16320085730505354
149,149,149,05-29,1.681872657784115,0.96739212858501,0.24061850713553495
150,150,150,05-30,1.3592253481985357,0.09374629414566676,0.2663182310116647
151,151,151,05-31,1.2715134936166366,-0.14375482273905474,0.6949672313526397
152,152,152,06-01,1.3852017451176744,0.1640836882224925,0.6078238216908254
153,153,153,06-02,2.0606352057917365,1.9929835793041144,0.3749076919455007
154,154,154,06-03,1.5360315871649486,0.5724920626267239,0.4078881241479149
155,155,155,06-04,1.1657612566259443,-0.4301046498869383,0.5755683265716564
156,156,156,06-05,1.432305632906176,0.29162888736015197,0.6120573131440782
157,157,157,06-06,1.6430706902523067,0.8623263918033942,0.4460345969087641
158,158,158,06-07,1.4660565232188134,0.383017607657024,0.3436517845729477
159,159,159,06-08,1.6927507797797452,0.99684728189223,0.3266124738215411
160,160,160,06-09,1.3091647884295858,-0.0418048113881745,0.26487720510430235
161,161,161,06-10,1.1280043930017134,-0.5323405143953781,0.4075282421336519
162,162,162,06-11,1.2955084258026186,-0.07878272494328042,0.3712751894698049
163,163,163,06-12,1.959166559947486,1.718232613979491,0.4745679887889008
164,164,164,06-13,1.3857245435184056,0.16549929167394242,0.8953022667319399
165,165,165,06-14,1.9216339895618209,1.6166040778068056,1.044701411449838
166,166,166,06-15,2.241456416072054,2.4826008562700608,1.3835891475023132
167,167,167,06-16,1.4590531786590073,0.3640543539120081,1.0773289852092327
168,168,168,06-17,2.046438919455449,1.9545436913715724,1.1227133621544525
169,169,169,06-18,1.2805344632659843,-0.11932835977899095,1.1638583142441028
170,170,170,06-19,1.4862903325923504,0.43780555334526056,0.5859922507046077
171,171,171,06-20,2.0128057727130964,1.8634737903447065,0.6885623445037524
172,172,172,06-21,0.960981491208626,-0.9845955249669096,0.3235481087667299
173,173,173,06-22,1.6863349683980204,0.9794749167068768,0.5412773391747588
174,174,174,06-23,1.2376155509111546,-0.2355417230505628,0.5831905073068407
175,175,175,06-24,1.7629936999957394,1.187047022669183,0.5855091285692352
176,176,176,06-25,1.5791643810976193,0.689284562137752,0.8475570486895173
177,177,177,06-26,2.017943531398156,1.8773855179190728,0.8965354389392073
178,178,178,06-27,1.5416450947630205,0.5876919957547834,0.8950973190156991
179,179,179,06-28,1.7948646165845974,1.273345258205017,1.01456096678833
180,180,180,06-29,1.234428866976612,-0.24417044259161186,0.8047499476178649
181,181,181,06-30,2.0277093755773965,1.9038289093049667,0.6636053519211166
182,182,182,07-01,1.1142508553538486,-0.569581552885038,0.6916581972891921
183,183,183,07-02,1.7051857368623975,1.0305179437385816,0.4879929084793162
184,184,184,07-03,1.6038064974328217,0.7560090679632359,0.4881225944716803
185,185,185,07-04,1.3435692181513406,0.0513535253457623,0.2608471917832713
186,186,186,07-05,1.234716234018572,-0.2433923266374263,0.20978440214375205
187,187,187,07-06,1.5240970810636596,0.5401764931745121,0.08572940215602605
188,188,188,07-07,1.0011024532371156,-0.8759582907221533,-0.1950311632845764
189,189,189,07-08,1.4302962307798877,0.2861879438122257,-0.2886634870080805
190,190,190,07-09,0.9816781417111712,-0.928554324680379,-0.4458367062254651
191,191,191,07-10,1.1360923472129802,-0.5104404169952625,-0.6896041225295448
192,192,192,07-11,0.8864411253624146,-1.1864316419417336,-0.6009855866178536
193,193,193,07-12,0.9839406611413036,-0.9224280046499655,-0.6833512273862968
194,194,194,07-13,1.1974694321491317,-0.34424707525200593,-0.472776813315313
195,195,195,07-14,1.2477848421921889,-0.20800590079843329,-0.3979196874534885
196,196,196,07-15,1.4482832497947933,0.3348921597455232,-0.08985203275355573
197,197,197,07-16,1.3019658578086772,-0.06129766182431441,0.02914471384146435
198,198,198,07-17,1.56907838664846,0.6619742862578627,0.01946238033207897
199,199,199,07-18,1.247621745339176,-0.2084475250798452,-0.0875485127634391
200,200,200,07-19,1.1760146590534528,-0.4023410763083182,-0.183732936869184
201,201,201,07-20,1.0106628273488891,-0.8500712593715417,-0.2653140847351168
202,202,202,07-21,1.23515126125846,-0.2422143848889461,-0.6789000554126675
203,203,203,07-22,1.1211928019485404,-0.5507845490199111,-0.6955790498624562
204,204,204,07-23,0.6526264644086806,-1.819541537807442,-0.5009205094164471
205,205,205,07-24,1.2106632950815568,-0.30852149177857713,-0.5744763688874072
206,206,206,07-25,1.6073522919037206,0.7656101663677366,-0.5840011044185106
207,207,207,07-26,0.8476727513225514,-1.291406416197303,-0.6003706631139388
208,208,208,07-27,1.2140457044814608,-0.2993627980755671,-0.3677428537088797
209,209,209,07-28,1.0849200204804812,-0.6490019011924796,-0.3637595589650571
210,210,210,07-29,1.1680989857479238,-0.4237746813770877,-0.5682362761167531
211,211,211,07-30,1.2194897504829416,-0.2846217233156414,-0.23352891587473645
212,212,212,07-31,1.1542588753645722,-0.4612501365424399,-0.014627266329689616
213,213,213,08-01,1.5893400839428558,0.7168377452547973,0.08090621796977933
214,214,214,08-02,1.6991028672724662,1.014047099194714,0.3125809628246112
215,215,215,08-03,1.2966096123229744,-0.07580099539566594,0.4945047290292914
216,216,216,08-04,1.6814596418378611,0.9662737877519034,0.670605475145265
217,217,217,08-05,1.6226088044640177,0.8069208739124393,0.5321241751793904
218,218,218,08-06,1.5444748854034336,0.5953543401534017,0.2457120347201124
219,219,219,08-07,1.2824838012210829,-0.11405005454045045,0.2342038810438708
220,220,220,08-08,1.0644513672549332,-0.7044257435609538,0.0009896749650459462
221,221,221,08-09,1.2711090627256452,-0.1448499174531159,-0.19420702412926366
222,222,222,08-10,1.1646877428674396,-0.4330114487210455,-0.1514989901911484
223,223,223,08-11,1.190078683080116,-0.36425932065341815,-0.06262086424848362
224,224,224,08-12,1.6391102516213616,0.8516025437820931,0.07399095075017455
225,225,225,08-13,1.4794259973787187,0.41921870111553816,0.08484340907889341
226,226,226,08-14,1.3671651180407287,0.11524514643099534,0.2161438541293196
227,227,227,08-15,1.2951566779774102,-0.07973516748080271,0.3779203779049287
228,228,228,08-16,1.4556321988901426,0.35479122158151155,0.1268902875882076
229,229,229,08-17,1.5485541070519229,0.6063998220002367,0.019675022172226053
230,230,230,08-18,1.082860704679774,-0.6545779981182336,-0.11436125412380073
231,231,231,08-19,1.2418511204481608,-0.2240728913803512,-0.12132986848364145
232,232,232,08-20,1.0701584210772923,-0.6889725113451652,-0.3578183591671511
233,233,233,08-21,1.2797151483361573,-0.12154685363984698,-0.30188320551013675
234,234,234,08-22,0.9316049174051552,-1.0641397225195464,-0.1617441025795381
235,235,235,08-23,1.6724990247331717,0.9420107439423228,-0.18848364472767226
236,236,236,08-24,1.3933904599596878,0.18625661946535824,-0.05589679142128904
237,237,237,08-25,1.1825998243722244,-0.3845101442691558,0.20644842512720474
238,238,238,08-26,1.36395338800351,0.10654860849313402,0.5029987825998521
239,239,239,08-27,1.8610375215356227,1.4525244456511155,0.2872771222589807
240,240,240,08-28,1.5887213681916064,0.7151624223163375,0.43532518149545946
241,241,241,08-29,1.1944882982951546,-0.3523192181029056,0.5063577365268125
242,242,242,08-30,1.7214454185185235,1.0745449748842308,0.3232315944168201
243,243,243,08-31,1.3399985908087184,0.04168518591896274,0.029745809138507964
244,244,244,09-01,0.9581700277166058,-0.9922082441668204,-0.12180355554727075
245,245,245,09-02,1.210711758242125,-0.30839026601875746,-0.0780324966854452
246,246,246,09-03,1.2529079788907829,-0.1941337657983346,-0.4902270132754703
247,247,247,09-04,1.2914791874364722,-0.08969286493195229,-0.5312075647721997
248,248,248,09-05,0.8080767748801244,-1.3986221246559198,-0.2864129060903738
249,249,249,09-06,1.2491910976722922,-0.20419812306141324,-0.13999575950237286
250,250,250,09-07,1.5006026811633957,0.4765597079241346,-0.24436930108559485
251,251,251,09-08,1.5351528296343961,0.5701126135092481,-0.2754788984737944
252,252,252,09-09,1.0216299868974503,-0.8203750152976665,0.05768104349454965
253,253,253,09-10,1.222544425747592,-0.27635044926114943,0.12843342315299675
254,254,254,09-11,1.5463152328480971,0.6003375271541442,0.0273257255926116
255,255,255,09-12,1.4059690324624825,0.2203161548892694,-0.044359254421986606
256,256,256,09-13,1.2765613684693171,-0.13008647743817642,0.09944057354350876
257,257,257,09-14,1.3763083755479253,0.14000273342165895,0.2154032819636444
258,258,258,09-15,1.3402714256794093,0.04242395249530587,0.06744255800137111
259,259,259,09-16,1.4795024818094604,0.4194258012596639,-0.11716441686129647
260,260,260,09-17,1.2184537977296093,-0.2874268166194953,0.012804929401436764
261,261,261,09-18,0.9969043422492232,-0.8873256942867361,-0.03977746711473213
262,262,262,09-19,1.5645562852688353,0.649729600138223,-0.3081142043551494
263,263,263,09-20,1.259792725163866,-0.1754916456753544,-0.376595104980316
264,264,264,09-21,0.7456726334412195,-1.5675964709471983,-0.2764651616302293
265,265,265,09-22,1.3277578447468672,0.00854039750866421,-0.051221721066806086
266,266,266,09-23,1.4403285361464266,0.3133528434810248,-0.2878717695184516
267,267,267,09-24,1.4960140768905568,0.4641349490938032,-0.21665617543528806
268,268,268,09-25,1.0401710130935011,-0.7701706905716496,-0.09357766815200874
269,269,269,09-26,1.417597081980038,0.2518019188236261,0.010492401637850994
270,270,270,09-27,1.0183983605769311,-0.8291254272475213,0.004543176864415975
271,271,271,09-28,1.5583633833010353,0.6329608162478226,-0.1243970250082191
272,272,272,09-29,1.4271458392804786,0.2776574948404147,-0.2755380833231171
273,273,273,09-30,1.2102996082237991,-0.3095062621420072,-0.3694603208536949
274,274,274,10-01,0.7052623768186164,-1.6770170404610372,-0.2751664162362017
275,275,275,10-02,1.2094778003106237,-0.3117315063598412,-0.4886231579546712
276,276,276,10-03,1.227341207454998,-0.2633619995425619,-0.520839912745935
277,277,277,10-04,1.0853714175860103,-0.6477796340629938,-0.4403718385432361
278,278,278,10-05,1.3557577629189608,0.08435696609283116,-0.06688017116291932
279,279,279,10-06,1.3886062397596437,0.1733021830741865,-0.015563865467994412
280,280,280,10-07,1.532870614957074,0.5639329638208633,0.029904436023460382
281,281,281,10-08,1.3231879605448156,-0.0038336721902916928,0.05599762245349605
282,282,282,10-09,1.3280929622462865,0.0094478094061669,-0.07762182542198805
283,283,283,10-10,1.1431904747024588,-0.4912205154827798,-0.08467224207909757
284,284,284,10-11,1.059674702718698,-0.7173597211600734,-0.17817628225972312
285,285,285,10-12,1.3729834470246431,0.1309996831315293,-0.2163499852572016
286,286,286,10-13,1.3256780034177216,0.002908722737110261,-0.03257129334257602
287,287,287,10-14,1.2386000732097182,-0.2328758901751624,-0.1274041285983952
288,288,288,10-15,1.7353222867708882,1.1121199608939203,-0.14452103486079826
289,289,289,10-16,0.9330534286627556,-1.0602175270176948,1.4418061350691007
290,290,290,10-17,1.0217458976838494,-0.8200611587344917,1.3612731746986957
291,291,291,10-18,4.888075077917713,9.648962702710923,1.2892082446279436
292,292,292,10-19,1.1472275926984976,-0.4802890394853211,1.0351054291364354
293,293,293,10-20,1.0789136999480229,-0.6652654705996737,1.0574400785304292
294,294,294,10-21,1.172263986407769,-0.4124969320551279,1.2876678265370975
295,295,295,10-22,0.9825440637927256,-0.9262096306537321,-0.4648086107044072
296,296,296,10-23,1.5319001997458643,0.5613053293055191,-0.31602746674019483
297,297,297,10-24,1.004818600530934,-0.8658959207381057,-0.04122795227724422
298,298,298,10-25,1.4769069702549007,0.4123978242999526,0.09290841840767128
299,299,299,10-26,1.6878331534961095,0.9835316161780301,0.11505086807085768
300,300,300,10-27,1.4694924793256283,0.3923212920543652,0.022669445226028703
301,301,301,10-28,1.0316088096874692,-0.7933549326746134,0.3694686952299005
302,302,302,10-29,1.3271951600495435,0.007016792236545226,0.3823051345024828
303,303,303,10-30,1.7732799648675692,1.214899579285125,0.1939940737483378
304,304,304,10-31,1.5053508254146883,0.4894164599354465,0.16242724081520146
305,305,305,11-01,1.270560697845777,-0.14633474834683988,0.375823029516724
306,306,306,11-02,1.3995445440192118,0.202920294455547,0.40449056077826656
307,307,307,11-03,1.504465711562065,0.487019799534522,0.03955308944920255
308,308,308,11-04,1.3907186255275172,0.17902197980580056,0.1708101428739539
309,309,309,11-05,0.9646266961192566,-0.9747252486892592,0.3902973899919078
310,310,310,11-06,1.7961991313221108,1.2769587804839546,0.37394267650027735
311,311,311,11-07,1.7569154675659304,1.1705887343608832,0.5769274024587868
312,312,312,11-08,1.3633046575633654,0.10479201350576443,0.6695691995359297
313,313,313,11-09,1.9542530725434764,1.7049281552855793,0.903268653494495
314,314,314,11-10,1.5960006201561219,0.7348727622686579,0.6229699370533127
315,315,315,11-11,1.4824738403438211,0.4274714750621324,0.4372495186251593
316,316,316,11-12,1.1750941720242067,-0.4048335181631392,0.5283607156394069
317,317,317,11-13,1.3453835333738116,0.056266223791962264,0.2452593469262696
318,318,318,11-14,1.5651950444749028,0.6514591955912501,0.04284526103800052
319,319,319,11-15,1.3269378057300754,0.006319943006755831,-0.07246197273269256
320,320,320,11-16,1.1474777222521746,-0.4796117530609565,-0.06330559671423625
321,321,321,11-17,1.2269682295897004,-0.26437192756202604,-0.14388121295562462
322,322,322,11-18,1.1953834927405682,-0.3498952620524013,-0.1971763945977311
323,323,323,11-19,1.166838602874593,-0.42718747365636794,-0.1513432392505145
324,324,324,11-20,1.4470999563315323,0.33168810573861124,0.0023997911502973515
325,325,325,11-21,1.4284980285090514,0.28131887509005554,0.13367355858296825
326,326,326,11-22,1.4881519852378575,0.4428464293439146,0.12612256785987694
327,327,327,11-23,1.5178535715326087,0.5232706770339992,0.16162424250428467
328,328,328,11-24,1.178651493945602,-0.3952012063909491,0.10865905546995262
329,329,329,11-25,1.2455056280575258,-0.2141774257899214,0.19286980867686604
330,330,330,11-26,1.3297360926833457,0.013896983532618798,0.126235081563898
331,331,331,11-27,1.61509794272593,0.7865833943315358,-0.0842839892435217
332,332,332,11-28,1.3404982250037771,0.04303806666610666,0.0368627143490906
333,333,333,11-29,1.0513710968163448,-0.7398437478105191,0.022862546578546496
334,334,334,11-30,1.4470965990795532,0.3316790151647247,0.06362249737671168
335,335,335,12-01,1.2144831041455684,-0.29817843241318603,-0.057035018008202085
336,336,336,12-02,1.4200547637886105,0.2584566883216099,-0.19968146284563407
337,337,337,12-03,1.3477368140927966,0.06263830202205316,-0.02717439532443324
338,338,338,12-04,1.024412530999768,-0.8128406023584852,-0.18637248506377294
339,339,339,12-05,1.433623989415086,0.29519865731668593,-0.0403735604693649
340,340,340,12-06,1.094334644607295,-0.6235095232713136,-0.03375211174753006
341,341,341,12-07,1.5379974508007233,0.5778151151532622,-0.07683901251798911
342,342,342,12-08,1.4347270201980733,0.29818538065261896,0.12287381964526507
343,343,343,12-09,1.252261928980633,-0.1958831026007012,0.05637580421736519
344,344,344,12-10,1.4669498071847489,0.3854363906210399,0.3196718166243895
345,345,345,12-11,1.2862731642306828,-0.10378943525071342,0.25384556105965705
346,346,346,12-12,1.6777638559347086,0.956266551170832,0.3005030805641313
347,347,347,12-13,1.3921351568082143,0.1828575817648678,0.5590098255806848
348,348,348,12-14,1.5381139251425655,0.5781304976794648,0.6450426236576665
349,349,349,12-15,1.8250787559011798,1.3551573674986197,0.5896771835762012
350,350,350,12-16,1.6575871323438938,0.9016331790829304,0.2848509248138664
351,351,351,12-17,1.1635906566369496,-0.4359820757395054,0.18423044187361595
352,352,352,12-18,1.002309100217905,-0.8726910014031766,0.2932639447598283
353,353,353,12-19,1.169173447405404,-0.4208653158766349,-0.06727529900176488
354,354,354,12-20,1.7797177763198841,1.2323315149967389,-0.21726405353169906
355,355,355,12-21,1.0261713789249052,-0.8080780950709394,-0.11525547677832775
356,356,356,12-22,1.3252318491651125,0.0017006519033253402,-0.1015539653100176
357,357,357,12-23,1.3896281987165788,0.17606938478072215,-0.11974584363674995
358,358,358,12-24,1.0326698411834467,-0.7904819325933155,-0.3329890591433704
359,359,359,12-25,1.1288626461604452,-0.5300165858370289,-0.3900150460967264
360,360,360,12-26,1.3071989565072142,-0.04712777804298412,-0.5601402594322576
361,361,361,12-27,0.8998093186369146,-1.1502340167910758,-0.6041783071268679
362,362,362,12-28,0.9482568310633608,-1.019050628109862,-0.5478731998610639
363,363,363,12-29,1.2920456975613883,-0.08815890138693958,
364,364,364,12-30,1.1574345272319813,-0.4526512889984916,
365,365,365,12-31,,,
