,unnamed: 0,unnamed: 0,mth_day,harrison ford,harrison ford_norm,harrison ford_ravg
84,84,84,03-25,1.6021480502580856,-1.0340763054696145,-0.25002869632996066
85,85,85,03-26,2.160516059452522,0.5318829735383243,-0.04671395300074002
86,86,86,03-27,1.8120507642465369,-0.4453980551998977,0.0013498519034946532
87,87,87,03-28,2.584653782466144,1.7213895211800918,0.07727219194309644
88,88,88,03-29,1.9796119837107795,0.02453224542831,0.19912051211530649
89,89,89,03-30,1.8515229276863243,-0.3346972278186355,0.13560069376688882
90,90,90,03-31,1.8628299397693324,-0.302986384436354,0.2002514894021626
91,91,91,04-01,2.0246219720734397,0.15076406344781812,-0.2557802675352422
92,92,92,04-02,1.950364460658516,-0.0574932813882551,-0.4771975497994543
93,93,93,04-03,1.609020963666816,-1.0148010204443367,-0.560830916496766
94,94,94,04-04,1.5059125890083809,-1.3039714481569629,-0.8041647985424709
95,95,95,04-05,1.6725979820979942,-0.8364974280025049,-0.8792186300234462
96,96,96,04-06,1.342242244640415,-1.7629896767105833,-0.9926021428266608
97,97,97,04-07,1.8640520554929931,-0.2995589254380337,-0.9272818570311024
98,98,98,04-08,1.7077921517814527,-0.7377943582075435,-0.8485322508275218
99,99,99,04-09,1.7487669650933042,-0.6228793056709856,-0.5739456792762351
100,100,100,04-10,1.6743892336958308,-0.831473810935479,-0.09223596338887888
101,101,101,04-11,2.2600475768502224,0.8110220013052148,-0.16299491607991345
102,102,102,04-12,2.3728104031178376,1.127268618613554,-0.10656226082415704
103,103,103,04-13,1.712670588261714,-0.7241126415842409,0.1956313918937536
104,104,104,04-14,1.8285239860932927,-0.3991984266730049,0.3387429655430421
105,105,105,04-15,2.3952790571555878,1.190282610636478,0.15258456780886662
106,106,106,04-16,1.9805616567304567,0.027195630960251918,-0.13537867246517718
107,107,107,04-17,1.8617809220358963,-0.30592838509983783,-0.016090597735093748
108,108,108,04-18,1.7567428079443803,-0.6005108230307087,0.22055161249391667
109,109,109,04-19,1.9678750972188188,-0.008384193203740349,0.2882089458443842
110,110,110,04-20,2.3347955408708323,1.0206548347010576,0.10398662095714584
111,111,111,04-21,2.540024930321221,1.5962266107392828,-0.11028524596141827
112,112,112,04-22,1.5864370297032822,-1.0781383183631783,-0.10297482294937486
113,113,113,04-23,1.4033684050763644,-1.5915595866112224,-0.1541302911641947
114,114,114,04-24,1.7723827025380243,-0.5566482849584481,-0.3227250321708683
115,115,115,04-25,1.8584332592499009,-0.31531700249265937,-0.7326367030471886
116,116,116,04-26,1.974104514641137,0.009086388661015904,-0.40772905722596137
117,117,117,04-27,1.663061269716548,-0.863243414518639,-0.05045747791798391
118,118,118,04-28,2.2815433628035184,0.8713075565641851,0.11969951205210838
119,119,119,04-29,2.1677140294644794,0.5520698892366424,0.3973160463000183
120,120,120,04-30,2.1364159989860982,0.4642936548621057,0.7248394439736834
121,121,121,05-01,2.4523651460828746,1.3503822029947998,0.9475148693990914
122,122,122,05-02,2.674806978524484,1.974226774703007,0.9833453555384912
123,123,123,05-03,2.139452331698993,0.4728091380338095,0.7976536946603457
124,124,124,05-04,2.3581989852669585,1.0862904734005845,0.6492720073769912
125,125,125,05-05,1.7704459099222232,-0.5620800760322315,0.2432777299237991
126,126,126,05-06,1.8189687124316,-0.4259964688380221,-0.17401665834155775
127,127,127,05-07,1.5837823438934573,-1.0855834617243525,-0.2299457281064773
128,128,128,05-08,1.7820487569773082,-0.5295395548891342,-0.055881549420027835
129,129,129,05-09,2.019797866505547,0.1372347194442919,0.01364325276717802
130,130,130,05-10,2.7305913082146795,2.1306755455192814,0.12948169645594035
131,131,131,05-11,1.9191870396845516,-0.14493126290899638,0.1664358525073478
132,132,132,05-12,2.0667930922519444,0.269034193294552,0.039579276139059726
133,133,133,05-13,1.6628419420164309,-0.8638585254159077,0.19156143785239
134,134,134,05-14,1.5106522208750797,-1.2906790130988626,-0.18868757592671012
135,135,135,05-15,2.344947996039058,1.0491276897242734,-0.03375418666125707
136,136,136,05-16,1.9170878372055555,-0.15081853715531945,-0.10857006614174712
137,137,137,05-17,2.2506510155934394,0.7846690726837223,-0.03882312821265647
138,138,138,05-18,1.906732249387178,-0.17986108358838845,0.1080058848928786
139,139,139,05-19,1.8120583082435768,-0.4453768978413637,0.027147513543917385
140,140,140,05-20,1.8247777214755552,-0.40970493446565226,0.2058865776609279
141,141,141,05-21,2.1719598662375232,0.5639774616305062,0.13418971774595087
142,142,142,05-22,2.299481594441126,0.9216158475467436,0.4457912760158398
143,143,143,05-23,2.0972629927774955,0.35448791319386,0.7844229923392486
144,144,144,05-24,2.5733715831887563,1.689748266030945,0.8849958892343204
145,145,145,05-25,2.5365258719724992,1.5864134000990888,0.7367972575812676
146,146,146,05-26,2.039943041433791,0.19373244690477912,0.8780958418521986
147,147,147,05-27,1.854904208287549,-0.32521432828781005,1.0477953553187058
148,148,148,05-28,2.601775314050493,1.7694073531723296,0.9303070673451238
149,149,149,05-29,2.4603175655206138,1.3726849939929038,0.7170326711597719
150,150,150,05-30,2.322017532011776,0.9848185381894532,0.8871474021890758
151,151,151,05-31,2.080247340570572,0.306767022986977,0.9301462448472959
152,152,152,06-01,2.40388592924498,1.214420833080602,0.4647292871222286
153,153,153,06-02,1.9468957887631748,-0.06722127233848955,0.7050280061230422
154,154,154,06-03,1.6060638280088708,-1.0230943931780745,0.5782063238874942
155,155,155,06-04,2.974411842961058,2.8144773079977856,0.7388314163270433
156,156,156,06-05,2.0506956483006724,0.2238884447761647,0.6314548743436589
157,157,157,06-06,2.4238881272542288,1.2705175776242712,0.8793153356758902
158,158,158,06-07,2.1741649136917736,0.5701615811802965,1.1632935292478055
159,159,159,06-08,2.4771676325103607,1.4199414956548972,0.7816521471095168
160,160,160,06-09,2.2136058275677706,0.6807747682534178,0.6656876140384741
161,161,161,06-10,2.1579295437312744,0.5246290151680536,0.5051452826572321
162,162,162,06-11,1.8026015132766968,-0.471898753650091,0.4955227273734914
163,163,163,06-12,2.0804243993025016,0.3072635893368191,0.2281161280415287
164,164,164,06-13,2.1535784510327334,0.5124262494778521,0.3156331325059943
165,165,165,06-14,1.9050788463612087,-0.1844981003368795,0.4084151454123486
166,166,166,06-15,2.4008394148336243,1.2058767950402114,0.5395180495346709
167,167,167,06-16,2.356427072485894,1.0813210926061794,0.4097355894857005
168,168,168,06-17,2.0830826288039126,0.3147186710838425,0.2430266030467084
169,169,169,06-18,1.802768237418872,-0.4714311709570026,0.3564138423958864
170,170,170,06-19,1.7969218018314852,-0.4878276691561008,0.4630411475741596
171,171,171,06-20,2.1476591277982693,0.4958253357581886,0.7258915927778684
172,172,172,06-21,2.6289575156665315,1.8456406261098508,0.9806548167017404
173,173,173,06-22,2.9187684376990903,2.6584237638284325,1.2980658402796512
174,174,174,06-23,2.628122219801889,1.8432980146270743,1.5099219783779774
175,175,175,06-24,2.4818363219115134,1.4330349705104632,1.4617136955762586
176,176,176,06-25,2.250166116615424,0.7833091594338569,1.0508605366711017
177,177,177,06-26,2.044522488465996,0.20657563894787687,0.4393521108801609
178,178,178,06-27,1.7499796387151536,-0.6194783273210924,0.2912533937449118
179,179,179,06-28,1.6105093524533098,-1.010626790917212,0.14418679808170295
180,180,180,06-29,2.3112803186378432,0.9547057118155804,-0.25589936348327186
181,181,181,06-30,2.1672025379800752,0.5506353965312099,-0.3995797822773712
182,182,182,07-01,1.3942231178390958,-1.617207809955992,-0.3274661493677842
183,183,183,07-02,1.737133080027065,-0.6555068738167193,0.12954134534882422
184,184,184,07-03,1.9042593042847984,-0.18679652986356995,0.022008998100746646
185,185,185,07-04,2.58822966140097,1.7314181773824384,0.1604146433147343
186,186,186,07-05,2.0812259738213474,0.30951162832711504,0.2984841185130063
187,187,187,07-06,2.4633071134261164,1.3810692678151355,0.2403369301865399
188,188,188,07-07,1.6896084922754728,-0.7887909587663597,0.2988118394388468
189,189,189,07-08,1.612733179385951,-1.004390003775518,0.5314694588935293
190,190,190,07-09,2.029360329980897,0.1640529256502716,0.5811606019773519
191,191,191,07-10,3.085976595974366,3.1273638941105326,0.1746009551947303
192,192,192,07-11,2.187535039492152,0.607658486830051,0.5481891445292019
193,193,193,07-12,1.593514761980221,-1.0582886128805942,0.7579752995546608
194,194,194,07-13,2.488861817698064,1.4527381772404693,0.6218981490551619
195,195,195,07-14,2.0615489792923047,0.2543269263772362,0.052693993023534384
196,196,196,07-15,1.7382373283557502,-0.6524099773467223,-0.007174561596481703
197,197,197,07-16,1.8682231242624057,-0.28786104207923263,0.19675419512960848
198,198,198,07-17,2.0594524535476264,0.2484471591099544,-0.44578514173530337
199,199,199,07-18,2.0297992635138,0.16528392747594695,-0.3384540521263783
200,200,200,07-19,1.1142153048653811,-2.4024978439490017,0.10059856050193744
201,201,201,07-20,2.291172754187289,0.8983134640307866,-0.0360574335455962
202,202,202,07-21,2.677545022487607,1.981905698423172,-0.3955786010687269
203,203,203,07-22,1.5758617466824671,-1.1077970063644345,-0.5595788774576466
204,204,204,07-23,1.2902940676399468,-1.9086798460288301,-0.10861753540382073
205,205,205,07-24,1.6789376195534365,-0.8187177308575715,-0.305371532911981
206,206,206,07-25,2.079000494985141,0.30327020837395363,-0.7635994775810921
207,207,207,07-26,1.8702379085790024,-0.282210521018175,-0.8700049449692306
208,208,208,07-27,1.6972136869847785,-0.7674619695914949,-0.4885004201090153
209,209,209,07-28,1.3482182448773965,-1.746229810693266,-0.4042300464339748
210,210,210,07-29,2.106483574865777,0.3803473031324617,-0.6821116611045591
211,211,211,07-30,1.8592253757439283,-0.3130954888073284,-0.6982277679373975
212,212,212,07-31,1.4845014959805969,-1.3640194796495515,-0.5464720066958221
213,213,213,08-01,1.83575916340786,-0.37890716201520586,-0.5231220471486172
214,214,214,08-02,2.021879456104622,0.14307259785795773,-0.6393451590567643
215,215,215,08-03,1.3981730704028843,-1.6061300534100365,-0.5077808782235054
216,216,216,08-04,1.8578362371407,-0.3169913683164205,-0.21384824140635691
217,217,217,08-05,2.1406935590666905,0.4762901961922247,-0.021054098308692586
218,218,218,08-06,2.113339998195687,0.3995763412533387,-0.14618265746908846
219,219,219,08-07,2.2482223097062293,0.7778576965707805,0.19777250352504314
220,220,220,08-08,1.7541798342497512,-0.6076987571044176,0.19277215381191173
221,221,221,08-09,2.134029593893512,0.4576009125547532,0.15002355601009462
222,222,222,08-10,1.8471385056529468,-0.3469934665952089,0.1303462912382771
223,223,223,08-11,2.049237351601669,0.21979860938132206,-0.15208290244028871
224,224,224,08-12,2.071242523615152,0.28151275262243336,-0.14160414860752693
225,225,225,08-13,1.64399423534942,-0.9167174655006144,-0.1619743762689854
226,226,226,08-14,1.7765980452270296,-0.5448262341078467,-0.2618140887449545
227,227,227,08-15,2.0904495968196217,0.3353795465860024,-0.35905064777892703
228,228,228,08-16,1.633541757993958,-0.9460317414510236,-0.6664690021425336
229,229,229,08-17,1.84120978172854,-0.36362074482251255,-0.6197601986630085
230,230,230,08-18,1.4135527222893542,-1.5629973735592062,-0.752432716718432
231,231,231,08-19,1.7439228936242606,-0.6364646446234632,-0.6792393104115866
232,232,232,08-20,1.4927589028898771,-1.340861342440388,-0.7899322832231608
233,233,233,08-21,2.24703932599165,0.774539984427076,-0.4792862939782387
234,234,234,08-22,1.3967255813954125,-1.6101895783204687,-0.28337484963686466
235,235,235,08-23,2.5058047743472875,1.50025519064702,-0.3942999406426211
236,236,236,08-24,1.8326850124646152,-0.38752870751096186,-0.1992453163149751
237,237,237,08-25,1.506610124135769,-1.3020151906580018,-0.2675457359719448
238,238,238,08-26,1.9100581151873801,-0.1705335964745122,-0.14646019334698976
239,239,239,08-27,2.1009176361281683,0.3647374664852577,-0.6378872214799395
240,240,240,08-28,1.6557755871678093,-0.8836763225707386,-0.7227275045791531
241,241,241,08-29,1.4544474304828854,-1.4483069781506788,-0.3163209659659489
242,242,242,08-30,1.6511779939541036,-0.896570406106243,-0.17254904982092753
243,243,243,08-31,2.376074916475007,1.136424041021224,-0.21668101578691826
244,244,244,09-01,2.217643272753504,0.6920979003956157,-0.3531204090747169
245,245,245,09-02,2.006501855429664,0.09994567068931316,-0.04423964749967705
246,246,246,09-03,1.3638776045303491,-1.7023126822975303,0.30321040793770965
247,247,247,09-04,2.1152659009160826,0.4049775912995606,0.2746893333306257
248,248,248,09-05,2.394511482952524,1.1881299265180774,0.4625276819139432
249,249,249,09-06,2.315057024648858,0.9652975933787205,0.5547076186509714
250,250,250,09-07,2.6195040088076977,1.8191279918955208,0.7080691295030122
251,251,251,09-08,2.203711304437038,0.6530252911114818,0.4743126485331029
252,252,252,09-09,1.6919787090076797,-0.7821436171852867,0.5285329211345267
253,253,253,09-10,1.6151680656844285,-0.9975612945198952,0.5591139428168413
254,254,254,09-11,2.5105101531974467,1.51345156212662,0.023825854183649537
255,255,255,09-12,2.380481960372743,1.148783723472609,0.003459516693359402
256,256,256,09-13,1.4743104584940752,-1.3926005399036303,0.2477443786923744
257,257,257,09-14,2.1601396299823628,0.530827266169741,0.317236751719975
258,258,258,09-15,2.2146009274748413,0.6835655548088034,-0.05095284634227378
259,259,259,09-16,1.763839816610929,-0.5806070563542913,-0.08927174690654481
260,260,260,09-17,1.7228065559250096,-0.6956860262468727,0.129736065153131
261,261,261,09-18,2.298502632393744,0.9188703200869828,0.5666979422821256
262,262,262,09-19,1.942855040682424,-0.07855366754557543,0.4553705741317296
263,263,263,09-20,3.09497441156474,3.152598528943708,0.6305543575449747
264,264,264,09-21,1.976427527605696,0.0156013459064275,0.7072262714948577
265,265,265,09-22,2.1386274181745093,0.4704956441251795,0.6478993717339941
266,266,266,09-23,1.8868381927391351,-0.2356545425475744,0.5802431718840511
267,267,267,09-24,2.1715788610471325,0.5629089215218015,-0.0334247953976603
268,268,268,09-25,1.7981115925240299,-0.4844908666452342,0.043504396441092656
269,269,269,09-26,1.7820952104610108,-0.5294092747465601,-0.07967485198817109
270,270,270,09-27,2.1410095838766123,0.4771764969389452,-0.33234424533072626
271,271,271,09-28,1.8750981451920552,-0.2685798464504029,-0.4434832213880398
272,272,272,09-29,1.34627813589873,-1.7516709026029054,-0.44073080963975536
273,273,273,09-30,1.9338085065931747,-0.10392493482207983,-0.3217655592159466
274,274,274,10-01,1.8040000930322164,-0.4679763961555276,-0.2870577021240352
275,275,275,10-02,2.0366090701746886,0.18438222779629268,-0.4379895719537865
276,276,276,10-03,2.2152634575025965,0.6854236394904136,0.2109353614173299
277,277,277,10-04,1.552195006608955,-1.1741710654289106,0.3692986033453276
278,278,278,10-05,2.7345859725850463,2.1418786976237927,0.4853621594729676
279,279,279,10-06,2.2726102978412777,0.8462545167459057,0.6583543093997716
280,280,280,10-07,2.05230607765299,0.22840494061031325,0.569079592239578
281,281,281,10-08,2.4067078983718884,1.2223351273571164,0.9306978211435604
282,282,282,10-09,2.0242694255618177,0.1497753365292524,0.5877095986946882
283,283,283,10-10,2.3258398386359485,0.995538307994984,0.20050307320209035
284,284,284,10-11,2.000798114191018,0.0839493629305586,0.4392217154594598
285,285,285,10-12,1.4442219494927868,-1.4769846362096817,0.3045677067446949
286,286,286,10-13,2.5630199441819697,1.6607167941545304,0.7127768815100962
287,287,287,10-14,2.118629561531308,0.41441107506852704,0.4949117704779253
288,288,288,10-15,2.8975907716688214,2.5990303851216603,0.6157177815025588
289,289,289,10-16,1.859739947212112,-0.3116523581980414,0.7313209841840069
290,290,290,10-17,2.2592500909906157,0.8087854290783596,0.4931031296857386
291,291,291,10-18,1.6915430554871933,-0.7833654201209926,0.22446891603597371
292,292,292,10-19,2.053377461313447,0.23140966716492065,-0.1544530846093836
293,293,293,10-20,1.5439144214077758,-1.1973942068300625,-0.14359762391955094
294,294,294,10-21,2.0869263081291587,0.3254983812495159,-0.39250229543716825
295,295,295,10-22,1.88296408358216,-0.2465195940590457,-0.17905985285891945
296,296,296,10-23,1.7267442674578346,-0.6846426000273439,-0.18384284512637028
297,297,297,10-24,2.1481811047812345,0.4972892353485003,0.08761735922379675
298,298,298,10-25,2.0431447436195582,0.2027117135602155,0.11611815127136488
299,299,299,10-26,2.124675476604088,0.4313670192709399,0.2716991971455267
300,300,300,10-27,2.147900807515172,0.4965031335349246,0.1145602321726754
301,301,301,10-28,2.215813653878184,0.6869666811859254,0.060692049406536136
302,302,302,10-29,1.3905616902415834,-1.6274763898644518,0.17305728927624664
303,303,303,10-30,2.0329356943548293,0.17408013875166475,0.19262985580596315
304,304,304,10-31,2.283538562781138,0.8769031527784783,-0.03701825887846698
305,305,305,11-01,2.1665489601148997,0.5488024184492388,-0.17328336631995453
306,306,306,11-02,1.6565923974031205,-0.8813855545716562,0.057281183835793614
307,307,307,11-03,1.9242885377986483,-0.1306239634629998,0.002148573891540468
308,308,308,11-04,1.8838307193423964,-0.2440890889299629,-0.18905642800100986
309,309,309,11-05,1.914985172643556,-0.15671552091385413,-0.20861741312660773
310,310,310,11-06,1.8744752198732781,-0.27032685857682337,0.036993898153867937
311,311,311,11-07,2.1247002538214064,0.4314365076956515,0.24259117339829325
312,312,312,11-08,2.1820524170360533,0.5922823131111977,0.2390474316786108
313,313,313,11-09,2.3641426622817208,1.1029596880035522,0.09389368585264136
314,314,314,11-10,1.8762492501344408,-0.2653515392480576,0.1997254628615616
315,315,315,11-11,1.6044437332698274,-1.0276379958696706,0.026386297812215548
316,316,316,11-12,2.100891370395724,0.3646638034766979,0.08742028984264884
317,317,317,11-13,1.7538590226291928,-0.6085984826004248,-0.2061320224377078
318,318,318,11-14,2.312628335886812,0.9584862652937975,-0.4050751760469035
319,319,319,11-15,1.7361178251113214,-0.6583541856785877,-0.5626932410822579
320,320,320,11-16,1.4506309312698429,-1.4590104609032315,-0.7180703759015112
321,321,321,11-17,1.2672361709788391,-1.9733463860817984,-0.4800582601705778
322,322,322,11-18,1.7684780467300243,-0.5675990054388211,-0.5186485728858861
323,323,323,11-19,2.2630613486655267,0.8194742117851761,-0.5084659917222489
324,324,324,11-20,2.2300683496577127,0.7269443890019477,-0.2585325910183357
325,325,325,11-21,1.7579024052687418,-0.597258698696765,-0.08867804180626397
326,326,326,11-22,1.9853376145904325,0.040589943320247616,0.1074999408630562
327,327,327,11-23,1.6306224266785905,-0.9542190908093678,-0.019462136936276003
328,328,328,11-24,2.1881805681145288,0.6094688905771,0.033372364433408214
329,329,329,11-25,1.99143910315383,0.0577017449891828,0.308914167397468
330,330,330,11-26,2.343102305554424,1.043951397220053,0.2523003856090198
331,331,331,11-27,2.347395618917401,1.0559921190875936,0.7622651910238437
332,332,332,11-28,1.8642182787790555,-0.2990927474104413,1.0063137356641774
333,333,333,11-29,2.7216394293905486,2.105569741679576,1.3937883314212902
334,334,334,11-30,2.7102972100132297,2.073760158419102,1.2784157302287342
335,335,335,12-01,2.820400960131548,2.382549319531861,1.4645960742692583
336,336,336,12-02,2.0962745476157267,0.3517157900647155,1.5109522557072372
337,337,337,12-03,2.7457092255862845,2.1730741833307388,1.022705652983216
338,338,338,12-04,1.9633925386350768,-0.020955658782568776,0.5673266193622729
339,339,339,12-05,1.6770862770314323,-0.8239098746645509,0.3820955778222799
340,340,340,12-06,1.7360608252986949,-0.6585140433065578,0.12700650769921829
341,341,341,12-07,2.4241182880640317,1.2711630702919026,-0.21935804902284944
342,342,342,12-08,1.5505378423467062,-1.178818630673654,-0.2549891746679425
343,343,343,12-09,2.0046980489165978,0.09488684299833264,-0.16609754512463007
344,344,344,12-10,1.8871634273477973,-0.23474241265312745,-0.012029753305951943
345,345,345,12-11,1.8672607326032,-0.2905600974046763,-0.07909765337903851
346,346,346,12-12,2.065672944918858,0.26589270760551104,0.17056474185358664
347,347,347,12-13,2.280633446484812,0.8687556698533832,0.2401318638791198
348,348,348,12-14,2.0846647374664946,0.31915574072209685,0.3336333103833581
349,349,349,12-15,2.1535297175998034,0.5122895751515318,0.4373838870055704
350,350,350,12-16,2.0872001099406408,0.3262662663723022,0.4782687983314134
351,351,351,12-17,2.0892243699642674,0.3319433623285973,0.4073460483467683
352,352,352,12-18,2.1531419877571802,0.5112021755605691,0.15321604543851067
353,353,353,12-19,2.1289015518702503,0.4432191699455122,0.031910673861918926
354,354,354,12-20,1.5409798573959672,-1.2056242767274488,-0.05609153568701658
355,355,355,12-21,1.8940094105019467,-0.21554265430801867,-0.11705304326013473
356,356,356,12-22,1.8989284765364307,-0.2017469909213108,-0.399617013341331
357,357,357,12-23,1.9588035241195745,-0.03382568311011152,-0.5612723594252932
358,358,358,12-24,1.548625573214395,-1.1841816449266078,-0.2637695015775341
359,359,359,12-25,1.7830566439781772,-0.5267129065582614,-0.2518315474081612
360,360,360,12-26,2.1774564785684385,0.5793928703591061,-0.1995194215640192
361,361,361,12-27,1.9195494298093327,-0.14391492929178118,-0.4053827469249662
362,362,362,12-28,2.010844863977209,0.11212576414354103,-0.2330688737943172
363,363,363,12-29,1.5183802129051491,-1.2690056352757932,
364,364,364,12-30,1.9172732982976293,-0.1502984061427145,
365,365,365,12-31,,,
