,unnamed: 0,unnamed: 0,mth_day,true story,true story_norm,true story_ravg
85,85,85,03-26,7.391213621447201,1.3330970358914482,0.5276982960805195
86,86,86,03-27,6.32605976684649,-0.03507152125599623,0.5051245824571814
87,87,87,03-28,7.849621554413615,1.9219127431459744,0.6140575838029728
88,88,88,03-29,6.404333622853235,0.06546966175954096,1.0743283600221196
89,89,89,03-30,7.492958149445555,1.4637858218052344,0.8296181344159833
90,90,90,03-31,7.674347226956412,1.6967764187865175,0.8752529628044138
91,91,91,04-01,6.248134991100508,-0.1351643177453693,0.5459585193879614
92,92,92,04-02,6.5392269812575154,0.23873744907458705,0.6051492095533179
93,93,93,04-03,6.311437196040743,-0.05385391735274092,0.47289844321894
94,94,94,04-04,6.680822326485872,0.4206138027516798,0.4251230703421596
95,95,95,04-05,6.875194733677567,0.6702812237989674,0.392008738630739
96,96,96,04-06,7.451181204134833,1.4101241815258352,0.5098639217622221
97,97,97,04-07,6.093452918278342,-0.3338503080138925,0.34494939116465617
98,98,98,04-08,7.089746441486462,0.9458685478634852,0.28727861878772193
99,99,99,04-09,5.541096376433381,-1.0433411009381364,0.2405903952049302
100,100,100,04-10,6.411433389687767,0.07458916849007458,0.035497448584796754
101,101,101,04-11,6.6571069503242315,0.3901518823022169,0.02349059873202692
102,102,102,04-12,6.493160900996218,0.17956650180503442,0.08704220597675817
103,103,103,04-13,6.037367099018085,-0.4058914071305115,0.33929103689035883
104,104,104,04-14,7.386605651132082,1.3271781913318723,0.4715663330186717
105,105,105,04-15,6.719388977133117,0.4701518845434676,0.4593177084007249
106,106,106,04-16,7.0293113878488045,0.8682409452599522,0.4846396460231435
107,107,107,04-17,6.599891764415128,0.3166601345945356,0.5767343857463267
108,108,108,04-18,6.611443517521387,0.3314981275395463,0.3697842620176022
109,109,109,04-19,6.46755561559584,0.14667703120858766,0.3368198158507089
110,110,110,04-20,6.419910191651548,0.0854774489595254,0.3012332679610072
111,111,111,04-21,6.5654070424540265,0.2723652075421075,0.14492244538672736
112,112,112,04-22,6.863081217778188,0.6547216579217421,0.2448536240596204
113,113,113,04-23,5.869740171714,-0.6212048008511432,0.424041808114581
114,114,114,04-24,7.078237230630027,0.9310851995769042,0.588758979747098
115,115,115,04-25,7.304570838382344,1.2218061355383518,0.6001721279859428
116,116,116,04-26,7.189329117558327,1.0737804787546277,0.5213488143389727
117,117,117,04-27,6.618719591304356,0.3408440969751754,0.8629814765279505
118,118,118,04-28,6.494885548063978,0.1817817760399216,0.8583541770220923
119,119,119,04-29,7.465558223899553,1.4285911722827245,0.5063826092082718
120,120,120,04-30,7.056622411844834,0.9033214025417536,0.09880420070361562
121,121,121,05-01,5.660458187752218,-0.8900232713445702,0.13318783286454006
122,122,122,05-02,5.285468468505393,-1.37168997227331,0.2789580293181478
123,123,123,05-03,6.7793307593072525,0.5471458899407221,-0.09051350864276814
124,124,124,05-04,7.175800275247247,1.056402954761568,-0.1824501471264417
125,125,125,05-05,5.739700554820358,-0.7882380554827711,0.08473526906463592
126,126,126,05-06,6.627172410169213,0.3517015716397125,0.6529405438464698
127,127,127,05-07,6.908521846848655,0.7130892258018956,0.4809140577501518
128,128,128,05-08,7.93964160591555,2.037541676417693,0.2644722856394634
129,129,129,05-09,5.975768915402831,-0.4850130266371859,0.2956454600739877
130,130,130,05-10,6.164767884584888,-0.24224767790256305,0.31479630347435444
131,131,131,05-11,5.8853151871795575,-0.6011990088756255,0.14366581661555594
132,132,132,05-12,6.716628908318616,0.4666066320419132,-0.2028066038466622
133,133,133,05-13,6.109145351466871,-0.3136936953508953,-0.04813780189761874
134,134,134,05-14,6.3212163077741685,-0.04129284635561533,0.2227966690225194
135,135,135,05-15,6.698250380373716,0.4429997850570748,0.2714224661154885
136,136,136,05-16,7.430343947726453,1.3833591476182658,0.4311008330978607
137,137,137,05-17,6.112453670677215,-0.3094442263178112,0.4464748216279961
138,138,138,05-18,7.462510812411919,1.424676833936146,0.5205041795064891
139,139,139,05-19,6.1809595868894585,-0.22144976417008247,0.5810378096671753
140,140,140,05-20,6.667018681988767,0.402883300915342,0.4012211274351836
141,141,141,05-21,6.981012160689999,0.8062015660211929,0.5132932610433715
142,142,142,05-22,6.590392914498858,0.3044590542263155,0.25473925909540285
143,143,143,05-23,6.6359596282544375,0.36298857533131607,0.4307897334868482
144,144,144,05-24,6.254765800182526,-0.12664717775166612,0.4752767447107774
145,145,145,05-25,7.003318091282963,0.8348530821785891,0.13890228086938966
146,146,146,05-26,6.874824268094168,0.6698053682589172,0.11334173593174772
147,147,147,05-27,5.409755951600159,-1.2120452170271336,0.00424640451487245
148,148,148,05-28,6.470995726964648,0.15109578460046405,0.1925560701336413
149,149,149,05-29,6.126358765828961,-0.29158341316993563,0.26690812316816137
150,150,150,05-30,7.134388848722385,1.0032108159609467,0.34959187073171943
151,151,151,05-31,7.3506278235822435,1.2809654003857098,0.4384174707194138
152,152,152,06-01,7.261052610954692,1.1659078536402658,0.6152722268137697
153,153,153,06-02,5.824673819957153,-0.6790916171009674,0.8080294470765809
154,154,154,06-03,7.297111153346591,1.212224321166599,0.7539110651447695
155,155,155,06-04,7.026757017604858,0.8649599084069315,0.8547152492258822
156,156,156,06-05,6.881593667229803,0.6785005243700784,0.6568351630907245
157,157,157,06-06,7.821499477544565,1.8857905048723853,0.9233313093306798
158,158,158,06-07,6.336724674629218,-0.02137266317067921,0.904675963923302
159,159,159,06-08,7.06951779442571,0.919885260338764,0.8752661508875482
160,160,160,06-09,7.209969201578576,1.1002922487223323,1.0268500684569817
161,161,161,06-10,6.889379314158293,0.68850103019241,1.0769516326148547
162,162,162,06-11,7.589665168731901,1.5880040297866795,1.2571828918897268
163,163,163,06-12,8.055531493141597,2.1863998898196235,1.2903497473260672
164,164,164,06-13,7.1786122601899836,1.0600148924785529,1.2570539668914054
165,165,165,06-14,7.224445213544269,1.1188863929568056,1.3603304364729032
166,166,166,06-15,7.054439554211755,0.9005175661143608,1.2623406129051549
167,167,167,06-16,7.371799389183145,1.3081598476813971,0.9772277263435803
168,168,168,06-17,7.131939820172021,1.000065088380192,1.0219698471486816
169,169,169,06-18,6.723725897123934,0.475722570450176,1.0794874209453391
170,170,170,06-19,7.387609501895027,1.3284676173091612,0.9943287758736756
171,171,171,06-20,7.493118536506133,1.46399183573675,1.0373241490431877
172,172,172,06-21,6.656650589203927,0.3895656956843808,1.0589298829910796
173,173,173,06-22,7.5726373073866675,1.5661320866984696,0.940824010115644
174,174,174,06-23,7.2328634849172015,1.1296994920675427,0.7700930971240578
175,175,175,06-24,6.172035427026277,-0.2329126668024369,0.7840818649815852
176,176,176,06-25,6.590099476734195,0.3040821393596441,0.9926765689156544
177,177,177,06-26,7.558462195779924,1.5479244428819143,0.7647238367902146
178,178,178,06-27,7.631028132602142,1.6411339192887962,0.6750791090269495
179,179,179,06-28,6.5078354742130875,0.19841569394583025,0.8392003557592623
180,180,180,06-29,6.8141193463115535,0.591831125487952,0.9906218737061466
181,181,181,06-30,6.938670697215245,0.7518148135914403,0.943440523735758
182,182,182,07-01,7.297412384934144,1.2126112470409498,0.9324758841720856
183,183,183,07-02,7.3380709441741825,1.2648363430595828,0.946449919357751
184,184,184,07-03,7.579810635892949,1.5753460819067608,0.6430403470637395
185,185,185,07-04,6.573110314939016,0.2822599050598231,0.5718121872921941
186,186,186,07-05,5.396847152340685,-1.2286263082761169,0.31878912647394697
187,187,187,07-06,6.605953144803606,0.32444585496216793,-0.060232101397503277
188,188,188,07-07,6.11550323875992,-0.30552711786853304,-0.457421911139319
189,189,189,07-08,5.5676052231178765,-1.0092910241691186,-0.5672406155852417
190,190,190,07-09,5.724476709479562,-0.8077927765441335,-0.358190815629545
191,191,191,07-10,6.060130467229105,-0.37665232161571294,-0.6735614598385392
192,192,192,07-11,6.373350518375816,0.02567249145806346,-0.7194531064222969
193,193,193,07-12,5.132808967272628,-1.5677780102917973,-0.7050977596211335
194,194,194,07-13,5.901136387553025,-0.5808769973710786,-0.6894084043078399
195,195,195,07-14,5.6346612283133295,-0.9231589433621388,-0.7439185482098359
196,196,196,07-15,5.7977640710441225,-0.7136566446643723,-0.9025270192243466
197,197,197,07-16,5.80550530607306,-0.7037131850276888,-0.5108581259790413
198,198,198,07-17,5.63246626084398,-0.9259783346290006,-0.3379445880960281
199,199,199,07-18,6.962353854215115,0.7822353491800341,-0.15836064972885866
200,200,200,07-19,6.7088417850783495,0.4566042299270013,0.21729124198021013
201,201,201,07-20,6.473525079599247,0.15434468684087765,0.14870976828588586
202,202,202,07-21,7.552491111151839,1.5402547055900404,0.5890515018733783
203,203,203,07-22,5.485150826306278,-1.1152020271936345,0.4001199026477201
204,204,204,07-23,7.689369377446141,1.7160720668959537,0.21257855386194954
205,205,205,07-24,6.079825659338324,-0.3513542461739141,-0.08743778413481773
206,206,206,07-25,5.832807661157233,-0.6686438627876229,-0.5963425437735945
207,207,207,07-26,5.072103198394557,-1.6457533411397258,-0.4938078578772655
208,208,208,07-27,5.1753196865253575,-1.5131738522426208,-0.8884536052824178
209,209,209,07-28,5.964105917075745,-0.4999939118156602,-0.8011970485836454
210,210,210,07-29,5.845919152598992,-0.6518024175349598,-0.7221130641993735
211,211,211,07-30,6.4874142881867805,0.1721850940187209,-0.32950206151810857
212,212,212,07-31,6.202220963475997,-0.19413995648199134,0.05433376052161265
213,213,213,08-01,6.906048821599804,0.7099126749478635,0.08155796525014025
214,214,214,08-02,6.968275108181263,0.7898410799957064,-0.040705504742937534
215,215,215,08-03,6.0912743121695,-0.3366486834444946,0.16811403689347945
216,216,216,08-04,5.2748079149098,-1.3853832374934263,0.2898741925236743
217,217,217,08-05,7.462842082640967,1.4251023438372226,0.010638521431198313
218,218,218,08-06,6.770981143332878,0.5364209772991779,-0.4031906402216432
219,219,219,08-07,5.6016965916686186,-0.9655013516069924,-0.4559238147659737
220,220,220,08-08,5.035216241810012,-1.6931338899213424,-0.11898259849780445
221,221,221,08-09,5.844949644768863,-0.6530477307104776,-0.2658723581368078
222,222,222,08-10,6.848711510663383,0.6362640601155892,-0.5283420636991797
223,223,223,08-11,6.776697705779681,0.5437637860032026,-0.4159914435648709
224,224,224,08-12,5.54494528480432,-1.0383972560750536,-0.16191249550752534
225,225,225,08-13,6.1265034021058336,-0.2913976308011395,-0.1604708047126281
226,226,226,08-14,6.2220575976460095,-0.1686602015772692,-0.20494854321840514
227,227,227,08-15,5.8516840014355385,-0.6443975859410941,-0.24860051710996034
228,228,228,08-16,6.640949238832812,0.3693976290809269,-0.3077274113588662
229,229,229,08-17,6.572792705879108,0.2818519426538715,-0.4467076307746271
230,230,230,08-18,5.268754581586734,-1.3931586215684888,-0.5546979001274496
231,231,231,08-19,5.477305688926711,-1.1252789472957043,-0.15375891968137426
232,232,232,08-20,5.717618647958328,-0.8166018176942048,-0.4351769216322495
233,233,233,08-21,7.724530873631827,1.7612362967353583,-0.4010236179177765
234,234,234,08-22,5.3264030100100666,-1.3191103826243245,0.028703996658205007
235,235,235,08-23,6.732327974726392,0.4867717649407096,0.1667720972259873
236,236,236,08-24,7.27607753621584,1.1852070658874,0.6438768173905741
237,237,237,08-25,6.122242756434496,-0.29687034388901085,0.6983566065451612
238,238,238,08-26,7.946247258417193,2.0460265032933163,0.9146272763686224
239,239,239,08-27,7.979014243152453,2.088115031662881,0.7838139606006823
240,240,240,08-28,6.336636155901807,-0.02148636368355769,0.5906607908599485
241,241,241,08-29,6.121279108873942,-0.29810812966693023,0.5626976987873696
242,242,242,08-30,6.3738297442918395,0.026288047442996745,0.2571315397342117
243,243,243,08-31,5.991622906334612,-0.4646488963244838,-0.3560944898444657
244,244,244,09-01,6.518901320152382,0.21262954897436875,-0.5558158730972451
245,245,245,09-02,5.11454232234295,-1.5912411458091833,-0.4615688617743882
246,246,246,09-03,5.403707241084077,-1.2198146632002342,-0.7703554033459149
247,247,247,09-04,6.561521212980358,0.2673739382702112,-0.6088301948025274
248,248,248,09-05,4.931440910172673,-1.826431201986163,-0.5599803434666016
249,249,249,09-06,6.746131687857349,0.5045023549358408,-0.2796756616279029
250,250,250,09-07,6.747086395048204,0.5057286569899234,-0.4535735882712188
251,251,251,09-08,6.423888063830883,0.09058694522300906,-0.6116251940593662
252,252,252,09-09,4.591403614150611,-2.2632022230601296,-0.3582192861485439
253,253,253,09-10,5.823238157497443,-0.6809356964586731,-0.4531283306961797
254,254,254,09-11,6.115138393263056,-0.3059957545212287,-0.7334275656398153
255,255,255,09-12,6.302797126008517,-0.06495191234997408,-0.8416799467770812
256,256,256,09-13,5.437766096834387,-1.17606675267189,-0.595508040577723
257,257,257,09-14,5.918224750188579,-0.5589273416005869,-0.4817705267166813
258,258,258,09-15,5.741309976548003,-0.7861707858639805,-0.3100042720578417
259,259,259,09-16,6.3545233591733705,0.0014893867075772922,0.06725315436336586
260,260,260,09-17,6.917484656599116,0.7246017734318086,0.27224480409694196
261,261,261,09-18,8.065023862604928,2.198592646177272,0.4769582084557459
262,262,262,09-19,6.395313226830941,0.05388314572956665,0.7252822697338174
263,263,263,09-20,6.874472153779722,0.6693530845522373,0.7227084137415588
264,264,264,09-21,6.901269382186949,0.7037735818044484,0.6937378062149181
265,265,265,09-22,6.342500486916795,-0.013953749245974024,0.3300201361123949
266,266,266,09-23,6.782158548792063,0.5507781282719645,0.40389828089783897
267,267,267,09-24,6.366043384188592,0.016286625562131802,0.2884709834794594
268,268,268,09-25,6.740409261721696,0.4971520144422311,0.08693012818466403
269,269,269,09-26,6.335293716463479,-0.023210699958040686,-0.15383082241027313
270,270,270,09-27,5.959841437119912,-0.5054715499643236,-0.2372919800631724
271,271,271,09-28,5.217869519962516,-1.4585194528155971,-0.4101438691852297
272,272,272,09-29,6.392298805331332,0.050011182354568896,-0.652516831486761
273,273,273,09-30,5.5586259573888945,-1.0208247091702118,-0.6136322178211219
274,274,274,10-01,5.6082483432539005,-0.9570857593669562,-0.5868156833354893
275,275,275,10-02,6.516929652683076,0.21009698203579416,-0.4596877612968883
276,276,276,10-03,6.0851055425922285,-0.34457234305052864,-0.5591496188308797
277,277,277,10-04,5.811703351968355,-0.6957519205839906,-0.4098216809962166
278,278,278,10-05,5.927697362542906,-0.5467599628493794,-0.3118542855413615
279,279,279,10-06,6.256159434912129,-0.12485708216223315,-0.23132648953408416
280,280,280,10-07,6.06586892669208,-0.3692813866378256,-0.5245002628442179
281,281,281,10-08,6.893087218378723,0.6932637580794582,-0.3924255132786197
282,282,282,10-09,4.715646320286169,-2.103614982911332,-0.5627394704464683
283,283,283,10-10,6.428644566675981,0.09669657680959967,-0.8257212628420721
284,284,284,10-11,5.132135001361918,-1.5686437058564713,-0.7707115378137724
285,285,285,10-12,5.0277315410098975,-1.7027478365358557,-0.9686904882176366
286,286,286,10-13,6.322827707165373,-0.039223036468027855,-0.6519902150662521
287,287,287,10-14,5.96829747203863,-0.4946099443437269,-0.7519723207410375
288,288,288,10-15,6.195001396550832,-0.20341334400302435,-0.5350691349675302
289,289,289,10-16,5.961612965806719,-0.503196057239113,0.09555429635063943
290,290,290,10-17,6.1453227253227185,-0.2672245912154273,0.16682649294344942
291,291,291,10-18,7.9734693676584865,2.0809927513731616,-0.024112373222120443
292,292,292,10-19,6.655750962257443,0.388410143088832,0.098854008716772
293,293,293,10-20,5.076393028422207,-1.640243141337146,0.03659729263681631
294,294,294,10-21,6.769396042697049,0.5343849476303304,-0.022403191305392003
295,295,295,10-22,5.67080238945958,-0.8767363537188472,-0.260027762591381
296,296,296,10-23,5.869722503846887,-0.6212274948686771,-0.09343593363025086
297,297,297,10-24,6.8634889048089684,0.6552453236572274,0.1304711645864505
298,298,298,10-25,7.433926697268755,1.387961116855613,0.1075865114108132
299,299,299,10-26,6.122297091157996,-0.2968005520369379,0.2765802211621211
300,300,300,10-27,6.662498351997073,0.3970770285765065,0.3458160095228389
301,301,301,10-28,6.460197674438993,0.13722590478900026,0.234144613249245
302,302,302,10-29,6.1931333867975775,-0.20581276470437004,0.14457258793000882
303,303,303,10-30,6.3418548521855405,-0.014783053984336087,0.13754107081179365
304,304,304,10-31,7.015522162821199,0.8505289649401958,0.3775375772242549
305,305,305,11-01,6.0894518067533925,-0.33898965474622905,0.4337343714370261
306,306,306,11-02,7.783558484071374,1.8370560670512737,0.4773823819090948
307,307,307,11-03,6.722701435364783,0.4744066700656282,0.6212393858286218
308,308,308,11-04,6.397019872963767,0.05607529812804223,0.464096936664688
309,309,309,11-05,7.013832766466818,0.8483589695328255,0.4386565450892765
310,310,310,11-06,6.281485916012516,-0.09232573004340697,0.08621272320698244
311,311,311,11-07,5.970615873823028,-0.4916320041986984,0.02698757915181042
312,312,312,11-08,6.1372398629615565,-0.2776068642424907,-0.015444758217858463
313,313,313,11-09,6.446051792379965,0.11905580573459602,-0.2391125332493802
314,314,314,11-10,6.198811980495076,-0.19851872608997104,-0.19069833557270188
315,315,315,11-11,5.969046618677358,-0.4936476806563048,-0.15230452684317794
316,316,316,11-12,6.507635986499001,0.1981594560166628,-0.006783249478201321
317,317,317,11-13,6.149959185642674,-0.26126915182155463,-0.1432824551772907
318,318,318,11-14,6.816991851276049,0.5955207999473691,-0.24870238319675875
319,319,319,11-15,5.8084432710872855,-0.6999394284599403,-0.3092310369865002
320,320,320,11-16,5.706379485558426,-0.8310382942067792,-0.13521344355303905
321,321,321,11-17,5.686308083745568,-0.8568196033947536,0.5101026006806463
322,322,322,11-18,7.320498595184205,1.2422650166174296,0.7277248724975779
323,323,323,11-19,9.164328438730768,3.6106271135805565,0.9255224791347204
324,324,324,11-20,7.833538535360327,1.90125443084896,1.0628233334206874
325,325,325,11-21,6.732385933150562,0.4868462113629144,1.278279257926188
326,326,326,11-22,6.347732629154638,-0.007233168490977305,1.2772864506995238
327,327,327,11-23,6.692735430513755,0.4359159436382503,0.7182856005730062
328,328,328,11-24,7.315861041841093,1.2363081732574448,0.5213208833823615
329,329,329,11-25,6.55315056685178,0.2566220128214509,0.3587696419669702
330,330,330,11-26,6.913486426400723,0.7194661277050918,0.39405527331811147
331,331,331,11-27,5.973084396249027,-0.4884612371294335,0.2881278740298034
332,332,332,11-28,6.512557172370496,0.20448061961586986,0.2740689274332632
333,333,333,11-29,6.197932460205716,-0.19964845209159848,0.2797541995002993
334,334,334,11-30,7.250189567018638,1.1519544936782036,-0.02102798843509661
335,335,335,12-01,6.579707336154897,0.2907336452236677,-0.04073209012438026
336,336,336,12-02,5.5084871438155645,-1.0852269999072837,-0.11083029287458324
337,337,337,12-03,5.881043544603338,-0.6066858472651354,0.13404563660501492
338,338,338,12-04,6.185117820823195,-0.2161085968853481,0.9204792384146648
339,339,339,12-05,7.341785118512423,1.2696071247859906,0.7700204542957668
340,340,340,12-06,10.92374036445066,5.870556104536103,0.7788857547604464
341,341,341,12-07,5.876891503885296,-0.6120190594897207,0.8780223902750152
342,342,342,12-08,5.549898308746156,-1.032035197119206,0.7620785799632461
343,343,343,12-09,6.344125825944388,-0.011866034177722059,0.4993733135196466
344,344,344,12-10,5.643526673334054,-0.911771458755963,-0.2968106763207743
345,345,345,12-11,6.114648919330711,-0.3066244738756065,-0.29159321342819045
346,346,346,12-12,7.204644023639911,1.0934521654935778,-0.16074079664161522
347,347,347,12-13,5.901263065483781,-0.5807142821342176,-0.1667677298950171
348,348,348,12-14,6.1611298213953045,-0.2469206963997547,-0.05980182091070382
349,349,349,12-15,6.315973105348323,-0.04802763369813343,-0.1917484508537989
350,350,350,12-16,6.1431806801607785,-0.2699760048500835,-0.6627120486274761
351,351,351,12-17,5.498306170838581,-1.0983042535341772,-0.5882196030658616
352,352,352,12-18,5.004701528581434,-1.7323294211484852,-0.7940360822396073
353,353,353,12-19,6.249228592599912,-0.13375960876453044,-0.808366586910256
354,354,354,12-20,5.199729787808786,-1.4818195714422293,-0.8016167352561218
355,355,355,12-21,6.249033141517521,-0.1340106617220257,-0.6224983626494843
356,356,356,12-22,6.1747102624033685,-0.2294768949252776,-0.4090145449626492
357,357,357,12-23,6.334995293747017,-0.02359401789435264,-0.5778341020200439
358,358,358,12-24,6.001916864876442,-0.4514265150274746,-0.3002581387963252
359,359,359,12-25,5.460646801304043,-1.1466769511088992,-0.5383049530387779
360,360,360,12-26,6.4963292702089035,0.18363620790008428,-0.9367423408910636
361,361,361,12-27,5.137080317688187,-1.5622915471767431,-1.1127610337825014
362,362,362,12-28,4.313548709154063,-2.6201012220389903,-1.2484758201068764
363,363,363,12-29,5.5127852455670165,-1.0797061752429795,
364,364,364,12-30,5.367972485620512,-1.2657152329737251,
365,365,365,12-31,,,
