,unnamed: 0,unnamed: 0,mth_day,british,british_norm,british_ravg
84,84,84,03-25,1.1104758129699996,-0.8575883349769002,-0.26973923040652026
85,85,85,03-26,1.2031473090185396,-0.5306641569395615,-0.3977402251754848
86,86,86,03-27,1.3248961100266357,-0.10116179220213152,-0.4257120252226985
87,87,87,03-28,1.0759017116211809,-0.9795579820291253,-0.6938372631870839
88,88,88,03-29,1.1561090287160662,-0.6966046216982323,-0.5870074498425851
89,89,89,03-30,1.0708308922700744,-0.9974466912765524,-0.5581044393966942
90,90,90,03-31,1.2921707616517752,-0.21660945490990707,-0.25552192035549964
91,91,91,04-01,1.2523052251030704,-0.3572460942642164,0.0555825948329494
92,92,92,04-02,1.8395250656338415,1.714333322045036,0.2938798761347014
93,93,93,04-03,1.6050247827207411,0.8870691091015691,0.6838306589260219
94,94,94,04-04,1.5614023727894606,0.7331790661122796,0.8018958688698273
95,95,95,04-05,1.7340548112261749,1.3422580054713713,0.6385398479918284
96,96,96,04-06,1.4929747468901098,0.4917818047529253,0.3644286150898566
97,97,97,04-07,0.9744711364617884,-1.3373822195322105,0.1195713253832887
98,98,98,04-08,1.3733197542511963,0.06966592463320538,0.19791649458794427
99,99,99,04-09,1.1885742499080811,-0.5820746291378384,-0.010247534882949456
100,100,100,04-10,1.694650958109,1.2032500813402127,-0.06901739375612848
101,101,101,04-11,1.3800117639904912,0.09327382864600893,0.10653926229680848
102,102,102,04-12,1.393019629889549,0.13916265151385115,0.10906657150707326
103,103,103,04-13,1.2730559286060974,-0.28404228321458885,0.16778440825091887
104,104,104,04-14,1.3776181734179624,0.08482977989479408,0.17087079376421613
105,105,105,04-15,1.288440888254382,-0.22976760867476484,0.07432050371242624
106,106,106,04-16,1.6999002479831884,1.2217683944199966,-0.017447378086408328
107,107,107,04-17,1.2158001132633691,-0.4860279116647305,0.04710874686791622
108,108,108,04-18,1.2369418454951695,-0.41144463927915625,-0.13658063667664344
109,109,109,04-19,1.3828522620775936,0.10329446651135844,0.17792262831603334
110,110,110,04-20,1.065201329546032,-1.0173065213725638,-0.02072909843785349
111,111,111,04-21,1.8233445149116865,1.657251981281296,-0.10899848977299063
112,112,112,04-22,1.3620356185496465,0.02985803389667545,0.14162726582943466
113,113,113,04-23,1.0656725222219945,-1.0156442596755533,0.2568185960461816
114,114,114,04-24,1.663203320423215,1.0923098943353953,0.6362675141499207
115,115,115,04-25,1.5787683849002032,0.7944424478118399,0.5394036072933219
116,116,116,04-26,1.7105637947961352,1.2593869872498706,0.4248699795425206
117,117,117,04-27,1.6585994682394474,1.0760685401417034,0.6575384130632779
118,118,118,04-28,1.1672381087064725,-0.6573437326081325,0.4865948811722638
119,119,119,04-29,1.4613923851042598,0.3803663414489904,0.2266572408695172
120,120,120,04-30,1.3724644781277588,0.0666487029893106,-0.1583096563890535
121,121,121,05-01,1.1366693608855605,-0.7651833940046401,-0.20801502520378296
122,122,122,05-02,1.0558164124711409,-1.0504143963015533,-0.05859016552665933
123,123,123,05-03,1.574061134292559,0.7778363272533266,0.03418893137298586
124,124,124,05-04,1.4213782345837451,0.2392054254546095,0.08157246724015144
125,125,125,05-05,1.6191900328036095,0.9370409228468616,0.1250021914241868
126,126,126,05-06,1.4530538646315316,0.35094991819230403,0.14973222957077234
127,127,127,05-07,1.210534148811714,-0.5046050489004278,0.11202246486765648
128,128,128,05-08,1.097876984059452,-0.9020341674220401,-0.0162500436408162
129,129,129,05-09,1.5099247893151548,0.5515777390346313,-0.05379197033426656
130,130,130,05-10,1.203213790398374,-0.5304296255962265,-0.2104406525283838
131,131,131,05-11,1.5553391448311211,0.7117893626861593,-0.30397399026098
132,132,132,05-12,1.1866275424161743,-0.5889421749723995,-0.1691507107799275
133,133,133,05-13,1.051453696760785,-1.0658050752960049,-0.2668862623785069
134,134,134,05-14,1.3271829060629183,-0.09309449053572516,-0.3902001655415099
135,135,135,05-15,1.3436972590392784,-0.03483557055684506,-0.4344304844642384
136,136,136,05-16,0.9934828865850422,-1.2703130445742443,-0.0687214157259018
137,137,137,05-17,1.4801127143502562,0.4464074491497884,0.16678507156829855
138,138,138,05-18,1.8086214259269118,1.6053122374576203,0.2311021904068511
139,139,139,05-19,1.4520004896785734,0.3472338484691973,0.1964519475697744
140,140,140,05-20,1.436572740612622,0.29280822249559,0.6946126811373373
141,141,141,05-21,1.2847645145460211,-0.2427370275793053,0.6060916419887571
142,142,142,05-22,1.8407490764917096,1.7186513568311328,0.4090901341675839
143,143,143,05-23,1.3295571235294383,-0.08471878574169238,0.2799722101820778
144,144,144,05-24,1.4735634703506588,0.4233031905305809,0.4214936006970636
145,145,145,05-25,1.2323981723292845,-0.42747369544383945,0.3332135897500291
146,146,146,05-26,1.6772707347584483,1.141936565585505,0.15119308663082998
147,147,147,05-27,1.1346188617878064,-0.7724170932615124,0.08992997404244657
148,148,148,05-28,1.5311706457345162,0.6265283381159382,-0.018295638665338558
149,149,149,05-29,1.2253615085662548,-0.452297461271993,0.12127783844684716
150,150,150,05-30,1.2894945617625364,-0.22605048571613,-0.049734998563997684
151,151,151,05-31,1.469783177201068,0.409967167229275,0.33324731592064233
152,152,152,06-01,1.3864140190922838,0.1158595435204358,0.3133860394408601
153,153,153,06-02,1.7859908879835031,1.5254767936463276,0.11136335936088307
154,154,154,06-03,1.4973908093969626,0.5073606792372451,0.6046313039450631
155,155,155,06-04,0.8817635995133098,-1.6644335417518554,0.5650933826780428
156,156,156,06-05,2.12843915102782,2.7335571817889512,0.7414062217219864
157,157,157,06-06,1.4025375240384126,0.17273963962715194,0.5974983645522273
158,158,158,06-07,1.6862849187888165,1.1737365777840978,0.4784817118735661
159,159,159,06-08,1.5412340181100603,0.6620296506277723,0.6559500053985365
160,160,160,06-09,1.294968621023462,-0.20673923683472145,0.4513461108939035
161,161,161,06-10,1.183599683235366,-0.5996237806020333,0.6595220194303951
162,162,162,06-11,1.7804511414238977,1.5059338147611527,0.5336899519113993
163,163,163,06-12,1.7566007750556685,1.421795090846102,0.5677322026675267
164,164,164,06-13,1.4722711492743257,0.4187441726701233,0.9406940582281584
165,165,165,06-14,1.5991326964892938,0.8662831551645368,1.4993688395156302
166,166,166,06-15,1.929297963037971,2.031031896529068,1.437757499008029
167,167,167,06-16,2.1337874869759825,2.7524249071227973,1.3460068764743227
168,168,168,06-17,1.6756632643202969,1.136265771715546,1.7986238484113681
169,169,169,06-18,1.6005523450258952,0.8712913556438637,1.9399092644700453
170,170,170,06-19,2.2420770200700084,3.1344460042923967,1.5743196487370523
171,171,171,06-20,1.8394293479257493,1.7139956515166,1.1617678079232263
172,172,172,06-21,1.3075072438593272,-0.16250579786889074,1.1839440666552241
173,173,173,06-22,1.4321239419549143,0.2771138622398441,1.2653611496846064
174,174,174,06-23,1.7133803965151324,1.269323324107532,1.4769918622009783
175,175,175,06-24,1.7390256069339691,1.359793853820157,1.3453384439965081
176,176,176,06-25,2.602016162958437,4.404230279390627,1.4436185827732089
177,177,177,06-26,1.6155146904386752,0.9240751422897784,1.7043930016393176
178,178,178,06-27,1.4746610019014403,0.4271750347913161,1.6444272122045849
179,179,179,06-28,1.8756461495675447,1.841760375436493,1.437585587855275
180,180,180,06-29,1.6113912542251347,0.9095285874991336,0.8320886660093708
181,181,181,06-30,1.387231691501296,0.11874410772430002,0.8714924983083021
182,182,182,07-01,1.572193787560363,0.7712487483152021,1.0849745584653658
183,183,183,07-02,1.6825322865879089,1.1604981360833662,0.6311672395005097
184,184,184,07-03,1.837748896098485,1.7080673957337,0.23805570991432146
185,185,185,07-04,1.1038157498940095,-0.8810835383526442,0.2530653194793511
186,186,186,07-05,0.9427915725609448,-1.4491405900179957,0.2732882402112156
187,187,187,07-06,1.4127598671507011,0.20880176511447768,0.2994853084876816
188,188,188,07-07,1.6065887043868368,0.8925862727063893,0.08027717273901269
189,189,189,07-08,1.7270879665716985,1.3176805457421623,0.3705121176318473
190,190,190,07-09,1.4649221567402155,0.39281858124168667,1.0407889737736882
191,191,191,07-10,1.5974440898397806,0.8603261310043634,0.6543826706504164
192,192,192,07-11,2.082790933849213,2.572520546833049,0.4027184043202687
193,193,193,07-12,0.7555643594707023,-2.109636053625152,-0.03978644615809168
194,194,194,07-13,1.178560942057628,-0.617399325274497,-0.16517982365151818
195,195,195,07-14,0.9744806785683944,-1.3373485571279995,-0.40294470197775456
196,196,196,07-15,1.2516545063022972,-0.35954168371887224,-0.9819433705934196
197,197,197,07-16,1.193056250777449,-0.5662631389530548,-0.4262795112600512
198,198,198,07-17,1.0980364904271989,-0.9014714648609414,-0.5045283180980709
199,199,199,07-18,1.7006312209124546,1.2243471023750587,-0.2702300688475011
200,200,200,07-19,1.0454762487707772,-1.086892166302615,-0.020528249078070986
201,201,201,07-20,1.3729725137692306,0.06844093837541919,-0.06266708194638004
202,202,202,07-21,1.6763445615254338,1.1386692348977083,-0.08176567510721848
203,203,203,07-22,1.1213869963266585,-0.8190961361629092,-0.26784842202211245
204,204,204,07-23,1.0655538173267376,-1.016063023825972,-0.0016722914415760275
205,205,205,07-24,1.3841437714564124,0.1078506208856949,-0.00019965189321955826
206,206,206,07-25,1.498185627099337,0.5101646171806036,-0.07380211918342956
207,207,207,07-26,1.375477162600756,0.077276775665558,0.4003633396605981
208,208,208,07-27,1.5511623104433163,0.6970544311564485,0.4541921195060858
209,209,209,07-28,1.92784229203623,2.025896616901256,0.4882841465186501
210,210,210,07-29,1.1571052025200184,-0.6930903447530453,0.5980867893254408
211,211,211,07-30,1.4421271087344656,0.3124027829610795,0.885224795942443
212,212,212,07-31,1.6849367307970249,1.1689804740213483,0.9019743107233744
213,213,213,08-01,1.863838264652144,1.8001048153675698,0.5426878288534682
214,214,214,08-02,1.5796496973748289,0.7975515198420371,0.6321959569531218
215,215,215,08-03,1.3167718722565454,-0.1298222743181804,0.9234643346233592
216,216,216,08-04,1.3093396231608536,-0.15604157615512376,1.0287509424058079
217,217,217,08-05,1.9375130995604344,2.060013048982505,0.8718857815384254
218,218,218,08-06,1.8640070127624235,1.8007001207160405,0.6816838628614496
219,219,219,08-07,1.5970437579366157,0.8589138501632755,0.8338412326604163
220,220,220,08-08,1.2561564067730255,-0.3436599922198178,0.6902986631828703
221,221,221,08-09,1.5755594207101329,0.7831219444756199,0.396989725978193
222,222,222,08-10,1.0652040304984522,-1.0172969930204003,0.035889233766469464
223,223,223,08-11,1.438656547958547,0.3001594257544412,-0.2658666483349674
224,224,224,08-12,1.2498513445333954,-0.3659028325543007,-0.4087900126277682
225,225,225,08-13,1.0838207371676871,-0.9516214424453456,-0.5093653385490781
226,226,226,08-14,1.0130739513458544,-1.2012001779766224,-0.3584544968453711
227,227,227,08-15,1.4045020341077976,0.17966998894776054,-0.5589200516141475
228,228,228,08-16,1.3218714979446131,-0.11183194279815832,-0.6966983260971481
229,229,229,08-17,1.0977069801752564,-0.9026339028582168,-0.6649461219247406
230,230,230,08-18,1.015519600164196,-1.1925724794523047,-0.8307485966341668
231,231,231,08-19,1.1378245299950192,-0.7611082174108998,-0.8121588943140862
232,232,232,08-20,0.7310789614595236,-2.196015026233179,-0.7864726189360142
233,233,233,08-21,1.4361191913723568,0.2912082028682439,-0.7524773860822949
234,234,234,08-22,1.3655584270942005,0.0422857094702743,-0.4434375182158357
235,235,235,08-23,1.1555256910332736,-0.6986625057359012,-0.17522770949380473
236,236,236,08-24,1.5411311422488614,0.6616667277464504,0.19781326820090145
237,237,237,08-25,1.5939927653035355,0.8481506349212857,0.29619426706552393
238,238,238,08-26,1.3655428735124908,0.042230839935058086,0.1144221004784408
239,239,239,08-27,1.6034444911210892,0.8814941960559789,0.2084205197063168
240,240,240,08-28,1.0564023643262976,-1.0483472900522246,0.1915939261497203
241,241,241,08-29,1.3153971484765383,-0.1346719903686451,-0.02649104865715742
242,242,242,08-30,1.512512660599962,0.5607071664068715,-0.063636787761808
243,243,243,08-31,1.2230762854813566,-0.4603592139199806,-0.11914843927954614
244,244,244,09-01,1.302365816948686,-0.18064359469284536,0.22458647485088187
245,245,245,09-02,1.5090308966572417,0.5484242869495499,0.27801469976727017
246,246,246,09-03,1.6410228520703094,1.0140621947303436,-0.2165272600503899
247,247,247,09-04,1.4062672743377236,0.1858973591296848,-0.4047356620517824
248,248,248,09-05,0.6714012405107724,-2.406544592499089,-0.4717188833050961
249,249,249,09-06,0.9029735456886082,-1.5896096259283354,-0.5352353885135516
250,250,250,09-07,1.1884415053062602,-0.5825429222127281,-0.9203267811739684
251,251,251,09-08,1.4010027367925373,0.16732525569881698,-0.981913151783656
252,252,252,09-09,0.9860637293617897,-1.296486161232156,-0.5109541933553846
253,253,253,09-10,1.3015218657565126,-0.1836208645284419,-0.0993623854032613
254,254,254,09-11,1.4724029562668701,0.4192091580705389,0.17329416563328545
255,255,255,09-12,1.6030042775830888,0.8799412217844046,0.32892240340911016
256,256,256,09-13,1.6521727100831554,1.0533963840065523,0.6020969826629184
257,257,257,09-14,1.6656934985832368,1.1010946823537653,0.6444148506966748
258,258,258,09-15,1.4506759907220892,0.3425613142906931,0.6110161155472393
259,259,259,09-16,1.3734956212092218,0.07028634367409653,0.4386171576735936
260,260,260,09-17,1.4155987620159272,0.21881674717392607,0.11666361465389355
261,261,261,09-18,1.309790063095681,-0.1544525254574694,-0.15295869124573302
262,262,262,09-19,1.1045977340954949,-0.8783248741116482,-0.10162261798241436
263,263,263,09-20,1.2071229039130242,-0.5166391530439942,0.007221235487869988
264,264,264,09-21,1.5379878085104788,0.650577753870605,0.16818651827620093
265,265,265,09-22,1.558616026754032,0.7233494644958027,0.18448207516593546
266,266,266,09-23,1.689366710121018,1.1846084439039122,0.35788879235824994
267,267,267,09-24,1.3375053635359555,-0.056679184119062385,0.3281289225731734
268,268,268,09-25,1.399525934332355,0.1621154290422392,0.12634227750160126
269,269,269,09-26,1.1565076510721444,-0.6951983717544536,-0.08851469063329241
270,270,270,09-27,1.1947913451532306,-0.5601421165588277,-0.3686090069763628
271,271,271,09-28,1.1931897044847752,-0.5657923443135592,-0.17530215862362766
272,272,272,09-29,1.2129854375084899,-0.4959574541545105,-0.4574696339254165
273,273,273,09-30,1.6662794837155321,1.1031619059973483,-0.07577945376793549
274,274,274,10-01,0.9196186562086236,-1.5308894227684942,0.2926099899555352
275,275,275,10-02,1.8056820296925709,1.5949427091904325,0.3307787219699698
276,276,276,10-03,1.8213439803843448,1.650194545781996,0.5902397904168858
277,277,277,10-04,1.2581066559189908,-0.33677995222695123,0.5191895202625384
278,278,278,10-05,1.6542739134544102,1.0608089565269847,0.6216529643857819
279,279,279,10-06,1.5454379809049763,0.6768602850712648,0.2344853662174443
280,280,280,10-07,1.0938873330778356,-0.9161087580290336,-0.10859969352625276
281,281,281,10-08,1.1471917199361246,-0.7280628798195925,-0.14957796722683733
282,282,282,10-09,1.2378287576946394,-0.4083158126801866,-0.6925666678420602
283,283,283,10-10,1.1884112674876222,-0.5826495944304584,-0.9301619906111832
284,284,284,10-11,0.7307648198372648,-2.1971232471643534,-0.7963576707422733
285,285,285,10-12,1.141338520033001,-0.7487116515434739,-0.6628469639463274
286,286,286,10-13,1.3214602199982957,-0.11328283881557333,-0.5332411826617306
287,287,287,10-14,1.374265233034293,0.07300136095608216,-0.4482310468807156
288,288,288,10-15,1.4582608172680065,0.3693188750273938,-0.12185013033571016
289,289,289,10-16,1.3329955532277196,-0.0725887797443685,-0.24014621748471274
290,290,290,10-17,1.2858698230737922,-0.2388377478943207,-0.2988610891651263
291,291,291,10-18,0.9401418614328324,-1.4584881744374891,-0.4243348373947031
292,292,292,10-19,1.2215986245986334,-0.4655720688980547,-0.5646594768928747
293,293,293,10-20,1.1608608889495062,-0.6798411284213786,-0.6690189074189116
294,294,294,10-21,1.2195982438327242,-0.4726289619616361,-0.641834838250619
295,295,295,10-22,1.1555022039438323,-0.6987453629005896,-0.337788398344685
296,296,296,10-23,1.3321041831074194,-0.07573333288456532,-0.2647040744554927
297,297,297,10-24,1.4572606372322288,0.3657904649981152,-0.3127506215185423
298,298,298,10-25,1.3458996231941052,-0.027066125562900948,-0.13872309825310927
299,299,299,10-26,1.0791438604379435,-0.968120410799676,-0.1336178747821646
300,300,300,10-27,1.5155823040778091,0.5715361776309618,-0.1437570561114917
301,301,301,10-28,1.1641851107796897,-0.6681140220749215,0.07001793047981356
302,302,302,10-29,1.3148595771904683,-0.13656842086052784,0.17172615688096168
303,303,303,10-30,1.8208467374241244,1.6484403845459468,0.26745891317171755
304,304,304,10-31,1.518883834229635,0.5831832328439877,0.1666075550282645
305,305,305,11-01,1.24196505891109,-0.3937238730551409,0.17954785862185502
306,306,306,11-02,1.3440554449671294,-0.03357197122975656,0.15330917603486172
307,307,307,11-03,1.186193834035454,-0.5904722005133786,-0.16257734051780132
308,308,308,11-04,1.2702331200539445,-0.2940005163824874,0.0415485813547146
309,309,309,11-05,1.2835904920236312,-0.2468787147700314,0.2533312881345651
310,310,310,11-06,1.8660589133402337,1.8079387640790832,0.29259225025975244
311,311,311,11-07,1.6021627119385715,0.876972367623962,0.6050468241696549
312,312,312,11-08,1.4108300491268246,0.20199380152136728,0.7892807042541347
313,313,313,11-09,1.7176130698706091,1.2842552429460377,0.7275176668870581
314,314,314,11-10,1.5835760375356744,0.81140276412439,0.3465438571734913
315,315,315,11-11,1.1785446106023711,-0.617456938972491,0.0119130672026538
316,316,316,11-12,1.2181029295383434,-0.4779040942023176,0.10108045079016742
317,317,317,11-13,1.0330264164830465,-1.1308123722010628,-0.057475036416124003
318,318,318,11-14,1.5624849353220909,0.7369981030464491,-0.329076603289066
319,319,319,11-15,1.4479436750710482,0.3329223197082891,-0.1292642703710943
320,320,320,11-16,1.1216391379949788,-0.8182066371132617,0.06040671644103299
321,321,321,11-17,1.5183831859862176,0.5814170585353389,0.04549534754286905
322,322,322,11-18,1.5406932171776115,0.6601218266704463,-0.1797202894009944
323,323,323,11-19,1.0076653274582996,-1.2202805855900465,-0.2910017216188169
324,324,324,11-20,1.179440705291562,-0.6142957186167318,-0.07115812623467742
325,325,325,11-21,1.2586774629243531,-0.334766273598646,-0.2575172012433043
326,326,326,11-22,1.4955466599760157,0.5008549351915754,-0.2772241277219777
327,327,327,11-23,1.2014257608067491,-0.5367373915164222,0.0748075754574804
328,328,328,11-24,1.5071758975912577,0.5418802677984056,0.21934577682849216
329,329,329,11-25,1.6063969009871923,0.8919096334867023,0.4533532784143032
330,330,330,11-26,1.4252696575146115,0.25293348960933865,0.17107987157456328
331,331,331,11-27,1.6566747977570446,1.06927873591622,0.3737847162441176
332,332,332,11-28,1.0154592146803196,-1.1927855058468642,0.3571050225249693
333,333,333,11-29,1.5461838877447152,0.6794916765009041,0.16235637349361276
334,334,334,11-30,1.4788072615387409,0.4418021054835156,0.2375780538269849
335,335,335,12-01,1.2751705823799475,-0.2765822607014369,-0.022596151172665373
336,336,336,12-02,1.5532058479847295,0.7042635716095714,-0.13211402229351524
337,337,337,12-03,1.214173427158446,-0.4917664940816817,-0.27300124967908657
338,338,338,12-04,0.8291924474730098,-1.849892732571964,0.016278548997637615
339,339,339,12-05,1.306564471138693,-0.16583168781252386,0.04154955420387543
340,340,340,12-06,1.9708110995099541,2.1774808975438606,0.03700538021202091
341,341,341,12-07,1.3181512246775944,-0.12495622946401005,0.31788508211533345
342,342,342,12-08,1.5454771678120092,0.6769985276584444,0.6644899377157021
343,343,343,12-09,1.6918904747255123,1.1935117173381933,0.7200111453511125
344,344,344,12-10,1.4186940994891988,0.2297364010302473,0.4683567699038204
345,345,345,12-11,1.4009943185403275,0.1672955579999402,0.5520453559545494
346,346,346,12-12,1.5428001594834022,0.6675546448601076,0.2407767055996129
347,347,347,12-13,1.4604878334546103,0.3771752868403641,0.20402632183864614
348,348,348,12-14,1.0160749374616924,-1.1906133744711742,0.02448752484870266
349,349,349,12-15,1.6293858340972296,0.9730094147723924,-0.1013037720651936
350,350,350,12-16,1.1133365266899262,-0.8474963809094136,-0.5019862951475073
351,351,351,12-17,1.18704989121384,-0.5874522234834374,-0.6989175462408209
352,352,352,12-18,0.8613238169725571,-1.7365404936337747,-0.6767609291950678
353,353,353,12-19,1.1255493697333308,-0.8044122197195182,-0.6864035086065705
354,354,354,12-20,1.0537586632968006,-1.0576736721966549,-0.5312114323242675
355,355,355,12-21,1.612985843153848,0.915153938303376,-0.1935895472392085
356,356,356,12-22,1.3772854699030082,0.08365607678440437,0.21164461730530112
357,357,357,12-23,1.7612734077012722,1.4382790870269166,0.6084899008762831
358,358,358,12-24,1.5505415402459486,0.694864493633283,1.089688536877878
359,359,359,12-25,1.8004993783092584,1.5766594817063735,0.9374849989015276
360,360,360,12-26,1.8721759078548008,1.829518143812916,0.6394380700291741
361,361,361,12-27,1.3541197723818374,0.001932710445272181,0.16929313809900454
362,362,362,12-28,0.8703705951985892,-1.7046254964497165,-0.08125490246719043
363,363,363,12-29,0.9616561790856814,-1.3825905045541007,
364,364,364,12-30,1.1244122421801253,-0.8084237497638869,
365,365,365,12-31,,,
