,unnamed: 0,unnamed: 0,mth_day,siblings,siblings_norm,siblings_ravg
84,84,84,03-25,0.8271927658436216,-0.7186026184920934,0.05447498022225007
85,85,85,03-26,0.9224382135504686,-0.321950512826992,0.09336322343192376
86,86,86,03-27,1.0469879687483006,0.19674013169964866,0.09011512262507368
87,87,87,03-28,1.2161627196658935,0.9012727134915688,-0.060117543315198224
88,88,88,03-29,1.0766458577375262,0.32025116976380674,0.1039369119250522
89,89,89,03-30,0.8224350750721382,-0.7384161435271238,0.12310285871769272
90,90,90,03-31,1.0635526360849759,0.26572411294940906,0.11423390983841873
91,91,91,04-01,0.9500513660876988,-0.2069548320711488,0.12861210685311586
92,92,92,04-02,1.0342101163991368,0.1435264384240046,0.4887317464204946
93,93,93,04-03,1.2368779680004882,0.9875418955797516,0.6888228279795148
94,94,94,04-04,1.5954847466592423,2.4809690071680794,0.6311213388258504
95,95,95,04-05,1.1107143662653158,0.4621303458269979,0.7982145765081038
96,96,96,04-06,0.9804197734685944,-0.08048482197257738,1.0095778550095351
97,97,97,04-07,1.1907893327521688,0.7956045940223722,0.8901938683040337
98,98,98,04-08,1.3387297163528509,1.4117061094325936,0.8007977223932827
99,99,99,04-09,1.0648766434080863,0.2712379753467413,0.4208538524086913
100,100,100,04-10,1.4666881137570829,1.9445921317035733,0.4576840948958758
101,101,101,04-11,0.5633139090388246,-1.8175328740805503,0.3261494664420005
102,102,102,04-12,1.0334825892420532,0.14049663295052953,0.19761423711178705
103,103,103,04-13,1.0012820885382063,0.006396823299120458,0.7745254465086545
104,104,104,04-14,1.1535438274268783,0.6404947334513124,0.32885759118674235
105,105,105,04-15,1.8960558905314588,3.7327052317279454,0.7847044532954234
106,106,106,04-16,0.8245964601024044,-0.7294150002278994,0.9087735669092174
107,107,107,04-17,1.2200708683067103,0.9175482985715352,1.1371413794086174
108,108,108,04-18,1.2122339651298408,0.8849113146332946,1.2204168938063609
109,109,109,04-19,1.330300806442656,1.3766036982955208,0.6027554130808979
110,110,110,04-20,1.273522219653458,1.1401478198377724,0.6758511677065844
111,111,111,04-21,1.006166083981818,0.02673634737516813,0.3148551882531068
112,112,112,04-22,0.9299084618595028,-0.2908404724737809,-0.14267940901298384
113,113,113,04-23,0.6999694011669125,-1.2484275781493304,-0.2965730266104041
114,114,114,04-24,0.5530454177516355,-1.860296268963249,-0.6523291998945201
115,115,115,04-25,1.1085800647960464,0.4532419927109994,-0.5387620623538476
116,116,116,04-26,0.7609699525915637,-0.9943892198669242,-0.5044307807191556
117,117,117,04-27,1.1697868393796855,0.7081391726192037,-0.06729649193832639
118,118,118,04-28,0.9793709239457159,-0.08485278266562897,0.09093784174278907
119,119,119,04-29,1.3297664013335615,1.374378154535645,-0.13389954463212073
120,120,120,04-30,0.7810200041279983,-0.910890266876556,0.1288546632251674
121,121,121,05-01,0.7846477741968423,-0.8957823255384595,0.059092413346170214
122,122,122,05-02,1.1395305371460591,0.5821360272768047,0.2332566231138485
123,123,123,05-03,1.0692775523566826,0.2895656733452206,-0.13270122848112018
124,124,124,05-04,1.2302963252771917,0.9601324759404412,-0.030987424411137464
125,125,125,05-05,0.8025161648793334,-0.8213689550341675,0.08637400452330125
126,126,126,05-06,0.9275631839308792,-0.3006074424566596,-0.10843793329362136
127,127,127,05-07,0.9537351182355064,-0.1916137519318272,-0.22608274848963736
128,128,128,05-08,0.8588571212583727,-0.586735599624731,-0.5269352213525923
129,129,129,05-09,0.8997819223015461,-0.4163032178308753,-0.3487792540383205
130,130,130,05-10,0.7968460337654983,-0.8449823612372883,-0.4092893973403633
131,131,131,05-11,1.0591926523021078,0.2475668488514633,-0.6025536182646429
132,132,132,05-12,0.8403837800054463,-0.6636683022689167,0.04730325051485277
133,133,133,05-13,0.6752915604969311,-1.3511990774775058,-0.03824465212065018
134,134,134,05-14,1.7951321218685907,3.312405613052244,0.2902146016185536
135,135,135,05-15,0.7765296086917994,-0.929590633643893,0.2869682631557565
136,136,136,05-16,1.2700705279109203,1.1257731611979345,0.6486967949555015
137,137,137,05-17,1.05451552154877,0.2280888180746805,0.8772378429772356
138,138,138,05-18,1.3615406648555113,1.506702888529553,0.3140908528099358
139,139,139,05-19,1.0045598658052717,0.020047210652899675,0.4464985958733412
140,140,140,05-20,0.9837835405220776,-0.06647632795155423,0.1869738259451685
141,141,141,05-21,0.9672947843378108,-0.1351441752634611,0.27864117108189884
142,142,142,05-22,0.8961627248292624,-0.4313754583711015,0.012653070442951685
143,143,143,05-23,1.1865843627768695,0.7780928888950625,-0.22399397742468372
144,144,144,05-24,0.978320880542448,-0.08922571530412989,-0.3227336090175121
145,145,145,05-25,0.6636129195910938,-1.3998350765529133,-0.2272203162738141
146,146,146,05-26,0.8415253709601329,-0.6589141175085237,-0.04055202890432042
147,147,147,05-27,1.1049046373964435,0.4379355811987271,-0.03575276272602401
148,148,148,05-28,1.1651032550709817,0.6886342658458602,0.029275701267574467
149,149,149,05-29,1.1934988591219684,0.806888485964841,0.1845364380411772
150,150,150,05-30,1.0720100113192543,0.300945068657461,0.5547910246621962
151,151,151,05-31,0.8873033249729171,-0.4682706559112969,0.43522084556989343
152,152,152,06-01,1.3749660868605391,1.5626134022175908,0.2597450495363988
153,153,153,06-02,0.932635057922943,-0.2794854933550899,0.3390245375229635
154,154,154,06-03,0.9122881985079871,-0.3642205103551081,0.28042318706629177
155,155,155,06-04,1.3077200149318715,1.2825654138842295,0.6247702121833929
156,156,156,06-05,0.9875806822307948,-0.05066303408256901,0.3983746333817688
157,157,157,06-06,1.383417972121528,1.5978114947913111,0.5513575057744579
158,158,158,06-07,1.0487888455877925,0.2042399294078454,1.1118545670823359
159,159,159,06-08,1.153043652221296,0.6384117410010445,1.13954951290115
160,160,160,06-09,1.7198189204708918,2.9987618574921604,1.1654050767755222
161,161,161,06-10,1.3476212403541863,1.448735088797115,1.267732162036568
162,162,162,06-11,1.0248318359005568,0.10447034916366396,1.1434040973182416
163,163,163,06-12,1.5308447308709776,2.2117740063575853,1.5107573690862368
164,164,164,06-13,0.8696643883997959,-0.5417284589021134,1.2671393918429572
165,165,165,06-14,1.6823043267983149,2.842531371609016,1.1498649445064892
166,166,166,06-15,1.368828675156571,1.5370539940324828,1.2299386364257292
167,167,167,06-16,1.1786592142118246,0.7450884047783071,0.7043211843536502
168,168,168,06-17,1.1401972333477717,0.5849125006791046,0.65542849007825
169,169,169,06-18,0.7735664686841234,-0.9419307060748898,0.19081705601001397
170,170,170,06-19,0.7992227118372169,-0.8350846245545148,-0.04340036149512575
171,171,171,06-20,1.0129198952191911,0.054862767199599836,-0.24436077124167754
172,172,172,06-21,1.0313821953964921,0.13174948900164432,-0.3661105471431949
173,173,173,06-22,0.8891274468374839,-0.4606740537010038,-0.3736911362310039
174,174,174,06-23,0.9647874208446344,-0.14558615472999914,0.059074432318427524
175,175,175,06-24,0.7626448082481198,-0.987414240601744,0.11387224140112745
176,176,176,06-25,1.4227255205690659,1.7615087867420736,-0.06992478354792421
177,177,177,06-26,1.0918693088473057,0.3836496216957996,0.14045005048468198
178,178,178,06-27,0.766578408726477,-0.9710326606926658,0.3622152505287781
179,179,179,06-28,1.1922229549794263,0.8015749504946333,0.7367589376502363
180,180,180,06-29,1.2842934886908814,1.1850050455345773,0.3963518329183617
181,181,181,06-30,1.3022650042257438,1.2598478821270054,0.35195759831545964
182,182,182,07-01,0.9322872756226972,-0.28093384164917456,0.4963029308131618
183,183,183,07-02,1.0279087445649175,0.1172842140783872,0.30085606498452205
184,184,184,07-03,0.9745425509324204,-0.10496066570645277,0.2528693666374225
185,185,185,07-04,0.910634772697604,-0.3711062444772054,0.007317428568148247
186,186,186,07-05,1.21515711700246,0.8970848554519801,0.07259001991689402
187,187,187,07-06,0.9484884235497008,-0.2134637462886403,0.2493622835731043
188,188,188,07-07,1.0263281305261078,0.11070170644330014,0.5199196646166211
189,189,189,07-08,1.2825916743205563,1.1779177960156486,0.4176709286772939
190,190,190,07-09,1.3643454818106826,1.5183836205546484,0.2017258689835134
191,191,191,07-10,0.7633208949759069,-0.9845986601131684,0.25848559007986965
192,192,192,07-11,0.9040363600944163,-0.3985855027107031,0.3590313387870253
193,193,193,07-12,1.0302644429429169,0.12709458028949716,0.2861157168273834
194,194,194,07-13,1.1711884458582358,0.7139761986862336,-0.01456453781782241
195,195,195,07-14,1.1775391969604647,0.7404240642577972,0.20287128008091332
196,196,196,07-15,0.9311433120311348,-0.2856979073165868,0.3203336002321782
197,197,197,07-16,1.0765894473544757,0.32001624727924644,0.10562561733933573
198,198,198,07-17,1.073269062178265,0.3061884181968862,0.10471011873842012
199,199,199,07-18,0.7209259924752567,-1.1611533170675579,-0.23420497727054546
200,200,200,07-19,1.1698694501003841,0.7084832070807401,-0.3567292219585831
201,201,201,07-20,0.6892505491562726,-1.2930665117959963,-0.5937843521681486
202,202,202,07-21,0.7546176911117018,-1.020843375444812,-0.7979241015937419
203,203,203,07-22,0.7350545604516703,-1.1023145339781473,-0.6007631827633104
204,204,204,07-23,0.7791566919005107,-0.9186500783566732,-0.6839734350234842
205,205,205,07-24,1.00498368004724,0.02181219591503112,-0.6958717995443346
206,206,206,07-25,1.0499850836675266,0.20922169351969816,-0.3342345870482568
207,207,207,07-26,0.6721080955111455,-1.3644566989210998,-0.3072934195828485
208,208,208,07-27,1.2756430085579211,1.1489798995316551,-0.2786017355202282
209,209,209,07-28,0.7738697869991549,-0.9406675291856978,-0.1739383849621082
210,210,210,07-29,0.8204939583107131,-0.7464999739809516,0.17120349869154594
211,211,211,07-30,1.1557763904354743,0.6497922992637511,0.4872637214155082
212,212,212,07-31,1.5472449155676564,2.280072995441623,0.7614261124457684
213,213,213,08-01,1.1274688056002964,0.5319046374226737,0.8843188203786406
214,214,214,08-02,1.6706398227198624,2.7939542457132163,1.3082244876541869
215,215,215,08-03,0.9509262677761288,-0.2033112815884648,1.3865033468122319
216,216,216,08-04,1.431231949943386,1.7969340296723249,1.0005740783044663
217,217,217,08-05,1.2685558999351794,1.119465454212021,0.7411406022934778
218,218,218,08-06,0.9912210532882004,-0.035502615604968625,0.10392122656547624
219,219,219,08-07,0.7536925333471538,-1.0246962186432595,0.011399667344340277
220,220,220,08-08,0.7525721680390974,-1.0293620086547934,-0.30885256836626
221,221,221,08-09,0.8176267258648152,-0.7584406369152805,-0.6257046615541945
222,222,222,08-10,0.9698316376738444,-0.12457938459127688,-0.6413832993693017
223,223,223,08-11,0.8120543101311901,-0.7816471049155862,-0.30945214454589004
224,224,224,08-12,0.9686322074436121,-0.12957444249561187,0.1664546365599369
225,225,225,08-13,1.2319191354118788,0.9668907102972109,0.02706325260432729
226,226,226,08-14,1.4382302616545632,1.8260786779801683,0.2302957698796601
227,227,227,08-15,0.6167999371240769,-1.5947889406489382,0.10042293692403216
228,228,228,08-16,1.262636922002605,1.09481571906072,-0.07372893992051767
229,229,229,08-17,0.6249412817144042,-1.5608841026493538,-0.6088056173280965
230,230,230,08-18,0.717724574651894,-1.1744857035629108,-1.051522852911879
231,231,231,08-19,0.4610125857785896,-2.2435693541482618,-0.8396481562384558
232,232,232,08-20,0.8003896848597882,-0.830224735522527,-1.1640532786926394
233,233,233,08-21,0.9220563578644864,-0.3235407606083999,-0.9310556877607328
234,234,234,08-22,0.7952533783090647,-0.8516150156643827,-0.6101444143178959
235,235,235,08-23,0.9606303081328836,-0.16289855705791284,0.17559362059637826
236,236,236,08-24,1.1800743891623071,0.7509819370941104,0.5302119678461678
237,237,237,08-25,1.5930570627424148,2.4708588553373825,0.9990832273682528
238,238,238,08-26,1.3113026400636971,1.29748534797621,1.0461380595910568
239,239,239,08-27,1.597578091780496,2.4896867965241096,1.0110448379194423
240,240,240,08-28,0.8630471728885731,-0.5692860223275577,0.86551600817395
241,241,241,08-29,0.9100700883052244,-0.3734578870876004,0.4303797737199088
242,242,242,08-30,0.970405134739149,-0.1221910413788434,0.3795125817347392
243,243,243,08-31,0.9661387400290734,-0.1399585513868654,-0.03938073315235938
244,244,244,09-01,1.2380162250160252,0.9922821960651924,-0.05198245500057425
245,245,245,09-02,0.9940615983899916,-0.02367309279848202,0.4309025032562886
246,246,246,09-03,0.8448913639743942,-0.6448963534168468,0.3398980649069003
247,247,247,09-04,1.6057819231831547,2.5238518624535766,0.1036883934081082
248,248,248,09-05,0.8392913700556565,-0.6682176714751734,-0.253077363660475
249,249,249,09-06,0.625821939589572,-1.557216580379618,-0.024240288907326112
250,250,250,09-07,0.7240094098777315,-1.1483123463463072,0.2423193715518397
251,251,251,09-08,1.3237564013495091,1.3493493557204117,-0.2687041063908789
252,252,252,09-09,1.2289346175723617,0.9544616093381479,-0.5871467735512589
253,253,253,09-10,0.8695297881226245,-0.5422890052027352,-0.4552289895974922
254,254,254,09-11,0.3804981761791907,-2.578873674437453,-0.4513546990791269
255,255,255,09-12,0.8158812113854979,-0.7657098766570172,-0.933753048115086
256,256,256,09-13,0.7295912564838299,-1.1250666032361152,-1.1164748742955564
257,257,257,09-14,0.6287456440018582,-1.5450407384953415,-0.9607339195000116
258,258,258,09-15,0.9656799131327152,-0.14186934774467547,-0.5555087998654148
259,259,259,09-16,1.0939120629766153,0.3921567235705336,-0.38800341620908335
260,260,260,09-17,0.9643223494093941,-0.1475229566298715,-0.09090790244907604
261,261,261,09-18,1.0572129733773237,0.2393224252809707,0.19394762271428945
262,262,262,09-19,1.1576287454917795,0.6575064793239289,0.2581553707554445
263,263,263,09-20,1.0391484877804464,0.16409241248485104,0.20162443852236814
264,264,264,09-21,1.0581866053360585,0.243377140502255,0.3771106886507006
265,265,265,09-22,1.0124656689261446,0.05297113017207528,0.22860148723459506
266,266,266,09-23,1.2171524676084515,0.9053945441401228,0.17907859911785404
267,267,267,09-24,0.8432497772851899,-0.6517327832156627,0.2215802640897706
268,268,268,09-25,1.0862791232452624,0.3603691506234829,-0.0369867602529045
269,269,269,09-26,1.100382350665135,0.41910240231635054,-0.16513646322995226
270,270,270,09-27,0.6856586649468274,-1.3080250055537956,-0.4112974368153701
271,271,271,09-28,0.8278352233660679,-0.7159270876902114,-0.4871833653192453
272,272,272,09-29,0.8624984249009309,-0.5715712973723842,-0.6815462246996798
273,273,273,09-30,0.7339178594896411,-1.1070483542389138,-0.5167863001395733
274,274,274,10-01,0.806252712773071,-0.805808005659125,-0.4678754962008524
275,275,275,10-02,1.337758619008304,1.4076619496769909,-0.2620166414908852
276,276,276,10-03,0.756126432831744,-1.0145601819214698,-0.09617712499556562
277,277,277,10-04,1.1244243779612662,0.5192260405695921,0.11792043315676125
278,278,278,10-05,1.1014301048868187,0.4234658015995332,0.3510689008208108
279,279,279,10-06,1.0423768464142409,0.17753699467504752,0.4042607051802021
280,280,280,10-07,1.1421591133846465,0.5930828003251722,0.5208301650722509
281,281,281,10-08,1.414394196858826,1.7268127758333376,0.4573442471927859
282,282,282,10-09,0.9240727551296678,-0.3151434225691769,0.32727475852280863
283,283,283,10-10,1.0329576555844266,0.13831053329280202,0.07355249263728872
284,284,284,10-11,0.9140337466509324,-0.35695113042033066,-0.0916979855894763
285,285,285,10-12,0.6768289449310364,-1.3447966006380718,-0.1200883841363648
286,286,286,10-13,0.904076084589114,-0.3984200690354179,0.261229129000927
287,287,287,10-14,1.3734910046424618,1.5564703845520067,0.4147235670630337
288,288,288,10-15,1.4734522754474644,1.9727616562545736,0.4088335221778551
289,289,289,10-16,1.2541032831749654,1.0592771616654422,0.37861545788647993
290,290,290,10-17,0.9055477214299912,-0.3922913997314021,0.3919661466147327
291,291,291,10-18,0.6332925609639282,-1.5261049863863223,0.0620096280951364
292,292,292,10-19,0.9233109602943872,-0.31831593666590235,-0.19147694816223035
293,293,293,10-20,0.8981093407408618,-0.4232687265655711,-0.30162230540313656
294,294,294,10-21,1.1082439415172771,0.4518421987103733,-0.4378737102010509
295,295,295,10-22,1.0954124246608052,0.39840501822000496,-0.055332253446877866
296,296,296,10-23,0.7092448273020905,-1.2097998285188882,-0.0039623790458950155
297,297,297,10-24,1.1844354662141554,0.7691437541387158,0.14768578272639046
298,298,298,10-25,0.9973216101725016,-0.010096690260005288,0.1892859104069087
299,299,299,10-26,1.1165949636174002,0.4866202440681418,0.04747827037377098
300,300,300,10-27,1.1681789232658168,0.7014429647934829,0.20954192278506656
301,301,301,10-28,0.8911044383377271,-0.4524408219788214,-0.14758464899582532
302,302,302,10-29,0.9427364676155298,-0.2374179140511147,-0.31220233032219785
303,303,303,10-30,0.6699088107676083,-1.3736156765466354,-0.4708362862797479
304,304,304,10-31,0.7601502773930685,-0.9978027782182408,-0.5083685114823885
305,305,305,11-01,0.8880446253099772,-0.4651834916771578,-0.6140328592596594
306,306,306,11-02,1.1141047326821227,0.4762496135776394,-0.4307825211916638
307,307,307,11-03,0.7388695508840544,-1.0864269086424476,-0.37284187987941897
308,308,308,11-04,1.2067526204472574,0.8620841143568595,-0.21167210204696046
309,309,309,11-05,0.7533862295442428,-1.0259718286731667,-0.14058458443873098
310,310,310,11-06,0.9923540765493958,-0.030784111223489726,-0.10432828654279458
311,311,311,11-07,0.9904632790006374,-0.03865838602778073,0.08104649237102901
312,312,312,11-08,1.1663406433348735,0.6937874009532581,0.04426656849928552
313,313,313,11-09,1.0059464713244397,0.025821764840493783,-0.13724124816934405
314,314,314,11-10,1.1537623007324942,0.6414045711263986,-0.0986796846049836
315,315,315,11-11,0.4918805975712374,-2.115018728684944,-0.2340881962332165
316,316,316,11-12,1.0479112764256706,0.20058527016267305,-0.4688751809550719
317,317,317,11-13,0.7953747750575171,-0.8511094557971781,-0.5513344821041372
318,318,318,11-14,0.8280735651141219,-0.7149345073778745,-0.4735585173062078
319,319,319,11-15,0.8871440304444067,-0.4689340420538981,-0.156425000545846
320,320,320,11-16,1.2658172700450523,1.1080603599139751,0.15004492935472696
321,321,321,11-17,0.9487876456662824,-0.21221762812277345,0.1406017367551606
322,322,322,11-18,1.489454864852424,2.0394048495661106,0.2475384729413096
323,323,323,11-19,0.781769586620367,-0.907768611394576,0.1619092555310503
324,324,324,11-20,0.9821416338659104,-0.07331409026098028,-0.1434162091765042
325,325,325,11-21,0.7637745633591145,-0.982709346515454,0.10895173876844996
326,326,326,11-22,0.8259225587799797,-0.7238924283313517,-0.11142982987147383
327,327,327,11-23,1.3123843266707205,1.3019900595469514,0.051002625581538265
328,328,328,11-24,1.17194225057422,0.7171154377265679,-0.023351918164683304
329,329,329,11-25,1.0157925763504196,0.06682612132349666,0.1382561146731133
330,330,330,11-26,0.8750160438538924,-0.5194413527383097,0.14533990907757208
331,331,331,11-27,0.9966097741771528,-0.01306114948867448,-0.08460684208133491
332,332,332,11-28,0.836128467079162,-0.681389661904599,-0.23494556248179155
333,333,333,11-29,0.9810907681584152,-0.07769044740649059,0.024111824354312986
334,334,334,11-30,0.9553431926939256,-0.1849168846761718,0.14801492365329438
335,335,335,12-01,1.3890270017610329,1.6211704423401239,0.05046864261527992
336,336,336,12-02,1.0535282362227083,0.22397724305557865,0.07461628424198183
337,337,337,12-03,0.8560709128892514,-0.5983388357167613,0.2314226292437851
338,338,338,12-04,0.8709189482834887,-0.5365038121443876,0.3316773124275361
339,339,339,12-05,1.2070079936514415,0.8631476226043291,-0.0015654713963519915
340,340,340,12-06,1.0997841581873495,0.416611214426334,-0.11102336523034388
341,341,341,12-07,0.9089106828952408,-0.3782862606032045,-0.17426515189284073
342,342,342,12-08,0.8958278339653806,-0.4327701199483727,-0.2724227189430654
343,343,343,12-09,0.7649559202028977,-0.9777895556917422,-0.4395406008620253
344,344,344,12-10,0.7294993825836604,-1.1254492144457355,-0.6137519725154645
345,345,345,12-11,0.9662345210412074,-0.13955966890943056,-0.6116828944434446
346,346,346,12-12,0.8487908088249444,-0.628657015494301,-0.3827922298918738
347,347,347,12-13,0.9118916871228046,-0.3658717921710846,-0.18695051935449644
348,348,348,12-14,1.2255998459088464,0.9405738673610524,-0.21026005869792305
349,349,349,12-15,1.0471129711813123,0.19726070753252173,-0.3119586747124715
350,350,350,12-16,0.6959163891408445,-1.2653064505062952,-0.2798196459779267
351,351,351,12-17,0.8197132232823493,-0.7497513649967215,-0.2128738443011048
352,352,352,12-18,0.8950948037408741,-0.43582284308703184,-0.17333116998585266
353,353,353,12-19,1.0083432036291045,0.0358030178898465,-0.11010860020552107
354,354,354,12-20,1.2825705716136857,1.1778299132525656,0.005609181641568243
355,355,355,12-21,1.1382002773304831,0.5765961262145111,-0.08262704374486872
356,356,356,12-22,0.8626356645298671,-0.5709997594237592,-0.09190338608121293
357,357,357,12-23,0.692587734661006,-1.2791687173153432,0.07391501027661508
358,358,358,12-24,0.8817300032072842,-0.4914808971050971,-0.2281194557575885
359,359,359,12-25,1.2472444549810997,1.0307133960368144,-0.3814438875249671
360,360,360,12-26,0.8474173348685127,-0.6343768829526557,-0.40657610111070897
361,361,361,12-27,0.917299584665383,-0.3433504643897606,-0.2657410594173784
362,362,362,12-28,0.8264266707948007,-0.7217930409382105,-0.3956404912640864
363,363,363,12-29,0.8954944593294882,-0.4341584671553598,
364,364,364,12-30,0.6945786526953438,-1.2708774881853449,
365,365,365,12-31,,,
