,unnamed: 0,unnamed: 0,mth_day,eerie,eerie_norm,eerie_ravg
53,53,53,02-23,3.992402945295659,0.937324639433427,0.7960134537204994
54,54,54,02-24,4.00057231321615,0.9528578729516616,1.0128256503919688
55,55,55,02-25,3.6860091491463023,0.354747574665827,0.9433715885945032
56,56,56,02-26,3.91474892941331,0.789673318784289,0.3625002334820081
57,57,57,02-27,3.283210272639176,-0.4111340786716287,0.3519520354872288
58,58,58,02-28,3.2635753436610537,-0.4484679262715284,0.12176833139844068
59,59,59,02-29,3.9591173669066975,0.8740354514647514,0.1370523352849455
60,60,60,03-01,3.274211494989105,-0.4282443515810674,0.04454792392253985
61,61,61,03-02,3.734238895090893,0.446451597984856,-0.12155614503043895
62,62,62,03-03,3.6228447731534446,0.23464685060985505,-0.11294297112866855
63,63,63,03-04,2.759057236206204,-1.4077584923895017,-0.38917938840993255
64,64,64,03-05,3.2907548178448933,-0.39678888286090586,-0.2447980130048404
65,65,65,03-06,3.087433983085873,-0.7833830522228326,-0.5525655409804051
66,66,66,03-07,3.729817048784245,0.4380439008494855,-0.8229328556670473
67,67,67,03-08,2.763056880582096,-1.4001535698685323,-0.8628013336231918
68,68,68,03-09,2.7696817540985106,-1.3875570375099981,-0.9291864368813062
69,69,69,03-10,2.6332494585256354,-1.6469693601263684,-0.7294451293666547
70,70,70,03-11,3.081271969736535,-0.7950995024095927,-1.0001203443774405
71,71,71,03-12,3.7177316843693617,0.41506479286507547,-0.8751258389773154
72,72,72,03-13,2.8756824286671816,-1.1860073892152292,-0.6068220077305341
73,73,73,03-14,3.157485806711892,-0.6501865374677831,-0.5411364761591616
74,74,74,03-15,3.6163333064720464,0.22226594997069105,-0.3701565748340243
75,75,75,03-16,2.840524759124052,-1.2528561706981332,-0.8535886929463613
76,76,76,03-17,3.620811037102492,0.2307799055412309,-0.7163019195695327
77,77,77,03-18,2.192227738469423,-2.485527915808946,-0.5914247127811025
78,78,78,03-19,3.3089004683042518,-0.3622867489542576,-0.2949079806210041
79,79,79,03-20,3.551544588847765,0.09907670326279876,-0.006361752397093838
80,80,80,03-21,4.552012645904091,2.001366342931281,-0.007102661252837404
81,81,81,03-22,3.751052614511256,0.4784211986453287,0.7620003194183841
82,82,82,03-23,3.618473047257294,0.22633445240676955,1.1436182278989504
83,83,83,03-24,4.619186121786263,2.1290899682183837,1.3262250367990986
84,84,84,03-25,4.513122536722773,1.92742070192914,1.065366317134919
85,85,85,03-26,4.1277731783198455,1.1947175566636876,1.0524102155607018
86,86,86,03-27,3.7288546651642975,0.4362140249462027,0.9283646531752688
87,87,87,03-28,3.7101687275404776,0.40068458920002586,0.5886251180973303
88,88,88,03-29,3.2270385773481545,-0.5179389219058285,0.1565503306758983
89,89,89,03-30,3.5471141970591336,0.09065275775075182,-0.04698009816756913
90,90,90,03-31,3.1496802488810145,-0.665028022599452,-0.07521817830318515
91,91,91,04-01,3.4855186389984274,-0.026465016397116924,-0.22889594771601704
92,92,92,04-02,3.639747423304313,0.2667855441325065,-0.2408173257161816
93,93,93,04-03,3.225227750611222,-0.5213820272769654,-0.2406419111452985
94,94,94,04-04,3.1894198331678396,-0.5894671899068158,-0.027234165861568682
95,95,95,04-05,3.547667730037239,0.09170524517605014,-0.052921201970538484
96,96,96,04-06,3.823103352805377,0.6154184491029271,-0.07644577179099267
97,97,97,04-07,3.4044613954381187,-0.18058723305093569,-0.16552004852211974
98,98,98,04-08,3.5655139937447933,0.12563812520978146,-0.12453983057204256
99,99,99,04-09,2.9441476246938505,-1.0558276876637276,-0.08605905503635054
100,100,100,04-10,3.318735784352025,-0.3435858822063528,-0.4665702134094675
101,101,101,04-11,3.669096515427429,0.3225898983902021,-0.6402766837632569
102,102,102,04-12,2.6223737119537938,-1.667648501135775,-0.5392533248589083
103,103,103,04-13,2.85631844832123,-1.2228260551736712,-0.4270223328881621
104,104,104,04-14,3.884300286303117,0.7317782786358729,-0.4216836127899552
105,105,105,04-15,3.2983003892477627,-0.3824417358392503,-0.6544751496579319
106,106,106,04-16,3.3355824899612236,-0.3115535616171113,-0.1584066319812936
107,107,107,04-17,2.9345064980101583,-1.0741593228176578,0.0948994049365664
108,108,108,04-18,4.18775270271542,1.3087626049240544,0.2842606613543408
109,109,109,04-19,3.6556434090775136,0.29701016633348903,0.2277778825901819
110,110,110,04-20,4.4818430085240655,1.8679458171425192,0.12598638166111129
111,111,111,04-21,3.1200650204092875,-0.7213384084242037,0.1913341097764344
112,112,112,04-22,3.0143722713834613,-0.9223025671915352,-0.17218069231783173
113,113,113,04-23,3.140715836116976,-0.6820729541257193,-0.2454355502533609
114,114,114,04-24,3.040656255848857,-0.8723262076415425,-0.5135607290415692
115,115,115,04-25,3.4244825683924915,-0.14251898127968568,-0.3469463130073717
116,116,116,04-26,3.6357552065102734,0.2591947444132692,-0.2327063555974241
117,117,117,04-27,3.64582849284146,0.2783480877809815,-0.16561263788061106
118,118,118,04-28,3.374864467245009,-0.2368628227318495,-0.06554331368912053
119,119,119,04-29,3.352434766836244,-0.2795106478248411,-0.044322694140121986
120,120,120,04-30,3.3564320249759416,-0.2719102624925993,-0.19675985961784925
121,121,121,05-01,3.4914457213225085,-0.015195263985694422,-0.3046022240105991
122,122,122,05-02,3.15472904228666,-0.6554282484530942,-0.3718944230047181
123,123,123,05-03,3.3055243503308245,-0.3687060985755179,-0.2719850688930055
124,124,124,05-04,3.1625192149381323,-0.6406160166965635,-0.4259224019536878
125,125,125,05-05,3.6677057391598398,0.3199454768454345,-0.6190750547704585
126,126,126,05-06,2.8706719767558617,-1.195534260856693,-0.6591396625073301
127,127,127,05-07,2.8819389819201535,-1.1741111808863185,-0.8696671793360652
128,128,128,05-08,3.0283023633308184,-0.8958158948743243,-0.6667243754730589
129,129,129,05-09,2.6411900092514804,-1.6318711995479278,-0.8813578216359258
130,130,130,05-10,3.8029194624307343,0.5770408064814739,-0.6360600594697309
131,131,131,05-11,2.9904148501679115,-0.9678552001317668,-0.28815132156046597
132,132,132,05-12,3.6447262650106618,0.27625231214047685,-0.3067039780845861
133,133,133,05-13,3.9797893989880615,0.9133412465692706,-0.20213155847177347
134,134,134,05-14,2.969758154797502,-1.0071318340190452,-0.1816245552570276
135,135,135,05-15,2.9711756117276904,-1.004436681871052,0.22027391731720186
136,136,136,05-16,3.8676307489808095,0.7000828257699495,0.2427860036385189
137,137,137,05-17,4.25863366061252,1.4435356353136095,0.0917361625230707
138,138,138,05-18,3.7157647318955385,0.4113248300683794,0.2377859172594833
139,139,139,05-19,3.50314103406575,0.007042199876581208,0.4199791237254679
140,140,140,05-20,3.430628396555712,-0.13083330560056933,0.21549575657430767
141,141,141,05-21,3.5460990497178755,0.08872255692485627,0.0009693237659831694
142,142,142,05-22,3.2223691460115296,-0.5268173771370123,-0.042412856400423166
143,143,143,05-23,3.581680459764391,0.15637703846366247,0.03541085858648603
144,144,144,05-24,3.5788692205174213,0.15103174906994146,-0.03134823180567881
145,145,145,05-25,3.7487192235346067,0.4739844897980363,-0.10138883410773446
146,146,146,05-26,3.2199654058227014,-0.5313878479535584,0.1173156482438976
147,147,147,05-27,3.325081018060811,-0.33152105688747746,0.2235486495987136
148,148,148,05-28,3.912506475149207,0.78540951697278,0.15792103546353414
149,149,149,05-29,3.916906144363831,0.7937750465925583,0.2275021182566484
150,150,150,05-30,3.371776682449956,-0.2427339357411352,0.29696375996246105
151,151,151,05-31,3.9682872091607098,0.8914709865567217,0.28650899849627903
152,152,152,06-01,3.4391564867228785,-0.11461799771868235,0.14164991482699868
153,153,153,06-02,3.2920902851894027,-0.3942496256845693,0.15978479748391208
154,154,154,06-03,3.4553934794305694,-0.08374498504290227,0.03451066321722049
155,155,155,06-04,3.974132038165792,0.9025843425340386,-0.21967494429595927
156,156,156,06-05,2.9764653678247472,-0.9943787413412848,-0.1896225441666796
157,157,157,06-06,3.166186701717339,-0.633642658522357,-0.030004089486832364
158,158,158,06-07,3.5339889425389965,0.06569640305699613,0.1318284052168767
159,159,159,06-08,3.795777511026505,0.563461102394514,-0.11257482599907148
160,160,160,06-09,3.966067263806584,0.8872499831793519,0.3683229493437205
161,161,161,06-10,3.202900505047038,-0.5638350447616504,0.7306936064724288
162,162,162,06-11,4.493972017412848,1.891007910715468,1.0523357336008503
163,163,163,06-12,4.309672718920157,1.5405812842498932,1.2923270525824468
164,164,164,06-13,4.548953227530997,1.9955491658275248,1.3726984020769857
165,165,165,06-14,4.553086945736183,2.0034090162840936,1.8346298572887445
166,166,166,06-15,4.219684692598792,1.3694780801465851,1.8713163658407213
167,167,167,06-16,4.660557601585026,2.2077536865089016,1.783016037854008
168,168,168,06-17,4.6097388675258735,2.1111269620273294,1.6054441497375809
169,169,169,06-18,4.031034842533367,1.0107793163296146,1.3022932021636506
170,170,170,06-19,3.988612683629515,0.9301178371289612,1.1984678197956145
171,171,171,06-20,3.5964728743892054,0.18450333084051213,1.3054032444812051
172,172,172,06-21,3.892056418529082,0.7465257859383695,0.9493811047321324
173,173,173,06-22,4.997999832257103,2.849366234622446,0.7254873648846029
174,174,174,06-23,3.4862860420585653,-0.025005876467107127,0.6203770424696392
175,175,175,06-24,3.324522447508067,-0.33258312275556245,0.6044466475925275
176,176,176,06-25,3.6569296911445566,0.29945590263917954,0.6253506080189294
177,177,177,06-26,3.5462033963502413,0.0889209615778422,0.14617708022283074
178,178,178,06-27,3.9580203313943048,0.8719495484967804,0.32745782154022834
179,179,179,06-28,3.4859341667030384,-0.0256749321541453,0.6767531685167691
180,180,180,06-29,4.058330132292335,1.0626785714372784,0.5831196646167371
181,181,181,06-30,4.426748406713742,1.7631889591036818,0.3662119433782039
182,182,182,07-01,3.361462604212728,-0.2623451207610118,0.190176948475397
183,183,183,07-02,2.8617358728898834,-1.2125253658533572,0.488168038260784
184,184,184,07-03,3.4025295617919724,-0.1842604209200613,0.07573360018214888
185,185,185,07-04,4.426265945000393,1.7622716065581765,-0.14574735689575116
186,186,186,07-05,2.756864343939855,-1.411928057034532,-0.28990381359128986
187,187,187,07-06,3.727849716897026,0.4343032166362815,-0.17472373550773354
188,188,188,07-07,2.9065667971763887,-1.1272838609342437,0.10805519814540594
189,189,189,07-08,3.2251946854561977,-0.5214448973520197,-0.04146434421597756
190,190,190,07-09,4.294858314771103,1.5124131809987758,0.33670915296251896
191,191,191,07-10,3.954446545097715,0.8651543523898753,0.19437116803325694
192,192,192,07-11,3.950217330980154,0.8571129260364468,0.4390671545224849
193,193,193,07-12,3.278692225026413,-0.41972469293929066,0.5446481345197186
194,194,194,07-13,3.678722140087333,0.340892058001124,0.11461828115719715
195,195,195,07-14,3.558362870943484,0.11204098263138304,0.10324856608318947
196,196,196,07-15,2.937868959738513,-1.0677659391763534,0.21564064413214346
197,197,197,07-16,3.918568611962279,0.7969360619458292,0.23836782129013265
198,198,198,07-17,4.3048784139488525,1.5314653943301708,0.21495894913729754
199,199,199,07-18,3.3504094261281048,-0.28336162999135545,0.24608464141672115
200,200,200,07-19,3.6048538026304517,0.20043882508411331,0.24077274787799785
201,201,201,07-20,3.656582175396264,0.2987951363079248,0.1999862101839798
202,202,202,07-21,2.9211069072187845,-1.0996373004086932,-0.2097738854181648
203,203,203,07-22,3.7898638324065215,0.5522168357817211,-0.40913003907326057
204,204,204,07-23,3.0118517007999484,-0.9270951792826968,-0.4567070239085201
205,205,205,07-24,2.721327104854586,-1.4794985519219297,-0.8368376735666144
206,206,206,07-25,3.4547212909892937,-0.08502308392744436,-0.7593880205481026
207,207,207,07-26,2.4570532564753687,-1.9819887616406409,-0.982478949859752
208,208,208,07-27,3.1655047179179614,-0.6349393822976226,-0.7335848837266729
209,209,209,07-28,3.0858847623184995,-0.7863287400881762,-0.3377125685658065
210,210,210,07-29,3.797254378387173,0.5662692175157789,-0.28163933673149616
211,211,211,07-30,3.9705299530404283,0.8957353390432683,-0.07998506209324167
212,212,212,07-31,3.6316643057741023,0.2514163070784179,0.028554418342181764
213,213,213,08-01,3.0933874596504323,-0.772063113811114,0.10037769089672688
214,214,214,08-02,3.5080086589814963,0.016297500314917984,-0.03895460728662651
215,215,215,08-03,3.3125281349542104,-0.3553891047609055,0.1723806478826827
216,216,216,08-04,3.357581541795416,-0.2697245715843415,0.1329309117811124
217,217,217,08-05,4.63741316909029,2.163746870059124,0.27330023587619273
218,218,218,08-06,3.5071778973769003,0.014717890468996228,0.0275291524175126
219,219,219,08-07,3.5363327042206185,0.07015283075936804,-0.17816762676837347
220,220,220,08-08,2.7324607722000116,-1.4583290004371632,-0.42525865370953664
221,221,221,08-09,2.663437525227571,-1.5895697798762218,-0.8553758222145996
222,222,222,08-10,2.577868480803424,-1.752270733231321,-0.8449587620532458
223,223,223,08-11,3.2801482850030648,-0.41695614097125455,-0.8123554874688595
224,224,224,08-12,3.540049661137392,0.07722025143711989,-0.6063921085907277
225,225,225,08-13,3.639214623241529,0.2657724782656857,-0.1799325527033233
226,226,226,08-14,3.3823926559489164,-0.22254872716837232,0.09378514039099768
227,227,227,08-15,4.009160556236025,0.9691875554482048,-0.02043990008812217
228,228,228,08-16,3.441603853844952,-0.10996457466539496,-0.1885471351666278
229,229,229,08-17,2.919703160562685,-1.1023063838459737,-0.4533121456143679
230,230,230,08-18,3.0095754935377177,-0.931423159033914,-0.4351782140980606
231,231,231,08-19,2.8037300680336967,-1.3228175844207546,-0.6052836429737146
232,232,232,08-20,3.4396155483600026,-0.11374513807052868,-0.5175113801036743
233,233,233,08-21,3.472380948000497,-0.05144501780571946,-0.3323020969365313
234,234,234,08-22,3.7185753837293167,0.4166690025548468,0.004778779071404504
235,235,235,08-23,3.5041440400640367,0.008949315156883866,0.18367757306296387
236,236,236,08-24,4.073257833150128,1.0910620970137008,0.07883175072021043
237,237,237,08-25,3.3682577564638785,-0.2494248204713983,0.014026686655590849
238,238,238,08-26,3.1087672043990677,-0.7428200721270494,-0.1606331965896147
239,239,239,08-27,3.267884024356084,-0.4402754021934369,-0.16953623700647588
240,240,240,08-28,3.1674238753823487,-0.6312902969163864,-0.2117701743715167
241,241,241,08-29,3.4760498717670263,-0.0444689273442834,0.04253818883389545
242,242,242,08-30,3.9399856824439783,0.837658472823456,0.3354396199037808
243,243,243,08-31,4.170745628101448,1.2764253587610748,0.4190870520476128
244,244,244,09-01,4.033038207743986,1.0145885142922626,0.21148293239696367
245,245,245,09-02,3.531839361659844,0.061609190669555176,0.2914444079436788
246,246,246,09-03,2.512314519080633,-1.876915014820281,0.20345629317097771
247,247,247,09-04,3.728373914577417,0.43529992593600697,-0.0994828614613824
248,248,248,09-05,3.6623330167457073,0.3097297841872497,-0.34186738852641657
249,249,249,09-06,3.214799884232048,-0.5412095690330863,-0.2826317301741341
250,250,250,09-07,3.2681768371205338,-0.4397186480979425,0.28364452275270763
251,251,251,09-08,3.718761635064503,0.41702314078325015,0.13880270273448864
252,252,252,09-09,4.299238941236198,1.52074250274077,0.4838877258372504
253,253,253,09-10,3.271315395520193,-0.433750994173307,0.8441812627318654
254,254,254,09-11,4.751273003749025,2.3802399228038205,0.9034474894086274
255,255,255,09-12,4.351731402893083,1.6205516523346042,0.9870206117821352
256,256,256,09-13,3.4551955710164712,-0.08412128803737087,0.7856744788222493
257,257,257,09-14,3.982482482677568,0.9184618750242974,0.9451459352638756
258,258,258,09-15,3.663877100733444,0.31266570498145474,0.3291858233950681
259,259,259,09-16,3.7745387581093968,0.5230777444764513,0.09866011175640872
260,260,260,09-17,2.8075676809792136,-1.3155207484090243,0.2882126613707484
261,261,261,09-18,3.624291355861604,0.2373973825026478,0.4296717716607459
262,262,262,09-19,4.05334193233224,1.0531940096486667,0.24055957418523136
263,263,263,09-20,4.428866623999227,1.7672165367642825,0.08641914468967447
264,264,264,09-21,3.0671203014682615,-0.8220074798716324,0.2452026502239152
265,265,265,09-22,3.2881378248483952,-0.4017648324968901,0.20979291889850696
266,266,266,09-23,3.3086201662425583,-0.36281971520358025,-0.013843973608606841
267,267,267,09-24,3.5125534658118283,0.024938994550199045,-0.3017320564396624
268,268,268,09-25,3.347640037099193,-0.28862734539401635,-0.309535947631908
269,269,269,09-26,3.520415592546882,0.039888039777949184,-0.1848005450292957
270,270,270,09-27,3.0424945756194504,-0.8688308270251062,-0.17428509294021075
271,271,271,09-28,3.6817491339329225,0.34664758311878424,-0.02245409006265652
272,272,272,09-29,3.3418024126300288,-0.29972700266907104,-0.039700632280601264
273,273,273,09-30,3.9916668414478087,0.9359250118155245,-0.13217934504086562
274,274,274,10-01,3.2932173638408733,-0.3921065987016849,-0.24063937769341784
275,275,275,10-02,3.228592530028004,-0.514984236783637,-0.2983688985233619
276,276,276,10-03,2.700241337605469,-1.5195910229404193,-0.07968017750218248
277,277,277,10-04,3.4995795830870513,0.000270458139120068,-0.4841350442337872
278,278,278,10-05,4.031890005784313,1.0124053234580055,-0.2362507391925377
279,279,279,10-06,2.7153811499908693,-1.490804188574104,-0.145353577849888
280,280,280,10-07,4.075433669500604,1.0951992315458121,0.18899529801092527
281,281,281,10-08,3.5154248961536934,0.030398731272261163,0.1348091360679847
282,282,282,10-09,3.7553026591917966,0.4865022322244607,0.09902895400909943
283,283,283,10-10,3.3285913496616493,-0.3248465135185236,0.40557659949364827
284,284,284,10-11,3.9189831324698594,0.7977242311046938,0.499510806649303
285,285,285,10-12,3.6827137397637886,0.3484816843331892,0.3988917439252879
286,286,286,10-13,4.371849646640201,1.6588044744797403,0.7116437735834364
287,287,287,10-14,3.1979143885407715,-0.5733156450718288,1.065918345384282
288,288,288,10-15,4.742213618262277,2.363014410173352,1.152269754719479
289,289,289,10-16,4.446529601932706,1.8008009172865498,1.101442121770715
290,290,290,10-17,4.191471059397903,1.3158326871158748,1.0237736247384923
291,291,291,10-18,3.5223235800721744,0.04351588664060612,1.0745820928690974
292,292,292,10-19,4.126761258310899,1.192793492286404,0.8135499547831532
293,293,293,10-20,3.35824407230489,-0.2684648362881987,0.5199958536498644
294,294,294,10-21,3.918508403532889,0.7968215816576872,0.4063128266422417
295,295,295,10-22,3.5201990524389286,0.03947631048681747,0.7668718547465345
296,296,296,10-23,3.832736296471624,0.6337345250701378,0.7351980040476184
297,297,297,10-24,4.660092874861008,2.2068700552663643,0.9415036179137872
298,298,298,10-25,4.026812201529748,1.0027503880929076,0.8211468035100884
299,299,299,10-26,4.00925590255531,0.969368846908814,0.8294428906006753
300,300,300,10-27,3.538714036527004,0.0746806952354936,0.8961810596858392
301,301,301,10-28,3.5463779369566497,0.08925283303033926,0.85655448422049
302,302,302,10-29,4.043333268553435,1.0341635395811206,1.1988666198613669
303,303,303,10-30,4.535048437451816,1.9691106024742688,1.0339656713680794
304,304,304,10-31,5.107002147718321,3.0566232019381676,1.0309170450369731
305,305,305,11-01,3.488899397093053,-0.020036844050909358,1.155637917782977
306,306,306,11-02,3.529093882376225,0.0563889372488525,1.0032008147160767
307,307,307,11-03,3.939943396059848,0.8375780695063649,0.6769371262200109
308,308,308,11-04,3.5623073012715616,0.11954092117972002,0.3927569118149399
309,309,309,11-05,3.5055004915104973,0.011528471497872679,0.2895832553563366
310,310,310,11-06,4.210251555071746,1.3515419155077415,0.11514825762085827
311,311,311,11-07,3.1633276898281464,-0.6390787828025288,0.08781122091223183
312,312,312,11-08,2.97865201602368,-0.9902210491640177,0.08956630555698843
313,313,313,11-09,3.8536794599129123,0.6735558492546061,-0.10680365053335956
314,314,314,11-10,3.5678455939307647,0.1300714290482596,-0.3116416175222141
315,315,315,11-11,2.885841326038142,-1.1666912650442152,-0.3838847915431316
316,316,316,11-12,3.563870987450861,0.12251411357461416,-0.21342313952555766
317,317,317,11-13,2.9353592886727307,-1.0725378269280337,-0.39764776551048
318,318,318,11-14,3.5165557113611188,0.03254886294142632,-0.2378490512329421
319,319,319,11-15,3.2723457351920517,-0.4317919066549277,-0.1254755013921174
320,320,320,11-16,4.072101641567786,1.0888637147134863,0.10938457954964094
321,321,321,11-17,3.2404439419469315,-0.4924499659992666,0.4152666329410141
322,322,322,11-18,4.304988440734709,1.5316745992251644,0.2533137670506669
323,323,323,11-19,3.9005915559257813,0.7627544934202053,0.5790408387164431
324,324,324,11-20,3.0055020872655063,-0.9391683324006566,0.33702451893220875
325,325,325,11-21,4.300200349098998,1.522570523339729,0.3501322241104017
326,326,326,11-22,3.3084021748367833,-0.3632342039919197,0.22235145928342925
327,327,327,11-23,3.2818062247201665,-0.413803734930109,-0.1159461057491296
328,328,328,11-24,3.901767277617116,0.7649900102633299,0.09764235265514527
329,329,329,11-25,2.8330698687846145,-1.2670308967751478,0.11567282640155485
330,330,330,11-26,3.6794954441129546,0.34236241802499273,0.3400300436079098
331,331,331,11-27,4.357096773262942,1.6307533658181863,0.4180732506354076
332,332,332,11-28,4.016377105165868,0.98290909924621,0.4382610366579396
333,333,333,11-29,3.5280770367134,0.054455507234877916,0.6014952351887811
334,334,334,11-30,3.965471251934353,0.886116726398522,0.2432364940888725
335,335,335,12-01,3.348166827871533,-0.2876257055900985,-0.13048488606564368
336,336,336,12-02,2.548984866257519,-1.8071900285744589,-0.3365393227636993
337,337,337,12-03,3.177792753664463,-0.6115749151089107,-0.5274429325475315
338,338,338,12-04,3.3661578820814206,-0.253417520942124,-0.65817833871311
339,339,339,12-05,2.925667310299432,-1.0909661514681148,-0.6829133581422081
340,340,340,12-06,3.5529265108998374,0.1017042894050504,-0.5251817665418996
341,341,341,12-07,3.2701137396978743,-0.4360358221646873,-0.5484218247694795
342,342,342,12-08,3.0467179633444497,-0.8608004789726077,-0.5513218415754573
343,343,343,12-09,3.1044571203855846,-0.7510152644743896,-0.3283491863072452
344,344,344,12-10,3.35700667570736,-0.2708176217779907,-0.4154990550493205
345,345,345,12-11,3.6292731583502715,0.2468697801411578,-0.4350701375271028
346,346,346,12-12,3.2779189893271723,-0.4211949230474016,-0.10429430191208254
347,347,347,12-13,3.2083558166579897,-0.5534623170313813,0.15916120674123793
348,348,348,12-14,4.090504305901456,1.1238545347175142,0.17954912358927005
349,349,349,12-15,3.935809450861742,0.8297177874455332,0.4503350319421528
350,350,350,12-16,3.421342176877197,-0.1484901206897981,0.4125978160415063
351,351,351,12-17,4.4837570790698935,1.8715852302584544,0.5815105593052324
352,352,352,12-18,3.1588365585021343,-0.6476182184512806,0.3170619568981888
353,353,353,12-19,3.7413718218165886,0.4600141425509762,0.5127646971443236
354,354,354,12-20,3.2560181984518772,-0.46283707972474797,0.4414073707025676
355,355,355,12-21,4.553363169953975,2.0039342289223416,0.04845247292135872
356,356,356,12-22,3.1961691298715085,-0.5766340793403341,-0.17505602241597093
357,357,357,12-23,3.243760345988449,-0.4861441564287986,-0.4213092496135276
358,358,358,12-24,2.4535398295412683,-1.9886691904752585,-0.3935917773127561
359,359,359,12-25,2.9643024966602214,-1.0175052206343644,-0.9317806398791924
360,360,360,12-26,3.3434826257851347,-0.29653224592011884,-1.1580051651295773
361,361,361,12-27,2.8550704775066817,-1.2251989464762756,-1.4668901053985328
362,362,362,12-28,2.482301778077954,-1.9339812308426432,-1.135495586571284
363,363,363,12-29,2.2690522586373665,-2.3394537980425305,
364,364,364,12-30,3.4992784703551667,-0.00030207751176488686,
365,365,365,12-31,,,
