,unnamed: 0,unnamed: 0,mth_day,relationships,relationships_norm,relationships_ravg
84,84,84,03-25,2.783250480192252,1.395588024158752,-0.017146753329671787
85,85,85,03-26,1.6575805679258586,-1.7663442376804244,-0.06920891040214237
86,86,86,03-27,2.3710292470108505,0.2376858700653361,0.242141761963096
87,87,87,03-28,2.2899332959668195,0.00989271230527554,0.20264443678194446
88,88,88,03-29,2.643665259794918,1.0035023808979828,0.10158580747759156
89,89,89,03-30,2.4058666650207448,0.33554187094474275,0.4799681796991829
90,90,90,03-31,2.5673850239538747,0.7892362483326341,0.4471986199470907
91,91,91,04-01,2.4658211306014404,0.5039499956491234,0.2476513185032225
92,92,92,04-02,2.30103209767972,0.04106851155278282,0.06047728482249767
93,93,93,04-03,1.8636919194131183,-1.1873910963579335,0.07225601132501519
94,94,94,04-04,2.2438537003606096,-0.11954182118636612,0.020070358678742555
95,95,95,04-05,2.4310265171568304,0.4062142299598479,-0.2049196970044862
96,96,96,04-06,2.455914288647752,0.4761223324549982,-0.12757948099507235
97,97,97,04-07,1.985232967537308,-0.8459903384502493,0.18855334299010784
98,98,98,04-08,2.46623403173888,0.5051098076092658,0.3202767412396849
99,99,99,04-09,2.5389648451517632,0.7094058475531476,0.36008779361049403
100,100,100,04-10,2.5252203847906904,0.6707985683110961,0.5019298307431251
101,101,101,04-11,2.5160645890415485,0.6450805441847028,0.589968480800103
102,102,102,04-12,2.758894808670473,1.3271745552507852,0.11891077841746155
103,103,103,04-13,2.1732872038947546,-0.3177584381083822,-0.2459874998065244
104,104,104,04-14,1.4600350901997956,-2.321236406686583,-0.1681067301557314
105,105,105,04-15,1.7595268708626517,-1.4799838217907682,-0.27345026993133875
106,106,106,04-16,2.691576964021874,1.1380831862158538,-0.510985131595788
107,107,107,04-17,2.2910463849360667,0.01301930553105877,-0.2640230555118289
108,108,108,04-18,2.2515104156831884,-0.0980346147359098,-0.12924247808863676
109,109,109,04-19,2.7008085209204187,1.164014018395372,-0.07101261547649093
110,110,110,04-20,1.7479320371285632,-1.51255294214743,-0.17533537006428213
111,111,111,04-21,1.8839082912915104,-1.1306046461178931,-0.10328486928616144
112,112,112,04-22,2.468739199744303,0.5121466586891066,-0.17726674453180094
113,113,113,04-23,2.4449492661618923,0.4453223101997829,-0.4017401308311641
114,114,114,04-24,2.0934820378672354,-0.5419258662097468,-0.2359695973622149
115,115,115,04-25,2.2213239852559483,-0.1828262994008068,0.000412200690389053
116,116,116,04-26,2.102024825487929,-0.5179297413337351,0.031644598693536814
117,117,117,04-27,2.3888296922081897,0.2876861421977309,0.1712058814588896
118,118,118,04-28,2.535452907329467,0.6995410467079931,0.2635446434101562
119,119,119,04-29,2.743057999525233,1.2826900067918998,0.2432716692129002
120,120,120,04-30,2.290721492966776,0.012106705497852824,0.5982997926696313
121,121,121,05-01,2.1780200650016983,-0.30446414458434273,0.5371630491456488
122,122,122,05-02,2.8603797366418755,1.612238999406652,0.4695310887094424
123,123,123,05-03,2.258239052649964,-0.07913431894616446,0.2603733528950679
124,124,124,05-04,2.390988212959931,0.2937492840907549,0.5780160916259868
125,125,125,05-05,2.2962883334596045,0.02774359190565261,0.7166905227828854
126,126,126,05-06,2.96921965971367,1.9179631378833661,0.3924223502649532
127,127,127,05-07,2.474234446260795,0.5275824423570484,0.4205995842665679
128,128,128,05-08,2.1677293663963217,-0.3333700357009414,0.3661833141504501
129,129,129,05-09,2.3184268022282386,0.08992908506352379,0.24453287641941746
130,130,130,05-10,2.274752785502965,-0.032748336605951577,0.07979228936065015
131,131,131,05-11,2.0364379137263087,-0.7021590344805434,-0.0520299289629181
132,132,132,05-12,2.6173268799361087,0.9295196155307625,0.015886731938851067
133,133,133,05-13,2.1926566780221917,-0.2633508675843611,0.11211889816490908
134,134,134,05-14,2.3128021928601976,0.0741299297096736,0.3968399725025208
135,135,135,05-15,2.52398273159508,0.6673220824198718,0.5460540879763757
136,136,136,05-16,2.8829289010474306,1.6755781094197186,0.6974455829725549
137,137,137,05-17,2.3551655012237,0.19312565836258566,0.8099723990474571
138,138,138,05-18,2.940705441103201,1.8378685855078385,0.7280236666309854
139,139,139,05-19,2.4330186605492443,0.4118100288650524,0.34618741243099244
140,140,140,05-20,2.1377562751289902,-0.4175624647891565,0.0182575534562894
141,141,141,05-21,1.7083645326484205,-1.6236954427800858,-0.09163419448493464
142,142,142,05-22,2.1824570154792,-0.29200104442849945,-0.5209675449713564
143,143,143,05-23,2.12043213437065,-0.4662248292847586,-0.7015019157039091
144,144,144,05-24,2.0236314592071243,-0.7381315174106925,-0.7782768028429524
145,145,145,05-25,2.04738969869658,-0.6713961955302638,-0.31216892477133057
146,146,146,05-26,1.9737619071665344,-0.8782117876234163,-0.2955314737658174
147,147,147,05-27,2.703990442566621,1.1729518256496447,-0.11478792689823505
148,148,148,05-28,2.217995306238444,-0.1921763383954201,0.14741699818088633
149,149,149,05-29,2.506507905190872,0.6182364519207354,0.22155428945256184
150,150,150,05-30,2.5837121388064075,0.8350980330640356,0.2775309305952453
151,151,151,05-31,2.2057500516402198,-0.2265724479002107,-0.15662390831745654
152,152,152,06-01,2.093330352356566,-0.5423519407673157,-0.11091796328455754
153,153,153,06-02,1.7766175598636418,-1.4319772078265662,-0.2288145330236497
154,154,154,06-03,2.3156251152438583,0.08205933180197388,-0.19742554316647493
155,155,155,06-04,2.2546759043923754,-0.08914296651381777,0.05012269282134337
156,156,156,06-05,2.6507603331369927,1.0234319722070842,0.3598055328242589
157,157,157,06-06,2.734523430720813,1.2587169680266994,0.7827896774469577
158,158,158,06-07,2.754825842712937,1.3157450992501774,0.8891941274097145
159,159,159,06-08,2.6801293726509705,1.1059276599096262,0.9068422012216906
160,160,160,06-09,2.5429094678529705,0.7204860315785145,0.8631180503105464
161,161,161,06-10,2.2923729277081932,0.016745476358038986,0.7093117555416896
162,162,162,06-11,2.5573637192105934,0.7610870667402192,0.3541452823451913
163,163,163,06-12,2.405986756305583,0.33587919941355765,0.3969317639653241
164,164,164,06-13,1.9961754107321124,-0.8152537399288118,0.5815221369063067
165,165,165,06-14,2.771523085779109,1.362646549630423,0.8634169244925104
166,166,166,06-15,2.9372022199554486,1.8280282692244108,1.047776672338218
167,167,167,06-16,2.8945119766186376,1.70811420187526,1.1534586361941952
168,168,168,06-17,2.9511638464699046,1.8672455538144657,1.3667971935345389
169,169,169,06-18,2.6317278483921696,0.9699709825494206,1.2686808346607623
170,170,170,06-19,2.4518754863270105,0.4647776041132488,1.1827140607421704
171,171,171,06-20,2.561942442161338,0.7739483963877666,0.7764445820961173
172,172,172,06-21,2.753573597629784,1.3122276257128582,0.4038054190126824
173,173,173,06-22,2.02670338899632,-0.7295026700010586,0.16495703312025006
174,174,174,06-23,2.1551910185678365,-0.3685894246861439,0.01706496439178411
175,175,175,06-24,2.121537712751284,-0.4631193328051732,0.06146726842590591
176,176,176,06-25,2.1359718459366235,-0.4225748082575469,-0.11951061140366565
177,177,177,06-26,2.656787619503833,1.0403622205924974,0.25132403180324864
178,178,178,06-27,2.3669972818081133,0.2263603467354289,0.35703545228288275
179,179,179,06-28,2.8188216870168965,1.4955051892404272,0.3614178216899047
180,180,180,06-29,2.3809950312337813,0.2656790981916606,0.2770822343798542
181,181,181,06-30,2.130898636978772,-0.4368251163630419,0.012478760116633587
182,182,182,07-01,1.9558275063870727,-0.9285883321178501,0.05678371663233042
183,183,183,07-02,2.0915835385928574,-0.5472586249868262,-0.21808421839772169
184,184,184,07-03,2.4616345207823254,0.4921900858296099,-0.3374966079274451
185,185,185,07-04,2.2316922888744752,-0.15370242093988518,-0.27254420130744383
186,186,186,07-05,2.1259251760043254,-0.4507952389866798,-0.12273994212894385
187,187,187,07-06,2.2696396923970177,-0.04711067664303429,0.05276012057851087
188,188,188,07-07,2.275815665504388,-0.02976277704684985,-0.056033398417346926
189,189,189,07-08,2.46645900808012,0.505741751257902,0.13389201382794208
190,190,190,07-09,2.2292470168603042,-0.16057102814553692,0.2937474231276264
191,191,191,07-10,2.637380907924696,0.9858500525318488,0.18558605930597272
192,192,192,07-11,2.467383011898034,0.5083372168114261,0.383886114694543
193,193,193,07-12,2.038602498349892,-0.6960788595729563,0.15357719529024674
194,194,194,07-13,2.6993928723516345,1.160037555284572,0.2696831335257765
195,195,195,07-14,1.9745095297901485,-0.8761117651678755,0.05796391299860047
196,196,196,07-15,2.4772541539224524,0.536064601267642,-0.19963005726509173
197,197,197,07-16,2.1851398034476945,-0.2844652706312077,-0.2437326401215374
198,198,198,07-17,1.917151524513,-1.0372266047707273,-0.194591801395226
199,199,199,07-18,1.9443975379706453,-0.9606943567116301,0.010956636816452923
200,200,200,07-19,2.8043597578577177,1.4548825876424405,-0.006917746222040934
201,201,201,07-20,2.4135695853151518,0.357178864102198,-0.01846199409764136
202,202,202,07-21,2.4390737246395293,0.4288183030366789,-0.05660088684022065
203,203,203,07-22,2.1604808074594315,-0.35373075788481023,-0.09442876632581752
204,204,204,07-23,1.8356852554870384,-1.266059961226203,-0.4014571474344217
205,205,205,07-24,1.8635956062613168,-1.1876616336252113,-0.7244316352241418
206,206,206,07-25,2.148534302650555,-0.38728769900918497,-0.7250615279786312
207,207,207,07-26,1.7236825797224382,-1.5806680626361225,-0.7802081369296031
208,208,208,07-27,2.4377282473877093,0.4250389465097421,-0.6290166750928461
209,209,209,07-28,2.0426853457245446,-0.6846104115906421,-0.3703728954531849
210,210,210,07-29,2.158636537464627,-0.3589111902056611,-0.4397524403076634
211,211,211,07-30,2.416069530353308,0.3642010442127556,-0.505039998738594
212,212,212,07-31,2.000336694918131,-0.8035649681360559,-0.5383410701916621
213,213,213,08-01,1.5842256260273868,-1.9723934132217047,-0.4103241286056242
214,214,214,08-02,2.366595766847191,0.2252325177913332,-0.2848995379540413
215,215,215,08-03,2.316134883798989,0.08349123792558498,-0.4867168229929184
216,216,216,08-04,2.426548705588101,0.3936363537038369,-0.2917442369280811
217,217,217,08-05,1.98497937395999,-0.8467026660205071,-0.05412395240465362
218,218,218,08-06,2.4168062882084635,0.3662705482529678,-0.2105250397240213
219,219,219,08-07,2.09179248581195,-0.5466717060811404,-0.3407006507266415
220,220,220,08-08,2.032516507087041,-0.7131740061248729,-0.6224570987320334
221,221,221,08-09,2.0380743376227533,-0.6975624280901364,-0.39737688035018864
222,222,222,08-10,1.8247051558045824,-1.2969023343285144,-0.5599973433707978
223,223,223,08-11,2.4657601283169828,0.5037786442705616,-0.5245822409310046
224,224,224,08-12,2.069442181993262,-0.6094522298706876,-0.4849671081630733
225,225,225,08-13,2.1674406249022904,-0.3341810914423809,-0.1883252574601061
226,226,226,08-14,2.1171360865109734,-0.4754832095172848,-0.00603714979284901
227,227,227,08-15,2.6717137297477205,1.0822886761276662,-0.30098185927876925
228,228,228,08-16,2.2140801730523965,-0.20317368832497174,-0.5117086309330795
229,229,229,08-17,1.8357459007686645,-1.26588961264496,-0.8573776838526231
230,230,230,08-18,1.6193209897910372,-1.873812859796549,-0.9370478881206672
231,231,231,08-19,1.4290770796058079,-2.408195408959643,-1.1883130991380724
232,232,232,08-20,1.9469572001426303,-0.9535044351255472,-1.0930965361389555
233,233,233,08-21,2.135000736641964,-0.4253025899767661,-0.8659107268448302
234,234,234,08-22,2.4174667314763503,0.3681256896697274,-0.3437990492810723
235,235,235,08-23,2.321024285323688,0.09722524311979326,0.22059281292458266
236,236,236,08-24,2.7345733562688643,1.2588572055859977,0.3567216688913113
237,237,237,08-25,2.634641687704082,0.9781557642742869,0.5715454875997722
238,238,238,08-26,2.237734126395681,-0.13673129932517525,1.2784069835070329
239,239,239,08-27,2.5938733926000523,0.8636403222739989,1.447035848415136
240,240,240,08-28,3.9273524321009297,4.609294665113291,1.247976797551177
241,241,241,08-29,2.6812225891095016,1.108998432568411,1.3077431911247444
242,242,242,08-30,2.309374903361726,0.06450290040224398,1.39316833840887
243,243,243,08-31,2.7623052024903925,1.3367541257156907,1.1151404547989183
244,244,244,09-01,2.420205811591237,0.3758195843795777,0.2501248498278746
245,245,245,09-02,1.9999942122115697,-0.8045269793857105,0.12423974655498267
246,246,246,09-03,2.079642943997401,-0.5807989647129727,0.27038717252572336
247,247,247,09-04,2.4123267467784246,0.3536878129310594,-0.07776640961528508
248,248,248,09-05,2.621551913899108,0.9413874562266882,-0.2471373109332833
249,249,249,09-06,2.0186345989286147,-0.7521673671303597,-0.10119611134139883
250,250,250,09-07,2.058422487018281,-0.640405823528412,-0.03585558748249492
251,251,251,09-08,2.3117307145838737,0.07112021816559648,-0.06087943012506197
252,252,252,09-09,2.2192130340604503,-0.18875582155954904,0.0031599666037348357
253,253,253,09-10,2.3588747729483943,0.20354475707565706,0.09138279371793333
254,254,254,09-11,2.7583427420277924,1.325623836599469,0.4256389739423634
255,255,255,09-12,2.2070822451785093,-0.2228304044451688,0.8515853947230724
256,256,256,09-13,2.7724076592032336,1.3651312578181685,1.1211389076773994
257,257,257,09-14,3.2215700730618044,2.6267987428498496,1.2356421116168963
258,258,258,09-15,2.7949906045171358,1.4285652561664135,1.1725807609605263
259,259,259,09-16,2.6034584025631964,0.8905639807126396,1.2707786852550609
260,260,260,09-17,2.62364106119014,0.94725573266125,1.0933170631459241
261,261,261,09-18,2.416837115944288,0.3663571413220367,0.7480775696355595
262,262,262,09-19,2.393342216844803,0.3003615251633491,0.7445346636343378
263,263,263,09-20,2.4841240846180344,0.5553617817876619,0.6411169980209392
264,264,264,09-21,2.787422809212292,1.4073078201590832,0.5337927967217034
265,265,265,09-22,2.3825539461657987,0.2700579870322484,0.5285324473411063
266,266,266,09-23,2.3943920812825823,0.3033105248658357,0.1752283170549429
267,267,267,09-24,2.4056007897954728,0.3347950450384532,-0.014563875770755038
268,268,268,09-25,1.6386698271625828,-1.8194632565536308,-0.0021934811583649663
269,269,269,09-26,2.078720027816359,-0.5833913751665256,-0.0659484667198697
270,270,270,09-27,2.813846489161584,1.4815301878334235,0.2528624958820896
271,271,271,09-28,2.246370632178256,-0.11247192633678003,-0.3098493910527574
272,272,272,09-29,3.0753856230473904,2.2161763004775907,-0.36559718304302535
273,273,273,09-30,1.2036246790951797,-3.0414762765706285,-0.6528322016818956
274,274,274,10-01,1.5195902133275374,-2.1539500084952388,-1.0161436161798352
275,275,275,10-02,1.4651740221666687,-2.306801486999748,-0.9259774919751306
276,276,276,10-03,2.037798122118971,-0.6983382991542132,-1.5393788653661191
277,277,277,10-04,2.4389692422393208,0.4285248188914478,-1.1319089494358554
278,278,278,10-05,1.7651346505597842,-1.4642319398683417,-0.7497228850516165
279,279,279,10-06,2.073997450932397,-0.5966567809890456,-0.14402321521827735
280,280,280,10-07,2.3359556214490973,0.1391663778101947,-0.08103609014383019
281,281,281,10-08,2.7589738339396583,1.3273965320002876,0.02797008927060433
282,282,282,10-09,2.172341254011158,-0.3204155487075303,0.2808353969800323
283,283,283,10-10,2.6718109977041933,1.0825618953780551,0.25278720173848684
284,284,284,10-11,2.305265517080473,0.05295990638822569,0.20424322321653265
285,285,285,10-12,2.0140853335391875,-0.7649459524383182,0.1344037902902345
286,286,286,10-13,2.2322636542870584,-0.1520974933215305,0.21701127555584945
287,287,287,10-14,2.609793886063445,0.908359934442499,-0.027939677406879453
288,288,288,10-15,2.3487942953626595,0.1752293628861593,-0.09739008789117064
289,289,289,10-16,2.148585523726315,-0.3871438223983183,-0.039192493857302425
290,290,290,10-17,2.156916537400731,-0.3637425565175215,0.3931005581406948
291,291,291,10-18,2.1383978269360844,-0.4157603882351088,0.3548943730971013
292,292,292,10-19,3.155659682321338,2.441660818666453,0.3385722469434935
293,293,293,10-20,2.528183877869836,0.6791228241809381,0.7083964660876662
294,294,294,10-21,2.31392955166702,0.0772966059645121,0.6851815817497067
295,295,295,10-22,2.938545513715213,1.8318014924667176,0.6759425169814152
296,296,296,10-23,2.107328574120104,-0.5030318625452779,0.02558417238288972
297,297,297,10-24,2.1186627984169784,-0.4711947768448581,-0.16289332369572732
298,298,298,10-25,1.7664670746085265,-1.4604892489247003,-0.013825190446979172
299,299,299,10-26,2.1255880682715644,-0.4517421522907641,-0.2239770465039944
300,300,300,10-27,2.6323453150298244,0.9717054054570008,0.09919667863905596
301,301,301,10-28,2.4896523652591083,0.5708903561246262,-0.022881182467148358
302,302,302,10-29,2.797641159027245,1.4360104883130245,0.1567999188791088
303,303,303,10-30,1.857899384488892,-1.203661943482084,0.2340165101914037
304,304,304,10-31,2.1502734173871456,-0.3824026408471574,0.11672347117910326
305,305,305,11-01,2.290525934810418,0.011557395583005416,-0.24057766113159745
306,306,306,11-02,2.3818024810901064,0.267947171383198,-0.6172440885298709
307,307,307,11-03,1.726442212185956,-1.572916437739578,-0.4565411729758526
308,308,308,11-04,1.9930659262172592,-0.8239880760766162,-0.07145620525466258
309,309,309,11-05,2.2011675291658883,-0.2394444501579737,0.06894432071380542
310,310,310,11-06,2.9728310042046715,1.9281071654799824,0.20503556026785755
311,311,311,11-07,2.590427326734265,0.8539605513938134,0.5872530981397815
312,312,312,11-08,2.67249905711339,1.084494608707511,1.1717234220401498
313,313,313,11-09,2.5428748489927386,0.7203887894919659,0.998134397972966
314,314,314,11-10,3.241518967734127,2.682833867325596,0.7605054922011417
315,315,315,11-11,1.830374118091756,-1.2809785945610792,0.9151351646795972
316,316,316,11-12,2.4652457290731817,0.502333730849037,1.0989375791076303
317,317,317,11-13,2.9207227703527034,1.7817385862645474,1.0911045074193717
318,318,318,11-14,3.0651086968971515,2.1873090952757086,0.8158773069682557
319,319,319,11-15,2.526143080460222,0.6733903593624145,0.984862771986486
320,320,320,11-16,2.6536221636357524,1.0314706646188987,0.8450783804683498
321,321,321,11-17,2.1913341346179576,-0.2670658044516981,0.7344436322464958
322,322,322,11-18,2.166660426088406,-0.33637261825977843,0.5104919292424437
323,323,323,11-19,2.684402323844334,1.117930096933423,0.6240828519322418
324,324,324,11-20,2.5867384985567616,0.843598877251396,0.565316221875226
325,325,325,11-21,2.7687780391941743,1.3549358955012023,0.6367721269587504
326,326,326,11-22,2.528094185508869,0.6788708842768042,0.6543769901935687
327,327,327,11-23,2.34396693458724,0.1616696260494484,0.6060755648599419
328,328,328,11-24,2.204265149805301,-0.2307434388508687,0.430631589380029
329,329,329,11-25,2.5812284604307902,0.8281215449316619,0.11247372833227856
330,330,330,11-26,2.2119828337318603,-0.20906497562808093,0.2237690029461
331,331,331,11-27,2.0891795496474668,-0.5540112707852999,0.25120691555524
332,332,332,11-28,2.765825543999135,1.3466425319597326,0.28067253850846346
333,333,333,11-29,2.4025754627690645,0.3262971017042883,0.1004270962587734
334,334,334,11-30,2.2672049520362383,-0.05394970113152791,-0.0939672849951566
335,335,335,12-01,2.196216661894141,-0.2533511085664783,8.246306853820773e-05
336,336,336,12-02,1.7967483100854058,-1.3754312631516608,-0.2280156614484065
337,337,337,12-03,2.29007374259888,0.010287217596868941,-0.18547059999636986
338,338,338,12-04,2.278598415995257,-0.021946215141935455,-0.2898037936945223
339,339,339,12-05,2.4934534923272795,0.5815674704165079,-0.3067859269414214
340,340,340,12-06,2.0443448893826024,-0.6799488633204428,-0.10958830279097742
341,341,341,12-07,2.159942115460284,-0.3552439080478727,-0.26722771605081663
342,342,342,12-08,2.217970677728641,-0.19224551824899666,-0.1359905348502169
343,343,343,12-09,1.953349366870388,-0.9355492619621664,0.03104006549466465
344,344,344,12-10,2.558926520485843,0.7654768720616629,0.11880542881955485
345,345,345,12-11,2.8502378362018588,1.5837510724857973,0.19480237187722768
346,346,346,12-12,2.2318153738574824,-0.15335668337110167,0.2961010506291469
347,347,347,12-13,2.3222747623484588,0.10073775029816437,0.6017288247083471
348,348,348,12-14,2.4343488896205967,0.4155465542625186,0.6547636699744263
349,349,349,12-15,2.606183066920231,0.8982173825130351,0.3549541883097415
350,350,350,12-16,2.672211166722389,1.083685943658137,0.2246291244580447
351,351,351,12-17,2.209832251942159,-0.21510581750231125,0.2510268110737492
352,352,352,12-18,1.9534355901487952,-0.9353070664812828,0.13846103581270686
353,353,353,12-19,2.378661324328984,0.25912386999239145,0.2400552430463712
354,354,354,12-20,2.193903688643535,-0.25984809730373565,-0.017231896607750912
355,355,355,12-21,2.8231925400016804,1.5077826259150204,0.22210806242681527
356,356,356,12-22,2.12263508234429,-0.4600368942665954,0.4385524690319164
357,357,357,12-23,2.7210724083613966,1.220933936705086,0.4943778043354028
358,358,358,12-24,2.4157698895913717,0.3633593731493239,0.2629948313670478
359,359,359,12-25,2.4979065739222155,0.5940758818133102,-0.002862995053679781
360,360,360,12-26,1.6996599870474889,-1.6481459351138654,0.051934672718083635
361,361,361,12-27,2.255309110452912,-0.08736433260934508,-0.26593913758429755
362,362,362,12-28,2.239685191135358,-0.13125088763601495,-0.17396764695453848
363,363,363,12-29,2.0420806630795387,-0.686308925109201,
364,364,364,12-30,2.612224837796981,0.9151883169278784,
365,365,365,12-31,,,
