,unnamed: 0,unnamed: 0,mth_day,prostitute,prostitute_norm,prostitute_ravg
37,37,37,02-07,1.6499258012754854,0.3355468113609012,0.18403450845942348
38,38,38,02-08,1.3554329779288092,-0.604322874395427,-0.07297983381217281
39,39,39,02-09,1.6651137035867771,0.3840187870457134,-0.05247349388603632
40,40,40,02-10,1.399020582126792,-0.4652136513085077,-0.2267280577386787
41,41,41,02-11,1.2809568096078776,-0.8420125135542321,-0.4223888836626296
42,42,42,02-12,1.4920270240885247,-0.16838490558051974,-0.43059291660092375
43,43,43,02-13,1.282083046574964,-0.8384181441828041,-0.730032583865317
44,44,44,02-14,1.340009379150539,-0.6535470720251922,-0.6722943314305455
45,45,45,02-15,1.1021665139640902,-1.4126192165406464,-0.3104472720651688
46,46,46,02-16,1.5075686153210064,-0.11878413669987906,-0.3300894244071609
47,47,47,02-17,1.9612300245894878,1.329069842638028,-0.3782083195164761
48,48,48,02-18,1.4550997373329533,-0.2862378196324725,-0.22354986128002932
49,49,49,02-19,1.1916194249145116,-1.1271315148386951,-0.047115953690985424
50,50,50,02-20,1.63076759836373,0.2744036773934882,-0.12974656947889707
51,51,51,02-21,1.4338626226954123,-0.35401577100638265,-0.5393415728423708
52,52,52,02-22,1.3522228878842852,-0.6145678314273489,-0.6543149815001762
53,53,53,02-23,1.1911905767985929,-1.1285001775428147,-0.3686958753671621
54,54,54,02-24,1.2389494928561469,-0.9760782715793038,-0.1833363241958282
55,55,55,02-25,1.7285839312173938,0.5865831219593893,-0.040240993445451685
56,56,56,02-26,1.979243935366504,1.3865609844214914,0.06956722242856574
57,57,57,02-27,1.7028821384796269,0.5045562134958764,0.10857261403592053
58,58,58,02-28,1.5586625593162542,0.04428146381675562,0.4082231000556267
59,59,59,02-29,1.2645207931526763,-0.8944678278986861,0.16033191332569052
60,60,60,03-01,1.802293022171926,0.821824644538933,-0.13112966886017638
61,61,61,03-02,1.2625479909001294,-0.9007639984202276,-0.03922098193575998
62,62,62,03-03,1.4312955620815382,-0.36220850869371,0.0578755254118663
63,63,63,03-04,1.8756706587137464,1.0560083350423748,0.09410907888885238
64,64,64,03-05,1.7412041926038109,0.6268605079025132,0.04086618718450157
65,65,65,03-06,1.3326399481272324,-0.6770665070367696,-0.04564498560235356
66,66,66,03-07,1.7021962763861231,0.5023672943128282,-0.061461615179374485
67,67,67,03-08,1.09990680833322,-1.4198310351413583,-0.3129612519222321
68,68,68,03-09,1.4015602659832251,-0.4571082861558355,-0.368708465292883
69,69,69,03-10,1.4028508249590288,-0.4529894854147706,-0.2945344790423358
70,70,70,03-11,1.636399316940512,0.2923772276786073,-0.5352072817221002
71,71,71,03-12,1.4720871946604996,-0.2320225895334867,-0.41464180345260404
72,72,72,03-13,1.249730912912552,-0.9416695217657579,-0.17548909660277234
73,73,73,03-14,1.3265701551682931,-0.6964381655243809,-0.256495252598637
74,74,74,03-15,1.8511678461736545,0.9778079549431544,-0.3923837776799368
75,75,75,03-16,1.2505590852686288,-0.9390264213899582,-0.5113521818537832
76,76,76,03-17,1.3809286106197456,-0.5229539228091922,-0.5461193898992158
77,77,77,03-18,1.24842635040626,-0.9458330145765648,-0.5879066865237971
78,78,78,03-19,1.1843684903617606,-1.1502727700383546,-0.7553976459314226
79,79,79,03-20,1.248009951666708,-0.9471619452718688,-0.47270881958731503
80,80,80,03-21,1.5362844983956951,-0.027137801502598667,-0.28169304048185634
81,81,81,03-22,1.7820146595484316,0.7571065366746872,-0.06755231343320837
82,82,82,03-23,1.7400386677587676,0.6231407518235602,0.31256222870253964
83,83,83,03-24,1.6510113571861218,0.33901134771532265,0.6976992528729106
84,84,84,03-25,1.8989846104801889,1.130414482776133,0.5971576905355155
85,85,85,03-26,1.9720683483283603,1.3636601997503566,0.3371521450543169
86,86,86,03-27,1.3472661546498894,-0.6303871755269685,0.3419816294537228
87,87,87,03-28,1.2932036998911858,-0.8029267362125039,0.5005587751993591
88,88,88,03-29,1.7491181083512912,0.652117658219995,0.20438537877202492
89,89,89,03-30,1.9491367169670983,1.2904742221891403,-0.21482673455234894
90,90,90,03-31,1.3421780167413646,-0.6466258957878711,-0.07667283696907985
91,91,91,04-01,1.1839487140536862,-1.151612480195887,0.00538965131640808
92,92,92,04-02,1.6069957659283147,0.198536209972646,0.011444108617928586
93,93,93,04-03,1.4474813464561953,-0.31055180649957626,-0.2754826663640308
94,94,94,04-04,1.7605005005163616,0.6884444020291179,-0.2823342267534721
95,95,95,04-05,1.4097137905417385,-0.4310864277026158,0.02199460085325429
96,96,96,04-06,1.329297069133443,-0.6877352581245194,0.2851256689201168
97,97,97,04-07,1.7560875351641982,0.6743604854444717,0.6064807835260769
98,98,98,04-08,2.1016827144676493,1.777322618373821,0.4984120344134624
99,99,99,04-09,2.0516296221038868,1.6175788811361846,0.4295995009770743
100,100,100,04-10,1.557331030169372,0.0400319073534308,0.5759002299902614
101,101,101,04-11,1.280346086313601,-0.8439616283209447,0.5248276865026144
102,102,102,04-12,1.6043427402368768,0.1900691159546032,0.5118738909564927
103,103,103,04-13,1.6600710484845382,0.36792522451858944,0.3189055656732081
104,104,104,04-14,2.0773295522288024,1.6995998450970922,0.23422171197294164
105,105,105,04-15,1.6888487741392626,0.4597689294364766,0.22091157200938705
106,106,106,04-16,1.398125211239274,-0.4680712148481678,0.5304478665969999
107,107,107,04-17,1.25532299583791,-0.9238224681022724,0.4286288830279607
108,108,108,04-18,2.1862716099696202,2.0472868834802807,0.4415640139147108
109,109,109,04-19,1.468651150198921,-0.2429886768956463,0.4495053095253447
110,110,110,04-20,2.101647624869686,1.7772106304175923,0.4451908813326701
111,111,111,04-21,1.7037784262017666,0.5074167031002801,0.4936301944934843
112,112,112,04-22,1.3900140773735308,-0.4939577840042157,-0.026534553127254758
113,113,113,04-23,1.346389004093444,-0.633186589137387,0.1730709925700258
114,114,114,04-24,1.2083608158217742,-1.0737016022441537,0.15290679996757442
115,115,115,04-25,1.843909986177292,0.9546445972880372,-0.04717867067801893
116,116,116,04-26,2.0637389013519774,1.6562254748028842,-0.2028275813792543
117,117,117,04-27,1.3276173303346148,-0.6930961207732801,-0.21053791318379145
118,118,118,04-28,1.0973938054917622,-1.4278512482116281,-0.17605535453305496
119,119,119,04-29,1.3318935644608916,-0.67944857996461,-0.6131446793412996
120,120,120,04-30,1.2731880969257559,-0.8668062503397345,-1.1125155986093846
121,121,121,05-01,1.0221811575861903,-1.6678913515614302,-0.9237055263454056
122,122,122,05-02,1.1249205472257386,-1.3400000408056258,-0.7893911903799328
123,123,123,05-03,1.6825806540802748,0.4397643128105948,-0.7445095917532166
124,124,124,05-04,1.3499050330407762,-0.6219652324187921,-0.4373759266919226
125,125,125,05-05,1.4162710620833905,-0.4101589882043143,-0.025113198325447998
126,126,126,05-06,1.8506000182130828,0.9759957400280302,0.3163811715850043
127,127,127,05-07,1.7972359338632722,0.8056850186374175,0.2888711864230197
128,128,128,05-08,1.766930664219745,0.7089661786570881,0.5972911072431125
129,129,129,05-09,1.6308618254595266,0.2747044018386876,0.6572559332738304
130,130,130,05-10,1.9297351177971147,1.2285542925017647,0.5516914677470369
131,131,131,05-11,1.5290050582122328,-0.05037003202000759,0.3836367184929603
132,132,132,05-12,1.6521386061522103,0.3426089468672706,0.285174030102228
133,133,133,05-13,1.4812926600157408,-0.20264347688704296,0.053166236022382664
134,134,134,05-14,1.5818206077644816,0.11819004831269422,-0.1334324700441841
135,135,135,05-15,1.1946866959551037,-1.1173423626403844,-0.14050529558853053
136,136,136,05-16,1.578929167045597,0.10896205610236424,-0.09869288759286586
137,137,137,05-17,1.5157081316585248,-0.09280698528608627,0.19766955920804066
138,138,138,05-18,1.7307460190830206,0.5934833948412587,0.6174492097227674
139,139,139,05-19,2.0384546688452643,1.5755312039183962,0.7890619189678364
140,140,140,05-20,2.371007213122961,2.6368679514010545,0.6759379639069514
141,141,141,05-21,1.5173189418951354,-0.08766610716996986,0.6462834896606435
142,142,142,05-22,1.3662558991304985,-0.5697816742629458,0.6175392696080599
143,143,143,05-23,1.4599576591536334,-0.2707338307639337,0.4411079082601568
144,144,144,05-24,1.6767068263323472,0.4210180745257569,0.0948815322622428
145,145,145,05-25,1.7067633470525176,0.5169430358309776,-0.1988998628258224
146,146,146,05-26,1.7201009149631443,0.5595096954135702,-0.06269080409065368
147,147,147,05-27,0.9650093155882384,-1.850354477698361,0.05975180348505167
148,148,148,05-28,1.6223292093790391,0.24747267814806645,0.043572754448848366
149,149,149,05-29,1.690150012940734,0.4639218146902983,-0.16727715820582087
150,150,150,05-30,1.646290180906221,0.32394378030853704,-0.399859544094925
151,151,151,05-31,1.3103650780939495,-0.7481564400970379,-0.35591687614873296
152,152,152,06-01,1.2828455516768795,-0.8359846199210549,-0.2874777145749687
153,153,153,06-02,1.0476216216024232,-1.5866984700212092,-0.32917301808192306
154,154,154,06-03,1.7509949737383916,0.6581076475906522,-0.4878070896920334
155,155,155,06-04,1.6117627566892772,0.2137499936485721,-0.2597823861440383
156,156,156,06-05,1.3480578003830852,-0.6278606493521246,0.031778080124080545
157,157,157,06-06,1.7390519892156755,0.6199917811909327,0.4131249754124302
158,158,158,06-07,1.8309798272396247,0.9133781776876584,0.2368574000615517
159,159,159,06-08,1.7645545681794756,0.7013829017088891,0.16018176804749526
160,160,160,06-09,1.419611569956532,-0.3994978045146187,0.21478483546590485
161,161,161,06-10,1.4676124109812585,-0.2463037984357667,0.043007794841163925
162,162,162,06-11,1.4507116793056491,-0.30024224484166706,-0.054737187975793744
163,163,163,06-12,1.4161107999442604,-0.4106704625575128,0.041655224123500936
164,164,164,06-13,1.6472190587375048,0.3269082807859124,0.2115585528909185
165,165,165,06-14,1.945772500953683,1.2797373743046572,0.34797743377155665
166,166,166,06-15,1.739030177086846,0.6199221680898868,0.5616171423703721
167,167,167,06-16,1.724080187294338,0.5722094868480624,0.4739745077472222
168,168,168,06-17,1.8523547703705383,0.9815960067512252,0.34858776761581706
169,169,169,06-18,1.251342466800654,-0.9365262702964112,0.015309890476428426
170,170,170,06-19,1.4114917296972944,-0.4254121600025188,-0.07347557968632852
171,171,171,06-20,1.3192094072491507,-0.7199298885316744,-0.19651873541978385
172,172,172,06-21,1.572113310780949,0.08720934711334502,-0.6336889297849588
173,173,173,06-22,1.4927588017369078,-0.16604944755266945,-0.48743246978155
174,174,174,06-23,1.03047390684627,-1.6414251594398248,-0.2852338424597201
175,175,175,06-24,1.5263049120747592,-0.05898751027595816,0.042262770536190035
176,176,176,06-25,1.791625564457017,0.7877796039284599,0.41935076418123296
177,177,177,06-26,1.9349037124869768,1.2450497894437866,0.4961662422717588
178,178,178,06-27,2.281039513519143,2.3497373089836024,0.482069047240119
179,179,179,06-28,1.6371720583559872,0.2948434209904852,0.7531937582914002
180,180,180,06-29,1.0039711512256615,-1.726008329629663,0.7073709757866782
181,181,181,06-30,2.0360199258468543,1.5677607560317284,0.582215241485664
182,182,182,07-01,1.7054786392103083,0.5128429089001274,0.2862150790548744
183,183,183,07-02,1.6996106748824769,0.4941153836377006,0.5057276508026431
184,184,184,07-03,1.7245586000497126,0.5737363343988652,0.9169060102784776
185,185,185,07-04,2.049856144206056,1.6119188514770981,0.6465082055842695
186,186,186,07-05,1.7769873117606243,0.7410618272253444,0.6495560898233189
187,187,187,07-06,1.5276714975194048,-0.05462607213352081,0.3571587566683954
188,188,188,07-07,1.711208667841262,0.5311302143344238,0.21342067162925416
189,189,189,07-08,1.1499030878532883,-1.26026861529184,0.04983425485995482
190,190,190,07-09,1.454330704882153,-0.2886921758359825,0.06849500265288573
191,191,191,07-10,1.7423133446096004,0.6304003508613022,0.1569166056989403
192,192,192,07-11,1.812069555947774,0.8530263139829299,0.0325491653143567
193,193,193,07-12,1.6939042928983763,0.4759035461428067,0.2433020322924332
194,194,194,07-13,1.4773976244191145,-0.21507442797307794,0.2631777694833579
195,195,195,07-14,1.5461189107404933,0.004248586576618826,0.029596289774923606
196,196,196,07-15,1.4916971316335916,-0.16943775269043435,-0.14748362608099205
197,197,197,07-16,1.3031796828904674,-0.7710885273893037,-0.1710433776661766
198,198,198,07-17,1.4791589503475804,-0.20945318115256387,-0.03714712088337647
199,199,199,07-18,1.6496119115173296,0.3345450366316992,0.08732569307322317
200,200,200,07-19,1.7291228622458068,0.5883031127237229,0.1599395242996541
201,201,201,07-20,1.7801280566945086,0.7510854703162166,0.12819497748080247
202,202,202,07-21,1.628211283516355,0.26624523466815125,0.34006014569549925
203,203,203,07-22,1.2434998696553712,-0.9615558083024136,0.18395349379468687
204,204,204,07-23,1.8774659018447304,1.0617378281356171,0.13994805722815454
205,205,205,07-24,1.3561310852399775,-0.602094874773175,-0.18425320291441025
206,206,206,07-25,1.646392551096431,0.3242704933245289,0.015585932589513156
207,207,207,07-26,1.1706290215909092,-1.194122090539172,0.14768575617969207
208,208,208,07-27,2.0039092688110998,1.4652800476916916,-0.06867358029696757
209,209,209,07-28,1.4918478093893626,-0.16895686676133995,-0.04062174074241929
210,210,210,07-29,1.470709904782319,-0.236418190724341,-0.1226031620807012
211,211,211,07-30,1.4088686012319256,-0.4337838374458853,-0.013908439360527658
212,212,212,07-31,1.4922673105587119,-0.1676180347051625,-0.3944934098499569
213,213,213,08-01,1.3749753236061033,-0.5419537542181307,-0.0915700510972407
214,214,214,08-02,1.2884087424213069,-0.818229775244884,-0.22138921147820714
215,215,215,08-03,2.0613443461669547,1.6485832857549574,0.0040426211080503965
216,216,216,08-04,1.226649616567017,-1.0153331530101397,-0.20237211948712427
217,217,217,08-05,1.832680909618819,0.91880715807166,-0.1171845463796794
218,218,218,08-06,1.1042071741835633,-1.4061064782762105,0.1871932681726048
219,219,219,08-07,1.5351281360565323,-0.030828315573461405,-0.06370892318113898
220,220,220,08-08,1.860639659090105,1.008037112068821,0.2819764616469926
221,221,221,08-09,1.5896477109711569,0.1431701376324947,0.18263905572421324
222,222,222,08-10,1.8765388502162368,1.0587791559586497,0.3353071258790816
223,223,223,08-11,1.6459263824062969,0.3227827225349839,0.40454931897364216
224,224,224,08-12,1.3912234597143551,-0.4900980573470001,0.3011435258862146
225,225,225,08-13,1.6653036013247222,0.3846248429939019,0.21951324862094584
226,226,226,08-14,1.666236555649994,0.3876023535442559,0.25831818018538194
227,227,227,08-15,1.4361826220120892,-0.3466115259591179,0.2917477323449901
228,228,228,08-16,1.94949220127781,1.2916087453452658,0.3381197944807368
229,229,229,08-17,1.7087740091436725,0.5233600354926333,0.5747607955430974
230,230,230,08-18,1.4784030317958239,-0.21186568453252028,0.7586719512145056
231,231,231,08-19,2.1101891694746846,1.804470849368066,0.7842603458936287
232,232,232,08-20,2.011989906137339,1.4910692875727052,0.6070824714969231
233,233,233,08-21,1.4842888565773629,-0.1930811578843795,0.6497419540299649
234,234,234,08-22,1.616397433419686,0.22854149896503165,1.0113268736877945
235,235,235,08-23,1.7889739239449731,0.779316930690885,0.5714621940811371
236,236,236,08-24,2.1581834235887083,1.957643833414456,0.17968804621135273
237,237,237,08-25,1.2832426681609077,-0.8347172282718782,0.2440672161182741
238,238,238,08-26,1.2754537032855544,-0.8595755996460003,1.4931670836299542
239,239,239,08-27,1.6053218282622486,0.1931938615571492,1.4434431490534785
240,240,240,08-28,3.9647077504789614,7.72314070403511,0.9965082045229356
241,241,241,08-29,1.6954928247888836,0.480973323232034,0.9364040635665551
242,242,242,08-30,1.3179448096929502,-0.7239658337688022,0.9390958097444932
243,243,243,08-31,1.1702467596856123,-1.1953420740101608,1.026681383084216
244,244,244,09-01,1.2805141916299725,-0.8434251225783721,-0.377216803792978
245,245,245,09-02,1.7699828860757865,0.7187073015954871,-0.6630706181547171
246,246,246,09-03,1.3253762749965186,-0.700248417228055,-0.423903924330375
247,247,247,09-04,1.1580870665338163,-1.2341495629384005,0.013101145389430193
248,248,248,09-05,1.7675786854241935,0.7110343291772506,0.07801115367972307
249,249,249,09-06,1.991817188537356,1.42668834430867,-0.0017938739333290266
250,250,250,09-07,1.4025451405661449,-0.4539650728366149,0.16789301544796822
251,251,251,09-08,1.6199492702126592,0.23987713591717466,0.4818192658887981
252,252,252,09-09,1.6443879756362756,0.3178729190597285,0.8396778890245767
253,253,253,09-10,1.7482690622892847,0.6494079397065794,0.6555886639418796
254,254,254,09-11,2.4403536321003587,2.8581860679919218,0.7181520953831916
255,255,255,09-12,1.6457290671909632,0.3221529938124872,0.7683026522834823
256,256,256,09-13,1.5201645202054512,-0.07858448418874295,0.9510026174177842
257,257,257,09-14,1.7142324202139696,0.5407804773189183,0.8513984935320673
258,258,258,09-15,1.987864285425604,1.4140727098655392,0.2029743243875107
259,259,259,09-16,1.5610131047584976,0.051783196392277984,0.08384982218276993
260,260,260,09-17,1.2213148619929624,-1.0323589468754175,0.25541352398077544
261,261,261,09-18,1.421774758317956,-0.3925940194159575,0.2000363173523325
262,262,262,09-19,1.8427046320443237,0.9507977265992901,0.2389529517508453
263,263,263,09-20,1.61012315798616,0.2085172375482606,0.24046805095310145
264,264,264,09-21,2.0610276380447226,1.6475725162566162,0.30882564747103314
265,265,265,09-22,1.5638614943713427,0.06087379160581492,0.417361323906974
266,266,266,09-23,1.349827283879784,-0.6222133677678275,-0.11017310368659353
267,267,267,09-24,1.6258220529920495,0.2586200391996876,-0.2666916021045289
268,268,268,09-25,0.8509388244073689,-2.2144088389621155,-0.5123189729901924
269,269,269,09-26,1.3158680594105243,-0.7305937529593514,-0.6927977317150352
270,270,270,09-27,1.5992476761654495,0.1738082909426349,-0.9255764708579493
271,271,271,09-28,1.2245610571950196,-1.0219987607432426,-1.1464173951285612
272,272,272,09-29,0.9122027760729712,-2.0188858026253107,-0.8324588213352427
273,273,273,09-30,1.2106406616700822,-1.0664255064239854,-0.9220240060359788
274,274,274,10-01,1.4411815881319208,-0.330657396202204,-1.2479851541501847
275,275,275,10-02,1.1474853281713893,-1.2679848611637674,-1.0552297911016584
276,276,276,10-03,0.9864400480596694,-1.781958597742602,-0.8928468605677242
277,277,277,10-04,1.586941535720791,0.13453341754791465,-0.7545927216677312
278,278,278,10-05,1.2174830190745114,-1.0445882194217049,-0.8965802936883694
279,279,279,10-06,1.4705587268298832,-0.2369006730240273,-0.6333604398526732
280,280,280,10-07,1.1742446610353818,-1.1825828283260338,-0.2166316170573972
281,281,281,10-08,1.6423391941385312,0.3113342618504098,-0.11196267647548468
282,282,282,10-09,1.7698910910379944,0.7184143390290544,-0.05297875734370879
283,283,283,10-10,1.7837193590455311,0.7625470610393899,0.02726287533004613
284,284,284,10-11,1.3283729082181783,-0.6906847046310494,0.3785497787172964
285,285,285,10-12,1.6214131611040885,0.2445491230185021,0.3872503054946104
286,286,286,10-13,1.8346647610834441,0.9251385919974676,0.2314894775514479
287,287,287,10-14,1.6586962023541505,0.3635374225142944,0.18607118423870286
288,288,288,10-15,1.4770604145114812,-0.21615062862992093,0.1599082761936267
289,289,289,10-16,1.6983328743107176,0.4900373011629196,0.08151601075881189
290,290,290,10-17,1.2791865873446386,-0.8476621529015063,-0.09217695465062828
291,291,291,10-18,1.4740355410384107,-0.2258044695903868,0.2395016827451094
292,292,292,10-19,1.5081216292807385,-0.11701920045917352,0.1783540004447602
293,293,293,10-20,2.2822527220551585,2.3536092468887206,0.07120050408889496
294,294,294,10-21,1.3621026461656849,-0.5830367224320161,0.06814470341484631
295,295,295,10-22,1.496884081026702,-0.15288367697227193,0.2832305073965498
296,296,296,10-23,1.2734416757996232,-0.8659969569457981,0.24260724930490354
297,297,297,10-24,1.8783972943939728,1.0647103542998344,-0.285049370806836
298,298,298,10-25,1.4317498206124597,-0.3607587490090512,-0.28692970385940525
299,299,299,10-26,1.2902571922330095,-0.8123304737817169,-0.15633673911790094
300,300,300,10-27,1.3585676161639186,-0.5943187207474312,-0.1301356411955161
301,301,301,10-28,1.7423991230295104,0.6306741114767538,-0.5264169814708198
302,302,302,10-29,1.32269979372096,-0.7087903694114891,-0.33452971967988226
303,303,303,10-30,1.133387560560284,-1.3129776873519878,-0.2359713544623029
304,304,304,10-31,1.7924982669905465,0.7905648217365739,-0.2241791778830416
305,305,305,11-01,1.4755471213193032,-0.2209802824762402,-0.35803618902087136
306,306,306,11-02,1.3807369323586505,-0.5235656612718633,-0.1996322796623093
307,307,307,11-03,1.490747667095988,-0.17246795535022535,0.2591901972378361
308,308,308,11-04,1.6204994687383425,0.2416330867398831,0.11205696660218137
309,309,309,11-05,1.995974759732513,1.4399571740488852,0.24888524737450696
310,310,310,11-06,1.5158874911265907,-0.0922345620773547,0.3832828842518987
311,311,311,11-07,1.7327845702698217,0.5999894021577135,0.4116691481490632
312,312,312,11-08,1.6334047657932051,0.2828201599924874,0.26389613793807065
313,313,313,11-09,1.5441139015390917,-0.0021503719672385496,-0.11967050029646716
314,314,314,11-10,1.3426859059583955,-0.6450049745260719,-0.17454662929680453
315,315,315,11-11,1.274868691856411,-0.8614426553583415,-0.22265236737843447
316,316,316,11-12,1.412720255869028,-0.4214913360793791,-0.13898263925539694
317,317,317,11-13,1.642345683848447,0.3113549736679332,-0.053804866276522166
318,318,318,11-14,1.790704026554704,0.784838528730713,0.5838720631785139
319,319,319,11-15,1.7042482897276765,0.5089162659060102,0.4978043814097484
320,320,320,11-16,2.54151984337048,3.1810566022041447,0.8821111483226831
321,321,321,11-17,1.1130612733146132,-1.3778487459709343,0.8798054999566033
322,322,322,11-18,2.1352177671810284,1.8843492653982288,0.7702283953278509
323,323,323,11-19,1.6380110601835176,0.29752108347145395,0.7692681840662109
324,324,324,11-20,1.584698844738626,0.12737590095819956,0.21482262378483705
325,325,325,11-21,1.7024430905831451,0.5031549983361694,0.4018788144111509
326,326,326,11-22,1.4991610509945092,-0.14561675948409794,0.12737445490528235
327,327,327,11-23,1.4647272959783069,-0.2555116022130516,0.3279139117130956
328,328,328,11-24,1.6191490073711956,0.2373231083630177,0.5263494021257668
329,329,329,11-25,2.015025650968307,1.500757824318333,0.4559493855154322
330,330,330,11-26,1.9577579743781823,1.3179888434342262,0.4490631630569642
331,331,331,11-27,1.5700909147266804,0.08075489867416273,0.5350115976970263
332,332,332,11-28,1.486214938625608,-0.18693409423490626,0.5665810202097611
333,333,333,11-29,1.6263105296731617,0.2601790056273209,0.4677997505848245
334,334,334,11-30,1.6784995865510186,0.4267396434394263,0.0953853651392923
335,335,335,12-01,1.8293166611382496,0.908070206568714,0.17643617485181104
336,336,336,12-02,1.2576181646564788,-0.9164974692389672,0.15397623956317485
337,337,337,12-03,1.7224666034961262,0.567059756949275,-0.022706685190820114
338,338,338,12-04,1.4439902141415228,-0.3216937059667233,-0.393214487514499
339,339,339,12-05,1.2941462681601537,-0.7999185428966489,-0.6668570132928054
340,340,340,12-06,0.9819441570152628,-1.7963071705026472,-0.7192240115533636
341,341,341,12-07,1.3148681505067754,-0.7337849481011246,-0.7290467080454343
342,342,342,12-08,1.1591681003444323,-1.2306994588023157,-0.4900938159549984
343,343,343,12-09,1.7039999139113913,0.5081235779968504,-0.3235505693934592
344,344,344,12-10,1.8932221421737907,1.1120236465758924,-0.35054078951216433
345,345,345,12-11,1.6072479138404996,0.19934093647258624,-0.4736349769067597
346,346,346,12-12,0.9312024877436801,-1.9582484912148783,-0.3306693686573253
347,347,347,12-13,1.0834508253215631,-1.4723500724686969,-0.4187670116195962
348,348,348,12-14,1.427943737560375,-0.3729058093057093,-0.3382198263487155
349,349,349,12-15,1.5383761641554732,-0.02046227977677511,-0.4212811487758765
350,350,350,12-16,2.0446510159583164,1.5953067582011766,-0.0385837897632505
351,351,351,12-17,1.4510924570371506,-0.29902699809037964,0.10880593259389572
352,352,352,12-18,1.65067430889675,0.3379356628608781,0.15356707163442007
353,353,353,12-19,1.3605438061488564,-0.5880117383258195,0.10581217653996647
354,354,354,12-20,1.5120947709133628,-0.10433897506256323,-0.17347955747517593
355,355,355,12-21,1.448596863270758,-0.3069916503434967,-0.2738445079348255
356,356,356,12-22,1.5195819822359184,-0.08044364588967783,-0.4562153540578107
357,357,357,12-23,1.262406143984336,-0.9012167008482772,-0.4992896281965958
358,358,358,12-24,1.3078167435248351,-0.7562894138770333,-0.6946094623373583
359,359,359,12-25,1.2795640822766157,-0.8464573831585296,-0.7323763734187807
360,360,360,12-26,1.1448930814657652,-1.2762579799071387,-0.8267562940782066
361,361,361,12-27,1.3775949928497486,-0.5335931168320305,-0.851649994374908
362,362,362,12-28,1.342147537503105,-0.6467231698462332,-0.7877139337919248
363,363,363,12-29,1.2156059362851876,-1.0505789026284853,
364,364,364,12-30,1.428016668770398,-0.3726730503791347,
365,365,365,12-31,,,
