,unnamed: 0,unnamed: 0,mth_day,coen brothers,coen brothers_norm,coen brothers_ravg
43,43,43,02-13,0.8386760621594318,0.4333248704088919,-0.2115963755624488
44,44,44,02-14,0.6545076705302358,-0.4975540913721974,-0.11501183092366594
45,45,45,02-15,0.7474039620472206,-0.028009873519912118,0.25884407611176424
46,46,46,02-16,1.1255860389655603,1.8835110775603363,0.3929195807232084
47,47,47,02-17,0.9426727986826772,0.9589762770753176,0.0010015111594267416
48,48,48,02-18,0.6752462866386126,-0.3927307758131883,0.06658519973509862
49,49,49,02-19,0.37344530616160737,-1.9181835469737984,0.17166557511695554
50,50,50,02-20,0.732359526279439,-0.10405195991816617,-0.3320518835010709
51,51,51,02-21,0.8721408044537189,0.6024723787712294,-0.8096120224077529
52,52,52,02-22,0.5276425597506288,-1.1387936741478222,-0.63313795839625
53,53,53,02-23,0.3757796602640506,-1.9063845563647752,-0.34441912499618965
54,54,54,02-24,0.8847318107571139,0.6661136082558303,-0.0492328220812962
55,55,55,02-25,0.7161722472363676,-0.18587054657343613,-0.10425401121638922
56,56,56,02-26,1.0827637498411429,1.6670658575711943,0.07859997338978343
57,57,57,02-27,0.8068272825594374,0.2723452439606713,0.15198819565450314
58,58,58,02-28,0.7447014404249219,-0.04166976651078631,-0.3176446103118176
59,59,59,02-29,0.4628959755785082,-1.4660552227764567,-0.5433232320014356
60,60,60,03-01,0.3272489021372708,-2.1516832275420943,-0.8610251091406522
61,61,61,03-02,0.44827789906796495,-1.5399422767111441,-0.9676682599258882
62,62,62,03-03,0.7056321604558474,-0.2391454052641053,-1.0007927811896875
63,63,63,03-04,0.6802353300193898,-0.3675136607507442,-0.8434510875385715
64,64,64,03-05,0.7053806046013126,-0.2404168940935828,-0.6956895445506254
65,65,65,03-06,0.6496702041022434,-0.5220050608697591,-0.5783945320238816
66,66,66,03-07,0.5026509049798566,-1.265113969614418,-0.7411963624915229
67,67,67,03-08,0.5875142639881349,-0.8361722015506818,-0.7117237828265064
68,68,68,03-09,0.5123764150634698,-1.2159563880699524,-0.6630436371998744
69,69,69,03-10,0.7152210874610487,-0.19067818276064616,-0.8289488619939237
70,70,70,03-11,0.7631669194225955,0.05166397966620874,-0.5133447331874276
71,71,71,03-12,0.4527305395421652,-1.517436409634055,-0.2545934769212581
72,72,72,03-13,0.8772923385940464,0.6285108032245584,-0.2473825048239477
73,73,73,03-14,0.8946678553040007,0.7163353360463355,-0.21148427072982853
74,74,74,03-15,0.520936280659983,-1.1726905554860905,-0.4210159136147644
75,75,75,03-16,0.7578344903214544,0.024711221804068883,-0.3754683922082476
76,76,76,03-17,0.5144400241984888,-1.2055258776434066,-0.6075519837627389
77,77,77,03-18,0.5067982375214041,-1.2441512811949549,-0.8228790753922218
78,78,78,03-19,0.6017948988516959,-0.7639907461023894,-0.6224025513654167
79,79,79,03-20,0.6390614074127429,-0.5756272137305618,-0.5787785908169091
80,80,80,03-21,0.7589141951169942,0.03016858867474085,0.14315359276898745
81,81,81,03-22,0.8096188037321393,0.28645498509511474,0.297789519872063
82,82,82,03-23,1.3714177489628925,3.1260672238719724,0.4011355567903617
83,83,83,03-24,0.6903605554075416,-0.3163357185765018,0.6221267771947333
84,84,84,03-25,0.7244729752629052,-0.14391452459259613,0.6961206068979754
85,85,85,03-26,0.9013915231230004,0.7503201086956675,0.5666886355071924
86,86,86,03-27,0.8467494035582097,0.474131566894193,0.2370252171907365
87,87,87,03-28,0.6559751251759428,-0.4901368432495831,0.15823434902855438
88,88,88,03-29,0.9800870774812294,1.148086713973238,0.10618732805339233
89,89,89,03-30,0.596830968467046,-0.7890809275495948,0.17679229644964736
90,90,90,03-31,0.6626899731608074,-0.4561966504435683,0.3699936960274639
91,91,91,04-01,0.9852039456039356,1.1739499190731977,0.4346769683726475
92,92,92,04-02,1.0760912996475338,1.6333399643610915,0.22788191880488184
93,93,93,04-03,0.7327581317034477,-0.10203720917848104,0.2158295360997836
94,94,94,04-04,0.7346086861580087,-0.09268358343335628,0.3189044976111412
95,95,95,04-05,0.5825240519124996,-0.8613952237801841,0.2546269895450368
96,96,96,04-06,0.7850462664589184,0.1622531186245773,-0.09721882538717204
97,97,97,04-07,0.90890260613129,0.7882848706765714,-0.3333408278766061
98,98,98,04-08,0.6584287645728581,-0.4777349252321613,-0.4177628107060109
99,99,99,04-09,0.4524668508034683,-1.5187692241150854,-0.3905863708173303
100,100,100,04-10,0.6343946211666329,-0.5992154804097851,-0.45014843519060016
101,101,101,04-11,0.6147841507867687,-0.6983365844481005,-0.6881528405128395
102,102,102,04-12,0.7143424474999974,-0.19511926761504167,-0.6926216511307315
103,103,103,04-13,0.6263767977598593,-0.6397415612568651,-0.04931359680731343
104,104,104,04-14,0.6531240126269042,-0.5045477889395129,0.04144538887736567
105,105,105,04-15,1.2161129179151218,2.341079101825424,-0.049150592584428464
106,106,106,04-16,0.7421310967281594,-0.05466156630171037,0.017568322801141956
107,107,107,04-17,0.5072411712228319,-1.2419124732188649,0.2029495752795772
108,108,108,04-18,0.7935418870122711,0.20519422469838075,0.2030928620993837
109,109,109,04-19,0.8464357002094446,0.4725459536137465,-0.3174674351257569
110,110,110,04-20,0.6532941028592257,-0.503688068020674,-0.6205495081491231
111,111,111,04-21,0.5981759575446551,-0.7822826815254207,-0.6064443268975231
112,112,112,04-22,0.3823541103825443,-1.8731540044419084,-0.7083189218344584
113,113,113,04-23,0.5239848853987873,-1.1572813857092656,-0.9381057951488248
114,114,114,04-24,0.6726105023679371,-0.4060533449232312,-1.1491694299722897
115,115,115,04-25,0.5736646057064361,-0.906175286272452,-1.14508328382463
116,116,116,04-26,0.4027486393600261,-1.7700698769614625,-0.5701895501563987
117,117,117,04-27,0.6030264633238585,-0.7577658046394624,-0.6052500888665926
118,118,118,04-28,1.0647881880727448,1.57620839756748,-0.7334554584059424
119,119,119,04-29,0.4823658782731668,-1.3676446179704285,-0.47645664805927795
120,120,120,04-30,0.5204228753464036,-1.1752855621593306,-0.19254574635629607
121,121,121,05-01,0.8787379363676091,0.6358175758075348,-0.1570404582947014
122,122,122,05-02,0.7397682709945572,-0.06660446674357161,-0.4801473340786311
123,123,123,05-03,0.6451734151732629,-0.5447340762698941,-0.2850359794995716
124,124,124,05-04,0.6812405342063046,-0.362432857136098,-0.02629662536171769
125,125,125,05-05,0.71397500794562,-0.19697649049607152,-0.018005461962994983
126,126,126,05-06,0.8275623381068792,0.3771505626677928,-7.798015141219594e-05
127,127,127,05-07,0.8885800552073517,0.6855645561998711,-0.0013971764405957265
128,128,128,05-08,0.7610492900749559,0.0409604241259251,0.12425464443807732
129,129,129,05-09,0.6436074483690033,-0.5526492540049953,0.4257547600127887
130,130,130,05-10,0.8303969425468362,0.3914780681359402,0.5415977817942345
131,131,131,05-11,1.0718741138949237,1.6120242029521967,0.3930126528433379
132,132,132,05-12,0.9650751010688932,1.0722086933564674,0.3940737248972652
133,133,133,05-13,0.7122004053769679,-0.2059462175055079,0.6919088810227799
134,134,134,05-14,0.7623088476002475,0.04732685644948911,0.5398212963692833
135,135,135,05-15,0.9971560229504908,1.2343616827480934,0.4525261752917926
136,136,136,05-16,0.6498596632502143,-0.5210474397850393,0.20375329732939093
137,137,137,05-17,0.9682494578054359,1.088253476487252,0.21400047104863595
138,138,138,05-18,0.6697664560374924,-0.4204285744179429,0.33305241244748185
139,139,139,05-19,0.7243644282849996,-0.14446317519003798,0.07332210222710722
140,140,140,05-20,0.9036307947144518,0.7616385048425649,0.05126097714673824
141,141,141,05-21,0.688840234617824,-0.3240201785741543,-0.143990059463686
142,142,142,05-22,0.6236717563983402,-0.6534141902672532,-0.12726817501628576
143,143,143,05-23,0.7364745170053576,-0.08325274317529346,0.4752023831922896
144,144,144,05-24,0.6896163571962504,-0.3200972677335413,0.12201715295513545
145,145,145,05-25,1.4395338859570503,3.4703601740614136,0.1995654969580185
146,146,146,05-26,0.4843782916252666,-1.3574728765803603,0.4937352809903171
147,147,147,05-27,0.7808948692688789,0.14126988544314406,0.13333231826273642
148,148,148,05-28,0.9728693097782836,1.1116045139265385,0.20071496818937865
149,149,149,05-29,0.3086541233189139,-2.2456705195407776,-0.4804719504639337
150,150,150,05-30,0.7696036902666558,0.08419863182631213,0.0446905724428542
151,151,151,05-31,0.6309232865691736,-0.6167613378584603,0.1823947971054578
152,152,152,06-01,1.1077783757948694,1.7935022608603677,-0.008832649091359205
153,153,153,06-02,0.944358219185822,0.9674952334187658,0.2353794900145315
154,154,154,06-03,0.7458706172691593,-0.03576016325436353,0.13878291239464688
155,155,155,06-04,0.5985488919539421,-0.7803976849054335,0.17364867561369554
156,156,156,06-05,0.6549376354891333,-0.4953808338929955,-0.13087363208860606
157,157,157,06-06,0.6723110832555914,-0.4075667585441685,-0.09774355851549693
158,158,158,06-07,0.7462917426620032,-0.03363158535344197,-0.04011920010428356
159,159,159,06-08,0.9836856459406956,1.1662756748574206,0.3031677907736494
160,160,160,06-09,0.8142742605545462,0.3099859872129167,0.44656334045326335
161,161,161,06-10,1.0060515785948494,1.2793242603621644,0.6640136962400511
162,162,162,06-11,0.8251569368304141,0.36499246418468795,0.8625002343860714
163,163,163,06-12,0.9304379757647396,0.8971353761765584,0.6418294619845321
164,164,164,06-13,0.9819074219794788,1.1572876435226798,0.9531228993554464
165,165,165,06-14,0.7217359216392384,-0.15774895955181548,0.8499838974498025
166,166,166,06-15,1.18379863937797,2.177746611438402,1.0262365954400243
167,167,167,06-16,0.8836192654258473,0.6604902489283025,0.8847141200293723
168,168,168,06-17,1.0343796859216057,1.4225086521260195,0.9830413902844242
169,169,169,06-18,0.7624421283181955,0.04800052371264582,1.041614812449951
170,170,170,06-19,1.09862791493066,1.7472512650529892,0.9484012465004692
171,171,171,06-20,0.7912661617370684,0.1936915734413458,0.8571472106550885
172,172,172,06-21,1.0731484266837759,1.6184652157415118,0.4733855604252222
173,173,173,06-22,0.7752951349986588,0.11296603385601806,0.3554676935886894
174,174,174,06-23,0.5788310993046831,-0.8800612492531782,-0.07957352202713612
175,175,175,06-24,0.6224663971785955,-0.6595066773065508,-0.1969281066146327
176,176,176,06-25,0.5822073430074641,-0.862996028641964,-0.5158076931025186
177,177,177,06-26,0.6519590811316246,-0.5104359340836337,-0.39222290581614
178,178,178,06-27,0.6946188241595688,-0.2948123031858039,-0.34048830335819263
179,179,179,06-28,0.9219978478464399,0.8544747575742899,-0.012291620871070757
180,180,180,06-29,0.6402432414892648,-0.5696536345054942,0.2446551688310145
181,181,181,06-30,1.0120559633841235,1.3096734176161804,0.4482322454114028
182,182,182,07-01,0.8872189219769328,0.678684709570547,0.3535976865755705
183,183,183,07-02,0.8936175413979168,0.7110265253986966,0.08226738995141276
184,184,184,07-03,0.5822818058646013,-0.8626196562007978,0.6783391098833439
185,185,185,07-04,0.5999121650809822,-0.7735070221706564,0.6365382147403461
186,186,186,07-05,1.3478168861581936,3.006776685086092,0.5347247801978766
187,187,187,07-06,0.9624357402839028,1.0588680467581932,0.3019835191983091
188,188,188,07-07,0.7663601384672852,0.06780410231573045,0.3579115973144862
189,189,189,07-08,0.6173394077379064,-0.6854210405987081,0.4743801469894279
190,190,190,07-09,0.6486718605320347,-0.5270511875037354,0.6357116920140663
191,191,191,07-10,0.7381674679700602,-0.07469572412100596,1.0772178045101979
192,192,192,07-11,1.5393273126655755,3.974765955233923,1.7374327258656692
193,193,193,07-12,1.4865305408192688,3.707904721734984,1.598191061251672
194,194,194,07-13,1.5500756923970165,4.029093630448557,1.6311562827483044
195,195,195,07-14,0.4520510224208749,-1.5208710282826918,1.5653405129531572
196,196,196,07-15,0.6878035977739125,-0.3292598585239428,1.0612873559238811
197,197,197,07-16,0.6600401175969183,-0.4695903428918868,0.5104399340640533
198,198,198,07-17,0.9409853388728696,0.9504470130582676,-0.2668247769210553
199,199,199,07-18,0.8326409082321852,0.4028201905760155,0.12737688143388454
200,200,200,07-19,0.6274148681474119,-0.6344946354620947,0.21271698424715227
201,201,201,07-20,0.9199925381978572,0.8443389218469471,0.32888777627123483
202,202,202,07-21,0.7891075274267076,0.18278075835566346,-0.07068080754737226
203,203,203,07-22,0.7979419639149135,0.22743440925260866,-0.21063899210158285
204,204,204,07-23,0.4666729538128636,-1.4469644898533751,-0.2466429656181456
205,205,205,07-24,0.6665019698548063,-0.4369289167492481,-0.2747946247373225
206,206,206,07-25,0.5846759461153667,-0.8505184765614712,-0.4536136131877698
207,207,207,07-26,0.88657479435873,0.675428967131886,-0.5064884156945814
208,208,208,07-27,0.5768384343579356,-0.8901331723470206,-0.4643514775063989
209,209,209,07-28,0.7351763344279671,-0.08981440578826026,-0.2784753588123774
210,210,210,07-29,0.5166920805924503,-1.1941428607242806,-0.07438630087558379
211,211,211,07-30,0.8871483088159339,0.678327795414881,-0.1968911818757777
212,212,212,07-31,0.8269421596137625,0.3740158710592905,0.2281313167248118
213,213,213,08-01,0.7411539964236439,-0.05960031886927725,0.44507872975729706
214,214,214,08-02,1.0813661754751562,1.6600018192565162,0.3570884147452982
215,215,215,08-03,0.9927062030793784,1.211870072406651,0.4976729132946893
216,216,216,08-04,0.4122421867177384,-1.7220847507962742,0.2737957436622521
217,217,217,08-05,1.0540307202712298,1.5218347867112278,0.2253392231479931
218,218,218,08-06,0.561186245387405,-0.9692471467353332,-0.1783860514627249
219,219,219,08-07,0.6836331383091802,-0.3503394419548313,-0.5235624268013123
220,220,220,08-08,0.602119543821684,-0.7623498284077916,-0.06734141285226791
221,221,221,08-09,0.5829607013470947,-0.8591881796248734,-0.3811021726445826
222,222,222,08-10,0.9538044766571824,1.0152413328979923,-0.05091996040254818
223,223,223,08-11,0.68157747859472,-0.3607297720426604,0.3015191870643401
224,224,224,08-12,0.9531327570380927,1.0118461267168737,0.6489552985854733
225,225,225,08-13,1.1019999954478379,1.7642954428464983,1.084672417748323
226,226,226,08-14,1.0145474908255816,1.3222668407190072,1.2770066881001834
227,227,227,08-15,1.1001836121839148,1.7551145353522224,1.1051726882860744
228,228,228,08-16,1.1821170372382246,2.1692469550091555,0.8277830225736079
229,229,229,08-17,0.4775999949113914,-1.3917337709273137,0.50421832937375
230,230,230,08-18,0.6238542319906717,-0.6524918675579255,0.11685622711871985
231,231,231,08-19,0.7179088842645195,-0.1770927163526486,-0.2642471780363453
232,232,232,08-20,0.5547249471046521,-1.001905772811174,-0.6782282640205949
233,233,233,08-21,0.6477905253048681,-0.5315058955781685,-0.0930798072647669
234,234,234,08-22,0.6906961292519724,-0.3146395608963413,0.11252930413369698
235,235,235,08-23,1.1722070570723029,2.119156969607654,-0.052524697682394116
236,236,236,08-24,0.8679248420608232,0.581162800832858,0.02969584619323605
237,237,237,08-25,0.5219796735219929,-1.167416727249195,0.2465549312886747
238,238,238,08-26,0.6523257692060341,-0.5085825095573929,0.12774922372566658
239,239,239,08-27,0.9052155432843684,0.7696486149944636,-0.11765457106032053
240,240,240,08-28,0.5496664767842655,-1.02747380627439,-0.06117677114660144
241,241,241,08-29,0.8808977201486591,0.6467342008917315,0.2675121458480361
242,242,242,08-30,0.9349674501758268,0.9200296003151724,0.4772564947810292
243,243,243,08-31,0.9121535522403752,0.8047167747186302,0.2978385420440833
244,244,244,09-01,0.9013051595387565,0.7498835840405649,0.3909773111782233
245,245,245,09-02,0.6922354429172249,-0.306859101427212,0.3955083146802929
246,246,246,09-03,0.6602279010768778,-0.4686411914695498,0.2688274875814852
247,247,247,09-04,0.8862762988578339,0.6739202219041492,0.32967694868541425
248,248,248,09-05,0.784589548418948,0.1599446377223261,0.29126257702166125
249,249,249,09-06,0.9843855899796659,1.1698135413422048,-0.016874600229501675
250,250,250,09-07,0.8557049472540795,0.5193973540580469,-0.07763405238523091
251,251,251,09-08,0.3264577381965595,-2.155682164934189,-0.2658607493065533
252,252,252,09-09,0.5881027094727094,-0.8331979044039253,-0.3616258310132227
253,253,253,09-10,0.6628396795533263,-0.4554399596237849,-0.36066517705929774
254,254,254,09-11,0.6709105302247216,-0.4146458525176904,-0.3548817570369325
255,255,255,09-12,0.9855259450690201,1.1755774650657544,-0.1783115825937469
256,256,256,09-13,0.8625702210911668,0.5540978741922387,-0.2499761132114885
257,257,257,09-14,0.5360573512848311,-1.096261118275076,-0.026840625635176973
258,258,258,09-15,0.5030325217300765,-1.2631850881103748,0.05710169341817541
259,259,259,09-16,0.9277151717464118,0.8833729658340843,-0.4073856337067621
260,260,260,09-17,0.7705552049315259,0.08900806180242392,-0.4583634122520616
261,261,261,09-18,0.4341510350265631,-1.6113464976838707,-0.13108029682604064
262,262,262,09-19,0.802056475251082,0.2482312029204421,0.17967536878184553
263,263,263,09-20,0.9245624574271532,0.8674375742810495,0.10556239482971436
264,264,264,09-21,0.8719185325289123,0.6013489055369424,0.25243709523222146
265,265,265,09-22,0.8397385317834367,0.4386951221212973,0.5569573668279637
266,266,266,09-23,0.9449044713005572,0.9702562642174664,0.4485771943487745
267,267,267,09-24,0.7956352511762191,0.21577513189058234,0.2953047501117576
268,268,268,09-25,0.6734025715569018,-0.40204983195469335,0.05925507971491392
269,269,269,09-26,0.7426186772248549,-0.052197091141051664,-0.21388503384107369
270,270,270,09-27,0.5917131142536294,-0.8149491168441196,-0.4111414482866089
271,271,271,09-28,0.5155044854573243,-1.2001455592146284,-0.6967224857023983
272,272,272,09-29,0.7107490241683048,-0.2132822224557448,-0.7188134703314026
273,273,273,09-30,0.4566330661443586,-1.497711092604154,-0.902891028501196
274,274,274,10-01,0.6471792195917139,-0.5345957397287198,-0.8318807317608664
275,275,275,10-02,0.5241073397790333,-1.1566624401598116,-0.7699695917220124
276,276,276,10-03,0.6760066863078696,-0.3888873364021421,-0.6498182338896239
277,277,277,10-04,0.5889968011268261,-0.8286787189815049,-0.4886345937443494
278,278,278,10-05,0.8533760459352362,0.5076259245385862,-0.3990087103253701
279,279,279,10-06,0.6479679204998393,-0.5306092517325071,-0.3094309440367857
280,280,280,10-07,0.7535706333542753,0.003159560785156305,-0.26968472055654
281,281,281,10-08,0.6304416355603417,-0.6191958424283052,-0.24834638456686275
282,282,282,10-09,0.7231878882829521,-0.15040999552066772,-0.3640677445706152
283,283,283,10-10,0.6143267130527101,-0.7006487030434418,-0.411854858312022
284,284,284,10-11,0.7160077029558867,-0.1867022354839281,-0.4598510926329922
285,285,285,10-12,0.5912416892300901,-0.817331934180948,-0.2372424691423166
286,286,286,10-13,0.696596163146645,-0.2848178451406647,-0.029589905170287138
287,287,287,10-14,0.8946917078100667,0.7164558985157481,0.3581955257232317
288,288,288,10-15,0.9696842017321382,1.0955053883115091,0.24394394857555585
289,289,289,10-16,1.0746517737990444,1.6260638823176712,0.27398484118707195
290,290,290,10-17,0.5803840822600649,-0.8722116983699835,0.3279635322094468
291,291,291,10-18,0.626902068951956,-0.6370865785118514,0.15159044869904895
292,292,292,10-19,0.7606721759216201,0.03905430099358469,-0.06903762930322523
293,293,293,10-20,0.6853260537320627,-0.3417826025466392,-0.2500381217580887
294,294,294,10-21,0.7077851582979068,-0.2282630797021362,0.0935829409745839
295,295,295,10-22,0.8597931018463071,0.5400609275884902,0.04224925431831007
296,296,296,10-23,0.9882833326565325,1.1895146780260522,0.14459277233880086
297,297,297,10-24,0.5659658383825535,-0.9450886984494944,0.19053294214963654
298,298,298,10-25,0.8821602009905973,0.6531154091165292,0.21702088668510688
299,299,299,10-26,0.7398598494193913,-0.06614158368162497,0.3507726355345652
300,300,300,10-27,0.7392279710132819,-0.06933541248931388,0.39754488846027597
301,301,301,10-28,1.0185646208592571,1.3425714206852402,0.628882725873032
302,302,302,10-29,1.043804861971497,1.4701481955803168,0.6977973450973863
303,303,303,10-30,0.8405780222765729,0.4429383260270416,0.6020226626720027
304,304,304,10-31,0.9639660754600592,1.0666031244626557,0.7213835936852898
305,305,305,11-01,0.6261694345839471,-0.6407896782339272,0.4977019983459805
306,306,306,11-02,0.8809167077273685,0.6468301735904092,0.4741225395465645
307,307,307,11-03,0.7530408652989874,0.0004818486493837422,0.3348536128723833
308,308,308,11-04,1.0158145999877062,1.328671442783821,0.3280063529667599
309,309,309,11-05,0.6752572752241319,-0.3926752340180456,0.4583048189622968
310,310,310,11-06,0.9558379585147182,1.0255195650289153,0.4440532900619621
311,311,311,11-07,0.7808416953141842,0.14100111773929408,0.4592099366658712
312,312,312,11-08,0.8639992699276589,0.5613210001884009,0.1875203292399936
313,313,313,11-09,0.7710327332569433,0.09142172827283908,0.2014689389640246
314,314,314,11-10,0.6933023932905796,-0.30146620177144434,0.1297016522573509
315,315,315,11-11,0.6918151294058806,-0.30898357567385965,0.1332625553522165
316,316,316,11-12,0.8706457930000717,0.5949158447888732,-0.14849191841355866
317,317,317,11-13,0.7850687054153087,0.1623665363084876,-0.05575635291613786
318,318,318,11-14,0.5295394503492499,-1.1292058424062499,0.2995779526737514
319,319,319,11-15,0.8811155301340329,0.6478351212573638,0.4084273598613537
320,320,320,11-16,1.1151059804677277,1.830539631767892,0.4505330118602376
321,321,321,11-17,0.8210260434424991,0.3441128674517541,0.37042015638635495
322,322,322,11-18,0.9206277811564868,0.8475497567821763,0.6424615435780541
323,323,323,11-19,0.6899698385558584,-0.3183105965348083,0.5730638037844402
324,324,324,11-20,0.8524692411771108,0.5030424807439448,0.1735546348225645
325,325,325,11-21,0.7987361619547124,0.2314486824956804,-0.048473528996243416
326,326,326,11-22,0.6408641244821922,-0.5665153820033632,-0.03953345420236378
327,327,327,11-23,0.5574650123800554,-0.9880561154610934,-0.10983929350489058
328,328,328,11-24,0.9312401975721502,0.9011902055454541,-0.2687791232580927
329,329,329,11-25,0.6065125006327008,-0.7401456323499691,-0.31015845674993325
330,330,330,11-26,0.6637979272043979,-0.450596497775268,-0.3615711534067387
331,331,331,11-27,0.7496163583576952,-0.016827318455362866,-0.03816596825128057
332,332,332,11-28,0.5798341042023036,-0.8749915619441953,-0.2417025032289277
333,333,333,11-29,0.9413667777438092,0.9523749954716548,-0.2672300814643672
334,334,334,11-30,0.6896298626717378,-0.3200290043204287,-0.07776805473128366
335,335,335,12-01,0.5762097015438867,-0.8933111017626062,-0.006594336644178296
336,336,336,12-02,0.8887009586671201,0.6861756626232334,0.30929836583290965
337,337,337,12-03,0.8341039215611349,0.4102149900672693,0.09701360158381554
338,338,338,12-04,0.9548180924404228,1.0203646529183323,-0.052696604813941485
339,339,339,12-05,0.6893717588145954,-0.32133359002290945,-0.08645758119849299
340,340,340,12-06,0.5119146769939213,-1.2182902427069708,-0.2288888706731356
341,341,341,12-07,0.5361333545050997,-1.0958769600699152,-0.2550035512193945
342,342,342,12-08,0.7196262932560906,-0.1684120742246223,-0.6077635571979303
343,343,343,12-09,0.8031041960657007,0.2535269067897159,-0.6918593401093679
344,344,344,12-10,0.5360703565938548,-1.0961953829528823,-0.5377461668297788
345,345,345,12-11,0.5895449131076257,-0.8259082874915356,-0.5400002693989954
346,346,346,12-12,0.6948564540696491,-0.2936112030294366,-0.5308687420619046
347,347,347,12-13,0.5334575966776016,-1.1094015754852142,-0.5655810538358595
348,348,348,12-14,0.7304659755682076,-0.11362291020207753,-0.2386593613503152
349,349,349,12-15,0.7618985556444671,0.04525303614598593,-0.09961869379610228
350,350,350,12-16,0.9241464315664224,0.8653347719603833,-0.06967408252913912
351,351,351,12-17,0.7545947026023698,0.008335717833742005,0.3915912427461468
352,352,352,12-18,0.7304025419376979,-0.11394353542765755,0.4786558049870405
353,353,353,12-19,1.0810077931568176,1.6581903761665018,0.5796593011518739
354,354,354,12-20,0.8338169441954877,0.40876446324328425,0.6716038794747105
355,355,355,12-21,0.8817958926860845,0.6512740131349868,0.593613781056057
356,356,356,12-22,1.0332902782143836,1.4170022418974024,0.7242979095226985
357,357,357,12-23,0.6620156783995829,-0.4596048726781789,0.5373477722960412
358,358,358,12-24,0.8855326076453673,0.6701612353721911,0.4979073234569735
359,359,359,12-25,0.8590865284071191,0.5364895528065585,0.3200535413586271
360,360,360,12-26,0.7869987154500869,0.1721217702088776,0.003439777824849536
361,361,361,12-27,0.6706725586821639,-0.41584867945509146,-0.10890918614320802
362,362,362,12-28,0.6574503463324879,-0.4826803393052631,-0.4194782873350753
363,363,363,12-29,0.5286505760948893,-1.1336986564865241,
364,364,364,12-30,0.5168680602365799,-1.1932533717790124,
365,365,365,12-31,,,
