,unnamed: 0,unnamed: 0,mth_day,animated,animated_norm,animated_ravg
0,0,0,01-01,,,
1,1,1,01-02,1.4056911546640511,-0.726544956547011,
2,2,2,01-03,1.545063372267968,-0.41324887227373497,
3,3,3,01-04,1.0912386162403434,-1.4334056973146945,
4,4,4,01-05,1.0184854656974138,-1.5969481706677435,-1.164511137305252
5,5,5,01-06,1.1317093852458209,-1.342431085050306,-1.3245011201357213
6,6,6,01-07,1.072962813357655,-1.4744880419780229,-1.2420634123801195
7,7,7,01-08,0.9786543708519958,-1.6864848535298254,-0.7936731090635704
8,8,8,01-09,1.765101733182686,0.08137737425987493,-0.5776162269939806
9,9,9,01-10,2.2880582522778634,1.2569361225845996,-0.664166296111707
10,10,10,01-11,1.5951730458018791,-0.3006068782502055,-0.6682535106575433
11,11,11,01-12,0.9006945273099392,-1.861731499756664,-0.4970097658729554
12,12,12,01-13,1.0620534368859214,-1.4990113292530407,-0.4323919703742465
13,13,13,01-14,1.4357290997006835,-0.6590223848222979,-0.5265851472760399
14,14,14,01-15,1.9375761286330155,0.4690841472521285,-0.6361506714972529
15,15,15,01-16,2.0366428160764323,0.691777061173839,-0.5165064184373584
16,16,16,01-17,1.3027265547632028,-0.9580000235774844,-0.3450700352009137
17,17,17,01-18,1.2200426272621243,-1.1438659813972962,-0.4694626629124674
18,18,18,01-19,1.5196423460818038,-0.4703930298343725,-0.8845708924030039
19,19,19,01-20,1.1037068897592008,-1.4053781510916197,-1.1729903437443634
20,20,20,01-21,0.8295912403328962,-2.0215652296910904,-1.096444849351784
21,21,21,01-22,1.2668089007858578,-1.0387396468743184,-0.8037296468935695
22,22,22,01-23,1.5070377320157682,-0.4987270572220076,-0.9439446004222984
23,23,23,01-24,2.0013425337888044,0.6124252333519915,-0.8841261067132301
24,24,24,01-25,1.1453880225426052,-1.311682751006746,-0.5086387074397373
25,25,25,01-26,1.2633712432023174,-1.04646718883721,-0.5314948473101729
26,26,26,01-27,1.8318223082467835,0.2313591659498662,-0.7481717343830416
27,27,27,01-28,1.2058025034605218,-1.1758764860969322,-0.8635123639953483
28,28,28,01-29,0.9286952674125144,-1.7987883796592192,-0.7910470082239437
29,29,29,01-30,1.6934814374807383,-0.07961854432184758,-0.7240531731220052
30,30,30,01-31,1.3388087100065682,-0.8768906163783187,-0.9121287347684984
31,31,31,02-01,1.442187637647974,-0.6445041782255791,-0.8015945519874479
32,32,32,02-02,1.3298209857998071,-0.8970942039290931,-0.747792664627708
33,33,33,02-03,1.500834486594933,-0.5126713894106285,-0.9433506332891972
34,34,34,02-04,1.0723004140263952,-1.4759770555007805,-0.9264419113692084
35,35,35,02-05,1.1715084707449923,-1.252966356290782,-0.9461687271675696
36,36,36,02-06,1.383940574510458,-0.7754382848583863,-0.9780950707881144
37,37,37,02-07,1.3895338663033552,-0.7628650730157466,-1.0297280683609824
38,38,38,02-08,1.2446048812825463,-1.0886522656523625,-0.6600086474389263
39,39,39,02-09,1.3630184256640605,-0.8224693748478364,-0.5714577174574097
40,40,40,02-10,2.05913589978746,0.7423394700315563,-0.4146178957597619
41,41,41,02-11,1.4078639204667598,-0.7216607764016821,-0.4828205547585202
42,42,42,02-12,1.8025691151634704,0.16560064532750055,-0.3085214195817493
43,43,43,02-13,1.2074909431715863,-1.1720810270082966,-0.3511181218493837
44,44,44,02-14,1.7098348962515575,-0.042857454591736864,-0.5756804425123204
45,45,45,02-15,1.2493215653009624,-1.0780495884536427,-0.7958648228295498
46,46,46,02-16,1.4597460537188651,-0.6050344539460639,-0.9014431762570888
47,47,47,02-17,0.8201594407684639,-2.0427670583050594,-0.8351835741374286
48,48,48,02-18,1.5207649691148808,-0.4678694752377339,-0.8822218360775492
49,49,49,02-19,1.3843475618501997,-0.774523414290335,-0.6124226599970298
50,50,50,02-20,1.584282860182505,-0.3250870262324609,-0.6380170961964825
51,51,51,02-21,1.9694552286106977,0.540745468029473,-0.2473659210593547
52,52,52,02-22,1.3914307409428237,-0.7586010711427793,-0.015399056276445703
53,53,53,02-23,1.8628648556426552,0.3011399925177073,0.3060781614277872
54,54,54,02-24,2.1399186319590418,0.92393171345972,0.4450376017537625
55,55,55,02-25,2.2424175152843038,1.1543398919350625,0.2798914614141882
56,56,56,02-26,1.9551860344144016,0.5086696157233905,0.2463236618778005
57,57,57,02-27,1.528655902415912,-0.4501313740079724,0.03789025377427888
58,58,58,02-28,1.3018333492807697,-0.9600078683611056,0.2505990811131888
59,59,59,02-29,1.3065254482571929,-0.9494604561034224,0.16475755225342645
60,60,60,03-01,2.7076697618000485,2.2001846774931795,0.08478689017957224
61,61,61,03-02,2.013293855457261,0.6392907187764881,0.17782594304118793
62,62,62,03-03,1.7417325810971005,0.028845643280265305,0.3932453556236188
63,63,63,03-04,1.7769908118898672,0.10810294316172174,0.5661902477990616
64,64,64,03-05,1.87681942961157,0.3325086071334795,0.4935138354797118
65,65,65,03-06,1.7681407895725418,0.08820889694923463,0.2066360668269301
66,66,66,03-07,2.5136857333828417,1.7641262035770804,0.03303622236720186
67,67,67,03-08,1.2475749179005529,-1.081975893140202,-0.004556053841230878
68,68,68,03-09,1.2783690758524635,-1.0127534234781042,-0.08500595923432565
69,69,69,03-10,1.6766515003641314,-0.1174507140888747,-0.035433669555319264
70,70,70,03-11,1.6620868054231224,-0.15019082522508914,-0.3544900942613574
71,71,71,03-12,1.9004565181963402,0.38564263502327295,-0.02702919675844296
72,72,72,03-13,1.6620772323342872,-0.15021234465914876,-0.0082689251594568
73,73,73,03-14,2.121616192359784,0.8827894918772848,0.06992897419718751
74,74,74,03-15,1.328442998640247,-0.9001917938841872,0.24599546890368715
75,75,75,03-16,1.8853731893807804,0.3517366820509912,-0.08359780463774162
76,76,76,03-17,2.1320341627910926,0.9062081430139086,0.2419286598117448
77,77,77,03-18,1.0207236186162412,-1.5919170062252996,-0.06651061188454044
78,78,78,03-19,2.5309552205988384,1.8029464420377697,0.1004646630035027
79,79,79,03-20,1.2983464334894177,-0.9678461383004264,0.062361900064417386
80,80,80,03-21,1.774124553840366,0.10165985544407156,-0.0032659815828978513
81,81,81,03-22,1.7836713137258415,0.1231201044164794,0.3088729101067855
82,82,82,03-23,1.9568636989204609,0.5124408531300172,0.13439676821757976
83,83,83,03-24,1.8538682071187955,0.2809163439128007,0.2018933774848862
84,84,84,03-25,2.065252748693124,0.7560895907025353,0.17769595951794373
85,85,85,03-26,1.4785048060937318,-0.5628664826965881,0.1765622783840228
86,86,86,03-27,1.7095380880982667,-0.04352465235758327,0.1422191720735176
87,87,87,03-28,1.780645352120414,0.1163180176129536,0.2373449183049778
88,88,88,03-29,1.865196899502812,0.306382215266986,0.3910143345124408
89,89,89,03-30,2.107772807955269,0.8516708213015619,0.454442394624408
90,90,90,03-31,2.4754190110212284,1.6781060879473129,0.2460672276313878
91,91,91,04-01,1.6478036228974913,-0.18229812202478465,0.03183420016538998
92,92,92,04-02,1.15335413479858,-1.2937756543157042,-0.06124660932294376
93,93,93,04-03,1.2088259080722168,-1.1690801471830334,-0.09642633543331312
94,94,94,04-04,1.6167505354536331,-0.2521026416630164,-0.2622290457200523
95,95,95,04-05,2.0138729473028683,0.6405924646393457,-0.18101929522933485
96,96,96,04-06,2.0328672031171218,0.6832898262268778,0.3135843589223099
97,97,97,04-07,1.8645643853539955,0.30496038091952005,0.7431587073506764
98,98,98,04-08,2.473523997898185,1.6738462705941644,0.8949846706658516
99,99,99,04-09,2.355422994437258,1.4083659433871651,1.0621887402803678
100,100,100,04-10,2.0219963510118557,0.6588531382280352,1.1176927497287077
101,101,101,04-11,2.460165189262356,1.6438168823264436,1.2235847382219596
102,102,102,04-12,2.181015563809232,1.0163138829169156,0.8462738779721549
103,103,103,04-13,2.147205669499503,0.940312311879032,0.5151018323500162
104,104,104,04-14,1.4664258445771066,-0.5900188909046635,0.25206487799168553
105,105,105,04-15,1.4714761200832949,-0.5786663303456671,0.04708235173639467
106,106,106,04-16,1.3199120515721532,-0.9193685879219488,-0.07742415366799382
107,107,107,04-17,1.9130366928333964,0.4139217247946985,-0.2863197795457542
108,108,108,04-18,1.8486893975647625,0.2692748504905847,-0.08075450708179961
109,109,109,04-19,1.5896325349253777,-0.3130614433875303,0.005554751556749856
110,110,110,04-20,2.0151097763047257,0.6433727438790642,0.07647048347848652
111,111,111,04-21,1.7018482194494424,-0.06081077851437019,0.13116703999828494
112,112,112,04-22,1.5091965651758952,-0.4938741963915288,0.1449473322911923
113,113,113,04-23,2.059029842958048,0.7421010639134892,0.3826224483650405
114,114,114,04-24,1.885471023493111,0.3519566042480287,0.010107446702074271
115,115,115,04-25,2.2240223596176008,1.1129892530555592,0.11342770174310765
116,116,116,04-26,1.0208124745764062,-1.5917172660987333,0.4409962387904412
117,117,117,04-27,1.9776251689483173,0.5591107517318301,0.5576198847485411
118,118,118,04-28,2.3835251454029405,1.4715370258924725,0.7410506783685228
119,119,119,04-29,2.3703154985053407,1.4418429396620882,0.6425720501210337
120,120,120,04-30,2.3750747772642007,1.4525413659679194,1.1320435986596722
121,121,121,05-01,1.9611684237834264,0.5221174835706238,1.24938729219166
122,122,122,05-02,2.3272839933397647,1.3451120251330984,1.0791568005311178
123,123,123,05-03,2.2908327373223067,1.2631729129237568,1.4402734840230995
124,124,124,05-04,1.9291549380975712,0.45015407592922135,1.7655392726235488
125,125,125,05-05,3.3341890134034458,3.6085430406139767,1.872897564100314
126,126,126,05-06,3.2432569833665132,3.4041360975706154,1.8474475002952104
127,127,127,05-07,2.247723486148644,1.1662672324312158,1.9484729225717323
128,128,128,05-08,2.2593540317079834,1.1924116423024758,1.9051141673481984
129,129,129,05-09,2.5604844408163623,1.8693254465828872,1.160843659090754
130,130,130,05-10,1.8134240463681053,0.1900015445880172,0.6358131253317477
131,131,131,05-11,1.3476216139356467,-0.8570800089306887,0.30387280382474474
132,132,132,05-12,1.841873305632448,0.2539528950165772,-0.09151560345463036
133,133,133,05-13,1.3617259705160918,-0.8253746966108015,-0.31367672803349383
134,134,134,05-14,1.2040042478401407,-1.179918801373775,-0.4258145290522435
135,135,135,05-15,1.967503740088644,0.5363586991097063,-0.4108938736422396
136,136,136,05-16,1.5141117704142677,-0.482825261524481,-0.3342038597118504
137,137,137,05-17,1.3874470366648162,-0.7675560764706655,-0.3938373117572952
138,138,138,05-18,2.046570226776802,0.7140929785989125,-0.04175875305889228
139,139,139,05-19,1.2025555204755949,-1.1831754088834698,-0.14818699440336716
140,140,140,05-20,2.1437536789971308,0.9325525508166423,0.08436547015575645
141,141,141,05-21,1.6834311182503323,-0.10221074895714294,0.5049626215303161
142,142,142,05-22,2.134828485148376,0.9124895258302608,0.4467342005812333
143,143,143,05-23,2.510082664382994,1.7560268317766925,0.7634844839633851
144,144,144,05-24,1.8911500112818145,0.3647224529044152,0.6533728024682636
145,145,145,05-25,2.048008591311921,0.7173262914094403,0.6199301551060755
146,146,146,05-26,1.849849413905485,0.2718824618459145,0.4156863706651433
147,147,147,05-27,1.5941677761394553,-0.3028666331302713,-0.0014571455427542606
148,148,148,05-28,1.5896717992221117,-0.31297318081533304,-0.06516253641744009
149,149,149,05-29,1.3966652966329691,-0.746834265470693,-0.3685910534753223
150,150,150,05-30,1.7211109579028123,-0.017509892343699745,-0.5080270869313692
151,151,151,05-31,1.2381132731871505,-1.1032448109378523,-0.2570396345758645
152,152,152,06-01,1.4776741425469295,-0.5647337388903672,0.12402607894000013
153,153,153,06-02,2.2640901833732183,1.2030580810027571,0.6290203522485188
154,154,154,06-03,2.6067922078997867,1.9734211002798547,0.8756769857107721
155,155,155,06-04,2.74456924975538,2.2831313743804187,1.2034435469311384
156,156,156,06-05,2.3794737728500617,1.4624299084298205,1.448009560610829
157,157,157,06-06,2.112970409042948,0.8633545563843446,1.3709413995894415
158,158,158,06-07,2.1304567859589048,0.9026623431877759,0.9305297503841128
159,159,159,06-08,2.058383932052743,0.7406491148744317,1.0047879695454232
160,160,160,06-09,1.431268772602627,-0.6690487949521158,0.9690792663919022
161,161,161,06-10,2.9427753531703598,2.7286806893482805,1.1317307917599315
162,162,162,06-11,2.284161994706193,1.2481776895086945,1.3762841165416224
163,163,163,06-12,2.5471112411529715,1.8392637085925223,1.271890685980951
