,unnamed: 0,unnamed: 0,mth_day,insanity,insanity_norm,insanity_ravg
85,85,85,03-26,4.639799463678038,1.332322499146675,-0.17539091096287418
86,86,86,03-27,4.147265225636342,0.4361870532666699,-0.06847637157986508
87,87,87,03-28,3.3241297607713185,-1.0614567851785597,-0.07942773129910086
88,88,88,03-29,3.727214941645397,-0.3280683415113493,-0.0598591368846334
89,89,89,03-30,4.037613082023071,0.2366817904462265,-0.4175190983925056
90,90,90,03-31,3.3717465269391047,-0.9748210374774614,-0.5833889864461018
91,91,91,04-01,3.46033639860769,-0.8136372699005582,-0.4390990489830739
92,92,92,04-02,3.6002724738008416,-0.5590322750549076,-0.3035226423191502
93,93,93,04-03,3.7999578383158776,-0.19571716040039167,-0.3241846893250115
94,94,94,04-04,4.17430821840161,0.4853900984721925,0.13122392000676594
95,95,95,04-05,3.9694753984271287,0.11270950841105895,0.05950304194765942
96,96,96,04-06,4.873557442416879,1.7576306185132031,0.3519530206968133
97,97,97,04-07,3.2238208929064216,-1.2439625382551975,0.3061632080903729
98,98,98,04-08,4.564691154776524,1.1956675974400155,0.1020006055564266
99,99,99,04-09,3.6489557733989737,-0.4704560360390342,0.06378812458098883
100,100,100,04-10,3.5010367458492433,-0.7395855167314855,-0.14841852261705046
101,101,101,04-11,3.8434612654914235,-0.11656537744156767,-0.07078714916482857
102,102,102,04-12,4.17375894812276,0.4843907353249675,-0.4530647586218279
103,103,103,04-13,3.4798275683295046,-0.7781742975418662,-0.4783742975037534
104,104,104,04-14,3.3040459345035407,-1.09799805930198,-0.4569180960242225
105,105,105,04-15,3.565491954358844,-0.6223132693305875,-0.4396814360972095
106,106,106,04-16,3.571793329994482,-0.6108483078543003,-0.5440095919561654
107,107,107,04-17,3.900302975319328,-0.013145417879490072,-0.3863598301262094
108,108,108,04-18,3.8297137103953816,-0.14157819982876782,-0.10269070191921097
109,109,109,04-19,3.999712630419346,0.16772427343787008,0.01533821148190014
110,110,110,04-20,4.239507812904194,0.6040167099400103,0.20454297533718768
111,111,111,04-21,3.954718479408204,0.08586021107607912,0.3259434070250834
112,112,112,04-22,4.195738011310892,0.5243802752774248,0.2971335830614998
113,113,113,04-23,4.300647829844839,0.7152571722478841,0.3263044631164045
114,114,114,04-24,3.7347069248078433,-0.31443714361026925,0.3965914765167377
115,115,115,04-25,4.095910078563398,0.3427495537672983,0.689236266325774
116,116,116,04-26,4.471294831809785,1.0257387903420097,0.6805346618652651
117,117,117,04-27,4.919779593070032,1.841728949930297,0.5810057721635526
118,118,118,04-28,4.16704254026976,0.4721706485143715,0.5431357031252965
119,119,119,04-29,3.9724292369228964,0.11808383403761046,0.7419779900587203
120,120,120,04-30,3.6098219711944255,-0.5416575578398067,0.44788985530281217
121,121,121,05-01,4.751636630183385,1.5358032753678417,-0.1337552306389853
122,122,122,05-02,3.5014739679992,-0.7387900181934395,-0.22177204871715675
123,123,123,05-03,3.0016758921252484,-1.648141565720488,-0.3239280593817964
124,124,124,05-04,3.876787557322964,-0.05593025995465703,-0.2382498984931341
125,125,125,05-05,3.635547129834644,-0.49485222995022704,-0.3684564930866617
126,126,126,05-06,3.8923647132595245,-0.02758859250783344,-0.052973922482582224
127,127,127,05-07,4.32225149994908,0.7545637078066767,0.023735854967647223
128,128,128,05-08,4.54184773008375,1.1541054054310371,0.09418754967330266
129,129,129,05-09,3.254643400288223,-1.1878829010191112,0.04744110207466482
130,130,130,05-10,4.109117649365161,0.3667799082792756,0.02838665458931195
131,131,131,05-11,3.4813903488145064,-0.7753309155420541,-0.2284947242250284
132,132,132,05-12,3.829528445706547,-0.14191527741995058,-0.4793840605620699
133,133,133,05-13,3.475128167668593,-0.7867245650793653,-0.2822176269927292
134,134,134,05-14,3.7144844871252856,-0.3512306125912121,-0.3593585993194947
135,135,135,05-15,3.904843453674869,-0.004884299603066941,0.06068468477449297
136,136,136,05-16,3.85472818044209,-0.0960659256813172,0.20798531704371395
137,137,137,05-17,4.866576259004248,1.7449287890218717,0.466297104719029
138,138,138,05-18,4.315284957256224,0.7418885161953753,0.6728096129305371
139,139,139,05-19,4.3269685904848965,0.7631461609725246,0.9588251982759888
140,140,140,05-20,4.3955052949440265,0.8878444366778371,1.0655291701698073
141,141,141,05-21,4.848043295019175,1.711209212469642,1.2561515503741
142,142,142,05-22,4.206608198586904,0.5441579056815952,1.194242813402907
143,143,143,05-23,5.49519584471041,2.888663070247629,1.0967944031352126
144,144,144,05-24,4.111127163482402,0.3704360943682171,0.7435342733006028
145,145,145,05-25,4.005610840022694,0.17845569936635933,0.468689974247408
146,146,146,05-26,3.2305516508590784,-1.2317163423298214,0.3481469162238326
147,147,147,05-27,3.9416832484215134,0.0621434181504732,0.0317855500628658
148,148,148,05-28,3.8090907239161766,-0.17910044245985707,0.059606157559927264
149,149,149,05-29,4.4519240593281815,0.9904948732818286,0.17928862600657955
150,150,150,05-30,4.202871788327363,0.5373597393505859,0.4693192559321789
151,151,151,05-31,4.400290329653425,0.8965505100462731,0.38141374699262137
152,152,152,06-01,4.186991992389458,0.5084674372237745,0.5406561840516098
153,153,153,06-02,3.651795332051716,-0.4652896354868719,0.4354503935950967
154,154,154,06-03,4.3342279858870905,0.7763541798940731,0.4952889452052837
155,155,155,06-04,4.104984626824059,0.3592601305427503,0.6165319196971101
156,156,156,06-05,4.400202686630801,0.8963910490117081,0.6912297366916963
157,157,157,06-06,4.800115934145159,1.6240083569972312,0.8380290389593723
158,158,158,06-07,4.433324614623884,0.9566543391912912,0.8721030518133578
159,159,159,06-08,4.135898596708056,0.4155061781191844,0.8861144341012945
160,160,160,06-09,4.446594602129439,0.9807982570179862,1.029347404582514
161,161,161,06-10,4.1511902681531305,0.4433284242703703,0.9642653084453038
162,162,162,06-11,4.872545181079097,1.7557888718990249,0.8965676651949829
163,163,163,06-12,4.5854932845548255,1.2335157801739702,1.058870850464642
164,164,164,06-13,4.210076618204512,0.5504684796893663,0.9491926225528085
165,165,165,06-14,4.671129354889018,1.3893252897371389,0.9266595340286784
166,166,166,06-15,4.0849063149669735,0.32272888954698403,0.7794109838072832
167,167,167,06-16,4.076882410085583,0.3081298931255917,0.7861867993778285
168,168,168,06-17,4.38696042163582,0.8722975705706534,0.6537957625047183
169,169,169,06-18,4.607838039521226,1.274170673597242,0.3785137786631068
170,170,170,06-19,3.7734878049644713,-0.24387774154929484,0.4822810326174367
171,171,171,06-20,3.7633259456071366,-0.2623666133125296,0.7150150571878129
172,172,172,06-21,4.4271018542353895,0.9453324132729636,0.7705069589043411
173,173,173,06-22,4.844374484984471,1.7045340405478482,0.4522405455448675
174,174,174,06-23,4.569957277669754,1.2052489808698217,0.6246401664775464
175,175,175,06-24,3.5582839383931124,-0.6354278065595985,0.7990996514593993
176,176,176,06-25,4.3420137995011805,0.7905199840467779,0.8248570890684251
177,177,177,06-26,4.33864479879882,0.7843902965785878,0.5412136706957585
178,178,178,06-27,4.512042718688374,1.0998770389271182,0.2945280519060587
179,179,179,06-28,3.908997390465904,0.0026735303118491584,0.6284489721067631
180,180,180,06-29,3.756456725861215,-0.2748647318683777,0.5424216018132699
181,181,181,06-30,4.65946224856962,1.3680977146446276,0.30799794292888105
182,182,182,07-01,4.058319461956295,0.27435576228581937,0.17180479428167314
183,183,183,07-02,3.5655807799270813,-0.6221516567277457,-0.0037555929444482937
184,184,184,07-03,4.0629155984264615,0.2827181470438709,-0.0203238897258366
185,185,185,07-04,3.3300480679035545,-1.0506887930448796,-0.4049236858208728
186,186,186,07-05,3.701819091773282,-0.3742745125567076,-0.5388426082380681
187,187,187,07-06,3.391159102712189,-0.9395010619255892,-0.7674880287753519
188,188,188,07-07,3.6166921071940057,-0.5291577722173524,-0.9413523276713768
189,189,189,07-08,2.811571783828512,-1.994024179951449,-0.5895018591796034
190,190,190,07-09,3.489559503386734,-0.7604676463322778,-0.5572259299422718
191,191,191,07-10,4.490353040996302,1.0604140179057595,-0.4758836341568475
192,192,192,07-11,3.8082561284093184,-0.1806189371327179,-0.06417210906324383
193,193,193,07-12,3.6594033677466578,-0.4514472872130436,0.3488597461280336
194,194,194,07-13,4.974402193792561,1.94111137834427,0.3838627176945282
195,195,195,07-14,4.173635951821423,0.4841669511962154,0.1413424060893874
196,196,196,07-15,3.6049895670604375,-0.5504498169333097,0.2607037782175002
197,197,197,07-16,3.6905885136455954,-0.39470785172508543,0.32742552398511604
198,198,198,07-17,4.201876731698814,0.5355492956359591,-0.2331423367467708
199,199,199,07-18,3.8794331257272265,-0.05111681260734882,-0.3662495872647052
200,200,200,07-19,3.1258053186732133,-1.4222957860470502,-0.5319199370408088
201,201,201,07-20,3.734685265205319,-0.3144765519113916,-0.4397091490678233
202,202,202,07-21,3.0586548369598217,-1.5444719155899314,-0.5022281167945738
203,203,203,07-22,3.9946740426957215,0.15855687611282696,-0.7930838302783823
204,204,204,07-23,3.995706566637147,0.16043548927545587,-0.6778600885534628
205,205,205,07-24,2.9202718881300878,-1.7962510935101994,-0.8985311087722277
206,206,206,07-25,3.5057811678311466,-0.7309533356975331,-0.6641404925131921
207,207,207,07-26,3.006973623169322,-1.6385026732239805,-0.8051865701869271
208,208,208,07-27,3.8316098904444016,-0.13812821803571754,-0.7453731903621511
209,209,209,07-28,3.5295433124125326,-0.6877195899295842,-0.2489804015488845
210,210,210,07-29,4.192954455394174,0.5193157682241124,0.04411823580980919
211,211,211,07-30,4.557237227230889,1.1821056393694005,0.10545129648777224
212,212,212,07-31,4.472338944467877,1.027638488454629,0.04475652976755845
213,213,213,08-01,3.209232996660262,-1.270504309156202,0.0480053072546807
214,214,214,08-02,3.631455432875973,-0.5022968183570004,-0.1517104833955321
215,215,215,08-03,3.5402568768734186,-0.6682269250068507,-0.3296629347171713
216,216,216,08-04,3.5343473314931577,-0.6789789756771643,-0.3238709106267649
217,217,217,08-05,3.9703995426666836,0.11439093143956496,0.06064266058446536
218,218,218,08-06,4.491439428787762,1.0623906329970672,0.027999096422154632
219,219,219,08-07,4.477251796835526,1.0365771181111798,0.19677034976780766
220,220,220,08-08,3.5238060385200094,-0.6981582033308648,0.2942028000844658
221,221,221,08-09,4.096817524387907,0.3444005950670675,0.18224995741114827
222,222,222,08-10,3.85565245047632,-0.0943842737772152,0.053512580364057004
223,223,223,08-11,3.6012102087358766,-0.5573261246003401,-0.2422808329405821
224,224,224,08-12,4.066899369338762,0.28996637071451936,-0.011974397946154531
225,225,225,08-13,3.5018073987176477,-0.7381833617166551,0.0015371216332799313
226,226,226,08-14,4.283292598264477,0.6836804066357011,0.2276298536097745
227,227,227,08-15,4.141374757547949,0.4254697125436743,0.18299736146465045
228,228,228,08-16,4.601243389766448,1.2621721180817524,0.06036751997361198
229,229,229,08-17,3.454024664775967,-0.8251210774710847,-0.02702715505223267
230,230,230,08-18,3.662500263259543,-0.44581267823171145,-0.06514903285860044
231,231,231,08-19,3.2136040704998736,-1.262551411871723,-0.14504943673231796
232,232,232,08-20,4.157577249377861,0.4549491397974944,-0.4636011874418927
233,233,233,08-21,3.877885450956444,-0.05393271069863082,-0.401606500213092
234,234,234,08-22,3.5507483254281627,-0.6491383861756956,-0.1909699721171266
235,235,235,08-23,3.6584658985911465,-0.4531529540982808,0.03444923686278193
236,236,236,08-24,4.357120941505005,0.8180064903440809,0.020722474768883253
237,237,237,08-25,3.9569739182968413,0.08996384200772821,-0.08231411524631126
238,238,238,08-26,4.1123102062777495,0.3725885672341023,0.002066173501066785
239,239,239,08-27,3.5380994381151845,-0.6721522507897979,0.2447711105138177
240,240,240,08-28,3.8290110461920936,-0.14285665369142744,0.3455984657887423
241,241,241,08-29,4.458839269180083,1.0030766679782248,0.32114090313884625
242,242,242,08-30,4.689621512701543,1.4229706219936282,0.18444097124813946
243,243,243,08-31,3.876319679881168,-0.0567815338916483,0.17395070125304646
244,244,244,09-01,3.6615118558474284,-0.4476110241101385,-0.08988588792120299
245,245,245,09-02,3.503505445682639,-0.7350938707603558,-0.2259102751251669
246,246,246,09-03,2.958951364830982,-1.7258761887369238,-0.7168178464483906
247,247,247,09-04,4.0102686772146985,0.1869303447544416,-0.8072418939097367
248,248,248,09-05,3.070744895095057,-1.5224748059457138,-0.8714869171132588
249,249,249,09-06,3.5781263240322536,-0.5993258186597241,-0.5918529621050139
250,250,250,09-07,3.4496496399491745,-0.8330811633312721,-0.11083319394090807
251,251,251,09-08,4.4256604453121104,0.9427098592891134,0.08840395100817168
252,252,252,09-09,4.545220758045625,1.1602424202477108,0.7905012473015846
253,253,253,09-10,4.667297360735189,1.38235321444892,0.9054826043207904
254,254,254,09-11,5.386066480358959,2.690108971814764,1.0068405942402523
255,255,255,09-12,3.9573028558533463,0.09056232345551156,0.8001415124700765
256,256,256,09-13,3.7839000966001533,-0.22493322381450187,0.7644758294935453
257,257,257,09-14,3.744024369794856,-0.2974846313319413,0.4521648749762887
258,258,258,09-15,4.4276052564838135,0.9462483223885236,0.10537582661568924
259,259,259,09-16,3.637382706276832,-0.491512512654619,0.2065384163794557
260,260,260,09-17,4.242452662955977,0.6093746816511671,0.3701562989951251
261,261,261,09-18,4.290908937144054,0.6975378620381103,0.7378325128976919
262,262,262,09-19,4.323466360927312,0.7567740718795147,0.6339290102986471
263,263,263,09-20,4.956518249106078,1.90857265208346,0.8734094427619322
264,264,264,09-21,4.084960407084541,0.3228273067942551,0.8499865722657911
265,265,265,09-22,4.427122557801425,0.9453700821250915,0.8621203749377729
266,266,266,09-23,4.165210551449693,0.4688374586743206,0.5596553142507328
267,267,267,09-24,4.3309228431740125,0.7703406780700022,-0.02667805304539328
268,268,268,09-25,3.3260207255517322,-1.0580162922427268,-0.2121152012781733
269,269,269,09-26,3.02295390036394,-1.6094275516932968,-0.4769923448216724
270,270,270,09-27,3.4734402740776336,-0.7897955826024249,-0.6458653427328628
271,271,271,09-28,3.553631417574879,-0.6438927791359025,-0.8722418496597572
272,272,272,09-29,3.6083143786596974,-0.5444005287928221,-1.0553724340025532
273,273,273,09-30,3.5843960930333285,-0.5879183634913651,-1.0025643540846223
274,274,274,10-01,2.7221069986518747,-2.156799798299504,-1.1030093333034607
275,275,275,10-02,3.1971002586476343,-1.2925790721857136,-1.0799258809008758
276,276,276,10-03,3.142200672750968,-1.3924654579154545,-1.002814860900678
277,277,277,10-04,3.629754222622373,-0.5053920647203942,-0.8346289318238291
278,278,278,10-05,3.862605073141397,-0.08173440879163371,-0.29220453660067625
279,279,279,10-06,4.139026503925206,0.4211972109697272,-0.034203097529708036
280,280,280,10-07,4.5108717713751085,1.097746573039414,0.025885690700239862
281,281,281,10-08,4.047917238094485,0.25542956224009583,0.021900051058854692
282,282,282,10-09,3.3403567818196582,-1.0319327285357671,0.12003696305697605
283,283,283,10-10,3.616610691744957,-0.5293059025687052,0.1120787425157913
284,284,284,10-11,4.186233310794426,0.5070870631970942,0.10585754768704683
285,285,285,10-12,4.112782506267656,0.3734478877226189,-0.0853533014054862
286,286,286,10-13,4.490356001339864,1.0604194040669477,-0.002306718063780836
287,287,287,10-14,3.417357045685532,-0.8918355323151025,0.19531151725123386
288,288,288,10-15,3.6142213131439775,-0.5336532284855345,0.13257928500985758
289,289,289,10-16,4.268300661614036,0.6564035093213828,-0.09462948222029564
290,290,290,10-17,3.9793598586859487,0.1306936697488365,-0.1085386155928541
291,291,291,10-18,3.3635111931513486,-0.9898047156583004,-0.19293536777974785
292,292,292,10-19,4.444487548491782,0.9769646038315966,0.2281801093048308
293,293,293,10-20,3.139040033077608,-1.3982160454364652,0.19173469753792016
294,294,294,10-21,5.002943017571626,1.9930396340219367,0.2399364411206597
295,295,295,10-22,4.148113831393719,0.4377310387199189,0.27710750873836937
296,296,296,10-23,4.1383158010512835,0.41990413124527415,0.059272089881996476
297,297,297,10-24,3.4860910345165554,-0.7667783099520427,0.434307230303767
298,298,298,10-25,3.7261269309878697,-0.3300479093066405,0.3070997243333006
299,299,299,10-26,4.375801605063668,0.8519947970941582,0.4345249041372664
300,300,300,10-27,4.583448047378887,1.2297945981991387,0.5713816745799288
301,301,301,10-28,4.568326629340401,1.2022821175437133,0.8741933929105962
302,302,302,10-29,4.589631361399178,1.2410447539012488,1.2884007390719368
303,303,303,10-30,4.48467985037328,1.0500920000319611,1.070327313875976
304,304,304,10-31,5.092067541221248,2.1551961676614035,0.6911394504939699
305,305,305,11-01,3.656656108856495,-0.4564457540816058,0.6170376528469068
306,306,306,11-02,3.33299195020634,-1.0453325820928985,0.4230988963605215
307,307,307,11-03,4.323959513123216,0.7576713316613349,0.34927434586908496
308,308,308,11-04,3.9500752892098414,0.07741221498293717,-0.2651653569081504
309,309,309,11-05,4.241227018155287,0.6071446970833421,-0.4291535166299744
310,310,310,11-06,3.065816316221883,-1.5314420490020086,-0.38581689197723695
311,311,311,11-07,3.115868773630852,-1.4403747124125494,-0.6804863196457882
312,312,312,11-08,3.475904083639525,-0.7853128341764735,-0.7318511422756634
313,313,313,11-09,3.3522217069812648,-1.010345234349972,-0.9656627124415272
314,314,314,11-10,3.780688392000511,-0.2307767207963134,-0.3466945868143139
315,315,315,11-11,3.4701814976164402,-0.7957247239118416,-0.030900215057037845
316,316,316,11-12,5.107001020138072,2.182366704761272,0.2788074688197705
317,317,317,11-13,4.157270769186912,0.4543915181311067,0.3792006882330985
318,318,318,11-14,4.497233875660818,1.0729332690843765,0.4038155417396552
319,319,319,11-15,3.6832906188670527,-0.40798591787000393,0.5209949024355539
320,320,320,11-16,3.8618613319088597,-0.08308759975697352,0.31097548834512545
321,321,321,11-17,3.85660643415865,-0.0926485597364486,0.35724310416304145
322,322,322,11-18,4.414415412224217,0.9222502202187012,0.29735751531536964
323,323,323,11-19,4.309848496187802,0.7319972130386025,0.6634320668962311
324,324,324,11-20,4.299747861632203,0.7136197359983457,0.512271319835279
325,325,325,11-21,4.890502661365449,1.7884613916151653,0.3381083320006035
326,326,326,11-22,3.3633752355194817,-0.9900520821226864,0.3524137716418391
327,327,327,11-23,3.2822653460836433,-1.1376264867445018,0.24108904111418114
328,328,328,11-24,4.4615907729084165,1.008082858066115,0.03762376281051651
329,329,329,11-25,3.9427305013954426,0.06404882987265467,-0.12624703416594765
330,330,330,11-26,3.6287759704210876,-0.507171933823642,0.19066352322206612
331,331,331,11-27,4.350102355827959,0.8052366097563802,0.211952610549792
332,332,332,11-28,4.408458100803502,0.9114112622053968,-0.14626997477950626
333,333,333,11-29,3.352470834241303,-1.009891962778147,-0.3565352838564257
334,334,334,11-30,3.280272330976473,-1.1412526539096746,-0.4962789358133627
335,335,335,12-01,3.2493340002151765,-1.197543024588862,-0.6594374483605906
336,336,336,12-02,3.1679402778644716,-1.3456338455652643,-0.7963199677086523
337,337,337,12-03,3.812050966206488,-0.17371446552698705,-0.5704556016472909
338,338,338,12-04,3.9570576277280094,0.09011614611702716,-0.3620729360418298
339,339,339,12-05,4.0973086862664045,0.34529423359002065,-0.3115409161307228
340,340,340,12-06,3.9674603976707568,0.1090433397230924,-0.26528185315737096
341,341,341,12-07,3.415974545713412,-0.8943509051222203,-0.320339360284452
342,342,342,12-08,3.3204897999630774,-1.068079467725154,-0.2704080469514786
343,343,343,12-09,3.6304866226957873,-0.5040595082894727,-0.3025662622964848
344,344,344,12-10,4.121717210026266,0.3897040261148677,-0.4895452807112472
345,345,345,12-11,3.9912598373035375,0.15234494151998335,-0.3697847525456897
346,346,346,12-12,3.350855605695833,-1.0128307707654818,0.3288120010917876
347,347,347,12-13,3.81091145458372,-0.1757877361288755,0.5758881148880387
348,348,348,12-14,5.624267569271253,3.12350105409971,0.2578651955809124
349,349,349,12-15,4.4452749184144364,0.9783971744880342,0.5836504829971706
350,350,350,12-16,3.0729660845516094,-1.5184334897278906,0.9475501593822204
351,351,351,12-17,5.0656090935938485,2.1070566660175323,1.1627846561411022
352,352,352,12-18,4.5508955147695564,1.1705672875448168,0.4843700013385801
353,353,353,12-19,4.520694954491963,1.1156192444244155,0.2087425610740568
354,354,354,12-20,3.387044747995484,-0.9469868747154224,0.3605065827086443
355,355,355,12-21,3.5363322899431933,-0.675367467099105,-0.018762163080436545
356,356,356,12-22,3.5734416126758086,-0.6078493599203655,-0.34747877979223696
357,357,357,12-23,3.814886268741312,-0.1685558087169528,-0.7002858226712866
358,358,358,12-24,3.4668795498516567,-0.8017324127259864,-0.6213892346955825
359,359,359,12-25,3.3572354651541523,-1.0012230128498816,-0.3857972859165029
360,360,360,12-26,3.647223748980384,-0.4736073468611978,-0.4149488722191381
361,361,361,12-27,4.313249003911898,0.7381842255753727,-0.6695050333859771
362,362,362,12-28,3.4773077899599216,-0.7827588777361767,-0.6769459515654562
363,363,363,12-29,2.9754308574713733,-1.6958927757179856,
364,364,364,12-30,3.4423414714883256,-0.8463779218028621,
365,365,365,12-31,,,
