,unnamed: 0,unnamed: 0,mth_day,courtroom,courtroom_norm,courtroom_ravg
43,43,43,02-13,2.5495165046815664,-0.3967976455508256,-0.0123448277708166
44,44,44,02-14,3.2921590446217883,1.3965341932291555,-0.21015980750935406
45,45,45,02-15,2.5837628744121024,-0.3140995749483192,-0.3261670142962637
46,46,46,02-16,2.263929255586936,-1.086433209105016,-0.09015910783200196
47,47,47,02-17,2.46267923781162,-0.6064921177837852,-0.11386290273117824
48,48,48,02-18,2.9069506650655788,0.4663337071667779,-0.4640625701722722
49,49,49,02-19,2.4906201663592995,-0.5390204149458834,-0.5920392541714962
50,50,50,02-20,2.422025035207429,-0.7046638114174085,-0.4312632160917143
51,51,51,02-21,2.2657818038603152,-1.0819596789436623,-0.43688640074832535
52,52,52,02-22,2.6634062158431813,-0.12177698062632507,-0.4307231964421416
53,53,53,02-23,2.4487074249692866,-0.6402312257234516,-0.12797208890873304
54,54,54,02-24,2.9222642537761727,0.5033129330038807,0.09750107673082016
55,55,55,02-25,3.242859701529601,1.2774862302545682,-0.022423194228097576
56,56,56,02-26,2.9822536358422167,0.6481751824199106,-0.1677653798185481
57,57,57,02-27,1.967808400635626,-1.8015053046971683,0.03004035523383647
58,58,58,02-28,2.3022774357704896,-0.9938300941690285,-0.0680290914174788
59,59,59,02-29,2.9401913220955938,0.5466031845908559,-0.4621563680058178
60,60,60,03-01,2.67859308915375,-0.08510374690401094,-0.5764465163981095
61,61,61,03-02,2.2635796527983763,-1.0872774292754657,-0.3537706147136777
62,62,62,03-03,2.6982792226629853,-0.03756570793383975,-0.3152170267863941
63,63,63,03-04,2.521086696267428,-0.4654498945905777,-0.6736695477844936
64,64,64,03-05,2.3980707535814467,-0.7625085666053275,-0.7529282074631022
65,65,65,03-06,2.049551614868502,-1.6041119413977414,-0.6409377005622342
66,66,66,03-07,2.481660705320015,-0.5606557049756623,-0.6061032474936665
67,67,67,03-08,2.5418401934152226,-0.41533438787025695,-0.4730957919338039
68,68,68,03-09,2.7848316815382006,0.17144101047756605,-0.5526404333528268
69,69,69,03-10,2.8515676228598914,0.332594838768598,-0.3501414250209254
70,70,70,03-11,2.200427796718833,-1.2397764151194643,-0.5076808599159707
71,71,71,03-12,2.5526967929029936,-0.3891178914063333,-0.4829903153684682
72,72,72,03-13,2.090225667337988,-1.5058923143459342,-0.7609685567732237
73,73,73,03-14,2.6031882885711277,-0.2671911205852415,-0.7998205465214546
74,74,74,03-15,2.0941447842864824,-1.4964284379509671,-0.583330902007117
75,75,75,03-16,2.7550328720979134,0.0994829002792134,-0.6529834993566009
76,76,76,03-17,2.738335224656742,0.05916145196656172,-0.4530019686733897
77,77,77,03-18,2.379632397266396,-0.8070334755032375,-0.4900064034535385
78,78,78,03-19,2.5871157197292365,-0.3060031302466665,-0.13292915345815104
79,79,79,03-20,2.5112441201581768,-0.4892177292661345,-0.1904938609470996
80,80,80,03-21,2.9813673835523784,0.6460350620213573,-0.10439590578224016
81,81,81,03-22,2.6120030111785018,-0.2459053446544779,-0.05946441567672633
82,82,82,03-23,2.952261067240754,0.5757491829557183,-0.08485361058998991
83,83,83,03-24,2.4912727592351813,-0.5374445348701542,0.28593634062751083
84,84,84,03-25,2.524031702182598,-0.4583382997262481,0.123285218655333
85,85,85,03-26,3.432538389969864,1.7355219780388698,0.3707631176911737
86,86,86,03-27,2.577231440387324,-0.3298716698117096,0.3830385972236254
87,87,87,03-28,3.2269063264871027,1.2389620495605662,0.6879168242862831
88,88,88,03-29,2.98276170221024,0.6494020601504278,0.6770504364993544
89,89,89,03-30,3.248797505148296,1.291824827505792,0.22418419444330992
90,90,90,03-31,2.4970322088878723,-0.5235366264478196,0.21062317221135865
91,91,91,04-01,2.307310825340831,-0.981675474297397,-0.08747648534394414
92,92,92,04-02,2.543536643551373,-0.4112378032034171,-0.2306451582753587
93,93,93,04-03,2.486224154716413,-0.5496358957712506,-0.3737455719255211
94,94,94,04-04,2.627033404948794,-0.20960997743805976,0.17997506048788872
95,95,95,04-05,2.8932388103382456,0.43322234560481776,0.6289566200139157
96,96,96,04-06,3.87285063126938,2.79878716803264,0.9101291877273012
97,97,97,04-07,3.422886198093598,1.7122138828587652,0.7608556565291709
98,98,98,04-08,3.24216041858089,1.2757976030768956,0.7926111772608609
99,99,99,04-09,2.115327239965012,-1.4452770829600319,0.4415228459999052
100,100,100,04-10,2.7059357031068987,-0.01907685304791917,-0.15334720517869674
101,101,101,04-11,2.0208967559584297,-1.6733076419609176,-0.5424073088614066
102,102,102,04-12,2.3947890828539222,-0.7704331390389719,-0.7807782080700049
103,103,103,04-13,2.4561964510864955,-0.6221467392374948,-0.7096644588874352
104,104,104,04-14,2.6498850809951624,-0.15442779217469338,-0.6324323053288881
105,105,105,04-15,2.2920221299198253,-1.0185945878646143,-0.42491304610621067
106,106,106,04-16,2.89783286829455,0.4443160683033639,-0.4360033604227645
107,107,107,04-17,2.536515649538616,-0.4281920866248536,-0.4017183665087187
108,108,108,04-18,2.3672332038536896,-0.8369750249382951,-0.2895159879330042
109,109,109,04-19,2.5413836799469958,-0.4164367757532201,-0.2281425125159781
110,110,110,04-20,2.9286720548643954,0.5187864792795936,-0.4248360120766677
111,111,111,04-21,2.4445155592440924,-0.6503537353624584,-0.4834988964188664
112,112,112,04-22,2.409112520131248,-0.7358449290607733,-0.2742358789898689
113,113,113,04-23,2.3907571708699447,-0.7801693926780456,-0.3888869358286275
114,114,114,04-24,2.8871847780746123,0.41860307963568977,-0.355278528772182
115,115,115,04-25,2.2565125248723463,-1.1043431167857716,-0.1881605606341913
116,116,116,04-26,3.0121781820853,0.7204369216182662,-0.1142804842733558
117,117,117,04-27,2.8597501844612934,0.35235407346548603,0.16519194332969792
118,118,118,04-28,2.592680847107189,-0.29256447089576043,0.12178660059718505
119,119,119,04-29,3.085156642256975,0.8966651729402767,0.2987613969590213
120,120,120,04-30,2.7793364035235464,0.15817102324061255,0.2150656481388211
121,121,121,05-01,2.6962382112181698,-0.0424943386147536,0.2094928493176004
122,122,122,05-02,2.80422105287384,0.21826242869706453,0.4948683403273697
123,123,123,05-03,2.845903564282009,0.31891728053816176,0.38721798978798
124,124,124,05-04,3.3017475403892167,1.4196884751628551,0.4349866260845139
125,125,125,05-05,2.81768000010552,0.2507630697039385,0.5202284428212037
126,126,126,05-06,2.898026165077791,0.4447828410198157,0.7267383404197942
127,127,127,05-07,2.9080368240176417,0.4689565618053858,0.5844002522437525
128,128,128,05-08,3.3173320061029306,1.4573218142886075,0.368414620295884
129,129,129,05-09,2.4922390041126974,-0.5351112485180883,0.38609623073354704
130,130,130,05-10,2.7650924222506323,0.12377468347564473,0.271409010285999
131,131,131,05-11,2.8616131388644663,0.3568527323299168,0.1820879875659106
132,132,132,05-12,2.6130651550180106,-0.2433404816654724,-0.3725739601778735
133,133,133,05-13,2.686102690863461,-0.06696957451514453,-0.35496321363345723
134,134,134,05-14,1.939174716615904,-1.8706498721740967,-0.4456277556970048
135,135,135,05-15,2.535996068793664,-0.42944676925159103,-0.2426474763710216
136,136,136,05-16,2.539820073838876,-0.4202125689056409,-0.1907705980200389
137,137,137,05-17,3.3659541211747164,1.574734408285816,-0.07702776188506293
138,138,138,05-18,2.741962582263667,0.06792078844042357,0.3373624498677299
139,139,139,05-19,2.9687172083799136,0.6154874422947113,0.6762680911928846
140,140,140,05-20,2.968801669289049,0.6156913983426603,0.5731677220899069
141,141,141,05-21,3.378068040632428,1.6039870786993369,0.035042437289051286
142,142,142,05-22,2.2836486782599112,-1.038814783523507,-0.022032237034006863
143,143,143,05-23,2.028885142633285,-1.6540173005193175,0.13317360590311542
144,144,144,05-24,2.600150296810555,-0.2745272574979253,0.250553879927075
145,145,145,05-25,3.3543540177641766,1.5467224999174451,0.13841219710212835
146,146,146,05-26,3.2604540549378846,1.3199730424864178,0.6444731983899471
147,147,147,05-27,3.099431876263832,0.9311369817496564,0.7851711711882962
148,148,148,05-28,3.5410481820240967,1.997551224203405,0.7974333858456548
149,149,149,05-29,2.378474541395615,-0.8098294637292233,0.3406340846774472
150,150,150,05-30,2.630617972813993,-0.20095396955377373,0.35609573348265605
151,151,151,05-31,2.2193540609466047,-1.1940733070918008,0.1924987003636913
152,152,152,06-01,3.2988713000636136,1.412742935317671,0.09546007063937427
153,153,153,06-02,2.69294564686145,-0.050445216964132254,0.2157108416868833
154,154,154,06-03,3.299938267308664,1.4153194458575031,0.3170919459576847
155,155,155,06-04,2.6772591927669285,-0.08832483744416916,0.7253220940566433
156,156,156,06-05,2.8825175459420733,0.4073326560710348,0.3703835316305684
157,157,157,06-06,3.2336752284243384,1.2553075815019512,0.3254907162373469
158,158,158,06-07,2.416962654415003,-0.7168884392387784,0.1328901468799235
159,159,159,06-08,2.581401379165728,-0.31980210932346137,0.30435227844849233
160,160,160,06-09,2.8213875397907615,0.2597160297129629,0.2412129521937096
161,161,161,06-10,3.103287672732824,0.9404479519672436,0.0046144235927554345
162,162,162,06-11,2.7256365428639184,0.028496698542338324,0.03948113047975813
163,163,163,06-12,2.645803664132476,-0.16428359010377366,-0.0054145744139162295
164,164,164,06-13,2.5035952536985704,-0.5076881979167622,-0.1924460296640685
165,165,165,06-14,2.4698499319868468,-0.5891763386855076,-0.16526484285428855
166,166,166,06-15,2.3566742771181417,-0.8624727017879508,-0.0334672315904801
167,167,167,06-16,3.1708242161917424,1.1035350728259234,0.2860898896053857
168,168,168,06-17,3.0531113938773133,0.8192823661251891,0.7277987371364608
169,169,169,06-18,3.4398007605170404,1.7530591370714208,0.9023363265181062
170,170,170,06-19,3.6011002664943343,2.142564887269689,1.2338397035697557
171,171,171,06-20,2.9035199395910483,0.4580491976043644,1.3530503087458674
172,172,172,06-21,3.1803539930815248,1.1265475605219462,1.4521600947697737
173,173,173,06-22,3.467024388523574,1.8187987038825937,1.5016169039570375
174,174,174,06-23,3.299367468634113,1.4139410822686267,1.348989646413273
175,175,175,06-24,3.5626850910059984,2.0497999921950028,1.34370998607785
176,176,176,06-25,3.2218704159268348,1.2268013420071002,0.9521030109148528
177,177,177,06-26,2.8904016746607133,0.4263712355918271,0.580943498029156
178,178,178,06-27,2.2073360861741054,-1.2230942904560358,0.25779707756531256
179,179,179,06-28,2.544811876331981,-0.40815837343158745,-0.1494838898468073
180,180,180,06-29,2.496452113172222,-0.5249374405144344,-0.5028798426259659
181,181,181,06-30,2.5507223335254325,-0.3938858122777164,-0.3991941502163717
182,182,182,07-01,2.3437946611739826,-0.8935743746678507,-0.1444748325886568
183,183,183,07-02,3.148027411185548,1.0484853900493918,0.07382495985018513
184,184,184,07-03,2.8402320073559117,0.3052216153102534,0.12331379224219575
185,185,185,07-04,3.0872169420965934,0.9016403812014641,0.3135686046945449
186,186,186,07-05,2.6194160110683806,-0.2280044461623705,0.3374230368505595
187,187,187,07-06,3.0234446064481664,0.7476430624363787,0.3424793348196851
188,188,188,07-07,2.403065284832433,-0.7504477817317636,0.08455127931225323
189,189,189,07-08,3.1605906921755538,1.0788231778641455,-0.2860636284921743
190,190,190,07-09,2.1993634002579845,-1.2423467177343377,-0.4149814718034714
191,191,191,07-10,2.166357599102375,-1.3220490656251012,-0.6608897260396049
192,192,192,07-11,2.2990964610665814,-1.0015115060301527,-0.6209343343537309
193,193,193,07-12,2.4124413557310187,-0.7278064629804235,-0.6750141949259846
194,194,194,07-13,2.502341636004865,-0.5107154316165184,-0.22509972421121893
195,195,195,07-14,3.026219559695196,0.7543440144306238,-0.0949439681462813
196,196,196,07-15,3.317256758516038,1.4571401065542555,0.15233498454290584
197,197,197,07-16,2.4897529658104007,-0.5411145292354752,0.4517340265034249
198,198,198,07-17,2.9135054584235487,0.4821622101049701,0.6273934789696194
199,199,199,07-18,3.1563520815735697,1.0685877887826905,0.44615653736368777
200,200,200,07-19,2.938799114056728,0.5432412831806486,0.2556694728100605
201,201,201,07-20,2.5759038075247807,-0.333077635204966,0.2913966649320237
202,202,202,07-21,2.843957413508808,0.3142177192324921,0.2925973680457616
203,203,203,07-22,2.578523595301162,-0.3267513765036959,-0.1407262151210562
204,204,204,07-23,2.9164888210923574,0.489366428787397,-0.3041112634659753
205,205,205,07-24,2.0796817650371846,-1.5313537102182162,-0.4331953675594027
206,206,206,07-25,2.5328395989220174,-0.4370690068888658,-0.2741887326782692
207,207,207,07-26,2.2551711527304485,-1.1075822597655307,0.1467431265727053
208,208,208,07-27,3.2390379735321218,1.2682575285192934,0.1682373893075606
209,209,209,07-28,3.6244044468068237,2.1988397790021508,0.5435008602906612
210,210,210,07-29,2.9698951796693005,0.6183320051965288,0.5770973668560292
211,211,211,07-30,3.0120912986590254,0.7202271156803873,0.7680207458918568
212,212,212,07-31,2.6163161572341602,-0.2354899674966576,0.3693945954587605
213,213,213,08-01,2.7295545994803687,0.03795801444943468,-0.026214939747941046
214,214,214,08-02,2.248579664224603,-1.1234993740792842,-0.25136794031200216
215,215,215,08-03,2.641441460156185,-0.1748174322380582,-0.6765299080725874
216,216,216,08-04,2.410462086702604,-0.7325859981878378,-0.5462162664514207
217,217,217,08-05,1.9556999823530377,-1.8307446908831244,-0.5239072664859069
218,218,218,08-06,2.940103818980825,0.5463918822303424,-0.25543179758423445
219,219,219,08-07,2.7849853191262763,0.17181201424251782,-0.21297366239949475
220,220,220,08-08,2.9156552154145734,0.4873534393307502,0.059912076053238186
221,221,221,08-09,2.7469363273286924,0.07993137887038028,0.4479871897070383
222,222,222,08-10,3.0884957451777786,0.9047284325285598,0.5980862778974684
223,223,223,08-11,2.91994234461717,0.4977059910396764,0.4678151988583179
224,224,224,08-12,3.313051978443448,1.4469864113729234,0.5065697180656562
225,225,225,08-13,2.4613034117637067,-0.6098144599923854,0.7350581617289159
226,226,226,08-14,3.011947783100919,0.7198805545747802,0.7204803937031964
227,227,227,08-15,3.3146569280999687,1.4508620408499389,0.9144268104241576
228,228,228,08-16,3.052274660694123,0.8172618243742418,0.9480858525751064
229,229,229,08-17,3.4018370717769124,1.6613844913654456,1.008841839384201
230,230,230,08-18,3.396683917656464,1.6489406642786155,0.939671197078147
231,231,231,08-19,2.6122625796704426,-0.24527853913781905,0.7866909521107077
232,232,232,08-20,2.8400808913836184,0.3048567007384568,0.5733753166038795
233,233,233,08-21,2.9345500168416967,0.5329805710453039,0.2518730975203388
234,234,234,08-22,2.522253628548084,-0.4626319886667272,0.17920057563151226
235,235,235,08-23,2.6030070301297967,-0.2676288231357987,0.2470317298655129
236,236,236,08-24,3.2161159767802383,1.2129055329456566,0.1885794621924551
237,237,237,08-25,2.780801272548449,0.16170838626618433,0.1314359745129791
238,238,238,08-26,2.694845727680117,-0.04585690529988967,0.11887083565825902
239,239,239,08-27,2.7925667522378648,0.19011964496844785,0.6455375252587299
240,240,240,08-28,2.4910332829366912,-0.5380228217950476,0.5177540399615078
241,241,241,08-29,3.9116050696300175,2.8923713144670264,0.4640502211128334
242,242,242,08-30,2.898614943124016,0.44620462116232396,0.5080054832895584
243,243,243,08-31,2.6473644833101506,-0.1605145268258619,0.3308939527664633
244,244,244,09-01,2.8040604759183534,0.2178746677604604,0.29865925809828625
245,245,245,09-02,2.3525013252954,-0.8725495381701227,-0.26778521053557364
246,246,246,09-03,2.4109403910192926,-0.7314309898041095,-0.5108448942910777
247,247,247,09-04,2.504171989511881,-0.5062954973361337,-0.5727323975544462
248,248,248,09-05,2.294689477692962,-1.0121534813707005,-0.21381456882793728
249,249,249,09-06,2.4935938594238305,-0.5318395464060727,0.14986385922842693
250,250,250,09-07,3.695856323818824,2.3713816401195142,0.26126947650339016
251,251,251,09-08,3.256125737775529,1.3095210301680622,0.4695592608492694
252,252,252,09-09,2.687747668247935,-0.06299728615433005,0.5037830552819081
253,253,253,09-10,3.021705391234536,0.7434432087391416,0.9049233346974274
254,254,254,09-11,2.379724645443525,-0.8068107147748684,0.7971270244142676
255,255,255,09-12,3.4902989740114503,1.8750021300870428,0.5830046313908483
256,256,256,09-13,3.4280170184530143,1.7246037784205552,0.5279432786297206
257,257,257,09-14,2.72410017159419,0.024786672027546,0.3862477216949857
258,258,258,09-15,2.5509378420367854,-0.3933654027210967,0.9328012707347128
259,259,259,09-16,2.66963731540588,-0.10673013286926694,0.7208904437364166
260,260,260,09-17,3.7377351611604763,2.4725105794634934,0.4824311991236172
261,261,261,09-18,2.9637684410681087,0.6035371680972653,0.6634316982132721
262,262,262,09-19,2.8355221708336744,0.2938483107437586,0.9899756397345024
263,263,263,09-20,3.1738284398409697,1.1107896665654753,0.8473396531247984
264,264,264,09-21,3.3622949491466314,1.565898246406285,0.5328225342464757
265,265,265,09-22,2.3152325730417225,-0.9625460525274908,0.3961953323434899
266,266,266,09-23,2.9562608562910087,0.5854078661935577,0.034871277061935164
267,267,267,09-24,2.6242936041683644,-0.21622604332065,-0.4163045393049119
268,268,268,09-25,1.93774762062546,-1.8740960209455704,-0.6568223229952264
269,269,269,09-26,2.052801041629301,-1.596265231635607,-0.5062748017863693
270,270,270,09-27,2.7646852912416544,0.12279154426439845,-0.6145309647853902
271,271,271,09-28,2.6892949449281565,-0.05926092527434852,-1.087688291370984
272,272,272,09-29,2.687278964210838,-0.06412911180056731,-0.8050796240729889
273,273,273,09-30,1.4486491934410055,-3.055170002834213,-0.5036962175746267
274,274,274,10-01,2.6399396431596225,-0.17844401715759894,-0.7182567186592287
275,275,275,10-02,2.801642277783498,0.2120352073545664,-0.9332599643892286
276,276,276,10-03,2.231571166848312,-1.1645714622432135,-0.993129574749443
277,277,277,10-04,2.1550807418960707,-1.3492803996543483,-0.7543527188362682
278,278,278,10-05,2.5385221578852826,-0.4233467739618531,-0.5864454049658491
279,279,279,10-06,2.0419332034152107,-1.6225088673551642,-0.31599462549204704
280,280,280,10-07,3.0571355397052367,0.8289998660649159,-0.17796912332362158
281,281,281,10-08,3.4736258430801783,1.8347398841973783,0.15643014558029994
282,282,282,10-09,2.574520332051172,-0.3364184492326608,0.02823716561317031
283,283,283,10-10,2.98595582159769,0.6571152137691808,0.3081173887526629
284,284,284,10-11,2.2200036611298968,-1.1925046537646309,0.18811788838368398
285,285,285,10-12,2.737345916098944,0.05677247148179115,-0.20696995972111312
286,286,286,10-13,2.7589752154915,0.10900286385104244,-0.1255499909328431
287,287,287,10-14,2.4919590817885093,-0.5357872044314043,-0.30609577828015944
288,288,288,10-15,2.776822876784588,0.15210136349695955,-0.07708297336556233
289,289,289,10-16,2.5373573663926527,-0.4261595103147171,0.045358631354432584
290,290,290,10-17,2.7890271316649904,0.1815721757229516,0.059765836287024525
291,291,291,10-18,3.0415740874522417,0.7914220998017606,-0.006067568798328389
292,292,292,10-19,2.794772505317765,0.19544609344659414,-0.08547190016344754
293,293,293,10-20,2.3283841556930884,-0.9307876349435218,0.15807118966732475
294,294,294,10-21,2.579528545466528,-0.3243246246937554,0.3521934821487449
295,295,295,10-22,3.1424839410923755,1.0350990286699169,0.09524169933055973
296,296,296,10-23,3.2713588537588647,1.3463059306114726,-0.19837660974882607
297,297,297,10-24,2.403131205300267,-0.7502885971073506,-0.2610231681014209
298,298,298,10-25,2.065225049194937,-1.5662637610297203,-0.4133178638553709
299,299,299,10-26,2.172727523025032,-1.3066669850590908,-0.7805940432409278
300,300,300,10-27,2.201125004431714,-1.2380927992174549,-1.1054559492109581
301,301,301,10-28,2.2299202688698787,-1.1685580476434247,-1.2522018360483569
302,302,302,10-29,2.464181066260707,-0.602865505208709,-1.0722887827950172
303,303,303,10-30,2.038514677215272,-1.6307639181317446,-0.2753541898121894
304,304,304,10-31,2.5122513628325427,-0.4867854415096808,0.4566712557460671
305,305,305,11-01,4.15285473930741,3.4749405728378746,0.7960519281255287
306,306,306,11-02,4.019973778878592,3.154059874132084,0.7541700874292028
307,307,307,11-03,3.073172540732628,0.8677259866333444,1.1792062262287366
308,308,308,11-04,2.3601181063126444,-0.8541565493866649,1.0676536143443454
309,309,309,11-05,3.0945933488543464,0.9194529146654578,0.4682212581059848
310,310,310,11-06,2.23507885107984,-1.1561011128160281,-0.1457272326789414
311,311,311,11-07,2.6634573240625325,-0.12165356459228885,-0.09830171947531956
312,312,312,11-08,2.494508418605395,-0.5296310705774726,0.14566530707431447
313,313,313,11-09,3.1910097512986333,1.1522790658550752,-0.0475565222550259
314,314,314,11-10,2.9662980279775897,0.6096456099111395,0.2070876336699171
315,315,315,11-11,2.6144989892873247,-0.2398780613105844,0.2706726100248216
316,316,316,11-12,2.867788019503525,0.3717638227336297,0.6827836476552394
317,317,317,11-13,2.8214456249038427,0.2598562935371385,0.4450494298686516
318,318,318,11-14,3.5184723535728217,1.943035155205033,0.3676086796075487
319,319,319,11-15,2.6003163631262263,-0.27412624086445136,0.3429175970028606
320,320,320,11-16,2.773882566794766,0.1450011083445221,0.16760346050220776
321,321,321,11-17,2.553149557231647,-0.3880245569387128,0.1809622441817683
322,322,322,11-18,2.4321885410260404,-0.6801209962702874,0.07267093817977972
323,323,323,11-19,2.854637923711352,0.34000899561450165,0.4654544807707729
324,324,324,11-20,3.2494031423861003,1.2932873191931022,0.3096653274001871
325,325,325,11-21,3.5762576632537177,2.0825750146815087,0.3284538290492786
326,326,326,11-22,2.3867964178097214,-0.7897338118789938,0.721150698825919
327,327,327,11-23,2.599832966128836,-0.2752935470441637,0.6643854890317049
328,328,328,11-24,3.4079144869699856,1.6760602223895549,0.4983031185306753
329,329,329,11-25,2.7135945584951497,-0.0005822631507826191,0.09341520608928566
330,330,330,11-26,2.8367416456089507,0.2967930961869249,0.2856688033660435
331,331,331,11-27,2.5702408809125505,-0.3467524599668292,0.5588437093148657
332,332,332,11-28,2.8644850308375958,0.3637877717815531,0.20659785504351247
333,333,333,11-29,3.2785851132153883,1.3637558886487695,0.20122091715682813
334,334,334,11-30,2.532696358648165,-0.4374149032385639,0.05394643511625154
335,335,335,12-01,2.7002345900066027,-0.03284389047088903,0.03095861344751064
336,336,336,12-02,2.4708117277458923,-0.5868537960565346,-0.06683718016153467
337,337,337,12-03,2.513123506751456,-0.4846793899792746,-0.3582524634567046
338,338,338,12-04,2.621493806377876,-0.2229869898727189,-0.0756388626551042
339,339,339,12-05,2.554511470567228,-0.38473581112224975,-0.1845757273794626
340,340,340,12-06,3.234900639358653,1.2582667015710385,-0.2491384736479392
341,341,341,12-07,2.429561372158445,-0.6864650788170394,-0.2173309643664869
342,342,342,12-08,2.3103939818357224,-0.9742302736673938,-0.3560212135014557
343,343,343,12-09,2.5921549798044965,-0.29383433429056083,-0.4655201031976681
344,344,344,12-10,2.2768929578725423,-1.0551284846825315,-0.7158371318691191
345,345,345,12-11,2.2824418006729448,-1.0417291492995242,-0.7667960006320871
346,346,346,12-12,2.6129429962400583,-0.2436354704576668,-0.513585279205389
347,347,347,12-13,2.302944904713056,-0.9922182913948472,-0.5144995081494304
348,348,348,12-14,2.9395415246407874,0.5450340548927946,-0.34657152072400715
349,349,349,12-15,2.5898834136936144,-0.2993197079548089,-0.2034012162033664
350,350,350,12-16,2.6941402215808834,-0.0475605601299926,-0.2294489439802533
351,351,351,12-17,2.6381741519110418,-0.1827073221756795,0.023744636289263377
352,352,352,12-18,2.54822273544641,-0.3999218371189882,-0.1438208024581494
353,353,353,12-19,2.932049857232604,0.5269431902222524,-0.08919108352598114
354,354,354,12-20,2.5231950782779053,-0.4603585775916821,-0.1055774549183116
355,355,355,12-21,2.7256207680862277,0.028458605638200605,0.04425581099196905
356,356,356,12-22,2.6534253370021887,-0.14587878848397526,-0.07679285916084859
357,357,357,12-23,3.010461828146743,0.7162922732860043,0.0607057238005953
358,358,358,12-24,2.247455560354605,-1.126213858035894,-0.10295471126228864
359,359,359,12-25,3.2736897969711487,1.3519346879909158,-0.27499049038154594
360,360,360,12-26,2.116551315351661,-1.4423211879689857,-0.48675081293321604
361,361,361,12-27,2.2981669576883577,-1.003756069077343,-1.0123310810506918
362,362,362,12-28,2.127268759404193,-1.4164407237939955,-0.8437539244163129
363,363,363,12-29,1.7045631980657816,-2.4371893354188505,
364,364,364,12-30,2.6663158016271584,-0.11475091822962065,
365,365,365,12-31,,,
