,unnamed: 0,unnamed: 0,mth_day,inspiring,inspiring_norm,inspiring_ravg
101,101,101,04-11,5.606108634522196,0.8121222180961499,0.2685717701183756
102,102,102,04-12,5.495084210392472,0.6483663047577704,0.13147798521607615
103,103,103,04-13,4.617075506619626,-0.646656104341816,0.4745092672145357
104,104,104,04-14,5.165296470432391,0.1619445737892523,0.3980292890795423
105,105,105,04-15,5.280161515230387,0.33136522576734234,0.18435920492909075
106,106,106,04-16,5.788427070714593,1.0810335164085534,0.15053608942095933
107,107,107,04-17,4.7369150562408215,-0.4698982868065596,0.2313192049111732
108,108,108,04-18,5.357494360535736,0.4454276117089819,0.22592172436335564
109,109,109,04-19,4.945695048736787,-0.16195741140053302,0.0911376767540855
110,110,110,04-20,5.1433399319224975,0.12955969050234706,0.06620840321607843
111,111,111,04-21,4.731870306835217,-0.4773390598882785,0.09723864002710313
112,112,112,04-22,5.687016690517436,0.9314578751805108,0.006445095022037504
113,113,113,04-23,4.863143688929061,-0.2837168659404114,-0.08974347346962917
114,114,114,04-24,4.988153155932491,-0.09933365832141186,-0.03854471117255258
115,115,115,04-25,4.554407300760963,-0.739088822350533,0.1418882288513184
116,116,116,04-26,5.351612585445854,0.4367522642848065,-0.20388670266847875
117,117,117,04-27,5.465857722072755,0.6052585802549475,-0.16309148981894628
118,118,118,04-28,4.280430685730416,-1.143191713938272,-0.12156245460533682
119,119,119,04-29,5.0290954981138585,-0.03894558884321665,-0.07080457434749425
120,120,120,04-30,5.157090098431534,0.14984055296024495,-0.20254208960741305
121,121,121,05-01,4.7608864798313775,-0.4345415408034775,-0.32097454914189216
122,122,122,05-02,4.815714437897789,-0.3536728272747061,-0.004207546449110884
123,123,123,05-03,4.9840835247314255,-0.10533617695192736,-0.21512246641048105
124,124,124,05-04,5.569014652207142,0.7574103022184157,-0.1369893449219504
125,125,125,05-05,4.171109717263659,-1.3044351086114376,-0.039770369152366425
126,126,126,05-06,5.474929667405027,0.6186392818914288,0.16229312615166822
127,127,127,05-07,5.156365845892349,0.14877231381402636,0.18525693283063605
128,128,128,05-08,5.6376932994762186,0.8587081445495016,0.21156307469891802
129,129,129,05-09,5.077498535904441,0.032446663121879694,0.2529571275119582
130,130,130,05-10,5.676026027581383,0.915247153428107,0.3382720578504509
131,131,131,05-11,4.339497561669618,-1.0560707917331962,0.3442884645018703
132,132,132,05-12,5.8219842861017925,1.1305288639223854,0.1935235527875283
133,133,133,05-13,5.180840128506762,0.18487075372254247,0.2156002651294204
134,134,134,05-14,5.024393156813326,-0.04588132573655044,0.2803372961776744
135,135,135,05-15,5.167304915086781,0.16490693717323202,0.5818149737819205
136,136,136,05-16,5.939371324083082,1.3036693397176309,0.6561558383042105
137,137,137,05-17,5.56588572176545,0.7527952738922805,0.7734631980138532
138,138,138,05-18,6.124397243458808,1.5765740510561252,0.8798745325323791
139,139,139,05-19,5.65803750571643,0.8887149119803984,1.171425467543086
140,140,140,05-20,5.457266335983919,0.5925866813746055,1.012908917014112
141,141,141,05-21,6.353311844698887,1.9142125472374727,1.0915159327552038
142,142,142,05-22,5.29453810693471,0.3525700365437861,1.0073422219469683
143,143,143,05-23,5.885653056353622,1.224437368338832,0.9571290758149016
144,144,144,05-24,5.781985018623835,1.0715317862067126,0.94489196404173
145,145,145,05-25,5.45377426345288,0.5874360351879977,0.6777241220314784
146,146,146,05-26,5.407486700185848,0.5191640107355763,0.8273563115627184
147,147,147,05-27,5.26649347458447,0.31120549517596346,0.556690786236044
148,148,148,05-28,5.9032304222948575,1.2503631737312262,0.5275835827149988
149,149,149,05-29,4.784606377725244,-0.3995557836212145,0.5554180544565143
150,150,150,05-30,5.663579138442652,0.8968885650804417,0.7412851515431224
151,151,151,05-31,5.567002767989549,0.7544428656370902,0.7764345899916224
152,152,152,06-01,6.1635798511939495,1.6343665932552245,0.4911288415714381
153,153,153,06-02,5.409478704833739,0.5221021258669643,0.7656127786307929
154,154,154,06-03,4.742628434611024,-0.46147131678988,0.833035725688395
155,155,155,06-04,5.901186063561795,1.2473478387349148,0.8985123902832282
156,156,156,06-05,5.937850536070823,1.3014262474260538,0.6493946775011823
157,157,157,06-06,5.833356837251949,1.1473028532060885,0.8356248760408248
158,158,158,06-07,5.150188027779718,0.13966031656294953,0.9685068381253388
159,159,159,06-08,6.167048924812429,1.6394833171048195,0.7905687710161629
160,160,160,06-09,5.283182104407689,0.3358204557172045,0.9549467717343576
161,161,161,06-10,5.177347600737052,0.17971943607985866,0.9948477314098192
162,162,162,06-11,6.606527684783798,2.2876942517352217,1.1065435125610659
163,163,163,06-12,5.995670892844098,1.3867086112588578,0.9273691682423181
164,164,164,06-13,5.604557932129196,0.8098350034704297,0.9272939360188008
165,165,165,06-14,5.4381813807486905,0.5644372511923312,1.2521272443251348
166,166,166,06-15,5.282876065470039,0.33536906237610303,1.0859297519243092
167,167,167,06-16,6.498744682197242,2.1287192859178616,1.050459246568448
168,168,168,06-17,5.930448982912048,1.290509297330268,1.1246592321244246
169,169,169,06-18,5.8513795869446685,1.1738855791236928,1.3561865372999116
170,170,170,06-19,5.906397804614168,1.2550349168062889,1.3956762563771588
171,171,171,06-20,6.380016769897622,1.953601082245253,1.4384539978987911
172,172,172,06-21,5.4435172257267554,0.5723073768395861,1.0884450119192473
173,173,173,06-22,6.672761266558213,2.3853857350476537,0.9467338892329435
174,174,174,06-23,4.5066391680575695,-0.8095446185469929,0.6115528011910136
175,175,175,06-24,5.274909566353258,0.323618843005871,0.33780854723047565
176,176,176,06-25,4.5429067457429095,-0.7560516114452913,0.41410669959422
177,177,177,06-26,5.266446058396489,0.3111355584820251,0.1807873748490124
178,178,178,06-27,5.753892280489238,1.030096291022052,0.5925404834227961
179,179,179,06-28,5.723636078707003,0.985469786576408,0.6143004859203395
180,180,180,06-29,6.1816193564761015,1.6609740328957088,0.826424846981427
181,181,181,06-30,5.3634275940848966,0.4541788579911318,0.7891491695213585
182,182,182,07-01,5.405812440587453,0.5166945549212344,0.6102474221561841
183,183,183,07-02,5.11481145028932,0.0874814937216146,0.4672268573781029
184,184,184,07-03,5.0261336400066785,-0.043314193168994326,0.14484177219730818
185,185,185,07-04,5.141839347725461,0.12734639790792113,0.06176648276136872
186,186,186,07-05,4.8701814596503885,-0.27333647818905993,-0.2762326668196897
187,187,187,07-06,5.025483663474841,-0.04427287862450488,-0.4147394856564878
188,188,188,07-07,4.030857722670284,-1.511300342565116,-0.4936917125448005
189,189,189,07-08,4.551376292954159,-0.7435594192991739,-0.3819564240649727
190,190,190,07-09,4.7049620128451775,-0.5170275544988706,-0.08431933268090264
191,191,191,07-10,5.596369964869312,0.7977581287868878,-0.1943459998893352
192,192,192,07-11,6.080946408417008,1.5124860701153606,0.3233374293289817
193,193,193,07-12,4.577903587127174,-0.7044328818751001,0.40359898197471744
194,194,194,07-13,6.136754362568673,1.5948002327447854,0.255205168944624
195,195,195,07-14,4.877874157266525,-0.2619901034247596,-0.017545742803609526
196,196,196,07-15,4.101307318481767,-1.4073904326794309,-0.2470374912927001
197,197,197,07-16,4.486840093598122,-0.8387473417025132,0.13984765676201502
198,198,198,07-17,5.147391508355158,0.13553557918081768,-0.1339495040366133
199,199,199,07-18,6.151722812025378,1.6168780064531902,-0.16920969864810226
200,200,200,07-19,5.022968430092182,-0.0479827320469844,0.3171489817196764
201,201,201,07-20,4.734438379407806,-0.4735512710936934,0.3839812529501925
202,202,202,07-21,6.07977727321541,1.5107616495272405,0.5704840112804518
203,203,203,07-22,4.758708667088366,-0.4377537143194167,0.2917621282151242
204,204,204,07-23,5.906070480738957,1.2545521291623731,0.07047306109189692
205,205,205,07-24,5.0179034856086275,-0.05545329193877482,-0.07897920536289141
206,206,206,07-25,4.1227814111553105,-1.3757171347863482,-0.527206170210363
207,207,207,07-26,4.12647797737684,-1.3702648698224231,-0.5574158007600464
208,208,208,07-27,4.2564242240180885,-1.1786001395575891,-0.8916397845129101
209,209,209,07-28,4.635818197978294,-0.6190114976175171,-0.8880110840222758
210,210,210,07-29,4.546472848994428,-0.7507917733548102,-0.7412997117524506
211,211,211,07-30,5.0326647619777845,-0.0336810889949702,-0.6322353192831668
212,212,212,07-31,4.7195920650416525,-0.4954489011673958,-0.3229876757538815
213,213,213,08-01,4.570143593601856,-0.7158785150067204,-0.19860207426090812
214,214,214,08-02,5.514420011884375,0.6768857216181228,-0.05079038759360358
215,215,215,08-03,5.141809321996533,0.12730211134032296,0.2558255364653741
216,216,216,08-04,5.147759497787506,0.1360783466490173,0.2620002850038037
217,217,217,08-05,6.279954916097893,1.8060144553588964,0.4385571944518776
218,218,218,08-06,4.74471047035536,-0.4584004099368182,0.29492792320629485
219,219,219,08-07,5.288363612579407,0.34346294168172303,0.2505946656881479
220,220,220,08-08,4.9301471094972085,-0.18488990585537374,0.14493172638966484
221,221,221,08-09,4.961465017400599,-0.13869743376855914,-0.2683830333534785
222,222,222,08-10,4.7179307331958835,-0.4978992891418808,-0.2346992790879816
223,223,223,08-11,4.598622050029984,-0.673874103099964,-0.2818010941734606
224,224,224,08-12,4.88173340932403,-0.2562978843438363,-0.1805831035575748
225,225,225,08-13,5.096757027312806,0.06085205116884855,-0.34203679925825803
226,226,226,08-14,5.3418941624347855,0.42241803783994136,-0.2825491865254202
227,227,227,08-15,4.304683718086768,-1.1074196079726584,-0.4922054521278862
228,228,228,08-16,4.959921797037391,-0.1409736127448537,-0.6315415506557795
229,229,229,08-17,3.745756378952685,-1.93181169671476,-0.8652056865009407
230,230,230,08-18,4.3149248055610965,-1.0923144755111969,-1.064662556567706
231,231,231,08-19,4.146229174249985,-1.3411327639021184,-0.6887264134874536
232,232,232,08-20,4.5305188531796885,-0.7743231825606511,-0.7476840449097097
233,233,233,08-21,5.833963227234813,1.148197250508857,-0.4117970316179478
234,234,234,08-22,4.720086656677632,-0.4947194012783913,-0.12810958798243552
235,235,235,08-23,5.112119087808731,0.08351038303581106,-0.06375155313913312
236,236,236,08-24,5.468943653016706,0.6098101863018768,0.3084463803381132
237,237,237,08-25,4.408032743144631,-0.9549845548423042,0.3096126304722132
238,238,238,08-26,6.044591611255763,1.4588644183028263,0.7893008719449766
239,239,239,08-27,5.8387074436807405,1.1551947513134564,0.6257122835685526
240,240,240,08-28,6.671421775596903,2.3834100475581894,0.6579741814760284
241,241,241,08-29,4.446653208192274,-0.8980211472227331,0.9406061018482016
242,242,242,08-30,5.60018258894843,0.8033815737467318,0.7493500292998071
243,243,243,08-31,5.557757802605216,0.7408069673907355,0.5865811179216798
244,244,244,09-01,5.266576519777969,0.3113279830124585,0.07241626819945203
245,245,245,09-02,5.176575947471379,0.1785812830446925,0.12520659174851634
246,246,246,09-03,4.579838448274922,-0.7015790507751772,-0.19052966930354012
247,247,247,09-04,4.661400211296057,-0.5812792059283471,0.004497345713152283
248,248,248,09-05,4.3157916007192085,-1.0910359925656072,-0.07245961025944885
249,249,249,09-06,6.351112799950249,1.9109690574908904,-0.09701827581331364
250,250,250,09-07,4.9535215022661685,-0.15041375282314826,-0.26760307202075856
251,251,251,09-08,5.076673172239874,0.031229289721503718,-0.22244023695346424
252,252,252,09-09,3.8859125297006303,-1.7250878280198465,0.09040416811862688
253,253,253,09-10,4.845119173983563,-0.31030219552458105,-0.023765982214785503
254,254,254,09-11,5.5884187397549665,0.7860304378669394,-0.3949977764990167
255,255,255,09-12,5.886677350805452,1.225948155490416,-0.4263930865976783
256,256,256,09-13,3.443378924615836,-2.377804518528535,-0.07261240045267192
257,257,257,09-14,4.948959449308523,-0.15714257087046582,-0.10208045158959016
258,258,258,09-15,5.3250653326765285,0.3975962888501919,-0.3136250080511949
259,259,259,09-16,4.725245393269173,-0.4871105023460904,-0.5877995907787231
260,260,260,09-17,4.7278716457250045,-0.48323690090268895,-0.0350513233108715
261,261,261,09-18,4.771356094756611,-0.4190993408747533,0.16462546030045316
262,262,262,09-19,5.6919166476174174,0.9386850862785746,0.11465178726111673
263,263,263,09-20,5.761229350061855,1.040918130797482,0.3807668569673199
264,264,264,09-21,5.121776248658856,0.09775425061417338,0.5242930811362421
265,265,265,09-22,5.807781166080789,1.109579915891128,0.35868437373963963
266,266,266,09-23,5.311725360476942,0.3779204441108442,0.11584446431606822
267,267,267,09-24,4.097672525299834,-1.4127515852543682,-0.3402480272000908
268,268,268,09-25,4.704062448651619,-0.5183543702628537,-0.4012473954653736
269,269,269,09-26,3.905879939289601,-1.6956368182994723,-0.7381486462671364
270,270,270,09-27,4.873635478806997,-0.2682419589775233,-0.7833423646726271
271,271,271,09-28,4.4372926165201365,-0.9118275889194486,-0.6900747305028999
272,272,272,09-29,5.127880766729088,0.10675813367789964,-0.77087434317774
273,273,273,09-30,4.477078135608582,-0.8531457802360041,-0.7200648512456063
274,274,274,10-01,4.375375797247757,-1.0031520463118944,-0.8894756339536753
275,275,275,10-02,4.112569070707987,-1.39077986670667,-0.8245927282256899
276,276,276,10-03,4.184485357455468,-1.284706655225938,-0.8874184007266933
277,277,277,10-04,4.7012313200744025,-0.5225301545515354,-0.951584233329462
278,278,278,10-05,4.872310730772955,-0.2701959013281211,-0.87545226981516
279,279,279,10-06,4.216056430744492,-1.2381407758526175,-0.8103719296402624
280,280,280,10-07,4.685074808467262,-0.5463602652260817,-0.7892658281994532
281,281,281,10-08,4.377310922508622,-1.000297825657285,-0.7464861652828466
282,282,282,10-09,4.270343365645276,-1.1580700465810831,-0.7752764650978027
283,283,283,10-10,4.875255720523338,-0.2658521770518961,-0.8299530416168779
284,284,284,10-11,4.755193990657221,-0.4429377002178563,-0.6541103978731159
285,285,285,10-12,3.993636294665325,-1.566200234967069,-0.5692887816888023
286,286,286,10-13,5.400389249128397,0.5086955972364913,-0.2544941208778578
287,287,287,10-14,4.722358776914576,-0.4913681285514036,-0.3144733894696439
288,288,288,10-15,5.550903996030363,0.7306979182845839,-0.34312113618155843
289,289,289,10-16,4.631264638209328,-0.6257277886026128,-0.16123127544828655
290,290,290,10-17,4.63865714567384,-0.6148241804893437,-0.15397266432723178
291,291,291,10-18,4.7335503520423625,-0.4748610705674378,-0.2707027950074819
292,292,292,10-19,5.429916724622908,0.55224726396282,-0.05704505449495121
293,293,293,10-20,4.247509523297128,-1.1917489126329042,-5.4446500482770626e-06
294,294,294,10-21,6.42004736133571,2.012644361359768,0.10227250834299734
295,295,295,10-22,4.863297413326107,-0.2834901295331951,0.2662769340829592
296,296,296,10-23,5.054716044582322,-0.0011564625310700814,0.4501399501135946
297,297,297,10-24,5.400707826284404,0.5091654838723332,0.6008881168039278
298,298,298,10-25,6.177857427003803,1.6554253601466329,0.33930797802862794
299,299,299,10-26,4.8607415484816485,-0.28725991249090443,0.656014804144545
300,300,300,10-27,5.35595934108975,0.4431635287079683,0.5667158349657369
301,301,301,10-28,6.15163658608554,1.6167508271623074,0.5552751975728506
302,302,302,10-29,4.691454660257161,-0.5369502776039194,0.41198749263530826
303,303,303,10-30,5.354168187416004,0.4405216595150158,0.5916093480549294
304,304,304,10-31,5.594973990262643,0.7956991305213789,0.6355966997218708
305,305,305,11-01,5.591429533514626,0.7904712200268221,0.4055467492996521
306,306,306,11-02,5.534896527109617,0.7070876387096171,0.4023436646436653
307,307,307,11-03,5.215810963205432,0.2364511246289936,0.35994603184994417
308,308,308,11-04,4.678424756587002,-0.5561687855398397,0.5484878828166883
309,309,309,11-05,5.1816978563204925,0.1861358627526895,0.4713595732995874
310,310,310,11-06,6.361947835708343,1.9269502363218438,0.4543710095248033
311,311,311,11-07,5.2776774628749274,0.32770136292421664,0.7691359196485926
312,312,312,11-08,5.465788347572099,0.6051562560609121,0.7713373914121382
313,313,313,11-09,6.496250570068074,2.1250405853717296,0.5545045684300302
314,314,314,11-10,4.687380175532288,-0.5429599549585663,0.3396054676554458
315,315,315,11-11,4.299638498099978,-1.114861075139959,0.3112745574270153
316,316,316,11-12,5.4877547116948415,0.6375556316743382,0.3382490597301843
317,317,317,11-13,5.162429484500574,0.1577159015536342,-0.12143120053487705
318,318,318,11-14,5.575518562133824,0.7670032698799257,-0.1978677155093868
319,319,319,11-15,4.626306390124912,-0.6330409762186384,-0.28813711803193026
320,320,320,11-16,4.376442272239887,-1.0015790448056248,-0.3458214606984266
321,321,321,11-17,3.9324294650720133,-1.6564774902752195,0.27498538487621016
322,322,322,11-18,5.2530992127163465,0.2914495756753598,0.28633863957458394
323,323,323,11-19,7.687824303677237,3.882556975001455,0.3349076029724391
324,324,324,11-20,5.621702734876839,0.8351227980701683,0.6577801504632598
325,325,325,11-21,4.823881222638542,-0.3416271958315075,1.0084986817135675
326,326,326,11-22,5.689863128501465,0.9356562401392996,0.9386655174167516
327,327,327,11-23,5.35912565587987,0.44783369722662825,0.08635713670740601
328,328,328,11-24,4.969023235495685,-0.12754941010553725,0.10117531342962956
329,329,329,11-25,4.22069892590874,-1.231293309254618,0.2862790189427003
330,330,330,11-26,5.6819819456985385,0.9240318584035097,0.2567150992607174
331,331,331,11-27,5.576868955047351,0.7689950372469171,0.2602597432973981
332,332,332,11-28,5.569599361869953,0.7582727220474019,0.6020781366867873
333,333,333,11-29,5.3735449970161175,0.4691015614467126,1.0539867851323443
334,334,334,11-30,6.359514345441205,1.9233609502307976,0.7881197224785774
335,335,335,12-01,6.0590287827085065,1.4801585814187228,0.7896212468997191
336,336,336,12-02,4.600455046628901,-0.6711705175190921,0.6211351625237743
337,337,337,12-03,5.5829770416785625,0.7780041837737675,0.6325595039800143
338,338,338,12-04,4.884210842688074,-0.2526437842082662,0.4491660593589411
339,339,339,12-05,5.420018345259223,0.5376476101841514,0.04890842046618001
340,340,340,12-06,5.613483823679926,0.8230002825043585,0.10751007890506216
341,341,341,12-07,4.430811286717416,-0.9213872519378442,-0.024606126872062026
342,342,342,12-08,4.8388421160880455,-0.31956056688579915,0.029157197571429438
343,343,343,12-09,5.045538410037838,-0.01469305088897768,-0.20353530721139546
344,344,344,12-10,5.102915939094721,0.06993616245268251,-0.4251666771693978
345,345,345,12-11,4.473443013126972,-0.8585074185127977,-0.2446186917752929
346,346,346,12-12,4.711904342962561,-0.506787937243656,-0.0162863564093265
347,347,347,12-13,5.16526669773179,0.16190066042678575,0.2194499368229895
348,348,348,12-14,5.767680612142281,1.050433445309999,0.4391667825301348
349,349,349,12-15,6.004495641042192,1.3997247085049185,0.6207178774248542
350,350,350,12-16,5.996707281426097,1.3882372366955542,0.570773234145157
351,351,351,12-17,5.2119789969539285,0.23079915085551844,0.5476767843514666
352,352,352,12-18,4.508733349789276,-0.8064557969218388,0.13512119930283795
353,353,353,12-19,5.071312104501797,0.023321961664643297,-0.18853570620368845
354,354,354,12-20,4.089436010731962,-1.4249000649817731,-0.34550740667951985
355,355,355,12-21,4.687884076296383,-0.5422167245342402,-0.2296340015099824
356,356,356,12-22,5.358158396269909,0.44640703384056607,0.05446213316525078
357,357,357,12-23,5.6833431566462185,0.9260395818727432,0.05309564377446322
358,358,358,12-24,5.664414721171148,0.8981210111295603,0.22472327141562512
359,359,359,12-25,5.065753330057613,0.01512302531991785,0.07411715724778696
360,360,360,12-26,4.78760408790801,-0.3951342991348012,-0.25429883393581243
361,361,361,12-27,4.075229909920795,-1.4458534095412692,-0.5492562398755823
362,362,362,12-28,4.0221872345760765,-1.5240889132610305,-0.8721964141401152
363,363,363,12-29,4.483478963543456,-0.8437048537658758,
364,364,364,12-30,4.35071876436068,-1.039520034457637,
365,365,365,12-31,,,
