,unnamed: 0,unnamed: 0,mth_day,realism,realism_norm,realism_ravg
43,43,43,02-13,3.4183348607615107,-0.08843366203142647,0.5004763713979165
44,44,44,02-14,4.3492071054494605,1.748799969184203,0.4023718968219697
45,45,45,02-15,2.9275704705612684,-1.0570400930687704,0.029582061983110787
46,46,46,02-16,3.321069094278267,-0.2804040837179017,0.0793262696202543
47,47,47,02-17,3.399905901704188,-0.1248063260157942,0.050286478315954564
48,48,48,02-18,3.60391587134676,0.2778418133712169,-0.2998356364181582
49,49,49,02-19,3.3300532119039827,-0.2626724098572249,-0.17422775967649787
50,50,50,02-20,3.2848276384511768,-0.3519327192204734,-0.03678704639707173
51,51,51,02-21,3.3094213713494223,-0.3033928326188088,0.05672486931365495
52,52,52,02-22,3.7388920965622368,0.5442401959586551,-0.2282338751774341
53,53,53,02-23,3.6841843257556297,0.43626516824856587,-0.015979646781925715
54,54,54,02-24,2.7376345831503306,-1.431910653575318,-0.0018177124812751024
55,55,55,02-25,3.975311060467216,1.0108529605158258,0.3830886180478679
56,56,56,02-26,3.327880251948723,-0.2669611134165697,0.3920715338489744
57,57,57,02-27,4.479545672820625,2.0060451505560493,-0.05204965813073666
58,58,58,02-28,3.76620037196133,0.5981376907652948,0.001859828718398552
59,59,59,02-29,2.3340454521772167,-2.2284619836297006,-0.2253907191091781
60,60,60,03-01,2.9015206916362484,-1.1084537324805066,-0.2567597762125233
61,61,61,03-02,3.284464047974243,-0.3526503264496341,-0.603155861732463
62,62,62,03-03,3.232517580255583,-0.4551754560366408,-0.8057869097393873
63,63,63,03-04,3.426493422305121,-0.07233136256358938,-0.6467352314936963
64,64,64,03-05,3.150197218208244,-0.6176485972762507,-0.34851466981961066
65,65,65,03-06,2.817566296454342,-1.2741519141555548,-0.5197559784765216
66,66,66,03-07,3.808118216113228,0.6808696375640072,-0.4626868403387906
67,67,67,03-08,2.763886440430812,-1.3800981783910995,-0.5075261700461029
68,68,68,03-09,3.4060091030039215,-0.11276062721025487,-0.3602071817186842
69,69,69,03-10,3.2901808049468224,-0.3413673408074636,-0.1699053577492836
70,70,70,03-11,3.598050409069217,0.2662653326882616,-0.3946452951487562
71,71,71,03-12,3.3960883190325886,-0.13234097033915135,-0.20301861633005125
72,72,72,03-13,3.1249035183951586,-0.6675699868328281,0.01219663318150674
73,73,73,03-14,3.3464360529241466,-0.23033810547887024,-0.015043265922109353
74,74,74,03-15,4.06026852543136,1.178530869859093,-0.2565938058712013
75,75,75,03-16,3.20737087072998,-0.5048067354291601,-0.5112443878621674
76,76,76,03-17,2.8637310840548347,-1.1830379070062902,-0.32449949112730936
77,77,77,03-18,2.62194455797316,-1.6602444622849482,-0.3837651489466931
78,78,78,03-19,3.692612398487592,0.4528993935763198,-0.30713401885524577
79,79,79,03-20,3.166267058660522,-0.5859320523951728,-0.06629044171122721
80,80,80,03-21,4.293228964003348,1.6383176504077768,0.20287466438084606
81,81,81,03-22,3.9395410121824415,0.9402547274349514,0.7250562323073201
82,82,82,03-23,3.6819993399014663,0.4319527295461493,0.6368285499108322
83,83,83,03-24,4.209388811153194,1.4728449452738968,0.9404395964260828
84,84,84,03-25,3.4243981680469284,-0.07646670080260774,0.5696281838819073
85,85,85,03-26,4.089251783890184,1.2357342266963307,0.4955371147589174
86,86,86,03-27,3.1659535448531537,-0.5865508248572745,0.4639636819316973
87,87,87,03-28,3.714302418720988,0.4957083126970123,0.3263542651627743
88,88,88,03-29,3.5860153611988834,0.24251213258282825,0.4854430572223654
89,89,89,03-30,3.7910529462916416,0.6471884446603587,0.1612574817535304
90,90,90,03-31,3.908031839191581,0.8780660515549391,0.2563065865276118
91,91,91,04-01,3.1037200065327597,-0.7093792261166796,0.1172391404219989
92,92,92,04-02,3.4549050598265203,-0.016256196212786445,-0.00842177365653848
93,93,93,04-03,3.2915341103691627,-0.3386963639366649,0.09260854978311693
94,94,94,04-04,3.2040032256586803,-0.511453351888396,0.25757120717653603
95,95,95,04-05,4.098187506743579,1.2533703852982911,0.4495096995637022
96,96,96,04-06,4.409522199160325,1.8678419959154533,0.6637688300159302
97,97,97,04-07,3.687217539611041,0.44225172820631736,0.5328950457275908
98,98,98,04-08,4.106257857816571,1.2692985865005824,0.8336699646613114
99,99,99,04-09,2.893674726734808,-1.1239390696667009,0.8253219840781045
100,100,100,04-10,4.118366056307758,1.2931961617139274,0.5349932641623337
101,101,101,04-11,4.072809449346623,1.2032825017990498,0.4269524672943117
102,102,102,04-12,3.5269160593198983,0.1258696764208283,0.3481081630881511
103,103,103,04-13,3.3587709749837686,-0.20599305300181447,0.5424296780821938
104,104,104,04-14,3.8665693178609217,0.7962327612636189,0.4708266186917817
105,105,105,04-15,3.484416704609381,0.041990020297555004,0.2496018805719008
106,106,106,04-16,3.9006910709750273,0.8635778053714553,0.3103266212790963
107,107,107,04-17,3.4002810401494776,-0.12406592692023538,0.3731652435687635
108,108,108,04-18,3.7115206998939954,0.4902181206640014,0.4043979109507485
109,109,109,04-19,3.5498018653072068,0.1710386807361887,0.36989645326565546
110,110,110,04-20,3.9615173615919423,0.9836287655555288,0.22060028285152306
111,111,111,04-21,3.379531461443833,-0.1650187258130035,0.2324992802031833
112,112,112,04-22,3.4468272000482925,-0.032199217113338965,0.24452587908501425
113,113,113,04-23,3.4364542720762645,-0.05267194281027365,0.27199293340857866
114,114,114,04-24,3.748081843474904,0.5623777139549868,0.14043984982359234
115,115,115,04-25,3.633302356737547,0.3358410066775755,0.5161573682976807
116,116,116,04-26,3.561592892112192,0.19431026404561064,0.4507902494866291
117,117,117,04-27,4.5217215580592995,2.089286385031527,0.5923329233922808
118,118,118,04-28,3.248109620805527,-0.4244019299796489,0.6321135679561138
119,119,119,04-29,3.8667473311811382,0.7965841006236366,0.7312394294213257
120,120,120,04-30,3.8690159389685737,0.8010615813379849,0.4777436674404918
121,121,121,05-01,3.934647307976093,0.9305961754688468,0.02055069647052865
122,122,122,05-02,2.7909598110559304,-1.326664307839393,0.2345203683298526
123,123,123,05-03,3.1318441687777883,-0.6538714407882517,-0.00700714467199509
124,124,124,05-04,3.898582457862328,0.8594161011762949,-0.15874394173510728
125,125,125,05-05,3.1324980086281924,-0.6525809773874496,-0.15054052172771434
126,126,126,05-06,3.4077325056021563,-0.10935920104068828,0.1083161700311806
127,127,127,05-07,3.9595858978211327,0.9798166955132044,-0.04881925495717385
128,128,128,05-08,3.5778902447776217,0.2264758427139769,-0.12710954757303372
129,129,129,05-09,2.6541487794914915,-1.5966839907183783,-0.1874208673825759
130,130,130,05-10,3.6605781261768207,0.3896743454811356,0.06411190783981158
131,131,131,05-11,2.949150177310558,-1.0144488962447027,-0.10732285091498488
132,132,132,05-12,4.172398060724599,1.3998374502936366,-0.3312992784838707
133,133,133,05-13,3.4384201974283406,-0.048791857015574334,-0.01984361858377608
134,134,134,05-14,2.8969966349095584,-1.1173827226993382,0.2638847398649972
135,135,135,05-15,3.6009813139910962,0.2720499686821896,0.5303994262717878
136,136,136,05-16,4.523119011854211,2.0920444961737754,0.4933046690925358
137,137,137,05-17,3.759361094950819,0.5846392221960408,0.4906949433729978
138,138,138,05-18,4.059629126077707,1.177268907218125,0.7092532023326547
139,139,139,05-19,3.4304865698353417,-0.06445021133280206,1.006975844184877
140,140,140,05-20,3.5614188847186385,0.19396683105860246,0.8341936313728696
141,141,141,05-21,4.506065150493795,2.0583858197955243,0.9122420507819134
142,142,142,05-22,3.9978570194225465,1.0553512193017305,0.7658876339787923
143,143,143,05-23,3.9966301263964414,1.052929738650304,0.9647052719645476
144,144,144,05-24,3.614708255346507,0.2991424063993985,0.9701879567377352
145,145,145,05-25,4.034896867396354,1.1284556165817299,0.4940545760678903
146,146,146,05-26,3.57808637543409,0.2268629396977273,0.3746795465381722
147,147,147,05-27,3.058608470065825,-0.798414464223544,0.2431113383621675
148,148,148,05-28,3.6349541208146223,0.33910104212342096,0.4771354295787221
149,149,149,05-29,3.5966596778041224,0.26352048959427593,0.4443071618114906
150,150,150,05-30,4.326146999120222,1.7032869536987252,0.5550305121850451
151,151,151,05-31,3.935098160950467,0.9314860099783412,0.7266716305996086
152,152,152,06-01,3.9146879658373854,0.8912030419390539,0.7655037906000319
153,153,153,06-02,3.580401508679853,0.2314322462638374,0.8907791680775595
154,154,154,06-03,3.753004800918137,0.5720940021259611,0.6093791388462579
155,155,155,06-04,3.9774997730057633,1.0151727544594409,0.6858764034706275
156,156,156,06-05,3.470684289048422,0.014886778310916528,0.4600137697066312
157,157,157,06-06,4.167651645352748,1.3904695977245576,0.6021006813597422
158,158,158,06-07,3.228060244754655,-0.4639727606449238,0.3823992562662741
159,159,159,06-08,4.01234906334266,1.0839537161825037,0.28600196364767605
160,160,160,06-09,3.0851072991641155,-0.7461145484348473,0.7862390328120041
161,161,161,06-10,3.6844497352628482,0.43678899874785176,0.959564816309296
162,162,162,06-11,4.99141674964793,3.016309193296885,1.0792265483939112
163,163,163,06-12,4.694566105457636,2.4304242987083096,0.9776542753072404
164,164,164,06-13,3.59183472587544,0.2539976318627669,1.1502478660844528
165,165,165,06-14,3.7035669632119785,0.4745200776624794,1.2372863227288458
166,166,166,06-15,3.6097958761718174,0.28944699622842945,0.9465666036827513
167,167,167,06-16,3.9490486914352254,0.9590197386142072,0.6165452319385655
168,168,168,06-17,4.1076219632512965,1.2719908790203167,0.6863629925954496
169,169,169,06-18,3.691293370109641,0.4502960682431959,0.6112100024928683
170,170,170,06-19,3.804082361051018,0.6729041958040708,0.5136498591176879
171,171,171,06-20,3.4751001049860735,0.02360213704699202,0.7252997972538111
172,172,172,06-21,3.3132107447675687,-0.29591386402265324,0.5267117993676189
173,173,173,06-22,4.592469483391266,2.228919367430948,0.2542176021694071
174,174,174,06-23,3.5039097769962786,0.08046289170316369,0.036273492124552366
175,175,175,06-24,2.8629045989684188,-1.1846691149460749,0.34043378976749045
176,176,176,06-25,3.1415271383935686,-0.6347604644650576,0.6642566265570703
177,177,177,06-26,4.3997545665675215,1.8485639229046202,0.3806904613401452
178,178,178,06-27,4.2976397880049895,1.6470231567148266,0.4984955412993329
179,179,179,06-28,3.7304216689550223,0.5275223761293961,0.8319365701666417
180,180,180,06-29,3.862039991969625,0.7872933714582899,1.049487752495057
181,181,181,06-30,3.8765731724336137,0.8159770582577778,0.6333931391181798
182,182,182,07-01,3.802887851547641,0.6705466295054346,0.4443439712292909
183,183,183,07-02,3.1348171513937686,-0.6480037573566427,0.4490988858942326
184,184,184,07-03,3.7229258693858998,0.5127281493814926,0.1714316220094897
185,185,185,07-04,3.7448767214173215,0.5560518641190462,-0.06481822234244004
186,186,186,07-05,3.0179249763815537,-0.8787102118501673,-0.4707212073093201
187,187,187,07-06,3.1583680867574464,-0.6015220078538006,-0.5243805577191943
188,188,188,07-07,2.56893322654444,-1.7648712802958455,-0.5364594045089078
189,189,189,07-08,2.9716914635687965,-0.9699598598158884,-0.5608859749323793
190,190,190,07-09,3.68620589093566,0.4402550686432119,-0.11676123206709416
191,191,191,07-10,3.670619372584402,0.4094924415782166,-0.25709948004540323
192,192,192,07-11,4.368074644735662,1.7860382453415438,0.19033968697274886
193,193,193,07-12,2.731736510811261,-1.4435514957236548,0.40562076408914943
194,194,194,07-13,3.9291588223100855,0.9197637218130668,0.13089532165186205
195,195,195,07-14,3.62615100346385,0.3217266028825152,-0.1560897862735395
196,196,196,07-15,2.8510340817675104,-1.2080975859805123,-0.4761943235751554
197,197,197,07-16,2.7981778918682965,-1.312418205974193,-0.11293713319146224
198,198,198,07-17,3.3949493194314684,-0.13458897846815154,-0.14052526346664795
199,199,199,07-18,3.836046916846342,0.7359916465785044,-0.2549297156005877
200,200,200,07-19,3.845290257137957,0.7542349401619525,0.029976338534340195
201,201,201,07-20,3.278358777094412,-0.3647001099211235,0.16705859174101326
202,202,202,07-21,3.717155190041431,0.5013387388290551,0.6491968720013997
203,203,203,07-22,3.2149111670967017,-0.4899246867341544,0.4920843464162112
204,204,204,07-23,4.860661035907112,2.7582407030941676,0.3020889040714871
205,205,205,07-24,3.3584211422844823,-0.20668350693262733,0.08862820840972102
206,206,206,07-25,3.2676996419077415,-0.38573771390639183,-0.2752703192923299
207,207,207,07-26,2.629433239654155,-1.6454642838917195,-0.2732143515643444
208,208,208,07-27,2.6108951034681813,-1.6820524273832504,-0.9671256542680892
209,209,209,07-28,3.2211613573657187,-0.4775888803662416,-0.9521620984806424
210,210,210,07-29,2.7511543482853185,-1.4052271131283012,-1.059961525556872
211,211,211,07-30,3.40391070396366,-0.11690217220794645,-0.9381098892258132
212,212,212,07-31,2.939986847126835,-1.0325342763637684,-0.528449487515375
213,213,213,08-01,2.9998650812115324,-0.9143544659053676,-0.3921810256037825
214,214,214,08-02,3.8562723637820246,0.7759099828793786,-0.22713748305869064
215,215,215,08-03,3.6354206879089577,0.3400218911033138,-0.10949598439468068
216,216,216,08-04,3.2528906010183363,-0.4149658578577504,-0.032770410348685365
217,217,217,08-05,3.761543627950676,0.5889468197761133,0.3091720477111048
218,218,218,08-06,3.17323439754287,-0.5721808320877965,0.17734028302301516
219,219,219,08-07,4.039378199456449,1.1373002824533731,0.13472309933979115
220,220,220,08-08,3.455500697191607,-0.015080605249159162,-0.043732879460149136
221,221,221,08-09,3.5058634467499252,0.08431878900396975,-0.18534567986422165
222,222,222,08-10,2.7103802264823442,-1.485701730657392,-0.3145093359833779
223,223,223,08-11,3.3310373826405586,-0.26072998264832176,-0.5856454911187132
224,224,224,08-12,2.7805738437813337,-1.3471627688027334,-0.5178963164396035
225,225,225,08-13,3.2151179081404537,-0.4895166483586391,-0.7623229782622843
226,226,226,08-14,3.6614597823219084,0.39141444282549903,-0.6458509074431581
227,227,227,08-15,2.7628006435660555,-1.3822411819321152,-0.7547160145305419
228,228,228,08-16,3.0644580623048325,-0.7868693057426341,-0.5877778982827112
229,229,229,08-17,3.0000848955507995,-0.9139206251726252,-0.471161371370002
230,230,230,08-18,3.288069645149094,-0.3455340713157489,-0.5059394102082231
231,231,231,08-19,3.5696348938864184,0.21018251311761635,0.03475220405729059
232,232,232,08-20,3.555733725943029,0.18274620979617245,0.21783141825398605
233,233,233,08-21,4.406515873149343,1.8619085036609668,0.3943624051016593
234,234,234,08-22,3.621023181229487,0.3116059794375382,0.6387750564582685
235,235,235,08-23,3.5367432492577566,0.14526529591341467,0.5695241914021786
236,236,236,08-24,4.031089856186447,1.1209418368239066,0.8075196962448049
237,237,237,08-25,3.3591106346760378,-0.20532267721892328,0.5852811977336067
238,238,238,08-26,4.279245660585473,1.6107192388519302,0.3206807353906302
239,239,239,08-27,3.730905608509293,0.5284775125937774,0.10993863371369
240,240,240,08-28,2.8166315497840015,-1.2759967946203208,-0.14211819378128654
241,241,241,08-29,2.8960823014985926,-1.1191873141482265,-0.17510102862614565
242,242,242,08-30,3.264831169824633,-0.3913991281459528,-0.422037711806078
243,243,243,08-31,3.2588420406772736,-0.40321968628807775,-0.6305671736061496
244,244,244,09-01,3.528552333415951,0.12909913977233595,-0.6951568246346538
245,245,245,09-02,3.096971138038172,-0.7226992582066522,-0.5769278500803549
246,246,246,09-03,2.620277490893628,-1.663534700791346,-0.8696117265300861
247,247,247,09-04,3.2555011660151143,-0.4098134668224333,-0.6200544778048561
248,248,248,09-05,2.3750652987052576,-2.1475023868443404,-0.6739675182550834
249,249,249,09-06,4.017501948765159,1.0941238060633025,-0.4867651989869041
250,250,250,09-07,3.3646554218991,-0.1943791029290282,-0.2771884655106078
251,251,251,09-08,3.666070593394836,0.4005146574024237,-0.24517277318018546
252,252,252,09-09,3.257395691902276,-0.40607429993356803,0.34662606574106986
253,253,253,09-10,3.352829624013588,-0.21771931283989907,0.4320019632059943
254,254,254,09-11,4.174147693770651,1.4032906466831916,0.2071266428318408
255,255,255,09-12,4.277046685912729,1.6063791908528484,-0.15489613338076685
256,256,256,09-13,2.6810291567525035,-1.5436310251739491,-0.10822187571692236
257,257,257,09-14,2.565512835485033,-1.7716219998732223,-0.12724206881530944
258,258,258,09-15,3.399286533423412,-0.12602875395050114,-0.26781162483667953
259,259,259,09-16,3.2950077894584084,-0.3318404714302217,-0.6583277181889425
260,260,260,09-17,3.746812935930993,0.5598733105549711,-0.2999627179867625
261,261,261,09-18,3.0898685734641935,-0.7367173692607294,0.1898597211802168
262,262,262,09-19,3.770467189524879,0.6065589760391308,0.16337839262146206
263,263,263,09-20,4.054584575841318,1.1673126351286536,0.1855419550582176
264,264,264,09-21,3.318782671511751,-0.2849167253030293,0.09490699638792376
265,265,265,09-22,3.362385540764212,-0.19885909680968852,0.0236227503708212
266,266,266,09-23,3.471280528975896,0.01606355853320825,0.1425621247384581
267,267,267,09-24,2.873162788287849,-1.164422845363345,-0.32199117984428005
268,268,268,09-25,4.1320456861893184,1.3201952222449524,-0.04666312240817972
269,269,269,09-26,2.6423315991918264,-1.6200071923677748,-0.16148677437575698
270,270,270,09-27,4.155786444455536,1.3670516193135722,-0.1840810461734157
271,271,271,09-28,3.0133189370369418,-0.8878010086151521,-0.005239722599086227
272,272,272,09-29,3.402593411078561,-0.11950207225274408,-0.44188415524245134
273,273,273,09-30,3.416844620004964,-0.09137490391736802,-0.3527628512088892
274,274,274,10-01,2.8046363369179823,-1.2996713736152383,-0.8054292484003671
275,275,275,10-02,2.9132624604356865,-1.085279368166402,-0.5869959816057654
276,276,276,10-03,2.7796699459687435,-1.3489467638352952,-0.5740033230059374
277,277,277,10-04,3.677361207723248,0.422798592152458,-0.5206029601711011
278,278,278,10-05,3.4420913989331066,-0.04154612065377564,-0.2569918991227303
279,279,279,10-06,3.579182979507966,0.22902727309164955,-0.20463573818825184
280,280,280,10-07,3.6060201651477253,0.2819949926749864,-0.2745255767015015
281,281,281,10-08,3.072426421592028,-0.7711424025595313,-0.3912555894644236
282,282,282,10-09,2.567203192413856,-1.7682857949147934,-0.5528129243858441
283,283,283,10-10,3.3224992223223686,-0.2775814844250743,-0.5914751130305399
284,284,284,10-11,2.9509532994048544,-1.0108901301822992,-0.8080677874043798
285,285,285,10-12,3.4616490163252087,-0.002945858776525374,-1.0439638525656738
286,286,286,10-13,2.9475733387287977,-1.0175610535680526,-0.8436815538872341
287,287,287,10-14,2.3552968329796493,-2.1865187935272963,-0.8518389180823895
288,288,288,10-15,3.1760660929433966,-0.5665920028441552,-0.8308068536967025
289,289,289,10-16,3.297700643230203,-0.3265256695960061,-0.95132188336934
290,290,290,10-17,3.0148912700118,-0.8846977438681766,-0.6725575486041402
291,291,291,10-18,3.09528049045915,-0.7260360368123497,-0.6956926907968451
292,292,292,10-19,3.795023475607013,0.6550249550231456,-0.4088050531481926
293,293,293,10-20,2.2849654563549504,-2.3253296466835267,-0.460738112427749
294,294,294,10-21,4.048211261724757,1.1547338230477602,-0.2223715587938926
295,295,295,10-22,3.139822921060205,-0.6381240252733444,-0.2201157548093302
296,296,296,10-23,3.739531201710185,0.5455015779349626,-0.38801243739143815
297,297,297,10-24,3.1021381876502128,-0.7125012129049756,-0.09960774157962653
298,298,298,10-25,3.2846136100284418,-0.3523551404695021,-0.0573406021557995
299,299,299,10-26,3.1617225176479686,-0.594901471812657,0.2199605802637368
300,300,300,10-27,4.176704360098847,1.4083366595907223,0.04603225099981053
301,301,301,10-28,3.982825040380326,1.0256830692438732,0.2519076588537061
302,302,302,10-29,3.210784988297112,-0.4980683976485949,0.4922725770651439
303,303,303,10-30,3.7280042716763337,0.522751234218398,0.4749391390005062
304,304,304,10-31,4.015328617063241,1.0898343687991243,0.5188971605493944
305,305,305,11-01,3.1090284580839294,-0.6989021002004836,0.6338926231908043
306,306,306,11-02,4.3103377799187745,1.672084788884051,0.6356711089617402
307,307,307,11-03,4.33241395259867,1.7156558450923327,0.5887114615149217
308,308,308,11-04,3.2161916268876802,-0.4873974830229794,0.5935360058533298
309,309,309,11-05,3.5852458384998704,0.24099334953748736,0.5273933271352419
310,310,310,11-06,4.029995345371232,1.1187816348295734,0.10325551420060047
311,311,311,11-07,2.9079531584752187,-1.0957581725090113,-0.048578234297109314
312,312,312,11-08,3.0209488488367633,-0.8727420887237968,0.0969197758467984
313,313,313,11-09,3.870835784589856,0.8046533541060739,-0.06282398715073803
314,314,314,11-10,3.6585090012240316,0.38559057784046696,-0.1623261811579039
315,315,315,11-11,3.09962104029271,-0.7174692284477312,-0.12184808118429352
316,316,316,11-12,3.7275063343502186,0.521768470786578,0.2382442502640089
317,317,317,11-13,3.031007534825405,-0.8528895726673488,0.036421504224720486
318,318,318,11-14,4.115638009240633,1.287811899966018,-0.12181584614679165
319,319,319,11-15,3.2572898878373424,-0.40628312212965706,-0.2535048584758459
320,320,320,11-16,3.177463732845156,-0.5638335243886059,-0.2814494453981506
321,321,321,11-17,2.6992833442326547,-1.5076033024220568,0.4524288823515538
322,322,322,11-18,3.6425541325835935,0.35410094925275,0.32543260593084594
323,323,323,11-19,5.2620149189919765,3.5503803938308773,0.2888401441702167
324,324,324,11-20,3.729566340759791,0.5258342414417708,0.4312567841061095
325,325,325,11-21,3.146047943081835,-0.6258378926934324,0.8719386439605251
326,326,326,11-22,3.6104136692459683,0.2906663152267508,0.9227933755426284
327,327,327,11-23,4.038966567224322,1.1364878567044356,0.11811117062234586
328,328,328,11-24,3.7971537131807978,0.6592293387453702,0.022829288562270955
329,329,329,11-25,2.815762082245345,-1.2777128356908176,0.08655204719025515
330,330,330,11-26,3.4399071773598666,-0.04585705091867828,0.07001017418364792
331,331,331,11-27,3.339766628677064,-0.24350134092552725,-0.3294550598189536
332,332,332,11-28,3.5601259860834893,0.19141507718710746,-0.2275856592685831
333,333,333,11-29,2.8245828566297417,-1.2603035473111737,0.11219914639182343
334,334,334,11-30,4.106839087792394,1.2704457420475932,0.020280681058064333
335,335,335,12-01,3.8487158864276014,0.7609959982716219,0.15935043167521834
336,336,336,12-02,3.1604728799475343,-0.5973678429212329,0.14366813799884773
337,337,337,12-03,3.7625419427981983,0.5909171627773968,0.2939723474295949
338,338,338,12-04,3.5124514443104227,0.09732131512888376,0.10470079351776307
339,339,339,12-05,3.2815111898856637,-0.3584782907266901,-0.04771904545397322
340,340,340,12-06,3.5314491104309202,0.13481641857660154,0.005466498311131256
341,341,341,12-07,3.3853559895873184,-0.15352303555879573,-0.10342238818162976
342,342,342,12-08,3.322158184423962,-0.2782545803306063,-0.14112411216375326
343,343,343,12-09,3.4315171657565737,-0.06241615617916944,-0.11538796745691067
344,344,344,12-10,3.3978373163011613,-0.12888902876385688,-0.052997030408867635
345,345,345,12-11,3.3597496753536915,-0.20406142248563489,0.08904117682996604
346,346,346,12-12,3.721119027086,0.5091620408648597,0.4085829882033543
347,347,347,12-13,3.817155481684728,0.6987062078742063,0.5562911502229961
348,348,348,12-14,4.293572809665672,1.6389962879097235,0.5379443147723588
349,349,349,12-15,3.880553453798977,0.8238328159386813,0.617593314107199
350,350,350,12-16,3.342062504838925,-0.2389700414676807,0.4518933000245911
351,351,351,12-17,3.6018845074346184,0.2738325735234061,0.5094824752037078
352,352,352,12-18,3.2173870854324718,-0.4850380436307872,0.0006400083907149117
353,353,353,12-19,3.9922279292751033,1.0442412589489063,-0.3248827674009778
354,354,354,12-20,2.7466797377333143,-1.4140585129682341,-0.17460050774686764
355,355,355,12-21,2.890956555996379,-1.1293038388114751,-0.17446877056716914
356,356,356,12-22,3.798924110257403,0.6627235164569806,-0.13618462201135847
357,357,357,12-23,3.6022849915606154,0.2746229966015972,-0.2222999733759385
358,358,358,12-24,3.333771797849915,-0.2553331522959233,0.07572597531456217
359,359,359,12-25,3.730435234873583,0.5275491507614262,0.07025071739591937
360,360,360,12-26,3.652685634161045,0.3740971791747701,-0.44224800963216143
361,361,361,12-27,2.8743116430934936,-1.162155386323332,-0.5870124763871211
362,362,362,12-28,2.2409159212411183,-2.4122688457115045,-0.8555427629149984
363,363,363,12-29,3.1621976063865938,-0.5939638039281605,
364,364,364,12-30,2.51743340841544,-1.8665148714631883,
365,365,365,12-31,,,
