,unnamed: 0,unnamed: 0,mth_day,desert,desert_norm,desert_ravg
0,0,0,01-01,,,
1,1,1,01-02,2.4072293434995866,-0.0341977641601347,
2,2,2,01-03,1.7645649493482838,-1.762379854218329,
3,3,3,01-04,2.283010113558904,-0.3682343941305942,
4,4,4,01-05,1.7071020447867158,-1.9169027489201096,-1.2949818565551292
5,5,5,01-06,1.8732779977674439,-1.4700407345418314,-1.1766232047547756
6,6,6,01-07,1.5950816409663104,-2.2181356433597754,-1.1891204897880163
7,7,7,01-08,2.6713157208185803,0.6759541466419868,-1.3464943152147528
8,8,8,01-09,1.736680526194171,-1.8373635644177733,-1.2017225684075448
9,9,9,01-10,1.931871579876701,-1.3124773466910138,-0.9328510384192156
10,10,10,01-11,2.030122335833525,-1.0482722680768612,-0.56972828250098
11,11,11,01-12,2.4731944993393284,0.1431884453881424,-0.6775067376393916
12,12,12,01-13,2.405295103808826,-0.039399107850360895,-0.5019944220352616
13,13,13,01-14,2.4308362853266003,0.029283415811516125,-0.29943037085451063
14,14,14,01-15,2.128290356973133,-0.7842896707929924,-0.29895213733860104
15,15,15,01-16,2.383840283792133,-0.09709303960650822,-0.3293227001431491
16,16,16,01-17,2.0311893888525314,-1.0454028669814035,-0.19529162664424807
17,17,17,01-18,2.405430531212005,-0.039034931439146124,-0.32548699211280663
18,18,18,01-19,2.7043503913614915,0.7647873331430448,-0.3355181494018862
19,19,19,01-20,2.140339377096261,-0.7518887769998349,-0.08936358677337575
20,20,20,01-21,2.1059084529171583,-0.8444766145274697,0.12479530603255096
21,21,21,01-22,2.933069813837444,1.3798343361645544,-0.11951893510878575
22,22,22,01-23,2.5090289494717486,0.23955048985415675,-0.4723198595253775
23,23,23,01-24,1.8603071972686065,-1.5049203782871663,-0.5189587685508618
24,24,24,01-25,1.9171673960606657,-1.3520182133565055,-0.7286309426171651
25,25,25,01-26,2.036276849014867,-1.03172223115274,-0.9452577030872806
26,26,26,01-27,1.6380798317601022,-2.1025096589252907,-1.0220520726058429
27,27,27,01-28,2.449723851943584,0.08007377334386116,-0.5324114132858133
28,28,28,01-29,2.3376823978156684,-0.22121572725721755,-0.4550915799490209
29,29,29,01-30,2.9528122735010127,1.432923577633012,-0.5508318248071923
30,30,30,01-31,2.089686382803305,-0.8880992133357514,-0.3969647832416259
31,31,31,02-01,1.8226575314268607,-1.6061637003017684,-0.2762503252752164
32,32,32,02-02,1.981393894380407,-1.1793074095318925,-0.3038359560691904
33,33,33,02-03,2.7190665946114234,0.8043605211423182,-0.7070574416434381
34,34,34,02-04,2.2761322771305483,-0.3867295120210617,-0.7061099089055153
35,35,35,02-05,2.0531289823960717,-0.986405335812474,-0.39209586889130027
36,36,36,02-06,2.0918005543010616,-0.8824140169082139,-0.1766648834157529
37,37,37,02-07,2.5232977380636847,0.27792053978352194,-0.5372691474834715
38,38,38,02-08,2.462071797103257,0.11327850332139193,-0.6898213122349275
39,39,39,02-09,1.9144724876756682,-1.3592650632639942,-0.3242635072595917
40,40,40,02-10,1.935752018243028,-1.3020425005297978,-0.022215909794792026
41,41,41,02-11,2.8687756203745147,1.2069414940395402,0.07653456266350245
42,42,42,02-12,2.765740773955932,0.9298715678805844,0.37087486492217375
43,43,43,02-13,2.7436335912807297,0.8704233745332888,0.7377146652344914
44,44,44,02-14,3.118815203183841,1.8793203168734198,0.8210859765880455
45,45,45,02-15,2.7329795629701286,0.841773738609912,0.4901472451431757
46,46,46,02-16,2.121773295545446,-0.8018146324084733,0.3861761857263335
47,47,47,02-17,2.1303723911011825,-0.7786908946296784,0.05737217138998174
48,48,48,02-18,2.5337565462737297,0.3060452113795307,-0.31628965142672816
49,49,49,02-19,2.0099934249454607,-1.1024007114848218,-0.4596470214568471
50,50,50,02-20,2.2850865688248803,-0.3626506200268397,-0.1567680581187933
51,51,51,02-21,2.4131150838014044,-0.018370481570801674,0.0983173714639212
52,52,52,02-22,2.797568490720523,1.0154591476198496,0.11137242073739027
53,53,53,02-23,2.6995288150775925,0.7518216828666086,0.450917168852868
54,54,54,02-24,2.5628854744586067,0.3843755070203453,0.5386562514213507
55,55,55,02-25,2.767598729699691,0.934867777208044,0.5216813514138952
56,56,56,02-26,2.4808533852962844,0.16378387538405625,0.18970721635732465
57,57,57,02-27,2.3752400338567443,-0.12021988161553453,-0.14006363751689854
58,58,58,02-28,2.0568550290753462,-0.9763856627195734,-0.2530970007015587
59,59,59,02-29,1.9637313991697625,-1.226803440378731,-0.5293800464397432
60,60,60,03-01,2.3106810859702125,-0.29382467208761565,-0.7370326985761451
61,61,61,03-02,2.151145369055404,-0.7228304972210632,-0.7985840087306646
62,62,62,03-03,2.0175307991630445,-1.0821320374343533,-0.5890532441196267
63,63,63,03-04,2.237904382675422,-0.4895277425426529,-0.3561070268104594
64,64,64,03-05,2.524368132015596,0.2807989249466541,-0.4135497321097293
65,65,65,03-06,2.483489960995128,0.17087386347627248,-0.20819026174512967
66,66,66,03-07,2.1825127120056704,-0.6384809038832349,-0.1925777671332551
67,67,67,03-08,2.6093513197975047,0.5093263249665346,-0.040039060060989264
68,68,68,03-09,2.0523659977754534,-0.9884570697631058,-0.3762555997734928
69,69,69,03-10,2.578254614271398,0.4257044998909421,-0.6004522598987994
70,70,70,03-11,1.7741888538908899,-1.736500313328367,-0.702282995998521
71,71,71,03-12,1.983253747766033,-1.1743060972755668,-1.0856560274758793
72,72,72,03-13,1.9553040560498445,-1.249465320481565,-1.0015811114826831
73,73,73,03-14,1.7539546630711935,-1.7909118638976158,-1.2277427223278259
74,74,74,03-15,2.2399571848184907,-0.4840075738039285,-0.9823339463494092
75,75,75,03-16,2.0736341274018155,-0.9312651651799154,-0.9690765371769506
76,76,76,03-17,2.3217543560710605,-0.2640476574578661,-0.05924004208006248
77,77,77,03-18,2.0128341891426027,-1.0947616422408153,0.13183153415010238
78,78,78,03-19,3.985366246586132,4.209553650099764,0.2200010284536908
79,79,79,03-20,2.180280914745373,-0.6444824065166267,0.343780308110561
80,80,80,03-21,2.4366843525118016,0.0450093920176018,0.37488343705791205
81,81,81,03-22,2.349815218133366,-0.18858948723869445,0.5172712921251257
82,82,82,03-23,2.3911528539590443,-0.07742888377376016,-0.13908964823236802
83,83,83,03-24,2.330535449227504,-0.2404345118375328,-0.0470756815734536
84,84,84,03-25,2.520868465341713,0.27138800795480145,0.022514557732923445
85,85,85,03-26,2.385586017060089,-0.0923986065631402,0.07938859308365191
86,86,86,03-27,2.591956771685539,0.4625508278558641,-0.13864640427115485
87,87,87,03-28,2.476714753831198,0.15265472486567633,-0.2008201125339457
88,88,88,03-29,1.90466477975123,-1.3856388679026006,-0.17408496743830926
89,89,89,03-30,2.191811079442486,-0.6134767614142783,-0.09381757357493876
90,90,90,03-31,2.580520949617334,0.4317988785286208,-0.16249715515544108
91,91,91,04-01,2.5646817142463845,0.3892057566170825,-0.13421956578236194
92,92,92,04-02,2.438716247064044,0.050473338372850264,0.0508620659366148
93,93,93,04-03,2.539808799118627,0.322320261104151,0.07562487049608409
94,94,94,04-04,2.317626036790546,-0.2751490775887402,-0.15911377654137174
95,95,95,04-05,2.247062801635125,-0.4648999340574626,-0.3265523169048225
96,96,96,04-06,2.0567630496249447,-0.976633003696114,-0.3902040986450353
97,97,97,04-07,2.191086401393795,-0.6154254855636221,-0.5737753467592708
98,98,98,04-08,2.296693942872658,-0.33143735206842656,-0.5540894103635646
99,99,99,04-09,2.130217568084769,-0.7791072275812617,-0.4142503410728531
100,100,100,04-10,2.3615500554220143,-0.15703345921450332,-0.35833784768595883
101,101,101,04-11,2.55907711284016,0.3741344816868068,-0.41311458141223617
102,102,102,04-12,2.1815171559012128,-0.6411580433747479,-0.2689337923230213
103,103,103,04-13,2.06886644576655,-0.9440858879212859,-0.056306099790923776
104,104,104,04-14,2.618395666324115,0.5336473824668626,0.09019418154752144
105,105,105,04-15,2.604640655745613,0.4966589276113236,0.3616107860867406
106,106,106,04-16,2.6884271192140483,0.721968228816168,0.3743365681668714
107,107,107,04-17,3.1646722826625497,2.0026341089221216,0.5026173007625513
108,108,108,04-18,2.2099114104569466,-0.5648033508939633,0.6251420481958175
109,109,109,04-19,2.3550913514723324,-0.17440149234720653,0.6043746246080142
110,110,110,04-20,2.89177759649476,1.2687958670664603,0.7309992743252054
111,111,111,04-21,2.5583035812848207,0.3720543860845037,0.5960033783905593
112,112,112,04-22,2.970956909089533,1.4817161271193156,0.6494618095876051
113,113,113,04-23,2.863464246173188,1.1926587333142449,0.5137106596163694
114,114,114,04-24,2.3291899187640372,-0.24405276371168794,0.3044683865967494
115,115,115,04-25,2.052198163120858,-0.9889083921746205,0.2711722805727294
116,116,116,04-26,2.4249081870919555,0.013342228948739984,-0.10249852770904888
117,117,117,04-27,2.484012028576493,0.17227774994038353,-0.1517832883929697
118,118,118,04-28,2.137208226015228,-0.7603087225713541,-0.07288572425772763
119,119,119,04-29,2.753498192081895,0.8969501692107199,0.10047803116108783
120,120,120,04-30,2.505229199161677,0.2293326210997645,0.07696790705215205
121,121,121,05-01,2.439014043756246,0.05127414033827239,0.03404875463280994
122,122,122,05-02,2.3724514937129064,-0.1277185157048748,0.20615266454714
123,123,123,05-03,2.3882491645389363,-0.08523716457566917,0.00029402445728830373
124,124,124,05-04,2.5212130908929984,0.27231473691462604,-0.20234486956322392
125,125,125,05-05,2.2941784746450566,-0.33820167132839,-0.2066835303809752
126,126,126,05-06,2.0530935030228608,-0.9865007430233088,-0.022669056549030137
127,127,127,05-07,2.42933345682536,0.02524217543176483,0.09058396321314184
128,128,128,05-08,2.783031667019628,0.9763683272867952,0.0773150185990526
129,129,129,05-09,2.6409436592335696,0.5942809539973627,0.03646037793297508
130,130,130,05-10,2.4916069111952783,0.19270106923009064,0.5432454600431457
131,131,131,05-11,2.2030220286560245,-0.5833295153248551,0.5008603723497914
132,132,132,05-12,3.1838518749544336,2.0542097496377147,0.10127011804786333
133,133,133,05-13,2.3347622185506403,-0.2290683507283615,-0.0017628977191704496
134,134,134,05-14,1.8914505188280064,-1.4211731985247729,-0.055867518186647404
135,135,135,05-15,2.4110524306306647,-0.02391714060484008,-0.12154359209464805
136,136,136,05-16,2.370886600528201,-0.1319266535747711,-0.40245596030481307
137,137,137,05-17,2.0564830459025343,-0.9773859587728588,-0.2978869348402205
138,138,138,05-18,2.5570693919141863,0.3687355403767246,0.28020123464949503
139,139,139,05-19,2.568080651083169,0.3983458020591938,0.1013832753092222
140,140,140,05-20,3.1813030824498183,2.0473558184135205,0.2093989795039812
141,141,141,05-21,2.012066920374906,-1.0968248966464769,0.3344872791497244
142,142,142,05-22,2.611895395242004,0.5161675715937827,0.21224706530638704
143,143,143,05-23,2.335584872393079,-0.2268561608983995,0.10393634764585001
144,144,144,05-24,2.2843223240357933,-0.3647057426832997,-0.28772271959466084
145,145,145,05-25,2.326413610974943,-0.2515185039040284,-0.3008220906065235
146,146,146,05-26,2.3074183039534337,-0.30259858502954456,-0.32048606757203624
147,147,147,05-27,1.9828390998222056,-1.1754211227176528,-0.2311856091047747
148,148,148,05-28,2.5680203733359934,0.3981837098007061,-0.12002651803258695
149,149,149,05-29,2.5348354908381423,0.3089465899051699,-0.06983557809194972
150,150,150,05-30,2.532344764480983,0.3022488037498269,-0.13274985960573096
151,151,151,05-31,2.4384015670857986,0.04962713573979498,0.12487907975362307
152,152,152,06-01,2.1670415386399227,-0.6800842741122317,0.02680592815921813
153,153,153,06-02,2.5576707006646147,0.37035251343847136,0.02064822877269279
154,154,154,06-03,2.349195784487935,-0.19025519976572355,0.10567755622414328
155,155,155,06-04,2.5210961950716624,0.2720003935860178,0.27432605493115386
156,156,156,06-05,2.7220654710872147,0.8124247684585298,0.4798571192521031
157,157,157,06-06,2.8146965855433206,1.0615181279818586,0.7500128987892515
158,158,158,06-07,2.6256303564188896,0.5531021118134637,1.0325772825935708
159,159,159,06-08,3.1604526692366925,1.9912871906613616,1.147513774107778
160,160,160,06-09,2.9796643082771994,1.5051311030601942,1.0033198502477678
161,161,161,06-10,2.7775469167049374,0.9616193426712599,1.0958732111544494
162,162,162,06-11,2.400334440829845,-0.05273877470153243,1.1404750479536796
163,163,163,06-12,3.0212052050549016,1.6168382934219487,0.9036659279491808
164,164,164,06-13,2.7251476905800622,0.8207131326088444,0.8215901501715027
165,165,165,06-14,2.6320750503062604,0.5704324706343689,0.8082941315352961
166,166,166,06-15,2.7965336753302545,1.0126764363941247,0.8629822390181584
167,167,167,06-16,2.747880328407493,0.8818432308540199,0.50255788763207
168,168,168,06-17,2.5223566501732084,0.2753898701956423,0.21820051161556064
169,169,169,06-18,2.2170125262158904,-0.5457078148945822,0.04436444833578297
170,170,170,06-19,2.0906785735880544,-0.8854311234902119,0.2191374758141135
171,171,171,06-20,2.2442053382011533,-0.47258390904429703,0.336955176858269
172,172,172,06-21,3.18649397800149,2.061314601264108,0.4653103487958492
173,173,173,06-22,3.0107597155881294,1.5887494371189523,0.9546301306415592
174,174,174,06-23,2.808747647802423,1.0455209018211236,0.9584838001091406
175,175,175,06-24,3.308801648282992,2.3902108761796783,1.0806535587804778
176,176,176,06-25,2.0992770291601492,-0.8623091066847237,0.6385026983016554
177,177,177,06-26,2.51679520378927,0.260434642983726,0.21593989060061208
178,178,178,06-27,2.199949967942234,-0.5915905616088261,0.2046340451984769
179,179,179,06-28,2.067921322466303,-0.9466274090873074,-0.2763047375342481
180,180,180,06-29,2.783521610589573,0.9776858294083124,-0.1803400075546118
181,181,181,06-30,2.235712533865481,-0.4954218202166722,-0.3218695664043673
182,182,182,07-01,2.3133972265874223,-0.2865207268069059,-0.28487763348568673
183,183,183,07-02,2.2010090072446116,-0.588742710114807,-0.21233914489579211
184,184,184,07-03,2.282487791801532,-0.3696389640967428,-0.35229379301018193
185,185,185,07-04,2.2297719888646776,-0.5113964775479403,-0.3386318044328878
186,186,186,07-05,2.4712494154666698,0.1379579407219735,-0.4149800467751435
187,187,187,07-06,2.2661956883748533,-0.4134498887529079,-0.4233788776960893
188,188,188,07-07,2.143046091050251,-0.7446101808604402,-0.5717602891259039
189,189,189,07-08,2.182269212579084,-0.6391356956404816,-0.3050478157570837
190,190,190,07-09,1.9514134781799417,-1.259927432675631,-0.29763743682982596
191,191,191,07-10,2.8248711202452017,1.0888783626649814,-0.2523867648996685
192,192,192,07-11,2.4877837380167573,0.1824202142855197,0.07660399217909224
193,193,193,07-12,2.367160728441741,-0.14194585717196342,0.15057729463898006
194,194,194,07-13,2.877102924976636,1.2293343616121244,0.492617133545553
195,195,195,07-14,2.3473212908834737,-0.1952958808811548,0.40893413194166456
196,196,196,07-15,2.7145859254968787,0.7923116007638071,0.35845817107167105
197,197,197,07-16,2.63815438766508,0.5867803530416504,0.6048246537325145
198,198,198,07-17,2.37515983224317,-0.12043555093444125,0.13102363645886764
199,199,199,07-18,2.9168631026160505,1.336253038793097,0.19460768618480384
200,200,200,07-19,1.8199398674511909,-1.6134717420297562,0.4154939049199922
201,201,201,07-20,2.48919246879886,0.18620841747446248,0.15691728994115695
202,202,202,07-21,3.207435754539055,2.1176289131749377,-0.0580835058523238
203,203,203,07-22,2.061208296522084,-0.9646793368313614,-0.4486180350539815
204,204,204,07-23,1.8954417852889427,-1.4104403256953255,-0.12210213919377524
205,205,205,07-24,2.045487436654499,-1.006954136416849,0.07259391069187511
206,206,206,07-25,2.5484746958153823,0.34562363313148164,-0.19898926297180766
207,207,207,07-26,2.923605785531705,1.3543847167883645,0.01062493796730398
208,208,208,07-27,2.601468929278015,0.4881298711928406,0.2276957262957165
209,209,209,07-28,2.528907565807444,0.2930058688033089,0.5006567085111232
210,210,210,07-29,2.379778479222604,-0.1080155957248502,0.2426384771110913
211,211,211,07-30,2.6545284813623566,0.6308117568755903,-0.02921023318869265
212,212,212,07-31,1.9727744915952063,-1.2024857552687096,0.041070957234258784
213,213,213,08-01,2.317046484712632,-0.27670754501033923,-0.1899803921795124
214,214,214,08-02,2.7582830251649044,0.9098170137305492,-0.32702924202388955
215,215,215,08-03,2.0133769061284896,-1.093302227679318,-0.5736555468876197
216,216,216,08-04,2.073989812989856,-0.9303086947911132,-0.2777614049025395
217,217,217,08-05,2.104246381893245,-0.8489460723067904,-0.1316428552512902
218,218,218,08-06,2.632984884651731,0.5728790966417712,-0.5801171132643063
219,219,219,08-07,2.643071814078446,0.6000037528971568,-0.3466187756007615
220,220,220,08-08,1.7576300072574529,-1.781028534347547,-0.06042428926936099
221,221,221,08-09,2.534367380129381,0.3076877983019502,0.2745671477539231
222,222,222,08-10,2.7125579611926387,0.7868582231972898,-0.12416263926749126
223,223,223,08-11,2.8516921637663586,1.1610025498329142,-0.24720966339726802
224,224,224,08-12,1.7433236441597653,-1.8194996254867148,-0.1670508343820116
225,225,225,08-13,2.3685245600498352,-0.13827839188150404,0.2127048526387275
226,226,226,08-14,1.936483470377996,-1.3000755602560086,0.14353817075615236
227,227,227,08-15,3.381692878739808,2.5862219204263845,-0.1241768345019076
228,228,228,08-16,2.558230599637732,0.37185813190183903,0.06085350483238613
229,229,229,08-17,2.254356144665766,-0.4452874817154455,0.05421453802287434
230,230,230,08-18,2.156170455657087,-0.7093175894809525,0.1192816323806223
231,231,231,08-19,2.3537114418941605,-0.1781121927385748,-0.3344110933315041
232,232,232,08-20,2.081663674530671,-0.9096729941095208,-0.5574934218347275
233,233,233,08-21,2.369396214940387,-0.13593443384637394,-0.44117962471101374
234,234,234,08-22,2.060480725993717,-0.966635839117501,-0.14782618147013735
235,235,235,08-23,2.513879963561836,0.2525953010268371,-0.1608746675961413
236,236,236,08-24,2.810711943931328,1.0508030699643058,0.10696247416802966
237,237,237,08-25,2.3245971576564006,-0.2564031094945987,0.5586697951501309
238,238,238,08-26,2.67927220930246,0.6973498564755051,0.5773642835584362
239,239,239,08-27,3.377262967324893,2.5743094920462344,0.4816755532090916
240,240,240,08-28,2.1021925877333123,-0.8544689086676701,0.4177787618218651
241,241,241,08-29,2.3003755871277596,-0.3215370810692304,0.5488903913335959
242,242,242,08-30,2.668142964789664,0.6674223216409465,0.41773438338275337
243,243,243,08-31,2.6171384694698188,0.5302666675757857,0.10760983681097952
244,244,244,09-01,2.386631878608396,-0.08958619122954978,0.07725743770276232
245,245,245,09-02,2.6853011480910705,0.7135622126155916,0.2543124566786936
246,246,246,09-03,2.034469147144025,-1.0365833033169731,0.13026621511325054
247,247,247,09-04,2.6954275570198303,0.7407930327863572,0.2434240684231691
248,248,248,09-05,2.391366218377309,-0.07685512775171184,0.2179366920886691
249,249,249,09-06,2.8696206251149983,1.2092137874352968,0.13024856002994742
250,250,250,09-07,2.3297634639960227,-0.24251044923654955,0.31147884780325297
251,251,251,09-08,2.489648014357182,0.18743342026326146,-0.16126039034895934
252,252,252,09-09,2.4388371374051987,0.05079842332286002,-0.3915038681734497
253,253,253,09-10,1.6406335819182505,-2.095642396126917,-0.7512116521436192
254,254,254,09-11,1.8776381128683035,-1.4583159946986537,-1.0181634727914872
255,255,255,09-12,2.067026779061731,-0.9490329163857206,-1.0700647285703384
256,256,256,09-13,1.7341302917584651,-1.844221373123756,-0.8393862538477997
257,257,257,09-14,2.373843935749872,-0.12397411440984825,-0.681106899311244
258,258,258,09-15,2.9535358247280663,1.4348692716580924,-0.39141932961439946
259,259,259,09-16,1.9937925669872467,-1.1459662689075825,0.003996719946291046
260,260,260,09-17,2.5240001630598434,0.2798094234824139,0.4129519736915739
261,261,261,09-18,2.949294281047238,1.4234633809784225,0.8783169329206468
262,262,262,09-19,2.646606986992661,0.6095101493479415,0.8553761583343921
263,263,263,09-20,3.4121841360193708,2.6682156409645894,1.012855199137703
264,264,264,09-21,2.902349485907691,1.2972246241405636,1.2054639628725017
265,265,265,09-22,2.3451658612654445,-0.2010920240877165,1.0334271922062837
266,266,266,09-23,2.9537562466321043,1.4354620058912049,0.7060307288015798
267,267,267,09-24,2.5654392198427947,0.3912427569811131,0.06189740608572306
268,268,268,09-25,1.9161074024465283,-1.354868631080281,-0.2912072441039844
269,269,269,09-26,1.9749690856704392,-1.1965842953305512,-0.3237925545462493
270,270,270,09-27,2.1144888059771363,-0.8214032769976813,-0.6625318863313195
271,271,271,09-28,2.272460263004424,-0.3966038867413055,-0.9854138497105892
272,272,272,09-29,2.1979480177797663,-0.5969739848192167,-0.9014827922789612
273,273,273,09-30,1.8450125614325088,-1.5460490232945043,-1.0358738268563294
274,274,274,10-01,2.103377606732556,-0.8512822864905125,-0.7353387759381841
275,275,275,10-02,1.6751106391112942,-2.00293050279476,-0.6791010927812051
276,276,276,10-03,2.7850541735873406,0.9818070285111902,-0.7531530649293691
277,277,277,10-04,2.397939945206208,-0.05917778779943175,-0.5824414781527549
278,278,278,10-05,2.0327204086403623,-1.0412858177082005,-0.6213473494123294
279,279,279,10-06,2.2259108213607988,-0.5217795026348201,-0.3890436188330644
280,280,280,10-07,2.016569330015185,-1.0847175140479586,-0.8408135435548632
281,281,281,10-08,2.193435659827544,-0.609108119319171,-0.8617824924967853
282,282,282,10-09,1.7770477373303681,-1.7288125198196027,-0.6157536799331295
283,283,283,10-10,2.351153219622345,-0.18499148145096453,-0.3341550840920257
284,284,284,10-11,2.5816693603031884,0.4348870576737341,-0.08666621358401494
285,285,285,10-12,2.8542244418913296,1.1678120724118028,-0.14318294092166672
286,286,286,10-13,2.5687760191339164,0.4002157090001059,-0.06362360914534064
287,287,287,10-14,2.0673333635146243,-0.9482084833450816,-0.212257498918988
288,288,288,10-15,1.9545635791479168,-1.251456529161646,-0.5112222117819868
289,289,289,10-16,2.0195155666068016,-1.0767948200928488,-1.0294563560170509
290,290,290,10-17,1.9146077913747168,-1.358901219504259,-1.2288782501640687
291,291,291,10-18,1.6979204820853415,-1.9415927929985823,-1.1884200566252523
292,292,292,10-19,2.123818216875304,-0.7963156558819996,-0.9051059532097973
293,293,293,10-20,2.157605241421439,-0.7054593221121837,-0.6038957345181698
294,294,294,10-21,2.5867049061763034,0.4484280913310839,-0.3651263413551213
295,295,295,10-22,2.6915873945278435,0.7304664920569163,-0.08222097208637254
296,296,296,10-23,2.4473592471909416,0.07371513947403227,0.05244324105582553
297,297,297,10-24,2.329149825761026,-0.24416057738609,0.028991645110632836
298,298,298,10-25,2.424286189957857,0.011669622971188866,-0.02442436212052261
