,unnamed: 0,unnamed: 0,mth_day,propaganda,propaganda_norm,propaganda_ravg
29,29,29,01-30,1.0893959755732343,-0.35542106745591817,0.037073260019986884
30,30,30,01-31,1.6979060075489432,1.8525754690202,-0.07841349021888087
31,31,31,02-01,0.9688284009676214,-0.7929040556593845,-0.2924278383042081
32,32,32,02-02,0.8812660697988234,-1.11062654795545,-0.2950795884015633
33,33,33,02-03,1.0060761473375182,-0.6577495131627767,-0.213905167059091
34,34,34,02-04,0.9926816569586698,-0.7063518151960494,-0.6113902648996467
35,35,35,02-05,1.22362295168675,0.13162546059891586,-0.4421934324710943
36,36,36,02-06,1.0406395700313036,-0.5323351180231338,-0.30706054579815106
37,37,37,02-07,1.2486059319838725,0.22227693891192984,-0.21700489467199016
38,38,38,02-08,1.1047167387610803,-0.2998292279177908,-0.2795981580099865
39,39,39,02-09,1.1549887916494477,-0.11741560640581153,-0.3846686629082388
40,40,40,02-10,0.8891797862463466,-1.0819113952240274,-0.09382191405015992
41,41,41,02-11,1.0498823087850735,-0.4987975687905976,-0.1070876527320272
42,42,42,02-12,1.5215728365212569,1.2127453751253392,0.24633367035402695
43,43,43,02-13,1.226670204451344,0.1426825068207262,0.11350344510637594
44,44,44,02-14,1.6891209723525533,1.8206987105985344,0.028075772180439273
45,45,45,02-15,0.9353457171857854,-0.914396957891718,-0.07495916513644563
46,46,46,02-16,0.7479197929673643,-1.5944774327796474,-0.350752053978683
47,47,47,02-17,0.8795076040274941,-1.117007192691907,-0.3923842677391807
48,48,48,02-18,1.065532067881551,-0.4420119579280846,-0.5686643212880017
49,49,49,02-19,1.1578287385121313,-0.10711077574226056,-0.5287267559414967
50,50,50,02-20,1.397630892772441,0.7630183893056087,-0.12665072187916596
51,51,51,02-21,1.0013849761190974,-0.6747715658126877,0.01052901152598055
52,52,52,02-22,1.4127776302928206,0.8179787715943364,-0.038649321884151405
53,53,53,02-23,1.1063428619142883,-0.293928792261028,0.0006643944799530344
54,54,54,02-24,0.9842126217459928,-0.7370819583888764,-0.06991394575230332
55,55,55,02-25,1.2228364241853662,0.1287715224423661,-0.10246461068327438
56,56,56,02-26,1.2809251986410572,0.33954834791207056,-0.5268892881645457
57,57,57,02-27,0.9475604184331844,-0.870075555398514,-0.6277294569834605
58,58,58,02-28,0.7109649151037131,-1.7285692932932917,-0.5788567173121119
59,59,59,02-29,0.9395973439606264,-0.8989698051745169,-0.6936557866686092
60,60,60,03-01,1.0650267495460737,-0.4438455203607846,-1.1587467208717035
61,61,61,03-02,1.0330089922735606,-0.5600228936966183,-1.3673721495841031
62,62,62,03-03,0.5118682878130678,-2.450997257306496,-1.4283998208743398
63,63,63,03-04,0.6025852406206226,-2.1218281276729125,-1.6704068381512418
64,64,64,03-05,0.6100518486344354,-2.094735321034712,-1.6092239277911171
65,65,65,03-06,0.5394236243318601,-2.3510119088359294,-1.9536034599799648
66,66,66,03-07,1.1661965135141583,-0.07674805820003748,-1.7831599375430216
67,67,67,03-08,0.4635559247108833,-2.626300086829705,-1.3928139095791296
68,68,68,03-09,0.7937072986305884,-1.4283361226848366,-1.2961145270584442
69,69,69,03-10,1.2480467801672028,0.22024804011043853,-1.0524700861969822
70,70,70,03-11,0.7699503177967213,-1.5145390259106002,-1.1954556905742657
71,71,71,03-12,0.9423049261366075,-0.8891452636671562,-0.8813431251065675
72,72,72,03-13,0.9297608853209678,-0.9346616844637377,-0.19640323125460235
73,73,73,03-14,0.982960672224956,-0.741624694023517,-0.4081115546902852
74,74,74,03-15,1.9262981967335824,2.6813032404269546,-0.15479449287785707
75,75,75,03-16,0.8979738433618573,-1.0500019005036578,-0.25798644454014297
76,76,76,03-17,1.1888259025278944,0.005363344963968505,-0.20300044699676387
77,77,77,03-18,0.7716705883512704,-1.5082969736408716,-0.2096722787252474
78,78,78,03-19,1.0206836668668249,-0.604745699203463,-0.5512371490224024
79,79,79,03-20,0.9719283817171578,-0.7816556843944185,-0.26482150297372165
80,80,80,03-21,1.3614993484219418,0.6319140186440247,-0.2326799549839963
81,81,81,03-22,1.3715800045750846,0.6684919757884265,-0.012016989315834243
82,82,82,03-23,1.2419739597966557,0.19821263290232047,0.20093710568226603
83,83,83,03-24,1.136550585424691,-0.18431917963189934,0.1998757007380748
84,84,84,03-25,1.3728165647656536,0.6729788707851382,0.0375157263650035
85,85,85,03-26,0.9701732823430624,-0.7880241140595655,-0.20382369280322696
86,86,86,03-27,1.0930269892532711,-0.34224582759440303,-0.10606540977378187
87,87,87,03-28,0.9725102001194,-0.7795445392209561,-0.17547285193217854
88,88,88,03-29,1.4036233870926158,0.784762331078991,-0.3700233671444833
89,89,89,03-30,1.0217810443966129,-0.6007638325822792,-0.13707367951043942
90,90,90,03-31,1.0511151355913042,-0.4943242204886898,-0.3107206367630077
91,91,91,04-01,1.3553701416564965,0.6096740117446975,-0.3070907959136783
92,92,92,04-02,0.8058908988709453,-1.3841275711098124,-0.4935438578486943
93,93,93,04-03,0.9785123686956714,-0.7577654941249798,-0.2397005735788884
94,94,94,04-04,1.0953116027060668,-0.3339560405311047,-0.028187410144904536
95,95,95,04-05,1.4415267708306616,0.9222958730365559,-0.1861514633695704
96,96,96,04-06,1.4008653631434993,0.7747547601152134,0.15560987901956244
97,97,97,04-07,1.094166712690537,-0.33811030760329763,0.34421186708194385
98,98,98,04-08,1.3710146260589704,0.6664404832249844,0.22766932955125346
99,99,99,04-09,1.2903775366628765,0.37384643424930863,-0.2213853543618738
100,100,100,04-10,0.9026012372654252,-1.033211265715247,-0.5275430527201498
101,101,101,04-11,0.6989868015345431,-1.7720322304422074,-0.5851911085621423
102,102,102,04-12,0.8946144852822542,-1.0621914300344428,-0.8028360852623201
103,103,103,04-13,0.9988420514669274,-0.6839986426552519,-0.7376676555823654
104,104,104,04-14,1.011125062257718,-0.6394293769760833,-0.4389761002826722
105,105,105,04-15,1.3981376057750636,0.7648570123290379,-0.2203435736098984
106,106,106,04-16,1.3965063812192309,0.7589380660829119,-0.007093296304652941
107,107,107,04-17,1.060509340901131,-0.4602370704055648,0.06360971779211773
108,108,108,04-18,1.2472371391264774,0.21731023379703,0.3969733209941981
109,109,109,04-19,1.1157539016208289,-0.2597805580746279,0.4655229667096894
110,110,110,04-20,1.562362603149294,1.3607522422363991,0.3174625445758281
111,111,111,04-21,1.5114887268039845,1.1761548866219855,0.3976475559936656
112,112,112,04-22,1.1516792248755812,-0.12942446672025562,0.4417315068033108
113,113,113,04-23,1.1931002659024357,0.020872998101460524,0.3963664362337764
114,114,114,04-24,1.3201327054200875,0.481813938654901,0.029597293482287238
115,115,115,04-25,1.0407399237812502,-0.5319709814918343,-0.22065966276266066
116,116,116,04-26,0.9558869159919128,-0.839862614272536,-0.3758354881870871
117,117,117,04-27,1.0976732177729889,-0.32538685084770186,-0.1921910721742708
118,118,118,04-28,0.8950863047392789,-1.060479419266814,-0.3497409240230043
119,119,119,04-29,1.4967677788192828,1.1227394941783586,-0.2700640312346061
120,120,120,04-30,1.0596141843016251,-0.4634851724375,-0.289749448088815
121,121,121,05-01,1.172490642890001,-0.053909624761445264,-0.3296776731671571
122,122,122,05-02,0.923335849607015,-0.9579751153977892,-0.15081958075532068
123,123,123,05-03,1.0316494035565082,-0.5649562013177544,-0.591275029107282
124,124,124,05-04,1.19083933261225,0.012669135204204415,-0.5414226118120385
125,125,125,05-05,0.7684471826603421,-1.5199931959334096,-0.6117279109967626
126,126,126,05-06,1.1420482702467314,-0.1643706686660394,-0.35261550927422114
127,127,127,05-07,1.0562364391857622,-0.4757414198697894,-0.28126525143971515
128,128,128,05-08,1.3517943908757235,0.5966992949374597,-0.12199324042508865
129,129,129,05-09,1.1496315116597469,-0.1368546543107184,0.2336816531273776
130,130,130,05-10,1.4542055514832932,0.9683012012919636,0.16805161919140146
131,131,131,05-11,1.3565778357835172,0.6140561653813876,0.2851108197376577
132,132,132,05-12,1.0335249096638794,-0.558150872281896,0.05265422254092012
133,133,133,05-13,1.2498011391951285,0.22661378340774804,0.2460046911393197
134,134,134,05-14,0.9674128874004408,-0.7980402882429658,0.06773825769618112
135,135,135,05-15,1.4693485887991102,1.023248157279679,-0.049793002271006616
136,136,136,05-16,1.1594308686720467,-0.10129739936686773,0.0226945205955604
137,137,137,05-17,1.162232556035243,-0.0911313944217388,0.30270428723195325
138,138,138,05-18,1.1533875565349792,-0.12322573508249385,0.594311063911208
139,139,139,05-19,1.7128147786676513,1.9066723832261048,0.6799100974031126
140,140,140,05-20,1.4496029073665684,0.951600371832563,0.6498769161005921
141,141,141,05-21,1.61089193747767,1.5368423582311062,0.5503071592171703
142,142,142,05-22,1.1097691274161587,-0.2814964871819903,0.2705551881510067
143,143,143,05-23,0.9975877435710636,-0.6885499357222694,-0.12527405887791365
144,144,144,05-24,0.6908001981405968,-1.8017375614794755,-0.2611053521869092
145,145,145,05-25,1.0582863938969873,-0.4683030989474168,-0.7844096171392995
146,146,146,05-26,1.2249973794068028,0.13661261197858982,-0.809829652265159
147,147,147,05-27,0.745575648057898,-1.6029832314832362,-0.27062178954021743
148,148,148,05-28,1.0677355115157985,-0.43401669793714814,0.008776932150437547
149,149,149,05-29,1.8892016252992427,2.5466972406273802,0.053596688862328684
150,150,150,05-30,1.152803436627447,-0.12534523133554576,-0.07978295821101579
151,151,151,05-31,1.1323986612108397,-0.19938455867606988,0.2137355637172164
152,152,152,06-01,1.004445801635646,-0.663665270461477,0.2945102011490031
153,153,153,06-02,1.2309268582071622,0.15812790008615685,-0.2379315321350457
154,154,154,06-03,1.2013014199611656,0.05063112665357211,-0.14929684862057352
155,155,155,06-04,1.0087759612364784,-0.6479531590769131,-0.10281337681810064
156,156,156,06-05,1.299366422235097,0.4064628697512877,0.18009741665515078
157,157,157,06-06,1.2092619853481346,0.07951627213876741,0.12723375361929126
158,158,158,06-07,1.4722564701906782,1.0337994903780314,-0.17586348775913194
159,159,159,06-08,1.1435134893375452,-0.1590540781290002,-0.030206886459037924
160,160,160,06-09,0.7001111988824062,-1.7679523216169672,0.22714531431465365
161,161,161,06-10,1.2496282496808682,0.2259864487236511,0.4338270621735187
162,162,162,06-11,1.7249143612868896,1.9505760743934368,0.25758246368741405
163,163,163,06-12,1.5510231654606206,1.3196067592919576,0.4233001162588266
164,164,164,06-13,1.180825017771408,-0.023668100538596408,0.6726252085598227
165,165,165,06-14,1.4175379791388958,0.8352518372994755,0.7467182286394523
166,166,166,06-15,1.1123858126747632,-0.2720017678109916,0.7664066953152808
167,167,167,06-16,1.3721456864784505,0.6705445692014288,0.4244292182609584
168,168,168,06-17,1.7574704707423376,2.0687068744484085,0.4930760174696127
169,169,169,06-18,0.9855420461032162,-0.7322581030339765,0.2879152491774473
170,170,170,06-19,1.2943367881698034,0.388212694713329,0.3960293607404025
171,171,171,06-20,1.078291833745379,-0.3957127724535166,0.40245760639385214
172,172,172,06-21,1.2911592493102988,0.3766829015667398,-0.0002781386924786873
173,173,173,06-22,1.3827751921959854,0.7091140431221269,0.03030429340790997
174,174,174,06-23,1.0915217600309572,-0.3477075960695764,0.05705090828241473
175,175,175,06-24,1.0361120078614068,-0.5487635104316446,0.04203261019775872
176,176,176,06-25,1.3385639865471215,0.5486923839603576,-0.02274823879059868
177,177,177,06-26,1.0534581397696632,-0.4858225609614527,0.11803726669330965
178,178,178,06-27,1.1840400690812445,-0.012002192363404577,0.3158364997074597
179,179,179,06-28,1.6155728194435026,1.5538270760255768,0.7991968181625265
180,180,180,06-29,1.418595147016353,0.8390878020153241,0.5656983839971018
181,181,181,06-30,1.8353784867164005,2.351398400298756,0.5677774703645858
182,182,182,07-01,0.9524597405675204,-0.8522982210321909,0.6411792556889436
183,183,183,07-02,1.056896038944932,-0.4733480427565487,0.34266075054255674
184,184,184,07-03,1.305414506034168,0.4284085195827424,0.0021803748972388424
185,185,185,07-04,1.1219538247274752,-0.23728395485274426,-0.37233301505384003
186,186,186,07-05,0.8555895783526596,-1.2037944518565833,-0.2174524557042269
187,187,187,07-06,1.2160972030831179,0.10431806059228256,0.004469196163417649
188,188,188,07-07,1.20856441980582,0.07698513506548835,-0.11120420049614592
189,189,189,07-08,1.4238573522709137,0.8581818684493183,0.008560042979062238
190,190,190,07-09,1.1141413193133576,-0.26563186037463904,0.6387674664215609
191,191,191,07-10,1.3199914821858216,0.4813015059985047,0.4292923989283859
192,192,192,07-11,1.8976769178618675,2.5774500887984093,0.6089618114834009
193,193,193,07-12,0.8697170944752863,-1.1525323443667672,0.5248567954365385
194,194,194,07-13,1.5056590162132852,1.1550016103955782,0.6825494536249616
195,195,195,07-14,1.2847844547590184,0.3535517721681436,0.7483310300013284
196,196,196,07-15,1.3748959796346547,0.6805240887558989,0.6257619690588535
197,197,197,07-16,1.4287654276597033,0.8759909642567053,0.7931652517883635
198,198,198,07-17,1.6950013195231883,1.84203572314356,0.82080913535209
199,199,199,07-18,1.1465288790331047,-0.14811264798970689,0.8325715218034139
200,200,200,07-19,1.5513699044146116,1.320864911777937,0.7152484925507486
201,201,201,07-20,1.304234295473974,0.4241260908760868,0.5978618807314944
202,202,202,07-21,1.1808950223796246,-0.0234140867600922,0.0747549769527281
203,203,203,07-22,1.23465933265924,0.17167129334117984,0.3245543594220131
204,204,204,07-23,0.8300113791318376,-1.2966056995290385,0.08181633791332488
205,205,205,07-24,1.5595877612444655,1.3506836468260033,-0.05929832274917735
206,206,206,07-25,1.1499874236276366,-0.13556321727419252,-0.06374164704776382
207,207,207,07-26,1.0708923895785272,-0.4225618730989265,-0.3501361061071357
208,208,208,07-27,1.1735477081071308,-0.05007403255161115,-0.16074195791813364
209,209,209,07-28,0.7610882054562448,-1.5466954610150512,-0.3230265452998092
210,210,210,07-29,1.1431864333493602,-0.16024081039502625,-0.3676647104928764
211,211,211,07-30,1.2912400591749895,0.3769761225359503,-0.3413851484060053
212,212,212,07-31,1.0761754292329686,-0.4033922084325955,-0.5124704976661208
213,213,213,08-01,1.114347286997826,-0.2648845005777002,-0.19391392970445107
214,214,214,08-02,0.8906473965468618,-1.076586128112304,-0.06737375967803412
215,215,215,08-03,1.287841388681243,0.3646439467549674,-0.00310381104825197
216,216,216,08-04,1.3524285086069892,0.5990002097634753,-0.020503525354845963
217,217,217,08-05,1.3975144337486078,0.7625958143146432,-0.04859311133163837
218,218,218,08-06,1.0474039147831182,-0.5077904942721595,0.014671675702833585
219,219,219,08-07,1.0678994020164434,-0.4334220164384547,0.013731083478320107
220,220,220,08-08,0.9952596736369058,-0.6969974059054722,-0.18030272982471374
221,221,221,08-09,1.2862860606854982,0.3590003934078866,-0.022272086692001536
222,222,222,08-10,1.0315814783145347,-0.565202670054728,0.01523987012664807
223,223,223,08-11,1.6588279732869486,1.7107796731109166,0.2085709370866028
224,224,224,08-12,1.1094322785040631,-0.2827187533602619,0.29067395611196034
225,225,225,08-13,1.3875843973347477,0.7265643853212734,0.6284488787683681
226,226,226,08-14,1.1310221440223651,-0.2043792917533266,0.8065760791156861
227,227,227,08-15,1.8448179938404567,2.385649929346333,0.4284319120039844
228,228,228,08-16,1.3261259305048805,0.5035605320291789,0.43416675927289344
229,229,229,08-17,1.0335429728281862,-0.5580853295592927,0.3832883948696862
230,230,230,08-18,1.118915206680796,-0.2483096697468077,0.6136664397378598
231,231,231,08-19,1.3034538437625618,0.42129419890202985,0.4160242852939644
232,232,232,08-20,1.5119666313890912,1.177888977455715,0.3470133342225245
233,233,233,08-21,1.5180043460826258,1.19979700268296,0.5387195011886613
234,234,234,08-22,1.2120120122552354,0.08949482560054024,0.7768836627308736
235,235,235,08-23,1.3505410945100669,0.5921516722375287,0.5544898979651844
236,236,236,08-24,1.5127345243147308,1.1806752995064655,0.27713922649992123
237,237,237,08-25,0.9357118622699252,-0.9130683896921052,0.2636142690834867
238,238,238,08-26,1.0533499718779398,-0.486215051335864,0.3356362849022034
239,239,239,08-27,1.495639984180828,1.1186472581843525,0.5351812496313401
240,240,240,08-28,1.3311049141455993,0.5216269205128403,0.3625098853364636
241,241,241,08-29,1.680501157930389,1.7894214606123493,0.24974494750065745
242,242,242,08-30,1.227211637826722,0.14464711373720635,0.4781169661032146
243,243,243,08-31,0.7492479938861876,-1.589658016706942,0.6867512919333546
244,244,244,09-01,1.4309773695114114,0.884017060279479,0.5679861429405041
245,245,245,09-02,1.840629873933317,2.3704532131651925,0.3054415074046189
246,246,246,09-03,1.134719321820588,-0.1909639734442632,0.7112845589540543
247,247,247,09-04,1.2463672036626028,0.21415364739703852,1.0781976440294851
248,248,248,09-05,1.8982984738675188,2.5797054230338183,1.0340484702259942
249,249,249,09-06,1.3559616986673215,0.6118204937456433,0.4866846986112368
250,250,250,09-07,1.3579739529234325,0.6191220174585329,0.4301058716973367
251,251,251,09-08,0.9355296874106924,-0.9137294165233516,0.42166272649927694
252,252,252,09-09,1.0411626974171662,-0.5304369349276635,-0.07093330227393306
253,253,253,09-10,1.2324059356907429,0.16349477620868033,-0.22246450746273524
254,254,254,09-11,1.08376017110836,-0.3758707496054417,-0.12188975425893027
255,255,255,09-12,1.105395385745699,-0.2973667373871697,0.0008888731722367001
256,256,256,09-13,1.5242805895787703,1.2225705366813626,0.18264480241399209
257,257,257,09-14,1.1385518170286422,-0.17705765193634965,0.041886561714873705
258,258,258,09-15,1.3417074794969133,0.5600986405228688,0.29358284031981585
259,259,259,09-16,0.9996533924679252,-0.68105466798603,0.3870431866499068
260,260,260,09-17,1.4999556895664574,1.1343069220242112,0.2558185253896273
261,261,261,09-18,1.259937906245888,0.26339534059337577,0.827941933773842
262,262,262,09-19,1.3072924154570815,0.43522256911968576,0.8386841603563714
263,263,263,09-20,2.0845936095186426,3.2556827983689383,1.0068692782179416
264,264,264,09-21,1.3594704221462464,0.6245520000180448,0.9497713855727716
265,265,265,09-22,1.2777579902526222,0.3280560391833914,0.9934863990987872
266,266,266,09-23,1.4055407575538124,0.7917195661531903,1.0930919445046927
267,267,267,09-24,1.3322234116959697,0.525685421749469,0.5458388083101825
268,268,268,09-25,1.4719964064786584,1.0328558415551206,0.34852486692107304
269,269,269,09-26,1.179676365574052,-0.02783601879812412,0.55920018612223
270,270,270,09-27,1.0331994951757808,-0.5593316483166116,0.4000863855516728
271,271,271,09-28,1.6261227900313064,1.592107954390333,0.27340301821081825
272,272,272,09-29,1.142436149534387,-0.16296323727015266,0.0003376298892585246
273,273,273,09-30,1.1227445507343383,-0.2344147822956588,0.06544249471174829
274,274,274,10-01,1.0204657303186262,-0.6055364883742379,0.11451365812815095
275,275,275,10-02,1.2873313262239487,0.3627931701368145,-0.0003930865446800288
276,276,276,10-03,1.1143417290325142,-0.2649046678181956,-0.253782837602456
277,277,277,10-04,1.4361173102581857,0.902667486353347,-0.5464792716363663
278,278,278,10-05,0.7234403685956198,-1.6833017436168085,-0.6488924751584487
279,279,279,10-06,0.6387527142686735,-1.9905933864991208,-0.6915286482967041
280,280,280,10-07,0.8511191012263086,-1.2200157095067328,-0.7715556330148869
281,281,281,10-08,1.2168297507429795,0.1069761313072823,-1.294078860581551
282,282,282,10-09,0.9820121110499608,-0.7450665761272927,-1.1400990750915316
283,283,283,10-10,0.5720925149418993,-2.2324718790466367,-0.6811813195722444
284,284,284,10-11,0.9780555619917559,-0.759423030676693,-0.4907274995222616
285,285,285,10-12,1.3976018885457608,0.7629131466166015,-0.4698983810570652
286,286,286,10-13,1.166046389056584,-0.07729278920683577,-0.4479445935102935
287,287,287,10-14,1.2512719991810433,0.2319508420984605,-0.20192196233270251
288,288,288,10-15,1.0183140700649724,-0.6133438508466621,0.012666432308550043
289,289,289,10-16,0.9789063029840248,-0.7563360919810912,-0.023340822812279158
290,290,290,10-17,1.3328908764343166,0.5281073371708227,0.3945864277534121
291,291,291,10-18,1.3380616430708234,0.5468696158916263,0.462540423635529
292,292,292,10-19,1.8571152029899325,2.4302707141873108,0.7294160834464888
293,293,293,10-20,1.3636381760042149,0.6396748173911629,0.9163071260300378
294,294,294,10-21,1.4596096435017434,0.987910108019096,0.7546320352667854
295,295,295,10-22,1.2879423157306484,0.36501016352020377,0.6197905834495925
296,296,296,10-23,1.0655510150945844,-0.4419432074086925,0.020623066026709786
297,297,297,10-24,1.1150928798465378,-0.26217909501153125,-0.06987264647015429
298,298,298,10-25,0.866354286939697,-1.1647343903499852,-0.10281226610598193
299,299,299,10-26,1.2139978627281338,0.09670054240997862,-0.3251210526849407
300,300,300,10-27,1.4051419249159485,0.7902723902041301,-0.2971947441235726
301,301,301,10-28,0.9203408509777901,-0.9688425559535488,-0.3605035654153641
302,302,302,10-29,1.1117289106707138,-0.27438535604048403,-0.13764584187870346
303,303,303,10-30,1.01040778936149,-0.6420320227622799,-0.11947021368742496
304,304,304,10-31,1.2348634532405394,0.1724119508699784,-0.11509974879262587
305,305,305,11-01,1.244052399252466,0.20575431155764948,0.2004013633814757
306,306,306,11-02,1.4123687616132397,0.8164951795729246,0.05899940351695227
307,307,307,11-03,1.4420416472041362,0.9241641170910608,0.2918132545278407
308,308,308,11-04,0.8779119375990632,-1.1227971152276248,0.10658209277124923
309,309,309,11-05,1.39538003433373,0.7548510833030504,0.10201370062931547
310,310,310,11-06,0.9285721571229552,-0.9389750196695704,-0.1194209138573632
311,311,311,11-07,1.2364982774888449,0.17834395870604702,-0.2789582254057822
312,312,312,11-08,1.0462127950186562,-0.5121125073471476,-0.04126449707114899
313,313,313,11-09,1.178236737328915,-0.033059752199452945,-0.21509364658200872
314,314,314,11-10,1.2709533645394469,0.30336525478017434,0.11083189923054697
315,315,315,11-11,1.1079426776719858,-0.2881238137621081,0.18128254538342725
316,316,316,11-12,1.4675104055152042,1.0165782552057638,0.3748269655006049
317,317,317,11-13,1.3529928214837843,0.6010478356233285,0.33118885520851826
318,318,318,11-14,1.366250583109175,0.6491540133559185,0.5635269111620146
319,319,319,11-15,1.1060783961797664,-0.2948884139519728,0.4595375549310744
320,320,320,11-16,1.6551388526645507,1.697393590501152,0.2398341660722747
321,321,321,11-17,0.9359897816238436,-0.9120599511477494,-0.013412174665429618
322,322,322,11-18,1.1042171286344165,-0.3016420779470345,-0.1158984628530816
323,323,323,11-19,0.9342341784671402,-0.9184302088028972,-0.2698676812571252
324,324,324,11-20,1.1967831039572272,0.034236284230006624,-0.5616848002812721
325,325,325,11-21,0.8514806761203461,-1.2187037243762342,-0.2624713930885806
326,326,326,11-22,1.1726010184924631,-0.053509123643729166,0.10946192049308284
327,327,327,11-23,1.4307578402793235,0.8832204920083997,0.35282859391190713
328,328,328,11-24,1.7192320948307385,1.9299578035429457,0.4625130283689162
329,329,329,11-25,1.3366561744552097,0.5417698317100486,0.5927754262571185
330,330,330,11-26,1.37815316758566,0.6923428909720611,0.43387309460711215
331,331,331,11-27,1.0668776876501416,-0.4371293370470201,0.32790257723093397
332,332,332,11-28,0.9098460875422192,-1.0069231135437673,0.30422866156397804
333,333,333,11-29,1.2555289705276302,0.2473973877513304,0.3737827319194837
334,334,334,11-30,1.6800857965240914,1.7879143095412104,0.38245304044705
335,335,335,12-01,1.4516681743660906,0.9590942538430828,0.3745533679433725
336,336,336,12-02,1.3924900643122342,0.7443647421374588,0.4715677814435638
337,337,337,12-03,1.0538150857255508,-0.4845273720690853,0.5547201365683779
338,338,338,12-04,1.0702654801069988,-0.4248366325426193,0.09178503827015694
339,339,339,12-05,1.3930265836985558,0.7463115185002152,0.07234199378822588
340,340,340,12-06,0.9145936950254752,-0.9896962802481154,0.17149289950146732
341,341,341,12-07,1.4195178858381368,0.8424359869514964,0.34167775041618303
342,342,342,12-08,1.556442280203686,1.3392701764169077,0.34024013500992023
343,343,343,12-09,1.3352263670235864,0.536581733419209,0.04615641339299607
344,344,344,12-10,1.0678882932345142,-0.4334623249801965,0.1323864281841894
345,345,345,12-11,0.9067407805597912,-1.0181908112013298,-0.09951717485661768
346,346,346,12-12,1.0571804106955949,-0.4723161915009554,-0.2682670578906053
347,347,347,12-13,1.0360507927415352,-0.5489856312933461,-0.3962389299443721
348,348,348,12-14,1.27740380792929,0.3267708782129816,-0.6670906479750561
349,349,349,12-15,1.123616883034875,-0.2312494989033917,-0.21553341151796288
350,350,350,12-16,0.6200180591736382,-2.0585726331643,0.1572038826891172
351,351,351,12-17,1.6534188768050944,1.6911526075412298,0.12579883357257945
352,352,352,12-18,1.6735248090753412,1.7641075737415248,-0.022516602165129868
353,353,353,12-19,0.9841205823637532,-0.7374159259925727,-0.0003543194548228286
354,354,354,12-20,1.032154970662681,-0.5631217362132743,0.5959209190449972
355,355,355,12-21,1.160263601826092,-0.09827580264154946,0.9859093141618662
356,356,356,12-22,1.60599641136325,1.5190787978346203,1.0138175247649297
357,357,357,12-23,2.298289048100188,4.031082978242444,1.300616428354498
358,358,358,12-24,1.7196727785469554,1.9315568373599061,1.4537334661867125
359,359,359,12-25,1.458360483860376,0.9833774955448372,1.27826332845795
360,360,360,12-26,1.2853435569165554,0.3555804907800127,0.9374793057526936
361,361,361,12-27,0.8701127686444767,-1.1510966290141231,0.0560627985088266
362,362,362,12-28,1.0424887433191452,-0.5256253383969182,-0.3754747245202452
363,363,363,12-29,0.8408117971723962,-1.2574160652207589,
364,364,364,12-30,1.0060985289526228,-0.6576683008145247,
365,365,365,12-31,,,
