,unnamed: 0,unnamed: 0,mth_day,love story,love story_norm,love story_ravg
69,69,69,03-10,4.101106313524893,-0.4323638337055979,-0.1939747774042074
70,70,70,03-11,4.146018671611651,-0.3525699928062881,-0.4187389371750933
71,71,71,03-12,3.7303518291553,-1.0910672640920458,-0.3561847165098719
72,72,72,03-13,3.830715686458279,-0.91275514683014,-0.6979901707087812
73,73,73,03-14,4.060279658654815,-0.504898782702508,-0.9502920578021444
74,74,74,03-15,3.8411111348009013,-0.894286004116107,-0.7689916260217334
75,75,75,03-16,3.249050121864596,-1.9461751562657768,-0.8550547168505065
76,76,76,03-17,4.758293741088325,0.7352325978761786,-0.5633246241247383
77,77,77,03-18,3.43970561061575,-1.6074458090646837,-0.4939797145178302
78,78,78,03-19,4.815926041657252,0.8376254095244697,-0.29348073198043073
79,79,79,03-20,4.29446641116541,-0.08882932506105969,-0.06188092686355199
80,80,80,03-21,4.51822219988526,0.3087078911082897,-0.027370367980829275
81,81,81,03-22,4.031192698008433,-0.5565763255645046,0.1998928526745269
82,82,82,03-23,4.8748403738243695,0.9422959511725147,0.14384953739591105
83,83,83,03-24,4.207202978657237,-0.2438664851325464,0.12646541179012608
84,84,84,03-25,4.626660498167107,0.5013655178527742,0.09396362403249636
85,85,85,03-26,4.235757964591135,-0.19313407869576946,0.3098793217386759
86,86,86,03-27,4.408459447739576,0.1136971645625114,0.21762163483305244
87,87,87,03-28,4.7603680094841065,0.7389178606725725,0.09904376606016728
88,88,88,03-29,4.56327420100734,0.3887498297387741,0.15725363174487522
89,89,89,03-30,3.806750138427661,-0.9553336977698574,0.16659838799725635
90,90,90,03-31,4.8232427633406365,0.8506247119610219,0.03941140444649685
91,91,91,04-01,4.267316418299614,-0.1370655411814826,-0.14183640379251453
92,92,92,04-02,3.9789325104601927,-0.6494247367420456,-0.3232592336953041
93,93,93,04-03,4.148270656531053,-0.3485689887614957,-0.143484643027339
94,94,94,04-04,3.9505857771985937,-0.6997871496779631,-0.2800127972469304
95,95,95,04-05,4.4138722445938825,0.12331384623793287,-0.23677808462910685
96,96,96,04-06,4.362169481333406,0.031455786643473746,-0.1424521960721984
97,97,97,04-07,4.413325649562472,0.12234273452545875,-0.2506289405417008
98,98,98,04-08,4.297483268461587,-0.08346940540059487,-0.24867801623903776
99,99,99,04-09,3.782943761909828,-0.9976294555785102,-0.17942218780112995
100,100,100,04-10,3.957174301567932,-0.6880816038619848,-0.1518384831248268
101,101,101,04-11,4.6477581584445655,0.5388488168653799,-0.18578808421077608
102,102,102,04-12,4.455323229127912,0.1969580147012925,-0.2669342663907526
103,103,103,04-13,4.29867344405211,-0.08135487199023678,-0.0718356055654849
104,104,104,04-14,4.023442088062258,-0.5703464984804537,0.1595103372058809
105,105,105,04-15,4.441817240249238,0.17296250937309565,0.2176178470102608
106,106,106,04-16,4.738459551649664,0.69999405276621,0.2287247110815777
107,107,107,04-17,4.843994754536539,0.8874938756916593,0.11368482287320705
108,108,108,04-18,4.492832549454133,0.26359919912919433,0.20713293079891185
109,109,109,04-19,3.910168823000351,-0.7715942012404609,0.1515786873653329
110,110,110,04-20,4.339028467039964,-0.00965785092622497,0.10183617848364432
111,111,111,04-21,4.254203355803467,-0.16036295122837796,-0.1848661331603348
112,112,112,04-22,4.5704726484614335,0.4015389994760785,-0.2845351044910715
113,113,113,04-23,3.8757638680621334,-0.8327199941722155,-0.2682051825662171
114,114,114,04-24,4.156237508025286,-0.3344146288552259,-0.4754851304840308
115,115,115,04-25,3.965317087033162,-0.6736146696913347,-0.4055664005417497
116,116,116,04-26,3.6390172024986014,-1.2533375384331067,-0.3940141358505211
117,117,117,04-27,4.490327974000633,0.2591494284253084,-0.010275162144472902
118,118,118,04-28,4.609486144441422,0.4708525876234501,0.08251215591381449
119,119,119,04-29,5.171700146202666,1.4697138480640737,0.12518863163284347
120,120,120,04-30,4.469592313928348,0.22230927949449847,0.6741343696681379
121,121,121,05-01,4.109441079895662,-0.4175558153771607,0.9038713108198492
122,122,122,05-02,5.492878148078537,2.040336889778661,0.8000892270735989
123,123,123,05-03,5.266179416954672,1.6375710753355759,0.5430226791031636
124,124,124,05-04,4.259000588989839,-0.15183991485405174,0.5885064735181931
125,125,125,05-05,4.303553076871017,-0.07268543975853811,0.6364171285912471
126,126,126,05-06,4.623196986085196,0.4952120459846754,0.292906216191297
127,127,127,05-07,4.2712415752141535,-0.13009188493883658,-0.012389141831201177
128,128,128,05-08,4.33279724981341,-0.02072858462103959,0.1660422437293724
129,129,129,05-09,4.235157401681527,-0.19420107279941304,0.12117524423507545
130,130,130,05-10,4.861586517319234,0.9187483985093898,0.02166557828063248
131,131,131,05-11,4.152031401148518,-0.3418874367243199,0.11794986647088596
132,132,132,05-12,4.287139939571089,-0.10184594974198244,-0.014648304590519185
133,133,133,05-13,4.5964061027460135,0.4476138442026841,0.09449122192961074
134,134,134,05-14,3.8849960305784017,-0.8163176109894704,0.008276414013158187
135,135,135,05-15,4.6037357361429665,0.4606360863213665,0.1824579029573196
136,136,136,05-16,4.570427930499655,0.4014595510106746,0.2880838812947717
137,137,137,05-17,4.74026487747033,0.7032014969406486,0.2076018453842036
138,138,138,05-18,4.643852566176609,0.5319099202827307,0.5659001683094933
139,139,139,05-19,4.324607830426116,-0.03527837126072495,0.554181411526679
140,140,140,05-20,5.095015931844626,1.333472326562268,0.5411120894293404
141,141,141,05-21,4.564159974778712,0.3903235456244809,0.6840855781034746
142,142,142,05-22,4.526291134924601,0.32304361842664314,0.743294572890504
143,143,143,05-23,5.223104889772697,1.5610424289854534,0.7685606573999301
144,144,144,05-24,4.8438090198974715,0.8871638890049072,0.6503932295375564
145,145,145,05-25,4.409934674364078,0.11631813579583156,0.6928492220359855
146,146,146,05-26,4.6959492037965385,0.624467759388026,0.8068944815170237
147,147,147,05-27,4.7075393672126,0.6450595006150559,0.7108885838535896
148,148,148,05-28,4.91143676577898,1.0073151753128715,0.7333356439098958
149,149,149,05-29,4.89888052315207,0.9850070430048478,0.7021713637418888
150,150,150,05-30,4.919615652681271,1.0218462493427445,0.6286067678364299
151,151,151,05-31,4.304688858798852,-0.0706675452122106,0.6994220152245411
152,152,152,06-01,4.447512023439503,0.1830801839552729,0.4976648627947711
153,153,153,06-02,4.94669164108627,1.069950984943723,0.5319611241007934
154,154,154,06-03,4.230076697806433,-0.20322773926574866,0.7132959116103809
155,155,155,06-04,5.014703445181117,1.1907846108409823,1.0206544965235749
156,156,156,06-05,5.5320067459106825,2.1098549744002693,1.2130455877143689
157,157,157,06-06,5.342678658844718,1.7734839642669566,1.3267018123551928
158,158,158,06-07,5.097241688000972,1.337426731100032,1.391387527807008
159,159,159,06-08,5.330523450834535,1.7518883327886683,1.5158636359018445
160,160,160,06-09,4.448528747442906,0.18488655344514296,1.472810775964824
161,161,161,06-10,5.435075404494818,1.9376412594099983,1.53004935715598
162,162,162,06-11,5.38661165473387,1.8515378147781487,1.4448803274929374
163,163,163,06-12,5.535980770325666,2.116915451413892,1.2133368540082603
164,164,164,06-13,4.809614829961496,0.826412553121778,1.2317628027771106
165,165,165,06-14,4.548571113917825,0.3626274918806052,1.2511845118398464
166,166,166,06-15,4.510755565944286,0.2954422460582441,0.9574250083165076
167,167,167,06-16,5.500665034640571,2.0541715137864127,0.6677067821403497
168,168,168,06-17,4.394547716093991,0.08898079363811517,0.4771452267019858
169,169,169,06-18,4.557564749367068,0.3786060943569448,0.4050994749782813
170,170,170,06-19,4.166063744893348,-0.3169567795084054,0.615220963196332
171,171,171,06-20,4.305263267328922,-0.06964701846162133,0.3894001822480499
172,172,172,06-21,5.220363080575419,1.5561711753665484,0.1802905966292705
173,173,173,06-22,4.738038972547955,0.6992468280967198,0.2876901205015849
174,174,174,06-23,3.68835752776588,-1.165676720074561,0.1850987083586474
175,175,175,06-24,4.920266869240276,1.0230032375908311,0.33860764933109605
176,176,176,06-25,3.8195992418545095,-0.9325052523660302,0.2559233180297856
177,177,177,06-26,4.823682868298409,0.8514066273730707,0.2478452773091083
178,178,178,06-27,4.9411273711235015,1.0600651875586855,0.6166983580582047
179,179,179,06-28,4.710758381459906,0.6507785837726557,0.40896569159378937
180,180,180,06-29,4.934022214962389,1.0474417644200171,0.7324195399851327
181,181,181,06-30,4.218726715457715,-0.22339276119566093,0.7862586529535651
182,182,182,07-01,4.911944833927747,1.008217837982029,0.5946668491471786
183,183,183,07-02,5.00550453474229,1.174441305183666,0.2503090312553741
184,184,184,07-03,4.294097003712149,-0.08948563527963292,0.00450786413116074
185,185,185,07-04,3.5478173735206133,-1.4153683235781709,-0.07320446832785903
186,186,186,07-05,4.1039197976625434,-0.42736523832526296,-0.26289131820939565
187,187,187,07-06,3.95628209087364,-0.6896667559497796,-0.4745059547820508
188,188,188,07-07,4.271347742958339,-0.1299032613071909,-0.5160324425814468
189,189,189,07-08,4.290854464483592,-0.09524651425226484,-0.011061303312772294
190,190,190,07-09,4.153856669186677,-0.3386445620760082,-0.035188721940342116
191,191,191,07-10,5.253170396363487,1.6144585120338752,0.003867664896158807
192,192,192,07-11,4.022438376071775,-0.5721297500906819,0.2912724280558087
193,193,193,07-12,4.088180574120441,-0.4553284349307741,0.15353227186019053
194,194,194,07-13,5.241950899296295,1.5945253176507088,0.2576146579119399
195,195,195,07-14,3.8256880946287994,-0.9216874514259741,0.011170863340224694
196,196,196,07-15,4.505356384467653,0.28584975423448805,-0.04290185071808698
197,197,197,07-16,4.420897742836386,0.1357957446035839,0.12591889321957292
198,198,198,07-17,3.8398278084535775,-0.8965660344405519,-0.4626046449269048
199,199,199,07-18,4.658310119364594,0.5575960286951853,-0.3470508188470702
200,200,200,07-19,3.2544305902231803,-1.9366159112281576,-0.16904846914593696
201,201,201,07-20,4.215928350520847,-0.2283644949469657,-0.362592754115772
202,202,202,07-21,5.106493403061607,1.353863852441287,-0.3030413358297512
203,203,203,07-22,3.7672735933349264,-1.0254699652154258,-0.326687232086967
204,204,204,07-23,4.0409406707366085,-0.5392575247244271,-0.047345877695797456
205,205,205,07-24,4.578454861263166,0.41572065115189055,0.07366772151297184
206,206,206,07-25,4.197802569473153,-0.2605677848811404,-0.15789190258499228
207,207,207,07-26,4.624606968302149,0.49771710030565,-0.1114278532640659
208,208,208,07-27,4.324486523429386,-0.03549389214649767,-0.2277121516030393
209,209,209,07-28,3.924188713430144,-0.7466856692898676,-0.2644181636569664
210,210,210,07-29,3.648233515296542,-1.236963314758267,-0.154113849506553
211,211,211,07-30,4.454493898457792,0.19548457882832745,-0.19641928660364785
212,212,212,07-31,4.570314542813738,0.4012581000213401,-0.13353559682369104
213,213,213,08-01,4.481736020982852,0.2438844777230808,0.11959344439325298
214,214,214,08-02,4.536852898682182,0.3418082465332433,0.40400139480203096
215,215,215,08-03,4.779038311832553,0.7720885780117965,0.435508960584488
216,216,216,08-04,4.608716046342932,0.469484387694401,0.2997296592472221
217,217,217,08-05,4.560899034060889,0.3845299735230698,0.2729780748412943
218,218,218,08-06,4.111770234102661,-0.4134177080022552,0.4120073680669934
219,219,219,08-07,4.391392451252202,0.08337497128751388,0.33891643017671297
220,220,220,08-08,5.00637285146508,1.175984005887438,-0.00421069776979006
221,221,221,08-09,4.532200736017568,0.333542950670114,-0.16484621096658494
222,222,222,08-10,3.4499312379469287,-1.5892783799846173,-0.17529576039255365
223,223,223,08-11,4.018412074503547,-0.5792831056576995,-0.011359470334160857
224,224,224,08-12,4.076480750575484,-0.4761150045580674,-0.19987537216119125
225,225,225,08-13,4.945026562321624,1.0669927116378706,-0.18516008009770424
226,226,226,08-14,4.369730203926312,0.0448885949252556,0.4042554841985527
227,227,227,08-15,4.581896185620543,0.42183470305103615,0.3706486346584799
228,228,228,08-16,5.440464035007347,1.947215005792924,0.3910904252707221
229,229,229,08-17,3.9049173854122254,-0.7809242028981358,0.028092567927212115
230,230,230,08-18,4.145515328399863,-0.3534642608846149,0.10036755911792633
231,231,231,08-19,3.7191357238813008,-1.1109944324231886,0.28122609937715154
232,232,232,08-20,4.613812221923478,0.4785385420695408,-0.31550063872466244
233,233,233,08-21,5.192678930124913,1.5069859446063874,-0.009248105445672523
234,234,234,08-22,3.425240455879872,-1.6331454228179596,0.10220497736021557
235,235,235,08-23,4.939171905654688,1.0565909967758036,0.016130789079876195
236,236,236,08-24,4.521906842464295,0.3152542359507136,0.13155621689638972
237,237,237,08-25,3.428452027808674,-1.6274395621052251,0.042746468580048234
238,238,238,08-26,5.0036188602293805,1.171091108968622,0.944329772223202
239,239,239,08-27,4.89275689305854,0.9741274547083384,0.7537476058616583
240,240,240,08-28,6.4700041911682495,3.7763543990409634,0.7018195516120672
241,241,241,08-29,4.295551214826103,-0.0869020013934596,1.1174196400548757
242,242,242,08-30,4.346539069143349,0.003685910453166744,0.9127553838345742
243,243,243,08-31,4.831987422219829,0.8661609685516246,0.8732978633058893
244,244,244,09-01,4.312441125757951,-0.056894428353184964,0.5418853792145425
245,245,245,09-02,4.759503729313521,0.7373823315362288,0.6958688290175679
246,246,246,09-03,5.350781254246428,1.7878794944928824,0.7031916842714666
247,247,247,09-04,4.815573293651576,0.8369986974246927,0.7716805362480504
248,248,248,09-05,4.371269300976326,0.04762304197655959,0.6713720051646792
249,249,249,09-06,5.063283157097781,1.277094080411128,0.6669647499267265
250,250,250,09-07,3.9736862081052404,-0.6587456148534122,0.2137721543711477
251,251,251,09-08,4.744619856834457,0.7109388001085124,0.03555585700426653
252,252,252,09-09,3.82029108825397,-0.9312760788405904,-0.2110282093811308
253,253,253,09-10,4.21371374604529,-0.232299086776594,-0.5064431750318641
254,254,254,09-11,3.5385229313437296,-1.431881356335824,-0.6386839955800129
255,255,255,09-12,4.0656285081704935,-0.4953957134932713,-0.7299989410150379
256,256,256,09-13,3.5270918078953324,-1.4521905381423053,-0.6969708736520014
257,257,257,09-14,4.4362374442199854,0.16304912749836198,-0.7532351416820413
258,258,258,09-15,3.9318311548759652,-0.7331076746623716,-0.6785912787099889
259,259,259,09-16,4.0237020164600485,-0.5698846949568331,-0.4880652266357968
260,260,260,09-17,3.7906049365458734,-0.98401817850351,-0.4314916905684921
261,261,261,09-18,4.709059693773695,0.6477605989518815,-0.20386596153249195
262,262,262,09-19,3.718147975748831,-1.112749321738478,-0.027432140727393788
263,263,263,09-20,5.204959050073622,1.5288035017143635,0.13954558546952098
264,264,264,09-21,4.527671047978459,0.32549525016821745,0.5214619218866775
265,265,265,09-22,4.587607451787972,0.43198166222465545,0.5154819178130493
266,266,266,09-23,5.080385932199058,1.307479839999429,0.7128475576623593
267,267,267,09-24,4.68886444451976,0.6118805745101128,0.4362005666514672
268,268,268,09-25,4.384677336238202,0.07144451735738185,0.3860816714964053
269,269,269,09-26,4.2706862853685585,-0.13107844435098953,0.1431755283154036
270,270,270,09-27,4.358413039534625,0.024781879237845986,0.04639203450022925
271,271,271,09-28,3.767281905776074,-1.0254551968613546,-0.3271291607137384
272,272,272,09-29,4.753535522533992,0.7267788771083828,-0.4021116558281481
273,273,273,09-30,3.4274349294062065,-1.629246596773693,-0.5738375120795783
274,274,274,10-01,4.1314517263769135,-0.3784504533290763,-0.6474582655060546
275,275,275,10-02,3.690745799100804,-1.1614335818595702,-0.5370745273118623
276,276,276,10-03,4.1097862079465095,-0.4169426413210113,-0.669096970932399
277,277,277,10-04,4.1400621044123485,-0.36315276769620175,-0.6905992921571662
278,278,278,10-05,4.307678609528128,-0.06535578461483643,-0.7662585366038129
279,279,279,10-06,3.3548188021718834,-1.7582605241222962,-0.8669404149052734
280,280,280,10-07,3.8759406462586345,-0.8324059200089566,-0.971575824086426
281,281,281,10-08,3.350730039476291,-1.7655248516683333,-1.0294150405805695
282,282,282,10-09,3.7564188618405407,-1.0447550964079269,-0.8356034157347453
283,283,283,10-10,3.9447315696217835,-0.7101880666610628,-0.7352095413806236
284,284,284,10-11,4.962205600459901,1.0975139644601082,-0.4895514098707552
285,285,285,10-12,3.693861935117383,-1.1558972779975647,-0.17135419412061528
286,286,286,10-13,4.70556001373973,0.6415428690502533,0.14093729466485758
287,287,287,10-14,4.4253233014309545,0.14365844283250612,0.04836235622561933
288,288,288,10-15,4.811067717970613,0.8289938363049103,-0.20440302879424224
289,289,289,10-16,3.632093997234007,-1.2656376972964922,-0.2987694139679335
290,290,290,10-17,4.1085841161946055,-0.4190783456590613,-0.3242579777615347
291,291,291,10-18,3.3751744147894414,-1.7220955890397125,-0.3390815652825159
292,292,292,10-19,4.6194818284076105,0.4886114862886462,-0.34317736501246604
293,293,293,10-20,4.375262124024078,0.054716917706619364,-0.004742819308672597
294,294,294,10-21,4.7972356711321655,0.8044190379252095,0.1804943653522261
295,295,295,10-22,4.775031346854182,0.7649695769262683,0.4960784456729444
296,296,296,10-23,4.734154110673622,0.6923447623063308,0.6153707798266197
297,297,297,10-24,4.4409427795230165,0.1714088928845973,0.8834663246815769
298,298,298,10-25,5.0223475108812226,1.2043654912106982,0.9335254581958646
299,299,299,10-26,5.280655546094192,1.6632901868363623,0.8811128874251682
300,300,300,10-27,4.966291856765111,1.1047738390109358,0.5809682279057063
301,301,301,10-28,4.598027298408518,0.4504941523020902,0.5794484516775928
302,302,302,10-29,3.7205266721967374,-1.1085231948104404,0.5563737081523371
303,303,303,10-30,4.435810298113461,0.1622902355159164,0.2507629162429978
304,304,304,10-31,4.9444211096237005,1.0659170300591645,0.04888694750266953
305,305,305,11-01,4.248568269679169,-0.17037456461967332,0.16664321986501776
306,306,306,11-02,4.284530530703504,-0.10648197343103387,0.24584362165572665
307,307,307,11-03,4.995705501013666,1.1570317864761797,0.3855233269459597
308,308,308,11-04,3.9879966998893375,-0.6333207840661871,0.32778802673440843
309,309,309,11-05,4.907526776784853,1.0003684672573148,0.3207105347408647
310,310,310,11-06,4.749441513595493,0.7195052287898568,0.14538125719170222
311,311,311,11-07,4.224666661395545,-0.21283951658093567,0.1962096435836468
312,312,312,11-08,3.6924208234153872,-1.1584576387260088,0.493837648511944
313,313,313,11-09,5.167359553372506,1.4620021048278469,0.0751254340539363
314,314,314,11-10,4.9931250694477285,1.1524472455035968,0.07681596636933131
315,315,315,11-11,3.493481329234476,-1.5119048194907314,0.4105971435057911
316,316,316,11-12,4.755150660455743,0.7296484226822268,0.6730519020552596
317,317,317,11-13,5.351888981906932,1.7898475462378234,0.4287275307220824
318,318,318,11-14,4.578764578624919,0.4162709125708015,0.4136305582262915
319,319,319,11-15,4.342244466972428,-0.003944123171216054,0.4799941603218082
320,320,320,11-16,4.942140635527882,1.061865410528851,0.4769114320625573
321,321,321,11-17,3.717599819657978,-1.1137232069176315,0.3445218591011056
322,322,322,11-18,4.7447398873507085,0.7111520531267221,0.3983479130168679
323,323,323,11-19,4.904792225506831,0.9955101084691128,0.3766138434340391
324,324,324,11-20,4.760542142954412,0.7392272360653752,0.3356009652578139
325,325,325,11-21,4.268845695479402,-0.13434854066818885,0.5033380594953133
326,326,326,11-22,4.803634827305643,0.8157881414715004,0.40018875959004996
327,327,327,11-23,4.284069739335116,-0.10730064149263584,0.36020548071909264
328,328,328,11-24,4.3963913249906446,0.0922562536951426,0.5577607691111542
329,329,329,11-25,4.769763507658704,0.7556104352433693,0.6673036847976229
330,330,330,11-26,5.427711971166606,1.9245589664177447,0.5830662198797197
331,331,331,11-27,4.638786327467773,0.5229089534506234,0.6847739120330935
332,332,332,11-28,4.519153984217433,0.3103633519640804,0.8279630856353227
333,333,333,11-29,4.627549805366859,0.5029455114276071,1.0138696447437958
334,334,334,11-30,4.879959733265582,0.951391295308518,0.5859379832818052
335,335,335,12-01,5.397594066452816,1.871049789894208,0.6563059804271466
336,336,336,12-02,3.982531255489912,-0.6430310023541985,0.3657072348009425
337,337,337,12-03,4.876428179271422,0.9451169363226716,0.08960521087180434
338,338,338,12-04,3.5377643348887413,-1.433229121793144,0.1920908947369332
339,339,339,12-05,3.6951174651691536,-1.1536666321472218,-0.18900797765392527
340,340,340,12-06,5.2260671781992345,1.566305398499291,-0.15005266521035074
341,341,341,12-07,4.1105737528265935,-0.4155434444509423,-0.4516075345185617
342,342,342,12-08,4.1140883974042985,-0.4092991276927515,-0.27272819475472193
343,343,343,12-09,3.8580382794594863,-0.8642122795265936,-0.11819326646138913
344,344,344,12-10,4.1418630626540445,-0.3599530832101057,-0.30235990058922785
345,345,345,12-11,4.217001958373081,-0.2264570623872249,-0.3476743200587767
346,346,346,12-12,4.604112571701211,0.4613055937322587,-0.21989351754755
347,347,347,12-13,3.957541081825471,-0.6874299612682356,0.2456764902850428
348,348,348,12-14,4.545620738320651,0.3573856873746086,0.4571409989813434
349,349,349,12-15,5.430328571835696,1.929207767468964,0.3705685408917118
350,350,350,12-16,4.85600613160545,0.9088339689676972,0.18472241628800576
351,351,351,12-17,3.9246355405379822,-0.7458918109250143,0.09700414814541586
352,352,352,12-18,3.976486108066947,-0.6537711538899774,-0.26367166102061
353,353,353,12-19,3.6613051148508977,-1.2137395701237748,-0.706080939592742
354,354,354,12-20,3.327571757702924,-1.8066691676215467,-0.7725919618802344
355,355,355,12-21,3.9362550656955753,-0.7252479039638289,-0.6760370034075502
356,356,356,12-22,4.6313897840759415,0.5097678352427432,-0.5517041065731491
357,357,357,12-23,4.250714156714601,-0.16656206008891006,-0.4755681081932368
358,358,358,12-24,4.3963744243822775,0.09222622711642957,-0.016430257104752915
359,359,359,12-25,3.9184262548280913,-0.7569235798443013,-0.029633178860284326
360,360,360,12-26,4.878139822621042,0.948157938909356,-0.3509122615860036
361,361,361,12-27,3.891667086749369,-0.8044654344970174,-0.6484126833471516
362,362,362,12-28,3.5463886576828965,-1.4179066611115725,-0.7428914976150058
363,363,363,12-29,3.24601665205688,-1.9515645906557992,
364,364,364,12-30,4.077307216423346,-0.4746466584906948,
365,365,365,12-31,,,
